year,bula_h,hhtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,North Rhine-Westphalia,Couple without children,Just Right,0.70039,231,277,0.64635,0.75444
1992,North Rhine-Westphalia,Single parent,Just Right,0.67156,44,44,0.53118,0.81194
1992,North Rhine-Westphalia,Couple with children,Much Too Small,0.03916,31,520,0.02247,0.05585
1992,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.25759,134,520,0.21997,0.29521
1992,North Rhine-Westphalia,Couple with children,Just Right,0.66241,355,520,0.62172,0.70309
1992,Hesse,Single-person household,Just Right,0.74306,58,58,0.62962,0.85649
1992,Hesse,Couple without children,Just Right,0.77686,106,106,0.69722,0.85650
1992,Hesse,Couple with children,A Bit Too Small,0.24192,57,168,0.17697,0.30687
1992,Hesse,Couple with children,Just Right,0.62305,111,168,0.54955,0.69656
1992,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.69498,44,44,0.55737,0.83260
1992,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.75559,69,69,0.65345,0.85773
1992,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.71073,90,90,0.61653,0.80494
1992,Baden-Wuerttemberg,Single-person household,Just Right,0.72108,104,104,0.63447,0.80769
1992,Baden-Wuerttemberg,Couple without children,Just Right,0.76946,146,146,0.70090,0.83801
1992,Baden-Wuerttemberg,Single parent,Just Right,0.80398,45,45,0.68668,0.92128
1992,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.16733,71,336,0.12736,0.20730
1992,Baden-Wuerttemberg,Couple with children,Just Right,0.70124,265,336,0.65222,0.75025
1992,Bavaria,Single-person household,Just Right,0.73938,128,128,0.66303,0.81573
1992,Bavaria,Couple without children,Just Right,0.75556,162,162,0.68918,0.82195
1992,Bavaria,Couple with children,A Bit Too Small,0.18125,74,320,0.13897,0.22352
1992,Bavaria,Couple with children,Just Right,0.75208,246,320,0.70469,0.79946
1992,Berlin,Single-person household,Just Right,0.73110,67,67,0.62413,0.83807
1992,Berlin,Couple without children,Just Right,0.67311,51,51,0.54309,0.80313
1992,Berlin,Couple with children,A Bit Too Small,0.29518,35,108,0.20875,0.38160
1992,Berlin,Couple with children,Just Right,0.59433,73,108,0.50129,0.68737
1992,Brandenburg,Single-person household,Just Right,0.76046,36,36,0.61906,0.90186
1992,Brandenburg,Couple without children,Just Right,0.77225,56,56,0.66142,0.88309
1992,Brandenburg,Couple with children,A Bit Too Small,0.35848,61,138,0.27818,0.43878
1992,Brandenburg,Couple with children,Just Right,0.51866,77,138,0.43500,0.60233
1992,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.92573,42,42,0.84546,1.00599
1992,Mecklenburg-Western Pomerania,Couple with children,A Bit Too Small,0.35008,36,97,0.25466,0.44550
1992,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.56099,61,97,0.46172,0.66027
1992,Saxony,Single-person household,Just Right,0.84237,73,73,0.75820,0.92654
1992,Saxony,Couple without children,Just Right,0.77498,115,115,0.69832,0.85164
1992,Saxony,Couple with children,A Bit Too Small,0.33036,92,236,0.27022,0.39050
1992,Saxony,Couple with children,Just Right,0.52153,144,236,0.45766,0.58540
1992,Saxony-Anhalt,Single-person household,Just Right,0.75076,43,43,0.61993,0.88158
1992,Saxony-Anhalt,Couple without children,Just Right,0.77554,68,68,0.67563,0.87545
1992,Saxony-Anhalt,Couple with children,A Bit Too Small,0.26104,50,163,0.19340,0.32867
1992,Saxony-Anhalt,Couple with children,Just Right,0.63950,113,163,0.56557,0.71344
1992,Thuringa,Single-person household,Just Right,0.83729,40,40,0.72144,0.95313
1992,Thuringa,Couple without children,Just Right,0.75852,53,53,0.64220,0.87485
1992,Thuringa,Couple with children,Just Right,0.73709,130,130,0.66113,0.81306
1993,Schleswig-Holstein,Couple without children,Just Right,0.70407,35,35,0.55064,0.85750
1993,Schleswig-Holstein,Couple with children,Just Right,0.67781,35,35,0.52073,0.83489
1993,Hamburg,Single-person household,Just Right,0.80934,32,32,0.67105,0.94762
1993,Lower Saxony,Single-person household,Just Right,0.76535,87,87,0.67578,0.85491
1993,Lower Saxony,Couple without children,Just Right,0.70024,107,107,0.61302,0.78746
1993,Lower Saxony,Couple with children,A Bit Too Small,0.18565,38,155,0.12424,0.24706
1993,Lower Saxony,Couple with children,Just Right,0.64004,117,155,0.56423,0.71585
1993,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.09464,32,233,0.05697,0.13231
1993,North Rhine-Westphalia,Single-person household,Just Right,0.73532,201,233,0.67855,0.79209
1993,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.13944,52,307,0.10063,0.17825
1993,North Rhine-Westphalia,Couple without children,Just Right,0.69571,224,307,0.64416,0.74726
1993,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.11498,31,307,0.07924,0.15072
1993,North Rhine-Westphalia,Single parent,Just Right,0.64762,44,44,0.50483,0.79041
1993,North Rhine-Westphalia,Couple with children,Much Too Small,0.03697,33,511,0.02060,0.05335
1993,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.27685,143,511,0.23802,0.31568
1993,North Rhine-Westphalia,Couple with children,Just Right,0.63271,335,511,0.59088,0.67455
1993,Hesse,Single-person household,Just Right,0.70184,62,62,0.58704,0.81664
1993,Hesse,Couple without children,Just Right,0.75902,109,109,0.67836,0.83968
1993,Hesse,Couple with children,A Bit Too Small,0.23288,52,158,0.16676,0.29900
1993,Hesse,Couple with children,Just Right,0.65683,106,158,0.58257,0.73110
1993,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.72267,44,44,0.58886,0.85648
1993,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.78273,67,67,0.68323,0.88222
1993,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.71235,96,96,0.62132,0.80338
1993,Baden-Wuerttemberg,Single-person household,Just Right,0.69619,110,110,0.60985,0.78253
1993,Baden-Wuerttemberg,Couple without children,Just Right,0.79149,154,154,0.72711,0.85586
1993,Baden-Wuerttemberg,Single parent,Just Right,0.74327,40,40,0.60617,0.88037
1993,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.15402,71,330,0.11501,0.19302
1993,Baden-Wuerttemberg,Couple with children,Just Right,0.71799,259,330,0.66936,0.76661
1993,Bavaria,Single-person household,Just Right,0.72686,140,140,0.65278,0.80093
1993,Bavaria,Couple without children,A Bit Too Small,0.18295,34,179,0.12615,0.23975
1993,Bavaria,Couple without children,Just Right,0.68706,145,179,0.61894,0.75518
1993,Bavaria,Couple with children,A Bit Too Small,0.15578,64,305,0.11502,0.19655
1993,Bavaria,Couple with children,Just Right,0.75842,241,305,0.71030,0.80653
1993,Berlin,Single-person household,Just Right,0.68766,63,63,0.57229,0.80302
1993,Berlin,Couple without children,Just Right,0.70129,52,52,0.57567,0.82690
1993,Berlin,Couple with children,Just Right,0.57670,73,73,0.46257,0.69083
1993,Brandenburg,Single-person household,Just Right,0.78888,38,38,0.65738,0.92038
1993,Brandenburg,Couple without children,Just Right,0.78176,63,63,0.67894,0.88458
1993,Brandenburg,Couple with children,A Bit Too Small,0.34024,54,132,0.25910,0.42137
1993,Brandenburg,Couple with children,Just Right,0.55437,78,132,0.46926,0.63949
1993,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.76428,37,37,0.62562,0.90293
1993,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.61730,62,62,0.49533,0.73928
1993,Saxony,Single-person household,Just Right,0.78540,63,63,0.68320,0.88759
1993,Saxony,Couple without children,Just Right,0.75351,114,114,0.67404,0.83297
1993,Saxony,Couple with children,A Bit Too Small,0.29131,76,224,0.23168,0.35095
1993,Saxony,Couple with children,Just Right,0.57423,148,224,0.50933,0.63913
1993,Saxony-Anhalt,Single-person household,Just Right,0.61705,33,33,0.44863,0.78548
1993,Saxony-Anhalt,Couple without children,Just Right,0.75214,64,64,0.64552,0.85876
1993,Saxony-Anhalt,Couple with children,A Bit Too Small,0.22156,41,158,0.15660,0.28652
1993,Saxony-Anhalt,Couple with children,Just Right,0.69422,117,158,0.62215,0.76629
1993,Thuringa,Single-person household,Just Right,0.87488,48,48,0.78030,0.96947
1993,Thuringa,Couple without children,Just Right,0.79454,52,52,0.68365,0.90543
1993,Thuringa,Couple with children,A Bit Too Small,0.24547,36,147,0.17566,0.31528
1993,Thuringa,Couple with children,Just Right,0.64893,111,147,0.57151,0.72635
1994,Schleswig-Holstein,Couple with children,Just Right,0.60533,34,34,0.43857,0.77210
1994,Lower Saxony,Single-person household,Just Right,0.76139,87,87,0.67131,0.85148
1994,Lower Saxony,Couple without children,Just Right,0.74790,112,112,0.66712,0.82868
1994,Lower Saxony,Couple with children,Just Right,0.70203,124,124,0.62120,0.78286
1994,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.09321,33,232,0.05572,0.13070
1994,North Rhine-Westphalia,Single-person household,Just Right,0.76704,199,232,0.71253,0.82156
1994,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.14623,51,285,0.10513,0.18732
1994,North Rhine-Westphalia,Couple without children,Just Right,0.71399,234,285,0.66143,0.76654
1994,North Rhine-Westphalia,Single parent,Just Right,0.58294,44,44,0.43556,0.73032
1994,North Rhine-Westphalia,Couple with children,Much Too Small,0.03655,32,490,0.01992,0.05318
1994,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.24833,123,490,0.21004,0.28663
1994,North Rhine-Westphalia,Couple with children,Just Right,0.65573,335,490,0.61362,0.69784
1994,Hesse,Single-person household,Just Right,0.68616,65,65,0.57246,0.79985
1994,Hesse,Couple without children,Just Right,0.72532,106,106,0.63995,0.81070
1994,Hesse,Couple with children,A Bit Too Small,0.25905,52,153,0.18940,0.32870
1994,Hesse,Couple with children,Just Right,0.64801,101,153,0.57208,0.72393
1994,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.64922,39,39,0.49749,0.80095
1994,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.81846,73,73,0.72943,0.90750
1994,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.72234,95,95,0.63180,0.81287
1994,Baden-Wuerttemberg,Single-person household,Just Right,0.74581,114,114,0.66553,0.82609
1994,Baden-Wuerttemberg,Couple without children,Just Right,0.76528,161,161,0.69960,0.83095
1994,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.16970,76,329,0.12908,0.21033
1994,Baden-Wuerttemberg,Couple with children,Just Right,0.69610,253,329,0.64632,0.74587
1994,Bavaria,Single-person household,Just Right,0.73189,141,172,0.66550,0.79829
1994,Bavaria,Single-person household,A Bit Too Large,0.14417,31,172,0.09152,0.19682
1994,Bavaria,Couple without children,A Bit Too Small,0.13553,34,187,0.08634,0.18472
1994,Bavaria,Couple without children,Just Right,0.66036,153,187,0.59230,0.72842
1994,Bavaria,Single parent,Just Right,0.69908,31,31,0.53495,0.86321
1994,Bavaria,Couple with children,A Bit Too Small,0.15615,56,291,0.11437,0.19793
1994,Bavaria,Couple with children,Just Right,0.73326,235,291,0.68236,0.78416
1994,Berlin,Single-person household,Just Right,0.66445,58,58,0.54187,0.78703
1994,Berlin,Couple without children,Just Right,0.73472,50,50,0.61110,0.85833
1994,Berlin,Couple with children,Just Right,0.55344,60,60,0.42659,0.68030
1994,Brandenburg,Single-person household,Just Right,0.74853,36,36,0.60479,0.89227
1994,Brandenburg,Couple without children,Just Right,0.81950,69,69,0.72808,0.91091
1994,Brandenburg,Couple with children,A Bit Too Small,0.27168,40,115,0.19002,0.35334
1994,Brandenburg,Couple with children,Just Right,0.58463,75,115,0.49416,0.67509
1994,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.80675,40,40,0.68283,0.93068
1994,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.55810,57,57,0.42803,0.68817
1994,Saxony,Single-person household,Just Right,0.76683,66,66,0.66404,0.86963
1994,Saxony,Couple without children,Just Right,0.68454,108,108,0.59649,0.77259
1994,Saxony,Couple with children,A Bit Too Small,0.25161,63,216,0.19360,0.30961
1994,Saxony,Couple with children,Just Right,0.59668,153,216,0.53111,0.66226
1994,Saxony-Anhalt,Single-person household,Just Right,0.69878,35,35,0.54457,0.85300
1994,Saxony-Anhalt,Couple without children,Just Right,0.66924,64,64,0.55306,0.78542
1994,Saxony-Anhalt,Couple with children,A Bit Too Small,0.25809,40,139,0.18508,0.33110
1994,Saxony-Anhalt,Couple with children,Just Right,0.66165,99,139,0.58271,0.74060
1994,Thuringa,Single-person household,Just Right,0.80471,49,49,0.69256,0.91686
1994,Thuringa,Couple without children,Just Right,0.76799,56,56,0.65643,0.87955
1994,Thuringa,Couple with children,A Bit Too Small,0.30745,39,147,0.23260,0.38230
1994,Thuringa,Couple with children,Just Right,0.63196,108,147,0.55373,0.71019
1995,Schleswig-Holstein,Couple with children,Just Right,0.59721,36,36,0.43472,0.75970
1995,Hamburg,Single-person household,Just Right,0.72652,31,31,0.56701,0.88603
1995,Lower Saxony,Single-person household,Just Right,0.78095,84,84,0.69197,0.86993
1995,Lower Saxony,Couple without children,Just Right,0.73842,112,112,0.65666,0.82018
1995,Lower Saxony,Couple with children,A Bit Too Small,0.22546,48,181,0.16441,0.28651
1995,Lower Saxony,Couple with children,Just Right,0.65848,133,181,0.58921,0.72776
1995,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.10365,34,245,0.06540,0.14189
1995,North Rhine-Westphalia,Single-person household,Just Right,0.74991,211,245,0.69557,0.80425
1995,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.12927,49,301,0.09130,0.16723
1995,North Rhine-Westphalia,Couple without children,Just Right,0.73258,252,301,0.68250,0.78267
1995,North Rhine-Westphalia,Single parent,Just Right,0.59974,46,46,0.45659,0.74290
1995,North Rhine-Westphalia,Couple with children,Much Too Small,0.04404,37,523,0.02644,0.06164
1995,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.21399,123,523,0.17881,0.24918
1995,North Rhine-Westphalia,Couple with children,Just Right,0.67951,363,523,0.63948,0.71955
1995,Hesse,Single-person household,Just Right,0.67858,65,65,0.56415,0.79300
1995,Hesse,Couple without children,Just Right,0.79860,126,126,0.72830,0.86891
1995,Hesse,Couple with children,A Bit Too Small,0.22631,57,162,0.16167,0.29094
1995,Hesse,Couple with children,Just Right,0.60942,105,162,0.53406,0.68479
1995,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.61838,39,39,0.46392,0.77283
1995,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.82639,80,80,0.74286,0.90992
1995,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.70428,105,105,0.61657,0.79199
1995,Baden-Wuerttemberg,Single-person household,Just Right,0.77467,130,130,0.70257,0.84677
1995,Baden-Wuerttemberg,Couple without children,Just Right,0.77320,165,165,0.70911,0.83729
1995,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.19484,80,339,0.15261,0.23706
1995,Baden-Wuerttemberg,Couple with children,Just Right,0.72163,259,339,0.67384,0.76941
1995,Bavaria,Single-person household,Just Right,0.71118,144,144,0.63690,0.78547
1995,Bavaria,Couple without children,A Bit Too Small,0.13306,32,198,0.08563,0.18049
1995,Bavaria,Couple without children,Just Right,0.70330,166,198,0.63950,0.76709
1995,Bavaria,Single parent,Just Right,0.65580,31,31,0.48579,0.82582
1995,Bavaria,Couple with children,A Bit Too Small,0.17226,64,314,0.13043,0.21410
1995,Bavaria,Couple with children,Just Right,0.71403,250,314,0.66396,0.76409
1995,Berlin,Single-person household,Just Right,0.65475,61,61,0.53444,0.77505
1995,Berlin,Couple without children,Just Right,0.62204,49,49,0.48486,0.75921
1995,Berlin,Couple with children,A Bit Too Small,0.31995,31,96,0.22615,0.41375
1995,Berlin,Couple with children,Just Right,0.53447,65,96,0.43416,0.63478
1995,Brandenburg,Single-person household,Just Right,0.78327,33,33,0.64052,0.92603
1995,Brandenburg,Couple without children,Just Right,0.72234,59,59,0.60708,0.83760
1995,Brandenburg,Couple with children,A Bit Too Small,0.26716,35,105,0.18212,0.35220
1995,Brandenburg,Couple with children,Just Right,0.62227,70,105,0.52909,0.71545
1995,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.79997,43,43,0.67899,0.92095
1995,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.62856,61,61,0.50630,0.75082
1995,Saxony,Single-person household,Just Right,0.85105,76,76,0.77047,0.93163
1995,Saxony,Couple without children,Just Right,0.71069,117,117,0.62817,0.79321
1995,Saxony,Couple with children,A Bit Too Small,0.25100,55,193,0.18967,0.31233
1995,Saxony,Couple with children,Just Right,0.56243,138,193,0.49226,0.63260
1995,Saxony-Anhalt,Single-person household,Just Right,0.74688,44,44,0.61692,0.87684
1995,Saxony-Anhalt,Couple without children,Just Right,0.71650,70,70,0.61015,0.82284
1995,Saxony-Anhalt,Couple with children,A Bit Too Small,0.28119,40,141,0.20671,0.35566
1995,Saxony-Anhalt,Couple with children,Just Right,0.63556,101,141,0.55584,0.71529
1995,Thuringa,Single-person household,Just Right,0.82088,48,48,0.71125,0.93051
1995,Thuringa,Couple without children,Just Right,0.79960,59,59,0.69658,0.90262
1995,Thuringa,Couple with children,A Bit Too Small,0.24650,35,142,0.17536,0.31763
1995,Thuringa,Couple with children,Just Right,0.68916,107,142,0.61276,0.76556
1996,Schleswig-Holstein,Couple with children,Just Right,0.66561,38,38,0.51360,0.81763
1996,Hamburg,Single-person household,Just Right,0.69210,33,33,0.53216,0.85205
1996,Lower Saxony,Single-person household,Just Right,0.71534,79,79,0.61520,0.81549
1996,Lower Saxony,Couple without children,Just Right,0.73759,118,118,0.65787,0.81731
1996,Lower Saxony,Couple with children,A Bit Too Small,0.21497,45,181,0.15496,0.27499
