year,bula_h,sex,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Brandenburg,female,As soon as possible,0.03952,33,33,-0.02798,0.10703
2016,Saxony,male,As soon as possible,0.04132,73,104,0.00288,0.07976
2016,Saxony,male,Next year,0.01252,31,104,-0.00895,0.03400
2016,Saxony,female,As soon as possible,0.03606,41,148,0.00592,0.06620
2016,Saxony,female,Next year,0.04412,60,148,0.01092,0.07732
2016,Saxony,female,In the next 2 to 5 years,0.03679,47,148,0.00636,0.06722
2016,Saxony-Anhalt,male,As soon as possible,0.05083,51,51,-0.01005,0.11171
2016,Saxony-Anhalt,female,As soon as possible,0.04015,41,82,-0.00260,0.08290
2016,Saxony-Anhalt,female,Next year,0.05592,41,82,0.00588,0.10596
2016,Thuringa,male,As soon as possible,0.03368,45,45,-0.01963,0.08698
2017,Schleswig-Holstein,male,As soon as possible,0.04023,76,141,0.00768,0.07278
2017,Schleswig-Holstein,male,Next year,0.02560,31,141,-0.00056,0.05177
2017,Schleswig-Holstein,male,In the next 2 to 5 years,0.02243,34,141,-0.00210,0.04696
2017,Schleswig-Holstein,female,Next year,0.02555,48,97,-0.00601,0.05711
2017,Schleswig-Holstein,female,In the next 2 to 5 years,0.02135,49,97,-0.00757,0.05027
2017,Lower Saxony,male,As soon as possible,0.03781,175,317,0.01678,0.05885
2017,Lower Saxony,male,Next year,0.01962,81,317,0.00433,0.03491
2017,Lower Saxony,male,In the next 2 to 5 years,0.02064,61,317,0.00497,0.03632
2017,Lower Saxony,female,As soon as possible,0.02202,88,404,0.00769,0.03634
2017,Lower Saxony,female,Next year,0.04128,113,404,0.02186,0.06070
2017,Lower Saxony,female,In the next 2 to 5 years,0.03256,167,404,0.01523,0.04989
2017,Lower Saxony,female,"In the distant future, in more than five years",0.00693,36,404,-0.00117,0.01504
2017,Bremen,male,As soon as possible,0.08559,31,31,-0.01452,0.18570
2017,North Rhine-Westphalia,male,As soon as possible,0.04484,383,697,0.02947,0.06022
2017,North Rhine-Westphalia,male,Next year,0.01888,188,697,0.00877,0.02899
2017,North Rhine-Westphalia,male,In the next 2 to 5 years,0.01996,126,697,0.00957,0.03035
2017,North Rhine-Westphalia,female,As soon as possible,0.02735,160,816,0.01615,0.03855
2017,North Rhine-Westphalia,female,Next year,0.03709,236,816,0.02411,0.05006
2017,North Rhine-Westphalia,female,In the next 2 to 5 years,0.03627,332,816,0.02343,0.04910
2017,North Rhine-Westphalia,female,"In the distant future, in more than five years",0.00842,88,816,0.00214,0.01469
2017,Hesse,male,As soon as possible,0.03633,126,233,0.01225,0.06041
2017,Hesse,male,Next year,0.03400,54,233,0.01068,0.05732
2017,Hesse,male,In the next 2 to 5 years,0.02718,53,233,0.00626,0.04811
2017,Hesse,female,As soon as possible,0.02626,55,279,0.00746,0.04506
2017,Hesse,female,Next year,0.03289,70,279,0.01193,0.05386
2017,Hesse,female,In the next 2 to 5 years,0.05253,111,279,0.02631,0.07876
2017,Hesse,female,"In the distant future, in more than five years",0.01328,43,279,-0.00017,0.02674
2017,"Rhineland-Palatinate, Saarland",male,As soon as possible,0.02333,79,158,-0.00028,0.04694
2017,"Rhineland-Palatinate, Saarland",male,Next year,0.01825,43,158,-0.00269,0.03919
2017,"Rhineland-Palatinate, Saarland",male,In the next 2 to 5 years,0.01445,36,158,-0.00422,0.03312
2017,"Rhineland-Palatinate, Saarland",female,As soon as possible,0.02127,38,173,-0.00029,0.04283
2017,"Rhineland-Palatinate, Saarland",female,Next year,0.03866,63,173,0.00985,0.06748
2017,"Rhineland-Palatinate, Saarland",female,In the next 2 to 5 years,0.02823,72,173,0.00348,0.05298
2017,Baden-Wuerttemberg,male,As soon as possible,0.02798,129,261,0.00793,0.04802
2017,Baden-Wuerttemberg,male,Next year,0.02085,85,261,0.00348,0.03822
2017,Baden-Wuerttemberg,male,In the next 2 to 5 years,0.01521,47,261,0.00033,0.03009
2017,Baden-Wuerttemberg,female,As soon as possible,0.01489,62,393,0.00290,0.02687
2017,Baden-Wuerttemberg,female,Next year,0.02465,104,393,0.00930,0.04000
2017,Baden-Wuerttemberg,female,In the next 2 to 5 years,0.03821,182,393,0.01923,0.05719
2017,Baden-Wuerttemberg,female,"In the distant future, in more than five years",0.01110,45,393,0.00073,0.02147
2017,Bavaria,male,As soon as possible,0.02001,129,267,0.00318,0.03684
2017,Bavaria,male,Next year,0.01295,82,267,-0.00064,0.02654
2017,Bavaria,male,In the next 2 to 5 years,0.02066,56,267,0.00357,0.03776
2017,Bavaria,female,As soon as possible,0.01545,70,410,0.00349,0.02740
2017,Bavaria,female,Next year,0.03608,148,410,0.01801,0.05416
2017,Bavaria,female,In the next 2 to 5 years,0.02387,146,410,0.00908,0.03866
2017,Bavaria,female,"In the distant future, in more than five years",0.00553,46,410,-0.00166,0.01271
2017,Berlin,male,As soon as possible,0.08005,54,54,0.00699,0.15311
2017,Berlin,female,In the next 2 to 5 years,0.02279,47,47,-0.02034,0.06591
2017,Brandenburg,male,As soon as possible,0.04463,59,59,-0.00851,0.09777
2017,Brandenburg,female,As soon as possible,0.02122,36,72,-0.01230,0.05474
2017,Brandenburg,female,In the next 2 to 5 years,0.02879,36,72,-0.01011,0.06768
2017,Saxony,male,As soon as possible,0.04126,73,109,0.00375,0.07877
2017,Saxony,male,Next year,0.01636,36,109,-0.00756,0.04029
2017,Saxony,female,As soon as possible,0.03056,53,176,0.00506,0.05606
2017,Saxony,female,Next year,0.04311,69,176,0.01302,0.07320
2017,Saxony,female,In the next 2 to 5 years,0.02566,54,176,0.00223,0.04909
2017,Saxony-Anhalt,male,As soon as possible,0.04601,48,48,-0.01389,0.10591
2017,Saxony-Anhalt,female,Next year,0.04341,45,93,0.00177,0.08505
2017,Saxony-Anhalt,female,In the next 2 to 5 years,0.03599,48,93,-0.00207,0.07406
2017,Thuringa,male,As soon as possible,0.05066,34,67,-0.00225,0.10357
2017,Thuringa,male,Next year,0.03059,33,67,-0.01095,0.07214
2017,Thuringa,female,In the next 2 to 5 years,0.01780,31,31,-0.02952,0.06511
2018,Schleswig-Holstein,male,As soon as possible,0.03232,51,51,-0.01670,0.08133
2018,Schleswig-Holstein,female,Next year,0.02025,38,83,-0.01024,0.05074
2018,Schleswig-Holstein,female,In the next 2 to 5 years,0.02877,45,83,-0.00741,0.06495
2018,Lower Saxony,male,As soon as possible,0.02401,130,254,0.00515,0.04287
2018,Lower Saxony,male,Next year,0.03009,82,254,0.00904,0.05114
2018,Lower Saxony,male,In the next 2 to 5 years,0.01137,42,254,-0.00169,0.02444
2018,Lower Saxony,female,As soon as possible,0.02849,92,369,0.01149,0.04549
2018,Lower Saxony,female,Next year,0.02177,98,369,0.00686,0.03668
2018,Lower Saxony,female,In the next 2 to 5 years,0.03259,179,369,0.01445,0.05074
2018,North Rhine-Westphalia,male,As soon as possible,0.03667,297,588,0.02146,0.05187
2018,North Rhine-Westphalia,male,Next year,0.02800,163,588,0.01465,0.04134
2018,North Rhine-Westphalia,male,In the next 2 to 5 years,0.02284,128,588,0.01076,0.03493
2018,North Rhine-Westphalia,female,As soon as possible,0.02048,138,772,0.01048,0.03047
2018,North Rhine-Westphalia,female,Next year,0.03779,261,772,0.02433,0.05126
2018,North Rhine-Westphalia,female,In the next 2 to 5 years,0.03778,294,772,0.02432,0.05124
2018,North Rhine-Westphalia,female,"In the distant future, in more than five years",0.00773,79,772,0.00155,0.01391
2018,Hesse,male,As soon as possible,0.04060,102,203,0.01338,0.06781
2018,Hesse,male,Next year,0.02648,58,203,0.00434,0.04862
2018,Hesse,male,In the next 2 to 5 years,0.02202,43,203,0.00178,0.04225
2018,Hesse,female,As soon as possible,0.02018,54,257,0.00296,0.03741
2018,Hesse,female,Next year,0.04341,77,257,0.01845,0.06837
2018,Hesse,female,In the next 2 to 5 years,0.04514,126,257,0.01971,0.07057
2018,"Rhineland-Palatinate, Saarland",male,As soon as possible,0.01946,69,69,-0.01337,0.05228
2018,"Rhineland-Palatinate, Saarland",female,As soon as possible,0.02849,41,154,0.00213,0.05485
2018,"Rhineland-Palatinate, Saarland",female,Next year,0.02726,52,154,0.00146,0.05306
2018,"Rhineland-Palatinate, Saarland",female,In the next 2 to 5 years,0.02661,61,154,0.00111,0.05212
2018,Baden-Wuerttemberg,male,As soon as possible,0.02437,114,207,0.00331,0.04542
2018,Baden-Wuerttemberg,male,Next year,0.01276,51,207,-0.00257,0.02808
2018,Baden-Wuerttemberg,male,In the next 2 to 5 years,0.02212,42,207,0.00203,0.04220
2018,Baden-Wuerttemberg,female,As soon as possible,0.02016,67,302,0.00428,0.03603
2018,Baden-Wuerttemberg,female,Next year,0.03582,97,302,0.01482,0.05681
2018,Baden-Wuerttemberg,female,In the next 2 to 5 years,0.04159,138,302,0.01903,0.06414
2018,Bavaria,male,As soon as possible,0.02130,118,229,0.00256,0.04004
2018,Bavaria,male,Next year,0.01827,65,229,0.00088,0.03565
2018,Bavaria,male,In the next 2 to 5 years,0.01292,46,229,-0.00174,0.02759
2018,Bavaria,female,As soon as possible,0.01684,66,367,0.00366,0.03002
2018,Bavaria,female,Next year,0.02820,136,367,0.01124,0.04516
2018,Bavaria,female,In the next 2 to 5 years,0.02397,132,367,0.00830,0.03964
2018,Bavaria,female,"In the distant future, in more than five years",0.00745,33,367,-0.00136,0.01625
2018,Berlin,male,As soon as possible,0.05750,57,57,-0.00347,0.11848
2018,Berlin,female,Next year,0.04361,41,77,-0.00231,0.08953
2018,Berlin,female,In the next 2 to 5 years,0.02821,36,77,-0.00902,0.06543
2018,Brandenburg,male,As soon as possible,0.04758,57,57,-0.00818,0.10334
2018,Brandenburg,female,Next year,0.03443,31,31,-0.03082,0.09967
2018,Saxony,male,As soon as possible,0.03178,60,60,-0.01298,0.07654
2018,Saxony,female,As soon as possible,0.02707,45,156,0.00152,0.05262
2018,Saxony,female,Next year,0.03743,62,156,0.00755,0.06731
2018,Saxony,female,In the next 2 to 5 years,0.02063,49,156,-0.00175,0.04300
2018,Saxony-Anhalt,male,As soon as possible,0.06469,53,53,-0.00217,0.13155
2018,Saxony-Anhalt,female,As soon as possible,0.04733,33,78,-0.00010,0.09476
2018,Saxony-Anhalt,female,Next year,0.03348,45,78,-0.00670,0.07366
2018,Thuringa,female,Next year,0.03993,31,68,-0.00695,0.08682
2018,Thuringa,female,In the next 2 to 5 years,0.03672,37,68,-0.00831,0.08176
2019,Schleswig-Holstein,male,As soon as possible,0.01226,48,79,-0.01216,0.03668
2019,Schleswig-Holstein,male,Next year,0.02713,31,79,-0.00893,0.06318
2019,Schleswig-Holstein,female,Next year,0.03290,38,85,-0.00525,0.07104
2019,Schleswig-Holstein,female,In the next 2 to 5 years,0.02278,47,85,-0.00913,0.05469
2019,Lower Saxony,male,As soon as possible,0.02882,98,208,0.00603,0.05161
2019,Lower Saxony,male,Next year,0.04074,61,208,0.01381,0.06768
2019,Lower Saxony,male,In the next 2 to 5 years,0.01484,49,208,-0.00163,0.03132
2019,Lower Saxony,female,As soon as possible,0.03010,82,286,0.01026,0.04994
2019,Lower Saxony,female,Next year,0.03283,95,286,0.01214,0.05352
2019,Lower Saxony,female,In the next 2 to 5 years,0.02356,109,286,0.00595,0.04117
2019,North Rhine-Westphalia,male,As soon as possible,0.03465,269,464,0.01799,0.05131
2019,North Rhine-Westphalia,male,Next year,0.02436,110,464,0.01032,0.03841
2019,North Rhine-Westphalia,male,In the next 2 to 5 years,0.01767,85,464,0.00567,0.02968
2019,North Rhine-Westphalia,female,As soon as possible,0.02325,152,673,0.01185,0.03464
2019,North Rhine-Westphalia,female,Next year,0.03063,217,673,0.01760,0.04366
2019,North Rhine-Westphalia,female,In the next 2 to 5 years,0.03419,222,673,0.02045,0.04793
2019,North Rhine-Westphalia,female,"In the distant future, in more than five years",0.01097,82,673,0.00310,0.01885
2019,Hesse,male,As soon as possible,0.03588,70,145,0.00550,0.06626
2019,Hesse,male,Next year,0.01839,44,145,-0.00356,0.04033
2019,Hesse,male,In the next 2 to 5 years,0.01070,31,145,-0.00610,0.02751
2019,Hesse,female,As soon as possible,0.01843,34,177,-0.00144,0.03829
2019,Hesse,female,Next year,0.03363,71,177,0.00700,0.06027
2019,Hesse,female,In the next 2 to 5 years,0.03674,72,177,0.00895,0.06454
2019,"Rhineland-Palatinate, Saarland",male,As soon as possible,0.02491,53,53,-0.01745,0.06726
2019,"Rhineland-Palatinate, Saarland",female,As soon as possible,0.02719,34,145,0.00062,0.05375
2019,"Rhineland-Palatinate, Saarland",female,Next year,0.02040,48,145,-0.00269,0.04350
2019,"Rhineland-Palatinate, Saarland",female,In the next 2 to 5 years,0.03641,63,145,0.00582,0.06701
2019,Baden-Wuerttemberg,male,As soon as possible,0.01484,87,175,-0.00313,0.03281
2019,Baden-Wuerttemberg,male,Next year,0.01333,43,175,-0.00371,0.03038
2019,Baden-Wuerttemberg,male,In the next 2 to 5 years,0.03118,45,175,0.00536,0.05701
2019,Baden-Wuerttemberg,female,As soon as possible,0.01654,69,293,0.00191,0.03117
2019,Baden-Wuerttemberg,female,Next year,0.03258,102,293,0.01222,0.05295
2019,Baden-Wuerttemberg,female,In the next 2 to 5 years,0.04836,122,293,0.02376,0.07297
2019,Bavaria,male,As soon as possible,0.01615,90,193,-0.00168,0.03399
2019,Bavaria,male,Next year,0.01583,60,193,-0.00183,0.03348
2019,Bavaria,male,In the next 2 to 5 years,0.01578,43,193,-0.00185,0.03341
2019,Bavaria,female,As soon as possible,0.01591,71,301,0.00175,0.03007
2019,Bavaria,female,Next year,0.02819,119,301,0.00946,0.04692
2019,Bavaria,female,In the next 2 to 5 years,0.02329,111,301,0.00622,0.04036
2019,Berlin,male,As soon as possible,0.04421,36,36,-0.02389,0.11232
2019,Berlin,female,Next year,0.04072,37,68,-0.00661,0.08804
2019,Berlin,female,In the next 2 to 5 years,0.03587,31,68,-0.00866,0.08040
2019,Brandenburg,female,In the next 2 to 5 years,0.02922,37,37,-0.02580,0.08423
2019,Saxony,male,As soon as possible,0.02864,41,41,-0.02305,0.08034
2019,Saxony,female,As soon as possible,0.01749,31,126,-0.00549,0.04047
2019,Saxony,female,Next year,0.03190,52,126,0.00109,0.06270
2019,Saxony,female,In the next 2 to 5 years,0.03381,43,126,0.00213,0.06550
2019,Saxony-Anhalt,male,As soon as possible,0.05525,40,40,-0.01645,0.12696
2019,Saxony-Anhalt,female,In the next 2 to 5 years,0.03265,41,41,-0.02243,0.08772
2020,Schleswig-Holstein,male,As soon as possible,0.01939,45,45,-0.02135,0.06013
2020,Schleswig-Holstein,female,In the next 2 to 5 years,0.02755,40,40,-0.02382,0.07892
2020,Lower Saxony,male,As soon as possible,0.04217,145,221,0.01561,0.06873
2020,Lower Saxony,male,Next year,0.01685,42,221,-0.00016,0.03386
2020,Lower Saxony,male,In the next 2 to 5 years,0.01448,34,221,-0.00131,0.03026
2020,Lower Saxony,female,As soon as possible,0.03339,81,276,0.01215,0.05462
2020,Lower Saxony,female,Next year,0.03495,87,276,0.01325,0.05666
2020,Lower Saxony,female,In the next 2 to 5 years,0.02811,108,276,0.00858,0.04765
2020,North Rhine-Westphalia,male,As soon as possible,0.03438,313,561,0.01929,0.04947
2020,North Rhine-Westphalia,male,Next year,0.02026,138,561,0.00859,0.03193
2020,North Rhine-Westphalia,male,In the next 2 to 5 years,0.01852,110,561,0.00735,0.02969
2020,North Rhine-Westphalia,female,As soon as possible,0.02336,169,772,0.01270,0.03402
2020,North Rhine-Westphalia,female,Next year,0.03603,249,772,0.02287,0.04918
2020,North Rhine-Westphalia,female,In the next 2 to 5 years,0.03837,278,772,0.02481,0.05193
2020,North Rhine-Westphalia,female,"In the distant future, in more than five years",0.00873,76,772,0.00217,0.01530
2020,Hesse,male,As soon as possible,0.02647,91,126,-0.00167,0.05461
2020,Hesse,male,Next year,0.04221,35,126,0.00696,0.07746
2020,Hesse,female,As soon as possible,0.01570,47,190,-0.00202,0.03342
2020,Hesse,female,Next year,0.04004,72,190,0.01209,0.06799
2020,Hesse,female,In the next 2 to 5 years,0.03488,71,190,0.00872,0.06103
2020,"Rhineland-Palatinate, Saarland",male,As soon as possible,0.01812,59,59,-0.01621,0.05245
2020,"Rhineland-Palatinate, Saarland",female,As soon as possible,0.01619,40,163,-0.00324,0.03563
2020,"Rhineland-Palatinate, Saarland",female,Next year,0.02524,64,163,0.00109,0.04939
2020,"Rhineland-Palatinate, Saarland",female,In the next 2 to 5 years,0.02597,59,163,0.00148,0.05046
2020,Baden-Wuerttemberg,male,As soon as possible,0.01358,101,139,-0.00573,0.03290
2020,Baden-Wuerttemberg,male,Next year,0.01822,38,139,-0.00409,0.04054
2020,Baden-Wuerttemberg,female,As soon as possible,0.01494,55,297,0.00112,0.02877
2020,Baden-Wuerttemberg,female,Next year,0.03573,106,297,0.01458,0.05688
2020,Baden-Wuerttemberg,female,In the next 2 to 5 years,0.04053,136,297,0.01807,0.06300
2020,Bavaria,male,As soon as possible,0.01862,85,182,-0.00107,0.03831
2020,Bavaria,male,Next year,0.01779,49,182,-0.00147,0.03704
2020,Bavaria,male,In the next 2 to 5 years,0.02108,48,182,0.00015,0.04201
2020,Bavaria,female,As soon as possible,0.02451,92,297,0.00690,0.04213
2020,Bavaria,female,Next year,0.02085,92,297,0.00457,0.03712
2020,Bavaria,female,In the next 2 to 5 years,0.02359,113,297,0.00630,0.04087
2020,Berlin,male,As soon as possible,0.05941,86,86,0.00916,0.10967
2020,Berlin,female,As soon as possible,0.02389,31,105,-0.00546,0.05325
2020,Berlin,female,Next year,0.04643,41,105,0.00599,0.08687
2020,Berlin,female,In the next 2 to 5 years,0.01055,33,105,-0.00909,0.03018
2020,Brandenburg,male,As soon as possible,0.02660,38,38,-0.02525,0.07844
2020,Brandenburg,female,In the next 2 to 5 years,0.04347,36,36,-0.02409,0.11102
2020,Saxony,male,As soon as possible,0.02699,44,44,-0.02145,0.07543
2020,Saxony,female,As soon as possible,0.02822,36,134,0.00008,0.05637
2020,Saxony,female,Next year,0.03112,49,134,0.00161,0.06063
2020,Saxony,female,In the next 2 to 5 years,0.02157,49,134,-0.00312,0.04625
2020,Saxony-Anhalt,male,As soon as possible,0.05824,40,40,-0.01526,0.13175
2020,Saxony-Anhalt,female,In the next 2 to 5 years,0.02294,39,39,-0.02466,0.07054
2020,Thuringa,female,Next year,0.04977,31,65,-0.00351,0.10305
2020,Thuringa,female,In the next 2 to 5 years,0.03258,34,65,-0.01092,0.07607
2021,Schleswig-Holstein,female,Next year,0.03468,34,34,-0.02775,0.09710
2021,Lower Saxony,male,As soon as possible,0.02263,56,90,-0.00827,0.05352
2021,Lower Saxony,male,Next year,0.01957,34,90,-0.00921,0.04835
2021,Lower Saxony,female,As soon as possible,0.02431,48,169,0.00102,0.04760
2021,Lower Saxony,female,Next year,0.02731,54,169,0.00266,0.05195
2021,Lower Saxony,female,In the next 2 to 5 years,0.02636,67,169,0.00214,0.05059
2021,North Rhine-Westphalia,male,As soon as possible,0.03656,142,287,0.01481,0.05831
2021,North Rhine-Westphalia,male,Next year,0.01983,79,287,0.00367,0.03599
2021,North Rhine-Westphalia,male,In the next 2 to 5 years,0.02416,66,287,0.00637,0.04196
2021,North Rhine-Westphalia,female,As soon as possible,0.02406,101,467,0.01015,0.03797
2021,North Rhine-Westphalia,female,Next year,0.04887,161,467,0.02930,0.06845
2021,North Rhine-Westphalia,female,In the next 2 to 5 years,0.03234,154,467,0.01628,0.04841
2021,North Rhine-Westphalia,female,"In the distant future, in more than five years",0.00817,51,467,-0.00000,0.01635
2021,Hesse,male,As soon as possible,0.03658,51,51,-0.01546,0.08861
2021,Hesse,female,As soon as possible,0.02471,33,141,-0.00100,0.05043
2021,Hesse,female,Next year,0.03418,45,141,0.00408,0.06427
2021,Hesse,female,In the next 2 to 5 years,0.03835,63,141,0.00654,0.07016
2021,"Rhineland-Palatinate, Saarland",female,Next year,0.04896,36,70,-0.00195,0.09988
2021,"Rhineland-Palatinate, Saarland",female,In the next 2 to 5 years,0.03336,34,70,-0.00901,0.07573
2021,Baden-Wuerttemberg,male,As soon as possible,0.01106,40,73,-0.01310,0.03522
2021,Baden-Wuerttemberg,male,Next year,0.02699,33,73,-0.01044,0.06443
2021,Baden-Wuerttemberg,female,As soon as possible,0.01808,40,177,-0.00161,0.03776
2021,Baden-Wuerttemberg,female,Next year,0.04827,71,177,0.01660,0.07994
2021,Baden-Wuerttemberg,female,In the next 2 to 5 years,0.03025,66,177,0.00494,0.05555
2021,Bavaria,male,As soon as possible,0.02248,47,80,-0.01021,0.05517
2021,Bavaria,male,Next year,0.01510,33,80,-0.01179,0.04199
2021,Bavaria,female,As soon as possible,0.01325,42,202,-0.00256,0.02906
2021,Bavaria,female,Next year,0.03326,82,202,0.00847,0.05805
2021,Bavaria,female,In the next 2 to 5 years,0.02883,78,202,0.00570,0.05196
2021,Berlin,male,As soon as possible,0.04896,42,42,-0.01709,0.11502
2021,Berlin,female,Next year,0.05867,36,36,-0.01919,0.13653
2021,Saxony,female,Next year,0.02804,32,32,-0.03008,0.08616
2022,Schleswig-Holstein,female,Next year,0.03012,40,40,-0.02352,0.08375
2022,Lower Saxony,male,As soon as possible,0.02925,45,117,-0.00141,0.05992
2022,Lower Saxony,male,Next year,0.01573,33,117,-0.00691,0.03838
2022,Lower Saxony,male,In the next 2 to 5 years,0.02352,39,117,-0.00406,0.05110
2022,Lower Saxony,female,As soon as possible,0.01594,36,187,-0.00206,0.03394
2022,Lower Saxony,female,Next year,0.03594,77,187,0.00919,0.06270
2022,Lower Saxony,female,In the next 2 to 5 years,0.02863,74,187,0.00467,0.05260
2022,North Rhine-Westphalia,male,As soon as possible,0.02121,135,289,0.00457,0.03785
2022,North Rhine-Westphalia,male,Next year,0.02696,95,289,0.00825,0.04566
2022,North Rhine-Westphalia,male,In the next 2 to 5 years,0.01592,59,289,0.00146,0.03038
2022,North Rhine-Westphalia,female,As soon as possible,0.01977,126,530,0.00791,0.03164
2022,North Rhine-Westphalia,female,Next year,0.03295,182,530,0.01774,0.04816
2022,North Rhine-Westphalia,female,In the next 2 to 5 years,0.02611,176,530,0.01252,0.03970
2022,North Rhine-Westphalia,female,"In the distant future, in more than five years",0.00595,46,530,-0.00061,0.01250
2022,Hesse,male,As soon as possible,0.01806,37,37,-0.02544,0.06156
2022,Hesse,female,As soon as possible,0.01386,32,138,-0.00572,0.03344
2022,Hesse,female,Next year,0.03633,61,138,0.00500,0.06767
2022,Hesse,female,In the next 2 to 5 years,0.03929,45,138,0.00675,0.07182
2022,"Rhineland-Palatinate, Saarland",female,Next year,0.03797,46,91,-0.00152,0.07745
2022,"Rhineland-Palatinate, Saarland",female,In the next 2 to 5 years,0.03091,45,91,-0.00485,0.06666
2022,Baden-Wuerttemberg,male,As soon as possible,0.01109,39,117,-0.00797,0.03015
2022,Baden-Wuerttemberg,male,Next year,0.02337,39,117,-0.00412,0.05086
2022,Baden-Wuerttemberg,male,In the next 2 to 5 years,0.02226,39,117,-0.00459,0.04911
2022,Baden-Wuerttemberg,female,As soon as possible,0.01459,53,223,-0.00118,0.03037
2022,Baden-Wuerttemberg,female,Next year,0.03008,84,223,0.00761,0.05255
2022,Baden-Wuerttemberg,female,In the next 2 to 5 years,0.02612,86,223,0.00514,0.04710
2022,Bavaria,male,As soon as possible,0.01538,38,112,-0.00751,0.03827
2022,Bavaria,male,Next year,0.02103,43,112,-0.00566,0.04772
2022,Bavaria,male,In the next 2 to 5 years,0.01425,31,112,-0.00780,0.03630
2022,Bavaria,female,As soon as possible,0.01096,48,237,-0.00232,0.02425
2022,Bavaria,female,Next year,0.02991,103,237,0.00818,0.05164
2022,Bavaria,female,In the next 2 to 5 years,0.01779,86,237,0.00093,0.03466
2022,Berlin,male,As soon as possible,0.03106,38,38,-0.02484,0.08696
2022,Berlin,female,As soon as possible,0.02228,31,85,-0.00928,0.05384
2022,Berlin,female,Next year,0.04185,54,85,-0.00097,0.08467
2022,Saxony,female,Next year,0.05051,56,93,0.00576,0.09527
2022,Saxony,female,In the next 2 to 5 years,0.02241,37,93,-0.00783,0.05266
2022,Saxony-Anhalt,female,Next year,0.05570,32,32,-0.02503,0.13643
