year,age_gr,bula_h,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.03907,37,641,0.02406,0.05409
2017,30-45 y.,Hesse,As soon as possible,0.34601,88,203,0.28041,0.41161
2017,30-45 y.,Hesse,Next year,0.29416,47,203,0.23132,0.35700
2017,30-45 y.,Hesse,In the next 2 to 5 years,0.27395,68,203,0.21245,0.33545
2017,30-45 y.,"Rhineland-Palatinate, Saarland",As soon as possible,0.29381,45,126,0.21396,0.37367
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Next year,0.32485,45,126,0.24275,0.40695
2017,30-45 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.29734,36,126,0.21721,0.37747
2017,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.28721,93,277,0.23383,0.34059
2017,30-45 y.,Baden-Wuerttemberg,Next year,0.28438,86,277,0.23116,0.33760
2017,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.37109,98,277,0.31409,0.42808
2017,30-45 y.,Bavaria,As soon as possible,0.19455,82,261,0.14643,0.24266
2017,30-45 y.,Bavaria,Next year,0.46427,106,261,0.40365,0.52489
2017,30-45 y.,Bavaria,In the next 2 to 5 years,0.25788,73,261,0.20470,0.31105
2017,30-45 y.,Berlin,As soon as possible,0.49060,35,35,0.32256,0.65864
2017,30-45 y.,Brandenburg,As soon as possible,0.63132,42,73,0.51988,0.74276
2017,30-45 y.,Brandenburg,Next year,0.21087,31,73,0.11665,0.30510
2017,30-45 y.,Saxony,As soon as possible,0.50224,56,110,0.40837,0.59611
2017,30-45 y.,Saxony,Next year,0.38503,54,110,0.29368,0.47638
2017,30-45 y.,Saxony-Anhalt,As soon as possible,0.48794,37,72,0.37167,0.60422
2017,30-45 y.,Saxony-Anhalt,Next year,0.22324,35,72,0.12638,0.32010
2017,46-65 y.,Lower Saxony,As soon as possible,0.51747,58,91,0.41423,0.62070
2017,46-65 y.,Lower Saxony,Next year,0.29238,33,91,0.19841,0.38636
2017,46-65 y.,North Rhine-Westphalia,As soon as possible,0.45136,123,236,0.38773,0.51498
2017,46-65 y.,North Rhine-Westphalia,Next year,0.25595,65,236,0.20016,0.31175
2017,46-65 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.18055,48,236,0.13137,0.22973
2017,46-65 y.,Hesse,As soon as possible,0.28359,44,44,0.14887,0.41832
2017,46-65 y.,Baden-Wuerttemberg,As soon as possible,0.39611,37,69,0.27986,0.51235
2017,46-65 y.,Baden-Wuerttemberg,Next year,0.26155,32,69,0.15710,0.36601
2017,46-65 y.,Bavaria,As soon as possible,0.43892,57,101,0.34166,0.53619
2017,46-65 y.,Bavaria,Next year,0.30301,44,101,0.21293,0.39308
2017,46-65 y.,Saxony,As soon as possible,0.68526,40,40,0.53951,0.83102
2018,17-29 y.,Schleswig-Holstein,In the next 2 to 5 years,0.46084,31,31,0.28246,0.63921
2018,17-29 y.,Lower Saxony,As soon as possible,0.20016,64,240,0.14943,0.25088
2018,17-29 y.,Lower Saxony,Next year,0.30463,69,240,0.24628,0.36298
2018,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.40069,107,240,0.33856,0.46282
2018,17-29 y.,North Rhine-Westphalia,As soon as possible,0.19952,151,595,0.16738,0.23166
2018,17-29 y.,North Rhine-Westphalia,Next year,0.32330,172,595,0.28569,0.36092
2018,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.41238,219,595,0.37279,0.45196
2018,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.06480,53,595,0.04500,0.08459
2018,17-29 y.,Hesse,As soon as possible,0.20386,51,171,0.14330,0.26442
2018,17-29 y.,Hesse,Next year,0.25040,38,171,0.18528,0.31553
2018,17-29 y.,Hesse,In the next 2 to 5 years,0.42257,82,171,0.34831,0.49683
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Next year,0.24356,31,79,0.14830,0.33882
2018,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.35068,48,79,0.24478,0.45658
2018,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.18602,48,206,0.13275,0.23929
2018,17-29 y.,Baden-Wuerttemberg,Next year,0.24080,55,206,0.18226,0.29933
2018,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.48835,103,206,0.41993,0.55678
2018,17-29 y.,Bavaria,As soon as possible,0.27832,56,238,0.22126,0.33538
2018,17-29 y.,Bavaria,Next year,0.28013,74,238,0.22296,0.33730
2018,17-29 y.,Bavaria,In the next 2 to 5 years,0.35789,108,238,0.29685,0.41892
2018,17-29 y.,Saxony,In the next 2 to 5 years,0.38522,41,41,0.23441,0.53604
2018,30-45 y.,Schleswig-Holstein,As soon as possible,0.43321,33,33,0.26152,0.60490
2018,30-45 y.,Lower Saxony,As soon as possible,0.33384,86,237,0.27367,0.39401
2018,30-45 y.,Lower Saxony,Next year,0.33554,67,237,0.27530,0.39578
2018,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.26971,84,237,0.21309,0.32634
2018,30-45 y.,North Rhine-Westphalia,As soon as possible,0.27699,182,558,0.23983,0.31416
2018,30-45 y.,North Rhine-Westphalia,Next year,0.39391,186,558,0.35333,0.43449
2018,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.26313,151,558,0.22656,0.29970
2018,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.06597,39,558,0.04535,0.08658
2018,30-45 y.,Hesse,As soon as possible,0.40307,57,185,0.33219,0.47394
2018,30-45 y.,Hesse,Next year,0.39322,61,185,0.32264,0.46380
2018,30-45 y.,Hesse,In the next 2 to 5 years,0.17421,67,185,0.11941,0.22902
2018,30-45 y.,"Rhineland-Palatinate, Saarland",As soon as possible,0.41757,40,71,0.30204,0.53310
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Next year,0.26244,31,71,0.15937,0.36550
2018,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.29275,87,217,0.23206,0.35343
2018,30-45 y.,Baden-Wuerttemberg,Next year,0.35151,70,217,0.28784,0.41519
2018,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.31252,60,217,0.25070,0.37434
2018,30-45 y.,Bavaria,As soon as possible,0.22411,78,218,0.16863,0.27960
2018,30-45 y.,Bavaria,Next year,0.45562,85,218,0.38936,0.52189
2018,30-45 y.,Bavaria,In the next 2 to 5 years,0.26452,55,218,0.20583,0.32320
2018,30-45 y.,Berlin,As soon as possible,0.47368,49,81,0.36427,0.58310
2018,30-45 y.,Berlin,Next year,0.37786,32,81,0.27162,0.48411
2018,30-45 y.,Brandenburg,As soon as possible,0.17022,31,31,0.03573,0.30471
2018,30-45 y.,Saxony,As soon as possible,0.40136,63,110,0.30934,0.49338
2018,30-45 y.,Saxony,Next year,0.48650,47,110,0.39267,0.58033
2018,30-45 y.,Saxony-Anhalt,As soon as possible,0.49348,36,68,0.37376,0.61319
2018,30-45 y.,Saxony-Anhalt,Next year,0.42494,32,68,0.30657,0.54331
2018,46-65 y.,Lower Saxony,As soon as possible,0.58231,70,112,0.49057,0.67406
2018,46-65 y.,Lower Saxony,Next year,0.33152,42,112,0.24394,0.41910
2018,46-65 y.,North Rhine-Westphalia,As soon as possible,0.57113,99,212,0.50435,0.63791
2018,46-65 y.,North Rhine-Westphalia,Next year,0.28779,63,212,0.22670,0.34887
2018,46-65 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.10621,50,212,0.06463,0.14778
2018,46-65 y.,Hesse,As soon as possible,0.30679,47,80,0.20510,0.40849
2018,46-65 y.,Hesse,Next year,0.31796,33,80,0.21527,0.42066
2018,46-65 y.,"Rhineland-Palatinate, Saarland",As soon as possible,0.47379,38,38,0.31290,0.63468
2018,46-65 y.,Baden-Wuerttemberg,As soon as possible,0.39504,43,43,0.24720,0.54289
2018,46-65 y.,Bavaria,As soon as possible,0.34855,44,84,0.24604,0.45107
2018,46-65 y.,Bavaria,Next year,0.36283,40,84,0.25939,0.46627
2019,17-29 y.,Schleswig-Holstein,In the next 2 to 5 years,0.33693,32,32,0.17054,0.50331
2019,17-29 y.,Lower Saxony,As soon as possible,0.23955,57,195,0.17949,0.29961
2019,17-29 y.,Lower Saxony,Next year,0.36772,57,195,0.29986,0.43557
2019,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.28382,81,195,0.22037,0.34726
2019,17-29 y.,North Rhine-Westphalia,As soon as possible,0.27693,132,455,0.23576,0.31809
2019,17-29 y.,North Rhine-Westphalia,Next year,0.21567,103,455,0.17784,0.25351
2019,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.39138,167,455,0.34648,0.43627
2019,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.11602,53,455,0.08656,0.14548
2019,17-29 y.,Hesse,Next year,0.29005,39,91,0.19629,0.38380
2019,17-29 y.,Hesse,In the next 2 to 5 years,0.36365,52,91,0.26426,0.46304
2019,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.39276,41,41,0.24141,0.54410
2019,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.21888,56,185,0.15914,0.27863
2019,17-29 y.,Baden-Wuerttemberg,Next year,0.18331,42,185,0.12740,0.23922
2019,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.57615,87,185,0.50475,0.64755
2019,17-29 y.,Bavaria,As soon as possible,0.17784,39,186,0.12273,0.23294
2019,17-29 y.,Bavaria,Next year,0.28868,64,186,0.22338,0.35398
2019,17-29 y.,Bavaria,In the next 2 to 5 years,0.47216,83,186,0.40022,0.54410
2019,17-29 y.,Saxony-Anhalt,In the next 2 to 5 years,0.37251,31,31,0.19951,0.54552
2019,30-45 y.,Schleswig-Holstein,As soon as possible,0.25655,31,31,0.10027,0.41284
2019,30-45 y.,Lower Saxony,As soon as possible,0.31619,75,193,0.25042,0.38196
2019,30-45 y.,Lower Saxony,Next year,0.43027,63,193,0.36024,0.50030
2019,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.14439,55,193,0.09467,0.19411
2019,30-45 y.,North Rhine-Westphalia,As soon as possible,0.31502,170,457,0.27238,0.35766
2019,30-45 y.,North Rhine-Westphalia,Next year,0.47121,151,457,0.42539,0.51703
2019,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.15290,99,457,0.11987,0.18593
2019,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.06087,37,457,0.03893,0.08282
2019,30-45 y.,Hesse,As soon as possible,0.44346,43,129,0.35740,0.52953
2019,30-45 y.,Hesse,Next year,0.27879,48,129,0.20111,0.35647
2019,30-45 y.,Hesse,In the next 2 to 5 years,0.19586,38,129,0.12711,0.26462
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Next year,0.27959,33,64,0.16876,0.39041
2019,30-45 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.29459,31,64,0.18202,0.40716
2019,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.12679,69,201,0.08067,0.17290
2019,30-45 y.,Baden-Wuerttemberg,Next year,0.36383,72,201,0.29715,0.43051
2019,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.50725,60,201,0.43796,0.57653
2019,30-45 y.,Bavaria,As soon as possible,0.22345,69,206,0.16642,0.28047
2019,30-45 y.,Bavaria,Next year,0.49133,76,206,0.42289,0.55976
2019,30-45 y.,Bavaria,In the next 2 to 5 years,0.25770,61,206,0.19782,0.31757
2019,30-45 y.,Berlin,Next year,0.57480,33,33,0.40351,0.74610
2019,30-45 y.,Saxony,Next year,0.55886,42,42,0.40688,0.71085
2019,30-45 y.,Saxony-Anhalt,As soon as possible,0.43546,31,31,0.25804,0.61289
2019,46-65 y.,Lower Saxony,As soon as possible,0.54495,47,79,0.43444,0.65547
2019,46-65 y.,Lower Saxony,Next year,0.25809,32,79,0.16098,0.35520
2019,46-65 y.,North Rhine-Westphalia,As soon as possible,0.48472,113,217,0.41807,0.55137
2019,46-65 y.,North Rhine-Westphalia,Next year,0.30581,66,217,0.24436,0.36726
2019,46-65 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.16698,38,217,0.11724,0.21672
2019,46-65 y.,Hesse,As soon as possible,0.39567,33,33,0.22624,0.56510
2019,46-65 y.,"Rhineland-Palatinate, Saarland",As soon as possible,0.56249,38,38,0.40264,0.72234
2019,46-65 y.,Bavaria,As soon as possible,0.42288,50,86,0.31786,0.52790
2019,46-65 y.,Bavaria,Next year,0.28218,36,86,0.18650,0.37786
2020,17-29 y.,Schleswig-Holstein,In the next 2 to 5 years,0.47085,31,31,0.29223,0.64947
2020,17-29 y.,Lower Saxony,As soon as possible,0.36049,80,189,0.29185,0.42912
2020,17-29 y.,Lower Saxony,Next year,0.19029,39,189,0.13417,0.24640
2020,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.36402,70,189,0.29524,0.43280
2020,17-29 y.,North Rhine-Westphalia,As soon as possible,0.24612,135,551,0.21012,0.28212
2020,17-29 y.,North Rhine-Westphalia,Next year,0.25102,156,551,0.21478,0.28726
2020,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.42221,208,551,0.38093,0.46349
2020,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.08065,52,551,0.05789,0.10341
2020,17-29 y.,Hesse,As soon as possible,0.07907,36,123,0.03118,0.12695
2020,17-29 y.,Hesse,Next year,0.55224,40,123,0.46400,0.64048
2020,17-29 y.,Hesse,In the next 2 to 5 years,0.31718,47,123,0.23460,0.39976
2020,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.41865,41,41,0.26576,0.57153
2020,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.16871,48,189,0.11518,0.22224
2020,17-29 y.,Baden-Wuerttemberg,Next year,0.35042,58,189,0.28222,0.41862
2020,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.41439,83,189,0.34397,0.48481
2020,17-29 y.,Bavaria,As soon as possible,0.21485,49,173,0.15347,0.27623
2020,17-29 y.,Bavaria,Next year,0.24665,47,173,0.18223,0.31107
2020,17-29 y.,Bavaria,In the next 2 to 5 years,0.47357,77,173,0.39895,0.54819
2020,17-29 y.,Berlin,As soon as possible,0.25955,31,31,0.10268,0.41643
2020,17-29 y.,Saxony,In the next 2 to 5 years,0.41717,34,34,0.24893,0.58541
2020,17-29 y.,Saxony-Anhalt,In the next 2 to 5 years,0.40440,32,32,0.23163,0.57717
2020,30-45 y.,Schleswig-Holstein,As soon as possible,0.37759,31,31,0.20412,0.55107
2020,30-45 y.,Lower Saxony,As soon as possible,0.35110,86,208,0.28608,0.41612
2020,30-45 y.,Lower Saxony,Next year,0.45292,66,208,0.38511,0.52073
2020,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.16908,56,208,0.11802,0.22014
2020,30-45 y.,North Rhine-Westphalia,As soon as possible,0.32916,212,542,0.28956,0.36876
2020,30-45 y.,North Rhine-Westphalia,Next year,0.36208,160,542,0.32158,0.40257
2020,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.22796,138,542,0.19261,0.26332
2020,30-45 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.08080,32,542,0.05784,0.10377
2020,30-45 y.,Hesse,As soon as possible,0.38733,61,133,0.30423,0.47043
2020,30-45 y.,Hesse,Next year,0.24809,35,133,0.17441,0.32177
2020,30-45 y.,Hesse,In the next 2 to 5 years,0.27760,37,133,0.20120,0.35399
2020,30-45 y.,"Rhineland-Palatinate, Saarland",As soon as possible,0.26783,37,37,0.12317,0.41249
2020,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.12941,65,190,0.08156,0.17727
2020,30-45 y.,Baden-Wuerttemberg,Next year,0.35587,63,190,0.28761,0.42413
2020,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.38550,62,190,0.31611,0.45489
2020,30-45 y.,Bavaria,As soon as possible,0.42663,74,189,0.35593,0.49733
2020,30-45 y.,Bavaria,Next year,0.22596,53,189,0.16617,0.28574
2020,30-45 y.,Bavaria,In the next 2 to 5 years,0.32983,62,189,0.26263,0.39704
2020,30-45 y.,Berlin,As soon as possible,0.38860,64,64,0.26824,0.50897
2020,30-45 y.,Saxony,As soon as possible,0.39617,34,69,0.27992,0.51242
2020,30-45 y.,Saxony,Next year,0.45851,35,69,0.34008,0.57694
2020,46-65 y.,Lower Saxony,As soon as possible,0.55672,59,59,0.42887,0.68457
2020,46-65 y.,North Rhine-Westphalia,As soon as possible,0.45399,134,242,0.39113,0.51684
2020,46-65 y.,North Rhine-Westphalia,Next year,0.29693,66,242,0.23925,0.35462
2020,46-65 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.15535,42,242,0.10962,0.20109
2020,46-65 y.,Hesse,As soon as possible,0.29782,41,41,0.15610,0.43953
2020,46-65 y.,"Rhineland-Palatinate, Saarland",As soon as possible,0.37029,31,31,0.19749,0.54309
2020,46-65 y.,Baden-Wuerttemberg,As soon as possible,0.29349,39,39,0.14870,0.43827
2020,46-65 y.,Bavaria,As soon as possible,0.40328,54,92,0.30249,0.50407
2020,46-65 y.,Bavaria,Next year,0.41562,38,92,0.31436,0.51687
2021,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.44672,48,48,0.30459,0.58885
2021,17-29 y.,North Rhine-Westphalia,As soon as possible,0.30273,74,301,0.25074,0.35472
2021,17-29 y.,North Rhine-Westphalia,Next year,0.22489,81,301,0.17764,0.27214
2021,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.37700,110,301,0.32216,0.43185
2021,17-29 y.,North Rhine-Westphalia,"In the distant future, in more than five years",0.09538,36,301,0.06214,0.12862
2021,17-29 y.,Hesse,In the next 2 to 5 years,0.40995,37,37,0.24929,0.57062
2021,17-29 y.,Baden-Wuerttemberg,Next year,0.44877,45,88,0.34426,0.55328
2021,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.37059,43,88,0.26910,0.47208
2021,17-29 y.,Bavaria,As soon as possible,0.27463,31,131,0.19791,0.35136
2021,17-29 y.,Bavaria,Next year,0.23107,45,131,0.15861,0.30353
2021,17-29 y.,Bavaria,In the next 2 to 5 years,0.46800,55,131,0.38222,0.55377
2021,30-45 y.,Lower Saxony,As soon as possible,0.42236,45,112,0.33047,0.51424
2021,30-45 y.,Lower Saxony,Next year,0.37167,36,112,0.28177,0.46157
2021,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.16146,31,112,0.09301,0.22991
2021,30-45 y.,North Rhine-Westphalia,As soon as possible,0.26188,98,266,0.20895,0.31482
2021,30-45 y.,North Rhine-Westphalia,Next year,0.43348,97,266,0.37382,0.49315
2021,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.24929,71,266,0.19721,0.30138
2021,30-45 y.,Hesse,As soon as possible,0.37767,38,69,0.26244,0.49290
2021,30-45 y.,Hesse,In the next 2 to 5 years,0.29183,31,69,0.18378,0.39988
2021,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.30843,34,67,0.19701,0.41986
2021,30-45 y.,Baden-Wuerttemberg,Next year,0.45015,33,67,0.33013,0.57018
2021,30-45 y.,Bavaria,As soon as possible,0.24393,36,102,0.16018,0.32769
2021,30-45 y.,Bavaria,Next year,0.50134,33,102,0.40382,0.59885
2021,30-45 y.,Bavaria,In the next 2 to 5 years,0.25438,33,102,0.16945,0.33932
2021,30-45 y.,Berlin,As soon as possible,0.39218,32,63,0.27065,0.51371
2021,30-45 y.,Berlin,Next year,0.51005,31,63,0.38562,0.63449
2021,46-65 y.,Lower Saxony,As soon as possible,0.44351,34,34,0.27401,0.61301
2021,46-65 y.,North Rhine-Westphalia,As soon as possible,0.35724,66,158,0.28228,0.43220
2021,46-65 y.,North Rhine-Westphalia,Next year,0.50646,58,158,0.42825,0.58467
2021,46-65 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.11740,34,158,0.06704,0.16775
2021,46-65 y.,Bavaria,Next year,0.47388,35,35,0.30604,0.64172
2022,17-29 y.,Lower Saxony,Next year,0.30675,33,92,0.21201,0.40150
2022,17-29 y.,Lower Saxony,In the next 2 to 5 years,0.43127,59,92,0.32951,0.53303
2022,17-29 y.,North Rhine-Westphalia,As soon as possible,0.28461,94,296,0.23312,0.33610
2022,17-29 y.,North Rhine-Westphalia,Next year,0.32331,99,296,0.26993,0.37668
2022,17-29 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.32518,103,296,0.27173,0.37864
2022,17-29 y.,Hesse,Next year,0.33087,31,64,0.21468,0.44706
2022,17-29 y.,Hesse,In the next 2 to 5 years,0.55270,33,64,0.42992,0.67548
2022,17-29 y.,"Rhineland-Palatinate, Saarland",In the next 2 to 5 years,0.47869,31,31,0.29993,0.65745
2022,17-29 y.,Baden-Wuerttemberg,As soon as possible,0.09473,31,151,0.04787,0.14160
2022,17-29 y.,Baden-Wuerttemberg,Next year,0.32881,52,151,0.25363,0.40399
2022,17-29 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.45994,68,151,0.38018,0.53970
2022,17-29 y.,Bavaria,Next year,0.38619,54,107,0.29350,0.47888
2022,17-29 y.,Bavaria,In the next 2 to 5 years,0.40977,53,107,0.31614,0.50339
2022,17-29 y.,Saxony,In the next 2 to 5 years,0.63987,32,32,0.47089,0.80886
2022,30-45 y.,Lower Saxony,As soon as possible,0.18521,35,124,0.11656,0.25386
2022,30-45 y.,Lower Saxony,Next year,0.35579,48,124,0.27118,0.44039
2022,30-45 y.,Lower Saxony,In the next 2 to 5 years,0.38259,41,124,0.29670,0.46849
2022,30-45 y.,North Rhine-Westphalia,As soon as possible,0.21906,94,310,0.17294,0.26518
2022,30-45 y.,North Rhine-Westphalia,Next year,0.45699,118,310,0.40145,0.51253
2022,30-45 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.27431,98,310,0.22456,0.32406
2022,30-45 y.,Hesse,As soon as possible,0.21850,35,72,0.12238,0.31463
2022,30-45 y.,Hesse,Next year,0.64643,37,72,0.53523,0.75764
2022,30-45 y.,"Rhineland-Palatinate, Saarland",Next year,0.59542,34,34,0.42796,0.76288
2022,30-45 y.,Baden-Wuerttemberg,As soon as possible,0.23691,39,122,0.16115,0.31267
2022,30-45 y.,Baden-Wuerttemberg,Next year,0.38032,45,122,0.29382,0.46682
2022,30-45 y.,Baden-Wuerttemberg,In the next 2 to 5 years,0.23609,38,122,0.16042,0.31176
2022,30-45 y.,Bavaria,Next year,0.51476,66,113,0.42220,0.60732
2022,30-45 y.,Bavaria,In the next 2 to 5 years,0.21057,47,113,0.13506,0.28607
2022,30-45 y.,Berlin,As soon as possible,0.44446,40,78,0.33347,0.55545
2022,30-45 y.,Berlin,Next year,0.30590,38,78,0.20298,0.40883
2022,30-45 y.,Saxony,Next year,0.64966,38,38,0.49594,0.80339
2022,46-65 y.,North Rhine-Westphalia,As soon as possible,0.32935,70,152,0.25438,0.40431
2022,46-65 y.,North Rhine-Westphalia,Next year,0.39545,51,152,0.31746,0.47343
2022,46-65 y.,North Rhine-Westphalia,In the next 2 to 5 years,0.19680,31,152,0.13338,0.26021
