year,bula_h,plb0419_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Berlin,Easy,0.01983,57,228,0.00169,0.03796
2013,Berlin,Difficult,0.09039,129,228,0.05309,0.12769
2013,Berlin,Almost impossible,0.02372,42,228,0.00392,0.04351
2013,Brandenburg,Difficult,0.06769,98,142,0.02622,0.10916
2013,Brandenburg,Almost impossible,0.02337,44,142,-0.00157,0.04830
2013,Mecklenburg-Western Pomerania,Difficult,0.04299,45,45,-0.01694,0.10293
2013,Saxony,Easy,0.01567,38,239,-0.00011,0.03145
2013,Saxony,Difficult,0.05079,148,239,0.02290,0.07869
2013,Saxony,Almost impossible,0.02503,53,239,0.00518,0.04488
2013,Saxony-Anhalt,Difficult,0.05325,103,153,0.01755,0.08894
2013,Saxony-Anhalt,Almost impossible,0.03038,50,153,0.00310,0.05767
2013,Thuringa,Difficult,0.04972,72,108,0.00853,0.09090
2013,Thuringa,Almost impossible,0.02446,36,108,-0.00481,0.05374
2014,Schleswig-Holstein,Easy,0.01531,32,144,-0.00481,0.03544
2014,Schleswig-Holstein,Difficult,0.04604,70,144,0.01169,0.08039
2014,Schleswig-Holstein,Almost impossible,0.03038,42,144,0.00225,0.05852
2014,Lower Saxony,Easy,0.02195,91,379,0.00718,0.03672
2014,Lower Saxony,Difficult,0.05091,211,379,0.02875,0.07307
2014,Lower Saxony,Almost impossible,0.01606,77,379,0.00339,0.02873
2014,North Rhine-Westphalia,Easy,0.01951,180,877,0.01035,0.02866
2014,North Rhine-Westphalia,Difficult,0.05790,494,877,0.04243,0.07337
2014,North Rhine-Westphalia,Almost impossible,0.02062,203,877,0.01121,0.03003
2014,Hesse,Easy,0.02500,61,262,0.00606,0.04395
2014,Hesse,Difficult,0.05513,143,262,0.02744,0.08282
2014,Hesse,Almost impossible,0.02300,58,262,0.00481,0.04118
2014,"Rhineland-Palatinate, Saarland",Easy,0.02173,42,220,0.00242,0.04104
2014,"Rhineland-Palatinate, Saarland",Difficult,0.05972,126,220,0.02834,0.09111
2014,"Rhineland-Palatinate, Saarland",Almost impossible,0.02484,52,220,0.00422,0.04545
2014,Baden-Wuerttemberg,Easy,0.02161,124,449,0.00814,0.03507
2014,Baden-Wuerttemberg,Difficult,0.05100,233,449,0.03063,0.07137
2014,Baden-Wuerttemberg,Almost impossible,0.01677,92,449,0.00488,0.02866
2014,Bavaria,Easy,0.02067,153,516,0.00838,0.03296
2014,Bavaria,Difficult,0.03931,258,516,0.02253,0.05610
2014,Bavaria,Almost impossible,0.01766,105,516,0.00628,0.02903
2014,Berlin,Easy,0.02779,46,166,0.00271,0.05288
2014,Berlin,Difficult,0.05932,84,166,0.02328,0.09536
2014,Berlin,Almost impossible,0.02763,36,166,0.00262,0.05264
2014,Brandenburg,Difficult,0.08566,90,138,0.03880,0.13253
2014,Brandenburg,Almost impossible,0.03323,48,138,0.00322,0.06325
2014,Mecklenburg-Western Pomerania,Difficult,0.04324,40,40,-0.02060,0.10708
2014,Saxony,Difficult,0.06528,133,169,0.02793,0.10264
2014,Saxony,Almost impossible,0.01368,36,169,-0.00389,0.03124
2014,Saxony-Anhalt,Difficult,0.08061,106,146,0.03630,0.12492
2014,Saxony-Anhalt,Almost impossible,0.02405,40,146,-0.00089,0.04899
2014,Thuringa,Difficult,0.06353,79,79,0.00940,0.11766
2015,Schleswig-Holstein,Difficult,0.04983,76,115,0.00988,0.08977
2015,Schleswig-Holstein,Almost impossible,0.01995,39,115,-0.00572,0.04562
2015,Lower Saxony,Easy,0.02113,97,417,0.00731,0.03495
2015,Lower Saxony,Difficult,0.05479,240,417,0.03292,0.07666
2015,Lower Saxony,Almost impossible,0.01601,80,417,0.00395,0.02808
2015,North Rhine-Westphalia,Easy,0.02240,171,940,0.01294,0.03187
2015,North Rhine-Westphalia,Difficult,0.05748,548,940,0.04259,0.07236
2015,North Rhine-Westphalia,Almost impossible,0.02047,221,940,0.01141,0.02953
2015,Hesse,Easy,0.02263,54,279,0.00515,0.04012
2015,Hesse,Difficult,0.05514,158,279,0.02830,0.08197
2015,Hesse,Almost impossible,0.02106,67,279,0.00418,0.03793
2015,"Rhineland-Palatinate, Saarland",Easy,0.01279,41,232,-0.00170,0.02728
2015,"Rhineland-Palatinate, Saarland",Difficult,0.06568,154,232,0.03373,0.09762
2015,"Rhineland-Palatinate, Saarland",Almost impossible,0.01168,37,232,-0.00218,0.02553
2015,Baden-Wuerttemberg,Easy,0.02319,121,430,0.00895,0.03743
2015,Baden-Wuerttemberg,Difficult,0.04510,210,430,0.02546,0.06473
2015,Baden-Wuerttemberg,Almost impossible,0.02091,99,430,0.00737,0.03445
2015,Bavaria,Easy,0.02014,161,533,0.00821,0.03208
2015,Bavaria,Difficult,0.04063,278,533,0.02386,0.05741
2015,Bavaria,Almost impossible,0.01231,94,533,0.00294,0.02167
2015,Berlin,Easy,0.02519,45,130,-0.00185,0.05223
2015,Berlin,Difficult,0.07180,85,130,0.02725,0.11635
2015,Brandenburg,Difficult,0.05303,64,116,0.01207,0.09398
2015,Brandenburg,Almost impossible,0.03553,52,116,0.00170,0.06937
2015,Mecklenburg-Western Pomerania,Difficult,0.05360,41,41,-0.01620,0.12339
2015,Saxony,Easy,0.01948,37,185,-0.00049,0.03945
2015,Saxony,Difficult,0.04058,109,185,0.01207,0.06909
2015,Saxony,Almost impossible,0.01737,39,185,-0.00151,0.03624
2015,Saxony-Anhalt,Difficult,0.07231,92,127,0.02708,0.11753
2015,Saxony-Anhalt,Almost impossible,0.02715,35,127,-0.00123,0.05553
2015,Thuringa,Difficult,0.05026,61,61,-0.00502,0.10555
2016,Schleswig-Holstein,Easy,0.03675,43,132,0.00453,0.06898
2016,Schleswig-Holstein,Difficult,0.04215,58,132,0.00774,0.07656
2016,Schleswig-Holstein,Almost impossible,0.02516,31,132,-0.00166,0.05197
2016,Lower Saxony,Easy,0.01777,76,329,0.00347,0.03206
2016,Lower Saxony,Difficult,0.05107,177,329,0.02725,0.07490
2016,Lower Saxony,Almost impossible,0.01876,76,329,0.00408,0.03344
2016,North Rhine-Westphalia,Easy,0.02207,148,766,0.01166,0.03248
2016,North Rhine-Westphalia,Difficult,0.04940,425,766,0.03404,0.06476
2016,North Rhine-Westphalia,Almost impossible,0.01976,193,766,0.00990,0.02962
2016,Hesse,Easy,0.02983,53,227,0.00765,0.05202
2016,Hesse,Difficult,0.06160,121,227,0.03025,0.09294
2016,Hesse,Almost impossible,0.02123,53,227,0.00244,0.04002
2016,"Rhineland-Palatinate, Saarland",Easy,0.01705,41,209,-0.00054,0.03465
2016,"Rhineland-Palatinate, Saarland",Difficult,0.06093,128,209,0.02842,0.09344
2016,"Rhineland-Palatinate, Saarland",Almost impossible,0.01469,40,209,-0.00166,0.03104
2016,Baden-Wuerttemberg,Easy,0.01981,106,351,0.00521,0.03441
2016,Baden-Wuerttemberg,Difficult,0.04706,175,351,0.02487,0.06925
2016,Baden-Wuerttemberg,Almost impossible,0.01338,70,351,0.00135,0.02542
2016,Bavaria,Easy,0.02638,128,430,0.01122,0.04155
2016,Bavaria,Difficult,0.03537,208,430,0.01789,0.05285
2016,Bavaria,Almost impossible,0.01164,94,430,0.00149,0.02180
2016,Berlin,Easy,0.04447,46,114,0.00646,0.08247
2016,Berlin,Difficult,0.06298,68,114,0.01819,0.10777
2016,Brandenburg,Difficult,0.05496,58,93,0.00839,0.10154
2016,Brandenburg,Almost impossible,0.02316,35,93,-0.00758,0.05389
2016,Saxony,Easy,0.02612,42,166,0.00178,0.05046
2016,Saxony,Difficult,0.04767,89,166,0.01516,0.08018
2016,Saxony,Almost impossible,0.02094,35,166,-0.00091,0.04279
2016,Saxony-Anhalt,Difficult,0.05933,69,103,0.01348,0.10518
2016,Saxony-Anhalt,Almost impossible,0.02250,34,103,-0.00628,0.05128
2016,Thuringa,Difficult,0.04829,47,47,-0.01366,0.11024
2017,Schleswig-Holstein,Easy,0.02123,48,237,0.00284,0.03962
2017,Schleswig-Holstein,Difficult,0.03947,148,237,0.01463,0.06432
2017,Schleswig-Holstein,Almost impossible,0.02060,41,237,0.00248,0.03873
2017,Hamburg,Difficult,0.02807,38,38,-0.02515,0.08130
2017,Lower Saxony,Easy,0.02207,112,506,0.00926,0.03488
2017,Lower Saxony,Difficult,0.05232,313,506,0.03290,0.07174
2017,Lower Saxony,Almost impossible,0.01419,81,506,0.00387,0.02450
2017,Bremen,Difficult,0.06357,32,32,-0.02232,0.14946
2017,North Rhine-Westphalia,Easy,0.02671,257,1123,0.01728,0.03615
2017,North Rhine-Westphalia,Difficult,0.05329,660,1123,0.04014,0.06643
2017,North Rhine-Westphalia,Almost impossible,0.01871,206,1123,0.01078,0.02664
2017,Hesse,Easy,0.02598,105,403,0.01043,0.04153
2017,Hesse,Difficult,0.06305,212,403,0.03929,0.08681
2017,Hesse,Almost impossible,0.02459,86,403,0.00945,0.03973
2017,"Rhineland-Palatinate, Saarland",Easy,0.01509,48,269,0.00049,0.02969
2017,"Rhineland-Palatinate, Saarland",Difficult,0.04415,149,269,0.01956,0.06875
2017,"Rhineland-Palatinate, Saarland",Almost impossible,0.01575,72,269,0.00084,0.03066
2017,Baden-Wuerttemberg,Easy,0.02681,126,535,0.01311,0.04051
2017,Baden-Wuerttemberg,Difficult,0.03825,310,535,0.02198,0.05452
2017,Baden-Wuerttemberg,Almost impossible,0.01804,99,535,0.00675,0.02934
2017,Bavaria,Easy,0.02358,184,573,0.01114,0.03601
2017,Bavaria,Difficult,0.02982,284,573,0.01588,0.04376
2017,Bavaria,Almost impossible,0.01557,105,573,0.00542,0.02571
2017,Berlin,Easy,0.04283,53,163,0.01165,0.07400
2017,Berlin,Difficult,0.07096,110,163,0.03142,0.11050
2017,Brandenburg,Difficult,0.05297,115,174,0.01959,0.08635
2017,Brandenburg,Almost impossible,0.01995,59,174,-0.00089,0.04078
2017,Mecklenburg-Western Pomerania,Difficult,0.02104,38,83,-0.01003,0.05210
2017,Mecklenburg-Western Pomerania,Almost impossible,0.06225,45,83,0.00995,0.11454
2017,Saxony,Easy,0.02708,72,276,0.00789,0.04626
2017,Saxony,Difficult,0.05959,165,276,0.03161,0.08756
2017,Saxony,Almost impossible,0.01253,39,276,-0.00062,0.02568
2017,Saxony-Anhalt,Difficult,0.05377,102,160,0.01871,0.08884
2017,Saxony-Anhalt,Almost impossible,0.02339,58,160,-0.00010,0.04688
2017,Thuringa,Difficult,0.05707,86,86,0.00775,0.10638
2018,Schleswig-Holstein,Easy,0.01435,40,205,-0.00197,0.03067
2018,Schleswig-Holstein,Difficult,0.02271,111,205,0.00226,0.04315
2018,Schleswig-Holstein,Almost impossible,0.02836,54,205,0.00558,0.05114
2018,Hamburg,Difficult,0.04901,45,45,-0.01478,0.11280
2018,Lower Saxony,Easy,0.01410,105,600,0.00466,0.02355
2018,Lower Saxony,Difficult,0.04733,383,600,0.03033,0.06434
2018,Lower Saxony,Almost impossible,0.01839,112,600,0.00763,0.02916
2018,Bremen,Difficult,0.04539,54,54,-0.01065,0.10144
2018,North Rhine-Westphalia,Easy,0.02531,304,1314,0.01681,0.03380
2018,North Rhine-Westphalia,Difficult,0.04802,780,1314,0.03645,0.05958
2018,North Rhine-Westphalia,Almost impossible,0.02168,230,1314,0.01380,0.02956
2018,Hesse,Easy,0.04400,134,476,0.02556,0.06245
2018,Hesse,Difficult,0.04773,258,476,0.02856,0.06690
2018,Hesse,Almost impossible,0.01952,84,476,0.00708,0.03196
2018,"Rhineland-Palatinate, Saarland",Easy,0.01882,64,287,0.00307,0.03456
2018,"Rhineland-Palatinate, Saarland",Difficult,0.03527,156,287,0.01389,0.05664
2018,"Rhineland-Palatinate, Saarland",Almost impossible,0.01663,67,287,0.00181,0.03146
2018,Baden-Wuerttemberg,Easy,0.02940,157,527,0.01496,0.04383
2018,Baden-Wuerttemberg,Difficult,0.03907,288,527,0.02251,0.05563
2018,Baden-Wuerttemberg,Almost impossible,0.01477,82,527,0.00446,0.02507
2018,Bavaria,Easy,0.01999,168,595,0.00873,0.03124
2018,Bavaria,Difficult,0.03554,327,595,0.02065,0.05043
2018,Bavaria,Almost impossible,0.01293,100,595,0.00385,0.02202
2018,Berlin,Easy,0.03642,56,188,0.00957,0.06327
2018,Berlin,Difficult,0.06936,132,188,0.03295,0.10578
2018,Brandenburg,Difficult,0.04619,104,145,0.01191,0.08047
2018,Brandenburg,Almost impossible,0.01907,41,145,-0.00327,0.04141
2018,Mecklenburg-Western Pomerania,Difficult,0.03208,46,82,-0.00630,0.07045
2018,Mecklenburg-Western Pomerania,Almost impossible,0.02885,36,82,-0.00760,0.06531
2018,Saxony,Easy,0.02939,72,276,0.00942,0.04935
2018,Saxony,Difficult,0.03692,158,276,0.01464,0.05921
2018,Saxony,Almost impossible,0.01127,46,276,-0.00121,0.02374
2018,Saxony-Anhalt,Difficult,0.07265,131,171,0.03363,0.11167
2018,Saxony-Anhalt,Almost impossible,0.01653,40,171,-0.00264,0.03570
2018,Thuringa,Easy,0.02931,32,163,0.00334,0.05529
2018,Thuringa,Difficult,0.05032,86,163,0.01666,0.08398
2018,Thuringa,Almost impossible,0.02778,45,163,0.00247,0.05309
2019,Schleswig-Holstein,Easy,0.03001,47,205,0.00660,0.05342
2019,Schleswig-Holstein,Difficult,0.02391,118,205,0.00295,0.04488
2019,Schleswig-Holstein,Almost impossible,0.01027,40,205,-0.00357,0.02410
2019,Hamburg,Easy,0.03384,32,75,-0.00736,0.07503
2019,Hamburg,Difficult,0.02883,43,75,-0.00930,0.06695
2019,Lower Saxony,Easy,0.02672,123,505,0.01264,0.04080
2019,Lower Saxony,Difficult,0.05066,322,505,0.03151,0.06980
2019,Lower Saxony,Almost impossible,0.01441,60,505,0.00400,0.02481
2019,Bremen,Difficult,0.05015,64,64,-0.00374,0.10405
2019,North Rhine-Westphalia,Easy,0.02302,283,1115,0.01421,0.03183
2019,North Rhine-Westphalia,Difficult,0.04718,663,1115,0.03473,0.05963
2019,North Rhine-Westphalia,Almost impossible,0.01937,169,1115,0.01128,0.02746
2019,Hesse,Easy,0.03898,89,350,0.01867,0.05929
2019,Hesse,Difficult,0.03610,206,350,0.01653,0.05567
2019,Hesse,Almost impossible,0.01998,55,350,0.00530,0.03466
2019,"Rhineland-Palatinate, Saarland",Easy,0.02003,49,247,0.00252,0.03753
2019,"Rhineland-Palatinate, Saarland",Difficult,0.03579,148,247,0.01258,0.05901
2019,"Rhineland-Palatinate, Saarland",Almost impossible,0.01787,50,247,0.00131,0.03443
2019,Baden-Wuerttemberg,Easy,0.02761,145,481,0.01295,0.04227
2019,Baden-Wuerttemberg,Difficult,0.04014,260,481,0.02258,0.05770
2019,Baden-Wuerttemberg,Almost impossible,0.01203,76,481,0.00228,0.02179
2019,Bavaria,Easy,0.02135,171,518,0.00889,0.03380
2019,Bavaria,Difficult,0.03098,277,518,0.01605,0.04592
2019,Bavaria,Almost impossible,0.01090,70,518,0.00195,0.01985
2019,Berlin,Easy,0.05027,50,146,0.01471,0.08584
2019,Berlin,Difficult,0.04559,96,146,0.01164,0.07954
2019,Brandenburg,Difficult,0.04899,101,136,0.01258,0.08540
2019,Brandenburg,Almost impossible,0.01960,35,136,-0.00379,0.04298
2019,Mecklenburg-Western Pomerania,Difficult,0.02878,36,36,-0.02661,0.08417
2019,Saxony,Easy,0.02158,62,221,0.00238,0.04078
2019,Saxony,Difficult,0.03908,123,221,0.01347,0.06468
2019,Saxony,Almost impossible,0.01295,36,221,-0.00199,0.02789
2019,Saxony-Anhalt,Easy,0.01933,35,188,-0.00040,0.03907
2019,Saxony-Anhalt,Difficult,0.06610,120,188,0.03049,0.10171
2019,Saxony-Anhalt,Almost impossible,0.01588,33,188,-0.00204,0.03380
2019,Thuringa,Difficult,0.05633,64,103,0.01158,0.10107
2019,Thuringa,Almost impossible,0.03283,39,103,-0.00175,0.06742
2020,Schleswig-Holstein,Easy,0.02494,44,140,-0.00098,0.05087
2020,Schleswig-Holstein,Difficult,0.02335,96,140,-0.00176,0.04845
2020,Hamburg,Difficult,0.03586,58,58,-0.01241,0.08414
2020,Lower Saxony,Easy,0.02654,138,494,0.01235,0.04073
2020,Lower Saxony,Difficult,0.04715,297,494,0.02844,0.06586
2020,Lower Saxony,Almost impossible,0.01763,59,494,0.00601,0.02925
2020,North Rhine-Westphalia,Easy,0.02708,272,1141,0.01766,0.03651
2020,North Rhine-Westphalia,Difficult,0.04457,680,1141,0.03259,0.05655
2020,North Rhine-Westphalia,Almost impossible,0.02042,189,1141,0.01221,0.02863
2020,Hesse,Easy,0.03934,85,354,0.01906,0.05962
2020,Hesse,Difficult,0.04552,188,354,0.02378,0.06727
2020,Hesse,Almost impossible,0.01572,81,354,0.00274,0.02869
2020,"Rhineland-Palatinate, Saarland",Easy,0.01383,41,244,-0.00085,0.02852
2020,"Rhineland-Palatinate, Saarland",Difficult,0.03473,155,244,0.01171,0.05776
2020,"Rhineland-Palatinate, Saarland",Almost impossible,0.01166,48,244,-0.00184,0.02516
2020,Baden-Wuerttemberg,Easy,0.02332,113,472,0.00969,0.03695
2020,Baden-Wuerttemberg,Difficult,0.04137,280,472,0.02338,0.05935
2020,Baden-Wuerttemberg,Almost impossible,0.01222,79,472,0.00230,0.02214
2020,Bavaria,Easy,0.02077,140,496,0.00821,0.03333
2020,Bavaria,Difficult,0.03644,277,496,0.01993,0.05295
2020,Bavaria,Almost impossible,0.00975,79,496,0.00109,0.01841
2020,Berlin,Easy,0.04179,53,187,0.01303,0.07055
2020,Berlin,Difficult,0.05719,99,187,0.02382,0.09056
2020,Berlin,Almost impossible,0.01121,35,187,-0.00392,0.02635
2020,Brandenburg,Difficult,0.03777,96,128,0.00461,0.07092
2020,Brandenburg,Almost impossible,0.01744,32,128,-0.00533,0.04021
2020,Mecklenburg-Western Pomerania,Difficult,0.05067,38,38,-0.02000,0.12135
2020,Saxony,Easy,0.01397,44,194,-0.00259,0.03053
2020,Saxony,Difficult,0.04039,150,194,0.01262,0.06817
2020,Saxony-Anhalt,Easy,0.02545,35,151,0.00025,0.05066
2020,Saxony-Anhalt,Difficult,0.06279,116,151,0.02397,0.10162
2020,Thuringa,Easy,0.03473,34,112,0.00067,0.06880
2020,Thuringa,Difficult,0.04926,78,112,0.00900,0.08952
2021,Schleswig-Holstein,Difficult,0.00159,37,37,-0.01142,0.01460
2021,Lower Saxony,Difficult,0.00154,68,68,-0.00785,0.01094
2021,North Rhine-Westphalia,Easy,0.00079,66,274,-0.00254,0.00412
2021,North Rhine-Westphalia,Difficult,0.00232,170,274,-0.00339,0.00803
2021,North Rhine-Westphalia,Almost impossible,0.00059,38,274,-0.00229,0.00348
2021,Hesse,Difficult,0.00248,88,88,-0.00797,0.01292
2021,"Rhineland-Palatinate, Saarland",Difficult,0.00169,41,41,-0.01103,0.01441
2021,Baden-Wuerttemberg,Difficult,0.00176,60,60,-0.00893,0.01244
2021,Bavaria,Difficult,0.00106,36,36,-0.00970,0.01182
2021,Berlin,Difficult,0.00321,39,39,-0.01477,0.02119
