year,age_gr,quintil_oecd,plb0419_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,17-29 y.,5th Quintile,Difficult,0.05898,47,134,0.01894,0.09902
2020,30-45 y.,1st Quintile,Easy,0.06687,166,1094,0.05206,0.08168
2020,30-45 y.,1st Quintile,Difficult,0.19299,751,1094,0.16959,0.21638
2020,30-45 y.,1st Quintile,Almost impossible,0.07193,177,1094,0.05661,0.08724
2020,30-45 y.,2nd Quintile,Easy,0.04634,64,162,0.01387,0.07881
2020,30-45 y.,2nd Quintile,Difficult,0.05176,98,162,0.01754,0.08598
2020,30-45 y.,3rd Quintile,Easy,0.02163,33,80,-0.01045,0.05371
2020,30-45 y.,3rd Quintile,Difficult,0.04295,47,80,-0.00176,0.08766
2020,30-45 y.,4th Quintile,Easy,0.03964,41,41,-0.02083,0.10011
2020,30-45 y.,5th Quintile,Easy,0.03736,39,39,-0.02294,0.09765
2020,46-65 y.,1st Quintile,Easy,0.01501,44,581,0.00512,0.02491
2020,46-65 y.,1st Quintile,Difficult,0.12295,391,581,0.09623,0.14968
2020,46-65 y.,1st Quintile,Almost impossible,0.06681,146,581,0.04649,0.08714
2020,46-65 y.,2nd Quintile,Difficult,0.05361,69,106,0.01053,0.09669
2020,46-65 y.,2nd Quintile,Almost impossible,0.02282,37,106,-0.00574,0.05138
2020,46-65 y.,3rd Quintile,Difficult,0.01781,33,33,-0.02802,0.06364
2020,46-65 y.,4th Quintile,Difficult,0.01562,32,32,-0.02803,0.05926
2020,46-65 y.,5th Quintile,Difficult,0.01935,39,39,-0.02445,0.06315
2021,17-29 y.,1st Quintile,Easy,0.00814,59,146,-0.00649,0.02276
2021,17-29 y.,1st Quintile,Difficult,0.00996,87,146,-0.00620,0.02613
2021,30-45 y.,1st Quintile,Easy,0.00776,86,384,-0.00103,0.01654
2021,30-45 y.,1st Quintile,Difficult,0.01753,256,384,0.00439,0.03068
2021,30-45 y.,1st Quintile,Almost impossible,0.00384,42,384,-0.00235,0.01004
2021,46-65 y.,1st Quintile,Easy,0.00130,32,159,-0.00432,0.00692
2021,46-65 y.,1st Quintile,Difficult,0.00431,127,159,-0.00591,0.01453
