year,bula_h,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Bavaria,Upper Secondary Level,Intermediate School Degree,0.34650,703,1909,0.32515,0.36785
2018,Bavaria,Upper Secondary Level,Technical School Degree,0.01092,31,1909,0.00626,0.01558
2018,Bavaria,Upper Secondary Level,Upper Secondary Degree,0.03949,109,1909,0.03075,0.04823
2018,Bavaria,Upper Secondary Level,Other Degree,0.07761,224,1909,0.06560,0.08961
2018,Bavaria,Post-secondary Non-tertiary Level,Technical School Degree,0.26280,65,285,0.21161,0.31399
2018,Bavaria,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.40200,111,285,0.34498,0.45903
2018,Bavaria,Post-secondary Non-tertiary Level,Other Degree,0.31270,109,285,0.25878,0.36662
2018,Bavaria,First Stage of Tertiary Education,Secondary School Degree,0.34986,81,181,0.28018,0.41953
2018,Bavaria,First Stage of Tertiary Education,Intermediate School Degree,0.35530,100,181,0.28538,0.42522
2018,Bavaria,Second Stage of Tertiary Education,Intermediate School Degree,0.10405,77,996,0.08507,0.12302
2018,Bavaria,Second Stage of Tertiary Education,Technical School Degree,0.14647,130,996,0.12450,0.16844
2018,Bavaria,Second Stage of Tertiary Education,Upper Secondary Degree,0.56629,534,996,0.53550,0.59709
2018,Bavaria,Second Stage of Tertiary Education,Other Degree,0.16555,255,996,0.14246,0.18865
2018,Berlin,Primary Level,"Dropout, No School Degree",0.86765,38,38,0.75846,0.97684
2018,Berlin,Lower Secondary Level,Secondary School Degree,0.52911,42,76,0.41614,0.64208
2018,Berlin,Lower Secondary Level,Other Degree,0.13655,34,76,0.05883,0.21426
2018,Berlin,Upper Secondary Level,Secondary School Degree,0.28204,86,350,0.23483,0.32925
2018,Berlin,Upper Secondary Level,Intermediate School Degree,0.51847,174,350,0.46605,0.57089
2018,Berlin,Upper Secondary Level,Upper Secondary Degree,0.13615,56,350,0.10017,0.17213
2018,Berlin,Upper Secondary Level,Other Degree,0.03367,34,350,0.01474,0.05259
2018,Berlin,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.50056,35,35,0.33249,0.66862
2018,Berlin,Second Stage of Tertiary Education,Intermediate School Degree,0.12509,42,413,0.09314,0.15703
2018,Berlin,Second Stage of Tertiary Education,Upper Secondary Degree,0.61025,263,413,0.56316,0.65734
2018,Berlin,Second Stage of Tertiary Education,Other Degree,0.18388,108,413,0.14647,0.22128
2018,Brandenburg,Primary Level,"Dropout, No School Degree",0.48007,39,39,0.32122,0.63892
2018,Brandenburg,Lower Secondary Level,Secondary School Degree,0.54626,43,80,0.43647,0.65605
2018,Brandenburg,Lower Secondary Level,Other Degree,0.18944,37,80,0.10303,0.27585
2018,Brandenburg,Upper Secondary Level,Secondary School Degree,0.27175,126,487,0.23220,0.31131
2018,Brandenburg,Upper Secondary Level,Intermediate School Degree,0.67085,315,487,0.62907,0.71263
2018,Brandenburg,Upper Secondary Level,Other Degree,0.02406,46,487,0.01044,0.03769
2018,Brandenburg,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.54696,40,40,0.39073,0.70319
2018,Brandenburg,First Stage of Tertiary Education,Intermediate School Degree,0.61416,41,41,0.46330,0.76501
2018,Brandenburg,Second Stage of Tertiary Education,Intermediate School Degree,0.23404,61,194,0.17430,0.29377
2018,Brandenburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.57260,133,194,0.50280,0.64239
2018,Mecklenburg-Western Pomerania,Lower Secondary Level,Secondary School Degree,0.83406,31,31,0.70093,0.96719
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Secondary School Degree,0.19462,62,263,0.14668,0.24255
2018,Mecklenburg-Western Pomerania,Upper Secondary Level,Intermediate School Degree,0.70464,201,263,0.64940,0.75988
2018,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Intermediate School Degree,0.58401,33,33,0.41323,0.75479
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Intermediate School Degree,0.25978,41,125,0.18260,0.33696
2018,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Upper Secondary Degree,0.62588,84,125,0.54070,0.71105
2018,Saxony,Primary Level,"Dropout, No School Degree",0.54120,36,36,0.37611,0.70629
2018,Saxony,Lower Secondary Level,Secondary School Degree,0.49383,50,148,0.41301,0.57466
2018,Saxony,Lower Secondary Level,Intermediate School Degree,0.43459,56,148,0.35445,0.51472
2018,Saxony,Lower Secondary Level,Other Degree,0.07158,42,148,0.02990,0.11325
2018,Saxony,Upper Secondary Level,Secondary School Degree,0.24783,195,800,0.21789,0.27777
2018,Saxony,Upper Secondary Level,Intermediate School Degree,0.64005,552,800,0.60677,0.67333
2018,Saxony,Upper Secondary Level,Upper Secondary Degree,0.07976,53,800,0.06097,0.09854
2018,Saxony,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.75394,63,63,0.64673,0.86115
2018,Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.79258,83,83,0.70482,0.88034
2018,Saxony,Second Stage of Tertiary Education,Intermediate School Degree,0.25394,97,398,0.21112,0.29676
2018,Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.54966,257,398,0.50072,0.59860
2018,Saxony,Second Stage of Tertiary Education,Other Degree,0.05371,44,398,0.03154,0.07589
2018,Saxony-Anhalt,Lower Secondary Level,Secondary School Degree,0.48635,35,103,0.38935,0.58335
2018,Saxony-Anhalt,Lower Secondary Level,Intermediate School Degree,0.39039,37,103,0.29571,0.48506
2018,Saxony-Anhalt,Lower Secondary Level,Other Degree,0.12326,31,103,0.05946,0.18706
2018,Saxony-Anhalt,Upper Secondary Level,Secondary School Degree,0.32869,123,445,0.28500,0.37239
2018,Saxony-Anhalt,Upper Secondary Level,Intermediate School Degree,0.55984,281,445,0.51367,0.60602
2018,Saxony-Anhalt,Upper Secondary Level,Other Degree,0.04067,41,445,0.02230,0.05905
2018,Saxony-Anhalt,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.80068,40,40,0.67530,0.92606
2018,Saxony-Anhalt,First Stage of Tertiary Education,Intermediate School Degree,0.73420,48,48,0.60790,0.86050
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Intermediate School Degree,0.28197,59,183,0.21660,0.34734
2018,Saxony-Anhalt,Second Stage of Tertiary Education,Upper Secondary Degree,0.54022,124,183,0.46782,0.61263
2018,Thuringa,Primary Level,"Dropout, No School Degree",0.65117,32,32,0.48339,0.81894
2018,Thuringa,Lower Secondary Level,Secondary School Degree,0.49740,31,31,0.31848,0.67632
2018,Thuringa,Upper Secondary Level,Secondary School Degree,0.30976,152,500,0.26919,0.35033
2018,Thuringa,Upper Secondary Level,Intermediate School Degree,0.57998,309,500,0.53667,0.62329
2018,Thuringa,Upper Secondary Level,Other Degree,0.03121,39,500,0.01595,0.04646
2018,Thuringa,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.85588,38,38,0.74271,0.96905
2018,Thuringa,First Stage of Tertiary Education,Intermediate School Degree,0.55708,48,48,0.41507,0.69910
2018,Thuringa,Second Stage of Tertiary Education,Intermediate School Degree,0.23583,46,216,0.17908,0.29257
2018,Thuringa,Second Stage of Tertiary Education,Upper Secondary Degree,0.51796,124,216,0.45116,0.58475
2018,Thuringa,Second Stage of Tertiary Education,Other Degree,0.15185,46,216,0.10388,0.19982
2019,Schleswig-Holstein,Primary Level,"Dropout, No School Degree",0.88032,70,70,0.80374,0.95691
2019,Schleswig-Holstein,Lower Secondary Level,Secondary School Degree,0.54178,63,145,0.46040,0.62316
2019,Schleswig-Holstein,Lower Secondary Level,Intermediate School Degree,0.27864,40,145,0.20541,0.35187
2019,Schleswig-Holstein,Lower Secondary Level,Other Degree,0.17958,42,145,0.11689,0.24227
2019,Schleswig-Holstein,Upper Secondary Level,Secondary School Degree,0.37642,138,399,0.32882,0.42402
2019,Schleswig-Holstein,Upper Secondary Level,Intermediate School Degree,0.49467,215,399,0.44555,0.54379
2019,Schleswig-Holstein,Upper Secondary Level,Other Degree,0.06991,46,399,0.04486,0.09497
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.67591,54,54,0.54990,0.80191
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Upper Secondary Degree,0.62397,154,204,0.55733,0.69060
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Other Degree,0.08372,50,204,0.04562,0.12182
2019,Hamburg,Upper Secondary Level,Secondary School Degree,0.39084,59,132,0.30728,0.47440
2019,Hamburg,Upper Secondary Level,Intermediate School Degree,0.43858,73,132,0.35361,0.52356
2019,Hamburg,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.59675,36,36,0.43423,0.75927
2019,Hamburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.73436,125,164,0.66655,0.80216
2019,Hamburg,Second Stage of Tertiary Education,Other Degree,0.07957,39,164,0.03802,0.12111
2019,Lower Saxony,Primary Level,"Dropout, No School Degree",0.62806,162,231,0.56560,0.69053
2019,Lower Saxony,Primary Level,No School Attended,0.06238,69,231,0.03113,0.09364
2019,Lower Saxony,Lower Secondary Level,Secondary School Degree,0.60410,179,420,0.55727,0.65093
2019,Lower Saxony,Lower Secondary Level,Intermediate School Degree,0.32666,132,420,0.28175,0.37157
2019,Lower Saxony,Lower Secondary Level,Other Degree,0.06924,109,420,0.04493,0.09355
2019,Lower Saxony,Upper Secondary Level,Secondary School Degree,0.35013,349,1102,0.32195,0.37830
2019,Lower Saxony,Upper Secondary Level,Intermediate School Degree,0.47940,532,1102,0.44989,0.50891
2019,Lower Saxony,Upper Secondary Level,Upper Secondary Degree,0.07542,92,1102,0.05983,0.09102
2019,Lower Saxony,Upper Secondary Level,Other Degree,0.07389,129,1102,0.05844,0.08935
2019,Lower Saxony,Post-secondary Non-tertiary Level,Technical School Degree,0.29267,73,227,0.23335,0.35199
2019,Lower Saxony,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.47082,106,227,0.40574,0.53589
2019,Lower Saxony,Post-secondary Non-tertiary Level,Other Degree,0.23651,48,227,0.18111,0.29192
2019,Lower Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.49614,61,61,0.36963,0.62266
2019,Lower Saxony,Second Stage of Tertiary Education,Intermediate School Degree,0.07693,37,610,0.05576,0.09809
2019,Lower Saxony,Second Stage of Tertiary Education,Technical School Degree,0.11588,68,610,0.09045,0.14130
2019,Lower Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.72064,389,610,0.68500,0.75628
2019,Lower Saxony,Second Stage of Tertiary Education,Other Degree,0.07811,116,610,0.05680,0.09942
2019,Bremen,Upper Secondary Level,Intermediate School Degree,0.39275,33,33,0.22354,0.56196
2019,Bremen,Second Stage of Tertiary Education,Upper Secondary Degree,0.65399,37,37,0.49860,0.80939
2019,North Rhine-Westphalia,Primary Level,"Dropout, No School Degree",0.92301,329,406,0.89705,0.94897
2019,North Rhine-Westphalia,Primary Level,No School Attended,0.02439,77,406,0.00937,0.03942
2019,North Rhine-Westphalia,Lower Secondary Level,Secondary School Degree,0.55665,308,740,0.52083,0.59247
2019,North Rhine-Westphalia,Lower Secondary Level,Intermediate School Degree,0.24316,176,740,0.21223,0.27409
2019,North Rhine-Westphalia,Lower Secondary Level,Other Degree,0.20018,256,740,0.17133,0.22903
2019,North Rhine-Westphalia,Upper Secondary Level,Secondary School Degree,0.41453,774,2306,0.39441,0.43464
2019,North Rhine-Westphalia,Upper Secondary Level,Intermediate School Degree,0.36932,834,2306,0.34962,0.38902
2019,North Rhine-Westphalia,Upper Secondary Level,Technical School Degree,0.02431,90,2306,0.01802,0.03059
2019,North Rhine-Westphalia,Upper Secondary Level,Upper Secondary Degree,0.08418,265,2306,0.07285,0.09552
2019,North Rhine-Westphalia,Upper Secondary Level,Other Degree,0.10256,343,2306,0.09018,0.11495
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Technical School Degree,0.36766,241,631,0.33001,0.40531
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.45097,266,631,0.41211,0.48982
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Other Degree,0.15472,124,631,0.12648,0.18296
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Secondary School Degree,0.27255,73,279,0.22021,0.32489
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Intermediate School Degree,0.23931,86,279,0.18915,0.28946
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Technical School Degree,0.27286,67,279,0.22050,0.32522
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Upper Secondary Degree,0.18175,53,279,0.13642,0.22709
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Intermediate School Degree,0.03510,57,1402,0.02547,0.04474
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Technical School Degree,0.14741,161,1402,0.12885,0.16598
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Upper Secondary Degree,0.64439,852,1402,0.61932,0.66945
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Other Degree,0.14642,332,1402,0.12791,0.16494
2019,Hesse,Primary Level,"Dropout, No School Degree",0.89198,100,138,0.84000,0.94396
2019,Hesse,Primary Level,No School Attended,0.04351,38,138,0.00935,0.07767
2019,Hesse,Lower Secondary Level,Secondary School Degree,0.60536,102,214,0.53971,0.67100
2019,Hesse,Lower Secondary Level,Intermediate School Degree,0.22372,47,214,0.16775,0.27968
2019,Hesse,Lower Secondary Level,Other Degree,0.17093,65,214,0.12037,0.22148
2019,Hesse,Upper Secondary Level,Secondary School Degree,0.36611,199,702,0.33045,0.40177
2019,Hesse,Upper Secondary Level,Intermediate School Degree,0.40243,315,702,0.36612,0.43873
2019,Hesse,Upper Secondary Level,Upper Secondary Degree,0.12153,93,702,0.09735,0.14572
2019,Hesse,Upper Secondary Level,Other Degree,0.04888,95,702,0.03292,0.06484
2019,Hesse,Post-secondary Non-tertiary Level,Technical School Degree,0.22542,34,162,0.16088,0.28997
2019,Hesse,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.59567,88,162,0.51986,0.67147
2019,Hesse,Post-secondary Non-tertiary Level,Other Degree,0.17417,40,162,0.11558,0.23275
2019,Hesse,First Stage of Tertiary Education,Intermediate School Degree,0.37532,33,33,0.20755,0.54309
2019,Hesse,Second Stage of Tertiary Education,Intermediate School Degree,0.06405,43,551,0.04358,0.08451
2019,Hesse,Second Stage of Tertiary Education,Technical School Degree,0.09412,45,551,0.06971,0.11852
2019,Hesse,Second Stage of Tertiary Education,Upper Secondary Degree,0.67087,356,551,0.63160,0.71014
2019,Hesse,Second Stage of Tertiary Education,Other Degree,0.16815,107,551,0.13689,0.19940
2019,"Rhineland-Palatinate, Saarland",Primary Level,"Dropout, No School Degree",0.77970,66,66,0.67895,0.88046
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Secondary School Degree,0.53151,103,243,0.46864,0.59438
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Intermediate School Degree,0.18900,39,243,0.13967,0.23833
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Other Degree,0.27949,101,243,0.22295,0.33603
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Secondary School Degree,0.53721,295,652,0.49890,0.57551
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Intermediate School Degree,0.28731,210,652,0.25255,0.32207
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Upper Secondary Degree,0.05730,51,652,0.03945,0.07516
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Other Degree,0.09011,96,652,0.06812,0.11211
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Technical School Degree,0.28521,39,132,0.20789,0.36253
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Upper Secondary Degree,0.41481,50,132,0.33044,0.49919
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Other Degree,0.29967,43,132,0.22122,0.37812
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Intermediate School Degree,0.42412,31,31,0.24727,0.60097
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Technical School Degree,0.10704,41,309,0.07251,0.14157
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Upper Secondary Degree,0.66115,190,309,0.60829,0.71401
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Other Degree,0.15081,78,309,0.11085,0.19078
2019,Baden-Wuerttemberg,Primary Level,"Dropout, No School Degree",0.89325,110,145,0.84281,0.94369
2019,Baden-Wuerttemberg,Primary Level,No School Attended,0.04153,35,145,0.00894,0.07411
2019,Baden-Wuerttemberg,Lower Secondary Level,Secondary School Degree,0.56869,137,358,0.51732,0.62007
2019,Baden-Wuerttemberg,Lower Secondary Level,Intermediate School Degree,0.22249,84,358,0.17935,0.26564
2019,Baden-Wuerttemberg,Lower Secondary Level,Other Degree,0.20881,137,358,0.16665,0.25098
2019,Baden-Wuerttemberg,Upper Secondary Level,Secondary School Degree,0.40272,400,1139,0.37423,0.43122
2019,Baden-Wuerttemberg,Upper Secondary Level,Intermediate School Degree,0.38929,488,1139,0.36096,0.41762
2019,Baden-Wuerttemberg,Upper Secondary Level,Upper Secondary Degree,0.08963,119,1139,0.07303,0.10623
2019,Baden-Wuerttemberg,Upper Secondary Level,Other Degree,0.09498,132,1139,0.07795,0.11201
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Technical School Degree,0.28703,57,232,0.22869,0.34536
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.48120,119,232,0.41677,0.54563
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Other Degree,0.20609,56,232,0.15393,0.25826
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Secondary School Degree,0.25632,55,131,0.18127,0.33137
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Intermediate School Degree,0.38617,76,131,0.30247,0.46986
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Intermediate School Degree,0.07349,55,910,0.05653,0.09045
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Technical School Degree,0.09500,74,910,0.07594,0.11406
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Upper Secondary Degree,0.64711,579,910,0.61605,0.67818
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Other Degree,0.17047,202,910,0.14603,0.19492
2019,Bavaria,Primary Level,"Dropout, No School Degree",0.87256,147,147,0.81847,0.92665
2019,Bavaria,Lower Secondary Level,Secondary School Degree,0.58710,192,461,0.54211,0.63210
2019,Bavaria,Lower Secondary Level,Intermediate School Degree,0.29063,153,461,0.24914,0.33212
2019,Bavaria,Lower Secondary Level,Other Degree,0.12226,116,461,0.09233,0.15220
2019,Bavaria,Upper Secondary Level,Secondary School Degree,0.48646,763,1803,0.46338,0.50954
2019,Bavaria,Upper Secondary Level,Intermediate School Degree,0.35977,701,1803,0.33761,0.38192
2019,Bavaria,Upper Secondary Level,Technical School Degree,0.01320,36,1803,0.00793,0.01847
2019,Bavaria,Upper Secondary Level,Upper Secondary Degree,0.04756,113,1803,0.03773,0.05738
2019,Bavaria,Upper Secondary Level,Other Degree,0.08001,190,1803,0.06748,0.09254
2019,Bavaria,Post-secondary Non-tertiary Level,Technical School Degree,0.25572,68,294,0.20576,0.30567
2019,Bavaria,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.40747,126,294,0.35121,0.46374
2019,Bavaria,Post-secondary Non-tertiary Level,Other Degree,0.31848,100,294,0.26513,0.37183
2019,Bavaria,First Stage of Tertiary Education,Secondary School Degree,0.33515,95,218,0.27235,0.39796
2019,Bavaria,First Stage of Tertiary Education,Intermediate School Degree,0.37131,123,218,0.30703,0.43560
2019,Bavaria,Second Stage of Tertiary Education,Intermediate School Degree,0.11333,91,1077,0.09439,0.13227
2019,Bavaria,Second Stage of Tertiary Education,Technical School Degree,0.14105,146,1077,0.12025,0.16184
2019,Bavaria,Second Stage of Tertiary Education,Upper Secondary Degree,0.57343,606,1077,0.54388,0.60298
2019,Bavaria,Second Stage of Tertiary Education,Other Degree,0.15336,234,1077,0.13183,0.17489
2019,Berlin,Lower Secondary Level,Secondary School Degree,0.54508,36,36,0.38011,0.71006
2019,Berlin,Upper Secondary Level,Secondary School Degree,0.27645,80,311,0.22667,0.32624
2019,Berlin,Upper Secondary Level,Intermediate School Degree,0.52804,168,311,0.47247,0.58362
2019,Berlin,Upper Secondary Level,Upper Secondary Degree,0.14384,63,311,0.10477,0.18290
2019,Berlin,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.49225,48,48,0.34932,0.63518
2019,Berlin,Second Stage of Tertiary Education,Intermediate School Degree,0.12745,46,454,0.09674,0.15816
2019,Berlin,Second Stage of Tertiary Education,Upper Secondary Degree,0.59301,307,454,0.54777,0.63825
2019,Berlin,Second Stage of Tertiary Education,Other Degree,0.19332,101,454,0.15696,0.22969
2019,Brandenburg,Lower Secondary Level,Secondary School Degree,0.57766,39,107,0.48363,0.67169
2019,Brandenburg,Lower Secondary Level,Intermediate School Degree,0.23176,37,107,0.15143,0.31209
2019,Brandenburg,Lower Secondary Level,Other Degree,0.19058,31,107,0.11581,0.26535
2019,Brandenburg,Upper Secondary Level,Secondary School Degree,0.24033,117,525,0.20375,0.27692
2019,Brandenburg,Upper Secondary Level,Intermediate School Degree,0.68435,332,525,0.64455,0.72414
2019,Brandenburg,Upper Secondary Level,Upper Secondary Degree,0.04178,31,525,0.02464,0.05891
2019,Brandenburg,Upper Secondary Level,Other Degree,0.02171,45,525,0.00923,0.03419
2019,Brandenburg,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.54076,44,44,0.39180,0.68971
2019,Brandenburg,First Stage of Tertiary Education,Intermediate School Degree,0.55679,51,51,0.41909,0.69448
2019,Brandenburg,Second Stage of Tertiary Education,Intermediate School Degree,0.22570,74,241,0.17281,0.27859
2019,Brandenburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.60058,167,241,0.53862,0.66255
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Secondary School Degree,0.19849,51,245,0.14845,0.24854
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Intermediate School Degree,0.71033,194,245,0.65341,0.76724
2019,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.89936,31,31,0.79170,1.00702
2019,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Intermediate School Degree,0.60984,37,37,0.45049,0.76918
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Intermediate School Degree,0.27193,44,148,0.20000,0.34386
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Upper Secondary Degree,0.63755,104,148,0.55984,0.71526
2019,Saxony,Primary Level,"Dropout, No School Degree",0.44502,31,31,0.26718,0.62286
2019,Saxony,Lower Secondary Level,Secondary School Degree,0.45225,43,136,0.36829,0.53621
2019,Saxony,Lower Secondary Level,Intermediate School Degree,0.48434,59,136,0.40003,0.56864
2019,Saxony,Lower Secondary Level,Other Degree,0.06342,34,136,0.02231,0.10453
2019,Saxony,Upper Secondary Level,Secondary School Degree,0.23998,163,726,0.20889,0.27106
2019,Saxony,Upper Secondary Level,Intermediate School Degree,0.66843,522,726,0.63416,0.70270
2019,Saxony,Upper Secondary Level,Upper Secondary Degree,0.05781,41,726,0.04082,0.07480
2019,Saxony,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.66496,68,68,0.55194,0.77798
2019,Saxony,First Stage of Tertiary Education,Intermediate School Degree,0.79458,100,100,0.71500,0.87417
2019,Saxony,Second Stage of Tertiary Education,Intermediate School Degree,0.23735,103,459,0.19838,0.27631
2019,Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.56961,315,459,0.52427,0.61496
2019,Saxony,Second Stage of Tertiary Education,Other Degree,0.04541,41,459,0.02634,0.06448
2019,Saxony-Anhalt,Lower Secondary Level,Secondary School Degree,0.57181,35,69,0.45420,0.68942
2019,Saxony-Anhalt,Lower Secondary Level,Intermediate School Degree,0.36035,34,69,0.24623,0.47446
2019,Saxony-Anhalt,Upper Secondary Level,Secondary School Degree,0.33365,112,412,0.28807,0.37924
2019,Saxony-Anhalt,Upper Secondary Level,Intermediate School Degree,0.56501,267,412,0.51709,0.61294
2019,Saxony-Anhalt,Upper Secondary Level,Other Degree,0.03832,33,412,0.01976,0.05687
2019,Saxony-Anhalt,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.71869,36,36,0.56973,0.86766
2019,Saxony-Anhalt,First Stage of Tertiary Education,Intermediate School Degree,0.75847,48,48,0.63611,0.88084
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Intermediate School Degree,0.26342,62,197,0.20175,0.32508
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Upper Secondary Degree,0.53609,135,197,0.46627,0.60591
2019,Thuringa,Lower Secondary Level,Intermediate School Degree,0.40360,32,32,0.23089,0.57631
2019,Thuringa,Upper Secondary Level,Secondary School Degree,0.31230,138,437,0.26880,0.35581
2019,Thuringa,Upper Secondary Level,Intermediate School Degree,0.58431,299,437,0.53804,0.63057
2019,Thuringa,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.84065,36,36,0.71939,0.96191
2019,Thuringa,First Stage of Tertiary Education,Intermediate School Degree,0.54149,57,57,0.41099,0.67200
2019,Thuringa,Second Stage of Tertiary Education,Intermediate School Degree,0.20997,48,235,0.15778,0.26215
2019,Thuringa,Second Stage of Tertiary Education,Upper Secondary Degree,0.54523,154,235,0.48143,0.60903
2019,Thuringa,Second Stage of Tertiary Education,Other Degree,0.16754,33,235,0.11969,0.21539
2020,Schleswig-Holstein,Primary Level,"Dropout, No School Degree",0.90784,60,60,0.83404,0.98165
2020,Schleswig-Holstein,Lower Secondary Level,Secondary School Degree,0.55654,57,137,0.47305,0.64004
2020,Schleswig-Holstein,Lower Secondary Level,Intermediate School Degree,0.32591,41,137,0.24713,0.40468
2020,Schleswig-Holstein,Lower Secondary Level,Other Degree,0.11755,39,137,0.06342,0.17168
2020,Schleswig-Holstein,Upper Secondary Level,Secondary School Degree,0.36750,122,366,0.31804,0.41696
2020,Schleswig-Holstein,Upper Secondary Level,Intermediate School Degree,0.52036,199,366,0.46910,0.57161
2020,Schleswig-Holstein,Upper Secondary Level,Other Degree,0.05758,45,366,0.03369,0.08148
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.63438,54,54,0.50472,0.76404
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Upper Secondary Degree,0.62973,143,199,0.56247,0.69699
2020,Schleswig-Holstein,Second Stage of Tertiary Education,Other Degree,0.06961,56,199,0.03417,0.10506
2020,Hamburg,Upper Secondary Level,Secondary School Degree,0.36767,52,151,0.29051,0.44483
2020,Hamburg,Upper Secondary Level,Intermediate School Degree,0.43056,66,151,0.35132,0.50980
2020,Hamburg,Upper Secondary Level,Other Degree,0.05794,33,151,0.02055,0.09533
2020,Hamburg,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.63643,35,35,0.47474,0.79812
2020,Hamburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.70914,125,175,0.64165,0.77662
2020,Hamburg,Second Stage of Tertiary Education,Other Degree,0.07855,50,175,0.03858,0.11853
2020,Lower Saxony,Primary Level,"Dropout, No School Degree",0.69342,172,238,0.63472,0.75212
2020,Lower Saxony,Primary Level,No School Attended,0.06688,66,238,0.03508,0.09869
2020,Lower Saxony,Lower Secondary Level,Secondary School Degree,0.64037,162,405,0.59357,0.68717
2020,Lower Saxony,Lower Secondary Level,Intermediate School Degree,0.29076,111,405,0.24648,0.33504
