"pgpsbil","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Noch kein Abschluss","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","2010","(noch) kein Abschluss","Sachsen","","","",""
"Noch kein Abschluss","2010","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","2010","(noch) kein Abschluss","Thueringen","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Hamburg","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Niedersachsen","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Bremen","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Hessen","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Bayern","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Saarland","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Berlin","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Brandenburg","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Sachsen","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","2010","Hauptschulabschluss","Thueringen","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Schleswig-Holstein","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Hamburg","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Niedersachsen","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Bremen","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Hessen","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Bayern","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Saarland","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Berlin","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Brandenburg","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Sachsen","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","Thueringen","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Hamburg","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Niedersachsen","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Bremen","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Hessen","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Bayern","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Saarland","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Berlin","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Brandenburg","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Sachsen","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","Thueringen","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Schleswig-Holstein","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Hamburg","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Niedersachsen","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Bremen","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Hessen","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Bayern","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Saarland","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Berlin","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Brandenburg","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Sachsen","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","Thueringen","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Hamburg","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Niedersachsen","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Bremen","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Hessen","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Bayern","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Saarland","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Berlin","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Brandenburg","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Sachsen","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","Thueringen","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Hamburg","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Niedersachsen","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Bremen","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Hessen","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Bayern","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Saarland","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Berlin","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Brandenburg","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Sachsen","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","Thueringen","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Schleswig-Holstein","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Hamburg","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Niedersachsen","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Bremen","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Hessen","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Bayern","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Saarland","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Berlin","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Brandenburg","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Sachsen","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Sachsen-Anhalt","","","",""
"Keine Schule besucht","2010","Realschulabschluss","Thueringen","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Hamburg","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Niedersachsen","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Bremen","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Hessen","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Bayern","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Saarland","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Berlin","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Brandenburg","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Sachsen","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","Thueringen","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Schleswig-Holstein","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Hamburg","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Niedersachsen","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Bremen","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Hessen","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Bayern","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Saarland","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Berlin","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Brandenburg","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Sachsen","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Sachsen-Anhalt","","","",""
"Keine Schule besucht","2010","AkademikerInnen","Thueringen","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Hamburg","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Bremen","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Hessen","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Bayern","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Saarland","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Berlin","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Sachsen","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","Thueringen","","","",""
"Hauptschulabschluss","2011","Hauptschulabschluss","Schleswig-Holstein","286","0.91795182096364","0.887548547940255","0.948355093987024"
"Hauptschulabschluss","2011","Hauptschulabschluss","Hamburg","82","0.918367723696664","0.862720195763137","0.974015251630191"
"Hauptschulabschluss","2011","Hauptschulabschluss","Niedersachsen","788","0.914162685364506","0.895717584416646","0.932607786312365"
"Hauptschulabschluss","2011","Hauptschulabschluss","Bremen","41","0.898983255011223","0.813732161435566","0.984234348586881"
"Hauptschulabschluss","2011","Hauptschulabschluss","Nordrhein-Westfalen","1679","0.854013678170963","0.838437424427946","0.869589931913979"
"Hauptschulabschluss","2011","Hauptschulabschluss","Hessen","458","0.864439501934944","0.835213011779286","0.893665992090602"
"Hauptschulabschluss","2011","Hauptschulabschluss","Rheinland-Pfalz,Saarland","533","0.900799683184723","0.876739917897826","0.92485944847162"
"Hauptschulabschluss","2011","Hauptschulabschluss","Baden-Wuerttemberg","1017","0.848411735107229","0.828036119693353","0.868787350521104"
"Hauptschulabschluss","2011","Hauptschulabschluss","Bayern","1634","0.900088885245397","0.886134173015924","0.91404359747487"
"Hauptschulabschluss","2011","Hauptschulabschluss","Saarland","104","0.836825351834628","0.772045963735532","0.901604739933724"
"Hauptschulabschluss","2011","Hauptschulabschluss","Berlin","149","0.903594203362519","0.858559800258445","0.948628606466594"
"Hauptschulabschluss","2011","Hauptschulabschluss","Brandenburg","236","0.912074303901839","0.877978716894064","0.946169890909614"
"Hauptschulabschluss","2011","Hauptschulabschluss","Mecklenburg-Vorpommern","122","0.980466709226493","0.956398135007818","1.00453528344517"
"Hauptschulabschluss","2011","Hauptschulabschluss","Sachsen","361","0.932728250489525","0.907575844768685","0.957880656210366"
"Hauptschulabschluss","2011","Hauptschulabschluss","Sachsen-Anhalt","259","0.926518340348767","0.895901351359921","0.957135329337613"
"Hauptschulabschluss","2011","Hauptschulabschluss","Thueringen","290","0.960730025153518","0.938823393146421","0.982636657160614"
"Hauptschulabschluss","2011","Realschulabschluss","Schleswig-Holstein","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Hamburg","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Niedersachsen","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Bremen","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Hessen","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Bayern","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Saarland","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Berlin","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Brandenburg","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Sachsen","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","2011","Realschulabschluss","Thueringen","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Hamburg","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Niedersachsen","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Bremen","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Hessen","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Bayern","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Saarland","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Berlin","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Brandenburg","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Sachsen","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","Thueringen","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Schleswig-Holstein","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Hamburg","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Niedersachsen","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Bremen","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Hessen","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Bayern","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Saarland","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Berlin","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Brandenburg","32","0.141738236589817","0.101801950410832","0.181674522768802"
"Hauptschulabschluss","2011","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Sachsen","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Sachsen-Anhalt","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","Thueringen","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Hamburg","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Bremen","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Hessen","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Bayern","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Saarland","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Berlin","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Sachsen","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Realschulabschluss","2011","(noch) kein Abschluss","Thueringen","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Hamburg","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Niedersachsen","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Bremen","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Hessen","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Bayern","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Saarland","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Berlin","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Brandenburg","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Sachsen","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","Thueringen","","","",""
"Realschulabschluss","2011","Realschulabschluss","Schleswig-Holstein","305","1","1","1"
"Realschulabschluss","2011","Realschulabschluss","Hamburg","104","1","1","1"
"Realschulabschluss","2011","Realschulabschluss","Niedersachsen","813","1","1","1"
"Realschulabschluss","2011","Realschulabschluss","Bremen","49","1","1","1"
"Realschulabschluss","2011","Realschulabschluss","Nordrhein-Westfalen","1225","0.999119539800214","0.997459316721486","1.00077976287894"
"Realschulabschluss","2011","Realschulabschluss","Hessen","468","1","1","1"
"Realschulabschluss","2011","Realschulabschluss","Rheinland-Pfalz,Saarland","284","1","1","1"
"Realschulabschluss","2011","Realschulabschluss","Baden-Wuerttemberg","896","1","1","1"
"Realschulabschluss","2011","Realschulabschluss","Bayern","1109","1","1","1"
"Realschulabschluss","2011","Realschulabschluss","Saarland","54","1","1","1"
"Realschulabschluss","2011","Realschulabschluss","Berlin","282","0.976177948525456","0.958473608709232","0.99388228834168"
"Realschulabschluss","2011","Realschulabschluss","Brandenburg","432","0.995355844689919","0.988966651567104","1.00174503781273"
"Realschulabschluss","2011","Realschulabschluss","Mecklenburg-Vorpommern","276","1","1","1"
"Realschulabschluss","2011","Realschulabschluss","Sachsen","792","0.991338900649972","0.984905856755524","0.99777194454442"
"Realschulabschluss","2011","Realschulabschluss","Sachsen-Anhalt","434","0.993844312287026","0.986494082262037","1.00119454231202"
"Realschulabschluss","2011","Realschulabschluss","Thueringen","447","0.984864426022005","0.973583895964858","0.996144956079153"
"Realschulabschluss","2011","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Hamburg","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Niedersachsen","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Bremen","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Hessen","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Bayern","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Saarland","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Berlin","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Brandenburg","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Sachsen","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Realschulabschluss","2011","(Fach-)Abitur","Thueringen","","","",""
"Realschulabschluss","2011","AkademikerInnen","Schleswig-Holstein","","","",""
"Realschulabschluss","2011","AkademikerInnen","Hamburg","","","",""
"Realschulabschluss","2011","AkademikerInnen","Niedersachsen","","","",""
"Realschulabschluss","2011","AkademikerInnen","Bremen","","","",""
"Realschulabschluss","2011","AkademikerInnen","Nordrhein-Westfalen","59","0.066828946796526","0.0523007037060988","0.0813571898869532"
"Realschulabschluss","2011","AkademikerInnen","Hessen","36","0.0752362982911175","0.0529267875877175","0.0975458089945175"
"Realschulabschluss","2011","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Realschulabschluss","2011","AkademikerInnen","Baden-Wuerttemberg","65","0.0982691414753585","0.0776285685302912","0.118909714420426"
"Realschulabschluss","2011","AkademikerInnen","Bayern","65","0.0676453442635208","0.0508608448595809","0.0844298436674606"
"Realschulabschluss","2011","AkademikerInnen","Saarland","","","",""
"Realschulabschluss","2011","AkademikerInnen","Berlin","51","0.142369283730038","0.107143512958493","0.177595054501582"
"Realschulabschluss","2011","AkademikerInnen","Brandenburg","85","0.320661792779374","0.267220013452732","0.374103572106016"
"Realschulabschluss","2011","AkademikerInnen","Mecklenburg-Vorpommern","59","0.350231993022554","0.2763148505398","0.424149135505308"
"Realschulabschluss","2011","AkademikerInnen","Sachsen","117","0.310841181142939","0.267838352873809","0.353844009412068"
"Realschulabschluss","2011","AkademikerInnen","Sachsen-Anhalt","65","0.26295005103954","0.207937013211196","0.317963088867884"
"Realschulabschluss","2011","AkademikerInnen","Thueringen","62","0.256939848369525","0.201074581523583","0.312805115215467"
"Fachhochschulreife","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Hamburg","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Bremen","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Hessen","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Bayern","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Saarland","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Berlin","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Sachsen","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2011","(noch) kein Abschluss","Thueringen","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Hamburg","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Niedersachsen","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Bremen","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Hessen","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Bayern","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Saarland","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Berlin","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Brandenburg","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Sachsen","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","Thueringen","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Schleswig-Holstein","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Hamburg","","","",""
"Fachhochschulreife","2011","Realschulabschluss","Niedersachsen","","","",""
