"pgpsbil","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Ohne Abschluss verlassen","2002","(noch) kein Abschluss","289","0.401429505633096","0.369650720470096","0.433208290796096"
"Ohne Abschluss verlassen","2002","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2002","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2002","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2002","AkademikerInnen","","","",""
"Noch kein Abschluss","2002","(noch) kein Abschluss","618","0.591111257585388","0.559239047073078","0.622983468097698"
"Noch kein Abschluss","2002","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2002","Realschulabschluss","","","",""
"Noch kein Abschluss","2002","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2002","AkademikerInnen","","","",""
"Keine Schule besucht","2002","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2002","Hauptschulabschluss","","","",""
"Keine Schule besucht","2002","Realschulabschluss","","","",""
"Keine Schule besucht","2002","(Fach-)Abitur","","","",""
"Keine Schule besucht","2002","AkademikerInnen","","","",""
"Hauptschulabschluss","2003","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2003","Hauptschulabschluss","7691","0.91560828482691","0.909704785323708","0.921511784330113"
"Hauptschulabschluss","2003","Realschulabschluss","","","",""
"Hauptschulabschluss","2003","(Fach-)Abitur","43","0.0202463136257258","0.014661382899337","0.0258312443521146"
"Hauptschulabschluss","2003","AkademikerInnen","194","0.0509138921839163","0.0443897111228938","0.0574380732449389"
"Realschulabschluss","2003","(noch) kein Abschluss","","","",""
"Realschulabschluss","2003","Hauptschulabschluss","","","",""
"Realschulabschluss","2003","Realschulabschluss","5778","0.994612929385662","0.992729442445453","0.996496416325871"
"Realschulabschluss","2003","(Fach-)Abitur","46","0.0211667680944629","0.0154589780966309","0.0268745580922949"
"Realschulabschluss","2003","AkademikerInnen","647","0.139334973401032","0.1290571252961","0.149612821505965"
"Fachhochschulreife","2003","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2003","Hauptschulabschluss","","","",""
"Fachhochschulreife","2003","Realschulabschluss","","","",""
"Fachhochschulreife","2003","(Fach-)Abitur","585","0.246916749278794","0.229817260474124","0.264016238083464"
"Fachhochschulreife","2003","AkademikerInnen","478","0.137118763766945","0.126909862473009","0.147327665060882"
"Abitur","2003","(noch) kein Abschluss","","","",""
"Abitur","2003","Hauptschulabschluss","","","",""
"Abitur","2003","Realschulabschluss","","","",""
"Abitur","2003","(Fach-)Abitur","1542","0.604805907737808","0.585419399602622","0.624192415872993"
"Abitur","2003","AkademikerInnen","2842","0.601840772527369","0.587312156590436","0.616369388464301"
"Anderer Abschluss","2003","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2003","Hauptschulabschluss","826","0.0843917151730896","0.0784882156698872","0.090295214676292"
"Anderer Abschluss","2003","Realschulabschluss","","","",""
"Anderer Abschluss","2003","(Fach-)Abitur","227","0.106864261263209","0.0946135491155352","0.119114973410884"
"Anderer Abschluss","2003","AkademikerInnen","198","0.0705886398796831","0.0629866647774146","0.0781906149819517"
"Ohne Abschluss verlassen","2003","(noch) kein Abschluss","276","0.412799139896217","0.380633694484087","0.444964585308348"
"Ohne Abschluss verlassen","2003","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2003","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2003","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2003","AkademikerInnen","","","",""
"Noch kein Abschluss","2003","(noch) kein Abschluss","619","0.582217951328643","0.549996542910388","0.614439359746897"
"Noch kein Abschluss","2003","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2003","Realschulabschluss","","","",""
"Noch kein Abschluss","2003","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2003","AkademikerInnen","","","",""
"Keine Schule besucht","2003","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2003","Hauptschulabschluss","","","",""
"Keine Schule besucht","2003","Realschulabschluss","","","",""
"Keine Schule besucht","2003","(Fach-)Abitur","","","",""
"Keine Schule besucht","2003","AkademikerInnen","","","",""
"Hauptschulabschluss","2004","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2004","Hauptschulabschluss","7339","0.909907586110894","0.90368546068223","0.916129711539557"
"Hauptschulabschluss","2004","Realschulabschluss","","","",""
"Hauptschulabschluss","2004","(Fach-)Abitur","41","0.0184233285978299","0.0130677402889703","0.0237789169066894"
"Hauptschulabschluss","2004","AkademikerInnen","190","0.0511424359271162","0.0445582046096968","0.0577266672445355"
"Realschulabschluss","2004","(noch) kein Abschluss","","","",""
"Realschulabschluss","2004","Hauptschulabschluss","","","",""
"Realschulabschluss","2004","Realschulabschluss","5613","0.993537932118469","0.991446590269946","0.995629273966992"
"Realschulabschluss","2004","(Fach-)Abitur","47","0.0219924628959775","0.0161517069946617","0.0278332187972934"
"Realschulabschluss","2004","AkademikerInnen","645","0.140673384959511","0.130281389133799","0.151065380785224"
"Fachhochschulreife","2004","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2004","Hauptschulabschluss","","","",""
"Fachhochschulreife","2004","Realschulabschluss","","","",""
"Fachhochschulreife","2004","(Fach-)Abitur","579","0.247617144348099","0.23042734440194","0.264806944294258"
"Fachhochschulreife","2004","AkademikerInnen","477","0.134431778144255","0.124236114806645","0.144627441481865"
"Abitur","2004","(noch) kein Abschluss","","","",""
"Abitur","2004","Hauptschulabschluss","","","",""
"Abitur","2004","Realschulabschluss","","","",""
"Abitur","2004","(Fach-)Abitur","1542","0.606424131910377","0.586967686932453","0.625880576888301"
"Abitur","2004","AkademikerInnen","2794","0.605027759780184","0.590416596281919","0.61963892327845"
"Anderer Abschluss","2004","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2004","Hauptschulabschluss","795","0.0900924138891062","0.0838702884604425","0.0963145393177699"
"Anderer Abschluss","2004","Realschulabschluss","","","",""
"Anderer Abschluss","2004","(Fach-)Abitur","213","0.105542932247716","0.0933064847943792","0.117779379701053"
"Anderer Abschluss","2004","AkademikerInnen","192","0.0685248966702425","0.0609735626035615","0.0760762307369236"
"Ohne Abschluss verlassen","2004","(noch) kein Abschluss","263","0.402674191505943","0.37080948429294","0.434538898718946"
"Ohne Abschluss verlassen","2004","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2004","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2004","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2004","AkademikerInnen","","","",""
"Noch kein Abschluss","2004","(noch) kein Abschluss","642","0.594434650333089","0.562533240613178","0.626336060053"
"Noch kein Abschluss","2004","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2004","Realschulabschluss","","","",""
"Noch kein Abschluss","2004","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2004","AkademikerInnen","","","",""
"Keine Schule besucht","2004","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2004","Hauptschulabschluss","","","",""
"Keine Schule besucht","2004","Realschulabschluss","","","",""
"Keine Schule besucht","2004","(Fach-)Abitur","","","",""
"Keine Schule besucht","2004","AkademikerInnen","","","",""
"Hauptschulabschluss","2005","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2005","Hauptschulabschluss","6887","0.906012262586777","0.89946413822567","0.912560386947884"
"Hauptschulabschluss","2005","Realschulabschluss","","","",""
"Hauptschulabschluss","2005","(Fach-)Abitur","34","0.0150363858258514","0.0100843255439719","0.0199884461077309"
"Hauptschulabschluss","2005","AkademikerInnen","183","0.0490817496825003","0.0425215045510756","0.0556419948139249"
"Realschulabschluss","2005","(noch) kein Abschluss","","","",""
"Realschulabschluss","2005","Hauptschulabschluss","","","",""
"Realschulabschluss","2005","Realschulabschluss","5375","0.994174679294605","0.992144741656341","0.99620461693287"
"Realschulabschluss","2005","(Fach-)Abitur","44","0.0215530665670672","0.0156438858505072","0.0274622472836273"
"Realschulabschluss","2005","AkademikerInnen","622","0.133116035843374","0.122800681979132","0.143431389707616"
"Fachhochschulreife","2005","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2005","Hauptschulabschluss","","","",""
"Fachhochschulreife","2005","Realschulabschluss","","","",""
"Fachhochschulreife","2005","(Fach-)Abitur","566","0.249769256022453","0.232154727736778","0.267383784308127"
"Fachhochschulreife","2005","AkademikerInnen","456","0.130259307909261","0.12003844092821","0.140480174890311"
"Abitur","2005","(noch) kein Abschluss","","","",""
"Abitur","2005","Hauptschulabschluss","","","",""
"Abitur","2005","Realschulabschluss","","","",""
"Abitur","2005","(Fach-)Abitur","1471","0.601324061931199","0.581400434945294","0.621247688917105"
"Abitur","2005","AkademikerInnen","2715","0.614041997381674","0.599259169473197","0.628824825290151"
"Anderer Abschluss","2005","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2005","Hauptschulabschluss","742","0.0939877374132232","0.0874396130521162","0.10053586177433"
"Anderer Abschluss","2005","Realschulabschluss","","","",""
"Anderer Abschluss","2005","(Fach-)Abitur","205","0.11231722965343","0.0994686185213254","0.125165840785534"
"Anderer Abschluss","2005","AkademikerInnen","188","0.0733068751853298","0.0653922786167905","0.0812214717538691"
"Ohne Abschluss verlassen","2005","(noch) kein Abschluss","246","0.388552237762019","0.356831094254474","0.420273381269565"
"Ohne Abschluss verlassen","2005","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2005","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2005","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2005","AkademikerInnen","","","",""
"Noch kein Abschluss","2005","(noch) kein Abschluss","656","0.609517384068022","0.577767777510319","0.641266990625726"
"Noch kein Abschluss","2005","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2005","Realschulabschluss","","","",""
"Noch kein Abschluss","2005","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2005","AkademikerInnen","","","",""
"Keine Schule besucht","2005","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2005","Hauptschulabschluss","","","",""
"Keine Schule besucht","2005","Realschulabschluss","","","",""
"Keine Schule besucht","2005","(Fach-)Abitur","","","",""
"Keine Schule besucht","2005","AkademikerInnen","","","",""
"Hauptschulabschluss","2006","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2006","Hauptschulabschluss","7419","0.903162222706474","0.896757336351028","0.909567109061919"
"Hauptschulabschluss","2006","Realschulabschluss","","","",""
"Hauptschulabschluss","2006","(Fach-)Abitur","34","0.0171934453616487","0.0120701250212486","0.0223167657020488"
"Hauptschulabschluss","2006","AkademikerInnen","196","0.0443084110560195","0.0383409854522905","0.0502758366597484"
"Realschulabschluss","2006","(noch) kein Abschluss","","","",""
"Realschulabschluss","2006","Hauptschulabschluss","","","",""
"Realschulabschluss","2006","Realschulabschluss","5779","0.99507236894409","0.993270417502392","0.996874320385789"
"Realschulabschluss","2006","(Fach-)Abitur","45","0.0191685085624783","0.0137643585616595","0.024572658563297"
"Realschulabschluss","2006","AkademikerInnen","696","0.13651069950997","0.126554424829001","0.146466974190939"
"Fachhochschulreife","2006","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2006","Hauptschulabschluss","","","",""
"Fachhochschulreife","2006","Realschulabschluss","","","",""
"Fachhochschulreife","2006","(Fach-)Abitur","622","0.249506711724789","0.232451757602893","0.266561665846685"
"Fachhochschulreife","2006","AkademikerInnen","502","0.124739117189421","0.115157139922734","0.134321094456108"
"Abitur","2006","(noch) kein Abschluss","","","",""
"Abitur","2006","Hauptschulabschluss","","","",""
"Abitur","2006","Realschulabschluss","","","",""
"Abitur","2006","(Fach-)Abitur","1547","0.592598800050618","0.573233351148803","0.611964248952434"
"Abitur","2006","AkademikerInnen","2961","0.619501169169505","0.605421813766667","0.633580524572342"
"Anderer Abschluss","2006","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2006","Hauptschulabschluss","771","0.0968377772935265","0.0904328909380809","0.103242663648972"
"Anderer Abschluss","2006","Realschulabschluss","","","",""
"Anderer Abschluss","2006","(Fach-)Abitur","225","0.121532534300465","0.108654631259205","0.134410437341726"
"Anderer Abschluss","2006","AkademikerInnen","208","0.0741511178578659","0.0665528613982144","0.0817493743175173"
"Ohne Abschluss verlassen","2006","(noch) kein Abschluss","241","0.399093984097494","0.367010801724724","0.431177166470263"
"Ohne Abschluss verlassen","2006","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2006","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2006","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2006","AkademikerInnen","","","",""
"Noch kein Abschluss","2006","(noch) kein Abschluss","650","0.599107300136384","0.567000061710417","0.631214538562352"
"Noch kein Abschluss","2006","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2006","Realschulabschluss","","","",""
"Noch kein Abschluss","2006","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2006","AkademikerInnen","","","",""
"Keine Schule besucht","2006","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2006","Hauptschulabschluss","","","",""
"Keine Schule besucht","2006","Realschulabschluss","","","",""
"Keine Schule besucht","2006","(Fach-)Abitur","","","",""
"Keine Schule besucht","2006","AkademikerInnen","","","",""
"Hauptschulabschluss","2007","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2007","Hauptschulabschluss","6746","0.900021455448987","0.893196088976642","0.906846821921333"
"Hauptschulabschluss","2007","Realschulabschluss","","","",""
"Hauptschulabschluss","2007","(Fach-)Abitur","34","0.02229184762541","0.0163619657194185","0.0282217295314015"
"Hauptschulabschluss","2007","AkademikerInnen","189","0.0441088473771145","0.0380264150176313","0.0501912797365978"
"Realschulabschluss","2007","(noch) kein Abschluss","","","",""
"Realschulabschluss","2007","Hauptschulabschluss","","","",""
"Realschulabschluss","2007","Realschulabschluss","5430","0.99526946247567","0.993447768486797","0.997091156464542"
"Realschulabschluss","2007","(Fach-)Abitur","41","0.0202121208792336","0.0145596235212407","0.0258646182372265"
"Realschulabschluss","2007","AkademikerInnen","636","0.125594258897945","0.115777873372087","0.135410644423804"
"Fachhochschulreife","2007","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2007","Hauptschulabschluss","","","",""
"Fachhochschulreife","2007","Realschulabschluss","","","",""
"Fachhochschulreife","2007","(Fach-)Abitur","592","0.249574205389796","0.232191309914694","0.266957100864897"
"Fachhochschulreife","2007","AkademikerInnen","468","0.12833960939015","0.118432106111101","0.1382471126692"
"Abitur","2007","(noch) kein Abschluss","","","",""
"Abitur","2007","Hauptschulabschluss","","","",""
"Abitur","2007","Realschulabschluss","","","",""
"Abitur","2007","(Fach-)Abitur","1513","0.597386441106381","0.577687618366021","0.617085263846741"
"Abitur","2007","AkademikerInnen","2879","0.6283967802119","0.614082585446373","0.642710974977428"
"Anderer Abschluss","2007","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2007","Hauptschulabschluss","674","0.0999785445510126","0.093153178078667","0.106803911023358"
"Anderer Abschluss","2007","Realschulabschluss","","","",""
"Anderer Abschluss","2007","(Fach-)Abitur","201","0.11053538499918","0.097940813530121","0.123129956468238"
"Anderer Abschluss","2007","AkademikerInnen","203","0.0731215023805516","0.0654099081632096","0.0808330965978935"
"Ohne Abschluss verlassen","2007","(noch) kein Abschluss","214","0.361624228736578","0.329247731039475","0.394000726433681"
"Ohne Abschluss verlassen","2007","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2007","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2007","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2007","AkademikerInnen","","","",""
"Noch kein Abschluss","2007","(noch) kein Abschluss","629","0.636355393770403","0.603939996432927","0.668770791107878"
"Noch kein Abschluss","2007","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2007","Realschulabschluss","","","",""
"Noch kein Abschluss","2007","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2007","AkademikerInnen","","","",""
"Keine Schule besucht","2007","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2007","Hauptschulabschluss","","","",""
"Keine Schule besucht","2007","Realschulabschluss","","","",""
"Keine Schule besucht","2007","(Fach-)Abitur","","","",""
"Keine Schule besucht","2007","AkademikerInnen","","","",""
"Hauptschulabschluss","2008","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2008","Hauptschulabschluss","6300","0.90359326840357","0.896624642687225","0.910561894119916"
"Hauptschulabschluss","2008","Realschulabschluss","","","",""
"Hauptschulabschluss","2008","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2008","AkademikerInnen","177","0.0421217024448504","0.0360338488235828","0.0482095560661179"
"Realschulabschluss","2008","(noch) kein Abschluss","","","",""
"Realschulabschluss","2008","Hauptschulabschluss","","","",""
"Realschulabschluss","2008","Realschulabschluss","5148","0.994803284572164","0.992842996435969","0.996763572708358"
"Realschulabschluss","2008","(Fach-)Abitur","38","0.0215742945665117","0.0154921036930539","0.0276564854399695"
"Realschulabschluss","2008","AkademikerInnen","613","0.125705045544572","0.115657466819141","0.135752624270003"
"Fachhochschulreife","2008","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2008","Hauptschulabschluss","","","",""
"Fachhochschulreife","2008","Realschulabschluss","","","",""
"Fachhochschulreife","2008","(Fach-)Abitur","569","0.267902911877247","0.249363289975287","0.286442533779207"
"Fachhochschulreife","2008","AkademikerInnen","450","0.124446168841119","0.11444183285464","0.134450504827598"
"Abitur","2008","(noch) kein Abschluss","","","",""
"Abitur","2008","Hauptschulabschluss","","","",""
"Abitur","2008","Realschulabschluss","","","",""
"Abitur","2008","(Fach-)Abitur","1376","0.581331231984741","0.560678622822749","0.601983841146732"
"Abitur","2008","AkademikerInnen","2759","0.638627225598116","0.624067355295071","0.65318709590116"
"Anderer Abschluss","2008","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2008","Hauptschulabschluss","591","0.0964067315964298","0.0894381058800844","0.103375357312775"
"Anderer Abschluss","2008","Realschulabschluss","","","",""
"Anderer Abschluss","2008","(Fach-)Abitur","181","0.110469228031554","0.0973463538818817","0.123592102181227"
"Anderer Abschluss","2008","AkademikerInnen","179","0.0682472175900277","0.0606044808369181","0.0758899543431373"
"Ohne Abschluss verlassen","2008","(noch) kein Abschluss","188","0.354520130912521","0.320238687957419","0.388801573867623"
"Ohne Abschluss verlassen","2008","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2008","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2008","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2008","AkademikerInnen","","","",""
"Noch kein Abschluss","2008","(noch) kein Abschluss","558","0.643710692148348","0.609390947468252","0.678030436828444"
"Noch kein Abschluss","2008","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2008","Realschulabschluss","","","",""
"Noch kein Abschluss","2008","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2008","AkademikerInnen","","","",""
"Keine Schule besucht","2008","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2008","Hauptschulabschluss","","","",""
"Keine Schule besucht","2008","Realschulabschluss","","","",""
"Keine Schule besucht","2008","(Fach-)Abitur","","","",""
"Keine Schule besucht","2008","AkademikerInnen","","","",""
"Hauptschulabschluss","2009","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2009","Hauptschulabschluss","5789","0.909322182545226","0.902221361837881","0.916423003252571"
"Hauptschulabschluss","2009","Realschulabschluss","","","",""
"Hauptschulabschluss","2009","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2009","AkademikerInnen","161","0.0428738500591676","0.036607911248014","0.0491397888703211"
"Realschulabschluss","2009","(noch) kein Abschluss","","","",""
"Realschulabschluss","2009","Hauptschulabschluss","","","",""
"Realschulabschluss","2009","Realschulabschluss","4831","0.995216620883244","0.993274625421045","0.997158616345443"
"Realschulabschluss","2009","(Fach-)Abitur","34","0.0201687806082327","0.0140474783051539","0.0262900829113115"
"Realschulabschluss","2009","AkademikerInnen","589","0.124210324655981","0.114008353879137","0.134412295432824"
"Fachhochschulreife","2009","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2009","Hauptschulabschluss","","","",""
"Fachhochschulreife","2009","Realschulabschluss","","","",""
"Fachhochschulreife","2009","(Fach-)Abitur","534","0.280260122946191","0.260703367397984","0.299816878494399"
"Fachhochschulreife","2009","AkademikerInnen","432","0.127053634026304","0.116752319617132","0.137354948435475"
"Abitur","2009","(noch) kein Abschluss","","","",""
"Abitur","2009","Hauptschulabschluss","","","",""
"Abitur","2009","Realschulabschluss","","","",""
"Abitur","2009","(Fach-)Abitur","1285","0.587716559122105","0.566282210990776","0.609150907253434"
"Abitur","2009","AkademikerInnen","2660","0.638201886813776","0.623338509354638","0.653065264272914"
"Anderer Abschluss","2009","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2009","Hauptschulabschluss","493","0.0906778174547741","0.0835769967474288","0.0977786381621194"
"Anderer Abschluss","2009","Realschulabschluss","","","",""
"Anderer Abschluss","2009","(Fach-)Abitur","149","0.0922446755726214","0.079644301834457","0.104845049310786"
"Anderer Abschluss","2009","AkademikerInnen","170","0.0669409686992565","0.0592104991640294","0.0746714382344837"
"Ohne Abschluss verlassen","2009","(noch) kein Abschluss","172","0.351112394169552","0.315262955932436","0.386961832406667"
"Ohne Abschluss verlassen","2009","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2009","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2009","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2009","AkademikerInnen","","","",""
"Noch kein Abschluss","2009","(noch) kein Abschluss","507","0.647091065107867","0.611199816788379","0.682982313427355"
"Noch kein Abschluss","2009","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2009","Realschulabschluss","","","",""
"Noch kein Abschluss","2009","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2009","AkademikerInnen","","","",""
"Keine Schule besucht","2009","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2009","Hauptschulabschluss","","","",""
"Keine Schule besucht","2009","Realschulabschluss","","","",""
"Keine Schule besucht","2009","(Fach-)Abitur","","","",""
"Keine Schule besucht","2009","AkademikerInnen","","","",""
"Hauptschulabschluss","2010","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2010","Hauptschulabschluss","6729","0.888938544446488","0.881863231442417","0.89601385745056"
"Hauptschulabschluss","2010","Realschulabschluss","","","",""
"Hauptschulabschluss","2010","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2010","AkademikerInnen","152","0.0409871627756288","0.0356665981348141","0.0463077274164436"
"Realschulabschluss","2010","(noch) kein Abschluss","","","",""
"Realschulabschluss","2010","Hauptschulabschluss","","","",""
"Realschulabschluss","2010","Realschulabschluss","6830","0.995843034800312","0.994318935431983","0.997367134168642"
"Realschulabschluss","2010","(Fach-)Abitur","31","0.0197573017784662","0.0148449217918935","0.0246696817650389"
"Realschulabschluss","2010","AkademikerInnen","645","0.123365377918875","0.114540117257355","0.132190638580396"
"Fachhochschulreife","2010","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2010","Hauptschulabschluss","","","",""
"Fachhochschulreife","2010","Realschulabschluss","","","",""
"Fachhochschulreife","2010","(Fach-)Abitur","842","0.273017409411283","0.257291400959592","0.288743417862974"
"Fachhochschulreife","2010","AkademikerInnen","529","0.126720320506546","0.11779299451173","0.135647646501362"
"Abitur","2010","(noch) kein Abschluss","","","",""
"Abitur","2010","Hauptschulabschluss","","","",""
"Abitur","2010","Realschulabschluss","","","",""
"Abitur","2010","(Fach-)Abitur","1810","0.582278713821118","0.564869863594296","0.59968756404794"
"Abitur","2010","AkademikerInnen","3638","0.627733099589785","0.614760222258862","0.640705976920709"
"Anderer Abschluss","2010","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2010","Hauptschulabschluss","847","0.111061455553512","0.10398614254944","0.118136768557583"
"Anderer Abschluss","2010","Realschulabschluss","","","",""
"Anderer Abschluss","2010","(Fach-)Abitur","378","0.102535463505117","0.0918274964505967","0.113243430559637"
"Anderer Abschluss","2010","AkademikerInnen","366","0.0805848726127917","0.0732801425841561","0.0878896026414273"
"Ohne Abschluss verlassen","2010","(noch) kein Abschluss","359","0.370868131470914","0.341925580773769","0.399810682168059"
"Ohne Abschluss verlassen","2010","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2010","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2010","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2010","AkademikerInnen","","","",""
"Noch kein Abschluss","2010","(noch) kein Abschluss","710","0.627299592832622","0.598327915571025","0.656271270094218"
"Noch kein Abschluss","2010","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2010","Realschulabschluss","","","",""
"Noch kein Abschluss","2010","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2010","AkademikerInnen","","","",""
"Keine Schule besucht","2010","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2010","Hauptschulabschluss","","","",""
"Keine Schule besucht","2010","Realschulabschluss","","","",""
"Keine Schule besucht","2010","(Fach-)Abitur","","","",""
"Keine Schule besucht","2010","AkademikerInnen","","","",""
"Hauptschulabschluss","2011","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2011","Hauptschulabschluss","8039","0.885684525673244","0.879125974983327","0.89224307636316"
"Hauptschulabschluss","2011","Realschulabschluss","","","",""
"Hauptschulabschluss","2011","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2011","AkademikerInnen","168","0.0351769706235634","0.0305767831058207","0.0397771581413061"
"Realschulabschluss","2011","(noch) kein Abschluss","","","",""
"Realschulabschluss","2011","Hauptschulabschluss","","","",""
"Realschulabschluss","2011","Realschulabschluss","7970","0.996788884596714","0.995548052587617","0.99802971660581"
"Realschulabschluss","2011","(Fach-)Abitur","","","",""
"Realschulabschluss","2011","AkademikerInnen","740","0.118835997366836","0.110755746064962","0.126916248668709"
"Fachhochschulreife","2011","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2011","Hauptschulabschluss","","","",""
"Fachhochschulreife","2011","Realschulabschluss","","","",""
"Fachhochschulreife","2011","(Fach-)Abitur","1001","0.257516771115114","0.243346690410285","0.271686851819943"
"Fachhochschulreife","2011","AkademikerInnen","637","0.123976374421752","0.11574732137571","0.132205427467795"
"Abitur","2011","(noch) kein Abschluss","","","",""
"Abitur","2011","Hauptschulabschluss","","","",""
"Abitur","2011","Realschulabschluss","","","",""
"Abitur","2011","(Fach-)Abitur","2150","0.591564204697845","0.575635183788688","0.607493225607002"
"Abitur","2011","AkademikerInnen","4186","0.639482494996461","0.627493024718603","0.651471965274319"
"Anderer Abschluss","2011","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2011","Hauptschulabschluss","1003","0.114315474326756","0.10775692363684","0.120874025016673"
"Anderer Abschluss","2011","Realschulabschluss","","","",""
"Anderer Abschluss","2011","(Fach-)Abitur","459","0.124074039789345","0.113390863356292","0.134757216222397"
"Anderer Abschluss","2011","AkademikerInnen","425","0.0817220954678921","0.0748817300786171","0.0885624608571671"
"Ohne Abschluss verlassen","2011","(noch) kein Abschluss","427","0.400447082995761","0.374063943163634","0.426830222827887"
"Ohne Abschluss verlassen","2011","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2011","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2011","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2011","AkademikerInnen","","","",""
"Noch kein Abschluss","2011","(noch) kein Abschluss","897","0.598086076378316","0.57168701268622","0.624485140070411"
"Noch kein Abschluss","2011","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2011","Realschulabschluss","","","",""
"Noch kein Abschluss","2011","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2011","AkademikerInnen","","","",""
