year,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.09813,56,480,0.07149,0.12478
1990,Saxony,Secondary School Degree,0.46802,555,1308,0.44097,0.49507
1990,Saxony,Intermediate School Degree,0.39630,589,1308,0.36978,0.42281
1990,Saxony,Upper Secondary Degree,0.11168,164,1308,0.09460,0.12875
1990,Saxony-Anhalt,Secondary School Degree,0.47276,333,791,0.43794,0.50757
1990,Saxony-Anhalt,Intermediate School Degree,0.40795,369,791,0.37368,0.44222
1990,Saxony-Anhalt,Upper Secondary Degree,0.10217,89,791,0.08105,0.12329
1990,Thuringa,Secondary School Degree,0.49976,326,733,0.46353,0.53598
1990,Thuringa,Intermediate School Degree,0.41602,346,733,0.38032,0.45173
1990,Thuringa,Upper Secondary Degree,0.06698,61,733,0.04887,0.08509
1991,Schleswig-Holstein,Secondary School Degree,0.56282,156,227,0.49815,0.62750
1991,Schleswig-Holstein,Intermediate School Degree,0.24174,71,227,0.18592,0.29755
1991,Hamburg,Secondary School Degree,0.52846,71,104,0.43206,0.62487
1991,Hamburg,Intermediate School Degree,0.25027,33,104,0.16661,0.33392
1991,Lower Saxony,Secondary School Degree,0.56352,494,912,0.53131,0.59572
1991,Lower Saxony,Intermediate School Degree,0.22915,216,912,0.20185,0.25644
1991,Lower Saxony,Upper Secondary Degree,0.12013,110,912,0.09902,0.14124
1991,Lower Saxony,Other Degree,0.02487,57,912,0.01475,0.03498
1991,Lower Saxony,"Dropout, No School Degree",0.01818,35,912,0.00950,0.02685
1991,Bremen,Secondary School Degree,0.64882,55,55,0.52150,0.77613
1991,North Rhine-Westphalia,Secondary School Degree,0.52704,1121,2480,0.50739,0.54669
1991,North Rhine-Westphalia,Intermediate School Degree,0.21139,467,2480,0.19532,0.22746
1991,North Rhine-Westphalia,Technical School Degree,0.04146,97,2480,0.03361,0.04931
1991,North Rhine-Westphalia,Upper Secondary Degree,0.13674,296,2480,0.12321,0.15026
1991,North Rhine-Westphalia,Other Degree,0.03530,252,2480,0.02803,0.04256
1991,North Rhine-Westphalia,"Dropout, No School Degree",0.02465,152,2480,0.01855,0.03076
1991,North Rhine-Westphalia,No School Degree Yet,0.01853,58,2480,0.01322,0.02384
1991,North Rhine-Westphalia,No School Attended,0.00489,37,2480,0.00214,0.00763
1991,Hesse,Secondary School Degree,0.52318,406,908,0.49067,0.55568
1991,Hesse,Intermediate School Degree,0.20429,166,908,0.17805,0.23053
1991,Hesse,Technical School Degree,0.04133,36,908,0.02837,0.05428
1991,Hesse,Upper Secondary Degree,0.14376,102,908,0.12093,0.16659
1991,Hesse,Other Degree,0.04080,130,908,0.02793,0.05368
1991,Hesse,"Dropout, No School Degree",0.02537,68,908,0.01514,0.03561
1991,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.67135,412,629,0.63462,0.70809
1991,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.16515,92,629,0.13611,0.19419
1991,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.07733,54,629,0.05644,0.09822
1991,"Rhineland-Palatinate, Saarland",Other Degree,0.02745,39,629,0.01467,0.04023
1991,"Rhineland-Palatinate, Saarland","Dropout, No School Degree",0.01968,32,629,0.00881,0.03054
1991,Baden-Wuerttemberg,Secondary School Degree,0.56003,819,1733,0.53665,0.58340
1991,Baden-Wuerttemberg,Intermediate School Degree,0.19856,274,1733,0.17977,0.21735
1991,Baden-Wuerttemberg,Technical School Degree,0.03788,45,1733,0.02889,0.04687
1991,Baden-Wuerttemberg,Upper Secondary Degree,0.11279,139,1733,0.09789,0.12769
1991,Baden-Wuerttemberg,Other Degree,0.04827,266,1733,0.03817,0.05836
1991,Baden-Wuerttemberg,"Dropout, No School Degree",0.02692,152,1733,0.01930,0.03455
1991,Baden-Wuerttemberg,No School Attended,0.00516,38,1733,0.00179,0.00854
1991,Bavaria,Secondary School Degree,0.57302,794,1521,0.54816,0.59789
1991,Bavaria,Intermediate School Degree,0.21181,304,1521,0.19127,0.23235
1991,Bavaria,Technical School Degree,0.03597,51,1521,0.02661,0.04533
1991,Bavaria,Upper Secondary Degree,0.11359,158,1521,0.09763,0.12954
1991,Bavaria,Other Degree,0.03321,159,1521,0.02421,0.04222
1991,Bavaria,"Dropout, No School Degree",0.01369,55,1521,0.00785,0.01953
1991,Berlin,Secondary School Degree,0.37532,178,537,0.33433,0.41632
1991,Berlin,Intermediate School Degree,0.36113,211,537,0.32047,0.40179
1991,Berlin,Upper Secondary Degree,0.16927,102,537,0.13753,0.20102
1991,Berlin,Other Degree,0.04055,46,537,0.02385,0.05725
1991,Brandenburg,Secondary School Degree,0.42888,256,656,0.39097,0.46678
1991,Brandenburg,Intermediate School Degree,0.44353,319,656,0.40548,0.48157
1991,Brandenburg,Upper Secondary Degree,0.10359,81,656,0.08025,0.12693
1991,Mecklenburg-Western Pomerania,Secondary School Degree,0.40841,165,450,0.36294,0.45388
1991,Mecklenburg-Western Pomerania,Intermediate School Degree,0.45169,233,450,0.40566,0.49772
1991,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.10007,52,450,0.07231,0.12782
1991,Saxony,Secondary School Degree,0.46421,484,1193,0.43590,0.49252
1991,Saxony,Intermediate School Degree,0.39969,555,1193,0.37188,0.42749
1991,Saxony,Upper Secondary Degree,0.11272,154,1193,0.09477,0.13068
1991,Saxony-Anhalt,Secondary School Degree,0.47205,315,770,0.43676,0.50733
1991,Saxony-Anhalt,Intermediate School Degree,0.41525,370,770,0.38042,0.45008
1991,Saxony-Anhalt,Upper Secondary Degree,0.09909,85,770,0.07798,0.12021
1991,Thuringa,Secondary School Degree,0.49679,295,682,0.45924,0.53434
1991,Thuringa,Intermediate School Degree,0.42152,332,682,0.38443,0.45861
1991,Thuringa,Upper Secondary Degree,0.06544,55,682,0.04686,0.08401
1992,Schleswig-Holstein,Secondary School Degree,0.56898,144,207,0.50135,0.63661
1992,Schleswig-Holstein,Intermediate School Degree,0.23767,63,207,0.17954,0.29580
1992,Hamburg,Secondary School Degree,0.51778,64,96,0.41730,0.61826
1992,Hamburg,Intermediate School Degree,0.26468,32,96,0.17597,0.35340
1992,Lower Saxony,Secondary School Degree,0.55231,475,909,0.51997,0.58466
1992,Lower Saxony,Intermediate School Degree,0.23532,229,909,0.20772,0.26291
1992,Lower Saxony,Upper Secondary Degree,0.12655,114,909,0.10493,0.14818
1992,Lower Saxony,Other Degree,0.02630,54,909,0.01589,0.03671
1992,Lower Saxony,"Dropout, No School Degree",0.02081,37,909,0.01153,0.03010
1992,Bremen,Secondary School Degree,0.67706,56,56,0.55348,0.80064
1992,North Rhine-Westphalia,Secondary School Degree,0.52134,1113,2457,0.50158,0.54110
1992,North Rhine-Westphalia,Intermediate School Degree,0.21284,470,2457,0.19665,0.22903
1992,North Rhine-Westphalia,Technical School Degree,0.04130,95,2457,0.03343,0.04916
1992,North Rhine-Westphalia,Upper Secondary Degree,0.14090,302,2457,0.12714,0.15466
1992,North Rhine-Westphalia,Other Degree,0.03756,241,2457,0.03004,0.04508
1992,North Rhine-Westphalia,"Dropout, No School Degree",0.02607,152,2457,0.01977,0.03237
1992,North Rhine-Westphalia,No School Degree Yet,0.01499,49,2457,0.01018,0.01979
1992,North Rhine-Westphalia,No School Attended,0.00500,35,2457,0.00221,0.00779
1992,Hesse,Secondary School Degree,0.51320,397,887,0.48029,0.54612
1992,Hesse,Intermediate School Degree,0.20000,164,887,0.17366,0.22634
1992,Hesse,Technical School Degree,0.04261,37,887,0.02931,0.05591
1992,Hesse,Upper Secondary Degree,0.15098,103,887,0.12740,0.17455
1992,Hesse,Other Degree,0.04389,124,887,0.03040,0.05738
1992,Hesse,"Dropout, No School Degree",0.02619,62,887,0.01568,0.03671
1992,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.66095,401,590,0.62272,0.69918
1992,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.17576,98,590,0.14502,0.20650
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.07904,53,590,0.05725,0.10083
1992,"Rhineland-Palatinate, Saarland",Other Degree,0.02834,38,590,0.01494,0.04174
1992,Baden-Wuerttemberg,Secondary School Degree,0.55148,782,1684,0.52772,0.57525
1992,Baden-Wuerttemberg,Intermediate School Degree,0.19661,271,1684,0.17762,0.21560
1992,Baden-Wuerttemberg,Technical School Degree,0.03949,49,1684,0.03019,0.04880
1992,Baden-Wuerttemberg,Upper Secondary Degree,0.11155,133,1684,0.09651,0.12659
1992,Baden-Wuerttemberg,Other Degree,0.05429,266,1684,0.04346,0.06511
1992,Baden-Wuerttemberg,"Dropout, No School Degree",0.02893,149,1684,0.02092,0.03693
1992,Baden-Wuerttemberg,No School Attended,0.00538,34,1684,0.00189,0.00888
1992,Bavaria,Secondary School Degree,0.55237,796,1560,0.52768,0.57705
1992,Bavaria,Intermediate School Degree,0.22267,334,1560,0.20202,0.24332
1992,Bavaria,Technical School Degree,0.03562,51,1560,0.02642,0.04482
1992,Bavaria,Upper Secondary Degree,0.12369,166,1560,0.10734,0.14003
1992,Bavaria,Other Degree,0.03289,154,1560,0.02404,0.04174
1992,Bavaria,"Dropout, No School Degree",0.01445,59,1560,0.00852,0.02037
1992,Berlin,Secondary School Degree,0.35484,167,531,0.31410,0.39557
1992,Berlin,Intermediate School Degree,0.36426,208,531,0.32329,0.40523
1992,Berlin,Upper Secondary Degree,0.17315,110,531,0.14093,0.20536
1992,Berlin,Other Degree,0.04795,46,531,0.02976,0.06614
1992,Brandenburg,Secondary School Degree,0.40590,236,631,0.36755,0.44425
1992,Brandenburg,Intermediate School Degree,0.44423,316,631,0.40543,0.48303
1992,Brandenburg,Upper Secondary Degree,0.11355,79,631,0.08877,0.13832
1992,Mecklenburg-Western Pomerania,Secondary School Degree,0.40904,144,394,0.36043,0.45765
1992,Mecklenburg-Western Pomerania,Intermediate School Degree,0.45215,206,394,0.40294,0.50135
1992,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.09200,44,394,0.06343,0.12058
1992,Saxony,Secondary School Degree,0.47336,464,1124,0.44416,0.50256
1992,Saxony,Intermediate School Degree,0.39661,520,1124,0.36800,0.42522
1992,Saxony,Upper Secondary Degree,0.10682,140,1124,0.08876,0.12489
1992,Saxony-Anhalt,Secondary School Degree,0.48070,311,745,0.44480,0.51661
1992,Saxony-Anhalt,Intermediate School Degree,0.40836,350,745,0.37304,0.44368
1992,Saxony-Anhalt,Upper Secondary Degree,0.09309,84,745,0.07221,0.11397
1992,Thuringa,Secondary School Degree,0.49410,287,666,0.45610,0.53210
1992,Thuringa,Intermediate School Degree,0.41194,324,666,0.37453,0.44935
1992,Thuringa,Upper Secondary Degree,0.07082,55,666,0.05132,0.09032
1993,Schleswig-Holstein,Secondary School Degree,0.55274,147,215,0.48612,0.61936
1993,Schleswig-Holstein,Intermediate School Degree,0.23577,68,215,0.17890,0.29265
1993,Hamburg,Secondary School Degree,0.51635,62,93,0.41423,0.61847
1993,Hamburg,Intermediate School Degree,0.26576,31,93,0.17549,0.35602
1993,Lower Saxony,Secondary School Degree,0.53277,460,911,0.50035,0.56519
1993,Lower Saxony,Intermediate School Degree,0.24731,243,911,0.21928,0.27534
1993,Lower Saxony,Upper Secondary Degree,0.12606,113,911,0.10449,0.14762
1993,Lower Saxony,Other Degree,0.02768,56,911,0.01702,0.03833
1993,Lower Saxony,"Dropout, No School Degree",0.02273,39,911,0.01304,0.03241
1993,Bremen,Secondary School Degree,0.65605,53,53,0.52694,0.78516
1993,North Rhine-Westphalia,Secondary School Degree,0.51513,1081,2429,0.49525,0.53501
1993,North Rhine-Westphalia,Intermediate School Degree,0.21370,474,2429,0.19740,0.23001
1993,North Rhine-Westphalia,Technical School Degree,0.04278,96,2429,0.03473,0.05083
1993,North Rhine-Westphalia,Upper Secondary Degree,0.13864,307,2429,0.12489,0.15238
1993,North Rhine-Westphalia,Other Degree,0.04141,244,2429,0.03349,0.04934
1993,North Rhine-Westphalia,"Dropout, No School Degree",0.02730,145,2429,0.02082,0.03378
1993,North Rhine-Westphalia,No School Degree Yet,0.01528,47,2429,0.01040,0.02016
1993,North Rhine-Westphalia,No School Attended,0.00576,35,2429,0.00275,0.00876
1993,Hesse,Secondary School Degree,0.51840,397,873,0.48524,0.55156
1993,Hesse,Intermediate School Degree,0.19164,163,873,0.16552,0.21777
1993,Hesse,Technical School Degree,0.04540,36,873,0.03158,0.05922
1993,Hesse,Upper Secondary Degree,0.15444,103,873,0.13045,0.17842
1993,Hesse,Other Degree,0.04725,116,873,0.03316,0.06133
1993,Hesse,"Dropout, No School Degree",0.02577,58,873,0.01525,0.03628
1993,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.65988,391,579,0.62126,0.69850
1993,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.17658,101,579,0.14549,0.20767
1993,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.07711,53,579,0.05536,0.09886
1993,"Rhineland-Palatinate, Saarland",Other Degree,0.03319,34,579,0.01859,0.04779
1993,Baden-Wuerttemberg,Secondary School Degree,0.54235,789,1705,0.51870,0.56601
1993,Baden-Wuerttemberg,Intermediate School Degree,0.20061,276,1705,0.18159,0.21962
1993,Baden-Wuerttemberg,Technical School Degree,0.04001,50,1705,0.03070,0.04931
1993,Baden-Wuerttemberg,Upper Secondary Degree,0.11079,140,1705,0.09588,0.12569
1993,Baden-Wuerttemberg,Other Degree,0.05557,256,1705,0.04470,0.06645
1993,Baden-Wuerttemberg,"Dropout, No School Degree",0.03182,153,1705,0.02348,0.04015
1993,Baden-Wuerttemberg,No School Attended,0.00787,41,1705,0.00367,0.01206
1993,Bavaria,Secondary School Degree,0.53677,771,1543,0.51188,0.56166
1993,Bavaria,Intermediate School Degree,0.23095,341,1543,0.20991,0.25198
1993,Bavaria,Technical School Degree,0.03612,53,1543,0.02681,0.04544
1993,Bavaria,Upper Secondary Degree,0.13104,174,1543,0.11419,0.14788
1993,Bavaria,Other Degree,0.03336,147,1543,0.02440,0.04232
1993,Bavaria,"Dropout, No School Degree",0.01508,57,1543,0.00899,0.02116
1993,Berlin,Secondary School Degree,0.34790,163,516,0.30676,0.38904
1993,Berlin,Intermediate School Degree,0.36362,201,516,0.32208,0.40517
1993,Berlin,Upper Secondary Degree,0.18284,110,516,0.14946,0.21623
1993,Berlin,Other Degree,0.04776,42,516,0.02934,0.06618
1993,Brandenburg,Secondary School Degree,0.41760,225,600,0.37811,0.45710
1993,Brandenburg,Intermediate School Degree,0.43549,294,600,0.39578,0.47519
1993,Brandenburg,Upper Secondary Degree,0.12013,81,600,0.09409,0.14617
1993,Mecklenburg-Western Pomerania,Secondary School Degree,0.38708,131,375,0.33771,0.43644
1993,Mecklenburg-Western Pomerania,Intermediate School Degree,0.44734,199,375,0.39695,0.49773
1993,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.10845,45,375,0.07694,0.13997
1993,Saxony,Secondary School Degree,0.45374,433,1085,0.42411,0.48338
1993,Saxony,Intermediate School Degree,0.40431,507,1085,0.37510,0.43353
1993,Saxony,Upper Secondary Degree,0.11890,145,1085,0.09963,0.13817
1993,Saxony-Anhalt,Secondary School Degree,0.46718,291,711,0.43048,0.50388
1993,Saxony-Anhalt,Intermediate School Degree,0.41589,337,711,0.37964,0.45215
1993,Saxony-Anhalt,Upper Secondary Degree,0.09601,83,711,0.07434,0.11768
1993,Thuringa,Secondary School Degree,0.49160,276,643,0.45293,0.53027
1993,Thuringa,Intermediate School Degree,0.41857,315,643,0.38041,0.45673
1993,Thuringa,Upper Secondary Degree,0.06420,52,643,0.04524,0.08316
1994,Schleswig-Holstein,Secondary School Degree,0.52029,139,246,0.45773,0.58285
1994,Schleswig-Holstein,Intermediate School Degree,0.27260,75,246,0.21684,0.32836
1994,Schleswig-Holstein,Upper Secondary Degree,0.10920,32,246,0.07015,0.14826
1994,Hamburg,Secondary School Degree,0.51635,63,63,0.39195,0.64074
1994,Lower Saxony,Secondary School Degree,0.54385,460,901,0.51131,0.57640
1994,Lower Saxony,Intermediate School Degree,0.23855,238,901,0.21070,0.26639
1994,Lower Saxony,Upper Secondary Degree,0.12551,118,901,0.10387,0.14716
1994,Lower Saxony,Other Degree,0.02591,47,901,0.01553,0.03629
1994,Lower Saxony,"Dropout, No School Degree",0.02269,38,901,0.01296,0.03242
1994,Bremen,Secondary School Degree,0.63507,50,50,0.50028,0.76987
1994,North Rhine-Westphalia,Secondary School Degree,0.51124,1051,2368,0.49110,0.53138
1994,North Rhine-Westphalia,Intermediate School Degree,0.20858,461,2368,0.19221,0.22495
1994,North Rhine-Westphalia,Technical School Degree,0.04262,97,2368,0.03448,0.05076
1994,North Rhine-Westphalia,Upper Secondary Degree,0.14120,313,2368,0.12717,0.15523
1994,North Rhine-Westphalia,Other Degree,0.04367,229,2368,0.03544,0.05190
1994,North Rhine-Westphalia,"Dropout, No School Degree",0.02764,134,2368,0.02103,0.03424
1994,North Rhine-Westphalia,No School Degree Yet,0.01948,51,2368,0.01392,0.02505
1994,North Rhine-Westphalia,No School Attended,0.00557,32,2368,0.00257,0.00857
1994,Hesse,Secondary School Degree,0.49835,382,853,0.46477,0.53192
1994,Hesse,Intermediate School Degree,0.19410,164,853,0.16754,0.22066
1994,Hesse,Technical School Degree,0.03899,34,853,0.02600,0.05199
1994,Hesse,Upper Secondary Degree,0.15815,106,853,0.13365,0.18265
1994,Hesse,Other Degree,0.05117,109,853,0.03637,0.06596
1994,Hesse,"Dropout, No School Degree",0.02799,58,853,0.01691,0.03907
1994,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.62228,372,570,0.58244,0.66212
1994,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.18581,105,570,0.15385,0.21777
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.08639,56,570,0.06331,0.10947
1994,"Rhineland-Palatinate, Saarland",Other Degree,0.04092,37,570,0.02465,0.05720
1994,Baden-Wuerttemberg,Secondary School Degree,0.54013,752,1666,0.51619,0.56407
1994,Baden-Wuerttemberg,Intermediate School Degree,0.19500,273,1666,0.17597,0.21403
1994,Baden-Wuerttemberg,Technical School Degree,0.04000,51,1666,0.03059,0.04942
1994,Baden-Wuerttemberg,Upper Secondary Degree,0.11600,141,1666,0.10062,0.13139
1994,Baden-Wuerttemberg,Other Degree,0.05261,234,1666,0.04188,0.06333
1994,Baden-Wuerttemberg,"Dropout, No School Degree",0.03104,137,1666,0.02271,0.03937
1994,Baden-Wuerttemberg,No School Degree Yet,0.01703,38,1666,0.01082,0.02325
1994,Baden-Wuerttemberg,No School Attended,0.00819,40,1666,0.00386,0.01252
1994,Bavaria,Secondary School Degree,0.52766,751,1503,0.50241,0.55290
1994,Bavaria,Intermediate School Degree,0.22560,326,1503,0.20447,0.24674
1994,Bavaria,Technical School Degree,0.04068,58,1503,0.03069,0.05067
1994,Bavaria,Upper Secondary Degree,0.13960,178,1503,0.12208,0.15713
1994,Bavaria,Other Degree,0.03321,136,1503,0.02415,0.04228
1994,Bavaria,"Dropout, No School Degree",0.01599,54,1503,0.00964,0.02233
1994,Berlin,Secondary School Degree,0.35125,155,495,0.30915,0.39335
1994,Berlin,Intermediate School Degree,0.36203,196,495,0.31965,0.40441
1994,Berlin,Upper Secondary Degree,0.18504,106,495,0.15080,0.21929
1994,Berlin,Other Degree,0.04915,38,495,0.03009,0.06821
1994,Brandenburg,Secondary School Degree,0.41275,215,572,0.37237,0.45313
1994,Brandenburg,Intermediate School Degree,0.43155,281,572,0.39092,0.47217
1994,Brandenburg,Upper Secondary Degree,0.12327,76,572,0.09630,0.15023
1994,Mecklenburg-Western Pomerania,Secondary School Degree,0.37470,130,385,0.32629,0.42312
1994,Mecklenburg-Western Pomerania,Intermediate School Degree,0.45399,203,385,0.40419,0.50379
1994,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.12280,52,385,0.08997,0.15563
1994,Saxony,Secondary School Degree,0.45269,428,1084,0.42305,0.48234
1994,Saxony,Intermediate School Degree,0.40099,508,1084,0.37180,0.43018
1994,Saxony,Upper Secondary Degree,0.11979,148,1084,0.10045,0.13913
1994,Saxony-Anhalt,Secondary School Degree,0.47316,271,672,0.43538,0.51093
1994,Saxony-Anhalt,Intermediate School Degree,0.40866,317,672,0.37147,0.44586
1994,Saxony-Anhalt,Upper Secondary Degree,0.09637,84,672,0.07404,0.11870
1994,Thuringa,Secondary School Degree,0.49393,272,645,0.45531,0.53254
1994,Thuringa,Intermediate School Degree,0.41009,313,645,0.37210,0.44808
1994,Thuringa,Upper Secondary Degree,0.07779,60,645,0.05711,0.09848
1995,Schleswig-Holstein,Secondary School Degree,0.52252,133,242,0.45946,0.58558
1995,Schleswig-Holstein,Intermediate School Degree,0.28632,76,242,0.22924,0.34339
1995,Schleswig-Holstein,Upper Secondary Degree,0.10481,33,242,0.06614,0.14348
1995,Hamburg,Secondary School Degree,0.49155,54,54,0.35696,0.62615
1995,Lower Saxony,Secondary School Degree,0.51527,445,998,0.48425,0.54630
1995,Lower Saxony,Intermediate School Degree,0.23148,259,998,0.20530,0.25766
1995,Lower Saxony,Technical School Degree,0.03856,32,998,0.02661,0.05051
