"pgpsbil","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Hauptschulabschluss","2011","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2011","35-65 Jahre alt","Hauptschulabschluss","4054","0.857127190308125","0.847100236890957","0.867154143725292"
"Hauptschulabschluss","2011","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2011","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2011","35-65 Jahre alt","AkademikerInnen","35","0.0108857569935516","0.00774309770207728","0.0140284162850259"
"Hauptschulabschluss","2011","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2011","66 und älter","Hauptschulabschluss","2805","0.927948332945244","0.918684757405779","0.93721190848471"
"Hauptschulabschluss","2011","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","2011","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2011","66 und älter","AkademikerInnen","132","0.131811461599169","0.111756509825219","0.151866413373119"
"Realschulabschluss","2011","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2011","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2011","16-34 Jahre alt","Realschulabschluss","1990","0.997658525026498","0.995536599385484","0.999780450667512"
"Realschulabschluss","2011","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2011","16-34 Jahre alt","AkademikerInnen","43","0.0436315256315202","0.0301350746958932","0.0571279765671472"
"Realschulabschluss","2011","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2011","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2011","35-65 Jahre alt","Realschulabschluss","5208","0.996281983097296","0.99463046061238","0.997933505582211"
"Realschulabschluss","2011","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2011","35-65 Jahre alt","AkademikerInnen","521","0.125945558383876","0.115896961487863","0.13599415527989"
"Realschulabschluss","2011","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","2011","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","2011","66 und älter","Realschulabschluss","772","0.997438743435664","0.993882537607556","1.00099494926377"
"Realschulabschluss","2011","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","2011","66 und älter","AkademikerInnen","176","0.161348799408841","0.139541013967245","0.183156584850437"
"Fachhochschulreife","2011","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2011","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2011","16-34 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2011","16-34 Jahre alt","(Fach-)Abitur","360","0.21731911662855","0.196279092136183","0.238359141120917"
"Fachhochschulreife","2011","16-34 Jahre alt","AkademikerInnen","75","0.108662033629396","0.088099961792891","0.129224105465902"
"Fachhochschulreife","2011","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2011","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2011","35-65 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2011","35-65 Jahre alt","(Fach-)Abitur","561","0.271533335799752","0.251757806814341","0.291308864785163"
"Fachhochschulreife","2011","35-65 Jahre alt","AkademikerInnen","453","0.125112107552074","0.115092040501083","0.135132174603064"
"Fachhochschulreife","2011","66 und älter","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2011","66 und älter","Hauptschulabschluss","","","",""
"Fachhochschulreife","2011","66 und älter","Realschulabschluss","","","",""
"Fachhochschulreife","2011","66 und älter","(Fach-)Abitur","80","0.379202280958604","0.317690306533035","0.440714255384173"
"Fachhochschulreife","2011","66 und älter","AkademikerInnen","109","0.133506325713725","0.113342560580347","0.153670090847103"
"Abitur","2011","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2011","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2011","16-34 Jahre alt","Realschulabschluss","","","",""
"Abitur","2011","16-34 Jahre alt","(Fach-)Abitur","1017","0.738264474580915","0.715838969444991","0.760689979716839"
"Abitur","2011","16-34 Jahre alt","AkademikerInnen","679","0.769210562876826","0.741372607226521","0.797048518527131"
"Abitur","2011","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2011","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2011","35-65 Jahre alt","Realschulabschluss","","","",""
"Abitur","2011","35-65 Jahre alt","(Fach-)Abitur","1027","0.484165464378758","0.461944453997082","0.506386474760434"
"Abitur","2011","35-65 Jahre alt","AkademikerInnen","2871","0.639004532652347","0.624458398171351","0.653550667133344"
"Abitur","2011","66 und älter","(noch) kein Abschluss","","","",""
"Abitur","2011","66 und älter","Hauptschulabschluss","","","",""
"Abitur","2011","66 und älter","Realschulabschluss","","","",""
"Abitur","2011","66 und älter","(Fach-)Abitur","106","0.421982899703284","0.359369554081734","0.484596245324833"
"Abitur","2011","66 und älter","AkademikerInnen","636","0.533179615646748","0.503602917802765","0.56275631349073"
"Anderer Abschluss","2011","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2011","16-34 Jahre alt","Hauptschulabschluss","190","0.143912118945904","0.1253257024065","0.162498535485308"
"Anderer Abschluss","2011","16-34 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2011","16-34 Jahre alt","(Fach-)Abitur","97","0.0415816230385058","0.0313972758315442","0.0517659702454675"
"Anderer Abschluss","2011","16-34 Jahre alt","AkademikerInnen","81","0.0764758945799238","0.0589171623575664","0.0940346268022811"
"Anderer Abschluss","2011","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2011","35-65 Jahre alt","Hauptschulabschluss","625","0.142872809691875","0.132845856274708","0.152899763109043"
"Anderer Abschluss","2011","35-65 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2011","35-65 Jahre alt","(Fach-)Abitur","322","0.20352938537588","0.185627031814292","0.221431738937468"
"Anderer Abschluss","2011","35-65 Jahre alt","AkademikerInnen","307","0.0989728241094482","0.0899285923881811","0.108017055830715"
"Anderer Abschluss","2011","66 und älter","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2011","66 und älter","Hauptschulabschluss","188","0.0720516670547555","0.0627880915152902","0.0813152425942207"
"Anderer Abschluss","2011","66 und älter","Realschulabschluss","","","",""
"Anderer Abschluss","2011","66 und älter","(Fach-)Abitur","40","0.12639628646208","0.0842680253500262","0.168524547574133"
"Anderer Abschluss","2011","66 und älter","AkademikerInnen","37","0.0378211383429928","0.0265119037255677","0.049130372960418"
"Ohne Abschluss verlassen","2011","16-34 Jahre alt","(noch) kein Abschluss","127","0.120092117408088","0.100181993264799","0.140002241551378"
"Ohne Abschluss verlassen","2011","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2011","16-34 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2011","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2011","16-34 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2011","35-65 Jahre alt","(noch) kein Abschluss","224","0.992864030364673","0.981865663113495","1.00386239761585"
"Ohne Abschluss verlassen","2011","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2011","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2011","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2011","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2011","66 und älter","(noch) kein Abschluss","76","1","1","1"
"Ohne Abschluss verlassen","2011","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2011","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2011","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2011","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","2011","16-34 Jahre alt","(noch) kein Abschluss","897","0.879907882591912","0.859997758448622","0.899818006735201"
"Noch kein Abschluss","2011","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2011","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2011","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2011","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2011","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2011","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2011","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2011","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2011","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2011","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2011","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2011","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","2011","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2011","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","2011","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2011","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2011","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2011","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2011","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2011","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2011","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2011","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2011","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2011","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2011","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2011","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","2011","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","2011","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","2011","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","2012","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2012","16-34 Jahre alt","Hauptschulabschluss","1094","0.862742781443565","0.843749552125399","0.88173601076173"
"Hauptschulabschluss","2012","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2012","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2012","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","2012","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2012","35-65 Jahre alt","Hauptschulabschluss","3940","0.844673619430848","0.834152393603515","0.855194845258181"
"Hauptschulabschluss","2012","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2012","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2012","35-65 Jahre alt","AkademikerInnen","38","0.0104452636351047","0.00733745716504138","0.013553070105168"
"Hauptschulabschluss","2012","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2012","66 und älter","Hauptschulabschluss","2754","0.92078686940321","0.911021237670048","0.930552501136371"
"Hauptschulabschluss","2012","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","2012","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2012","66 und älter","AkademikerInnen","130","0.117138623695935","0.0985360315562215","0.135741215835648"
"Realschulabschluss","2012","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2012","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2012","16-34 Jahre alt","Realschulabschluss","1821","0.999638952163127","0.998766628077901","1.00051127624835"
"Realschulabschluss","2012","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2012","16-34 Jahre alt","AkademikerInnen","36","0.0379697799740615","0.024990847052499","0.050948712895624"
"Realschulabschluss","2012","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2012","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2012","35-65 Jahre alt","Realschulabschluss","5174","0.99560341372999","0.993802575511952","0.997404251948028"
"Realschulabschluss","2012","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2012","35-65 Jahre alt","AkademikerInnen","480","0.116806926403008","0.106988622331712","0.126625230474304"
"Realschulabschluss","2012","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","2012","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","2012","66 und älter","Realschulabschluss","812","0.997893497510218","0.994745804487563","1.00104119053287"
"Realschulabschluss","2012","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","2012","66 und älter","AkademikerInnen","187","0.15249345182383","0.131697716766227","0.173289186881433"
"Fachhochschulreife","2012","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2012","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2012","16-34 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2012","16-34 Jahre alt","(Fach-)Abitur","326","0.224172126895153","0.202113101647254","0.246231152143052"
"Fachhochschulreife","2012","16-34 Jahre alt","AkademikerInnen","68","0.106247735058841","0.0853213598284179","0.127174110289265"
"Fachhochschulreife","2012","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2012","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2012","35-65 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2012","35-65 Jahre alt","(Fach-)Abitur","562","0.269824822475756","0.250204288764771","0.289445356186742"
"Fachhochschulreife","2012","35-65 Jahre alt","AkademikerInnen","461","0.127904113574818","0.117694748646241","0.138113478503395"
"Fachhochschulreife","2012","66 und älter","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2012","66 und älter","Hauptschulabschluss","","","",""
"Fachhochschulreife","2012","66 und älter","Realschulabschluss","","","",""
"Fachhochschulreife","2012","66 und älter","(Fach-)Abitur","79","0.354432347599019","0.293533163503329","0.415331531694709"
"Fachhochschulreife","2012","66 und älter","AkademikerInnen","114","0.130429713877742","0.110948421544382","0.149911006211102"
"Abitur","2012","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2012","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2012","16-34 Jahre alt","Realschulabschluss","","","",""
"Abitur","2012","16-34 Jahre alt","(Fach-)Abitur","952","0.723008587637567","0.699337527835334","0.746679647439801"
"Abitur","2012","16-34 Jahre alt","AkademikerInnen","658","0.763768477881461","0.734923156662155","0.792613799100768"
"Abitur","2012","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2012","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2012","35-65 Jahre alt","Realschulabschluss","","","",""
"Abitur","2012","35-65 Jahre alt","(Fach-)Abitur","1050","0.490256863224743","0.46815932626728","0.512354400182206"
"Abitur","2012","35-65 Jahre alt","AkademikerInnen","2817","0.633271266623546","0.618539944929106","0.648002588317986"
"Abitur","2012","66 und älter","(noch) kein Abschluss","","","",""
"Abitur","2012","66 und älter","Hauptschulabschluss","","","",""
"Abitur","2012","66 und älter","Realschulabschluss","","","",""
"Abitur","2012","66 und älter","(Fach-)Abitur","100","0.406824523874909","0.344282911403092","0.469366136346726"
"Abitur","2012","66 und älter","AkademikerInnen","663","0.542400782598371","0.51358171423355","0.571219850963192"
"Anderer Abschluss","2012","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2012","16-34 Jahre alt","Hauptschulabschluss","167","0.137257218556435","0.11826398923827","0.1562504478746"
"Anderer Abschluss","2012","16-34 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2012","16-34 Jahre alt","(Fach-)Abitur","94","0.0526610227336929","0.0408466635522201","0.0644753819151657"
"Anderer Abschluss","2012","16-34 Jahre alt","AkademikerInnen","66","0.086895159545714","0.0677665366588524","0.106023782432576"
"Anderer Abschluss","2012","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2012","35-65 Jahre alt","Hauptschulabschluss","613","0.155326380569152","0.144805154741819","0.165847606396485"
"Anderer Abschluss","2012","35-65 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2012","35-65 Jahre alt","(Fach-)Abitur","327","0.205895852235323","0.188021971102041","0.223769733368604"
"Anderer Abschluss","2012","35-65 Jahre alt","AkademikerInnen","314","0.111497607896621","0.101876248705587","0.121118967087655"
"Anderer Abschluss","2012","66 und älter","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2012","66 und älter","Hauptschulabschluss","184","0.0792131305967904","0.0694474988636292","0.0889787623299517"
"Anderer Abschluss","2012","66 und älter","Realschulabschluss","","","",""
"Anderer Abschluss","2012","66 und älter","(Fach-)Abitur","48","0.175191028179668","0.126795354813587","0.223586701545748"
"Anderer Abschluss","2012","66 und älter","AkademikerInnen","50","0.0548531508913337","0.0416818830250948","0.0680244187575726"
"Ohne Abschluss verlassen","2012","16-34 Jahre alt","(noch) kein Abschluss","126","0.123751332276223","0.103766773524882","0.143735891027564"
"Ohne Abschluss verlassen","2012","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2012","16-34 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2012","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2012","16-34 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2012","35-65 Jahre alt","(noch) kein Abschluss","213","0.98980953830671","0.976353601092646","1.00326547552077"
"Ohne Abschluss verlassen","2012","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2012","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2012","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2012","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2012","66 und älter","(noch) kein Abschluss","79","1","1","1"
"Ohne Abschluss verlassen","2012","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2012","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2012","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2012","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","2012","16-34 Jahre alt","(noch) kein Abschluss","917","0.876248667723777","0.856264108972436","0.896233226475118"
"Noch kein Abschluss","2012","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2012","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2012","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2012","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2012","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2012","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2012","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2012","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2012","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2012","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2012","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2012","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","2012","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2012","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","2012","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2012","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2012","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2012","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2012","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2012","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2012","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2012","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2012","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2012","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2012","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2012","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","2012","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","2012","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","2012","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","2013","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2013","16-34 Jahre alt","Hauptschulabschluss","1353","0.856972537242777","0.840251230377431","0.873693844108123"
"Hauptschulabschluss","2013","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2013","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2013","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","2013","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2013","35-65 Jahre alt","Hauptschulabschluss","3736","0.831495077708321","0.821205881303829","0.841784274112814"
"Hauptschulabschluss","2013","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2013","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2013","35-65 Jahre alt","AkademikerInnen","33","0.00841002607721133","0.00575718215739225","0.0110628699970304"
"Hauptschulabschluss","2013","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2013","66 und älter","Hauptschulabschluss","2562","0.928762861914374","0.919156216181068","0.93836950764768"
"Hauptschulabschluss","2013","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","2013","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2013","66 und älter","AkademikerInnen","126","0.112947974165062","0.0948494598070835","0.131046488523041"
"Realschulabschluss","2013","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2013","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2013","16-34 Jahre alt","Realschulabschluss","2056","0.999622341663134","0.998782691338275","1.00046199198799"
"Realschulabschluss","2013","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2013","16-34 Jahre alt","AkademikerInnen","40","0.0461595712064151","0.0335515763476087","0.0587675660652215"
"Realschulabschluss","2013","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2013","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2013","35-65 Jahre alt","Realschulabschluss","4994","0.995576213346879","0.993737642400538","0.99741478429322"
"Realschulabschluss","2013","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2013","35-65 Jahre alt","AkademikerInnen","454","0.11580619373664","0.106510397566294","0.125101989906987"
"Realschulabschluss","2013","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","2013","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","2013","66 und älter","Realschulabschluss","807","0.998569170395853","0.995964475460236","1.00117386533147"
"Realschulabschluss","2013","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","2013","66 und älter","AkademikerInnen","195","0.160282386160937","0.139305612662088","0.181259159659786"
"Fachhochschulreife","2013","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2013","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2013","16-34 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2013","16-34 Jahre alt","(Fach-)Abitur","402","0.233086184055453","0.213122669577205","0.253049698533701"
"Fachhochschulreife","2013","16-34 Jahre alt","AkademikerInnen","84","0.113968467857704","0.0948745864471471","0.133062349268261"
"Fachhochschulreife","2013","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2013","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2013","35-65 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2013","35-65 Jahre alt","(Fach-)Abitur","578","0.266546742722047","0.249283565408383","0.283809920035711"
"Fachhochschulreife","2013","35-65 Jahre alt","AkademikerInnen","449","0.119595795969554","0.110169393575446","0.129022198363661"
"Fachhochschulreife","2013","66 und älter","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2013","66 und älter","Hauptschulabschluss","","","",""
"Fachhochschulreife","2013","66 und älter","Realschulabschluss","","","",""
"Fachhochschulreife","2013","66 und älter","(Fach-)Abitur","81","0.360285340999683","0.301245160009815","0.419325521989551"
"Fachhochschulreife","2013","66 und älter","AkademikerInnen","111","0.127064404632865","0.108021542985926","0.146107266279805"
"Abitur","2013","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2013","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2013","16-34 Jahre alt","Realschulabschluss","","","",""
"Abitur","2013","16-34 Jahre alt","(Fach-)Abitur","1060","0.684073516923358","0.662122741955434","0.706024291891281"
"Abitur","2013","16-34 Jahre alt","AkademikerInnen","708","0.717420041495213","0.690365840768197","0.744474242222229"
"Abitur","2013","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2013","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2013","35-65 Jahre alt","Realschulabschluss","","","",""
"Abitur","2013","35-65 Jahre alt","(Fach-)Abitur","1065","0.472140950459865","0.452649568088097","0.491632332831633"
"Abitur","2013","35-65 Jahre alt","AkademikerInnen","2797","0.63918905828497","0.625238182240672","0.653139934329268"
"Abitur","2013","66 und älter","(noch) kein Abschluss","","","",""
"Abitur","2013","66 und älter","Hauptschulabschluss","","","",""
"Abitur","2013","66 und älter","Realschulabschluss","","","",""
"Abitur","2013","66 und älter","(Fach-)Abitur","103","0.422837778282566","0.362084870090779","0.483590686474353"
"Abitur","2013","66 und älter","AkademikerInnen","674","0.5392373808344","0.510736533478221","0.567738228190579"
"Anderer Abschluss","2013","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2013","16-34 Jahre alt","Hauptschulabschluss","331","0.143027462757223","0.126306155891877","0.159748769622569"
"Anderer Abschluss","2013","16-34 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2013","16-34 Jahre alt","(Fach-)Abitur","261","0.0828402990211897","0.0698251614427092","0.0958554365996701"
"Anderer Abschluss","2013","16-34 Jahre alt","AkademikerInnen","227","0.120122983060191","0.100588527202009","0.139657438918374"
"Anderer Abschluss","2013","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2013","35-65 Jahre alt","Hauptschulabschluss","1348","0.168504922291679","0.158215725887187","0.178794118696171"
"Anderer Abschluss","2013","35-65 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2013","35-65 Jahre alt","(Fach-)Abitur","854","0.241312728143194","0.224606849028162","0.258018607258227"
