year,bula_h,regtyp,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Bavaria,Urban regions,No School Degree Yet,0.01813,59,1572,0.01153,0.02472
2010,Bavaria,Rural regions,Secondary School Degree,0.40054,845,1948,0.37878,0.42231
2010,Bavaria,Rural regions,Intermediate School Degree,0.18042,540,1948,0.16334,0.19750
2010,Bavaria,Rural regions,Technical School Degree,0.05266,119,1948,0.04274,0.06258
2010,Bavaria,Rural regions,Upper Secondary Degree,0.10031,264,1948,0.08697,0.11366
2010,Bavaria,Rural regions,Other Degree,0.06154,123,1948,0.05086,0.07221
2010,Bavaria,Rural regions,No School Degree Yet,0.01397,57,1948,0.00875,0.01918
2010,Berlin,Urban regions,Secondary School Degree,0.19997,144,873,0.17342,0.22652
2010,Berlin,Urban regions,Intermediate School Degree,0.29434,295,873,0.26409,0.32459
2010,Berlin,Urban regions,Technical School Degree,0.04884,51,873,0.03454,0.06315
2010,Berlin,Urban regions,Upper Secondary Degree,0.23195,316,873,0.20394,0.25997
2010,Berlin,Urban regions,Other Degree,0.06084,67,873,0.04498,0.07671
2010,Brandenburg,Rural regions,Secondary School Degree,0.22932,201,826,0.20063,0.25801
2010,Brandenburg,Rural regions,Intermediate School Degree,0.40303,409,826,0.36956,0.43650
2010,Brandenburg,Rural regions,Technical School Degree,0.03957,41,826,0.02626,0.05287
2010,Brandenburg,Rural regions,Upper Secondary Degree,0.13618,175,826,0.11278,0.15959
2010,Mecklenburg-Western Pomerania,Urban regions,Intermediate School Degree,0.37035,39,39,0.21681,0.52389
2010,Mecklenburg-Western Pomerania,Rural regions,Secondary School Degree,0.23470,104,452,0.19559,0.27382
2010,Mecklenburg-Western Pomerania,Rural regions,Intermediate School Degree,0.45460,256,452,0.40864,0.50055
2010,Mecklenburg-Western Pomerania,Rural regions,Upper Secondary Degree,0.11534,92,452,0.08586,0.14482
2010,Saxony,Urban regions,Secondary School Degree,0.21245,179,821,0.18446,0.24045
2010,Saxony,Urban regions,Intermediate School Degree,0.35764,399,821,0.32483,0.39044
2010,Saxony,Urban regions,Upper Secondary Degree,0.22245,243,821,0.19398,0.25092
2010,Saxony,Rural regions,Secondary School Degree,0.20422,161,753,0.17541,0.23304
2010,Saxony,Rural regions,Intermediate School Degree,0.47710,439,753,0.44140,0.51280
2010,Saxony,Rural regions,Upper Secondary Degree,0.12568,153,753,0.10198,0.14937
2010,Saxony-Anhalt,Urban regions,Secondary School Degree,0.21566,32,149,0.14940,0.28192
2010,Saxony-Anhalt,Urban regions,Intermediate School Degree,0.27814,51,149,0.20595,0.35033
2010,Saxony-Anhalt,Urban regions,Upper Secondary Degree,0.39755,66,149,0.31870,0.47639
2010,Saxony-Anhalt,Rural regions,Secondary School Degree,0.26680,193,682,0.23358,0.30002
2010,Saxony-Anhalt,Rural regions,Intermediate School Degree,0.38632,354,682,0.34975,0.42289
2010,Saxony-Anhalt,Rural regions,Upper Secondary Degree,0.12147,135,682,0.09694,0.14601
2010,Thuringa,Urban regions,Secondary School Degree,0.25536,83,296,0.20560,0.30512
2010,Thuringa,Urban regions,Intermediate School Degree,0.28598,120,296,0.23442,0.33755
2010,Thuringa,Urban regions,Upper Secondary Degree,0.22825,93,296,0.18036,0.27615
2010,Thuringa,Rural regions,Secondary School Degree,0.30522,182,600,0.26834,0.34210
2010,Thuringa,Rural regions,Intermediate School Degree,0.45744,331,600,0.41754,0.49733
2010,Thuringa,Rural regions,Upper Secondary Degree,0.09077,87,600,0.06777,0.11378
2011,Schleswig-Holstein,Urban regions,Secondary School Degree,0.24750,77,236,0.19232,0.30268
2011,Schleswig-Holstein,Urban regions,Intermediate School Degree,0.22588,86,236,0.17241,0.27934
2011,Schleswig-Holstein,Urban regions,Upper Secondary Degree,0.20561,73,236,0.15394,0.25729
2011,Schleswig-Holstein,Rural regions,Secondary School Degree,0.28753,209,639,0.25241,0.32265
2011,Schleswig-Holstein,Rural regions,Intermediate School Degree,0.24305,233,639,0.20977,0.27633
2011,Schleswig-Holstein,Rural regions,Technical School Degree,0.05525,41,639,0.03753,0.07298
2011,Schleswig-Holstein,Rural regions,Upper Secondary Degree,0.15434,124,639,0.12631,0.18238
2011,Schleswig-Holstein,Rural regions,Other Degree,0.03217,32,639,0.01848,0.04586
2011,Hamburg,Urban regions,Secondary School Degree,0.22753,83,343,0.18309,0.27196
2011,Hamburg,Urban regions,Intermediate School Degree,0.20065,110,343,0.15820,0.24309
2011,Hamburg,Urban regions,Upper Secondary Degree,0.28145,150,343,0.23379,0.32911
2011,Lower Saxony,Urban regions,Secondary School Degree,0.28241,303,1129,0.25614,0.30868
2011,Lower Saxony,Urban regions,Intermediate School Degree,0.23063,320,1129,0.20605,0.25521
2011,Lower Saxony,Urban regions,Technical School Degree,0.04070,69,1129,0.02917,0.05223
2011,Lower Saxony,Urban regions,Upper Secondary Degree,0.19939,334,1129,0.17607,0.22271
2011,Lower Saxony,Urban regions,Other Degree,0.04107,62,1129,0.02949,0.05265
2011,Lower Saxony,Urban regions,No School Degree Yet,0.02781,41,1129,0.01821,0.03740
2011,Lower Saxony,Rural regions,Secondary School Degree,0.29703,488,1431,0.27335,0.32071
2011,Lower Saxony,Rural regions,Intermediate School Degree,0.28130,519,1431,0.25799,0.30460
2011,Lower Saxony,Rural regions,Technical School Degree,0.03746,76,1431,0.02762,0.04730
2011,Lower Saxony,Rural regions,Upper Secondary Degree,0.12189,216,1431,0.10493,0.13885
2011,Lower Saxony,Rural regions,Other Degree,0.04526,85,1431,0.03449,0.05604
2011,Lower Saxony,Rural regions,No School Degree Yet,0.01401,47,1431,0.00792,0.02010
2011,Bremen,Urban regions,Secondary School Degree,0.25943,43,149,0.18881,0.33005
2011,Bremen,Urban regions,Intermediate School Degree,0.24090,53,149,0.17201,0.30980
2011,Bremen,Urban regions,Upper Secondary Degree,0.15238,53,149,0.09447,0.21028
2011,North Rhine-Westphalia,Urban regions,Secondary School Degree,0.28461,1645,5491,0.27267,0.29655
2011,North Rhine-Westphalia,Urban regions,Intermediate School Degree,0.17987,1247,5491,0.16971,0.19003
2011,North Rhine-Westphalia,Urban regions,Technical School Degree,0.06301,449,5491,0.05659,0.06944
2011,North Rhine-Westphalia,Urban regions,Upper Secondary Degree,0.16545,1290,5491,0.15562,0.17528
2011,North Rhine-Westphalia,Urban regions,Other Degree,0.08280,518,5491,0.07551,0.09009
2011,North Rhine-Westphalia,Urban regions,"Dropout, No School Degree",0.01800,126,5491,0.01449,0.02152
2011,North Rhine-Westphalia,Urban regions,No School Degree Yet,0.02620,216,5491,0.02197,0.03042
2011,North Rhine-Westphalia,Rural regions,Secondary School Degree,0.31273,52,89,0.21587,0.40960
2011,North Rhine-Westphalia,Rural regions,Intermediate School Degree,0.12177,37,89,0.05345,0.19010
2011,Hesse,Urban regions,Secondary School Degree,0.21071,353,1535,0.19030,0.23111
2011,Hesse,Urban regions,Intermediate School Degree,0.18567,392,1535,0.16621,0.20512
2011,Hesse,Urban regions,Technical School Degree,0.03690,85,1535,0.02746,0.04633
2011,Hesse,Urban regions,Upper Secondary Degree,0.23656,501,1535,0.21529,0.25783
2011,Hesse,Urban regions,Other Degree,0.07606,134,1535,0.06279,0.08932
2011,Hesse,Urban regions,No School Degree Yet,0.02782,70,1535,0.01959,0.03604
2011,Hesse,Rural regions,Secondary School Degree,0.28157,106,370,0.23568,0.32747
2011,Hesse,Rural regions,Intermediate School Degree,0.22131,113,370,0.17895,0.26367
2011,Hesse,Rural regions,Technical School Degree,0.05399,33,370,0.03093,0.07705
2011,Hesse,Rural regions,Upper Secondary Degree,0.17196,73,370,0.13346,0.21047
2011,Hesse,Rural regions,Other Degree,0.06599,45,370,0.04066,0.09132
2011,"Rhineland-Palatinate, Saarland",Urban regions,Secondary School Degree,0.34259,450,1093,0.31445,0.37074
2011,"Rhineland-Palatinate, Saarland",Urban regions,Intermediate School Degree,0.16617,244,1093,0.14409,0.18824
2011,"Rhineland-Palatinate, Saarland",Urban regions,Technical School Degree,0.05367,83,1093,0.04030,0.06703
2011,"Rhineland-Palatinate, Saarland",Urban regions,Upper Secondary Degree,0.12603,210,1093,0.10635,0.14572
2011,"Rhineland-Palatinate, Saarland",Urban regions,Other Degree,0.07766,106,1093,0.06179,0.09354
2011,"Rhineland-Palatinate, Saarland",Rural regions,Secondary School Degree,0.40230,191,389,0.35350,0.45109
2011,"Rhineland-Palatinate, Saarland",Rural regions,Intermediate School Degree,0.18293,112,389,0.14446,0.22140
2011,"Rhineland-Palatinate, Saarland",Rural regions,Technical School Degree,0.05035,31,389,0.02859,0.07211
2011,"Rhineland-Palatinate, Saarland",Rural regions,Upper Secondary Degree,0.11407,55,389,0.08244,0.14570
2011,Baden-Wuerttemberg,Urban regions,Secondary School Degree,0.27100,919,3103,0.25536,0.28664
2011,Baden-Wuerttemberg,Urban regions,Intermediate School Degree,0.20934,844,3103,0.19502,0.22366
2011,Baden-Wuerttemberg,Urban regions,Technical School Degree,0.04718,176,3103,0.03971,0.05464
2011,Baden-Wuerttemberg,Urban regions,Upper Secondary Degree,0.17436,744,3103,0.16101,0.18771
2011,Baden-Wuerttemberg,Urban regions,Other Degree,0.07412,269,3103,0.06490,0.08334
2011,Baden-Wuerttemberg,Urban regions,"Dropout, No School Degree",0.01354,42,3103,0.00947,0.01761
2011,Baden-Wuerttemberg,Urban regions,No School Degree Yet,0.02018,109,3103,0.01523,0.02512
2011,Baden-Wuerttemberg,Rural regions,Secondary School Degree,0.25893,111,342,0.21243,0.30542
2011,Baden-Wuerttemberg,Rural regions,Intermediate School Degree,0.21340,122,342,0.16992,0.25689
2011,Baden-Wuerttemberg,Rural regions,Upper Secondary Degree,0.12996,73,342,0.09427,0.16565
2011,Baden-Wuerttemberg,Rural regions,Other Degree,0.09666,36,342,0.06529,0.12802
2011,Bavaria,Urban regions,Secondary School Degree,0.29860,596,1924,0.27815,0.31906
2011,Bavaria,Urban regions,Intermediate School Degree,0.20870,524,1924,0.19054,0.22687
2011,Bavaria,Urban regions,Technical School Degree,0.05366,128,1924,0.04359,0.06373
2011,Bavaria,Urban regions,Upper Secondary Degree,0.18121,480,1924,0.16400,0.19843
2011,Bavaria,Urban regions,Other Degree,0.06190,138,1924,0.05113,0.07267
2011,Bavaria,Urban regions,No School Degree Yet,0.01608,58,1924,0.01046,0.02170
2011,Bavaria,Rural regions,Secondary School Degree,0.38947,1048,2464,0.37022,0.40873
2011,Bavaria,Rural regions,Intermediate School Degree,0.17909,656,2464,0.16394,0.19423
2011,Bavaria,Rural regions,Technical School Degree,0.04758,147,2464,0.03917,0.05598
2011,Bavaria,Rural regions,Upper Secondary Degree,0.11087,347,2464,0.09847,0.12327
2011,Bavaria,Rural regions,Other Degree,0.07108,159,2464,0.06093,0.08122
2011,Bavaria,Rural regions,"Dropout, No School Degree",0.01080,41,2464,0.00672,0.01488
2011,Bavaria,Rural regions,No School Degree Yet,0.01276,66,2464,0.00833,0.01719
2011,Berlin,Urban regions,Secondary School Degree,0.18249,163,970,0.15817,0.20681
2011,Berlin,Urban regions,Intermediate School Degree,0.29218,333,970,0.26355,0.32082
2011,Berlin,Urban regions,Technical School Degree,0.05512,58,970,0.04075,0.06949
2011,Berlin,Urban regions,Upper Secondary Degree,0.25707,354,970,0.22956,0.28459
2011,Berlin,Urban regions,Other Degree,0.04679,62,970,0.03350,0.06009
2011,Brandenburg,Urban regions,Intermediate School Degree,0.31234,33,33,0.15176,0.47292
2011,Brandenburg,Rural regions,Secondary School Degree,0.24454,247,1009,0.21801,0.27108
2011,Brandenburg,Rural regions,Intermediate School Degree,0.41145,487,1009,0.38107,0.44183
2011,Brandenburg,Rural regions,Technical School Degree,0.03689,46,1009,0.02525,0.04852
2011,Brandenburg,Rural regions,Upper Secondary Degree,0.12615,196,1009,0.10565,0.14664
2011,Brandenburg,Rural regions,Other Degree,0.02092,33,1009,0.01208,0.02975
2011,Mecklenburg-Western Pomerania,Urban regions,Intermediate School Degree,0.29909,32,32,0.13791,0.46026
2011,Mecklenburg-Western Pomerania,Rural regions,Secondary School Degree,0.19592,116,521,0.16181,0.23004
2011,Mecklenburg-Western Pomerania,Rural regions,Intermediate School Degree,0.45093,301,521,0.40816,0.49370
2011,Mecklenburg-Western Pomerania,Rural regions,Upper Secondary Degree,0.13193,104,521,0.10284,0.16102
2011,Saxony,Urban regions,Secondary School Degree,0.20514,200,899,0.17873,0.23156
2011,Saxony,Urban regions,Intermediate School Degree,0.38056,441,899,0.34880,0.41231
2011,Saxony,Urban regions,Upper Secondary Degree,0.20362,258,899,0.17728,0.22996
2011,Saxony,Rural regions,Secondary School Degree,0.19335,183,813,0.16619,0.22052
2011,Saxony,Rural regions,Intermediate School Degree,0.48180,469,813,0.44743,0.51616
2011,Saxony,Rural regions,Upper Secondary Degree,0.11635,161,813,0.09429,0.13840
2011,Saxony-Anhalt,Urban regions,Secondary School Degree,0.19513,43,204,0.14061,0.24964
2011,Saxony-Anhalt,Urban regions,Intermediate School Degree,0.29319,80,204,0.23056,0.35581
2011,Saxony-Anhalt,Urban regions,Upper Secondary Degree,0.31943,81,204,0.25529,0.38357
2011,Saxony-Anhalt,Rural regions,Secondary School Degree,0.26447,234,797,0.23383,0.29511
2011,Saxony-Anhalt,Rural regions,Intermediate School Degree,0.40166,416,797,0.36761,0.43572
2011,Saxony-Anhalt,Rural regions,Upper Secondary Degree,0.12598,147,797,0.10293,0.14904
2011,Thuringa,Urban regions,Secondary School Degree,0.22938,88,334,0.18422,0.27454
2011,Thuringa,Urban regions,Intermediate School Degree,0.29224,134,334,0.24339,0.34109
2011,Thuringa,Urban regions,Upper Secondary Degree,0.24998,112,334,0.20347,0.29649
2011,Thuringa,Rural regions,Secondary School Degree,0.30569,218,697,0.27147,0.33992
2011,Thuringa,Rural regions,Intermediate School Degree,0.43383,374,697,0.39701,0.47065
2011,Thuringa,Rural regions,Upper Secondary Degree,0.10179,105,697,0.07932,0.12425
2012,Schleswig-Holstein,Urban regions,Secondary School Degree,0.22612,69,222,0.17097,0.28128
2012,Schleswig-Holstein,Urban regions,Intermediate School Degree,0.22559,81,222,0.17049,0.28070
2012,Schleswig-Holstein,Urban regions,Upper Secondary Degree,0.20219,72,222,0.14923,0.25514
2012,Schleswig-Holstein,Rural regions,Secondary School Degree,0.30878,236,654,0.27334,0.34421
2012,Schleswig-Holstein,Rural regions,Intermediate School Degree,0.25529,224,654,0.22185,0.28873
2012,Schleswig-Holstein,Rural regions,Technical School Degree,0.05244,36,654,0.03534,0.06953
2012,Schleswig-Holstein,Rural regions,Upper Secondary Degree,0.11932,118,654,0.09445,0.14418
2012,Schleswig-Holstein,Rural regions,Other Degree,0.03964,40,654,0.02467,0.05460
2012,Hamburg,Urban regions,Secondary School Degree,0.20811,90,418,0.16914,0.24707
2012,Hamburg,Urban regions,Intermediate School Degree,0.21205,112,418,0.17282,0.25128
2012,Hamburg,Urban regions,Technical School Degree,0.06177,32,418,0.03866,0.08488
2012,Hamburg,Urban regions,Upper Secondary Degree,0.27057,151,418,0.22793,0.31321
2012,Hamburg,Urban regions,Other Degree,0.07688,33,418,0.05131,0.10244
2012,Lower Saxony,Urban regions,Secondary School Degree,0.26557,280,1046,0.23879,0.29235
2012,Lower Saxony,Urban regions,Intermediate School Degree,0.25449,305,1046,0.22808,0.28090
2012,Lower Saxony,Urban regions,Technical School Degree,0.04894,70,1046,0.03586,0.06202
2012,Lower Saxony,Urban regions,Upper Secondary Degree,0.19827,294,1046,0.17409,0.22244
2012,Lower Saxony,Urban regions,Other Degree,0.04597,55,1046,0.03327,0.05867
2012,Lower Saxony,Urban regions,No School Degree Yet,0.01784,42,1046,0.00981,0.02586
2012,Lower Saxony,Rural regions,Secondary School Degree,0.29316,494,1515,0.27023,0.31609
2012,Lower Saxony,Rural regions,Intermediate School Degree,0.27099,529,1515,0.24860,0.29338
2012,Lower Saxony,Rural regions,Technical School Degree,0.04188,85,1515,0.03179,0.05197
2012,Lower Saxony,Rural regions,Upper Secondary Degree,0.12098,231,1515,0.10456,0.13741
2012,Lower Saxony,Rural regions,Other Degree,0.05309,88,1515,0.04179,0.06438
2012,Lower Saxony,Rural regions,"Dropout, No School Degree",0.01544,33,1515,0.00923,0.02165
2012,Lower Saxony,Rural regions,No School Degree Yet,0.02279,55,1515,0.01527,0.03031
2012,Bremen,Urban regions,Secondary School Degree,0.29264,46,158,0.22147,0.36381
2012,Bremen,Urban regions,Intermediate School Degree,0.15987,50,158,0.10255,0.21720
2012,Bremen,Urban regions,Upper Secondary Degree,0.20393,62,158,0.14091,0.26696
2012,North Rhine-Westphalia,Urban regions,Secondary School Degree,0.26761,1548,5353,0.25575,0.27947
2012,North Rhine-Westphalia,Urban regions,Intermediate School Degree,0.18175,1209,5353,0.17142,0.19208
2012,North Rhine-Westphalia,Urban regions,Technical School Degree,0.06468,444,5353,0.05809,0.07127
2012,North Rhine-Westphalia,Urban regions,Upper Secondary Degree,0.17771,1304,5353,0.16747,0.18796
2012,North Rhine-Westphalia,Urban regions,Other Degree,0.08629,503,5353,0.07877,0.09381
2012,North Rhine-Westphalia,Urban regions,"Dropout, No School Degree",0.01578,115,5353,0.01244,0.01912
2012,North Rhine-Westphalia,Urban regions,No School Degree Yet,0.02458,230,5353,0.02043,0.02873
2012,North Rhine-Westphalia,Rural regions,Secondary School Degree,0.33105,48,80,0.22727,0.43482
2012,North Rhine-Westphalia,Rural regions,Intermediate School Degree,0.13966,32,80,0.06322,0.21610
2012,Hesse,Urban regions,Secondary School Degree,0.20423,347,1469,0.18361,0.22485
2012,Hesse,Urban regions,Intermediate School Degree,0.18688,380,1469,0.16694,0.20682
2012,Hesse,Urban regions,Technical School Degree,0.04328,87,1469,0.03287,0.05369
2012,Hesse,Urban regions,Upper Secondary Degree,0.22606,462,1469,0.20466,0.24746
2012,Hesse,Urban regions,Other Degree,0.08636,129,1469,0.07199,0.10072
2012,Hesse,Urban regions,No School Degree Yet,0.02866,64,1469,0.02012,0.03719
2012,Hesse,Rural regions,Secondary School Degree,0.28713,111,379,0.24152,0.33274
2012,Hesse,Rural regions,Intermediate School Degree,0.24145,122,379,0.19831,0.28460
2012,Hesse,Rural regions,Technical School Degree,0.05239,32,379,0.02993,0.07485
2012,Hesse,Rural regions,Upper Secondary Degree,0.15510,71,379,0.11861,0.19160
2012,Hesse,Rural regions,Other Degree,0.05871,43,379,0.03501,0.08241
2012,"Rhineland-Palatinate, Saarland",Urban regions,Secondary School Degree,0.33090,451,1135,0.30351,0.35828
2012,"Rhineland-Palatinate, Saarland",Urban regions,Intermediate School Degree,0.17352,250,1135,0.15148,0.19556
2012,"Rhineland-Palatinate, Saarland",Urban regions,Technical School Degree,0.05638,78,1135,0.04295,0.06980
2012,"Rhineland-Palatinate, Saarland",Urban regions,Upper Secondary Degree,0.15480,226,1135,0.13374,0.17585
2012,"Rhineland-Palatinate, Saarland",Urban regions,Other Degree,0.06494,94,1135,0.05060,0.07928
2012,"Rhineland-Palatinate, Saarland",Urban regions,No School Degree Yet,0.01835,36,1135,0.01054,0.02616
2012,"Rhineland-Palatinate, Saarland",Rural regions,Secondary School Degree,0.42195,167,331,0.36866,0.47524
2012,"Rhineland-Palatinate, Saarland",Rural regions,Intermediate School Degree,0.16844,98,331,0.12806,0.20882
2012,"Rhineland-Palatinate, Saarland",Rural regions,Upper Secondary Degree,0.11707,66,331,0.08238,0.15176
2012,Baden-Wuerttemberg,Urban regions,Secondary School Degree,0.27183,866,2942,0.25575,0.28791
2012,Baden-Wuerttemberg,Urban regions,Intermediate School Degree,0.20865,817,2942,0.19396,0.22334
