year,bula_h,quintil_oecd,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Saxony-Anhalt,3rd Quintile,Upper Secondary Degree,0.12872,32,146,0.07421,0.18323
2015,Saxony-Anhalt,4th Quintile,Intermediate School Degree,0.44821,64,106,0.35309,0.54333
2015,Saxony-Anhalt,4th Quintile,Upper Secondary Degree,0.23029,42,106,0.14976,0.31082
2015,Saxony-Anhalt,5th Quintile,Upper Secondary Degree,0.52401,52,52,0.38694,0.66108
2015,Thuringa,1st Quintile,Secondary School Degree,0.30250,73,163,0.23177,0.37324
2015,Thuringa,1st Quintile,Intermediate School Degree,0.28162,90,163,0.21236,0.35089
2015,Thuringa,2nd Quintile,Secondary School Degree,0.33217,82,237,0.27208,0.39226
2015,Thuringa,2nd Quintile,Intermediate School Degree,0.37433,120,237,0.31258,0.43607
2015,Thuringa,2nd Quintile,Upper Secondary Degree,0.08521,35,237,0.04959,0.12083
2015,Thuringa,3rd Quintile,Secondary School Degree,0.24323,52,168,0.17816,0.30831
2015,Thuringa,3rd Quintile,Intermediate School Degree,0.42304,84,168,0.34811,0.49798
2015,Thuringa,3rd Quintile,Upper Secondary Degree,0.11657,32,168,0.06790,0.16524
2015,Thuringa,4th Quintile,Intermediate School Degree,0.48832,75,114,0.39616,0.58049
2015,Thuringa,4th Quintile,Upper Secondary Degree,0.22709,39,114,0.14984,0.30434
2015,Thuringa,5th Quintile,Intermediate School Degree,0.30621,44,91,0.21099,0.40144
2015,Thuringa,5th Quintile,Upper Secondary Degree,0.45723,47,91,0.35431,0.56016
2016,Schleswig-Holstein,1st Quintile,Secondary School Degree,0.20484,62,131,0.13546,0.27421
2016,Schleswig-Holstein,1st Quintile,Intermediate School Degree,0.14824,34,131,0.08715,0.20932
2016,Schleswig-Holstein,1st Quintile,Other Degree,0.07830,35,131,0.03212,0.12448
2016,Schleswig-Holstein,2nd Quintile,Secondary School Degree,0.27847,54,110,0.19432,0.36262
2016,Schleswig-Holstein,2nd Quintile,Intermediate School Degree,0.21747,56,110,0.14002,0.29491
2016,Schleswig-Holstein,3rd Quintile,Secondary School Degree,0.39653,60,140,0.31521,0.47786
2016,Schleswig-Holstein,3rd Quintile,Intermediate School Degree,0.19655,45,140,0.13049,0.26262
2016,Schleswig-Holstein,3rd Quintile,Upper Secondary Degree,0.10228,35,140,0.05191,0.15266
2016,Schleswig-Holstein,4th Quintile,Intermediate School Degree,0.41344,54,95,0.31389,0.51299
2016,Schleswig-Holstein,4th Quintile,Upper Secondary Degree,0.17856,41,95,0.10113,0.25598
2016,Schleswig-Holstein,5th Quintile,Intermediate School Degree,0.27609,42,100,0.18802,0.36416
2016,Schleswig-Holstein,5th Quintile,Upper Secondary Degree,0.29873,58,100,0.20856,0.38889
2016,Hamburg,4th Quintile,Upper Secondary Degree,0.34890,36,36,0.19099,0.50680
2016,Hamburg,5th Quintile,Upper Secondary Degree,0.48935,67,67,0.36875,0.60996
2016,Lower Saxony,1st Quintile,Secondary School Degree,0.28847,169,497,0.24860,0.32834
2016,Lower Saxony,1st Quintile,Intermediate School Degree,0.12914,111,497,0.09963,0.15866
2016,Lower Saxony,1st Quintile,Upper Secondary Degree,0.07800,47,497,0.05440,0.10161
2016,Lower Saxony,1st Quintile,Other Degree,0.11652,126,497,0.08829,0.14476
2016,Lower Saxony,1st Quintile,"Dropout, No School Degree",0.05587,44,497,0.03566,0.07608
2016,Lower Saxony,2nd Quintile,Secondary School Degree,0.28500,125,361,0.23837,0.33163
2016,Lower Saxony,2nd Quintile,Intermediate School Degree,0.25634,122,361,0.21124,0.30144
2016,Lower Saxony,2nd Quintile,Upper Secondary Degree,0.08037,51,361,0.05228,0.10845
2016,Lower Saxony,2nd Quintile,Other Degree,0.09966,63,361,0.06872,0.13060
2016,Lower Saxony,3rd Quintile,Secondary School Degree,0.27559,117,374,0.23025,0.32094
2016,Lower Saxony,3rd Quintile,Intermediate School Degree,0.25235,126,374,0.20827,0.29643
2016,Lower Saxony,3rd Quintile,Upper Secondary Degree,0.15760,87,374,0.12063,0.19458
2016,Lower Saxony,3rd Quintile,Other Degree,0.05974,44,374,0.03569,0.08379
2016,Lower Saxony,4th Quintile,Secondary School Degree,0.23701,120,471,0.19856,0.27545
2016,Lower Saxony,4th Quintile,Intermediate School Degree,0.32284,166,471,0.28057,0.36511
2016,Lower Saxony,4th Quintile,Technical School Degree,0.07368,36,471,0.05006,0.09730
2016,Lower Saxony,4th Quintile,Upper Secondary Degree,0.18964,115,471,0.15420,0.22508
2016,Lower Saxony,4th Quintile,Other Degree,0.02910,34,471,0.01391,0.04430
2016,Lower Saxony,5th Quintile,Secondary School Degree,0.09272,52,441,0.06562,0.11982
2016,Lower Saxony,5th Quintile,Intermediate School Degree,0.29683,138,441,0.25414,0.33952
2016,Lower Saxony,5th Quintile,Technical School Degree,0.07664,42,441,0.05178,0.10150
2016,Lower Saxony,5th Quintile,Upper Secondary Degree,0.39075,209,441,0.34516,0.43634
2016,North Rhine-Westphalia,1st Quintile,Secondary School Degree,0.28048,340,1164,0.25467,0.30630
2016,North Rhine-Westphalia,1st Quintile,Intermediate School Degree,0.11651,170,1164,0.09807,0.13495
2016,North Rhine-Westphalia,1st Quintile,Technical School Degree,0.02549,51,1164,0.01643,0.03455
2016,North Rhine-Westphalia,1st Quintile,Upper Secondary Degree,0.08414,91,1164,0.06818,0.10009
2016,North Rhine-Westphalia,1st Quintile,Other Degree,0.15785,330,1164,0.13690,0.17881
2016,North Rhine-Westphalia,1st Quintile,"Dropout, No School Degree",0.05672,111,1164,0.04343,0.07002
2016,North Rhine-Westphalia,1st Quintile,No School Degree Yet,0.02278,71,1164,0.01420,0.03135
2016,North Rhine-Westphalia,2nd Quintile,Secondary School Degree,0.34114,315,993,0.31164,0.37064
2016,North Rhine-Westphalia,2nd Quintile,Intermediate School Degree,0.18944,219,993,0.16506,0.21383
2016,North Rhine-Westphalia,2nd Quintile,Technical School Degree,0.05408,69,993,0.04000,0.06815
2016,North Rhine-Westphalia,2nd Quintile,Upper Secondary Degree,0.09393,112,993,0.07578,0.11209
2016,North Rhine-Westphalia,2nd Quintile,Other Degree,0.09542,198,993,0.07713,0.11370
2016,North Rhine-Westphalia,2nd Quintile,"Dropout, No School Degree",0.01646,31,993,0.00854,0.02438
2016,North Rhine-Westphalia,2nd Quintile,No School Degree Yet,0.02468,49,993,0.01503,0.03434
2016,North Rhine-Westphalia,3rd Quintile,Secondary School Degree,0.28286,252,868,0.25288,0.31284
2016,North Rhine-Westphalia,3rd Quintile,Intermediate School Degree,0.20504,211,868,0.17817,0.23191
2016,North Rhine-Westphalia,3rd Quintile,Technical School Degree,0.07924,93,868,0.06126,0.09722
2016,North Rhine-Westphalia,3rd Quintile,Upper Secondary Degree,0.13205,165,868,0.10952,0.15459
2016,North Rhine-Westphalia,3rd Quintile,Other Degree,0.08180,109,868,0.06356,0.10004
2016,North Rhine-Westphalia,3rd Quintile,No School Degree Yet,0.03357,38,868,0.02158,0.04555
2016,North Rhine-Westphalia,4th Quintile,Secondary School Degree,0.22177,193,898,0.19458,0.24896
2016,North Rhine-Westphalia,4th Quintile,Intermediate School Degree,0.21017,233,898,0.18350,0.23683
2016,North Rhine-Westphalia,4th Quintile,Technical School Degree,0.09618,96,898,0.07688,0.11547
2016,North Rhine-Westphalia,4th Quintile,Upper Secondary Degree,0.24149,285,898,0.21348,0.26950
2016,North Rhine-Westphalia,4th Quintile,Other Degree,0.04574,91,898,0.03207,0.05941
2016,North Rhine-Westphalia,5th Quintile,Secondary School Degree,0.11426,124,1010,0.09463,0.13389
2016,North Rhine-Westphalia,5th Quintile,Intermediate School Degree,0.19031,197,1010,0.16608,0.21453
2016,North Rhine-Westphalia,5th Quintile,Technical School Degree,0.14678,142,1010,0.12494,0.16862
2016,North Rhine-Westphalia,5th Quintile,Upper Secondary Degree,0.36020,489,1010,0.33058,0.38982
2016,North Rhine-Westphalia,5th Quintile,Other Degree,0.03875,58,1010,0.02684,0.05066
2016,Hesse,1st Quintile,Secondary School Degree,0.23267,71,258,0.18101,0.28433
2016,Hesse,1st Quintile,Intermediate School Degree,0.17179,62,258,0.12567,0.21791
2016,Hesse,1st Quintile,Upper Secondary Degree,0.05754,32,258,0.02907,0.08601
2016,Hesse,1st Quintile,Other Degree,0.15394,93,258,0.10981,0.19806
2016,Hesse,2nd Quintile,Secondary School Degree,0.36263,100,233,0.30077,0.42449
2016,Hesse,2nd Quintile,Intermediate School Degree,0.13257,65,233,0.08893,0.17620
2016,Hesse,2nd Quintile,Other Degree,0.13241,68,233,0.08880,0.17603
2016,Hesse,3rd Quintile,Secondary School Degree,0.23868,59,250,0.18573,0.29163
2016,Hesse,3rd Quintile,Intermediate School Degree,0.26624,84,250,0.21134,0.32114
2016,Hesse,3rd Quintile,Upper Secondary Degree,0.13086,60,250,0.08897,0.17275
2016,Hesse,3rd Quintile,Other Degree,0.12883,47,250,0.08722,0.17044
2016,Hesse,4th Quintile,Secondary School Degree,0.22802,67,231,0.17380,0.28225
2016,Hesse,4th Quintile,Intermediate School Degree,0.21775,82,231,0.16441,0.27109
2016,Hesse,4th Quintile,Upper Secondary Degree,0.23004,82,231,0.17565,0.28443
2016,Hesse,5th Quintile,Intermediate School Degree,0.17970,86,395,0.14179,0.21761
2016,Hesse,5th Quintile,Technical School Degree,0.06260,31,395,0.03868,0.08653
2016,Hesse,5th Quintile,Upper Secondary Degree,0.50005,245,395,0.45068,0.54942
2016,Hesse,5th Quintile,Other Degree,0.04212,33,395,0.02228,0.06195
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Secondary School Degree,0.31575,111,262,0.25936,0.37214
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Intermediate School Degree,0.13499,46,262,0.09353,0.17644
2016,"Rhineland-Palatinate, Saarland",1st Quintile,Other Degree,0.15313,105,262,0.10944,0.19682
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Secondary School Degree,0.38427,120,264,0.32548,0.44306
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Intermediate School Degree,0.18596,61,264,0.13893,0.23298
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Other Degree,0.10198,83,264,0.06540,0.13855
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,Secondary School Degree,0.41047,119,250,0.34937,0.47157
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,Intermediate School Degree,0.18224,64,250,0.13429,0.23019
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,Upper Secondary Degree,0.08940,35,250,0.05396,0.12484
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,Other Degree,0.07072,32,250,0.03888,0.10256
2016,"Rhineland-Palatinate, Saarland",4th Quintile,Secondary School Degree,0.30118,75,225,0.24110,0.36126
2016,"Rhineland-Palatinate, Saarland",4th Quintile,Intermediate School Degree,0.17040,52,225,0.12117,0.21964
2016,"Rhineland-Palatinate, Saarland",4th Quintile,Upper Secondary Degree,0.20347,67,225,0.15075,0.25620
2016,"Rhineland-Palatinate, Saarland",4th Quintile,Other Degree,0.07293,31,225,0.03887,0.10698
2016,"Rhineland-Palatinate, Saarland",5th Quintile,Secondary School Degree,0.14947,47,217,0.10192,0.19702
2016,"Rhineland-Palatinate, Saarland",5th Quintile,Intermediate School Degree,0.23229,69,217,0.17597,0.28861
2016,"Rhineland-Palatinate, Saarland",5th Quintile,Upper Secondary Degree,0.33776,101,217,0.27468,0.40083
2016,Baden-Wuerttemberg,1st Quintile,Secondary School Degree,0.27615,110,317,0.22685,0.32544
2016,Baden-Wuerttemberg,1st Quintile,Intermediate School Degree,0.08525,48,317,0.05446,0.11604
2016,Baden-Wuerttemberg,1st Quintile,Upper Secondary Degree,0.11990,44,317,0.08408,0.15572
2016,Baden-Wuerttemberg,1st Quintile,Other Degree,0.20482,115,317,0.16032,0.24931
2016,Baden-Wuerttemberg,2nd Quintile,Secondary School Degree,0.27572,156,463,0.23497,0.31647
2016,Baden-Wuerttemberg,2nd Quintile,Intermediate School Degree,0.16967,140,463,0.13544,0.20390
2016,Baden-Wuerttemberg,2nd Quintile,Upper Secondary Degree,0.08832,57,463,0.06245,0.11420
2016,Baden-Wuerttemberg,2nd Quintile,Other Degree,0.16952,110,463,0.13531,0.20374
2016,Baden-Wuerttemberg,3rd Quintile,Secondary School Degree,0.27058,172,532,0.23279,0.30836
2016,Baden-Wuerttemberg,3rd Quintile,Intermediate School Degree,0.17426,139,532,0.14200,0.20652
2016,Baden-Wuerttemberg,3rd Quintile,Upper Secondary Degree,0.12900,96,532,0.10049,0.15751
2016,Baden-Wuerttemberg,3rd Quintile,Other Degree,0.15872,125,532,0.12763,0.18980
2016,Baden-Wuerttemberg,4th Quintile,Secondary School Degree,0.24250,152,616,0.20862,0.27637
2016,Baden-Wuerttemberg,4th Quintile,Intermediate School Degree,0.24689,178,616,0.21281,0.28097
2016,Baden-Wuerttemberg,4th Quintile,Technical School Degree,0.06556,39,616,0.04600,0.08512
2016,Baden-Wuerttemberg,4th Quintile,Upper Secondary Degree,0.20001,175,616,0.16840,0.23162
2016,Baden-Wuerttemberg,4th Quintile,Other Degree,0.06210,72,616,0.04302,0.08117
2016,Baden-Wuerttemberg,5th Quintile,Secondary School Degree,0.15775,99,706,0.13084,0.18466
2016,Baden-Wuerttemberg,5th Quintile,Intermediate School Degree,0.25039,191,706,0.21841,0.28237
2016,Baden-Wuerttemberg,5th Quintile,Technical School Degree,0.07868,63,706,0.05881,0.09856
2016,Baden-Wuerttemberg,5th Quintile,Upper Secondary Degree,0.30767,301,706,0.27360,0.34174
2016,Baden-Wuerttemberg,5th Quintile,Other Degree,0.05385,52,706,0.03718,0.07051
2016,Bavaria,1st Quintile,Secondary School Degree,0.32453,183,495,0.28324,0.36582
2016,Bavaria,1st Quintile,Intermediate School Degree,0.12959,83,495,0.09997,0.15921
2016,Bavaria,1st Quintile,Upper Secondary Degree,0.08407,49,495,0.05960,0.10854
2016,Bavaria,1st Quintile,Other Degree,0.18604,180,495,0.15173,0.22036
2016,Bavaria,2nd Quintile,Secondary School Degree,0.38889,327,768,0.35439,0.42339
2016,Bavaria,2nd Quintile,Intermediate School Degree,0.15023,168,768,0.12494,0.17551
2016,Bavaria,2nd Quintile,Technical School Degree,0.02989,32,768,0.01784,0.04194
2016,Bavaria,2nd Quintile,Upper Secondary Degree,0.05006,61,768,0.03463,0.06549
2016,Bavaria,2nd Quintile,Other Degree,0.11545,180,768,0.09283,0.13806
2016,Bavaria,3rd Quintile,Secondary School Degree,0.32654,266,714,0.29212,0.36096
2016,Bavaria,3rd Quintile,Intermediate School Degree,0.22419,221,714,0.19358,0.25480
2016,Bavaria,3rd Quintile,Technical School Degree,0.04979,35,714,0.03382,0.06575
2016,Bavaria,3rd Quintile,Upper Secondary Degree,0.09661,93,714,0.07492,0.11829
2016,Bavaria,3rd Quintile,Other Degree,0.06519,99,714,0.04707,0.08330
2016,Bavaria,4th Quintile,Secondary School Degree,0.29029,257,790,0.25862,0.32196
2016,Bavaria,4th Quintile,Intermediate School Degree,0.24209,238,790,0.21220,0.27198
2016,Bavaria,4th Quintile,Technical School Degree,0.06220,59,790,0.04534,0.07905
2016,Bavaria,4th Quintile,Upper Secondary Degree,0.18359,163,790,0.15658,0.21061
2016,Bavaria,4th Quintile,Other Degree,0.05422,73,790,0.03842,0.07002
2016,Bavaria,5th Quintile,Secondary School Degree,0.18248,140,902,0.15726,0.20770
2016,Bavaria,5th Quintile,Intermediate School Degree,0.21162,244,902,0.18495,0.23829
2016,Bavaria,5th Quintile,Technical School Degree,0.07058,88,902,0.05386,0.08731
2016,Bavaria,5th Quintile,Upper Secondary Degree,0.30639,329,902,0.27629,0.33649
2016,Bavaria,5th Quintile,Other Degree,0.08837,101,902,0.06984,0.10690
2016,Berlin,1st Quintile,Secondary School Degree,0.21579,50,188,0.15683,0.27475
2016,Berlin,1st Quintile,Intermediate School Degree,0.21478,54,188,0.15592,0.27364
2016,Berlin,1st Quintile,Upper Secondary Degree,0.16519,42,188,0.11196,0.21841
2016,Berlin,1st Quintile,Other Degree,0.12353,42,188,0.07637,0.17069
2016,Berlin,2nd Quintile,Secondary School Degree,0.24713,41,130,0.17269,0.32157
2016,Berlin,2nd Quintile,Intermediate School Degree,0.28294,50,130,0.20521,0.36067
2016,Berlin,2nd Quintile,Upper Secondary Degree,0.19727,39,130,0.12860,0.26594
2016,Berlin,3rd Quintile,Intermediate School Degree,0.24615,50,109,0.16490,0.32739
2016,Berlin,3rd Quintile,Upper Secondary Degree,0.33003,59,109,0.24135,0.41872
2016,Berlin,4th Quintile,Intermediate School Degree,0.33952,53,126,0.25650,0.42253
2016,Berlin,4th Quintile,Upper Secondary Degree,0.30978,73,126,0.22872,0.39084
2016,Berlin,5th Quintile,Intermediate School Degree,0.30720,44,139,0.23022,0.38417
2016,Berlin,5th Quintile,Upper Secondary Degree,0.43654,95,139,0.35379,0.51928
2016,Brandenburg,1st Quintile,Secondary School Degree,0.26437,54,174,0.19866,0.33009
2016,Brandenburg,1st Quintile,Intermediate School Degree,0.28382,73,174,0.21663,0.35100
2016,Brandenburg,1st Quintile,Other Degree,0.08270,47,174,0.04165,0.12374
2016,Brandenburg,2nd Quintile,Secondary School Degree,0.33725,81,183,0.26856,0.40593
2016,Brandenburg,2nd Quintile,Intermediate School Degree,0.29049,102,183,0.22453,0.35645
2016,Brandenburg,3rd Quintile,Secondary School Degree,0.21913,48,182,0.15886,0.27939
2016,Brandenburg,3rd Quintile,Intermediate School Degree,0.38818,81,182,0.31718,0.45918
2016,Brandenburg,3rd Quintile,Upper Secondary Degree,0.14214,53,182,0.09127,0.19301
2016,Brandenburg,4th Quintile,Intermediate School Degree,0.60772,75,106,0.51433,0.70111
2016,Brandenburg,4th Quintile,Upper Secondary Degree,0.12538,31,106,0.06204,0.18872
2016,Brandenburg,5th Quintile,Intermediate School Degree,0.37426,51,104,0.28080,0.46772
2016,Brandenburg,5th Quintile,Upper Secondary Degree,0.31447,53,104,0.22481,0.40414
2016,Mecklenburg-Western Pomerania,1st Quintile,Intermediate School Degree,0.44205,75,75,0.32890,0.55521
2016,Mecklenburg-Western Pomerania,2nd Quintile,Secondary School Degree,0.25151,38,101,0.16647,0.33655
2016,Mecklenburg-Western Pomerania,2nd Quintile,Intermediate School Degree,0.39898,63,101,0.30300,0.49496
2016,Mecklenburg-Western Pomerania,3rd Quintile,Intermediate School Degree,0.32355,50,50,0.19256,0.45455
2016,Mecklenburg-Western Pomerania,4th Quintile,Intermediate School Degree,0.48783,45,45,0.34013,0.63553
2016,Saxony,1st Quintile,Secondary School Degree,0.23082,93,279,0.18129,0.28035
2016,Saxony,1st Quintile,Intermediate School Degree,0.29305,141,279,0.23954,0.34655
2016,Saxony,1st Quintile,Upper Secondary Degree,0.11057,45,279,0.07371,0.14743
2016,Saxony,2nd Quintile,Secondary School Degree,0.20934,94,374,0.16805,0.25063
2016,Saxony,2nd Quintile,Intermediate School Degree,0.48764,217,374,0.43691,0.53837
2016,Saxony,2nd Quintile,Upper Secondary Degree,0.10861,63,374,0.07703,0.14018
2016,Saxony,3rd Quintile,Secondary School Degree,0.14321,58,294,0.10310,0.18332
2016,Saxony,3rd Quintile,Intermediate School Degree,0.48848,165,294,0.43124,0.54572
2016,Saxony,3rd Quintile,Upper Secondary Degree,0.12077,71,294,0.08346,0.15809
2016,Saxony,4th Quintile,Intermediate School Degree,0.45025,117,197,0.38060,0.51990
2016,Saxony,4th Quintile,Upper Secondary Degree,0.29155,80,197,0.22792,0.35517
2016,Saxony,5th Quintile,Intermediate School Degree,0.44954,59,130,0.36370,0.53539
2016,Saxony,5th Quintile,Upper Secondary Degree,0.36021,71,130,0.27737,0.44306
2016,Saxony-Anhalt,1st Quintile,Secondary School Degree,0.27299,70,169,0.20562,0.34036
2016,Saxony-Anhalt,1st Quintile,Intermediate School Degree,0.27169,99,169,0.20443,0.33896
2016,Saxony-Anhalt,2nd Quintile,Secondary School Degree,0.33068,65,171,0.25995,0.40140
2016,Saxony-Anhalt,2nd Quintile,Intermediate School Degree,0.40045,106,171,0.32679,0.47411
2016,Saxony-Anhalt,3rd Quintile,Secondary School Degree,0.21077,31,142,0.14345,0.27809
2016,Saxony-Anhalt,3rd Quintile,Intermediate School Degree,0.35539,77,142,0.27638,0.43439
2016,Saxony-Anhalt,3rd Quintile,Upper Secondary Degree,0.16827,34,142,0.10652,0.23002
2016,Saxony-Anhalt,4th Quintile,Intermediate School Degree,0.46855,65,103,0.37171,0.56539
2016,Saxony-Anhalt,4th Quintile,Upper Secondary Degree,0.18500,38,103,0.10964,0.26035
2016,Saxony-Anhalt,5th Quintile,Upper Secondary Degree,0.49258,48,48,0.34965,0.63551
2016,Thuringa,1st Quintile,Secondary School Degree,0.21195,60,180,0.15208,0.27182
2016,Thuringa,1st Quintile,Intermediate School Degree,0.34271,86,180,0.27318,0.41224
2016,Thuringa,1st Quintile,Other Degree,0.06539,34,180,0.02918,0.10161
2016,Thuringa,2nd Quintile,Secondary School Degree,0.32811,76,219,0.26578,0.39044
2016,Thuringa,2nd Quintile,Intermediate School Degree,0.36740,111,219,0.30340,0.43140
2016,Thuringa,2nd Quintile,Upper Secondary Degree,0.08280,32,219,0.04622,0.11938
2016,Thuringa,3rd Quintile,Secondary School Degree,0.21367,48,166,0.15113,0.27622
2016,Thuringa,3rd Quintile,Intermediate School Degree,0.38070,83,166,0.30661,0.45479
2016,Thuringa,3rd Quintile,Upper Secondary Degree,0.18626,35,166,0.12686,0.24567
2016,Thuringa,4th Quintile,Intermediate School Degree,0.49777,77,116,0.40639,0.58916
