"pgpsbil","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Keine Schule besucht","2013","35-65 Jahre alt","Saarland","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Berlin","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Brandenburg","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Sachsen","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Thueringen","","","",""
"Keine Schule besucht","2013","66 und älter","Schleswig-Holstein","","","",""
"Keine Schule besucht","2013","66 und älter","Hamburg","","","",""
"Keine Schule besucht","2013","66 und älter","Niedersachsen","","","",""
"Keine Schule besucht","2013","66 und älter","Bremen","","","",""
"Keine Schule besucht","2013","66 und älter","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","2013","66 und älter","Hessen","","","",""
"Keine Schule besucht","2013","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","2013","66 und älter","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","2013","66 und älter","Bayern","","","",""
"Keine Schule besucht","2013","66 und älter","Saarland","","","",""
"Keine Schule besucht","2013","66 und älter","Berlin","","","",""
"Keine Schule besucht","2013","66 und älter","Brandenburg","","","",""
"Keine Schule besucht","2013","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","2013","66 und älter","Sachsen","","","",""
"Keine Schule besucht","2013","66 und älter","Sachsen-Anhalt","","","",""
"Keine Schule besucht","2013","66 und älter","Thueringen","","","",""
"Hauptschulabschluss","2014","16-34 Jahre alt","Schleswig-Holstein","49","0.147563419057817","0.103511096414738","0.191615741700896"
"Hauptschulabschluss","2014","16-34 Jahre alt","Hamburg","","","",""
"Hauptschulabschluss","2014","16-34 Jahre alt","Niedersachsen","106","0.120105166894369","0.095415956212636","0.144794377576101"
"Hauptschulabschluss","2014","16-34 Jahre alt","Bremen","","","",""
"Hauptschulabschluss","2014","16-34 Jahre alt","Nordrhein-Westfalen","223","0.122295877026338","0.105176773454387","0.139414980598288"
"Hauptschulabschluss","2014","16-34 Jahre alt","Hessen","55","0.109999823272296","0.0811229039022207","0.138876742642371"
"Hauptschulabschluss","2014","16-34 Jahre alt","Rheinland-Pfalz,Saarland","84","0.232490437817769","0.186635750523532","0.278345125112006"
"Hauptschulabschluss","2014","16-34 Jahre alt","Baden-Wuerttemberg","152","0.176242721988688","0.149789769098831","0.202695674878544"
"Hauptschulabschluss","2014","16-34 Jahre alt","Bayern","238","0.223666154124561","0.198401442750619","0.248930865498502"
"Hauptschulabschluss","2014","16-34 Jahre alt","Saarland","","","",""
"Hauptschulabschluss","2014","16-34 Jahre alt","Berlin","","","",""
"Hauptschulabschluss","2014","16-34 Jahre alt","Brandenburg","","","",""
"Hauptschulabschluss","2014","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Hauptschulabschluss","2014","16-34 Jahre alt","Sachsen","48","0.112941264774327","0.0794931702672651","0.146389359281389"
"Hauptschulabschluss","2014","16-34 Jahre alt","Sachsen-Anhalt","32","0.18271145711114","0.127764722709547","0.237658191512734"
"Hauptschulabschluss","2014","16-34 Jahre alt","Thueringen","","","",""
"Hauptschulabschluss","2014","35-65 Jahre alt","Schleswig-Holstein","121","0.333476398368208","0.291604376916072","0.375348419820344"
"Hauptschulabschluss","2014","35-65 Jahre alt","Hamburg","31","0.202141087106371","0.150240230957846","0.254041943254897"
"Hauptschulabschluss","2014","35-65 Jahre alt","Niedersachsen","328","0.2797298842945","0.256432591428101","0.303027177160899"
"Hauptschulabschluss","2014","35-65 Jahre alt","Bremen","","","",""
"Hauptschulabschluss","2014","35-65 Jahre alt","Nordrhein-Westfalen","740","0.286099617462038","0.270489808032338","0.301709426891739"
"Hauptschulabschluss","2014","35-65 Jahre alt","Hessen","211","0.235073794634769","0.210533585428482","0.259614003841056"
"Hauptschulabschluss","2014","35-65 Jahre alt","Rheinland-Pfalz,Saarland","228","0.380379995696285","0.345773410846037","0.414986580546534"
"Hauptschulabschluss","2014","35-65 Jahre alt","Baden-Wuerttemberg","402","0.254145862640951","0.234391603579219","0.273900121702683"
"Hauptschulabschluss","2014","35-65 Jahre alt","Bayern","745","0.348915162446966","0.330423052450598","0.367407272443333"
"Hauptschulabschluss","2014","35-65 Jahre alt","Saarland","36","0.321314236607257","0.24104007680103","0.401588396413484"
"Hauptschulabschluss","2014","35-65 Jahre alt","Berlin","59","0.12242976864631","0.0947835545506283","0.150075982741992"
"Hauptschulabschluss","2014","35-65 Jahre alt","Brandenburg","76","0.145251014782203","0.117127582688218","0.173374446876189"
"Hauptschulabschluss","2014","35-65 Jahre alt","Mecklenburg-Vorpommern","42","0.136274136151399","0.0983270923933927","0.174221179909406"
"Hauptschulabschluss","2014","35-65 Jahre alt","Sachsen","73","0.0945970126292392","0.0755824181721391","0.113611607086339"
"Hauptschulabschluss","2014","35-65 Jahre alt","Sachsen-Anhalt","71","0.184342197213012","0.151846878174128","0.216837516251896"
"Hauptschulabschluss","2014","35-65 Jahre alt","Thueringen","90","0.202630665412229","0.169861413890273","0.235399916934185"
"Hauptschulabschluss","2014","66 und älter","Schleswig-Holstein","86","0.445805439487726","0.37378987699803","0.517821001977421"
"Hauptschulabschluss","2014","66 und älter","Hamburg","36","0.416950936158533","0.318321283808728","0.515580588508338"
"Hauptschulabschluss","2014","66 und älter","Niedersachsen","256","0.538130434878939","0.493761329515741","0.582499540242136"
"Hauptschulabschluss","2014","66 und älter","Bremen","","","",""
"Hauptschulabschluss","2014","66 und älter","Nordrhein-Westfalen","485","0.564420935021093","0.532605173313387","0.596236696728799"
"Hauptschulabschluss","2014","66 und älter","Hessen","135","0.538829522122588","0.480853907542816","0.59680513670236"
"Hauptschulabschluss","2014","66 und älter","Rheinland-Pfalz,Saarland","157","0.658519192632637","0.599737044212665","0.717301341052609"
"Hauptschulabschluss","2014","66 und älter","Baden-Wuerttemberg","272","0.523099187394335","0.481242921445588","0.564955453343081"
"Hauptschulabschluss","2014","66 und älter","Bayern","410","0.56467730122826","0.529771061947668","0.599583540508853"
"Hauptschulabschluss","2014","66 und älter","Saarland","","","",""
"Hauptschulabschluss","2014","66 und älter","Berlin","76","0.426369710659573","0.358505278850148","0.494234142468997"
"Hauptschulabschluss","2014","66 und älter","Brandenburg","141","0.63175508856424","0.571235505227678","0.692274671900803"
"Hauptschulabschluss","2014","66 und älter","Mecklenburg-Vorpommern","53","0.479375042734277","0.391088250667355","0.5676618348012"
"Hauptschulabschluss","2014","66 und älter","Sachsen","196","0.566033260166526","0.51418386064521","0.617882659687842"
"Hauptschulabschluss","2014","66 und älter","Sachsen-Anhalt","123","0.627272377387594","0.562029856292238","0.692514898482951"
"Hauptschulabschluss","2014","66 und älter","Thueringen","146","0.783581065326666","0.727751462031337","0.839410668621995"
"Realschulabschluss","2014","16-34 Jahre alt","Schleswig-Holstein","67","0.328421191414415","0.270088435445341","0.386753947383489"
"Realschulabschluss","2014","16-34 Jahre alt","Hamburg","","","",""
"Realschulabschluss","2014","16-34 Jahre alt","Niedersachsen","204","0.299311471397759","0.264531024250418","0.3340919185451"
"Realschulabschluss","2014","16-34 Jahre alt","Bremen","","","",""
"Realschulabschluss","2014","16-34 Jahre alt","Nordrhein-Westfalen","327","0.239708756968435","0.217402177165344","0.262015336771526"
"Realschulabschluss","2014","16-34 Jahre alt","Hessen","89","0.156183450242904","0.122679088747811","0.189687811737997"
"Realschulabschluss","2014","16-34 Jahre alt","Rheinland-Pfalz,Saarland","79","0.275794820017188","0.227281258686874","0.324308381347501"
"Realschulabschluss","2014","16-34 Jahre alt","Baden-Wuerttemberg","223","0.270785554184367","0.239935260121609","0.301635848247125"
"Realschulabschluss","2014","16-34 Jahre alt","Bayern","259","0.246177228704032","0.22005871188697","0.272295745521094"
"Realschulabschluss","2014","16-34 Jahre alt","Saarland","","","",""
"Realschulabschluss","2014","16-34 Jahre alt","Berlin","47","0.224072875209927","0.171646471829332","0.276499278590523"
"Realschulabschluss","2014","16-34 Jahre alt","Brandenburg","57","0.394498934467609","0.321029955641201","0.467967913294018"
"Realschulabschluss","2014","16-34 Jahre alt","Mecklenburg-Vorpommern","38","0.254071317299297","0.177136662671251","0.331005971927343"
"Realschulabschluss","2014","16-34 Jahre alt","Sachsen","138","0.43672415015447","0.384311871699097","0.489136428609842"
"Realschulabschluss","2014","16-34 Jahre alt","Sachsen-Anhalt","63","0.285319521187256","0.221110951796246","0.349528090578266"
"Realschulabschluss","2014","16-34 Jahre alt","Thueringen","73","0.294594550692281","0.233375012522457","0.355814088862105"
"Realschulabschluss","2014","35-65 Jahre alt","Schleswig-Holstein","145","0.306265567617542","0.265327313042237","0.347203822192848"
"Realschulabschluss","2014","35-65 Jahre alt","Hamburg","44","0.159103436078839","0.111832386912638","0.20637448524504"
"Realschulabschluss","2014","35-65 Jahre alt","Niedersachsen","458","0.349621382898895","0.324871653864855","0.374371111932935"
"Realschulabschluss","2014","35-65 Jahre alt","Bremen","","","",""
"Realschulabschluss","2014","35-65 Jahre alt","Nordrhein-Westfalen","686","0.228890265087195","0.214379446614784","0.243401083559606"
"Realschulabschluss","2014","35-65 Jahre alt","Hessen","291","0.278435309907632","0.252495536784276","0.304375083030987"
"Realschulabschluss","2014","35-65 Jahre alt","Rheinland-Pfalz,Saarland","173","0.241834842555769","0.211311749520928","0.27235793559061"
"Realschulabschluss","2014","35-65 Jahre alt","Baden-Wuerttemberg","495","0.264461026448062","0.244449696365875","0.284472356530249"
"Realschulabschluss","2014","35-65 Jahre alt","Bayern","666","0.250226277432282","0.23342124630224","0.267031308562324"
"Realschulabschluss","2014","35-65 Jahre alt","Saarland","","","",""
"Realschulabschluss","2014","35-65 Jahre alt","Berlin","177","0.387923161563411","0.34682456051063","0.429021762616192"
"Realschulabschluss","2014","35-65 Jahre alt","Brandenburg","324","0.612972359468929","0.574096422272298","0.651848296665561"
"Realschulabschluss","2014","35-65 Jahre alt","Mecklenburg-Vorpommern","187","0.635741346980844","0.582514782616504","0.688967911345185"
"Realschulabschluss","2014","35-65 Jahre alt","Sachsen","568","0.683445729136769","0.653225100057308","0.71366635821623"
"Realschulabschluss","2014","35-65 Jahre alt","Sachsen-Anhalt","303","0.576134743477554","0.534722346294394","0.617547140660714"
"Realschulabschluss","2014","35-65 Jahre alt","Thueringen","338","0.58905655237744","0.548946456740832","0.629166648014048"
"Realschulabschluss","2014","66 und älter","Schleswig-Holstein","48","0.238300662890642","0.176573408488171","0.300027917293112"
"Realschulabschluss","2014","66 und älter","Hamburg","30","0.31055285914687","0.217991285826179","0.403114432467561"
"Realschulabschluss","2014","66 und älter","Niedersachsen","108","0.212531201662756","0.176122495322365","0.248939908003147"
"Realschulabschluss","2014","66 und älter","Bremen","","","",""
"Realschulabschluss","2014","66 und älter","Nordrhein-Westfalen","155","0.163629921209383","0.139892262932091","0.187367579486675"
"Realschulabschluss","2014","66 und älter","Hessen","63","0.214532252355983","0.166790385671267","0.2622741190407"
"Realschulabschluss","2014","66 und älter","Rheinland-Pfalz,Saarland","35","0.12509938792493","0.0840898345728967","0.166108941276963"
"Realschulabschluss","2014","66 und älter","Baden-Wuerttemberg","97","0.180483686240619","0.148254287335734","0.212713085145505"
"Realschulabschluss","2014","66 und älter","Bayern","147","0.196901018964305","0.168904388882865","0.224897649045746"
"Realschulabschluss","2014","66 und älter","Saarland","","","",""
"Realschulabschluss","2014","66 und älter","Berlin","67","0.326495928060135","0.262146898043034","0.390844958077235"
"Realschulabschluss","2014","66 und älter","Brandenburg","42","0.133184170036297","0.0905514640467327","0.175816876025862"
"Realschulabschluss","2014","66 und älter","Mecklenburg-Vorpommern","42","0.316365201200961","0.234178420461876","0.398551981940046"
"Realschulabschluss","2014","66 und älter","Sachsen","76","0.212874179379548","0.170051079114598","0.255697279644497"
"Realschulabschluss","2014","66 und älter","Sachsen-Anhalt","52","0.235023044045106","0.177811158224194","0.292234929866017"
"Realschulabschluss","2014","66 und älter","Thueringen","40","0.141224499725292","0.0940106086785486","0.188438390772036"
"Fachhochschulreife","2014","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","Hamburg","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","Niedersachsen","49","0.109730803742335","0.0859932516947085","0.133468355789961"
"Fachhochschulreife","2014","16-34 Jahre alt","Bremen","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","Nordrhein-Westfalen","147","0.130512518548923","0.112910649149295","0.14811438794855"
"Fachhochschulreife","2014","16-34 Jahre alt","Hessen","33","0.0638736678892001","0.0413059326137587","0.0864414031646416"
"Fachhochschulreife","2014","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","Baden-Wuerttemberg","42","0.0715629838691689","0.0536676677676682","0.0894582999706695"
"Fachhochschulreife","2014","16-34 Jahre alt","Bayern","53","0.0544810365166686","0.040720107698884","0.0682419653344533"
"Fachhochschulreife","2014","16-34 Jahre alt","Saarland","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","Berlin","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","Brandenburg","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","Sachsen","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2014","16-34 Jahre alt","Thueringen","","","",""
"Fachhochschulreife","2014","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Fachhochschulreife","2014","35-65 Jahre alt","Hamburg","","","",""
"Fachhochschulreife","2014","35-65 Jahre alt","Niedersachsen","101","0.0658590574054582","0.0529853899290276","0.0787327248818887"
"Fachhochschulreife","2014","35-65 Jahre alt","Bremen","","","",""
"Fachhochschulreife","2014","35-65 Jahre alt","Nordrhein-Westfalen","285","0.0907531343317907","0.0808313021276588","0.100674966535923"
"Fachhochschulreife","2014","35-65 Jahre alt","Hessen","70","0.0545599275448017","0.0414161476599039","0.0677037074296996"
"Fachhochschulreife","2014","35-65 Jahre alt","Rheinland-Pfalz,Saarland","49","0.0446951615088505","0.029965646833622","0.059424676184079"
"Fachhochschulreife","2014","35-65 Jahre alt","Baden-Wuerttemberg","117","0.0731360566864553","0.0613228980672981","0.0849492153056125"
"Fachhochschulreife","2014","35-65 Jahre alt","Bayern","158","0.0621027733291543","0.0527392158822315","0.0714663307760771"
"Fachhochschulreife","2014","35-65 Jahre alt","Saarland","","","",""
"Fachhochschulreife","2014","35-65 Jahre alt","Berlin","35","0.0534627887051766","0.0344893581788116","0.0724362192315416"
"Fachhochschulreife","2014","35-65 Jahre alt","Brandenburg","","","",""
"Fachhochschulreife","2014","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2014","35-65 Jahre alt","Sachsen","","","",""
"Fachhochschulreife","2014","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2014","35-65 Jahre alt","Thueringen","","","",""
"Fachhochschulreife","2014","66 und älter","Schleswig-Holstein","","","",""
"Fachhochschulreife","2014","66 und älter","Hamburg","","","",""
"Fachhochschulreife","2014","66 und älter","Niedersachsen","","","",""
"Fachhochschulreife","2014","66 und älter","Bremen","","","",""
"Fachhochschulreife","2014","66 und älter","Nordrhein-Westfalen","51","0.0528393683552337","0.0384845435300599","0.0671941931804074"
"Fachhochschulreife","2014","66 und älter","Hessen","","","",""
"Fachhochschulreife","2014","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2014","66 und älter","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","2014","66 und älter","Bayern","36","0.051971051773225","0.0363435775158422","0.0675985260306078"
"Fachhochschulreife","2014","66 und älter","Saarland","","","",""
"Fachhochschulreife","2014","66 und älter","Berlin","","","",""
