"plj0046","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","2014","35-65 Jahre alt","(noch) kein Abschluss","104","0.292809050613404","0.244224998294778","0.34139310293203"
"Keine Sorgen","2014","35-65 Jahre alt","AkademikerInnen","2144","0.542998810421397","0.5277433183199","0.558254302522895"
"Keine Sorgen","2014","35-65 Jahre alt","Hauptschulabschluss","890","0.206474144914226","0.19430623691141","0.218642052917043"
"Keine Sorgen","2014","35-65 Jahre alt","Realschulabschluss","1099","0.248435883938665","0.235745838842544","0.261125929034786"
"Keine Sorgen","2014","66 und älter","(Fach-)Abitur","76","0.279037529920891","0.22354955582863","0.334525504013151"
"Keine Sorgen","2014","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2014","66 und älter","AkademikerInnen","466","0.407863072663019","0.379679571989084","0.436046573336954"
"Keine Sorgen","2014","66 und älter","Hauptschulabschluss","527","0.200600534652745","0.185339526559684","0.215861542745805"
"Keine Sorgen","2014","66 und älter","Realschulabschluss","208","0.262275711304639","0.231889522726558","0.292661899882719"
"Grosse Sorgen","2015","16-34 Jahre alt","(Fach-)Abitur","311","0.218289875019484","0.196254478421646","0.240325271617323"
"Grosse Sorgen","2015","16-34 Jahre alt","(noch) kein Abschluss","108","0.22710107727571","0.188348921371941","0.26585323317948"
"Grosse Sorgen","2015","16-34 Jahre alt","AkademikerInnen","140","0.16571799030997","0.140852743327293","0.190583237292646"
"Grosse Sorgen","2015","16-34 Jahre alt","Hauptschulabschluss","440","0.428458175046006","0.398353936984216","0.458562413107795"
"Grosse Sorgen","2015","16-34 Jahre alt","Realschulabschluss","519","0.399392118852189","0.373419364975888","0.425364872728491"
"Grosse Sorgen","2015","35-65 Jahre alt","(Fach-)Abitur","525","0.229487860029078","0.211235918068533","0.247739801989624"
"Grosse Sorgen","2015","35-65 Jahre alt","(noch) kein Abschluss","121","0.439090833032299","0.382932925461108","0.49524874060349"
"Grosse Sorgen","2015","35-65 Jahre alt","AkademikerInnen","622","0.157742545864585","0.146179190686457","0.169305901042713"
"Grosse Sorgen","2015","35-65 Jahre alt","Hauptschulabschluss","1576","0.430915970035087","0.415110612708717","0.446721327361456"
"Grosse Sorgen","2015","35-65 Jahre alt","Realschulabschluss","1705","0.399398484675542","0.384728786524156","0.414068182826927"
"Grosse Sorgen","2015","66 und älter","(Fach-)Abitur","70","0.279335287898906","0.224587349751426","0.334083226046385"
"Grosse Sorgen","2015","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2015","66 und älter","AkademikerInnen","273","0.23402019452011","0.20986322700319","0.258177162037029"
"Grosse Sorgen","2015","66 und älter","Hauptschulabschluss","950","0.385929017551764","0.367012005424915","0.404846029678613"
"Grosse Sorgen","2015","66 und älter","Realschulabschluss","261","0.332752922289884","0.3006772989433","0.364828545636467"
"Einige Sorgen","2015","16-34 Jahre alt","(Fach-)Abitur","508","0.387855012239858","0.361862811060167","0.413847213419548"
"Einige Sorgen","2015","16-34 Jahre alt","(noch) kein Abschluss","159","0.401609793750894","0.356265848259039","0.44695373924275"
"Einige Sorgen","2015","16-34 Jahre alt","AkademikerInnen","312","0.299288313875218","0.268664021025409","0.329912606725028"
"Einige Sorgen","2015","16-34 Jahre alt","Hauptschulabschluss","400","0.414664868820844","0.38469393111548","0.444635806526208"
"Einige Sorgen","2015","16-34 Jahre alt","Realschulabschluss","561","0.389412111743224","0.363553716963044","0.415270506523405"
"Einige Sorgen","2015","35-65 Jahre alt","(Fach-)Abitur","920","0.454003663344211","0.43239320285813","0.475614123830292"
"Einige Sorgen","2015","35-65 Jahre alt","(noch) kein Abschluss","116","0.348406232126578","0.294490080992404","0.402322383260753"
"Einige Sorgen","2015","35-65 Jahre alt","AkademikerInnen","1638","0.399342214609662","0.383804999541733","0.41487942967759"
"Einige Sorgen","2015","35-65 Jahre alt","Hauptschulabschluss","1574","0.416408071843928","0.40067425708379","0.432141886604067"
"Einige Sorgen","2015","35-65 Jahre alt","Realschulabschluss","1802","0.415485629108275","0.400725153222349","0.4302461049942"
"Einige Sorgen","2015","66 und älter","(Fach-)Abitur","128","0.483756889629473","0.422778078341772","0.544735700917174"
"Einige Sorgen","2015","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2015","66 und älter","AkademikerInnen","529","0.439482747131754","0.411164100448533","0.467801393814974"
"Einige Sorgen","2015","66 und älter","Hauptschulabschluss","1204","0.463916048213729","0.444537303620627","0.483294792806831"
"Einige Sorgen","2015","66 und älter","Realschulabschluss","400","0.477309288019469","0.443308172956193","0.511310403082745"
"Keine Sorgen","2015","16-34 Jahre alt","(Fach-)Abitur","531","0.393855112740658","0.367791316385565","0.419918909095752"
"Keine Sorgen","2015","16-34 Jahre alt","(noch) kein Abschluss","182","0.371289128973395","0.326599523337808","0.415978734608983"
"Keine Sorgen","2015","16-34 Jahre alt","AkademikerInnen","407","0.534993695814812","0.501639132302883","0.568348259326741"
"Keine Sorgen","2015","16-34 Jahre alt","Hauptschulabschluss","198","0.15687695613315","0.134752404865552","0.179001507400748"
"Keine Sorgen","2015","16-34 Jahre alt","Realschulabschluss","286","0.211195769404586","0.189551149479144","0.232840389330028"
"Keine Sorgen","2015","35-65 Jahre alt","(Fach-)Abitur","594","0.316508476626711","0.296320224617767","0.336696728635655"
"Keine Sorgen","2015","35-65 Jahre alt","(noch) kein Abschluss","63","0.212502934841123","0.166212165167841","0.258793704514405"
"Keine Sorgen","2015","35-65 Jahre alt","AkademikerInnen","1557","0.442915239525754","0.427156990408094","0.458673488643414"
"Keine Sorgen","2015","35-65 Jahre alt","Hauptschulabschluss","621","0.152675958120985","0.141196274569814","0.164155641672156"
"Keine Sorgen","2015","35-65 Jahre alt","Realschulabschluss","775","0.185115886216184","0.173482811152514","0.196748961279853"
"Keine Sorgen","2015","66 und älter","(Fach-)Abitur","60","0.236907822471621","0.185025854730925","0.288789790212317"
"Keine Sorgen","2015","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2015","66 und älter","AkademikerInnen","378","0.326497058348137","0.299741348832734","0.353252767863539"
"Keine Sorgen","2015","66 und älter","Hauptschulabschluss","390","0.150154934234507","0.136273663640819","0.164036204828196"
"Keine Sorgen","2015","66 und älter","Realschulabschluss","168","0.189937789690647","0.163236287063631","0.216639292317663"
"Grosse Sorgen","2016","16-34 Jahre alt","(Fach-)Abitur","404","0.300473203911489","0.276160806121338","0.324785601701641"
"Grosse Sorgen","2016","16-34 Jahre alt","(noch) kein Abschluss","124","0.253579217240052","0.212410424191141","0.294748010288963"
"Grosse Sorgen","2016","16-34 Jahre alt","AkademikerInnen","221","0.248755522335215","0.221135101524388","0.276375943146041"
"Grosse Sorgen","2016","16-34 Jahre alt","Hauptschulabschluss","501","0.486873208114853","0.45598665926641","0.517759756963297"
"Grosse Sorgen","2016","16-34 Jahre alt","Realschulabschluss","572","0.473967306994828","0.445645139361177","0.502289474628479"
"Grosse Sorgen","2016","35-65 Jahre alt","(Fach-)Abitur","790","0.361403892832235","0.340733506820139","0.382074278844332"
"Grosse Sorgen","2016","35-65 Jahre alt","(noch) kein Abschluss","169","0.499890405683877","0.44510774821382","0.554673063153934"
"Grosse Sorgen","2016","35-65 Jahre alt","AkademikerInnen","1081","0.280936493277178","0.266553069980343","0.295319916574013"
"Grosse Sorgen","2016","35-65 Jahre alt","Hauptschulabschluss","2051","0.593537384513161","0.577409607027954","0.609665161998368"
"Grosse Sorgen","2016","35-65 Jahre alt","Realschulabschluss","2162","0.563573964110436","0.548197158021642","0.578950770199231"
"Grosse Sorgen","2016","66 und älter","(Fach-)Abitur","108","0.45032014062192","0.387506326130823","0.513133955113018"
"Grosse Sorgen","2016","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2016","66 und älter","AkademikerInnen","478","0.392232777424836","0.364538725224067","0.419926829625605"
"Grosse Sorgen","2016","66 und älter","Hauptschulabschluss","1397","0.576260403189448","0.556527608153207","0.595993198225688"
"Grosse Sorgen","2016","66 und älter","Realschulabschluss","404","0.487003913925612","0.452876157635759","0.521131670215465"
"Einige Sorgen","2016","16-34 Jahre alt","(Fach-)Abitur","592","0.412403852612619","0.386298860397016","0.438508844828222"
"Einige Sorgen","2016","16-34 Jahre alt","(noch) kein Abschluss","184","0.444199988153681","0.397181572373267","0.491218403934096"
"Einige Sorgen","2016","16-34 Jahre alt","AkademikerInnen","469","0.474312301641974","0.442407989865792","0.506216613418156"
"Einige Sorgen","2016","16-34 Jahre alt","Hauptschulabschluss","353","0.365068288587137","0.335317418964597","0.394819158209677"
"Einige Sorgen","2016","16-34 Jahre alt","Realschulabschluss","442","0.382430612477371","0.354865159583295","0.409996065371447"
"Einige Sorgen","2016","35-65 Jahre alt","(Fach-)Abitur","896","0.455724944385711","0.434296055336984","0.477153833434439"
"Einige Sorgen","2016","35-65 Jahre alt","(noch) kein Abschluss","107","0.340176604166991","0.288268020664489","0.392085187669493"
"Einige Sorgen","2016","35-65 Jahre alt","AkademikerInnen","1773","0.48264622728152","0.466654962031444","0.498637492531595"
"Einige Sorgen","2016","35-65 Jahre alt","Hauptschulabschluss","1124","0.318170742870002","0.302877199563717","0.333464286176288"
"Einige Sorgen","2016","35-65 Jahre alt","Realschulabschluss","1395","0.335279547415527","0.32064233407331","0.349916760757745"
"Einige Sorgen","2016","66 und älter","(Fach-)Abitur","94","0.394118844843392","0.332424281790732","0.455813407896052"
"Einige Sorgen","2016","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2016","66 und älter","AkademikerInnen","514","0.43932885232567","0.411177783119783","0.467479921531557"
"Einige Sorgen","2016","66 und älter","Hauptschulabschluss","829","0.347489522971555","0.32847461214269","0.36650443380042"
"Einige Sorgen","2016","66 und älter","Realschulabschluss","332","0.381323597095948","0.348159887642457","0.414487306549439"
"Keine Sorgen","2016","16-34 Jahre alt","(Fach-)Abitur","370","0.287122943475892","0.263131078484836","0.311114808466947"
"Keine Sorgen","2016","16-34 Jahre alt","(noch) kein Abschluss","121","0.302220794606267","0.258765707190911","0.345675882021623"
"Keine Sorgen","2016","16-34 Jahre alt","AkademikerInnen","251","0.276932176022812","0.248341165425885","0.305523186619738"
"Keine Sorgen","2016","16-34 Jahre alt","Hauptschulabschluss","152","0.148058503298009","0.126111730667571","0.170005275928447"
"Keine Sorgen","2016","16-34 Jahre alt","Realschulabschluss","180","0.143602080527801","0.123710738025021","0.163493423030582"
"Keine Sorgen","2016","35-65 Jahre alt","(Fach-)Abitur","389","0.182871162782053","0.166238686133656","0.199503639430451"
"Keine Sorgen","2016","35-65 Jahre alt","(noch) kein Abschluss","44","0.159932990149132","0.119772491612959","0.200093488685306"
"Keine Sorgen","2016","35-65 Jahre alt","AkademikerInnen","897","0.236417279441302","0.222820307146038","0.250014251736567"
"Keine Sorgen","2016","35-65 Jahre alt","Hauptschulabschluss","388","0.0882918726168366","0.0789758945576444","0.0976078506760289"
"Keine Sorgen","2016","35-65 Jahre alt","Realschulabschluss","439","0.101146488474036","0.0917977025326045","0.110495274415468"
"Keine Sorgen","2016","66 und älter","(Fach-)Abitur","39","0.155561014534687","0.109802271007654","0.201319758061721"
"Keine Sorgen","2016","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2016","66 und älter","AkademikerInnen","202","0.168438370249494","0.147210146142893","0.189666594356096"
"Keine Sorgen","2016","66 und älter","Hauptschulabschluss","183","0.0762500738389972","0.0656519977391616","0.0868481499388328"
"Keine Sorgen","2016","66 und älter","Realschulabschluss","88","0.13167248897844","0.108585154856893","0.154759823099987"
"Grosse Sorgen","2017","16-34 Jahre alt","(Fach-)Abitur","343","0.228035058831927","0.207470307672903","0.24859980999095"
"Grosse Sorgen","2017","16-34 Jahre alt","(noch) kein Abschluss","111","0.167097129380117","0.135093847738785","0.199100411021449"
"Grosse Sorgen","2017","16-34 Jahre alt","AkademikerInnen","180","0.157513526255653","0.13553177663761","0.179495275873696"
"Grosse Sorgen","2017","16-34 Jahre alt","Hauptschulabschluss","431","0.42585509912073","0.395146493020534","0.456563705220926"
"Grosse Sorgen","2017","16-34 Jahre alt","Realschulabschluss","541","0.368065382523755","0.342647722832693","0.393483042214816"
"Grosse Sorgen","2017","35-65 Jahre alt","(Fach-)Abitur","728","0.296512561318723","0.277773838261622","0.315251284375824"
"Grosse Sorgen","2017","35-65 Jahre alt","(noch) kein Abschluss","154","0.462800287226001","0.410109636084633","0.51549093836737"
"Grosse Sorgen","2017","35-65 Jahre alt","AkademikerInnen","927","0.214550680730471","0.202160708792671","0.226940652668272"
"Grosse Sorgen","2017","35-65 Jahre alt","Hauptschulabschluss","1921","0.517775483557563","0.501810209923311","0.533740757191814"
"Grosse Sorgen","2017","35-65 Jahre alt","Realschulabschluss","2093","0.472644981657008","0.458212869134488","0.487077094179528"
"Grosse Sorgen","2017","66 und älter","(Fach-)Abitur","96","0.361188779834144","0.30420907953503","0.418168480133258"
"Grosse Sorgen","2017","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2017","66 und älter","AkademikerInnen","408","0.30193025538172","0.276641121065149","0.327219389698291"
"Grosse Sorgen","2017","66 und älter","Hauptschulabschluss","1192","0.488695571397469","0.468701051065844","0.508690091729094"
"Grosse Sorgen","2017","66 und älter","Realschulabschluss","441","0.451671049911004","0.420074958892929","0.483267140929079"
"Einige Sorgen","2017","16-34 Jahre alt","(Fach-)Abitur","762","0.458120018961081","0.43369892876545","0.482541109156711"
"Einige Sorgen","2017","16-34 Jahre alt","(noch) kein Abschluss","215","0.490238180088396","0.44735370905921","0.533122651117581"
"Einige Sorgen","2017","16-34 Jahre alt","AkademikerInnen","469","0.442501123123511","0.412530135918701","0.47247211032832"
"Einige Sorgen","2017","16-34 Jahre alt","Hauptschulabschluss","406","0.419407055011487","0.388761170208679","0.450052939814294"
"Einige Sorgen","2017","16-34 Jahre alt","Realschulabschluss","569","0.434852324582887","0.408725365100561","0.460979284065213"
"Einige Sorgen","2017","35-65 Jahre alt","(Fach-)Abitur","1051","0.46835071368056","0.447877383912168","0.488824043448952"
"Einige Sorgen","2017","35-65 Jahre alt","(noch) kein Abschluss","131","0.335009560693357","0.285132003979083","0.38488711740763"
"Einige Sorgen","2017","35-65 Jahre alt","AkademikerInnen","2019","0.47476890585869","0.459697192050737","0.489840619666644"
"Einige Sorgen","2017","35-65 Jahre alt","Hauptschulabschluss","1401","0.383635430713553","0.368098716770157","0.399172144656948"
"Einige Sorgen","2017","35-65 Jahre alt","Realschulabschluss","1877","0.392914283859816","0.378795907492779","0.407032660226854"
"Einige Sorgen","2017","66 und älter","(Fach-)Abitur","123","0.459582285710483","0.400465175569956","0.51869939585101"
"Einige Sorgen","2017","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2017","66 und älter","AkademikerInnen","610","0.496319100749584","0.468777481271876","0.523860720227292"
"Einige Sorgen","2017","66 und älter","Hauptschulabschluss","978","0.406172636335427","0.386528296211011","0.425816976459843"
"Einige Sorgen","2017","66 und älter","Realschulabschluss","385","0.400888193668143","0.369773379403857","0.432003007932429"
"Keine Sorgen","2017","16-34 Jahre alt","(Fach-)Abitur","494","0.313844922206993","0.291099575917541","0.336590268496445"
"Keine Sorgen","2017","16-34 Jahre alt","(noch) kein Abschluss","196","0.342664690531488","0.301950950618097","0.383378430444879"
"Keine Sorgen","2017","16-34 Jahre alt","AkademikerInnen","406","0.399985350620836","0.370423961990266","0.429546739251407"
"Keine Sorgen","2017","16-34 Jahre alt","Hauptschulabschluss","159","0.154737845867784","0.132277708543135","0.177197983192432"
"Keine Sorgen","2017","16-34 Jahre alt","Realschulabschluss","273","0.197082292893358","0.176117222643835","0.218047363142882"
"Keine Sorgen","2017","35-65 Jahre alt","(Fach-)Abitur","503","0.235136725000717","0.217736999060305","0.252536450941129"
"Keine Sorgen","2017","35-65 Jahre alt","(noch) kein Abschluss","59","0.202190152080642","0.159747885817531","0.244632418343753"
"Keine Sorgen","2017","35-65 Jahre alt","AkademikerInnen","1271","0.310680413410838","0.296713078812156","0.324647748009521"
"Keine Sorgen","2017","35-65 Jahre alt","Hauptschulabschluss","441","0.0985890857288848","0.0890642650617435","0.108113906396026"
"Keine Sorgen","2017","35-65 Jahre alt","Realschulabschluss","627","0.134440734483176","0.124579649939377","0.144301819026974"
"Keine Sorgen","2017","66 und älter","(Fach-)Abitur","54","0.179228934455373","0.133732030103031","0.224725838807715"
"Keine Sorgen","2017","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2017","66 und älter","AkademikerInnen","248","0.201750643868695","0.179644754544826","0.223856533192564"
"Keine Sorgen","2017","66 und älter","Hauptschulabschluss","231","0.105131792267105","0.0928630912044784","0.117400493329731"
"Keine Sorgen","2017","66 und älter","Realschulabschluss","127","0.147440756420853","0.124930901310771","0.169950611530935"
"Grosse Sorgen","2018","16-34 Jahre alt","(Fach-)Abitur","222","0.152816298216746","0.134921121277111","0.170711475156382"
"Grosse Sorgen","2018","16-34 Jahre alt","(noch) kein Abschluss","89","0.197772152674672","0.161875912883586","0.233668392465759"
"Grosse Sorgen","2018","16-34 Jahre alt","AkademikerInnen","118","0.123167906563786","0.103337625951072","0.1429981871765"
"Grosse Sorgen","2018","16-34 Jahre alt","Hauptschulabschluss","343","0.349783973587621","0.319329476789445","0.380238470385798"
"Grosse Sorgen","2018","16-34 Jahre alt","Realschulabschluss","378","0.309256768626913","0.283500605500742","0.335012931753085"
"Grosse Sorgen","2018","35-65 Jahre alt","(Fach-)Abitur","518","0.223461361096063","0.205836894289304","0.241085827902822"
"Grosse Sorgen","2018","35-65 Jahre alt","(noch) kein Abschluss","133","0.420313305479344","0.367922613248495","0.472703997710193"
"Grosse Sorgen","2018","35-65 Jahre alt","AkademikerInnen","614","0.146902127859958","0.135901203609506","0.157903052110411"
"Grosse Sorgen","2018","35-65 Jahre alt","Hauptschulabschluss","1572","0.456852089134145","0.440311313064089","0.473392865204201"
"Grosse Sorgen","2018","35-65 Jahre alt","Realschulabschluss","1759","0.426198968579127","0.411545314950861","0.440852622207392"
"Grosse Sorgen","2018","66 und älter","(Fach-)Abitur","92","0.284415558024038","0.233535014837289","0.335296101210786"
"Grosse Sorgen","2018","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2018","66 und älter","AkademikerInnen","337","0.246172761261294","0.222692401857256","0.269653120665331"
"Grosse Sorgen","2018","66 und älter","Hauptschulabschluss","947","0.404835051355879","0.38494674097069","0.424723361741068"
"Grosse Sorgen","2018","66 und älter","Realschulabschluss","353","0.346366687482237","0.316622200749649","0.376111174214825"
"Einige Sorgen","2018","16-34 Jahre alt","(Fach-)Abitur","680","0.433536766749593","0.408889929700288","0.458183603798897"
"Einige Sorgen","2018","16-34 Jahre alt","(noch) kein Abschluss","180","0.346477048266769","0.303594046454063","0.389360050079475"
"Einige Sorgen","2018","16-34 Jahre alt","AkademikerInnen","443","0.408121927874839","0.378464536307281","0.437779319442397"
"Einige Sorgen","2018","16-34 Jahre alt","Hauptschulabschluss","393","0.445255184574298","0.413517608256423","0.476992760892174"
"Einige Sorgen","2018","16-34 Jahre alt","Realschulabschluss","543","0.447449203834297","0.419740180681171","0.475158226987423"
"Einige Sorgen","2018","35-65 Jahre alt","(Fach-)Abitur","976","0.461560658306416","0.440468743107713","0.482652573505119"
"Einige Sorgen","2018","35-65 Jahre alt","(noch) kein Abschluss","141","0.385859212508634","0.334191491111924","0.437526933905343"
"Einige Sorgen","2018","35-65 Jahre alt","AkademikerInnen","1777","0.439556604539469","0.424132889800296","0.454980319278641"
"Einige Sorgen","2018","35-65 Jahre alt","Hauptschulabschluss","1385","0.399041136636691","0.382780399671332","0.41530187360205"
"Einige Sorgen","2018","35-65 Jahre alt","Realschulabschluss","1871","0.415132226041614","0.400531275403421","0.429733176679808"
"Einige Sorgen","2018","66 und älter","(Fach-)Abitur","139","0.451228763699373","0.395106048032618","0.507351479366128"
"Einige Sorgen","2018","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2018","66 und älter","AkademikerInnen","606","0.460982139395576","0.433811963115822","0.48815231567533"
"Einige Sorgen","2018","66 und älter","Hauptschulabschluss","1069","0.448129484733192","0.42798015899546","0.468278810470925"
"Einige Sorgen","2018","66 und älter","Realschulabschluss","471","0.492290278228425","0.461037422902645","0.523543133554205"
"Keine Sorgen","2018","16-34 Jahre alt","(Fach-)Abitur","651","0.413646935033661","0.389153095499886","0.438140774567436"
"Keine Sorgen","2018","16-34 Jahre alt","(noch) kein Abschluss","204","0.455750799058559","0.410867978631581","0.500633619485537"
"Keine Sorgen","2018","16-34 Jahre alt","AkademikerInnen","494","0.468710165561375","0.438598151764055","0.498822179358695"
"Keine Sorgen","2018","16-34 Jahre alt","Hauptschulabschluss","206","0.20496084183808","0.179182656163687","0.230739027512474"
"Keine Sorgen","2018","16-34 Jahre alt","Realschulabschluss","316","0.24329402753879","0.219383313473295","0.267204741604284"
"Keine Sorgen","2018","35-65 Jahre alt","(Fach-)Abitur","652","0.314977980597521","0.295325128072809","0.334630833122233"
"Keine Sorgen","2018","35-65 Jahre alt","(noch) kein Abschluss","67","0.193827482012023","0.151871627275654","0.235783336748392"
"Keine Sorgen","2018","35-65 Jahre alt","AkademikerInnen","1587","0.413541267600573","0.398237658725056","0.42884487647609"
"Keine Sorgen","2018","35-65 Jahre alt","Hauptschulabschluss","527","0.144106774229164","0.132445097164538","0.15576845129379"
"Keine Sorgen","2018","35-65 Jahre alt","Realschulabschluss","745","0.158668805379259","0.147842299047153","0.169495311711364"
"Keine Sorgen","2018","66 und älter","(Fach-)Abitur","71","0.26435567827659","0.214619445751305","0.314091910801874"
"Keine Sorgen","2018","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2018","66 und älter","AkademikerInnen","350","0.29284509934313","0.268040907216029","0.317649291470231"
"Keine Sorgen","2018","66 und älter","Hauptschulabschluss","324","0.147035463910929","0.132686627054637","0.16138430076722"
"Keine Sorgen","2018","66 und älter","Realschulabschluss","159","0.161343034289338","0.138347758558687","0.184338310019989"
"Grosse Sorgen","2019","16-34 Jahre alt","(Fach-)Abitur","225","0.156653669049759","0.137970989994414","0.175336348105104"
"Grosse Sorgen","2019","16-34 Jahre alt","(noch) kein Abschluss","63","0.1823124250823","0.144893761690848","0.219731088473753"
"Grosse Sorgen","2019","16-34 Jahre alt","AkademikerInnen","88","0.0878643599989694","0.0703443757188414","0.105384344279097"
"Grosse Sorgen","2019","16-34 Jahre alt","Hauptschulabschluss","279","0.368223220892225","0.334044579974695","0.402401861809756"
"Grosse Sorgen","2019","16-34 Jahre alt","Realschulabschluss","334","0.289674029643742","0.263060675033217","0.316287384254268"
"Grosse Sorgen","2019","35-65 Jahre alt","(Fach-)Abitur","510","0.202042624968801","0.185728595328423","0.218356654609179"
"Grosse Sorgen","2019","35-65 Jahre alt","(noch) kein Abschluss","115","0.391880914013744","0.335792524552785","0.447969303474703"
"Grosse Sorgen","2019","35-65 Jahre alt","AkademikerInnen","652","0.14998059377492","0.139589924476228","0.160371263073613"
"Grosse Sorgen","2019","35-65 Jahre alt","Hauptschulabschluss","1319","0.42024312294907","0.403063120078683","0.437423125819458"
"Grosse Sorgen","2019","35-65 Jahre alt","Realschulabschluss","1698","0.402303398201296","0.387968306125103","0.416638490277489"
"Grosse Sorgen","2019","66 und älter","(Fach-)Abitur","92","0.239708234943792","0.193993384027504","0.28542308586008"
"Grosse Sorgen","2019","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2019","66 und älter","AkademikerInnen","351","0.240061062426149","0.218152096813668","0.26197002803863"
"Grosse Sorgen","2019","66 und älter","Hauptschulabschluss","864","0.377026109476054","0.356861487912213","0.397190731039895"
"Grosse Sorgen","2019","66 und älter","Realschulabschluss","332","0.291076699151797","0.263984793193301","0.318168605110293"
"Einige Sorgen","2019","16-34 Jahre alt","(Fach-)Abitur","607","0.412236042723041","0.386934887944696","0.437537197501385"
"Einige Sorgen","2019","16-34 Jahre alt","(noch) kein Abschluss","165","0.401649202852965","0.354138896734711","0.449159508971218"
"Einige Sorgen","2019","16-34 Jahre alt","AkademikerInnen","411","0.439551919256158","0.40883551264353","0.470268325868785"
"Einige Sorgen","2019","16-34 Jahre alt","Hauptschulabschluss","331","0.437411336625355","0.40225870208879","0.472563971161921"
"Einige Sorgen","2019","16-34 Jahre alt","Realschulabschluss","482","0.449927868201359","0.420740343723826","0.479115392678892"
"Einige Sorgen","2019","35-65 Jahre alt","(Fach-)Abitur","1031","0.467442775918929","0.447170744731689","0.487714807106169"
"Einige Sorgen","2019","35-65 Jahre alt","(noch) kein Abschluss","115","0.414116664662823","0.357522908028045","0.470710421297602"
"Einige Sorgen","2019","35-65 Jahre alt","AkademikerInnen","1923","0.422831221758515","0.408454942275704","0.437207501241326"
"Einige Sorgen","2019","35-65 Jahre alt","Hauptschulabschluss","1322","0.417751440181648","0.400585675313258","0.434917205050038"
"Einige Sorgen","2019","35-65 Jahre alt","Realschulabschluss","1919","0.419264550065467","0.404839528092675","0.433689572038259"
"Einige Sorgen","2019","66 und älter","(Fach-)Abitur","160","0.451389710760883","0.398101211517395","0.504678210004372"
"Einige Sorgen","2019","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2019","66 und älter","AkademikerInnen","649","0.423823121461838","0.398475226475408","0.449171016448268"
"Einige Sorgen","2019","66 und älter","Hauptschulabschluss","995","0.464959613393179","0.444207117419368","0.485712109366989"
"Einige Sorgen","2019","66 und älter","Realschulabschluss","535","0.514736097883872","0.484929149239669","0.544543046528075"
"Keine Sorgen","2019","16-34 Jahre alt","(Fach-)Abitur","622","0.4311102882272","0.405655228451464","0.456565348002937"
"Keine Sorgen","2019","16-34 Jahre alt","(noch) kein Abschluss","181","0.416038372064735","0.368269467025183","0.463807277104287"
"Keine Sorgen","2019","16-34 Jahre alt","AkademikerInnen","504","0.472583720744873","0.441686901761622","0.503480539728124"
"Keine Sorgen","2019","16-34 Jahre alt","Hauptschulabschluss","155","0.194365442482419","0.166324284605042","0.222406600359797"
"Keine Sorgen","2019","16-34 Jahre alt","Realschulabschluss","300","0.260398102154898","0.234650670767138","0.286145533542659"
"Keine Sorgen","2019","35-65 Jahre alt","(Fach-)Abitur","786","0.33051459911227","0.311402174798694","0.349627023425845"
"Keine Sorgen","2019","35-65 Jahre alt","(noch) kein Abschluss","61","0.194002421323432","0.148569355890357","0.239435486756508"
"Keine Sorgen","2019","35-65 Jahre alt","AkademikerInnen","1961","0.427188184466565","0.412792670739921","0.441583698193209"
"Keine Sorgen","2019","35-65 Jahre alt","Hauptschulabschluss","530","0.162005436869282","0.149181086777857","0.174829786960706"
"Keine Sorgen","2019","35-65 Jahre alt","Realschulabschluss","878","0.178432051733237","0.167239182714961","0.189624920751513"
"Keine Sorgen","2019","66 und älter","(Fach-)Abitur","83","0.308902054295324","0.259424766277793","0.358379342312855"
"Keine Sorgen","2019","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2019","66 und älter","AkademikerInnen","460","0.336115816112013","0.311885320420423","0.360346311803603"
"Keine Sorgen","2019","66 und älter","Hauptschulabschluss","360","0.158014277130768","0.142837835078577","0.173190719182958"
"Keine Sorgen","2019","66 und älter","Realschulabschluss","213","0.194187202964332","0.170595266145513","0.21777913978315"
