"plj0046","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2014","16-34 Jahre alt","Thueringen","79","0.363885459313468","0.298814313212715","0.428956605414221"
"Einige Sorgen","2014","35-65 Jahre alt","Schleswig-Holstein","213","0.458434811542445","0.414181296232087","0.502688326852803"
"Einige Sorgen","2014","35-65 Jahre alt","Hamburg","100","0.323054973488578","0.263391709824709","0.382718237152448"
"Einige Sorgen","2014","35-65 Jahre alt","Niedersachsen","638","0.416478437408793","0.391078155273367","0.441878719544219"
"Einige Sorgen","2014","35-65 Jahre alt","Bremen","42","0.413543925799774","0.321092543368149","0.505995308231398"
"Einige Sorgen","2014","35-65 Jahre alt","Nordrhein-Westfalen","1359","0.426097987790097","0.409081054997917","0.443114920582277"
"Einige Sorgen","2014","35-65 Jahre alt","Hessen","464","0.388668426050222","0.360520273524794","0.416816578575651"
"Einige Sorgen","2014","35-65 Jahre alt","Rheinland-Pfalz,Saarland","358","0.440196182790304","0.404903688043519","0.475488677537089"
"Einige Sorgen","2014","35-65 Jahre alt","Baden-Wuerttemberg","759","0.395004561205498","0.372912776675357","0.417096345735638"
"Einige Sorgen","2014","35-65 Jahre alt","Bayern","1012","0.404694750268064","0.385673832740674","0.423715667795455"
"Einige Sorgen","2014","35-65 Jahre alt","Saarland","64","0.434377722941201","0.35107184188105","0.517683604001353"
"Einige Sorgen","2014","35-65 Jahre alt","Berlin","181","0.310300520905533","0.271173016457796","0.349428025353269"
"Einige Sorgen","2014","35-65 Jahre alt","Brandenburg","252","0.460844816618225","0.421125236426583","0.500564396809867"
"Einige Sorgen","2014","35-65 Jahre alt","Mecklenburg-Vorpommern","157","0.521858685844481","0.466870036373261","0.576847335315701"
"Einige Sorgen","2014","35-65 Jahre alt","Sachsen","392","0.401311355503433","0.369551480921387","0.433071230085479"
"Einige Sorgen","2014","35-65 Jahre alt","Sachsen-Anhalt","231","0.427199669375893","0.385858397830744","0.468540940921042"
"Einige Sorgen","2014","35-65 Jahre alt","Thueringen","255","0.469782281310704","0.42905966999619","0.510504892625218"
"Einige Sorgen","2014","66 und älter","Schleswig-Holstein","91","0.557263621211502","0.485493756068929","0.629033486354076"
"Einige Sorgen","2014","66 und älter","Hamburg","51","0.473050543765647","0.374201310152622","0.571899777378672"
"Einige Sorgen","2014","66 und älter","Niedersachsen","261","0.524894563225791","0.480496809921478","0.569292316530104"
"Einige Sorgen","2014","66 und älter","Bremen","","","",""
"Einige Sorgen","2014","66 und älter","Nordrhein-Westfalen","392","0.425857462437829","0.394145972600701","0.457568952274956"
"Einige Sorgen","2014","66 und älter","Hessen","141","0.429108660842463","0.371746508076783","0.486470813608142"
"Einige Sorgen","2014","66 und älter","Rheinland-Pfalz,Saarland","107","0.422501643653547","0.361755206610964","0.48324808069613"
"Einige Sorgen","2014","66 und älter","Baden-Wuerttemberg","254","0.468098543104557","0.426434968698494","0.50976211751062"
"Einige Sorgen","2014","66 und älter","Bayern","372","0.463698258610526","0.428498212042631","0.49889830517842"
"Einige Sorgen","2014","66 und älter","Saarland","","","",""
"Einige Sorgen","2014","66 und älter","Berlin","88","0.410325140038109","0.342825201592451","0.477825078483768"
"Einige Sorgen","2014","66 und älter","Brandenburg","115","0.511106851594641","0.448385413886817","0.573828289302464"
"Einige Sorgen","2014","66 und älter","Mecklenburg-Vorpommern","65","0.456916893695138","0.368523475154905","0.545310312235371"
"Einige Sorgen","2014","66 und älter","Sachsen","153","0.421902791036923","0.370163472491834","0.473642109582012"
"Einige Sorgen","2014","66 und älter","Sachsen-Anhalt","92","0.419682815340084","0.352935815052312","0.486429815627856"
"Einige Sorgen","2014","66 und älter","Thueringen","100","0.397466000994891","0.331435037418887","0.463496964570895"
"Keine Sorgen","2014","16-34 Jahre alt","Schleswig-Holstein","96","0.365566644361237","0.306106753758849","0.425026534963626"
"Keine Sorgen","2014","16-34 Jahre alt","Hamburg","49","0.56176523375021","0.469461887666322","0.654068579834098"
"Keine Sorgen","2014","16-34 Jahre alt","Niedersachsen","254","0.357755596174874","0.321378455764125","0.394132736585623"
"Keine Sorgen","2014","16-34 Jahre alt","Bremen","","","",""
"Keine Sorgen","2014","16-34 Jahre alt","Nordrhein-Westfalen","461","0.349919776793041","0.325319940567129","0.374519613018953"
"Keine Sorgen","2014","16-34 Jahre alt","Hessen","185","0.432384696524965","0.386510202285817","0.478259190764113"
"Keine Sorgen","2014","16-34 Jahre alt","Rheinland-Pfalz,Saarland","108","0.401803216634728","0.348827250798801","0.454779182470656"
"Keine Sorgen","2014","16-34 Jahre alt","Baden-Wuerttemberg","325","0.454978448590225","0.420143472787004","0.489813424393446"
"Keine Sorgen","2014","16-34 Jahre alt","Bayern","421","0.403818136716346","0.374097573140552","0.433538700292139"
"Keine Sorgen","2014","16-34 Jahre alt","Saarland","","","",""
"Keine Sorgen","2014","16-34 Jahre alt","Berlin","108","0.457361738949898","0.395107968659081","0.519615509240716"
"Keine Sorgen","2014","16-34 Jahre alt","Brandenburg","54","0.363924451369995","0.293244204384097","0.434604698355893"
"Keine Sorgen","2014","16-34 Jahre alt","Mecklenburg-Vorpommern","42","0.385619007927824","0.299947709245021","0.471290306610627"
"Keine Sorgen","2014","16-34 Jahre alt","Sachsen","126","0.345658959890019","0.296394631435401","0.394923288344638"
"Keine Sorgen","2014","16-34 Jahre alt","Sachsen-Anhalt","75","0.312407795704933","0.248962772020169","0.375852819389697"
"Keine Sorgen","2014","16-34 Jahre alt","Thueringen","61","0.362158801650426","0.297154177829586","0.427163425471266"
"Keine Sorgen","2014","35-65 Jahre alt","Schleswig-Holstein","156","0.364369809247438","0.321627590613542","0.407112027881334"
"Keine Sorgen","2014","35-65 Jahre alt","Hamburg","102","0.47995834677221","0.416218219101464","0.543698474442956"
"Keine Sorgen","2014","35-65 Jahre alt","Niedersachsen","498","0.343973776517049","0.319497965419334","0.368449587614765"
"Keine Sorgen","2014","35-65 Jahre alt","Bremen","31","0.188709880080758","0.115255067511319","0.262164692650197"
"Keine Sorgen","2014","35-65 Jahre alt","Nordrhein-Westfalen","960","0.280425607006936","0.264967569648114","0.295883644365759"
"Keine Sorgen","2014","35-65 Jahre alt","Hessen","440","0.387202570185081","0.35907388485316","0.415331255517002"
"Keine Sorgen","2014","35-65 Jahre alt","Rheinland-Pfalz,Saarland","262","0.34770336949341","0.313844822868999","0.381561916117821"
"Keine Sorgen","2014","35-65 Jahre alt","Baden-Wuerttemberg","738","0.404900243812431","0.382717125343891","0.427083362280971"
"Keine Sorgen","2014","35-65 Jahre alt","Bayern","899","0.340403088086026","0.322040500790043","0.35876567538201"
"Keine Sorgen","2014","35-65 Jahre alt","Saarland","44","0.329804551372195","0.250789887625134","0.408819215119256"
"Keine Sorgen","2014","35-65 Jahre alt","Berlin","216","0.412681972103484","0.371042485834724","0.454321458372243"
"Keine Sorgen","2014","35-65 Jahre alt","Brandenburg","156","0.222340223624677","0.189206195174162","0.255474252075191"
"Keine Sorgen","2014","35-65 Jahre alt","Mecklenburg-Vorpommern","93","0.251874008590115","0.204088357408898","0.299659659771332"
"Keine Sorgen","2014","35-65 Jahre alt","Sachsen","262","0.244269004286725","0.216429894579689","0.272108113993761"
"Keine Sorgen","2014","35-65 Jahre alt","Sachsen-Anhalt","143","0.240067919450262","0.204371784078721","0.275764054821802"
"Keine Sorgen","2014","35-65 Jahre alt","Thueringen","155","0.250930313684474","0.215555198690195","0.286305428678753"
"Keine Sorgen","2014","66 und älter","Schleswig-Holstein","59","0.307036473711564","0.2403881313293","0.373684816093827"
"Keine Sorgen","2014","66 und älter","Hamburg","31","0.341656511796832","0.247758547567225","0.435554476026439"
"Keine Sorgen","2014","66 und älter","Niedersachsen","124","0.247490548299861","0.209122894308171","0.285858202291551"
"Keine Sorgen","2014","66 und älter","Bremen","","","",""
"Keine Sorgen","2014","66 und älter","Nordrhein-Westfalen","222","0.229345379482033","0.202383538452288","0.256307220511778"
"Keine Sorgen","2014","66 und älter","Hessen","79","0.270123873285483","0.218663712596368","0.321584033974598"
"Keine Sorgen","2014","66 und älter","Rheinland-Pfalz,Saarland","101","0.397437295246607","0.337255288380813","0.4576193021124"
"Keine Sorgen","2014","66 und älter","Baden-Wuerttemberg","145","0.222410671608727","0.187687031350652","0.257134311866802"
"Keine Sorgen","2014","66 und älter","Bayern","209","0.276950926017083","0.245364084607455","0.308537767426711"
"Keine Sorgen","2014","66 und älter","Saarland","","","",""
"Keine Sorgen","2014","66 und älter","Berlin","51","0.258779113357123","0.198679532676301","0.318878694037945"
"Keine Sorgen","2014","66 und älter","Brandenburg","57","0.233062726858506","0.180014666131522","0.28611078758549"
"Keine Sorgen","2014","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2014","66 und älter","Sachsen","90","0.280317320341889","0.23326191046379","0.327372730219989"
"Keine Sorgen","2014","66 und älter","Sachsen-Anhalt","47","0.230206480975275","0.173270823264759","0.287142138685791"
"Keine Sorgen","2014","66 und älter","Thueringen","56","0.246712737332534","0.188544894079284","0.304880580585783"
"Grosse Sorgen","2015","16-34 Jahre alt","Schleswig-Holstein","58","0.258303319663251","0.201111357938571","0.31549528138793"
"Grosse Sorgen","2015","16-34 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","2015","16-34 Jahre alt","Niedersachsen","144","0.241229147245479","0.206619334384987","0.275838960105972"
"Grosse Sorgen","2015","16-34 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2015","16-34 Jahre alt","Nordrhein-Westfalen","408","0.297346644041092","0.272286431664836","0.322406856417348"
"Grosse Sorgen","2015","16-34 Jahre alt","Hessen","113","0.285239196020097","0.239780868618904","0.330697523421291"
"Grosse Sorgen","2015","16-34 Jahre alt","Rheinland-Pfalz,Saarland","69","0.2675526905613","0.215514935999934","0.319590445122666"
"Grosse Sorgen","2015","16-34 Jahre alt","Baden-Wuerttemberg","200","0.289652954903999","0.255807697887209","0.323498211920789"
"Grosse Sorgen","2015","16-34 Jahre alt","Bayern","241","0.257056415056526","0.228297107655161","0.285815722457892"
"Grosse Sorgen","2015","16-34 Jahre alt","Saarland","","","",""
"Grosse Sorgen","2015","16-34 Jahre alt","Berlin","57","0.243381635736652","0.187802384497257","0.298960886976047"
"Grosse Sorgen","2015","16-34 Jahre alt","Brandenburg","86","0.541756187643142","0.465266210054704","0.618246165231579"
"Grosse Sorgen","2015","16-34 Jahre alt","Mecklenburg-Vorpommern","42","0.447288596298089","0.355613369128095","0.538963823468084"
"Grosse Sorgen","2015","16-34 Jahre alt","Sachsen","123","0.4291379264789","0.374908233410266","0.483367619547534"
"Grosse Sorgen","2015","16-34 Jahre alt","Sachsen-Anhalt","69","0.400123736986387","0.326692975380315","0.47355449859246"
"Grosse Sorgen","2015","16-34 Jahre alt","Thueringen","74","0.35027971865879","0.280587779883156","0.419971657434424"
"Grosse Sorgen","2015","35-65 Jahre alt","Schleswig-Holstein","149","0.30655291825747","0.264780987032003","0.348324849482936"
"Grosse Sorgen","2015","35-65 Jahre alt","Hamburg","39","0.159090224800101","0.111298436641534","0.206882012958668"
"Grosse Sorgen","2015","35-65 Jahre alt","Niedersachsen","343","0.284469578203135","0.260277296666873","0.308661859739396"
"Grosse Sorgen","2015","35-65 Jahre alt","Bremen","30","0.505989034365891","0.402118603102639","0.609859465629144"
"Grosse Sorgen","2015","35-65 Jahre alt","Nordrhein-Westfalen","988","0.329241632450805","0.31232361712332","0.346159647778291"
"Grosse Sorgen","2015","35-65 Jahre alt","Hessen","272","0.260842276101558","0.234257990133004","0.287426562070112"
"Grosse Sorgen","2015","35-65 Jahre alt","Rheinland-Pfalz,Saarland","188","0.25195976799987","0.220182497475474","0.283737038524266"
"Grosse Sorgen","2015","35-65 Jahre alt","Baden-Wuerttemberg","510","0.289006682380792","0.267774642574207","0.310238722187378"
"Grosse Sorgen","2015","35-65 Jahre alt","Bayern","775","0.363770615935663","0.344377614744948","0.383163617126378"
"Grosse Sorgen","2015","35-65 Jahre alt","Saarland","44","0.346571734997633","0.266885494833775","0.426257975161491"
"Grosse Sorgen","2015","35-65 Jahre alt","Berlin","143","0.309598607632888","0.268494967456564","0.350702247809213"
"Grosse Sorgen","2015","35-65 Jahre alt","Brandenburg","258","0.471216883576337","0.430487353832075","0.5119464133206"
"Grosse Sorgen","2015","35-65 Jahre alt","Mecklenburg-Vorpommern","104","0.317597144158446","0.266429756683125","0.368764531633766"
"Grosse Sorgen","2015","35-65 Jahre alt","Sachsen","318","0.443650088989731","0.41001284699497","0.477287330984493"
"Grosse Sorgen","2015","35-65 Jahre alt","Sachsen-Anhalt","207","0.415723504552851","0.37261055557438","0.458836453531321"
"Grosse Sorgen","2015","35-65 Jahre alt","Thueringen","224","0.442279220011801","0.400035951763761","0.484522488259842"
"Grosse Sorgen","2015","66 und älter","Schleswig-Holstein","44","0.270134843284053","0.20453491338113","0.335734773186975"
"Grosse Sorgen","2015","66 und älter","Hamburg","","","",""
"Grosse Sorgen","2015","66 und älter","Niedersachsen","132","0.29696977081766","0.256346669311844","0.337592872323476"
"Grosse Sorgen","2015","66 und älter","Bremen","","","",""
"Grosse Sorgen","2015","66 und älter","Nordrhein-Westfalen","340","0.374427891613116","0.343103242999765","0.405752540226467"
"Grosse Sorgen","2015","66 und älter","Hessen","78","0.306463655044682","0.251975030492404","0.36095227959696"
"Grosse Sorgen","2015","66 und älter","Rheinland-Pfalz,Saarland","44","0.208302629597821","0.158459537314856","0.258145721880786"
"Grosse Sorgen","2015","66 und älter","Baden-Wuerttemberg","182","0.370217557708202","0.329641259719277","0.410793855697127"
"Grosse Sorgen","2015","66 und älter","Bayern","238","0.328714359210085","0.294983067591487","0.362445650828684"
"Grosse Sorgen","2015","66 und älter","Saarland","","","",""
"Grosse Sorgen","2015","66 und älter","Berlin","70","0.385743735550837","0.317246749230698","0.454240721870976"
"Grosse Sorgen","2015","66 und älter","Brandenburg","84","0.314375288938746","0.256240984507054","0.372509593370438"
"Grosse Sorgen","2015","66 und älter","Mecklenburg-Vorpommern","47","0.403163387547299","0.317850527470115","0.488476247624483"
"Grosse Sorgen","2015","66 und älter","Sachsen","130","0.383835785546682","0.332959487863657","0.434712083229707"
"Grosse Sorgen","2015","66 und älter","Sachsen-Anhalt","74","0.348971253215964","0.28419566984964","0.413746836582287"
"Grosse Sorgen","2015","66 und älter","Thueringen","64","0.355795077598668","0.291043488543916","0.42054666665342"
"Einige Sorgen","2015","16-34 Jahre alt","Schleswig-Holstein","91","0.432596642493556","0.367860867014565","0.497332417972546"
"Einige Sorgen","2015","16-34 Jahre alt","Hamburg","33","0.272538543163327","0.183000984764824","0.362076101561831"
"Einige Sorgen","2015","16-34 Jahre alt","Niedersachsen","235","0.421344821436047","0.381400247539904","0.461289395332189"
"Einige Sorgen","2015","16-34 Jahre alt","Bremen","","","",""
"Einige Sorgen","2015","16-34 Jahre alt","Nordrhein-Westfalen","501","0.369012397695266","0.342557044991573","0.395467750398959"
"Einige Sorgen","2015","16-34 Jahre alt","Hessen","139","0.368330828829216","0.319769298763286","0.416892358895145"
"Einige Sorgen","2015","16-34 Jahre alt","Rheinland-Pfalz,Saarland","125","0.456101423306644","0.397552977911851","0.514649868701438"
"Einige Sorgen","2015","16-34 Jahre alt","Baden-Wuerttemberg","266","0.369129491822972","0.333122815820328","0.405136167825616"
"Einige Sorgen","2015","16-34 Jahre alt","Bayern","347","0.398996492620742","0.366770275901512","0.431222709339972"
"Einige Sorgen","2015","16-34 Jahre alt","Saarland","30","0.412162035191856","0.291569364739703","0.532754705644009"
"Einige Sorgen","2015","16-34 Jahre alt","Berlin","70","0.274973148236782","0.217143235300046","0.332803061173518"
"Einige Sorgen","2015","16-34 Jahre alt","Brandenburg","49","0.347456428662221","0.274357801236249","0.420555056088193"
"Einige Sorgen","2015","16-34 Jahre alt","Mecklenburg-Vorpommern","37","0.288103004075466","0.204602068252898","0.371603939898034"
"Einige Sorgen","2015","16-34 Jahre alt","Sachsen","107","0.303019330926006","0.252667109450855","0.353371552401158"
"Einige Sorgen","2015","16-34 Jahre alt","Sachsen-Anhalt","50","0.306781811256076","0.23766243440869","0.375901188103462"
"Einige Sorgen","2015","16-34 Jahre alt","Thueringen","58","0.294632670656492","0.22803485884399","0.361230482468994"
"Einige Sorgen","2015","35-65 Jahre alt","Schleswig-Holstein","191","0.417402500049527","0.372725192186774","0.462079807912279"
"Einige Sorgen","2015","35-65 Jahre alt","Hamburg","101","0.331695611704244","0.270175962364696","0.393215261043791"
"Einige Sorgen","2015","35-65 Jahre alt","Niedersachsen","625","0.441535218817088","0.414908022988474","0.468162414645701"
"Einige Sorgen","2015","35-65 Jahre alt","Bremen","44","0.381377919849619","0.280465744334187","0.482290095365051"
"Einige Sorgen","2015","35-65 Jahre alt","Nordrhein-Westfalen","1244","0.440470375126665","0.422598139303403","0.458342610949926"
"Einige Sorgen","2015","35-65 Jahre alt","Hessen","467","0.410747027622438","0.38096148232548","0.440532572919395"
"Einige Sorgen","2015","35-65 Jahre alt","Rheinland-Pfalz,Saarland","348","0.47844102527834","0.441876963770386","0.515005086786295"
"Einige Sorgen","2015","35-65 Jahre alt","Baden-Wuerttemberg","762","0.425970368885784","0.40280912559624","0.449131612175328"
"Einige Sorgen","2015","35-65 Jahre alt","Bayern","965","0.383415335818902","0.363815363674631","0.403015307963172"
"Einige Sorgen","2015","35-65 Jahre alt","Saarland","63","0.365070647145812","0.284451357384534","0.445689936907091"
"Einige Sorgen","2015","35-65 Jahre alt","Berlin","189","0.379107128990237","0.335973175201765","0.42224108277871"
"Einige Sorgen","2015","35-65 Jahre alt","Brandenburg","221","0.375420700314652","0.335910149392027","0.414931251237278"
"Einige Sorgen","2015","35-65 Jahre alt","Mecklenburg-Vorpommern","146","0.505711454089454","0.450760378248647","0.560662529930261"
"Einige Sorgen","2015","35-65 Jahre alt","Sachsen","332","0.384588065526096","0.351649328697648","0.417526802354544"
"Einige Sorgen","2015","35-65 Jahre alt","Sachsen-Anhalt","204","0.412602388789729","0.369537018132737","0.45566775944672"
"Einige Sorgen","2015","35-65 Jahre alt","Thueringen","210","0.367507472036286","0.326500130358138","0.408514813714434"
"Einige Sorgen","2015","66 und älter","Schleswig-Holstein","82","0.456334762693828","0.382748064585076","0.529921460802581"
"Einige Sorgen","2015","66 und älter","Hamburg","47","0.41038968374761","0.314928072680917","0.505851294814303"
"Einige Sorgen","2015","66 und älter","Niedersachsen","253","0.503640566358742","0.45918885881469","0.548092273902794"
"Einige Sorgen","2015","66 und älter","Bremen","","","",""
"Einige Sorgen","2015","66 und älter","Nordrhein-Westfalen","395","0.442547867746297","0.41040035775467","0.474695377737925"
"Einige Sorgen","2015","66 und älter","Hessen","131","0.459344620031697","0.400445158331639","0.518244081731755"
"Einige Sorgen","2015","66 und älter","Rheinland-Pfalz,Saarland","145","0.56496648724698","0.504117871709743","0.625815102784218"
"Einige Sorgen","2015","66 und älter","Baden-Wuerttemberg","237","0.434792935730571","0.393135390795735","0.476450480665407"
"Einige Sorgen","2015","66 und älter","Bayern","351","0.457529748182112","0.42175574126594","0.493303755098283"
"Einige Sorgen","2015","66 und älter","Saarland","","","",""
"Einige Sorgen","2015","66 und älter","Berlin","81","0.409089355057319","0.33990351440047","0.478275195714168"
"Einige Sorgen","2015","66 und älter","Brandenburg","119","0.526898237021824","0.464380146529751","0.589416327513898"
"Einige Sorgen","2015","66 und älter","Mecklenburg-Vorpommern","62","0.474605779483012","0.387758666225121","0.561452892740903"
"Einige Sorgen","2015","66 und älter","Sachsen","156","0.423850005652339","0.372152640340693","0.475547370963985"
"Einige Sorgen","2015","66 und älter","Sachsen-Anhalt","97","0.453961541855793","0.386300672974638","0.521622410736948"
"Einige Sorgen","2015","66 und älter","Thueringen","108","0.467734792910978","0.400250559157993","0.535219026663962"
"Keine Sorgen","2015","16-34 Jahre alt","Schleswig-Holstein","76","0.309100037843194","0.248717140825667","0.369482934860721"
"Keine Sorgen","2015","16-34 Jahre alt","Hamburg","41","0.530973727283128","0.430622799981406","0.63132465458485"
"Keine Sorgen","2015","16-34 Jahre alt","Niedersachsen","208","0.337426031318474","0.29917567219517","0.375676390441778"
"Keine Sorgen","2015","16-34 Jahre alt","Bremen","","","",""
"Keine Sorgen","2015","16-34 Jahre alt","Nordrhein-Westfalen","369","0.333640958263642","0.307790009223794","0.35949190730349"
"Keine Sorgen","2015","16-34 Jahre alt","Hessen","127","0.346429975150687","0.298524816787043","0.394335133514331"
"Keine Sorgen","2015","16-34 Jahre alt","Rheinland-Pfalz,Saarland","84","0.276345886132056","0.223778339017162","0.32891343324695"
"Keine Sorgen","2015","16-34 Jahre alt","Baden-Wuerttemberg","224","0.341217553273029","0.305841430102652","0.376593676443406"
"Keine Sorgen","2015","16-34 Jahre alt","Bayern","299","0.343947092322731","0.312686188189526","0.375207996455937"
"Keine Sorgen","2015","16-34 Jahre alt","Saarland","","","",""
"Keine Sorgen","2015","16-34 Jahre alt","Berlin","102","0.481645216026566","0.416929832266087","0.546360599787045"
"Keine Sorgen","2015","16-34 Jahre alt","Brandenburg","","","",""
"Keine Sorgen","2015","16-34 Jahre alt","Mecklenburg-Vorpommern","34","0.264608399626445","0.183274796003003","0.345942003249887"
"Keine Sorgen","2015","16-34 Jahre alt","Sachsen","90","0.267842742595094","0.219323364082178","0.316362121108009"
"Keine Sorgen","2015","16-34 Jahre alt","Sachsen-Anhalt","52","0.293094451757537","0.224870867894465","0.361318035620609"
"Keine Sorgen","2015","16-34 Jahre alt","Thueringen","48","0.355087610684718","0.285179114765421","0.424996106604016"
"Keine Sorgen","2015","35-65 Jahre alt","Schleswig-Holstein","128","0.276044581693004","0.235543120717299","0.316546042668708"
"Keine Sorgen","2015","35-65 Jahre alt","Hamburg","85","0.509214163495656","0.443893125121511","0.5745352018698"
"Keine Sorgen","2015","35-65 Jahre alt","Niedersachsen","368","0.273995202979778","0.250079338335889","0.297911067623667"
"Keine Sorgen","2015","35-65 Jahre alt","Bremen","","","",""
"Keine Sorgen","2015","35-65 Jahre alt","Nordrhein-Westfalen","732","0.23028799242253","0.215131148828837","0.245444836016222"
"Keine Sorgen","2015","35-65 Jahre alt","Hessen","309","0.328410696276004","0.299977349499647","0.356844043052361"
"Keine Sorgen","2015","35-65 Jahre alt","Rheinland-Pfalz,Saarland","181","0.26959920672179","0.237118278162708","0.302080135280871"
"Keine Sorgen","2015","35-65 Jahre alt","Baden-Wuerttemberg","479","0.285022948733423","0.263878762097314","0.306167135369532"
"Keine Sorgen","2015","35-65 Jahre alt","Bayern","624","0.252814048245435","0.235293838328227","0.270334258162644"
"Keine Sorgen","2015","35-65 Jahre alt","Saarland","30","0.288357617856554","0.212502580880749","0.36421265483236"
"Keine Sorgen","2015","35-65 Jahre alt","Berlin","154","0.311294263376874","0.27012886095095","0.352459665802798"
"Keine Sorgen","2015","35-65 Jahre alt","Brandenburg","98","0.153362416109011","0.123960987901613","0.182763844316408"
"Keine Sorgen","2015","35-65 Jahre alt","Mecklenburg-Vorpommern","68","0.176691401752101","0.134771180649592","0.218611622854609"
"Keine Sorgen","2015","35-65 Jahre alt","Sachsen","188","0.171761845484172","0.146225011848089","0.197298679120256"
"Keine Sorgen","2015","35-65 Jahre alt","Sachsen-Anhalt","91","0.171674106657421","0.138686618350204","0.204661594964637"
"Keine Sorgen","2015","35-65 Jahre alt","Thueringen","97","0.190213307951913","0.156831750343542","0.223594865560283"
"Keine Sorgen","2015","66 und älter","Schleswig-Holstein","50","0.273530394022119","0.207673191754293","0.339387596289944"
"Keine Sorgen","2015","66 und älter","Hamburg","30","0.295770982963159","0.207201778187471","0.384340187738847"
"Keine Sorgen","2015","66 und älter","Niedersachsen","101","0.199389662823597","0.163868115741723","0.234911209905472"
"Keine Sorgen","2015","66 und älter","Bremen","","","",""
"Keine Sorgen","2015","66 und älter","Nordrhein-Westfalen","182","0.183024240640587","0.157996461413501","0.208052019867673"
"Keine Sorgen","2015","66 und älter","Hessen","66","0.23419172492362","0.184139020938586","0.284244428908655"
"Keine Sorgen","2015","66 und älter","Rheinland-Pfalz,Saarland","66","0.226730883155199","0.175338509912557","0.27812325639784"
"Keine Sorgen","2015","66 und älter","Baden-Wuerttemberg","125","0.194989506561227","0.161696345477074","0.228282667645379"
"Keine Sorgen","2015","66 und älter","Bayern","156","0.213755892607803","0.184317933050229","0.243193852165377"
"Keine Sorgen","2015","66 und älter","Saarland","","","",""
"Keine Sorgen","2015","66 und älter","Berlin","43","0.205166909391844","0.148341986649702","0.261991832133986"
"Keine Sorgen","2015","66 und älter","Brandenburg","42","0.158726474039429","0.112969389572352","0.204483558506507"
"Keine Sorgen","2015","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2015","66 und älter","Sachsen","65","0.192314208800979","0.151083439277648","0.233544978324311"
"Keine Sorgen","2015","66 und älter","Sachsen-Anhalt","37","0.197067204928243","0.143008803330683","0.251125606525804"
"Keine Sorgen","2015","66 und älter","Thueringen","38","0.176470129490355","0.124910032700727","0.228030226279983"
"Grosse Sorgen","2016","16-34 Jahre alt","Schleswig-Holstein","80","0.346461031742381","0.28116362278069","0.411758440704071"
"Grosse Sorgen","2016","16-34 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","2016","16-34 Jahre alt","Niedersachsen","213","0.388450939213408","0.349581044757021","0.427320833669796"
"Grosse Sorgen","2016","16-34 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2016","16-34 Jahre alt","Nordrhein-Westfalen","469","0.327907491788673","0.301799258185117","0.35401572539223"
"Grosse Sorgen","2016","16-34 Jahre alt","Hessen","122","0.311137046041927","0.263900603266177","0.358373488817676"
"Grosse Sorgen","2016","16-34 Jahre alt","Rheinland-Pfalz,Saarland","95","0.315268206265453","0.261608019255895","0.368928393275012"
"Grosse Sorgen","2016","16-34 Jahre alt","Baden-Wuerttemberg","219","0.352317142408297","0.316307166421886","0.388327118394708"
"Grosse Sorgen","2016","16-34 Jahre alt","Bayern","310","0.360062652353001","0.328275340357595","0.391849964348407"
"Grosse Sorgen","2016","16-34 Jahre alt","Saarland","","","",""
"Grosse Sorgen","2016","16-34 Jahre alt","Berlin","68","0.314333352660239","0.254072896864902","0.374593808455577"
"Grosse Sorgen","2016","16-34 Jahre alt","Brandenburg","79","0.571089548170812","0.493918398864217","0.648260697477407"
"Grosse Sorgen","2016","16-34 Jahre alt","Mecklenburg-Vorpommern","45","0.517637606169373","0.418197436913707","0.617077775425038"
"Grosse Sorgen","2016","16-34 Jahre alt","Sachsen","127","0.412250339660722","0.356362584787128","0.468138094534317"
"Grosse Sorgen","2016","16-34 Jahre alt","Sachsen-Anhalt","71","0.455536008865568","0.377881713198038","0.533190304533097"
"Grosse Sorgen","2016","16-34 Jahre alt","Thueringen","87","0.541963171652558","0.465940836399137","0.617985506905979"
"Grosse Sorgen","2016","35-65 Jahre alt","Schleswig-Holstein","207","0.418962669567526","0.373727140620418","0.464198198514634"
"Grosse Sorgen","2016","35-65 Jahre alt","Hamburg","71","0.292164474332776","0.233647214702006","0.350681733963545"
"Grosse Sorgen","2016","35-65 Jahre alt","Niedersachsen","509","0.415468554629064","0.388534568881491","0.442402540376637"
"Grosse Sorgen","2016","35-65 Jahre alt","Bremen","53","0.605779480272356","0.507511239648294","0.704047720896418"
"Grosse Sorgen","2016","35-65 Jahre alt","Nordrhein-Westfalen","1310","0.472007591068564","0.453853966335181","0.490161215801948"
"Grosse Sorgen","2016","35-65 Jahre alt","Hessen","406","0.451045667868875","0.419731520563897","0.482359815173854"
"Grosse Sorgen","2016","35-65 Jahre alt","Rheinland-Pfalz,Saarland","285","0.385976816769979","0.350318193282442","0.421635440257517"
