"plj0046","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2004","17-29","Realschule","395","0.342186200209324","0.314717474178097","0.369654926240551"
"Grosse Sorgen","2004","17-29","(Fach-)Abitur","164","0.163627530379566","0.140115730052027","0.187139330707106"
"Grosse Sorgen","2004","17-29","AkademikerIn","27","","",""
"Grosse Sorgen","2004","30-45","(noch) kein Abschluss","24","","",""
"Grosse Sorgen","2004","30-45","Hauptschule","633","0.369123426045055","0.346501197710824","0.391745654379287"
"Grosse Sorgen","2004","30-45","Realschule","846","0.382702285415284","0.36300900682259","0.402395564007979"
"Grosse Sorgen","2004","30-45","(Fach-)Abitur","177","0.206489169762722","0.178901157866254","0.234077181659191"
"Grosse Sorgen","2004","30-45","AkademikerIn","235","0.183516865253823","0.163762472633303","0.203271257874342"
"Grosse Sorgen","2004","46-65","(noch) kein Abschluss","30","0.331906598630381","0.23914739140729","0.424665805853472"
"Grosse Sorgen","2004","46-65","Hauptschule","1170","0.39917597586909","0.381933757318414","0.416418194419767"
"Grosse Sorgen","2004","46-65","Realschule","638","0.380008277962881","0.35672847342637","0.403288082499392"
"Grosse Sorgen","2004","46-65","(Fach-)Abitur","114","0.264358101771212","0.223246301300983","0.30546990224144"
"Grosse Sorgen","2004","46-65","AkademikerIn","397","0.209490754411591","0.191606674297914","0.227374834525268"
"Grosse Sorgen","2004","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2004","66","Hauptschule","","","",""
"Grosse Sorgen","2004","66","Realschule","","","",""
"Grosse Sorgen","2004","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2004","66","AkademikerIn","","","",""
"Einige Sorgen","2004","17-29","(noch) kein Abschluss","278","0.40241373004785","0.36497319175417","0.439854268341531"
"Einige Sorgen","2004","17-29","Hauptschule","305","0.448883972166325","0.412272807599062","0.485495136733589"
"Einige Sorgen","2004","17-29","Realschule","472","0.434390338037198","0.405692163639635","0.46308851243476"
"Einige Sorgen","2004","17-29","(Fach-)Abitur","430","0.428500958029256","0.397049449217983","0.459952466840528"
"Einige Sorgen","2004","17-29","AkademikerIn","84","0.365229487358662","0.297821502504084","0.43263747221324"
"Einige Sorgen","2004","30-45","(noch) kein Abschluss","27","","",""
"Einige Sorgen","2004","30-45","Hauptschule","804","0.454302840402468","0.430961491546417","0.477644189258519"
"Einige Sorgen","2004","30-45","Realschule","1070","0.439674607397104","0.419563962080581","0.459785252713626"
"Einige Sorgen","2004","30-45","(Fach-)Abitur","382","0.467044532167082","0.433041320151867","0.501047744182297"
"Einige Sorgen","2004","30-45","AkademikerIn","653","0.417109116606275","0.391945645215599","0.442272587996951"
"Einige Sorgen","2004","46-65","(noch) kein Abschluss","41","0.441354905239109","0.343542831305463","0.539166979172755"
"Einige Sorgen","2004","46-65","Hauptschule","1452","0.438375239780103","0.420905620748749","0.455844858811456"
"Einige Sorgen","2004","46-65","Realschule","747","0.457037402205225","0.433145502457508","0.480929301952943"
"Einige Sorgen","2004","46-65","(Fach-)Abitur","201","0.462696701135504","0.41621361959002","0.509179782680989"
"Einige Sorgen","2004","46-65","AkademikerIn","936","0.456433650478954","0.434543648108216","0.478323652849691"
"Einige Sorgen","2004","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2004","66","Hauptschule","","","",""
"Einige Sorgen","2004","66","Realschule","","","",""
"Einige Sorgen","2004","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2004","66","AkademikerIn","","","",""
"Keine Sorgen","2004","17-29","(noch) kein Abschluss","252","0.366882058155721","0.330085183693087","0.403678932618354"
"Keine Sorgen","2004","17-29","Hauptschule","173","0.250325711702751","0.218438686044172","0.282212737361331"
"Keine Sorgen","2004","17-29","Realschule","279","0.223423461753479","0.199307071486769","0.247539852020188"
"Keine Sorgen","2004","17-29","(Fach-)Abitur","357","0.407871511591178","0.376637519434015","0.439105503748341"
"Keine Sorgen","2004","17-29","AkademikerIn","85","0.425793212907962","0.356569708195352","0.495016717620572"
"Keine Sorgen","2004","30-45","(noch) kein Abschluss","20","","",""
"Keine Sorgen","2004","30-45","Hauptschule","311","0.176573733552477","0.15869845636189","0.194449010743065"
"Keine Sorgen","2004","30-45","Realschule","424","0.177623107187612","0.162137603238252","0.193108611136972"
"Keine Sorgen","2004","30-45","(Fach-)Abitur","268","0.326466298070196","0.294507224657175","0.358425371483216"
"Keine Sorgen","2004","30-45","AkademikerIn","587","0.399374018139903","0.374379541801364","0.424368494478441"
"Keine Sorgen","2004","46-65","(noch) kein Abschluss","28","","",""
"Keine Sorgen","2004","46-65","Hauptschule","477","0.162448784350807","0.149462012158035","0.175435556543579"
"Keine Sorgen","2004","46-65","Realschule","285","0.162954319831894","0.145241105645944","0.180667534017843"
"Keine Sorgen","2004","46-65","(Fach-)Abitur","127","0.272945197093284","0.231415548289047","0.314474845897521"
"Keine Sorgen","2004","46-65","AkademikerIn","656","0.334075595109455","0.313347206577463","0.354803983641448"
"Keine Sorgen","2004","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2004","66","Hauptschule","","","",""
"Keine Sorgen","2004","66","Realschule","","","",""
"Keine Sorgen","2004","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2004","66","AkademikerIn","","","",""
"Grosse Sorgen","2005","17-29","(noch) kein Abschluss","136","0.242398250806562","0.209973842767256","0.274822658845867"
"Grosse Sorgen","2005","17-29","Hauptschule","265","0.409460898448509","0.371423472139703","0.447498324757316"
"Grosse Sorgen","2005","17-29","Realschule","425","0.379535420943517","0.350553651783201","0.408517190103833"
"Grosse Sorgen","2005","17-29","(Fach-)Abitur","176","0.191736366525912","0.16585864848853","0.217614084563294"
"Grosse Sorgen","2005","17-29","AkademikerIn","34","0.161249309141628","0.111150397064686","0.21134822121857"
"Grosse Sorgen","2005","30-45","(noch) kein Abschluss","22","","",""
"Grosse Sorgen","2005","30-45","Hauptschule","742","0.463055371834404","0.438789054066868","0.48732168960194"
"Grosse Sorgen","2005","30-45","Realschule","925","0.449961955828356","0.428996510399959","0.470927401256752"
"Grosse Sorgen","2005","30-45","(Fach-)Abitur","212","0.268260533331375","0.237481981013808","0.299039085648941"
"Grosse Sorgen","2005","30-45","AkademikerIn","257","0.181895366963996","0.161498194434187","0.202292539493806"
"Grosse Sorgen","2005","46-65","(noch) kein Abschluss","37","0.38303732563087","0.285793403258354","0.480281248003386"
"Grosse Sorgen","2005","46-65","Hauptschule","1331","0.490730770846582","0.47231244140289","0.509149100290274"
"Grosse Sorgen","2005","46-65","Realschule","757","0.461319487435001","0.43749620343506","0.485142771434942"
"Grosse Sorgen","2005","46-65","(Fach-)Abitur","139","0.320577735896031","0.276770947779415","0.364384524012647"
"Grosse Sorgen","2005","46-65","AkademikerIn","474","0.240385122425984","0.221175998589111","0.259594246262856"
"Grosse Sorgen","2005","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2005","66","Hauptschule","","","",""
"Grosse Sorgen","2005","66","Realschule","","","",""
"Grosse Sorgen","2005","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2005","66","AkademikerIn","","","",""
"Einige Sorgen","2005","17-29","(noch) kein Abschluss","303","0.434686662282039","0.397179033909649","0.472194290654428"
"Einige Sorgen","2005","17-29","Hauptschule","246","0.392345798883401","0.354576116499711","0.430115481267092"
"Einige Sorgen","2005","17-29","Realschule","450","0.417093418717228","0.387645379192807","0.44654145824165"
"Einige Sorgen","2005","17-29","(Fach-)Abitur","415","0.442314011449077","0.409665948007618","0.474962074890536"
"Einige Sorgen","2005","17-29","AkademikerIn","92","0.41161684492008","0.344575980815222","0.478657709024938"
"Einige Sorgen","2005","30-45","(noch) kein Abschluss","23","","",""
"Einige Sorgen","2005","30-45","Hauptschule","652","0.390746341169829","0.367001503815369","0.414491178524289"
"Einige Sorgen","2005","30-45","Realschule","921","0.408095505960943","0.387383290458634","0.428807721463253"
"Einige Sorgen","2005","30-45","(Fach-)Abitur","361","0.458198909587261","0.423585967144883","0.49281185202964"
"Einige Sorgen","2005","30-45","AkademikerIn","644","0.471819246511887","0.445423506813928","0.498214986209846"
"Einige Sorgen","2005","46-65","(noch) kein Abschluss","41","0.439467092976828","0.34018379117307","0.538750394780585"
"Einige Sorgen","2005","46-65","Hauptschule","1183","0.397843199201274","0.379810296459943","0.415876101942604"
"Einige Sorgen","2005","46-65","Realschule","729","0.428601538961398","0.404951520095211","0.452251557827585"
"Einige Sorgen","2005","46-65","(Fach-)Abitur","203","0.468108799812522","0.421271737068507","0.514945862556536"
"Einige Sorgen","2005","46-65","AkademikerIn","892","0.478785380523799","0.45632920638564","0.501241554661958"
"Einige Sorgen","2005","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2005","66","Hauptschule","","","",""
"Einige Sorgen","2005","66","Realschule","","","",""
"Einige Sorgen","2005","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2005","66","AkademikerIn","","","",""
"Keine Sorgen","2005","17-29","(noch) kein Abschluss","232","0.322915086911399","0.287535515507974","0.358294658314825"
"Keine Sorgen","2005","17-29","Hauptschule","131","0.198193302668089","0.167357170097878","0.229029435238301"
"Keine Sorgen","2005","17-29","Realschule","202","0.203371160339255","0.179332351992081","0.227409968686429"
"Keine Sorgen","2005","17-29","(Fach-)Abitur","298","0.365949622025011","0.334285332718597","0.397613911331425"
"Keine Sorgen","2005","17-29","AkademikerIn","81","0.427133845938292","0.359747564195496","0.494520127681088"
"Keine Sorgen","2005","30-45","(noch) kein Abschluss","18","","",""
"Keine Sorgen","2005","30-45","Hauptschule","228","0.146198286995767","0.129004469246548","0.163392104744987"
"Keine Sorgen","2005","30-45","Realschule","317","0.141942538210701","0.127235192502922","0.156649883918479"
"Keine Sorgen","2005","30-45","(Fach-)Abitur","223","0.273540557081364","0.242572917245663","0.304508196917066"
"Keine Sorgen","2005","30-45","AkademikerIn","473","0.346285386524117","0.32112797791788","0.371442795130353"
"Keine Sorgen","2005","46-65","(noch) kein Abschluss","18","","",""
"Keine Sorgen","2005","46-65","Hauptschule","316","0.111426029952144","0.0998330523917258","0.123019007512562"
"Keine Sorgen","2005","46-65","Realschule","196","0.110078973603601","0.0951213357170255","0.125036611490176"
"Keine Sorgen","2005","46-65","(Fach-)Abitur","94","0.211313464291447","0.172993892731879","0.249633035851015"
"Keine Sorgen","2005","46-65","AkademikerIn","535","0.280829497050217","0.260627498907736","0.301031495192699"
"Keine Sorgen","2005","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2005","66","Hauptschule","","","",""
"Keine Sorgen","2005","66","Realschule","","","",""
"Keine Sorgen","2005","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2005","66","AkademikerIn","","","",""
"Grosse Sorgen","2006","17-29","(noch) kein Abschluss","83","0.224046283388543","0.183979156028788","0.264113410748299"
"Grosse Sorgen","2006","17-29","Hauptschule","242","0.38103760442051","0.343412808285894","0.418662400555126"
"Grosse Sorgen","2006","17-29","Realschule","378","0.362104850461915","0.333321246091194","0.390888454832636"
"Grosse Sorgen","2006","17-29","(Fach-)Abitur","154","0.168467140807193","0.14429497379047","0.192639307823916"
"Grosse Sorgen","2006","17-29","AkademikerIn","35","0.142598843355338","0.0988148788759338","0.186382807834741"
"Grosse Sorgen","2006","30-45","(noch) kein Abschluss","16","","",""
"Grosse Sorgen","2006","30-45","Hauptschule","681","0.425334885537985","0.401421865169465","0.449247905906506"
"Grosse Sorgen","2006","30-45","Realschule","843","0.390792055566142","0.370347387002237","0.411236724130047"
"Grosse Sorgen","2006","30-45","(Fach-)Abitur","204","0.220222868777883","0.192670771835341","0.247774965720426"
"Grosse Sorgen","2006","30-45","AkademikerIn","230","0.156948865139338","0.138141595307862","0.175756134970814"
"Grosse Sorgen","2006","46-65","(noch) kein Abschluss","24","","",""
"Grosse Sorgen","2006","46-65","Hauptschule","1225","0.42125136919006","0.4034306036766","0.439072134703519"
"Grosse Sorgen","2006","46-65","Realschule","792","0.432845441893043","0.410688922045635","0.455001961740451"
"Grosse Sorgen","2006","46-65","(Fach-)Abitur","128","0.28463366634753","0.243262537297212","0.326004795397847"
"Grosse Sorgen","2006","46-65","AkademikerIn","469","0.226097321483064","0.208125051480375","0.244069591485754"
"Grosse Sorgen","2006","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2006","66","Hauptschule","","","",""
"Grosse Sorgen","2006","66","Realschule","","","",""
"Grosse Sorgen","2006","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2006","66","AkademikerIn","","","",""
"Einige Sorgen","2006","17-29","(noch) kein Abschluss","181","0.449893727542547","0.402088026276046","0.497699428809048"
"Einige Sorgen","2006","17-29","Hauptschule","248","0.390217608325793","0.352425686716927","0.428009529934659"
"Einige Sorgen","2006","17-29","Realschule","475","0.432370525651967","0.402700777141406","0.462040274162529"
"Einige Sorgen","2006","17-29","(Fach-)Abitur","430","0.454213369404723","0.422057542729873","0.486369196079572"
"Einige Sorgen","2006","17-29","AkademikerIn","104","0.394800415622068","0.33359312438408","0.456007706860055"
"Einige Sorgen","2006","30-45","(noch) kein Abschluss","22","","",""
"Einige Sorgen","2006","30-45","Hauptschule","686","0.406048908800721","0.38229549520541","0.429802322396032"
"Einige Sorgen","2006","30-45","Realschule","969","0.436141666843697","0.415362734774022","0.456920598913373"
"Einige Sorgen","2006","30-45","(Fach-)Abitur","423","0.489939396717769","0.456702514776866","0.523176278658673"
"Einige Sorgen","2006","30-45","AkademikerIn","647","0.454862807496249","0.429116625948061","0.480608989044436"
"Einige Sorgen","2006","46-65","(noch) kein Abschluss","42","0.493106027394551","0.390945554059674","0.595266500729427"
"Einige Sorgen","2006","46-65","Hauptschule","1310","0.439856051491245","0.421941092654152","0.457771010328337"
"Einige Sorgen","2006","46-65","Realschule","813","0.40667732715978","0.384711130820718","0.428643523498843"
"Einige Sorgen","2006","46-65","(Fach-)Abitur","218","0.481843101429458","0.436031712821907","0.527654490037009"
"Einige Sorgen","2006","46-65","AkademikerIn","955","0.426105667900026","0.404859203290097","0.447352132509955"
"Einige Sorgen","2006","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2006","66","Hauptschule","","","",""
"Einige Sorgen","2006","66","Realschule","","","",""
"Einige Sorgen","2006","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2006","66","AkademikerIn","","","",""
"Keine Sorgen","2006","17-29","(noch) kein Abschluss","152","0.32605998906891","0.281013515226579","0.371106462911242"
"Keine Sorgen","2006","17-29","Hauptschule","150","0.228744787253697","0.196203647264767","0.261285927242627"
"Keine Sorgen","2006","17-29","Realschule","218","0.205524623886118","0.181324058779408","0.229725188992827"
"Keine Sorgen","2006","17-29","(Fach-)Abitur","337","0.377319489788084","0.346015079174963","0.408623900401205"
"Keine Sorgen","2006","17-29","AkademikerIn","106","0.462600741022595","0.400167376082153","0.525034105963036"
"Keine Sorgen","2006","30-45","(noch) kein Abschluss","17","","",""
"Keine Sorgen","2006","30-45","Hauptschule","275","0.168616205661293","0.15050647679834","0.186725934524247"
"Keine Sorgen","2006","30-45","Realschule","376","0.173066277590161","0.15721493654655","0.188917618633771"
"Keine Sorgen","2006","30-45","(Fach-)Abitur","242","0.289837734504347","0.259673350411677","0.320002118597018"
"Keine Sorgen","2006","30-45","AkademikerIn","560","0.388188327364413","0.362991270137562","0.413385384591265"
"Keine Sorgen","2006","46-65","(noch) kein Abschluss","26","","",""
"Keine Sorgen","2006","46-65","Hauptschule","414","0.138892579318696","0.126410731243169","0.151374427394222"
"Keine Sorgen","2006","46-65","Realschule","316","0.160477230947176","0.144063498148076","0.176890963746276"
"Keine Sorgen","2006","46-65","(Fach-)Abitur","111","0.233523232223013","0.194734593766806","0.272311870679219"
"Keine Sorgen","2006","46-65","AkademikerIn","657","0.347797010616909","0.32733414906657","0.368259872167249"
"Keine Sorgen","2006","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2006","66","Hauptschule","","","",""
"Keine Sorgen","2006","66","Realschule","","","",""
"Keine Sorgen","2006","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2006","66","AkademikerIn","","","",""
"Grosse Sorgen","2007","17-29","(noch) kein Abschluss","71","0.183280658517719","0.143258951777558","0.22330236525788"
"Grosse Sorgen","2007","17-29","Hauptschule","202","0.35719127552718","0.317610418261458","0.396772132792902"
"Grosse Sorgen","2007","17-29","Realschule","324","0.359684361142735","0.329054143912441","0.390314578373029"
"Grosse Sorgen","2007","17-29","(Fach-)Abitur","148","0.171835717439628","0.147024014297575","0.196647420581681"
"Grosse Sorgen","2007","17-29","AkademikerIn","31","0.109136286600416","0.0680267884279791","0.150245784772853"
"Grosse Sorgen","2007","30-45","(noch) kein Abschluss","10","","",""
"Grosse Sorgen","2007","30-45","Hauptschule","556","0.380627871182999","0.355453530862918","0.405802211503079"
"Grosse Sorgen","2007","30-45","Realschule","684","0.361263275174034","0.340157835506094","0.382368714841974"
"Grosse Sorgen","2007","30-45","(Fach-)Abitur","151","0.187050581849612","0.160079298448987","0.214021865250237"
"Grosse Sorgen","2007","30-45","AkademikerIn","216","0.156154477410945","0.136925549876372","0.175383404945518"
"Grosse Sorgen","2007","46-65","(noch) kein Abschluss","20","","",""
"Grosse Sorgen","2007","46-65","Hauptschule","940","0.377532772434485","0.358852403429116","0.396213141439854"
"Grosse Sorgen","2007","46-65","Realschule","681","0.36774451290032","0.34601715445188","0.38947187134876"
"Grosse Sorgen","2007","46-65","(Fach-)Abitur","94","0.198244174674224","0.161851086668122","0.234637262680325"
"Grosse Sorgen","2007","46-65","AkademikerIn","388","0.195753075682449","0.178222969546123","0.213283181818775"
"Grosse Sorgen","2007","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2007","66","Hauptschule","","","",""
"Grosse Sorgen","2007","66","Realschule","","","",""
"Grosse Sorgen","2007","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2007","66","AkademikerIn","","","",""
"Einige Sorgen","2007","17-29","(noch) kein Abschluss","144","0.416286950366617","0.365295546777005","0.467278353956228"
"Einige Sorgen","2007","17-29","Hauptschule","240","0.428796167556444","0.387915790062134","0.469676545050755"
"Einige Sorgen","2007","17-29","Realschule","394","0.402276814659932","0.37097966424981","0.433573965070054"
"Einige Sorgen","2007","17-29","(Fach-)Abitur","393","0.453318592412154","0.420576191197362","0.486060993626945"
"Einige Sorgen","2007","17-29","AkademikerIn","87","0.40040508733048","0.335805355186851","0.465004819474108"
"Einige Sorgen","2007","30-45","(noch) kein Abschluss","26","","",""
"Einige Sorgen","2007","30-45","Hauptschule","587","0.407407036693775","0.381931432977914","0.432882640409636"
"Einige Sorgen","2007","30-45","Realschule","902","0.44346121667904","0.421634063712041","0.465288369646039"
"Einige Sorgen","2007","30-45","(Fach-)Abitur","387","0.464729078286906","0.430232416749762","0.499225739824051"
"Einige Sorgen","2007","30-45","AkademikerIn","564","0.41508995021955","0.388988657450048","0.441191242989052"
"Einige Sorgen","2007","46-65","(noch) kein Abschluss","34","0.490679836677522","0.379738005352406","0.601621668002637"
"Einige Sorgen","2007","46-65","Hauptschule","1199","0.444142918611697","0.424996267701815","0.46328956952158"
"Einige Sorgen","2007","46-65","Realschule","871","0.463382287353225","0.44091297707969","0.48585159762676"
"Einige Sorgen","2007","46-65","(Fach-)Abitur","220","0.467569561283644","0.422023357839742","0.513115764727545"
"Einige Sorgen","2007","46-65","AkademikerIn","830","0.40924164953547","0.387518119846506","0.430965179224434"
"Einige Sorgen","2007","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2007","66","Hauptschule","","","",""
"Einige Sorgen","2007","66","Realschule","","","",""
"Einige Sorgen","2007","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2007","66","AkademikerIn","","","",""
"Keine Sorgen","2007","17-29","(noch) kein Abschluss","144","0.400432391115664","0.349746796218665","0.451117986012664"
"Keine Sorgen","2007","17-29","Hauptschule","121","0.214012556916376","0.180134279077176","0.247890834755576"
"Keine Sorgen","2007","17-29","Realschule","225","0.238038824197333","0.21085675182212","0.265220896572546"
"Keine Sorgen","2007","17-29","(Fach-)Abitur","347","0.374845690148218","0.343006538766762","0.406684841529674"
"Keine Sorgen","2007","17-29","AkademikerIn","103","0.490458626069104","0.424549907238627","0.556367344899582"
"Keine Sorgen","2007","30-45","(noch) kein Abschluss","12","","",""
"Keine Sorgen","2007","30-45","Hauptschule","286","0.211965092123226","0.190774803272757","0.233155380973695"
"Keine Sorgen","2007","30-45","Realschule","404","0.195275508146926","0.177858680636563","0.21269233565729"
"Keine Sorgen","2007","30-45","(Fach-)Abitur","265","0.348220339863482","0.315269401433973","0.381171278292991"
"Keine Sorgen","2007","30-45","AkademikerIn","589","0.428755572369505","0.402539824956327","0.454971319782683"
"Keine Sorgen","2007","46-65","(noch) kein Abschluss","24","","",""
"Keine Sorgen","2007","46-65","Hauptschule","448","0.178324308953818","0.16357385551978","0.193074762387856"
"Keine Sorgen","2007","46-65","Realschule","340","0.168873199746455","0.151992068964259","0.185754330528652"
"Keine Sorgen","2007","46-65","(Fach-)Abitur","147","0.334186264042133","0.291126831595043","0.377245696489223"
"Keine Sorgen","2007","46-65","AkademikerIn","750","0.395005274782081","0.373407312141406","0.416603237422757"
"Keine Sorgen","2007","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2007","66","Hauptschule","","","",""
"Keine Sorgen","2007","66","Realschule","","","",""
"Keine Sorgen","2007","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2007","66","AkademikerIn","","","",""
"Grosse Sorgen","2008","17-29","(noch) kein Abschluss","80","0.214536163707158","0.172821382172862","0.256250945241453"
"Grosse Sorgen","2008","17-29","Hauptschule","145","0.300509676374487","0.25923544388676","0.341783908862215"
"Grosse Sorgen","2008","17-29","Realschule","239","0.281758031399552","0.251761933585178","0.311754129213926"
"Grosse Sorgen","2008","17-29","(Fach-)Abitur","118","0.143042707353152","0.118377199557075","0.167708215149228"
"Grosse Sorgen","2008","17-29","AkademikerIn","27","","",""
"Grosse Sorgen","2008","30-45","(noch) kein Abschluss","11","","",""
"Grosse Sorgen","2008","30-45","Hauptschule","433","0.355195024775109","0.32912983845688","0.381260211093338"
"Grosse Sorgen","2008","30-45","Realschule","507","0.285050552524733","0.264293330132071","0.305807774917395"
"Grosse Sorgen","2008","30-45","(Fach-)Abitur","99","0.118320263931714","0.0949382939692115","0.141702233894217"
"Grosse Sorgen","2008","30-45","AkademikerIn","139","0.115103317445632","0.0972677989513782","0.132938835939886"
"Grosse Sorgen","2008","46-65","(noch) kein Abschluss","13","","",""
"Grosse Sorgen","2008","46-65","Hauptschule","786","0.337911074208882","0.318936097306262","0.356886051111502"
"Grosse Sorgen","2008","46-65","Realschule","593","0.322899547606038","0.301695443621442","0.344103651590635"
"Grosse Sorgen","2008","46-65","(Fach-)Abitur","91","0.197506810116725","0.16177947556622","0.23323414466723"
"Grosse Sorgen","2008","46-65","AkademikerIn","285","0.142447726330192","0.126503982610693","0.158391470049692"
"Grosse Sorgen","2008","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2008","66","Hauptschule","","","",""
"Grosse Sorgen","2008","66","Realschule","","","",""
"Grosse Sorgen","2008","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2008","66","AkademikerIn","","","",""
"Einige Sorgen","2008","17-29","(noch) kein Abschluss","136","0.346224840073561","0.297877794443752","0.39457188570337"
"Einige Sorgen","2008","17-29","Hauptschule","196","0.402861161809767","0.358706732084925","0.447015591534609"
"Einige Sorgen","2008","17-29","Realschule","383","0.440969930558287","0.407863428852237","0.474076432264336"
"Einige Sorgen","2008","17-29","(Fach-)Abitur","329","0.440095817213133","0.405124814321068","0.475066820105198"
"Einige Sorgen","2008","17-29","AkademikerIn","100","0.442732281225449","0.379494524483054","0.505970037967844"
"Einige Sorgen","2008","30-45","(noch) kein Abschluss","18","","",""
"Einige Sorgen","2008","30-45","Hauptschule","559","0.409352694937836","0.382571734549715","0.436133655325956"
"Einige Sorgen","2008","30-45","Realschule","889","0.489862782148893","0.466877419806344","0.512848144491441"
"Einige Sorgen","2008","30-45","(Fach-)Abitur","320","0.405988228519616","0.370437348945683","0.441539108093549"
"Einige Sorgen","2008","30-45","AkademikerIn","464","0.372842035697555","0.345818234243187","0.399865837151924"
"Einige Sorgen","2008","46-65","(noch) kein Abschluss","31","0.460398514556897","0.342793166706719","0.578003862407074"
"Einige Sorgen","2008","46-65","Hauptschule","1119","0.465112046791996","0.445102738112973","0.48512135547102"
"Einige Sorgen","2008","46-65","Realschule","859","0.476325195402965","0.453676547937089","0.498973842868841"
"Einige Sorgen","2008","46-65","(Fach-)Abitur","208","0.429962013125689","0.385534107143146","0.474389919108233"
"Einige Sorgen","2008","46-65","AkademikerIn","783","0.406384240710395","0.383978805578206","0.428789675842584"
"Einige Sorgen","2008","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2008","66","Hauptschule","","","",""
"Einige Sorgen","2008","66","Realschule","","","",""
"Einige Sorgen","2008","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2008","66","AkademikerIn","","","",""
"Keine Sorgen","2008","17-29","(noch) kein Abschluss","156","0.439238996219281","0.3888058608579","0.489672131580662"
"Keine Sorgen","2008","17-29","Hauptschule","133","0.296629161815745","0.25550869638154","0.337749627249951"
"Keine Sorgen","2008","17-29","Realschule","242","0.277272038042161","0.247422907459272","0.30712116862505"
"Keine Sorgen","2008","17-29","(Fach-)Abitur","327","0.416861475433716","0.382127110873622","0.45159583999381"
"Keine Sorgen","2008","17-29","AkademikerIn","110","0.440921077167157","0.377710332340301","0.504131821994012"
"Keine Sorgen","2008","30-45","(noch) kein Abschluss","17","","",""
"Keine Sorgen","2008","30-45","Hauptschule","303","0.235452280287056","0.21234403568665","0.258560524887461"
"Keine Sorgen","2008","30-45","Realschule","421","0.225086665326374","0.205883532846641","0.244289797806108"
"Keine Sorgen","2008","30-45","(Fach-)Abitur","314","0.475691507548669","0.439537849264343","0.511845165832996"
"Keine Sorgen","2008","30-45","AkademikerIn","627","0.512054646856813","0.484120250926579","0.539989042787047"
"Keine Sorgen","2008","46-65","(noch) kein Abschluss","25","","",""
"Keine Sorgen","2008","46-65","Hauptschule","482","0.196976878999122","0.181021999354806","0.212931758643437"
"Keine Sorgen","2008","46-65","Realschule","416","0.200775256990996","0.182609679423936","0.218940834558057"
"Keine Sorgen","2008","46-65","(Fach-)Abitur","178","0.372531176757585","0.329143510617411","0.41591884289776"
"Keine Sorgen","2008","46-65","AkademikerIn","778","0.451168032959413","0.428468281476826","0.473867784441999"
"Keine Sorgen","2008","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2008","66","Hauptschule","","","",""
"Keine Sorgen","2008","66","Realschule","","","",""
"Keine Sorgen","2008","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2008","66","AkademikerIn","","","",""
"Grosse Sorgen","2009","17-29","(noch) kein Abschluss","46","0.158565811609937","0.11841915481082","0.198712468409054"
"Grosse Sorgen","2009","17-29","Hauptschule","116","0.315368541575062","0.270662969887257","0.360074113262868"
"Grosse Sorgen","2009","17-29","Realschule","205","0.250199928099515","0.21913973729798","0.281260118901051"
"Grosse Sorgen","2009","17-29","(Fach-)Abitur","82","0.119597771413142","0.0954733004164809","0.143722242409803"
"Grosse Sorgen","2009","17-29","AkademikerIn","23","","",""
"Grosse Sorgen","2009","30-45","(noch) kein Abschluss","9","","",""
"Grosse Sorgen","2009","30-45","Hauptschule","336","0.300002580223701","0.272958572619804","0.327046587827598"
"Grosse Sorgen","2009","30-45","Realschule","396","0.247636019390312","0.226853043118873","0.268418995661751"
"Grosse Sorgen","2009","30-45","(Fach-)Abitur","80","0.127196201516017","0.102023145409592","0.152369257622443"
