"hgowner","year","bula_h","quintil","n","percent","lower_confidence","upper_confidence"
"Hauptmieter","2006","Rheinland-Pfalz,Saarland","3","190","0.438051477083431","0.390026517924035","0.486076436242826"
"Hauptmieter","2006","Rheinland-Pfalz,Saarland","4","119","0.357958683751041","0.307877486953265","0.408039880548818"
"Hauptmieter","2006","Rheinland-Pfalz,Saarland","5","81","0.300385231797123","0.253800307523204","0.346970156071042"
"Hauptmieter","2006","Baden-Württemberg","1","","","",""
"Hauptmieter","2006","Baden-Württemberg","2","307","0.665064755984385","0.620610173646966","0.709519338321804"
"Hauptmieter","2006","Baden-Württemberg","3","490","0.520565180296054","0.489709459250344","0.551420901341765"
"Hauptmieter","2006","Baden-Württemberg","4","374","0.393528246889722","0.363576932378147","0.423479561401296"
"Hauptmieter","2006","Baden-Württemberg","5","328","0.363183081036167","0.335626504587305","0.39073965748503"
"Hauptmieter","2006","Bayern","1","","","",""
"Hauptmieter","2006","Bayern","2","369","0.63421550547527","0.5963943196424","0.67203669130814"
"Hauptmieter","2006","Bayern","3","486","0.465864824015094","0.437711480025523","0.494018168004666"
"Hauptmieter","2006","Bayern","4","385","0.413502207837817","0.384661149908785","0.442343265766849"
"Hauptmieter","2006","Bayern","5","325","0.323769446970325","0.29796397883922","0.349574915101429"
"Hauptmieter","2006","Saarland","1","","","",""
"Hauptmieter","2006","Saarland","2","42","0.627582851712908","0.516681451309665","0.738484252116151"
"Hauptmieter","2006","Saarland","3","46","0.415135436693946","0.32346925120503","0.506801622182862"
"Hauptmieter","2006","Saarland","4","","","",""
"Hauptmieter","2006","Saarland","5","","","",""
"Hauptmieter","2006","Berlin","1","","","",""
"Hauptmieter","2006","Berlin","2","188","0.861090264014406","0.815389081979947","0.906791446048866"
"Hauptmieter","2006","Berlin","3","208","0.8797407970037","0.839421345679256","0.920060248328143"
"Hauptmieter","2006","Berlin","4","196","0.838208138990571","0.793531333807914","0.882884944173227"
"Hauptmieter","2006","Berlin","5","159","0.754698522120428","0.701991929539188","0.807405114701668"
"Hauptmieter","2006","Brandenburg","1","","","",""
"Hauptmieter","2006","Brandenburg","2","208","0.687192113442038","0.636630053379593","0.737754173504483"
"Hauptmieter","2006","Brandenburg","3","170","0.530713234186743","0.477111963346407","0.584314505027079"
"Hauptmieter","2006","Brandenburg","4","158","0.519707210436016","0.468097758731262","0.57131666214077"
"Hauptmieter","2006","Brandenburg","5","57","0.423512724894105","0.350094891936466","0.496930557851745"
"Hauptmieter","2006","Mecklenburg-Vorpommern","1","","","",""
"Hauptmieter","2006","Mecklenburg-Vorpommern","2","109","0.565103720727538","0.494239650093914","0.635967791361162"
"Hauptmieter","2006","Mecklenburg-Vorpommern","3","94","0.522946795226412","0.453550910874032","0.592342679578792"
"Hauptmieter","2006","Mecklenburg-Vorpommern","4","73","0.393557838010265","0.322386065762246","0.464729610258284"
"Hauptmieter","2006","Mecklenburg-Vorpommern","5","","","",""
"Hauptmieter","2006","Sachsen","1","","","",""
"Hauptmieter","2006","Sachsen","2","311","0.729038173033997","0.689194136180859","0.768882209887136"
"Hauptmieter","2006","Sachsen","3","334","0.579204893906394","0.542580383212191","0.615829404600597"
"Hauptmieter","2006","Sachsen","4","255","0.557536814758377","0.515489231257087","0.599584398259666"
"Hauptmieter","2006","Sachsen","5","86","0.458312654856154","0.393062829850816","0.523562479861492"
"Hauptmieter","2006","Sachsen-Anhalt","1","","","",""
"Hauptmieter","2006","Sachsen-Anhalt","2","178","0.702232961204792","0.64905057283203","0.755415349577555"
"Hauptmieter","2006","Sachsen-Anhalt","3","164","0.515478669396814","0.465493141983464","0.565464196810165"
"Hauptmieter","2006","Sachsen-Anhalt","4","141","0.487983720265928","0.432069347818653","0.543898092713203"
"Hauptmieter","2006","Sachsen-Anhalt","5","43","0.494971724717891","0.415225954025224","0.574717495410558"
"Hauptmieter","2006","Thüringen","1","","","",""
"Hauptmieter","2006","Thüringen","2","177","0.534105039209106","0.479955266845414","0.588254811572799"
"Hauptmieter","2006","Thüringen","3","176","0.487367222770518","0.439846288484491","0.534888157056546"
"Hauptmieter","2006","Thüringen","4","83","0.331111664998611","0.279223465467262","0.382999864529959"
"Hauptmieter","2006","Thüringen","5","","","",""
"Untermieter","2006","Schleswig-Holstein","1","","","",""
"Untermieter","2006","Schleswig-Holstein","2","","","",""
"Untermieter","2006","Schleswig-Holstein","3","","","",""
"Untermieter","2006","Schleswig-Holstein","4","","","",""
"Untermieter","2006","Schleswig-Holstein","5","","","",""
"Untermieter","2006","Hamburg","1","","","",""
"Untermieter","2006","Hamburg","2","","","",""
"Untermieter","2006","Hamburg","3","","","",""
"Untermieter","2006","Hamburg","4","","","",""
"Untermieter","2006","Hamburg","5","","","",""
"Untermieter","2006","Niedersachsen","1","","","",""
"Untermieter","2006","Niedersachsen","2","","","",""
"Untermieter","2006","Niedersachsen","3","","","",""
"Untermieter","2006","Niedersachsen","4","","","",""
"Untermieter","2006","Niedersachsen","5","","","",""
"Untermieter","2006","Bremen","1","","","",""
"Untermieter","2006","Bremen","2","","","",""
"Untermieter","2006","Bremen","3","","","",""
"Untermieter","2006","Bremen","4","","","",""
"Untermieter","2006","Bremen","5","","","",""
"Untermieter","2006","Nordrhein-Westfalen","1","","","",""
"Untermieter","2006","Nordrhein-Westfalen","2","","","",""
"Untermieter","2006","Nordrhein-Westfalen","3","","","",""
"Untermieter","2006","Nordrhein-Westfalen","4","","","",""
"Untermieter","2006","Nordrhein-Westfalen","5","","","",""
"Untermieter","2006","Hessen","1","","","",""
"Untermieter","2006","Hessen","2","","","",""
"Untermieter","2006","Hessen","3","","","",""
"Untermieter","2006","Hessen","4","","","",""
"Untermieter","2006","Hessen","5","","","",""
"Untermieter","2006","Rheinland-Pfalz,Saarland","1","","","",""
"Untermieter","2006","Rheinland-Pfalz,Saarland","2","","","",""
"Untermieter","2006","Rheinland-Pfalz,Saarland","3","","","",""
"Untermieter","2006","Rheinland-Pfalz,Saarland","4","","","",""
"Untermieter","2006","Rheinland-Pfalz,Saarland","5","","","",""
"Untermieter","2006","Baden-Württemberg","1","","","",""
"Untermieter","2006","Baden-Württemberg","2","","","",""
"Untermieter","2006","Baden-Württemberg","3","","","",""
"Untermieter","2006","Baden-Württemberg","4","","","",""
"Untermieter","2006","Baden-Württemberg","5","","","",""
"Untermieter","2006","Bayern","1","","","",""
"Untermieter","2006","Bayern","2","","","",""
"Untermieter","2006","Bayern","3","","","",""
"Untermieter","2006","Bayern","4","","","",""
"Untermieter","2006","Bayern","5","","","",""
"Untermieter","2006","Saarland","1","","","",""
"Untermieter","2006","Saarland","2","","","",""
"Untermieter","2006","Saarland","3","","","",""
"Untermieter","2006","Saarland","4","","","",""
"Untermieter","2006","Saarland","5","","","",""
"Untermieter","2006","Berlin","1","","","",""
"Untermieter","2006","Berlin","2","","","",""
"Untermieter","2006","Berlin","3","","","",""
"Untermieter","2006","Berlin","4","","","",""
"Untermieter","2006","Berlin","5","","","",""
"Untermieter","2006","Brandenburg","1","","","",""
"Untermieter","2006","Brandenburg","2","","","",""
"Untermieter","2006","Brandenburg","3","","","",""
"Untermieter","2006","Brandenburg","4","","","",""
"Untermieter","2006","Brandenburg","5","","","",""
"Untermieter","2006","Mecklenburg-Vorpommern","1","","","",""
"Untermieter","2006","Mecklenburg-Vorpommern","2","","","",""
"Untermieter","2006","Mecklenburg-Vorpommern","3","","","",""
"Untermieter","2006","Mecklenburg-Vorpommern","4","","","",""
"Untermieter","2006","Mecklenburg-Vorpommern","5","","","",""
"Untermieter","2006","Sachsen","1","","","",""
"Untermieter","2006","Sachsen","2","","","",""
"Untermieter","2006","Sachsen","3","","","",""
"Untermieter","2006","Sachsen","4","","","",""
"Untermieter","2006","Sachsen","5","","","",""
"Untermieter","2006","Sachsen-Anhalt","1","","","",""
"Untermieter","2006","Sachsen-Anhalt","2","","","",""
"Untermieter","2006","Sachsen-Anhalt","3","","","",""
"Untermieter","2006","Sachsen-Anhalt","4","","","",""
"Untermieter","2006","Sachsen-Anhalt","5","","","",""
"Untermieter","2006","Thüringen","1","","","",""
"Untermieter","2006","Thüringen","2","","","",""
"Untermieter","2006","Thüringen","3","","","",""
"Untermieter","2006","Thüringen","4","","","",""
"Untermieter","2006","Thüringen","5","","","",""
"Mieter","2006","Schleswig-Holstein","1","","","",""
"Mieter","2006","Schleswig-Holstein","2","","","",""
"Mieter","2006","Schleswig-Holstein","3","","","",""
"Mieter","2006","Schleswig-Holstein","4","","","",""
"Mieter","2006","Schleswig-Holstein","5","","","",""
"Mieter","2006","Hamburg","1","","","",""
"Mieter","2006","Hamburg","2","","","",""
"Mieter","2006","Hamburg","3","","","",""
"Mieter","2006","Hamburg","4","","","",""
"Mieter","2006","Hamburg","5","","","",""
"Mieter","2006","Niedersachsen","1","","","",""
"Mieter","2006","Niedersachsen","2","","","",""
"Mieter","2006","Niedersachsen","3","","","",""
"Mieter","2006","Niedersachsen","4","","","",""
"Mieter","2006","Niedersachsen","5","","","",""
"Mieter","2006","Bremen","1","","","",""
"Mieter","2006","Bremen","2","","","",""
"Mieter","2006","Bremen","3","","","",""
"Mieter","2006","Bremen","4","","","",""
"Mieter","2006","Bremen","5","","","",""
"Mieter","2006","Nordrhein-Westfalen","1","","","",""
"Mieter","2006","Nordrhein-Westfalen","2","","","",""
"Mieter","2006","Nordrhein-Westfalen","3","","","",""
"Mieter","2006","Nordrhein-Westfalen","4","","","",""
"Mieter","2006","Nordrhein-Westfalen","5","","","",""
"Mieter","2006","Hessen","1","","","",""
"Mieter","2006","Hessen","2","","","",""
"Mieter","2006","Hessen","3","","","",""
"Mieter","2006","Hessen","4","","","",""
"Mieter","2006","Hessen","5","","","",""
"Mieter","2006","Rheinland-Pfalz,Saarland","1","","","",""
"Mieter","2006","Rheinland-Pfalz,Saarland","2","","","",""
"Mieter","2006","Rheinland-Pfalz,Saarland","3","","","",""
"Mieter","2006","Rheinland-Pfalz,Saarland","4","","","",""
"Mieter","2006","Rheinland-Pfalz,Saarland","5","","","",""
"Mieter","2006","Baden-Württemberg","1","","","",""
"Mieter","2006","Baden-Württemberg","2","","","",""
"Mieter","2006","Baden-Württemberg","3","","","",""
"Mieter","2006","Baden-Württemberg","4","","","",""
"Mieter","2006","Baden-Württemberg","5","","","",""
"Mieter","2006","Bayern","1","","","",""
"Mieter","2006","Bayern","2","","","",""
"Mieter","2006","Bayern","3","","","",""
"Mieter","2006","Bayern","4","","","",""
"Mieter","2006","Bayern","5","","","",""
"Mieter","2006","Saarland","1","","","",""
"Mieter","2006","Saarland","2","","","",""
"Mieter","2006","Saarland","3","","","",""
"Mieter","2006","Saarland","4","","","",""
"Mieter","2006","Saarland","5","","","",""
"Mieter","2006","Berlin","1","","","",""
"Mieter","2006","Berlin","2","","","",""
"Mieter","2006","Berlin","3","","","",""
"Mieter","2006","Berlin","4","","","",""
"Mieter","2006","Berlin","5","","","",""
"Mieter","2006","Brandenburg","1","","","",""
"Mieter","2006","Brandenburg","2","","","",""
"Mieter","2006","Brandenburg","3","","","",""
"Mieter","2006","Brandenburg","4","","","",""
"Mieter","2006","Brandenburg","5","","","",""
"Mieter","2006","Mecklenburg-Vorpommern","1","","","",""
"Mieter","2006","Mecklenburg-Vorpommern","2","","","",""
"Mieter","2006","Mecklenburg-Vorpommern","3","","","",""
"Mieter","2006","Mecklenburg-Vorpommern","4","","","",""
"Mieter","2006","Mecklenburg-Vorpommern","5","","","",""
"Mieter","2006","Sachsen","1","","","",""
"Mieter","2006","Sachsen","2","","","",""
"Mieter","2006","Sachsen","3","","","",""
"Mieter","2006","Sachsen","4","","","",""
"Mieter","2006","Sachsen","5","","","",""
"Mieter","2006","Sachsen-Anhalt","1","","","",""
"Mieter","2006","Sachsen-Anhalt","2","","","",""
"Mieter","2006","Sachsen-Anhalt","3","","","",""
"Mieter","2006","Sachsen-Anhalt","4","","","",""
"Mieter","2006","Sachsen-Anhalt","5","","","",""
"Mieter","2006","Thüringen","1","","","",""
"Mieter","2006","Thüringen","2","","","",""
"Mieter","2006","Thüringen","3","","","",""
"Mieter","2006","Thüringen","4","","","",""
"Mieter","2006","Thüringen","5","","","",""
"Eigentuemer","2007","Schleswig-Holstein","1","","","",""
"Eigentuemer","2007","Schleswig-Holstein","2","31","0.236794323355296","0.163434263791236","0.310154382919356"
"Eigentuemer","2007","Schleswig-Holstein","3","148","0.659714445445154","0.598213694170819","0.721215196719489"
"Eigentuemer","2007","Schleswig-Holstein","4","118","0.586641650808648","0.517347427681016","0.65593587393628"
"Eigentuemer","2007","Schleswig-Holstein","5","197","0.755717166153755","0.702456792973512","0.808977539333998"
"Eigentuemer","2007","Hamburg","1","","","",""
"Eigentuemer","2007","Hamburg","2","","","",""
"Eigentuemer","2007","Hamburg","3","","","",""
"Eigentuemer","2007","Hamburg","4","","","",""
"Eigentuemer","2007","Hamburg","5","96","0.460612348255385","0.381110375458183","0.540114321052586"
"Eigentuemer","2007","Niedersachsen","1","","","",""
"Eigentuemer","2007","Niedersachsen","2","152","0.365707551954155","0.31715479159432","0.414260312313989"
"Eigentuemer","2007","Niedersachsen","3","397","0.561181419038168","0.524234721989803","0.598128116086532"
"Eigentuemer","2007","Niedersachsen","4","454","0.646206192699693","0.609074987468007","0.683337397931378"
"Eigentuemer","2007","Niedersachsen","5","571","0.729107334536025","0.696667784955849","0.7615468841162"
"Eigentuemer","2007","Bremen","1","","","",""
"Eigentuemer","2007","Bremen","2","","","",""
"Eigentuemer","2007","Bremen","3","","","",""
"Eigentuemer","2007","Bremen","4","","","",""
"Eigentuemer","2007","Bremen","5","35","0.479599768237387","0.353189984376458","0.606009552098315"
"Eigentuemer","2007","Nordrhein-Westfalen","1","","","",""
"Eigentuemer","2007","Nordrhein-Westfalen","2","183","0.195702512045968","0.168481167788049","0.222923856303887"
"Eigentuemer","2007","Nordrhein-Westfalen","3","595","0.348496164163576","0.324012631341044","0.372979696986109"
"Eigentuemer","2007","Nordrhein-Westfalen","4","846","0.503867237888314","0.478814258023998","0.52892021775263"
"Eigentuemer","2007","Nordrhein-Westfalen","5","1241","0.623134868120043","0.600246463463961","0.646023272776125"
"Eigentuemer","2007","Hessen","1","","","",""
"Eigentuemer","2007","Hessen","2","72","0.276729550391584","0.221926310020549","0.33153279076262"
"Eigentuemer","2007","Hessen","3","253","0.465395984103737","0.420819790912357","0.509972177295116"
"Eigentuemer","2007","Hessen","4","247","0.530074028860246","0.483650345762361","0.576497711958132"
"Eigentuemer","2007","Hessen","5","435","0.583896231370682","0.546090280895897","0.621702181845466"
"Eigentuemer","2007","Rheinland-Pfalz,Saarland","1","","","",""
"Eigentuemer","2007","Rheinland-Pfalz,Saarland","2","69","0.286342660115676","0.224003592510581","0.348681727720772"
"Eigentuemer","2007","Rheinland-Pfalz,Saarland","3","221","0.58715487894767","0.535939094409472","0.638370663485868"
"Eigentuemer","2007","Rheinland-Pfalz,Saarland","4","200","0.553077104173762","0.500307960850183","0.605846247497342"
"Eigentuemer","2007","Rheinland-Pfalz,Saarland","5","272","0.723764697698229","0.676650876482802","0.770878518913656"
"Eigentuemer","2007","Baden-Württemberg","1","","","",""
"Eigentuemer","2007","Baden-Württemberg","2","129","0.348439089624401","0.299691179158732","0.39718700009007"
"Eigentuemer","2007","Baden-Württemberg","3","421","0.48848716318578","0.454922434580037","0.522051891791523"
"Eigentuemer","2007","Baden-Württemberg","4","631","0.626872773897805","0.596897285710483","0.656848262085128"
"Eigentuemer","2007","Baden-Württemberg","5","753","0.61475856714608","0.585854900434694","0.643662233857465"
"Eigentuemer","2007","Bayern","1","","","",""
"Eigentuemer","2007","Bayern","2","229","0.372120408757576","0.332298708089631","0.41194210942552"
"Eigentuemer","2007","Bayern","3","612","0.501618247490944","0.472374976915421","0.530861518066467"
"Eigentuemer","2007","Bayern","4","663","0.603378065200491","0.573386041780146","0.633370088620837"
"Eigentuemer","2007","Bayern","5","926","0.66031395085416","0.634006576357636","0.686621325350683"
"Eigentuemer","2007","Saarland","1","","","",""
"Eigentuemer","2007","Saarland","2","","","",""
"Eigentuemer","2007","Saarland","3","58","0.446310510187727","0.351227014820619","0.541394005554836"
"Eigentuemer","2007","Saarland","4","55","0.735220249425822","0.634006905086913","0.836433593764731"
"Eigentuemer","2007","Saarland","5","87","0.77419168116183","0.691830092961902","0.856553269361759"
"Eigentuemer","2007","Berlin","1","","","",""
"Eigentuemer","2007","Berlin","2","","","",""
"Eigentuemer","2007","Berlin","3","","","",""
"Eigentuemer","2007","Berlin","4","49","0.152610027791927","0.108729541289936","0.196490514293918"
"Eigentuemer","2007","Berlin","5","121","0.309532391833804","0.25428692376192","0.364777859905687"
"Eigentuemer","2007","Brandenburg","1","","","",""
"Eigentuemer","2007","Brandenburg","2","66","0.213734916453202","0.165283779019031","0.262186053887372"
"Eigentuemer","2007","Brandenburg","3","157","0.433620688421154","0.380232795336984","0.487008581505324"
"Eigentuemer","2007","Brandenburg","4","145","0.465480922388114","0.406950920563553","0.524010924212676"
"Eigentuemer","2007","Brandenburg","5","125","0.550903991677963","0.480729868707299","0.621078114648628"
"Eigentuemer","2007","Mecklenburg-Vorpommern","1","","","",""
"Eigentuemer","2007","Mecklenburg-Vorpommern","2","51","0.335392010243635","0.260581690512585","0.410202329974684"
"Eigentuemer","2007","Mecklenburg-Vorpommern","3","110","0.428525038975326","0.362984088008907","0.494065989941745"
"Eigentuemer","2007","Mecklenburg-Vorpommern","4","96","0.660320395253323","0.584276028400763","0.736364762105883"
"Eigentuemer","2007","Mecklenburg-Vorpommern","5","71","0.68689641069599","0.594127571763313","0.779665249628667"
"Eigentuemer","2007","Sachsen","1","","","",""
"Eigentuemer","2007","Sachsen","2","157","0.328991651317966","0.283841643885279","0.374141658750653"
"Eigentuemer","2007","Sachsen","3","332","0.391168849260203","0.35416129168533","0.428176406835076"
"Eigentuemer","2007","Sachsen","4","232","0.360879008960253","0.31960099717428","0.402157020746225"
"Eigentuemer","2007","Sachsen","5","132","0.441440564029923","0.376701757787438","0.506179370272408"
"Eigentuemer","2007","Sachsen-Anhalt","1","","","",""
"Eigentuemer","2007","Sachsen-Anhalt","2","89","0.332456993598929","0.272606605038496","0.392307382159362"
"Eigentuemer","2007","Sachsen-Anhalt","3","200","0.462016590462553","0.411285480659687","0.512747700265419"
"Eigentuemer","2007","Sachsen-Anhalt","4","181","0.578206202246286","0.521465714569861","0.634946689922711"
"Eigentuemer","2007","Sachsen-Anhalt","5","97","0.56977981413917","0.491070664851576","0.648488963426764"
"Eigentuemer","2007","Thüringen","1","","","",""
"Eigentuemer","2007","Thüringen","2","102","0.312534327177462","0.258907572716054","0.366161081638869"
"Eigentuemer","2007","Thüringen","3","235","0.590997483523539","0.54329139438106","0.638703572666019"
"Eigentuemer","2007","Thüringen","4","206","0.514779023073552","0.458318480429608","0.571239565717497"
"Eigentuemer","2007","Thüringen","5","112","0.743451046262266","0.668086940861373","0.81881515166316"
"Hauptmieter","2007","Schleswig-Holstein","1","","","",""
"Hauptmieter","2007","Schleswig-Holstein","2","93","0.716195456034201","0.638395618725665","0.793995293342737"
"Hauptmieter","2007","Schleswig-Holstein","3","76","0.317816282173416","0.257376983839221","0.37825558050761"
"Hauptmieter","2007","Schleswig-Holstein","4","71","0.371673030671791","0.303671200529226","0.439674860814357"
"Hauptmieter","2007","Schleswig-Holstein","5","53","0.244282833846245","0.191022460666002","0.297543207026488"
"Hauptmieter","2007","Hamburg","1","","","",""
"Hauptmieter","2007","Hamburg","2","31","1","1","1"
"Hauptmieter","2007","Hamburg","3","88","0.918539362371947","0.865454488025396","0.971624236718499"
"Hauptmieter","2007","Hamburg","4","77","0.807846802387817","0.728619548778287","0.887074055997347"
"Hauptmieter","2007","Hamburg","5","55","0.539387651744615","0.459885678947414","0.618889624541816"
"Hauptmieter","2007","Niedersachsen","1","","","",""
"Hauptmieter","2007","Niedersachsen","2","205","0.574991249666537","0.52515656154141","0.624825937791664"
"Hauptmieter","2007","Niedersachsen","3","283","0.41965197116151","0.382909330601549","0.456394611721471"
"Hauptmieter","2007","Niedersachsen","4","176","0.331750993865995","0.295186997937218","0.368314989794772"
"Hauptmieter","2007","Niedersachsen","5","143","0.25499294816647","0.22317847502752","0.28680742130542"
"Hauptmieter","2007","Bremen","1","","","",""
"Hauptmieter","2007","Bremen","2","","","",""
"Hauptmieter","2007","Bremen","3","","","",""
"Hauptmieter","2007","Bremen","4","","","",""
"Hauptmieter","2007","Bremen","5","","","",""
"Hauptmieter","2007","Nordrhein-Westfalen","1","","","",""
"Hauptmieter","2007","Nordrhein-Westfalen","2","626","0.792819989368131","0.765012342933124","0.820627635803138"
"Hauptmieter","2007","Nordrhein-Westfalen","3","831","0.625555887905113","0.600687756393183","0.650424019417042"
"Hauptmieter","2007","Nordrhein-Westfalen","4","658","0.479999145076196","0.454965468539081","0.50503282161331"
"Hauptmieter","2007","Nordrhein-Westfalen","5","478","0.375572653998028","0.352699847488716","0.398445460507339"
"Hauptmieter","2007","Hessen","1","","","",""
"Hauptmieter","2007","Hessen","2","175","0.674582933042588","0.61718900535285","0.731976860732326"
"Hauptmieter","2007","Hessen","3","219","0.497345265375693","0.452662562530297","0.54202796822109"
"Hauptmieter","2007","Hessen","4","191","0.450493144186357","0.404213793547617","0.496772494825098"
"Hauptmieter","2007","Hessen","5","211","0.399412089722232","0.36184648396422","0.436977695480245"
"Hauptmieter","2007","Rheinland-Pfalz,Saarland","1","","","",""
"Hauptmieter","2007","Rheinland-Pfalz,Saarland","2","128","0.679907956285602","0.615574792809744","0.744241119761459"
"Hauptmieter","2007","Rheinland-Pfalz,Saarland","3","129","0.373001186662275","0.322694886166109","0.423307487158442"
"Hauptmieter","2007","Rheinland-Pfalz,Saarland","4","135","0.432937766317533","0.380348271405219","0.485527261229848"
"Hauptmieter","2007","Rheinland-Pfalz,Saarland","5","74","0.276235302301771","0.229121481086344","0.323349123517198"
"Hauptmieter","2007","Baden-Württemberg","1","","","",""
"Hauptmieter","2007","Baden-Württemberg","2","227","0.62920587619837","0.579788706820412","0.678623045576328"
"Hauptmieter","2007","Baden-Württemberg","3","412","0.480549400342995","0.44700118365676","0.51409761702923"
"Hauptmieter","2007","Baden-Württemberg","4","352","0.357450128055846","0.327746517638075","0.387153738473616"
"Hauptmieter","2007","Baden-Württemberg","5","323","0.370575395652475","0.341891092785244","0.399259698519707"
"Hauptmieter","2007","Bayern","1","","","",""
"Hauptmieter","2007","Bayern","2","324","0.600796924314734","0.560450907506569","0.641142941122899"
"Hauptmieter","2007","Bayern","3","496","0.479937999283685","0.45071812504178","0.50915787352559"
"Hauptmieter","2007","Bayern","4","348","0.382810670853914","0.353010149288549","0.412611192419279"
"Hauptmieter","2007","Bayern","5","304","0.325314247435948","0.299290746187562","0.351337748684333"
"Hauptmieter","2007","Saarland","1","","","",""
"Hauptmieter","2007","Saarland","2","","","",""
"Hauptmieter","2007","Saarland","3","45","0.49317653136339","0.397548987617071","0.588804075109708"
"Hauptmieter","2007","Saarland","4","","","",""
"Hauptmieter","2007","Saarland","5","","","",""
"Hauptmieter","2007","Berlin","1","","","",""
"Hauptmieter","2007","Berlin","2","150","0.874733338325607","0.825263617569266","0.924203059081947"
"Hauptmieter","2007","Berlin","3","205","0.882847605913147","0.841989515194487","0.923705696631807"
"Hauptmieter","2007","Berlin","4","208","0.8438421594569","0.799547563439786","0.888136755474014"
"Hauptmieter","2007","Berlin","5","141","0.652642137217298","0.595743996750942","0.709540277683654"
"Hauptmieter","2007","Brandenburg","1","","","",""
"Hauptmieter","2007","Brandenburg","2","201","0.756580774712208","0.705859888541176","0.80730166088324"
"Hauptmieter","2007","Brandenburg","3","163","0.514705154885949","0.460863773714694","0.568546536057204"
"Hauptmieter","2007","Brandenburg","4","129","0.504650975472484","0.445983526541445","0.563318424403523"
"Hauptmieter","2007","Brandenburg","5","60","0.375253899896641","0.306943972991551","0.443563826801732"
"Hauptmieter","2007","Mecklenburg-Vorpommern","1","","","",""
"Hauptmieter","2007","Mecklenburg-Vorpommern","2","100","0.65832545910607","0.583175454642567","0.733475463569572"
"Hauptmieter","2007","Mecklenburg-Vorpommern","3","106","0.555008973167947","0.489189915115917","0.620828031219976"
"Hauptmieter","2007","Mecklenburg-Vorpommern","4","53","0.339679604746677","0.263635237894117","0.415723971599237"
"Hauptmieter","2007","Mecklenburg-Vorpommern","5","","","",""
"Hauptmieter","2007","Sachsen","1","","","",""
"Hauptmieter","2007","Sachsen","2","247","0.650048995219211","0.604216015392598","0.695881975045824"
"Hauptmieter","2007","Sachsen","3","322","0.585504325412065","0.548146213814236","0.622862437009894"
"Hauptmieter","2007","Sachsen","4","280","0.622887696708132","0.581230825617533","0.664544567798731"
"Hauptmieter","2007","Sachsen","5","90","0.505590519212725","0.440407161606816","0.570773876818633"
"Hauptmieter","2007","Sachsen-Anhalt","1","","","",""
"Hauptmieter","2007","Sachsen-Anhalt","2","144","0.658316182528048","0.598061738539259","0.718570626516838"
"Hauptmieter","2007","Sachsen-Anhalt","3","167","0.528447819955896","0.477652105869709","0.579243534042083"
"Hauptmieter","2007","Sachsen-Anhalt","4","110","0.421793797753714","0.365053310077289","0.478534285430139"
"Hauptmieter","2007","Sachsen-Anhalt","5","44","0.329043947181448","0.254347441183632","0.403740453179264"
"Hauptmieter","2007","Thüringen","1","","","",""
"Hauptmieter","2007","Thüringen","2","171","0.630088955272249","0.574234640854275","0.685943269690222"
"Hauptmieter","2007","Thüringen","3","167","0.390239458606065","0.342906542856354","0.437572374355775"
"Hauptmieter","2007","Thüringen","4","89","0.425424486909701","0.369571083498245","0.481277890321158"
"Hauptmieter","2007","Thüringen","5","","","",""
"Untermieter","2007","Schleswig-Holstein","1","","","",""
"Untermieter","2007","Schleswig-Holstein","2","","","",""
"Untermieter","2007","Schleswig-Holstein","3","","","",""
"Untermieter","2007","Schleswig-Holstein","4","","","",""
"Untermieter","2007","Schleswig-Holstein","5","","","",""
"Untermieter","2007","Hamburg","1","","","",""
"Untermieter","2007","Hamburg","2","","","",""
"Untermieter","2007","Hamburg","3","","","",""
"Untermieter","2007","Hamburg","4","","","",""
"Untermieter","2007","Hamburg","5","","","",""
"Untermieter","2007","Niedersachsen","1","","","",""
"Untermieter","2007","Niedersachsen","2","","","",""
"Untermieter","2007","Niedersachsen","3","","","",""
"Untermieter","2007","Niedersachsen","4","","","",""
"Untermieter","2007","Niedersachsen","5","","","",""
"Untermieter","2007","Bremen","1","","","",""
"Untermieter","2007","Bremen","2","","","",""
"Untermieter","2007","Bremen","3","","","",""
"Untermieter","2007","Bremen","4","","","",""
"Untermieter","2007","Bremen","5","","","",""
"Untermieter","2007","Nordrhein-Westfalen","1","","","",""
"Untermieter","2007","Nordrhein-Westfalen","2","","","",""
"Untermieter","2007","Nordrhein-Westfalen","3","","","",""
"Untermieter","2007","Nordrhein-Westfalen","4","","","",""
"Untermieter","2007","Nordrhein-Westfalen","5","","","",""
"Untermieter","2007","Hessen","1","","","",""
"Untermieter","2007","Hessen","2","","","",""
"Untermieter","2007","Hessen","3","","","",""
"Untermieter","2007","Hessen","4","","","",""
"Untermieter","2007","Hessen","5","","","",""
"Untermieter","2007","Rheinland-Pfalz,Saarland","1","","","",""
"Untermieter","2007","Rheinland-Pfalz,Saarland","2","","","",""
"Untermieter","2007","Rheinland-Pfalz,Saarland","3","","","",""
"Untermieter","2007","Rheinland-Pfalz,Saarland","4","","","",""
"Untermieter","2007","Rheinland-Pfalz,Saarland","5","","","",""
"Untermieter","2007","Baden-Württemberg","1","","","",""
"Untermieter","2007","Baden-Württemberg","2","","","",""
"Untermieter","2007","Baden-Württemberg","3","","","",""
"Untermieter","2007","Baden-Württemberg","4","","","",""
"Untermieter","2007","Baden-Württemberg","5","","","",""
