"hgowner","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Mieter","2014","Paar mit Kind(ern)","5","","","",""
"Mieter","2014","Sonstige","1","","","",""
"Mieter","2014","Sonstige","2","","","",""
"Mieter","2014","Sonstige","3","","","",""
"Mieter","2014","Sonstige","4","","","",""
"Mieter","2014","Sonstige","5","","","",""
"Eigentuemer","2015","1-Pers.-HH","1","","","",""
"Eigentuemer","2015","1-Pers.-HH","2","87","0.163347996521085","0.135438790824519","0.19125720221765"
"Eigentuemer","2015","1-Pers.-HH","3","147","0.228681923583791","0.199358298692475","0.258005548475106"
"Eigentuemer","2015","1-Pers.-HH","4","274","0.343595263315001","0.313348247127103","0.373842279502899"
"Eigentuemer","2015","1-Pers.-HH","5","478","0.443199217929444","0.415301167315455","0.471097268543434"
"Eigentuemer","2015","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Eigentuemer","2015","(Ehe-)Paar ohne Kind(er)","2","126","0.341624807371166","0.302061737659837","0.381187877082495"
"Eigentuemer","2015","(Ehe-)Paar ohne Kind(er)","3","588","0.490176883489175","0.463208972859643","0.517144794118707"
"Eigentuemer","2015","(Ehe-)Paar ohne Kind(er)","4","1216","0.567969977263504","0.548403000894167","0.587536953632842"
"Eigentuemer","2015","(Ehe-)Paar ohne Kind(er)","5","2678","0.634288085477821","0.620086132617186","0.648490038338456"
"Eigentuemer","2015","Alleinerziehende","1","","","",""
"Eigentuemer","2015","Alleinerziehende","2","141","0.112983292967304","0.0945984788550021","0.131368107079605"
"Eigentuemer","2015","Alleinerziehende","3","282","0.171236230715692","0.153765117743737","0.188707343687646"
"Eigentuemer","2015","Alleinerziehende","4","288","0.383047979998603","0.352167652304968","0.413928307692238"
"Eigentuemer","2015","Alleinerziehende","5","317","0.576107346167324","0.534845187641423","0.617369504693225"
"Eigentuemer","2015","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","2015","Paar mit Kind(ern)","2","580","0.276474161948789","0.260564846062232","0.292383477835346"
"Eigentuemer","2015","Paar mit Kind(ern)","3","2179","0.488090730221057","0.47529042916492","0.500891031277195"
"Eigentuemer","2015","Paar mit Kind(ern)","4","3835","0.643097777730566","0.631529959181476","0.654665596279656"
"Eigentuemer","2015","Paar mit Kind(ern)","5","5186","0.72939718695444","0.719205763276071","0.739588610632809"
"Eigentuemer","2015","Sonstige","1","","","",""
"Eigentuemer","2015","Sonstige","2","58","0.166796367598927","0.132275797798625","0.201316937399228"
"Eigentuemer","2015","Sonstige","3","139","0.463020080779677","0.414695802917939","0.511344358641415"
"Eigentuemer","2015","Sonstige","4","147","0.610225096920986","0.55792206965947","0.662528124182503"
"Eigentuemer","2015","Sonstige","5","167","0.573782812968157","0.514904861334785","0.63266076460153"
"Hauptmieter","2015","1-Pers.-HH","1","","","",""
"Hauptmieter","2015","1-Pers.-HH","2","538","0.795059745642048","0.764585591431678","0.825533899852418"
"Hauptmieter","2015","1-Pers.-HH","3","594","0.725258313042294","0.694091412127786","0.756425213956803"
"Hauptmieter","2015","1-Pers.-HH","4","643","0.63211307275439","0.601399689057647","0.662826456451134"
"Hauptmieter","2015","1-Pers.-HH","5","704","0.534432660022491","0.506419493979836","0.562445826065146"
"Hauptmieter","2015","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","2015","(Ehe-)Paar ohne Kind(er)","2","402","0.623771946383555","0.583359321520244","0.664184571246866"
"Hauptmieter","2015","(Ehe-)Paar ohne Kind(er)","3","710","0.480733269863521","0.453780185916862","0.50768635381018"
"Hauptmieter","2015","(Ehe-)Paar ohne Kind(er)","4","1210","0.419461870958666","0.399969454301064","0.438954287616267"
"Hauptmieter","2015","(Ehe-)Paar ohne Kind(er)","5","1682","0.350444801873775","0.336376130739189","0.364513473008361"
"Hauptmieter","2015","Alleinerziehende","1","","","",""
"Hauptmieter","2015","Alleinerziehende","2","984","0.875203864529527","0.856010928723177","0.894396800335877"
"Hauptmieter","2015","Alleinerziehende","3","1483","0.819198985886546","0.801350454067916","0.837047517705176"
"Hauptmieter","2015","Alleinerziehende","4","658","0.594945422130138","0.56376191534202","0.626128928918256"
"Hauptmieter","2015","Alleinerziehende","5","232","0.387314649074919","0.3466400761581","0.427989221991738"
"Hauptmieter","2015","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","2015","Paar mit Kind(ern)","2","2425","0.720010911541119","0.704039720676565","0.735982102405673"
"Hauptmieter","2015","Paar mit Kind(ern)","3","3645","0.505694633677062","0.492891530584447","0.518497736769678"
"Hauptmieter","2015","Paar mit Kind(ern)","4","2711","0.349930940348992","0.338414738795042","0.361447141902943"
"Hauptmieter","2015","Paar mit Kind(ern)","5","2074","0.262966122583164","0.252867078043245","0.273065167123082"
"Hauptmieter","2015","Sonstige","1","","","",""
"Hauptmieter","2015","Sonstige","2","366","0.78226945923265","0.744053307972943","0.820485610492357"
"Hauptmieter","2015","Sonstige","3","263","0.531940942400349","0.483582926565507","0.580298958235191"
"Hauptmieter","2015","Sonstige","4","182","0.386844394739475","0.33461339204149","0.43907539743746"
"Hauptmieter","2015","Sonstige","5","98","0.369327790895023","0.311867041360433","0.426788540429613"
"Untermieter","2015","1-Pers.-HH","1","","","",""
"Untermieter","2015","1-Pers.-HH","2","49","0.0415922578368673","0.0265192630904832","0.0566652525832514"
"Untermieter","2015","1-Pers.-HH","3","47","0.0460597633739151","0.0314243020201685","0.0606952247276617"
"Untermieter","2015","1-Pers.-HH","4","30","0.024291663930609","0.0144863446141992","0.0340969832470188"
"Untermieter","2015","1-Pers.-HH","5","36","0.0223681220480645","0.014063365879499","0.03067287821663"
"Untermieter","2015","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Untermieter","2015","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Untermieter","2015","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Untermieter","2015","(Ehe-)Paar ohne Kind(er)","4","36","0.01256815177783","0.00816773977679466","0.0169685637788654"
"Untermieter","2015","(Ehe-)Paar ohne Kind(er)","5","58","0.0152671126484038","0.0116515748060737","0.0188826504907339"
"Untermieter","2015","Alleinerziehende","1","","","",""
"Untermieter","2015","Alleinerziehende","2","","","",""
"Untermieter","2015","Alleinerziehende","3","","","",""
"Untermieter","2015","Alleinerziehende","4","","","",""
"Untermieter","2015","Alleinerziehende","5","","","",""
"Untermieter","2015","Paar mit Kind(ern)","1","","","",""
"Untermieter","2015","Paar mit Kind(ern)","2","31","0.00351492651009251","0.00140973926093143","0.00562011375925358"
"Untermieter","2015","Paar mit Kind(ern)","3","34","0.00621463610188009","0.00420217471033879","0.00822709749342139"
"Untermieter","2015","Paar mit Kind(ern)","4","43","0.00697128192044184","0.00496230214611931","0.00898026169476437"
"Untermieter","2015","Paar mit Kind(ern)","5","40","0.00763669046239632","0.00563970637528855","0.00963367454950409"
"Untermieter","2015","Sonstige","1","","","",""
"Untermieter","2015","Sonstige","2","","","",""
"Untermieter","2015","Sonstige","3","","","",""
"Untermieter","2015","Sonstige","4","","","",""
"Untermieter","2015","Sonstige","5","","","",""
"Mieter","2015","1-Pers.-HH","1","","","",""
"Mieter","2015","1-Pers.-HH","2","","","",""
"Mieter","2015","1-Pers.-HH","3","","","",""
"Mieter","2015","1-Pers.-HH","4","","","",""
"Mieter","2015","1-Pers.-HH","5","","","",""
"Mieter","2015","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","2015","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","2015","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","2015","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","2015","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","2015","Alleinerziehende","1","","","",""
"Mieter","2015","Alleinerziehende","2","","","",""
"Mieter","2015","Alleinerziehende","3","","","",""
"Mieter","2015","Alleinerziehende","4","","","",""
"Mieter","2015","Alleinerziehende","5","","","",""
"Mieter","2015","Paar mit Kind(ern)","1","","","",""
"Mieter","2015","Paar mit Kind(ern)","2","","","",""
"Mieter","2015","Paar mit Kind(ern)","3","","","",""
"Mieter","2015","Paar mit Kind(ern)","4","","","",""
"Mieter","2015","Paar mit Kind(ern)","5","","","",""
"Mieter","2015","Sonstige","1","","","",""
"Mieter","2015","Sonstige","2","","","",""
"Mieter","2015","Sonstige","3","","","",""
"Mieter","2015","Sonstige","4","","","",""
"Mieter","2015","Sonstige","5","","","",""
"Eigentuemer","2016","1-Pers.-HH","1","","","",""
"Eigentuemer","2016","1-Pers.-HH","2","61","0.135561855579788","0.107259952011791","0.163863759147785"
"Eigentuemer","2016","1-Pers.-HH","3","126","0.23439580206925","0.203235907152537","0.265555696985963"
"Eigentuemer","2016","1-Pers.-HH","4","264","0.364420703937059","0.332623191407445","0.396218216466672"
"Eigentuemer","2016","1-Pers.-HH","5","481","0.433768360769346","0.406128196855951","0.461408524682741"
"Eigentuemer","2016","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Eigentuemer","2016","(Ehe-)Paar ohne Kind(er)","2","110","0.376832762843361","0.330377322231205","0.423288203455517"
"Eigentuemer","2016","(Ehe-)Paar ohne Kind(er)","3","460","0.487020817683871","0.457155606603165","0.516886028764578"
"Eigentuemer","2016","(Ehe-)Paar ohne Kind(er)","4","1152","0.562504966283813","0.542124613074377","0.58288531949325"
"Eigentuemer","2016","(Ehe-)Paar ohne Kind(er)","5","2722","0.641286529211465","0.627153331528268","0.655419726894663"
"Eigentuemer","2016","Alleinerziehende","1","","","",""
"Eigentuemer","2016","Alleinerziehende","2","125","0.180165785322659","0.155398614262553","0.204932956382764"
"Eigentuemer","2016","Alleinerziehende","3","225","0.145213444291032","0.127449143690423","0.16297774489164"
"Eigentuemer","2016","Alleinerziehende","4","314","0.366887481653797","0.335995257114919","0.397779706192676"
"Eigentuemer","2016","Alleinerziehende","5","304","0.633166043700912","0.593178515043103","0.673153572358722"
"Eigentuemer","2016","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","2016","Paar mit Kind(ern)","2","404","0.245550750586855","0.227593800609425","0.263507700564285"
"Eigentuemer","2016","Paar mit Kind(ern)","3","1918","0.477562971362889","0.463708192250049","0.491417750475728"
"Eigentuemer","2016","Paar mit Kind(ern)","4","3331","0.635909199000416","0.623434146541195","0.648384251459636"
"Eigentuemer","2016","Paar mit Kind(ern)","5","5126","0.70312572584614","0.692604613772908","0.713646837919372"
"Eigentuemer","2016","Sonstige","1","","","",""
"Eigentuemer","2016","Sonstige","2","37","0.158503873331689","0.120297084929329","0.19671066173405"
"Eigentuemer","2016","Sonstige","3","120","0.432209568339394","0.378101581149814","0.486317555528973"
"Eigentuemer","2016","Sonstige","4","120","0.571848179076413","0.511587020386136","0.63210933776669"
"Eigentuemer","2016","Sonstige","5","125","0.558038448873596","0.48704905429374","0.629027843453453"
"Hauptmieter","2016","1-Pers.-HH","1","","","",""
"Hauptmieter","2016","1-Pers.-HH","2","452","0.795344992569472","0.7619893818704","0.828700603268544"
"Hauptmieter","2016","1-Pers.-HH","3","552","0.736133375182389","0.703715137516809","0.768551612847968"
"Hauptmieter","2016","1-Pers.-HH","4","593","0.613148521631407","0.580970323005782","0.645326720257033"
"Hauptmieter","2016","1-Pers.-HH","5","717","0.540548602669109","0.51275455646905","0.568342648869168"
"Hauptmieter","2016","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","2016","(Ehe-)Paar ohne Kind(er)","2","298","0.58592819524364","0.538708848092927","0.633147542394353"
"Hauptmieter","2016","(Ehe-)Paar ohne Kind(er)","3","602","0.506751027625703","0.476878472657246","0.53662358259416"
"Hauptmieter","2016","(Ehe-)Paar ohne Kind(er)","4","1090","0.417432362441728","0.39717288694093","0.437691837942526"
"Hauptmieter","2016","(Ehe-)Paar ohne Kind(er)","5","1634","0.339112640783358","0.325162575375135","0.353062706191582"
"Hauptmieter","2016","Alleinerziehende","1","","","",""
"Hauptmieter","2016","Alleinerziehende","2","776","0.755410372025555","0.727709865238402","0.783110878812708"
"Hauptmieter","2016","Alleinerziehende","3","1269","0.843104536340635","0.8247661226616","0.861442950019669"
"Hauptmieter","2016","Alleinerziehende","4","617","0.626373139506859","0.595364844027759","0.657381434985959"
"Hauptmieter","2016","Alleinerziehende","5","254","0.366833956299088","0.326846427641278","0.406821484956897"
"Hauptmieter","2016","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","2016","Paar mit Kind(ern)","2","1761","0.723819410504513","0.70516598430583","0.742472836703195"
"Hauptmieter","2016","Paar mit Kind(ern)","3","3039","0.519082170228194","0.505223524174121","0.532940816282266"
"Hauptmieter","2016","Paar mit Kind(ern)","4","2348","0.350072088306225","0.337705459920048","0.362438716692402"
"Hauptmieter","2016","Paar mit Kind(ern)","5","2085","0.288335179132067","0.277903710996498","0.298766647267635"
"Hauptmieter","2016","Sonstige","1","","","",""
"Hauptmieter","2016","Sonstige","2","299","0.757662461396871","0.712835142538104","0.802489780255639"
"Hauptmieter","2016","Sonstige","3","191","0.540158032075277","0.485722198596381","0.594593865554173"
"Hauptmieter","2016","Sonstige","4","127","0.409117287687253","0.34923853203589","0.468996043338615"
"Hauptmieter","2016","Sonstige","5","61","0.439334899113203","0.368390391311658","0.510279406914747"
"Untermieter","2016","1-Pers.-HH","1","","","",""
"Untermieter","2016","1-Pers.-HH","2","49","0.0690931518507402","0.0481254637340824","0.0900608399673979"
"Untermieter","2016","1-Pers.-HH","3","32","0.0294708227483615","0.0170308524062335","0.0419107930904894"
"Untermieter","2016","1-Pers.-HH","4","","","",""
"Untermieter","2016","1-Pers.-HH","5","37","0.0256830365615453","0.0168606124935786","0.0345054606295119"
"Untermieter","2016","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Untermieter","2016","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Untermieter","2016","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Untermieter","2016","(Ehe-)Paar ohne Kind(er)","4","34","0.0200626712744589","0.0143022334740498","0.025823109074868"
"Untermieter","2016","(Ehe-)Paar ohne Kind(er)","5","68","0.0196008300051762","0.0155159506876728","0.0236857093226797"
"Untermieter","2016","Alleinerziehende","1","","","",""
"Untermieter","2016","Alleinerziehende","2","","","",""
"Untermieter","2016","Alleinerziehende","3","","","",""
"Untermieter","2016","Alleinerziehende","4","","","",""
"Untermieter","2016","Alleinerziehende","5","","","",""
"Untermieter","2016","Paar mit Kind(ern)","1","","","",""
"Untermieter","2016","Paar mit Kind(ern)","2","42","0.0306298389086326","0.023440911398127","0.0378187664191381"
"Untermieter","2016","Paar mit Kind(ern)","3","36","0.00335485840891763","0.00175096802795797","0.0049587487898773"
"Untermieter","2016","Paar mit Kind(ern)","4","36","0.0140187126933591","0.0109706185423568","0.0170668068443614"
"Untermieter","2016","Paar mit Kind(ern)","5","33","0.00853909502179337","0.00642023342193394","0.0106579566216528"
"Untermieter","2016","Sonstige","1","","","",""
"Untermieter","2016","Sonstige","2","","","",""
"Untermieter","2016","Sonstige","3","","","",""
"Untermieter","2016","Sonstige","4","","","",""
"Untermieter","2016","Sonstige","5","","","",""
"Mieter","2016","1-Pers.-HH","1","","","",""
"Mieter","2016","1-Pers.-HH","2","","","",""
"Mieter","2016","1-Pers.-HH","3","","","",""
"Mieter","2016","1-Pers.-HH","4","","","",""
"Mieter","2016","1-Pers.-HH","5","","","",""
"Mieter","2016","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","2016","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","2016","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","2016","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","2016","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","2016","Alleinerziehende","1","","","",""
"Mieter","2016","Alleinerziehende","2","","","",""
"Mieter","2016","Alleinerziehende","3","","","",""
"Mieter","2016","Alleinerziehende","4","","","",""
"Mieter","2016","Alleinerziehende","5","","","",""
"Mieter","2016","Paar mit Kind(ern)","1","","","",""
"Mieter","2016","Paar mit Kind(ern)","2","","","",""
"Mieter","2016","Paar mit Kind(ern)","3","","","",""
"Mieter","2016","Paar mit Kind(ern)","4","","","",""
"Mieter","2016","Paar mit Kind(ern)","5","","","",""
"Mieter","2016","Sonstige","1","","","",""
"Mieter","2016","Sonstige","2","","","",""
"Mieter","2016","Sonstige","3","","","",""
"Mieter","2016","Sonstige","4","","","",""
"Mieter","2016","Sonstige","5","","","",""
"Eigentuemer","2017","1-Pers.-HH","1","","","",""
"Eigentuemer","2017","1-Pers.-HH","2","69","0.15667344350961","0.131809380645398","0.181537506373823"
"Eigentuemer","2017","1-Pers.-HH","3","106","0.175418353623675","0.148980945586798","0.201855761660552"
"Eigentuemer","2017","1-Pers.-HH","4","281","0.376133301739989","0.345958301045785","0.406308302434192"
"Eigentuemer","2017","1-Pers.-HH","5","562","0.423230165606564","0.39846541694706","0.447994914266067"
"Eigentuemer","2017","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Eigentuemer","2017","(Ehe-)Paar ohne Kind(er)","2","106","0.35317085182042","0.312090548952556","0.394251154688284"
"Eigentuemer","2017","(Ehe-)Paar ohne Kind(er)","3","462","0.481174911627254","0.451348522292382","0.511001300962126"
"Eigentuemer","2017","(Ehe-)Paar ohne Kind(er)","4","1230","0.587394868181913","0.567829019416072","0.606960716947754"
"Eigentuemer","2017","(Ehe-)Paar ohne Kind(er)","5","3260","0.645723179201569","0.632877943800916","0.658568414602222"
"Eigentuemer","2017","Alleinerziehende","1","","","",""
"Eigentuemer","2017","Alleinerziehende","2","100","0.153716019398422","0.134714091283818","0.172717947513026"
"Eigentuemer","2017","Alleinerziehende","3","237","0.176514303802409","0.156977932084199","0.196050675520618"
"Eigentuemer","2017","Alleinerziehende","4","328","0.360952010259795","0.330570878831614","0.391333141687976"
"Eigentuemer","2017","Alleinerziehende","5","384","0.609946619744315","0.574803511633893","0.645089727854736"
"Eigentuemer","2017","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","2017","Paar mit Kind(ern)","2","366","0.230958627852032","0.221043940671993","0.240873315032071"
"Eigentuemer","2017","Paar mit Kind(ern)","3","1780","0.444940910338798","0.431708182823431","0.458173637854166"
"Eigentuemer","2017","Paar mit Kind(ern)","4","3581","0.620906819049382","0.608902779242562","0.632910858856203"
"Eigentuemer","2017","Paar mit Kind(ern)","5","6056","0.718117260162035","0.708506676560903","0.727727843763167"
"Eigentuemer","2017","Sonstige","1","","","",""
"Eigentuemer","2017","Sonstige","2","50","0.144932993236019","0.122148093144169","0.167717893327869"
"Eigentuemer","2017","Sonstige","3","133","0.379689797050873","0.334343620083053","0.425035974018692"
"Eigentuemer","2017","Sonstige","4","131","0.506779005635684","0.449138304568187","0.564419706703181"
"Eigentuemer","2017","Sonstige","5","228","0.68781766992117","0.638344018618319","0.737291321224021"
"Hauptmieter","2017","1-Pers.-HH","1","","","",""
"Hauptmieter","2017","1-Pers.-HH","2","671","0.764453388458226","0.735427170770987","0.793479606145465"
"Hauptmieter","2017","1-Pers.-HH","3","636","0.777734978944644","0.748833777094171","0.806636180795117"
"Hauptmieter","2017","1-Pers.-HH","4","682","0.601728369852113","0.571233946629575","0.632222793074652"
"Hauptmieter","2017","1-Pers.-HH","5","914","0.544328640743874","0.519365409056988","0.569291872430761"
"Hauptmieter","2017","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","2017","(Ehe-)Paar ohne Kind(er)","2","400","0.633793123718356","0.592385202523732","0.67520104491298"
"Hauptmieter","2017","(Ehe-)Paar ohne Kind(er)","3","600","0.500624712288813","0.47077718376182","0.530472240815806"
"Hauptmieter","2017","(Ehe-)Paar ohne Kind(er)","4","1154","0.392219928094727","0.372815342977321","0.411624513212133"
"Hauptmieter","2017","(Ehe-)Paar ohne Kind(er)","5","1996","0.339335989896962","0.32661992322953","0.352052056564395"
"Hauptmieter","2017","Alleinerziehende","1","","","",""
"Hauptmieter","2017","Alleinerziehende","2","1260","0.839311791279701","0.819963896676862","0.858659685882539"
"Hauptmieter","2017","Alleinerziehende","3","1209","0.806647940830124","0.786411117348589","0.826884764311658"
"Hauptmieter","2017","Alleinerziehende","4","627","0.618679650430334","0.587954757263781","0.649404543596888"
"Hauptmieter","2017","Alleinerziehende","5","356","0.390053380255685","0.354910272145264","0.425196488366107"
"Hauptmieter","2017","Paar mit Kind(ern)","1","","","",""
"Hauptmieter","2017","Paar mit Kind(ern)","2","6335","0.739024045677299","0.728692469061247","0.749355622293352"
"Hauptmieter","2017","Paar mit Kind(ern)","3","3577","0.549109997328329","0.535860677948236","0.562359316708421"
"Hauptmieter","2017","Paar mit Kind(ern)","4","2634","0.359359072125872","0.347487373235169","0.371230771016574"
"Hauptmieter","2017","Paar mit Kind(ern)","5","2310","0.273845905746079","0.264320458908054","0.283371352584104"
"Hauptmieter","2017","Sonstige","1","","","",""
"Hauptmieter","2017","Sonstige","2","785","0.802355736928976","0.776581310429008","0.828130163428943"
"Hauptmieter","2017","Sonstige","3","291","0.556726367775981","0.510309204302014","0.603143531249949"
"Hauptmieter","2017","Sonstige","4","147","0.457207118683308","0.399772633428582","0.514641603938034"
"Hauptmieter","2017","Sonstige","5","97","0.265971605590989","0.218797116202195","0.313146094979783"
"Untermieter","2017","1-Pers.-HH","1","","","",""
"Untermieter","2017","1-Pers.-HH","2","81","0.078873168032164","0.0604357173494333","0.0973106187148947"
"Untermieter","2017","1-Pers.-HH","3","53","0.0468466674316809","0.0321579031068751","0.0615354317564867"
"Untermieter","2017","1-Pers.-HH","4","","","",""
"Untermieter","2017","1-Pers.-HH","5","53","0.0324411936495618","0.0235608157765012","0.0413215715226224"
"Untermieter","2017","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Untermieter","2017","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Untermieter","2017","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Untermieter","2017","(Ehe-)Paar ohne Kind(er)","4","48","0.0203852037233602","0.0147688881555988","0.0260015192911217"
"Untermieter","2017","(Ehe-)Paar ohne Kind(er)","5","70","0.0149408309014687","0.0116827186410461","0.0181989431618914"
"Untermieter","2017","Alleinerziehende","1","","","",""
"Untermieter","2017","Alleinerziehende","2","","","",""
"Untermieter","2017","Alleinerziehende","3","","","",""
"Untermieter","2017","Alleinerziehende","4","","","",""
"Untermieter","2017","Alleinerziehende","5","","","",""
"Untermieter","2017","Paar mit Kind(ern)","1","","","",""
"Untermieter","2017","Paar mit Kind(ern)","2","240","0.0300173264706691","0.0260030705046719","0.0340315824366662"
"Untermieter","2017","Paar mit Kind(ern)","3","61","0.0059490923328733","0.00390143039105761","0.007996754274689"
"Untermieter","2017","Paar mit Kind(ern)","4","60","0.0197341088247462","0.0162928136062177","0.0231754040432747"
"Untermieter","2017","Paar mit Kind(ern)","5","53","0.00803683409188638","0.00612958195214555","0.0099440862316272"
"Untermieter","2017","Sonstige","1","","","",""
"Untermieter","2017","Sonstige","2","82","0.0527112698350051","0.038248337718388","0.0671742019516222"
"Untermieter","2017","Sonstige","3","","","",""
"Untermieter","2017","Sonstige","4","","","",""
"Untermieter","2017","Sonstige","5","","","",""
"Mieter","2017","1-Pers.-HH","1","","","",""
"Mieter","2017","1-Pers.-HH","2","","","",""
"Mieter","2017","1-Pers.-HH","3","","","",""
"Mieter","2017","1-Pers.-HH","4","","","",""
"Mieter","2017","1-Pers.-HH","5","","","",""
"Mieter","2017","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","2017","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","2017","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","2017","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","2017","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","2017","Alleinerziehende","1","","","",""
"Mieter","2017","Alleinerziehende","2","","","",""
"Mieter","2017","Alleinerziehende","3","","","",""
"Mieter","2017","Alleinerziehende","4","","","",""
"Mieter","2017","Alleinerziehende","5","","","",""
"Mieter","2017","Paar mit Kind(ern)","1","","","",""
"Mieter","2017","Paar mit Kind(ern)","2","","","",""
"Mieter","2017","Paar mit Kind(ern)","3","","","",""
"Mieter","2017","Paar mit Kind(ern)","4","","","",""
"Mieter","2017","Paar mit Kind(ern)","5","","","",""
"Mieter","2017","Sonstige","1","","","",""
"Mieter","2017","Sonstige","2","","","",""
"Mieter","2017","Sonstige","3","","","",""
"Mieter","2017","Sonstige","4","","","",""
"Mieter","2017","Sonstige","5","","","",""
"Eigentuemer","2018","1-Pers.-HH","1","","","",""
"Eigentuemer","2018","1-Pers.-HH","2","58","0.156355102203904","0.132081471718053","0.180628732689755"
"Eigentuemer","2018","1-Pers.-HH","3","129","0.224220406993811","0.197002698014941","0.251438115972681"
"Eigentuemer","2018","1-Pers.-HH","4","236","0.325240967168457","0.296932445082955","0.353549489253959"
"Eigentuemer","2018","1-Pers.-HH","5","585","0.429996330797865","0.406079458971654","0.453913202624075"
"Eigentuemer","2018","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Eigentuemer","2018","(Ehe-)Paar ohne Kind(er)","2","86","0.316123137310245","0.2774750689854","0.35477120563509"
"Eigentuemer","2018","(Ehe-)Paar ohne Kind(er)","3","348","0.425593486964739","0.394251515616488","0.45693545831299"
"Eigentuemer","2018","(Ehe-)Paar ohne Kind(er)","4","1115","0.558737539926671","0.538261668579369","0.579213411273972"
"Eigentuemer","2018","(Ehe-)Paar ohne Kind(er)","5","3378","0.654884775414362","0.642327526768852","0.667442024059872"
"Eigentuemer","2018","Alleinerziehende","1","","","",""
"Eigentuemer","2018","Alleinerziehende","2","78","0.190073986510627","0.169716689161847","0.210431283859407"
"Eigentuemer","2018","Alleinerziehende","3","201","0.146433015157106","0.128070532308903","0.16479549800531"
"Eigentuemer","2018","Alleinerziehende","4","310","0.307028029862204","0.279569309329159","0.334486750395249"
"Eigentuemer","2018","Alleinerziehende","5","392","0.569352040614385","0.533819168332276","0.604884912896493"
"Eigentuemer","2018","Paar mit Kind(ern)","1","","","",""
"Eigentuemer","2018","Paar mit Kind(ern)","2","257","0.206507555833846","0.197357843929814","0.215657267737878"
"Eigentuemer","2018","Paar mit Kind(ern)","3","1345","0.372944826264093","0.359943979852242","0.385945672675944"
"Eigentuemer","2018","Paar mit Kind(ern)","4","3334","0.599217234661333","0.586959489948815","0.611474979373851"
"Eigentuemer","2018","Paar mit Kind(ern)","5","6064","0.727593884149236","0.718129517096517","0.737058251201955"
"Eigentuemer","2018","Sonstige","1","","","",""
"Eigentuemer","2018","Sonstige","2","","","",""
"Eigentuemer","2018","Sonstige","3","109","0.277848989086465","0.238227958554254","0.317470019618676"
"Eigentuemer","2018","Sonstige","4","136","0.622681792873735","0.566603587430671","0.6787599983168"
"Eigentuemer","2018","Sonstige","5","247","0.651396423036935","0.60284121343541","0.699951632638461"
"Hauptmieter","2018","1-Pers.-HH","1","","","",""
"Hauptmieter","2018","1-Pers.-HH","2","735","0.768575968366623","0.740389121669702","0.796762815063543"
"Hauptmieter","2018","1-Pers.-HH","3","733","0.738903784556429","0.710239635328278","0.76756793378458"
"Hauptmieter","2018","1-Pers.-HH","4","782","0.654594760057447","0.625861100342352","0.683328419772543"
"Hauptmieter","2018","1-Pers.-HH","5","1027","0.552059042937791","0.528035540386348","0.576082545489234"
"Hauptmieter","2018","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Hauptmieter","2018","(Ehe-)Paar ohne Kind(er)","2","456","0.646234884486463","0.606491632815423","0.685978136157502"
"Hauptmieter","2018","(Ehe-)Paar ohne Kind(er)","3","596","0.566968672831336","0.53555936727531","0.598377978387361"
