year,bula_h,regtyp,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2013,Baden-Wuerttemberg,Urban regions,Since birth,0.8582306018854242,44486,0.8549891644878079,0.8614720392830405
2013,Baden-Wuerttemberg,Urban regions,Later,0.14176939811457578,44486,0.1385279607169595,0.14501083551219207
2013,Baden-Wuerttemberg,Rural regions,Since birth,0.8683473389355743,44486,0.8652053405874826,0.871489337283666
2013,Baden-Wuerttemberg,Rural regions,Later,0.13165266106442577,44486,0.1285106627163341,0.13479465941251745
2013,Bavaria,Urban regions,Since birth,0.8909499718943227,44486,0.888053402465154,0.8938465413234914
2013,Bavaria,Urban regions,Later,0.10905002810567735,44486,0.10615345867650869,0.11194659753484601
2013,Bavaria,Rural regions,Since birth,0.8916112956810631,44486,0.8887224510445445,0.8945001403175817
2013,Bavaria,Rural regions,Later,0.10838870431893688,44486,0.10549985968241832,0.11127754895545544
2013,Berlin,Urban regions,Since birth,0.9207436399217221,44486,0.9182333099116113,0.923253969931833
2013,Berlin,Urban regions,Later,0.07925636007827788,44486,0.0767460300681671,0.08176669008838866
2013,Brandenburg,Urban regions,Since birth,0.9883720930232558,44486,0.9873758726840289,0.9893683133624827
2013,Brandenburg,Urban regions,Later,0.011627906976744186,44486,0.010631686637517316,0.012624127315971055
2013,Brandenburg,Rural regions,Since birth,0.936105476673428,44486,0.9338327950365097,0.9383781583103463
2013,Brandenburg,Rural regions,Later,0.06389452332657201,44486,0.06162184168965371,0.06616720496349032
2013,Mecklenburg-Western Pomerania,Urban regions,Since birth,0.9682539682539683,44486,0.9666247331517418,0.9698832033561947
2013,Mecklenburg-Western Pomerania,Urban regions,Later,0.031746031746031744,44486,0.03011679664380532,0.03337526684825817
2013,Mecklenburg-Western Pomerania,Rural regions,Since birth,0.994263862332696,44486,0.993562075843509,0.9949656488218831
2013,Mecklenburg-Western Pomerania,Rural regions,Later,0.0057361376673040155,44486,0.005034351178116946,0.006437924156491085
2013,Saxony,Urban regions,Since birth,0.9898190045248869,44486,0.9888861425113423,0.9907518665384315
2013,Saxony,Urban regions,Later,0.010180995475113122,44486,0.00924813346156853,0.011113857488657715
2013,Saxony,Rural regions,Since birth,0.9835294117647059,44486,0.9823466626723428,0.9847121608570689
2013,Saxony,Rural regions,Later,0.01647058823529412,44486,0.015287839142931126,0.01765333732765711
2013,Saxony-Anhalt,Urban regions,Since birth,0.9457013574660633,44486,0.943595563460876,0.9478071514712506
2013,Saxony-Anhalt,Urban regions,Later,0.05429864253393665,44486,0.05219284852874934,0.05640443653912396
2013,Saxony-Anhalt,Rural regions,Since birth,0.9649561952440551,44486,0.9632473457349813,0.9666650447531289
2013,Saxony-Anhalt,Rural regions,Later,0.03504380475594493,44486,0.0333349552468711,0.03675265426501876
2013,Thuringa,Urban regions,Since birth,0.9710610932475884,44486,0.9695033038998814,0.9726188825952954
2013,Thuringa,Urban regions,Later,0.028938906752411574,44486,0.027381117404704516,0.030496696100118632
2013,Thuringa,Rural regions,Since birth,0.9943342776203966,44486,0.9936367872063285,0.9950317680344647
2013,Thuringa,Rural regions,Later,0.0056657223796034,44486,0.004968231965535348,0.0063632127936714515
2014,Schleswig-Holstein,Urban regions,Since birth,0.8247863247863247,38694,0.8209985078361366,0.8285741417365129
2014,Schleswig-Holstein,Urban regions,Later,0.1752136752136752,38694,0.17142585826348702,0.17900149216386338
2014,Schleswig-Holstein,Rural regions,Since birth,0.9169491525423729,38694,0.9141994930317768,0.9196988120529689
2014,Schleswig-Holstein,Rural regions,Later,0.08305084745762711,38694,0.08030118794703109,0.08580050696822314
2014,Hamburg,Urban regions,Since birth,0.8730569948186528,38694,0.8697398842847284,0.8763741053525773
2014,Hamburg,Urban regions,Later,0.12694300518134716,38694,0.12362589464742268,0.13026011571527163
2014,Lower Saxony,Urban regions,Since birth,0.8879581151832461,38694,0.88481528655085,0.8911009438156422
2014,Lower Saxony,Urban regions,Later,0.11204188481675392,38694,0.10889905618435783,0.11518471344915002
2014,Lower Saxony,Rural regions,Since birth,0.91,38694,0.9071484814012322,0.9128515185987679
2014,Lower Saxony,Rural regions,Later,0.09,38694,0.0871484814012321,0.09285151859876789
2014,Bremen,Urban regions,Since birth,0.8277777777777777,38694,0.8240156310134579,0.8315399245420976
2014,Bremen,Urban regions,Later,0.17222222222222222,38694,0.16846007545790237,0.17598436898654207
2014,North Rhine-Westphalia,Urban regions,Since birth,0.858793324775353,38694,0.8553235107233811,0.8622631388273249
2014,North Rhine-Westphalia,Urban regions,Later,0.14120667522464697,38694,0.1377368611726751,0.14467648927661883
2014,North Rhine-Westphalia,Rural regions,Since birth,0.911504424778761,38694,0.9086745030318495,0.9143343465256726
2014,North Rhine-Westphalia,Rural regions,Later,0.08849557522123894,38694,0.08566565347432736,0.09132549696815051
2014,Hesse,Urban regions,Since birth,0.8628526645768025,38694,0.8594250161728846,0.8662803129807205
2014,Hesse,Urban regions,Later,0.1371473354231975,38694,0.1337196870192795,0.14057498382711547
2014,Hesse,Rural regions,Since birth,0.8961038961038961,38694,0.8930636196824545,0.8991441725253376
2014,Hesse,Rural regions,Later,0.1038961038961039,38694,0.1008558274746623,0.1069363803175455
2014,"Rhineland-Palatinate, Saarland",Urban regions,Since birth,0.8550440744368266,38694,0.8515361801655373,0.8585519687081159
2014,"Rhineland-Palatinate, Saarland",Urban regions,Later,0.14495592556317335,38694,0.14144803129188405,0.14846381983446266
2014,"Rhineland-Palatinate, Saarland",Rural regions,Since birth,0.8991596638655462,38694,0.8961593284514452,0.9021599992796473
2014,"Rhineland-Palatinate, Saarland",Rural regions,Later,0.10084033613445378,38694,0.09784000072035276,0.10384067154855481
2014,Baden-Wuerttemberg,Urban regions,Since birth,0.8653448988021478,38694,0.8619436352756441,0.8687461623286515
2014,Baden-Wuerttemberg,Urban regions,Later,0.13465510119785212,38694,0.13125383767134838,0.13805636472435587
2014,Baden-Wuerttemberg,Rural regions,Since birth,0.8722044728434505,38694,0.8688778678174852,0.8755310778694158
2014,Baden-Wuerttemberg,Rural regions,Later,0.12779552715654952,38694,0.12446892213058423,0.1311221321825148
2014,Bavaria,Urban regions,Since birth,0.9020432692307693,38694,0.8990814054289915,0.905005133032547
2014,Bavaria,Urban regions,Later,0.09795673076923077,38694,0.094994866967453,0.10091859457100853
2014,Bavaria,Rural regions,Since birth,0.9035812672176309,38694,0.9006402431624894,0.9065222912727724
2014,Bavaria,Rural regions,Later,0.09641873278236915,38694,0.09347770872722765,0.09935975683751065
2014,Berlin,Urban regions,Since birth,0.9398663697104677,38694,0.9374975826379736,0.9422351567829618
2014,Berlin,Urban regions,Later,0.060133630289532294,38694,0.05776484321703821,0.06250241736202639
2014,Brandenburg,Urban regions,Since birth,0.9878048780487805,38694,0.9867112669358346,0.9888984891617264
2014,Brandenburg,Urban regions,Later,0.012195121951219513,38694,0.011101510838273565,0.01328873306416546
2014,Brandenburg,Rural regions,Since birth,0.9523809523809523,38694,0.9502590277170507,0.9545028770448539
2014,Brandenburg,Rural regions,Later,0.047619047619047616,38694,0.04549712295514603,0.0497409722829492
2014,Mecklenburg-Western Pomerania,Urban regions,Since birth,0.9310344827586207,38694,0.9285096469573805,0.9335593185598609
2014,Mecklenburg-Western Pomerania,Urban regions,Later,0.06896551724137931,38694,0.06644068144013916,0.07149035304261946
2014,Mecklenburg-Western Pomerania,Rural regions,Since birth,0.9959100204498977,38694,0.9952740969458614,0.996545943953934
2014,Mecklenburg-Western Pomerania,Rural regions,Later,0.00408997955010225,38694,0.003454056046065911,0.004725903054138589
2014,Saxony,Urban regions,Since birth,0.9877149877149877,38694,0.9866174034377757,0.9888125719921996
2014,Saxony,Urban regions,Later,0.012285012285012284,38694,0.01118742800780034,0.013382596562224229
2014,Saxony,Rural regions,Since birth,0.9868766404199475,38694,0.985742705299238,0.988010575540657
2014,Saxony,Rural regions,Later,0.013123359580052493,38694,0.011989424459342975,0.014257294700762011
2014,Saxony-Anhalt,Urban regions,Since birth,0.9705882352941176,38694,0.9689047384345099,0.9722717321537254
2014,Saxony-Anhalt,Urban regions,Later,0.029411764705882353,38694,0.027728267846274544,0.03109526156549016
2014,Saxony-Anhalt,Rural regions,Since birth,0.9750692520775623,38694,0.9735157220847981,0.9766227820703266
2014,Saxony-Anhalt,Rural regions,Later,0.024930747922437674,38694,0.02337721792967337,0.02648427791520198
2014,Thuringa,Urban regions,Since birth,0.9726962457337884,38694,0.9710724400364873,0.9743200514310896
2014,Thuringa,Urban regions,Later,0.027303754266211604,38694,0.02567994856891044,0.028927559963512768
2014,Thuringa,Rural regions,Since birth,0.9941002949852508,38694,0.9933372247601698,0.9948633652103317
2014,Thuringa,Rural regions,Later,0.0058997050147492625,38694,0.005136634789668298,0.006662775239830227
2015,Schleswig-Holstein,Urban regions,Since birth,0.8486238532110092,38036,0.8450218425612323,0.8522258638607861
2015,Schleswig-Holstein,Urban regions,Later,0.15137614678899083,38036,0.14777413613921384,0.15497815743876783
2015,Schleswig-Holstein,Rural regions,Since birth,0.9159519725557461,38036,0.9131635488529914,0.9187403962585008
2015,Schleswig-Holstein,Rural regions,Later,0.08404802744425385,38036,0.08125960374149915,0.08683645114700855
2015,Hamburg,Urban regions,Since birth,0.8552971576227391,38036,0.8517616180925909,0.8588326971528872
2015,Hamburg,Urban regions,Later,0.14470284237726097,38036,0.14116730284711276,0.14823838190740918
2015,Lower Saxony,Urban regions,Since birth,0.8934240362811792,38036,0.8903229267741483,0.8965251457882101
2015,Lower Saxony,Urban regions,Later,0.10657596371882086,38036,0.10347485421178997,0.10967707322585175
2015,Lower Saxony,Rural regions,Since birth,0.8933823529411765,38036,0.8902807094071613,0.8964839964751917
2015,Lower Saxony,Rural regions,Later,0.10661764705882353,38036,0.10351600352480832,0.10971929059283873
2015,Bremen,Urban regions,Since birth,0.8187919463087249,38036,0.8149208481748333,0.8226630444426164
2015,Bremen,Urban regions,Later,0.18120805369127516,38036,0.17733695555738363,0.18507915182516668
2015,North Rhine-Westphalia,Urban regions,Since birth,0.8598783509799505,38036,0.856389922854848,0.8633667791050529
2015,North Rhine-Westphalia,Urban regions,Later,0.14012164902004956,38036,0.1366332208949471,0.14361007714515203
2015,North Rhine-Westphalia,Rural regions,Since birth,0.9326923076923077,38036,0.9301742817519629,0.9352103336326525
2015,North Rhine-Westphalia,Rural regions,Later,0.0673076923076923,38036,0.06478966636734751,0.0698257182480371
2015,Hesse,Urban regions,Since birth,0.8689075630252101,38036,0.8655157316033577,0.8722993944470625
2015,Hesse,Urban regions,Later,0.13109243697478992,38036,0.12770060555293755,0.1344842683966423
2015,Hesse,Rural regions,Since birth,0.9,38036,0.8969850514403159,0.9030149485596841
2015,Hesse,Rural regions,Later,0.1,38036,0.0969850514403159,0.10301494855968411
2015,"Rhineland-Palatinate, Saarland",Urban regions,Since birth,0.8583333333333333,38036,0.8548288784033753,0.8618377882632913
2015,"Rhineland-Palatinate, Saarland",Urban regions,Later,0.14166666666666666,38036,0.13816221173670865,0.14517112159662468
2015,"Rhineland-Palatinate, Saarland",Rural regions,Since birth,0.8810810810810811,38036,0.8778280211361709,0.8843341410259913
2015,"Rhineland-Palatinate, Saarland",Rural regions,Later,0.11891891891891893,38036,0.11566585897400873,0.12217197886382912
2015,Baden-Wuerttemberg,Urban regions,Since birth,0.8662613981762918,38036,0.862840725470873,0.8696820708817106
2015,Baden-Wuerttemberg,Urban regions,Later,0.1337386018237082,38036,0.13031792911828938,0.13715927452912702
2015,Baden-Wuerttemberg,Rural regions,Since birth,0.882943143812709,38036,0.8797122443114666,0.8861740433139514
2015,Baden-Wuerttemberg,Rural regions,Later,0.11705685618729098,38036,0.1138259566860485,0.12028775568853345
2015,Bavaria,Urban regions,Since birth,0.9042821158690176,38036,0.9013254165053939,0.9072388152326414
2015,Bavaria,Urban regions,Later,0.09571788413098237,38036,0.0927611847673586,0.09867458349460613
2015,Bavaria,Rural regions,Since birth,0.9063706563706564,38036,0.9034430171282974,0.9092982956130153
2015,Bavaria,Rural regions,Later,0.09362934362934362,38036,0.09070170438698465,0.0965569828717026
2015,Berlin,Urban regions,Since birth,0.9320046893317703,38036,0.9294747670388586,0.934534611624682
2015,Berlin,Urban regions,Later,0.06799531066822978,38036,0.06546538837531807,0.07052523296114149
2015,Brandenburg,Urban regions,Since birth,0.9736842105263158,38036,0.9720755073570506,0.975292913695581
2015,Brandenburg,Urban regions,Later,0.02631578947368421,38036,0.024707086304419028,0.02792449264294939
2015,Brandenburg,Rural regions,Since birth,0.9462242562929062,38036,0.9439572699536237,0.9484912426321886
2015,Brandenburg,Rural regions,Later,0.05377574370709382,38036,0.051508757367811395,0.05604273004637625
2015,Mecklenburg-Western Pomerania,Urban regions,Since birth,0.8709677419354839,38036,0.8675986812338197,0.8743368026371481
2015,Mecklenburg-Western Pomerania,Urban regions,Later,0.12903225806451613,38036,0.12566319736285195,0.1324013187661803
2015,Mecklenburg-Western Pomerania,Rural regions,Since birth,0.9938524590163934,38036,0.9930669153585583,0.9946380026742285
2015,Mecklenburg-Western Pomerania,Rural regions,Later,0.006147540983606557,38036,0.005361997325771453,0.006933084641441662
2015,Saxony,Urban regions,Since birth,0.9847908745247148,38036,0.9835609377663156,0.986020811283114
2015,Saxony,Urban regions,Later,0.015209125475285171,38036,0.013979188716886004,0.016439062233684337
2015,Saxony,Rural regions,Since birth,0.985632183908046,38036,0.9844362381844135,0.9868281296316784
2015,Saxony,Rural regions,Later,0.014367816091954023,38036,0.013171870368321579,0.015563761815586467
2015,Saxony-Anhalt,Urban regions,Since birth,0.9685863874345549,38036,0.966833367825278,0.9703394070438319
2015,Saxony-Anhalt,Urban regions,Later,0.031413612565445025,38036,0.029660592956168037,0.033166632174722016
2015,Saxony-Anhalt,Rural regions,Since birth,0.9791666666666666,38036,0.9777312884747797,0.9806020448585535
2015,Saxony-Anhalt,Rural regions,Later,0.020833333333333332,38036,0.019397955141446467,0.022268711525220197
2015,Thuringa,Urban regions,Since birth,0.9711191335740073,38036,0.9694360719546481,0.9728021951933664
2015,Thuringa,Urban regions,Later,0.02888086642599278,38036,0.02719780480663362,0.03056392804535194
2015,Thuringa,Rural regions,Since birth,0.9904761904761905,38036,0.9895001091086789,0.9914522718437021
2015,Thuringa,Rural regions,Later,0.009523809523809525,38036,0.008547728156297923,0.010499890891321126
2016,Schleswig-Holstein,Urban regions,Since birth,0.865,41132,0.8616975131593178,0.8683024868406822
2016,Schleswig-Holstein,Urban regions,Later,0.135,41132,0.13169751315931774,0.13830248684068228
2016,Schleswig-Holstein,Rural regions,Since birth,0.9334600760456274,41132,0.9310515287329111,0.9358686233583438
2016,Schleswig-Holstein,Rural regions,Later,0.06653992395437262,41132,0.06413137664165632,0.06894847126708893
2016,Hamburg,Urban regions,Since birth,0.873972602739726,41132,0.8707652439064025,0.8771799615730494
2016,Hamburg,Urban regions,Later,0.12602739726027398,41132,0.12282003842695054,0.12923475609359744
2016,Lower Saxony,Urban regions,Since birth,0.8944174757281553,41132,0.8914476407612787,0.897387310695032
2016,Lower Saxony,Urban regions,Later,0.10558252427184465,41132,0.10261268930496804,0.10855235923872127
2016,Lower Saxony,Rural regions,Since birth,0.9024390243902439,41132,0.8995714601311247,0.9053065886493632
2016,Lower Saxony,Rural regions,Later,0.0975609756097561,41132,0.0946934113506368,0.1004285398688754
2016,Bremen,Urban regions,Since birth,0.8321678321678322,41132,0.8285561525200912,0.8357795118155732
2016,Bremen,Urban regions,Later,0.16783216783216784,41132,0.1642204881844268,0.17144384747990887
2016,North Rhine-Westphalia,Urban regions,Since birth,0.865231067021534,41132,0.8619309669832362,0.8685311670598317
2016,North Rhine-Westphalia,Urban regions,Later,0.134768932978466,41132,0.13146883294016826,0.13806903301676376
2016,North Rhine-Westphalia,Rural regions,Since birth,0.9387755102040817,41132,0.9364585977663341,0.9410924226418292
2016,North Rhine-Westphalia,Rural regions,Later,0.061224489795918366,41132,0.05890757735817079,0.06354140223366594
2016,Hesse,Urban regions,Since birth,0.8664850136239782,41132,0.8631979228793095,0.8697721043686469
2016,Hesse,Urban regions,Later,0.1335149863760218,41132,0.13022789563135315,0.13680207712069045
2016,Hesse,Rural regions,Since birth,0.8937007874015748,41132,0.8907220840652834,0.8966794907378661
2016,Hesse,Rural regions,Later,0.1062992125984252,41132,0.10332050926213389,0.10927791593471652
2016,"Rhineland-Palatinate, Saarland",Urban regions,Since birth,0.864804469273743,41132,0.8614999652275784,0.8681089733199076
2016,"Rhineland-Palatinate, Saarland",Urban regions,Later,0.13519553072625698,41132,0.13189102668009242,0.13850003477242154
2016,"Rhineland-Palatinate, Saarland",Rural regions,Since birth,0.867816091954023,41132,0.8645429163833407,0.8710892675247053
2016,"Rhineland-Palatinate, Saarland",Rural regions,Later,0.13218390804597702,41132,0.12891073247529478,0.13545708361665926
2016,Baden-Wuerttemberg,Urban regions,Since birth,0.8772770853307766,41132,0.8741060770129454,0.8804480936486079
2016,Baden-Wuerttemberg,Urban regions,Later,0.12272291466922339,41132,0.11955190635139215,0.12589392298705462
2016,Baden-Wuerttemberg,Rural regions,Since birth,0.8636363636363636,41132,0.8603198567392785,0.8669528705334488
2016,Baden-Wuerttemberg,Rural regions,Later,0.13636363636363635,41132,0.13304712946655117,0.13968014326072153
2016,Bavaria,Urban regions,Since birth,0.9015151515151515,41132,0.898635516913275,0.904394786117028
2016,Bavaria,Urban regions,Later,0.09848484848484848,41132,0.09560521388297198,0.10136448308672498
2016,Bavaria,Rural regions,Since birth,0.8969889064976229,41132,0.8940512453975096,0.8999265675977361
2016,Bavaria,Rural regions,Later,0.10301109350237718,41132,0.10007343240226393,0.10594875460249042
2016,Berlin,Urban regions,Since birth,0.93625,41132,0.9338889663994268,0.9386110336005733
2016,Berlin,Urban regions,Later,0.06375,41132,0.06138896639942671,0.0661110336005733
2016,Brandenburg,Urban regions,Since birth,0.9583333333333334,41132,0.9564021707686925,0.9602644958979742
2016,Brandenburg,Urban regions,Later,0.041666666666666664,41132,0.0397355041020258,0.043597829231307526
2016,Brandenburg,Rural regions,Since birth,0.9503030303030303,41132,0.9482028229776188,0.9524032376284418
2016,Brandenburg,Rural regions,Later,0.0496969696969697,41132,0.04759676237155815,0.05179717702238124
2016,Mecklenburg-Western Pomerania,Urban regions,Since birth,0.8983050847457628,41132,0.8953841106457787,0.9012260588457468
2016,Mecklenburg-Western Pomerania,Urban regions,Later,0.1016949152542373,41132,0.09877394115425328,0.10461588935422131
2016,Mecklenburg-Western Pomerania,Rural regions,Since birth,0.9955654101995566,41132,0.9949232730672009,0.9962075473319123
2016,Mecklenburg-Western Pomerania,Rural regions,Later,0.004434589800443459,41132,0.0037924526680877075,0.00507672693279921
2016,Saxony,Urban regions,Since birth,0.9932249322493225,41132,0.9924321630192149,0.9940177014794301
2016,Saxony,Urban regions,Later,0.006775067750677507,41132,0.0059822985205698976,0.007567836980785117
2016,Saxony,Rural regions,Since birth,0.9865671641791045,41132,0.985454630057983,0.9876796983002261
2016,Saxony,Rural regions,Later,0.013432835820895522,41132,0.01232030169977399,0.014545369942017055
2016,Saxony-Anhalt,Urban regions,Since birth,0.9712643678160919,41132,0.9696498409953143,0.9728788946368696
2016,Saxony-Anhalt,Urban regions,Later,0.028735632183908046,41132,0.02712110536313033,0.03035015900468576
2016,Saxony-Anhalt,Rural regions,Since birth,0.9793322734499205,41132,0.9779573530852375,0.9807071938146035
2016,Saxony-Anhalt,Rural regions,Later,0.02066772655007949,41132,0.019292806185396506,0.022042646914762473
2016,Thuringa,Urban regions,Since birth,0.969811320754717,41132,0.9681577155178138,0.9714649259916202
2016,Thuringa,Urban regions,Later,0.03018867924528302,41132,0.028535074008379905,0.03184228448218614
2016,Thuringa,Rural regions,Since birth,0.989778534923339,41132,0.988806477887832,0.990750591958846
2016,Thuringa,Rural regions,Later,0.010221465076660987,41132,0.009249408041154008,0.011193522112167967
2017,Schleswig-Holstein,Urban regions,Since birth,0.9135338345864662,45410,0.9109488036875921,0.9161188654853403
2017,Schleswig-Holstein,Urban regions,Later,0.08646616541353383,45410,0.0838811345146598,0.08905119631240786
2017,Schleswig-Holstein,Rural regions,Since birth,0.9260504201680673,45410,0.9236434789044868,0.9284573614316477
2017,Schleswig-Holstein,Rural regions,Later,0.07394957983193277,45410,0.07154263856835233,0.07635652109551322
2017,Hamburg,Urban regions,Since birth,0.86810551558753,45410,0.864993226747562,0.8712178044274981
2017,Hamburg,Urban regions,Later,0.13189448441247004,45410,0.12878219557250192,0.13500677325243815
2017,Lower Saxony,Urban regions,Since birth,0.9063136456211812,45410,0.903633503960171,0.9089937872821915
2017,Lower Saxony,Urban regions,Later,0.09368635437881874,45410,0.0910062127178085,0.09636649603982898
2017,Lower Saxony,Rural regions,Since birth,0.9121482498284146,45410,0.9095445660104545,0.9147519336463746
2017,Lower Saxony,Rural regions,Later,0.08785175017158545,45410,0.08524806635362539,0.0904554339895455
2017,Bremen,Urban regions,Since birth,0.827027027027027,45410,0.8235482283473606,0.8305058257066934
2017,Bremen,Urban regions,Later,0.17297297297297298,45410,0.16949417429330657,0.1764517716526394
2017,North Rhine-Westphalia,Urban regions,Since birth,0.8732817869415808,45410,0.8702220996565388,0.8763414742266227
2017,North Rhine-Westphalia,Urban regions,Later,0.12671821305841924,45410,0.12365852577337738,0.1297779003434611
2017,North Rhine-Westphalia,Rural regions,Since birth,0.9285714285714286,45410,0.9262026527532264,0.9309402043896308
2017,North Rhine-Westphalia,Rural regions,Later,0.07142857142857142,45410,0.06905979561036925,0.0737973472467736
2017,Hesse,Urban regions,Since birth,0.8824013157894737,45410,0.8794384319501114,0.885364199628836
2017,Hesse,Urban regions,Later,0.11759868421052631,45410,0.11463580037116404,0.12056156804988859
2017,Hesse,Rural regions,Since birth,0.9230769230769231,45410,0.920626011794005,0.9255278343598412
2017,Hesse,Rural regions,Later,0.07692307692307693,45410,0.07447216564015884,0.07937398820599502
2017,"Rhineland-Palatinate, Saarland",Urban regions,Since birth,0.8759200841219769,45410,0.872887845969735,0.8789523222742187
2017,"Rhineland-Palatinate, Saarland",Urban regions,Later,0.12407991587802314,45410,0.12104767772578132,0.12711215403026496
2017,"Rhineland-Palatinate, Saarland",Rural regions,Since birth,0.8530259365994236,45410,0.84976920634126,0.8562826668575872
2017,"Rhineland-Palatinate, Saarland",Rural regions,Later,0.14697406340057637,45410,0.14371733314241278,0.15023079365873995
2017,Baden-Wuerttemberg,Urban regions,Since birth,0.8857392062799826,45410,0.882813155404027,0.8886652571559381
2017,Baden-Wuerttemberg,Urban regions,Later,0.11426079372001745,45410,0.11133474284406186,0.11718684459597303
2017,Baden-Wuerttemberg,Rural regions,Since birth,0.9073482428115016,45410,0.904681420058399,0.9100150655646042
2017,Baden-Wuerttemberg,Rural regions,Later,0.0926517571884984,45410,0.08998493443539579,0.095318579941601
2017,Bavaria,Urban regions,Since birth,0.9047322540473225,45410,0.9020319460538713,0.9074325620407737
2017,Bavaria,Urban regions,Later,0.09526774595267747,45410,0.09256743795922621,0.09796805394612872
2017,Bavaria,Rural regions,Since birth,0.9126074498567335,45410,0.9100099260809339,0.9152049736325331
2017,Bavaria,Rural regions,Later,0.08739255014326648,45410,0.08479502636746694,0.08999007391906602
2017,Berlin,Urban regions,Since birth,0.9224719101123595,45410,0.9200121857779618,0.9249316344467572
2017,Berlin,Urban regions,Later,0.07752808988764046,45410,0.07506836555324281,0.0799878142220381
2017,Brandenburg,Urban regions,Since birth,0.9772727272727273,45410,0.9759019658559702,0.9786434886894844
2017,Brandenburg,Urban regions,Later,0.022727272727272728,45410,0.021356511310515643,0.024098034144029813
2017,Brandenburg,Rural regions,Since birth,0.9533851276359601,45410,0.9514461323352303,0.9553241229366898
2017,Brandenburg,Rural regions,Later,0.04661487236403995,45410,0.04467587706331026,0.04855386766476964
2017,Mecklenburg-Western Pomerania,Urban regions,Since birth,0.9452054794520548,45410,0.9431122733056302,0.9472986855984794
2017,Mecklenburg-Western Pomerania,Urban regions,Later,0.0547945205479452,45410,0.052701314401520566,0.05688772669436984
2017,Mecklenburg-Western Pomerania,Rural regions,Since birth,0.9959349593495935,45410,0.9953497270928582,0.9965201916063289
2017,Mecklenburg-Western Pomerania,Rural regions,Later,0.0040650406504065045,45410,0.0034798083936711374,0.004650272907141872
2017,Saxony,Urban regions,Since birth,0.991822429906542,45410,0.9909940884051062,0.9926507714079779
2017,Saxony,Urban regions,Later,0.008177570093457943,45410,0.007349228592022144,0.009005911594893742
2017,Saxony,Rural regions,Since birth,0.9868073878627969,45410,0.9857579374717602,0.9878568382538335
2017,Saxony,Rural regions,Later,0.013192612137203167,45410,0.012143161746166515,0.014242062528239818
2017,Saxony-Anhalt,Urban regions,Since birth,0.9817073170731707,45410,0.9804747514873327,0.9829398826590088
2017,Saxony-Anhalt,Urban regions,Later,0.018292682926829267,45410,0.017060117340991172,0.019525248512667362
2017,Saxony-Anhalt,Rural regions,Since birth,0.9821917808219178,45410,0.9809753463629518,0.9834082152808838
2017,Saxony-Anhalt,Rural regions,Later,0.01780821917808219,45410,0.016591784719116123,0.01902465363704826
2017,Thuringa,Urban regions,Since birth,0.9783393501805054,45410,0.9770004110871022,0.9796782892739087
2017,Thuringa,Urban regions,Later,0.021660649819494584,45410,0.02032171072609133,0.02299958891289784
2017,Thuringa,Rural regions,Since birth,0.9845916795069337,45410,0.9834587939170322,0.9857245650968353
2017,Thuringa,Rural regions,Later,0.015408320493066256,45410,0.014275434903164703,0.01654120608296781
2018,Schleswig-Holstein,Urban regions,Since birth,0.90625,43121,0.9034988054187254,0.9090011945812746
2018,Schleswig-Holstein,Urban regions,Later,0.09375,43121,0.0909988054187254,0.0965011945812746
2018,Schleswig-Holstein,Rural regions,Since birth,0.9225225225225225,43121,0.9199991121459552,0.9250459328990899
2018,Schleswig-Holstein,Rural regions,Later,0.07747747747747748,43121,0.07495406710091017,0.08000088785404479
2018,Hamburg,Urban regions,Since birth,0.8497652582159625,43121,0.8463928019022222,0.8531377145297028
2018,Hamburg,Urban regions,Later,0.15023474178403756,43121,0.14686228547029725,0.15360719809777787
2018,Lower Saxony,Urban regions,Since birth,0.902465166130761,43121,0.8996648519632973,0.9052654802982247
2018,Lower Saxony,Urban regions,Later,0.09753483386923902,43121,0.09473451970177532,0.10033514803670271
2018,Lower Saxony,Rural regions,Since birth,0.9076127124907613,43121,0.9048795336321737,0.9103458913493488
2018,Lower Saxony,Rural regions,Later,0.09238728750923873,43121,0.08965410865065114,0.09512046636782633
2018,Bremen,Urban regions,Since birth,0.8473684210526315,43121,0.8439739665230609,0.8507628755822022
2018,Bremen,Urban regions,Later,0.15263157894736842,43121,0.14923712441779777,0.15602603347693908
2018,North Rhine-Westphalia,Urban regions,Since birth,0.87117903930131,43121,0.8680170628217071,0.874341015780913
2018,North Rhine-Westphalia,Urban regions,Later,0.12882096069868995,43121,0.125658984219087,0.1319829371782929
2018,North Rhine-Westphalia,Rural regions,Since birth,0.9387755102040817,43121,0.9365126635582386,0.9410383568499248
2018,North Rhine-Westphalia,Rural regions,Later,0.061224489795918366,43121,0.058961643150075266,0.06348733644176147
2018,Hesse,Urban regions,Since birth,0.892948173322005,43121,0.890029927804073,0.8958664188399371
2018,Hesse,Urban regions,Later,0.1070518266779949,43121,0.10413358116006284,0.10997007219592696
2018,Hesse,Rural regions,Since birth,0.9102990033222591,43121,0.9076018705421476,0.9129961361023706
2018,Hesse,Rural regions,Later,0.08970099667774087,43121,0.08700386389762936,0.09239812945785238
2018,"Rhineland-Palatinate, Saarland",Urban regions,Since birth,0.898936170212766,43121,0.8960912246352268,0.9017811157903051
2018,"Rhineland-Palatinate, Saarland",Urban regions,Later,0.10106382978723404,43121,0.09821888420969496,0.10390877536477311
