"ple0081_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2010","(Fach-)Abitur","Baden-Württemberg","184","0.784262130728738","0.731446320620324","0.837077940837151"
"Nein","2010","(Fach-)Abitur","Bayern","179","0.824788672064498","0.775226959367436","0.874350384761559"
"Nein","2010","(Fach-)Abitur","Saarland","","","",""
"Nein","2010","(Fach-)Abitur","Berlin","63","0.664832071098169","0.56506526387638","0.764598878319957"
"Nein","2010","(Fach-)Abitur","Brandenburg","39","0.664599166538773","0.546119141196578","0.783079191880969"
"Nein","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","21","","",""
"Nein","2010","(Fach-)Abitur","Sachsen","70","0.690401946627491","0.602389261125788","0.778414632129193"
"Nein","2010","(Fach-)Abitur","Sachsen-Anhalt","48","0.719347165581186","0.61556186976935","0.823132461393023"
"Nein","2010","(Fach-)Abitur","Thüringen","30","0.873856663915923","0.769656585694153","0.978056742137693"
"Nein","2010","AkademikerIn","Schleswig-Holstein","65","0.863580923817062","0.784299596015886","0.942862251618237"
"Nein","2010","AkademikerIn","Hamburg","71","0.761992377991758","0.670921569055265","0.853063186928251"
"Nein","2010","AkademikerIn","Niedersachsen","232","0.799289554877328","0.7534277294658","0.845151380288855"
"Nein","2010","AkademikerIn","Bremen","25","","",""
"Nein","2010","AkademikerIn","Nordrhein-Westfalen","562","0.79518301533562","0.765136230614058","0.825229800057182"
"Nein","2010","AkademikerIn","Hessen","248","0.845437808845783","0.804532476116315","0.886343141575251"
"Nein","2010","AkademikerIn","Rheinland-Pfalz,Saarland","134","0.858292928766806","0.804084969592577","0.912500887941035"
"Nein","2010","AkademikerIn","Baden-Württemberg","363","0.834224357898758","0.799075140829889","0.869373574967627"
"Nein","2010","AkademikerIn","Bayern","435","0.813254721889254","0.779265555489472","0.847243888289037"
"Nein","2010","AkademikerIn","Saarland","","","",""
"Nein","2010","AkademikerIn","Berlin","185","0.744048804892005","0.689626252392934","0.798471357391076"
"Nein","2010","AkademikerIn","Brandenburg","192","0.851684637905574","0.804396664816267","0.898972610994881"
"Nein","2010","AkademikerIn","Mecklenburg-Vorpommern","97","0.781032064082818","0.708535440815829","0.853528687349806"
"Nein","2010","AkademikerIn","Sachsen","278","0.853196208938595","0.814953976569366","0.891438441307825"
"Nein","2010","AkademikerIn","Sachsen-Anhalt","148","0.809095690736324","0.752308943944077","0.865882437528571"
"Nein","2010","AkademikerIn","Thüringen","135","0.843717278232223","0.787800191289737","0.899634365174708"
"Ja","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2011","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2011","(noch) kein Abschluss","Bremen","","","",""
"Ja","2011","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2011","(noch) kein Abschluss","Hessen","","","",""
"Ja","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2011","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Ja","2011","(noch) kein Abschluss","Bayern","","","",""
"Ja","2011","(noch) kein Abschluss","Saarland","","","",""
"Ja","2011","(noch) kein Abschluss","Berlin","","","",""
"Ja","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2011","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2011","(noch) kein Abschluss","Thüringen","","","",""
"Ja","2011","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2011","Hauptschule","Hamburg","","","",""
"Ja","2011","Hauptschule","Niedersachsen","","","",""
"Ja","2011","Hauptschule","Bremen","","","",""
"Ja","2011","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2011","Hauptschule","Hessen","","","",""
"Ja","2011","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2011","Hauptschule","Baden-Württemberg","","","",""
"Ja","2011","Hauptschule","Bayern","","","",""
"Ja","2011","Hauptschule","Saarland","","","",""
"Ja","2011","Hauptschule","Berlin","","","",""
"Ja","2011","Hauptschule","Brandenburg","","","",""
"Ja","2011","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2011","Hauptschule","Sachsen","","","",""
"Ja","2011","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2011","Hauptschule","Thüringen","","","",""
"Ja","2011","Realschule","Schleswig-Holstein","","","",""
"Ja","2011","Realschule","Hamburg","","","",""
"Ja","2011","Realschule","Niedersachsen","","","",""
"Ja","2011","Realschule","Bremen","","","",""
"Ja","2011","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2011","Realschule","Hessen","","","",""
"Ja","2011","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2011","Realschule","Baden-Württemberg","","","",""
"Ja","2011","Realschule","Bayern","","","",""
"Ja","2011","Realschule","Saarland","","","",""
"Ja","2011","Realschule","Berlin","","","",""
"Ja","2011","Realschule","Brandenburg","","","",""
"Ja","2011","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2011","Realschule","Sachsen","","","",""
"Ja","2011","Realschule","Sachsen-Anhalt","","","",""
"Ja","2011","Realschule","Thüringen","","","",""
"Ja","2011","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2011","(Fach-)Abitur","Hamburg","","","",""
"Ja","2011","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2011","(Fach-)Abitur","Bremen","","","",""
"Ja","2011","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2011","(Fach-)Abitur","Hessen","","","",""
"Ja","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2011","(Fach-)Abitur","Baden-Württemberg","","","",""
"Ja","2011","(Fach-)Abitur","Bayern","","","",""
"Ja","2011","(Fach-)Abitur","Saarland","","","",""
"Ja","2011","(Fach-)Abitur","Berlin","","","",""
"Ja","2011","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2011","(Fach-)Abitur","Sachsen","","","",""
"Ja","2011","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2011","(Fach-)Abitur","Thüringen","","","",""
"Ja","2011","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2011","AkademikerIn","Hamburg","","","",""
"Ja","2011","AkademikerIn","Niedersachsen","","","",""
"Ja","2011","AkademikerIn","Bremen","","","",""
"Ja","2011","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2011","AkademikerIn","Hessen","","","",""
"Ja","2011","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2011","AkademikerIn","Baden-Württemberg","","","",""
"Ja","2011","AkademikerIn","Bayern","","","",""
"Ja","2011","AkademikerIn","Saarland","","","",""
"Ja","2011","AkademikerIn","Berlin","","","",""
"Ja","2011","AkademikerIn","Brandenburg","","","",""
"Ja","2011","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2011","AkademikerIn","Sachsen","","","",""
"Ja","2011","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2011","AkademikerIn","Thüringen","","","",""
"Nein","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2011","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2011","(noch) kein Abschluss","Bremen","","","",""
"Nein","2011","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2011","(noch) kein Abschluss","Hessen","","","",""
"Nein","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2011","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Nein","2011","(noch) kein Abschluss","Bayern","","","",""
"Nein","2011","(noch) kein Abschluss","Saarland","","","",""
"Nein","2011","(noch) kein Abschluss","Berlin","","","",""
"Nein","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2011","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2011","(noch) kein Abschluss","Thüringen","","","",""
"Nein","2011","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2011","Hauptschule","Hamburg","","","",""
"Nein","2011","Hauptschule","Niedersachsen","","","",""
"Nein","2011","Hauptschule","Bremen","","","",""
"Nein","2011","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2011","Hauptschule","Hessen","","","",""
"Nein","2011","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2011","Hauptschule","Baden-Württemberg","","","",""
"Nein","2011","Hauptschule","Bayern","","","",""
"Nein","2011","Hauptschule","Saarland","","","",""
"Nein","2011","Hauptschule","Berlin","","","",""
"Nein","2011","Hauptschule","Brandenburg","","","",""
"Nein","2011","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2011","Hauptschule","Sachsen","","","",""
"Nein","2011","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2011","Hauptschule","Thüringen","","","",""
"Nein","2011","Realschule","Schleswig-Holstein","","","",""
"Nein","2011","Realschule","Hamburg","","","",""
"Nein","2011","Realschule","Niedersachsen","","","",""
"Nein","2011","Realschule","Bremen","","","",""
"Nein","2011","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2011","Realschule","Hessen","","","",""
"Nein","2011","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2011","Realschule","Baden-Württemberg","","","",""
"Nein","2011","Realschule","Bayern","","","",""
"Nein","2011","Realschule","Saarland","","","",""
"Nein","2011","Realschule","Berlin","","","",""
"Nein","2011","Realschule","Brandenburg","","","",""
"Nein","2011","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2011","Realschule","Sachsen","","","",""
"Nein","2011","Realschule","Sachsen-Anhalt","","","",""
"Nein","2011","Realschule","Thüringen","","","",""
"Nein","2011","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2011","(Fach-)Abitur","Hamburg","","","",""
"Nein","2011","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2011","(Fach-)Abitur","Bremen","","","",""
"Nein","2011","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2011","(Fach-)Abitur","Hessen","","","",""
"Nein","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2011","(Fach-)Abitur","Baden-Württemberg","","","",""
"Nein","2011","(Fach-)Abitur","Bayern","","","",""
"Nein","2011","(Fach-)Abitur","Saarland","","","",""
"Nein","2011","(Fach-)Abitur","Berlin","","","",""
"Nein","2011","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2011","(Fach-)Abitur","Sachsen","","","",""
"Nein","2011","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2011","(Fach-)Abitur","Thüringen","","","",""
"Nein","2011","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2011","AkademikerIn","Hamburg","","","",""
"Nein","2011","AkademikerIn","Niedersachsen","","","",""
"Nein","2011","AkademikerIn","Bremen","","","",""
"Nein","2011","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2011","AkademikerIn","Hessen","","","",""
"Nein","2011","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2011","AkademikerIn","Baden-Württemberg","","","",""
"Nein","2011","AkademikerIn","Bayern","","","",""
"Nein","2011","AkademikerIn","Saarland","","","",""
"Nein","2011","AkademikerIn","Berlin","","","",""
"Nein","2011","AkademikerIn","Brandenburg","","","",""
"Nein","2011","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2011","AkademikerIn","Sachsen","","","",""
"Nein","2011","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2011","AkademikerIn","Thüringen","","","",""
"Ja","2012","(noch) kein Abschluss","Schleswig-Holstein","4","","",""
"Ja","2012","(noch) kein Abschluss","Hamburg","2","","",""
"Ja","2012","(noch) kein Abschluss","Niedersachsen","14","","",""
"Ja","2012","(noch) kein Abschluss","Bremen","1","","",""
"Ja","2012","(noch) kein Abschluss","Nordrhein-Westfalen","31","0.211592928663007","0.14601151302566","0.277174344300354"
"Ja","2012","(noch) kein Abschluss","Hessen","16","","",""
"Ja","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","10","","",""
"Ja","2012","(noch) kein Abschluss","Baden-Württemberg","19","","",""
"Ja","2012","(noch) kein Abschluss","Bayern","22","","",""
"Ja","2012","(noch) kein Abschluss","Saarland","","","",""
"Ja","2012","(noch) kein Abschluss","Berlin","11","","",""
"Ja","2012","(noch) kein Abschluss","Brandenburg","3","","",""
"Ja","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","6","","",""
"Ja","2012","(noch) kein Abschluss","Sachsen","1","","",""
"Ja","2012","(noch) kein Abschluss","Sachsen-Anhalt","6","","",""
"Ja","2012","(noch) kein Abschluss","Thüringen","4","","",""
"Ja","2012","Hauptschule","Schleswig-Holstein","75","0.336434977133791","0.276782032993781","0.396087921273802"
"Ja","2012","Hauptschule","Hamburg","25","","",""
"Ja","2012","Hauptschule","Niedersachsen","193","0.268736140111649","0.235635333812432","0.301836946410865"
"Ja","2012","Hauptschule","Bremen","9","","",""
"Ja","2012","Hauptschule","Nordrhein-Westfalen","418","0.285376215956593","0.262100043560273","0.308652388352913"
"Ja","2012","Hauptschule","Hessen","131","0.31743120079166","0.272914654014086","0.361947747569235"
"Ja","2012","Hauptschule","Rheinland-Pfalz,Saarland","177","0.289811879369435","0.252068012401046","0.327555746337824"
"Ja","2012","Hauptschule","Baden-Württemberg","205","0.24397134694257","0.215498498638411","0.272444195246728"
"Ja","2012","Hauptschule","Bayern","366","0.307966266370069","0.282783689036831","0.333148843703306"
"Ja","2012","Hauptschule","Saarland","","","",""
"Ja","2012","Hauptschule","Berlin","45","0.296810924551057","0.221403426234759","0.372218422867355"
"Ja","2012","Hauptschule","Brandenburg","74","0.350351534946324","0.288561054726099","0.41214201516655"
"Ja","2012","Hauptschule","Mecklenburg-Vorpommern","37","0.347427388966398","0.257626081344192","0.437228696588604"
"Ja","2012","Hauptschule","Sachsen","68","0.232544309650551","0.186473447075656","0.278615172225445"
"Ja","2012","Hauptschule","Sachsen-Anhalt","66","0.238931130803253","0.183335300626904","0.294526960979602"
"Ja","2012","Hauptschule","Thüringen","72","0.278688050376738","0.225109286686778","0.332266814066698"
"Ja","2012","Realschule","Schleswig-Holstein","46","0.247014060280249","0.183298423515562","0.310729697044937"
"Ja","2012","Realschule","Hamburg","26","","",""
"Ja","2012","Realschule","Niedersachsen","179","0.346838024705961","0.306987723277921","0.386688326134"
"Ja","2012","Realschule","Bremen","12","","",""
"Ja","2012","Realschule","Nordrhein-Westfalen","257","0.310843521664264","0.279222346551659","0.34246469677687"
"Ja","2012","Realschule","Hessen","97","0.307783078168179","0.257754554173654","0.357811602162705"
"Ja","2012","Realschule","Rheinland-Pfalz,Saarland","77","0.26520979579686","0.208648855360923","0.321770736232797"
"Ja","2012","Realschule","Baden-Württemberg","141","0.28351840143795","0.246321934985648","0.320714867890253"
"Ja","2012","Realschule","Bayern","194","0.290562607438986","0.257694628245423","0.323430586632549"
"Ja","2012","Realschule","Saarland","","","",""
"Ja","2012","Realschule","Berlin","75","0.356793353412562","0.29514978969317","0.418436917131955"
"Ja","2012","Realschule","Brandenburg","107","0.366116005521035","0.310766232122313","0.421465778919757"
"Ja","2012","Realschule","Mecklenburg-Vorpommern","80","0.411617563137634","0.344576681461232","0.478658444814036"
"Ja","2012","Realschule","Sachsen","162","0.280362663767465","0.24383877955607","0.31688654797886"
"Ja","2012","Realschule","Sachsen-Anhalt","112","0.355825975136607","0.300628450994543","0.411023499278671"
"Ja","2012","Realschule","Thüringen","104","0.336175172112955","0.284335491971572","0.388014852254337"
"Ja","2012","(Fach-)Abitur","Schleswig-Holstein","9","","",""
"Ja","2012","(Fach-)Abitur","Hamburg","14","","",""
"Ja","2012","(Fach-)Abitur","Niedersachsen","45","0.268455151080876","0.207038031811058","0.329872270350693"
"Ja","2012","(Fach-)Abitur","Bremen","3","","",""
"Ja","2012","(Fach-)Abitur","Nordrhein-Westfalen","156","0.274541767325435","0.239637486957187","0.309446047693683"
"Ja","2012","(Fach-)Abitur","Hessen","41","0.237802183946786","0.178501832763113","0.297102535130458"
"Ja","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","32","0.255636050324225","0.182856014823477","0.328416085824974"
"Ja","2012","(Fach-)Abitur","Baden-Württemberg","47","0.198890020969515","0.152135711955494","0.245644329983537"
"Ja","2012","(Fach-)Abitur","Bayern","77","0.215169337813191","0.171743616356012","0.258595059270369"
"Ja","2012","(Fach-)Abitur","Saarland","","","",""
"Ja","2012","(Fach-)Abitur","Berlin","33","0.293699893562295","0.208970688459037","0.378429098665552"
"Ja","2012","(Fach-)Abitur","Brandenburg","26","","",""
"Ja","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","5","","",""
"Ja","2012","(Fach-)Abitur","Sachsen","39","0.265549396326514","0.188130488584789","0.34296830406824"
"Ja","2012","(Fach-)Abitur","Sachsen-Anhalt","21","","",""
"Ja","2012","(Fach-)Abitur","Thüringen","18","","",""
"Ja","2012","AkademikerIn","Schleswig-Holstein","14","","",""
"Ja","2012","AkademikerIn","Hamburg","19","","",""
"Ja","2012","AkademikerIn","Niedersachsen","71","0.196573744463666","0.154879976717958","0.238267512209375"
"Ja","2012","AkademikerIn","Bremen","6","","",""
"Ja","2012","AkademikerIn","Nordrhein-Westfalen","161","0.19856727761524","0.172120074487898","0.225014480742581"
"Ja","2012","AkademikerIn","Hessen","52","0.121459863477909","0.0880848553899359","0.154834871565882"
"Ja","2012","AkademikerIn","Rheinland-Pfalz,Saarland","31","0.127217716992921","0.0812662727226888","0.173169161263152"
"Ja","2012","AkademikerIn","Baden-Württemberg","76","0.167531732811984","0.135340678296508","0.199722787327461"
"Ja","2012","AkademikerIn","Bayern","91","0.182944793212877","0.153426508898623","0.212463077527131"
"Ja","2012","AkademikerIn","Saarland","","","",""
"Ja","2012","AkademikerIn","Berlin","70","0.211698462017124","0.165471803463283","0.257925120570966"
"Ja","2012","AkademikerIn","Brandenburg","31","0.152518574340557","0.106649650359984","0.19838749832113"
"Ja","2012","AkademikerIn","Mecklenburg-Vorpommern","23","","",""
"Ja","2012","AkademikerIn","Sachsen","52","0.136201608692767","0.101204495518277","0.171198721867256"
"Ja","2012","AkademikerIn","Sachsen-Anhalt","36","0.161943751444472","0.112469757527264","0.21141774536168"
"Ja","2012","AkademikerIn","Thüringen","29","","",""
"Nein","2012","(noch) kein Abschluss","Schleswig-Holstein","17","","",""
"Nein","2012","(noch) kein Abschluss","Hamburg","6","","",""
"Nein","2012","(noch) kein Abschluss","Niedersachsen","33","0.678683820046385","0.545178304732531","0.812189335360238"
"Nein","2012","(noch) kein Abschluss","Bremen","2","","",""
"Nein","2012","(noch) kein Abschluss","Nordrhein-Westfalen","118","0.788407071336993","0.722825655699646","0.85398848697434"
"Nein","2012","(noch) kein Abschluss","Hessen","42","0.719187543297127","0.603532824495344","0.834842262098911"
"Nein","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","22","","",""
"Nein","2012","(noch) kein Abschluss","Baden-Württemberg","51","0.73737224343922","0.634283136881284","0.840461349997155"
"Nein","2012","(noch) kein Abschluss","Bayern","49","0.575692367924564","0.46073029809995","0.690654437749179"
"Nein","2012","(noch) kein Abschluss","Saarland","","","",""
"Nein","2012","(noch) kein Abschluss","Berlin","7","","",""
"Nein","2012","(noch) kein Abschluss","Brandenburg","11","","",""
"Nein","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","9","","",""
"Nein","2012","(noch) kein Abschluss","Sachsen","13","","",""
"Nein","2012","(noch) kein Abschluss","Sachsen-Anhalt","9","","",""
"Nein","2012","(noch) kein Abschluss","Thüringen","3","","",""
"Nein","2012","Hauptschule","Schleswig-Holstein","166","0.663565022866209","0.603912078726198","0.723217967006219"
"Nein","2012","Hauptschule","Hamburg","57","0.718171064781338","0.620795967081954","0.815546162480722"
"Nein","2012","Hauptschule","Niedersachsen","496","0.731263859888351","0.698163053589135","0.764364666187568"
"Nein","2012","Hauptschule","Bremen","26","","",""
"Nein","2012","Hauptschule","Nordrhein-Westfalen","1028","0.714623784043407","0.691347611647087","0.737899956439727"
"Nein","2012","Hauptschule","Hessen","289","0.68256879920834","0.638052252430765","0.727085345985914"
"Nein","2012","Hauptschule","Rheinland-Pfalz,Saarland","378","0.710188120630565","0.672444253662176","0.747931987598954"
"Nein","2012","Hauptschule","Baden-Württemberg","669","0.75602865305743","0.727555804753272","0.784501501361589"
"Nein","2012","Hauptschule","Bayern","925","0.692033733629931","0.666851156296694","0.717216310963169"
"Nein","2012","Hauptschule","Saarland","","","",""
"Nein","2012","Hauptschule","Berlin","96","0.703189075448943","0.627781577132645","0.778596573765241"
"Nein","2012","Hauptschule","Brandenburg","155","0.649648465053676","0.58785798483345","0.711438945273901"
"Nein","2012","Hauptschule","Mecklenburg-Vorpommern","71","0.652572611033602","0.562771303411396","0.742373918655808"
"Nein","2012","Hauptschule","Sachsen","255","0.767455690349449","0.721384827774555","0.813526552924344"
"Nein","2012","Hauptschule","Sachsen-Anhalt","160","0.761068869196747","0.705473039020398","0.816664699373096"
"Nein","2012","Hauptschule","Thüringen","197","0.721311949623262","0.667733185933302","0.774890713313222"
"Nein","2012","Realschule","Schleswig-Holstein","130","0.752985939719751","0.689270302955063","0.816701576484438"
"Nein","2012","Realschule","Hamburg","48","0.540804964234428","0.427264371245557","0.654345557223299"
"Nein","2012","Realschule","Niedersachsen","369","0.65316197529404","0.613311673866","0.693012276722079"
"Nein","2012","Realschule","Bremen","17","","",""
"Nein","2012","Realschule","Nordrhein-Westfalen","566","0.689156478335736","0.65753530322313","0.720777653448341"
"Nein","2012","Realschule","Hessen","230","0.692216921831821","0.642188397837295","0.742245445826346"
"Nein","2012","Realschule","Rheinland-Pfalz,Saarland","157","0.73479020420314","0.678229263767203","0.791351144639077"
"Nein","2012","Realschule","Baden-Württemberg","423","0.71648159856205","0.679285132109747","0.753678065014352"
"Nein","2012","Realschule","Bayern","539","0.709437392561014","0.676569413367451","0.742305371754577"
"Nein","2012","Realschule","Saarland","","","",""
"Nein","2012","Realschule","Berlin","157","0.643206646587438","0.581563082868045","0.70485021030683"
"Nein","2012","Realschule","Brandenburg","184","0.633883994478965","0.578534221080243","0.689233767877687"
"Nein","2012","Realschule","Mecklenburg-Vorpommern","127","0.588382436862366","0.521341555185964","0.655423318538768"
"Nein","2012","Realschule","Sachsen","419","0.719637336232535","0.68311345202114","0.75616122044393"
"Nein","2012","Realschule","Sachsen-Anhalt","177","0.644174024863393","0.588976500721329","0.699371549005457"
"Nein","2012","Realschule","Thüringen","215","0.663824827887045","0.611985147745663","0.715664508028428"
"Nein","2012","(Fach-)Abitur","Schleswig-Holstein","74","0.900169538486316","0.835677999547923","0.96466107742471"
"Nein","2012","(Fach-)Abitur","Hamburg","45","0.791444532934165","0.687776915735594","0.895112150132736"
"Nein","2012","(Fach-)Abitur","Niedersachsen","155","0.731544848919124","0.670127729649307","0.792961968188942"
"Nein","2012","(Fach-)Abitur","Bremen","15","","",""
"Nein","2012","(Fach-)Abitur","Nordrhein-Westfalen","472","0.725458232674565","0.690553952306318","0.760362513042813"
"Nein","2012","(Fach-)Abitur","Hessen","157","0.762197816053214","0.702897464869542","0.821498167236887"
"Nein","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","106","0.744363949675775","0.671583914175026","0.817143985176523"
"Nein","2012","(Fach-)Abitur","Baden-Württemberg","233","0.801109979030485","0.754355670016463","0.847864288044506"
"Nein","2012","(Fach-)Abitur","Bayern","267","0.784830662186809","0.741404940729631","0.828256383643988"
"Nein","2012","(Fach-)Abitur","Saarland","","","",""
"Nein","2012","(Fach-)Abitur","Berlin","78","0.706300106437705","0.621570901334448","0.791029311540963"
"Nein","2012","(Fach-)Abitur","Brandenburg","49","0.663180798662164","0.556218223075146","0.770143374249181"
"Nein","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","29","","",""
"Nein","2012","(Fach-)Abitur","Sachsen","86","0.734450603673486","0.65703169593176","0.811869511415211"
"Nein","2012","(Fach-)Abitur","Sachsen-Anhalt","42","0.737032391533481","0.628321706578592","0.845743076488369"
"Nein","2012","(Fach-)Abitur","Thüringen","50","0.801818360540068","0.707071824401657","0.896564896678479"
"Nein","2012","AkademikerIn","Schleswig-Holstein","84","0.854049072990315","0.784148635344349","0.923949510636281"
"Nein","2012","AkademikerIn","Hamburg","89","0.785906474796222","0.708545236406767","0.863267713185677"
"Nein","2012","AkademikerIn","Niedersachsen","278","0.803426255536334","0.761732487790625","0.845120023282042"
"Nein","2012","AkademikerIn","Bremen","34","0.890918505134483","0.794310608722595","0.987526401546371"
"Nein","2012","AkademikerIn","Nordrhein-Westfalen","713","0.80143272238476","0.774985519257419","0.827879925512102"
"Nein","2012","AkademikerIn","Hessen","316","0.878540136522091","0.845165128434118","0.911915144610064"
"Nein","2012","AkademikerIn","Rheinland-Pfalz,Saarland","171","0.872782283007079","0.826830838736848","0.918733727277311"
"Nein","2012","AkademikerIn","Baden-Württemberg","441","0.832468267188016","0.800277212672539","0.864659321703492"
"Nein","2012","AkademikerIn","Bayern","568","0.817055206787123","0.787536922472869","0.846573491101377"
"Nein","2012","AkademikerIn","Saarland","","","",""
"Nein","2012","AkademikerIn","Berlin","230","0.788301537982875","0.742074879429034","0.834528196536717"
"Nein","2012","AkademikerIn","Brandenburg","205","0.847481425659443","0.80161250167887","0.893350349640016"
"Nein","2012","AkademikerIn","Mecklenburg-Vorpommern","101","0.814263837921464","0.745814688456566","0.882712987386361"
"Nein","2012","AkademikerIn","Sachsen","317","0.863798391307233","0.828801278132744","0.898795504481723"
"Nein","2012","AkademikerIn","Sachsen-Anhalt","177","0.838056248555528","0.78858225463832","0.887530242472736"
"Nein","2012","AkademikerIn","Thüringen","148","0.820868198662176","0.764376514821396","0.877359882502955"
"Ja","2013","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2013","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2013","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2013","(noch) kein Abschluss","Bremen","","","",""
"Ja","2013","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2013","(noch) kein Abschluss","Hessen","","","",""
"Ja","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2013","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Ja","2013","(noch) kein Abschluss","Bayern","","","",""
"Ja","2013","(noch) kein Abschluss","Saarland","","","",""
"Ja","2013","(noch) kein Abschluss","Berlin","","","",""
"Ja","2013","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2013","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2013","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2013","(noch) kein Abschluss","Thüringen","","","",""
"Ja","2013","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2013","Hauptschule","Hamburg","","","",""
"Ja","2013","Hauptschule","Niedersachsen","","","",""
"Ja","2013","Hauptschule","Bremen","","","",""
"Ja","2013","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2013","Hauptschule","Hessen","","","",""
