year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2011,Post-secondary Non-tertiary Level,1830,6.65243,6.54945,6.75542,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2011,First Stage of Tertiary Education,1683,6.55865,6.45464,6.66267,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2011,Second Stage of Tertiary Education,5731,7.11235,7.05899,7.16572,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2012,Pre-primary Level,392,7.27345,7.06303,7.48387,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2012,Primary Level,362,5.45812,5.19299,5.72326,3.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2012,Lower Secondary Level,2703,6.06776,5.97688,6.15863,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2012,Upper Secondary Level,12790,6.37115,6.33165,6.41065,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,Post-secondary Non-tertiary Level,1859,6.62442,6.52355,6.72529,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,First Stage of Tertiary Education,1723,6.66406,6.56459,6.76352,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,Second Stage of Tertiary Education,5896,7.14433,7.09152,7.19714,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2013,Pre-primary Level,555,7.24203,7.06584,7.41823,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2013,Primary Level,621,5.28457,5.07771,5.49142,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2013,Lower Secondary Level,3646,6.16034,6.08096,6.23972,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2013,Upper Secondary Level,14048,6.46996,6.43201,6.50792,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Post-secondary Non-tertiary Level,2354,6.76269,6.67486,6.85052,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,First Stage of Tertiary Education,1713,6.77111,6.67136,6.87085,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Second Stage of Tertiary Education,6834,7.25465,7.20571,7.30359,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2014,Pre-primary Level,365,7.26342,7.02494,7.50189,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2014,Primary Level,488,5.01106,4.78198,5.24015,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2014,Lower Secondary Level,3035,6.19934,6.11486,6.28382,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2014,Upper Secondary Level,12413,6.47850,6.43860,6.51841,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,Post-secondary Non-tertiary Level,2036,6.77976,6.68610,6.87342,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2014,First Stage of Tertiary Education,1587,6.73650,6.63171,6.84129,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,Second Stage of Tertiary Education,6195,7.26717,7.21493,7.31942,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2015,Pre-primary Level,289,7.05768,6.80912,7.30624,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2015,Primary Level,398,5.22442,4.96996,5.47887,3.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2015,Lower Secondary Level,2614,6.37198,6.28237,6.46158,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Upper Secondary Level,11500,6.60817,6.56718,6.64917,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Post-secondary Non-tertiary Level,1943,6.98525,6.89380,7.07669,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2015,First Stage of Tertiary Education,1513,6.94441,6.84066,7.04816,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2015,Second Stage of Tertiary Education,5844,7.31975,7.26720,7.37230,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2016,Pre-primary Level,281,7.49523,7.23702,7.75345,6.58304,8.00000,9.00000,2.95761,10.00000,8.00000,7.00000,8.00000
2016,Primary Level,393,5.48960,5.24794,5.73125,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2016,Lower Secondary Level,2496,6.44398,6.35079,6.53717,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,Upper Secondary Level,10856,6.71732,6.67585,6.75879,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,Post-secondary Non-tertiary Level,2000,6.94389,6.85764,7.03015,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2016,First Stage of Tertiary Education,1386,6.99067,6.88743,7.09391,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2016,Second Stage of Tertiary Education,5846,7.30581,7.25231,7.35930,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2017,Pre-primary Level,331,7.96707,7.76585,8.16830,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
2017,Primary Level,432,5.37903,5.15392,5.60414,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2017,Lower Secondary Level,2650,6.34957,6.26009,6.43904,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Upper Secondary Level,11902,6.71351,6.67449,6.75253,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Post-secondary Non-tertiary Level,2188,6.85894,6.76836,6.94953,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2017,First Stage of Tertiary Education,1520,7.02989,6.92997,7.12981,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2017,Second Stage of Tertiary Education,6480,7.46867,7.42066,7.51669,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,Pre-primary Level,298,7.53059,7.28945,7.77173,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
2018,Primary Level,476,5.54100,5.33189,5.75010,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2018,Lower Secondary Level,2651,6.49452,6.40690,6.58214,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Upper Secondary Level,11394,6.70631,6.66671,6.74591,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Post-secondary Non-tertiary Level,2120,6.87193,6.78210,6.96175,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2018,First Stage of Tertiary Education,1433,6.93158,6.82530,7.03785,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2018,Second Stage of Tertiary Education,6313,7.41919,7.37102,7.46735,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2019,Pre-primary Level,286,7.59160,7.38326,7.79994,6.95779,8.00000,9.00000,3.89446,10.00000,8.00000,7.00000,8.00000
2019,Primary Level,385,5.48749,5.25708,5.71789,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2019,Lower Secondary Level,2374,6.54212,6.44957,6.63468,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Upper Secondary Level,11045,6.91918,6.87968,6.95868,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2019,Post-secondary Non-tertiary Level,2163,7.04341,6.95738,7.12945,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2019,First Stage of Tertiary Education,1650,7.24192,7.14783,7.33601,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2019,Second Stage of Tertiary Education,6997,7.64728,7.60393,7.69063,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2020,Pre-primary Level,301,7.67181,7.45091,7.89271,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
2020,Primary Level,497,5.61058,5.39430,5.82686,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2020,Lower Secondary Level,2413,6.49471,6.40803,6.58139,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Upper Secondary Level,10586,6.89265,6.85261,6.93270,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2020,Post-secondary Non-tertiary Level,2243,6.97445,6.88972,7.05917,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2020,First Stage of Tertiary Education,1449,7.15374,7.05519,7.25230,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2020,Second Stage of Tertiary Education,7107,7.62244,7.57997,7.66491,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2021,Pre-primary Level,168,8.36393,8.06557,8.66230,8.00000,9.00000,10.00000,5.00000,10.00000,9.00000,8.00000,10.00000
2021,Primary Level,205,5.74780,5.41198,6.08362,4.00000,5.82217,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2021,Lower Secondary Level,1355,6.57016,6.45135,6.68897,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,Upper Secondary Level,6915,7.15165,7.10289,7.20041,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2021,Post-secondary Non-tertiary Level,1527,7.25641,7.15372,7.35909,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2021,First Stage of Tertiary Education,997,7.32934,7.21745,7.44123,7.00000,8.00000,8.08009,5.37986,9.70023,8.00000,8.00000,8.00000
2021,Second Stage of Tertiary Education,5295,7.82106,7.77103,7.87109,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2022,Pre-primary Level,285,6.97117,6.67333,7.26901,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2022,Primary Level,294,5.43522,5.10961,5.76083,3.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2022,Lower Secondary Level,1539,6.17815,6.06050,6.29579,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2022,Upper Secondary Level,8788,6.70595,6.65818,6.75373,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,Post-secondary Non-tertiary Level,2128,6.78402,6.69237,6.87568,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,First Stage of Tertiary Education,1352,6.96223,6.85712,7.06734,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2022,Second Stage of Tertiary Education,8310,7.40040,7.35603,7.44477,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
