year,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,5th Quintile,7 rooms,0.07690,239,2739,0.06692,0.08688
2016,5th Quintile,8 rooms,0.04543,135,2739,0.03763,0.05323
2016,5th Quintile,9 rooms,0.01575,68,2739,0.01109,0.02041
2016,5th Quintile,10 or more rooms,0.02099,64,2739,0.01562,0.02636
2017,1st Quintile,1 room,0.11386,484,5601,0.10554,0.12218
2017,1st Quintile,2 rooms,0.35401,1318,5601,0.34148,0.36653
2017,1st Quintile,3 rooms,0.32360,2093,5601,0.31135,0.33586
2017,1st Quintile,4 rooms,0.11849,1119,5601,0.11003,0.12695
2017,1st Quintile,5 rooms,0.04941,354,5601,0.04374,0.05509
2017,1st Quintile,6 rooms,0.02298,158,5601,0.01906,0.02690
2017,1st Quintile,7 rooms,0.00934,75,5601,0.00682,0.01186
2017,2nd Quintile,1 room,0.04431,97,3298,0.03728,0.05133
2017,2nd Quintile,2 rooms,0.22529,548,3298,0.21103,0.23955
2017,2nd Quintile,3 rooms,0.36942,1182,3298,0.35294,0.38589
2017,2nd Quintile,4 rooms,0.16646,706,3298,0.15375,0.17918
2017,2nd Quintile,5 rooms,0.10672,408,3298,0.09618,0.11726
2017,2nd Quintile,6 rooms,0.04875,209,3298,0.04140,0.05610
2017,2nd Quintile,7 rooms,0.02533,105,3298,0.01997,0.03070
2017,2nd Quintile,8 rooms,0.00638,43,3298,0.00366,0.00909
2017,3rd Quintile,1 room,0.01907,46,3071,0.01423,0.02391
2017,3rd Quintile,2 rooms,0.15697,385,3071,0.14410,0.16984
2017,3rd Quintile,3 rooms,0.30801,872,3071,0.29167,0.32434
2017,3rd Quintile,4 rooms,0.22981,730,3071,0.21493,0.24469
2017,3rd Quintile,5 rooms,0.14103,501,3071,0.12872,0.15334
2017,3rd Quintile,6 rooms,0.08220,299,3071,0.07248,0.09191
2017,3rd Quintile,7 rooms,0.04289,167,3071,0.03572,0.05005
2017,3rd Quintile,8 rooms,0.01231,71,3071,0.00841,0.01621
2017,4th Quintile,1 room,0.02220,33,3047,0.01697,0.02743
2017,4th Quintile,2 rooms,0.12822,286,3047,0.11635,0.14009
2017,4th Quintile,3 rooms,0.26978,752,3047,0.25402,0.28554
2017,4th Quintile,4 rooms,0.21515,652,3047,0.20055,0.22974
2017,4th Quintile,5 rooms,0.18452,603,3047,0.17075,0.19830
2017,4th Quintile,6 rooms,0.10327,386,3047,0.09246,0.11408
2017,4th Quintile,7 rooms,0.04312,181,3047,0.03591,0.05034
2017,4th Quintile,8 rooms,0.01981,84,3047,0.01486,0.02476
2017,4th Quintile,9 rooms,0.00566,35,3047,0.00299,0.00832
2017,4th Quintile,10 or more rooms,0.00827,35,3047,0.00505,0.01148
2017,5th Quintile,2 rooms,0.08303,185,3074,0.07327,0.09278
2017,5th Quintile,3 rooms,0.21536,570,3074,0.20083,0.22990
2017,5th Quintile,4 rooms,0.20675,624,3074,0.19243,0.22106
2017,5th Quintile,5 rooms,0.20281,665,3074,0.18859,0.21702
2017,5th Quintile,6 rooms,0.13891,504,3074,0.12668,0.15113
2017,5th Quintile,7 rooms,0.06980,251,3074,0.06079,0.07880
2017,5th Quintile,8 rooms,0.04313,151,3074,0.03595,0.05031
2017,5th Quintile,9 rooms,0.01316,62,3074,0.00913,0.01719
2017,5th Quintile,10 or more rooms,0.01637,62,3074,0.01188,0.02086
2018,Not included in this version of the questionnaire,2 rooms,0.33976,41,91,0.24191,0.43761
2018,Not included in this version of the questionnaire,3 rooms,0.32790,50,91,0.23091,0.42489
2018,1st Quintile,1 room,0.12006,514,5314,0.11132,0.12880
2018,1st Quintile,2 rooms,0.36041,1309,5314,0.34750,0.37332
2018,1st Quintile,3 rooms,0.31567,1937,5314,0.30318,0.32817
2018,1st Quintile,4 rooms,0.11739,1005,5314,0.10873,0.12604
2018,1st Quintile,5 rooms,0.04819,343,5314,0.04243,0.05395
2018,1st Quintile,6 rooms,0.01981,149,5314,0.01607,0.02356
2018,1st Quintile,7 rooms,0.00775,57,5314,0.00540,0.01011
2018,2nd Quintile,1 room,0.03956,110,3409,0.03302,0.04611
2018,2nd Quintile,2 rooms,0.23721,610,3409,0.22293,0.25150
2018,2nd Quintile,3 rooms,0.35445,1192,3409,0.33839,0.37051
2018,2nd Quintile,4 rooms,0.17782,755,3409,0.16498,0.19065
2018,2nd Quintile,5 rooms,0.10806,398,3409,0.09764,0.11849
2018,2nd Quintile,6 rooms,0.05122,208,3409,0.04382,0.05862
2018,2nd Quintile,7 rooms,0.01921,92,3409,0.01460,0.02382
2018,2nd Quintile,8 rooms,0.00795,44,3409,0.00497,0.01093
2018,3rd Quintile,1 room,0.02041,47,2966,0.01532,0.02550
2018,3rd Quintile,2 rooms,0.15035,398,2966,0.13748,0.16322
2018,3rd Quintile,3 rooms,0.30985,858,2966,0.29321,0.32650
2018,3rd Quintile,4 rooms,0.22902,709,2966,0.21390,0.24415
2018,3rd Quintile,5 rooms,0.13328,464,2966,0.12104,0.14551
2018,3rd Quintile,6 rooms,0.09075,272,2966,0.08041,0.10109
2018,3rd Quintile,7 rooms,0.04524,152,2966,0.03776,0.05272
2018,3rd Quintile,8 rooms,0.01255,66,2966,0.00854,0.01655
2018,4th Quintile,1 room,0.02760,44,2901,0.02164,0.03356
2018,4th Quintile,2 rooms,0.13097,286,2901,0.11869,0.14324
2018,4th Quintile,3 rooms,0.25656,707,2901,0.24067,0.27246
2018,4th Quintile,4 rooms,0.21843,632,2901,0.20339,0.23347
2018,4th Quintile,5 rooms,0.18464,559,2901,0.17052,0.19876
2018,4th Quintile,6 rooms,0.10241,354,2901,0.09137,0.11344
2018,4th Quintile,7 rooms,0.04758,174,2901,0.03983,0.05532
2018,4th Quintile,8 rooms,0.01749,78,2901,0.01272,0.02226
2018,4th Quintile,9 rooms,0.00813,34,2901,0.00486,0.01140
2018,4th Quintile,10 or more rooms,0.00619,33,2901,0.00334,0.00905
2018,5th Quintile,2 rooms,0.08557,196,2998,0.07555,0.09558
2018,5th Quintile,3 rooms,0.20406,543,2998,0.18963,0.21849
2018,5th Quintile,4 rooms,0.21507,655,2998,0.20036,0.22978
2018,5th Quintile,5 rooms,0.19553,625,2998,0.18133,0.20973
2018,5th Quintile,6 rooms,0.14651,483,2998,0.13385,0.15917
2018,5th Quintile,7 rooms,0.07360,255,2998,0.06425,0.08295
2018,5th Quintile,8 rooms,0.03647,121,2998,0.02976,0.04318
2018,5th Quintile,9 rooms,0.01797,63,2998,0.01321,0.02272
2018,5th Quintile,10 or more rooms,0.01804,57,2998,0.01328,0.02281
2019,1st Quintile,1 room,0.10873,467,4999,0.10010,0.11736
2019,1st Quintile,2 rooms,0.36152,1236,4999,0.34820,0.37484
2019,1st Quintile,3 rooms,0.30956,1768,4999,0.29674,0.32238
2019,1st Quintile,4 rooms,0.12226,995,4999,0.11317,0.13134
2019,1st Quintile,5 rooms,0.05911,349,4999,0.05257,0.06565
2019,1st Quintile,6 rooms,0.01949,124,4999,0.01566,0.02333
2019,1st Quintile,7 rooms,0.00892,60,4999,0.00631,0.01153
2019,2nd Quintile,1 room,0.03422,89,3132,0.02785,0.04059
2019,2nd Quintile,2 rooms,0.24172,586,3132,0.22673,0.25672
2019,2nd Quintile,3 rooms,0.34218,1087,3132,0.32557,0.35880
2019,2nd Quintile,4 rooms,0.18149,656,3132,0.16799,0.19499
2019,2nd Quintile,5 rooms,0.10456,364,3132,0.09385,0.11528
2019,2nd Quintile,6 rooms,0.05532,197,3132,0.04731,0.06333
2019,2nd Quintile,7 rooms,0.02372,99,3132,0.01839,0.02905
2019,2nd Quintile,8 rooms,0.01278,54,3132,0.00884,0.01671
2019,3rd Quintile,1 room,0.02790,57,2881,0.02188,0.03391
2019,3rd Quintile,2 rooms,0.16682,376,2881,0.15321,0.18044
2019,3rd Quintile,3 rooms,0.29811,805,2881,0.28140,0.31481
2019,3rd Quintile,4 rooms,0.22567,669,2881,0.21040,0.24093
2019,3rd Quintile,5 rooms,0.13699,449,2881,0.12443,0.14954
2019,3rd Quintile,6 rooms,0.07557,269,2881,0.06592,0.08522
2019,3rd Quintile,7 rooms,0.04384,147,2881,0.03636,0.05131
2019,3rd Quintile,8 rooms,0.01396,68,2881,0.00968,0.01825
2019,3rd Quintile,9 rooms,0.00788,41,2881,0.00465,0.01110
2019,4th Quintile,2 rooms,0.12008,282,2902,0.10825,0.13191
2019,4th Quintile,3 rooms,0.28478,714,2902,0.26836,0.30120
2019,4th Quintile,4 rooms,0.21209,628,2902,0.19722,0.22697
2019,4th Quintile,5 rooms,0.18077,579,2902,0.16676,0.19477
2019,4th Quintile,6 rooms,0.10530,359,2902,0.09413,0.11647
2019,4th Quintile,7 rooms,0.05346,194,2902,0.04528,0.06165
2019,4th Quintile,8 rooms,0.01858,77,2902,0.01367,0.02350
2019,4th Quintile,9 rooms,0.00840,37,2902,0.00508,0.01172
2019,4th Quintile,10 or more rooms,0.00468,32,2902,0.00220,0.00716
2019,5th Quintile,2 rooms,0.08456,232,4339,0.07628,0.09284
2019,5th Quintile,3 rooms,0.20653,712,4339,0.19448,0.21858
2019,5th Quintile,4 rooms,0.19893,863,4339,0.18705,0.21081
2019,5th Quintile,5 rooms,0.20658,908,4339,0.19453,0.21862
2019,5th Quintile,6 rooms,0.14778,728,4339,0.13722,0.15834
2019,5th Quintile,7 rooms,0.07294,396,4339,0.06520,0.08068
2019,5th Quintile,8 rooms,0.04031,243,4339,0.03446,0.04616
2019,5th Quintile,9 rooms,0.01400,106,4339,0.01050,0.01749
2019,5th Quintile,10 or more rooms,0.01848,151,4339,0.01447,0.02249
2020,Not included in this version of the questionnaire,1 room,0.32292,55,182,0.25480,0.39104
2020,Not included in this version of the questionnaire,2 rooms,0.36941,93,182,0.29910,0.43973
2020,Not included in this version of the questionnaire,3 rooms,0.20060,34,182,0.14226,0.25894
2020,1st Quintile,1 room,0.10620,684,6049,0.09843,0.11396
2020,1st Quintile,2 rooms,0.34481,1565,6049,0.33283,0.35678
2020,1st Quintile,3 rooms,0.31117,2199,6049,0.29950,0.32284
2020,1st Quintile,4 rooms,0.13267,1082,6049,0.12412,0.14122
2020,1st Quintile,5 rooms,0.05533,327,6049,0.04956,0.06109
2020,1st Quintile,6 rooms,0.03406,136,6049,0.02948,0.03863
2020,1st Quintile,7 rooms,0.00863,56,6049,0.00630,0.01096
2020,2nd Quintile,1 room,0.03450,171,3468,0.02842,0.04057
2020,2nd Quintile,2 rooms,0.22197,711,3468,0.20814,0.23580
2020,2nd Quintile,3 rooms,0.33961,1212,3468,0.32384,0.35537
2020,2nd Quintile,4 rooms,0.20104,707,3468,0.18770,0.21438
2020,2nd Quintile,5 rooms,0.10029,342,3468,0.09029,0.11029
2020,2nd Quintile,6 rooms,0.05281,172,3468,0.04536,0.06025
2020,2nd Quintile,7 rooms,0.02778,96,3468,0.02231,0.03325
2020,2nd Quintile,8 rooms,0.01381,57,3468,0.00993,0.01770
2020,3rd Quintile,1 room,0.01878,75,2857,0.01380,0.02376
2020,3rd Quintile,2 rooms,0.15872,444,2857,0.14532,0.17212
2020,3rd Quintile,3 rooms,0.27744,806,2857,0.26102,0.29386
2020,3rd Quintile,4 rooms,0.21930,622,2857,0.20413,0.23448
2020,3rd Quintile,5 rooms,0.15394,439,2857,0.14071,0.16718
2020,3rd Quintile,6 rooms,0.09746,279,2857,0.08658,0.10834
2020,3rd Quintile,7 rooms,0.03831,118,2857,0.03127,0.04535
2020,3rd Quintile,8 rooms,0.02135,74,2857,0.01605,0.02665
2020,4th Quintile,1 room,0.01091,50,2850,0.00710,0.01472
2020,4th Quintile,2 rooms,0.13959,340,2850,0.12686,0.15231
2020,4th Quintile,3 rooms,0.27044,698,2850,0.25412,0.28675
2020,4th Quintile,4 rooms,0.20488,604,2850,0.19006,0.21970
2020,4th Quintile,5 rooms,0.17600,517,2850,0.16201,0.18998
2020,4th Quintile,6 rooms,0.10826,332,2850,0.09685,0.11967
2020,4th Quintile,7 rooms,0.05091,169,2850,0.04284,0.05899
2020,4th Quintile,8 rooms,0.02045,103,2850,0.01526,0.02565
2020,4th Quintile,9 rooms,0.01221,37,2850,0.00818,0.01624
2020,5th Quintile,2 rooms,0.08943,249,3733,0.08028,0.09859
2020,5th Quintile,3 rooms,0.19766,639,3733,0.18488,0.21044
2020,5th Quintile,4 rooms,0.19439,705,3733,0.18169,0.20709
2020,5th Quintile,5 rooms,0.19597,749,3733,0.18324,0.20871
2020,5th Quintile,6 rooms,0.15487,635,3733,0.14326,0.16648
2020,5th Quintile,7 rooms,0.07854,346,3733,0.06991,0.08717
2020,5th Quintile,8 rooms,0.04687,206,3733,0.04008,0.05365
2020,5th Quintile,9 rooms,0.01412,90,3733,0.01033,0.01790
2020,5th Quintile,10 or more rooms,0.01875,114,3733,0.01440,0.02311
2021,1st Quintile,1 room,0.10193,333,3210,0.09146,0.11240
2021,1st Quintile,2 rooms,0.33624,820,3210,0.31990,0.35259
2021,1st Quintile,3 rooms,0.30983,1116,3210,0.29383,0.32583
2021,1st Quintile,4 rooms,0.13747,592,3210,0.12556,0.14939
2021,1st Quintile,5 rooms,0.05878,215,3210,0.05064,0.06692
2021,1st Quintile,6 rooms,0.03692,92,3210,0.03040,0.04345
2021,1st Quintile,7 rooms,0.00804,42,3210,0.00495,0.01112
2021,2nd Quintile,1 room,0.03989,97,2341,0.03196,0.04782
2021,2nd Quintile,2 rooms,0.21685,447,2341,0.20015,0.23355
2021,2nd Quintile,3 rooms,0.34430,820,2341,0.32505,0.36355
2021,2nd Quintile,4 rooms,0.17966,486,2341,0.16411,0.19522
2021,2nd Quintile,5 rooms,0.10750,260,2341,0.09495,0.12005
2021,2nd Quintile,6 rooms,0.05832,127,2341,0.04882,0.06781
2021,2nd Quintile,7 rooms,0.02859,71,2341,0.02184,0.03535
2021,2nd Quintile,8 rooms,0.01564,33,2341,0.01061,0.02066
2021,3rd Quintile,1 room,0.02880,64,2037,0.02154,0.03606
2021,3rd Quintile,2 rooms,0.17449,317,2037,0.15800,0.19097
2021,3rd Quintile,3 rooms,0.28833,573,2037,0.26865,0.30801
2021,3rd Quintile,4 rooms,0.20234,433,2037,0.18489,0.21979
2021,3rd Quintile,5 rooms,0.15508,284,2037,0.13936,0.17080
2021,3rd Quintile,6 rooms,0.08626,210,2037,0.07407,0.09846
2021,3rd Quintile,7 rooms,0.03274,93,2037,0.02501,0.04048
2021,3rd Quintile,8 rooms,0.01602,63,2037,0.01057,0.02147
2021,4th Quintile,1 room,0.01094,43,2061,0.00645,0.01543
2021,4th Quintile,2 rooms,0.14489,244,2061,0.12969,0.16009
2021,4th Quintile,3 rooms,0.27089,505,2061,0.25169,0.29008
2021,4th Quintile,4 rooms,0.21270,455,2061,0.19503,0.23037
2021,4th Quintile,5 rooms,0.16099,371,2061,0.14512,0.17686
2021,4th Quintile,6 rooms,0.10491,253,2061,0.09168,0.11815
2021,4th Quintile,7 rooms,0.05327,117,2061,0.04358,0.06297
2021,4th Quintile,8 rooms,0.02186,73,2061,0.01554,0.02817
2021,5th Quintile,2 rooms,0.09091,195,2704,0.08007,0.10175
2021,5th Quintile,3 rooms,0.21255,477,2704,0.19713,0.22797
2021,5th Quintile,4 rooms,0.19201,522,2704,0.17716,0.20686
2021,5th Quintile,5 rooms,0.20445,546,2704,0.18925,0.21965
2021,5th Quintile,6 rooms,0.14410,436,2704,0.13086,0.15734
2021,5th Quintile,7 rooms,0.07232,239,2704,0.06255,0.08208
2021,5th Quintile,8 rooms,0.04709,143,2704,0.03911,0.05508
2021,5th Quintile,9 rooms,0.01308,68,2704,0.00880,0.01737
2021,5th Quintile,10 or more rooms,0.01630,78,2704,0.01152,0.02107
2022,Not included in this version of the questionnaire,1 room,0.12764,39,177,0.07834,0.17694
2022,Not included in this version of the questionnaire,2 rooms,0.20071,71,177,0.14154,0.25989
2022,Not included in this version of the questionnaire,3 rooms,0.49301,67,177,0.41914,0.56687
2022,1st Quintile,1 room,0.09921,557,5253,0.09112,0.10729
2022,1st Quintile,2 rooms,0.26242,1146,5253,0.25052,0.27432
2022,1st Quintile,3 rooms,0.28907,1573,5253,0.27681,0.30133
2022,1st Quintile,4 rooms,0.16113,961,5253,0.15119,0.17107
2022,1st Quintile,5 rooms,0.09473,486,5253,0.08681,0.10265
2022,1st Quintile,6 rooms,0.04542,255,5253,0.03979,0.05105
2022,1st Quintile,7 rooms,0.02690,142,5253,0.02253,0.03128
2022,1st Quintile,8 rooms,0.01162,82,5253,0.00872,0.01451
2022,1st Quintile,10 or more rooms,0.00613,51,5253,0.00402,0.00824
2022,2nd Quintile,1 room,0.04789,265,4149,0.04139,0.05438
2022,2nd Quintile,2 rooms,0.21306,865,4149,0.20060,0.22552
2022,2nd Quintile,3 rooms,0.33664,1320,4149,0.32226,0.35102
2022,2nd Quintile,4 rooms,0.19055,812,4149,0.17860,0.20250
2022,2nd Quintile,5 rooms,0.10327,432,4149,0.09401,0.11254
2022,2nd Quintile,6 rooms,0.06144,238,4149,0.05413,0.06875
2022,2nd Quintile,7 rooms,0.02258,112,4149,0.01805,0.02710
2022,2nd Quintile,8 rooms,0.01407,73,4149,0.01048,0.01765
2022,2nd Quintile,9 rooms,0.00528,32,4149,0.00307,0.00748
2022,3rd Quintile,1 room,0.02318,148,3481,0.01818,0.02818
2022,3rd Quintile,2 rooms,0.18773,626,3481,0.17476,0.20071
2022,3rd Quintile,3 rooms,0.30499,1013,3481,0.28969,0.32028
2022,3rd Quintile,4 rooms,0.20544,689,3481,0.19201,0.21886
2022,3rd Quintile,5 rooms,0.13683,454,3481,0.12541,0.14825
2022,3rd Quintile,6 rooms,0.08267,266,3481,0.07352,0.09182
2022,3rd Quintile,7 rooms,0.03100,144,3481,0.02524,0.03676
2022,3rd Quintile,8 rooms,0.01577,71,3481,0.01163,0.01991
2022,3rd Quintile,9 rooms,0.00757,35,3481,0.00469,0.01045
2022,3rd Quintile,10 or more rooms,0.00481,35,3481,0.00251,0.00711
2022,4th Quintile,1 room,0.01969,128,3450,0.01505,0.02433
2022,4th Quintile,2 rooms,0.13796,495,3450,0.12645,0.14947
2022,4th Quintile,3 rooms,0.27224,835,3450,0.25739,0.28710
2022,4th Quintile,4 rooms,0.21899,702,3450,0.20519,0.23279
2022,4th Quintile,5 rooms,0.15600,561,3450,0.14389,0.16811
2022,4th Quintile,6 rooms,0.10327,355,3450,0.09311,0.11343
2022,4th Quintile,7 rooms,0.05359,194,3450,0.04607,0.06111
2022,4th Quintile,8 rooms,0.02228,104,3450,0.01736,0.02721
2022,4th Quintile,9 rooms,0.00686,37,3450,0.00410,0.00961
2022,4th Quintile,10 or more rooms,0.00912,39,3450,0.00595,0.01229
2022,5th Quintile,1 room,0.00849,56,3841,0.00559,0.01139
2022,5th Quintile,2 rooms,0.09769,359,3841,0.08830,0.10708
2022,5th Quintile,3 rooms,0.24337,768,3841,0.22980,0.25695
2022,5th Quintile,4 rooms,0.20016,737,3841,0.18751,0.21282
2022,5th Quintile,5 rooms,0.19293,724,3841,0.18045,0.20541
2022,5th Quintile,6 rooms,0.11799,532,3841,0.10779,0.12819
2022,5th Quintile,7 rooms,0.07281,330,3841,0.06460,0.08103
2022,5th Quintile,8 rooms,0.03694,180,3841,0.03097,0.04290
2022,5th Quintile,9 rooms,0.01454,78,3841,0.01075,0.01833
2022,5th Quintile,10 or more rooms,0.01507,77,3841,0.01122,0.01893
