year,quintil_oecd_hh,regtyp,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,2nd Quintile,Rural regions,4 rooms,0.22612,271,1163,0.20206,0.25017
2019,2nd Quintile,Rural regions,5 rooms,0.11086,159,1163,0.09281,0.12892
2019,2nd Quintile,Rural regions,6 rooms,0.07075,94,1163,0.05601,0.08549
2019,2nd Quintile,Rural regions,7 rooms,0.03198,48,1163,0.02187,0.04210
2019,2nd Quintile,Rural regions,8 rooms,0.01528,31,1163,0.00823,0.02233
2019,3rd Quintile,Urban regions,1 room,0.03116,42,1722,0.02295,0.03937
2019,3rd Quintile,Urban regions,2 rooms,0.19181,268,1722,0.17321,0.21041
2019,3rd Quintile,Urban regions,3 rooms,0.31778,537,1722,0.29578,0.33978
2019,3rd Quintile,Urban regions,4 rooms,0.22048,410,1722,0.20089,0.24006
2019,3rd Quintile,Urban regions,5 rooms,0.12616,252,1722,0.11047,0.14185
2019,3rd Quintile,Urban regions,6 rooms,0.06792,141,1722,0.05603,0.07980
2019,3rd Quintile,Urban regions,7 rooms,0.02760,72,1722,0.01986,0.03533
2019,3rd Quintile,Rural regions,2 rooms,0.11321,89,1000,0.09356,0.13286
2019,3rd Quintile,Rural regions,3 rooms,0.26081,246,1000,0.23359,0.28804
2019,3rd Quintile,Rural regions,4 rooms,0.23686,244,1000,0.21050,0.26323
2019,3rd Quintile,Rural regions,5 rooms,0.16023,190,1000,0.13748,0.18298
2019,3rd Quintile,Rural regions,6 rooms,0.09271,124,1000,0.07473,0.11070
2019,3rd Quintile,Rural regions,7 rooms,0.07638,73,1000,0.05991,0.09286
2019,3rd Quintile,Rural regions,8 rooms,0.01818,34,1000,0.00989,0.02646
2019,4th Quintile,Urban regions,2 rooms,0.13124,200,1810,0.11568,0.14680
2019,4th Quintile,Urban regions,3 rooms,0.30624,478,1810,0.28499,0.32748
2019,4th Quintile,Urban regions,4 rooms,0.21615,412,1810,0.19718,0.23511
2019,4th Quintile,Urban regions,5 rooms,0.16630,344,1810,0.14914,0.18346
2019,4th Quintile,Urban regions,6 rooms,0.09193,226,1810,0.07861,0.10524
2019,4th Quintile,Urban regions,7 rooms,0.04530,111,1810,0.03572,0.05489
2019,4th Quintile,Urban regions,8 rooms,0.01653,39,1810,0.01066,0.02241
2019,4th Quintile,Rural regions,2 rooms,0.09463,68,952,0.07603,0.11323
2019,4th Quintile,Rural regions,3 rooms,0.23604,210,952,0.20905,0.26303
2019,4th Quintile,Rural regions,4 rooms,0.20775,203,952,0.18197,0.23354
2019,4th Quintile,Rural regions,5 rooms,0.21183,225,952,0.18586,0.23780
2019,4th Quintile,Rural regions,6 rooms,0.13758,132,952,0.11569,0.15947
2019,4th Quintile,Rural regions,7 rooms,0.06913,78,952,0.05301,0.08525
2019,4th Quintile,Rural regions,8 rooms,0.02199,36,952,0.01267,0.03131
2019,5th Quintile,No answer / don't know,3 rooms,0.27836,38,38,0.13394,0.42278
2019,5th Quintile,Urban regions,2 rooms,0.08945,173,3081,0.07937,0.09953
2019,5th Quintile,Urban regions,3 rooms,0.21878,538,3081,0.20418,0.23338
2019,5th Quintile,Urban regions,4 rooms,0.20293,623,3081,0.18873,0.21713
2019,5th Quintile,Urban regions,5 rooms,0.20516,654,3081,0.19090,0.21942
2019,5th Quintile,Urban regions,6 rooms,0.14224,507,3081,0.12991,0.15458
2019,5th Quintile,Urban regions,7 rooms,0.07238,280,3081,0.06323,0.08153
2019,5th Quintile,Urban regions,8 rooms,0.03643,154,3081,0.02982,0.04305
2019,5th Quintile,Urban regions,9 rooms,0.01234,70,3081,0.00844,0.01624
2019,5th Quintile,Urban regions,10 or more rooms,0.01015,82,3081,0.00661,0.01369
2019,5th Quintile,Rural regions,2 rooms,0.06363,40,1152,0.04953,0.07774
2019,5th Quintile,Rural regions,3 rooms,0.16162,136,1152,0.14035,0.18289
2019,5th Quintile,Rural regions,4 rooms,0.18580,222,1152,0.16333,0.20827
2019,5th Quintile,Rural regions,5 rooms,0.21655,241,1152,0.19275,0.24034
2019,5th Quintile,Rural regions,6 rooms,0.16607,209,1152,0.14457,0.18757
2019,5th Quintile,Rural regions,7 rooms,0.07954,115,1152,0.06391,0.09518
2019,5th Quintile,Rural regions,8 rooms,0.05266,86,1152,0.03976,0.06557
2019,5th Quintile,Rural regions,9 rooms,0.01953,35,1152,0.01153,0.02752
2019,5th Quintile,Rural regions,10 or more rooms,0.04581,68,1152,0.03373,0.05788
2020,Not included in this version of the questionnaire,Urban regions,1 room,0.35461,51,136,0.27391,0.43531
2020,Not included in this version of the questionnaire,Urban regions,2 rooms,0.38257,85,136,0.30058,0.46455
2020,1st Quintile,Urban regions,1 room,0.12164,546,4335,0.11191,0.13137
2020,1st Quintile,Urban regions,2 rooms,0.34789,1179,4335,0.33371,0.36207
2020,1st Quintile,Urban regions,3 rooms,0.31314,1609,4335,0.29934,0.32695
2020,1st Quintile,Urban regions,4 rooms,0.12697,728,4335,0.11706,0.13689
2020,1st Quintile,Urban regions,5 rooms,0.05201,204,4335,0.04540,0.05863
2020,1st Quintile,Urban regions,6 rooms,0.02610,69,4335,0.02136,0.03085
2020,1st Quintile,Rural regions,1 room,0.07184,138,1658,0.05941,0.08427
2020,1st Quintile,Rural regions,2 rooms,0.33795,386,1658,0.31518,0.36073
2020,1st Quintile,Rural regions,3 rooms,0.30677,590,1658,0.28457,0.32898
2020,1st Quintile,Rural regions,4 rooms,0.14533,354,1658,0.12836,0.16230
2020,1st Quintile,Rural regions,5 rooms,0.06269,123,1658,0.05102,0.07437
2020,1st Quintile,Rural regions,6 rooms,0.05175,67,1658,0.04108,0.06241
2020,2nd Quintile,Urban regions,1 room,0.04233,133,2184,0.03388,0.05078
2020,2nd Quintile,Urban regions,2 rooms,0.24387,511,2184,0.22585,0.26188
2020,2nd Quintile,Urban regions,3 rooms,0.35012,798,2184,0.33011,0.37013
2020,2nd Quintile,Urban regions,4 rooms,0.18981,422,2184,0.17336,0.20626
2020,2nd Quintile,Urban regions,5 rooms,0.08795,190,2184,0.07607,0.09983
2020,2nd Quintile,Urban regions,6 rooms,0.04151,81,2184,0.03315,0.04988
2020,2nd Quintile,Urban regions,7 rooms,0.02688,49,2184,0.02009,0.03366
2020,2nd Quintile,Rural regions,1 room,0.02047,38,1227,0.01254,0.02839
2020,2nd Quintile,Rural regions,2 rooms,0.18277,200,1227,0.16114,0.20441
2020,2nd Quintile,Rural regions,3 rooms,0.32079,414,1227,0.29466,0.34692
2020,2nd Quintile,Rural regions,4 rooms,0.22114,285,1227,0.19791,0.24437
2020,2nd Quintile,Rural regions,5 rooms,0.12239,152,1227,0.10404,0.14073
2020,2nd Quintile,Rural regions,6 rooms,0.07302,91,1227,0.05846,0.08758
2020,2nd Quintile,Rural regions,7 rooms,0.02939,47,1227,0.01994,0.03885
2020,3rd Quintile,Urban regions,1 room,0.02186,66,1857,0.01521,0.02851
2020,3rd Quintile,Urban regions,2 rooms,0.18690,334,1857,0.16916,0.20463
2020,3rd Quintile,Urban regions,3 rooms,0.28822,547,1857,0.26761,0.30882
2020,3rd Quintile,Urban regions,4 rooms,0.21098,400,1857,0.19242,0.22954
2020,3rd Quintile,Urban regions,5 rooms,0.15068,267,1857,0.13440,0.16695
2020,3rd Quintile,Urban regions,6 rooms,0.08201,144,1857,0.06952,0.09449
2020,3rd Quintile,Urban regions,7 rooms,0.03066,62,1857,0.02282,0.03851
2020,3rd Quintile,Urban regions,8 rooms,0.01818,37,1857,0.01210,0.02425
2020,3rd Quintile,Rural regions,2 rooms,0.10613,110,991,0.08694,0.12532
2020,3rd Quintile,Rural regions,3 rooms,0.25733,259,991,0.23010,0.28456
2020,3rd Quintile,Rural regions,4 rooms,0.23484,222,991,0.20843,0.26124
2020,3rd Quintile,Rural regions,5 rooms,0.16004,172,991,0.13720,0.18288
2020,3rd Quintile,Rural regions,6 rooms,0.12630,135,991,0.10561,0.14699
2020,3rd Quintile,Rural regions,7 rooms,0.05259,56,991,0.03868,0.06649
2020,3rd Quintile,Rural regions,8 rooms,0.02727,37,991,0.01712,0.03741
2020,4th Quintile,Urban regions,1 room,0.01435,45,1906,0.00901,0.01969
2020,4th Quintile,Urban regions,2 rooms,0.15630,276,1906,0.13999,0.17261
2020,4th Quintile,Urban regions,3 rooms,0.28256,494,1906,0.26234,0.30278
2020,4th Quintile,Urban regions,4 rooms,0.21076,405,1906,0.19244,0.22907
2020,4th Quintile,Urban regions,5 rooms,0.16386,328,1906,0.14724,0.18048
2020,4th Quintile,Urban regions,6 rooms,0.10102,213,1906,0.08748,0.11455
2020,4th Quintile,Urban regions,7 rooms,0.04231,91,1906,0.03327,0.05135
2020,4th Quintile,Urban regions,8 rooms,0.01565,54,1906,0.01008,0.02122
2020,4th Quintile,Rural regions,2 rooms,0.10033,64,902,0.08071,0.11994
2020,4th Quintile,Rural regions,3 rooms,0.24195,204,902,0.21399,0.26992
2020,4th Quintile,Rural regions,4 rooms,0.19107,199,902,0.16540,0.21674
2020,4th Quintile,Rural regions,5 rooms,0.20451,189,902,0.17817,0.23085
2020,4th Quintile,Rural regions,6 rooms,0.12527,119,902,0.10366,0.14689
2020,4th Quintile,Rural regions,7 rooms,0.07113,78,902,0.05434,0.08791
2020,4th Quintile,Rural regions,8 rooms,0.03174,49,902,0.02029,0.04319
2020,5th Quintile,Urban regions,2 rooms,0.09296,203,2757,0.08212,0.10380
2020,5th Quintile,Urban regions,3 rooms,0.22761,535,2757,0.21195,0.24326
2020,5th Quintile,Urban regions,4 rooms,0.19491,527,2757,0.18012,0.20970
2020,5th Quintile,Urban regions,5 rooms,0.18657,538,2757,0.17202,0.20111
2020,5th Quintile,Urban regions,6 rooms,0.14870,453,2757,0.13541,0.16198
2020,5th Quintile,Urban regions,7 rooms,0.07246,247,2757,0.06278,0.08214
2020,5th Quintile,Urban regions,8 rooms,0.04165,135,2757,0.03419,0.04911
2020,5th Quintile,Urban regions,9 rooms,0.00864,53,2757,0.00519,0.01210
2020,5th Quintile,Urban regions,10 or more rooms,0.01506,66,2757,0.01051,0.01960
2020,5th Quintile,Rural regions,2 rooms,0.07821,46,976,0.06135,0.09506
2020,5th Quintile,Rural regions,3 rooms,0.10227,104,976,0.08325,0.12129
2020,5th Quintile,Rural regions,4 rooms,0.19273,178,976,0.16797,0.21749
2020,5th Quintile,Rural regions,5 rooms,0.22594,211,976,0.19968,0.25219
2020,5th Quintile,Rural regions,6 rooms,0.17454,182,976,0.15072,0.19837
2020,5th Quintile,Rural regions,7 rooms,0.09790,99,976,0.07925,0.11655
2020,5th Quintile,Rural regions,8 rooms,0.06347,71,976,0.04817,0.07877
2020,5th Quintile,Rural regions,9 rooms,0.03155,37,976,0.02058,0.04252
2020,5th Quintile,Rural regions,10 or more rooms,0.03053,48,976,0.01973,0.04133
2021,1st Quintile,Urban regions,1 room,0.11797,270,2266,0.10469,0.13126
2021,1st Quintile,Urban regions,2 rooms,0.34117,611,2266,0.32164,0.36069
2021,1st Quintile,Urban regions,3 rooms,0.31325,797,2266,0.29415,0.33235
2021,1st Quintile,Urban regions,4 rooms,0.13117,410,2266,0.11727,0.14507
2021,1st Quintile,Urban regions,5 rooms,0.05671,133,2266,0.04719,0.06624
2021,1st Quintile,Urban regions,6 rooms,0.02363,45,2266,0.01737,0.02988
2021,1st Quintile,Rural regions,1 room,0.06874,63,901,0.05221,0.08527
2021,1st Quintile,Rural regions,2 rooms,0.32841,209,901,0.29773,0.35909
2021,1st Quintile,Rural regions,3 rooms,0.29727,318,901,0.26741,0.32713
2021,1st Quintile,Rural regions,4 rooms,0.15188,182,901,0.12843,0.17533
2021,1st Quintile,Rural regions,5 rooms,0.06362,82,901,0.04768,0.07957
2021,1st Quintile,Rural regions,6 rooms,0.06537,47,901,0.04922,0.08152
2021,2nd Quintile,Urban regions,1 room,0.04497,74,1455,0.03432,0.05562
2021,2nd Quintile,Urban regions,2 rooms,0.23065,308,1455,0.20900,0.25231
2021,2nd Quintile,Urban regions,3 rooms,0.35139,529,1455,0.32685,0.37593
2021,2nd Quintile,Urban regions,4 rooms,0.16880,290,1455,0.14955,0.18805
2021,2nd Quintile,Urban regions,5 rooms,0.10167,149,1455,0.08613,0.11720
2021,2nd Quintile,Urban regions,6 rooms,0.05587,70,1455,0.04407,0.06768
2021,2nd Quintile,Urban regions,7 rooms,0.02411,35,1455,0.01623,0.03200
2021,2nd Quintile,Rural regions,2 rooms,0.19349,139,830,0.16660,0.22038
2021,2nd Quintile,Rural regions,3 rooms,0.33229,291,830,0.30023,0.36436
2021,2nd Quintile,Rural regions,4 rooms,0.19805,196,830,0.17092,0.22518
2021,2nd Quintile,Rural regions,5 rooms,0.11736,111,830,0.09545,0.13927
2021,2nd Quintile,Rural regions,6 rooms,0.06245,57,830,0.04598,0.07892
2021,2nd Quintile,Rural regions,7 rooms,0.03618,36,830,0.02347,0.04889
2021,3rd Quintile,Urban regions,1 room,0.03306,54,1322,0.02341,0.04270
2021,3rd Quintile,Urban regions,2 rooms,0.20308,241,1322,0.18138,0.22477
2021,3rd Quintile,Urban regions,3 rooms,0.30020,399,1322,0.27548,0.32492
2021,3rd Quintile,Urban regions,4 rooms,0.19361,277,1322,0.17231,0.21492
2021,3rd Quintile,Urban regions,5 rooms,0.14495,162,1322,0.12597,0.16394
2021,3rd Quintile,Urban regions,6 rooms,0.07038,109,1322,0.05659,0.08417
2021,3rd Quintile,Urban regions,7 rooms,0.02928,49,1322,0.02019,0.03838
2021,3rd Quintile,Urban regions,8 rooms,0.01129,31,1322,0.00559,0.01699
2021,3rd Quintile,Rural regions,2 rooms,0.11807,76,705,0.09424,0.14191
2021,3rd Quintile,Rural regions,3 rooms,0.26491,174,705,0.23231,0.29751
2021,3rd Quintile,Rural regions,4 rooms,0.21956,156,705,0.18898,0.25014
2021,3rd Quintile,Rural regions,5 rooms,0.17507,122,705,0.14699,0.20314
2021,3rd Quintile,Rural regions,6 rooms,0.11760,101,705,0.09381,0.14140
2021,3rd Quintile,Rural regions,7 rooms,0.03957,44,705,0.02517,0.05397
2021,3rd Quintile,Rural regions,8 rooms,0.02536,32,705,0.01374,0.03697
2021,4th Quintile,Urban regions,1 room,0.01327,39,1402,0.00727,0.01926
2021,4th Quintile,Urban regions,2 rooms,0.16473,194,1402,0.14531,0.18416
2021,4th Quintile,Urban regions,3 rooms,0.31129,377,1402,0.28705,0.33554
2021,4th Quintile,Urban regions,4 rooms,0.19798,299,1402,0.17712,0.21885
2021,4th Quintile,Urban regions,5 rooms,0.14025,228,1402,0.12207,0.15844
2021,4th Quintile,Urban regions,6 rooms,0.10586,162,1402,0.08975,0.12197
2021,4th Quintile,Urban regions,7 rooms,0.03831,61,1402,0.02826,0.04836
2021,4th Quintile,Urban regions,8 rooms,0.02130,42,1402,0.01374,0.02886
2021,4th Quintile,Rural regions,2 rooms,0.09877,50,655,0.07591,0.12164
2021,4th Quintile,Rural regions,3 rooms,0.17699,128,655,0.14774,0.20624
2021,4th Quintile,Rural regions,4 rooms,0.24690,156,655,0.21385,0.27995
2021,4th Quintile,Rural regions,5 rooms,0.20918,143,655,0.17801,0.24035
2021,4th Quintile,Rural regions,6 rooms,0.10271,91,655,0.07945,0.12598
2021,4th Quintile,Rural regions,7 rooms,0.08806,56,655,0.06634,0.10977
2021,4th Quintile,Rural regions,8 rooms,0.02315,31,655,0.01162,0.03467
2021,5th Quintile,Urban regions,2 rooms,0.09311,164,2010,0.08040,0.10582
2021,5th Quintile,Urban regions,3 rooms,0.23872,397,2010,0.22008,0.25736
2021,5th Quintile,Urban regions,4 rooms,0.19539,399,2010,0.17805,0.21272
2021,5th Quintile,Urban regions,5 rooms,0.20967,408,2010,0.19187,0.22747
2021,5th Quintile,Urban regions,6 rooms,0.13089,297,2010,0.11614,0.14564
2021,5th Quintile,Urban regions,7 rooms,0.06353,164,2010,0.05286,0.07420
2021,5th Quintile,Urban regions,8 rooms,0.03962,94,2010,0.03109,0.04815
2021,5th Quintile,Urban regions,9 rooms,0.01115,45,2010,0.00656,0.01574
2021,5th Quintile,Urban regions,10 or more rooms,0.01002,42,2010,0.00567,0.01438
2021,5th Quintile,Rural regions,2 rooms,0.08404,31,671,0.06303,0.10505
2021,5th Quintile,Rural regions,3 rooms,0.13090,80,671,0.10536,0.15645
2021,5th Quintile,Rural regions,4 rooms,0.18148,123,671,0.15229,0.21066
2021,5th Quintile,Rural regions,5 rooms,0.18817,138,671,0.15857,0.21776
2021,5th Quintile,Rural regions,6 rooms,0.18532,139,671,0.15590,0.21474
2021,5th Quintile,Rural regions,7 rooms,0.09974,75,671,0.07705,0.12243
2021,5th Quintile,Rural regions,8 rooms,0.07041,49,671,0.05104,0.08978
2021,5th Quintile,Rural regions,10 or more rooms,0.03587,36,671,0.02179,0.04995
2022,Not included in this version of the questionnaire,Urban regions,1 room,0.15960,33,139,0.09850,0.22071
2022,Not included in this version of the questionnaire,Urban regions,2 rooms,0.20166,55,139,0.13471,0.26860
2022,Not included in this version of the questionnaire,Urban regions,3 rooms,0.45908,51,139,0.37593,0.54222
2022,1st Quintile,Urban regions,1 room,0.11145,441,3609,0.10118,0.12172
2022,1st Quintile,Urban regions,2 rooms,0.28211,885,3609,0.26743,0.29680
2022,1st Quintile,Urban regions,3 rooms,0.29133,1105,3609,0.27650,0.30615
2022,1st Quintile,Urban regions,4 rooms,0.15272,641,3609,0.14099,0.16446
2022,1st Quintile,Urban regions,5 rooms,0.08797,278,3609,0.07873,0.09721
2022,1st Quintile,Urban regions,6 rooms,0.03792,142,3609,0.03169,0.04415
2022,1st Quintile,Urban regions,7 rooms,0.02082,78,3609,0.01616,0.02548
2022,1st Quintile,Urban regions,8 rooms,0.00804,39,3609,0.00513,0.01096
2022,1st Quintile,Rural regions,1 room,0.07007,116,1593,0.05753,0.08261
2022,1st Quintile,Rural regions,2 rooms,0.21556,261,1593,0.19536,0.23576
2022,1st Quintile,Rural regions,3 rooms,0.28371,468,1593,0.26157,0.30586
2022,1st Quintile,Rural regions,4 rooms,0.18113,320,1593,0.16221,0.20005
2022,1st Quintile,Rural regions,5 rooms,0.11081,208,1593,0.09539,0.12623
2022,1st Quintile,Rural regions,6 rooms,0.06326,113,1593,0.05130,0.07521
2022,1st Quintile,Rural regions,7 rooms,0.04137,64,1593,0.03159,0.05115
2022,1st Quintile,Rural regions,8 rooms,0.02011,43,1593,0.01322,0.02701
2022,2nd Quintile,Urban regions,1 room,0.05626,230,2755,0.04766,0.06487
2022,2nd Quintile,Urban regions,2 rooms,0.23083,667,2755,0.21510,0.24657
2022,2nd Quintile,Urban regions,3 rooms,0.35484,916,2755,0.33697,0.37271
2022,2nd Quintile,Urban regions,4 rooms,0.17314,488,2755,0.15901,0.18727
2022,2nd Quintile,Urban regions,5 rooms,0.09237,238,2755,0.08155,0.10318
2022,2nd Quintile,Urban regions,6 rooms,0.05131,125,2755,0.04307,0.05955
2022,2nd Quintile,Urban regions,7 rooms,0.01872,56,2755,0.01366,0.02379
2022,2nd Quintile,Urban regions,8 rooms,0.01157,35,2755,0.00758,0.01557
2022,2nd Quintile,Rural regions,1 room,0.03235,35,1362,0.02295,0.04175
2022,2nd Quintile,Rural regions,2 rooms,0.18010,198,1362,0.15968,0.20051
2022,2nd Quintile,Rural regions,3 rooms,0.30289,404,1362,0.27848,0.32731
2022,2nd Quintile,Rural regions,4 rooms,0.22284,324,1362,0.20073,0.24495
2022,2nd Quintile,Rural regions,5 rooms,0.12350,194,1362,0.10602,0.14098
2022,2nd Quintile,Rural regions,6 rooms,0.08022,113,1362,0.06579,0.09466
2022,2nd Quintile,Rural regions,7 rooms,0.02972,56,1362,0.02070,0.03874
2022,2nd Quintile,Rural regions,8 rooms,0.01869,38,1362,0.01150,0.02589
2022,3rd Quintile,Urban regions,1 room,0.02294,125,2297,0.01682,0.02906
2022,3rd Quintile,Urban regions,2 rooms,0.21392,486,2297,0.19715,0.23070
2022,3rd Quintile,Urban regions,3 rooms,0.32542,711,2297,0.30626,0.34459
2022,3rd Quintile,Urban regions,4 rooms,0.19192,423,2297,0.17581,0.20803
2022,3rd Quintile,Urban regions,5 rooms,0.12957,275,2297,0.11583,0.14330
2022,3rd Quintile,Urban regions,6 rooms,0.06966,160,2297,0.05925,0.08008
2022,3rd Quintile,Urban regions,7 rooms,0.02477,80,2297,0.01841,0.03112
2022,3rd Quintile,Urban regions,8 rooms,0.01241,37,2297,0.00788,0.01694
2022,3rd Quintile,Rural regions,2 rooms,0.13580,140,1091,0.11546,0.15614
2022,3rd Quintile,Rural regions,3 rooms,0.26445,302,1091,0.23827,0.29064
2022,3rd Quintile,Rural regions,4 rooms,0.23224,266,1091,0.20717,0.25731
2022,3rd Quintile,Rural regions,5 rooms,0.15123,179,1091,0.12996,0.17250
2022,3rd Quintile,Rural regions,6 rooms,0.10847,106,1091,0.09001,0.12693
2022,3rd Quintile,Rural regions,7 rooms,0.04336,64,1091,0.03127,0.05545
2022,3rd Quintile,Rural regions,8 rooms,0.02243,34,1091,0.01364,0.03122
2022,4th Quintile,Urban regions,1 room,0.02305,115,2338,0.01697,0.02913
2022,4th Quintile,Urban regions,2 rooms,0.16041,401,2338,0.14553,0.17528
2022,4th Quintile,Urban regions,3 rooms,0.29552,623,2338,0.27702,0.31402
2022,4th Quintile,Urban regions,4 rooms,0.22439,469,2338,0.20748,0.24130
2022,4th Quintile,Urban regions,5 rooms,0.13864,355,2338,0.12463,0.15265
2022,4th Quintile,Urban regions,6 rooms,0.08047,203,2338,0.06945,0.09150
2022,4th Quintile,Urban regions,7 rooms,0.04314,106,2338,0.03490,0.05137
2022,4th Quintile,Urban regions,8 rooms,0.02330,66,2338,0.01718,0.02941
2022,4th Quintile,Rural regions,2 rooms,0.09031,94,1023,0.07273,0.10788
2022,4th Quintile,Rural regions,3 rooms,0.22282,212,1023,0.19730,0.24833
2022,4th Quintile,Rural regions,4 rooms,0.20752,233,1023,0.18266,0.23238
2022,4th Quintile,Rural regions,5 rooms,0.19285,206,1023,0.16866,0.21704
2022,4th Quintile,Rural regions,6 rooms,0.15167,152,1023,0.12968,0.17366
2022,4th Quintile,Rural regions,7 rooms,0.07579,88,1023,0.05956,0.09201
2022,4th Quintile,Rural regions,8 rooms,0.02013,38,1023,0.01152,0.02874
2022,5th Quintile,Urban regions,1 room,0.01012,50,2806,0.00642,0.01383
2022,5th Quintile,Urban regions,2 rooms,0.10705,309,2806,0.09561,0.11849
2022,5th Quintile,Urban regions,3 rooms,0.25562,613,2806,0.23948,0.27177
2022,5th Quintile,Urban regions,4 rooms,0.19989,529,2806,0.18509,0.21469
2022,5th Quintile,Urban regions,5 rooms,0.18845,513,2806,0.17398,0.20293
2022,5th Quintile,Urban regions,6 rooms,0.10663,348,2806,0.09520,0.11805
2022,5th Quintile,Urban regions,7 rooms,0.07012,219,2806,0.06067,0.07957
2022,5th Quintile,Urban regions,8 rooms,0.03434,123,2806,0.02760,0.04108
2022,5th Quintile,Urban regions,9 rooms,0.01410,47,2806,0.00974,0.01846
2022,5th Quintile,Urban regions,10 or more rooms,0.01367,55,2806,0.00938,0.01797
2022,5th Quintile,Rural regions,2 rooms,0.07051,50,1007,0.05469,0.08633
2022,5th Quintile,Rural regions,3 rooms,0.20783,155,1007,0.18275,0.23290
2022,5th Quintile,Rural regions,4 rooms,0.20097,208,1007,0.17620,0.22573
2022,5th Quintile,Rural regions,5 rooms,0.20594,211,1007,0.18095,0.23092
2022,5th Quintile,Rural regions,6 rooms,0.15097,184,1007,0.12885,0.17309
2022,5th Quintile,Rural regions,7 rooms,0.08062,111,1007,0.06380,0.09745
2022,5th Quintile,Rural regions,8 rooms,0.04448,57,1007,0.03174,0.05722
2022,5th Quintile,Rural regions,9 rooms,0.01582,31,1007,0.00811,0.02352
