year,quintil_oecd_hh,rentown,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,4th Quintile,Tenant,2 rooms,0.24828,219,1043,0.22205,0.27451
2016,4th Quintile,Tenant,3 rooms,0.44069,477,1043,0.41054,0.47083
2016,4th Quintile,Tenant,4 rooms,0.15801,208,1043,0.13586,0.18016
2016,4th Quintile,Tenant,5 rooms,0.06757,99,1043,0.05233,0.08281
2016,4th Quintile,Tenant,6 rooms,0.02289,40,1043,0.01381,0.03197
2016,5th Quintile,Owner,2 rooms,0.03636,41,1976,0.02811,0.04462
2016,5th Quintile,Owner,3 rooms,0.13863,194,1976,0.12339,0.15387
2016,5th Quintile,Owner,4 rooms,0.18819,356,1976,0.17095,0.20543
2016,5th Quintile,Owner,5 rooms,0.23598,498,1976,0.21725,0.25471
2016,5th Quintile,Owner,6 rooms,0.18880,414,1976,0.17154,0.20606
2016,5th Quintile,Owner,7 rooms,0.10077,218,1976,0.08750,0.11405
2016,5th Quintile,Owner,8 rooms,0.05909,127,1976,0.04869,0.06949
2016,5th Quintile,Owner,9 rooms,0.02223,68,1976,0.01573,0.02874
2016,5th Quintile,Owner,10 or more rooms,0.02770,60,1976,0.02047,0.03494
2016,5th Quintile,Tenant,2 rooms,0.22490,132,730,0.19460,0.25521
2016,5th Quintile,Tenant,3 rooms,0.34695,289,730,0.31239,0.38150
2016,5th Quintile,Tenant,4 rooms,0.21252,177,730,0.18282,0.24221
2016,5th Quintile,Tenant,5 rooms,0.11086,95,730,0.08807,0.13365
2016,5th Quintile,Tenant,6 rooms,0.04615,37,730,0.03092,0.06138
2017,1st Quintile,Not included in this version of the questionnaire,1 room,0.16108,82,771,0.13512,0.18705
2017,1st Quintile,Not included in this version of the questionnaire,2 rooms,0.29707,203,771,0.26479,0.32935
2017,1st Quintile,Not included in this version of the questionnaire,3 rooms,0.37334,309,771,0.33917,0.40750
2017,1st Quintile,Not included in this version of the questionnaire,4 rooms,0.12830,139,771,0.10468,0.15192
2017,1st Quintile,Not included in this version of the questionnaire,5 rooms,0.02903,38,771,0.01717,0.04089
2017,1st Quintile,Owner,2 rooms,0.13188,32,368,0.09727,0.16650
2017,1st Quintile,Owner,3 rooms,0.25898,67,368,0.21416,0.30380
2017,1st Quintile,Owner,4 rooms,0.19432,92,368,0.15384,0.23480
2017,1st Quintile,Owner,5 rooms,0.19429,80,368,0.15381,0.23476
2017,1st Quintile,Owner,6 rooms,0.12604,64,368,0.09208,0.15999
2017,1st Quintile,Owner,7 rooms,0.04385,33,368,0.02290,0.06480
2017,1st Quintile,Tenant,1 room,0.13056,401,4441,0.12065,0.14047
2017,1st Quintile,Tenant,2 rooms,0.38869,1083,4441,0.37435,0.40303
2017,1st Quintile,Tenant,3 rooms,0.33307,1717,4441,0.31920,0.34693
2017,1st Quintile,Tenant,4 rooms,0.10674,888,4441,0.09766,0.11582
2017,1st Quintile,Tenant,5 rooms,0.02733,236,4441,0.02254,0.03213
2017,1st Quintile,Tenant,6 rooms,0.00729,81,4441,0.00479,0.00980
2017,1st Quintile,Tenant,7 rooms,0.00409,35,4441,0.00221,0.00597
2017,2nd Quintile,Owner,2 rooms,0.05882,41,1070,0.04472,0.07293
2017,2nd Quintile,Owner,3 rooms,0.27441,233,1070,0.24766,0.30116
2017,2nd Quintile,Owner,4 rooms,0.23166,267,1070,0.20637,0.25695
2017,2nd Quintile,Owner,5 rooms,0.21697,258,1070,0.19226,0.24168
2017,2nd Quintile,Owner,6 rooms,0.11734,155,1070,0.09805,0.13663
2017,2nd Quintile,Owner,7 rooms,0.06483,84,1070,0.05007,0.07959
2017,2nd Quintile,Owner,8 rooms,0.01382,32,1070,0.00683,0.02082
2017,2nd Quintile,Tenant,1 room,0.06641,96,2195,0.05599,0.07683
2017,2nd Quintile,Tenant,2 rooms,0.31647,507,2195,0.29700,0.33593
2017,2nd Quintile,Tenant,3 rooms,0.42146,949,2195,0.40080,0.44212
2017,2nd Quintile,Tenant,4 rooms,0.13075,439,2195,0.11664,0.14486
2017,2nd Quintile,Tenant,5 rooms,0.04633,150,2195,0.03754,0.05513
2017,2nd Quintile,Tenant,6 rooms,0.01118,54,2195,0.00678,0.01558
2017,3rd Quintile,Owner,2 rooms,0.05263,47,1498,0.04132,0.06394
2017,3rd Quintile,Owner,3 rooms,0.18487,203,1498,0.16520,0.20453
2017,3rd Quintile,Owner,4 rooms,0.28449,404,1498,0.26164,0.30735
2017,3rd Quintile,Owner,5 rooms,0.21891,377,1498,0.19796,0.23986
2017,3rd Quintile,Owner,6 rooms,0.14371,257,1498,0.12594,0.16148
2017,3rd Quintile,Owner,7 rooms,0.07272,150,1498,0.05957,0.08587
2017,3rd Quintile,Owner,8 rooms,0.02233,60,1498,0.01485,0.02981
2017,3rd Quintile,Tenant,1 room,0.03250,42,1541,0.02365,0.04136
2017,3rd Quintile,Tenant,2 rooms,0.26670,338,1541,0.24461,0.28879
2017,3rd Quintile,Tenant,3 rooms,0.43751,669,1541,0.41273,0.46229
2017,3rd Quintile,Tenant,4 rooms,0.17230,326,1541,0.15344,0.19116
2017,3rd Quintile,Tenant,5 rooms,0.05912,124,1541,0.04734,0.07090
2017,3rd Quintile,Tenant,6 rooms,0.01751,42,1541,0.01096,0.02406
2017,4th Quintile,Owner,2 rooms,0.03551,45,1793,0.02694,0.04408
2017,4th Quintile,Owner,3 rooms,0.17425,228,1793,0.15668,0.19181
2017,4th Quintile,Owner,4 rooms,0.24393,392,1793,0.22404,0.26381
2017,4th Quintile,Owner,5 rooms,0.26106,481,1793,0.24073,0.28140
2017,4th Quintile,Owner,6 rooms,0.15631,341,1793,0.13949,0.17312
2017,4th Quintile,Owner,7 rooms,0.06895,161,1793,0.05722,0.08069
2017,4th Quintile,Owner,8 rooms,0.03058,78,1793,0.02260,0.03855
2017,4th Quintile,Owner,9 rooms,0.00860,33,1793,0.00433,0.01288
2017,4th Quintile,Owner,10 or more rooms,0.01403,34,1793,0.00858,0.01947
2017,4th Quintile,Tenant,2 rooms,0.25789,241,1192,0.23304,0.28273
2017,4th Quintile,Tenant,3 rooms,0.40340,524,1192,0.37554,0.43126
2017,4th Quintile,Tenant,4 rooms,0.17490,260,1192,0.15333,0.19648
2017,4th Quintile,Tenant,5 rooms,0.07747,122,1192,0.06229,0.09265
2017,4th Quintile,Tenant,6 rooms,0.02910,45,1192,0.01955,0.03864
2017,5th Quintile,Owner,2 rooms,0.03758,51,2242,0.02971,0.04545
2017,5th Quintile,Owner,3 rooms,0.14391,228,2242,0.12938,0.15844
2017,5th Quintile,Owner,4 rooms,0.21852,448,2242,0.20141,0.23563
2017,5th Quintile,Owner,5 rooms,0.24186,568,2242,0.22413,0.25959
2017,5th Quintile,Owner,6 rooms,0.17343,455,2242,0.15775,0.18911
2017,5th Quintile,Owner,7 rooms,0.09099,234,2242,0.07908,0.10290
2017,5th Quintile,Owner,8 rooms,0.05270,138,2242,0.04344,0.06195
2017,5th Quintile,Owner,9 rooms,0.01801,62,2242,0.01250,0.02351
2017,5th Quintile,Owner,10 or more rooms,0.02087,58,2242,0.01495,0.02679
2017,5th Quintile,Tenant,2 rooms,0.20656,134,798,0.17845,0.23466
2017,5th Quintile,Tenant,3 rooms,0.40958,342,798,0.37544,0.44372
2017,5th Quintile,Tenant,4 rooms,0.17474,176,798,0.14838,0.20111
2017,5th Quintile,Tenant,5 rooms,0.09666,97,798,0.07615,0.11718
2017,5th Quintile,Tenant,6 rooms,0.04506,49,798,0.03066,0.05946
2018,Not included in this version of the questionnaire,Tenant,2 rooms,0.34544,41,91,0.24720,0.44368
2018,Not included in this version of the questionnaire,Tenant,3 rooms,0.33338,50,91,0.23599,0.43078
2018,1st Quintile,Owner,2 rooms,0.14379,32,326,0.10564,0.18193
2018,1st Quintile,Owner,3 rooms,0.24403,69,326,0.19733,0.29073
2018,1st Quintile,Owner,4 rooms,0.20545,83,326,0.16153,0.24938
2018,1st Quintile,Owner,5 rooms,0.18345,81,326,0.14137,0.22552
2018,1st Quintile,Owner,6 rooms,0.11063,61,326,0.07653,0.14473
2018,1st Quintile,Tenant,1 room,0.13694,510,4927,0.12734,0.14654
2018,1st Quintile,Tenant,2 rooms,0.39412,1277,4927,0.38047,0.40776
2018,1st Quintile,Tenant,3 rooms,0.32682,1868,4927,0.31372,0.33992
2018,1st Quintile,Tenant,4 rooms,0.10369,922,4927,0.09517,0.11220
2018,1st Quintile,Tenant,5 rooms,0.02714,262,4927,0.02261,0.03168
2018,1st Quintile,Tenant,6 rooms,0.00568,88,4927,0.00358,0.00778
2018,2nd Quintile,Owner,2 rooms,0.07846,47,1054,0.06222,0.09470
2018,2nd Quintile,Owner,3 rooms,0.26192,203,1054,0.23536,0.28847
2018,2nd Quintile,Owner,4 rooms,0.24312,277,1054,0.21721,0.26903
2018,2nd Quintile,Owner,5 rooms,0.22266,263,1054,0.19753,0.24779
2018,2nd Quintile,Owner,6 rooms,0.12186,156,1054,0.10210,0.14162
2018,2nd Quintile,Owner,7 rooms,0.04400,73,1054,0.03161,0.05638
2018,2nd Quintile,Owner,8 rooms,0.01611,35,1054,0.00850,0.02371
2018,2nd Quintile,Tenant,1 room,0.06017,108,2325,0.05050,0.06984
2018,2nd Quintile,Tenant,2 rooms,0.32648,563,2325,0.30742,0.34555
2018,2nd Quintile,Tenant,3 rooms,0.40649,989,2325,0.38652,0.42646
2018,2nd Quintile,Tenant,4 rooms,0.14110,478,2325,0.12694,0.15525
2018,2nd Quintile,Tenant,5 rooms,0.04363,135,2325,0.03532,0.05193
2018,2nd Quintile,Tenant,6 rooms,0.01150,52,2325,0.00717,0.01584
2018,3rd Quintile,Owner,2 rooms,0.05023,44,1370,0.03866,0.06180
2018,3rd Quintile,Owner,3 rooms,0.19265,210,1370,0.17176,0.21355
2018,3rd Quintile,Owner,4 rooms,0.26588,357,1370,0.24248,0.28928
2018,3rd Quintile,Owner,5 rooms,0.20243,323,1370,0.18115,0.22372
2018,3rd Quintile,Owner,6 rooms,0.16342,236,1370,0.14384,0.18301
2018,3rd Quintile,Owner,7 rooms,0.08231,139,1370,0.06775,0.09686
2018,3rd Quintile,Owner,8 rooms,0.02420,61,1370,0.01606,0.03234
2018,3rd Quintile,Tenant,1 room,0.03833,45,1576,0.02885,0.04781
2018,3rd Quintile,Tenant,2 rooms,0.25234,354,1576,0.23089,0.27380
2018,3rd Quintile,Tenant,3 rooms,0.42924,648,1576,0.40480,0.45369
2018,3rd Quintile,Tenant,4 rooms,0.19147,352,1576,0.17204,0.21090
2018,3rd Quintile,Tenant,5 rooms,0.06283,141,1576,0.05085,0.07482
2018,3rd Quintile,Tenant,6 rooms,0.01672,36,1576,0.01038,0.02305
2018,4th Quintile,Owner,2 rooms,0.04723,49,1678,0.03708,0.05738
2018,4th Quintile,Owner,3 rooms,0.18065,217,1678,0.16224,0.19906
2018,4th Quintile,Owner,4 rooms,0.22839,382,1678,0.20830,0.24849
2018,4th Quintile,Owner,5 rooms,0.25807,453,1678,0.23713,0.27901
2018,4th Quintile,Owner,6 rooms,0.15340,316,1678,0.13615,0.17065
2018,4th Quintile,Owner,7 rooms,0.07368,156,1678,0.06118,0.08618
2018,4th Quintile,Owner,8 rooms,0.02743,73,1678,0.01961,0.03524
2018,4th Quintile,Owner,10 or more rooms,0.01023,32,1678,0.00541,0.01505
2018,4th Quintile,Tenant,1 room,0.05471,40,1161,0.04162,0.06779
2018,4th Quintile,Tenant,2 rooms,0.25554,237,1161,0.23044,0.28064
2018,4th Quintile,Tenant,3 rooms,0.36950,490,1161,0.34173,0.39728
2018,4th Quintile,Tenant,4 rooms,0.20361,250,1161,0.18044,0.22678
2018,4th Quintile,Tenant,5 rooms,0.07540,106,1161,0.06021,0.09059
2018,4th Quintile,Tenant,6 rooms,0.02654,38,1161,0.01729,0.03580
2018,5th Quintile,Owner,2 rooms,0.03594,52,2171,0.02811,0.04378
2018,5th Quintile,Owner,3 rooms,0.13046,214,2171,0.11629,0.14463
2018,5th Quintile,Owner,4 rooms,0.22061,459,2171,0.20316,0.23806
2018,5th Quintile,Owner,5 rooms,0.23988,541,2171,0.22192,0.25785
2018,5th Quintile,Owner,6 rooms,0.18087,438,2171,0.16467,0.19706
2018,5th Quintile,Owner,7 rooms,0.09470,235,2171,0.08238,0.10702
2018,5th Quintile,Owner,8 rooms,0.04564,113,2171,0.03686,0.05442
2018,5th Quintile,Owner,9 rooms,0.02469,63,2171,0.01816,0.03122
2018,5th Quintile,Owner,10 or more rooms,0.02466,56,2171,0.01814,0.03119
2018,5th Quintile,Tenant,2 rooms,0.21809,144,798,0.18942,0.24676
2018,5th Quintile,Tenant,3 rooms,0.40061,329,798,0.36659,0.43463
2018,5th Quintile,Tenant,4 rooms,0.20028,196,798,0.17249,0.22806
2018,5th Quintile,Tenant,5 rooms,0.07707,84,798,0.05856,0.09559
2018,5th Quintile,Tenant,6 rooms,0.05477,45,798,0.03897,0.07056
2019,1st Quintile,Owner,2 rooms,0.13115,31,337,0.09505,0.16724
2019,1st Quintile,Owner,3 rooms,0.25031,75,337,0.20399,0.29663
2019,1st Quintile,Owner,4 rooms,0.21315,93,337,0.16936,0.25694
2019,1st Quintile,Owner,5 rooms,0.20590,86,337,0.16266,0.24913
2019,1st Quintile,Owner,6 rooms,0.09029,52,337,0.05965,0.12094
2019,1st Quintile,Tenant,1 room,0.12602,466,4634,0.11646,0.13558
2019,1st Quintile,Tenant,2 rooms,0.39862,1204,4634,0.38452,0.41272
2019,1st Quintile,Tenant,3 rooms,0.31910,1693,4634,0.30568,0.33253
2019,1st Quintile,Tenant,4 rooms,0.10762,902,4634,0.09869,0.11654
2019,1st Quintile,Tenant,5 rooms,0.03547,263,4634,0.03014,0.04079
2019,1st Quintile,Tenant,6 rooms,0.00809,72,4634,0.00551,0.01067
2019,1st Quintile,Tenant,7 rooms,0.00290,34,4634,0.00135,0.00445
2019,2nd Quintile,Owner,2 rooms,0.08406,48,1004,0.06688,0.10123
2019,2nd Quintile,Owner,3 rooms,0.23304,181,1004,0.20688,0.25921
2019,2nd Quintile,Owner,4 rooms,0.24008,262,1004,0.21365,0.26651
2019,2nd Quintile,Owner,5 rooms,0.21280,239,1004,0.18747,0.23813
2019,2nd Quintile,Owner,6 rooms,0.12996,149,1004,0.10915,0.15077
2019,2nd Quintile,Owner,7 rooms,0.05928,85,1004,0.04467,0.07390
2019,2nd Quintile,Owner,8 rooms,0.02877,40,1004,0.01843,0.03912
2019,2nd Quintile,Tenant,1 room,0.05279,87,2098,0.04322,0.06237
2019,2nd Quintile,Tenant,2 rooms,0.33047,538,2098,0.31034,0.35060
2019,2nd Quintile,Tenant,3 rooms,0.40362,906,2098,0.38262,0.42462
2019,2nd Quintile,Tenant,4 rooms,0.14851,394,2098,0.13329,0.16373
2019,2nd Quintile,Tenant,5 rooms,0.04364,125,2098,0.03490,0.05238
2019,2nd Quintile,Tenant,6 rooms,0.01331,48,2098,0.00840,0.01821
2019,3rd Quintile,Owner,2 rooms,0.05657,49,1395,0.04445,0.06870
2019,3rd Quintile,Owner,3 rooms,0.18327,185,1395,0.16296,0.20358
2019,3rd Quintile,Owner,4 rooms,0.27937,365,1395,0.25581,0.30292
2019,3rd Quintile,Owner,5 rooms,0.21577,339,1395,0.19418,0.23736
2019,3rd Quintile,Owner,6 rooms,0.13074,230,1395,0.11304,0.14843
2019,3rd Quintile,Owner,7 rooms,0.07911,131,1395,0.06494,0.09328
2019,3rd Quintile,Owner,8 rooms,0.02673,61,1395,0.01827,0.03520
2019,3rd Quintile,Owner,9 rooms,0.01446,35,1395,0.00819,0.02072
2019,3rd Quintile,Tenant,1 room,0.04735,53,1453,0.03642,0.05827
2019,3rd Quintile,Tenant,2 rooms,0.27728,327,1453,0.25426,0.30031
2019,3rd Quintile,Tenant,3 rooms,0.41316,620,1453,0.38783,0.43848
2019,3rd Quintile,Tenant,4 rooms,0.17187,304,1453,0.15246,0.19127
2019,3rd Quintile,Tenant,5 rooms,0.05806,110,1453,0.04603,0.07008
2019,3rd Quintile,Tenant,6 rooms,0.02030,39,1453,0.01305,0.02756
2019,4th Quintile,Owner,2 rooms,0.04324,48,1750,0.03370,0.05277
2019,4th Quintile,Owner,3 rooms,0.19254,232,1750,0.17406,0.21102
2019,4th Quintile,Owner,4 rooms,0.22929,395,1750,0.20959,0.24899
2019,4th Quintile,Owner,5 rooms,0.24631,471,1750,0.22612,0.26651
2019,4th Quintile,Owner,6 rooms,0.15947,317,1750,0.14231,0.17662
2019,4th Quintile,Owner,7 rooms,0.08039,181,1750,0.06765,0.09313
2019,4th Quintile,Owner,8 rooms,0.02876,72,1750,0.02093,0.03659
2019,4th Quintile,Owner,9 rooms,0.01247,34,1750,0.00727,0.01767
2019,4th Quintile,Tenant,2 rooms,0.23822,234,1099,0.21303,0.26342
2019,4th Quintile,Tenant,3 rooms,0.42660,482,1099,0.39735,0.45586
2019,4th Quintile,Tenant,4 rooms,0.18565,233,1099,0.16265,0.20865
2019,4th Quintile,Tenant,5 rooms,0.07999,108,1099,0.06395,0.09604
2019,4th Quintile,Tenant,6 rooms,0.02202,42,1099,0.01334,0.03070
2019,5th Quintile,Owner,2 rooms,0.03782,73,3264,0.03128,0.04437
2019,5th Quintile,Owner,3 rooms,0.13385,310,3264,0.12216,0.14553
2019,5th Quintile,Owner,4 rooms,0.20708,612,3264,0.19318,0.22099
2019,5th Quintile,Owner,5 rooms,0.24980,772,3264,0.23494,0.26465
2019,5th Quintile,Owner,6 rooms,0.18441,653,3264,0.17111,0.19772
2019,5th Quintile,Owner,7 rooms,0.09426,369,3264,0.08424,0.10429
2019,5th Quintile,Owner,8 rooms,0.04995,230,3264,0.04247,0.05742
2019,5th Quintile,Owner,9 rooms,0.01883,105,3264,0.01417,0.02350
2019,5th Quintile,Owner,10 or more rooms,0.02211,140,3264,0.01706,0.02716
2019,5th Quintile,Tenant,2 rooms,0.20505,159,1023,0.18029,0.22980
2019,5th Quintile,Tenant,3 rooms,0.39389,402,1023,0.36393,0.42384
2019,5th Quintile,Tenant,4 rooms,0.17793,251,1023,0.15448,0.20138
2019,5th Quintile,Tenant,5 rooms,0.09517,136,1023,0.07718,0.11316
2019,5th Quintile,Tenant,6 rooms,0.05335,75,1023,0.03958,0.06713
2020,Not included in this version of the questionnaire,Tenant,1 room,0.36543,55,180,0.29489,0.43598
2020,Not included in this version of the questionnaire,Tenant,2 rooms,0.39290,92,180,0.32135,0.46445
2020,Not included in this version of the questionnaire,Tenant,3 rooms,0.21249,33,180,0.15256,0.27242
2020,1st Quintile,Owner,3 rooms,0.21881,57,260,0.16846,0.26917
2020,1st Quintile,Owner,4 rooms,0.22208,79,260,0.17146,0.27270
2020,1st Quintile,Owner,5 rooms,0.18433,69,260,0.13710,0.23155
2020,1st Quintile,Owner,6 rooms,0.17499,55,260,0.12871,0.22126
2020,1st Quintile,Tenant,1 room,0.12107,681,5740,0.11263,0.12951
2020,1st Quintile,Tenant,2 rooms,0.37615,1543,5740,0.36361,0.38868
2020,1st Quintile,Tenant,3 rooms,0.32456,2142,5740,0.31244,0.33667
2020,1st Quintile,Tenant,4 rooms,0.11971,1003,5740,0.11131,0.12810
2020,1st Quintile,Tenant,5 rooms,0.03663,258,5740,0.03177,0.04149
2020,1st Quintile,Tenant,6 rooms,0.01363,81,5740,0.01063,0.01663
2020,1st Quintile,Tenant,7 rooms,0.00436,32,5740,0.00265,0.00606
2020,2nd Quintile,Owner,2 rooms,0.07397,43,956,0.05737,0.09057
2020,2nd Quintile,Owner,3 rooms,0.21006,167,956,0.18422,0.23589
2020,2nd Quintile,Owner,4 rooms,0.29457,267,956,0.26566,0.32348
2020,2nd Quintile,Owner,5 rooms,0.17582,228,956,0.15168,0.19997
2020,2nd Quintile,Owner,6 rooms,0.12638,131,956,0.10530,0.14745
2020,2nd Quintile,Owner,7 rooms,0.06526,78,956,0.04960,0.08093
2020,2nd Quintile,Owner,8 rooms,0.03129,42,956,0.02025,0.04233
2020,2nd Quintile,Tenant,1 room,0.05369,170,2478,0.04481,0.06256
2020,2nd Quintile,Tenant,2 rooms,0.30984,668,2478,0.29163,0.32805
2020,2nd Quintile,Tenant,3 rooms,0.41652,1045,2478,0.39711,0.43594
2020,2nd Quintile,Tenant,4 rooms,0.14551,440,2478,0.13162,0.15940
2020,2nd Quintile,Tenant,5 rooms,0.05545,114,2478,0.04644,0.06446
2020,2nd Quintile,Tenant,6 rooms,0.00912,41,2478,0.00538,0.01287
2020,3rd Quintile,Owner,2 rooms,0.04876,43,1259,0.03686,0.06067
2020,3rd Quintile,Owner,3 rooms,0.17319,186,1259,0.15228,0.19410
2020,3rd Quintile,Owner,4 rooms,0.24201,312,1259,0.21834,0.26568
2020,3rd Quintile,Owner,5 rooms,0.22760,309,1259,0.20443,0.25077
2020,3rd Quintile,Owner,6 rooms,0.16749,236,1259,0.14685,0.18812
2020,3rd Quintile,Owner,7 rooms,0.06991,108,1259,0.05582,0.08400
2020,3rd Quintile,Owner,8 rooms,0.03990,65,1259,0.02908,0.05071
2020,3rd Quintile,Tenant,1 room,0.03177,72,1576,0.02310,0.04043
2020,3rd Quintile,Tenant,2 rooms,0.27660,401,1576,0.25451,0.29870
2020,3rd Quintile,Tenant,3 rooms,0.38921,620,1576,0.36513,0.41329
2020,3rd Quintile,Tenant,4 rooms,0.19496,310,1576,0.17540,0.21453
2020,3rd Quintile,Tenant,5 rooms,0.07498,130,1576,0.06197,0.08798
2020,3rd Quintile,Tenant,6 rooms,0.02238,43,1576,0.01508,0.02969
2020,4th Quintile,Owner,2 rooms,0.04794,45,1594,0.03745,0.05843
2020,4th Quintile,Owner,3 rooms,0.17091,199,1594,0.15243,0.18940
2020,4th Quintile,Owner,4 rooms,0.21548,355,1594,0.19528,0.23567
2020,4th Quintile,Owner,5 rooms,0.25752,419,1594,0.23605,0.27899
2020,4th Quintile,Owner,6 rooms,0.16555,291,1594,0.14730,0.18380
2020,4th Quintile,Owner,7 rooms,0.07816,154,1594,0.06498,0.09134
2020,4th Quintile,Owner,8 rooms,0.03340,97,1594,0.02458,0.04223
2020,4th Quintile,Owner,9 rooms,0.01994,34,1594,0.01308,0.02681
2020,4th Quintile,Tenant,1 room,0.02607,49,1231,0.01716,0.03497
2020,4th Quintile,Tenant,2 rooms,0.27072,295,1231,0.24589,0.29556
2020,4th Quintile,Tenant,3 rooms,0.41284,499,1231,0.38532,0.44035
2020,4th Quintile,Tenant,4 rooms,0.18972,249,1231,0.16781,0.21164
2020,4th Quintile,Tenant,5 rooms,0.05935,98,1231,0.04614,0.07255
2020,4th Quintile,Tenant,6 rooms,0.02628,41,1231,0.01734,0.03522
2020,5th Quintile,Owner,2 rooms,0.03656,65,2752,0.02954,0.04357
2020,5th Quintile,Owner,3 rooms,0.11990,262,2752,0.10776,0.13203
2020,5th Quintile,Owner,4 rooms,0.20903,511,2752,0.19383,0.22422
2020,5th Quintile,Owner,5 rooms,0.23173,629,2752,0.21597,0.24750
2020,5th Quintile,Owner,6 rooms,0.19455,573,2752,0.17976,0.20934
2020,5th Quintile,Owner,7 rooms,0.10342,327,2752,0.09204,0.11480
2020,5th Quintile,Owner,8 rooms,0.05821,192,2752,0.04946,0.06696
2020,5th Quintile,Owner,9 rooms,0.01930,85,2752,0.01416,0.02444
2020,5th Quintile,Owner,10 or more rooms,0.02435,108,2752,0.01859,0.03011
2020,5th Quintile,Tenant,2 rooms,0.22547,184,937,0.19870,0.25224
2020,5th Quintile,Tenant,3 rooms,0.39772,377,937,0.36637,0.42908
2020,5th Quintile,Tenant,4 rooms,0.15673,194,937,0.13344,0.18002
2020,5th Quintile,Tenant,5 rooms,0.10397,120,937,0.08442,0.12353
2020,5th Quintile,Tenant,6 rooms,0.05280,62,937,0.03847,0.06712
2021,1st Quintile,Owner,3 rooms,0.22623,52,224,0.17132,0.28114
2021,1st Quintile,Owner,4 rooms,0.25571,70,224,0.19845,0.31297
2021,1st Quintile,Owner,5 rooms,0.15409,57,224,0.10670,0.20147
2021,1st Quintile,Owner,6 rooms,0.15809,45,224,0.11021,0.20597
2021,1st Quintile,Tenant,1 room,0.11894,328,2918,0.10719,0.13069
2021,1st Quintile,Tenant,2 rooms,0.38176,800,2918,0.36413,0.39939
2021,1st Quintile,Tenant,3 rooms,0.32496,1063,2918,0.30796,0.34196
2021,1st Quintile,Tenant,4 rooms,0.11378,522,2918,0.10225,0.12530
2021,1st Quintile,Tenant,5 rooms,0.03954,158,2918,0.03247,0.04661
2021,1st Quintile,Tenant,6 rooms,0.01235,47,2918,0.00835,0.01636
2021,2nd Quintile,Owner,3 rooms,0.21534,118,589,0.18212,0.24857
2021,2nd Quintile,Owner,4 rooms,0.19730,149,589,0.16513,0.22947
2021,2nd Quintile,Owner,5 rooms,0.20132,161,589,0.16891,0.23373
2021,2nd Quintile,Owner,6 rooms,0.15655,104,589,0.12718,0.18592
2021,2nd Quintile,Owner,7 rooms,0.07264,57,589,0.05166,0.09361
2021,2nd Quintile,Tenant,1 room,0.05745,96,1650,0.04621,0.06868
2021,2nd Quintile,Tenant,2 rooms,0.28560,418,1650,0.26380,0.30740
2021,2nd Quintile,Tenant,3 rooms,0.40958,702,1650,0.38585,0.43332
2021,2nd Quintile,Tenant,4 rooms,0.16966,335,1650,0.15155,0.18778
2021,2nd Quintile,Tenant,5 rooms,0.06050,99,1650,0.04899,0.07201
2021,3rd Quintile,Owner,2 rooms,0.05465,39,893,0.03974,0.06957
2021,3rd Quintile,Owner,3 rooms,0.18975,122,893,0.16402,0.21548
2021,3rd Quintile,Owner,4 rooms,0.23795,212,893,0.21000,0.26589
2021,3rd Quintile,Owner,5 rooms,0.24172,203,893,0.21363,0.26982
2021,3rd Quintile,Owner,6 rooms,0.14731,175,893,0.12405,0.17057
2021,3rd Quintile,Owner,7 rooms,0.05916,84,893,0.04368,0.07465
2021,3rd Quintile,Owner,8 rooms,0.03055,58,893,0.01926,0.04184
2021,3rd Quintile,Tenant,1 room,0.04886,60,1126,0.03626,0.06146
2021,3rd Quintile,Tenant,2 rooms,0.28890,278,1126,0.26241,0.31538
2021,3rd Quintile,Tenant,3 rooms,0.38245,451,1126,0.35405,0.41085
2021,3rd Quintile,Tenant,4 rooms,0.16834,221,1126,0.14648,0.19021
2021,3rd Quintile,Tenant,5 rooms,0.07236,81,1126,0.05722,0.08750
2021,3rd Quintile,Tenant,6 rooms,0.02798,35,1126,0.01834,0.03761
2021,4th Quintile,Owner,2 rooms,0.06393,41,1175,0.04994,0.07792
2021,4th Quintile,Owner,3 rooms,0.18178,166,1175,0.15972,0.20384
2021,4th Quintile,Owner,4 rooms,0.22742,268,1175,0.20344,0.25140
2021,4th Quintile,Owner,5 rooms,0.22887,304,1175,0.20484,0.25290
2021,4th Quintile,Owner,6 rooms,0.15804,225,1175,0.13717,0.17891
2021,4th Quintile,Owner,7 rooms,0.07379,103,1175,0.05883,0.08874
2021,4th Quintile,Owner,8 rooms,0.03418,68,1175,0.02378,0.04457
2021,4th Quintile,Tenant,1 room,0.02747,43,839,0.01640,0.03854
2021,4th Quintile,Tenant,2 rooms,0.26724,203,839,0.23728,0.29720
2021,4th Quintile,Tenant,3 rooms,0.40556,339,839,0.37231,0.43880
2021,4th Quintile,Tenant,4 rooms,0.19046,187,839,0.16387,0.21704
2021,4th Quintile,Tenant,5 rooms,0.05841,67,839,0.04253,0.07429
2021,5th Quintile,Owner,2 rooms,0.04203,59,1986,0.03321,0.05086
2021,5th Quintile,Owner,3 rooms,0.13477,195,1986,0.11975,0.14979
2021,5th Quintile,Owner,4 rooms,0.21584,389,1986,0.19774,0.23394
2021,5th Quintile,Owner,5 rooms,0.23916,459,1986,0.22039,0.25792
