year,quintil_oecd_hh,sampreg,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,1st Quintile,East,3 rooms,0.35349,341,862,0.32156,0.38542
2014,1st Quintile,East,4 rooms,0.10115,178,862,0.08101,0.12129
2014,1st Quintile,East,5 rooms,0.03134,41,862,0.01970,0.04298
2014,2nd Quintile,West,1 room,0.04099,58,2433,0.03311,0.04887
2014,2nd Quintile,West,2 rooms,0.20617,331,2433,0.19009,0.22225
2014,2nd Quintile,West,3 rooms,0.35243,852,2433,0.33344,0.37141
2014,2nd Quintile,West,4 rooms,0.19397,548,2433,0.17825,0.20968
2014,2nd Quintile,West,5 rooms,0.09815,312,2433,0.08633,0.10998
2014,2nd Quintile,West,6 rooms,0.05727,188,2433,0.04804,0.06651
2014,2nd Quintile,West,7 rooms,0.03732,107,2433,0.02979,0.04486
2014,2nd Quintile,West,8 rooms,0.00535,37,2433,0.00245,0.00825
2014,2nd Quintile,East,2 rooms,0.27569,159,821,0.24510,0.30628
2014,2nd Quintile,East,3 rooms,0.40447,356,821,0.37088,0.43807
2014,2nd Quintile,East,4 rooms,0.18125,200,821,0.15489,0.20762
2014,2nd Quintile,East,5 rooms,0.06500,75,821,0.04813,0.08188
2014,2nd Quintile,East,6 rooms,0.02433,31,821,0.01378,0.03487
2014,3rd Quintile,West,2 rooms,0.15877,278,2313,0.14388,0.17367
2014,3rd Quintile,West,3 rooms,0.29620,650,2313,0.27759,0.31481
2014,3rd Quintile,West,4 rooms,0.20897,517,2313,0.19240,0.22554
2014,3rd Quintile,West,5 rooms,0.15476,410,2313,0.14002,0.16950
2014,3rd Quintile,West,6 rooms,0.09776,255,2313,0.08565,0.10986
2014,3rd Quintile,West,7 rooms,0.04954,144,2313,0.04069,0.05838
2014,3rd Quintile,West,8 rooms,0.01669,59,2313,0.01147,0.02191
2014,3rd Quintile,East,2 rooms,0.18161,88,690,0.15282,0.21039
2014,3rd Quintile,East,3 rooms,0.40012,286,690,0.36353,0.43670
2014,3rd Quintile,East,4 rooms,0.23121,177,690,0.19973,0.26269
2014,3rd Quintile,East,5 rooms,0.08386,90,690,0.06316,0.10456
2014,3rd Quintile,East,6 rooms,0.03907,49,690,0.02460,0.05354
2014,4th Quintile,West,2 rooms,0.14453,229,2348,0.13030,0.15875
2014,4th Quintile,West,3 rooms,0.27970,591,2348,0.26154,0.29786
2014,4th Quintile,West,4 rooms,0.21237,507,2348,0.19582,0.22891
2014,4th Quintile,West,5 rooms,0.15735,458,2348,0.14262,0.17209
2014,4th Quintile,West,6 rooms,0.09799,302,2348,0.08597,0.11002
2014,4th Quintile,West,7 rooms,0.04488,148,2348,0.03651,0.05326
2014,4th Quintile,West,8 rooms,0.02490,77,2348,0.01859,0.03120
2014,4th Quintile,West,9 rooms,0.01174,36,2348,0.00739,0.01610
2014,4th Quintile,East,2 rooms,0.19555,60,494,0.16054,0.23056
2014,4th Quintile,East,3 rooms,0.32225,160,494,0.28100,0.36351
2014,4th Quintile,East,4 rooms,0.23463,133,494,0.19722,0.27204
2014,4th Quintile,East,5 rooms,0.13226,97,494,0.10236,0.16217
2014,4th Quintile,East,6 rooms,0.05089,44,494,0.03149,0.07029
2014,5th Quintile,West,2 rooms,0.09874,170,2634,0.08735,0.11014
2014,5th Quintile,West,3 rooms,0.21925,479,2634,0.20344,0.23505
2014,5th Quintile,West,4 rooms,0.20682,543,2634,0.19135,0.22229
2014,5th Quintile,West,5 rooms,0.20881,568,2634,0.19329,0.22434
2014,5th Quintile,West,6 rooms,0.11602,405,2634,0.10379,0.12825
2014,5th Quintile,West,7 rooms,0.06705,230,2634,0.05750,0.07661
2014,5th Quintile,West,8 rooms,0.04365,135,2634,0.03585,0.05146
2014,5th Quintile,West,9 rooms,0.01557,60,2634,0.01084,0.02030
2014,5th Quintile,West,10 or more rooms,0.01374,44,2634,0.00930,0.01819
2014,5th Quintile,East,3 rooms,0.20216,67,305,0.15701,0.24731
2014,5th Quintile,East,4 rooms,0.23381,95,305,0.18623,0.28139
2014,5th Quintile,East,5 rooms,0.22065,84,305,0.17403,0.26726
2014,5th Quintile,East,6 rooms,0.13935,59,305,0.10042,0.17828
2015,1st Quintile,West,1 room,0.09788,185,2641,0.08654,0.10921
2015,1st Quintile,West,2 rooms,0.31681,601,2641,0.29907,0.33456
2015,1st Quintile,West,3 rooms,0.33309,997,2641,0.31511,0.35107
2015,1st Quintile,West,4 rooms,0.14366,483,2641,0.13028,0.15704
2015,1st Quintile,West,5 rooms,0.06634,216,2641,0.05684,0.07583
2015,1st Quintile,West,6 rooms,0.02128,104,2641,0.01578,0.02679
2015,1st Quintile,West,7 rooms,0.01643,55,2641,0.01158,0.02128
2015,1st Quintile,East,1 room,0.11504,75,841,0.09346,0.13661
2015,1st Quintile,East,2 rooms,0.40816,226,841,0.37492,0.44140
2015,1st Quintile,East,3 rooms,0.31785,328,841,0.28636,0.34934
2015,1st Quintile,East,4 rooms,0.10768,172,841,0.08672,0.12864
2015,1st Quintile,East,5 rooms,0.02980,40,841,0.01830,0.04130
2015,2nd Quintile,West,1 room,0.03281,68,2435,0.02573,0.03988
2015,2nd Quintile,West,2 rooms,0.21774,399,2435,0.20135,0.23414
2015,2nd Quintile,West,3 rooms,0.35341,853,2435,0.33442,0.37240
2015,2nd Quintile,West,4 rooms,0.19634,519,2435,0.18056,0.21212
2015,2nd Quintile,West,5 rooms,0.08616,271,2435,0.07501,0.09731
2015,2nd Quintile,West,6 rooms,0.06868,193,2435,0.05863,0.07873
2015,2nd Quintile,West,7 rooms,0.02862,98,2435,0.02199,0.03524
2015,2nd Quintile,West,8 rooms,0.00910,34,2435,0.00533,0.01288
2015,2nd Quintile,East,2 rooms,0.31098,185,878,0.28035,0.34162
2015,2nd Quintile,East,3 rooms,0.40572,380,878,0.37322,0.43822
2015,2nd Quintile,East,4 rooms,0.17052,213,878,0.14563,0.19541
2015,2nd Quintile,East,5 rooms,0.04140,63,878,0.02821,0.05458
2015,2nd Quintile,East,6 rooms,0.02195,37,878,0.01225,0.03165
2015,3rd Quintile,West,1 room,0.02262,46,2335,0.01659,0.02865
2015,3rd Quintile,West,2 rooms,0.15455,300,2335,0.13989,0.16922
2015,3rd Quintile,West,3 rooms,0.30276,684,2335,0.28412,0.32140
2015,3rd Quintile,West,4 rooms,0.19871,487,2335,0.18252,0.21490
2015,3rd Quintile,West,5 rooms,0.16166,418,2335,0.14673,0.17660
2015,3rd Quintile,West,6 rooms,0.09009,229,2335,0.07847,0.10170
2015,3rd Quintile,West,7 rooms,0.04310,119,2335,0.03486,0.05134
2015,3rd Quintile,West,8 rooms,0.01431,52,2335,0.00950,0.01913
2015,3rd Quintile,East,2 rooms,0.15646,83,611,0.12763,0.18529
2015,3rd Quintile,East,3 rooms,0.44635,249,611,0.40690,0.48580
2015,3rd Quintile,East,4 rooms,0.19142,142,611,0.16020,0.22264
2015,3rd Quintile,East,5 rooms,0.09861,87,611,0.07495,0.12227
2015,3rd Quintile,East,6 rooms,0.05247,50,611,0.03477,0.07016
2015,4th Quintile,West,2 rooms,0.13841,239,2294,0.12427,0.15254
2015,4th Quintile,West,3 rooms,0.27014,562,2294,0.25197,0.28832
2015,4th Quintile,West,4 rooms,0.21631,472,2294,0.19946,0.23317
2015,4th Quintile,West,5 rooms,0.18210,458,2294,0.16630,0.19790
2015,4th Quintile,West,6 rooms,0.09353,300,2294,0.08161,0.10545
2015,4th Quintile,West,7 rooms,0.05008,160,2294,0.04116,0.05901
2015,4th Quintile,West,8 rooms,0.01547,64,2294,0.01042,0.02052
2015,4th Quintile,West,9 rooms,0.00893,39,2294,0.00508,0.01278
2015,4th Quintile,East,2 rooms,0.21043,55,465,0.17334,0.24752
2015,4th Quintile,East,3 rooms,0.30363,156,465,0.26179,0.34547
2015,4th Quintile,East,4 rooms,0.22991,121,465,0.19162,0.26820
2015,4th Quintile,East,5 rooms,0.12160,86,465,0.09186,0.15134
2015,4th Quintile,East,6 rooms,0.07647,47,465,0.05229,0.10065
2015,5th Quintile,West,2 rooms,0.08725,170,2607,0.07642,0.09809
2015,5th Quintile,West,3 rooms,0.21609,484,2607,0.20028,0.23189
2015,5th Quintile,West,4 rooms,0.19643,517,2607,0.18118,0.21169
2015,5th Quintile,West,5 rooms,0.20336,554,2607,0.18791,0.21882
2015,5th Quintile,West,6 rooms,0.13493,422,2607,0.12182,0.14805
2015,5th Quintile,West,7 rooms,0.06973,209,2607,0.05996,0.07951
2015,5th Quintile,West,8 rooms,0.04670,140,2607,0.03860,0.05480
2015,5th Quintile,West,9 rooms,0.01788,63,2607,0.01279,0.02297
2015,5th Quintile,West,10 or more rooms,0.01369,48,2607,0.00923,0.01815
2015,5th Quintile,East,3 rooms,0.19595,72,295,0.15058,0.24132
2015,5th Quintile,East,4 rooms,0.27484,89,295,0.22381,0.32588
2015,5th Quintile,East,5 rooms,0.21358,82,295,0.16673,0.26042
2015,5th Quintile,East,6 rooms,0.15409,52,295,0.11282,0.19536
2016,1st Quintile,West,1 room,0.10905,340,3957,0.09933,0.11876
2016,1st Quintile,West,2 rooms,0.33536,915,3957,0.32065,0.35007
2016,1st Quintile,West,3 rooms,0.32698,1492,3957,0.31236,0.34160
2016,1st Quintile,West,4 rooms,0.13264,760,3957,0.12207,0.14321
2016,1st Quintile,West,5 rooms,0.05985,285,3957,0.05246,0.06724
2016,1st Quintile,West,6 rooms,0.01908,115,3957,0.01481,0.02334
2016,1st Quintile,West,7 rooms,0.00789,50,3957,0.00514,0.01065
2016,1st Quintile,East,1 room,0.11742,95,1172,0.09898,0.13586
2016,1st Quintile,East,2 rooms,0.39305,291,1172,0.36507,0.42102
2016,1st Quintile,East,3 rooms,0.31123,474,1172,0.28471,0.33775
2016,1st Quintile,East,4 rooms,0.12491,257,1172,0.10598,0.14385
2016,1st Quintile,East,5 rooms,0.03168,55,1172,0.02165,0.04172
2016,2nd Quintile,West,1 room,0.03311,58,2221,0.02567,0.04056
2016,2nd Quintile,West,2 rooms,0.21310,361,2221,0.19606,0.23013
2016,2nd Quintile,West,3 rooms,0.34991,757,2221,0.33007,0.36975
2016,2nd Quintile,West,4 rooms,0.19899,468,2221,0.18239,0.21560
2016,2nd Quintile,West,5 rooms,0.09704,279,2221,0.08473,0.10935
2016,2nd Quintile,West,6 rooms,0.05642,167,2221,0.04682,0.06601
2016,2nd Quintile,West,7 rooms,0.03661,92,2221,0.02880,0.04442
2016,2nd Quintile,West,8 rooms,0.00909,39,2221,0.00514,0.01303
2016,2nd Quintile,East,2 rooms,0.27915,151,753,0.24709,0.31121
2016,2nd Quintile,East,3 rooms,0.40611,334,753,0.37101,0.44121
2016,2nd Quintile,East,4 rooms,0.14421,165,753,0.11910,0.16932
2016,2nd Quintile,East,5 rooms,0.07064,70,753,0.05232,0.08895
2016,2nd Quintile,East,6 rooms,0.03345,33,753,0.02060,0.04631
2016,3rd Quintile,West,1 room,0.01924,37,2039,0.01327,0.02520
2016,3rd Quintile,West,2 rooms,0.14060,243,2039,0.12551,0.15570
2016,3rd Quintile,West,3 rooms,0.30164,578,2039,0.28171,0.32156
2016,3rd Quintile,West,4 rooms,0.21108,457,2039,0.19336,0.22879
2016,3rd Quintile,West,5 rooms,0.15049,320,2039,0.13497,0.16601
2016,3rd Quintile,West,6 rooms,0.09367,224,2039,0.08102,0.10632
2016,3rd Quintile,West,7 rooms,0.05581,129,2039,0.04584,0.06578
2016,3rd Quintile,West,8 rooms,0.01659,51,2039,0.01104,0.02214
2016,3rd Quintile,East,2 rooms,0.18331,91,640,0.15331,0.21331
2016,3rd Quintile,East,3 rooms,0.41748,251,640,0.37924,0.45571
2016,3rd Quintile,East,4 rooms,0.21709,165,640,0.18513,0.24906
2016,3rd Quintile,East,5 rooms,0.09174,86,640,0.06936,0.11412
2016,3rd Quintile,East,6 rooms,0.05630,47,640,0.03843,0.07418
2016,4th Quintile,West,2 rooms,0.12816,214,2139,0.11400,0.14233
2016,4th Quintile,West,3 rooms,0.29111,542,2139,0.27185,0.31037
2016,4th Quintile,West,4 rooms,0.21431,462,2139,0.19691,0.23170
2016,4th Quintile,West,5 rooms,0.18415,445,2139,0.16772,0.20058
2016,4th Quintile,West,6 rooms,0.09510,283,2139,0.08267,0.10754
2016,4th Quintile,West,7 rooms,0.03383,129,2139,0.02616,0.04149
2016,4th Quintile,West,8 rooms,0.02196,64,2139,0.01575,0.02817
2016,4th Quintile,East,2 rooms,0.17320,52,428,0.13731,0.20909
2016,4th Quintile,East,3 rooms,0.28067,127,428,0.23805,0.32329
2016,4th Quintile,East,4 rooms,0.22478,113,428,0.18518,0.26437
2016,4th Quintile,East,5 rooms,0.18037,86,428,0.14390,0.21684
2016,4th Quintile,East,6 rooms,0.07582,50,428,0.05071,0.10093
2016,5th Quintile,West,2 rooms,0.09018,153,2413,0.07875,0.10161
2016,5th Quintile,West,3 rooms,0.19829,419,2413,0.18237,0.21420
2016,5th Quintile,West,4 rooms,0.18860,451,2413,0.17299,0.20421
2016,5th Quintile,West,5 rooms,0.19839,512,2413,0.18248,0.21431
2016,5th Quintile,West,6 rooms,0.15096,411,2413,0.13667,0.16525
2016,5th Quintile,West,7 rooms,0.07820,217,2413,0.06748,0.08891
2016,5th Quintile,West,8 rooms,0.04801,127,2413,0.03948,0.05654
2016,5th Quintile,West,9 rooms,0.01673,64,2413,0.01161,0.02185
2016,5th Quintile,West,10 or more rooms,0.02164,59,2413,0.01583,0.02744
2016,5th Quintile,East,3 rooms,0.21119,64,267,0.16214,0.26024
2016,5th Quintile,East,4 rooms,0.26718,82,267,0.21400,0.32035
2016,5th Quintile,East,5 rooms,0.21129,81,267,0.16223,0.26035
2016,5th Quintile,East,6 rooms,0.10673,40,267,0.06962,0.14383
2017,1st Quintile,West,1 room,0.10996,372,4381,0.10069,0.11922
2017,1st Quintile,West,2 rooms,0.34047,1014,4381,0.32644,0.35451
2017,1st Quintile,West,3 rooms,0.32763,1629,4381,0.31373,0.34153
2017,1st Quintile,West,4 rooms,0.12190,867,4381,0.11221,0.13159
2017,1st Quintile,West,5 rooms,0.05479,296,4381,0.04806,0.06153
2017,1st Quintile,West,6 rooms,0.02686,137,4381,0.02207,0.03165
2017,1st Quintile,West,7 rooms,0.01010,66,4381,0.00713,0.01306
2017,1st Quintile,East,1 room,0.12611,112,1190,0.10724,0.14498
2017,1st Quintile,East,2 rooms,0.39645,304,1190,0.36864,0.42425
2017,1st Quintile,East,3 rooms,0.31083,464,1190,0.28453,0.33714
2017,1st Quintile,East,4 rooms,0.10773,252,1190,0.09010,0.12535
2017,1st Quintile,East,5 rooms,0.03248,58,1190,0.02240,0.04255
2017,2nd Quintile,West,1 room,0.04443,68,2369,0.03613,0.05272
2017,2nd Quintile,West,2 rooms,0.21063,388,2369,0.19421,0.22705
2017,2nd Quintile,West,3 rooms,0.35730,804,2369,0.33799,0.37660
2017,2nd Quintile,West,4 rooms,0.17342,494,2369,0.15817,0.18867
2017,2nd Quintile,West,5 rooms,0.11779,326,2369,0.10481,0.13077
2017,2nd Quintile,West,6 rooms,0.04922,161,2369,0.04051,0.05794
2017,2nd Quintile,West,7 rooms,0.03039,91,2369,0.02348,0.03730
2017,2nd Quintile,West,8 rooms,0.00753,37,2369,0.00405,0.01101
2017,2nd Quintile,East,2 rooms,0.27310,160,880,0.24365,0.30256
2017,2nd Quintile,East,3 rooms,0.40897,378,880,0.37647,0.44147
2017,2nd Quintile,East,4 rooms,0.14377,212,880,0.12058,0.16697
2017,2nd Quintile,East,5 rooms,0.07062,82,880,0.05368,0.08756
2017,2nd Quintile,East,6 rooms,0.04720,48,880,0.03318,0.06122
2017,3rd Quintile,West,1 room,0.01895,37,2348,0.01343,0.02446
2017,3rd Quintile,West,2 rooms,0.15378,294,2348,0.13918,0.16837
2017,3rd Quintile,West,3 rooms,0.29712,633,2348,0.27863,0.31561
2017,3rd Quintile,West,4 rooms,0.22826,540,2348,0.21128,0.24524
2017,3rd Quintile,West,5 rooms,0.14517,396,2348,0.13092,0.15943
2017,3rd Quintile,West,6 rooms,0.08623,241,2348,0.07487,0.09758
2017,3rd Quintile,West,7 rooms,0.04885,145,2348,0.04013,0.05757
2017,3rd Quintile,West,8 rooms,0.01395,62,2348,0.00921,0.01870
2017,3rd Quintile,East,2 rooms,0.17007,91,683,0.14187,0.19826
2017,3rd Quintile,East,3 rooms,0.35263,239,683,0.31677,0.38849
2017,3rd Quintile,East,4 rooms,0.23616,190,683,0.20428,0.26803
2017,3rd Quintile,East,5 rooms,0.12403,105,683,0.09929,0.14877
2017,3rd Quintile,East,6 rooms,0.06567,58,683,0.04708,0.08426
2017,4th Quintile,West,2 rooms,0.12003,233,2491,0.10726,0.13279
2017,4th Quintile,West,3 rooms,0.25917,581,2491,0.24196,0.27638
2017,4th Quintile,West,4 rooms,0.21747,529,2491,0.20127,0.23367
2017,4th Quintile,West,5 rooms,0.18838,504,2491,0.17302,0.20374
2017,4th Quintile,West,6 rooms,0.10883,336,2491,0.09660,0.12106
2017,4th Quintile,West,7 rooms,0.04610,163,2491,0.03786,0.05433
2017,4th Quintile,West,8 rooms,0.02180,80,2491,0.01606,0.02753
2017,4th Quintile,West,9 rooms,0.00645,34,2491,0.00331,0.00960
2017,4th Quintile,West,10 or more rooms,0.00916,31,2491,0.00542,0.01290
2017,4th Quintile,East,2 rooms,0.18485,53,496,0.15066,0.21905
2017,4th Quintile,East,3 rooms,0.34313,171,496,0.30130,0.38495
2017,4th Quintile,East,4 rooms,0.19909,123,496,0.16392,0.23427
2017,4th Quintile,East,5 rooms,0.15783,99,496,0.12572,0.18995
2017,4th Quintile,East,6 rooms,0.06485,50,496,0.04315,0.08654
2017,5th Quintile,West,2 rooms,0.08450,163,2695,0.07400,0.09501
2017,5th Quintile,West,3 rooms,0.21866,498,2695,0.20305,0.23427
2017,5th Quintile,West,4 rooms,0.19723,519,2695,0.18220,0.21225
2017,5th Quintile,West,5 rooms,0.19533,561,2695,0.18036,0.21030
2017,5th Quintile,West,6 rooms,0.14262,456,2695,0.12941,0.15582
2017,5th Quintile,West,7 rooms,0.07412,238,2695,0.06423,0.08402
2017,5th Quintile,West,8 rooms,0.04501,141,2695,0.03718,0.05284
2017,5th Quintile,West,9 rooms,0.01436,60,2695,0.00987,0.01885
2017,5th Quintile,West,10 or more rooms,0.01767,59,2695,0.01270,0.02265
2017,5th Quintile,East,3 rooms,0.18066,72,329,0.13903,0.22230
2017,5th Quintile,East,4 rooms,0.30697,105,329,0.25705,0.35689
2017,5th Quintile,East,5 rooms,0.28153,104,329,0.23285,0.33020
2017,5th Quintile,East,6 rooms,0.09984,48,329,0.06740,0.13229
2018,1st Quintile,West,1 room,0.11877,379,4071,0.10883,0.12871
2018,1st Quintile,West,2 rooms,0.35009,1008,4071,0.33543,0.36474
2018,1st Quintile,West,3 rooms,0.31403,1468,4071,0.29977,0.32829
2018,1st Quintile,West,4 rooms,0.11824,766,4071,0.10832,0.12817
2018,1st Quintile,West,5 rooms,0.05693,289,4071,0.04981,0.06405
2018,1st Quintile,West,6 rooms,0.02208,116,4071,0.01757,0.02660
2018,1st Quintile,West,7 rooms,0.00803,45,4071,0.00529,0.01077
2018,1st Quintile,East,1 room,0.12389,135,1231,0.10548,0.14230
2018,1st Quintile,East,2 rooms,0.39131,301,1231,0.36404,0.41859
2018,1st Quintile,East,3 rooms,0.32056,469,1231,0.29448,0.34664
2018,1st Quintile,East,4 rooms,0.11480,239,1231,0.09699,0.13262
2018,1st Quintile,East,5 rooms,0.02197,54,1231,0.01377,0.03016
2018,1st Quintile,East,6 rooms,0.01300,33,1231,0.00667,0.01933
2018,2nd Quintile,West,1 room,0.03864,79,2448,0.03100,0.04628
2018,2nd Quintile,West,2 rooms,0.22433,429,2448,0.20780,0.24086
2018,2nd Quintile,West,3 rooms,0.34965,815,2448,0.33075,0.36854
2018,2nd Quintile,West,4 rooms,0.18759,550,2448,0.17212,0.20306
2018,2nd Quintile,West,5 rooms,0.10956,297,2448,0.09718,0.12193
2018,2nd Quintile,West,6 rooms,0.05752,168,2448,0.04829,0.06675
2018,2nd Quintile,West,7 rooms,0.01920,75,2448,0.01376,0.02464
2018,2nd Quintile,West,8 rooms,0.00814,35,2448,0.00458,0.01170
2018,2nd Quintile,East,1 room,0.04263,31,935,0.02968,0.05559
2018,2nd Quintile,East,2 rooms,0.28006,181,935,0.25126,0.30885
2018,2nd Quintile,East,3 rooms,0.37037,377,935,0.33940,0.40134
2018,2nd Quintile,East,4 rooms,0.14524,205,935,0.12264,0.16784
2018,2nd Quintile,East,5 rooms,0.10306,101,935,0.08356,0.12256
2018,2nd Quintile,East,6 rooms,0.03023,40,935,0.01925,0.04121
2018,3rd Quintile,West,1 room,0.02343,41,2283,0.01722,0.02963
2018,3rd Quintile,West,2 rooms,0.15096,316,2283,0.13627,0.16565
2018,3rd Quintile,West,3 rooms,0.28630,607,2283,0.26775,0.30485
2018,3rd Quintile,West,4 rooms,0.23402,544,2283,0.21665,0.25140
2018,3rd Quintile,West,5 rooms,0.13574,371,2283,0.12169,0.14979
2018,3rd Quintile,West,6 rooms,0.09905,217,2283,0.08679,0.11131
2018,3rd Quintile,West,7 rooms,0.04910,130,2283,0.04023,0.05796
2018,3rd Quintile,West,8 rooms,0.01143,57,2283,0.00707,0.01580
2018,3rd Quintile,East,2 rooms,0.14771,82,646,0.12033,0.17509
2018,3rd Quintile,East,3 rooms,0.41158,251,646,0.37360,0.44956
2018,3rd Quintile,East,4 rooms,0.20741,165,646,0.17612,0.23870
2018,3rd Quintile,East,5 rooms,0.12265,93,646,0.09733,0.14796
2018,3rd Quintile,East,6 rooms,0.05490,55,646,0.03732,0.07248
2018,4th Quintile,West,1 room,0.02734,37,2375,0.02078,0.03390
2018,4th Quintile,West,2 rooms,0.12717,236,2375,0.11377,0.14057
2018,4th Quintile,West,3 rooms,0.24982,559,2375,0.23240,0.26723
2018,4th Quintile,West,4 rooms,0.21960,508,2375,0.20294,0.23625
2018,4th Quintile,West,5 rooms,0.18105,460,2375,0.16556,0.19654
2018,4th Quintile,West,6 rooms,0.10736,313,2375,0.09491,0.11981
2018,4th Quintile,West,7 rooms,0.05238,158,2375,0.04342,0.06134
2018,4th Quintile,West,8 rooms,0.01946,71,2375,0.01390,0.02501
2018,4th Quintile,West,9 rooms,0.00912,33,2375,0.00530,0.01295
2018,4th Quintile,East,2 rooms,0.15569,50,462,0.12259,0.18878
2018,4th Quintile,East,3 rooms,0.30051,148,462,0.25865,0.34236
2018,4th Quintile,East,4 rooms,0.21084,124,462,0.17361,0.24808
2018,4th Quintile,East,5 rooms,0.20806,99,462,0.17101,0.24512
2018,4th Quintile,East,6 rooms,0.07014,41,462,0.04682,0.09345
2018,5th Quintile,West,2 rooms,0.08302,163,2637,0.07249,0.09355
2018,5th Quintile,West,3 rooms,0.20150,471,2637,0.18619,0.21682
2018,5th Quintile,West,4 rooms,0.20781,552,2637,0.19233,0.22330
2018,5th Quintile,West,5 rooms,0.19729,547,2637,0.18209,0.21248
2018,5th Quintile,West,6 rooms,0.15048,436,2637,0.13683,0.16412
2018,5th Quintile,West,7 rooms,0.07729,240,2637,0.06709,0.08748
2018,5th Quintile,West,8 rooms,0.03825,113,2637,0.03093,0.04557
2018,5th Quintile,West,9 rooms,0.01838,59,2637,0.01325,0.02351
2018,5th Quintile,West,10 or more rooms,0.01958,56,2637,0.01429,0.02487
2018,5th Quintile,East,2 rooms,0.11426,33,333,0.08004,0.14849
2018,5th Quintile,East,3 rooms,0.23290,72,333,0.18743,0.27837
2018,5th Quintile,East,4 rooms,0.29680,103,333,0.24766,0.34594
2018,5th Quintile,East,5 rooms,0.17571,78,333,0.13477,0.21664
2018,5th Quintile,East,6 rooms,0.10187,47,333,0.06933,0.13441
2019,1st Quintile,West,1 room,0.10976,366,3877,0.09992,0.11961
2019,1st Quintile,West,2 rooms,0.33816,945,3877,0.32326,0.35305
2019,1st Quintile,West,3 rooms,0.30690,1349,3877,0.29238,0.32142
2019,1st Quintile,West,4 rooms,0.13259,768,3877,0.12191,0.14326
2019,1st Quintile,West,5 rooms,0.06955,297,3877,0.06154,0.07756
2019,1st Quintile,West,6 rooms,0.02105,101,3877,0.01653,0.02557
2019,1st Quintile,West,7 rooms,0.01103,51,3877,0.00774,0.01432
2019,1st Quintile,East,1 room,0.10172,93,1071,0.08360,0.11983
2019,1st Quintile,East,2 rooms,0.43743,286,1071,0.40771,0.46716
2019,1st Quintile,East,3 rooms,0.31890,414,1071,0.29098,0.34683
2019,1st Quintile,East,4 rooms,0.09013,227,1071,0.07297,0.10729
2019,1st Quintile,East,5 rooms,0.02596,51,1071,0.01643,0.03549
2019,2nd Quintile,West,1 room,0.03746,71,2266,0.02964,0.04528
2019,2nd Quintile,West,2 rooms,0.23034,408,2266,0.21300,0.24768
2019,2nd Quintile,West,3 rooms,0.33490,750,2266,0.31546,0.35434
2019,2nd Quintile,West,4 rooms,0.18169,459,2266,0.16581,0.19757
2019,2nd Quintile,West,5 rooms,0.11313,291,2266,0.10009,0.12618
2019,2nd Quintile,West,6 rooms,0.05893,161,2266,0.04923,0.06863
2019,2nd Quintile,West,7 rooms,0.02535,79,2266,0.01888,0.03182
2019,2nd Quintile,West,8 rooms,0.01336,47,2266,0.00863,0.01809
2019,2nd Quintile,East,2 rooms,0.28096,170,807,0.24993,0.31199
2019,2nd Quintile,East,3 rooms,0.36820,332,807,0.33490,0.40150
2019,2nd Quintile,East,4 rooms,0.18219,196,807,0.15554,0.20883
2019,2nd Quintile,East,5 rooms,0.07511,73,807,0.05691,0.09330
2019,2nd Quintile,East,6 rooms,0.04305,36,807,0.02903,0.05706
2019,3rd Quintile,West,1 room,0.02945,46,2184,0.02236,0.03654
2019,3rd Quintile,West,2 rooms,0.16820,294,2184,0.15251,0.18389
2019,3rd Quintile,West,3 rooms,0.27832,576,2184,0.25952,0.29712
2019,3rd Quintile,West,4 rooms,0.22754,487,2184,0.20996,0.24513
2019,3rd Quintile,West,5 rooms,0.13916,347,2184,0.12464,0.15368
2019,3rd Quintile,West,6 rooms,0.08132,211,2184,0.06986,0.09279
2019,3rd Quintile,West,7 rooms,0.04868,131,2184,0.03966,0.05771
2019,3rd Quintile,West,8 rooms,0.01463,56,2184,0.00959,0.01966
2019,3rd Quintile,West,9 rooms,0.00875,36,2184,0.00484,0.01266
2019,3rd Quintile,East,2 rooms,0.16102,81,649,0.13272,0.18932
2019,3rd Quintile,East,3 rooms,0.38127,227,649,0.34387,0.41867
2019,3rd Quintile,East,4 rooms,0.21817,182,649,0.18637,0.24997
2019,3rd Quintile,East,5 rooms,0.12779,101,649,0.10209,0.15350
2019,3rd Quintile,East,6 rooms,0.05138,58,649,0.03438,0.06838
2019,4th Quintile,West,2 rooms,0.11626,223,2326,0.10323,0.12929
2019,4th Quintile,West,3 rooms,0.28334,551,2326,0.26502,0.30166
2019,4th Quintile,West,4 rooms,0.20361,502,2326,0.18724,0.21998
2019,4th Quintile,West,5 rooms,0.18025,476,2326,0.16462,0.19587
2019,4th Quintile,West,6 rooms,0.11206,300,2326,0.09924,0.12488
2019,4th Quintile,West,7 rooms,0.05957,173,2326,0.04994,0.06919
2019,4th Quintile,West,8 rooms,0.01929,66,2326,0.01370,0.02488
2019,4th Quintile,West,9 rooms,0.00955,35,2326,0.00560,0.01350
2019,4th Quintile,East,2 rooms,0.14208,56,500,0.11144,0.17271
2019,4th Quintile,East,3 rooms,0.29138,157,500,0.25151,0.33125
2019,4th Quintile,East,4 rooms,0.26361,125,500,0.22496,0.30227
2019,4th Quintile,East,5 rooms,0.18513,103,500,0.15105,0.21921
2019,4th Quintile,East,6 rooms,0.06569,59,500,0.04395,0.08743
