,Unnamed: 0,year,quintil_oecd_hh,rentown,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1531,1531,2013,5th Quintile,Owner,7 rooms,0.08571,251,17454,0.07394,0.09773
1532,1532,2013,5th Quintile,Owner,8 rooms,0.05135,132,17454,0.04304,0.06049
1533,1533,2013,5th Quintile,Owner,9 rooms,0.0278,77,17454,0.02086,0.03746
1534,1534,2013,5th Quintile,Owner,10 or more rooms,0.01589,49,17454,0.01175,0.02141
1535,1535,2013,5th Quintile,Tenant,2 rooms,0.23792,142,17454,0.20245,0.27672
1536,1536,2013,5th Quintile,Tenant,3 rooms,0.41484,340,17454,0.37475,0.46171
1537,1537,2013,5th Quintile,Tenant,4 rooms,0.21422,239,17454,0.18326,0.24802
1538,1538,2013,5th Quintile,Tenant,5 rooms,0.0961,101,17454,0.07512,0.11919
1539,1539,2013,5th Quintile,Tenant,6 rooms,0.03693,45,17454,0.02698,0.0485
1540,1540,2014,1st Quintile,Owner,2 rooms,0.09658,34,15422,0.07154,0.11916
1541,1541,2014,1st Quintile,Owner,3 rooms,0.3112,114,15422,0.26025,0.36127
1542,1542,2014,1st Quintile,Owner,4 rooms,0.23227,116,15422,0.18879,0.28556
1543,1543,2014,1st Quintile,Owner,5 rooms,0.2184,101,15422,0.17262,0.26905
1544,1544,2014,1st Quintile,Owner,6 rooms,0.09734,76,15422,0.07108,0.12589
1545,1545,2014,1st Quintile,Owner,7 rooms,0.0442,33,15422,0.02581,0.06893
1546,1546,2014,1st Quintile,Tenant,1 room,0.11988,215,15422,0.10637,0.13256
1547,1547,2014,1st Quintile,Tenant,2 rooms,0.39103,760,15422,0.36255,0.41787
1548,1548,2014,1st Quintile,Tenant,3 rooms,0.33965,1184,15422,0.31909,0.36044
1549,1549,2014,1st Quintile,Tenant,4 rooms,0.11986,572,15422,0.10473,0.13352
1550,1550,2014,1st Quintile,Tenant,5 rooms,0.02284,140,15422,0.01894,0.02806
1551,1551,2014,1st Quintile,Tenant,6 rooms,0.00674,51,15422,0.00479,0.00886
1552,1552,2014,2nd Quintile,Owner,2 rooms,0.07752,44,15422,0.05944,0.09205
1553,1553,2014,2nd Quintile,Owner,3 rooms,0.26589,230,15422,0.23522,0.29896
1554,1554,2014,2nd Quintile,Owner,4 rooms,0.26375,276,15422,0.23551,0.29661
1555,1555,2014,2nd Quintile,Owner,5 rooms,0.1925,260,15422,0.1637,0.21929
1556,1556,2014,2nd Quintile,Owner,6 rooms,0.11651,153,15422,0.09859,0.13791
1557,1557,2014,2nd Quintile,Owner,7 rooms,0.08383,103,15422,0.06569,0.10283
1558,1558,2014,2nd Quintile,Tenant,1 room,0.06272,74,15422,0.05357,0.07257
1559,1559,2014,2nd Quintile,Tenant,2 rooms,0.29481,436,15422,0.27361,0.31967
1560,1560,2014,2nd Quintile,Tenant,3 rooms,0.42401,979,15422,0.38798,0.45457
1561,1561,2014,2nd Quintile,Tenant,4 rooms,0.15165,471,15422,0.13543,0.16855
1562,1562,2014,2nd Quintile,Tenant,5 rooms,0.04733,142,15422,0.03834,0.05717
1563,1563,2014,2nd Quintile,Tenant,6 rooms,0.01949,64,15422,0.01281,0.02606
1564,1564,2014,3rd Quintile,Owner,2 rooms,0.04776,47,15422,0.03999,0.05605
1565,1565,2014,3rd Quintile,Owner,3 rooms,0.20271,253,15422,0.18004,0.22899
1566,1566,2014,3rd Quintile,Owner,4 rooms,0.27208,383,15422,0.24338,0.30327
1567,1567,2014,3rd Quintile,Owner,5 rooms,0.21802,364,15422,0.19608,0.23836
1568,1568,2014,3rd Quintile,Owner,6 rooms,0.15245,267,15422,0.1316,0.17146
1569,1569,2014,3rd Quintile,Owner,7 rooms,0.08014,133,15422,0.0663,0.09511
1570,1570,2014,3rd Quintile,Owner,8 rooms,0.02684,59,15422,0.0193,0.03601
1571,1571,2014,3rd Quintile,Tenant,1 room,0.0315,31,15422,0.02367,0.04104
1572,1572,2014,3rd Quintile,Tenant,2 rooms,0.28547,315,15422,0.25559,0.30702
1573,1573,2014,3rd Quintile,Tenant,3 rooms,0.44104,676,15422,0.40844,0.48024
1574,1574,2014,3rd Quintile,Tenant,4 rooms,0.16204,312,15422,0.14208,0.18473
1575,1575,2014,3rd Quintile,Tenant,5 rooms,0.05776,126,15422,0.04539,0.07249
1576,1576,2014,3rd Quintile,Tenant,6 rooms,0.0222,41,15422,0.01271,0.03147
1577,1577,2014,4th Quintile,Owner,2 rooms,0.04644,49,15422,0.03821,0.05629
1578,1578,2014,4th Quintile,Owner,3 rooms,0.21048,238,15422,0.18587,0.23315
1579,1579,2014,4th Quintile,Owner,4 rooms,0.25141,400,15422,0.22761,0.27113
1580,1580,2014,4th Quintile,Owner,5 rooms,0.23163,449,15422,0.21036,0.25252
1581,1581,2014,4th Quintile,Owner,6 rooms,0.13705,297,15422,0.12216,0.15296
1582,1582,2014,4th Quintile,Owner,7 rooms,0.07954,167,15422,0.06603,0.09278
1583,1583,2014,4th Quintile,Owner,8 rooms,0.04345,76,15422,0.03113,0.05515
1584,1584,2014,4th Quintile,Tenant,2 rooms,0.29935,245,15422,0.26315,0.33385
1585,1585,2014,4th Quintile,Tenant,3 rooms,0.417,518,15422,0.38581,0.45607
1586,1586,2014,4th Quintile,Tenant,4 rooms,0.18646,257,15422,0.16708,0.21032
1587,1587,2014,4th Quintile,Tenant,5 rooms,0.06979,107,15422,0.05709,0.08281
1588,1588,2014,4th Quintile,Tenant,6 rooms,0.02739,48,15422,0.01857,0.0364
1589,1589,2014,5th Quintile,Owner,2 rooms,0.03679,47,15422,0.02808,0.0449
1590,1590,2014,5th Quintile,Owner,3 rooms,0.14416,227,15422,0.12716,0.15947
1591,1591,2014,5th Quintile,Owner,4 rooms,0.21802,417,15422,0.19649,0.23936
1592,1592,2014,5th Quintile,Owner,5 rooms,0.26268,560,15422,0.24125,0.28409
1593,1593,2014,5th Quintile,Owner,6 rooms,0.16072,425,15422,0.14161,0.17812
1594,1594,2014,5th Quintile,Owner,7 rooms,0.08049,211,15422,0.06631,0.09317
1595,1595,2014,5th Quintile,Owner,8 rooms,0.05592,140,15422,0.04511,0.06662
1596,1596,2014,5th Quintile,Owner,9 rooms,0.02214,64,15422,0.01555,0.02894
1597,1597,2014,5th Quintile,Owner,10 or more rooms,0.01907,46,15422,0.01312,0.02559
1598,1598,2014,5th Quintile,Tenant,2 rooms,0.26261,148,15422,0.22923,0.3032
1599,1599,2014,5th Quintile,Tenant,3 rooms,0.40818,318,15422,0.35621,0.46246
1600,1600,2014,5th Quintile,Tenant,4 rooms,0.20052,210,15422,0.17261,0.2302
1601,1601,2014,5th Quintile,Tenant,5 rooms,0.1004,90,15422,0.0776,0.12471
1602,1602,2014,5th Quintile,Tenant,6 rooms,0.02829,33,15422,0.01827,0.04057
1603,1603,2015,1st Quintile,Owner,2 rooms,0.11406,33,15402,0.08839,0.14089
1604,1604,2015,1st Quintile,Owner,3 rooms,0.25972,92,15402,0.21646,0.32221
1605,1605,2015,1st Quintile,Owner,4 rooms,0.25119,118,15402,0.20403,0.29923
1606,1606,2015,1st Quintile,Owner,5 rooms,0.22071,94,15402,0.16637,0.27264
1607,1607,2015,1st Quintile,Owner,6 rooms,0.07385,67,15402,0.05132,0.10182
1608,1608,2015,1st Quintile,Owner,7 rooms,0.08047,39,15402,0.05782,0.10256
1609,1609,2015,1st Quintile,Tenant,1 room,0.12477,257,15402,0.10996,0.13802
1610,1610,2015,1st Quintile,Tenant,2 rooms,0.3792,791,15402,0.35036,0.40672
1611,1611,2015,1st Quintile,Tenant,3 rooms,0.34241,1227,15402,0.31985,0.36621
1612,1612,2015,1st Quintile,Tenant,4 rooms,0.11179,529,15402,0.09867,0.12764
1613,1613,2015,1st Quintile,Tenant,5 rooms,0.03372,163,15402,0.02715,0.0407
1614,1614,2015,1st Quintile,Tenant,6 rooms,0.00811,54,15402,0.0054,0.01238
1615,1615,2015,2nd Quintile,Owner,2 rooms,0.07179,42,15402,0.05574,0.08786
1616,1616,2015,2nd Quintile,Owner,3 rooms,0.27583,233,15402,0.24838,0.30288
1617,1617,2015,2nd Quintile,Owner,4 rooms,0.28099,277,15402,0.24544,0.31489
1618,1618,2015,2nd Quintile,Owner,5 rooms,0.16206,233,15402,0.14075,0.18439
1619,1619,2015,2nd Quintile,Owner,6 rooms,0.12831,165,15402,0.1059,0.15322
1620,1620,2015,2nd Quintile,Owner,7 rooms,0.06398,89,15402,0.05042,0.07831
1621,1621,2015,2nd Quintile,Owner,8 rooms,0.01704,33,15402,0.01031,0.02407
1622,1622,2015,2nd Quintile,Tenant,1 room,0.04407,83,15402,0.03485,0.05319
1623,1623,2015,2nd Quintile,Tenant,2 rooms,0.3412,539,15402,0.31484,0.36917
1624,1624,2015,2nd Quintile,Tenant,3 rooms,0.4199,1005,15402,0.3908,0.44965
1625,1625,2015,2nd Quintile,Tenant,4 rooms,0.13935,442,15402,0.12385,0.15467
1626,1626,2015,2nd Quintile,Tenant,5 rooms,0.03633,121,15402,0.02847,0.04527
1627,1627,2015,2nd Quintile,Tenant,6 rooms,0.01916,53,15402,0.01214,0.02665
1628,1628,2015,3rd Quintile,Owner,2 rooms,0.06019,50,15402,0.04882,0.07291
1629,1629,2015,3rd Quintile,Owner,3 rooms,0.22786,244,15402,0.20168,0.25509
1630,1630,2015,3rd Quintile,Owner,4 rooms,0.26071,351,15402,0.2323,0.2902
1631,1631,2015,3rd Quintile,Owner,5 rooms,0.21412,338,15402,0.18992,0.24295
1632,1632,2015,3rd Quintile,Owner,6 rooms,0.1421,248,15402,0.12101,0.16485
1633,1633,2015,3rd Quintile,Owner,7 rooms,0.06995,119,15402,0.05459,0.08579
1634,1634,2015,3rd Quintile,Owner,8 rooms,0.02506,47,15402,0.01582,0.03386
1635,1635,2015,3rd Quintile,Tenant,1 room,0.04582,49,15402,0.03341,0.06094
1636,1636,2015,3rd Quintile,Tenant,2 rooms,0.28008,348,15402,0.25179,0.31034
1637,1637,2015,3rd Quintile,Tenant,3 rooms,0.44499,693,15402,0.41323,0.48318
1638,1638,2015,3rd Quintile,Tenant,4 rooms,0.13857,295,15402,0.12211,0.16094
1639,1639,2015,3rd Quintile,Tenant,5 rooms,0.06789,135,15402,0.05504,0.08182
1640,1640,2015,3rd Quintile,Tenant,6 rooms,0.02265,45,15402,0.01431,0.03274
1641,1641,2015,4th Quintile,Owner,2 rooms,0.04476,43,15402,0.03559,0.05691
1642,1642,2015,4th Quintile,Owner,3 rooms,0.19,218,15402,0.1685,0.2118
1643,1643,2015,4th Quintile,Owner,4 rooms,0.2639,371,15402,0.23915,0.28802
1644,1644,2015,4th Quintile,Owner,5 rooms,0.24049,443,15402,0.21763,0.2712
1645,1645,2015,4th Quintile,Owner,6 rooms,0.14397,305,15402,0.12702,0.16536
1646,1646,2015,4th Quintile,Owner,7 rooms,0.08013,152,15402,0.0675,0.09538
1647,1647,2015,4th Quintile,Owner,8 rooms,0.02281,60,15402,0.01628,0.03125
1648,1648,2015,4th Quintile,Owner,9 rooms,0.01393,31,15402,0.00933,0.02057
1649,1649,2015,4th Quintile,Tenant,2 rooms,0.29624,248,15402,0.25842,0.33437
1650,1650,2015,4th Quintile,Tenant,3 rooms,0.42506,490,15402,0.3911,0.46222
1651,1651,2015,4th Quintile,Tenant,4 rooms,0.17082,223,15402,0.14767,0.19734
1652,1652,2015,4th Quintile,Tenant,5 rooms,0.08645,112,15402,0.07146,0.10533
1653,1653,2015,4th Quintile,Tenant,6 rooms,0.02143,41,15402,0.01464,0.02959
1654,1654,2015,5th Quintile,Owner,2 rooms,0.02972,39,15402,0.02277,0.03927
1655,1655,2015,5th Quintile,Owner,3 rooms,0.13952,221,15402,0.12322,0.15693
1656,1656,2015,5th Quintile,Owner,4 rooms,0.20647,398,15402,0.18837,0.23088
1657,1657,2015,5th Quintile,Owner,5 rooms,0.2556,533,15402,0.2306,0.27968
1658,1658,2015,5th Quintile,Owner,6 rooms,0.1863,429,15402,0.16661,0.20325
1659,1659,2015,5th Quintile,Owner,7 rooms,0.0831,198,15402,0.07038,0.09644
1660,1660,2015,5th Quintile,Owner,8 rooms,0.05985,143,15402,0.05012,0.07048
1661,1661,2015,5th Quintile,Owner,9 rooms,0.02487,74,15402,0.01799,0.03325
1662,1662,2015,5th Quintile,Owner,10 or more rooms,0.01457,43,15402,0.00944,0.02046
1663,1663,2015,5th Quintile,Tenant,2 rooms,0.21656,144,15402,0.17333,0.25509
1664,1664,2015,5th Quintile,Tenant,3 rooms,0.42087,342,15402,0.37466,0.46684
1665,1665,2015,5th Quintile,Tenant,4 rooms,0.22173,211,15402,0.1893,0.25793
1666,1666,2015,5th Quintile,Tenant,5 rooms,0.10601,103,15402,0.08439,0.1294
1667,1667,2015,5th Quintile,Tenant,6 rooms,0.03482,46,15402,0.02692,0.0433
1668,1668,2016,1st Quintile,Owner,3 rooms,0.32656,76,13940,0.26616,0.39863
1669,1669,2016,1st Quintile,Owner,4 rooms,0.33689,107,13940,0.26039,0.42133
1670,1670,2016,1st Quintile,Owner,5 rooms,0.17881,77,13940,0.13334,0.21814
1671,1671,2016,1st Quintile,Owner,6 rooms,0.08606,50,13940,0.05582,0.12508
1672,1672,2016,1st Quintile,Owner,7 rooms,0.07168,33,13940,0.05026,0.10123
1673,1673,2016,1st Quintile,Tenant,1 room,0.12436,222,13940,0.1105,0.13911
1674,1674,2016,1st Quintile,Tenant,2 rooms,0.39293,690,13940,0.36576,0.41835
1675,1675,2016,1st Quintile,Tenant,3 rooms,0.33625,1060,13940,0.3099,0.357
1676,1676,2016,1st Quintile,Tenant,4 rooms,0.10831,487,13940,0.09646,0.11995
1677,1677,2016,1st Quintile,Tenant,5 rooms,0.03139,140,13940,0.02394,0.03856
1678,1678,2016,1st Quintile,Tenant,6 rooms,0.00677,48,13940,0.00404,0.01026
1679,1679,2016,2nd Quintile,Owner,2 rooms,0.06224,38,13940,0.04775,0.07994
1680,1680,2016,2nd Quintile,Owner,3 rooms,0.27652,220,13940,0.2413,0.31714
1681,1681,2016,2nd Quintile,Owner,4 rooms,0.2619,252,13940,0.22964,0.29315
1682,1682,2016,2nd Quintile,Owner,5 rooms,0.20934,233,13940,0.18808,0.23329
1683,1683,2016,2nd Quintile,Owner,6 rooms,0.10794,154,13940,0.09076,0.12549
1684,1684,2016,2nd Quintile,Owner,7 rooms,0.06624,79,13940,0.04981,0.08539
1685,1685,2016,2nd Quintile,Owner,8 rooms,0.01582,36,13940,0.01019,0.02162
1686,1686,2016,2nd Quintile,Tenant,1 room,0.05652,78,13940,0.04412,0.06802
1687,1687,2016,2nd Quintile,Tenant,2 rooms,0.31892,475,13940,0.29067,0.34806
1688,1688,2016,2nd Quintile,Tenant,3 rooms,0.43886,909,13940,0.40924,0.46336
1689,1689,2016,2nd Quintile,Tenant,4 rooms,0.13408,389,13940,0.11625,0.15247
1690,1690,2016,2nd Quintile,Tenant,5 rooms,0.04015,137,13940,0.03246,0.0487
1691,1691,2016,2nd Quintile,Tenant,6 rooms,0.01147,42,13940,0.00702,0.01627
1692,1692,2016,3rd Quintile,Owner,2 rooms,0.06109,53,13940,0.04925,0.07483
1693,1693,2016,3rd Quintile,Owner,3 rooms,0.18579,207,13940,0.16111,0.20723
1694,1694,2016,3rd Quintile,Owner,4 rooms,0.29207,353,13940,0.2593,0.32377
1695,1695,2016,3rd Quintile,Owner,5 rooms,0.20335,311,13940,0.17952,0.22318
1696,1696,2016,3rd Quintile,Owner,6 rooms,0.15787,255,13940,0.13747,0.17787
1697,1697,2016,3rd Quintile,Owner,7 rooms,0.07503,124,13940,0.06016,0.09089
1698,1698,2016,3rd Quintile,Owner,8 rooms,0.02481,52,13940,0.01657,0.03369
1699,1699,2016,3rd Quintile,Tenant,1 room,0.03235,42,13940,0.02452,0.04291
1700,1700,2016,3rd Quintile,Tenant,2 rooms,0.26504,290,13940,0.24062,0.29413
1701,1701,2016,3rd Quintile,Tenant,3 rooms,0.46235,604,13940,0.42225,0.49446
1702,1702,2016,3rd Quintile,Tenant,4 rooms,0.15008,262,13940,0.12929,0.17568
1703,1703,2016,3rd Quintile,Tenant,5 rooms,0.06603,98,13940,0.04958,0.08022
1704,1704,2016,3rd Quintile,Tenant,6 rooms,0.02415,36,13940,0.01499,0.0356
1705,1705,2016,4th Quintile,Owner,2 rooms,0.04733,42,13940,0.03713,0.05722
1706,1706,2016,4th Quintile,Owner,3 rooms,0.18511,182,13940,0.16222,0.20806
1707,1707,2016,4th Quintile,Owner,4 rooms,0.24458,362,13940,0.22411,0.26947
1708,1708,2016,4th Quintile,Owner,5 rooms,0.26805,428,13940,0.24529,0.30015
1709,1709,2016,4th Quintile,Owner,6 rooms,0.15174,291,13940,0.13519,0.16822
1710,1710,2016,4th Quintile,Owner,7 rooms,0.06484,138,13940,0.05141,0.07774
1711,1711,2016,4th Quintile,Owner,8 rooms,0.03835,70,13940,0.02726,0.04946
1712,1712,2016,4th Quintile,Tenant,2 rooms,0.26792,218,13940,0.23734,0.29975
1713,1713,2016,4th Quintile,Tenant,3 rooms,0.4589,464,13940,0.42059,0.49884
1714,1714,2016,4th Quintile,Tenant,4 rooms,0.1787,217,13940,0.15255,0.20662
1715,1715,2016,4th Quintile,Tenant,5 rooms,0.07188,102,13940,0.057,0.09034
1716,1716,2016,4th Quintile,Tenant,6 rooms,0.0226,37,13940,0.01661,0.02953
1717,1717,2016,5th Quintile,Owner,2 rooms,0.04139,43,13940,0.03085,0.05159
1718,1718,2016,5th Quintile,Owner,3 rooms,0.1406,198,13940,0.12338,0.15852
1719,1719,2016,5th Quintile,Owner,4 rooms,0.20236,356,13940,0.18472,0.22449
1720,1720,2016,5th Quintile,Owner,5 rooms,0.23885,493,13940,0.21992,0.25706
1721,1721,2016,5th Quintile,Owner,6 rooms,0.18346,404,13940,0.16383,0.20337
1722,1722,2016,5th Quintile,Owner,7 rooms,0.0914,201,13940,0.07784,0.10572
1723,1723,2016,5th Quintile,Owner,8 rooms,0.05481,122,13940,0.04421,0.06618
1724,1724,2016,5th Quintile,Owner,9 rooms,0.02095,66,13940,0.01492,0.02694
1725,1725,2016,5th Quintile,Owner,10 or more rooms,0.02618,57,13940,0.01895,0.03463
1726,1726,2016,5th Quintile,Tenant,2 rooms,0.23612,131,13940,0.19864,0.2615
1727,1727,2016,5th Quintile,Tenant,3 rooms,0.37959,296,13940,0.33727,0.42786
1728,1728,2016,5th Quintile,Tenant,4 rooms,0.20925,170,13940,0.17482,0.24727
1729,1729,2016,5th Quintile,Tenant,5 rooms,0.12233,93,13940,0.09764,0.14907
1730,1730,2016,5th Quintile,Tenant,6 rooms,0.05271,40,13940,0.03212,0.06969
1731,1731,2017,1st Quintile,Owner,3 rooms,0.3399,70,17074,0.26897,0.4049
1732,1732,2017,1st Quintile,Owner,4 rooms,0.21171,81,17074,0.15861,0.27045
1733,1733,2017,1st Quintile,Owner,5 rooms,0.22259,76,17074,0.16455,0.28238
1734,1734,2017,1st Quintile,Owner,6 rooms,0.16352,60,17074,0.1279,0.21312
1735,1735,2017,1st Quintile,Owner,7 rooms,0.06228,34,17074,0.04425,0.08288
1736,1736,2017,1st Quintile,Tenant,1 room,0.12859,402,17074,0.1143,0.14589
1737,1737,2017,1st Quintile,Tenant,2 rooms,0.38703,1084,17074,0.35535,0.41716
1738,1738,2017,1st Quintile,Tenant,3 rooms,0.33432,1708,17074,0.31061,0.36099
1739,1739,2017,1st Quintile,Tenant,4 rooms,0.10784,897,17074,0.09592,0.12006
1740,1740,2017,1st Quintile,Tenant,5 rooms,0.02786,236,17074,0.02173,0.03502
1741,1741,2017,1st Quintile,Tenant,6 rooms,0.00999,83,17074,0.00604,0.0166
1742,1742,2017,1st Quintile,Tenant,7 rooms,0.00437,33,17074,0.00216,0.00691
1743,1743,2017,2nd Quintile,Owner,2 rooms,0.05133,39,17074,0.03768,0.06299
1744,1744,2017,2nd Quintile,Owner,3 rooms,0.26619,218,17074,0.22945,0.29757
1745,1745,2017,2nd Quintile,Owner,4 rooms,0.26135,285,17074,0.23532,0.2945
1746,1746,2017,2nd Quintile,Owner,5 rooms,0.22201,257,17074,0.19135,0.25293
1747,1747,2017,2nd Quintile,Owner,6 rooms,0.12779,162,17074,0.10595,0.15464
1748,1748,2017,2nd Quintile,Owner,7 rooms,0.05395,81,17074,0.04346,0.06615
1749,1749,2017,2nd Quintile,Owner,8 rooms,0.01739,36,17074,0.0119,0.02331
1750,1750,2017,2nd Quintile,Tenant,1 room,0.06935,93,17074,0.05565,0.08113
1751,1751,2017,2nd Quintile,Tenant,2 rooms,0.32882,510,17074,0.30567,0.35666
1752,1752,2017,2nd Quintile,Tenant,3 rooms,0.41763,964,17074,0.38622,0.44803
1753,1753,2017,2nd Quintile,Tenant,4 rooms,0.13004,427,17074,0.11337,0.14662
1754,1754,2017,2nd Quintile,Tenant,5 rooms,0.04396,147,17074,0.03506,0.05335
1755,1755,2017,2nd Quintile,Tenant,6 rooms,0.0102,51,17074,0.00634,0.01636
1756,1756,2017,3rd Quintile,Owner,2 rooms,0.05355,51,17074,0.043,0.06441
1757,1757,2017,3rd Quintile,Owner,3 rooms,0.21422,227,17074,0.18977,0.24026
1758,1758,2017,3rd Quintile,Owner,4 rooms,0.26832,386,17074,0.24378,0.29608
1759,1759,2017,3rd Quintile,Owner,5 rooms,0.21808,364,17074,0.19412,0.23807
1760,1760,2017,3rd Quintile,Owner,6 rooms,0.13986,240,17074,0.12242,0.15913
1761,1761,2017,3rd Quintile,Owner,7 rooms,0.08439,150,17074,0.07025,0.10212
1762,1762,2017,3rd Quintile,Owner,8 rooms,0.02158,55,17074,0.01496,0.02852
1763,1763,2017,3rd Quintile,Tenant,1 room,0.03712,45,17074,0.02912,0.04603
1764,1764,2017,3rd Quintile,Tenant,2 rooms,0.25826,332,17074,0.23164,0.27929
1765,1765,2017,3rd Quintile,Tenant,3 rooms,0.4505,664,17074,0.41498,0.49078
1766,1766,2017,3rd Quintile,Tenant,4 rooms,0.17357,333,17074,0.15128,0.19349
1767,1767,2017,3rd Quintile,Tenant,5 rooms,0.06156,132,17074,0.05173,0.07314
1768,1768,2017,3rd Quintile,Tenant,6 rooms,0.01899,45,17074,0.01252,0.02609
1769,1769,2017,4th Quintile,Owner,2 rooms,0.03574,43,17074,0.02509,0.04363
1770,1770,2017,4th Quintile,Owner,3 rooms,0.16276,211,17074,0.14222,0.18539
1771,1771,2017,4th Quintile,Owner,4 rooms,0.2648,402,17074,0.24081,0.29091
1772,1772,2017,4th Quintile,Owner,5 rooms,0.27367,496,17074,0.25073,0.30393
1773,1773,2017,4th Quintile,Owner,6 rooms,0.15465,344,17074,0.13721,0.17559
1774,1774,2017,4th Quintile,Owner,7 rooms,0.06843,158,17074,0.05545,0.08244
1775,1775,2017,4th Quintile,Owner,8 rooms,0.03183,81,17074,0.02421,0.03954
1776,1776,2017,4th Quintile,Owner,9 rooms,0.00813,33,17074,0.00599,0.01105
1777,1777,2017,4th Quintile,Tenant,2 rooms,0.27535,244,17074,0.24332,0.30391
1778,1778,2017,4th Quintile,Tenant,3 rooms,0.43422,532,17074,0.39702,0.47247
1779,1779,2017,4th Quintile,Tenant,4 rooms,0.18041,255,17074,0.15384,0.20704
1780,1780,2017,4th Quintile,Tenant,5 rooms,0.07991,114,17074,0.06423,0.09705
1781,1781,2017,4th Quintile,Tenant,6 rooms,0.03011,46,17074,0.01905,0.04281
1782,1782,2017,5th Quintile,Owner,2 rooms,0.04138,53,17074,0.03275,0.05074
1783,1783,2017,5th Quintile,Owner,3 rooms,0.14506,233,17074,0.12933,0.16284
1784,1784,2017,5th Quintile,Owner,4 rooms,0.21309,449,17074,0.19034,0.23221
1785,1785,2017,5th Quintile,Owner,5 rooms,0.24089,571,17074,0.21969,0.26078
1786,1786,2017,5th Quintile,Owner,6 rooms,0.17776,466,17074,0.16045,0.1985
1787,1787,2017,5th Quintile,Owner,7 rooms,0.09183,239,17074,0.07931,0.10355
1788,1788,2017,5th Quintile,Owner,8 rooms,0.05233,136,17074,0.04386,0.06398
1789,1789,2017,5th Quintile,Owner,9 rooms,0.01795,62,17074,0.01363,0.02387
1790,1790,2017,5th Quintile,Owner,10 or more rooms,0.01971,58,17074,0.01473,0.02554
1791,1791,2017,5th Quintile,Tenant,2 rooms,0.22813,133,17074,0.1917,0.2617
1792,1792,2017,5th Quintile,Tenant,3 rooms,0.42176,332,17074,0.37538,0.46391
1793,1793,2017,5th Quintile,Tenant,4 rooms,0.19328,178,17074,0.16534,0.22014
1794,1794,2017,5th Quintile,Tenant,5 rooms,0.10918,100,17074,0.09045,0.13167
1795,1795,2017,5th Quintile,Tenant,6 rooms,0.04766,47,17074,0.03148,0.06743
1796,1796,2018,1st Quintile,Owner,2 rooms,0.17386,33,17345,0.13229,0.20863
1797,1797,2018,1st Quintile,Owner,3 rooms,0.27877,71,17345,0.21654,0.32851
1798,1798,2018,1st Quintile,Owner,4 rooms,0.25399,87,17345,0.20007,0.29985
1799,1799,2018,1st Quintile,Owner,5 rooms,0.17932,70,17345,0.13996,0.22709
1800,1800,2018,1st Quintile,Owner,6 rooms,0.11407,58,17345,0.08113,0.15232
1801,1801,2018,1st Quintile,Tenant,1 room,0.13996,509,17345,0.12134,0.15859
1802,1802,2018,1st Quintile,Tenant,2 rooms,0.39951,1265,17345,0.3718,0.43094
1803,1803,2018,1st Quintile,Tenant,3 rooms,0.32434,1855,17345,0.3002,0.34766
1804,1804,2018,1st Quintile,Tenant,4 rooms,0.10315,901,17345,0.09281,0.11757
1805,1805,2018,1st Quintile,Tenant,5 rooms,0.02831,259,17345,0.02074,0.03621
1806,1806,2018,1st Quintile,Tenant,6 rooms,0.00473,84,17345,0.00315,0.00685
1807,1807,2018,2nd Quintile,Owner,2 rooms,0.0736,46,17345,0.05574,0.09059
1808,1808,2018,2nd Quintile,Owner,3 rooms,0.24487,195,17345,0.21469,0.27996
1809,1809,2018,2nd Quintile,Owner,4 rooms,0.23923,279,17345,0.20667,0.26929
1810,1810,2018,2nd Quintile,Owner,5 rooms,0.23628,275,17345,0.20452,0.26644
1811,1811,2018,2nd Quintile,Owner,6 rooms,0.13277,166,17345,0.10934,0.15796
1812,1812,2018,2nd Quintile,Owner,7 rooms,0.04955,82,17345,0.04149,0.05867
1813,1813,2018,2nd Quintile,Owner,8 rooms,0.02371,38,17345,0.01666,0.0315
1814,1814,2018,2nd Quintile,Tenant,1 room,0.06076,111,17345,0.04989,0.07243
1815,1815,2018,2nd Quintile,Tenant,2 rooms,0.32535,577,17345,0.29986,0.3492
1816,1816,2018,2nd Quintile,Tenant,3 rooms,0.41144,999,17345,0.38235,0.43734
1817,1817,2018,2nd Quintile,Tenant,4 rooms,0.14493,502,17345,0.12956,0.16594
1818,1818,2018,2nd Quintile,Tenant,5 rooms,0.04358,147,17345,0.03491,0.05337
1819,1819,2018,2nd Quintile,Tenant,6 rooms,0.01395,55,17345,0.00824,0.02022
1820,1820,2018,3rd Quintile,Owner,2 rooms,0.0611,45,17345,0.05,0.07337
1821,1821,2018,3rd Quintile,Owner,3 rooms,0.20958,217,17345,0.17899,0.2366
1822,1822,2018,3rd Quintile,Owner,4 rooms,0.26734,349,17345,0.24202,0.29835
1823,1823,2018,3rd Quintile,Owner,5 rooms,0.20796,335,17345,0.18631,0.23029
1824,1824,2018,3rd Quintile,Owner,6 rooms,0.14746,220,17345,0.12749,0.16598
1825,1825,2018,3rd Quintile,Owner,7 rooms,0.08333,130,17345,0.06689,0.10222
1826,1826,2018,3rd Quintile,Owner,8 rooms,0.02322,58,17345,0.01612,0.03168
1827,1827,2018,3rd Quintile,Tenant,1 room,0.04301,46,17345,0.03326,0.05192
