year,bula_h,rentown,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Brandenburg,Owner,3 rooms,0.25082,57,232,0.19492,0.30672
2018,Brandenburg,Owner,4 rooms,0.26956,72,232,0.21233,0.32678
2018,Brandenburg,Owner,5 rooms,0.24132,67,232,0.18614,0.29650
2018,Brandenburg,Owner,6 rooms,0.08760,36,232,0.05114,0.12406
2018,Brandenburg,Tenant,1 room,0.06639,48,430,0.04283,0.08995
2018,Brandenburg,Tenant,2 rooms,0.35329,99,430,0.30806,0.39852
2018,Brandenburg,Tenant,3 rooms,0.45787,202,430,0.41072,0.50501
2018,Brandenburg,Tenant,4 rooms,0.08984,81,430,0.06278,0.11690
2018,Mecklenburg-Western Pomerania,Owner,4 rooms,0.26334,31,62,0.15281,0.37387
2018,Mecklenburg-Western Pomerania,Owner,5 rooms,0.26220,31,62,0.15182,0.37257
2018,Mecklenburg-Western Pomerania,Tenant,2 rooms,0.37752,75,254,0.31778,0.43725
2018,Mecklenburg-Western Pomerania,Tenant,3 rooms,0.35483,122,254,0.29587,0.41379
2018,Mecklenburg-Western Pomerania,Tenant,4 rooms,0.08628,57,254,0.05168,0.12088
2018,Saxony,Owner,3 rooms,0.26966,68,305,0.21977,0.31955
2018,Saxony,Owner,4 rooms,0.29779,111,305,0.24639,0.34920
2018,Saxony,Owner,5 rooms,0.19029,82,305,0.14616,0.23442
2018,Saxony,Owner,6 rooms,0.09771,44,305,0.06433,0.13109
2018,Saxony,Tenant,2 rooms,0.34036,169,661,0.30421,0.37651
2018,Saxony,Tenant,3 rooms,0.46662,328,661,0.42856,0.50468
2018,Saxony,Tenant,4 rooms,0.10877,132,661,0.08501,0.13252
2018,Saxony,Tenant,5 rooms,0.02764,32,661,0.01513,0.04015
2018,Saxony-Anhalt,Owner,3 rooms,0.28196,43,203,0.21991,0.34401
2018,Saxony-Anhalt,Owner,4 rooms,0.27293,73,203,0.21150,0.33437
2018,Saxony-Anhalt,Owner,5 rooms,0.24988,56,203,0.19018,0.30959
2018,Saxony-Anhalt,Owner,6 rooms,0.09434,31,203,0.05403,0.13466
2018,Saxony-Anhalt,Tenant,2 rooms,0.34795,97,348,0.29784,0.39807
2018,Saxony-Anhalt,Tenant,3 rooms,0.38181,168,348,0.33069,0.43293
2018,Saxony-Anhalt,Tenant,4 rooms,0.12030,83,348,0.08607,0.15453
2018,Thuringa,Owner,3 rooms,0.14972,34,218,0.10225,0.19719
2018,Thuringa,Owner,4 rooms,0.29428,71,218,0.23364,0.35491
2018,Thuringa,Owner,5 rooms,0.26897,68,218,0.20997,0.32797
2018,Thuringa,Owner,6 rooms,0.14986,45,218,0.10237,0.19735
2018,Thuringa,Tenant,1 room,0.07258,33,365,0.04593,0.09924
2018,Thuringa,Tenant,2 rooms,0.37159,100,365,0.32194,0.42123
2018,Thuringa,Tenant,3 rooms,0.38063,166,365,0.33075,0.43051
2018,Thuringa,Tenant,4 rooms,0.13492,66,365,0.09982,0.17001
2019,Schleswig-Holstein,Owner,3 rooms,0.21222,43,306,0.16633,0.25810
2019,Schleswig-Holstein,Owner,4 rooms,0.21816,84,306,0.17181,0.26451
2019,Schleswig-Holstein,Owner,5 rooms,0.29624,95,306,0.24499,0.34748
2019,Schleswig-Holstein,Owner,6 rooms,0.16105,50,306,0.11980,0.20231
2019,Schleswig-Holstein,Owner,7 rooms,0.06828,34,306,0.03997,0.09659
2019,Schleswig-Holstein,Tenant,2 rooms,0.33982,90,345,0.28977,0.38987
2019,Schleswig-Holstein,Tenant,3 rooms,0.35310,138,345,0.30260,0.40361
2019,Schleswig-Holstein,Tenant,4 rooms,0.14394,76,345,0.10684,0.18103
2019,Schleswig-Holstein,Tenant,5 rooms,0.10690,41,345,0.07425,0.13955
2019,Hamburg,Tenant,2 rooms,0.31634,84,255,0.25915,0.37354
2019,Hamburg,Tenant,3 rooms,0.39576,119,255,0.33562,0.45590
2019,Hamburg,Tenant,4 rooms,0.20220,52,255,0.15281,0.25160
2019,Lower Saxony,Owner,3 rooms,0.11212,68,775,0.08989,0.13435
2019,Lower Saxony,Owner,4 rooms,0.24632,160,775,0.21596,0.27667
2019,Lower Saxony,Owner,5 rooms,0.25722,209,775,0.22643,0.28801
2019,Lower Saxony,Owner,6 rooms,0.18486,167,775,0.15752,0.21221
2019,Lower Saxony,Owner,7 rooms,0.09134,111,775,0.07104,0.11163
2019,Lower Saxony,Owner,8 rooms,0.04077,60,775,0.02684,0.05470
2019,Lower Saxony,Tenant,1 room,0.04498,33,917,0.03156,0.05840
2019,Lower Saxony,Tenant,2 rooms,0.25546,182,917,0.22721,0.28370
2019,Lower Saxony,Tenant,3 rooms,0.38361,361,917,0.35212,0.41510
2019,Lower Saxony,Tenant,4 rooms,0.19087,222,917,0.16542,0.21631
2019,Lower Saxony,Tenant,5 rooms,0.07627,88,917,0.05908,0.09346
2019,Lower Saxony,Tenant,6 rooms,0.02112,31,917,0.01181,0.03044
2019,Bremen,Tenant,3 rooms,0.50998,51,51,0.37141,0.64854
2019,North Rhine-Westphalia,Owner,2 rooms,0.06343,55,1569,0.05137,0.07549
2019,North Rhine-Westphalia,Owner,3 rooms,0.20004,184,1569,0.18024,0.21985
2019,North Rhine-Westphalia,Owner,4 rooms,0.21970,354,1569,0.19920,0.24019
2019,North Rhine-Westphalia,Owner,5 rooms,0.23167,376,1569,0.21079,0.25256
2019,North Rhine-Westphalia,Owner,6 rooms,0.14128,289,1569,0.12403,0.15852
2019,North Rhine-Westphalia,Owner,7 rooms,0.07590,150,1569,0.06279,0.08901
2019,North Rhine-Westphalia,Owner,8 rooms,0.04307,79,1569,0.03302,0.05311
2019,North Rhine-Westphalia,Owner,9 rooms,0.01481,44,1569,0.00883,0.02079
2019,North Rhine-Westphalia,Owner,10 or more rooms,0.00970,38,1569,0.00485,0.01455
2019,North Rhine-Westphalia,Tenant,1 room,0.06607,144,2283,0.05588,0.07626
2019,North Rhine-Westphalia,Tenant,2 rooms,0.31915,548,2283,0.30003,0.33828
2019,North Rhine-Westphalia,Tenant,3 rooms,0.39091,901,2283,0.37089,0.41093
2019,North Rhine-Westphalia,Tenant,4 rooms,0.14107,437,2283,0.12679,0.15535
2019,North Rhine-Westphalia,Tenant,5 rooms,0.05161,168,2283,0.04253,0.06069
2019,North Rhine-Westphalia,Tenant,6 rooms,0.01484,53,2283,0.00988,0.01980
2019,North Rhine-Westphalia,Tenant,7 rooms,0.01081,32,2283,0.00657,0.01506
2019,Hesse,Owner,3 rooms,0.19867,71,492,0.16338,0.23397
2019,Hesse,Owner,4 rooms,0.16900,95,492,0.13585,0.20214
2019,Hesse,Owner,5 rooms,0.23172,122,492,0.19440,0.26905
2019,Hesse,Owner,6 rooms,0.17510,108,492,0.14148,0.20871
2019,Hesse,Owner,7 rooms,0.06951,57,492,0.04702,0.09201
2019,Hesse,Owner,8 rooms,0.05062,39,492,0.03123,0.07001
2019,Hesse,Tenant,1 room,0.04720,52,713,0.03163,0.06278
2019,Hesse,Tenant,2 rooms,0.29037,173,713,0.25703,0.32372
2019,Hesse,Tenant,3 rooms,0.37987,279,713,0.34422,0.41553
2019,Hesse,Tenant,4 rooms,0.15104,154,713,0.12474,0.17734
2019,Hesse,Tenant,5 rooms,0.08723,55,713,0.06650,0.10795
2019,"Rhineland-Palatinate, Saarland",Owner,3 rooms,0.15323,49,422,0.11882,0.18764
2019,"Rhineland-Palatinate, Saarland",Owner,4 rooms,0.18652,89,422,0.14931,0.22373
2019,"Rhineland-Palatinate, Saarland",Owner,5 rooms,0.22556,118,422,0.18563,0.26548
2019,"Rhineland-Palatinate, Saarland",Owner,6 rooms,0.22805,110,422,0.18797,0.26813
2019,"Rhineland-Palatinate, Saarland",Owner,7 rooms,0.11180,56,422,0.08170,0.14190
2019,"Rhineland-Palatinate, Saarland",Tenant,1 room,0.06067,36,529,0.04031,0.08104
2019,"Rhineland-Palatinate, Saarland",Tenant,2 rooms,0.28927,122,529,0.25059,0.32795
2019,"Rhineland-Palatinate, Saarland",Tenant,3 rooms,0.38237,220,529,0.34091,0.42382
2019,"Rhineland-Palatinate, Saarland",Tenant,4 rooms,0.14740,106,529,0.11716,0.17764
2019,"Rhineland-Palatinate, Saarland",Tenant,5 rooms,0.06803,45,529,0.04655,0.08951
2019,Baden-Wuerttemberg,Owner,3 rooms,0.15902,98,892,0.13500,0.18303
2019,Baden-Wuerttemberg,Owner,4 rooms,0.25402,193,892,0.22544,0.28261
2019,Baden-Wuerttemberg,Owner,5 rooms,0.23263,241,892,0.20488,0.26037
2019,Baden-Wuerttemberg,Owner,6 rooms,0.15302,193,892,0.12938,0.17666
2019,Baden-Wuerttemberg,Owner,7 rooms,0.08649,113,892,0.06804,0.10495
2019,Baden-Wuerttemberg,Owner,8 rooms,0.03293,54,892,0.02121,0.04465
2019,Baden-Wuerttemberg,Tenant,1 room,0.10026,74,926,0.08090,0.11962
2019,Baden-Wuerttemberg,Tenant,2 rooms,0.28011,193,926,0.25117,0.30905
2019,Baden-Wuerttemberg,Tenant,3 rooms,0.33665,355,926,0.30620,0.36711
2019,Baden-Wuerttemberg,Tenant,4 rooms,0.18401,215,926,0.15903,0.20898
2019,Baden-Wuerttemberg,Tenant,5 rooms,0.06612,89,926,0.05011,0.08214
2019,Bavaria,Owner,2 rooms,0.07933,59,1323,0.06476,0.09389
2019,Bavaria,Owner,3 rooms,0.18425,176,1323,0.16335,0.20515
2019,Bavaria,Owner,4 rooms,0.20475,242,1323,0.18299,0.22650
2019,Bavaria,Owner,5 rooms,0.22075,300,1323,0.19840,0.24311
2019,Bavaria,Owner,6 rooms,0.14451,222,1323,0.12555,0.16346
2019,Bavaria,Owner,7 rooms,0.10112,158,1323,0.08487,0.11737
2019,Bavaria,Owner,8 rooms,0.03190,80,1323,0.02243,0.04137
2019,Bavaria,Owner,9 rooms,0.01598,39,1323,0.00922,0.02274
2019,Bavaria,Owner,10 or more rooms,0.01457,47,1323,0.00811,0.02103
2019,Bavaria,Tenant,1 room,0.07757,103,1429,0.06370,0.09145
2019,Bavaria,Tenant,2 rooms,0.29611,348,1429,0.27243,0.31978
2019,Bavaria,Tenant,3 rooms,0.35849,526,1429,0.33362,0.38337
2019,Bavaria,Tenant,4 rooms,0.16630,280,1429,0.14699,0.18561
2019,Bavaria,Tenant,5 rooms,0.05110,116,1429,0.03968,0.06253
2019,Bavaria,Tenant,6 rooms,0.03100,56,1429,0.02201,0.03999
2019,Berlin,Owner,3 rooms,0.20669,35,115,0.13236,0.28102
2019,Berlin,Owner,4 rooms,0.26043,40,115,0.17987,0.34099
2019,Berlin,Owner,5 rooms,0.24442,40,115,0.16553,0.32330
2019,Berlin,Tenant,1 room,0.13521,78,624,0.10836,0.16207
2019,Berlin,Tenant,2 rooms,0.37495,192,624,0.33694,0.41297
2019,Berlin,Tenant,3 rooms,0.34865,242,624,0.31122,0.38607
2019,Berlin,Tenant,4 rooms,0.11267,112,624,0.08784,0.13750
2019,Brandenburg,Owner,3 rooms,0.24165,68,303,0.19337,0.28993
2019,Brandenburg,Owner,4 rooms,0.30538,97,303,0.25344,0.35733
2019,Brandenburg,Owner,5 rooms,0.22144,89,303,0.17461,0.26827
2019,Brandenburg,Owner,6 rooms,0.08534,49,303,0.05383,0.11684
2019,Brandenburg,Tenant,1 room,0.06868,31,406,0.04404,0.09331
2019,Brandenburg,Tenant,2 rooms,0.33657,88,406,0.29054,0.38259
2019,Brandenburg,Tenant,3 rooms,0.45525,201,406,0.40675,0.50375
2019,Brandenburg,Tenant,4 rooms,0.08578,86,406,0.05851,0.11306
2019,Mecklenburg-Western Pomerania,Owner,4 rooms,0.27936,43,90,0.18614,0.37258
2019,Mecklenburg-Western Pomerania,Owner,5 rooms,0.27412,47,90,0.18144,0.36679
2019,Mecklenburg-Western Pomerania,Tenant,2 rooms,0.41724,74,234,0.35393,0.48056
2019,Mecklenburg-Western Pomerania,Tenant,3 rooms,0.37408,112,234,0.31194,0.43621
2019,Mecklenburg-Western Pomerania,Tenant,4 rooms,0.08731,48,234,0.05106,0.12355
2019,Saxony,Owner,3 rooms,0.25605,68,364,0.21115,0.30095
2019,Saxony,Owner,4 rooms,0.34201,143,364,0.29321,0.39081
2019,Saxony,Owner,5 rooms,0.15076,85,364,0.11395,0.18757
2019,Saxony,Owner,6 rooms,0.11619,68,364,0.08322,0.14915
2019,Saxony,Tenant,2 rooms,0.34206,158,615,0.30453,0.37958
2019,Saxony,Tenant,3 rooms,0.47439,318,615,0.43490,0.51389
2019,Saxony,Tenant,4 rooms,0.11620,139,615,0.09085,0.14155
2019,Saxony-Anhalt,Owner,3 rooms,0.15682,36,217,0.10833,0.20531
2019,Saxony-Anhalt,Owner,4 rooms,0.32538,81,217,0.26290,0.38786
2019,Saxony-Anhalt,Owner,5 rooms,0.25979,58,217,0.20130,0.31827
2019,Saxony-Anhalt,Owner,6 rooms,0.10898,42,217,0.06742,0.15054
2019,Saxony-Anhalt,Tenant,2 rooms,0.38646,89,318,0.33285,0.44006
2019,Saxony-Anhalt,Tenant,3 rooms,0.37241,151,318,0.31919,0.42563
2019,Saxony-Anhalt,Tenant,4 rooms,0.12616,78,318,0.08961,0.16271
2019,Thuringa,Owner,3 rooms,0.16863,40,240,0.12116,0.21610
2019,Thuringa,Owner,4 rooms,0.26342,68,240,0.20757,0.31927
2019,Thuringa,Owner,5 rooms,0.25581,85,240,0.20050,0.31113
2019,Thuringa,Owner,6 rooms,0.13515,47,240,0.09180,0.17849
2019,Thuringa,Tenant,2 rooms,0.43573,106,302,0.37972,0.49175
2019,Thuringa,Tenant,3 rooms,0.34564,141,302,0.29191,0.39937
2019,Thuringa,Tenant,4 rooms,0.10206,55,302,0.06786,0.13626
2020,Schleswig-Holstein,Owner,3 rooms,0.15659,33,246,0.11109,0.20210
2020,Schleswig-Holstein,Owner,4 rooms,0.21809,77,246,0.16638,0.26980
2020,Schleswig-Holstein,Owner,5 rooms,0.31673,87,246,0.25847,0.37498
2020,Schleswig-Holstein,Owner,6 rooms,0.19540,49,246,0.14575,0.24505
2020,Schleswig-Holstein,Tenant,2 rooms,0.32563,103,356,0.27688,0.37438
2020,Schleswig-Holstein,Tenant,3 rooms,0.33279,144,356,0.28377,0.38181
2020,Schleswig-Holstein,Tenant,4 rooms,0.16151,75,356,0.12323,0.19980
2020,Schleswig-Holstein,Tenant,5 rooms,0.11164,34,356,0.07888,0.14440
2020,Hamburg,Tenant,2 rooms,0.29760,101,294,0.24525,0.34996
2020,Hamburg,Tenant,3 rooms,0.37744,139,294,0.32194,0.43295
2020,Hamburg,Tenant,4 rooms,0.19010,54,294,0.14517,0.23503
2020,Lower Saxony,Owner,3 rooms,0.10275,64,694,0.08015,0.12536
2020,Lower Saxony,Owner,4 rooms,0.21700,129,694,0.18631,0.24769
2020,Lower Saxony,Owner,5 rooms,0.27723,200,694,0.24391,0.31056
2020,Lower Saxony,Owner,6 rooms,0.18531,143,694,0.15638,0.21424
2020,Lower Saxony,Owner,7 rooms,0.10596,102,694,0.08305,0.12888
2020,Lower Saxony,Owner,8 rooms,0.04593,56,694,0.03035,0.06152
2020,Lower Saxony,Tenant,1 room,0.04439,56,1050,0.03193,0.05686
2020,Lower Saxony,Tenant,2 rooms,0.25733,224,1050,0.23088,0.28379
2020,Lower Saxony,Tenant,3 rooms,0.36907,409,1050,0.33987,0.39827
2020,Lower Saxony,Tenant,4 rooms,0.19285,243,1050,0.16897,0.21672
2020,Lower Saxony,Tenant,5 rooms,0.09030,85,1050,0.07295,0.10764
2020,Lower Saxony,Tenant,6 rooms,0.01855,33,1050,0.01039,0.02672
2020,Bremen,Tenant,2 rooms,0.23936,40,118,0.16205,0.31668
2020,Bremen,Tenant,3 rooms,0.49961,78,118,0.40901,0.59021
2020,North Rhine-Westphalia,Owner,2 rooms,0.06622,47,1361,0.05301,0.07944
2020,North Rhine-Westphalia,Owner,3 rooms,0.17068,149,1361,0.15068,0.19067
2020,North Rhine-Westphalia,Owner,4 rooms,0.22251,314,1361,0.20040,0.24462
2020,North Rhine-Westphalia,Owner,5 rooms,0.23312,328,1361,0.21064,0.25559
2020,North Rhine-Westphalia,Owner,6 rooms,0.14734,246,1361,0.12850,0.16618
2020,North Rhine-Westphalia,Owner,7 rooms,0.08734,138,1361,0.07234,0.10235
2020,North Rhine-Westphalia,Owner,8 rooms,0.04827,74,1361,0.03688,0.05966
2020,North Rhine-Westphalia,Owner,9 rooms,0.01348,33,1361,0.00735,0.01960
2020,North Rhine-Westphalia,Owner,10 or more rooms,0.01063,32,1361,0.00518,0.01608
2020,North Rhine-Westphalia,Tenant,1 room,0.05718,234,2952,0.04880,0.06556
2020,North Rhine-Westphalia,Tenant,2 rooms,0.30947,802,2952,0.29279,0.32615
2020,North Rhine-Westphalia,Tenant,3 rooms,0.37784,1173,2952,0.36034,0.39533
2020,North Rhine-Westphalia,Tenant,4 rooms,0.15919,509,2952,0.14599,0.17240
2020,North Rhine-Westphalia,Tenant,5 rooms,0.05612,175,2952,0.04781,0.06442
2020,North Rhine-Westphalia,Tenant,6 rooms,0.02465,59,2952,0.01906,0.03025
2020,Hesse,Owner,3 rooms,0.16876,61,432,0.13340,0.20413
2020,Hesse,Owner,4 rooms,0.14813,79,432,0.11460,0.18167
2020,Hesse,Owner,5 rooms,0.23987,110,432,0.19956,0.28019
2020,Hesse,Owner,6 rooms,0.19276,101,432,0.15552,0.23001
2020,Hesse,Owner,7 rooms,0.08508,49,432,0.05874,0.11142
2020,Hesse,Owner,8 rooms,0.04914,32,432,0.02873,0.06954
2020,Hesse,Tenant,1 room,0.04498,101,841,0.03097,0.05900
2020,Hesse,Tenant,2 rooms,0.29263,217,841,0.26186,0.32340
2020,Hesse,Tenant,3 rooms,0.37058,311,841,0.33792,0.40324
2020,Hesse,Tenant,4 rooms,0.17217,158,841,0.14663,0.19770
2020,Hesse,Tenant,5 rooms,0.08209,54,841,0.06353,0.10066
2020,"Rhineland-Palatinate, Saarland",Owner,3 rooms,0.12255,41,409,0.09073,0.15437
2020,"Rhineland-Palatinate, Saarland",Owner,4 rooms,0.20414,76,409,0.16503,0.24325
2020,"Rhineland-Palatinate, Saarland",Owner,5 rooms,0.20465,101,409,0.16550,0.24380
2020,"Rhineland-Palatinate, Saarland",Owner,6 rooms,0.25134,109,409,0.20925,0.29343
2020,"Rhineland-Palatinate, Saarland",Owner,7 rooms,0.09470,45,409,0.06629,0.12311
2020,"Rhineland-Palatinate, Saarland",Owner,8 rooms,0.06478,37,409,0.04090,0.08867
2020,"Rhineland-Palatinate, Saarland",Tenant,1 room,0.06347,41,579,0.04359,0.08334
2020,"Rhineland-Palatinate, Saarland",Tenant,2 rooms,0.30842,157,579,0.27077,0.34607
2020,"Rhineland-Palatinate, Saarland",Tenant,3 rooms,0.38294,241,579,0.34331,0.42257
2020,"Rhineland-Palatinate, Saarland",Tenant,4 rooms,0.12472,105,579,0.09778,0.15165
2020,"Rhineland-Palatinate, Saarland",Tenant,5 rooms,0.07699,35,579,0.05525,0.09872
2020,Baden-Wuerttemberg,Owner,3 rooms,0.13785,91,818,0.11421,0.16149
2020,Baden-Wuerttemberg,Owner,4 rooms,0.27355,182,818,0.24299,0.30412
2020,Baden-Wuerttemberg,Owner,5 rooms,0.18604,189,818,0.15935,0.21272
2020,Baden-Wuerttemberg,Owner,6 rooms,0.18695,187,818,0.16022,0.21368
2020,Baden-Wuerttemberg,Owner,7 rooms,0.08478,103,818,0.06568,0.10388
2020,Baden-Wuerttemberg,Owner,8 rooms,0.04410,66,818,0.03002,0.05818
2020,Baden-Wuerttemberg,Tenant,1 room,0.08027,113,1054,0.06386,0.09668
2020,Baden-Wuerttemberg,Tenant,2 rooms,0.28947,259,1054,0.26208,0.31687
2020,Baden-Wuerttemberg,Tenant,3 rooms,0.36223,402,1054,0.33320,0.39126
2020,Baden-Wuerttemberg,Tenant,4 rooms,0.16540,200,1054,0.14296,0.18784
2020,Baden-Wuerttemberg,Tenant,5 rooms,0.06262,80,1054,0.04799,0.07725
2020,Bavaria,Owner,2 rooms,0.07443,54,1178,0.05943,0.08942
2020,Bavaria,Owner,3 rooms,0.18550,167,1178,0.16329,0.20771
2020,Bavaria,Owner,4 rooms,0.19879,214,1178,0.17599,0.22159
2020,Bavaria,Owner,5 rooms,0.22065,261,1178,0.19696,0.24434
2020,Bavaria,Owner,6 rooms,0.15304,215,1178,0.13247,0.17360
2020,Bavaria,Owner,7 rooms,0.08186,123,1178,0.06620,0.09752
2020,Bavaria,Owner,8 rooms,0.04022,72,1178,0.02899,0.05144
2020,Bavaria,Owner,9 rooms,0.02162,38,1178,0.01331,0.02993
2020,Bavaria,Owner,10 or more rooms,0.01921,34,1178,0.01137,0.02705
2020,Bavaria,Tenant,1 room,0.06870,174,1692,0.05664,0.08076
2020,Bavaria,Tenant,2 rooms,0.29543,433,1692,0.27368,0.31717
2020,Bavaria,Tenant,3 rooms,0.35882,596,1692,0.33595,0.38168
2020,Bavaria,Tenant,4 rooms,0.17379,325,1692,0.15573,0.19185
2020,Bavaria,Tenant,5 rooms,0.06855,120,1692,0.05650,0.08059
2020,Bavaria,Tenant,6 rooms,0.02190,44,1692,0.01493,0.02888
2020,Berlin,Owner,4 rooms,0.24203,38,70,0.14097,0.34310
2020,Berlin,Owner,5 rooms,0.27302,32,70,0.16790,0.37814
2020,Berlin,Tenant,1 room,0.11830,142,864,0.09675,0.13985
2020,Berlin,Tenant,2 rooms,0.37176,318,864,0.33951,0.40400
2020,Berlin,Tenant,3 rooms,0.37678,296,864,0.34445,0.40911
2020,Berlin,Tenant,4 rooms,0.10437,108,864,0.08397,0.12477
2020,Brandenburg,Owner,3 rooms,0.26229,64,273,0.21001,0.31456
2020,Brandenburg,Owner,4 rooms,0.30424,97,273,0.24956,0.35891
2020,Brandenburg,Owner,5 rooms,0.17559,70,273,0.13038,0.22081
2020,Brandenburg,Owner,6 rooms,0.11525,42,273,0.07730,0.15320
2020,Brandenburg,Tenant,1 room,0.06552,34,397,0.04114,0.08989
2020,Brandenburg,Tenant,2 rooms,0.29814,89,397,0.25309,0.34320
2020,Brandenburg,Tenant,3 rooms,0.45363,191,397,0.40460,0.50266
2020,Brandenburg,Tenant,4 rooms,0.08884,83,397,0.06082,0.11686
2020,Mecklenburg-Western Pomerania,Owner,5 rooms,0.25778,32,32,0.10380,0.41176
2020,Mecklenburg-Western Pomerania,Tenant,2 rooms,0.40006,67,215,0.33442,0.46570
2020,Mecklenburg-Western Pomerania,Tenant,3 rooms,0.33388,103,215,0.27070,0.39707
2020,Mecklenburg-Western Pomerania,Tenant,4 rooms,0.12935,45,215,0.08439,0.17432
2020,Saxony,Owner,3 rooms,0.23406,59,319,0.18752,0.28059
2020,Saxony,Owner,4 rooms,0.36878,126,319,0.31575,0.42181
2020,Saxony,Owner,5 rooms,0.14407,83,319,0.10547,0.18266
2020,Saxony,Owner,6 rooms,0.14178,51,319,0.10344,0.18012
2020,Saxony,Tenant,1 room,0.05288,42,673,0.03596,0.06981
2020,Saxony,Tenant,2 rooms,0.32570,172,673,0.29027,0.36114
2020,Saxony,Tenant,3 rooms,0.45943,317,673,0.42175,0.49711
2020,Saxony,Tenant,4 rooms,0.13374,142,673,0.10801,0.15948
2020,Saxony-Anhalt,Owner,3 rooms,0.18813,34,199,0.13370,0.24257
2020,Saxony-Anhalt,Owner,4 rooms,0.30088,70,199,0.23700,0.36477
2020,Saxony-Anhalt,Owner,5 rooms,0.21359,60,199,0.15651,0.27068
2020,Saxony-Anhalt,Owner,6 rooms,0.11668,35,199,0.07196,0.16140
2020,Saxony-Anhalt,Tenant,2 rooms,0.35153,96,328,0.29978,0.40327
2020,Saxony-Anhalt,Tenant,3 rooms,0.40839,163,328,0.35511,0.46167
2020,Saxony-Anhalt,Tenant,4 rooms,0.10876,69,328,0.07501,0.14250
2020,Thuringa,Owner,3 rooms,0.14264,36,208,0.09500,0.19028
2020,Thuringa,Owner,4 rooms,0.23015,60,208,0.17281,0.28749
2020,Thuringa,Owner,5 rooms,0.29254,64,208,0.23056,0.35451
2020,Thuringa,Owner,6 rooms,0.17268,48,208,0.12119,0.22417
2020,Thuringa,Tenant,2 rooms,0.42575,105,317,0.37124,0.48027
2020,Thuringa,Tenant,3 rooms,0.34567,153,317,0.29324,0.39811
2020,Thuringa,Tenant,4 rooms,0.12589,59,317,0.08932,0.16247
2021,Schleswig-Holstein,Owner,4 rooms,0.20717,64,171,0.14625,0.26810
2021,Schleswig-Holstein,Owner,5 rooms,0.22969,64,171,0.16646,0.29292
2021,Schleswig-Holstein,Owner,6 rooms,0.20640,43,171,0.14556,0.26724
2021,Schleswig-Holstein,Tenant,2 rooms,0.23573,60,208,0.17791,0.29355
2021,Schleswig-Holstein,Tenant,3 rooms,0.36300,96,208,0.29749,0.42850
2021,Schleswig-Holstein,Tenant,4 rooms,0.19045,52,208,0.13696,0.24394
2021,Hamburg,Tenant,2 rooms,0.28049,66,191,0.21661,0.34437
2021,Hamburg,Tenant,3 rooms,0.37953,89,191,0.31053,0.44853
2021,Hamburg,Tenant,4 rooms,0.21592,36,191,0.15742,0.27443
2021,Lower Saxony,Owner,3 rooms,0.11560,49,527,0.08828,0.14293
2021,Lower Saxony,Owner,4 rooms,0.21082,96,527,0.17597,0.24568
2021,Lower Saxony,Owner,5 rooms,0.26726,145,527,0.22944,0.30507
2021,Lower Saxony,Owner,6 rooms,0.17007,113,527,0.13796,0.20217
2021,Lower Saxony,Owner,7 rooms,0.09046,76,527,0.06595,0.11497
2021,Lower Saxony,Owner,8 rooms,0.06550,48,527,0.04436,0.08665
2021,Lower Saxony,Tenant,1 room,0.05234,37,608,0.03462,0.07006
2021,Lower Saxony,Tenant,2 rooms,0.28606,133,608,0.25011,0.32201
2021,Lower Saxony,Tenant,3 rooms,0.33909,240,608,0.30143,0.37675
2021,Lower Saxony,Tenant,4 rooms,0.20186,142,608,0.16993,0.23379
2021,Lower Saxony,Tenant,5 rooms,0.07965,56,608,0.05811,0.10119
2021,Bremen,Tenant,3 rooms,0.51727,40,40,0.36044,0.67410
2021,North Rhine-Westphalia,Owner,2 rooms,0.06496,40,958,0.04934,0.08057
2021,North Rhine-Westphalia,Owner,3 rooms,0.19715,125,958,0.17194,0.22236
2021,North Rhine-Westphalia,Owner,4 rooms,0.22754,229,958,0.20097,0.25410
2021,North Rhine-Westphalia,Owner,5 rooms,0.23733,246,958,0.21038,0.26429
2021,North Rhine-Westphalia,Owner,6 rooms,0.13866,181,958,0.11676,0.16055
2021,North Rhine-Westphalia,Owner,7 rooms,0.06071,86,958,0.04558,0.07584
2021,North Rhine-Westphalia,Owner,8 rooms,0.04160,51,958,0.02894,0.05425
2021,North Rhine-Westphalia,Tenant,1 room,0.05324,107,1649,0.04240,0.06408
2021,North Rhine-Westphalia,Tenant,2 rooms,0.30159,423,1649,0.27943,0.32375
2021,North Rhine-Westphalia,Tenant,3 rooms,0.38506,644,1649,0.36157,0.40855
2021,North Rhine-Westphalia,Tenant,4 rooms,0.15946,326,1649,0.14178,0.17713
2021,North Rhine-Westphalia,Tenant,5 rooms,0.06108,116,1649,0.04952,0.07264
2021,North Rhine-Westphalia,Tenant,6 rooms,0.02106,33,1649,0.01413,0.02799
2021,Hesse,Owner,3 rooms,0.17674,44,264,0.13064,0.22284
2021,Hesse,Owner,4 rooms,0.16233,51,264,0.11776,0.20689
2021,Hesse,Owner,5 rooms,0.22758,72,264,0.17690,0.27825
2021,Hesse,Owner,6 rooms,0.15767,65,264,0.11363,0.20171
2021,Hesse,Owner,7 rooms,0.07377,32,264,0.04218,0.10536
2021,Hesse,Tenant,1 room,0.04188,47,512,0.02452,0.05925
