,Unnamed: 0,year,bula_h,quintil_oecd_hh,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1076,1076,2001,North Rhine-Westphalia,2nd Quintile,4 rooms,0.19423,89,7543,0.1694,0.22524
1077,1077,2001,North Rhine-Westphalia,2nd Quintile,5 rooms,0.10556,53,7543,0.08968,0.11948
1078,1078,2001,North Rhine-Westphalia,3rd Quintile,2 rooms,0.21293,78,7543,0.18331,0.2371
1079,1079,2001,North Rhine-Westphalia,3rd Quintile,3 rooms,0.38505,171,7543,0.35226,0.41631
1080,1080,2001,North Rhine-Westphalia,3rd Quintile,4 rooms,0.19541,92,7543,0.17817,0.21625
1081,1081,2001,North Rhine-Westphalia,3rd Quintile,5 rooms,0.10774,60,7543,0.09542,0.12406
1082,1082,2001,North Rhine-Westphalia,3rd Quintile,6 rooms,0.09888,50,7543,0.08754,0.11443
1083,1083,2001,North Rhine-Westphalia,4th Quintile,2 rooms,0.21913,78,7543,0.19098,0.25087
1084,1084,2001,North Rhine-Westphalia,4th Quintile,3 rooms,0.31523,141,7543,0.28868,0.34786
1085,1085,2001,North Rhine-Westphalia,4th Quintile,4 rooms,0.21546,116,7543,0.19654,0.24308
1086,1086,2001,North Rhine-Westphalia,4th Quintile,5 rooms,0.14674,84,7543,0.13439,0.16146
1087,1087,2001,North Rhine-Westphalia,4th Quintile,6 rooms,0.10344,54,7543,0.08807,0.12185
1088,1088,2001,North Rhine-Westphalia,5th Quintile,2 rooms,0.10813,45,7543,0.08738,0.12682
1089,1089,2001,North Rhine-Westphalia,5th Quintile,3 rooms,0.29364,141,7543,0.266,0.32101
1090,1090,2001,North Rhine-Westphalia,5th Quintile,4 rooms,0.2356,125,7543,0.21085,0.25783
1091,1091,2001,North Rhine-Westphalia,5th Quintile,5 rooms,0.20074,106,7543,0.17656,0.21844
1092,1092,2001,North Rhine-Westphalia,5th Quintile,6 rooms,0.10882,59,7543,0.09263,0.12506
1093,1093,2001,North Rhine-Westphalia,5th Quintile,7 rooms,0.05306,37,7543,0.04375,0.06696
1094,1094,2001,Hesse,1st Quintile,2 rooms,0.51942,40,7543,0.43674,0.58981
1095,1095,2001,Hesse,1st Quintile,3 rooms,0.48058,47,7543,0.38719,0.59821
1096,1096,2001,Hesse,2nd Quintile,3 rooms,0.60508,44,7543,0.49574,0.73071
1097,1097,2001,Hesse,2nd Quintile,4 rooms,0.39492,33,7543,0.34678,0.43865
1098,1098,2001,Hesse,3rd Quintile,3 rooms,0.55743,36,7543,0.44156,0.66882
1099,1099,2001,Hesse,3rd Quintile,4 rooms,0.44257,40,7543,0.36479,0.51809
1100,1100,2001,Hesse,4th Quintile,3 rooms,0.5444,54,7543,0.45745,0.6378
1101,1101,2001,Hesse,4th Quintile,4 rooms,0.4556,41,7543,0.37202,0.56957
1102,1102,2001,Hesse,5th Quintile,3 rooms,0.48032,42,7543,0.38822,0.56457
1103,1103,2001,Hesse,5th Quintile,4 rooms,0.51968,46,7543,0.42986,0.58823
1104,1104,2001,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.32696,33,7543,0.28544,0.37894
1105,1105,2001,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.36279,32,7543,0.29255,0.42393
1106,1106,2001,"Rhineland-Palatinate, Saarland",1st Quintile,4 rooms,0.31026,33,7543,0.24646,0.37726
1107,1107,2001,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.64799,45,7543,0.53743,0.76083
1108,1108,2001,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.35201,32,7543,0.29386,0.42153
1109,1109,2001,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.55113,36,7543,0.46408,0.66859
1110,1110,2001,"Rhineland-Palatinate, Saarland",3rd Quintile,4 rooms,0.44887,34,7543,0.37367,0.51376
1111,1111,2001,"Rhineland-Palatinate, Saarland",4th Quintile,3 rooms,0.36286,34,7543,0.29396,0.44355
1112,1112,2001,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.34026,36,7543,0.28775,0.41384
1113,1113,2001,"Rhineland-Palatinate, Saarland",4th Quintile,5 rooms,0.29688,31,7543,0.24774,0.33793
1114,1114,2001,Baden-Wuerttemberg,1st Quintile,2 rooms,0.26932,37,7543,0.21595,0.3178
1115,1115,2001,Baden-Wuerttemberg,1st Quintile,3 rooms,0.4926,86,7543,0.4114,0.57033
1116,1116,2001,Baden-Wuerttemberg,1st Quintile,4 rooms,0.23809,45,7543,0.18544,0.29788
1117,1117,2001,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.28798,48,7543,0.23132,0.35
1118,1118,2001,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.4406,78,7543,0.36351,0.52824
1119,1119,2001,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.27143,56,7543,0.22762,0.32723
1120,1120,2001,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.22647,49,7543,0.18076,0.2752
1121,1121,2001,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.34894,86,7543,0.30072,0.40153
1122,1122,2001,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.24204,62,7543,0.20035,0.28656
1123,1123,2001,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.18255,49,7543,0.15483,0.22031
1124,1124,2001,Baden-Wuerttemberg,4th Quintile,2 rooms,0.23322,54,7543,0.1959,0.27012
1125,1125,2001,Baden-Wuerttemberg,4th Quintile,3 rooms,0.34093,86,7543,0.30134,0.38124
1126,1126,2001,Baden-Wuerttemberg,4th Quintile,4 rooms,0.18928,57,7543,0.15767,0.22642
1127,1127,2001,Baden-Wuerttemberg,4th Quintile,5 rooms,0.14566,47,7543,0.12463,0.16527
1128,1128,2001,Baden-Wuerttemberg,4th Quintile,6 rooms,0.09091,31,7543,0.07582,0.10415
1129,1129,2001,Baden-Wuerttemberg,5th Quintile,3 rooms,0.31195,60,7543,0.26642,0.36248
1130,1130,2001,Baden-Wuerttemberg,5th Quintile,4 rooms,0.31912,73,7543,0.28142,0.35625
1131,1131,2001,Baden-Wuerttemberg,5th Quintile,5 rooms,0.2092,56,7543,0.17462,0.25144
1132,1132,2001,Baden-Wuerttemberg,5th Quintile,6 rooms,0.15973,44,7543,0.13994,0.18891
1133,1133,2001,Bavaria,1st Quintile,2 rooms,0.4293,73,7543,0.37454,0.47902
1134,1134,2001,Bavaria,1st Quintile,3 rooms,0.32676,71,7543,0.28117,0.36939
1135,1135,2001,Bavaria,1st Quintile,4 rooms,0.24394,53,7543,0.20659,0.28079
1136,1136,2001,Bavaria,2nd Quintile,2 rooms,0.27696,66,7543,0.23038,0.32479
1137,1137,2001,Bavaria,2nd Quintile,3 rooms,0.4043,105,7543,0.35687,0.45805
1138,1138,2001,Bavaria,2nd Quintile,4 rooms,0.18771,57,7543,0.15813,0.21676
1139,1139,2001,Bavaria,2nd Quintile,5 rooms,0.13103,38,7543,0.10575,0.15946
1140,1140,2001,Bavaria,3rd Quintile,2 rooms,0.23773,47,7543,0.19685,0.26977
1141,1141,2001,Bavaria,3rd Quintile,3 rooms,0.34021,92,7543,0.30981,0.38217
1142,1142,2001,Bavaria,3rd Quintile,4 rooms,0.20107,59,7543,0.17166,0.23741
1143,1143,2001,Bavaria,3rd Quintile,5 rooms,0.11743,36,7543,0.09833,0.13819
1144,1144,2001,Bavaria,3rd Quintile,6 rooms,0.10356,41,7543,0.08558,0.12408
1145,1145,2001,Bavaria,4th Quintile,2 rooms,0.19972,48,7543,0.16938,0.23218
1146,1146,2001,Bavaria,4th Quintile,3 rooms,0.3007,87,7543,0.26261,0.34554
1147,1147,2001,Bavaria,4th Quintile,4 rooms,0.25701,91,7543,0.23529,0.28064
1148,1148,2001,Bavaria,4th Quintile,5 rooms,0.14918,58,7543,0.12281,0.1759
1149,1149,2001,Bavaria,4th Quintile,6 rooms,0.09339,38,7543,0.07806,0.10841
1150,1150,2001,Bavaria,5th Quintile,2 rooms,0.14926,40,7543,0.12584,0.18128
1151,1151,2001,Bavaria,5th Quintile,3 rooms,0.2472,72,7543,0.21849,0.27589
1152,1152,2001,Bavaria,5th Quintile,4 rooms,0.31569,98,7543,0.28428,0.35252
1153,1153,2001,Bavaria,5th Quintile,5 rooms,0.1667,58,7543,0.14818,0.18672
1154,1154,2001,Bavaria,5th Quintile,6 rooms,0.12115,44,7543,0.10296,0.1413
1155,1155,2001,Berlin,1st Quintile,2 rooms,1.0,42,7543,0.87659,1.13528
1156,1156,2001,Berlin,2nd Quintile,3 rooms,1.0,31,7543,0.83483,1.14881
1157,1157,2001,Berlin,3rd Quintile,3 rooms,1.0,39,7543,0.83515,1.15066
1158,1158,2001,Berlin,4th Quintile,2 rooms,0.47929,31,7543,0.41861,0.54359
1159,1159,2001,Berlin,4th Quintile,3 rooms,0.52071,44,7543,0.44835,0.58385
1160,1160,2001,Berlin,5th Quintile,3 rooms,1.0,38,7543,0.82002,1.16118
1161,1161,2001,Brandenburg,1st Quintile,2 rooms,0.47306,38,7543,0.39848,0.5496
1162,1162,2001,Brandenburg,1st Quintile,3 rooms,0.52694,48,7543,0.45213,0.60492
1163,1163,2001,Brandenburg,2nd Quintile,3 rooms,1.0,62,7543,0.86587,1.13849
1164,1164,2001,Brandenburg,3rd Quintile,3 rooms,1.0,44,7543,0.84039,1.15511
1165,1165,2001,Brandenburg,4th Quintile,3 rooms,1.0,31,7543,0.83229,1.21436
1166,1166,2001,Saxony,1st Quintile,2 rooms,0.47399,61,7543,0.42145,0.5313
1167,1167,2001,Saxony,1st Quintile,3 rooms,0.52601,83,7543,0.46688,0.60358
1168,1168,2001,Saxony,2nd Quintile,2 rooms,0.32092,57,7543,0.28059,0.361
1169,1169,2001,Saxony,2nd Quintile,3 rooms,0.52688,109,7543,0.47806,0.57022
1170,1170,2001,Saxony,2nd Quintile,4 rooms,0.1522,46,7543,0.13444,0.168
1171,1171,2001,Saxony,3rd Quintile,3 rooms,0.59552,71,7543,0.52008,0.6729
1172,1172,2001,Saxony,3rd Quintile,4 rooms,0.40448,54,7543,0.35623,0.4638
1173,1173,2001,Saxony,4th Quintile,3 rooms,1.0,48,7543,0.83844,1.20977
1174,1174,2001,Saxony-Anhalt,1st Quintile,2 rooms,0.54478,34,7543,0.44728,0.64831
1175,1175,2001,Saxony-Anhalt,1st Quintile,3 rooms,0.45522,36,7543,0.38243,0.53751
1176,1176,2001,Saxony-Anhalt,2nd Quintile,3 rooms,1.0,64,7543,0.90358,1.12752
1177,1177,2001,Saxony-Anhalt,3rd Quintile,3 rooms,0.54951,42,7543,0.48803,0.63415
1178,1178,2001,Saxony-Anhalt,3rd Quintile,4 rooms,0.45049,32,7543,0.35148,0.54898
1179,1179,2001,Thuringa,1st Quintile,2 rooms,0.52039,36,7543,0.44267,0.60448
1180,1180,2001,Thuringa,1st Quintile,3 rooms,0.47961,43,7543,0.39078,0.56492
1181,1181,2001,Thuringa,2nd Quintile,3 rooms,1.0,42,7543,0.83767,1.17391
1182,1182,2001,Thuringa,3rd Quintile,3 rooms,1.0,45,7543,0.82386,1.17751
1183,1183,2002,Schleswig-Holstein,5th Quintile,5 rooms,1.0,34,7829,0.77754,1.22771
1184,1184,2002,Lower Saxony,1st Quintile,2 rooms,0.33156,35,7829,0.27829,0.38314
1185,1185,2002,Lower Saxony,1st Quintile,3 rooms,0.45798,59,7829,0.39074,0.51711
1186,1186,2002,Lower Saxony,1st Quintile,4 rooms,0.21046,32,7829,0.16937,0.25793
1187,1187,2002,Lower Saxony,2nd Quintile,3 rooms,0.57512,51,7829,0.49157,0.66922
1188,1188,2002,Lower Saxony,2nd Quintile,4 rooms,0.42488,36,7829,0.35274,0.50852
1189,1189,2002,Lower Saxony,3rd Quintile,3 rooms,0.4393,49,7829,0.35712,0.50974
1190,1190,2002,Lower Saxony,3rd Quintile,4 rooms,0.3088,41,7829,0.25449,0.37293
1191,1191,2002,Lower Saxony,3rd Quintile,5 rooms,0.25191,37,7829,0.21859,0.28751
1192,1192,2002,Lower Saxony,4th Quintile,3 rooms,0.26772,45,7829,0.21686,0.3258
1193,1193,2002,Lower Saxony,4th Quintile,4 rooms,0.3836,56,7829,0.3148,0.46193
1194,1194,2002,Lower Saxony,4th Quintile,5 rooms,0.34868,52,7829,0.28714,0.40256
1195,1195,2002,Lower Saxony,5th Quintile,3 rooms,0.23581,35,7829,0.19435,0.28289
1196,1196,2002,Lower Saxony,5th Quintile,4 rooms,0.31104,72,7829,0.24667,0.3829
1197,1197,2002,Lower Saxony,5th Quintile,5 rooms,0.25225,55,7829,0.19603,0.30781
1198,1198,2002,Lower Saxony,5th Quintile,6 rooms,0.20089,46,7829,0.14814,0.25644
1199,1199,2002,North Rhine-Westphalia,1st Quintile,2 rooms,0.4021,124,7829,0.364,0.44541
1200,1200,2002,North Rhine-Westphalia,1st Quintile,3 rooms,0.45743,156,7829,0.42021,0.50896
1201,1201,2002,North Rhine-Westphalia,1st Quintile,4 rooms,0.14047,56,7829,0.12357,0.16164
1202,1202,2002,North Rhine-Westphalia,2nd Quintile,2 rooms,0.29421,97,7829,0.26654,0.31893
1203,1203,2002,North Rhine-Westphalia,2nd Quintile,3 rooms,0.38466,164,7829,0.35233,0.42444
1204,1204,2002,North Rhine-Westphalia,2nd Quintile,4 rooms,0.20351,98,7829,0.18083,0.22879
1205,1205,2002,North Rhine-Westphalia,2nd Quintile,5 rooms,0.11762,53,7829,0.0953,0.14074
1206,1206,2002,North Rhine-Westphalia,3rd Quintile,2 rooms,0.23596,75,7829,0.20579,0.26351
1207,1207,2002,North Rhine-Westphalia,3rd Quintile,3 rooms,0.39372,164,7829,0.36205,0.43123
1208,1208,2002,North Rhine-Westphalia,3rd Quintile,4 rooms,0.16133,79,7829,0.14046,0.18635
1209,1209,2002,North Rhine-Westphalia,3rd Quintile,5 rooms,0.13604,67,7829,0.11556,0.15698
1210,1210,2002,North Rhine-Westphalia,3rd Quintile,6 rooms,0.07294,37,7829,0.05979,0.08805
1211,1211,2002,North Rhine-Westphalia,4th Quintile,2 rooms,0.21579,69,7829,0.18963,0.2458
1212,1212,2002,North Rhine-Westphalia,4th Quintile,3 rooms,0.34546,147,7829,0.31235,0.38204
1213,1213,2002,North Rhine-Westphalia,4th Quintile,4 rooms,0.20764,106,7829,0.1839,0.22782
1214,1214,2002,North Rhine-Westphalia,4th Quintile,5 rooms,0.14906,78,7829,0.13027,0.17134
1215,1215,2002,North Rhine-Westphalia,4th Quintile,6 rooms,0.08204,53,7829,0.06755,0.09546
1216,1216,2002,North Rhine-Westphalia,5th Quintile,2 rooms,0.12445,63,7829,0.10391,0.14784
1217,1217,2002,North Rhine-Westphalia,5th Quintile,3 rooms,0.28361,170,7829,0.25524,0.31444
1218,1218,2002,North Rhine-Westphalia,5th Quintile,4 rooms,0.23238,166,7829,0.20581,0.26211
1219,1219,2002,North Rhine-Westphalia,5th Quintile,5 rooms,0.20553,162,7829,0.17972,0.233
1220,1220,2002,North Rhine-Westphalia,5th Quintile,6 rooms,0.09965,111,7829,0.08411,0.11573
1221,1221,2002,North Rhine-Westphalia,5th Quintile,7 rooms,0.05438,61,7829,0.04078,0.06991
1222,1222,2002,Hesse,1st Quintile,2 rooms,0.44842,36,7829,0.36112,0.52468
1223,1223,2002,Hesse,1st Quintile,3 rooms,0.55158,49,7829,0.44199,0.66248
1224,1224,2002,Hesse,2nd Quintile,3 rooms,0.54899,38,7829,0.44238,0.66189
1225,1225,2002,Hesse,2nd Quintile,4 rooms,0.45101,33,7829,0.35741,0.55899
1226,1226,2002,Hesse,3rd Quintile,3 rooms,0.43596,35,7829,0.35391,0.53052
1227,1227,2002,Hesse,3rd Quintile,4 rooms,0.56404,38,7829,0.46971,0.67366
1228,1228,2002,Hesse,4th Quintile,3 rooms,0.56433,35,7829,0.48395,0.66268
1229,1229,2002,Hesse,4th Quintile,4 rooms,0.43567,31,7829,0.34638,0.52482
1230,1230,2002,Hesse,5th Quintile,2 rooms,0.24372,33,7829,0.19155,0.29928
1231,1231,2002,Hesse,5th Quintile,3 rooms,0.24693,51,7829,0.19999,0.29612
1232,1232,2002,Hesse,5th Quintile,4 rooms,0.22473,68,7829,0.17197,0.26796
1233,1233,2002,Hesse,5th Quintile,5 rooms,0.18136,70,7829,0.14563,0.22548
1234,1234,2002,Hesse,5th Quintile,6 rooms,0.10326,36,7829,0.07531,0.14156
1235,1235,2002,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.46605,34,7829,0.38124,0.56277
1236,1236,2002,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.53395,41,7829,0.43121,0.61505
1237,1237,2002,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.54262,35,7829,0.43727,0.64593
1238,1238,2002,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.45738,35,7829,0.37906,0.53651
1239,1239,2002,"Rhineland-Palatinate, Saarland",3rd Quintile,5 rooms,1.0,31,7829,0.85636,1.16421
1240,1240,2002,"Rhineland-Palatinate, Saarland",4th Quintile,3 rooms,0.47311,32,7829,0.39012,0.56219
1241,1241,2002,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.52689,43,7829,0.4326,0.60822
1242,1242,2002,"Rhineland-Palatinate, Saarland",5th Quintile,5 rooms,1.0,36,7829,0.6351,1.34768
1243,1243,2002,Baden-Wuerttemberg,1st Quintile,2 rooms,0.41342,47,7829,0.33889,0.49988
1244,1244,2002,Baden-Wuerttemberg,1st Quintile,3 rooms,0.36275,51,7829,0.29734,0.45782
1245,1245,2002,Baden-Wuerttemberg,1st Quintile,4 rooms,0.22383,41,7829,0.17794,0.27585
1246,1246,2002,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.56652,81,7829,0.46162,0.64345
1247,1247,2002,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.43348,63,7829,0.36828,0.50106
1248,1248,2002,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.19577,43,7829,0.14798,0.24212
1249,1249,2002,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.37328,78,7829,0.32141,0.42983
1250,1250,2002,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.26095,58,7829,0.22293,0.30238
1251,1251,2002,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.17001,37,7829,0.13461,0.20452
1252,1252,2002,Baden-Wuerttemberg,4th Quintile,2 rooms,0.25226,57,7829,0.21546,0.29563
1253,1253,2002,Baden-Wuerttemberg,4th Quintile,3 rooms,0.2876,76,7829,0.24917,0.32722
1254,1254,2002,Baden-Wuerttemberg,4th Quintile,4 rooms,0.24566,74,7829,0.20903,0.28587
1255,1255,2002,Baden-Wuerttemberg,4th Quintile,5 rooms,0.1388,47,7829,0.11401,0.16995
1256,1256,2002,Baden-Wuerttemberg,4th Quintile,6 rooms,0.07567,33,7829,0.05804,0.09368
1257,1257,2002,Baden-Wuerttemberg,5th Quintile,3 rooms,0.26523,74,7829,0.22597,0.32739
1258,1258,2002,Baden-Wuerttemberg,5th Quintile,4 rooms,0.28443,102,7829,0.23827,0.3306
1259,1259,2002,Baden-Wuerttemberg,5th Quintile,5 rooms,0.22331,103,7829,0.17559,0.26118
1260,1260,2002,Baden-Wuerttemberg,5th Quintile,6 rooms,0.12135,57,7829,0.08795,0.15633
1261,1261,2002,Baden-Wuerttemberg,5th Quintile,7 rooms,0.10568,50,7829,0.07716,0.13435
1262,1262,2002,Bavaria,1st Quintile,2 rooms,0.55615,72,7829,0.48316,0.64491
1263,1263,2002,Bavaria,1st Quintile,3 rooms,0.44385,77,7829,0.38662,0.49368
1264,1264,2002,Bavaria,2nd Quintile,2 rooms,0.18899,40,7829,0.14709,0.21929
1265,1265,2002,Bavaria,2nd Quintile,3 rooms,0.37504,81,7829,0.31677,0.43747
1266,1266,2002,Bavaria,2nd Quintile,4 rooms,0.2476,58,7829,0.21251,0.29185
1267,1267,2002,Bavaria,2nd Quintile,5 rooms,0.18837,38,7829,0.15388,0.22704
1268,1268,2002,Bavaria,3rd Quintile,2 rooms,0.23835,48,7829,0.20463,0.27667
1269,1269,2002,Bavaria,3rd Quintile,3 rooms,0.3831,91,7829,0.33624,0.425
1270,1270,2002,Bavaria,3rd Quintile,4 rooms,0.25334,59,7829,0.21895,0.2904
1271,1271,2002,Bavaria,3rd Quintile,5 rooms,0.12522,37,7829,0.10292,0.15669
1272,1272,2002,Bavaria,4th Quintile,2 rooms,0.16268,43,7829,0.13138,0.19441
1273,1273,2002,Bavaria,4th Quintile,3 rooms,0.28437,78,7829,0.24327,0.32949
1274,1274,2002,Bavaria,4th Quintile,4 rooms,0.27441,85,7829,0.23981,0.31981
1275,1275,2002,Bavaria,4th Quintile,5 rooms,0.21029,75,7829,0.17291,0.24611
1276,1276,2002,Bavaria,4th Quintile,6 rooms,0.06825,31,7829,0.04958,0.08574
1277,1277,2002,Bavaria,5th Quintile,2 rooms,0.14195,49,7829,0.11195,0.16841
1278,1278,2002,Bavaria,5th Quintile,3 rooms,0.22857,95,7829,0.19165,0.25803
1279,1279,2002,Bavaria,5th Quintile,4 rooms,0.24911,123,7829,0.21127,0.27992
1280,1280,2002,Bavaria,5th Quintile,5 rooms,0.20061,113,7829,0.16971,0.23244
1281,1281,2002,Bavaria,5th Quintile,6 rooms,0.12024,100,7829,0.10117,0.14056
1282,1282,2002,Bavaria,5th Quintile,7 rooms,0.05952,38,7829,0.04154,0.08075
1283,1283,2002,Berlin,1st Quintile,2 rooms,1.0,43,7829,0.85389,1.14692
1284,1284,2002,Berlin,3rd Quintile,3 rooms,1.0,45,7829,0.84905,1.15198
1285,1285,2002,Berlin,4th Quintile,3 rooms,1.0,48,7829,0.89103,1.13719
1286,1286,2002,Berlin,5th Quintile,3 rooms,1.0,40,7829,0.78503,1.25077
1287,1287,2002,Brandenburg,1st Quintile,2 rooms,0.56782,40,7829,0.46332,0.68634
1288,1288,2002,Brandenburg,1st Quintile,3 rooms,0.43218,36,7829,0.34768,0.51847
1289,1289,2002,Brandenburg,2nd Quintile,3 rooms,1.0,62,7829,0.8713,1.1345
1290,1290,2002,Brandenburg,3rd Quintile,3 rooms,1.0,44,7829,0.84658,1.1648
1291,1291,2002,Brandenburg,4th Quintile,3 rooms,0.59944,37,7829,0.50542,0.69529
1292,1292,2002,Brandenburg,4th Quintile,4 rooms,0.40056,31,7829,0.32056,0.49625
1293,1293,2002,Saxony,1st Quintile,2 rooms,0.43652,58,7829,0.38497,0.49067
1294,1294,2002,Saxony,1st Quintile,3 rooms,0.4103,75,7829,0.35816,0.46805
1295,1295,2002,Saxony,1st Quintile,4 rooms,0.15318,31,7829,0.12384,0.18486
1296,1296,2002,Saxony,2nd Quintile,2 rooms,0.37347,58,7829,0.33333,0.42269
1297,1297,2002,Saxony,2nd Quintile,3 rooms,0.45671,85,7829,0.40703,0.50917
1298,1298,2002,Saxony,2nd Quintile,4 rooms,0.16982,40,7829,0.14253,0.20161
1299,1299,2002,Saxony,3rd Quintile,2 rooms,0.291,31,7829,0.24681,0.34559
1300,1300,2002,Saxony,3rd Quintile,3 rooms,0.51441,70,7829,0.4468,0.58661
1301,1301,2002,Saxony,3rd Quintile,4 rooms,0.19459,38,7829,0.16495,0.23483
1302,1302,2002,Saxony,4th Quintile,3 rooms,1.0,42,7829,0.77479,1.20394
1303,1303,2002,Saxony-Anhalt,1st Quintile,2 rooms,0.54328,42,7829,0.44545,0.65352
1304,1304,2002,Saxony-Anhalt,1st Quintile,3 rooms,0.45672,51,7829,0.39309,0.51828
1305,1305,2002,Saxony-Anhalt,2nd Quintile,3 rooms,1.0,48,7829,0.84453,1.12266
1306,1306,2002,Saxony-Anhalt,3rd Quintile,3 rooms,1.0,39,7829,0.84195,1.12776
1307,1307,2002,Thuringa,1st Quintile,2 rooms,0.55682,32,7829,0.48172,0.64076
1308,1308,2002,Thuringa,1st Quintile,3 rooms,0.44318,38,7829,0.35696,0.54147
1309,1309,2002,Thuringa,2nd Quintile,3 rooms,1.0,56,7829,0.84458,1.14136
1310,1310,2002,Thuringa,3rd Quintile,3 rooms,1.0,35,7829,0.82767,1.23199
1311,1311,2003,Schleswig-Holstein,5th Quintile,5 rooms,1.0,39,7452,0.73973,1.25781
1312,1312,2003,Lower Saxony,1st Quintile,2 rooms,0.4366,38,7452,0.35996,0.50423
1313,1313,2003,Lower Saxony,1st Quintile,3 rooms,0.5634,54,7452,0.47138,0.65659
1314,1314,2003,Lower Saxony,2nd Quintile,3 rooms,0.66284,55,7452,0.57643,0.75662
1315,1315,2003,Lower Saxony,2nd Quintile,4 rooms,0.33716,32,7452,0.27873,0.39741
1316,1316,2003,Lower Saxony,3rd Quintile,3 rooms,0.43294,51,7452,0.36527,0.50737
1317,1317,2003,Lower Saxony,3rd Quintile,4 rooms,0.30175,46,7452,0.24748,0.35834
1318,1318,2003,Lower Saxony,3rd Quintile,5 rooms,0.26531,35,7452,0.21995,0.31954
1319,1319,2003,Lower Saxony,4th Quintile,3 rooms,0.32867,43,7452,0.27296,0.39116
1320,1320,2003,Lower Saxony,4th Quintile,4 rooms,0.36577,52,7452,0.30458,0.4272
1321,1321,2003,Lower Saxony,4th Quintile,5 rooms,0.30556,45,7452,0.25368,0.36571
1322,1322,2003,Lower Saxony,5th Quintile,3 rooms,0.24981,36,7452,0.20152,0.30415
1323,1323,2003,Lower Saxony,5th Quintile,4 rooms,0.32896,66,7452,0.24719,0.44812
1324,1324,2003,Lower Saxony,5th Quintile,5 rooms,0.26084,50,7452,0.20793,0.30948
1325,1325,2003,Lower Saxony,5th Quintile,6 rooms,0.16039,42,7452,0.1216,0.21798
1326,1326,2003,North Rhine-Westphalia,1st Quintile,2 rooms,0.41083,134,7452,0.3698,0.44486
1327,1327,2003,North Rhine-Westphalia,1st Quintile,3 rooms,0.41009,154,7452,0.37021,0.45034
1328,1328,2003,North Rhine-Westphalia,1st Quintile,4 rooms,0.17908,64,7452,0.15236,0.21376
1329,1329,2003,North Rhine-Westphalia,2nd Quintile,2 rooms,0.22154,71,7452,0.19504,0.24853
1330,1330,2003,North Rhine-Westphalia,2nd Quintile,3 rooms,0.47151,183,7452,0.42755,0.50952
1331,1331,2003,North Rhine-Westphalia,2nd Quintile,4 rooms,0.18681,91,7452,0.16087,0.21523
1332,1332,2003,North Rhine-Westphalia,2nd Quintile,5 rooms,0.12014,55,7452,0.10163,0.14174
1333,1333,2003,North Rhine-Westphalia,3rd Quintile,2 rooms,0.24304,74,7452,0.21375,0.27225
1334,1334,2003,North Rhine-Westphalia,3rd Quintile,3 rooms,0.32087,136,7452,0.28983,0.35677
1335,1335,2003,North Rhine-Westphalia,3rd Quintile,4 rooms,0.19014,79,7452,0.16417,0.22263
1336,1336,2003,North Rhine-Westphalia,3rd Quintile,5 rooms,0.15022,69,7452,0.12783,0.17512
1337,1337,2003,North Rhine-Westphalia,3rd Quintile,6 rooms,0.09573,40,7452,0.07316,0.12013
1338,1338,2003,North Rhine-Westphalia,4th Quintile,2 rooms,0.18753,71,7452,0.1594,0.21588
1339,1339,2003,North Rhine-Westphalia,4th Quintile,3 rooms,0.37537,153,7452,0.34035,0.4143
1340,1340,2003,North Rhine-Westphalia,4th Quintile,4 rooms,0.19737,106,7452,0.18064,0.22537
1341,1341,2003,North Rhine-Westphalia,4th Quintile,5 rooms,0.16269,84,7452,0.13707,0.19595
1342,1342,2003,North Rhine-Westphalia,4th Quintile,6 rooms,0.07704,49,7452,0.06722,0.08991
1343,1343,2003,North Rhine-Westphalia,5th Quintile,2 rooms,0.13211,54,7452,0.10533,0.16629
1344,1344,2003,North Rhine-Westphalia,5th Quintile,3 rooms,0.29369,144,7452,0.261,0.32886
