,Unnamed: 0,year,bula_h,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1662,1662,2010,Thuringa,6 rooms,0.0843,47,13039,0.05696,0.13036
1663,1663,2011,Schleswig-Holstein,2 rooms,0.16938,64,15955,0.13939,0.21086
1664,1664,2011,Schleswig-Holstein,3 rooms,0.28611,161,15955,0.24478,0.34029
1665,1665,2011,Schleswig-Holstein,4 rooms,0.21107,139,15955,0.17322,0.24501
1666,1666,2011,Schleswig-Holstein,5 rooms,0.19457,110,15955,0.15741,0.22875
1667,1667,2011,Schleswig-Holstein,6 rooms,0.10096,59,15955,0.06844,0.13848
1668,1668,2011,Schleswig-Holstein,7 rooms,0.03791,31,15955,0.02166,0.05631
1669,1669,2011,Hamburg,2 rooms,0.38022,57,15955,0.30406,0.4639
1670,1670,2011,Hamburg,3 rooms,0.44836,103,15955,0.35846,0.50953
1671,1671,2011,Hamburg,4 rooms,0.17141,49,15955,0.13052,0.22193
1672,1672,2011,Lower Saxony,2 rooms,0.12789,106,15955,0.1099,0.14507
1673,1673,2011,Lower Saxony,3 rooms,0.27955,325,15955,0.25248,0.30939
1674,1674,2011,Lower Saxony,4 rooms,0.22653,378,15955,0.20358,0.25277
1675,1675,2011,Lower Saxony,5 rooms,0.1744,268,15955,0.1523,0.19845
1676,1676,2011,Lower Saxony,6 rooms,0.10668,198,15955,0.09208,0.12437
1677,1677,2011,Lower Saxony,7 rooms,0.05239,110,15955,0.04214,0.06418
1678,1678,2011,Lower Saxony,8 rooms,0.03256,68,15955,0.02563,0.04061
1679,1679,2011,Bremen,3 rooms,1.0,57,15955,0.75892,1.26977
1680,1680,2011,North Rhine-Westphalia,1 room,0.0241,44,15955,0.02034,0.02794
1681,1681,2011,North Rhine-Westphalia,2 rooms,0.19016,403,15955,0.1758,0.20318
1682,1682,2011,North Rhine-Westphalia,3 rooms,0.33007,1034,15955,0.31285,0.34868
1683,1683,2011,North Rhine-Westphalia,4 rooms,0.19101,688,15955,0.17718,0.20695
1684,1684,2011,North Rhine-Westphalia,5 rooms,0.14159,528,15955,0.12749,0.15385
1685,1685,2011,North Rhine-Westphalia,6 rooms,0.06652,311,15955,0.05897,0.07486
1686,1686,2011,North Rhine-Westphalia,7 rooms,0.03325,154,15955,0.02673,0.03903
1687,1687,2011,North Rhine-Westphalia,8 rooms,0.01621,73,15955,0.01202,0.02145
1688,1688,2011,North Rhine-Westphalia,9 rooms,0.00708,36,15955,0.00422,0.01002
1689,1689,2011,Hesse,2 rooms,0.20517,138,15955,0.17863,0.22989
1690,1690,2011,Hesse,3 rooms,0.30537,343,15955,0.27435,0.34091
1691,1691,2011,Hesse,4 rooms,0.18881,252,15955,0.16391,0.2159
1692,1692,2011,Hesse,5 rooms,0.15725,174,15955,0.13142,0.18128
1693,1693,2011,Hesse,6 rooms,0.0886,117,15955,0.07271,0.10462
1694,1694,2011,Hesse,7 rooms,0.02767,57,15955,0.02142,0.03656
1695,1695,2011,Hesse,8 rooms,0.02712,37,15955,0.01845,0.03657
1696,1696,2011,"Rhineland-Palatinate, Saarland",2 rooms,0.17122,113,15955,0.14709,0.19819
1697,1697,2011,"Rhineland-Palatinate, Saarland",3 rooms,0.26083,213,15955,0.22032,0.29071
1698,1698,2011,"Rhineland-Palatinate, Saarland",4 rooms,0.18316,182,15955,0.15719,0.21367
1699,1699,2011,"Rhineland-Palatinate, Saarland",5 rooms,0.16705,162,15955,0.13946,0.19202
1700,1700,2011,"Rhineland-Palatinate, Saarland",6 rooms,0.14233,140,15955,0.12131,0.16747
1701,1701,2011,"Rhineland-Palatinate, Saarland",7 rooms,0.07541,68,15955,0.05493,0.09427
1702,1702,2011,Baden-Wuerttemberg,1 room,0.02955,31,15955,0.02395,0.03505
1703,1703,2011,Baden-Wuerttemberg,2 rooms,0.17001,218,15955,0.1532,0.18932
1704,1704,2011,Baden-Wuerttemberg,3 rooms,0.27477,486,15955,0.25238,0.2957
1705,1705,2011,Baden-Wuerttemberg,4 rooms,0.19529,428,15955,0.17452,0.21565
1706,1706,2011,Baden-Wuerttemberg,5 rooms,0.16257,352,15955,0.14398,0.18158
1707,1707,2011,Baden-Wuerttemberg,6 rooms,0.09802,245,15955,0.08165,0.11276
1708,1708,2011,Baden-Wuerttemberg,7 rooms,0.04499,124,15955,0.03712,0.05327
1709,1709,2011,Baden-Wuerttemberg,8 rooms,0.02479,77,15955,0.01797,0.03234
1710,1710,2011,Bavaria,1 room,0.04071,47,15955,0.03321,0.04754
1711,1711,2011,Bavaria,2 rooms,0.19364,303,15955,0.17707,0.20857
1712,1712,2011,Bavaria,3 rooms,0.28056,686,15955,0.25891,0.30402
1713,1713,2011,Bavaria,4 rooms,0.19043,521,15955,0.17223,0.20744
1714,1714,2011,Bavaria,5 rooms,0.1375,435,15955,0.12196,0.15347
1715,1715,2011,Bavaria,6 rooms,0.07789,279,15955,0.06871,0.08889
1716,1716,2011,Bavaria,7 rooms,0.04754,160,15955,0.03892,0.0579
1717,1717,2011,Bavaria,8 rooms,0.01701,71,15955,0.0119,0.02201
1718,1718,2011,Bavaria,9 rooms,0.00892,40,15955,0.00639,0.0115
1719,1719,2011,Bavaria,10 or more rooms,0.00579,33,15955,0.00374,0.00786
1720,1720,2011,Berlin,1 room,0.10619,39,15955,0.08584,0.13035
1721,1721,2011,Berlin,2 rooms,0.32516,161,15955,0.28162,0.36148
1722,1722,2011,Berlin,3 rooms,0.37402,260,15955,0.32971,0.4129
1723,1723,2011,Berlin,4 rooms,0.14209,129,15955,0.12403,0.16461
1724,1724,2011,Berlin,5 rooms,0.05254,55,15955,0.03909,0.06642
1725,1725,2011,Brandenburg,2 rooms,0.2604,103,15955,0.21109,0.30943
1726,1726,2011,Brandenburg,3 rooms,0.36612,251,15955,0.32429,0.40751
1727,1727,2011,Brandenburg,4 rooms,0.22003,163,15955,0.17603,0.26159
1728,1728,2011,Brandenburg,5 rooms,0.08363,77,15955,0.06401,0.10184
1729,1729,2011,Brandenburg,6 rooms,0.06983,44,15955,0.04802,0.094
1730,1730,2011,Mecklenburg-Western Pomerania,2 rooms,0.28407,68,15955,0.24021,0.33453
1731,1731,2011,Mecklenburg-Western Pomerania,3 rooms,0.3502,146,15955,0.28893,0.40157
1732,1732,2011,Mecklenburg-Western Pomerania,4 rooms,0.2189,89,15955,0.17991,0.27099
1733,1733,2011,Mecklenburg-Western Pomerania,5 rooms,0.14683,55,15955,0.10409,0.2057
1734,1734,2011,Saxony,2 rooms,0.25159,158,15955,0.22116,0.2857
1735,1735,2011,Saxony,3 rooms,0.43044,415,15955,0.39123,0.46833
1736,1736,2011,Saxony,4 rooms,0.17435,234,15955,0.15446,0.19894
1737,1737,2011,Saxony,5 rooms,0.09748,122,15955,0.07858,0.11732
1738,1738,2011,Saxony,6 rooms,0.04615,69,15955,0.03443,0.05995
1739,1739,2011,Saxony-Anhalt,2 rooms,0.24853,105,15955,0.20512,0.29228
1740,1740,2011,Saxony-Anhalt,3 rooms,0.34167,220,15955,0.30881,0.37806
1741,1741,2011,Saxony-Anhalt,4 rooms,0.24822,180,15955,0.21765,0.29447
1742,1742,2011,Saxony-Anhalt,5 rooms,0.11224,61,15955,0.07786,0.16045
1743,1743,2011,Saxony-Anhalt,6 rooms,0.04935,46,15955,0.03806,0.06512
1744,1744,2011,Thuringa,1 room,0.07214,39,15955,0.06074,0.08406
1745,1745,2011,Thuringa,2 rooms,0.24238,96,15955,0.20062,0.2927
1746,1746,2011,Thuringa,3 rooms,0.33512,214,15955,0.28705,0.37684
1747,1747,2011,Thuringa,4 rooms,0.19822,146,15955,0.16656,0.22931
1748,1748,2011,Thuringa,5 rooms,0.10111,77,15955,0.08354,0.1299
1749,1749,2011,Thuringa,6 rooms,0.05104,47,15955,0.04028,0.06457
1750,1750,2012,Schleswig-Holstein,2 rooms,0.15159,62,15672,0.11521,0.18364
1751,1751,2012,Schleswig-Holstein,3 rooms,0.30344,171,15672,0.25174,0.36401
1752,1752,2012,Schleswig-Holstein,4 rooms,0.23242,150,15672,0.19674,0.27033
1753,1753,2012,Schleswig-Holstein,5 rooms,0.17488,104,15672,0.1351,0.21202
1754,1754,2012,Schleswig-Holstein,6 rooms,0.09283,51,15672,0.05698,0.12731
1755,1755,2012,Schleswig-Holstein,7 rooms,0.04483,34,15672,0.02787,0.06791
1756,1756,2012,Hamburg,2 rooms,0.32208,53,15672,0.26348,0.39655
1757,1757,2012,Hamburg,3 rooms,0.46972,106,15672,0.38692,0.56321
1758,1758,2012,Hamburg,4 rooms,0.2082,54,15672,0.15858,0.25658
1759,1759,2012,Lower Saxony,2 rooms,0.13901,114,15672,0.12063,0.15798
1760,1760,2012,Lower Saxony,3 rooms,0.27348,321,15672,0.24699,0.29644
1761,1761,2012,Lower Saxony,4 rooms,0.22289,356,15672,0.20083,0.24578
1762,1762,2012,Lower Saxony,5 rooms,0.17737,274,15672,0.1573,0.1985
1763,1763,2012,Lower Saxony,6 rooms,0.10283,186,15672,0.0907,0.11837
1764,1764,2012,Lower Saxony,7 rooms,0.05114,106,15672,0.04089,0.06303
1765,1765,2012,Lower Saxony,8 rooms,0.03328,66,15672,0.02558,0.04085
1766,1766,2012,Bremen,3 rooms,1.0,59,15672,0.76744,1.20589
1767,1767,2012,North Rhine-Westphalia,1 room,0.02908,57,15672,0.02378,0.035
1768,1768,2012,North Rhine-Westphalia,2 rooms,0.18991,389,15672,0.17684,0.20386
1769,1769,2012,North Rhine-Westphalia,3 rooms,0.32542,1000,15672,0.30726,0.34646
1770,1770,2012,North Rhine-Westphalia,4 rooms,0.19022,681,15672,0.17692,0.20178
1771,1771,2012,North Rhine-Westphalia,5 rooms,0.14377,508,15672,0.12989,0.15594
1772,1772,2012,North Rhine-Westphalia,6 rooms,0.06768,298,15672,0.05968,0.07788
1773,1773,2012,North Rhine-Westphalia,7 rooms,0.03443,150,15672,0.02861,0.04104
1774,1774,2012,North Rhine-Westphalia,8 rooms,0.0149,64,15672,0.01013,0.01973
1775,1775,2012,North Rhine-Westphalia,9 rooms,0.00458,32,15672,0.00333,0.00622
1776,1776,2012,Hesse,2 rooms,0.18633,131,15672,0.16582,0.21034
1777,1777,2012,Hesse,3 rooms,0.30822,325,15672,0.27494,0.34873
1778,1778,2012,Hesse,4 rooms,0.19963,242,15672,0.17612,0.22872
1779,1779,2012,Hesse,5 rooms,0.14232,173,15672,0.11869,0.16153
1780,1780,2012,Hesse,6 rooms,0.09774,119,15672,0.07863,0.11905
1781,1781,2012,Hesse,7 rooms,0.03935,62,15672,0.02873,0.04976
1782,1782,2012,Hesse,8 rooms,0.02641,42,15672,0.01639,0.03761
1783,1783,2012,"Rhineland-Palatinate, Saarland",2 rooms,0.19014,114,15672,0.16371,0.21771
1784,1784,2012,"Rhineland-Palatinate, Saarland",3 rooms,0.23826,205,15672,0.20691,0.27124
1785,1785,2012,"Rhineland-Palatinate, Saarland",4 rooms,0.19745,180,15672,0.16924,0.22928
1786,1786,2012,"Rhineland-Palatinate, Saarland",5 rooms,0.15561,148,15672,0.13348,0.18389
1787,1787,2012,"Rhineland-Palatinate, Saarland",6 rooms,0.15075,145,15672,0.13103,0.17713
1788,1788,2012,"Rhineland-Palatinate, Saarland",7 rooms,0.0678,66,15672,0.05181,0.08666
1789,1789,2012,Baden-Wuerttemberg,1 room,0.0384,41,15672,0.0326,0.04481
1790,1790,2012,Baden-Wuerttemberg,2 rooms,0.15141,189,15672,0.1353,0.16913
1791,1791,2012,Baden-Wuerttemberg,3 rooms,0.28281,455,15672,0.25619,0.3099
1792,1792,2012,Baden-Wuerttemberg,4 rooms,0.20894,412,15672,0.187,0.23198
1793,1793,2012,Baden-Wuerttemberg,5 rooms,0.15886,334,15672,0.13828,0.17768
1794,1794,2012,Baden-Wuerttemberg,6 rooms,0.08977,235,15672,0.07692,0.10438
1795,1795,2012,Baden-Wuerttemberg,7 rooms,0.04836,130,15672,0.04061,0.0569
1796,1796,2012,Baden-Wuerttemberg,8 rooms,0.02146,68,15672,0.01592,0.02748
1797,1797,2012,Bavaria,1 room,0.03621,49,15672,0.02946,0.04366
1798,1798,2012,Bavaria,2 rooms,0.19339,313,15672,0.17555,0.21563
1799,1799,2012,Bavaria,3 rooms,0.28772,674,15672,0.26553,0.30927
1800,1800,2012,Bavaria,4 rooms,0.18783,503,15672,0.17072,0.20578
1801,1801,2012,Bavaria,5 rooms,0.1347,410,15672,0.12158,0.14636
1802,1802,2012,Bavaria,6 rooms,0.07324,285,15672,0.06354,0.0828
1803,1803,2012,Bavaria,7 rooms,0.0474,152,15672,0.03867,0.05757
1804,1804,2012,Bavaria,8 rooms,0.02084,72,15672,0.01485,0.02711
1805,1805,2012,Bavaria,9 rooms,0.00909,34,15672,0.00566,0.01374
1806,1806,2012,Bavaria,10 or more rooms,0.00959,40,15672,0.00645,0.01283
1807,1807,2012,Berlin,1 room,0.09093,38,15672,0.06632,0.11164
1808,1808,2012,Berlin,2 rooms,0.35805,181,15672,0.32004,0.39347
1809,1809,2012,Berlin,3 rooms,0.34674,250,15672,0.30469,0.38437
1810,1810,2012,Berlin,4 rooms,0.15013,143,15672,0.13065,0.17884
1811,1811,2012,Berlin,5 rooms,0.05415,55,15672,0.04223,0.06654
1812,1812,2012,Brandenburg,2 rooms,0.25755,103,15672,0.21867,0.30606
1813,1813,2012,Brandenburg,3 rooms,0.38235,240,15672,0.33929,0.43555
1814,1814,2012,Brandenburg,4 rooms,0.20933,152,15672,0.17383,0.25697
1815,1815,2012,Brandenburg,5 rooms,0.09741,86,15672,0.07812,0.11781
1816,1816,2012,Brandenburg,6 rooms,0.05337,39,15672,0.03975,0.07092
1817,1817,2012,Mecklenburg-Western Pomerania,2 rooms,0.29797,75,15672,0.26426,0.34402
1818,1818,2012,Mecklenburg-Western Pomerania,3 rooms,0.35294,137,15672,0.28814,0.41345
1819,1819,2012,Mecklenburg-Western Pomerania,4 rooms,0.24158,97,15672,0.19306,0.30468
1820,1820,2012,Mecklenburg-Western Pomerania,5 rooms,0.10751,47,15672,0.07272,0.14802
1821,1821,2012,Saxony,1 room,0.0465,33,15672,0.03911,0.055
1822,1822,2012,Saxony,2 rooms,0.23274,164,15672,0.20786,0.2648
1823,1823,2012,Saxony,3 rooms,0.40782,415,15672,0.36743,0.44481
1824,1824,2012,Saxony,4 rooms,0.17503,236,15672,0.15677,0.20127
1825,1825,2012,Saxony,5 rooms,0.09005,121,15672,0.07238,0.10763
1826,1826,2012,Saxony,6 rooms,0.04787,72,15672,0.0357,0.05828
1827,1827,2012,Saxony-Anhalt,2 rooms,0.23796,94,15672,0.1891,0.28402
1828,1828,2012,Saxony-Anhalt,3 rooms,0.36728,217,15672,0.3262,0.41601
1829,1829,2012,Saxony-Anhalt,4 rooms,0.24701,165,15672,0.21605,0.28639
1830,1830,2012,Saxony-Anhalt,5 rooms,0.09895,67,15672,0.07371,0.13552
1831,1831,2012,Saxony-Anhalt,6 rooms,0.0488,42,15672,0.03046,0.06981
1832,1832,2012,Thuringa,1 room,0.07099,36,15672,0.05844,0.08369
1833,1833,2012,Thuringa,2 rooms,0.2403,85,15672,0.19992,0.27921
1834,1834,2012,Thuringa,3 rooms,0.31017,205,15672,0.27114,0.35968
1835,1835,2012,Thuringa,4 rooms,0.21723,159,15672,0.18322,0.25875
1836,1836,2012,Thuringa,5 rooms,0.10857,85,15672,0.08903,0.12919
1837,1837,2012,Thuringa,6 rooms,0.05275,39,15672,0.03442,0.0764
1838,1838,2013,Schleswig-Holstein,2 rooms,0.18214,90,17246,0.14592,0.22126
1839,1839,2013,Schleswig-Holstein,3 rooms,0.28692,187,17246,0.23697,0.32141
1840,1840,2013,Schleswig-Holstein,4 rooms,0.20253,150,17246,0.16314,0.2416
1841,1841,2013,Schleswig-Holstein,5 rooms,0.17811,107,17246,0.14328,0.22514
1842,1842,2013,Schleswig-Holstein,6 rooms,0.10615,55,17246,0.0713,0.15077
1843,1843,2013,Schleswig-Holstein,7 rooms,0.04415,34,17246,0.03003,0.06148
1844,1844,2013,Hamburg,2 rooms,0.24018,57,17246,0.17993,0.2998
1845,1845,2013,Hamburg,3 rooms,0.47622,142,17246,0.39557,0.55568
1846,1846,2013,Hamburg,4 rooms,0.2061,74,17246,0.16114,0.25897
1847,1847,2013,Hamburg,5 rooms,0.0775,33,17246,0.04922,0.11343
1848,1848,2013,Lower Saxony,2 rooms,0.14835,152,17246,0.1313,0.16653
1849,1849,2013,Lower Saxony,3 rooms,0.28117,378,17246,0.24408,0.31968
1850,1850,2013,Lower Saxony,4 rooms,0.20961,374,17246,0.18414,0.23677
1851,1851,2013,Lower Saxony,5 rooms,0.17335,285,17246,0.15271,0.19691
1852,1852,2013,Lower Saxony,6 rooms,0.11186,197,17246,0.09639,0.12869
1853,1853,2013,Lower Saxony,7 rooms,0.04853,110,17246,0.03932,0.06064
1854,1854,2013,Lower Saxony,8 rooms,0.02713,61,17246,0.02027,0.03368
1855,1855,2013,Bremen,3 rooms,0.7,57,17246,0.50471,0.91114
1856,1856,2013,Bremen,4 rooms,0.3,33,17246,0.18043,0.4415
1857,1857,2013,North Rhine-Westphalia,1 room,0.02489,70,17246,0.01939,0.03117
1858,1858,2013,North Rhine-Westphalia,2 rooms,0.19493,464,17246,0.17674,0.21187
1859,1859,2013,North Rhine-Westphalia,3 rooms,0.3239,1201,17246,0.30533,0.34666
1860,1860,2013,North Rhine-Westphalia,4 rooms,0.18719,774,17246,0.17202,0.20075
1861,1861,2013,North Rhine-Westphalia,5 rooms,0.148,555,17246,0.13421,0.15971
1862,1862,2013,North Rhine-Westphalia,6 rooms,0.06645,314,17246,0.059,0.0752
1863,1863,2013,North Rhine-Westphalia,7 rooms,0.03866,163,17246,0.03288,0.04662
1864,1864,2013,North Rhine-Westphalia,8 rooms,0.01597,66,17246,0.01124,0.02091
1865,1865,2013,Hesse,2 rooms,0.19534,179,17246,0.17144,0.22098
1866,1866,2013,Hesse,3 rooms,0.32044,388,17246,0.2853,0.35413
1867,1867,2013,Hesse,4 rooms,0.20119,281,17246,0.17282,0.22495
1868,1868,2013,Hesse,5 rooms,0.13781,182,17246,0.11957,0.1613
1869,1869,2013,Hesse,6 rooms,0.08828,126,17246,0.07082,0.10365
1870,1870,2013,Hesse,7 rooms,0.02737,55,17246,0.02013,0.03703
1871,1871,2013,Hesse,8 rooms,0.02958,44,17246,0.01919,0.04096
1872,1872,2013,"Rhineland-Palatinate, Saarland",1 room,0.0476,32,17246,0.03644,0.05915
1873,1873,2013,"Rhineland-Palatinate, Saarland",2 rooms,0.15798,119,17246,0.13253,0.18415
1874,1874,2013,"Rhineland-Palatinate, Saarland",3 rooms,0.25006,248,17246,0.22352,0.28242
1875,1875,2013,"Rhineland-Palatinate, Saarland",4 rooms,0.15451,196,17246,0.13251,0.18178
1876,1876,2013,"Rhineland-Palatinate, Saarland",5 rooms,0.16503,168,17246,0.14155,0.18813
1877,1877,2013,"Rhineland-Palatinate, Saarland",6 rooms,0.15076,159,17246,0.12854,0.17607
1878,1878,2013,"Rhineland-Palatinate, Saarland",7 rooms,0.05019,58,17246,0.03785,0.06514
1879,1879,2013,"Rhineland-Palatinate, Saarland",8 rooms,0.02387,31,17246,0.01478,0.03397
1880,1880,2013,Baden-Wuerttemberg,1 room,0.04008,46,17246,0.03208,0.05039
1881,1881,2013,Baden-Wuerttemberg,2 rooms,0.15985,238,17246,0.14292,0.1788
1882,1882,2013,Baden-Wuerttemberg,3 rooms,0.27224,551,17246,0.24509,0.29813
1883,1883,2013,Baden-Wuerttemberg,4 rooms,0.20853,474,17246,0.18276,0.22873
1884,1884,2013,Baden-Wuerttemberg,5 rooms,0.16248,362,17246,0.14195,0.18217
1885,1885,2013,Baden-Wuerttemberg,6 rooms,0.08687,230,17246,0.07573,0.10361
1886,1886,2013,Baden-Wuerttemberg,7 rooms,0.04763,125,17246,0.03817,0.05991
1887,1887,2013,Baden-Wuerttemberg,8 rooms,0.02232,69,17246,0.0164,0.03071
1888,1888,2013,Bavaria,1 room,0.03786,62,17246,0.02983,0.04737
1889,1889,2013,Bavaria,2 rooms,0.18651,374,17246,0.16828,0.20282
1890,1890,2013,Bavaria,3 rooms,0.28941,797,17246,0.26736,0.31579
1891,1891,2013,Bavaria,4 rooms,0.19008,600,17246,0.17229,0.21034
1892,1892,2013,Bavaria,5 rooms,0.13714,432,17246,0.12181,0.15124
1893,1893,2013,Bavaria,6 rooms,0.07183,289,17246,0.06227,0.08393
1894,1894,2013,Bavaria,7 rooms,0.05185,152,17246,0.04055,0.06311
1895,1895,2013,Bavaria,8 rooms,0.01766,67,17246,0.01206,0.025
1896,1896,2013,Bavaria,9 rooms,0.01214,41,17246,0.00853,0.01676
1897,1897,2013,Bavaria,10 or more rooms,0.00551,33,17246,0.00383,0.00772
1898,1898,2013,Berlin,1 room,0.09296,49,17246,0.07469,0.11722
1899,1899,2013,Berlin,2 rooms,0.38688,204,17246,0.34907,0.42772
1900,1900,2013,Berlin,3 rooms,0.3286,280,17246,0.28941,0.36667
1901,1901,2013,Berlin,4 rooms,0.14322,148,17246,0.11842,0.174
1902,1902,2013,Berlin,5 rooms,0.04835,51,17246,0.03691,0.05981
1903,1903,2013,Brandenburg,2 rooms,0.26884,103,17246,0.23224,0.31241
1904,1904,2013,Brandenburg,3 rooms,0.35775,235,17246,0.31303,0.40064
1905,1905,2013,Brandenburg,4 rooms,0.21387,169,17246,0.17296,0.25512
1906,1906,2013,Brandenburg,5 rooms,0.09138,81,17246,0.07467,0.11373
1907,1907,2013,Brandenburg,6 rooms,0.06815,38,17246,0.04807,0.09366
1908,1908,2013,Mecklenburg-Western Pomerania,2 rooms,0.30368,73,17246,0.25651,0.35341
1909,1909,2013,Mecklenburg-Western Pomerania,3 rooms,0.39717,142,17246,0.32751,0.45984
1910,1910,2013,Mecklenburg-Western Pomerania,4 rooms,0.19402,80,17246,0.14865,0.24644
1911,1911,2013,Mecklenburg-Western Pomerania,5 rooms,0.10513,43,17246,0.07075,0.1486
1912,1912,2013,Saxony,1 room,0.05861,35,17246,0.045,0.07016
1913,1913,2013,Saxony,2 rooms,0.23662,169,17246,0.20846,0.26118
1914,1914,2013,Saxony,3 rooms,0.39372,394,17246,0.35089,0.43839
1915,1915,2013,Saxony,4 rooms,0.18776,232,17246,0.1611,0.21987
1916,1916,2013,Saxony,5 rooms,0.08457,121,17246,0.06973,0.09899
1917,1917,2013,Saxony,6 rooms,0.03872,63,17246,0.02944,0.04909
1918,1918,2013,Saxony-Anhalt,2 rooms,0.21015,98,17246,0.1679,0.25625
1919,1919,2013,Saxony-Anhalt,3 rooms,0.38425,221,17246,0.3367,0.43986
1920,1920,2013,Saxony-Anhalt,4 rooms,0.26663,177,17246,0.23342,0.31039
1921,1921,2013,Saxony-Anhalt,5 rooms,0.08321,65,17246,0.0633,0.10476
1922,1922,2013,Saxony-Anhalt,6 rooms,0.05576,38,17246,0.03641,0.07991
1923,1923,2013,Thuringa,2 rooms,0.26629,92,17246,0.22828,0.31363
1924,1924,2013,Thuringa,3 rooms,0.30846,182,17246,0.2626,0.35861
1925,1925,2013,Thuringa,4 rooms,0.23022,151,17246,0.19106,0.26866
1926,1926,2013,Thuringa,5 rooms,0.15588,88,17246,0.11675,0.20682
1927,1927,2013,Thuringa,6 rooms,0.03915,33,17246,0.02839,0.05309
1928,1928,2014,Schleswig-Holstein,2 rooms,0.1964,76,15137,0.15607,0.23449
1929,1929,2014,Schleswig-Holstein,3 rooms,0.32248,165,15137,0.27975,0.37397
1930,1930,2014,Schleswig-Holstein,4 rooms,0.21847,126,15137,0.17776,0.25986
1931,1931,2014,Schleswig-Holstein,5 rooms,0.17488,102,15137,0.1374,0.21044
1932,1932,2014,Schleswig-Holstein,6 rooms,0.08777,43,15137,0.05543,0.12248
1933,1933,2014,Hamburg,2 rooms,0.25793,47,15137,0.19126,0.30907
1934,1934,2014,Hamburg,3 rooms,0.43865,104,15137,0.36122,0.53056
1935,1935,2014,Hamburg,4 rooms,0.21068,57,15137,0.15802,0.26491
1936,1936,2014,Hamburg,5 rooms,0.09274,32,15137,0.05981,0.13409
1937,1937,2014,Lower Saxony,2 rooms,0.13913,132,15137,0.11851,0.15745
1938,1938,2014,Lower Saxony,3 rooms,0.26884,329,15137,0.23524,0.29811
1939,1939,2014,Lower Saxony,4 rooms,0.2106,328,15137,0.18835,0.23684
1940,1940,2014,Lower Saxony,5 rooms,0.17599,251,15137,0.15604,0.19815
1941,1941,2014,Lower Saxony,6 rooms,0.12221,191,15137,0.10028,0.14249
1942,1942,2014,Lower Saxony,7 rooms,0.05354,104,15137,0.04193,0.06572
1943,1943,2014,Lower Saxony,8 rooms,0.02969,58,15137,0.02075,0.04182
1944,1944,2014,Bremen,3 rooms,1.0,48,15137,0.67522,1.27849
1945,1945,2014,North Rhine-Westphalia,1 room,0.02761,56,15137,0.02149,0.03422
1946,1946,2014,North Rhine-Westphalia,2 rooms,0.19045,396,15137,0.17522,0.20764
1947,1947,2014,North Rhine-Westphalia,3 rooms,0.32105,1029,15137,0.30023,0.34493
1948,1948,2014,North Rhine-Westphalia,4 rooms,0.19015,685,15137,0.17434,0.20899
1949,1949,2014,North Rhine-Westphalia,5 rooms,0.1369,500,15137,0.125,0.15129
1950,1950,2014,North Rhine-Westphalia,6 rooms,0.07051,283,15137,0.06223,0.08035
1951,1951,2014,North Rhine-Westphalia,7 rooms,0.04037,158,15137,0.03211,0.04827
1952,1952,2014,North Rhine-Westphalia,8 rooms,0.01667,64,15137,0.01223,0.02144
1953,1953,2014,North Rhine-Westphalia,9 rooms,0.00628,35,15137,0.00407,0.00917
1954,1954,2014,Hesse,2 rooms,0.18381,135,15137,0.15431,0.21229
1955,1955,2014,Hesse,3 rooms,0.31645,341,15137,0.27704,0.35537
1956,1956,2014,Hesse,4 rooms,0.20547,231,15137,0.17552,0.23033
1957,1957,2014,Hesse,5 rooms,0.15491,166,15137,0.12882,0.18054
1958,1958,2014,Hesse,6 rooms,0.07915,109,15137,0.06613,0.09216
1959,1959,2014,Hesse,7 rooms,0.03883,54,15137,0.02848,0.05082
1960,1960,2014,Hesse,8 rooms,0.02138,38,15137,0.01472,0.02903
1961,1961,2014,"Rhineland-Palatinate, Saarland",2 rooms,0.17557,107,15137,0.15271,0.20444
1962,1962,2014,"Rhineland-Palatinate, Saarland",3 rooms,0.28125,226,15137,0.24702,0.31785
1963,1963,2014,"Rhineland-Palatinate, Saarland",4 rooms,0.19232,176,15137,0.16633,0.22711
1964,1964,2014,"Rhineland-Palatinate, Saarland",5 rooms,0.1414,145,15137,0.12004,0.16434
1965,1965,2014,"Rhineland-Palatinate, Saarland",6 rooms,0.13576,129,15137,0.11617,0.15735
1966,1966,2014,"Rhineland-Palatinate, Saarland",7 rooms,0.0737,63,15137,0.05356,0.09483
1967,1967,2014,Baden-Wuerttemberg,1 room,0.03841,36,15137,0.03043,0.0476
1968,1968,2014,Baden-Wuerttemberg,2 rooms,0.14956,193,15137,0.13279,0.1688
1969,1969,2014,Baden-Wuerttemberg,3 rooms,0.27391,461,15137,0.24711,0.29881
1970,1970,2014,Baden-Wuerttemberg,4 rooms,0.21931,404,15137,0.19376,0.23937
1971,1971,2014,Baden-Wuerttemberg,5 rooms,0.16597,333,15137,0.14573,0.18372
1972,1972,2014,Baden-Wuerttemberg,6 rooms,0.08332,199,15137,0.07007,0.09473
1973,1973,2014,Baden-Wuerttemberg,7 rooms,0.04087,105,15137,0.03196,0.04977
1974,1974,2014,Baden-Wuerttemberg,8 rooms,0.02864,62,15137,0.02134,0.03672
1975,1975,2014,Bavaria,1 room,0.03819,57,15137,0.03007,0.04761
1976,1976,2014,Bavaria,2 rooms,0.19573,347,15137,0.17596,0.21137
