year,bula_h,sampreg,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,North Rhine-Westphalia,West,6 rooms,0.07291,209,2308,0.06230,0.08352
2007,North Rhine-Westphalia,West,7 rooms,0.02788,109,2308,0.02116,0.03459
2007,North Rhine-Westphalia,West,8 rooms,0.01276,42,2308,0.00818,0.01734
2007,Hesse,West,2 rooms,0.21734,118,724,0.18728,0.24741
2007,Hesse,West,3 rooms,0.25695,200,724,0.22510,0.28880
2007,Hesse,West,4 rooms,0.19938,164,724,0.17025,0.22850
2007,Hesse,West,5 rooms,0.14085,134,724,0.11549,0.16621
2007,Hesse,West,6 rooms,0.07996,76,724,0.06019,0.09974
2007,Hesse,West,7 rooms,0.02610,32,724,0.01448,0.03773
2007,"Rhineland-Palatinate, Saarland",West,2 rooms,0.18095,89,611,0.15040,0.21150
2007,"Rhineland-Palatinate, Saarland",West,3 rooms,0.24159,142,611,0.20762,0.27556
2007,"Rhineland-Palatinate, Saarland",West,4 rooms,0.17100,121,611,0.14112,0.20088
2007,"Rhineland-Palatinate, Saarland",West,5 rooms,0.16609,118,611,0.13656,0.19563
2007,"Rhineland-Palatinate, Saarland",West,6 rooms,0.12258,96,611,0.09656,0.14861
2007,"Rhineland-Palatinate, Saarland",West,7 rooms,0.05047,45,611,0.03310,0.06784
2007,Baden-Wuerttemberg,West,1 room,0.03439,34,1332,0.02460,0.04418
2007,Baden-Wuerttemberg,West,2 rooms,0.15178,175,1332,0.13250,0.17105
2007,Baden-Wuerttemberg,West,3 rooms,0.30434,362,1332,0.27962,0.32906
2007,Baden-Wuerttemberg,West,4 rooms,0.22318,304,1332,0.20081,0.24555
2007,Baden-Wuerttemberg,West,5 rooms,0.12145,200,1332,0.10390,0.13900
2007,Baden-Wuerttemberg,West,6 rooms,0.09381,144,1332,0.07814,0.10947
2007,Baden-Wuerttemberg,West,7 rooms,0.04402,79,1332,0.03300,0.05504
2007,Baden-Wuerttemberg,West,8 rooms,0.01524,34,1332,0.00866,0.02182
2007,Bavaria,West,1 room,0.03615,46,1591,0.02697,0.04533
2007,Bavaria,West,2 rooms,0.18912,223,1591,0.16988,0.20837
2007,Bavaria,West,3 rooms,0.26455,396,1591,0.24287,0.28624
2007,Bavaria,West,4 rooms,0.19610,320,1591,0.17658,0.21561
2007,Bavaria,West,5 rooms,0.14559,281,1591,0.12826,0.16293
2007,Bavaria,West,6 rooms,0.07651,178,1591,0.06345,0.08958
2007,Bavaria,West,7 rooms,0.04883,101,1591,0.03824,0.05943
2007,Bavaria,West,8 rooms,0.02553,46,1591,0.01777,0.03328
2007,Berlin,West,2 rooms,0.32464,66,207,0.26070,0.38858
2007,Berlin,West,3 rooms,0.37911,97,207,0.31285,0.44536
2007,Berlin,West,4 rooms,0.11281,44,207,0.06961,0.15602
2007,Berlin,East,2 rooms,0.33054,51,170,0.25961,0.40146
2007,Berlin,East,3 rooms,0.35628,80,170,0.28408,0.42849
2007,Berlin,East,4 rooms,0.17896,39,170,0.12117,0.23675
2007,Brandenburg,East,2 rooms,0.26437,100,431,0.22269,0.30605
2007,Brandenburg,East,3 rooms,0.36056,184,431,0.31518,0.40595
2007,Brandenburg,East,4 rooms,0.19840,100,431,0.16071,0.23610
2007,Brandenburg,East,5 rooms,0.08227,47,431,0.05629,0.10824
2007,Mecklenburg-Western Pomerania,East,2 rooms,0.28979,58,247,0.23309,0.34648
2007,Mecklenburg-Western Pomerania,East,3 rooms,0.30985,85,247,0.25207,0.36764
2007,Mecklenburg-Western Pomerania,East,4 rooms,0.19880,64,247,0.14893,0.24867
2007,Mecklenburg-Western Pomerania,East,5 rooms,0.11004,40,247,0.07093,0.14914
2007,Saxony,East,2 rooms,0.27525,171,777,0.24382,0.30668
2007,Saxony,East,3 rooms,0.36244,304,777,0.32862,0.39627
2007,Saxony,East,4 rooms,0.16974,172,777,0.14333,0.19615
2007,Saxony,East,5 rooms,0.07957,83,777,0.06053,0.09862
2007,Saxony,East,6 rooms,0.04251,47,777,0.02832,0.05671
2007,Saxony-Anhalt,East,2 rooms,0.26180,91,409,0.21914,0.30445
2007,Saxony-Anhalt,East,3 rooms,0.31034,144,409,0.26545,0.35524
2007,Saxony-Anhalt,East,4 rooms,0.20361,116,409,0.16454,0.24269
2007,Saxony-Anhalt,East,5 rooms,0.10700,58,409,0.07700,0.13699
2007,Thuringa,East,2 rooms,0.25009,92,448,0.20994,0.29024
2007,Thuringa,East,3 rooms,0.30970,146,448,0.26684,0.35257
2007,Thuringa,East,4 rooms,0.19151,107,448,0.15503,0.22799
2007,Thuringa,East,5 rooms,0.09820,68,448,0.07061,0.12579
2007,Thuringa,East,6 rooms,0.04619,35,448,0.02673,0.06565
2008,Schleswig-Holstein,West,2 rooms,0.16930,47,273,0.12473,0.21387
2008,Schleswig-Holstein,West,3 rooms,0.28412,83,273,0.23053,0.33772
2008,Schleswig-Holstein,West,4 rooms,0.20121,73,273,0.15356,0.24885
2008,Schleswig-Holstein,West,5 rooms,0.18653,70,273,0.14024,0.23282
2008,Hamburg,West,2 rooms,0.36851,55,144,0.28944,0.44757
2008,Hamburg,West,3 rooms,0.35237,57,144,0.27407,0.43067
2008,Hamburg,West,4 rooms,0.12811,32,144,0.07333,0.18289
2008,Lower Saxony,West,2 rooms,0.12701,97,915,0.10542,0.14859
2008,Lower Saxony,West,3 rooms,0.27280,226,915,0.24392,0.30167
2008,Lower Saxony,West,4 rooms,0.22941,228,915,0.20215,0.25667
2008,Lower Saxony,West,5 rooms,0.14862,147,915,0.12556,0.17168
2008,Lower Saxony,West,6 rooms,0.09095,110,915,0.07230,0.10959
2008,Lower Saxony,West,7 rooms,0.04163,65,915,0.02868,0.05458
2008,Lower Saxony,West,8 rooms,0.02747,42,915,0.01687,0.03807
2008,Bremen,West,3 rooms,0.43073,35,35,0.26428,0.59718
2008,North Rhine-Westphalia,West,1 room,0.02688,45,2143,0.02003,0.03373
2008,North Rhine-Westphalia,West,2 rooms,0.20659,329,2143,0.18945,0.22374
2008,North Rhine-Westphalia,West,3 rooms,0.32266,640,2143,0.30286,0.34246
2008,North Rhine-Westphalia,West,4 rooms,0.18186,453,2143,0.16553,0.19820
2008,North Rhine-Westphalia,West,5 rooms,0.13197,341,2143,0.11763,0.14630
2008,North Rhine-Westphalia,West,6 rooms,0.08046,206,2143,0.06894,0.09198
2008,North Rhine-Westphalia,West,7 rooms,0.02974,97,2143,0.02254,0.03693
2008,North Rhine-Westphalia,West,8 rooms,0.00987,32,2143,0.00568,0.01405
2008,Hesse,West,2 rooms,0.21064,106,676,0.17988,0.24140
2008,Hesse,West,3 rooms,0.24932,176,676,0.21669,0.28196
2008,Hesse,West,4 rooms,0.20523,165,676,0.17476,0.23570
2008,Hesse,West,5 rooms,0.14779,127,676,0.12102,0.17456
2008,Hesse,West,6 rooms,0.07422,71,676,0.05444,0.09399
2008,Hesse,West,7 rooms,0.02732,31,676,0.01502,0.03962
2008,"Rhineland-Palatinate, Saarland",West,2 rooms,0.16375,78,571,0.13337,0.19413
2008,"Rhineland-Palatinate, Saarland",West,3 rooms,0.24839,138,571,0.21292,0.28387
2008,"Rhineland-Palatinate, Saarland",West,4 rooms,0.17665,118,571,0.14534,0.20796
2008,"Rhineland-Palatinate, Saarland",West,5 rooms,0.18234,115,571,0.15064,0.21404
2008,"Rhineland-Palatinate, Saarland",West,6 rooms,0.10387,81,571,0.07882,0.12891
2008,"Rhineland-Palatinate, Saarland",West,7 rooms,0.06566,41,571,0.04532,0.08599
2008,Baden-Wuerttemberg,West,2 rooms,0.14860,171,1232,0.12873,0.16847
2008,Baden-Wuerttemberg,West,3 rooms,0.28775,331,1232,0.26246,0.31304
2008,Baden-Wuerttemberg,West,4 rooms,0.22183,282,1232,0.19862,0.24504
2008,Baden-Wuerttemberg,West,5 rooms,0.14004,193,1232,0.12065,0.15943
2008,Baden-Wuerttemberg,West,6 rooms,0.09394,141,1232,0.07764,0.11024
2008,Baden-Wuerttemberg,West,7 rooms,0.04923,80,1232,0.03714,0.06132
2008,Baden-Wuerttemberg,West,8 rooms,0.01309,34,1232,0.00674,0.01944
2008,Bavaria,West,1 room,0.03386,40,1491,0.02467,0.04304
2008,Bavaria,West,2 rooms,0.18878,208,1491,0.16891,0.20866
2008,Bavaria,West,3 rooms,0.25192,359,1491,0.22987,0.27396
2008,Bavaria,West,4 rooms,0.19364,308,1491,0.17357,0.21370
2008,Bavaria,West,5 rooms,0.15797,277,1491,0.13945,0.17649
2008,Bavaria,West,6 rooms,0.08619,167,1491,0.07194,0.10044
2008,Bavaria,West,7 rooms,0.04769,90,1491,0.03687,0.05851
2008,Bavaria,West,8 rooms,0.02474,42,1491,0.01685,0.03262
2008,Berlin,West,2 rooms,0.34525,69,199,0.27902,0.41147
2008,Berlin,West,3 rooms,0.33343,87,199,0.26777,0.39910
2008,Berlin,West,4 rooms,0.12822,43,199,0.08165,0.17478
2008,Berlin,East,2 rooms,0.34368,52,169,0.27186,0.41550
2008,Berlin,East,3 rooms,0.34584,78,169,0.27391,0.41776
2008,Berlin,East,4 rooms,0.17771,39,169,0.11991,0.23552
2008,Brandenburg,East,2 rooms,0.24610,91,421,0.20491,0.28730
2008,Brandenburg,East,3 rooms,0.37897,182,421,0.33258,0.42537
2008,Brandenburg,East,4 rooms,0.19292,89,421,0.15518,0.23065
2008,Brandenburg,East,5 rooms,0.10392,59,421,0.07473,0.13310
2008,Mecklenburg-Western Pomerania,East,2 rooms,0.28406,56,241,0.22700,0.34111
2008,Mecklenburg-Western Pomerania,East,3 rooms,0.29939,83,241,0.24145,0.35733
2008,Mecklenburg-Western Pomerania,East,4 rooms,0.21641,64,241,0.16431,0.26851
2008,Mecklenburg-Western Pomerania,East,5 rooms,0.10611,38,241,0.06715,0.14508
2008,Saxony,East,2 rooms,0.27414,162,757,0.24234,0.30594
2008,Saxony,East,3 rooms,0.36864,298,757,0.33425,0.40303
2008,Saxony,East,4 rooms,0.17673,156,757,0.14953,0.20392
2008,Saxony,East,5 rooms,0.09286,98,757,0.07217,0.11355
2008,Saxony,East,6 rooms,0.03544,43,757,0.02226,0.04862
2008,Saxony-Anhalt,East,2 rooms,0.23713,77,381,0.19437,0.27990
2008,Saxony-Anhalt,East,3 rooms,0.32399,145,381,0.27694,0.37105
2008,Saxony-Anhalt,East,4 rooms,0.21674,108,381,0.17531,0.25817
2008,Saxony-Anhalt,East,5 rooms,0.11098,51,381,0.07939,0.14256
2008,Thuringa,East,2 rooms,0.25017,86,434,0.20938,0.29097
2008,Thuringa,East,3 rooms,0.33326,150,434,0.28886,0.37766
2008,Thuringa,East,4 rooms,0.19179,97,434,0.15471,0.22888
2008,Thuringa,East,5 rooms,0.09711,65,434,0.06922,0.12500
2008,Thuringa,East,6 rooms,0.05236,36,434,0.03138,0.07334
2009,Schleswig-Holstein,West,2 rooms,0.15963,41,252,0.11432,0.20494
2009,Schleswig-Holstein,West,3 rooms,0.26684,76,252,0.21212,0.32156
2009,Schleswig-Holstein,West,4 rooms,0.21242,71,252,0.16182,0.26303
2009,Schleswig-Holstein,West,5 rooms,0.20105,64,252,0.15146,0.25063
2009,Hamburg,West,2 rooms,0.35622,53,109,0.26590,0.44653
2009,Hamburg,West,3 rooms,0.35423,56,109,0.26402,0.44443
2009,Lower Saxony,West,2 rooms,0.10973,79,867,0.08891,0.13055
2009,Lower Saxony,West,3 rooms,0.27872,215,867,0.24886,0.30859
2009,Lower Saxony,West,4 rooms,0.21639,213,867,0.18897,0.24382
2009,Lower Saxony,West,5 rooms,0.17639,160,867,0.15100,0.20178
2009,Lower Saxony,West,6 rooms,0.08765,101,867,0.06882,0.10649
2009,Lower Saxony,West,7 rooms,0.04327,63,867,0.02972,0.05682
2009,Lower Saxony,West,8 rooms,0.02438,36,867,0.01411,0.03466
2009,North Rhine-Westphalia,West,1 room,0.02381,32,1992,0.01712,0.03051
2009,North Rhine-Westphalia,West,2 rooms,0.19680,300,1992,0.17933,0.21426
2009,North Rhine-Westphalia,West,3 rooms,0.32718,610,1992,0.30657,0.34779
2009,North Rhine-Westphalia,West,4 rooms,0.18389,420,1992,0.16687,0.20091
2009,North Rhine-Westphalia,West,5 rooms,0.13709,314,1992,0.12198,0.15219
2009,North Rhine-Westphalia,West,6 rooms,0.07412,183,1992,0.06261,0.08563
2009,North Rhine-Westphalia,West,7 rooms,0.03066,93,1992,0.02309,0.03824
2009,North Rhine-Westphalia,West,8 rooms,0.01589,40,1992,0.01040,0.02139
2009,Hesse,West,2 rooms,0.19629,104,644,0.16559,0.22700
2009,Hesse,West,3 rooms,0.26180,174,644,0.22782,0.29578
2009,Hesse,West,4 rooms,0.20027,151,644,0.16934,0.23121
2009,Hesse,West,5 rooms,0.15301,120,644,0.12519,0.18084
2009,Hesse,West,6 rooms,0.07074,62,644,0.05092,0.09056
2009,Hesse,West,7 rooms,0.02708,33,644,0.01454,0.03963
2009,"Rhineland-Palatinate, Saarland",West,2 rooms,0.16176,77,539,0.13064,0.19287
2009,"Rhineland-Palatinate, Saarland",West,3 rooms,0.23183,128,539,0.19617,0.26749
2009,"Rhineland-Palatinate, Saarland",West,4 rooms,0.18436,111,539,0.15159,0.21713
2009,"Rhineland-Palatinate, Saarland",West,5 rooms,0.17746,112,539,0.14518,0.20975
2009,"Rhineland-Palatinate, Saarland",West,6 rooms,0.10972,80,539,0.08331,0.13613
2009,"Rhineland-Palatinate, Saarland",West,7 rooms,0.05639,31,539,0.03689,0.07588
2009,Baden-Wuerttemberg,West,2 rooms,0.14658,149,1079,0.12547,0.16770
2009,Baden-Wuerttemberg,West,3 rooms,0.27972,288,1079,0.25292,0.30651
2009,Baden-Wuerttemberg,West,4 rooms,0.20739,245,1079,0.18318,0.23159
2009,Baden-Wuerttemberg,West,5 rooms,0.15837,193,1079,0.13658,0.18017
2009,Baden-Wuerttemberg,West,6 rooms,0.09336,126,1079,0.07599,0.11073
2009,Baden-Wuerttemberg,West,7 rooms,0.05012,78,1079,0.03709,0.06314
2009,Bavaria,West,1 room,0.03789,37,1410,0.02792,0.04786
2009,Bavaria,West,2 rooms,0.19795,202,1410,0.17714,0.21875
2009,Bavaria,West,3 rooms,0.25265,341,1410,0.22996,0.27534
2009,Bavaria,West,4 rooms,0.20409,296,1410,0.18304,0.22513
2009,Bavaria,West,5 rooms,0.14273,250,1410,0.12446,0.16099
2009,Bavaria,West,6 rooms,0.07598,151,1410,0.06214,0.08981
2009,Bavaria,West,7 rooms,0.05436,99,1410,0.04253,0.06620
2009,Bavaria,West,8 rooms,0.01936,34,1410,0.01216,0.02655
2009,Berlin,West,2 rooms,0.33350,60,186,0.26556,0.40144
2009,Berlin,West,3 rooms,0.37485,88,186,0.30509,0.44461
2009,Berlin,West,4 rooms,0.12358,38,186,0.07615,0.17100
2009,Berlin,East,2 rooms,0.37979,62,173,0.30726,0.45233
2009,Berlin,East,3 rooms,0.34661,77,173,0.27549,0.41773
2009,Berlin,East,4 rooms,0.14287,34,173,0.09057,0.19516
2009,Brandenburg,East,2 rooms,0.25635,87,400,0.21351,0.29919
2009,Brandenburg,East,3 rooms,0.34557,163,400,0.29891,0.39224
2009,Brandenburg,East,4 rooms,0.21945,93,400,0.17884,0.26006
2009,Brandenburg,East,5 rooms,0.09793,57,400,0.06877,0.12710
2009,Mecklenburg-Western Pomerania,East,2 rooms,0.26179,52,237,0.20570,0.31788
2009,Mecklenburg-Western Pomerania,East,3 rooms,0.29379,81,237,0.23567,0.35190
2009,Mecklenburg-Western Pomerania,East,4 rooms,0.23725,66,237,0.18298,0.29152
2009,Mecklenburg-Western Pomerania,East,5 rooms,0.10316,38,237,0.06436,0.14197
2009,Saxony,East,2 rooms,0.26417,152,719,0.23192,0.29642
2009,Saxony,East,3 rooms,0.38132,282,719,0.34579,0.41685
2009,Saxony,East,4 rooms,0.17441,146,719,0.14666,0.20217
2009,Saxony,East,5 rooms,0.08395,90,719,0.06366,0.10423
2009,Saxony,East,6 rooms,0.04334,49,719,0.02845,0.05823
2009,Saxony-Anhalt,East,2 rooms,0.22221,68,363,0.17939,0.26504
2009,Saxony-Anhalt,East,3 rooms,0.32933,145,363,0.28091,0.37774
2009,Saxony-Anhalt,East,4 rooms,0.20773,100,363,0.16594,0.24952
2009,Saxony-Anhalt,East,5 rooms,0.10823,50,363,0.07622,0.14023
2009,Thuringa,East,2 rooms,0.24964,83,421,0.20825,0.29104
2009,Thuringa,East,3 rooms,0.30275,136,421,0.25881,0.34670
2009,Thuringa,East,4 rooms,0.22452,110,421,0.18461,0.26442
2009,Thuringa,East,5 rooms,0.10004,59,421,0.07135,0.12874
2009,Thuringa,East,6 rooms,0.04167,33,421,0.02256,0.06078
2010,Schleswig-Holstein,West,2 rooms,0.20012,49,413,0.16148,0.23875
2010,Schleswig-Holstein,West,3 rooms,0.24756,124,413,0.20589,0.28924
2010,Schleswig-Holstein,West,4 rooms,0.20373,110,413,0.16484,0.24262
2010,Schleswig-Holstein,West,5 rooms,0.17661,88,413,0.13979,0.21343
2010,Schleswig-Holstein,West,6 rooms,0.09699,42,413,0.06841,0.12556
2010,Hamburg,West,2 rooms,0.30772,59,191,0.24209,0.37335
2010,Hamburg,West,3 rooms,0.35557,89,191,0.28751,0.42364
2010,Hamburg,West,4 rooms,0.12368,43,191,0.07687,0.17049
2010,Lower Saxony,West,2 rooms,0.10727,85,1202,0.08977,0.12478
2010,Lower Saxony,West,3 rooms,0.29113,302,1202,0.26544,0.31682
2010,Lower Saxony,West,4 rooms,0.21362,321,1202,0.19044,0.23680
2010,Lower Saxony,West,5 rooms,0.17191,216,1202,0.15057,0.19325
2010,Lower Saxony,West,6 rooms,0.09065,147,1202,0.07441,0.10689
2010,Lower Saxony,West,7 rooms,0.04686,83,1202,0.03491,0.05881
2010,Lower Saxony,West,8 rooms,0.02488,48,1202,0.01607,0.03369
2010,Bremen,West,3 rooms,0.38657,47,47,0.24585,0.52730
2010,North Rhine-Westphalia,West,2 rooms,0.17651,305,2737,0.16222,0.19080
2010,North Rhine-Westphalia,West,3 rooms,0.35243,953,2737,0.33453,0.37033
2010,North Rhine-Westphalia,West,4 rooms,0.19284,626,2737,0.17806,0.20762
2010,North Rhine-Westphalia,West,5 rooms,0.13079,425,2737,0.11816,0.14343
2010,North Rhine-Westphalia,West,6 rooms,0.07133,255,2737,0.06169,0.08098
2010,North Rhine-Westphalia,West,7 rooms,0.03023,123,2737,0.02381,0.03664
2010,North Rhine-Westphalia,West,8 rooms,0.01555,50,2737,0.01092,0.02019
2010,Hesse,West,2 rooms,0.18231,99,903,0.15712,0.20751
2010,Hesse,West,3 rooms,0.27961,292,903,0.25032,0.30890
2010,Hesse,West,4 rooms,0.19238,226,903,0.16665,0.21810
2010,Hesse,West,5 rooms,0.14173,137,903,0.11897,0.16449
2010,Hesse,West,6 rooms,0.07234,89,903,0.05543,0.08925
2010,Hesse,West,7 rooms,0.04420,60,903,0.03078,0.05761
2010,"Rhineland-Palatinate, Saarland",West,2 rooms,0.16710,86,720,0.13983,0.19437
2010,"Rhineland-Palatinate, Saarland",West,3 rooms,0.24481,173,720,0.21338,0.27624
2010,"Rhineland-Palatinate, Saarland",West,4 rooms,0.17967,161,720,0.15161,0.20774
2010,"Rhineland-Palatinate, Saarland",West,5 rooms,0.14713,138,720,0.12123,0.17302
2010,"Rhineland-Palatinate, Saarland",West,6 rooms,0.13076,109,720,0.10612,0.15540
2010,"Rhineland-Palatinate, Saarland",West,7 rooms,0.07066,53,720,0.05193,0.08939
2010,Baden-Wuerttemberg,West,2 rooms,0.14710,170,1569,0.12957,0.16463
2010,Baden-Wuerttemberg,West,3 rooms,0.26683,417,1569,0.24493,0.28872
2010,Baden-Wuerttemberg,West,4 rooms,0.21916,381,1569,0.19869,0.23964
2010,Baden-Wuerttemberg,West,5 rooms,0.15292,268,1569,0.13511,0.17074
2010,Baden-Wuerttemberg,West,6 rooms,0.10441,192,1569,0.08928,0.11955
2010,Baden-Wuerttemberg,West,7 rooms,0.04579,98,1569,0.03545,0.05614
2010,Baden-Wuerttemberg,West,8 rooms,0.01875,43,1569,0.01203,0.02546
2010,Bavaria,West,2 rooms,0.19632,228,1984,0.17884,0.21381
2010,Bavaria,West,3 rooms,0.27474,535,1984,0.25509,0.29438
2010,Bavaria,West,4 rooms,0.20542,447,1984,0.18764,0.22321
2010,Bavaria,West,5 rooms,0.14546,350,1984,0.12994,0.16098
2010,Bavaria,West,6 rooms,0.07256,213,1984,0.06114,0.08397
2010,Bavaria,West,7 rooms,0.04545,113,1984,0.03628,0.05462
2010,Bavaria,West,8 rooms,0.01739,63,1984,0.01163,0.02314
2010,Bavaria,West,9 rooms,0.01061,35,1984,0.00610,0.01512
2010,Berlin,West,2 rooms,0.35108,88,293,0.29633,0.40583
2010,Berlin,West,3 rooms,0.38346,135,293,0.32769,0.43923
2010,Berlin,West,4 rooms,0.11223,70,293,0.07603,0.14844
2010,Berlin,East,2 rooms,0.35508,57,198,0.28826,0.42191
2010,Berlin,East,3 rooms,0.33638,96,198,0.27040,0.40235
2010,Berlin,East,4 rooms,0.14154,45,198,0.09286,0.19021
2010,Brandenburg,East,2 rooms,0.21566,73,501,0.17961,0.25171
2010,Brandenburg,East,3 rooms,0.39047,222,501,0.34771,0.43324
2010,Brandenburg,East,4 rooms,0.20009,133,501,0.16502,0.23515
2010,Brandenburg,East,5 rooms,0.09433,73,501,0.06871,0.11995
2010,Mecklenburg-Western Pomerania,East,2 rooms,0.25354,55,310,0.20503,0.30205
2010,Mecklenburg-Western Pomerania,East,3 rooms,0.28285,121,310,0.23264,0.33307
2010,Mecklenburg-Western Pomerania,East,4 rooms,0.19607,84,310,0.15180,0.24034
2010,Mecklenburg-Western Pomerania,East,5 rooms,0.13536,50,310,0.09721,0.17350
2010,Saxony,East,2 rooms,0.24176,142,896,0.21371,0.26981
2010,Saxony,East,3 rooms,0.40261,371,896,0.37048,0.43474
2010,Saxony,East,4 rooms,0.20167,224,896,0.17538,0.22796
2010,Saxony,East,5 rooms,0.07134,106,896,0.05448,0.08821
2010,Saxony,East,6 rooms,0.03909,53,896,0.02639,0.05179
2010,Saxony-Anhalt,East,2 rooms,0.22626,83,490,0.18917,0.26334
2010,Saxony-Anhalt,East,3 rooms,0.30730,171,490,0.26641,0.34820
2010,Saxony-Anhalt,East,4 rooms,0.21213,144,490,0.17590,0.24837
2010,Saxony-Anhalt,East,5 rooms,0.11163,58,490,0.08371,0.13954
2010,Saxony-Anhalt,East,6 rooms,0.05796,34,490,0.03725,0.07867
2010,Thuringa,East,2 rooms,0.23943,82,508,0.20229,0.27658
2010,Thuringa,East,3 rooms,0.32233,175,508,0.28165,0.36301
2010,Thuringa,East,4 rooms,0.19284,123,508,0.15850,0.22718
2010,Thuringa,East,5 rooms,0.12038,81,508,0.09205,0.14870
2010,Thuringa,East,6 rooms,0.08039,47,508,0.05672,0.10406
2011,Schleswig-Holstein,West,2 rooms,0.15385,64,564,0.12405,0.18365
2011,Schleswig-Holstein,West,3 rooms,0.26123,161,564,0.22494,0.29752
2011,Schleswig-Holstein,West,4 rooms,0.19195,139,564,0.15942,0.22448
2011,Schleswig-Holstein,West,5 rooms,0.17637,110,564,0.14489,0.20785
2011,Schleswig-Holstein,West,6 rooms,0.09158,59,564,0.06775,0.11540
2011,Schleswig-Holstein,West,7 rooms,0.03475,31,564,0.01962,0.04988
2011,Hamburg,West,2 rooms,0.31188,57,209,0.24893,0.37484
2011,Hamburg,West,3 rooms,0.36750,103,209,0.30198,0.43302
2011,Hamburg,West,4 rooms,0.14095,49,209,0.09366,0.18824
2011,Lower Saxony,West,2 rooms,0.12224,106,1453,0.10539,0.13908
2011,Lower Saxony,West,3 rooms,0.26757,325,1453,0.24480,0.29034
2011,Lower Saxony,West,4 rooms,0.21670,378,1453,0.19551,0.23789
2011,Lower Saxony,West,5 rooms,0.16656,268,1453,0.14740,0.18573
2011,Lower Saxony,West,6 rooms,0.10156,198,1453,0.08602,0.11710
2011,Lower Saxony,West,7 rooms,0.04992,110,1453,0.03872,0.06112
2011,Lower Saxony,West,8 rooms,0.03085,68,1453,0.02195,0.03974
2011,Bremen,West,3 rooms,0.43267,57,57,0.30291,0.56244
2011,North Rhine-Westphalia,West,1 room,0.02396,44,3271,0.01872,0.02920
2011,North Rhine-Westphalia,West,2 rooms,0.18946,403,3271,0.17603,0.20290
2011,North Rhine-Westphalia,West,3 rooms,0.32902,1034,3271,0.31291,0.34512
2011,North Rhine-Westphalia,West,4 rooms,0.19010,688,3271,0.17665,0.20355
2011,North Rhine-Westphalia,West,5 rooms,0.14158,528,3271,0.12963,0.15353
2011,North Rhine-Westphalia,West,6 rooms,0.06596,311,3271,0.05745,0.07447
2011,North Rhine-Westphalia,West,7 rooms,0.03231,154,3271,0.02625,0.03837
2011,North Rhine-Westphalia,West,8 rooms,0.01612,73,3271,0.01180,0.02043
2011,North Rhine-Westphalia,West,9 rooms,0.00703,36,3271,0.00417,0.00989
2011,Hesse,West,2 rooms,0.19653,138,1118,0.17322,0.21983
2011,Hesse,West,3 rooms,0.29406,343,1118,0.26734,0.32078
2011,Hesse,West,4 rooms,0.18153,252,1118,0.15893,0.20414
2011,Hesse,West,5 rooms,0.15139,174,1118,0.13037,0.17241
2011,Hesse,West,6 rooms,0.08487,117,1118,0.06853,0.10121
2011,Hesse,West,7 rooms,0.02646,57,1118,0.01704,0.03587
2011,Hesse,West,8 rooms,0.02589,37,1118,0.01658,0.03521
2011,"Rhineland-Palatinate, Saarland",West,2 rooms,0.15989,113,878,0.13564,0.18415
2011,"Rhineland-Palatinate, Saarland",West,3 rooms,0.24278,213,878,0.21440,0.27115
2011,"Rhineland-Palatinate, Saarland",West,4 rooms,0.17093,182,878,0.14601,0.19584
2011,"Rhineland-Palatinate, Saarland",West,5 rooms,0.15590,162,878,0.13189,0.17991
2011,"Rhineland-Palatinate, Saarland",West,6 rooms,0.13232,140,878,0.10989,0.15474
2011,"Rhineland-Palatinate, Saarland",West,7 rooms,0.07079,68,878,0.05382,0.08777
2011,Baden-Wuerttemberg,West,1 room,0.02917,31,1961,0.02172,0.03662
2011,Baden-Wuerttemberg,West,2 rooms,0.16799,218,1961,0.15144,0.18454
2011,Baden-Wuerttemberg,West,3 rooms,0.27226,486,1961,0.25255,0.29197
2011,Baden-Wuerttemberg,West,4 rooms,0.19332,428,1961,0.17584,0.21080
2011,Baden-Wuerttemberg,West,5 rooms,0.16085,352,1961,0.14458,0.17711
2011,Baden-Wuerttemberg,West,6 rooms,0.09628,245,1961,0.08322,0.10934
2011,Baden-Wuerttemberg,West,7 rooms,0.04439,124,1961,0.03527,0.05351
2011,Baden-Wuerttemberg,West,8 rooms,0.02460,77,1961,0.01774,0.03145
2011,Bavaria,West,1 room,0.04078,47,2575,0.03314,0.04842
2011,Bavaria,West,2 rooms,0.19354,303,2575,0.17828,0.20881
2011,Bavaria,West,3 rooms,0.28047,686,2575,0.26311,0.29782
2011,Bavaria,West,4 rooms,0.19111,521,2575,0.17592,0.20630
2011,Bavaria,West,5 rooms,0.13732,435,2575,0.12403,0.15062
2011,Bavaria,West,6 rooms,0.07776,279,2575,0.06742,0.08811
2011,Bavaria,West,7 rooms,0.04740,160,2575,0.03919,0.05561
2011,Bavaria,West,8 rooms,0.01692,71,2575,0.01194,0.02190
2011,Bavaria,West,9 rooms,0.00888,40,2575,0.00525,0.01250
2011,Bavaria,West,10 or more rooms,0.00582,33,2575,0.00288,0.00875
2011,Berlin,West,2 rooms,0.32137,98,307,0.26904,0.37370
2011,Berlin,West,3 rooms,0.38362,140,307,0.32913,0.43810
2011,Berlin,West,4 rooms,0.12271,69,307,0.08594,0.15947
2011,Berlin,East,2 rooms,0.31196,63,243,0.25359,0.37033
