year,hhtyp,rentown,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Single-person household,Owner,5 rooms,0.16428,135,750,0.13775,0.19082
2005,Single-person household,Owner,6 rooms,0.08589,64,750,0.06583,0.10596
2005,Single-person household,Tenant,1 room,0.12613,282,2071,0.11183,0.14043
2005,Single-person household,Tenant,2 rooms,0.49184,1015,2071,0.47030,0.51337
2005,Single-person household,Tenant,3 rooms,0.29343,612,2071,0.27382,0.31305
2005,Single-person household,Tenant,4 rooms,0.05792,125,2071,0.04786,0.06798
2005,Single-person household,Tenant,5 rooms,0.02098,37,2071,0.01480,0.02715
2005,Couple without children,Owner,2 rooms,0.04232,87,1950,0.03339,0.05126
2005,Couple without children,Owner,3 rooms,0.22168,405,1950,0.20324,0.24013
2005,Couple without children,Owner,4 rooms,0.28469,540,1950,0.26465,0.30472
2005,Couple without children,Owner,5 rooms,0.24340,477,1950,0.22435,0.26246
2005,Couple without children,Owner,6 rooms,0.10856,228,1950,0.09475,0.12237
2005,Couple without children,Owner,7 rooms,0.05254,120,1950,0.04263,0.06244
2005,Couple without children,Owner,8 rooms,0.02878,62,1950,0.02135,0.03620
2005,Couple without children,Owner,9 rooms,0.01101,31,1950,0.00638,0.01564
2005,Couple without children,Tenant,2 rooms,0.24129,420,1695,0.22091,0.26166
2005,Couple without children,Tenant,3 rooms,0.52380,879,1695,0.50002,0.54759
2005,Couple without children,Tenant,4 rooms,0.16128,294,1695,0.14377,0.17879
2005,Couple without children,Tenant,5 rooms,0.04105,71,1695,0.03160,0.05050
2005,Couple without children,Tenant,6 rooms,0.01707,31,1695,0.01090,0.02324
2005,Single parent,Owner,3 rooms,0.14831,32,162,0.09341,0.20321
2005,Single parent,Owner,4 rooms,0.24916,53,162,0.18235,0.31597
2005,Single parent,Owner,5 rooms,0.21017,42,162,0.14723,0.27310
2005,Single parent,Owner,6 rooms,0.20012,35,162,0.13831,0.26192
2005,Single parent,Tenant,2 rooms,0.15315,79,483,0.12100,0.18530
2005,Single parent,Tenant,3 rooms,0.56358,273,483,0.51931,0.60786
2005,Single parent,Tenant,4 rooms,0.18463,98,483,0.15000,0.21927
2005,Single parent,Tenant,5 rooms,0.07276,33,483,0.04957,0.09594
2005,Couple with children,Owner,3 rooms,0.08718,193,2274,0.07558,0.09878
2005,Couple with children,Owner,4 rooms,0.22879,503,2274,0.21152,0.24606
2005,Couple with children,Owner,5 rooms,0.28866,628,2274,0.27004,0.30729
2005,Couple with children,Owner,6 rooms,0.18728,464,2274,0.17124,0.20331
2005,Couple with children,Owner,7 rooms,0.10184,246,2274,0.08940,0.11427
2005,Couple with children,Owner,8 rooms,0.05889,139,2274,0.04921,0.06857
2005,Couple with children,Owner,9 rooms,0.02347,56,2274,0.01725,0.02969
2005,Couple with children,Owner,10 or more rooms,0.01628,45,2274,0.01107,0.02148
2005,Couple with children,Tenant,2 rooms,0.04331,60,1373,0.03254,0.05408
2005,Couple with children,Tenant,3 rooms,0.40622,565,1373,0.38023,0.43221
2005,Couple with children,Tenant,4 rooms,0.33746,480,1373,0.31244,0.36248
2005,Couple with children,Tenant,5 rooms,0.13465,201,1373,0.11658,0.15271
2005,Couple with children,Tenant,6 rooms,0.04759,67,1373,0.03633,0.05886
2006,Single-person household,Owner,2 rooms,0.13370,120,919,0.11169,0.15572
2006,Single-person household,Owner,3 rooms,0.30891,287,919,0.27902,0.33880
2006,Single-person household,Owner,4 rooms,0.24193,237,919,0.21423,0.26964
2006,Single-person household,Owner,5 rooms,0.17548,171,919,0.15087,0.20008
2006,Single-person household,Owner,6 rooms,0.07634,67,919,0.05916,0.09351
2006,Single-person household,Owner,7 rooms,0.02828,37,919,0.01756,0.03901
2006,Single-person household,Tenant,1 room,0.11945,291,2305,0.10620,0.13269
2006,Single-person household,Tenant,2 rooms,0.50466,1146,2305,0.48424,0.52507
2006,Single-person household,Tenant,3 rooms,0.29264,685,2305,0.27406,0.31121
2006,Single-person household,Tenant,4 rooms,0.05557,142,2305,0.04622,0.06493
2006,Single-person household,Tenant,5 rooms,0.01918,41,2305,0.01358,0.02478
2006,Couple without children,Owner,2 rooms,0.05742,117,2293,0.04790,0.06694
2006,Couple without children,Owner,3 rooms,0.20675,445,2293,0.19017,0.22333
2006,Couple without children,Owner,4 rooms,0.28296,640,2293,0.26452,0.30141
2006,Couple without children,Owner,5 rooms,0.22096,542,2293,0.20397,0.23794
2006,Couple without children,Owner,6 rooms,0.12838,288,2293,0.11468,0.14207
2006,Couple without children,Owner,7 rooms,0.06162,162,2293,0.05177,0.07146
2006,Couple without children,Owner,8 rooms,0.02376,66,2293,0.01752,0.03000
2006,Couple without children,Owner,9 rooms,0.01456,33,2293,0.00965,0.01946
2006,Couple without children,Tenant,2 rooms,0.24574,457,1809,0.22589,0.26559
2006,Couple without children,Tenant,3 rooms,0.51175,920,1809,0.48870,0.53479
2006,Couple without children,Tenant,4 rooms,0.15747,310,1809,0.14068,0.17426
2006,Couple without children,Tenant,5 rooms,0.03996,82,1809,0.03093,0.04899
2006,Couple without children,Tenant,6 rooms,0.01926,40,1809,0.01293,0.02560
2006,Single parent,Owner,3 rooms,0.15506,37,185,0.10276,0.20736
2006,Single parent,Owner,4 rooms,0.24106,58,185,0.17925,0.30286
2006,Single parent,Owner,5 rooms,0.24152,55,185,0.17968,0.30337
2006,Single parent,Owner,6 rooms,0.15232,35,185,0.10040,0.20424
2006,Single parent,Tenant,2 rooms,0.14420,74,529,0.11423,0.17416
2006,Single parent,Tenant,3 rooms,0.56594,303,529,0.52366,0.60822
2006,Single parent,Tenant,4 rooms,0.18829,111,529,0.15495,0.22164
2006,Single parent,Tenant,5 rooms,0.07295,41,529,0.05077,0.09514
2006,Couple with children,Owner,3 rooms,0.08541,188,2358,0.07413,0.09670
2006,Couple with children,Owner,4 rooms,0.22460,509,2358,0.20775,0.24144
2006,Couple with children,Owner,5 rooms,0.28411,639,2358,0.26590,0.30231
2006,Couple with children,Owner,6 rooms,0.19626,494,2358,0.18023,0.21230
2006,Couple with children,Owner,7 rooms,0.09970,264,2358,0.08760,0.11180
2006,Couple with children,Owner,8 rooms,0.05468,144,2358,0.04550,0.06386
2006,Couple with children,Owner,9 rooms,0.02522,64,2358,0.01889,0.03155
2006,Couple with children,Owner,10 or more rooms,0.02057,56,2358,0.01484,0.02630
2006,Couple with children,Tenant,2 rooms,0.03496,57,1419,0.02540,0.04452
2006,Couple with children,Tenant,3 rooms,0.41845,598,1419,0.39277,0.44412
2006,Couple with children,Tenant,4 rooms,0.33585,499,1419,0.31127,0.36043
2006,Couple with children,Tenant,5 rooms,0.15297,205,1419,0.13424,0.17171
2006,Couple with children,Tenant,6 rooms,0.03301,60,1419,0.02371,0.04231
2007,Single-person household,Owner,2 rooms,0.13388,110,858,0.11108,0.15668
2007,Single-person household,Owner,3 rooms,0.28903,258,858,0.25868,0.31938
2007,Single-person household,Owner,4 rooms,0.24477,220,858,0.21599,0.27356
2007,Single-person household,Owner,5 rooms,0.17569,154,858,0.15021,0.20117
2007,Single-person household,Owner,6 rooms,0.08811,84,858,0.06913,0.10709
2007,Single-person household,Owner,7 rooms,0.02545,32,858,0.01491,0.03600
2007,Single-person household,Tenant,1 room,0.11984,277,2189,0.10623,0.13345
2007,Single-person household,Tenant,2 rooms,0.49911,1068,2189,0.47816,0.52006
2007,Single-person household,Tenant,3 rooms,0.29447,660,2189,0.27537,0.31357
2007,Single-person household,Tenant,4 rooms,0.05907,141,2189,0.04919,0.06895
2007,Single-person household,Tenant,5 rooms,0.01864,43,2189,0.01297,0.02431
2007,Couple without children,Owner,2 rooms,0.04627,97,2156,0.03740,0.05514
2007,Couple without children,Owner,3 rooms,0.22302,439,2156,0.20545,0.24060
2007,Couple without children,Owner,4 rooms,0.27775,581,2156,0.25884,0.29666
2007,Couple without children,Owner,5 rooms,0.21575,507,2156,0.19839,0.23312
2007,Couple without children,Owner,6 rooms,0.12366,275,2156,0.10976,0.13756
2007,Couple without children,Owner,7 rooms,0.07150,163,2156,0.06062,0.08238
2007,Couple without children,Owner,8 rooms,0.02140,61,2156,0.01529,0.02751
2007,Couple without children,Owner,9 rooms,0.01395,33,2156,0.00900,0.01890
2007,Couple without children,Tenant,2 rooms,0.23167,390,1670,0.21143,0.25191
2007,Couple without children,Tenant,3 rooms,0.49823,843,1670,0.47425,0.52222
2007,Couple without children,Tenant,4 rooms,0.17696,318,1670,0.15865,0.19527
2007,Couple without children,Tenant,5 rooms,0.04463,75,1670,0.03472,0.05453
2007,Couple without children,Tenant,6 rooms,0.02908,44,1670,0.02102,0.03715
2007,Single parent,Owner,3 rooms,0.17929,34,173,0.12197,0.23662
2007,Single parent,Owner,4 rooms,0.24601,54,173,0.18165,0.31038
2007,Single parent,Owner,5 rooms,0.24394,53,173,0.17976,0.30812
2007,Single parent,Owner,6 rooms,0.12969,32,173,0.07948,0.17990
2007,Single parent,Tenant,2 rooms,0.14030,66,484,0.10933,0.17127
2007,Single parent,Tenant,3 rooms,0.54445,272,484,0.50003,0.58886
2007,Single parent,Tenant,4 rooms,0.22288,114,484,0.18576,0.25999
2007,Single parent,Tenant,5 rooms,0.05493,32,484,0.03461,0.07525
2007,Couple with children,Owner,3 rooms,0.08450,165,2218,0.07292,0.09607
2007,Couple with children,Owner,4 rooms,0.22060,471,2218,0.20334,0.23786
2007,Couple with children,Owner,5 rooms,0.26970,591,2218,0.25122,0.28817
2007,Couple with children,Owner,6 rooms,0.21029,485,2218,0.19332,0.22725
2007,Couple with children,Owner,7 rooms,0.11083,273,2218,0.09777,0.12390
2007,Couple with children,Owner,8 rooms,0.05319,123,2218,0.04385,0.06253
2007,Couple with children,Owner,9 rooms,0.02538,61,2218,0.01883,0.03192
2007,Couple with children,Owner,10 or more rooms,0.02149,49,2218,0.01545,0.02752
2007,Couple with children,Tenant,2 rooms,0.03054,42,1304,0.02120,0.03988
2007,Couple with children,Tenant,3 rooms,0.40804,553,1304,0.38136,0.43473
2007,Couple with children,Tenant,4 rooms,0.33374,456,1304,0.30814,0.35935
2007,Couple with children,Tenant,5 rooms,0.14610,186,1304,0.12692,0.16528
2007,Couple with children,Tenant,6 rooms,0.05055,67,1304,0.03866,0.06245
2008,Single-person household,Owner,2 rooms,0.13531,109,861,0.11245,0.15817
2008,Single-person household,Owner,3 rooms,0.27695,245,861,0.24704,0.30686
2008,Single-person household,Owner,4 rooms,0.23939,217,861,0.21087,0.26791
2008,Single-person household,Owner,5 rooms,0.18989,166,861,0.16368,0.21610
2008,Single-person household,Owner,6 rooms,0.08864,83,861,0.06964,0.10763
2008,Single-person household,Owner,7 rooms,0.02953,41,861,0.01821,0.04084
2008,Single-person household,Tenant,1 room,0.11445,250,2064,0.10071,0.12819
2008,Single-person household,Tenant,2 rooms,0.49706,1011,2064,0.47548,0.51863
2008,Single-person household,Tenant,3 rooms,0.30258,635,2064,0.28276,0.32240
2008,Single-person household,Tenant,4 rooms,0.06034,136,2064,0.05007,0.07062
2008,Single-person household,Tenant,5 rooms,0.01586,32,2064,0.01047,0.02125
2008,Couple without children,Owner,2 rooms,0.04405,84,2096,0.03526,0.05284
2008,Couple without children,Owner,3 rooms,0.19942,409,2096,0.18231,0.21653
2008,Couple without children,Owner,4 rooms,0.30232,596,2096,0.28266,0.32199
2008,Couple without children,Owner,5 rooms,0.22692,505,2096,0.20898,0.24485
2008,Couple without children,Owner,6 rooms,0.12195,266,2096,0.10794,0.13596
2008,Couple without children,Owner,7 rooms,0.05960,137,2096,0.04947,0.06974
2008,Couple without children,Owner,8 rooms,0.02187,59,2096,0.01561,0.02814
2008,Couple without children,Owner,9 rooms,0.01614,40,2096,0.01074,0.02154
2008,Couple without children,Tenant,2 rooms,0.22679,361,1585,0.20616,0.24741
2008,Couple without children,Tenant,3 rooms,0.52237,830,1585,0.49777,0.54697
2008,Couple without children,Tenant,4 rooms,0.16249,286,1585,0.14432,0.18065
2008,Couple without children,Tenant,5 rooms,0.04690,71,1585,0.03649,0.05732
2008,Couple without children,Tenant,6 rooms,0.01901,37,1585,0.01229,0.02574
2008,Single parent,Owner,3 rooms,0.18021,37,167,0.12174,0.23868
2008,Single parent,Owner,4 rooms,0.24891,47,167,0.18314,0.31469
2008,Single parent,Owner,5 rooms,0.21645,46,167,0.15381,0.27910
2008,Single parent,Owner,6 rooms,0.19027,37,167,0.13056,0.24998
2008,Single parent,Tenant,2 rooms,0.14752,70,457,0.11497,0.18007
2008,Single parent,Tenant,3 rooms,0.52294,247,457,0.47709,0.56878
2008,Single parent,Tenant,4 rooms,0.21374,107,457,0.17611,0.25137
2008,Single parent,Tenant,5 rooms,0.06209,33,457,0.03994,0.08424
2008,Couple with children,Owner,3 rooms,0.07735,155,2060,0.06581,0.08889
2008,Couple with children,Owner,4 rooms,0.21386,421,2060,0.19615,0.23157
2008,Couple with children,Owner,5 rooms,0.28519,586,2060,0.26568,0.30469
2008,Couple with children,Owner,6 rooms,0.20218,434,2060,0.18483,0.21952
2008,Couple with children,Owner,7 rooms,0.11165,238,2060,0.09805,0.12526
2008,Couple with children,Owner,8 rooms,0.05754,124,2060,0.04748,0.06759
2008,Couple with children,Owner,9 rooms,0.02175,55,2060,0.01545,0.02805
2008,Couple with children,Owner,10 or more rooms,0.02639,47,2060,0.01947,0.03332
2008,Couple with children,Tenant,2 rooms,0.02871,34,1162,0.01910,0.03832
2008,Couple with children,Tenant,3 rooms,0.38974,475,1162,0.36169,0.41779
2008,Couple with children,Tenant,4 rooms,0.34342,423,1162,0.31611,0.37074
2008,Couple with children,Tenant,5 rooms,0.16300,171,1162,0.14176,0.18425
2008,Couple with children,Tenant,6 rooms,0.04953,59,1162,0.03705,0.06201
2009,Single-person household,Owner,2 rooms,0.12719,101,840,0.10464,0.14973
2009,Single-person household,Owner,3 rooms,0.29124,241,840,0.26050,0.32198
2009,Single-person household,Owner,4 rooms,0.24953,215,840,0.22024,0.27881
2009,Single-person household,Owner,5 rooms,0.19114,167,840,0.16454,0.21775
2009,Single-person household,Owner,6 rooms,0.08063,77,840,0.06221,0.09905
2009,Single-person household,Owner,7 rooms,0.03379,39,840,0.02156,0.04601
2009,Single-person household,Tenant,1 room,0.11280,221,1959,0.09878,0.12681
2009,Single-person household,Tenant,2 rooms,0.48383,942,1959,0.46169,0.50596
2009,Single-person household,Tenant,3 rooms,0.30896,628,1959,0.28849,0.32943
2009,Single-person household,Tenant,4 rooms,0.06026,127,1959,0.04972,0.07080
2009,Single-person household,Tenant,5 rooms,0.02240,41,1959,0.01584,0.02895
2009,Couple without children,Owner,2 rooms,0.04314,79,1976,0.03418,0.05210
2009,Couple without children,Owner,3 rooms,0.19039,356,1976,0.17307,0.20770
2009,Couple without children,Owner,4 rooms,0.28340,556,1976,0.26353,0.30328
2009,Couple without children,Owner,5 rooms,0.23251,492,1976,0.21388,0.25114
2009,Couple without children,Owner,6 rooms,0.12299,255,1976,0.10850,0.13747
2009,Couple without children,Owner,7 rooms,0.07269,146,1976,0.06124,0.08414
2009,Couple without children,Owner,8 rooms,0.02245,55,1976,0.01592,0.02898
2009,Couple without children,Owner,9 rooms,0.01574,37,1976,0.01025,0.02123
2009,Couple without children,Tenant,2 rooms,0.22492,336,1516,0.20389,0.24594
2009,Couple without children,Tenant,3 rooms,0.50651,790,1516,0.48133,0.53168
2009,Couple without children,Tenant,4 rooms,0.17449,287,1516,0.15538,0.19360
2009,Couple without children,Tenant,5 rooms,0.04913,68,1516,0.03825,0.06002
2009,Couple without children,Tenant,6 rooms,0.02464,35,1516,0.01683,0.03245
2009,Single parent,Owner,3 rooms,0.17795,34,128,0.11143,0.24447
2009,Single parent,Owner,4 rooms,0.24314,54,128,0.16854,0.31775
2009,Single parent,Owner,5 rooms,0.22939,40,128,0.15626,0.30251
2009,Single parent,Tenant,2 rooms,0.15741,66,419,0.12250,0.19233
2009,Single parent,Tenant,3 rooms,0.51597,228,419,0.46806,0.56388
2009,Single parent,Tenant,4 rooms,0.20455,94,419,0.16588,0.24322
2009,Single parent,Tenant,5 rooms,0.06683,31,419,0.04289,0.09077
2009,Couple with children,Owner,3 rooms,0.09162,149,1908,0.07867,0.10456
2009,Couple with children,Owner,4 rooms,0.21752,401,1908,0.19900,0.23604
2009,Couple with children,Owner,5 rooms,0.28351,534,1908,0.26328,0.30374
2009,Couple with children,Owner,6 rooms,0.19443,404,1908,0.17667,0.21219
2009,Couple with children,Owner,7 rooms,0.09686,216,1908,0.08359,0.11014
2009,Couple with children,Owner,8 rooms,0.06361,112,1908,0.05266,0.07456
2009,Couple with children,Owner,9 rooms,0.02573,51,1908,0.01862,0.03283
2009,Couple with children,Owner,10 or more rooms,0.02045,41,1908,0.01409,0.02680
2009,Couple with children,Tenant,2 rooms,0.02727,33,1050,0.01742,0.03713
2009,Couple with children,Tenant,3 rooms,0.39341,431,1050,0.36385,0.42298
2009,Couple with children,Tenant,4 rooms,0.34899,371,1050,0.32015,0.37784
2009,Couple with children,Tenant,5 rooms,0.15576,163,1050,0.13382,0.17771
2009,Couple with children,Tenant,6 rooms,0.03407,52,1050,0.02309,0.04504
2010,Single-person household,Owner,2 rooms,0.12827,91,828,0.10548,0.15106
2010,Single-person household,Owner,3 rooms,0.29391,242,828,0.26286,0.32496
2010,Single-person household,Owner,4 rooms,0.25087,216,828,0.22132,0.28041
2010,Single-person household,Owner,5 rooms,0.16312,150,828,0.13794,0.18830
2010,Single-person household,Owner,6 rooms,0.09481,87,828,0.07484,0.11478
2010,Single-person household,Owner,7 rooms,0.04456,42,828,0.03050,0.05863
2010,Single-person household,Tenant,1 room,0.10483,191,1817,0.09075,0.11892
2010,Single-person household,Tenant,2 rooms,0.47090,851,1817,0.44794,0.49385
2010,Single-person household,Tenant,3 rooms,0.33007,604,1817,0.30844,0.35170
2010,Single-person household,Tenant,4 rooms,0.05904,132,1817,0.04820,0.06988
2010,Single-person household,Tenant,5 rooms,0.02100,39,1817,0.01440,0.02759
2010,Couple without children,Owner,2 rooms,0.04042,73,1898,0.03155,0.04928
2010,Couple without children,Owner,3 rooms,0.20924,354,1898,0.19094,0.22755
2010,Couple without children,Owner,4 rooms,0.28884,547,1898,0.26844,0.30923
2010,Couple without children,Owner,5 rooms,0.22217,447,1898,0.20346,0.24088
2010,Couple without children,Owner,6 rooms,0.13123,270,1898,0.11604,0.14643
2010,Couple without children,Owner,7 rooms,0.05642,116,1898,0.04604,0.06680
2010,Couple without children,Owner,8 rooms,0.03207,59,1898,0.02414,0.04000
2010,Couple without children,Owner,9 rooms,0.01013,32,1898,0.00563,0.01464
2010,Couple without children,Tenant,2 rooms,0.20605,292,1394,0.18481,0.22729
2010,Couple without children,Tenant,3 rooms,0.52265,753,1394,0.49642,0.54888
2010,Couple without children,Tenant,4 rooms,0.17828,275,1394,0.15818,0.19838
2010,Couple without children,Tenant,5 rooms,0.04993,74,1394,0.03849,0.06137
2010,Single parent,Owner,3 rooms,0.23410,75,342,0.18916,0.27904
2010,Single parent,Owner,4 rooms,0.22398,111,342,0.17973,0.26823
2010,Single parent,Owner,5 rooms,0.25077,108,342,0.20476,0.29678
2010,Single parent,Owner,6 rooms,0.13370,48,342,0.09758,0.16982
2010,Single parent,Tenant,2 rooms,0.14070,205,1392,0.12243,0.15897
2010,Single parent,Tenant,3 rooms,0.54926,794,1392,0.52311,0.57541
2010,Single parent,Tenant,4 rooms,0.21071,305,1392,0.18928,0.23214
2010,Single parent,Tenant,5 rooms,0.05988,88,1392,0.04741,0.07235
2010,Couple with children,Owner,3 rooms,0.09451,251,3036,0.08410,0.10491
2010,Couple with children,Owner,4 rooms,0.21562,636,3036,0.20099,0.23025
2010,Couple with children,Owner,5 rooms,0.28791,821,3036,0.27180,0.30402
2010,Couple with children,Owner,6 rooms,0.20252,653,3036,0.18822,0.21682
2010,Couple with children,Owner,7 rooms,0.10035,350,3036,0.08966,0.11104
2010,Couple with children,Owner,8 rooms,0.04751,177,3036,0.03994,0.05508
2010,Couple with children,Owner,9 rooms,0.03202,81,3036,0.02576,0.03828
2010,Couple with children,Owner,10 or more rooms,0.01562,67,3036,0.01121,0.02003
2010,Couple with children,Tenant,2 rooms,0.03316,129,2632,0.02632,0.04001
2010,Couple with children,Tenant,3 rooms,0.38687,1112,2632,0.36826,0.40548
2010,Couple with children,Tenant,4 rooms,0.35670,897,2632,0.33839,0.37500
2010,Couple with children,Tenant,5 rooms,0.14798,314,2632,0.13442,0.16155
2010,Couple with children,Tenant,6 rooms,0.04968,130,2632,0.04138,0.05798
2010,Couple with children,Tenant,7 rooms,0.01802,50,2632,0.01294,0.02310
2011,Single-person household,Owner,2 rooms,0.13335,126,1045,0.11273,0.15398
2011,Single-person household,Owner,3 rooms,0.29651,309,1045,0.26881,0.32422
2011,Single-person household,Owner,4 rooms,0.24659,272,1045,0.22044,0.27273
2011,Single-person household,Owner,5 rooms,0.16829,184,1045,0.14559,0.19098
2011,Single-person household,Owner,6 rooms,0.09897,116,1045,0.08085,0.11708
2011,Single-person household,Owner,7 rooms,0.03084,38,1045,0.02035,0.04132
2011,Single-person household,Tenant,1 room,0.12023,312,2427,0.10728,0.13317
2011,Single-person household,Tenant,2 rooms,0.48803,1159,2427,0.46814,0.50792
2011,Single-person household,Tenant,3 rooms,0.30211,751,2427,0.28384,0.32038
2011,Single-person household,Tenant,4 rooms,0.05546,157,2427,0.04635,0.06457
2011,Single-person household,Tenant,5 rooms,0.02242,48,2427,0.01653,0.02831
2011,Couple without children,Owner,2 rooms,0.04124,85,2490,0.03342,0.04905
2011,Couple without children,Owner,3 rooms,0.21477,462,2490,0.19863,0.23090
2011,Couple without children,Owner,4 rooms,0.27328,684,2490,0.25577,0.29079
2011,Couple without children,Owner,5 rooms,0.23905,621,2490,0.22229,0.25581
2011,Couple without children,Owner,6 rooms,0.12269,356,2490,0.10980,0.13558
2011,Couple without children,Owner,7 rooms,0.05775,165,2490,0.04859,0.06692
2011,Couple without children,Owner,8 rooms,0.03002,81,2490,0.02331,0.03672
2011,Couple without children,Owner,9 rooms,0.01014,36,2490,0.00620,0.01407
2011,Couple without children,Tenant,2 rooms,0.19585,369,1823,0.17763,0.21407
2011,Couple without children,Tenant,3 rooms,0.54054,1004,1823,0.51765,0.56342
2011,Couple without children,Tenant,4 rooms,0.17059,327,1823,0.15332,0.18786
2011,Couple without children,Tenant,5 rooms,0.05450,86,1823,0.04408,0.06493
2011,Couple without children,Tenant,6 rooms,0.01559,37,1823,0.00990,0.02127
2011,Single parent,Owner,3 rooms,0.18664,80,465,0.15119,0.22209
2011,Single parent,Owner,4 rooms,0.26395,149,465,0.22384,0.30405
2011,Single parent,Owner,5 rooms,0.23264,127,465,0.19419,0.27108
2011,Single parent,Owner,6 rooms,0.14573,72,465,0.11363,0.17784
2011,Single parent,Owner,7 rooms,0.06938,37,465,0.04626,0.09250
2011,Single parent,Tenant,2 rooms,0.14832,238,1772,0.13177,0.16487
2011,Single parent,Tenant,3 rooms,0.56370,1008,1772,0.54060,0.58680
2011,Single parent,Tenant,4 rooms,0.19688,385,1772,0.17836,0.21540
2011,Single parent,Tenant,5 rooms,0.06153,110,1772,0.05034,0.07273
2011,Single parent,Tenant,6 rooms,0.01182,31,1772,0.00678,0.01685
2011,Couple with children,Owner,3 rooms,0.09287,245,3484,0.08323,0.10251
2011,Couple with children,Owner,4 rooms,0.22068,685,3484,0.20691,0.23446
2011,Couple with children,Owner,5 rooms,0.26192,905,3484,0.24731,0.27652
2011,Couple with children,Owner,6 rooms,0.20826,784,3484,0.19477,0.22174
2011,Couple with children,Owner,7 rooms,0.10744,433,3484,0.09716,0.11773
2011,Couple with children,Owner,8 rooms,0.06102,244,3484,0.05307,0.06897
2011,Couple with children,Owner,9 rooms,0.02421,106,3484,0.01911,0.02932
2011,Couple with children,Owner,10 or more rooms,0.01994,82,3484,0.01529,0.02458
2011,Couple with children,Tenant,2 rooms,0.02795,92,2626,0.02165,0.03426
2011,Couple with children,Tenant,3 rooms,0.39834,1000,2626,0.37962,0.41707
2011,Couple with children,Tenant,4 rooms,0.31702,898,2626,0.29922,0.33482
2011,Couple with children,Tenant,5 rooms,0.16933,395,2626,0.15498,0.18367
2011,Couple with children,Tenant,6 rooms,0.05345,167,2626,0.04485,0.06206
2011,Couple with children,Tenant,7 rooms,0.02157,74,2626,0.01601,0.02713
2011,Other Combinations,Tenant,3 rooms,0.62734,33,33,0.45981,0.79487
2012,Single-person household,Owner,2 rooms,0.13406,135,1055,0.11349,0.15463
2012,Single-person household,Owner,3 rooms,0.31587,334,1055,0.28781,0.34393
2012,Single-person household,Owner,4 rooms,0.22968,250,1055,0.20428,0.25507
2012,Single-person household,Owner,5 rooms,0.17441,197,1055,0.15150,0.19731
2012,Single-person household,Owner,6 rooms,0.08432,103,1055,0.06755,0.10110
2012,Single-person household,Owner,7 rooms,0.02786,36,1055,0.01792,0.03779
2012,Single-person household,Tenant,1 room,0.11653,328,2559,0.10410,0.12897
2012,Single-person household,Tenant,2 rooms,0.47901,1194,2559,0.45965,0.49837
2012,Single-person household,Tenant,3 rooms,0.31691,823,2559,0.29888,0.33494
2012,Single-person household,Tenant,4 rooms,0.06204,179,2559,0.05269,0.07139
2012,Single-person household,Tenant,5 rooms,0.01418,35,2559,0.00960,0.01876
2012,Couple without children,Owner,2 rooms,0.04629,93,2529,0.03810,0.05448
2012,Couple without children,Owner,3 rooms,0.19621,450,2529,0.18073,0.21170
2012,Couple without children,Owner,4 rooms,0.27682,678,2529,0.25938,0.29426
2012,Couple without children,Owner,5 rooms,0.22991,633,2529,0.21351,0.24631
2012,Couple without children,Owner,6 rooms,0.13485,371,2529,0.12153,0.14816
2012,Couple without children,Owner,7 rooms,0.06596,185,2529,0.05628,0.07564
2012,Couple without children,Owner,8 rooms,0.02798,78,2529,0.02155,0.03440
2012,Couple without children,Owner,9 rooms,0.01273,41,2529,0.00836,0.01710
2012,Couple without children,Tenant,2 rooms,0.18813,353,1855,0.17034,0.20592
2012,Couple without children,Tenant,3 rooms,0.53419,1025,1855,0.51148,0.55690
2012,Couple without children,Tenant,4 rooms,0.18121,348,1855,0.16367,0.19874
2012,Couple without children,Tenant,5 rooms,0.05203,87,1855,0.04192,0.06214
2012,Couple without children,Tenant,6 rooms,0.02015,42,1855,0.01376,0.02655
2012,Single parent,Owner,3 rooms,0.17181,68,450,0.13692,0.20670
2012,Single parent,Owner,4 rooms,0.25429,145,450,0.21401,0.29457
2012,Single parent,Owner,5 rooms,0.22224,123,450,0.18378,0.26070
2012,Single parent,Owner,6 rooms,0.16331,69,450,0.12912,0.19750
2012,Single parent,Owner,7 rooms,0.08490,45,450,0.05912,0.11068
2012,Single parent,Tenant,2 rooms,0.12496,200,1664,0.10907,0.14086
2012,Single parent,Tenant,3 rooms,0.57292,938,1664,0.54915,0.59670
2012,Single parent,Tenant,4 rooms,0.21472,394,1664,0.19498,0.23445
2012,Single parent,Tenant,5 rooms,0.05235,101,1664,0.04164,0.06305
2012,Single parent,Tenant,6 rooms,0.01583,31,1664,0.00983,0.02183
2012,Couple with children,Owner,3 rooms,0.09063,224,3322,0.08087,0.10040
2012,Couple with children,Owner,4 rooms,0.22459,660,3322,0.21040,0.23878
2012,Couple with children,Owner,5 rooms,0.26745,866,3322,0.25239,0.28250
2012,Couple with children,Owner,6 rooms,0.19800,745,3322,0.18444,0.21155
2012,Couple with children,Owner,7 rooms,0.11008,408,3322,0.09943,0.12072
2012,Couple with children,Owner,8 rooms,0.05725,235,3322,0.04935,0.06515
2012,Couple with children,Owner,9 rooms,0.02098,96,3322,0.01610,0.02585
2012,Couple with children,Owner,10 or more rooms,0.02530,88,3322,0.01996,0.03065
2012,Couple with children,Tenant,2 rooms,0.02860,66,2395,0.02192,0.03528
