year,bula_h,quintil_oecd_hh,hlf0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Bavaria,5th Quintile,Yes,0.97708,560,560,0.96468,0.98949
2018,Berlin,1st Quintile,Yes,0.29816,70,267,0.24318,0.35313
2018,Berlin,1st Quintile,No,0.70184,197,267,0.64687,0.75682
2018,Berlin,2nd Quintile,Yes,0.70075,95,143,0.62543,0.77607
2018,Berlin,2nd Quintile,No,0.29925,48,143,0.22393,0.37457
2018,Berlin,3rd Quintile,Yes,0.82226,96,96,0.74538,0.89913
2018,Berlin,4th Quintile,Yes,0.77035,104,104,0.68912,0.85158
2018,Berlin,5th Quintile,Yes,0.94778,115,115,0.90694,0.98862
2018,Brandenburg,1st Quintile,Yes,0.45438,82,260,0.39374,0.51503
2018,Brandenburg,1st Quintile,No,0.54562,178,260,0.48497,0.60626
2018,Brandenburg,2nd Quintile,Yes,0.76646,124,169,0.70248,0.83044
2018,Brandenburg,2nd Quintile,No,0.23354,45,169,0.16956,0.29752
2018,Brandenburg,3rd Quintile,Yes,0.85489,117,117,0.79079,0.91898
2018,Brandenburg,4th Quintile,Yes,0.92206,74,74,0.86056,0.98356
2018,Brandenburg,5th Quintile,Yes,0.93466,66,66,0.87458,0.99474
2018,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.39134,49,166,0.31687,0.46581
2018,Mecklenburg-Western Pomerania,1st Quintile,No,0.60866,117,166,0.53419,0.68313
2018,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.73247,72,103,0.64656,0.81838
2018,Mecklenburg-Western Pomerania,2nd Quintile,No,0.26753,31,103,0.18162,0.35344
2018,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.77173,50,50,0.65421,0.88925
2018,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.88871,43,43,0.79360,0.98382
2018,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.98771,34,34,0.95012,1.02530
2018,Saxony,1st Quintile,Yes,0.41030,96,281,0.35268,0.46791
2018,Saxony,1st Quintile,No,0.58970,185,281,0.53209,0.64732
2018,Saxony,2nd Quintile,Yes,0.79074,241,314,0.74567,0.83580
2018,Saxony,2nd Quintile,No,0.20926,73,314,0.16420,0.25433
2018,Saxony,3rd Quintile,Yes,0.86946,192,192,0.82168,0.91724
2018,Saxony,4th Quintile,Yes,0.91558,132,132,0.86798,0.96319
2018,Saxony,5th Quintile,Yes,0.96980,93,93,0.93483,1.00477
2018,Saxony-Anhalt,1st Quintile,Yes,0.47732,67,227,0.41220,0.54244
2018,Saxony-Anhalt,1st Quintile,No,0.52268,160,227,0.45756,0.58780
2018,Saxony-Anhalt,2nd Quintile,Yes,0.75907,98,142,0.68849,0.82966
2018,Saxony-Anhalt,2nd Quintile,No,0.24093,44,142,0.17034,0.31151
2018,Saxony-Anhalt,3rd Quintile,Yes,0.90569,94,94,0.84629,0.96509
2018,Saxony-Anhalt,4th Quintile,Yes,0.85471,65,65,0.76838,0.94105
2018,Saxony-Anhalt,5th Quintile,Yes,0.92939,58,58,0.86289,0.99590
2018,Thuringa,1st Quintile,Yes,0.31440,60,215,0.25220,0.37661
2018,Thuringa,1st Quintile,No,0.68560,155,215,0.62339,0.74780
2018,Thuringa,2nd Quintile,Yes,0.76287,117,166,0.69797,0.82777
2018,Thuringa,2nd Quintile,No,0.23713,49,166,0.17223,0.30203
2018,Thuringa,3rd Quintile,Yes,0.94748,108,108,0.90521,0.98975
2018,Thuringa,4th Quintile,Yes,0.97769,91,91,0.94717,1.00820
2018,Thuringa,5th Quintile,Yes,0.94962,54,54,0.89073,1.00851
2019,Schleswig-Holstein,1st Quintile,Yes,0.35919,39,106,0.26742,0.45095
2019,Schleswig-Holstein,1st Quintile,No,0.64081,67,106,0.54905,0.73258
2019,Schleswig-Holstein,2nd Quintile,Yes,0.72652,85,121,0.64677,0.80628
2019,Schleswig-Holstein,2nd Quintile,No,0.27348,36,121,0.19372,0.35323
2019,Schleswig-Holstein,3rd Quintile,Yes,0.88701,93,93,0.82232,0.95170
2019,Schleswig-Holstein,4th Quintile,Yes,0.94071,94,94,0.89271,0.98871
2019,Schleswig-Holstein,5th Quintile,Yes,0.98167,147,147,0.95992,1.00343
2019,Hamburg,1st Quintile,Yes,0.56426,41,41,0.41059,0.71793
2019,Hamburg,2nd Quintile,Yes,0.90308,43,43,0.81360,0.99255
2019,Hamburg,3rd Quintile,Yes,0.86890,41,41,0.76430,0.97349
2019,Hamburg,4th Quintile,Yes,0.96633,69,69,0.92345,1.00920
2019,Hamburg,5th Quintile,Yes,0.97900,109,109,0.95195,1.00604
2019,Lower Saxony,1st Quintile,Yes,0.48098,132,284,0.42277,0.53919
2019,Lower Saxony,1st Quintile,No,0.51902,152,284,0.46081,0.57723
2019,Lower Saxony,2nd Quintile,Yes,0.72620,199,283,0.67416,0.77825
2019,Lower Saxony,2nd Quintile,No,0.27380,84,283,0.22175,0.32584
2019,Lower Saxony,3rd Quintile,Yes,0.85383,220,260,0.81080,0.89685
2019,Lower Saxony,3rd Quintile,No,0.14617,40,260,0.10315,0.18920
2019,Lower Saxony,4th Quintile,Yes,0.90052,270,270,0.86475,0.93629
2019,Lower Saxony,5th Quintile,Yes,0.93602,350,350,0.91035,0.96170
2019,North Rhine-Westphalia,1st Quintile,Yes,0.49072,276,623,0.45143,0.53001
2019,North Rhine-Westphalia,1st Quintile,No,0.50928,347,623,0.46999,0.54857
2019,North Rhine-Westphalia,2nd Quintile,Yes,0.74408,437,604,0.70925,0.77891
2019,North Rhine-Westphalia,2nd Quintile,No,0.25592,167,604,0.22109,0.29075
2019,North Rhine-Westphalia,3rd Quintile,Yes,0.84061,460,542,0.80976,0.87145
2019,North Rhine-Westphalia,3rd Quintile,No,0.15939,82,542,0.12855,0.19024
2019,North Rhine-Westphalia,4th Quintile,Yes,0.92788,539,585,0.90690,0.94886
2019,North Rhine-Westphalia,4th Quintile,No,0.07212,46,585,0.05114,0.09310
2019,North Rhine-Westphalia,5th Quintile,Yes,0.95382,885,885,0.93999,0.96766
2019,Hesse,1st Quintile,Yes,0.41391,70,161,0.33759,0.49023
2019,Hesse,1st Quintile,No,0.58609,91,161,0.50977,0.66241
2019,Hesse,2nd Quintile,Yes,0.72854,110,163,0.66006,0.79702
2019,Hesse,2nd Quintile,No,0.27146,53,163,0.20298,0.33994
2019,Hesse,3rd Quintile,Yes,0.85991,168,168,0.80727,0.91255
2019,Hesse,4th Quintile,Yes,0.94378,174,174,0.90945,0.97810
2019,Hesse,5th Quintile,Yes,0.95389,370,370,0.93249,0.97529
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.43302,73,182,0.36083,0.50520
2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.56698,109,182,0.49480,0.63917
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.81254,134,176,0.75472,0.87037
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.18746,42,176,0.12963,0.24528
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.80419,129,129,0.73545,0.87294
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.95708,151,151,0.92465,0.98952
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.98768,229,229,0.97336,1.00200
2019,Baden-Wuerttemberg,1st Quintile,Yes,0.55103,106,207,0.48310,0.61895
2019,Baden-Wuerttemberg,1st Quintile,No,0.44897,101,207,0.38105,0.51690
2019,Baden-Wuerttemberg,2nd Quintile,Yes,0.76909,177,247,0.71643,0.82176
2019,Baden-Wuerttemberg,2nd Quintile,No,0.23091,70,247,0.17824,0.28357
2019,Baden-Wuerttemberg,3rd Quintile,Yes,0.86701,260,307,0.82896,0.90506
2019,Baden-Wuerttemberg,3rd Quintile,No,0.13299,47,307,0.09494,0.17104
2019,Baden-Wuerttemberg,4th Quintile,Yes,0.94769,324,324,0.92341,0.97198
2019,Baden-Wuerttemberg,5th Quintile,Yes,0.95349,555,555,0.93595,0.97103
2019,Bavaria,1st Quintile,Yes,0.57309,168,329,0.51956,0.62662
2019,Bavaria,1st Quintile,No,0.42691,161,329,0.37338,0.48044
2019,Bavaria,2nd Quintile,Yes,0.80562,337,445,0.76882,0.84243
2019,Bavaria,2nd Quintile,No,0.19438,108,445,0.15757,0.23118
2019,Bavaria,3rd Quintile,Yes,0.79303,395,466,0.75621,0.82985
2019,Bavaria,3rd Quintile,No,0.20697,71,466,0.17015,0.24379
2019,Bavaria,4th Quintile,Yes,0.93470,469,512,0.91328,0.95613
2019,Bavaria,4th Quintile,No,0.06530,43,512,0.04387,0.08672
2019,Bavaria,5th Quintile,Yes,0.96046,750,750,0.94651,0.97442
2019,Berlin,1st Quintile,Yes,0.34899,71,165,0.27603,0.42194
2019,Berlin,1st Quintile,No,0.65101,94,165,0.57806,0.72397
2019,Berlin,2nd Quintile,Yes,0.71395,94,139,0.63855,0.78935
2019,Berlin,2nd Quintile,No,0.28605,45,139,0.21065,0.36145
2019,Berlin,3rd Quintile,Yes,0.76104,90,122,0.68506,0.83703
2019,Berlin,3rd Quintile,No,0.23896,32,122,0.16297,0.31494
2019,Berlin,4th Quintile,Yes,0.81665,112,112,0.74466,0.88863
2019,Berlin,5th Quintile,Yes,0.96146,170,170,0.93244,0.99048
2019,Brandenburg,1st Quintile,Yes,0.55588,80,173,0.48162,0.63014
2019,Brandenburg,1st Quintile,No,0.44412,93,173,0.36986,0.51838
2019,Brandenburg,2nd Quintile,Yes,0.85752,120,120,0.79472,0.92033
2019,Brandenburg,3rd Quintile,Yes,0.84011,117,117,0.77341,0.90681
2019,Brandenburg,4th Quintile,Yes,0.90374,102,102,0.84622,0.96126
2019,Brandenburg,5th Quintile,Yes,0.98944,142,142,0.97257,1.00631
2019,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.43343,43,109,0.33997,0.52689
2019,Mecklenburg-Western Pomerania,1st Quintile,No,0.56657,66,109,0.47311,0.66003
2019,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.73616,75,75,0.63574,0.83657
2019,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.87864,64,64,0.79801,0.95928
2019,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.86748,46,46,0.76841,0.96654
2019,Saxony,1st Quintile,Yes,0.59181,114,208,0.52486,0.65877
2019,Saxony,1st Quintile,No,0.40819,94,208,0.34123,0.47514
2019,Saxony,2nd Quintile,Yes,0.86574,209,248,0.82322,0.90826
2019,Saxony,2nd Quintile,No,0.13426,39,248,0.09174,0.17678
2019,Saxony,3rd Quintile,Yes,0.85830,198,198,0.80961,0.90700
2019,Saxony,4th Quintile,Yes,0.88777,151,151,0.83726,0.93829
2019,Saxony,5th Quintile,Yes,0.89722,186,186,0.85346,0.94098
2019,Saxony-Anhalt,1st Quintile,Yes,0.35656,53,149,0.27939,0.43373
2019,Saxony-Anhalt,1st Quintile,No,0.64344,96,149,0.56627,0.72061
2019,Saxony-Anhalt,2nd Quintile,Yes,0.75937,99,139,0.68805,0.83069
2019,Saxony-Anhalt,2nd Quintile,No,0.24063,40,139,0.16931,0.31195
2019,Saxony-Anhalt,3rd Quintile,Yes,0.88357,85,85,0.81498,0.95216
2019,Saxony-Anhalt,4th Quintile,Yes,0.89333,70,70,0.82050,0.96617
2019,Thuringa,1st Quintile,Yes,0.31988,46,130,0.23939,0.40037
2019,Thuringa,1st Quintile,No,0.68012,84,130,0.59963,0.76061
2019,Thuringa,2nd Quintile,Yes,0.76068,109,143,0.69050,0.83086
2019,Thuringa,2nd Quintile,No,0.23932,34,143,0.16914,0.30950
2019,Thuringa,3rd Quintile,Yes,0.92709,113,113,0.87894,0.97524
2019,Thuringa,4th Quintile,Yes,0.97466,80,80,0.94000,1.00931
2019,Thuringa,5th Quintile,Yes,0.98810,99,99,0.96663,1.00957
2021,Schleswig-Holstein,1st Quintile,Yes,0.52220,45,152,0.44252,0.60187
2021,Schleswig-Holstein,1st Quintile,No,0.47780,107,152,0.39813,0.55748
2021,Schleswig-Holstein,2nd Quintile,Yes,0.81020,70,70,0.71767,0.90273
2021,Schleswig-Holstein,3rd Quintile,Yes,0.94129,70,70,0.88583,0.99676
2021,Schleswig-Holstein,4th Quintile,Yes,0.94842,82,82,0.90026,0.99659
2021,Schleswig-Holstein,5th Quintile,Yes,0.97962,98,98,0.95149,1.00774
2021,Hamburg,1st Quintile,Yes,0.66510,36,84,0.56356,0.76663
2021,Hamburg,1st Quintile,No,0.33490,48,84,0.23337,0.43644
2021,Hamburg,2nd Quintile,Yes,0.69902,31,31,0.53488,0.86316
2021,Hamburg,3rd Quintile,Yes,0.96929,39,39,0.91444,1.02415
2021,Hamburg,4th Quintile,Yes,0.91676,41,41,0.83115,1.00237
2021,Hamburg,5th Quintile,Yes,0.98384,76,76,0.95530,1.01238
2021,Lower Saxony,1st Quintile,Yes,0.46422,117,308,0.40843,0.52001
2021,Lower Saxony,1st Quintile,No,0.53578,191,308,0.47999,0.59157
2021,Lower Saxony,2nd Quintile,Yes,0.74348,156,230,0.68691,0.80004
2021,Lower Saxony,2nd Quintile,No,0.25652,74,230,0.19996,0.31309
2021,Lower Saxony,3rd Quintile,Yes,0.85714,168,199,0.80840,0.90588
2021,Lower Saxony,3rd Quintile,No,0.14286,31,199,0.09412,0.19160
2021,Lower Saxony,4th Quintile,Yes,0.91019,188,188,0.86921,0.95117
2021,Lower Saxony,5th Quintile,Yes,0.98308,243,243,0.96683,0.99933
2021,North Rhine-Westphalia,1st Quintile,Yes,0.58287,297,776,0.54815,0.61758
2021,North Rhine-Westphalia,1st Quintile,No,0.41713,479,776,0.38242,0.45185
2021,North Rhine-Westphalia,2nd Quintile,Yes,0.79110,352,494,0.75522,0.82699
2021,North Rhine-Westphalia,2nd Quintile,No,0.20890,142,494,0.17301,0.24478
2021,North Rhine-Westphalia,3rd Quintile,Yes,0.88950,347,404,0.85889,0.92011
2021,North Rhine-Westphalia,3rd Quintile,No,0.11050,57,404,0.07989,0.14111
2021,North Rhine-Westphalia,4th Quintile,Yes,0.91588,384,415,0.88914,0.94261
2021,North Rhine-Westphalia,4th Quintile,No,0.08412,31,415,0.05739,0.11086
2021,North Rhine-Westphalia,5th Quintile,Yes,0.97910,556,556,0.96720,0.99100
2021,Hesse,1st Quintile,Yes,0.41235,81,246,0.35070,0.47399
2021,Hesse,1st Quintile,No,0.58765,165,246,0.52601,0.64930
2021,Hesse,2nd Quintile,Yes,0.77746,78,120,0.70272,0.85219
2021,Hesse,2nd Quintile,No,0.22254,42,120,0.14781,0.29728
2021,Hesse,3rd Quintile,Yes,0.83193,110,110,0.76173,0.90213
2021,Hesse,4th Quintile,Yes,0.93970,119,119,0.89675,0.98265
2021,Hesse,5th Quintile,Yes,0.94792,212,212,0.91793,0.97790
2021,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.48513,63,187,0.41331,0.55696
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.51487,124,187,0.44304,0.58669
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.69691,84,120,0.61433,0.77949
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.30309,36,120,0.22051,0.38567
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.93681,99,99,0.88864,0.98498
2021,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.92677,88,88,0.87203,0.98151
2021,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.90585,112,112,0.85152,0.96018
2021,Baden-Wuerttemberg,1st Quintile,Yes,0.63447,108,262,0.57605,0.69290
2021,Baden-Wuerttemberg,1st Quintile,No,0.36553,154,262,0.30710,0.42395
2021,Baden-Wuerttemberg,2nd Quintile,Yes,0.75416,144,215,0.69647,0.81185
2021,Baden-Wuerttemberg,2nd Quintile,No,0.24584,71,215,0.18815,0.30353
2021,Baden-Wuerttemberg,3rd Quintile,Yes,0.94559,196,196,0.91375,0.97743
2021,Baden-Wuerttemberg,4th Quintile,Yes,0.91240,234,234,0.87610,0.94870
2021,Baden-Wuerttemberg,5th Quintile,Yes,0.97195,372,372,0.95515,0.98875
2021,Bavaria,1st Quintile,Yes,0.62411,179,336,0.57224,0.67598
2021,Bavaria,1st Quintile,No,0.37589,157,336,0.32402,0.42776
2021,Bavaria,2nd Quintile,Yes,0.78154,268,362,0.73891,0.82416
2021,Bavaria,2nd Quintile,No,0.21846,94,362,0.17584,0.26109
2021,Bavaria,3rd Quintile,Yes,0.89586,264,313,0.86196,0.92975
2021,Bavaria,3rd Quintile,No,0.10414,49,313,0.07025,0.13804
2021,Bavaria,4th Quintile,Yes,0.93853,352,352,0.91341,0.96366
2021,Bavaria,5th Quintile,Yes,0.96785,454,454,0.95161,0.98410
2021,Berlin,1st Quintile,Yes,0.54727,78,189,0.47612,0.61843
2021,Berlin,1st Quintile,No,0.45273,111,189,0.38157,0.52388
2021,Berlin,2nd Quintile,Yes,0.85482,76,76,0.77510,0.93455
2021,Berlin,3rd Quintile,Yes,0.86450,86,86,0.79174,0.93726
2021,Berlin,4th Quintile,Yes,0.87399,98,98,0.80794,0.94003
2021,Berlin,5th Quintile,Yes,0.98326,142,142,0.96209,1.00444
2021,Brandenburg,1st Quintile,Yes,0.50032,47,117,0.40933,0.59131
2021,Brandenburg,1st Quintile,No,0.49968,70,117,0.40869,0.59067
2021,Brandenburg,2nd Quintile,Yes,0.86704,81,81,0.79263,0.94144
2021,Brandenburg,3rd Quintile,Yes,0.91269,74,74,0.84793,0.97745
2021,Brandenburg,4th Quintile,Yes,0.92442,72,72,0.86293,0.98590
2021,Brandenburg,5th Quintile,Yes,0.97312,86,86,0.93873,1.00750
2021,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.68470,39,74,0.57811,0.79128
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.31530,35,74,0.20872,0.42189
2021,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.87684,51,51,0.78575,0.96793
2021,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.93439,40,40,0.85668,1.01210
2021,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.99437,38,38,0.97027,1.01848
2021,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.92491,43,43,0.84520,1.00461
2021,Saxony,1st Quintile,Yes,0.52378,92,190,0.45258,0.59499
2021,Saxony,1st Quintile,No,0.47622,98,190,0.40501,0.54742
2021,Saxony,2nd Quintile,Yes,0.83475,148,179,0.78019,0.88931
2021,Saxony,2nd Quintile,No,0.16525,31,179,0.11069,0.21981
2021,Saxony,3rd Quintile,Yes,0.91277,153,153,0.86792,0.95763
2021,Saxony,4th Quintile,Yes,0.94361,110,110,0.90031,0.98692
2021,Saxony,5th Quintile,Yes,0.93882,111,111,0.89404,0.98361
2021,Saxony-Anhalt,1st Quintile,Yes,0.54648,58,118,0.45628,0.63669
2021,Saxony-Anhalt,1st Quintile,No,0.45352,60,118,0.36331,0.54372
2021,Saxony-Anhalt,2nd Quintile,Yes,0.89806,69,69,0.82615,0.96998
2021,Saxony-Anhalt,3rd Quintile,Yes,0.83367,63,63,0.74098,0.92636
2021,Saxony-Anhalt,4th Quintile,Yes,0.93706,56,56,0.87288,1.00124
2021,Thuringa,1st Quintile,Yes,0.53524,60,120,0.44563,0.62485
2021,Thuringa,1st Quintile,No,0.46476,60,120,0.37515,0.55437
2021,Thuringa,2nd Quintile,Yes,0.78909,75,75,0.69614,0.88204
2021,Thuringa,3rd Quintile,Yes,0.88630,61,61,0.80598,0.96663
2021,Thuringa,4th Quintile,Yes,0.98285,63,63,0.95053,1.01517
2021,Thuringa,5th Quintile,Yes,0.99598,61,61,0.97997,1.01199
