year,pgisced97,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2010,Post-secondary Non-tertiary Level,Rural regions,454,6.80751,6.60837,7.00665,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2010,First Stage of Tertiary Education,Urban regions,979,6.33407,6.20216,6.46597,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,First Stage of Tertiary Education,Rural regions,629,6.08485,5.90739,6.26231,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2010,Second Stage of Tertiary Education,Urban regions,3899,6.92187,6.85748,6.98626,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2010,Second Stage of Tertiary Education,Rural regions,1469,6.55222,6.44217,6.66226,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2011,Pre-primary Level,Urban regions,309,8.01496,7.82938,8.20054,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2011,Pre-primary Level,Rural regions,122,8.20540,7.89276,8.51804,8.00000,9.00000,9.00000,6.50000,10.00000,9.00000,8.00000,9.00000
2011,Primary Level,Urban regions,241,5.82171,5.50695,6.13648,5.00000,5.00000,8.00000,0.50000,10.00000,5.00000,5.00000,6.00000
2011,Primary Level,Rural regions,111,5.64517,5.16404,6.12629,4.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,6.02500
2011,Lower Secondary Level,Urban regions,1678,6.05756,5.93933,6.17579,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2011,Lower Secondary Level,Rural regions,898,6.07487,5.91886,6.23087,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2011,Upper Secondary Level,Urban regions,7527,6.41758,6.36536,6.46980,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2011,Upper Secondary Level,Rural regions,5038,6.29965,6.23577,6.36353,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2011,Post-secondary Non-tertiary Level,Urban regions,1327,6.92290,6.80766,7.03814,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2011,Post-secondary Non-tertiary Level,Rural regions,509,7.02381,6.83493,7.21270,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2011,First Stage of Tertiary Education,Urban regions,1012,6.32896,6.19100,6.46692,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2011,First Stage of Tertiary Education,Rural regions,682,6.54808,6.38579,6.71036,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2011,Second Stage of Tertiary Education,Urban regions,4142,6.94855,6.88495,7.01215,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2011,Second Stage of Tertiary Education,Rural regions,1612,6.52935,6.42062,6.63808,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,Pre-primary Level,Urban regions,316,8.04369,7.86315,8.22423,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2012,Pre-primary Level,Rural regions,134,8.07010,7.74576,8.39443,8.00000,8.00000,9.00000,6.50000,10.00000,8.00000,8.00000,9.00000
2012,Primary Level,Urban regions,245,5.95796,5.62328,6.29263,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2012,Primary Level,Rural regions,120,5.79586,5.29376,6.29797,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,4.97500,7.00000
2012,Lower Secondary Level,Urban regions,1767,6.23451,6.12315,6.34588,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2012,Lower Secondary Level,Rural regions,993,6.35415,6.21271,6.49559,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2012,Upper Secondary Level,Urban regions,7616,6.43820,6.38653,6.48986,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,Upper Secondary Level,Rural regions,5284,6.38924,6.32737,6.45111,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,Post-secondary Non-tertiary Level,Urban regions,1341,6.91606,6.80818,7.02394,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2012,Post-secondary Non-tertiary Level,Rural regions,529,7.03974,6.86734,7.21214,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2012,First Stage of Tertiary Education,Urban regions,1026,6.50632,6.37800,6.63464,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,First Stage of Tertiary Education,Rural regions,708,6.45653,6.29278,6.62028,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2012,Second Stage of Tertiary Education,Urban regions,4226,7.05902,6.99685,7.12118,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2012,Second Stage of Tertiary Education,Rural regions,1691,6.63455,6.53412,6.73499,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Pre-primary Level,Urban regions,446,8.18703,8.03257,8.34150,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
2013,Pre-primary Level,Rural regions,179,8.21192,7.94194,8.48190,8.00000,8.97704,9.00000,6.50000,10.00000,9.00000,8.00000,9.00000
2013,Primary Level,Urban regions,451,5.92750,5.67911,6.17590,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2013,Primary Level,Rural regions,178,6.21123,5.84085,6.58160,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.97500,7.00000
2013,Lower Secondary Level,Urban regions,2512,6.40089,6.30351,6.49827,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Lower Secondary Level,Rural regions,1191,6.18078,6.03689,6.32466,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2013,Upper Secondary Level,Urban regions,8602,6.46418,6.41544,6.51292,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Upper Secondary Level,Rural regions,5544,6.39417,6.33355,6.45478,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Post-secondary Non-tertiary Level,Urban regions,1728,6.88204,6.78035,6.98373,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2013,Post-secondary Non-tertiary Level,Rural regions,633,7.16317,7.00008,7.32625,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2013,First Stage of Tertiary Education,Urban regions,1038,6.57650,6.44552,6.70747,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,First Stage of Tertiary Education,Rural regions,684,6.55292,6.40128,6.70456,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2013,Second Stage of Tertiary Education,Urban regions,5004,7.04779,6.98993,7.10564,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2013,Second Stage of Tertiary Education,Rural regions,1852,6.66120,6.56246,6.75995,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,Pre-primary Level,Urban regions,297,7.97499,7.77330,8.17669,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
2014,Pre-primary Level,Rural regions,151,8.22363,7.94821,8.49905,8.00000,9.00000,9.00000,6.50000,10.00000,9.00000,8.00000,9.00000
2014,Primary Level,Urban regions,355,5.82052,5.53163,6.10942,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2014,Primary Level,Rural regions,148,5.32113,4.87370,5.76856,3.00000,5.00000,8.00000,0.00000,10.00000,5.00000,4.00000,6.00000
2014,Lower Secondary Level,Urban regions,2073,6.38802,6.28541,6.49063,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2014,Lower Secondary Level,Rural regions,1038,6.32031,6.17188,6.46874,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2014,Upper Secondary Level,Urban regions,7584,6.44503,6.39355,6.49650,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,Upper Secondary Level,Rural regions,4940,6.37725,6.31295,6.44155,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,Post-secondary Non-tertiary Level,Urban regions,1481,6.92337,6.81822,7.02851,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2014,Post-secondary Non-tertiary Level,Rural regions,565,7.29281,7.13489,7.45073,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2014,First Stage of Tertiary Education,Urban regions,949,6.45396,6.31681,6.59111,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,First Stage of Tertiary Education,Rural regions,641,6.52815,6.37224,6.68407,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2014,Second Stage of Tertiary Education,Urban regions,4513,6.97164,6.91092,7.03235,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2014,Second Stage of Tertiary Education,Rural regions,1706,6.81101,6.71095,6.91108,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2015,Pre-primary Level,Urban regions,233,8.10210,7.90298,8.30122,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2015,Pre-primary Level,Rural regions,116,8.09201,7.80647,8.37755,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2015,Primary Level,Urban regions,278,5.40535,5.08933,5.72137,3.00000,5.00000,8.00000,0.00000,10.00000,5.00000,5.00000,6.00000
2015,Primary Level,Rural regions,131,6.24609,5.81809,6.67408,4.00000,6.00000,8.00000,1.00000,10.00000,6.00000,5.00000,8.00000
2015,Lower Secondary Level,Urban regions,1756,6.35241,6.23835,6.46648,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Lower Secondary Level,Rural regions,915,6.29573,6.14711,6.44434,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2015,Upper Secondary Level,Urban regions,6978,6.45079,6.39746,6.50413,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Upper Secondary Level,Rural regions,4651,6.36115,6.29473,6.42757,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Post-secondary Non-tertiary Level,Urban regions,1413,6.98049,6.87465,7.08634,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2015,Post-secondary Non-tertiary Level,Rural regions,535,7.12707,6.95671,7.29744,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2015,First Stage of Tertiary Education,Urban regions,909,6.46557,6.32877,6.60238,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,First Stage of Tertiary Education,Rural regions,610,6.38391,6.21087,6.55696,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2015,Second Stage of Tertiary Education,Urban regions,4218,6.99433,6.93304,7.05562,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2015,Second Stage of Tertiary Education,Rural regions,1646,6.73756,6.63987,6.83525,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,Pre-primary Level,Urban regions,258,8.27991,8.05324,8.50658,8.00000,9.00000,10.00000,5.00000,10.00000,9.00000,8.00000,9.00000
2016,Pre-primary Level,Rural regions,94,8.47823,8.17271,8.78375,8.00000,9.00000,9.00000,6.50000,10.00000,9.00000,8.00000,9.00000
2016,Primary Level,Urban regions,970,6.06125,5.90750,6.21500,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
2016,Primary Level,Rural regions,452,6.62024,6.37058,6.86989,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
2016,Lower Secondary Level,Urban regions,2068,6.37101,6.26728,6.47473,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2016,Lower Secondary Level,Rural regions,1052,6.25285,6.10710,6.39860,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2016,Upper Secondary Level,Urban regions,6948,6.45026,6.39746,6.50307,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,Upper Secondary Level,Rural regions,4532,6.38272,6.31732,6.44811,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,Post-secondary Non-tertiary Level,Urban regions,1517,7.01915,6.91621,7.12209,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2016,Post-secondary Non-tertiary Level,Rural regions,565,6.99333,6.83154,7.15512,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2016,First Stage of Tertiary Education,Urban regions,826,6.56710,6.42345,6.71074,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,First Stage of Tertiary Education,Rural regions,569,6.41869,6.25689,6.58050,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2016,Second Stage of Tertiary Education,Urban regions,4640,6.97646,6.91902,7.03390,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2016,Second Stage of Tertiary Education,Rural regions,1815,6.74387,6.64967,6.83806,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2017,Pre-primary Level,Urban regions,293,7.89943,7.69300,8.10587,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2017,Pre-primary Level,Rural regions,121,8.06447,7.74000,8.38895,7.00000,9.00000,9.00000,4.00000,10.00000,9.00000,8.00000,9.00000
2017,Primary Level,Urban regions,1269,6.00680,5.86289,6.15070,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2017,Primary Level,Rural regions,592,6.55824,6.36280,6.75368,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
2017,Lower Secondary Level,Urban regions,2279,6.37208,6.27278,6.47137,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Lower Secondary Level,Rural regions,1250,6.12573,5.98962,6.26184,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2017,Upper Secondary Level,Urban regions,7659,6.39337,6.34333,6.44340,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Upper Secondary Level,Rural regions,5021,6.29450,6.23067,6.35833,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Post-secondary Non-tertiary Level,Urban regions,1652,6.79425,6.69142,6.89707,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2017,Post-secondary Non-tertiary Level,Rural regions,647,7.05195,6.89324,7.21065,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2017,First Stage of Tertiary Education,Urban regions,891,6.42347,6.27965,6.56730,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,First Stage of Tertiary Education,Rural regions,633,6.46630,6.30266,6.62995,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2017,Second Stage of Tertiary Education,Urban regions,5219,7.04990,6.99518,7.10461,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2017,Second Stage of Tertiary Education,Rural regions,2009,6.80697,6.71732,6.89663,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Pre-primary Level,Urban regions,256,8.08970,7.86686,8.31254,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2018,Pre-primary Level,Rural regions,91,8.20035,7.89588,8.50482,7.27895,8.00000,10.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2018,Primary Level,Urban regions,1249,5.95168,5.81076,6.09260,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,6.00000
2018,Primary Level,Rural regions,511,6.32141,6.09040,6.55242,5.00000,6.83682,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
2018,Lower Secondary Level,Urban regions,2219,6.40989,6.31039,6.50938,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2018,Lower Secondary Level,Rural regions,1196,6.32028,6.18321,6.45735,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2018,Upper Secondary Level,Urban regions,7362,6.37114,6.31946,6.42283,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Upper Secondary Level,Rural regions,4759,6.32205,6.25957,6.38454,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Post-secondary Non-tertiary Level,Urban regions,1573,6.75824,6.65018,6.86630,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Post-secondary Non-tertiary Level,Rural regions,635,6.95219,6.79150,7.11287,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2018,First Stage of Tertiary Education,Urban regions,838,6.37877,6.22766,6.52988,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,First Stage of Tertiary Education,Rural regions,603,6.31777,6.14059,6.49494,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2018,Second Stage of Tertiary Education,Urban regions,5058,6.92664,6.87098,6.98231,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2018,Second Stage of Tertiary Education,Rural regions,1893,6.69720,6.60471,6.78970,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2019,Pre-primary Level,Urban regions,248,8.03765,7.77967,8.29564,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,9.00000
2019,Pre-primary Level,Rural regions,87,8.50583,8.17244,8.83921,8.00000,9.00000,9.67867,5.48199,10.00000,9.00000,8.00000,9.00000
2019,Primary Level,Urban regions,1158,6.11025,5.95775,6.26275,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
2019,Primary Level,Rural regions,491,6.29599,6.08996,6.50203,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
2019,Lower Secondary Level,Urban regions,1959,6.39964,6.29529,6.50398,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Lower Secondary Level,Rural regions,1096,6.40141,6.26428,6.53854,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2019,Upper Secondary Level,Urban regions,6994,6.44560,6.39231,6.49890,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Upper Secondary Level,Rural regions,4447,6.38152,6.31698,6.44605,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Post-secondary Non-tertiary Level,Urban regions,1576,6.77632,6.66595,6.88669,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Post-secondary Non-tertiary Level,Rural regions,619,6.90112,6.73364,7.06860,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2019,First Stage of Tertiary Education,Urban regions,948,6.55997,6.42669,6.69325,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,First Stage of Tertiary Education,Rural regions,682,6.58275,6.41696,6.74853,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2019,Second Stage of Tertiary Education,Urban regions,5366,7.12724,7.07580,7.17867,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2019,Second Stage of Tertiary Education,Rural regions,2029,6.76534,6.67371,6.85697,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Pre-primary Level,Urban regions,268,8.39323,8.21396,8.57250,8.00000,9.00000,10.00000,5.00000,10.00000,9.00000,8.00000,9.00000
2020,Pre-primary Level,Rural regions,95,8.04330,7.81312,8.27347,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,9.00000
2020,Primary Level,Urban regions,1326,6.37674,6.22926,6.52423,4.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
2020,Primary Level,Rural regions,484,6.36921,6.12479,6.61364,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,8.00000
2020,Lower Secondary Level,Urban regions,2157,6.35876,6.25717,6.46035,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2020,Lower Secondary Level,Rural regions,1071,6.18522,6.04333,6.32710,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2020,Upper Secondary Level,Urban regions,7073,6.46081,6.40790,6.51372,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Upper Secondary Level,Rural regions,4285,6.35716,6.29010,6.42423,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Post-secondary Non-tertiary Level,Urban regions,1709,6.88198,6.78614,6.97782,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2020,Post-secondary Non-tertiary Level,Rural regions,645,6.85001,6.69208,7.00794,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2020,First Stage of Tertiary Education,Urban regions,848,6.57087,6.42266,6.71907,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,First Stage of Tertiary Education,Rural regions,608,6.60658,6.44197,6.77119,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2020,Second Stage of Tertiary Education,Urban regions,5728,7.01576,6.96464,7.06688,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2020,Second Stage of Tertiary Education,Rural regions,2018,6.74480,6.65549,6.83412,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2021,Pre-primary Level,Urban regions,144,8.39138,8.16316,8.61960,8.00000,8.00000,9.00000,6.50000,10.00000,8.00000,8.00000,9.00000
2021,Pre-primary Level,Rural regions,55,8.13626,7.78039,8.49213,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,9.00000
2021,Primary Level,Urban regions,801,6.64154,6.45915,6.82392,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,8.00000
2021,Primary Level,Rural regions,223,5.79859,5.42902,6.16816,3.00000,5.00000,9.00000,0.00000,10.00000,5.00000,3.00000,7.00000
2021,Lower Secondary Level,Urban regions,1194,6.43073,6.29841,6.56305,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,Lower Secondary Level,Rural regions,630,6.64371,6.46977,6.81765,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,Upper Secondary Level,Urban regions,4581,6.72220,6.66113,6.78327,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,Upper Secondary Level,Rural regions,2813,6.64834,6.56994,6.72674,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2021,Post-secondary Non-tertiary Level,Urban regions,1171,7.07442,6.96776,7.18108,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2021,Post-secondary Non-tertiary Level,Rural regions,425,7.13718,6.95716,7.31720,7.00000,7.00000,8.00000,5.50000,9.50000,7.00000,7.00000,8.00000
2021,First Stage of Tertiary Education,Urban regions,589,6.81050,6.66033,6.96066,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2021,First Stage of Tertiary Education,Rural regions,413,6.87179,6.66684,7.07673,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2021,Second Stage of Tertiary Education,Urban regions,4205,7.33430,7.27929,7.38931,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
2021,Second Stage of Tertiary Education,Rural regions,1496,7.12436,7.02808,7.22065,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2022,Pre-primary Level,Urban regions,231,7.86085,7.59708,8.12462,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2022,Pre-primary Level,Rural regions,84,7.49222,6.97149,8.01294,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.97500,9.00000
2022,Primary Level,Urban regions,210,5.71620,5.40192,6.03048,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2022,Primary Level,Rural regions,89,5.34487,4.68961,6.00013,3.00000,5.00000,8.00000,0.00000,10.00000,5.00000,3.00000,7.00000
2022,Lower Secondary Level,Urban regions,945,5.93240,5.76398,6.10081,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,7.00000
2022,Lower Secondary Level,Rural regions,624,6.21268,6.03698,6.38838,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2022,Upper Secondary Level,Urban regions,5356,6.38099,6.32096,6.44102,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,Upper Secondary Level,Rural regions,3515,6.44591,6.37245,6.51937,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,Post-secondary Non-tertiary Level,Urban regions,1524,6.67944,6.57686,6.78202,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,Post-secondary Non-tertiary Level,Rural regions,615,6.68725,6.52106,6.85344,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,First Stage of Tertiary Education,Urban regions,779,6.35183,6.19299,6.51066,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,First Stage of Tertiary Education,Rural regions,576,6.36103,6.18557,6.53650,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2022,Second Stage of Tertiary Education,Urban regions,6432,7.02861,6.98113,7.07610,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2022,Second Stage of Tertiary Education,Rural regions,1926,6.78042,6.69014,6.87071,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
