"ple0011","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Nein","2015","Realschule","Nordrhein-Westfalen","905","0.891472569074541","0.872327679447938","0.910617458701144"
"Nein","2015","Realschule","Hessen","348","0.92011311391755","0.892781797635545","0.947444430199555"
"Nein","2015","Realschule","Rheinland-Pfalz,Saarland","275","0.903058477213907","0.869632993652125","0.93648396077569"
"Nein","2015","Realschule","Baden-Wuerttemberg","664","0.925253606720534","0.905896052358641","0.944611161082428"
"Nein","2015","Realschule","Bayern","876","0.910742193440491","0.892592689640468","0.928891697240515"
"Nein","2015","Realschule","Saarland","","","",""
"Nein","2015","Realschule","Berlin","199","0.869411538588995","0.825481764100212","0.913341313077777"
"Nein","2015","Realschule","Brandenburg","307","0.890401752262215","0.857196755606235","0.923606748918195"
"Nein","2015","Realschule","Mecklenburg-Vorpommern","203","0.934746563648261","0.902476080753444","0.967017046543079"
"Nein","2015","Realschule","Sachsen","585","0.928166703959763","0.90792327993899","0.948410127980535"
"Nein","2015","Realschule","Sachsen-Anhalt","305","0.897170347995394","0.864741630052024","0.929599065938764"
"Nein","2015","Realschule","Thueringen","329","0.909199508350327","0.879682584468629","0.938716432232025"
"Nein","2015","(Fach-)Abitur","Schleswig-Holstein","125","0.980461457462885","0.956760068991567","1.0041628459342"
"Nein","2015","(Fach-)Abitur","Hamburg","70","0.892637258647865","0.822575382880613","0.962699134415117"
"Nein","2015","(Fach-)Abitur","Niedersachsen","314","0.955198344794224","0.932912561433739","0.977484128154709"
"Nein","2015","(Fach-)Abitur","Bremen","27","","",""
"Nein","2015","(Fach-)Abitur","Nordrhein-Westfalen","959","0.937080026221193","0.922279729286072","0.951880323156314"
"Nein","2015","(Fach-)Abitur","Hessen","286","0.918235194746231","0.88753454630666","0.948935843185801"
"Nein","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","201","0.940806260595598","0.909480052273303","0.972132468917893"
"Nein","2015","(Fach-)Abitur","Baden-Wuerttemberg","392","0.911034134494528","0.884094079764247","0.937974189224808"
"Nein","2015","(Fach-)Abitur","Bayern","499","0.931290542408621","0.909815435088879","0.952765649728363"
"Nein","2015","(Fach-)Abitur","Saarland","","","",""
"Nein","2015","(Fach-)Abitur","Berlin","124","0.958162743922285","0.924262960108336","0.992062527736235"
"Nein","2015","(Fach-)Abitur","Brandenburg","112","0.903313785070605","0.850872928842766","0.955754641298444"
"Nein","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","47","0.993266570290007","0.970131088538997","1.01640205204102"
"Nein","2015","(Fach-)Abitur","Sachsen","123","0.929182273561411","0.885255036168402","0.97310951095442"
"Nein","2015","(Fach-)Abitur","Sachsen-Anhalt","57","0.951659429275748","0.89827078280981","1.00504807574169"
"Nein","2015","(Fach-)Abitur","Thueringen","64","0.953191788678265","0.90370944741696","1.00267412993957"
"Nein","2015","AkademikerIn","Schleswig-Holstein","141","0.970441865665884","0.943155826093427","0.997727905238342"
"Nein","2015","AkademikerIn","Hamburg","136","0.912817982538826","0.867058909936639","0.958577055141013"
"Nein","2015","AkademikerIn","Niedersachsen","466","0.929562572799774","0.907133870538224","0.951991275061323"
"Nein","2015","AkademikerIn","Bremen","35","0.887791751681383","0.787440166545447","0.988143336817318"
"Nein","2015","AkademikerIn","Nordrhein-Westfalen","988","0.929025439637448","0.913696791002798","0.944354088272098"
"Nein","2015","AkademikerIn","Hessen","439","0.92043979031183","0.896154989064997","0.944724591558663"
"Nein","2015","AkademikerIn","Rheinland-Pfalz,Saarland","255","0.945400851518712","0.918250661068666","0.972551041968757"
"Nein","2015","AkademikerIn","Baden-Wuerttemberg","710","0.942699221718896","0.926186350372295","0.959212093065497"
"Nein","2015","AkademikerIn","Bayern","838","0.949709728566184","0.935407974594689","0.964011482537679"
"Nein","2015","AkademikerIn","Saarland","","","",""
"Nein","2015","AkademikerIn","Berlin","324","0.919379246168306","0.890897585492628","0.947860906843984"
"Nein","2015","AkademikerIn","Brandenburg","235","0.957186512389542","0.931991716789191","0.982381307989893"
"Nein","2015","AkademikerIn","Mecklenburg-Vorpommern","120","0.894055971741252","0.841751012783725","0.946360930698778"
"Nein","2015","AkademikerIn","Sachsen","376","0.926908270321407","0.901620916534401","0.952195624108412"
"Nein","2015","AkademikerIn","Sachsen-Anhalt","190","0.897449304174457","0.856612247870536","0.938286360478378"
"Nein","2015","AkademikerIn","Thueringen","193","0.923350931577435","0.887197189132826","0.959504674022045"
"Ja","2016","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2016","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2016","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2016","(noch) kein Abschluss","Bremen","","","",""
"Ja","2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2016","(noch) kein Abschluss","Hessen","","","",""
"Ja","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2016","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","2016","(noch) kein Abschluss","Bayern","","","",""
"Ja","2016","(noch) kein Abschluss","Saarland","","","",""
"Ja","2016","(noch) kein Abschluss","Berlin","","","",""
"Ja","2016","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2016","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2016","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2016","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2016","Hauptschule","Hamburg","","","",""
"Ja","2016","Hauptschule","Niedersachsen","","","",""
"Ja","2016","Hauptschule","Bremen","","","",""
"Ja","2016","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2016","Hauptschule","Hessen","","","",""
"Ja","2016","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2016","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja","2016","Hauptschule","Bayern","","","",""
"Ja","2016","Hauptschule","Saarland","","","",""
"Ja","2016","Hauptschule","Berlin","","","",""
"Ja","2016","Hauptschule","Brandenburg","","","",""
"Ja","2016","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2016","Hauptschule","Sachsen","","","",""
"Ja","2016","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2016","Hauptschule","Thueringen","","","",""
"Ja","2016","Realschule","Schleswig-Holstein","","","",""
"Ja","2016","Realschule","Hamburg","","","",""
"Ja","2016","Realschule","Niedersachsen","","","",""
"Ja","2016","Realschule","Bremen","","","",""
"Ja","2016","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2016","Realschule","Hessen","","","",""
"Ja","2016","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2016","Realschule","Baden-Wuerttemberg","","","",""
"Ja","2016","Realschule","Bayern","","","",""
"Ja","2016","Realschule","Saarland","","","",""
"Ja","2016","Realschule","Berlin","","","",""
"Ja","2016","Realschule","Brandenburg","","","",""
"Ja","2016","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2016","Realschule","Sachsen","","","",""
"Ja","2016","Realschule","Sachsen-Anhalt","","","",""
"Ja","2016","Realschule","Thueringen","","","",""
"Ja","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2016","(Fach-)Abitur","Hamburg","","","",""
"Ja","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2016","(Fach-)Abitur","Bremen","","","",""
"Ja","2016","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2016","(Fach-)Abitur","Hessen","","","",""
"Ja","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2016","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja","2016","(Fach-)Abitur","Bayern","","","",""
"Ja","2016","(Fach-)Abitur","Saarland","","","",""
"Ja","2016","(Fach-)Abitur","Berlin","","","",""
"Ja","2016","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2016","(Fach-)Abitur","Sachsen","","","",""
"Ja","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2016","(Fach-)Abitur","Thueringen","","","",""
"Ja","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2016","AkademikerIn","Hamburg","","","",""
"Ja","2016","AkademikerIn","Niedersachsen","","","",""
"Ja","2016","AkademikerIn","Bremen","","","",""
"Ja","2016","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2016","AkademikerIn","Hessen","","","",""
"Ja","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2016","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja","2016","AkademikerIn","Bayern","","","",""
"Ja","2016","AkademikerIn","Saarland","","","",""
"Ja","2016","AkademikerIn","Berlin","","","",""
"Ja","2016","AkademikerIn","Brandenburg","","","",""
"Ja","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2016","AkademikerIn","Sachsen","","","",""
"Ja","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2016","AkademikerIn","Thueringen","","","",""
"Nein","2016","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2016","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2016","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2016","(noch) kein Abschluss","Bremen","","","",""
"Nein","2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2016","(noch) kein Abschluss","Hessen","","","",""
"Nein","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2016","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nein","2016","(noch) kein Abschluss","Bayern","","","",""
"Nein","2016","(noch) kein Abschluss","Saarland","","","",""
"Nein","2016","(noch) kein Abschluss","Berlin","","","",""
"Nein","2016","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2016","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2016","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2016","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2016","Hauptschule","Hamburg","","","",""
"Nein","2016","Hauptschule","Niedersachsen","","","",""
"Nein","2016","Hauptschule","Bremen","","","",""
"Nein","2016","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2016","Hauptschule","Hessen","","","",""
"Nein","2016","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2016","Hauptschule","Baden-Wuerttemberg","","","",""
"Nein","2016","Hauptschule","Bayern","","","",""
"Nein","2016","Hauptschule","Saarland","","","",""
"Nein","2016","Hauptschule","Berlin","","","",""
"Nein","2016","Hauptschule","Brandenburg","","","",""
"Nein","2016","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2016","Hauptschule","Sachsen","","","",""
"Nein","2016","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2016","Hauptschule","Thueringen","","","",""
"Nein","2016","Realschule","Schleswig-Holstein","","","",""
"Nein","2016","Realschule","Hamburg","","","",""
"Nein","2016","Realschule","Niedersachsen","","","",""
"Nein","2016","Realschule","Bremen","","","",""
"Nein","2016","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2016","Realschule","Hessen","","","",""
"Nein","2016","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2016","Realschule","Baden-Wuerttemberg","","","",""
"Nein","2016","Realschule","Bayern","","","",""
"Nein","2016","Realschule","Saarland","","","",""
"Nein","2016","Realschule","Berlin","","","",""
"Nein","2016","Realschule","Brandenburg","","","",""
"Nein","2016","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2016","Realschule","Sachsen","","","",""
"Nein","2016","Realschule","Sachsen-Anhalt","","","",""
"Nein","2016","Realschule","Thueringen","","","",""
"Nein","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2016","(Fach-)Abitur","Hamburg","","","",""
"Nein","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2016","(Fach-)Abitur","Bremen","","","",""
"Nein","2016","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2016","(Fach-)Abitur","Hessen","","","",""
"Nein","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2016","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nein","2016","(Fach-)Abitur","Bayern","","","",""
"Nein","2016","(Fach-)Abitur","Saarland","","","",""
"Nein","2016","(Fach-)Abitur","Berlin","","","",""
"Nein","2016","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2016","(Fach-)Abitur","Sachsen","","","",""
"Nein","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2016","(Fach-)Abitur","Thueringen","","","",""
"Nein","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2016","AkademikerIn","Hamburg","","","",""
"Nein","2016","AkademikerIn","Niedersachsen","","","",""
"Nein","2016","AkademikerIn","Bremen","","","",""
"Nein","2016","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2016","AkademikerIn","Hessen","","","",""
"Nein","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2016","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nein","2016","AkademikerIn","Bayern","","","",""
"Nein","2016","AkademikerIn","Saarland","","","",""
"Nein","2016","AkademikerIn","Berlin","","","",""
"Nein","2016","AkademikerIn","Brandenburg","","","",""
"Nein","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2016","AkademikerIn","Sachsen","","","",""
"Nein","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2016","AkademikerIn","Thueringen","","","",""
"Ja","2017","(noch) kein Abschluss","Schleswig-Holstein","5","","",""
"Ja","2017","(noch) kein Abschluss","Hamburg","3","","",""
"Ja","2017","(noch) kein Abschluss","Niedersachsen","3","","",""
"Ja","2017","(noch) kein Abschluss","Bremen","2","","",""
"Ja","2017","(noch) kein Abschluss","Nordrhein-Westfalen","24","","",""
"Ja","2017","(noch) kein Abschluss","Hessen","7","","",""
"Ja","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Ja","2017","(noch) kein Abschluss","Baden-Wuerttemberg","10","","",""
"Ja","2017","(noch) kein Abschluss","Bayern","13","","",""
"Ja","2017","(noch) kein Abschluss","Saarland","","","",""
"Ja","2017","(noch) kein Abschluss","Berlin","6","","",""
"Ja","2017","(noch) kein Abschluss","Brandenburg","2","","",""
"Ja","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Ja","2017","(noch) kein Abschluss","Sachsen","4","","",""
"Ja","2017","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Ja","2017","(noch) kein Abschluss","Thueringen","2","","",""
"Ja","2017","Hauptschule","Schleswig-Holstein","31","0.0900693771118155","0.0559218758982038","0.124216878325427"
"Ja","2017","Hauptschule","Hamburg","9","","",""
"Ja","2017","Hauptschule","Niedersachsen","73","0.110815539206642","0.0879818521351279","0.133649226278157"
"Ja","2017","Hauptschule","Bremen","8","","",""
"Ja","2017","Hauptschule","Nordrhein-Westfalen","193","0.124037108900731","0.107804468270301","0.14026974953116"
"Ja","2017","Hauptschule","Hessen","54","0.122282505326713","0.0912812709621104","0.153283739691317"
"Ja","2017","Hauptschule","Rheinland-Pfalz,Saarland","47","0.101581205568088","0.0775486563102117","0.125613754825964"
"Ja","2017","Hauptschule","Baden-Wuerttemberg","90","0.110923599460969","0.0893899032938591","0.132457295628078"
"Ja","2017","Hauptschule","Bayern","149","0.127106948225233","0.109696073336694","0.144517823113773"
"Ja","2017","Hauptschule","Saarland","","","",""
"Ja","2017","Hauptschule","Berlin","21","","",""
"Ja","2017","Hauptschule","Brandenburg","17","","",""
"Ja","2017","Hauptschule","Mecklenburg-Vorpommern","12","","",""
"Ja","2017","Hauptschule","Sachsen","31","0.131876695815143","0.0927311927459752","0.171022198884312"
"Ja","2017","Hauptschule","Sachsen-Anhalt","24","","",""
"Ja","2017","Hauptschule","Thueringen","27","","",""
"Ja","2017","Realschule","Schleswig-Holstein","20","","",""
"Ja","2017","Realschule","Hamburg","7","","",""
"Ja","2017","Realschule","Niedersachsen","58","0.0923651013875505","0.0718608812943004","0.112869321480801"
"Ja","2017","Realschule","Bremen","6","","",""
"Ja","2017","Realschule","Nordrhein-Westfalen","134","0.100638134575366","0.0829873295708617","0.11828893957987"
"Ja","2017","Realschule","Hessen","33","0.0941137362044057","0.0656767266454976","0.122550745763314"
"Ja","2017","Realschule","Rheinland-Pfalz,Saarland","28","","",""
"Ja","2017","Realschule","Baden-Wuerttemberg","65","0.10296610457095","0.0802732020143095","0.125659007127591"
"Ja","2017","Realschule","Bayern","80","0.0941629699044445","0.0757742578817751","0.112551681927114"
"Ja","2017","Realschule","Saarland","","","",""
"Ja","2017","Realschule","Berlin","30","0.145329444604337","0.0999791328841536","0.19067975632452"
"Ja","2017","Realschule","Brandenburg","37","0.0879806757500947","0.059348797712192","0.116612553787997"
"Ja","2017","Realschule","Mecklenburg-Vorpommern","19","","",""
"Ja","2017","Realschule","Sachsen","59","0.0850952887812999","0.0644400712920024","0.105750506270597"
"Ja","2017","Realschule","Sachsen-Anhalt","28","","",""
"Ja","2017","Realschule","Thueringen","34","0.071640727478833","0.0461436825504827","0.0971377724071834"
"Ja","2017","(Fach-)Abitur","Schleswig-Holstein","9","","",""
"Ja","2017","(Fach-)Abitur","Hamburg","9","","",""
"Ja","2017","(Fach-)Abitur","Niedersachsen","30","0.0732752842230215","0.048815142156073","0.09773542628997"
"Ja","2017","(Fach-)Abitur","Bremen","1","","",""
"Ja","2017","(Fach-)Abitur","Nordrhein-Westfalen","96","0.0920815704629008","0.0754137448237222","0.108749396102079"
"Ja","2017","(Fach-)Abitur","Hessen","27","","",""
"Ja","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","19","","",""
"Ja","2017","(Fach-)Abitur","Baden-Wuerttemberg","36","0.0957381977788522","0.0692781269105457","0.122198268647159"
"Ja","2017","(Fach-)Abitur","Bayern","35","0.0652546925509065","0.0447259089871399","0.085783476114673"
"Ja","2017","(Fach-)Abitur","Saarland","","","",""
"Ja","2017","(Fach-)Abitur","Berlin","12","","",""
"Ja","2017","(Fach-)Abitur","Brandenburg","6","","",""
"Ja","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Ja","2017","(Fach-)Abitur","Sachsen","6","","",""
"Ja","2017","(Fach-)Abitur","Sachsen-Anhalt","3","","",""
"Ja","2017","(Fach-)Abitur","Thueringen","7","","",""
"Ja","2017","AkademikerIn","Schleswig-Holstein","15","","",""
"Ja","2017","AkademikerIn","Hamburg","11","","",""
"Ja","2017","AkademikerIn","Niedersachsen","46","0.102113432715277","0.0771015681271778","0.127125297303376"
"Ja","2017","AkademikerIn","Bremen","3","","",""
"Ja","2017","AkademikerIn","Nordrhein-Westfalen","100","0.0834943697594548","0.0677574802497862","0.0992312592691235"
"Ja","2017","AkademikerIn","Hessen","34","0.069798483051543","0.0475528721576154","0.0920440939454706"
"Ja","2017","AkademikerIn","Rheinland-Pfalz,Saarland","23","","",""
"Ja","2017","AkademikerIn","Baden-Wuerttemberg","60","0.0739843653585798","0.0564602212433629","0.0915085094737967"
"Ja","2017","AkademikerIn","Bayern","79","0.0707468340295117","0.0551487971156583","0.0863448709433651"
"Ja","2017","AkademikerIn","Saarland","","","",""
"Ja","2017","AkademikerIn","Berlin","31","0.0788864436237375","0.0524368247184155","0.10533606252906"
"Ja","2017","AkademikerIn","Brandenburg","18","","",""
"Ja","2017","AkademikerIn","Mecklenburg-Vorpommern","10","","",""
"Ja","2017","AkademikerIn","Sachsen","26","","",""
"Ja","2017","AkademikerIn","Sachsen-Anhalt","21","","",""
"Ja","2017","AkademikerIn","Thueringen","13","","",""
"Nein","2017","(noch) kein Abschluss","Schleswig-Holstein","35","0.945561073764187","0.875250982252901","1.01587116527547"
"Nein","2017","(noch) kein Abschluss","Hamburg","14","","",""
"Nein","2017","(noch) kein Abschluss","Niedersachsen","99","0.908430535790863","0.852458744803036","0.96440232677869"
"Nein","2017","(noch) kein Abschluss","Bremen","11","","",""
"Nein","2017","(noch) kein Abschluss","Nordrhein-Westfalen","258","0.92694845564205","0.896576970416779","0.957319940867322"
"Nein","2017","(noch) kein Abschluss","Hessen","75","0.879208472681729","0.808673365039631","0.949743580323827"
"Nein","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","46","0.916932134467034","0.839657817824043","0.994206451110025"
"Nein","2017","(noch) kein Abschluss","Baden-Wuerttemberg","70","0.879086635032393","0.807644226079767","0.950529043985019"
"Nein","2017","(noch) kein Abschluss","Bayern","117","0.912080368637045","0.863402013119501","0.960758724154589"
"Nein","2017","(noch) kein Abschluss","Saarland","","","",""
"Nein","2017","(noch) kein Abschluss","Berlin","20","","",""
"Nein","2017","(noch) kein Abschluss","Brandenburg","19","","",""
"Nein","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","23","","",""
"Nein","2017","(noch) kein Abschluss","Sachsen","29","","",""
"Nein","2017","(noch) kein Abschluss","Sachsen-Anhalt","21","","",""
"Nein","2017","(noch) kein Abschluss","Thueringen","13","","",""
"Nein","2017","Hauptschule","Schleswig-Holstein","239","0.909930622888184","0.875783121674573","0.944078124101796"
"Nein","2017","Hauptschule","Hamburg","75","0.916049462945483","0.85674605524099","0.975352870649975"
"Nein","2017","Hauptschule","Niedersachsen","653","0.889184460793358","0.866350773721843","0.912018147864872"
"Nein","2017","Hauptschule","Bremen","41","0.805848314438943","0.695097409224905","0.916599219652981"
"Nein","2017","Hauptschule","Nordrhein-Westfalen","1391","0.87596289109927","0.85973025046884","0.892195531729699"
"Nein","2017","Hauptschule","Hessen","375","0.877717494673286","0.846716260308683","0.908718729037889"
"Nein","2017","Hauptschule","Rheinland-Pfalz,Saarland","560","0.898418794431912","0.874386245174036","0.922451343689788"
"Nein","2017","Hauptschule","Baden-Wuerttemberg","727","0.889076400539031","0.867542704371922","0.910610096706141"
"Nein","2017","Hauptschule","Bayern","1257","0.872893051774767","0.855482176886227","0.890303926663306"
"Nein","2017","Hauptschule","Saarland","","","",""
"Nein","2017","Hauptschule","Berlin","130","0.86237606934386","0.807427682842906","0.917324455844814"
"Nein","2017","Hauptschule","Brandenburg","210","0.937649867671901","0.90619598948601","0.969103745857792"
"Nein","2017","Hauptschule","Mecklenburg-Vorpommern","90","0.88724485154576","0.825863289014617","0.948626414076903"
"Nein","2017","Hauptschule","Sachsen","256","0.868123304184857","0.828977801115688","0.907268807254025"
"Nein","2017","Hauptschule","Sachsen-Anhalt","182","0.836159323609329","0.785615293728226","0.886703353490432"
"Nein","2017","Hauptschule","Thueringen","196","0.866704877366031","0.822094241965704","0.911315512766358"
"Nein","2017","Realschule","Schleswig-Holstein","237","0.911784331993683","0.877110610585698","0.946458053401667"
"Nein","2017","Realschule","Hamburg","72","0.835639749053966","0.753917090162251","0.917362407945681"
"Nein","2017","Realschule","Niedersachsen","708","0.90763489861245","0.887130678519199","0.9281391187057"
"Nein","2017","Realschule","Bremen","42","0.899461430586902","0.814389733692654","0.984533127481149"
"Nein","2017","Realschule","Nordrhein-Westfalen","982","0.899361865424634","0.88171106042013","0.917012670429138"
"Nein","2017","Realschule","Hessen","372","0.905886263795594","0.877449254236686","0.934323273354502"
"Nein","2017","Realschule","Rheinland-Pfalz,Saarland","266","0.902673478115949","0.868792544530643","0.936554411701256"
"Nein","2017","Realschule","Baden-Wuerttemberg","624","0.897033895429049","0.874340992872408","0.91972679798569"
"Nein","2017","Realschule","Bayern","889","0.905837030095555","0.887448318072886","0.924225742118225"
"Nein","2017","Realschule","Saarland","","","",""
"Nein","2017","Realschule","Berlin","202","0.854670555395663","0.80932024367548","0.900020867115846"
"Nein","2017","Realschule","Brandenburg","339","0.912019324249905","0.883387446212003","0.940651202287808"
"Nein","2017","Realschule","Mecklenburg-Vorpommern","226","0.934777873513625","0.903859492983902","0.965696254043347"
"Nein","2017","Realschule","Sachsen","642","0.9149047112187","0.894249493729403","0.935559928707998"
"Nein","2017","Realschule","Sachsen-Anhalt","340","0.907360575539972","0.877738733717754","0.936982417362189"
"Nein","2017","Realschule","Thueringen","359","0.928359272521167","0.902862227592817","0.953856317449517"
"Nein","2017","(Fach-)Abitur","Schleswig-Holstein","143","0.976571379989585","0.952524892481558","1.00061786749761"
"Nein","2017","(Fach-)Abitur","Hamburg","76","0.915146233442584","0.85590563475016","0.974386832135009"
"Nein","2017","(Fach-)Abitur","Niedersachsen","406","0.926724715776978","0.90226457371003","0.951184857843927"
"Nein","2017","(Fach-)Abitur","Bremen","39","0.977188485879087","0.930920102847051","1.02345686891112"
"Nein","2017","(Fach-)Abitur","Nordrhein-Westfalen","1060","0.907918429537099","0.891250603897921","0.924586255176278"
"Nein","2017","(Fach-)Abitur","Hessen","291","0.939361633206401","0.913130038842939","0.965593227569863"
"Nein","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","222","0.93459215933616","0.903377000995039","0.965807317677282"
"Nein","2017","(Fach-)Abitur","Baden-Wuerttemberg","439","0.904261802221148","0.877801731352841","0.930721873089454"
"Nein","2017","(Fach-)Abitur","Bayern","521","0.934745307449093","0.914216523885327","0.95527409101286"
"Nein","2017","(Fach-)Abitur","Saarland","","","",""
"Nein","2017","(Fach-)Abitur","Berlin","148","0.938294021992406","0.901010134017109","0.975577909967703"
"Nein","2017","(Fach-)Abitur","Brandenburg","125","0.970337310882204","0.941285107973475","0.999389513790932"
"Nein","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","55","0.999301016385992","0.992378950327614","1.00622308244437"
"Nein","2017","(Fach-)Abitur","Sachsen","152","0.938451763651239","0.900977480721803","0.975926046580675"
"Nein","2017","(Fach-)Abitur","Sachsen-Anhalt","86","0.961721985119196","0.921860583698898","1.00158338653949"
"Nein","2017","(Fach-)Abitur","Thueringen","89","0.91731999533353","0.862229947327996","0.972410043339064"
"Nein","2017","AkademikerIn","Schleswig-Holstein","185","0.885882854210911","0.841817558212355","0.929948150209467"
"Nein","2017","AkademikerIn","Hamburg","166","0.894807154095796","0.84960914720281","0.940005160988783"
"Nein","2017","AkademikerIn","Niedersachsen","517","0.897886567284723","0.872874702696624","0.922898431872822"
"Nein","2017","AkademikerIn","Bremen","53","0.988448047084322","0.960460895088797","1.01643519907985"
"Nein","2017","AkademikerIn","Nordrhein-Westfalen","1087","0.916505630240545","0.900768740730877","0.932242519750214"
"Nein","2017","AkademikerIn","Hessen","470","0.930201516948457","0.907955906054529","0.952447127842385"
"Nein","2017","AkademikerIn","Rheinland-Pfalz,Saarland","257","0.913092182894483","0.880096599722969","0.946087766065997"
"Nein","2017","AkademikerIn","Baden-Wuerttemberg","797","0.92601563464142","0.908491490526203","0.943539778756637"
"Nein","2017","AkademikerIn","Bayern","959","0.929253165970488","0.913655129056635","0.944851202884342"
"Nein","2017","AkademikerIn","Saarland","","","",""
"Nein","2017","AkademikerIn","Berlin","368","0.921113556376262","0.89466393747094","0.947563175281584"
"Nein","2017","AkademikerIn","Brandenburg","232","0.924641563942589","0.891920250283137","0.957362877602041"
"Nein","2017","AkademikerIn","Mecklenburg-Vorpommern","124","0.916981520340056","0.870265765407655","0.963697275272456"
