"pgisced97","year","bula_h","n","percent","lower_confidence","upper_confidence"
"vocational + Abi","2014","Schleswig-Holstein","79","0.0821492200972307","0.0645012654208901","0.0997971747735713"
"vocational + Abi","2014","Hamburg","43","0.116180476709551","0.0864078975954838","0.145953055823618"
"vocational + Abi","2014","Niedersachsen","181","0.0653244321257783","0.0558264863945054","0.0748223778570512"
"vocational + Abi","2014","Bremen","","","",""
"vocational + Abi","2014","Nordrhein-Westfalen","598","0.0997334935212506","0.0919064102169052","0.107560576825596"
"vocational + Abi","2014","Hessen","158","0.0733358721186986","0.0616079953709969","0.0850637488664003"
"vocational + Abi","2014","Rheinland-Pfalz,Saarland","97","0.0693693660314426","0.0558208118825233","0.0829179201803619"
"vocational + Abi","2014","Baden-Wuerttemberg","232","0.0663562627791159","0.0577963047733022","0.0749162207849296"
"vocational + Abi","2014","Bayern","300","0.0558041345905047","0.0490393517875654","0.0625689173934439"
"vocational + Abi","2014","Saarland","","","",""
"vocational + Abi","2014","Berlin","64","0.0614150672511288","0.0465120306930321","0.0763181038092255"
"vocational + Abi","2014","Brandenburg","77","0.0501489320402189","0.0367681577431615","0.0635297063372764"
"vocational + Abi","2014","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","2014","Sachsen","79","0.051336023482763","0.0406062951641517","0.0620657518013742"
"vocational + Abi","2014","Sachsen-Anhalt","41","0.0428831356065588","0.0300675568028787","0.0556987144102389"
"vocational + Abi","2014","Thueringen","47","0.0505978270530847","0.0370942483932398","0.0641014057129296"
"higher vocational","2014","Schleswig-Holstein","52","0.0589839216327719","0.0438423149551599","0.0741255283103838"
"higher vocational","2014","Hamburg","","","",""
"higher vocational","2014","Niedersachsen","127","0.049867825485315","0.0415009434676741","0.0582347075029558"
"higher vocational","2014","Bremen","","","",""
"higher vocational","2014","Nordrhein-Westfalen","290","0.0569771419964074","0.050922264874311","0.0630320191185038"
"higher vocational","2014","Hessen","85","0.0437824998288147","0.0345773977668596","0.0529876018907697"
"higher vocational","2014","Rheinland-Pfalz,Saarland","88","0.0697630895468889","0.0561790150957839","0.0833471639979939"
"higher vocational","2014","Baden-Wuerttemberg","203","0.0674553228533652","0.0588298479255208","0.0760807977812097"
"higher vocational","2014","Bayern","279","0.0685049846013964","0.0610603913294953","0.0759495778732975"
"higher vocational","2014","Saarland","","","",""
"higher vocational","2014","Berlin","58","0.0684349195188759","0.0527621411340204","0.0841076979037313"
"higher vocational","2014","Brandenburg","68","0.0750810139786107","0.0589248015464501","0.0912372264107712"
"higher vocational","2014","Mecklenburg-Vorpommern","52","0.102018372287279","0.0770168291858389","0.127019915388719"
"higher vocational","2014","Sachsen","128","0.0933948252579504","0.0792469275180284","0.107542722997872"
"higher vocational","2014","Sachsen-Anhalt","64","0.069736868333545","0.0536249742049486","0.0858487624621415"
"higher vocational","2014","Thueringen","71","0.0957689121275499","0.0776384101330918","0.113899414122008"
"higher education","2014","Schleswig-Holstein","155","0.159551507131242","0.13601659270345","0.183086421559033"
"higher education","2014","Hamburg","154","0.297983935858569","0.255488915985686","0.340478955731452"
"higher education","2014","Niedersachsen","507","0.187453956332705","0.172452524512724","0.202455388152685"
"higher education","2014","Bremen","50","0.270038216371765","0.210273778667413","0.329802654076116"
"higher education","2014","Nordrhein-Westfalen","1162","0.196496902113791","0.186117662807106","0.206876141420476"
"higher education","2014","Hessen","529","0.258896851158026","0.239190659586908","0.278603042729144"
"higher education","2014","Rheinland-Pfalz,Saarland","225","0.144511810979065","0.125762768317658","0.163260853640472"
"higher education","2014","Baden-Wuerttemberg","799","0.226429618954629","0.212036443649593","0.240822794259664"
"higher education","2014","Bayern","955","0.212720728746401","0.200660405842043","0.224781051650758"
"higher education","2014","Saarland","48","0.195345936569193","0.145082065138175","0.245609808000211"
"higher education","2014","Berlin","381","0.328917309489664","0.299754329830007","0.358080289149322"
"higher education","2014","Brandenburg","262","0.232538318945611","0.206638408781291","0.258438229109931"
"higher education","2014","Mecklenburg-Vorpommern","137","0.223634989321857","0.18921610828154","0.258053870362174"
"higher education","2014","Sachsen","441","0.250669903515699","0.22959774166347","0.271742065367927"
"higher education","2014","Sachsen-Anhalt","218","0.185005627946731","0.160442580372902","0.20956867552056"
"higher education","2014","Thueringen","219","0.167791660712029","0.144768812368708","0.19081450905535"
"in school","2015","Schleswig-Holstein","34","0.025062039239611","0.0147519023299254","0.0353721761492966"
"in school","2015","Hamburg","","","",""
"in school","2015","Niedersachsen","89","0.0215680567572387","0.0159863725082566","0.0271497410062209"
"in school","2015","Bremen","","","",""
"in school","2015","Nordrhein-Westfalen","192","0.0230032648749642","0.0190708840166827","0.0269356457332457"
"in school","2015","Hessen","55","0.0178641356204016","0.011879812014662","0.0238484592261412"
"in school","2015","Rheinland-Pfalz,Saarland","42","0.0155761447598199","0.00901189819230912","0.0221403913273306"
"in school","2015","Baden-Wuerttemberg","85","0.020293711719891","0.0154257558844115","0.0251616675553704"
"in school","2015","Bayern","106","0.0143975311947076","0.0108873022962072","0.0179077600932081"
"in school","2015","Saarland","","","",""
"in school","2015","Berlin","","","",""
"in school","2015","Brandenburg","","","",""
"in school","2015","Mecklenburg-Vorpommern","","","",""
"in school","2015","Sachsen","31","0.0147446770047945","0.00875786237344092","0.020731491636148"
"in school","2015","Sachsen-Anhalt","","","",""
"in school","2015","Thueringen","","","",""
"inadequately","2015","Schleswig-Holstein","","","",""
"inadequately","2015","Hamburg","","","",""
"inadequately","2015","Niedersachsen","76","0.0192484381666968","0.0139691946256473","0.0245276817077462"
"inadequately","2015","Bremen","","","",""
"inadequately","2015","Nordrhein-Westfalen","181","0.0201684465259819","0.0164809959203088","0.0238558971316551"
"inadequately","2015","Hessen","44","0.0206481588861897","0.0142235259437226","0.0270727918286567"
"inadequately","2015","Rheinland-Pfalz,Saarland","","","",""
"inadequately","2015","Baden-Wuerttemberg","42","0.0137370808512428","0.00971860356406243","0.0177555581384232"
"inadequately","2015","Bayern","68","0.014396479287965","0.0108863767501691","0.0179065818257609"
"inadequately","2015","Saarland","","","",""
"inadequately","2015","Berlin","","","",""
"inadequately","2015","Brandenburg","","","",""
"inadequately","2015","Mecklenburg-Vorpommern","","","",""
"inadequately","2015","Sachsen","","","",""
"inadequately","2015","Sachsen-Anhalt","","","",""
"inadequately","2015","Thueringen","","","",""
"general elemantary","2015","Schleswig-Holstein","101","0.0872282240457306","0.0686168963578633","0.105839551733598"
"general elemantary","2015","Hamburg","39","0.0818525602847758","0.0566633390597945","0.107041781509757"
"general elemantary","2015","Niedersachsen","361","0.127616550683976","0.114796148345152","0.140436953022799"
"general elemantary","2015","Bremen","","","",""
"general elemantary","2015","Nordrhein-Westfalen","778","0.124473609504453","0.115814214724574","0.133133004284333"
"general elemantary","2015","Hessen","212","0.114400899338124","0.100020478881701","0.128781319794547"
"general elemantary","2015","Rheinland-Pfalz,Saarland","251","0.186893360527006","0.166228402668411","0.207558318385602"
"general elemantary","2015","Baden-Wuerttemberg","393","0.139115034296744","0.127167520696248","0.15106254789724"
"general elemantary","2015","Bayern","492","0.116501612614841","0.10704774795104","0.125955477278641"
"general elemantary","2015","Saarland","44","0.168913516309878","0.122375943520184","0.215451089099572"
"general elemantary","2015","Berlin","68","0.0662713958184468","0.0508071662071973","0.0817356254296964"
"general elemantary","2015","Brandenburg","89","0.118072916305778","0.0982305838449039","0.137915248766651"
"general elemantary","2015","Mecklenburg-Vorpommern","31","0.0633774904312223","0.0431440233087834","0.0836109575536612"
"general elemantary","2015","Sachsen","100","0.0673103332793576","0.0548648078129403","0.079755858745775"
"general elemantary","2015","Sachsen-Anhalt","73","0.0835127844679307","0.0654181584982495","0.101607410437612"
"general elemantary","2015","Thueringen","67","0.058553442464209","0.043876169049276","0.0732307158791419"
"middle vocational","2015","Schleswig-Holstein","437","0.555738829179236","0.522965369567367","0.588512288791106"
"middle vocational","2015","Hamburg","167","0.394802258467592","0.34988834931438","0.439716167620803"
"middle vocational","2015","Niedersachsen","1195","0.505725401530417","0.48651502068454","0.524935782376294"
"middle vocational","2015","Bremen","76","0.455444118234375","0.383289967111494","0.527598269357255"
"middle vocational","2015","Nordrhein-Westfalen","2409","0.47419461207498","0.46109660862006","0.487292615529901"
"middle vocational","2015","Hessen","768","0.450116103786188","0.427639222203074","0.472592985369303"
"middle vocational","2015","Rheinland-Pfalz,Saarland","638","0.491250964772331","0.46474965483885","0.517752274705812"
"middle vocational","2015","Baden-Wuerttemberg","1366","0.443353930534189","0.426203193299379","0.460504667768998"
"middle vocational","2015","Bayern","2122","0.499901468809272","0.485167812741276","0.514635124877269"
"middle vocational","2015","Saarland","103","0.509157711264012","0.447064293291649","0.571251129236376"
"middle vocational","2015","Berlin","363","0.439239276836597","0.408386498688106","0.470092054985087"
"middle vocational","2015","Brandenburg","497","0.511633126515755","0.480896679499869","0.542369573531641"
"middle vocational","2015","Mecklenburg-Vorpommern","290","0.550169485978592","0.508855870858216","0.591483101098969"
"middle vocational","2015","Sachsen","795","0.528998230939225","0.504204484026637","0.553791977851812"
"middle vocational","2015","Sachsen-Anhalt","470","0.568015820351035","0.535617383301751","0.60041425740032"
"middle vocational","2015","Thueringen","553","0.610304481061145","0.579817998657553","0.640790963464736"
"vocational + Abi","2015","Schleswig-Holstein","80","0.0821756081432297","0.0640614147451242","0.100289801541335"
"vocational + Abi","2015","Hamburg","42","0.115744218520401","0.0863487084671648","0.145139728573637"
"vocational + Abi","2015","Niedersachsen","213","0.0700114312371133","0.0602071055830371","0.0798157568911895"
"vocational + Abi","2015","Bremen","","","",""
"vocational + Abi","2015","Nordrhein-Westfalen","598","0.0968681891057337","0.089109641355013","0.104626736856454"
"vocational + Abi","2015","Hessen","176","0.0946812463446255","0.0814539518459417","0.107908540843309"
"vocational + Abi","2015","Rheinland-Pfalz,Saarland","99","0.0739456443419371","0.0600736669630136","0.0878176217208605"
"vocational + Abi","2015","Baden-Wuerttemberg","273","0.0739365059638598","0.0649027619063767","0.0829702500213429"
"vocational + Abi","2015","Bayern","330","0.0586396817445845","0.051716363779094","0.065562999710075"
"vocational + Abi","2015","Saarland","","","",""
"vocational + Abi","2015","Berlin","62","0.049948420588472","0.0364062159884541","0.06349062518849"
"vocational + Abi","2015","Brandenburg","77","0.0501793093592977","0.0367552337433526","0.0636033849752427"
"vocational + Abi","2015","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","2015","Sachsen","82","0.0516788938143234","0.0406828085814177","0.0626749790472292"
"vocational + Abi","2015","Sachsen-Anhalt","36","0.0389348030026455","0.0262829150014723","0.0515866910038187"
"vocational + Abi","2015","Thueringen","40","0.042090110087236","0.0295377990706718","0.0546424211038002"
"higher vocational","2015","Schleswig-Holstein","49","0.0535111394091463","0.0386672540363913","0.0683550247819014"
"higher vocational","2015","Hamburg","","","",""
"higher vocational","2015","Niedersachsen","120","0.0516312300766875","0.0431288737308105","0.0601335864225646"
"higher vocational","2015","Bremen","","","",""
"higher vocational","2015","Nordrhein-Westfalen","265","0.0535354259617307","0.0476308720826486","0.0594399798408128"
"higher vocational","2015","Hessen","78","0.052685956711902","0.0425926678041535","0.0627792456196505"
"higher vocational","2015","Rheinland-Pfalz,Saarland","83","0.0693757379991089","0.0559061340222797","0.0828453419759381"
"higher vocational","2015","Baden-Wuerttemberg","206","0.0769005003231786","0.0677022170789936","0.0860987835673635"
"higher vocational","2015","Bayern","270","0.0683229956533872","0.0608884116994561","0.0757575796073183"
"higher vocational","2015","Saarland","","","",""
"higher vocational","2015","Berlin","61","0.0776303348213557","0.0609953222194784","0.0942653474232329"
"higher vocational","2015","Brandenburg","68","0.0786608575689161","0.0621073383804832","0.095214376757349"
"higher vocational","2015","Mecklenburg-Vorpommern","47","0.0906265921752179","0.0667858679918024","0.114467316358633"
"higher vocational","2015","Sachsen","124","0.0966592937910046","0.081981817618183","0.111336769963826"
"higher vocational","2015","Sachsen-Anhalt","65","0.075328215784587","0.0580665554742278","0.0925898760949463"
"higher vocational","2015","Thueringen","69","0.0970809062340256","0.0785727711119873","0.115589041356064"
"higher education","2015","Schleswig-Holstein","163","0.17971857348442","0.154393794748149","0.205043352220692"
"higher education","2015","Hamburg","164","0.309929021298973","0.267435727427913","0.352422315170033"
"higher education","2015","Niedersachsen","548","0.204198891547871","0.188709890651115","0.219687892444626"
"higher education","2015","Bremen","43","0.263840394914811","0.199987707301904","0.327693082527718"
"higher education","2015","Nordrhein-Westfalen","1160","0.207756451952156","0.197114509832214","0.218398394072097"
"higher education","2015","Hessen","549","0.249603499312569","0.230050696685996","0.269156301939142"
"higher education","2015","Rheinland-Pfalz,Saarland","234","0.150368217090909","0.131420485065547","0.169315949116272"
"higher education","2015","Baden-Wuerttemberg","858","0.232663236310895","0.218075939366996","0.247250533254794"
"higher education","2015","Bayern","1036","0.227840230695243","0.215480491038337","0.240199970352148"
"higher education","2015","Saarland","54","0.184435223733891","0.136262679829584","0.232607767638199"
"higher education","2015","Berlin","397","0.339553805381423","0.310114475443203","0.368993135319642"
"higher education","2015","Brandenburg","252","0.225479586337456","0.199783245383193","0.251175927291719"
"higher education","2015","Mecklenburg-Vorpommern","134","0.222179233786142","0.187655958392658","0.256702509179627"
"higher education","2015","Sachsen","419","0.234567338859942","0.213520297717426","0.255614380002458"
"higher education","2015","Sachsen-Anhalt","217","0.202888487181558","0.176585918366709","0.229191055996406"
"higher education","2015","Thueringen","229","0.174267547485202","0.150553850374578","0.197981244595826"
"in school","2016","Schleswig-Holstein","36","0.0149412303321568","0.00756448877098421","0.0223179718933294"
"in school","2016","Hamburg","","","",""
"in school","2016","Niedersachsen","91","0.0182521394271953","0.0132644387566762","0.0232398400977145"
"in school","2016","Bremen","","","",""
"in school","2016","Nordrhein-Westfalen","232","0.0248146330416551","0.0208187800041381","0.0288104860791722"
"in school","2016","Hessen","75","0.0280203781416017","0.0206993216134326","0.0353414346697707"
"in school","2016","Rheinland-Pfalz,Saarland","39","0.0167975431733509","0.010051314398555","0.0235437719481467"
"in school","2016","Baden-Wuerttemberg","107","0.0167135445267779","0.0124518480358424","0.0209752410177134"
"in school","2016","Bayern","129","0.015479485443195","0.0118975850744595","0.0190613858119304"
"in school","2016","Saarland","","","",""
"in school","2016","Berlin","","","",""
"in school","2016","Brandenburg","33","0.0151502679906382","0.00813000508239","0.0221705308988863"
"in school","2016","Mecklenburg-Vorpommern","","","",""
"in school","2016","Sachsen","47","0.0117294222642028","0.00653446041444485","0.0169243841139607"
"in school","2016","Sachsen-Anhalt","","","",""
"in school","2016","Thueringen","","","",""
"inadequately","2016","Schleswig-Holstein","95","0.0260011351947024","0.0163246932060683","0.0356775771833365"
"inadequately","2016","Hamburg","47","0.0246653390445674","0.0113213773687567","0.0380093007203782"
"inadequately","2016","Niedersachsen","213","0.0218999689631291","0.0164467002609045","0.0273532376653538"
"inadequately","2016","Bremen","","","",""
"inadequately","2016","Nordrhein-Westfalen","418","0.0220107568254763","0.0182420138729639","0.0257794997779888"
"inadequately","2016","Hessen","139","0.0171736341038629","0.0114102483785642","0.0229370198291615"
"inadequately","2016","Rheinland-Pfalz,Saarland","62","0.00918255059075357","0.00417534766613058","0.0141897535153766"
"inadequately","2016","Baden-Wuerttemberg","262","0.0126686772968434","0.00895071225917192","0.0163866423345149"
"inadequately","2016","Bayern","312","0.0166215322579331","0.0129120035847551","0.0203310609311112"
"inadequately","2016","Saarland","45","0.0207605637431952","0.00617312391294213","0.0353480035734483"
"inadequately","2016","Berlin","111","0.0180906229530241","0.0104699798555474","0.0257112660505007"
"inadequately","2016","Brandenburg","102","0.0126311063584223","0.00621282649544193","0.0190493862214027"
"inadequately","2016","Mecklenburg-Vorpommern","30","0.0104897421713665","0.00235127899828889","0.0186282053444441"
"inadequately","2016","Sachsen","83","0.00921980667771207","0.00460816363170083","0.0138314497237233"
"inadequately","2016","Sachsen-Anhalt","56","0.021605676317968","0.0122913583071169","0.0309199943288192"
"inadequately","2016","Thueringen","38","0.00404925096601749","0.00011718759264596","0.00798131433938902"
"general elemantary","2016","Schleswig-Holstein","155","0.102673559552795","0.0842172502836268","0.121129868821963"
"general elemantary","2016","Hamburg","61","0.0851761595030199","0.0611606294667767","0.109191689539263"
"general elemantary","2016","Niedersachsen","396","0.123218115433304","0.110971204014998","0.13546502685161"
"general elemantary","2016","Bremen","","","",""
"general elemantary","2016","Nordrhein-Westfalen","780","0.126083832003707","0.117557218505262","0.134610445502151"
"general elemantary","2016","Hessen","239","0.1289272833201","0.114060815136835","0.143793751503364"
"general elemantary","2016","Rheinland-Pfalz,Saarland","245","0.170565058844065","0.150820251447928","0.190309866240202"
"general elemantary","2016","Baden-Wuerttemberg","478","0.141758824564669","0.130163365896747","0.153354283232591"
"general elemantary","2016","Bayern","552","0.116604300487238","0.107291982852084","0.125916618122392"
"general elemantary","2016","Saarland","71","0.179542375451988","0.14027547513146","0.218809275772516"
"general elemantary","2016","Berlin","124","0.0636240396807891","0.0496679129135368","0.0775801664480414"
"general elemantary","2016","Brandenburg","108","0.0912235026144615","0.0746757069774574","0.107771298251465"
"general elemantary","2016","Mecklenburg-Vorpommern","44","0.0523159460634902","0.0345291111749881","0.0701027809519923"
"general elemantary","2016","Sachsen","130","0.0696033918172024","0.0573246072427808","0.081882176391624"
"general elemantary","2016","Sachsen-Anhalt","90","0.077284553256661","0.0601769010515429","0.094392205461779"
"general elemantary","2016","Thueringen","83","0.0632613205937936","0.0481885675453805","0.0783340736422068"
"middle vocational","2016","Schleswig-Holstein","421","0.531116958390319","0.500773319291652","0.561460597488986"
"middle vocational","2016","Hamburg","157","0.379610537465646","0.337859646472192","0.421361428459101"
"middle vocational","2016","Niedersachsen","1161","0.502385717804445","0.483755901526532","0.521015534082359"
"middle vocational","2016","Bremen","92","0.444383847839797","0.37945713796852","0.509310557711075"
"middle vocational","2016","Nordrhein-Westfalen","2319","0.465129619845885","0.452317433017158","0.477941806674611"
"middle vocational","2016","Hessen","752","0.443588186168523","0.421548960023606","0.465627412313439"
"middle vocational","2016","Rheinland-Pfalz,Saarland","616","0.493890321637033","0.467644855942065","0.520135787332001"
"middle vocational","2016","Baden-Wuerttemberg","1309","0.440642914998368","0.424138650516757","0.45714717947998"
"middle vocational","2016","Bayern","1996","0.501906893364396","0.487399489459185","0.516414297269606"
"middle vocational","2016","Saarland","116","0.478076878872922","0.426971431150678","0.529182326595165"
"middle vocational","2016","Berlin","377","0.411101424897919","0.382967916102815","0.439234933693023"
"middle vocational","2016","Brandenburg","514","0.516174434237257","0.487453346382872","0.54489552209164"
"middle vocational","2016","Mecklenburg-Vorpommern","285","0.554313710449407","0.514608976266074","0.59401844463274"
"middle vocational","2016","Sachsen","771","0.531782080701083","0.507705379463382","0.555858781938783"
"middle vocational","2016","Sachsen-Anhalt","457","0.552094679333871","0.520237299159669","0.583952059508073"
"middle vocational","2016","Thueringen","525","0.592301102947245","0.561874373750428","0.622727832144063"
"vocational + Abi","2016","Schleswig-Holstein","79","0.0765176572173259","0.0603541557299355","0.0926811587047163"
"vocational + Abi","2016","Hamburg","44","0.12844041262614","0.0996555739074252","0.157225251344855"
"vocational + Abi","2016","Niedersachsen","213","0.0769832388687225","0.0670510174051415","0.0869154603323035"
"vocational + Abi","2016","Bremen","","","",""
"vocational + Abi","2016","Nordrhein-Westfalen","580","0.104575240915257","0.0967149073438494","0.112435574486664"
"vocational + Abi","2016","Hessen","155","0.085456054446661","0.0730543352840415","0.0978577736092806"
"vocational + Abi","2016","Rheinland-Pfalz,Saarland","113","0.081287980952535","0.0669423527338335","0.0956336091712365"
"vocational + Abi","2016","Baden-Wuerttemberg","276","0.0807566427153861","0.0716990542363644","0.0898142311944079"
"vocational + Abi","2016","Bayern","310","0.0606360771544222","0.0537113073115925","0.0675608469972519"
"vocational + Abi","2016","Saarland","","","",""
"vocational + Abi","2016","Berlin","70","0.0597241103138757","0.0461743487711848","0.0732738718565666"
"vocational + Abi","2016","Brandenburg","73","0.0439512865775701","0.0321702354525443","0.0557323377025959"
"vocational + Abi","2016","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","2016","Sachsen","78","0.0515033427263898","0.0408388124935445","0.0621678729592352"
"vocational + Abi","2016","Sachsen-Anhalt","35","0.0395109444494738","0.0270309301653128","0.0519909587336349"
"vocational + Abi","2016","Thueringen","46","0.0575768186792244","0.043153638038594","0.0719999993198548"
"higher vocational","2016","Schleswig-Holstein","49","0.060500395327443","0.0460037429681268","0.0749970476867592"
"higher vocational","2016","Hamburg","","","",""
"higher vocational","2016","Niedersachsen","108","0.0484898332446809","0.040486413888798","0.0564932526005639"
"higher vocational","2016","Bremen","","","",""
"higher vocational","2016","Nordrhein-Westfalen","249","0.0535292461211043","0.0477474715680625","0.0593110206741461"
"higher vocational","2016","Hessen","73","0.045547505650512","0.0362980187388488","0.0547969925621751"
"higher vocational","2016","Rheinland-Pfalz,Saarland","79","0.0763818933061707","0.062438832129945","0.0903249544823964"
"higher vocational","2016","Baden-Wuerttemberg","176","0.0749348382689504","0.0661822548810557","0.0836874216568451"
"higher vocational","2016","Bayern","244","0.0635044974349973","0.0564286583740272","0.0705803364959674"
"higher vocational","2016","Saarland","","","",""
"higher vocational","2016","Berlin","52","0.0708907271722403","0.0562164313258368","0.0855650230186437"
"higher vocational","2016","Brandenburg","61","0.0745752173305139","0.0594769865181964","0.0896734481428313"
"higher vocational","2016","Mecklenburg-Vorpommern","46","0.0913599471415532","0.0683442728213206","0.114375621461786"
"higher vocational","2016","Sachsen","116","0.0917119455593228","0.0777858018199244","0.105638089298721"
"higher vocational","2016","Sachsen-Anhalt","61","0.0778027346933127","0.0606426466081165","0.0949628227785089"
"higher vocational","2016","Thueringen","68","0.0993806411817288","0.0808565987814281","0.11790468358203"
"higher education","2016","Schleswig-Holstein","204","0.188249063985258","0.16447966891958","0.212018459050937"
"higher education","2016","Hamburg","167","0.30443978550746","0.264850060775481","0.344029510239438"
"higher education","2016","Niedersachsen","585","0.208770986258523","0.193627366898794","0.223914605618252"
"higher education","2016","Bremen","48","0.25722552574404","0.200111555748524","0.314339495739556"
"higher education","2016","Nordrhein-Westfalen","1244","0.203856671246916","0.193508345649261","0.214204996844572"
"higher education","2016","Hessen","519","0.25128695816874","0.23204492946968","0.2705289868678"
"higher education","2016","Rheinland-Pfalz,Saarland","240","0.151894651496092","0.133053265535582","0.170736037456601"
"higher education","2016","Baden-Wuerttemberg","868","0.232524557629004","0.218481073607466","0.246568041650542"
"higher education","2016","Bayern","1020","0.225247213857819","0.213126334073794","0.237368093641844"
"higher education","2016","Saarland","91","0.19163934252666","0.151371350010126","0.231907335043194"
"higher education","2016","Berlin","413","0.361395013911946","0.333926422558724","0.388863605265168"
"higher education","2016","Brandenburg","272","0.246294184891138","0.221532154874821","0.271056214907454"
"higher education","2016","Mecklenburg-Vorpommern","149","0.234623778461898","0.200772635226552","0.268474921697244"
"higher education","2016","Sachsen","425","0.234450010254088","0.214008262521135","0.25489175798704"
"higher education","2016","Sachsen-Anhalt","219","0.216750652143376","0.190354513910207","0.243146790376544"
"higher education","2016","Thueringen","227","0.175037876503449","0.151509213315495","0.198566539691404"
"in school","2017","Schleswig-Holstein","31","0.00974002260947175","0.00423813166179231","0.0152419135571512"
"in school","2017","Hamburg","","","",""
"in school","2017","Niedersachsen","108","0.0186551905184891","0.0140485693579627","0.0232618116790154"
"in school","2017","Bremen","","","",""
"in school","2017","Nordrhein-Westfalen","256","0.0282363311404768","0.024296318037133","0.0321763442438207"
"in school","2017","Hessen","86","0.0297192933024585","0.0229325958712886","0.0365059907336285"
"in school","2017","Rheinland-Pfalz,Saarland","46","0.0198386274968798","0.0128399211406627","0.0268373338530968"
"in school","2017","Baden-Wuerttemberg","94","0.0169419257267472","0.0127796637540613","0.0211041876994332"
"in school","2017","Bayern","126","0.0159418209042789","0.0124512184829936","0.0194324233255643"
"in school","2017","Saarland","","","",""
"in school","2017","Berlin","","","",""
"in school","2017","Brandenburg","31","0.0164532713449123","0.00931502050932732","0.0235915221804973"
"in school","2017","Mecklenburg-Vorpommern","","","",""
"in school","2017","Sachsen","54","0.0170358897671059","0.0111247335336143","0.0229470460005975"
"in school","2017","Sachsen-Anhalt","","","",""
"in school","2017","Thueringen","","","",""
"inadequately","2017","Schleswig-Holstein","139","0.0381481641269672","0.0274169640411157","0.0488793642128186"
"inadequately","2017","Hamburg","85","0.0357488878020665","0.0210152660872494","0.0504825095168836"
"inadequately","2017","Niedersachsen","325","0.0215931714318592","0.0166444866317571","0.0265418562319613"
"inadequately","2017","Bremen","35","0.0453780877969998","0.0205060856817195","0.0702500899122801"
"inadequately","2017","Nordrhein-Westfalen","620","0.0268974049192961","0.0230492928663805","0.0307455169722117"
"inadequately","2017","Hessen","295","0.0268908034966401","0.0204257335387951","0.033355873454485"
"inadequately","2017","Rheinland-Pfalz,Saarland","101","0.0100014953386284","0.00500733010620029","0.0149956605710566"
"inadequately","2017","Baden-Wuerttemberg","287","0.0169502440904168","0.0127869780370926","0.021113510143741"
"inadequately","2017","Bayern","378","0.0215232679085313","0.017478902454092","0.0255676333629706"
"inadequately","2017","Saarland","","","",""
"inadequately","2017","Berlin","75","0.0184149521363991","0.0106713492029395","0.0261585550698588"
"inadequately","2017","Brandenburg","94","0.0174011285766492","0.0100636809527902","0.0247385762005082"
"inadequately","2017","Mecklenburg-Vorpommern","","","",""
"inadequately","2017","Sachsen","89","0.0104222157970574","0.00578319632098422","0.0150612352731307"
"inadequately","2017","Sachsen-Anhalt","62","0.0221245428933116","0.0131764941595001","0.0310725916271231"
"inadequately","2017","Thueringen","47","0.00658424821153973","0.00181354749502956","0.0113549489280499"
"general elemantary","2017","Schleswig-Holstein","176","0.105157445156883","0.0879723987300532","0.122342491583713"
"general elemantary","2017","Hamburg","77","0.0995538314235451","0.0757941266389125","0.123313536208178"
"general elemantary","2017","Niedersachsen","498","0.126264342301943","0.114955914507207","0.137572770096679"
"general elemantary","2017","Bremen","","","",""
"general elemantary","2017","Nordrhein-Westfalen","916","0.123465769099649","0.115641010871525","0.131290527327774"
"general elemantary","2017","Hessen","318","0.129168448776524","0.115764404599826","0.142572492953221"
"general elemantary","2017","Rheinland-Pfalz,Saarland","257","0.170941169110392","0.152046939927917","0.189835398292867"
"general elemantary","2017","Baden-Wuerttemberg","490","0.131832066789149","0.120920908959306","0.142743224618992"
"general elemantary","2017","Bayern","601","0.121009197450165","0.111920065867268","0.130098329033062"
"general elemantary","2017","Saarland","52","0.138810660605856","0.100749748385431","0.176871572826281"
"general elemantary","2017","Berlin","103","0.0740698931334565","0.0589863359837616","0.0891534502831514"
"general elemantary","2017","Brandenburg","111","0.0969754524804183","0.0803700708515208","0.113580834109316"
"general elemantary","2017","Mecklenburg-Vorpommern","43","0.0621014655218313","0.0432109776716336","0.0809919533720291"
"general elemantary","2017","Sachsen","153","0.071745545415451","0.0599572180312923","0.0835338727996098"
"general elemantary","2017","Sachsen-Anhalt","106","0.0910487474343388","0.0735479959290737","0.108549498939604"
"general elemantary","2017","Thueringen","85","0.054671850763704","0.0412616049893873","0.0680820965380207"
"middle vocational","2017","Schleswig-Holstein","472","0.518771306087032","0.490780132155368","0.546762480018697"
"middle vocational","2017","Hamburg","165","0.35426555225785","0.316310061292124","0.392221043223576"
"middle vocational","2017","Niedersachsen","1345","0.496114180081002","0.479091469021325","0.513136891140679"
"middle vocational","2017","Bremen","111","0.461479956193067","0.40190697847095","0.521052933915185"
"middle vocational","2017","Nordrhein-Westfalen","2606","0.461764609627767","0.449906658625678","0.473622560629857"
"middle vocational","2017","Hessen","866","0.438333738155682","0.418503306442631","0.458164169868734"
"middle vocational","2017","Rheinland-Pfalz,Saarland","665","0.490808428573418","0.46571790185768","0.515898955289156"
