"pgisced97","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"middle vocational","1999","16-34 Jahre alt","Berlin","60","0.425801973847587","0.3458693431556","0.505734604539574"
"middle vocational","1999","16-34 Jahre alt","Brandenburg","95","0.652986685963966","0.581005552298724","0.724967819629209"
"middle vocational","1999","16-34 Jahre alt","Mecklenburg-Vorpommern","76","0.636489002624358","0.555943362629189","0.717034642619526"
"middle vocational","1999","16-34 Jahre alt","Sachsen","192","0.58889928597541","0.537425138532606","0.640373433418213"
"middle vocational","1999","16-34 Jahre alt","Sachsen-Anhalt","104","0.545836392912499","0.476485364555971","0.615187421269027"
"middle vocational","1999","16-34 Jahre alt","Thueringen","127","0.667472184534267","0.605638342066621","0.729306027001914"
"middle vocational","1999","35-65 Jahre alt","Schleswig-Holstein","110","0.660687901289908","0.592088488870644","0.729287313709171"
"middle vocational","1999","35-65 Jahre alt","Hamburg","44","0.702459511388402","0.596118055642555","0.80880096713425"
"middle vocational","1999","35-65 Jahre alt","Niedersachsen","316","0.583365896442134","0.543415776785747","0.62331601609852"
"middle vocational","1999","35-65 Jahre alt","Bremen","","","",""
"middle vocational","1999","35-65 Jahre alt","Nordrhein-Westfalen","774","0.57509605094806","0.549537555573616","0.600654546322503"
"middle vocational","1999","35-65 Jahre alt","Hessen","244","0.514501930771982","0.469837396400014","0.559166465143949"
"middle vocational","1999","35-65 Jahre alt","Rheinland-Pfalz,Saarland","213","0.596409592438181","0.547841864712078","0.644977320164284"
"middle vocational","1999","35-65 Jahre alt","Baden-Wuerttemberg","389","0.488154071924664","0.454510798174848","0.52179734567448"
"middle vocational","1999","35-65 Jahre alt","Bayern","467","0.526799410712222","0.494466438216673","0.55913238320777"
"middle vocational","1999","35-65 Jahre alt","Saarland","","","",""
"middle vocational","1999","35-65 Jahre alt","Berlin","129","0.467775743032562","0.410545861605553","0.525005624459571"
"middle vocational","1999","35-65 Jahre alt","Brandenburg","182","0.491993293612011","0.439467480597158","0.544519106626864"
"middle vocational","1999","35-65 Jahre alt","Mecklenburg-Vorpommern","129","0.629959002021831","0.566159422635265","0.693758581408398"
"middle vocational","1999","35-65 Jahre alt","Sachsen","375","0.600020362745849","0.562095762477309","0.63794496301439"
"middle vocational","1999","35-65 Jahre alt","Sachsen-Anhalt","212","0.564639379652635","0.51580668930229","0.613472070002979"
"middle vocational","1999","35-65 Jahre alt","Thueringen","251","0.656169332664348","0.609327938496038","0.703010726832658"
"middle vocational","1999","66 und älter","Schleswig-Holstein","","","",""
"middle vocational","1999","66 und älter","Hamburg","","","",""
"middle vocational","1999","66 und älter","Niedersachsen","69","0.429915891672831","0.350425218716846","0.509406564628816"
"middle vocational","1999","66 und älter","Bremen","","","",""
"middle vocational","1999","66 und älter","Nordrhein-Westfalen","168","0.531919798402212","0.478406949632722","0.585432647171703"
"middle vocational","1999","66 und älter","Hessen","52","0.436389434589187","0.350474278636723","0.522304590541651"
"middle vocational","1999","66 und älter","Rheinland-Pfalz,Saarland","45","0.353204811910429","0.269078094285592","0.437331529535266"
"middle vocational","1999","66 und älter","Baden-Wuerttemberg","93","0.442242571015389","0.375544811709165","0.508940330321614"
"middle vocational","1999","66 und älter","Bayern","135","0.5381507632733","0.478463345668359","0.597838180878241"
"middle vocational","1999","66 und älter","Saarland","","","",""
"middle vocational","1999","66 und älter","Berlin","","","",""
"middle vocational","1999","66 und älter","Brandenburg","38","0.567463991058044","0.454585155780478","0.680342826335611"
"middle vocational","1999","66 und älter","Mecklenburg-Vorpommern","","","",""
"middle vocational","1999","66 und älter","Sachsen","78","0.504956563487878","0.425733608058283","0.584179518917473"
"middle vocational","1999","66 und älter","Sachsen-Anhalt","46","0.550377690659706","0.447604184463628","0.653151196855784"
"middle vocational","1999","66 und älter","Thueringen","66","0.643889128598638","0.549563728497039","0.738214528700238"
"vocational + Abi","1999","16-34 Jahre alt","Schleswig-Holstein","","","",""
"vocational + Abi","1999","16-34 Jahre alt","Hamburg","","","",""
"vocational + Abi","1999","16-34 Jahre alt","Niedersachsen","","","",""
"vocational + Abi","1999","16-34 Jahre alt","Bremen","","","",""
"vocational + Abi","1999","16-34 Jahre alt","Nordrhein-Westfalen","74","0.120410308414624","0.0988222855661507","0.141998331263097"
"vocational + Abi","1999","16-34 Jahre alt","Hessen","","","",""
"vocational + Abi","1999","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"vocational + Abi","1999","16-34 Jahre alt","Baden-Wuerttemberg","37","0.0765163165697142","0.0557919534664489","0.0972406796729795"
"vocational + Abi","1999","16-34 Jahre alt","Bayern","","","",""
"vocational + Abi","1999","16-34 Jahre alt","Saarland","","","",""
"vocational + Abi","1999","16-34 Jahre alt","Berlin","","","",""
"vocational + Abi","1999","16-34 Jahre alt","Brandenburg","","","",""
"vocational + Abi","1999","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","1999","16-34 Jahre alt","Sachsen","","","",""
"vocational + Abi","1999","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"vocational + Abi","1999","16-34 Jahre alt","Thueringen","","","",""
"vocational + Abi","1999","35-65 Jahre alt","Schleswig-Holstein","","","",""
"vocational + Abi","1999","35-65 Jahre alt","Hamburg","","","",""
"vocational + Abi","1999","35-65 Jahre alt","Niedersachsen","30","0.0413172407918361","0.0251895097520301","0.0574449718316421"
"vocational + Abi","1999","35-65 Jahre alt","Bremen","","","",""
"vocational + Abi","1999","35-65 Jahre alt","Nordrhein-Westfalen","54","0.0341868872042967","0.0247919034115216","0.0435818709970718"
"vocational + Abi","1999","35-65 Jahre alt","Hessen","","","",""
"vocational + Abi","1999","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"vocational + Abi","1999","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"vocational + Abi","1999","35-65 Jahre alt","Bayern","31","0.0361761591106596","0.0240838173183232","0.0482685009029961"
"vocational + Abi","1999","35-65 Jahre alt","Saarland","","","",""
"vocational + Abi","1999","35-65 Jahre alt","Berlin","","","",""
"vocational + Abi","1999","35-65 Jahre alt","Brandenburg","","","",""
"vocational + Abi","1999","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","1999","35-65 Jahre alt","Sachsen","","","",""
"vocational + Abi","1999","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"vocational + Abi","1999","35-65 Jahre alt","Thueringen","","","",""
"vocational + Abi","1999","66 und älter","Schleswig-Holstein","","","",""
"vocational + Abi","1999","66 und älter","Hamburg","","","",""
"vocational + Abi","1999","66 und älter","Niedersachsen","","","",""
"vocational + Abi","1999","66 und älter","Bremen","","","",""
"vocational + Abi","1999","66 und älter","Nordrhein-Westfalen","","","",""
"vocational + Abi","1999","66 und älter","Hessen","","","",""
"vocational + Abi","1999","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"vocational + Abi","1999","66 und älter","Baden-Wuerttemberg","","","",""
"vocational + Abi","1999","66 und älter","Bayern","","","",""
"vocational + Abi","1999","66 und älter","Saarland","","","",""
"vocational + Abi","1999","66 und älter","Berlin","","","",""
"vocational + Abi","1999","66 und älter","Brandenburg","","","",""
"vocational + Abi","1999","66 und älter","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","1999","66 und älter","Sachsen","","","",""
"vocational + Abi","1999","66 und älter","Sachsen-Anhalt","","","",""
"vocational + Abi","1999","66 und älter","Thueringen","","","",""
"higher vocational","1999","16-34 Jahre alt","Schleswig-Holstein","","","",""
"higher vocational","1999","16-34 Jahre alt","Hamburg","","","",""
"higher vocational","1999","16-34 Jahre alt","Niedersachsen","","","",""
"higher vocational","1999","16-34 Jahre alt","Bremen","","","",""
"higher vocational","1999","16-34 Jahre alt","Nordrhein-Westfalen","45","0.0586916183781302","0.0430998643597964","0.074283372396464"
"higher vocational","1999","16-34 Jahre alt","Hessen","","","",""
"higher vocational","1999","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"higher vocational","1999","16-34 Jahre alt","Baden-Wuerttemberg","36","0.0718830644482034","0.0517456275655509","0.0920205013308558"
"higher vocational","1999","16-34 Jahre alt","Bayern","34","0.0489890061203886","0.0313925076987623","0.066585504542015"
"higher vocational","1999","16-34 Jahre alt","Saarland","","","",""
"higher vocational","1999","16-34 Jahre alt","Berlin","","","",""
"higher vocational","1999","16-34 Jahre alt","Brandenburg","","","",""
"higher vocational","1999","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"higher vocational","1999","16-34 Jahre alt","Sachsen","","","",""
"higher vocational","1999","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"higher vocational","1999","16-34 Jahre alt","Thueringen","","","",""
"higher vocational","1999","35-65 Jahre alt","Schleswig-Holstein","","","",""
"higher vocational","1999","35-65 Jahre alt","Hamburg","","","",""
"higher vocational","1999","35-65 Jahre alt","Niedersachsen","37","0.0616833818173975","0.0421881254774823","0.0811786381573126"
"higher vocational","1999","35-65 Jahre alt","Bremen","","","",""
"higher vocational","1999","35-65 Jahre alt","Nordrhein-Westfalen","105","0.0746954772274906","0.0611026685984341","0.088288285856547"
"higher vocational","1999","35-65 Jahre alt","Hessen","","","",""
"higher vocational","1999","35-65 Jahre alt","Rheinland-Pfalz,Saarland","30","0.0928377002425818","0.0641094125682434","0.12156598791692"
"higher vocational","1999","35-65 Jahre alt","Baden-Wuerttemberg","51","0.0791663274786293","0.0609939809360536","0.097338674021205"
"higher vocational","1999","35-65 Jahre alt","Bayern","69","0.0802419950419562","0.0626490720655067","0.0978349180184057"
"higher vocational","1999","35-65 Jahre alt","Saarland","","","",""
"higher vocational","1999","35-65 Jahre alt","Berlin","","","",""
"higher vocational","1999","35-65 Jahre alt","Brandenburg","34","0.117510435763329","0.0836765813176515","0.151344290209006"
"higher vocational","1999","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"higher vocational","1999","35-65 Jahre alt","Sachsen","44","0.0667157698633788","0.0473987426788888","0.0860327970478689"
"higher vocational","1999","35-65 Jahre alt","Sachsen-Anhalt","34","0.0910929276095425","0.0627527498853955","0.11943310533369"
"higher vocational","1999","35-65 Jahre alt","Thueringen","","","",""
"higher vocational","1999","66 und älter","Schleswig-Holstein","","","",""
"higher vocational","1999","66 und älter","Hamburg","","","",""
"higher vocational","1999","66 und älter","Niedersachsen","","","",""
"higher vocational","1999","66 und älter","Bremen","","","",""
"higher vocational","1999","66 und älter","Nordrhein-Westfalen","","","",""
"higher vocational","1999","66 und älter","Hessen","","","",""
"higher vocational","1999","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"higher vocational","1999","66 und älter","Baden-Wuerttemberg","","","",""
"higher vocational","1999","66 und älter","Bayern","","","",""
"higher vocational","1999","66 und älter","Saarland","","","",""
"higher vocational","1999","66 und älter","Berlin","","","",""
"higher vocational","1999","66 und älter","Brandenburg","","","",""
"higher vocational","1999","66 und älter","Mecklenburg-Vorpommern","","","",""
"higher vocational","1999","66 und älter","Sachsen","","","",""
"higher vocational","1999","66 und älter","Sachsen-Anhalt","","","",""
"higher vocational","1999","66 und älter","Thueringen","","","",""
"higher education","1999","16-34 Jahre alt","Schleswig-Holstein","","","",""
"higher education","1999","16-34 Jahre alt","Hamburg","","","",""
"higher education","1999","16-34 Jahre alt","Niedersachsen","34","0.0652202562552575","0.0415781058219903","0.0888624066885247"
"higher education","1999","16-34 Jahre alt","Bremen","","","",""
"higher education","1999","16-34 Jahre alt","Nordrhein-Westfalen","90","0.108391464587681","0.0877697097179502","0.129013219457412"
"higher education","1999","16-34 Jahre alt","Hessen","","","",""
"higher education","1999","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"higher education","1999","16-34 Jahre alt","Baden-Wuerttemberg","47","0.109029299138851","0.0847300489052036","0.133328549372498"
"higher education","1999","16-34 Jahre alt","Bayern","50","0.0807799211800985","0.0585649560717942","0.102994886288403"
"higher education","1999","16-34 Jahre alt","Saarland","","","",""
"higher education","1999","16-34 Jahre alt","Berlin","","","",""
"higher education","1999","16-34 Jahre alt","Brandenburg","","","",""
"higher education","1999","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"higher education","1999","16-34 Jahre alt","Sachsen","39","0.104156684740812","0.0722005579595801","0.136112811522045"
"higher education","1999","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"higher education","1999","16-34 Jahre alt","Thueringen","","","",""
"higher education","1999","35-65 Jahre alt","Schleswig-Holstein","","","",""
"higher education","1999","35-65 Jahre alt","Hamburg","","","",""
"higher education","1999","35-65 Jahre alt","Niedersachsen","85","0.14113970027745","0.112926261863101","0.1693531386918"
"higher education","1999","35-65 Jahre alt","Bremen","","","",""
"higher education","1999","35-65 Jahre alt","Nordrhein-Westfalen","202","0.155735430869097","0.136987527636581","0.174483334101613"
"higher education","1999","35-65 Jahre alt","Hessen","82","0.20980191625934","0.173414747565366","0.246189084953315"
"higher education","1999","35-65 Jahre alt","Rheinland-Pfalz,Saarland","39","0.0820018045220871","0.0548413098144279","0.109162299229746"
"higher education","1999","35-65 Jahre alt","Baden-Wuerttemberg","94","0.148423645127247","0.124495253469164","0.172352036785331"
"higher education","1999","35-65 Jahre alt","Bayern","135","0.166035608970688","0.141937957014806","0.190133260926571"
"higher education","1999","35-65 Jahre alt","Saarland","","","",""
"higher education","1999","35-65 Jahre alt","Berlin","104","0.32752461681225","0.273695552040247","0.381353681584253"
