year,quintil_oecd,sampreg,pgisced97,proportion,n,lower_confidence,upper_confidence
1996,5. Quintil,Ostdeutschland,general elemantary,0.00015913430935709738,16862,-3.125777234460914e-05,0.0003495263910588039
1996,3. Quintil,Ostdeutschland,inadequately,0.00015913430935709738,16862,-3.125777234460914e-05,0.0003495263910588039
1996,5. Quintil,Ostdeutschland,in school,7.956715467854869e-05,16862,-5.506573408766873e-05,0.00021420004344476612
1996,4. Quintil,Ostdeutschland,inadequately,7.956715467854869e-05,16862,-5.506573408766873e-05,0.00021420004344476612
1997,2. Quintil,Westdeutschland,middle vocational,0.1003976949922896,16487,0.09581023380179605,0.10498515618278313
1997,3. Quintil,Westdeutschland,middle vocational,0.09966723480236994,16487,0.09509463719555755,0.10423983240918233
1997,4. Quintil,Westdeutschland,middle vocational,0.07905202499797094,16487,0.07493333314497169,0.08317071685097019
1997,2. Quintil,Ostdeutschland,middle vocational,0.061034006979952926,16487,0.05737977490209988,0.06468823905780596
1997,1. Quintil,Westdeutschland,middle vocational,0.0503205908611314,16487,0.04698366445058326,0.05365751727167954
1997,1. Quintil,Westdeutschland,general elemantary,0.04910315721126532,16487,0.04580473183031615,0.05240158259221449
1997,2. Quintil,Westdeutschland,general elemantary,0.04723642561480399,16487,0.04399813114297649,0.050474720086631494
1997,1. Quintil,Ostdeutschland,middle vocational,0.04187971755539323,16487,0.038822001586632585,0.04493743352415387
1997,3. Quintil,Ostdeutschland,middle vocational,0.04049995941887834,16487,0.037490870335394576,0.0435090485023621
1997,5. Quintil,Westdeutschland,middle vocational,0.035305575846116384,16487,0.032488478942656246,0.03812267274957652
1997,3. Quintil,Westdeutschland,general elemantary,0.03368233097962828,16487,0.03092844292474073,0.03643621903451583
1997,5. Quintil,Westdeutschland,higher education,0.02556610664718773,16487,0.023156790777660315,0.027975422516715143
1997,4. Quintil,Westdeutschland,higher education,0.021183345507669833,16487,0.01898531759917935,0.023381373416160315
1997,3. Quintil,Ostdeutschland,higher education,0.020777534291047804,16487,0.01860021088818573,0.02295485769390988
1997,4. Quintil,Westdeutschland,general elemantary,0.019803587371154938,16487,0.017676850594756734,0.02193032414755314
1997,2. Quintil,Ostdeutschland,higher education,0.019316613911208504,16487,0.017215666599833777,0.02141756122258323
1997,3. Quintil,Westdeutschland,higher education,0.01704407109812515,16487,0.01506828946347555,0.019019852732774754
1997,4. Quintil,Ostdeutschland,higher education,0.016232448664881098,16487,0.01430348734884249,0.018161409980919706
1997,4. Quintil,Ostdeutschland,middle vocational,0.014528041555068582,16487,0.012701578362633154,0.01635450474750401
1997,1. Quintil,Westdeutschland,inadequately,0.013148283418553688,16487,0.011409499033861813,0.014887067803245564
1997,2. Quintil,Westdeutschland,inadequately,0.012904796688580472,16487,0.011181974896622043,0.0146276184805389
1997,4. Quintil,Westdeutschland,higher vocational,0.01258014771528285,16487,0.010878854970438605,0.014281440460127096
1997,3. Quintil,Westdeutschland,higher vocational,0.01168736303871439,16487,0.010046808419913915,0.013327917657514865
1997,1. Quintil,Ostdeutschland,general elemantary,0.010551091632172714,16487,0.00899142910935754,0.012110754154987887
1997,2. Quintil,Ostdeutschland,general elemantary,0.010226442658875092,16487,0.00869071053174028,0.011762174786009905
1997,2. Quintil,Westdeutschland,higher vocational,0.008846684522360197,16487,0.007417310313424198,0.010276058731296197
1997,3. Quintil,Westdeutschland,vocational + Abi,0.007953899845791737,16487,0.006597957454194057,0.009309842237389418
1997,2. Quintil,Ostdeutschland,higher vocational,0.007385764142520899,16487,0.006078771269211405,0.008692757015830393
1997,2. Quintil,Westdeutschland,vocational + Abi,0.007304601899196494,16487,0.006004757004953943,0.008604446793439045
1997,3. Quintil,Westdeutschland,inadequately,0.006898790682574467,16487,0.005635310333190195,0.008162271031958738
1997,5. Quintil,Ostdeutschland,higher education,0.006817628439250061,16487,0.0055615509922945445,0.008073705886205576
1997,5. Quintil,Westdeutschland,higher vocational,0.006736466195925655,16487,0.005487836770342968,0.007985095621508342
1997,2. Quintil,Westdeutschland,higher education,0.006736466195925655,16487,0.005487836770342968,0.007985095621508342
1997,4. Quintil,Westdeutschland,vocational + Abi,0.006492979465952439,16487,0.005266973065995076,0.0077189858659098025
1997,5. Quintil,Westdeutschland,general elemantary,0.006249492735979223,16487,0.005046546222231801,0.007452439249726644
1997,1. Quintil,Westdeutschland,vocational + Abi,0.005762519276032789,16487,0.004607108234444561,0.006917930317621017
1997,3. Quintil,Ostdeutschland,higher vocational,0.005519032546059573,16487,0.004388156596668902,0.006649908495450244
1997,1. Quintil,Westdeutschland,higher education,0.004950896842788734,16487,0.003879502256895311,0.006022291428682158
1997,1. Quintil,Ostdeutschland,higher education,0.004788572356139924,16487,0.00373480205007687,0.005842342662202977
1997,3. Quintil,Ostdeutschland,general elemantary,0.004545085626166707,16487,0.0035183300158059564,0.0055718412365274575
1997,5. Quintil,Westdeutschland,vocational + Abi,0.003165327489651814,16487,0.002307882741080728,0.0040227722382229
1997,5. Quintil,Ostdeutschland,middle vocational,0.0030841652463274084,16487,0.002237750309072167,0.00393058018358265
1997,4. Quintil,Westdeutschland,inadequately,0.003003003003003003,16487,0.0021677653569548657,0.0038382406490511402
1997,1. Quintil,Westdeutschland,higher vocational,0.0027595162730297863,16487,0.0019587575423616675,0.003560275003697905
1997,4. Quintil,Ostdeutschland,higher vocational,0.0025971917863809755,16487,0.0018202784866036487,0.0033741050861583024
1997,3. Quintil,Ostdeutschland,vocational + Abi,0.0024348672997321647,16487,0.001682563021635275,0.0031871715778290545
1997,1. Quintil,Ostdeutschland,higher vocational,0.0024348672997321647,16487,0.001682563021635275,0.0031871715778290545
1997,3. Quintil,Westdeutschland,in school,0.0024348672997321647,16487,0.001682563021635275,0.0031871715778290545
1997,1. Quintil,Westdeutschland,in school,0.0017044071098125152,16487,0.001074753789412769,0.0023340604302122614
1997,2. Quintil,Westdeutschland,in school,0.0016232448664881098,16487,0.0010087411668755807,0.002237748566100639
1997,4. Quintil,Ostdeutschland,general elemantary,0.0016232448664881098,16487,0.0010087411668755807,0.002237748566100639
1997,4. Quintil,Ostdeutschland,vocational + Abi,0.0015420826231637042,16487,0.0009431141598911185,0.00214105108643629
1997,3. Quintil,Ostdeutschland,in school,0.0014609203798392988,16487,0.0008779035933199584,0.002043937166358639
1997,4. Quintil,Westdeutschland,in school,0.0014609203798392988,16487,0.0008779035933199584,0.002043937166358639
1997,5. Quintil,Westdeutschland,in school,0.0012985958931904878,16487,0.0007488777192763429,0.0018483140671046326
1997,2. Quintil,Ostdeutschland,vocational + Abi,0.0012174336498660824,16487,0.0006851496892478327,0.001749717610484332
1997,2. Quintil,Ostdeutschland,in school,0.0012174336498660824,16487,0.0006851496892478327,0.001749717610484332
1997,1. Quintil,Ostdeutschland,vocational + Abi,0.0007304601899196494,16487,0.00031805430592516466,0.0011428660739141341
1997,5. Quintil,Ostdeutschland,higher vocational,0.0007304601899196494,16487,0.00031805430592516466,0.0011428660739141341
1997,5. Quintil,Westdeutschland,inadequately,0.0007304601899196494,16487,0.00031805430592516466,0.0011428660739141341
1997,4. Quintil,Ostdeutschland,in school,0.0006492979465952439,16487,0.00026046216039846815,0.0010381337327920197
1997,1. Quintil,Ostdeutschland,inadequately,0.0004869734599464329,16487,0.00015020444384343344,0.0008237424760494324
1997,1. Quintil,Ostdeutschland,in school,0.0004869734599464329,16487,0.00015020444384343344,0.0008237424760494324
1997,2. Quintil,Ostdeutschland,inadequately,0.00024348672997321646,16487,5.326071685808463e-06,0.0004816473882606245
1997,3. Quintil,Ostdeutschland,inadequately,8.116224332440549e-05,16487,-5.635103909364366e-05,0.00021867552574245463
1997,5. Quintil,Ostdeutschland,general elemantary,8.116224332440549e-05,16487,-5.635103909364366e-05,0.00021867552574245463
1998,2. Quintil,Westdeutschland,middle vocational,0.09667064795461332,18147,0.0923710878191501,0.10097020809007654
1998,3. Quintil,Westdeutschland,middle vocational,0.09405792773962376,18147,0.08981073891771885,0.09830511656152868
1998,4. Quintil,Westdeutschland,middle vocational,0.08151687070767394,18147,0.07753567989405015,0.08549806152129773
1998,2. Quintil,Ostdeutschland,middle vocational,0.062033442818751866,18147,0.058523821404968625,0.06554306423253511
1998,1. Quintil,Westdeutschland,middle vocational,0.05516572111077934,18147,0.05184397739451458,0.058487464827044096
1998,2. Quintil,Westdeutschland,general elemantary,0.04994028068080024,18147,0.046771044583805536,0.05310951677779494
1998,1. Quintil,Westdeutschland,general elemantary,0.04620782323081517,18147,0.04315333620491922,0.049262310256711114
1998,5. Quintil,Westdeutschland,middle vocational,0.040310540459838756,18147,0.037448812645199656,0.04317226827447786
1998,3. Quintil,Ostdeutschland,middle vocational,0.037996416840848014,18147,0.035214697447477246,0.04077813623421878
1998,1. Quintil,Ostdeutschland,middle vocational,0.03754852194684981,18147,0.03478260269783597,0.040314441195863644
1998,3. Quintil,Westdeutschland,general elemantary,0.03374141534786503,18147,0.03111428281556433,0.03636854788016573
1998,5. Quintil,Westdeutschland,higher education,0.030232905344879067,18147,0.02774159795720504,0.0327242127325531
1998,4. Quintil,Westdeutschland,higher education,0.02396237682890415,18147,0.021737264818836546,0.026187488838971755
1998,3. Quintil,Ostdeutschland,higher education,0.020453866825918186,18147,0.01839440469323531,0.022513328958601062
1998,4. Quintil,Westdeutschland,general elemantary,0.019558077037921767,18147,0.01754329688302054,0.021572857192822995
1998,4. Quintil,Ostdeutschland,higher education,0.01642281277993431,18147,0.014573622310878973,0.018272003248989647
1998,2. Quintil,Ostdeutschland,higher education,0.0159002687369364,18147,0.01408025175340349,0.017720285720469308
1998,4. Quintil,Ostdeutschland,middle vocational,0.01545237384293819,18147,0.013657765758988579,0.0172469819268878
1998,3. Quintil,Westdeutschland,higher education,0.01440728575694237,18147,0.012673507792251534,0.016141063721633205
1998,4. Quintil,Westdeutschland,higher vocational,0.012391758733950433,18147,0.010782179060281546,0.014001338407619319
1998,3. Quintil,Westdeutschland,higher vocational,0.01224246043595103,18147,0.010642485486601235,0.013842435385300826
1998,1. Quintil,Westdeutschland,inadequately,0.011943863839952225,18147,0.010363282379851752,0.013524445300052697
1998,2. Quintil,Westdeutschland,inadequately,0.0106001791579576,18147,0.00911014519288593,0.01209021312302927
1998,2. Quintil,Ostdeutschland,general elemantary,0.01015228426395939,18147,0.008693739612267912,0.011610828915650868
1998,2. Quintil,Westdeutschland,higher vocational,0.009331143624962675,18147,0.007932247896787599,0.010730039353137752
1998,1. Quintil,Ostdeutschland,general elemantary,0.009181845326963273,18147,0.007794081331664137,0.01056960932226241
1998,2. Quintil,Westdeutschland,higher education,0.008883248730964468,18147,0.007518030839387565,0.01024846662254137
1998,3. Quintil,Westdeutschland,vocational + Abi,0.008733950432965064,18147,0.007380151619266143,0.010087749246663984
1998,5. Quintil,Westdeutschland,general elemantary,0.007390265750970439,18147,0.006144108225365223,0.008636423276575655
1998,4. Quintil,Westdeutschland,vocational + Abi,0.007166318303971335,18147,0.0059390487797341485,0.008393587828208522
1998,5. Quintil,Ostdeutschland,higher education,0.007017020005971932,18147,0.005802510519451031,0.008231529492492833
1998,5. Quintil,Westdeutschland,higher vocational,0.006942370856972231,18147,0.005734293393507322,0.00815044832043714
1998,2. Quintil,Westdeutschland,vocational + Abi,0.006793072558972828,18147,0.005597965948860539,0.007988179169085117
1998,2. Quintil,Ostdeutschland,higher vocational,0.006419826813974321,18147,0.005257798350070177,0.007581855277878465
1998,3. Quintil,Westdeutschland,inadequately,0.0058226336219767095,18147,0.004715639488090842,0.006929627755862577
1998,3. Quintil,Ostdeutschland,higher vocational,0.005374738727978501,18147,0.004310933615596932,0.006438543840360069
1998,1. Quintil,Westdeutschland,vocational + Abi,0.0053000895789788,18147,0.004243658191263001,0.0063565209666945986
1998,1. Quintil,Ostdeutschland,higher education,0.005001492982979994,18147,0.0039750975801114705,0.0060278883858485175
1998,3. Quintil,Ostdeutschland,general elemantary,0.004852194684980591,18147,0.0038411588349024236,0.005863230535058758
1998,1. Quintil,Westdeutschland,higher education,0.004702896386981188,18147,0.003707461798485698,0.005698330975476678
1998,5. Quintil,Westdeutschland,vocational + Abi,0.004628247237981487,18147,0.0036407074940183726,0.005615786981944601
1998,5. Quintil,Ostdeutschland,middle vocational,0.0032845625559868616,18147,0.0024520744967147434,0.00411705061525898
1998,4. Quintil,Ostdeutschland,higher vocational,0.003135264257987459,18147,0.002321855500239379,0.003948673015735539
1998,1. Quintil,Westdeutschland,higher vocational,0.002612720214989549,18147,0.001869988417636712,0.003355452012342386
1998,4. Quintil,Westdeutschland,inadequately,0.002612720214989549,18147,0.001869988417636712,0.003355452012342386
1998,1. Quintil,Westdeutschland,in school,0.002388772767990445,18147,0.0016785056072134278,0.0030990399287674623
1998,2. Quintil,Westdeutschland,in school,0.0023141236189907436,18147,0.001615016312017917,0.00301323092596357
1998,1. Quintil,Ostdeutschland,higher vocational,0.002239474469991042,18147,0.0015517097905210833,0.0029272391494610008
1998,4. Quintil,Ostdeutschland,general elemantary,0.0019408778739922366,18147,0.0013005080029243271,0.002581247745060146
1998,3. Quintil,Westdeutschland,in school,0.0017915795759928337,18147,0.0011762860894610188,0.0024068730625246486
1998,3. Quintil,Ostdeutschland,vocational + Abi,0.0017169304269931322,18147,0.0011145694164807099,0.0023192914375055546
1998,4. Quintil,Westdeutschland,in school,0.001492982979994028,18147,0.0009312154406050525,0.0020547505193830038
1998,3. Quintil,Ostdeutschland,in school,0.0014183338309943267,18147,0.0008707700963985513,0.001965897565590102
1998,2. Quintil,Ostdeutschland,in school,0.0013436846819946252,18147,0.0008107053585149372,0.0018766640054743132
1998,5. Quintil,Westdeutschland,in school,0.0011943863839952225,18147,0.0006918510987476628,0.0016969216692427824
1998,4. Quintil,Ostdeutschland,vocational + Abi,0.001119737234995521,18147,0.0006331413546508213,0.0016063331153402208
1998,2. Quintil,Ostdeutschland,vocational + Abi,0.001119737234995521,18147,0.0006331413546508213,0.0016063331153402208
1998,1. Quintil,Ostdeutschland,vocational + Abi,0.0009704389369961183,18147,0.0005174089727500413,0.0014234689012421952
1998,5. Quintil,Westdeutschland,inadequately,0.0009704389369961183,18147,0.0005174089727500413,0.0014234689012421952
1998,4. Quintil,Ostdeutschland,in school,0.0008957897879964168,18147,0.00046051641597420957,0.0013310631600186242
1998,1. Quintil,Ostdeutschland,in school,0.0008211406389967154,18147,0.00040438254494522773,0.0012378987330482032
1998,2. Quintil,Ostdeutschland,inadequately,0.0006718423409973126,18147,0.0002948422983894712,0.001048842383605154
1998,5. Quintil,Ostdeutschland,higher vocational,0.0005225440429979098,18147,0.00019003642201538486,0.0008550516639804348
1998,1. Quintil,Ostdeutschland,inadequately,0.000373245744998507,18147,9.220452629053651e-05,0.0006542869637064775
1998,5. Quintil,Ostdeutschland,general elemantary,0.00029859659599880563,18147,4.7216302554471104e-05,0.0005499768894431402
1998,5. Quintil,Ostdeutschland,vocational + Abi,0.00014929829799940282,18147,-2.8467684708061635e-05,0.00032706428070686727
1998,5. Quintil,Ostdeutschland,in school,7.464914899970141e-05,18147,-5.1055075131562164e-05,0.000200353373130965
1998,4. Quintil,Ostdeutschland,inadequately,7.464914899970141e-05,18147,-5.1055075131562164e-05,0.000200353373130965
1999,2. Quintil,Westdeutschland,middle vocational,0.09796476306196841,17396,0.09354724768814493,0.1023822784357919
1999,3. Quintil,Westdeutschland,middle vocational,0.09097812879708383,17396,0.08670459603015886,0.09525166156400881
1999,4. Quintil,Westdeutschland,middle vocational,0.08687727825030377,17396,0.08269176183048285,0.09106279467012468
1999,2. Quintil,Ostdeutschland,middle vocational,0.06037363304981774,17396,0.05683420877784543,0.06391305732179005
1999,2. Quintil,Westdeutschland,general elemantary,0.04943803159173755,17396,0.04621657581096503,0.05265948737251007
1999,1. Quintil,Westdeutschland,middle vocational,0.04761543134872418,17396,0.044450885382622145,0.05077997731482622
1999,5. Quintil,Westdeutschland,middle vocational,0.045033414337788576,17396,0.0419516963200787,0.04811513235549845
1999,3. Quintil,Ostdeutschland,middle vocational,0.04184386391251519,17396,0.03886832657009357,0.04481940125493681
1999,1. Quintil,Westdeutschland,general elemantary,0.04100850546780073,17396,0.03806153542887946,0.043955475506722
1999,1. Quintil,Ostdeutschland,middle vocational,0.03371810449574727,17396,0.031035758052199595,0.03640045093929494
1999,5. Quintil,Westdeutschland,higher education,0.03295868772782503,17396,0.030305678005538433,0.035611697450111626
1999,3. Quintil,Westdeutschland,general elemantary,0.03273086269744836,17396,0.030086726853683028,0.0353749985412137
1999,4. Quintil,Westdeutschland,higher education,0.024605103280680437,17396,0.02230295015195703,0.026907256409403845
1999,4. Quintil,Westdeutschland,general elemantary,0.021795261239368164,17396,0.019625423330199555,0.023965099148536773
1999,3. Quintil,Ostdeutschland,higher education,0.021415552855407048,17396,0.01926428161337847,0.023566824097435626
1999,4. Quintil,Ostdeutschland,middle vocational,0.017998177399756985,17396,0.016022564820123236,0.019973789979390734
1999,4. Quintil,Ostdeutschland,higher education,0.016403402187120292,17396,0.014515815753064607,0.01829098862117598
1999,2. Quintil,Ostdeutschland,higher education,0.015264277035236938,17396,0.01344235688916856,0.017086197181305315
1999,3. Quintil,Westdeutschland,higher education,0.013973268529769137,17396,0.012228954319232833,0.01571758274030544
1999,3. Quintil,Westdeutschland,higher vocational,0.012682260024301336,17396,0.011019390520233019,0.014345129528369653
1999,4. Quintil,Westdeutschland,higher vocational,0.01253037667071689,17396,0.01087736733109833,0.014183386010335449
1999,1. Quintil,Westdeutschland,inadequately,0.011391251518833537,17396,0.009814260147235581,0.012968242890431492
1999,2. Quintil,Ostdeutschland,general elemantary,0.01085965978128797,17396,0.009319490565317098,0.012399828997258843
1999,2. Quintil,Westdeutschland,inadequately,0.010479951397326853,17396,0.008966657415139757,0.01199324537951395
1999,4. Quintil,Westdeutschland,vocational + Abi,0.008961117861482381,17396,0.007560699444758543,0.01036153627820622
1999,5. Quintil,Westdeutschland,general elemantary,0.00850546780072904,17396,0.007140804111587864,0.009870131489870215
1999,1. Quintil,Ostdeutschland,general elemantary,0.008201701093560146,17396,0.006861422688401701,0.009541979498718592
1999,5. Quintil,Westdeutschland,higher vocational,0.007897934386391251,17396,0.006582508726028517,0.009213360046753985
1999,2. Quintil,Westdeutschland,higher vocational,0.007897934386391251,17396,0.006582508726028517,0.009213360046753985
1999,5. Quintil,Ostdeutschland,higher education,0.007821992709599029,17396,0.006512856385055941,0.009131129034142116
1999,3. Quintil,Westdeutschland,vocational + Abi,0.0077460510328068045,17396,0.006443235382995233,0.009048866682618376
1999,2. Quintil,Westdeutschland,higher education,0.00744228432563791,17396,0.006165074103865421,0.0087194945474104
1999,2. Quintil,Ostdeutschland,higher vocational,0.0064550425273390034,17396,0.005264966553140798,0.007645118501537209
1999,2. Quintil,Westdeutschland,vocational + Abi,0.006075334143377886,17396,0.004920570264494448,0.007230098022261324
1999,3. Quintil,Ostdeutschland,higher vocational,0.005543742405832321,17396,0.00444036081079041,0.006647124000874232
1999,3. Quintil,Westdeutschland,inadequately,0.0054678007290400975,17396,0.004371960762994696,0.006563640695085499
1999,5. Quintil,Westdeutschland,vocational + Abi,0.005164034021871203,17396,0.004098906373471197,0.00622916167027121
1999,3. Quintil,Ostdeutschland,general elemantary,0.004936208991494532,17396,0.003894722592374879,0.005977695390614186
1999,1. Quintil,Westdeutschland,higher education,0.0047083839611178615,17396,0.003691099336521022,0.0057256685857147
1999,1. Quintil,Westdeutschland,vocational + Abi,0.004632442284325638,17396,0.003623356422870961,0.005641528145780316
1999,1. Quintil,Ostdeutschland,higher education,0.0041767922235722964,17396,0.003218398569643036,0.005135185877501557
1999,4. Quintil,Ostdeutschland,higher vocational,0.003721142162818955,17396,0.0028163268121007556,0.004625957513537155
1999,5. Quintil,Ostdeutschland,middle vocational,0.0036452004860267314,17396,0.0027496314075074004,0.004540769564546063
1999,4. Quintil,Westdeutschland,inadequately,0.0034933171324422843,17396,0.0026165374315001186,0.00437009683338445
1999,1. Quintil,Westdeutschland,higher vocational,0.002430133657351154,17396,0.0016984588312123979,0.0031618084834899103
1999,2. Quintil,Westdeutschland,in school,0.0023541919805589308,17396,0.0016340129019255913,0.0030743710591922702
1999,3. Quintil,Westdeutschland,in school,0.0022023086269744837,17396,0.0015056954114322592,0.002898921842516708
1999,3. Quintil,Ostdeutschland,vocational + Abi,0.0022023086269744837,17396,0.0015056954114322592,0.002898921842516708
1999,4. Quintil,Ostdeutschland,general elemantary,0.001974483596597813,17396,0.001314810216313453,0.0026341569768821727
1999,2. Quintil,Ostdeutschland,in school,0.0018985419198055892,17396,0.001251654340776854,0.0025454294988343246
1999,1. Quintil,Ostdeutschland,higher vocational,0.0018226002430133657,17396,0.001188758335274665,0.0024564421507520663
1999,1. Quintil,Westdeutschland,in school,0.0015188335358444715,17396,0.0009401296486917446,0.0020975374229971985
1999,5. Quintil,Westdeutschland,in school,0.001442891859052248,17396,0.0008788196319381852,0.0020069640861663106
1999,4. Quintil,Ostdeutschland,vocational + Abi,0.0013669501822600244,17396,0.0008179017156785447,0.0019159986488415039
1999,4. Quintil,Westdeutschland,in school,0.0012910085054678008,17396,0.0007574090182418076,0.0018246079926937941
1999,2. Quintil,Ostdeutschland,vocational + Abi,0.00106318347509113,17396,0.0005788946023562437,0.001547472347826016
1999,3. Quintil,Ostdeutschland,in school,0.0008353584447144593,17396,0.00040603329116923795,0.0012646835982596807
1999,5. Quintil,Ostdeutschland,higher vocational,0.0008353584447144593,17396,0.00040603329116923795,0.0012646835982596807
1999,1. Quintil,Ostdeutschland,vocational + Abi,0.0007594167679222357,17396,0.0003500557395045472,0.0011687777963399243
1999,1. Quintil,Ostdeutschland,in school,0.0007594167679222357,17396,0.0003500557395045472,0.0011687777963399243
1999,1. Quintil,Ostdeutschland,inadequately,0.0006075334143377885,17396,0.00024136195394901656,0.0009737048747265604
1999,4. Quintil,Ostdeutschland,in school,0.0004556500607533414,17396,0.0001385121780389668,0.0007727879434677161
1999,5. Quintil,Westdeutschland,inadequately,0.00037970838396111787,17396,9.019143270492424e-05,0.0006692253352173114
1999,5. Quintil,Ostdeutschland,general elemantary,0.00037970838396111787,17396,9.019143270492424e-05,0.0006692253352173114
1999,2. Quintil,Ostdeutschland,inadequately,0.00030376670716889426,17396,4.4805037543602154e-05,0.0005627283767941863
1999,4. Quintil,Ostdeutschland,inadequately,0.0002278250303766707,17396,3.549127828336989e-06,0.00045210093292500443
1999,5. Quintil,Ostdeutschland,vocational + Abi,0.0002278250303766707,17396,3.549127828336989e-06,0.00045210093292500443
1999,5. Quintil,Ostdeutschland,in school,0.0002278250303766707,17396,3.549127828336989e-06,0.00045210093292500443
2000,3. Quintil,Westdeutschland,middle vocational,0.10902795372012498,30607,0.10553617543826474,0.11251973200198523
2000,4. Quintil,Westdeutschland,middle vocational,0.09619120006756186,30607,0.09288787248399095,0.09949452765113277
2000,2. Quintil,Westdeutschland,middle vocational,0.09340427328772907,30607,0.09014413594515035,0.0966644106303078
2000,1. Quintil,Westdeutschland,middle vocational,0.05265602567350731,30607,0.05015381670434799,0.05515823464266663
2000,5. Quintil,Westdeutschland,middle vocational,0.05164259775356811,30607,0.049163259684158835,0.054121935822977384
2000,2. Quintil,Ostdeutschland,middle vocational,0.05003800354699772,30607,0.047595423572880595,0.05248058352111485
2000,5. Quintil,Westdeutschland,higher education,0.04522422092728655,30607,0.04289622651687882,0.04755221533769428
2000,2. Quintil,Westdeutschland,general elemantary,0.038425808631027784,30607,0.036272290182693956,0.04057932707936161
2000,3. Quintil,Ostdeutschland,middle vocational,0.03783464234439659,30607,0.035697096862942784,0.039972187825850394
2000,1. Quintil,Westdeutschland,general elemantary,0.0353855248712102,30607,0.03331569143696294,0.037455358305457466
2000,4. Quintil,Westdeutschland,higher education,0.029811671311544632,30607,0.02790635592516618,0.03171698669792308
2000,1. Quintil,Ostdeutschland,middle vocational,0.02888269571826704,30607,0.027006403840820783,0.030758987595713296
2000,3. Quintil,Westdeutschland,general elemantary,0.027995946288320243,30607,0.02614783847349222,0.029844054103148266
2000,4. Quintil,Westdeutschland,general elemantary,0.017439405455620303,30607,0.015972874621843793,0.018905936289396814
2000,4. Quintil,Westdeutschland,higher vocational,0.016848239168989105,30607,0.015406345517322518,0.018290132820655693
2000,3. Quintil,Westdeutschland,higher education,0.016806013005658305,30607,0.015365896446463991,0.01824612956485262
2000,3. Quintil,Ostdeutschland,higher education,0.01638375137235031,30607,0.014961536515211066,0.017805966229489552
2000,4. Quintil,Ostdeutschland,middle vocational,0.01604594206570391,30607,0.014638223915748445,0.01745366021565938
2000,3. Quintil,Westdeutschland,higher vocational,0.015961489739042312,30607,0.014557420746352889,0.017365558731731737
2000,4. Quintil,Ostdeutschland,higher education,0.015159192635757116,30607,0.013790308333460757,0.016528076938053474
2000,5. Quintil,Westdeutschland,higher vocational,0.010894350139346339,30607,0.009731382325316914,0.012057317953375763
2000,3. Quintil,Westdeutschland,vocational + Abi,0.010640993159361541,30607,0.009491480581872297,0.011790505736850785
2000,4. Quintil,Westdeutschland,vocational + Abi,0.010303183852715142,30607,0.009171871573558319,0.011434496131871965
2000,2. Quintil,Westdeutschland,higher vocational,0.010092053036061144,30607,0.008972272647711747,0.01121183342441054
2000,2. Quintil,Ostdeutschland,higher education,0.009965374546068745,30607,0.008852573065976288,0.011078176026161202
2000,5. Quintil,Ostdeutschland,higher education,0.009247529769445149,30607,0.008175168449655249,0.01031989108923505
2000,2. Quintil,Westdeutschland,higher education,0.00895194662612955,30607,0.007896705307174335,0.010007187945084765
2000,2. Quintil,Ostdeutschland,general elemantary,0.008107423359513555,30607,0.007102762609649823,0.009112084109377286
2000,5. Quintil,Westdeutschland,vocational + Abi,0.007516257072882358,30607,0.006548629571404807,0.00848388457435991
2000,1. Quintil,Ostdeutschland,general elemantary,0.007347352419559159,30607,0.0063905775097617525,0.008304127329356566
2000,2. Quintil,Westdeutschland,vocational + Abi,0.00722067392956676,30607,0.006272122421698845,0.008169225437434676
2000,3. Quintil,Ostdeutschland,higher vocational,0.007009543112912761,30607,0.006074862827311278,0.007944223398514243
2000,2. Quintil,Ostdeutschland,higher vocational,0.0069250907862511615,30607,0.005996018661808249,0.007854162910694074
2000,1. Quintil,Westdeutschland,inadequately,0.006882864622920362,30607,0.005956609674708101,0.007809119571132623
2000,1. Quintil,Westdeutschland,vocational + Abi,0.006333924499619965,30607,0.005445127945441063,0.007222721053798866
2000,1. Quintil,Westdeutschland,higher education,0.005953889029642767,30607,0.005092004028921192,0.006815774030364342
2000,5. Quintil,Westdeutschland,general elemantary,0.005109365763026771,30607,0.004310604752748411,0.005908126773305131
2000,2. Quintil,Westdeutschland,inadequately,0.004391520986403176,30607,0.0036507269727793965,0.005132315000026955
2000,1. Quintil,Westdeutschland,higher vocational,0.004349294823072376,30607,0.0036120552883015635,0.0050865343578431884
2000,5. Quintil,Ostdeutschland,middle vocational,0.004307068659741576,30607,0.0035734011294235426,0.00504073619005961
2000,4. Quintil,Ostdeutschland,higher vocational,0.003969259353095177,30607,0.0032648310466249927,0.004673687659565362
2000,1. Quintil,Ostdeutschland,higher education,0.0036314500464487798,30607,0.002957549618470092,0.004305350474427468
2000,3. Quintil,Westdeutschland,inadequately,0.00358922388311798,30607,0.0029192387406414165,0.004259209025594544
2000,3. Quintil,Ostdeutschland,general elemantary,0.00354699771978718,30607,0.00288095121401266,0.0042130442255617
2000,1. Quintil,Ostdeutschland,higher vocational,0.002364665146524787,30607,0.0018205179122575844,0.0029088123807919893
2000,2. Quintil,Westdeutschland,in school,0.0018579511865551895,30607,0.001375493738617929,0.0023404086344924503
2000,3. Quintil,Ostdeutschland,vocational + Abi,0.00177349885989359,30607,0.0013021139299614647,0.0022448837898257153
