year,quintil_oecd,regtyp,pgisced97,proportion,n,lower_confidence,upper_confidence
2017,1. Quintil,Staedtischer Raum,middle vocational,0.024122363722121152,45410,0.022711165781606393,0.02553356166263591
2017,5. Quintil,Staedtischer Raum,vocational + Abi,0.021696651169058688,45410,0.020356624493635653,0.023036677844481723
2017,-6,Staedtischer Raum,inadequately,0.019035105451115152,45410,0.017778251841356972,0.020291959060873332
2017,1. Quintil,Staedtischer Raum,general elemantary,0.01677784515868203,45410,0.015596506981166332,0.017959183336197726
2017,5. Quintil,Staedtischer Raum,higher vocational,0.016339869281045753,45410,0.015173792510373525,0.01750594605171798
2017,2. Quintil,Staedtischer Raum,general elemantary,0.015093322552388653,45410,0.01397189741205985,0.016214747692717458
2017,3. Quintil,Staedtischer Raum,higher education,0.01472272757900411,45410,0.013614947143031013,0.015830508014977207
2017,1. Quintil,Laendlicher Raum,middle vocational,0.01445320396199717,45410,0.013355460115440894,0.015550947808553447
2017,4. Quintil,Laendlicher Raum,higher education,0.014419513509871303,45410,0.013323031090615075,0.015515995929127531
2017,3. Quintil,Staedtischer Raum,general elemantary,0.014082608988612627,45410,0.012998826462415916,0.015166391514809339
2017,4. Quintil,Staedtischer Raum,vocational + Abi,0.013880466275857421,45410,0.012804379909940487,0.014956552641774356
2017,1. Quintil,Staedtischer Raum,inadequately,0.013307728589717674,45410,0.01225377096248592,0.014361686216949427
2017,4. Quintil,Staedtischer Raum,general elemantary,0.012532848190822721,45410,0.011509634037383126,0.013556062344262317
2017,1. Quintil,Staedtischer Raum,higher education,0.011353682366417357,45410,0.010379210810263974,0.01232815392257074
2017,-6,Staedtischer Raum,general elemantary,0.010713563776025874,45410,0.009766654595103239,0.01166047295694851
2017,-6,Laendlicher Raum,inadequately,0.010006064281382655,45410,0.009090627765888344,0.010921500796876966
2017,3. Quintil,Staedtischer Raum,vocational + Abi,0.009904992925005053,45410,0.008994145068899754,0.010815840781110352
2017,5. Quintil,Laendlicher Raum,higher vocational,0.009871302472879186,45410,0.00896198952680165,0.010780615418956722
2017,-6,Staedtischer Raum,higher education,0.009433326595242908,45410,0.008544218402793773,0.010322434787692042
2017,2. Quintil,Staedtischer Raum,higher education,0.008692136648473823,45410,0.00783835293005923,0.009545920366888415
2017,2. Quintil,Laendlicher Raum,general elemantary,0.008523684387844484,45410,0.007678142411457324,0.009369226364231644
2017,3. Quintil,Laendlicher Raum,general elemantary,0.008052018058082339,45410,0.007230007984799391,0.008874028131365286
2017,1. Quintil,Laendlicher Raum,general elemantary,0.007984637153830604,45410,0.007166045877683283,0.008803228429977925
2017,-6,Staedtischer Raum,middle vocational,0.007917256249578869,45410,0.007102098580162674,0.008732413918995064
2017,5. Quintil,Staedtischer Raum,general elemantary,0.007816184893201267,45410,0.0070062058140877926,0.008626163972314742
2017,4. Quintil,Staedtischer Raum,higher vocational,0.007647732632571929,45410,0.006846461306066956,0.008449003959076901
2017,4. Quintil,Laendlicher Raum,general elemantary,0.007378209015564989,45410,0.006591076777352789,0.008165341253777188
2017,3. Quintil,Laendlicher Raum,higher education,0.006940233137928711,45410,0.006176652260377779,0.0077038140154796425
2017,4. Quintil,Laendlicher Raum,vocational + Abi,0.0065022572602924334,45410,0.0057629995941252,0.007241514926459667
2017,5. Quintil,Laendlicher Raum,vocational + Abi,0.006300114547537228,45410,0.005572364632884042,0.007027864462190414
2017,-6,Laendlicher Raum,general elemantary,0.005794757765649215,45410,0.005096628268832405,0.006492887262466026
2017,4. Quintil,Laendlicher Raum,higher vocational,0.005693686409271612,45410,0.0050016368588023975,0.006385735959740827
2017,2. Quintil,Staedtischer Raum,inadequately,0.005457853244390539,45410,0.004780207299967072,0.006135499188814007
2017,1. Quintil,Laendlicher Raum,inadequately,0.005356781888012937,45410,0.004685405651760016,0.0060281581242658585
2017,2. Quintil,Staedtischer Raum,vocational + Abi,0.00532309143588707,45410,0.004653818441224577,0.005992364430549562
2017,5. Quintil,Laendlicher Raum,general elemantary,0.004615591941243852,45410,0.003992159438704679,0.005239024443783024
2017,3. Quintil,Laendlicher Raum,vocational + Abi,0.004413449228488646,45410,0.0038037594719745253,0.005023138985002767
2017,-6,Laendlicher Raum,middle vocational,0.004312377872111044,45410,0.0037096791384381407,0.004915076605783947
2017,1. Quintil,Laendlicher Raum,higher education,0.004143925611481706,45410,0.0035530656196502055,0.004734785603313207
2017,3. Quintil,Laendlicher Raum,higher vocational,0.004110235159355839,45410,0.0035217719854140684,0.0046986983332976085
2017,3. Quintil,Staedtischer Raum,higher vocational,0.003908092446600633,45410,0.0033342238754456503,0.004481961017755616
2017,2. Quintil,Laendlicher Raum,higher education,0.003908092446600633,45410,0.0033342238754456503,0.004481961017755616
2017,1. Quintil,Staedtischer Raum,vocational + Abi,0.0038070210902230307,45410,0.003240593107791849,0.004373449072654212
2017,-6,Laendlicher Raum,higher education,0.003369045212586753,45410,0.0028360774681583994,0.0039020129570151068
2017,3. Quintil,Staedtischer Raum,inadequately,0.0029984502392022103,45410,0.0024955560007324457,0.003501344477671975
2017,5. Quintil,Staedtischer Raum,in school,0.002931069334950475,45410,0.002433840898295748,0.003428297771605202
2017,4. Quintil,Staedtischer Raum,in school,0.0024594030051883296,45410,0.002003827401103413,0.002914978609273246
2017,2. Quintil,Laendlicher Raum,vocational + Abi,0.002358331648810727,45410,0.0019121927920865214,0.0028044705055349324
2017,2. Quintil,Laendlicher Raum,inadequately,0.002021427127552052,45410,0.0016083130698682233,0.0024345411852358806
2017,1. Quintil,Laendlicher Raum,vocational + Abi,0.0019540462233003167,45410,0.0015478620419928618,0.0023602304046077714
2017,3. Quintil,Laendlicher Raum,inadequately,0.001785593962670979,45410,0.0013972794772757126,0.0021739084480662456
2017,2. Quintil,Staedtischer Raum,higher vocational,0.0015834512499157739,45410,0.0012177398027723631,0.0019491626970591846
2017,3. Quintil,Staedtischer Raum,in school,0.0015497607977899063,45410,0.0011879547112653853,0.0019115668843144272
2017,2. Quintil,Laendlicher Raum,higher vocational,0.0015497607977899063,45410,0.0011879547112653853,0.0019115668843144272
2017,2. Quintil,Staedtischer Raum,in school,0.0015497607977899063,45410,0.0011879547112653853,0.0019115668843144272
2017,4. Quintil,Staedtischer Raum,inadequately,0.0014823798935381712,45410,0.0011285146205056605,0.001836245166570682
2017,1. Quintil,Staedtischer Raum,in school,0.0014149989892864362,45410,0.0010692579727896371,0.0017607400057832352
2017,5. Quintil,Laendlicher Raum,in school,0.0013476180850347011,45410,0.0010101980184473857,0.0016850381516220166
2017,-6,Staedtischer Raum,vocational + Abi,0.0012802371807829661,45410,0.0009513496863399287,0.0016091246752260036
2017,3. Quintil,Laendlicher Raum,in school,0.0008759517552725558,45410,0.0006038507663663653,0.0011480527441787463
2017,4. Quintil,Laendlicher Raum,in school,0.0008422613031466883,45410,0.0005754398330941094,0.0011090827731992671
2017,4. Quintil,Laendlicher Raum,inadequately,0.0008422613031466883,45410,0.0005754398330941094,0.0011090827731992671
2017,2. Quintil,Laendlicher Raum,in school,0.0006064281382656155,45410,0.00037999589536315086,0.0008328603811680802
2017,5. Quintil,Staedtischer Raum,inadequately,0.0006064281382656155,45410,0.00037999589536315086,0.0008328603811680802
2017,1. Quintil,Staedtischer Raum,higher vocational,0.0006064281382656155,45410,0.00037999589536315086,0.0008328603811680802
2017,-6,Laendlicher Raum,vocational + Abi,0.0005390472340138805,45410,0.00032555767153933117,0.0007525367964884298
2017,1. Quintil,Laendlicher Raum,higher vocational,0.0004379758776362779,45410,0.00024552925663884643,0.0006304224986337094
2017,-6,Staedtischer Raum,in school,0.0003369045212586753,45410,0.00016810913574453188,0.0005056999067728187
2017,1. Quintil,Laendlicher Raum,in school,0.00030321406913280777,45410,0.00014307800773847624,0.0004633501305271393
2017,5. Quintil,Laendlicher Raum,inadequately,0.0002358331648810727,45410,9.460167406478097e-05,0.00037706465569736444
2017,-6,Laendlicher Raum,in school,0.00013476180850347013,45410,2.799544013167891e-05,0.00024152817687526134
2018,5. Quintil,Staedtischer Raum,higher education,0.10568101623147495,43121,0.10277929040806752,0.10858274205488239
2018,5. Quintil,Staedtischer Raum,middle vocational,0.0832392378263938,43121,0.08063186151569288,0.08584661413709471
2018,4. Quintil,Staedtischer Raum,middle vocational,0.0689484827099506,43121,0.06655703509360454,0.07133993032629667
2018,4. Quintil,Laendlicher Raum,middle vocational,0.051446718419195486,43121,0.049361644942240865,0.05353179189615011
2018,3. Quintil,Staedtischer Raum,middle vocational,0.04689484827099506,43121,0.044899380878518524,0.0488903156634716
2018,5. Quintil,Laendlicher Raum,middle vocational,0.041884262526464364,43121,0.03999346039668282,0.04377506465624591
2018,5. Quintil,Laendlicher Raum,higher education,0.035603387438249826,43121,0.03385440617176491,0.03735236870473474
2018,3. Quintil,Laendlicher Raum,middle vocational,0.035321100917431195,43121,0.03357881203750593,0.03706338979735646
2018,4. Quintil,Staedtischer Raum,higher education,0.032851093860268174,43121,0.031168678404315205,0.03453350931622114
2018,2. Quintil,Staedtischer Raum,middle vocational,0.031263232180663375,43121,0.02962063342631221,0.03290583093501454
2018,1. Quintil,Staedtischer Raum,middle vocational,0.02741707833450953,43121,0.025875784058739134,0.028958372610279923
2018,2. Quintil,Laendlicher Raum,middle vocational,0.022512350035285816,43121,0.021112189877753623,0.02391251019281801
2018,1. Quintil,Staedtischer Raum,inadequately,0.0223712067748765,43121,0.02097534196916663,0.02376707158058637
2018,5. Quintil,Staedtischer Raum,vocational + Abi,0.021630204657727595,43121,0.020257132085487625,0.023003277229967565
2018,1. Quintil,Staedtischer Raum,general elemantary,0.020430486944248413,43121,0.019095218306915566,0.02176575558158126
2018,2. Quintil,Staedtischer Raum,general elemantary,0.01612561750176429,43121,0.014936733007425703,0.01731450199610288
2018,1. Quintil,Laendlicher Raum,middle vocational,0.015808045165843332,43121,0.014630735664933333,0.01698535466675333
2018,5. Quintil,Staedtischer Raum,higher vocational,0.015808045165843332,43121,0.014630735664933333,0.01698535466675333
2018,3. Quintil,Staedtischer Raum,general elemantary,0.015525758645024701,43121,0.01435884087497848,0.016692676415070922
2018,4. Quintil,Staedtischer Raum,vocational + Abi,0.015490472829922372,43121,0.014324860968547588,0.016656084691297156
2018,4. Quintil,Laendlicher Raum,higher education,0.015419901199717714,43121,0.01425690584095983,0.0165828965584756
2018,4. Quintil,Staedtischer Raum,general elemantary,0.015137614678899083,43121,0.013985148582621076,0.01629008077517709
2018,1. Quintil,Staedtischer Raum,higher education,0.015102328863796755,43121,0.01395118613064814,0.016253471596945367
2018,3. Quintil,Staedtischer Raum,higher education,0.01400846859562456,43121,0.012899182466944778,0.015117754724304341
2018,1. Quintil,Laendlicher Raum,general elemantary,0.01058574453069866,43121,0.009619779408998627,0.011551709652398693
2018,5. Quintil,Laendlicher Raum,higher vocational,0.009915314043754411,43121,0.008980121430104975,0.010850506657403848
2018,2. Quintil,Staedtischer Raum,higher education,0.00966831333803811,43121,0.008744727307726992,0.010591899368349226
2018,3. Quintil,Laendlicher Raum,general elemantary,0.00903316866619619,43121,0.008140148475068628,0.009926188857323751
2018,1. Quintil,Laendlicher Raum,inadequately,0.008680310515172901,43121,0.007804750024181139,0.009555871006164663
2018,3. Quintil,Staedtischer Raum,vocational + Abi,0.008539167254763586,43121,0.007670692496167498,0.009407642013359672
2018,2. Quintil,Laendlicher Raum,general elemantary,0.008539167254763586,43121,0.007670692496167498,0.009407642013359672
2018,4. Quintil,Staedtischer Raum,higher vocational,0.007939308398023995,43121,0.007101640028925748,0.008776976767122241
2018,5. Quintil,Staedtischer Raum,general elemantary,0.007798165137614679,43121,0.006967917045554342,0.008628413229675017
2018,4. Quintil,Laendlicher Raum,vocational + Abi,0.0074805928016937195,43121,0.006667295801005645,0.008293889802381793
2018,4. Quintil,Laendlicher Raum,general elemantary,0.0074805928016937195,43121,0.006667295801005645,0.008293889802381793
2018,2. Quintil,Staedtischer Raum,inadequately,0.007410021171489062,43121,0.0066005407913126745,0.008219501551665448
2018,5. Quintil,Laendlicher Raum,vocational + Abi,0.006633733239237827,43121,0.005867527562895457,0.007399938915580197
2018,4. Quintil,Laendlicher Raum,higher vocational,0.006457304163726182,43121,0.0057012889262022136,0.007213319401250151
2018,3. Quintil,Laendlicher Raum,higher education,0.0061750176429075515,43121,0.005435606968939825,0.006914428316875278
2018,-6,Staedtischer Raum,inadequately,0.0059280169371912494,43121,0.00520345536973056,0.006652578504651939
2018,2. Quintil,Staedtischer Raum,vocational + Abi,0.005151729004940014,43121,0.004476009291632536,0.0058274487182474926
2018,5. Quintil,Laendlicher Raum,general elemantary,0.004940014114326041,43121,0.00427825430816509,0.005601773920486992
2018,1. Quintil,Laendlicher Raum,higher education,0.004834156669019055,43121,0.004179490722780694,0.005488822615257415
2018,3. Quintil,Staedtischer Raum,inadequately,0.00465772759350741,43121,0.004015062182052759,0.005300393004962062
2018,1. Quintil,Staedtischer Raum,vocational + Abi,0.004375441072688779,43121,0.003752466415981037,0.0049984157293965215
2018,2. Quintil,Laendlicher Raum,higher education,0.003916725476358504,43121,0.003327174925101283,0.004506276027615725
2018,3. Quintil,Staedtischer Raum,higher vocational,0.0038814396612561752,43121,0.003294540356313557,0.004468338966198793
2018,3. Quintil,Laendlicher Raum,vocational + Abi,0.0037755822159491886,43121,0.003196710651590356,0.004354453780308022
2018,-6,Laendlicher Raum,inadequately,0.0034932956951305577,43121,0.0029364056607101103,0.004050185729551005
2018,3. Quintil,Laendlicher Raum,higher vocational,0.003458009880028229,43121,0.0029039297505100707,0.004012090009546387
2018,-6,Staedtischer Raum,general elemantary,0.0033521524347212422,43121,0.00280659006677893,0.0038977148026635546
2018,4. Quintil,Staedtischer Raum,inadequately,0.0028228652081863093,43121,0.0023220899243460115,0.003323640492026607
2018,2. Quintil,Laendlicher Raum,inadequately,0.002611150317572336,43121,0.0021294689461466582,0.003092831688998014
2018,5. Quintil,Staedtischer Raum,in school,0.002611150317572336,43121,0.0021294689461466582,0.003092831688998014
2018,4. Quintil,Staedtischer Raum,in school,0.0025052928722653495,43121,0.0020334512908207016,0.0029771344537099973
2018,1. Quintil,Laendlicher Raum,vocational + Abi,0.0024347212420606917,43121,0.0019695563340125146,0.002899886150108869
2018,3. Quintil,Laendlicher Raum,inadequately,0.002152434721242061,43121,0.0017150045295596344,0.002589864912924487
2018,2. Quintil,Laendlicher Raum,vocational + Abi,0.002081863091037403,43121,0.001651648436063902,0.0025120777460109042
2018,-6,Staedtischer Raum,middle vocational,0.002046577275935074,43121,0.0016200165475941464,0.002473138004276002
2018,-6,Laendlicher Raum,general elemantary,0.0019407198306280876,43121,0.0015253152799706905,0.0023561243812854848
2018,-6,Staedtischer Raum,higher education,0.0017995765702187722,43121,0.001399534469300296,0.002199618671137248
2018,3. Quintil,Staedtischer Raum,in school,0.0014820042342978124,43121,0.001118914199310914,0.0018450942692847107
