,Unnamed: 0,year,pgisced97,quintil_oecd,plh0186,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1093,1093,2019,Lower Secondary Level,3rd Quintile,Often,0.58638,193,21266,0.48117,0.70646
1094,1094,2019,Lower Secondary Level,3rd Quintile,Very often,0.09327,33,21266,0.06951,0.13603
1095,1095,2019,Lower Secondary Level,4th Quintile,Sometimes,0.39925,74,21266,0.3087,0.50692
1096,1096,2019,Lower Secondary Level,4th Quintile,Often,0.60075,116,21266,0.49962,0.70991
1097,1097,2019,Lower Secondary Level,5th Quintile,Often,1.0,66,21266,0.73309,1.30091
1098,1098,2019,Upper Secondary Level,1st Quintile,Very seldom,0.03525,60,21266,0.02756,0.04333
1099,1099,2019,Upper Secondary Level,1st Quintile,Seldom,0.13549,232,21266,0.11959,0.15423
1100,1100,2019,Upper Secondary Level,1st Quintile,Sometimes,0.34433,654,21266,0.31893,0.37368
1101,1101,2019,Upper Secondary Level,1st Quintile,Often,0.39026,899,21266,0.36604,0.42402
1102,1102,2019,Upper Secondary Level,1st Quintile,Very often,0.09466,196,21266,0.07824,0.11007
1103,1103,2019,Upper Secondary Level,2nd Quintile,Very seldom,0.02157,51,21266,0.01582,0.02877
1104,1104,2019,Upper Secondary Level,2nd Quintile,Seldom,0.0895,202,21266,0.0788,0.10271
1105,1105,2019,Upper Secondary Level,2nd Quintile,Sometimes,0.34619,799,21266,0.32292,0.37533
1106,1106,2019,Upper Secondary Level,2nd Quintile,Often,0.47207,1296,21266,0.44299,0.49977
1107,1107,2019,Upper Secondary Level,2nd Quintile,Very often,0.07067,209,21266,0.06114,0.07863
1108,1108,2019,Upper Secondary Level,3rd Quintile,Very seldom,0.02204,36,21266,0.01601,0.02852
1109,1109,2019,Upper Secondary Level,3rd Quintile,Seldom,0.0726,145,21266,0.06019,0.0836
1110,1110,2019,Upper Secondary Level,3rd Quintile,Sometimes,0.30067,647,21266,0.27535,0.32769
1111,1111,2019,Upper Secondary Level,3rd Quintile,Often,0.50117,1199,21266,0.47056,0.52989
1112,1112,2019,Upper Secondary Level,3rd Quintile,Very often,0.10351,220,21266,0.0882,0.12082
1113,1113,2019,Upper Secondary Level,4th Quintile,Seldom,0.06465,105,21266,0.05236,0.07964
1114,1114,2019,Upper Secondary Level,4th Quintile,Sometimes,0.32065,565,21266,0.29745,0.35133
1115,1115,2019,Upper Secondary Level,4th Quintile,Often,0.52541,1030,21266,0.49387,0.56137
1116,1116,2019,Upper Secondary Level,4th Quintile,Very often,0.08929,193,21266,0.07887,0.10324
1117,1117,2019,Upper Secondary Level,5th Quintile,Seldom,0.07606,82,21266,0.05902,0.0924
1118,1118,2019,Upper Secondary Level,5th Quintile,Sometimes,0.26352,373,21266,0.23955,0.29646
1119,1119,2019,Upper Secondary Level,5th Quintile,Often,0.56323,817,21266,0.51998,0.60793
1120,1120,2019,Upper Secondary Level,5th Quintile,Very often,0.09719,159,21266,0.08225,0.11678
1121,1121,2019,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.42926,85,21266,0.29935,0.55192
1122,1122,2019,Post-secondary Non-tertiary Level,1st Quintile,Often,0.57074,160,21266,0.46029,0.69913
1123,1123,2019,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.12492,34,21266,0.0774,0.17011
1124,1124,2019,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.29694,124,21266,0.24026,0.36696
1125,1125,2019,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.49036,215,21266,0.43321,0.55449
1126,1126,2019,Post-secondary Non-tertiary Level,2nd Quintile,Very often,0.08778,45,21266,0.06549,0.12335
1127,1127,2019,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.28722,121,21266,0.22827,0.36558
1128,1128,2019,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.56849,246,21266,0.49144,0.6454
1129,1129,2019,Post-secondary Non-tertiary Level,3rd Quintile,Very often,0.14429,56,21266,0.08977,0.19751
1130,1130,2019,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.30319,88,21266,0.23469,0.3805
1131,1131,2019,Post-secondary Non-tertiary Level,4th Quintile,Often,0.60802,220,21266,0.50684,0.70022
1132,1132,2019,Post-secondary Non-tertiary Level,4th Quintile,Very often,0.08878,40,21266,0.05966,0.12238
1133,1133,2019,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.34388,101,21266,0.2685,0.41697
1134,1134,2019,Post-secondary Non-tertiary Level,5th Quintile,Often,0.55236,198,21266,0.47296,0.64523
1135,1135,2019,Post-secondary Non-tertiary Level,5th Quintile,Very often,0.10376,38,21266,0.07601,0.13703
1136,1136,2019,First Stage of Tertiary Education,1st Quintile,Sometimes,1.0,32,21266,0.60448,1.4916
1137,1137,2019,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.49723,71,21266,0.34245,0.67896
1138,1138,2019,First Stage of Tertiary Education,2nd Quintile,Often,0.50277,115,21266,0.40829,0.61299
1139,1139,2019,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.3676,75,21266,0.26716,0.46326
1140,1140,2019,First Stage of Tertiary Education,3rd Quintile,Often,0.6324,162,21266,0.53141,0.76846
1141,1141,2019,First Stage of Tertiary Education,4th Quintile,Sometimes,0.3557,107,21266,0.27787,0.45341
1142,1142,2019,First Stage of Tertiary Education,4th Quintile,Often,0.6443,180,21266,0.55332,0.753
1143,1143,2019,First Stage of Tertiary Education,5th Quintile,Sometimes,0.34628,109,21266,0.2786,0.42494
1144,1144,2019,First Stage of Tertiary Education,5th Quintile,Often,0.65372,221,21266,0.55697,0.7358
1145,1145,2019,Second Stage of Tertiary Education,1st Quintile,Seldom,0.09519,49,21266,0.07116,0.11945
1146,1146,2019,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.31026,143,21266,0.26127,0.37021
1147,1147,2019,Second Stage of Tertiary Education,1st Quintile,Often,0.51359,231,21266,0.43079,0.59721
1148,1148,2019,Second Stage of Tertiary Education,1st Quintile,Very often,0.08096,42,21266,0.05737,0.11129
1149,1149,2019,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.09714,46,21266,0.06527,0.13142
1150,1150,2019,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.2928,184,21266,0.24987,0.34503
1151,1151,2019,Second Stage of Tertiary Education,2nd Quintile,Often,0.5276,327,21266,0.44781,0.62435
1152,1152,2019,Second Stage of Tertiary Education,2nd Quintile,Very often,0.08246,57,21266,0.06099,0.10698
1153,1153,2019,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.05615,46,21266,0.04183,0.07274
1154,1154,2019,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.22439,238,21266,0.19572,0.2509
1155,1155,2019,Second Stage of Tertiary Education,3rd Quintile,Often,0.59474,557,21266,0.54206,0.65564
1156,1156,2019,Second Stage of Tertiary Education,3rd Quintile,Very often,0.12472,113,21266,0.1006,0.14938
1157,1157,2019,Second Stage of Tertiary Education,4th Quintile,Seldom,0.05488,62,21266,0.04263,0.06929
1158,1158,2019,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.2552,332,21266,0.22877,0.28902
1159,1159,2019,Second Stage of Tertiary Education,4th Quintile,Often,0.55684,712,21266,0.50233,0.61326
1160,1160,2019,Second Stage of Tertiary Education,4th Quintile,Very often,0.13307,157,21266,0.11314,0.15799
1161,1161,2019,Second Stage of Tertiary Education,5th Quintile,Seldom,0.04031,95,21266,0.03203,0.04843
1162,1162,2019,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.29302,682,21266,0.26795,0.31834
1163,1163,2019,Second Stage of Tertiary Education,5th Quintile,Often,0.56694,1348,21266,0.52473,0.60342
1164,1164,2019,Second Stage of Tertiary Education,5th Quintile,Very often,0.09973,256,21266,0.08424,0.11346
1165,1165,2020,Pre-primary Level,1st Quintile,Often,1.0,32,22311,0.63962,1.42998
1166,1166,2020,Pre-primary Level,2nd Quintile,Often,1.0,44,22311,0.65896,1.41974
1167,1167,2020,Pre-primary Level,3rd Quintile,Often,1.0,43,22311,0.64862,1.3823
1168,1168,2020,Pre-primary Level,4th Quintile,Often,1.0,42,22311,0.66083,1.45001
1169,1169,2020,Pre-primary Level,5th Quintile,Often,1.0,38,22311,0.72711,1.3517
1170,1170,2020,Primary Level,1st Quintile,Sometimes,0.5026,57,22311,0.3756,0.66448
1171,1171,2020,Primary Level,1st Quintile,Often,0.4974,82,22311,0.36064,0.67137
1172,1172,2020,Primary Level,2nd Quintile,Often,1.0,34,22311,0.69567,1.38952
1173,1173,2020,Lower Secondary Level,1st Quintile,Very seldom,0.05164,36,22311,0.03433,0.07241
1174,1174,2020,Lower Secondary Level,1st Quintile,Seldom,0.12967,109,22311,0.10718,0.15544
1175,1175,2020,Lower Secondary Level,1st Quintile,Sometimes,0.37718,287,22311,0.32488,0.42875
1176,1176,2020,Lower Secondary Level,1st Quintile,Often,0.33278,343,22311,0.29079,0.37783
1177,1177,2020,Lower Secondary Level,1st Quintile,Very often,0.10873,87,22311,0.08285,0.14212
1178,1178,2020,Lower Secondary Level,2nd Quintile,Seldom,0.12793,64,22311,0.09615,0.16135
1179,1179,2020,Lower Secondary Level,2nd Quintile,Sometimes,0.32416,156,22311,0.26926,0.38218
1180,1180,2020,Lower Secondary Level,2nd Quintile,Often,0.45004,271,22311,0.3818,0.50968
1181,1181,2020,Lower Secondary Level,2nd Quintile,Very often,0.09786,67,22311,0.07526,0.13133
1182,1182,2020,Lower Secondary Level,3rd Quintile,Seldom,0.10108,31,22311,0.07003,0.1409
1183,1183,2020,Lower Secondary Level,3rd Quintile,Sometimes,0.35493,131,22311,0.29384,0.427
1184,1184,2020,Lower Secondary Level,3rd Quintile,Often,0.46646,183,22311,0.40497,0.53524
1185,1185,2020,Lower Secondary Level,3rd Quintile,Very often,0.07753,41,22311,0.05939,0.09886
1186,1186,2020,Lower Secondary Level,4th Quintile,Sometimes,0.39665,65,22311,0.30793,0.48282
1187,1187,2020,Lower Secondary Level,4th Quintile,Often,0.60335,107,22311,0.50814,0.71187
1188,1188,2020,Lower Secondary Level,5th Quintile,Sometimes,0.34499,36,22311,0.23859,0.46279
1189,1189,2020,Lower Secondary Level,5th Quintile,Often,0.65501,65,22311,0.46995,0.85252
1190,1190,2020,Upper Secondary Level,1st Quintile,Very seldom,0.03744,72,22311,0.02864,0.0471
1191,1191,2020,Upper Secondary Level,1st Quintile,Seldom,0.14677,230,22311,0.12764,0.16764
1192,1192,2020,Upper Secondary Level,1st Quintile,Sometimes,0.33702,680,22311,0.3049,0.37036
1193,1193,2020,Upper Secondary Level,1st Quintile,Often,0.40678,871,22311,0.37488,0.4347
1194,1194,2020,Upper Secondary Level,1st Quintile,Very often,0.07199,177,22311,0.06018,0.08796
1195,1195,2020,Upper Secondary Level,2nd Quintile,Very seldom,0.02761,42,22311,0.0208,0.0354
1196,1196,2020,Upper Secondary Level,2nd Quintile,Seldom,0.08233,201,22311,0.07132,0.09512
1197,1197,2020,Upper Secondary Level,2nd Quintile,Sometimes,0.33955,796,22311,0.31178,0.36238
1198,1198,2020,Upper Secondary Level,2nd Quintile,Often,0.47314,1222,22311,0.43802,0.5061
1199,1199,2020,Upper Secondary Level,2nd Quintile,Very often,0.07738,214,22311,0.06525,0.08898
1200,1200,2020,Upper Secondary Level,3rd Quintile,Very seldom,0.02624,36,22311,0.01845,0.03557
1201,1201,2020,Upper Secondary Level,3rd Quintile,Seldom,0.08675,158,22311,0.07212,0.10218
1202,1202,2020,Upper Secondary Level,3rd Quintile,Sometimes,0.3041,624,22311,0.27694,0.32676
1203,1203,2020,Upper Secondary Level,3rd Quintile,Often,0.49975,1097,22311,0.4721,0.53227
1204,1204,2020,Upper Secondary Level,3rd Quintile,Very often,0.08316,188,22311,0.07309,0.09464
1205,1205,2020,Upper Secondary Level,4th Quintile,Seldom,0.06269,115,22311,0.0492,0.07824
1206,1206,2020,Upper Secondary Level,4th Quintile,Sometimes,0.30254,525,22311,0.27529,0.32848
1207,1207,2020,Upper Secondary Level,4th Quintile,Often,0.55321,1041,22311,0.51397,0.59271
1208,1208,2020,Upper Secondary Level,4th Quintile,Very often,0.08156,199,22311,0.06788,0.09555
1209,1209,2020,Upper Secondary Level,5th Quintile,Seldom,0.07095,101,22311,0.05697,0.08549
1210,1210,2020,Upper Secondary Level,5th Quintile,Sometimes,0.26902,415,22311,0.23787,0.29829
1211,1211,2020,Upper Secondary Level,5th Quintile,Often,0.56116,934,22311,0.51532,0.61099
1212,1212,2020,Upper Secondary Level,5th Quintile,Very often,0.09888,181,22311,0.08116,0.12037
1213,1213,2020,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.11559,31,22311,0.05692,0.19147
1214,1214,2020,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.28097,97,22311,0.20744,0.35481
1215,1215,2020,Post-secondary Non-tertiary Level,1st Quintile,Often,0.47986,174,22311,0.38028,0.57488
1216,1216,2020,Post-secondary Non-tertiary Level,1st Quintile,Very often,0.12358,35,22311,0.08412,0.15982
1217,1217,2020,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.12234,31,22311,0.06769,0.19276
1218,1218,2020,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.35466,123,22311,0.27866,0.4452
1219,1219,2020,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.42936,183,22311,0.37845,0.48655
1220,1220,2020,Post-secondary Non-tertiary Level,2nd Quintile,Very often,0.09363,39,22311,0.06767,0.12294
1221,1221,2020,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.08618,36,22311,0.06115,0.11202
1222,1222,2020,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.32741,116,22311,0.26393,0.41041
1223,1223,2020,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.48776,222,22311,0.41282,0.56403
1224,1224,2020,Post-secondary Non-tertiary Level,3rd Quintile,Very often,0.09865,44,22311,0.06123,0.14648
1225,1225,2020,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.34674,119,22311,0.28011,0.41335
1226,1226,2020,Post-secondary Non-tertiary Level,4th Quintile,Often,0.54817,234,22311,0.46422,0.63799
1227,1227,2020,Post-secondary Non-tertiary Level,4th Quintile,Very often,0.1051,46,22311,0.07527,0.14433
1228,1228,2020,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.22299,102,22311,0.16777,0.29624
1229,1229,2020,Post-secondary Non-tertiary Level,5th Quintile,Often,0.69558,299,22311,0.59512,0.79963
1230,1230,2020,Post-secondary Non-tertiary Level,5th Quintile,Very often,0.08144,52,22311,0.05565,0.11324
1231,1231,2020,First Stage of Tertiary Education,1st Quintile,Sometimes,0.4597,37,22311,0.25492,0.69825
1232,1232,2020,First Stage of Tertiary Education,1st Quintile,Often,0.5403,51,22311,0.36205,0.73929
1233,1233,2020,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.4288,71,22311,0.34514,0.53423
1234,1234,2020,First Stage of Tertiary Education,2nd Quintile,Often,0.5712,115,22311,0.47748,0.67283
1235,1235,2020,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.31385,80,22311,0.22069,0.40062
1236,1236,2020,First Stage of Tertiary Education,3rd Quintile,Often,0.68615,152,22311,0.57582,0.81383
1237,1237,2020,First Stage of Tertiary Education,4th Quintile,Sometimes,0.31766,94,22311,0.2509,0.38864
1238,1238,2020,First Stage of Tertiary Education,4th Quintile,Often,0.68234,208,22311,0.55967,0.8035
1239,1239,2020,First Stage of Tertiary Education,5th Quintile,Sometimes,0.30944,125,22311,0.24372,0.3805
1240,1240,2020,First Stage of Tertiary Education,5th Quintile,Often,0.58036,282,22311,0.49683,0.68375
1241,1241,2020,First Stage of Tertiary Education,5th Quintile,Very often,0.1102,44,22311,0.06692,0.15293
1242,1242,2020,Second Stage of Tertiary Education,1st Quintile,Seldom,0.09396,45,22311,0.06587,0.12579
1243,1243,2020,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.31427,148,22311,0.25637,0.37435
1244,1244,2020,Second Stage of Tertiary Education,1st Quintile,Often,0.51915,226,22311,0.42979,0.60074
1245,1245,2020,Second Stage of Tertiary Education,1st Quintile,Very often,0.07261,42,22311,0.05022,0.09676
1246,1246,2020,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.03998,39,22311,0.02806,0.05599
1247,1247,2020,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.28051,195,22311,0.23903,0.33183
1248,1248,2020,Second Stage of Tertiary Education,2nd Quintile,Often,0.55749,309,22311,0.46872,0.65954
1249,1249,2020,Second Stage of Tertiary Education,2nd Quintile,Very often,0.12202,57,22311,0.08466,0.16663
1250,1250,2020,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.0738,61,22311,0.05054,0.09726
1251,1251,2020,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.28936,280,22311,0.25023,0.33934
1252,1252,2020,Second Stage of Tertiary Education,3rd Quintile,Often,0.536,554,22311,0.48484,0.5765
1253,1253,2020,Second Stage of Tertiary Education,3rd Quintile,Very often,0.10084,99,22311,0.08141,0.12485
1254,1254,2020,Second Stage of Tertiary Education,4th Quintile,Seldom,0.04295,56,22311,0.03109,0.05645
1255,1255,2020,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.28125,385,22311,0.24867,0.31534
1256,1256,2020,Second Stage of Tertiary Education,4th Quintile,Often,0.59027,813,22311,0.52974,0.64736
1257,1257,2020,Second Stage of Tertiary Education,4th Quintile,Very often,0.08553,134,22311,0.07207,0.10467
1258,1258,2020,Second Stage of Tertiary Education,5th Quintile,Seldom,0.05978,176,22311,0.05054,0.07065
1259,1259,2020,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.2888,848,22311,0.26384,0.31719
1260,1260,2020,Second Stage of Tertiary Education,5th Quintile,Often,0.55608,1721,22311,0.51878,0.59432
1261,1261,2020,Second Stage of Tertiary Education,5th Quintile,Very often,0.09535,311,22311,0.07987,0.10935
1262,1262,2021,Primary Level,1st Quintile,Sometimes,0.42517,36,15636,0.26034,0.56677
1263,1263,2021,Primary Level,1st Quintile,Often,0.57483,57,15636,0.39179,0.80472
1264,1264,2021,Lower Secondary Level,1st Quintile,Seldom,0.17412,75,15636,0.13366,0.22104
1265,1265,2021,Lower Secondary Level,1st Quintile,Sometimes,0.33703,151,15636,0.2599,0.43692
1266,1266,2021,Lower Secondary Level,1st Quintile,Often,0.38456,234,15636,0.31802,0.45646
1267,1267,2021,Lower Secondary Level,1st Quintile,Very often,0.10429,69,15636,0.07467,0.13416
1268,1268,2021,Lower Secondary Level,2nd Quintile,Seldom,0.13917,42,15636,0.09937,0.19042
1269,1269,2021,Lower Secondary Level,2nd Quintile,Sometimes,0.33484,101,15636,0.27469,0.4193
1270,1270,2021,Lower Secondary Level,2nd Quintile,Often,0.4177,167,15636,0.34788,0.50878
1271,1271,2021,Lower Secondary Level,2nd Quintile,Very often,0.1083,42,15636,0.07661,0.14954
1272,1272,2021,Lower Secondary Level,3rd Quintile,Sometimes,0.37584,52,15636,0.28575,0.49045
1273,1273,2021,Lower Secondary Level,3rd Quintile,Often,0.62416,125,15636,0.50865,0.74325
1274,1274,2021,Lower Secondary Level,4th Quintile,Sometimes,0.29653,34,15636,0.22447,0.3833
1275,1275,2021,Lower Secondary Level,4th Quintile,Often,0.70347,81,15636,0.48445,0.94373
1276,1276,2021,Lower Secondary Level,5th Quintile,Often,1.0,44,15636,0.63471,1.40838
1277,1277,2021,Upper Secondary Level,1st Quintile,Very seldom,0.03049,44,15636,0.0218,0.03988
1278,1278,2021,Upper Secondary Level,1st Quintile,Seldom,0.11873,179,15636,0.09716,0.14051
1279,1279,2021,Upper Secondary Level,1st Quintile,Sometimes,0.29982,406,15636,0.26895,0.32968
1280,1280,2021,Upper Secondary Level,1st Quintile,Often,0.44971,680,15636,0.40632,0.49328
1281,1281,2021,Upper Secondary Level,1st Quintile,Very often,0.10126,155,15636,0.08055,0.12235
1282,1282,2021,Upper Secondary Level,2nd Quintile,Seldom,0.10191,157,15636,0.08456,0.12127
1283,1283,2021,Upper Secondary Level,2nd Quintile,Sometimes,0.27098,429,15636,0.24441,0.30054
1284,1284,2021,Upper Secondary Level,2nd Quintile,Often,0.52254,893,15636,0.47606,0.56488
1285,1285,2021,Upper Secondary Level,2nd Quintile,Very often,0.10457,186,15636,0.08672,0.12575
1286,1286,2021,Upper Secondary Level,3rd Quintile,Seldom,0.08309,105,15636,0.06176,0.10576
1287,1287,2021,Upper Secondary Level,3rd Quintile,Sometimes,0.3051,374,15636,0.27058,0.34147
1288,1288,2021,Upper Secondary Level,3rd Quintile,Often,0.5098,729,15636,0.46928,0.55867
1289,1289,2021,Upper Secondary Level,3rd Quintile,Very often,0.10201,142,15636,0.08244,0.12334
1290,1290,2021,Upper Secondary Level,4th Quintile,Seldom,0.07651,91,15636,0.05922,0.09296
1291,1291,2021,Upper Secondary Level,4th Quintile,Sometimes,0.2816,313,15636,0.24513,0.31932
1292,1292,2021,Upper Secondary Level,4th Quintile,Often,0.55423,732,15636,0.51077,0.59614
1293,1293,2021,Upper Secondary Level,4th Quintile,Very often,0.08767,143,15636,0.07011,0.10871
1294,1294,2021,Upper Secondary Level,5th Quintile,Seldom,0.06397,70,15636,0.04732,0.07984
1295,1295,2021,Upper Secondary Level,5th Quintile,Sometimes,0.25521,262,15636,0.21547,0.29594
1296,1296,2021,Upper Secondary Level,5th Quintile,Often,0.55584,646,15636,0.50338,0.61908
1297,1297,2021,Upper Secondary Level,5th Quintile,Very often,0.12498,147,15636,0.0995,0.15159
1298,1298,2021,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.13642,32,15636,0.07578,0.20851
1299,1299,2021,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.30862,59,15636,0.227,0.38294
1300,1300,2021,Post-secondary Non-tertiary Level,1st Quintile,Often,0.55496,134,15636,0.4396,0.66938
1301,1301,2021,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.28288,89,15636,0.20033,0.37456
1302,1302,2021,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.60903,201,15636,0.52135,0.72611
1303,1303,2021,Post-secondary Non-tertiary Level,2nd Quintile,Very often,0.10809,37,15636,0.06496,0.1539
1304,1304,2021,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.29929,86,15636,0.19818,0.41067
1305,1305,2021,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.62527,180,15636,0.52254,0.7601
1306,1306,2021,Post-secondary Non-tertiary Level,3rd Quintile,Very often,0.07544,31,15636,0.04566,0.12273
1307,1307,2021,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.22665,67,15636,0.17525,0.28015
1308,1308,2021,Post-secondary Non-tertiary Level,4th Quintile,Often,0.77335,173,15636,0.62383,0.90875
1309,1309,2021,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.27094,62,15636,0.19414,0.35858
1310,1310,2021,Post-secondary Non-tertiary Level,5th Quintile,Often,0.59689,192,15636,0.48246,0.70936
1311,1311,2021,Post-secondary Non-tertiary Level,5th Quintile,Very often,0.13216,46,15636,0.08462,0.18503
1312,1312,2021,First Stage of Tertiary Education,1st Quintile,Sometimes,0.63766,32,15636,0.42204,0.90336
1313,1313,2021,First Stage of Tertiary Education,1st Quintile,Often,0.36234,31,15636,0.22487,0.55415
1314,1314,2021,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.38304,48,15636,0.30742,0.48279
1315,1315,2021,First Stage of Tertiary Education,2nd Quintile,Often,0.61696,94,15636,0.47807,0.79393
1316,1316,2021,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.31749,49,15636,0.21714,0.44962
1317,1317,2021,First Stage of Tertiary Education,3rd Quintile,Often,0.68251,99,15636,0.54484,0.81955
1318,1318,2021,First Stage of Tertiary Education,4th Quintile,Sometimes,0.3553,62,15636,0.25218,0.44791
1319,1319,2021,First Stage of Tertiary Education,4th Quintile,Often,0.6447,127,15636,0.50884,0.79152
1320,1320,2021,First Stage of Tertiary Education,5th Quintile,Sometimes,0.27601,79,15636,0.20361,0.36644
1321,1321,2021,First Stage of Tertiary Education,5th Quintile,Often,0.72399,191,15636,0.60686,0.86351
1322,1322,2021,Second Stage of Tertiary Education,1st Quintile,Seldom,0.07412,38,15636,0.051,0.10685
1323,1323,2021,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.29102,138,15636,0.24372,0.35873
1324,1324,2021,Second Stage of Tertiary Education,1st Quintile,Often,0.53654,222,15636,0.45416,0.63646
1325,1325,2021,Second Stage of Tertiary Education,1st Quintile,Very often,0.09832,58,15636,0.05923,0.14303
1326,1326,2021,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.08472,40,15636,0.05213,0.11459
1327,1327,2021,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.28801,167,15636,0.23253,0.35291
1328,1328,2021,Second Stage of Tertiary Education,2nd Quintile,Often,0.52621,327,15636,0.44846,0.60449
1329,1329,2021,Second Stage of Tertiary Education,2nd Quintile,Very often,0.10106,83,15636,0.06852,0.13551
1330,1330,2021,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.08782,48,15636,0.05689,0.12745
1331,1331,2021,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.2453,199,15636,0.21197,0.2889
1332,1332,2021,Second Stage of Tertiary Education,3rd Quintile,Often,0.53993,431,15636,0.49217,0.59407
1333,1333,2021,Second Stage of Tertiary Education,3rd Quintile,Very often,0.12695,86,15636,0.09317,0.15996
1334,1334,2021,Second Stage of Tertiary Education,4th Quintile,Seldom,0.0628,63,15636,0.04762,0.08001
1335,1335,2021,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.21765,281,15636,0.18503,0.24959
1336,1336,2021,Second Stage of Tertiary Education,4th Quintile,Often,0.57131,641,15636,0.50671,0.64618
1337,1337,2021,Second Stage of Tertiary Education,4th Quintile,Very often,0.14823,161,15636,0.11581,0.17616
1338,1338,2021,Second Stage of Tertiary Education,5th Quintile,Seldom,0.05152,113,15636,0.03955,0.06463
1339,1339,2021,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.25306,564,15636,0.22529,0.28586
1340,1340,2021,Second Stage of Tertiary Education,5th Quintile,Often,0.59569,1321,15636,0.55345,0.64218
1341,1341,2021,Second Stage of Tertiary Education,5th Quintile,Very often,0.09973,261,15636,0.08608,0.11836
