year,bula_h,regtyp,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Bavaria,Urban regions,Often,0.40350,984,2013,0.38206,0.42494
2014,Bavaria,Urban regions,Very often,0.10400,238,2013,0.09066,0.11733
2014,Bavaria,Rural regions,Very seldom,0.02055,48,2378,0.01484,0.02625
2014,Bavaria,Rural regions,Seldom,0.06991,174,2378,0.05966,0.08016
2014,Bavaria,Rural regions,Sometimes,0.28199,677,2378,0.26390,0.30008
2014,Bavaria,Rural regions,Often,0.40264,1211,2378,0.38293,0.42236
2014,Bavaria,Rural regions,Very often,0.07480,268,2378,0.06423,0.08538
2014,Berlin,Urban regions,Seldom,0.07206,83,959,0.05568,0.08843
2014,Berlin,Urban regions,Sometimes,0.25408,282,959,0.22651,0.28165
2014,Berlin,Urban regions,Often,0.38841,468,959,0.35755,0.41928
2014,Berlin,Urban regions,Very often,0.09843,126,959,0.07957,0.11730
2014,Brandenburg,Urban regions,Sometimes,0.29330,32,70,0.18587,0.40072
2014,Brandenburg,Urban regions,Often,0.44588,38,70,0.32859,0.56316
2014,Brandenburg,Rural regions,Seldom,0.05837,65,919,0.04321,0.07354
2014,Brandenburg,Rural regions,Sometimes,0.34258,333,919,0.31188,0.37328
2014,Brandenburg,Rural regions,Often,0.37625,436,919,0.34491,0.40759
2014,Brandenburg,Rural regions,Very often,0.06664,85,919,0.05051,0.08278
2014,Mecklenburg-Western Pomerania,Urban regions,Often,0.53521,43,43,0.38437,0.68605
2014,Mecklenburg-Western Pomerania,Rural regions,Sometimes,0.29393,158,458,0.25217,0.33570
2014,Mecklenburg-Western Pomerania,Rural regions,Often,0.43240,254,458,0.38697,0.47782
2014,Mecklenburg-Western Pomerania,Rural regions,Very often,0.07406,46,458,0.05005,0.09807
2014,Saxony,Urban regions,Seldom,0.10310,75,823,0.08231,0.12389
2014,Saxony,Urban regions,Sometimes,0.26454,250,823,0.23438,0.29469
2014,Saxony,Urban regions,Often,0.41593,423,823,0.38223,0.44962
2014,Saxony,Urban regions,Very often,0.06681,75,823,0.04974,0.08387
2014,Saxony,Rural regions,Seldom,0.08569,60,767,0.06587,0.10551
2014,Saxony,Rural regions,Sometimes,0.32038,290,767,0.28733,0.35342
2014,Saxony,Rural regions,Often,0.35932,337,767,0.32535,0.39330
2014,Saxony,Rural regions,Very often,0.06791,80,767,0.05010,0.08573
2014,Saxony-Anhalt,Urban regions,Sometimes,0.26935,69,177,0.20381,0.33489
2014,Saxony-Anhalt,Urban regions,Often,0.41963,108,177,0.34672,0.49254
2014,Saxony-Anhalt,Rural regions,Seldom,0.06010,56,733,0.04288,0.07731
2014,Saxony-Anhalt,Rural regions,Sometimes,0.29851,208,733,0.26535,0.33166
2014,Saxony-Anhalt,Rural regions,Often,0.43441,402,733,0.39850,0.47032
2014,Saxony-Anhalt,Rural regions,Very often,0.04970,67,733,0.03395,0.06544
2014,Thuringa,Urban regions,Sometimes,0.20529,101,284,0.15823,0.25234
2014,Thuringa,Urban regions,Often,0.40586,145,284,0.34865,0.46307
2014,Thuringa,Urban regions,Very often,0.09940,38,284,0.06454,0.13427
2014,Thuringa,Rural regions,Seldom,0.10503,58,671,0.08181,0.12824
2014,Thuringa,Rural regions,Sometimes,0.26614,207,671,0.23268,0.29961
2014,Thuringa,Rural regions,Often,0.40664,340,671,0.36944,0.44383
2014,Thuringa,Rural regions,Very often,0.07574,66,671,0.05571,0.09578
2015,Schleswig-Holstein,Urban regions,Sometimes,0.37138,87,189,0.30231,0.44045
2015,Schleswig-Holstein,Urban regions,Often,0.30937,102,189,0.24329,0.37544
2015,Schleswig-Holstein,Rural regions,Seldom,0.07077,36,625,0.05065,0.09090
2015,Schleswig-Holstein,Rural regions,Sometimes,0.22576,175,625,0.19296,0.25857
2015,Schleswig-Holstein,Rural regions,Often,0.44048,342,625,0.40153,0.47943
2015,Schleswig-Holstein,Rural regions,Very often,0.07598,72,625,0.05519,0.09677
2015,Hamburg,Urban regions,Sometimes,0.31357,139,395,0.26776,0.35938
2015,Hamburg,Urban regions,Often,0.33587,212,395,0.28923,0.38250
2015,Hamburg,Urban regions,Very often,0.08767,44,395,0.05974,0.11560
2015,Lower Saxony,Urban regions,Seldom,0.05855,62,946,0.04358,0.07352
2015,Lower Saxony,Urban regions,Sometimes,0.28329,293,946,0.25456,0.31202
2015,Lower Saxony,Urban regions,Often,0.39669,496,946,0.36550,0.42788
2015,Lower Saxony,Urban regions,Very often,0.07279,95,946,0.05623,0.08935
2015,Lower Saxony,Rural regions,Seldom,0.04468,80,1418,0.03392,0.05543
2015,Lower Saxony,Rural regions,Sometimes,0.26023,405,1418,0.23738,0.28307
2015,Lower Saxony,Rural regions,Often,0.38639,778,1418,0.36104,0.41174
2015,Lower Saxony,Rural regions,Very often,0.10385,155,1418,0.08796,0.11973
2015,Bremen,Urban regions,Sometimes,0.37035,66,136,0.28889,0.45181
2015,Bremen,Urban regions,Often,0.28667,70,136,0.21039,0.36296
2015,North Rhine-Westphalia,Urban regions,Very seldom,0.01816,84,5052,0.01447,0.02184
2015,North Rhine-Westphalia,Urban regions,Seldom,0.06907,393,5052,0.06208,0.07606
2015,North Rhine-Westphalia,Urban regions,Sometimes,0.23847,1406,5052,0.22671,0.25022
2015,North Rhine-Westphalia,Urban regions,Often,0.41222,2643,5052,0.39865,0.42580
2015,North Rhine-Westphalia,Urban regions,Very often,0.07896,526,5052,0.07152,0.08640
2015,North Rhine-Westphalia,Rural regions,Sometimes,0.29938,31,78,0.19708,0.40167
2015,North Rhine-Westphalia,Rural regions,Often,0.31809,47,78,0.21406,0.42211
2015,Hesse,Urban regions,Seldom,0.06529,106,1358,0.05214,0.07843
2015,Hesse,Urban regions,Sometimes,0.22009,369,1358,0.19804,0.24213
2015,Hesse,Urban regions,Often,0.40375,720,1358,0.37764,0.42986
2015,Hesse,Urban regions,Very often,0.09542,163,1358,0.07978,0.11105
2015,Hesse,Rural regions,Sometimes,0.27575,87,295,0.22466,0.32683
2015,Hesse,Rural regions,Often,0.37707,172,295,0.32166,0.43247
2015,Hesse,Rural regions,Very often,0.08705,36,295,0.05482,0.11927
2015,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.06944,84,1081,0.05428,0.08460
2015,"Rhineland-Palatinate, Saarland",Urban regions,Sometimes,0.25659,350,1081,0.23054,0.28264
2015,"Rhineland-Palatinate, Saarland",Urban regions,Often,0.42181,561,1081,0.39235,0.45126
2015,"Rhineland-Palatinate, Saarland",Urban regions,Very often,0.06888,86,1081,0.05377,0.08398
2015,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.08347,36,353,0.05458,0.11237
2015,"Rhineland-Palatinate, Saarland",Rural regions,Sometimes,0.30007,122,353,0.25220,0.34795
2015,"Rhineland-Palatinate, Saarland",Rural regions,Often,0.36932,195,353,0.31890,0.41974
2015,Baden-Wuerttemberg,Urban regions,Very seldom,0.01988,42,2651,0.01456,0.02519
2015,Baden-Wuerttemberg,Urban regions,Seldom,0.06518,175,2651,0.05578,0.07457
2015,Baden-Wuerttemberg,Urban regions,Sometimes,0.25114,792,2651,0.23463,0.26765
2015,Baden-Wuerttemberg,Urban regions,Often,0.40495,1363,2651,0.38626,0.42364
2015,Baden-Wuerttemberg,Urban regions,Very often,0.07958,279,2651,0.06927,0.08988
2015,Baden-Wuerttemberg,Rural regions,Sometimes,0.26009,95,307,0.21094,0.30924
2015,Baden-Wuerttemberg,Rural regions,Often,0.42984,165,307,0.37437,0.48531
2015,Baden-Wuerttemberg,Rural regions,Very often,0.10729,47,307,0.07261,0.14197
2015,Bavaria,Urban regions,Very seldom,0.02969,38,1832,0.02191,0.03746
2015,Bavaria,Urban regions,Seldom,0.06100,128,1832,0.05004,0.07197
2015,Bavaria,Urban regions,Sometimes,0.24288,541,1832,0.22323,0.26252
2015,Bavaria,Urban regions,Often,0.37039,918,1832,0.34827,0.39251
2015,Bavaria,Urban regions,Very often,0.09819,207,1832,0.08456,0.11182
2015,Bavaria,Rural regions,Very seldom,0.01691,48,2189,0.01151,0.02231
2015,Bavaria,Rural regions,Seldom,0.07493,161,2189,0.06390,0.08596
2015,Bavaria,Rural regions,Sometimes,0.27142,611,2189,0.25279,0.29006
2015,Bavaria,Rural regions,Often,0.39516,1118,2189,0.37467,0.41565
2015,Bavaria,Rural regions,Very often,0.06944,251,2189,0.05879,0.08009
2015,Berlin,Urban regions,Seldom,0.07294,68,886,0.05581,0.09007
2015,Berlin,Urban regions,Sometimes,0.25842,264,886,0.22957,0.28726
2015,Berlin,Urban regions,Often,0.38705,437,886,0.35496,0.41914
2015,Berlin,Urban regions,Very often,0.07257,117,886,0.05547,0.08966
2015,Brandenburg,Urban regions,Often,0.44015,43,43,0.29002,0.59028
2015,Brandenburg,Rural regions,Seldom,0.08525,81,885,0.06684,0.10365
2015,Brandenburg,Rural regions,Sometimes,0.34105,332,885,0.30980,0.37230
2015,Brandenburg,Rural regions,Often,0.35723,412,885,0.32564,0.38882
2015,Brandenburg,Rural regions,Very often,0.03191,60,885,0.02032,0.04349
2015,Mecklenburg-Western Pomerania,Urban regions,Often,0.43657,46,46,0.29166,0.58148
2015,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.05694,38,481,0.03621,0.07767
2015,Mecklenburg-Western Pomerania,Rural regions,Sometimes,0.30026,155,481,0.25925,0.34127
2015,Mecklenburg-Western Pomerania,Rural regions,Often,0.40686,240,481,0.36291,0.45080
2015,Mecklenburg-Western Pomerania,Rural regions,Very often,0.06862,48,481,0.04600,0.09123
2015,Saxony,Urban regions,Seldom,0.09909,68,790,0.07824,0.11994
2015,Saxony,Urban regions,Sometimes,0.24873,239,790,0.21856,0.27889
2015,Saxony,Urban regions,Often,0.42492,418,790,0.39043,0.45941
2015,Saxony,Urban regions,Very often,0.05661,65,790,0.04049,0.07274
2015,Saxony,Rural regions,Seldom,0.07650,54,688,0.05663,0.09638
2015,Saxony,Rural regions,Sometimes,0.36206,264,688,0.32612,0.39800
2015,Saxony,Rural regions,Often,0.32746,309,688,0.29236,0.36255
2015,Saxony,Rural regions,Very often,0.06697,61,688,0.04828,0.08566
2015,Saxony-Anhalt,Urban regions,Sometimes,0.23016,64,158,0.16431,0.29600
2015,Saxony-Anhalt,Urban regions,Often,0.47102,94,158,0.39294,0.54910
2015,Saxony-Anhalt,Rural regions,Seldom,0.09607,64,665,0.07366,0.11848
2015,Saxony-Anhalt,Rural regions,Sometimes,0.27479,202,665,0.24084,0.30875
2015,Saxony-Anhalt,Rural regions,Often,0.39700,343,665,0.35979,0.43422
2015,Saxony-Anhalt,Rural regions,Very often,0.06138,56,665,0.04312,0.07963
2015,Thuringa,Urban regions,Sometimes,0.20573,96,234,0.15383,0.25764
2015,Thuringa,Urban regions,Often,0.39631,138,234,0.33351,0.45912
2015,Thuringa,Rural regions,Seldom,0.10350,50,624,0.07958,0.12742
2015,Thuringa,Rural regions,Sometimes,0.30603,205,624,0.26984,0.34222
2015,Thuringa,Rural regions,Often,0.39771,329,624,0.35928,0.43614
2015,Thuringa,Rural regions,Very often,0.04245,40,624,0.02662,0.05828
2016,Schleswig-Holstein,Urban regions,Sometimes,0.29084,67,183,0.22486,0.35682
2016,Schleswig-Holstein,Urban regions,Often,0.40280,116,183,0.33155,0.47406
2016,Schleswig-Holstein,Rural regions,Seldom,0.04697,37,584,0.02980,0.06414
2016,Schleswig-Holstein,Rural regions,Sometimes,0.22518,156,584,0.19127,0.25909
2016,Schleswig-Holstein,Rural regions,Often,0.46678,314,584,0.42628,0.50727
2016,Schleswig-Holstein,Rural regions,Very often,0.08532,77,584,0.06264,0.10800
2016,Hamburg,Urban regions,Sometimes,0.23740,117,387,0.19495,0.27985
2016,Hamburg,Urban regions,Often,0.39207,223,387,0.34337,0.44078
2016,Hamburg,Urban regions,Very often,0.11186,47,387,0.08042,0.14331
2016,Lower Saxony,Urban regions,Seldom,0.07021,62,928,0.05376,0.08666
2016,Lower Saxony,Urban regions,Sometimes,0.24386,264,928,0.21621,0.27150
2016,Lower Saxony,Urban regions,Often,0.45180,496,928,0.41977,0.48384
2016,Lower Saxony,Urban regions,Very often,0.06240,106,928,0.04683,0.07797
2016,Lower Saxony,Rural regions,Seldom,0.05695,88,1396,0.04479,0.06911
2016,Lower Saxony,Rural regions,Sometimes,0.24625,396,1396,0.22364,0.26886
2016,Lower Saxony,Rural regions,Often,0.43541,765,1396,0.40939,0.46143
2016,Lower Saxony,Rural regions,Very often,0.08385,147,1396,0.06931,0.09840
2016,Bremen,Urban regions,Sometimes,0.31799,50,140,0.24057,0.39541
2016,Bremen,Urban regions,Often,0.34046,90,140,0.26168,0.41924
2016,North Rhine-Westphalia,Urban regions,Very seldom,0.01969,132,4921,0.01581,0.02357
2016,North Rhine-Westphalia,Urban regions,Seldom,0.06607,356,4921,0.05913,0.07301
2016,North Rhine-Westphalia,Urban regions,Sometimes,0.25299,1423,4921,0.24084,0.26514
2016,North Rhine-Westphalia,Urban regions,Often,0.41880,2543,4921,0.40501,0.43258
2016,North Rhine-Westphalia,Urban regions,Very often,0.06910,467,4921,0.06201,0.07618
2016,North Rhine-Westphalia,Rural regions,Often,0.39130,54,54,0.25991,0.52269
2016,Hesse,Urban regions,Seldom,0.05441,97,1296,0.04206,0.06677
2016,Hesse,Urban regions,Sometimes,0.22726,375,1296,0.20444,0.25009
2016,Hesse,Urban regions,Often,0.40592,682,1296,0.37918,0.43267
2016,Hesse,Urban regions,Very often,0.10455,142,1296,0.08789,0.12122
2016,Hesse,Rural regions,Sometimes,0.20732,73,256,0.15756,0.25708
2016,Hesse,Rural regions,Often,0.42378,144,256,0.36312,0.48443
2016,Hesse,Rural regions,Very often,0.10289,39,256,0.06560,0.14019
2016,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.06122,83,1049,0.04670,0.07573
2016,"Rhineland-Palatinate, Saarland",Urban regions,Sometimes,0.30273,372,1049,0.27492,0.33055
2016,"Rhineland-Palatinate, Saarland",Urban regions,Often,0.39133,518,1049,0.36178,0.42088
2016,"Rhineland-Palatinate, Saarland",Urban regions,Very often,0.06097,76,1049,0.04649,0.07546
2016,"Rhineland-Palatinate, Saarland",Rural regions,Sometimes,0.33673,137,381,0.28921,0.38424
2016,"Rhineland-Palatinate, Saarland",Rural regions,Often,0.34924,210,381,0.30130,0.39717
2016,"Rhineland-Palatinate, Saarland",Rural regions,Very often,0.07471,34,381,0.04827,0.10115
2016,Baden-Wuerttemberg,Urban regions,Very seldom,0.01516,40,2522,0.01039,0.01993
2016,Baden-Wuerttemberg,Urban regions,Seldom,0.06500,160,2522,0.05537,0.07462
2016,Baden-Wuerttemberg,Urban regions,Sometimes,0.25852,740,2522,0.24143,0.27561
2016,Baden-Wuerttemberg,Urban regions,Often,0.40293,1318,2522,0.38379,0.42208
2016,Baden-Wuerttemberg,Urban regions,Very often,0.08575,264,2522,0.07482,0.09668
2016,Baden-Wuerttemberg,Rural regions,Sometimes,0.25192,92,290,0.20187,0.30197
2016,Baden-Wuerttemberg,Rural regions,Often,0.48419,166,290,0.42657,0.54181
2016,Baden-Wuerttemberg,Rural regions,Very often,0.08668,32,290,0.05424,0.11912
2016,Bavaria,Urban regions,Very seldom,0.03192,40,1790,0.02377,0.04007
2016,Bavaria,Urban regions,Seldom,0.07673,136,1790,0.06439,0.08906
2016,Bavaria,Urban regions,Sometimes,0.22961,483,1790,0.21013,0.24910
2016,Bavaria,Urban regions,Often,0.39854,931,1790,0.37585,0.42123
2016,Bavaria,Urban regions,Very often,0.08871,200,1790,0.07554,0.10189
2016,Bavaria,Rural regions,Very seldom,0.01097,36,2079,0.00649,0.01545
2016,Bavaria,Rural regions,Seldom,0.08140,160,2079,0.06964,0.09316
2016,Bavaria,Rural regions,Sometimes,0.26609,588,2079,0.24709,0.28509
2016,Bavaria,Rural regions,Often,0.40911,1066,2079,0.38797,0.43025
2016,Bavaria,Rural regions,Very often,0.07089,229,2079,0.05985,0.08192
2016,Berlin,Urban regions,Seldom,0.07164,62,877,0.05456,0.08872
2016,Berlin,Urban regions,Sometimes,0.22758,248,877,0.19981,0.25534
2016,Berlin,Urban regions,Often,0.43982,479,877,0.40694,0.47269
2016,Berlin,Urban regions,Very often,0.07447,88,877,0.05709,0.09186
2016,Brandenburg,Urban regions,Often,0.49374,45,45,0.34601,0.64147
2016,Brandenburg,Rural regions,Seldom,0.09744,82,847,0.07746,0.11742
2016,Brandenburg,Rural regions,Sometimes,0.31952,310,847,0.28810,0.35095
2016,Brandenburg,Rural regions,Often,0.36015,406,847,0.32780,0.39250
2016,Brandenburg,Rural regions,Very often,0.03752,49,847,0.02471,0.05033
2016,Mecklenburg-Western Pomerania,Urban regions,Often,0.35854,34,34,0.19491,0.52217
2016,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.06418,35,446,0.04141,0.08696
2016,Mecklenburg-Western Pomerania,Rural regions,Sometimes,0.25432,134,446,0.21386,0.29478
2016,Mecklenburg-Western Pomerania,Rural regions,Often,0.41228,233,446,0.36654,0.45801
2016,Mecklenburg-Western Pomerania,Rural regions,Very often,0.07473,44,446,0.05030,0.09916
2016,Saxony,Urban regions,Seldom,0.09151,64,743,0.07076,0.11226
2016,Saxony,Urban regions,Sometimes,0.24186,216,743,0.21105,0.27267
2016,Saxony,Urban regions,Often,0.41654,391,743,0.38107,0.45202
2016,Saxony,Urban regions,Very often,0.08035,72,743,0.06079,0.09991
2016,Saxony,Rural regions,Seldom,0.12330,74,666,0.09831,0.14829
2016,Saxony,Rural regions,Sometimes,0.25744,213,666,0.22421,0.29067
2016,Saxony,Rural regions,Often,0.38722,321,666,0.35020,0.42424
2016,Saxony,Rural regions,Very often,0.05182,58,666,0.03497,0.06866
2016,Saxony-Anhalt,Urban regions,Sometimes,0.22165,56,143,0.15334,0.28997
2016,Saxony-Anhalt,Urban regions,Often,0.44349,87,143,0.36178,0.52521
2016,Saxony-Anhalt,Rural regions,Seldom,0.05811,51,629,0.03982,0.07641
2016,Saxony-Anhalt,Rural regions,Sometimes,0.28397,196,629,0.24870,0.31923
2016,Saxony-Anhalt,Rural regions,Often,0.39365,311,629,0.35544,0.43186
2016,Saxony-Anhalt,Rural regions,Very often,0.07707,71,629,0.05621,0.09792
2016,Thuringa,Urban regions,Sometimes,0.21391,95,258,0.16377,0.26404
2016,Thuringa,Urban regions,Often,0.43907,132,258,0.37839,0.49974
2016,Thuringa,Urban regions,Very often,0.14948,31,258,0.10588,0.19307
2016,Thuringa,Rural regions,Seldom,0.08432,53,608,0.06222,0.10643
2016,Thuringa,Rural regions,Sometimes,0.28316,203,608,0.24732,0.31900
2016,Thuringa,Rural regions,Often,0.38738,289,608,0.34863,0.42613
2016,Thuringa,Rural regions,Very often,0.06926,63,608,0.04906,0.08946
2017,Schleswig-Holstein,Urban regions,Sometimes,0.20353,73,276,0.15594,0.25112
2017,Schleswig-Holstein,Urban regions,Often,0.48053,172,276,0.42147,0.53958
2017,Schleswig-Holstein,Urban regions,Very often,0.07027,31,276,0.04006,0.10048
2017,Schleswig-Holstein,Rural regions,Seldom,0.05930,40,647,0.04109,0.07752
2017,Schleswig-Holstein,Rural regions,Sometimes,0.21687,172,647,0.18509,0.24865
2017,Schleswig-Holstein,Rural regions,Often,0.45516,360,647,0.41675,0.49356
2017,Schleswig-Holstein,Rural regions,Very often,0.08285,75,647,0.06159,0.10411
2017,Hamburg,Urban regions,Seldom,0.05870,37,457,0.03713,0.08028
2017,Hamburg,Urban regions,Sometimes,0.30237,143,457,0.26022,0.34453
2017,Hamburg,Urban regions,Often,0.35808,220,457,0.31407,0.40208
2017,Hamburg,Urban regions,Very often,0.08584,57,457,0.06013,0.11155
2017,Lower Saxony,Urban regions,Seldom,0.05778,68,1074,0.04381,0.07174
2017,Lower Saxony,Urban regions,Sometimes,0.24533,308,1074,0.21958,0.27107
2017,Lower Saxony,Urban regions,Often,0.43111,590,1074,0.40147,0.46074
2017,Lower Saxony,Urban regions,Very often,0.08168,108,1074,0.06529,0.09807
2017,Lower Saxony,Rural regions,Seldom,0.04748,82,1558,0.03692,0.05805
2017,Lower Saxony,Rural regions,Sometimes,0.22145,424,1558,0.20082,0.24207
2017,Lower Saxony,Rural regions,Often,0.44791,895,1558,0.42321,0.47261
2017,Lower Saxony,Rural regions,Very often,0.08877,157,1558,0.07465,0.10290
2017,Bremen,Urban regions,Sometimes,0.26778,63,165,0.20001,0.33555
2017,Bremen,Urban regions,Often,0.34427,102,165,0.27155,0.41699
2017,North Rhine-Westphalia,Urban regions,Very seldom,0.01549,94,5365,0.01219,0.01880
2017,North Rhine-Westphalia,Urban regions,Seldom,0.06688,378,5365,0.06020,0.07357
2017,North Rhine-Westphalia,Urban regions,Sometimes,0.24604,1489,5365,0.23451,0.25756
2017,North Rhine-Westphalia,Urban regions,Often,0.42521,2857,5365,0.41198,0.43844
2017,North Rhine-Westphalia,Urban regions,Very often,0.07418,547,5365,0.06716,0.08119
2017,North Rhine-Westphalia,Rural regions,Sometimes,0.28018,34,98,0.19081,0.36956
2017,North Rhine-Westphalia,Rural regions,Often,0.53650,64,98,0.43726,0.63574
2017,Hesse,Urban regions,Seldom,0.05239,83,1405,0.04073,0.06404
2017,Hesse,Urban regions,Sometimes,0.22115,390,1405,0.19944,0.24286
2017,Hesse,Urban regions,Often,0.43495,763,1405,0.40902,0.46088
2017,Hesse,Urban regions,Very often,0.09840,169,1405,0.08282,0.11398
2017,Hesse,Rural regions,Sometimes,0.21029,84,319,0.16550,0.25508
2017,Hesse,Rural regions,Often,0.45769,200,319,0.40293,0.51244
2017,Hesse,Rural regions,Very often,0.06413,35,319,0.03721,0.09106
2017,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.05246,76,1095,0.03925,0.06568
2017,"Rhineland-Palatinate, Saarland",Urban regions,Sometimes,0.28322,352,1095,0.25652,0.30991
2017,"Rhineland-Palatinate, Saarland",Urban regions,Often,0.40428,566,1095,0.37520,0.43336
2017,"Rhineland-Palatinate, Saarland",Urban regions,Very often,0.06741,101,1095,0.05255,0.08226
2017,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.12271,41,401,0.09056,0.15487
2017,"Rhineland-Palatinate, Saarland",Rural regions,Sometimes,0.32848,138,401,0.28246,0.37451
2017,"Rhineland-Palatinate, Saarland",Rural regions,Often,0.30934,178,401,0.26404,0.35463
2017,"Rhineland-Palatinate, Saarland",Rural regions,Very often,0.05991,44,401,0.03665,0.08317
2017,Baden-Wuerttemberg,Urban regions,Very seldom,0.01473,43,2668,0.01016,0.01930
2017,Baden-Wuerttemberg,Urban regions,Seldom,0.04832,145,2668,0.04018,0.05646
2017,Baden-Wuerttemberg,Urban regions,Sometimes,0.24157,733,2668,0.22532,0.25781
2017,Baden-Wuerttemberg,Urban regions,Often,0.42088,1441,2668,0.40215,0.43962
2017,Baden-Wuerttemberg,Urban regions,Very often,0.09495,306,2668,0.08383,0.10608
2017,Baden-Wuerttemberg,Rural regions,Sometimes,0.25161,82,314,0.20354,0.29969
2017,Baden-Wuerttemberg,Rural regions,Often,0.49304,194,314,0.43765,0.54843
2017,Baden-Wuerttemberg,Rural regions,Very often,0.07699,38,314,0.04746,0.10652
2017,Bavaria,Urban regions,Very seldom,0.01824,33,1925,0.01226,0.02422
2017,Bavaria,Urban regions,Seldom,0.06167,121,1925,0.05092,0.07242
2017,Bavaria,Urban regions,Sometimes,0.22432,508,1925,0.20568,0.24296
2017,Bavaria,Urban regions,Often,0.42171,1048,1925,0.39964,0.44378
2017,Bavaria,Urban regions,Very often,0.09421,215,1925,0.08116,0.10726
2017,Bavaria,Rural regions,Seldom,0.04882,117,2226,0.03987,0.05777
2017,Bavaria,Rural regions,Sometimes,0.24434,598,2226,0.22649,0.26220
2017,Bavaria,Rural regions,Often,0.45616,1249,2226,0.43546,0.47686
2017,Bavaria,Rural regions,Very often,0.07857,262,2226,0.06739,0.08975
2017,Berlin,Urban regions,Seldom,0.07771,78,960,0.06077,0.09465
2017,Berlin,Urban regions,Sometimes,0.22045,263,960,0.19421,0.24669
2017,Berlin,Urban regions,Often,0.43429,517,960,0.40292,0.46566
2017,Berlin,Urban regions,Very often,0.08928,102,960,0.07123,0.10733
2017,Brandenburg,Urban regions,Often,0.35069,47,47,0.21279,0.48859
2017,Brandenburg,Rural regions,Seldom,0.07500,79,929,0.05805,0.09195
2017,Brandenburg,Rural regions,Sometimes,0.31179,317,929,0.28199,0.34160
2017,Brandenburg,Rural regions,Often,0.37061,458,929,0.33953,0.40168
2017,Brandenburg,Rural regions,Very often,0.03791,75,929,0.02562,0.05020
2017,Mecklenburg-Western Pomerania,Urban regions,Often,0.50332,50,50,0.36333,0.64332
2017,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.05400,33,485,0.03386,0.07413
2017,Mecklenburg-Western Pomerania,Rural regions,Sometimes,0.27577,134,485,0.23596,0.31559
2017,Mecklenburg-Western Pomerania,Rural regions,Often,0.42886,273,485,0.38476,0.47295
2017,Mecklenburg-Western Pomerania,Rural regions,Very often,0.04298,45,485,0.02491,0.06105
2017,Saxony,Urban regions,Seldom,0.07421,69,866,0.05674,0.09168
2017,Saxony,Urban regions,Sometimes,0.25224,246,866,0.22330,0.28119
2017,Saxony,Urban regions,Often,0.42311,448,866,0.39019,0.45604
2017,Saxony,Urban regions,Very often,0.08263,103,866,0.06428,0.10098
2017,Saxony,Rural regions,Seldom,0.07905,63,757,0.05982,0.09828
2017,Saxony,Rural regions,Sometimes,0.29949,260,757,0.26684,0.33214
2017,Saxony,Rural regions,Often,0.38540,368,757,0.35071,0.42009
2017,Saxony,Rural regions,Very often,0.06712,66,757,0.04928,0.08496
2017,Saxony-Anhalt,Urban regions,Sometimes,0.20904,43,141,0.14168,0.27640
2017,Saxony-Anhalt,Urban regions,Often,0.46901,98,141,0.38634,0.55168
2017,Saxony-Anhalt,Rural regions,Seldom,0.05905,62,730,0.04194,0.07616
2017,Saxony-Anhalt,Rural regions,Sometimes,0.26304,213,730,0.23108,0.29500
2017,Saxony-Anhalt,Rural regions,Often,0.41235,388,730,0.37662,0.44809
2017,Saxony-Anhalt,Rural regions,Very often,0.08608,67,730,0.06572,0.10644
2017,Thuringa,Urban regions,Sometimes,0.19755,76,261,0.14915,0.24595
2017,Thuringa,Urban regions,Often,0.43416,153,261,0.37392,0.49441
2017,Thuringa,Urban regions,Very often,0.12824,32,261,0.08760,0.16888
2017,Thuringa,Rural regions,Seldom,0.07075,57,680,0.05146,0.09003
2017,Thuringa,Rural regions,Sometimes,0.28421,226,680,0.25028,0.31813
2017,Thuringa,Rural regions,Often,0.43368,344,680,0.39641,0.47096
2017,Thuringa,Rural regions,Very often,0.04946,53,680,0.03315,0.06577
2018,Schleswig-Holstein,Urban regions,Sometimes,0.23372,79,295,0.18535,0.28210
2018,Schleswig-Holstein,Urban regions,Often,0.45309,175,295,0.39619,0.50999
2018,Schleswig-Holstein,Urban regions,Very often,0.07810,41,295,0.04743,0.10878
2018,Schleswig-Holstein,Rural regions,Sometimes,0.19046,153,567,0.15811,0.22281
2018,Schleswig-Holstein,Rural regions,Often,0.47043,347,567,0.42931,0.51155
2018,Schleswig-Holstein,Rural regions,Very often,0.10145,67,567,0.07658,0.12633
2018,Hamburg,Urban regions,Seldom,0.04277,31,476,0.02458,0.06097
2018,Hamburg,Urban regions,Sometimes,0.25338,140,476,0.21427,0.29250
2018,Hamburg,Urban regions,Often,0.44652,267,476,0.40181,0.49122
2018,Hamburg,Urban regions,Very often,0.06657,38,476,0.04416,0.08899
2018,Lower Saxony,Urban regions,Seldom,0.07083,75,1025,0.05512,0.08655
2018,Lower Saxony,Urban regions,Sometimes,0.24913,310,1025,0.22263,0.27562
