"plh0186","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr oft","2018","Hauptschule","Hessen","28","","",""
"Sehr oft","2018","Hauptschule","Rheinland-Pfalz,Saarland","45","0.059416856879442","0.0400096026141844","0.0788241111446996"
"Sehr oft","2018","Hauptschule","Baden-Wuerttemberg","64","0.0863754355437659","0.0659552400897249","0.106795630997807"
"Sehr oft","2018","Hauptschule","Bayern","111","","",""
"Sehr oft","2018","Hauptschule","Saarland","","","",""
"Sehr oft","2018","Hauptschule","Berlin","20","","",""
"Sehr oft","2018","Hauptschule","Brandenburg","13","","",""
"Sehr oft","2018","Hauptschule","Mecklenburg-Vorpommern","7","0.0330174968985412","-0.000838654100154095","0.0668736478972364"
"Sehr oft","2018","Hauptschule","Sachsen","17","","",""
"Sehr oft","2018","Hauptschule","Sachsen-Anhalt","19","","",""
"Sehr oft","2018","Hauptschule","Thueringen","22","","",""
"Sehr oft","2018","Realschule","Schleswig-Holstein","32","0.109592581798545","0.0714751877389023","0.147709975858187"
"Sehr oft","2018","Realschule","Hamburg","9","0.081811399878247","0.0232001060820306","0.140422693674463"
"Sehr oft","2018","Realschule","Niedersachsen","76","0.132059166564529","0.106961182478286","0.157157150650772"
"Sehr oft","2018","Realschule","Bremen","6","0.0360186814284628","-0.0156302454737141","0.0876676083306398"
"Sehr oft","2018","Realschule","Nordrhein-Westfalen","129","","",""
"Sehr oft","2018","Realschule","Hessen","41","0.129550780072677","0.0955174828693954","0.163584077275958"
"Sehr oft","2018","Realschule","Rheinland-Pfalz,Saarland","26","","",""
"Sehr oft","2018","Realschule","Baden-Wuerttemberg","57","0.0718149725263346","0.0516223350772492","0.0920076099754199"
"Sehr oft","2018","Realschule","Bayern","118","","",""
"Sehr oft","2018","Realschule","Saarland","","","",""
"Sehr oft","2018","Realschule","Berlin","24","","",""
"Sehr oft","2018","Realschule","Brandenburg","22","","",""
"Sehr oft","2018","Realschule","Mecklenburg-Vorpommern","12","","",""
"Sehr oft","2018","Realschule","Sachsen","50","0.0652808126481789","0.0467688103695186","0.0837928149268391"
"Sehr oft","2018","Realschule","Sachsen-Anhalt","25","","",""
"Sehr oft","2018","Realschule","Thueringen","30","0.0582244080303142","0.0347726739957124","0.0816761420649159"
"Sehr oft","2018","(Fach-)Abitur","Schleswig-Holstein","24","","",""
"Sehr oft","2018","(Fach-)Abitur","Hamburg","4","0.0654647387832116","0.0134902734232442","0.117439204143179"
"Sehr oft","2018","(Fach-)Abitur","Niedersachsen","61","0.152428924537374","0.117379639372334","0.187478209702414"
"Sehr oft","2018","(Fach-)Abitur","Bremen","5","0.0890812380875754","-0.00961623816344069","0.187778714338591"
"Sehr oft","2018","(Fach-)Abitur","Nordrhein-Westfalen","134","","",""
"Sehr oft","2018","(Fach-)Abitur","Hessen","39","0.101153601995688","0.0679077117334469","0.134399492257929"
"Sehr oft","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","16","","",""
"Sehr oft","2018","(Fach-)Abitur","Baden-Wuerttemberg","61","0.109835913170327","0.0806855363368746","0.138986290003779"
"Sehr oft","2018","(Fach-)Abitur","Bayern","79","0.117827234392519","0.0903533592547533","0.145301109530285"
"Sehr oft","2018","(Fach-)Abitur","Saarland","","","",""
"Sehr oft","2018","(Fach-)Abitur","Berlin","21","","",""
"Sehr oft","2018","(Fach-)Abitur","Brandenburg","16","","",""
"Sehr oft","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","5","0.109936959760498","0.0338914355992705","0.185982483921725"
"Sehr oft","2018","(Fach-)Abitur","Sachsen","22","","",""
"Sehr oft","2018","(Fach-)Abitur","Sachsen-Anhalt","18","","",""
"Sehr oft","2018","(Fach-)Abitur","Thueringen","13","","",""
"Sehr oft","2018","AkademikerIn","Schleswig-Holstein","21","","",""
"Sehr oft","2018","AkademikerIn","Hamburg","12","","",""
"Sehr oft","2018","AkademikerIn","Niedersachsen","53","0.0932576624503984","0.0686168280603154","0.117898496840481"
"Sehr oft","2018","AkademikerIn","Bremen","1","","",""
"Sehr oft","2018","AkademikerIn","Nordrhein-Westfalen","122","","",""
"Sehr oft","2018","AkademikerIn","Hessen","49","0.115913784936688","0.0872758086350003","0.144551761238376"
"Sehr oft","2018","AkademikerIn","Rheinland-Pfalz,Saarland","29","","",""
"Sehr oft","2018","AkademikerIn","Baden-Wuerttemberg","89","0.106072254304002","0.0848793844134996","0.127265124194505"
"Sehr oft","2018","AkademikerIn","Bayern","126","","",""
"Sehr oft","2018","AkademikerIn","Saarland","","","",""
"Sehr oft","2018","AkademikerIn","Berlin","46","0.151540189033082","0.117328744205976","0.185751633860187"
"Sehr oft","2018","AkademikerIn","Brandenburg","17","","",""
"Sehr oft","2018","AkademikerIn","Mecklenburg-Vorpommern","17","","",""
"Sehr oft","2018","AkademikerIn","Sachsen","32","0.0580375964272346","0.0356764049972962","0.0803987878571731"
"Sehr oft","2018","AkademikerIn","Sachsen-Anhalt","17","","",""
"Sehr oft","2018","AkademikerIn","Thueringen","19","","",""
"Sehr selten","2019","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Sehr selten","2019","(noch) kein Abschluss","Hamburg","","","",""
"Sehr selten","2019","(noch) kein Abschluss","Niedersachsen","1","","",""
"Sehr selten","2019","(noch) kein Abschluss","Bremen","2","","",""
"Sehr selten","2019","(noch) kein Abschluss","Nordrhein-Westfalen","10","","",""
"Sehr selten","2019","(noch) kein Abschluss","Hessen","2","","",""
"Sehr selten","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr selten","2019","(noch) kein Abschluss","Baden-Wuerttemberg","3","","",""
"Sehr selten","2019","(noch) kein Abschluss","Bayern","2","","",""
"Sehr selten","2019","(noch) kein Abschluss","Saarland","","","",""
"Sehr selten","2019","(noch) kein Abschluss","Berlin","1","","",""
"Sehr selten","2019","(noch) kein Abschluss","Brandenburg","1","","",""
"Sehr selten","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2019","(noch) kein Abschluss","Sachsen","1","","",""
"Sehr selten","2019","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Sehr selten","2019","(noch) kein Abschluss","Thueringen","","","",""
"Sehr selten","2019","Hauptschule","Schleswig-Holstein","6","0.0317239000432775","0.00945737194737849","0.0539904281391764"
"Sehr selten","2019","Hauptschule","Hamburg","3","","",""
"Sehr selten","2019","Hauptschule","Niedersachsen","19","","",""
"Sehr selten","2019","Hauptschule","Bremen","","","",""
"Sehr selten","2019","Hauptschule","Nordrhein-Westfalen","36","0.0267542630353954","0.0183226863630492","0.0351858397077417"
"Sehr selten","2019","Hauptschule","Hessen","10","","",""
"Sehr selten","2019","Hauptschule","Rheinland-Pfalz,Saarland","22","","",""
"Sehr selten","2019","Hauptschule","Baden-Wuerttemberg","13","","",""
"Sehr selten","2019","Hauptschule","Bayern","30","0.0229913114899994","0.0144579527922243","0.0315246701877746"
"Sehr selten","2019","Hauptschule","Saarland","","","",""
"Sehr selten","2019","Hauptschule","Berlin","2","","",""
"Sehr selten","2019","Hauptschule","Brandenburg","5","0.0422137205587233","0.014953079207522","0.0694743619099245"
"Sehr selten","2019","Hauptschule","Mecklenburg-Vorpommern","1","","",""
"Sehr selten","2019","Hauptschule","Sachsen","3","","",""
"Sehr selten","2019","Hauptschule","Sachsen-Anhalt","1","","",""
"Sehr selten","2019","Hauptschule","Thueringen","10","","",""
"Sehr selten","2019","Realschule","Schleswig-Holstein","1","","",""
"Sehr selten","2019","Realschule","Hamburg","1","","",""
"Sehr selten","2019","Realschule","Niedersachsen","7","0.0289512160476627","0.0166440727989519","0.0412583592963734"
"Sehr selten","2019","Realschule","Bremen","1","","",""
"Sehr selten","2019","Realschule","Nordrhein-Westfalen","15","","",""
"Sehr selten","2019","Realschule","Hessen","9","0.0251298244271637","0.00949525787501431","0.0407643909793131"
"Sehr selten","2019","Realschule","Rheinland-Pfalz,Saarland","5","0.0290182186719524","0.00932181644505018","0.0487146208988547"
"Sehr selten","2019","Realschule","Baden-Wuerttemberg","8","0.0216529582425683","0.0103590868249337","0.0329468296602028"
"Sehr selten","2019","Realschule","Bayern","12","","",""
"Sehr selten","2019","Realschule","Saarland","","","",""
"Sehr selten","2019","Realschule","Berlin","11","","",""
"Sehr selten","2019","Realschule","Brandenburg","4","0.00940921508048231","0.000109454664460114","0.0187089754965045"
"Sehr selten","2019","Realschule","Mecklenburg-Vorpommern","3","","",""
"Sehr selten","2019","Realschule","Sachsen","8","0.0121747454639216","0.00390168473610743","0.0204478061917358"
"Sehr selten","2019","Realschule","Sachsen-Anhalt","5","0.00897563176432644","-0.000933444004063854","0.0188847075327167"
"Sehr selten","2019","Realschule","Thueringen","6","0.0425836063503716","0.0225183395214079","0.0626488731793354"
"Sehr selten","2019","(Fach-)Abitur","Schleswig-Holstein","5","0.0096726102417701","-0.00578523553493318","0.0251304560184734"
"Sehr selten","2019","(Fach-)Abitur","Hamburg","3","","",""
"Sehr selten","2019","(Fach-)Abitur","Niedersachsen","4","0.0230680228965197","0.00839321536291575","0.0377428304301236"
"Sehr selten","2019","(Fach-)Abitur","Bremen","","","",""
"Sehr selten","2019","(Fach-)Abitur","Nordrhein-Westfalen","25","","",""
"Sehr selten","2019","(Fach-)Abitur","Hessen","2","","",""
"Sehr selten","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","2","","",""
"Sehr selten","2019","(Fach-)Abitur","Baden-Wuerttemberg","7","0.0128286503960383","0.00247706377005763","0.023180237022019"
"Sehr selten","2019","(Fach-)Abitur","Bayern","11","","",""
"Sehr selten","2019","(Fach-)Abitur","Saarland","","","",""
"Sehr selten","2019","(Fach-)Abitur","Berlin","","","",""
"Sehr selten","2019","(Fach-)Abitur","Brandenburg","","","",""
"Sehr selten","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2019","(Fach-)Abitur","Sachsen","1","","",""
"Sehr selten","2019","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Sehr selten","2019","(Fach-)Abitur","Thueringen","2","","",""
"Sehr selten","2019","AkademikerIn","Schleswig-Holstein","","","",""
"Sehr selten","2019","AkademikerIn","Hamburg","3","","",""
"Sehr selten","2019","AkademikerIn","Niedersachsen","3","","",""
"Sehr selten","2019","AkademikerIn","Bremen","1","","",""
"Sehr selten","2019","AkademikerIn","Nordrhein-Westfalen","11","","",""
"Sehr selten","2019","AkademikerIn","Hessen","7","0.0217446103225436","0.0093042468608722","0.034184973784215"
"Sehr selten","2019","AkademikerIn","Rheinland-Pfalz,Saarland","2","","",""
"Sehr selten","2019","AkademikerIn","Baden-Wuerttemberg","11","","",""
"Sehr selten","2019","AkademikerIn","Bayern","18","","",""
"Sehr selten","2019","AkademikerIn","Saarland","","","",""
"Sehr selten","2019","AkademikerIn","Berlin","4","0.00542287732623105","-0.00124502539784014","0.0120907800503022"
"Sehr selten","2019","AkademikerIn","Brandenburg","4","0.00933771791622845","-0.00178959578486676","0.0204650316173237"
"Sehr selten","2019","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2019","AkademikerIn","Sachsen","9","0.0240793235858285","0.0105475714999521","0.037611075671705"
"Sehr selten","2019","AkademikerIn","Sachsen-Anhalt","3","","",""
"Sehr selten","2019","AkademikerIn","Thueringen","2","","",""
"Selten","2019","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Selten","2019","(noch) kein Abschluss","Hamburg","3","","",""
"Selten","2019","(noch) kein Abschluss","Niedersachsen","7","0.0828433583135141","0.0262092586694581","0.13947745795757"
"Selten","2019","(noch) kein Abschluss","Bremen","2","","",""
"Selten","2019","(noch) kein Abschluss","Nordrhein-Westfalen","17","","",""
"Selten","2019","(noch) kein Abschluss","Hessen","3","","",""
"Selten","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Selten","2019","(noch) kein Abschluss","Baden-Wuerttemberg","6","0.115994396402988","0.0404382917828491","0.191550501023128"
"Selten","2019","(noch) kein Abschluss","Bayern","8","0.100711301198468","0.0388789065371673","0.162543695859768"
"Selten","2019","(noch) kein Abschluss","Saarland","","","",""
"Selten","2019","(noch) kein Abschluss","Berlin","1","","",""
"Selten","2019","(noch) kein Abschluss","Brandenburg","3","","",""
"Selten","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Selten","2019","(noch) kein Abschluss","Sachsen","","","",""
"Selten","2019","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Selten","2019","(noch) kein Abschluss","Thueringen","1","","",""
"Selten","2019","Hauptschule","Schleswig-Holstein","25","","",""
"Selten","2019","Hauptschule","Hamburg","13","","",""
"Selten","2019","Hauptschule","Niedersachsen","53","0.0909665604702587","0.0685650628894979","0.113368058051019"
"Selten","2019","Hauptschule","Bremen","5","0.149576677637835","0.0465099001661199","0.25264345510955"
"Selten","2019","Hauptschule","Nordrhein-Westfalen","138","","",""
"Selten","2019","Hauptschule","Hessen","35","0.129332404696983","0.0945232201236672","0.164141589270299"
"Selten","2019","Hauptschule","Rheinland-Pfalz,Saarland","56","0.135875241025862","0.106757970397968","0.164992511653757"
"Selten","2019","Hauptschule","Baden-Wuerttemberg","44","0.0619224088513878","0.0438074673144047","0.0800373503883709"
"Selten","2019","Hauptschule","Bayern","86","0.0708358693645806","0.0562288451902941","0.085442893538867"
"Selten","2019","Hauptschule","Saarland","","","",""
"Selten","2019","Hauptschule","Berlin","18","","",""
"Selten","2019","Hauptschule","Brandenburg","27","","",""
"Selten","2019","Hauptschule","Mecklenburg-Vorpommern","12","","",""
"Selten","2019","Hauptschule","Sachsen","24","","",""
"Selten","2019","Hauptschule","Sachsen-Anhalt","20","","",""
"Selten","2019","Hauptschule","Thueringen","20","","",""
"Selten","2019","Realschule","Schleswig-Holstein","13","","",""
"Selten","2019","Realschule","Hamburg","5","0.0497622551815145","0.00580299955204837","0.0937215108109807"
"Selten","2019","Realschule","Niedersachsen","43","0.0593569935657614","0.0420128967369261","0.0767010903945966"
"Selten","2019","Realschule","Bremen","3","","",""
"Selten","2019","Realschule","Nordrhein-Westfalen","70","0.0823832372267546","0.0659243376910375","0.0988421367624718"
"Selten","2019","Realschule","Hessen","16","","",""
"Selten","2019","Realschule","Rheinland-Pfalz,Saarland","20","","",""
"Selten","2019","Realschule","Baden-Wuerttemberg","38","0.0625409363226802","0.0437522637849526","0.0813296088604077"
"Selten","2019","Realschule","Bayern","38","0.0497204184954223","0.0359415920003767","0.0634992449904678"
"Selten","2019","Realschule","Saarland","","","",""
"Selten","2019","Realschule","Berlin","21","","",""
"Selten","2019","Realschule","Brandenburg","28","","",""
"Selten","2019","Realschule","Mecklenburg-Vorpommern","28","","",""
"Selten","2019","Realschule","Sachsen","56","0.109213913430527","0.0856839148056016","0.132743912055453"
"Selten","2019","Realschule","Sachsen-Anhalt","25","","",""
"Selten","2019","Realschule","Thueringen","21","","",""
"Selten","2019","(Fach-)Abitur","Schleswig-Holstein","11","","",""
"Selten","2019","(Fach-)Abitur","Hamburg","","","",""
"Selten","2019","(Fach-)Abitur","Niedersachsen","21","","",""
"Selten","2019","(Fach-)Abitur","Bremen","","","",""
"Selten","2019","(Fach-)Abitur","Nordrhein-Westfalen","67","0.0707148121444297","0.0560323345454621","0.0853972897433972"
"Selten","2019","(Fach-)Abitur","Hessen","22","","",""
"Selten","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","20","","",""
"Selten","2019","(Fach-)Abitur","Baden-Wuerttemberg","24","","",""
"Selten","2019","(Fach-)Abitur","Bayern","26","","",""
"Selten","2019","(Fach-)Abitur","Saarland","","","",""
"Selten","2019","(Fach-)Abitur","Berlin","6","0.0381701031882573","0.00902236565847802","0.0673178407180366"
"Selten","2019","(Fach-)Abitur","Brandenburg","6","0.105411272487817","0.0552553660346139","0.155567178941021"
"Selten","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","4","0.0243925080792075","-0.0117455542927558","0.0605305704511707"
"Selten","2019","(Fach-)Abitur","Sachsen","8","0.046418926584594","0.014316898013901","0.078520955155287"
"Selten","2019","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Selten","2019","(Fach-)Abitur","Thueringen","1","","",""
"Selten","2019","AkademikerIn","Schleswig-Holstein","6","0.00481961742671411","-0.0042701515559006","0.0139093864093288"
"Selten","2019","AkademikerIn","Hamburg","10","","",""
"Selten","2019","AkademikerIn","Niedersachsen","31","0.0652622593601303","0.0451094254411519","0.0854150932791088"
"Selten","2019","AkademikerIn","Bremen","5","0.0412131653404863","-0.0082670137626026","0.0906933444435753"
"Selten","2019","AkademikerIn","Nordrhein-Westfalen","64","0.053856525422112","0.041674391820419","0.0660386590238051"
"Selten","2019","AkademikerIn","Hessen","22","","",""
"Selten","2019","AkademikerIn","Rheinland-Pfalz,Saarland","16","","",""
"Selten","2019","AkademikerIn","Baden-Wuerttemberg","29","","",""
"Selten","2019","AkademikerIn","Bayern","48","0.0451818181084669","0.0327944682141825","0.0575691680027513"
"Selten","2019","AkademikerIn","Saarland","","","",""
"Selten","2019","AkademikerIn","Berlin","29","","",""
"Selten","2019","AkademikerIn","Brandenburg","21","","",""
"Selten","2019","AkademikerIn","Mecklenburg-Vorpommern","9","0.069453245234186","0.0306630924718155","0.108243397996557"
"Selten","2019","AkademikerIn","Sachsen","32","0.0941848355045211","0.0684017483469239","0.119967922662118"
"Selten","2019","AkademikerIn","Sachsen-Anhalt","17","","",""
"Selten","2019","AkademikerIn","Thueringen","8","0.0269041660582888","0.00621696506780765","0.04759136704877"
"Manchmal","2019","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Manchmal","2019","(noch) kein Abschluss","Hamburg","7","0.456753705845627","0.238444264031169","0.675063147660085"
"Manchmal","2019","(noch) kein Abschluss","Niedersachsen","15","","",""
"Manchmal","2019","(noch) kein Abschluss","Bremen","7","0.333122206028603","0.136169627649706","0.5300747844075"
"Manchmal","2019","(noch) kein Abschluss","Nordrhein-Westfalen","67","0.299156538208156","0.239980765774076","0.358332310642236"
"Manchmal","2019","(noch) kein Abschluss","Hessen","7","0.153147140206411","0.0543097139184676","0.251984566494355"
"Manchmal","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","18","","",""
"Manchmal","2019","(noch) kein Abschluss","Baden-Wuerttemberg","12","","",""
"Manchmal","2019","(noch) kein Abschluss","Bayern","24","","",""
"Manchmal","2019","(noch) kein Abschluss","Saarland","","","",""
"Manchmal","2019","(noch) kein Abschluss","Berlin","10","","",""
"Manchmal","2019","(noch) kein Abschluss","Brandenburg","4","0.116819693233866","-0.0358688140415089","0.26950820050924"
"Manchmal","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","5","0.197593414867042","0.0185514785406846","0.3766353511934"
"Manchmal","2019","(noch) kein Abschluss","Sachsen","4","0.158174404333584","0.0275974211273051","0.288751387539862"
"Manchmal","2019","(noch) kein Abschluss","Sachsen-Anhalt","5","0.198855894867269","0.00912057407117103","0.388591215663367"
"Manchmal","2019","(noch) kein Abschluss","Thueringen","3","","",""
"Manchmal","2019","Hauptschule","Schleswig-Holstein","80","0.306452737885966","0.247882175217169","0.365023300554764"
"Manchmal","2019","Hauptschule","Hamburg","34","0.322882135277748","0.230308099437191","0.415456171118306"
"Manchmal","2019","Hauptschule","Niedersachsen","191","","",""
"Manchmal","2019","Hauptschule","Bremen","13","","",""
"Manchmal","2019","Hauptschule","Nordrhein-Westfalen","441","0.323142284807986","0.298705355651784","0.347579213964189"
"Manchmal","2019","Hauptschule","Hessen","101","","",""
"Manchmal","2019","Hauptschule","Rheinland-Pfalz,Saarland","176","","",""
"Manchmal","2019","Hauptschule","Baden-Wuerttemberg","239","","",""
"Manchmal","2019","Hauptschule","Bayern","376","0.345638684058396","0.318561163396652","0.372716204720139"
"Manchmal","2019","Hauptschule","Saarland","","","",""
"Manchmal","2019","Hauptschule","Berlin","43","0.316710977152245","0.237352211275019","0.396069743029471"
"Manchmal","2019","Hauptschule","Brandenburg","83","0.462260447615209","0.394667045429935","0.529853849800483"
"Manchmal","2019","Hauptschule","Mecklenburg-Vorpommern","25","","",""
"Manchmal","2019","Hauptschule","Sachsen","107","","",""
"Manchmal","2019","Hauptschule","Sachsen-Anhalt","66","0.48025104786966","0.40536843192707","0.555133663812249"
"Manchmal","2019","Hauptschule","Thueringen","64","0.33229774621104","0.264785523476202","0.399809968945877"
"Manchmal","2019","Realschule","Schleswig-Holstein","59","0.208810366255083","0.161030820686924","0.256589911823241"
"Manchmal","2019","Realschule","Hamburg","28","","",""
"Manchmal","2019","Realschule","Niedersachsen","188","","",""
"Manchmal","2019","Realschule","Bremen","7","0.104219690944516","0.0139384751334157","0.194500906755617"
"Manchmal","2019","Realschule","Nordrhein-Westfalen","277","","",""
"Manchmal","2019","Realschule","Hessen","107","","",""
"Manchmal","2019","Realschule","Rheinland-Pfalz,Saarland","85","0.305346306560668","0.251304917983103","0.359387695138234"
"Manchmal","2019","Realschule","Baden-Wuerttemberg","183","","",""
"Manchmal","2019","Realschule","Bayern","224","","",""
"Manchmal","2019","Realschule","Saarland","","","",""
"Manchmal","2019","Realschule","Berlin","53","0.242188926260909","0.185449668778515","0.298928183743302"
"Manchmal","2019","Realschule","Brandenburg","139","","",""
"Manchmal","2019","Realschule","Mecklenburg-Vorpommern","65","0.266273179391189","0.210698641080003","0.321847717702375"
"Manchmal","2019","Realschule","Sachsen","190","","",""
"Manchmal","2019","Realschule","Sachsen-Anhalt","106","","",""
"Manchmal","2019","Realschule","Thueringen","132","","",""
"Manchmal","2019","(Fach-)Abitur","Schleswig-Holstein","39","0.323436707636357","0.24955505527453","0.397318359998184"
"Manchmal","2019","(Fach-)Abitur","Hamburg","33","0.424161055069457","0.330518745970207","0.517803364168707"
"Manchmal","2019","(Fach-)Abitur","Niedersachsen","111","","",""
"Manchmal","2019","(Fach-)Abitur","Bremen","14","","",""
"Manchmal","2019","(Fach-)Abitur","Nordrhein-Westfalen","289","","",""
"Manchmal","2019","(Fach-)Abitur","Hessen","91","0.320107797649021","0.270737108677488","0.369478486620555"
"Manchmal","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","63","0.31780554229785","0.258146676976322","0.377464407619378"
"Manchmal","2019","(Fach-)Abitur","Baden-Wuerttemberg","122","","",""
"Manchmal","2019","(Fach-)Abitur","Bayern","138","","",""
"Manchmal","2019","(Fach-)Abitur","Saarland","","","",""
"Manchmal","2019","(Fach-)Abitur","Berlin","39","0.229836721345136","0.165834483456537","0.293838959233735"
"Manchmal","2019","(Fach-)Abitur","Brandenburg","35","0.229494208395","0.160812567304919","0.29817584948508"
"Manchmal","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","12","","",""
"Manchmal","2019","(Fach-)Abitur","Sachsen","42","0.368440933791019","0.294837675024578","0.44204419255746"
"Manchmal","2019","(Fach-)Abitur","Sachsen-Anhalt","18","","",""
"Manchmal","2019","(Fach-)Abitur","Thueringen","24","","",""
"Manchmal","2019","AkademikerIn","Schleswig-Holstein","53","0.340608842826704","0.278408156282614","0.402809529370795"
"Manchmal","2019","AkademikerIn","Hamburg","52","0.34599443629452","0.278708739260908","0.413280133328133"
"Manchmal","2019","AkademikerIn","Niedersachsen","144","","",""
"Manchmal","2019","AkademikerIn","Bremen","23","","",""
"Manchmal","2019","AkademikerIn","Nordrhein-Westfalen","367","0.26804628972597","0.244142189470651","0.29195038998129"
"Manchmal","2019","AkademikerIn","Hessen","117","","",""
"Manchmal","2019","AkademikerIn","Rheinland-Pfalz,Saarland","92","0.317186801027447","0.264872574760406","0.369501027294488"
"Manchmal","2019","AkademikerIn","Baden-Wuerttemberg","196","","",""
"Manchmal","2019","AkademikerIn","Bayern","274","","",""
"Manchmal","2019","AkademikerIn","Saarland","","","",""
"Manchmal","2019","AkademikerIn","Berlin","112","","",""
"Manchmal","2019","AkademikerIn","Brandenburg","98","0.396530669659342","0.339936311884508","0.453125027434176"
"Manchmal","2019","AkademikerIn","Mecklenburg-Vorpommern","31","0.20527825218029","0.143649249685009","0.26690725467557"
"Manchmal","2019","AkademikerIn","Sachsen","144","","",""
"Manchmal","2019","AkademikerIn","Sachsen-Anhalt","69","0.235982837228766","0.181462077746133","0.2905035967114"
"Manchmal","2019","AkademikerIn","Thueringen","64","0.307894962701706","0.248874656705031","0.366915268698381"
"Oft","2019","(noch) kein Abschluss","Schleswig-Holstein","20","","",""
"Oft","2019","(noch) kein Abschluss","Hamburg","8","0.412009274128406","0.196298505048166","0.627720043208646"
"Oft","2019","(noch) kein Abschluss","Niedersachsen","50","0.551584709843405","0.449402871750217","0.653766547936593"
"Oft","2019","(noch) kein Abschluss","Bremen","10","","",""
"Oft","2019","(noch) kein Abschluss","Nordrhein-Westfalen","100","","",""
"Oft","2019","(noch) kein Abschluss","Hessen","30","0.622646414032319","0.489613841524956","0.755678986539683"
"Oft","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","28","","",""
"Oft","2019","(noch) kein Abschluss","Baden-Wuerttemberg","37","0.540723496628895","0.42313948302195","0.658307510235839"
"Oft","2019","(noch) kein Abschluss","Bayern","46","0.297633304339831","0.203693400133254","0.391573208546409"
"Oft","2019","(noch) kein Abschluss","Saarland","","","",""
"Oft","2019","(noch) kein Abschluss","Berlin","9","0.229814613236238","0.0578771042285726","0.401752122243903"
"Oft","2019","(noch) kein Abschluss","Brandenburg","2","","",""
"Oft","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","10","","",""
"Oft","2019","(noch) kein Abschluss","Sachsen","19","","",""
"Oft","2019","(noch) kein Abschluss","Sachsen-Anhalt","10","","",""
"Oft","2019","(noch) kein Abschluss","Thueringen","5","0.362659206969947","0.0906443156180678","0.634674098321827"
"Oft","2019","Hauptschule","Schleswig-Holstein","113","","",""
"Oft","2019","Hauptschule","Hamburg","42","0.423102410589974","0.325287026378311","0.520917794801637"
"Oft","2019","Hauptschule","Niedersachsen","319","0.433494727610672","0.394890032759545","0.472099422461799"
"Oft","2019","Hauptschule","Bremen","23","","",""
"Oft","2019","Hauptschule","Nordrhein-Westfalen","668","0.456488840257515","0.430462065260255","0.482515615254775"
"Oft","2019","Hauptschule","Hessen","174","","",""
"Oft","2019","Hauptschule","Rheinland-Pfalz,Saarland","236","","",""
"Oft","2019","Hauptschule","Baden-Wuerttemberg","320","0.441598373567473","0.404275016079949","0.478921731054997"
"Oft","2019","Hauptschule","Bayern","577","0.465817164210795","0.437415641547887","0.494218686873702"
"Oft","2019","Hauptschule","Saarland","","","",""
"Oft","2019","Hauptschule","Berlin","58","0.477895085379846","0.392681998476244","0.563108172283448"
"Oft","2019","Hauptschule","Brandenburg","82","0.334625674683389","0.270654018083068","0.398597331283711"
"Oft","2019","Hauptschule","Mecklenburg-Vorpommern","50","0.494848560477535","0.393776500491856","0.595920620463214"
"Oft","2019","Hauptschule","Sachsen","85","0.269466918444621","0.212980168236869","0.325953668652373"
"Oft","2019","Hauptschule","Sachsen-Anhalt","67","0.33243003186352","0.261822902188365","0.403037161538675"
"Oft","2019","Hauptschule","Thueringen","74","0.349313082924856","0.28098161492723","0.417644550922482"
"Oft","2019","Realschule","Schleswig-Holstein","174","","",""
"Oft","2019","Realschule","Hamburg","50","0.544040278320862","0.443355705634383","0.644724851007341"
"Oft","2019","Realschule","Niedersachsen","395","0.497101895721689","0.460401898191802","0.533801893251575"
"Oft","2019","Realschule","Bremen","26","","",""
"Oft","2019","Realschule","Nordrhein-Westfalen","583","0.534105937234463","0.504244686841622","0.563967187627304"
"Oft","2019","Realschule","Hessen","207","","",""
"Oft","2019","Realschule","Rheinland-Pfalz,Saarland","142","","",""
