year,bula_h,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Mecklenburg-Western Pomerania,Yes,0.09758,62,519,0.07202,0.12313
2016,Mecklenburg-Western Pomerania,No,0.73315,457,519,0.69506,0.77124
2016,Saxony,Yes,0.06054,116,1446,0.04824,0.07284
2016,Saxony,No,0.79455,1330,1446,0.77372,0.81539
2016,Saxony-Anhalt,Yes,0.10790,104,833,0.08682,0.12898
2016,Saxony-Anhalt,No,0.73595,729,833,0.70600,0.76591
2016,Thuringa,Yes,0.07550,68,902,0.05825,0.09276
2016,Thuringa,No,0.77022,834,902,0.74275,0.79769
2017,Schleswig-Holstein,Yes,0.04743,152,1086,0.03478,0.06007
2017,Schleswig-Holstein,No,0.78294,934,1086,0.75841,0.80747
2017,Hamburg,Yes,0.04738,44,489,0.02853,0.06623
2017,Hamburg,No,0.77525,445,489,0.73821,0.81228
2017,Lower Saxony,Yes,0.04526,302,2904,0.03769,0.05282
2017,Lower Saxony,No,0.79289,2602,2904,0.77815,0.80763
2017,Bremen,Yes,0.10069,36,243,0.06278,0.13861
2017,Bremen,No,0.71759,207,243,0.66087,0.77431
2017,North Rhine-Westphalia,Yes,0.04837,625,5932,0.04291,0.05383
2017,North Rhine-Westphalia,No,0.78835,5307,5932,0.77795,0.79874
2017,Hesse,Yes,0.06144,231,2003,0.05092,0.07196
2017,Hesse,No,0.76785,1772,2003,0.74936,0.78635
2017,"Rhineland-Palatinate, Saarland",Yes,0.03303,96,1663,0.02444,0.04162
2017,"Rhineland-Palatinate, Saarland",No,0.79673,1567,1663,0.77738,0.81607
2017,Baden-Wuerttemberg,Yes,0.02700,249,3321,0.02148,0.03251
2017,Baden-Wuerttemberg,No,0.80388,3072,3321,0.79038,0.81739
2017,Bavaria,Yes,0.02433,200,4440,0.01980,0.02886
2017,Bavaria,No,0.81654,4240,4440,0.80515,0.82792
2017,Berlin,Yes,0.08222,111,1066,0.06572,0.09872
2017,Berlin,No,0.77869,955,1066,0.75376,0.80362
2017,Brandenburg,Yes,0.06184,131,1129,0.04778,0.07590
2017,Brandenburg,No,0.76634,998,1129,0.74164,0.79103
2017,Mecklenburg-Western Pomerania,Yes,0.07340,69,601,0.05253,0.09427
2017,Mecklenburg-Western Pomerania,No,0.75675,532,601,0.72242,0.79108
2017,Saxony,Yes,0.06152,170,1740,0.05023,0.07282
2017,Saxony,No,0.79132,1570,1740,0.77222,0.81042
2017,Saxony-Anhalt,Yes,0.08222,109,997,0.06516,0.09928
2017,Saxony-Anhalt,No,0.76363,888,997,0.73724,0.79001
2017,Thuringa,Yes,0.07201,96,1027,0.05619,0.08782
2017,Thuringa,No,0.78336,931,1027,0.75815,0.80856
2018,Schleswig-Holstein,Yes,0.04138,129,1070,0.02944,0.05332
2018,Schleswig-Holstein,No,0.78425,941,1070,0.75959,0.80891
2018,Hamburg,Yes,0.03835,48,531,0.02200,0.05470
2018,Hamburg,No,0.79335,483,531,0.75888,0.82782
2018,Lower Saxony,Yes,0.04867,406,2937,0.04089,0.05645
2018,Lower Saxony,No,0.79743,2531,2937,0.78289,0.81197
2018,Bremen,Yes,0.08960,49,288,0.05656,0.12265
2018,Bremen,No,0.72638,239,288,0.67480,0.77795
2018,North Rhine-Westphalia,Yes,0.05028,762,6165,0.04483,0.05574
2018,North Rhine-Westphalia,No,0.80257,5403,6165,0.79263,0.81250
2018,Hesse,Yes,0.05356,196,2056,0.04382,0.06329
2018,Hesse,No,0.78878,1860,2056,0.77113,0.80643
2018,"Rhineland-Palatinate, Saarland",Yes,0.02389,114,1691,0.01661,0.03118
2018,"Rhineland-Palatinate, Saarland",No,0.80991,1577,1691,0.79120,0.82862
2018,Baden-Wuerttemberg,Yes,0.02740,236,3135,0.02168,0.03311
2018,Baden-Wuerttemberg,No,0.80725,2899,3135,0.79344,0.82106
2018,Bavaria,Yes,0.02268,218,4292,0.01822,0.02713
2018,Bavaria,No,0.82179,4074,4292,0.81033,0.83324
2018,Berlin,Yes,0.08847,144,1124,0.07186,0.10508
2018,Berlin,No,0.76413,980,1124,0.73930,0.78896
2018,Brandenburg,Yes,0.05664,135,1118,0.04308,0.07019
2018,Brandenburg,No,0.76236,983,1118,0.73740,0.78732
2018,Mecklenburg-Western Pomerania,Yes,0.08434,70,643,0.06284,0.10584
2018,Mecklenburg-Western Pomerania,No,0.75006,573,643,0.71657,0.78355
2018,Saxony,Yes,0.05585,181,1737,0.04505,0.06665
2018,Saxony,No,0.79680,1556,1737,0.77787,0.81573
2018,Saxony-Anhalt,Yes,0.08854,166,995,0.07088,0.10620
2018,Saxony-Anhalt,No,0.75264,829,995,0.72581,0.77946
2018,Thuringa,Yes,0.06037,117,1022,0.04576,0.07498
2018,Thuringa,No,0.78056,905,1022,0.75518,0.80595
2019,Schleswig-Holstein,Yes,0.03325,159,1130,0.02280,0.04371
2019,Schleswig-Holstein,No,0.77753,971,1130,0.75327,0.80179
2019,Hamburg,Yes,0.03916,74,582,0.02338,0.05493
2019,Hamburg,No,0.78283,508,582,0.74930,0.81635
2019,Lower Saxony,Yes,0.04456,224,2860,0.03700,0.05213
2019,Lower Saxony,No,0.79442,2636,2860,0.77960,0.80923
2019,Bremen,Yes,0.06481,71,284,0.03613,0.09349
2019,Bremen,No,0.78448,213,284,0.73657,0.83238
2019,North Rhine-Westphalia,Yes,0.04806,631,6188,0.04273,0.05339
2019,North Rhine-Westphalia,No,0.79863,5557,6188,0.78864,0.80862
2019,Hesse,Yes,0.04782,163,1988,0.03844,0.05720
2019,Hesse,No,0.78933,1825,1988,0.77140,0.80726
2019,"Rhineland-Palatinate, Saarland",Yes,0.03101,127,1642,0.02262,0.03940
2019,"Rhineland-Palatinate, Saarland",No,0.81205,1515,1642,0.79315,0.83095
2019,Baden-Wuerttemberg,Yes,0.02177,240,3143,0.01667,0.02687
2019,Baden-Wuerttemberg,No,0.79961,2903,3143,0.78561,0.81360
2019,Bavaria,Yes,0.02429,260,4295,0.01968,0.02889
2019,Bavaria,No,0.80869,4035,4295,0.79692,0.82045
2019,Berlin,Yes,0.07078,111,1132,0.05583,0.08572
2019,Berlin,No,0.78249,1021,1132,0.75844,0.80653
2019,Brandenburg,Yes,0.05907,126,1196,0.04571,0.07244
2019,Brandenburg,No,0.75672,1070,1196,0.73239,0.78105
2019,Mecklenburg-Western Pomerania,Yes,0.05141,53,644,0.03434,0.06847
2019,Mecklenburg-Western Pomerania,No,0.78239,591,644,0.75050,0.81428
2019,Saxony,Yes,0.03857,122,1735,0.02951,0.04764
2019,Saxony,No,0.81770,1613,1735,0.79953,0.83587
2019,Saxony-Anhalt,Yes,0.09037,166,983,0.07244,0.10830
2019,Saxony-Anhalt,No,0.76184,817,983,0.73520,0.78848
2019,Thuringa,Yes,0.06935,79,993,0.05354,0.08515
2019,Thuringa,No,0.78771,914,993,0.76226,0.81315
2020,Schleswig-Holstein,Yes,0.03568,95,1026,0.02432,0.04703
2020,Schleswig-Holstein,No,0.75737,931,1026,0.73113,0.78361
2020,Hamburg,Yes,0.03031,41,579,0.01633,0.04429
2020,Hamburg,No,0.80002,538,579,0.76741,0.83263
2020,Lower Saxony,Yes,0.04863,223,2798,0.04065,0.05660
2020,Lower Saxony,No,0.78335,2575,2798,0.76808,0.79862
2020,Bremen,No,0.82102,247,247,0.77311,0.86892
2020,North Rhine-Westphalia,Yes,0.04312,550,6161,0.03805,0.04819
2020,North Rhine-Westphalia,No,0.79785,5611,6161,0.78782,0.80788
2020,Hesse,Yes,0.04884,184,2035,0.03948,0.05821
2020,Hesse,No,0.78434,1851,2035,0.76646,0.80221
2020,"Rhineland-Palatinate, Saarland",Yes,0.02600,109,1520,0.01800,0.03400
2020,"Rhineland-Palatinate, Saarland",No,0.81892,1411,1520,0.79956,0.83829
2020,Baden-Wuerttemberg,Yes,0.02079,199,3162,0.01581,0.02576
2020,Baden-Wuerttemberg,No,0.79895,2963,3162,0.78498,0.81292
2020,Bavaria,Yes,0.02681,219,4348,0.02201,0.03162
2020,Bavaria,No,0.79886,4129,4348,0.78694,0.81078
2020,Berlin,Yes,0.07186,111,1276,0.05769,0.08604
2020,Berlin,No,0.77733,1165,1276,0.75449,0.80017
2020,Brandenburg,Yes,0.05998,84,1146,0.04623,0.07374
2020,Brandenburg,No,0.77745,1062,1146,0.75335,0.80154
2020,Mecklenburg-Western Pomerania,Yes,0.05261,35,533,0.03364,0.07158
2020,Mecklenburg-Western Pomerania,No,0.78501,498,533,0.75010,0.81992
2020,Saxony,Yes,0.04210,146,1640,0.03238,0.05182
2020,Saxony,No,0.80636,1494,1640,0.78723,0.82549
2020,Saxony-Anhalt,Yes,0.08287,136,951,0.06534,0.10040
2020,Saxony-Anhalt,No,0.75293,815,951,0.72550,0.78036
2020,Thuringa,Yes,0.06470,100,969,0.04920,0.08019
2020,Thuringa,No,0.77984,869,969,0.75373,0.80594
2021,Schleswig-Holstein,Yes,0.03040,53,829,0.01870,0.04209
2021,Schleswig-Holstein,No,0.74298,776,829,0.71322,0.77275
2021,Hamburg,Yes,0.04178,35,447,0.02321,0.06035
2021,Hamburg,No,0.80875,412,447,0.77225,0.84525
2021,Lower Saxony,Yes,0.03348,134,1895,0.02538,0.04158
2021,Lower Saxony,No,0.77728,1761,1895,0.75854,0.79602
2021,Bremen,No,0.85653,126,126,0.79507,0.91798
2021,North Rhine-Westphalia,Yes,0.04607,330,4121,0.03967,0.05247
2021,North Rhine-Westphalia,No,0.78154,3791,4121,0.76893,0.79416
2021,Hesse,Yes,0.06384,97,1320,0.05064,0.07703
2021,Hesse,No,0.77916,1223,1320,0.75677,0.80155
2021,"Rhineland-Palatinate, Saarland",Yes,0.02682,77,1002,0.01681,0.03683
2021,"Rhineland-Palatinate, Saarland",No,0.81766,925,1002,0.79374,0.84158
2021,Baden-Wuerttemberg,Yes,0.02369,113,2169,0.01729,0.03010
2021,Baden-Wuerttemberg,No,0.79690,2056,2169,0.77996,0.81383
2021,Bavaria,Yes,0.02599,106,2868,0.02017,0.03182
2021,Bavaria,No,0.80056,2762,2868,0.78593,0.81518
2021,Berlin,Yes,0.06399,79,907,0.04805,0.07992
2021,Berlin,No,0.76103,828,907,0.73326,0.78880
2021,Brandenburg,Yes,0.03076,57,707,0.01802,0.04349
2021,Brandenburg,No,0.79425,650,707,0.76443,0.82407
2021,Mecklenburg-Western Pomerania,No,0.80016,384,384,0.76012,0.84021
2021,Saxony,Yes,0.03651,78,1168,0.02575,0.04727
2021,Saxony,No,0.79951,1090,1168,0.77654,0.82248
2021,Saxony-Anhalt,Yes,0.07707,58,604,0.05578,0.09836
2021,Saxony-Anhalt,No,0.77986,546,604,0.74679,0.81293
2021,Thuringa,Yes,0.04838,55,636,0.03169,0.06507
2021,Thuringa,No,0.77444,581,636,0.74193,0.80694
