year,age_gr,quintil_oecd,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,66 and older,1st Quintile,No,0.99892,722,722,0.99653,1.00132
2009,66 and older,5th Quintile,No,0.99974,839,839,0.99864,1.00083
2010,17-29 y.,1st Quintile,Yes,0.15524,122,608,0.12643,0.18404
2010,17-29 y.,1st Quintile,No,0.81613,486,608,0.78531,0.84694
2010,17-29 y.,2nd Quintile,Yes,0.07291,34,463,0.04920,0.09662
2010,17-29 y.,2nd Quintile,No,0.87553,429,463,0.84543,0.90563
2010,17-29 y.,3rd Quintile,No,0.88000,476,476,0.85077,0.90922
2010,17-29 y.,4th Quintile,No,0.93045,479,479,0.90765,0.95326
2010,17-29 y.,5th Quintile,No,0.93731,431,431,0.91440,0.96022
2010,30-45 y.,1st Quintile,Yes,0.30806,185,597,0.27099,0.34513
2010,30-45 y.,1st Quintile,No,0.69194,412,597,0.65487,0.72901
2010,30-45 y.,2nd Quintile,Yes,0.08979,55,735,0.06911,0.11047
2010,30-45 y.,2nd Quintile,No,0.91021,680,735,0.88953,0.93089
2010,30-45 y.,3rd Quintile,Yes,0.05275,32,865,0.03784,0.06765
2010,30-45 y.,3rd Quintile,No,0.94725,833,865,0.93235,0.96216
2010,30-45 y.,4th Quintile,Yes,0.03100,31,934,0.01988,0.04212
2010,30-45 y.,4th Quintile,No,0.96900,903,934,0.95788,0.98012
2010,30-45 y.,5th Quintile,No,0.99050,962,962,0.98437,0.99663
2010,46-65 y.,1st Quintile,Yes,0.34716,233,729,0.31258,0.38174
2010,46-65 y.,1st Quintile,No,0.65284,496,729,0.61826,0.68742
2010,46-65 y.,2nd Quintile,Yes,0.08816,68,827,0.06882,0.10749
2010,46-65 y.,2nd Quintile,No,0.91184,759,827,0.89251,0.93118
2010,46-65 y.,3rd Quintile,Yes,0.06666,59,973,0.05098,0.08234
2010,46-65 y.,3rd Quintile,No,0.93334,914,973,0.91766,0.94902
2010,46-65 y.,4th Quintile,Yes,0.02838,40,1313,0.01939,0.03736
2010,46-65 y.,4th Quintile,No,0.97162,1273,1313,0.96264,0.98061
2010,46-65 y.,5th Quintile,Yes,0.02083,46,2167,0.01482,0.02685
2010,46-65 y.,5th Quintile,No,0.97917,2121,2167,0.97315,0.98518
2010,66 and older,1st Quintile,No,0.99915,715,715,0.99701,1.00129
2011,17-29 y.,1st Quintile,Yes,0.18378,270,1074,0.16060,0.20695
2011,17-29 y.,1st Quintile,No,0.76005,804,1074,0.73450,0.78561
2011,17-29 y.,2nd Quintile,Yes,0.06169,62,739,0.04433,0.07905
2011,17-29 y.,2nd Quintile,No,0.83735,677,739,0.81073,0.86398
2011,17-29 y.,3rd Quintile,No,0.89381,575,575,0.86861,0.91901
2011,17-29 y.,4th Quintile,No,0.90612,500,500,0.88053,0.93171
2011,17-29 y.,5th Quintile,No,0.93595,419,419,0.91247,0.95942
2011,30-45 y.,1st Quintile,Yes,0.29193,456,1671,0.27013,0.31374
2011,30-45 y.,1st Quintile,No,0.70783,1215,1671,0.68602,0.72964
2011,30-45 y.,2nd Quintile,Yes,0.05691,105,1749,0.04605,0.06777
2011,30-45 y.,2nd Quintile,No,0.94309,1644,1749,0.93223,0.95395
2011,30-45 y.,3rd Quintile,Yes,0.02765,42,1513,0.01939,0.03592
2011,30-45 y.,3rd Quintile,No,0.97235,1471,1513,0.96408,0.98061
2011,30-45 y.,4th Quintile,No,0.98380,1441,1441,0.97728,0.99032
2011,30-45 y.,5th Quintile,No,0.99091,1408,1408,0.98595,0.99587
2011,46-65 y.,1st Quintile,Yes,0.34410,349,1089,0.31587,0.37233
2011,46-65 y.,1st Quintile,No,0.65549,740,1089,0.62725,0.68373
2011,46-65 y.,2nd Quintile,Yes,0.05993,68,1006,0.04526,0.07461
2011,46-65 y.,2nd Quintile,No,0.94007,938,1006,0.92539,0.95474
2011,46-65 y.,3rd Quintile,Yes,0.03905,52,1200,0.02808,0.05001
2011,46-65 y.,3rd Quintile,No,0.96095,1148,1200,0.94999,0.97192
2011,46-65 y.,4th Quintile,No,0.97158,1408,1408,0.96290,0.98026
2011,46-65 y.,5th Quintile,Yes,0.01538,32,2162,0.01019,0.02057
2011,46-65 y.,5th Quintile,No,0.98462,2130,2162,0.97943,0.98981
2011,66 and older,3rd Quintile,No,0.99972,785,785,0.99856,1.00089
2012,17-29 y.,1st Quintile,Yes,0.18564,261,1212,0.16374,0.20754
2012,17-29 y.,1st Quintile,No,0.74900,951,1212,0.72458,0.77342
2012,17-29 y.,2nd Quintile,Yes,0.05704,58,746,0.04039,0.07369
2012,17-29 y.,2nd Quintile,No,0.87192,688,746,0.84792,0.89591
2012,17-29 y.,3rd Quintile,No,0.89350,642,642,0.86962,0.91738
2012,17-29 y.,4th Quintile,No,0.91980,572,572,0.89753,0.94208
2012,17-29 y.,5th Quintile,No,0.90713,415,415,0.87917,0.93509
2012,30-45 y.,1st Quintile,Yes,0.28615,546,1974,0.26621,0.30609
2012,30-45 y.,1st Quintile,No,0.71385,1428,1974,0.69391,0.73379
2012,30-45 y.,2nd Quintile,Yes,0.06544,120,1797,0.05401,0.07688
2012,30-45 y.,2nd Quintile,No,0.93456,1677,1797,0.92312,0.94599
2012,30-45 y.,3rd Quintile,Yes,0.02638,47,1702,0.01877,0.03400
2012,30-45 y.,3rd Quintile,No,0.97362,1655,1702,0.96600,0.98123
2012,30-45 y.,4th Quintile,No,0.97642,1553,1553,0.96887,0.98397
2012,30-45 y.,5th Quintile,No,0.99439,1456,1456,0.99056,0.99823
2012,46-65 y.,1st Quintile,Yes,0.31657,443,1417,0.29235,0.34080
2012,46-65 y.,1st Quintile,No,0.68343,974,1417,0.65920,0.70765
2012,46-65 y.,2nd Quintile,Yes,0.08964,100,1244,0.07376,0.10552
2012,46-65 y.,2nd Quintile,No,0.91036,1144,1244,0.89448,0.92624
2012,46-65 y.,3rd Quintile,Yes,0.06061,84,1531,0.04866,0.07257
2012,46-65 y.,3rd Quintile,No,0.93939,1447,1531,0.92743,0.95134
2012,46-65 y.,4th Quintile,Yes,0.02064,37,1773,0.01402,0.02726
2012,46-65 y.,4th Quintile,No,0.97936,1736,1773,0.97274,0.98598
2012,46-65 y.,5th Quintile,No,0.98832,2450,2450,0.98406,0.99257
2012,66 and older,1st Quintile,No,0.99938,784,784,0.99763,1.00112
2012,66 and older,2nd Quintile,No,0.99925,1149,1149,0.99766,1.00083
2013,17-29 y.,1st Quintile,Yes,0.16357,221,1132,0.14202,0.18513
2013,17-29 y.,1st Quintile,No,0.75528,911,1132,0.73023,0.78034
2013,17-29 y.,2nd Quintile,Yes,0.07394,64,799,0.05578,0.09210
2013,17-29 y.,2nd Quintile,No,0.82330,735,799,0.79683,0.84976
2013,17-29 y.,3rd Quintile,No,0.88763,650,650,0.86333,0.91193
2013,17-29 y.,4th Quintile,No,0.92095,570,570,0.89878,0.94312
2013,17-29 y.,5th Quintile,No,0.91942,446,446,0.89413,0.94471
2013,30-45 y.,1st Quintile,Yes,0.31322,532,1785,0.29169,0.33474
2013,30-45 y.,1st Quintile,No,0.68678,1253,1785,0.66526,0.70831
2013,30-45 y.,2nd Quintile,Yes,0.06748,119,1791,0.05586,0.07910
2013,30-45 y.,2nd Quintile,No,0.93252,1672,1791,0.92090,0.94414
2013,30-45 y.,3rd Quintile,Yes,0.02595,53,1573,0.01809,0.03381
2013,30-45 y.,3rd Quintile,No,0.97405,1520,1573,0.96619,0.98191
2013,30-45 y.,4th Quintile,No,0.98374,1491,1491,0.97731,0.99016
2013,30-45 y.,5th Quintile,No,0.99019,1371,1371,0.98497,0.99541
2013,46-65 y.,1st Quintile,Yes,0.31231,445,1447,0.28842,0.33620
2013,46-65 y.,1st Quintile,No,0.68769,1002,1447,0.66380,0.71158
2013,46-65 y.,2nd Quintile,Yes,0.06482,94,1380,0.05183,0.07782
2013,46-65 y.,2nd Quintile,No,0.93518,1286,1380,0.92218,0.94817
2013,46-65 y.,3rd Quintile,Yes,0.06100,81,1630,0.04938,0.07262
2013,46-65 y.,3rd Quintile,No,0.93900,1549,1630,0.92738,0.95062
2013,46-65 y.,4th Quintile,Yes,0.02253,40,1920,0.01589,0.02917
2013,46-65 y.,4th Quintile,No,0.97747,1880,1920,0.97083,0.98411
2013,46-65 y.,5th Quintile,No,0.99023,2627,2627,0.98647,0.99399
2013,66 and older,2nd Quintile,No,0.99931,1221,1221,0.99783,1.00078
2013,66 and older,4th Quintile,No,0.99861,870,870,0.99614,1.00109
2014,17-29 y.,1st Quintile,Yes,0.15871,255,1455,0.13993,0.17750
2014,17-29 y.,1st Quintile,No,0.77466,1200,1455,0.75318,0.79613
2014,17-29 y.,2nd Quintile,Yes,0.05769,62,877,0.04225,0.07313
2014,17-29 y.,2nd Quintile,No,0.84942,815,877,0.82574,0.87311
2014,17-29 y.,3rd Quintile,Yes,0.03932,31,760,0.02549,0.05315
2014,17-29 y.,3rd Quintile,No,0.89814,729,760,0.87662,0.91966
2014,17-29 y.,4th Quintile,No,0.93599,711,711,0.91799,0.95400
2014,17-29 y.,5th Quintile,No,0.91432,470,470,0.88899,0.93965
2014,30-45 y.,1st Quintile,Yes,0.32589,592,1889,0.30475,0.34703
2014,30-45 y.,1st Quintile,No,0.67320,1297,1889,0.65204,0.69436
2014,30-45 y.,2nd Quintile,Yes,0.09050,133,1928,0.07769,0.10331
2014,30-45 y.,2nd Quintile,No,0.90950,1795,1928,0.89669,0.92231
2014,30-45 y.,3rd Quintile,Yes,0.03259,56,1702,0.02416,0.04103
2014,30-45 y.,3rd Quintile,No,0.96741,1646,1702,0.95897,0.97584
2014,30-45 y.,4th Quintile,Yes,0.01953,34,1561,0.01266,0.02639
2014,30-45 y.,4th Quintile,No,0.98047,1527,1561,0.97361,0.98734
2014,30-45 y.,5th Quintile,No,0.98393,1414,1414,0.97737,0.99048
2014,46-65 y.,1st Quintile,Yes,0.29474,501,1646,0.27270,0.31677
2014,46-65 y.,1st Quintile,No,0.70456,1145,1646,0.68251,0.72661
2014,46-65 y.,2nd Quintile,Yes,0.09867,124,1454,0.08333,0.11400
2014,46-65 y.,2nd Quintile,No,0.90133,1330,1454,0.88600,0.91667
2014,46-65 y.,3rd Quintile,Yes,0.03271,72,1661,0.02415,0.04127
2014,46-65 y.,3rd Quintile,No,0.96729,1589,1661,0.95873,0.97585
2014,46-65 y.,4th Quintile,Yes,0.02665,46,1968,0.01953,0.03377
2014,46-65 y.,4th Quintile,No,0.97335,1922,1968,0.96623,0.98047
2014,46-65 y.,5th Quintile,Yes,0.01266,33,2578,0.00834,0.01697
2014,46-65 y.,5th Quintile,No,0.98734,2545,2578,0.98303,0.99166
2014,66 and older,1st Quintile,No,0.99943,806,806,0.99778,1.00108
2014,66 and older,2nd Quintile,No,0.99880,1264,1264,0.99689,1.00071
2015,17-29 y.,1st Quintile,Yes,0.16803,220,1257,0.14735,0.18871
2015,17-29 y.,1st Quintile,No,0.76986,1037,1257,0.74658,0.79314
2015,17-29 y.,2nd Quintile,Yes,0.05393,65,870,0.03891,0.06894
2015,17-29 y.,2nd Quintile,No,0.86303,805,870,0.84017,0.88589
2015,17-29 y.,3rd Quintile,No,0.89456,728,728,0.87223,0.91688
2015,17-29 y.,4th Quintile,No,0.91849,614,614,0.89683,0.94015
2015,17-29 y.,5th Quintile,No,0.93843,448,448,0.91615,0.96071
2015,30-45 y.,1st Quintile,Yes,0.32814,488,1582,0.30499,0.35128
2015,30-45 y.,1st Quintile,No,0.67186,1094,1582,0.64872,0.69501
2015,30-45 y.,2nd Quintile,Yes,0.08083,115,1657,0.06770,0.09396
2015,30-45 y.,2nd Quintile,No,0.91917,1542,1657,0.90604,0.93230
2015,30-45 y.,3rd Quintile,Yes,0.04148,51,1536,0.03150,0.05145
2015,30-45 y.,3rd Quintile,No,0.95852,1485,1536,0.94855,0.96850
2015,30-45 y.,4th Quintile,No,0.98554,1340,1340,0.97915,0.99194
2015,30-45 y.,5th Quintile,No,0.99240,1229,1229,0.98754,0.99726
2015,46-65 y.,1st Quintile,Yes,0.30509,456,1481,0.28163,0.32855
2015,46-65 y.,1st Quintile,No,0.69491,1025,1481,0.67145,0.71837
2015,46-65 y.,2nd Quintile,Yes,0.07895,110,1479,0.06520,0.09270
2015,46-65 y.,2nd Quintile,No,0.92105,1369,1479,0.90730,0.93480
2015,46-65 y.,3rd Quintile,Yes,0.03270,63,1556,0.02386,0.04153
2015,46-65 y.,3rd Quintile,No,0.96730,1493,1556,0.95847,0.97614
2015,46-65 y.,4th Quintile,No,0.98016,1873,1873,0.97384,0.98648
2015,46-65 y.,5th Quintile,Yes,0.01707,34,2479,0.01197,0.02217
2015,46-65 y.,5th Quintile,No,0.98293,2445,2479,0.97783,0.98803
2015,66 and older,1st Quintile,No,0.99240,729,729,0.98609,0.99871
2016,17-29 y.,1st Quintile,Yes,0.15593,227,1286,0.13609,0.17576
2016,17-29 y.,1st Quintile,No,0.78069,1059,1286,0.75806,0.80331
2016,17-29 y.,2nd Quintile,Yes,0.05920,58,867,0.04348,0.07492
2016,17-29 y.,2nd Quintile,No,0.84421,809,867,0.82005,0.86836
2016,17-29 y.,3rd Quintile,No,0.90612,676,676,0.88412,0.92812
2016,17-29 y.,4th Quintile,No,0.91166,567,567,0.88828,0.93504
2016,17-29 y.,5th Quintile,No,0.94525,423,423,0.92355,0.96696
2016,30-45 y.,1st Quintile,Yes,0.31145,477,1629,0.28896,0.33395
2016,30-45 y.,1st Quintile,No,0.68855,1152,1629,0.66605,0.71104
2016,30-45 y.,2nd Quintile,Yes,0.08700,109,1605,0.07321,0.10079
2016,30-45 y.,2nd Quintile,No,0.91300,1496,1605,0.89921,0.92679
2016,30-45 y.,3rd Quintile,Yes,0.01216,33,1392,0.00640,0.01791
2016,30-45 y.,3rd Quintile,No,0.98784,1359,1392,0.98209,0.99360
2016,30-45 y.,4th Quintile,No,0.97553,1325,1325,0.96720,0.98385
2016,30-45 y.,5th Quintile,No,0.98801,1099,1099,0.98157,0.99445
2016,46-65 y.,1st Quintile,Yes,0.35799,484,1416,0.33301,0.38297
2016,46-65 y.,1st Quintile,No,0.64187,932,1416,0.61689,0.66685
2016,46-65 y.,2nd Quintile,Yes,0.06345,95,1486,0.05105,0.07585
2016,46-65 y.,2nd Quintile,No,0.93570,1391,1486,0.92323,0.94818
2016,46-65 y.,3rd Quintile,Yes,0.02549,48,1534,0.01760,0.03338
2016,46-65 y.,3rd Quintile,No,0.97451,1486,1534,0.96662,0.98240
2016,46-65 y.,4th Quintile,No,0.98970,1808,1808,0.98505,0.99436
2016,46-65 y.,5th Quintile,Yes,0.01891,31,2337,0.01339,0.02443
2016,46-65 y.,5th Quintile,No,0.98109,2306,2337,0.97557,0.98661
2016,66 and older,1st Quintile,No,0.99518,691,691,0.99002,1.00035
2017,17-29 y.,1st Quintile,Yes,0.15298,373,1682,0.13577,0.17018
2017,17-29 y.,1st Quintile,No,0.77693,1309,1682,0.75703,0.79683
2017,17-29 y.,2nd Quintile,Yes,0.05470,64,812,0.03905,0.07035
2017,17-29 y.,2nd Quintile,No,0.85824,748,812,0.83423,0.88224
2017,17-29 y.,3rd Quintile,No,0.90255,658,658,0.87987,0.92522
2017,17-29 y.,4th Quintile,No,0.91993,584,584,0.89790,0.94196
2017,17-29 y.,5th Quintile,No,0.94277,412,412,0.92031,0.96523
2017,30-45 y.,1st Quintile,Yes,0.33159,829,2253,0.31215,0.35104
2017,30-45 y.,1st Quintile,No,0.66801,1424,2253,0.64856,0.68746
2017,30-45 y.,2nd Quintile,Yes,0.04846,121,1547,0.03775,0.05916
2017,30-45 y.,2nd Quintile,No,0.95154,1426,1547,0.94084,0.96225
2017,30-45 y.,3rd Quintile,Yes,0.01935,41,1247,0.01171,0.02700
2017,30-45 y.,3rd Quintile,No,0.98065,1206,1247,0.97300,0.98829
2017,30-45 y.,4th Quintile,No,0.98687,1126,1126,0.98022,0.99352
2017,30-45 y.,5th Quintile,No,0.99403,979,979,0.98920,0.99886
2017,46-65 y.,1st Quintile,Yes,0.31280,532,1553,0.28973,0.33587
2017,46-65 y.,1st Quintile,No,0.68713,1021,1553,0.66406,0.71019
2017,46-65 y.,2nd Quintile,Yes,0.06180,91,1430,0.04931,0.07428
2017,46-65 y.,2nd Quintile,No,0.93820,1339,1430,0.92572,0.95069
2017,46-65 y.,3rd Quintile,Yes,0.03518,50,1482,0.02580,0.04457
2017,46-65 y.,3rd Quintile,No,0.96482,1432,1482,0.95543,0.97420
2017,46-65 y.,4th Quintile,No,0.98375,1751,1751,0.97782,0.98967
2017,46-65 y.,5th Quintile,No,0.98560,2214,2214,0.98064,0.99056
2017,66 and older,1st Quintile,No,0.99422,680,680,0.98851,0.99992
2017,66 and older,2nd Quintile,No,0.99786,1159,1159,0.99519,1.00052
2018,17-29 y.,1st Quintile,Yes,0.16256,440,2042,0.14655,0.17857
2018,17-29 y.,1st Quintile,No,0.77441,1602,2042,0.75627,0.79254
2018,17-29 y.,2nd Quintile,Yes,0.04539,82,989,0.03241,0.05837
2018,17-29 y.,2nd Quintile,No,0.88355,907,989,0.86355,0.90355
2018,17-29 y.,3rd Quintile,No,0.92430,751,751,0.90536,0.94323
2018,17-29 y.,4th Quintile,No,0.92963,596,596,0.90908,0.95018
2018,17-29 y.,5th Quintile,No,0.91740,470,470,0.89249,0.94231
2018,30-45 y.,1st Quintile,Yes,0.28013,863,2523,0.26261,0.29766
2018,30-45 y.,1st Quintile,No,0.71953,1660,2523,0.70200,0.73707
2018,30-45 y.,2nd Quintile,Yes,0.04567,143,1600,0.03543,0.05590
2018,30-45 y.,2nd Quintile,No,0.95428,1457,1600,0.94404,0.96452
2018,30-45 y.,3rd Quintile,Yes,0.03505,60,1339,0.02519,0.04490
2018,30-45 y.,3rd Quintile,No,0.96495,1279,1339,0.95510,0.97481
2018,30-45 y.,4th Quintile,No,0.98507,1186,1186,0.97817,0.99198
2018,30-45 y.,5th Quintile,No,0.99026,1061,1061,0.98435,0.99617
2018,46-65 y.,1st Quintile,Yes,0.30224,585,1809,0.28107,0.32341
2018,46-65 y.,1st Quintile,No,0.69758,1224,1809,0.67641,0.71875
2018,46-65 y.,2nd Quintile,Yes,0.06493,135,1669,0.05311,0.07676
2018,46-65 y.,2nd Quintile,No,0.93506,1534,1669,0.92324,0.94689
2018,46-65 y.,3rd Quintile,Yes,0.02042,40,1685,0.01367,0.02718
2018,46-65 y.,3rd Quintile,No,0.97958,1645,1685,0.97282,0.98633
2018,46-65 y.,4th Quintile,Yes,0.01763,35,1962,0.01180,0.02345
2018,46-65 y.,4th Quintile,No,0.98237,1927,1962,0.97655,0.98820
2018,46-65 y.,5th Quintile,No,0.98915,2544,2544,0.98512,0.99317
2018,66 and older,1st Quintile,No,0.99293,702,702,0.98673,0.99913
2018,66 and older,2nd Quintile,No,0.99845,1189,1189,0.99621,1.00069
2018,66 and older,5th Quintile,No,0.99864,968,968,0.99632,1.00096
2019,17-29 y.,1st Quintile,Yes,0.16670,482,1871,0.14981,0.18360
2019,17-29 y.,1st Quintile,No,0.77242,1389,1871,0.75342,0.79142
2019,17-29 y.,2nd Quintile,Yes,0.04958,59,907,0.03545,0.06372
2019,17-29 y.,2nd Quintile,No,0.86481,848,907,0.84255,0.88708
2019,17-29 y.,3rd Quintile,No,0.89841,687,687,0.87580,0.92101
2019,17-29 y.,4th Quintile,No,0.90465,553,553,0.88014,0.92915
2019,17-29 y.,5th Quintile,No,0.92437,424,424,0.89917,0.94956
2019,30-45 y.,1st Quintile,Yes,0.25661,904,2585,0.23977,0.27345
2019,30-45 y.,1st Quintile,No,0.74276,1681,2585,0.72590,0.75961
2019,30-45 y.,2nd Quintile,Yes,0.03698,92,1320,0.02679,0.04716
2019,30-45 y.,2nd Quintile,No,0.96302,1228,1320,0.95284,0.97321
2019,30-45 y.,3rd Quintile,No,0.97610,1212,1212,0.96750,0.98470
2019,30-45 y.,4th Quintile,No,0.96938,1028,1028,0.95884,0.97992
2019,30-45 y.,5th Quintile,No,0.99573,926,926,0.99152,0.99993
2019,46-65 y.,1st Quintile,Yes,0.28690,604,1801,0.26601,0.30780
2019,46-65 y.,1st Quintile,No,0.71279,1197,1801,0.69188,0.73369
2019,46-65 y.,2nd Quintile,Yes,0.05427,102,1493,0.04277,0.06576
2019,46-65 y.,2nd Quintile,No,0.94555,1391,1493,0.93403,0.95706
2019,46-65 y.,3rd Quintile,Yes,0.01943,38,1618,0.01270,0.02616
2019,46-65 y.,3rd Quintile,No,0.98057,1580,1618,0.97384,0.98730
2019,46-65 y.,4th Quintile,No,0.98376,1803,1803,0.97793,0.98960
2019,46-65 y.,5th Quintile,No,0.98732,2449,2449,0.98289,0.99175
2019,66 and older,1st Quintile,No,0.99598,750,750,0.99146,1.00051
2019,66 and older,2nd Quintile,No,0.99933,1205,1205,0.99787,1.00079
2019,66 and older,4th Quintile,No,0.99894,842,842,0.99675,1.00114
2019,66 and older,5th Quintile,No,0.99974,945,945,0.99870,1.00077
2020,17-29 y.,1st Quintile,Yes,0.16086,348,1701,0.14339,0.17832
2020,17-29 y.,1st Quintile,No,0.78595,1353,1701,0.76645,0.80545
2020,17-29 y.,2nd Quintile,Yes,0.07122,65,803,0.05342,0.08902
2020,17-29 y.,2nd Quintile,No,0.82385,738,803,0.79748,0.85021
2020,17-29 y.,3rd Quintile,No,0.92185,679,679,0.90164,0.94205
2020,17-29 y.,4th Quintile,No,0.91474,585,585,0.89209,0.93739
2020,17-29 y.,5th Quintile,No,0.86268,471,471,0.83156,0.89379
2020,30-45 y.,1st Quintile,Yes,0.26153,696,2348,0.24375,0.27931
2020,30-45 y.,1st Quintile,No,0.73758,1652,2348,0.71978,0.75538
2020,30-45 y.,2nd Quintile,Yes,0.04794,89,1244,0.03606,0.05981
2020,30-45 y.,2nd Quintile,No,0.95206,1155,1244,0.94019,0.96394
2020,30-45 y.,3rd Quintile,No,0.97120,1096,1096,0.96129,0.98111
2020,30-45 y.,4th Quintile,No,0.98262,1052,1052,0.97472,0.99052
2020,30-45 y.,5th Quintile,No,0.99112,1133,1133,0.98566,0.99659
2020,46-65 y.,1st Quintile,Yes,0.23799,510,1776,0.21818,0.25781
2020,46-65 y.,1st Quintile,No,0.76181,1266,1776,0.74199,0.78162
2020,46-65 y.,2nd Quintile,Yes,0.06616,99,1497,0.05357,0.07876
2020,46-65 y.,2nd Quintile,No,0.93384,1398,1497,0.92124,0.94643
2020,46-65 y.,3rd Quintile,Yes,0.02688,34,1599,0.01895,0.03481
2020,46-65 y.,3rd Quintile,No,0.97312,1565,1599,0.96519,0.98105
2020,46-65 y.,4th Quintile,No,0.98396,1941,1941,0.97836,0.98955
2020,46-65 y.,5th Quintile,Yes,0.01680,33,3219,0.01236,0.02125
2020,46-65 y.,5th Quintile,No,0.98320,3186,3219,0.97875,0.98764
2020,66 and older,1st Quintile,No,0.99698,786,786,0.99314,1.00082
2020,66 and older,2nd Quintile,No,0.99992,1161,1161,0.99942,1.00043
2020,66 and older,3rd Quintile,No,0.99939,989,989,0.99785,1.00093
2020,66 and older,4th Quintile,No,0.99935,788,788,0.99756,1.00113
2021,17-29 y.,1st Quintile,Yes,0.13731,180,1216,0.11796,0.15667
2021,17-29 y.,1st Quintile,No,0.80711,1036,1216,0.78492,0.82929
2021,17-29 y.,2nd Quintile,Yes,0.04592,33,617,0.02939,0.06245
2021,17-29 y.,2nd Quintile,No,0.85627,584,617,0.82856,0.88397
2021,17-29 y.,3rd Quintile,No,0.88527,442,442,0.85552,0.91501
2021,17-29 y.,4th Quintile,No,0.94721,450,450,0.92652,0.96789
2021,17-29 y.,5th Quintile,No,0.92812,317,317,0.89964,0.95660
2021,30-45 y.,1st Quintile,Yes,0.24689,379,1638,0.22600,0.26778
2021,30-45 y.,1st Quintile,No,0.75271,1259,1638,0.73180,0.77361
2021,30-45 y.,2nd Quintile,Yes,0.04746,83,1026,0.03445,0.06048
2021,30-45 y.,2nd Quintile,No,0.94697,943,1026,0.93325,0.96069
2021,30-45 y.,3rd Quintile,No,0.98854,820,820,0.98125,0.99583
2021,30-45 y.,4th Quintile,No,0.98297,783,783,0.97391,0.99204
2021,30-45 y.,5th Quintile,No,0.98005,799,799,0.97035,0.98976
2021,46-65 y.,1st Quintile,Yes,0.24159,332,1241,0.21776,0.26541
2021,46-65 y.,1st Quintile,No,0.75688,909,1241,0.73301,0.78076
2021,46-65 y.,2nd Quintile,Yes,0.06827,75,1131,0.05356,0.08297
2021,46-65 y.,2nd Quintile,No,0.92006,1056,1131,0.90424,0.93587
2021,46-65 y.,3rd Quintile,Yes,0.04032,35,1115,0.02877,0.05187
2021,46-65 y.,3rd Quintile,No,0.95968,1080,1115,0.94813,0.97123
2021,46-65 y.,4th Quintile,No,0.98403,1360,1360,0.97736,0.99069
2021,46-65 y.,5th Quintile,No,0.98500,2295,2295,0.98003,0.98998
2021,66 and older,1st Quintile,No,0.97462,614,614,0.96216,0.98707
2021,66 and older,2nd Quintile,No,0.99261,821,821,0.98674,0.99847
2021,66 and older,3rd Quintile,No,0.99463,633,633,0.98893,1.00033
2021,66 and older,4th Quintile,No,0.99013,625,625,0.98237,0.99789
2021,66 and older,5th Quintile,No,0.98271,854,854,0.97396,0.99146
