year,bula_h,quintil_oecd_hh,hlc0080_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1997,Saxony-Anhalt,3rd Quintile,No,1.00000,70,5929,1.00000,1.00000
1997,Saxony-Anhalt,4th Quintile,No,1.00000,65,5929,1.00000,1.00000
1997,Thuringa,1st Quintile,No,1.00000,55,5929,1.00000,1.00000
1997,Thuringa,2nd Quintile,No,1.00000,80,5929,1.00000,1.00000
1997,Thuringa,3rd Quintile,No,1.00000,77,5929,1.00000,1.00000
1997,Thuringa,4th Quintile,No,1.00000,53,5929,1.00000,1.00000
1998,Schleswig-Holstein,2nd Quintile,No,1.00000,33,6807,1.00000,1.00000
1998,Schleswig-Holstein,3rd Quintile,No,1.00000,34,6807,1.00000,1.00000
1998,Schleswig-Holstein,4th Quintile,No,1.00000,37,6807,1.00000,1.00000
1998,Schleswig-Holstein,5th Quintile,No,1.00000,47,6807,1.00000,1.00000
1998,Lower Saxony,1st Quintile,Yes,0.31223,38,6807,0.31114,0.31333
1998,Lower Saxony,1st Quintile,No,0.68777,77,6807,0.68667,0.68886
1998,Lower Saxony,2nd Quintile,No,1.00000,115,6807,1.00000,1.00000
1998,Lower Saxony,3rd Quintile,No,1.00000,120,6807,1.00000,1.00000
1998,Lower Saxony,4th Quintile,No,1.00000,131,6807,1.00000,1.00000
1998,Lower Saxony,5th Quintile,No,1.00000,123,6807,1.00000,1.00000
1998,North Rhine-Westphalia,1st Quintile,Yes,0.18515,58,6807,0.18456,0.18574
1998,North Rhine-Westphalia,1st Quintile,No,0.81485,269,6807,0.81426,0.81544
1998,North Rhine-Westphalia,2nd Quintile,No,1.00000,268,6807,1.00000,1.00000
1998,North Rhine-Westphalia,3rd Quintile,No,1.00000,265,6807,1.00000,1.00000
1998,North Rhine-Westphalia,4th Quintile,No,1.00000,286,6807,1.00000,1.00000
1998,North Rhine-Westphalia,5th Quintile,No,1.00000,319,6807,1.00000,1.00000
1998,Hesse,1st Quintile,No,1.00000,82,6807,1.00000,1.00000
1998,Hesse,2nd Quintile,No,1.00000,95,6807,1.00000,1.00000
1998,Hesse,3rd Quintile,No,1.00000,85,6807,1.00000,1.00000
1998,Hesse,4th Quintile,No,1.00000,107,6807,1.00000,1.00000
1998,Hesse,5th Quintile,No,1.00000,104,6807,1.00000,1.00000
1998,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,60,6807,1.00000,1.00000
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,94,6807,1.00000,1.00000
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,86,6807,1.00000,1.00000
1998,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,86,6807,1.00000,1.00000
1998,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,69,6807,1.00000,1.00000
1998,Baden-Wuerttemberg,1st Quintile,Yes,0.15707,36,6807,0.15631,0.15783
1998,Baden-Wuerttemberg,1st Quintile,No,0.84293,148,6807,0.84217,0.84369
1998,Baden-Wuerttemberg,2nd Quintile,No,1.00000,169,6807,1.00000,1.00000
1998,Baden-Wuerttemberg,3rd Quintile,No,1.00000,186,6807,1.00000,1.00000
1998,Baden-Wuerttemberg,4th Quintile,No,1.00000,197,6807,1.00000,1.00000
1998,Baden-Wuerttemberg,5th Quintile,No,1.00000,172,6807,1.00000,1.00000
1998,Bavaria,1st Quintile,No,1.00000,130,6807,1.00000,1.00000
1998,Bavaria,2nd Quintile,No,1.00000,187,6807,1.00000,1.00000
1998,Bavaria,3rd Quintile,No,1.00000,191,6807,1.00000,1.00000
1998,Bavaria,4th Quintile,No,1.00000,214,6807,1.00000,1.00000
1998,Bavaria,5th Quintile,No,1.00000,231,6807,1.00000,1.00000
1998,Berlin,1st Quintile,No,1.00000,58,6807,1.00000,1.00000
1998,Berlin,2nd Quintile,No,1.00000,59,6807,1.00000,1.00000
1998,Berlin,3rd Quintile,No,1.00000,64,6807,1.00000,1.00000
1998,Berlin,4th Quintile,No,1.00000,64,6807,1.00000,1.00000
1998,Berlin,5th Quintile,No,1.00000,58,6807,1.00000,1.00000
1998,Brandenburg,1st Quintile,No,1.00000,45,6807,1.00000,1.00000
1998,Brandenburg,2nd Quintile,No,1.00000,75,6807,1.00000,1.00000
1998,Brandenburg,3rd Quintile,No,1.00000,80,6807,1.00000,1.00000
1998,Brandenburg,4th Quintile,No,1.00000,54,6807,1.00000,1.00000
1998,Brandenburg,5th Quintile,No,1.00000,39,6807,1.00000,1.00000
1998,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,59,6807,1.00000,1.00000
1998,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,43,6807,1.00000,1.00000
1998,Saxony,1st Quintile,Yes,0.33989,40,6807,0.33854,0.34123
1998,Saxony,1st Quintile,No,0.66011,83,6807,0.65877,0.66146
1998,Saxony,2nd Quintile,No,1.00000,155,6807,1.00000,1.00000
1998,Saxony,3rd Quintile,No,1.00000,156,6807,1.00000,1.00000
1998,Saxony,4th Quintile,No,1.00000,95,6807,1.00000,1.00000
1998,Saxony,5th Quintile,No,1.00000,43,6807,1.00000,1.00000
1998,Saxony-Anhalt,1st Quintile,No,1.00000,65,6807,1.00000,1.00000
1998,Saxony-Anhalt,2nd Quintile,No,1.00000,83,6807,1.00000,1.00000
1998,Saxony-Anhalt,3rd Quintile,No,1.00000,82,6807,1.00000,1.00000
1998,Saxony-Anhalt,4th Quintile,No,1.00000,67,6807,1.00000,1.00000
1998,Thuringa,1st Quintile,No,1.00000,57,6807,1.00000,1.00000
1998,Thuringa,2nd Quintile,No,1.00000,85,6807,1.00000,1.00000
1998,Thuringa,3rd Quintile,No,1.00000,84,6807,1.00000,1.00000
1998,Thuringa,4th Quintile,No,1.00000,65,6807,1.00000,1.00000
1999,Schleswig-Holstein,2nd Quintile,No,1.00000,33,6575,1.00000,1.00000
1999,Schleswig-Holstein,3rd Quintile,No,1.00000,36,6575,1.00000,1.00000
1999,Schleswig-Holstein,4th Quintile,No,1.00000,34,6575,1.00000,1.00000
1999,Schleswig-Holstein,5th Quintile,No,1.00000,44,6575,1.00000,1.00000
1999,Lower Saxony,1st Quintile,Yes,0.33686,37,6575,0.33573,0.33799
1999,Lower Saxony,1st Quintile,No,0.66314,71,6575,0.66201,0.66427
1999,Lower Saxony,2nd Quintile,No,1.00000,109,6575,1.00000,1.00000
1999,Lower Saxony,3rd Quintile,No,1.00000,138,6575,1.00000,1.00000
1999,Lower Saxony,4th Quintile,No,1.00000,120,6575,1.00000,1.00000
1999,Lower Saxony,5th Quintile,No,1.00000,119,6575,1.00000,1.00000
1999,North Rhine-Westphalia,1st Quintile,Yes,0.16228,51,6575,0.16170,0.16286
1999,North Rhine-Westphalia,1st Quintile,No,0.83772,230,6575,0.83714,0.83830
1999,North Rhine-Westphalia,2nd Quintile,No,1.00000,280,6575,1.00000,1.00000
1999,North Rhine-Westphalia,3rd Quintile,No,1.00000,253,6575,1.00000,1.00000
1999,North Rhine-Westphalia,4th Quintile,No,1.00000,279,6575,1.00000,1.00000
1999,North Rhine-Westphalia,5th Quintile,No,1.00000,300,6575,1.00000,1.00000
1999,Hesse,1st Quintile,No,1.00000,73,6575,1.00000,1.00000
1999,Hesse,2nd Quintile,No,1.00000,92,6575,1.00000,1.00000
1999,Hesse,3rd Quintile,No,1.00000,81,6575,1.00000,1.00000
1999,Hesse,4th Quintile,No,1.00000,97,6575,1.00000,1.00000
1999,Hesse,5th Quintile,No,1.00000,100,6575,1.00000,1.00000
1999,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,66,6575,1.00000,1.00000
1999,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,76,6575,1.00000,1.00000
1999,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,88,6575,1.00000,1.00000
1999,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,87,6575,1.00000,1.00000
1999,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,69,6575,1.00000,1.00000
1999,Baden-Wuerttemberg,1st Quintile,Yes,0.17721,34,6575,0.17638,0.17803
1999,Baden-Wuerttemberg,1st Quintile,No,0.82279,137,6575,0.82197,0.82362
1999,Baden-Wuerttemberg,2nd Quintile,No,1.00000,168,6575,1.00000,1.00000
1999,Baden-Wuerttemberg,3rd Quintile,No,1.00000,191,6575,1.00000,1.00000
1999,Baden-Wuerttemberg,4th Quintile,No,1.00000,173,6575,1.00000,1.00000
1999,Baden-Wuerttemberg,5th Quintile,No,1.00000,157,6575,1.00000,1.00000
1999,Bavaria,1st Quintile,No,1.00000,126,6575,1.00000,1.00000
1999,Bavaria,2nd Quintile,No,1.00000,151,6575,1.00000,1.00000
1999,Bavaria,3rd Quintile,No,1.00000,181,6575,1.00000,1.00000
1999,Bavaria,4th Quintile,No,1.00000,230,6575,1.00000,1.00000
1999,Bavaria,5th Quintile,No,1.00000,217,6575,1.00000,1.00000
1999,Berlin,1st Quintile,No,1.00000,59,6575,1.00000,1.00000
1999,Berlin,2nd Quintile,No,1.00000,44,6575,1.00000,1.00000
1999,Berlin,3rd Quintile,No,1.00000,70,6575,1.00000,1.00000
1999,Berlin,4th Quintile,No,1.00000,61,6575,1.00000,1.00000
1999,Berlin,5th Quintile,No,1.00000,57,6575,1.00000,1.00000
1999,Brandenburg,1st Quintile,No,1.00000,42,6575,1.00000,1.00000
1999,Brandenburg,2nd Quintile,No,1.00000,82,6575,1.00000,1.00000
1999,Brandenburg,3rd Quintile,No,1.00000,72,6575,1.00000,1.00000
1999,Brandenburg,4th Quintile,No,1.00000,48,6575,1.00000,1.00000
1999,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,31,6575,1.00000,1.00000
1999,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,53,6575,1.00000,1.00000
1999,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,39,6575,1.00000,1.00000
1999,Saxony,1st Quintile,Yes,0.24790,31,6575,0.24676,0.24904
1999,Saxony,1st Quintile,No,0.75210,112,6575,0.75096,0.75324
1999,Saxony,2nd Quintile,No,1.00000,165,6575,1.00000,1.00000
1999,Saxony,3rd Quintile,No,1.00000,137,6575,1.00000,1.00000
1999,Saxony,4th Quintile,No,1.00000,85,6575,1.00000,1.00000
1999,Saxony,5th Quintile,No,1.00000,37,6575,1.00000,1.00000
1999,Saxony-Anhalt,1st Quintile,No,1.00000,68,6575,1.00000,1.00000
1999,Saxony-Anhalt,2nd Quintile,No,1.00000,87,6575,1.00000,1.00000
1999,Saxony-Anhalt,3rd Quintile,No,1.00000,89,6575,1.00000,1.00000
1999,Saxony-Anhalt,4th Quintile,No,1.00000,55,6575,1.00000,1.00000
1999,Thuringa,1st Quintile,Yes,0.39725,32,6575,0.39554,0.39896
1999,Thuringa,1st Quintile,No,0.60275,58,6575,0.60104,0.60446
1999,Thuringa,2nd Quintile,No,1.00000,100,6575,1.00000,1.00000
1999,Thuringa,3rd Quintile,No,1.00000,84,6575,1.00000,1.00000
1999,Thuringa,4th Quintile,No,1.00000,49,6575,1.00000,1.00000
2000,Schleswig-Holstein,1st Quintile,No,1.00000,50,12411,1.00000,1.00000
2000,Schleswig-Holstein,2nd Quintile,No,1.00000,72,12411,1.00000,1.00000
2000,Schleswig-Holstein,3rd Quintile,No,1.00000,85,12411,1.00000,1.00000
2000,Schleswig-Holstein,4th Quintile,No,1.00000,76,12411,1.00000,1.00000
2000,Schleswig-Holstein,5th Quintile,No,1.00000,96,12411,1.00000,1.00000
2000,Hamburg,2nd Quintile,No,1.00000,37,12411,1.00000,1.00000
2000,Hamburg,3rd Quintile,No,1.00000,36,12411,1.00000,1.00000
2000,Hamburg,5th Quintile,No,1.00000,53,12411,1.00000,1.00000
2000,Lower Saxony,1st Quintile,Yes,0.23378,46,12411,0.23274,0.23482
2000,Lower Saxony,1st Quintile,No,0.76622,141,12411,0.76518,0.76726
2000,Lower Saxony,2nd Quintile,No,1.00000,195,12411,1.00000,1.00000
2000,Lower Saxony,3rd Quintile,No,1.00000,245,12411,1.00000,1.00000
2000,Lower Saxony,4th Quintile,No,1.00000,227,12411,1.00000,1.00000
2000,Lower Saxony,5th Quintile,No,1.00000,213,12411,1.00000,1.00000
2000,North Rhine-Westphalia,1st Quintile,Yes,0.16469,92,12411,0.16412,0.16525
2000,North Rhine-Westphalia,1st Quintile,No,0.83531,448,12411,0.83475,0.83588
2000,North Rhine-Westphalia,2nd Quintile,No,1.00000,516,12411,1.00000,1.00000
2000,North Rhine-Westphalia,3rd Quintile,No,1.00000,514,12411,1.00000,1.00000
2000,North Rhine-Westphalia,4th Quintile,No,1.00000,570,12411,1.00000,1.00000
2000,North Rhine-Westphalia,5th Quintile,No,1.00000,604,12411,1.00000,1.00000
2000,Hesse,1st Quintile,No,1.00000,149,12411,1.00000,1.00000
2000,Hesse,2nd Quintile,No,1.00000,151,12411,1.00000,1.00000
2000,Hesse,3rd Quintile,No,1.00000,174,12411,1.00000,1.00000
2000,Hesse,4th Quintile,No,1.00000,192,12411,1.00000,1.00000
2000,Hesse,5th Quintile,No,1.00000,194,12411,1.00000,1.00000
2000,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,125,12411,1.00000,1.00000
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,155,12411,1.00000,1.00000
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,156,12411,1.00000,1.00000
2000,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,169,12411,1.00000,1.00000
2000,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,142,12411,1.00000,1.00000
2000,Baden-Wuerttemberg,1st Quintile,Yes,0.19370,45,12411,0.19276,0.19463
2000,Baden-Wuerttemberg,1st Quintile,No,0.80630,191,12411,0.80537,0.80724
2000,Baden-Wuerttemberg,2nd Quintile,No,1.00000,295,12411,1.00000,1.00000
2000,Baden-Wuerttemberg,3rd Quintile,No,1.00000,288,12411,1.00000,1.00000
2000,Baden-Wuerttemberg,4th Quintile,No,1.00000,354,12411,1.00000,1.00000
2000,Baden-Wuerttemberg,5th Quintile,No,1.00000,339,12411,1.00000,1.00000
2000,Bavaria,1st Quintile,No,1.00000,285,12411,1.00000,1.00000
2000,Bavaria,2nd Quintile,No,1.00000,298,12411,1.00000,1.00000
2000,Bavaria,3rd Quintile,No,1.00000,358,12411,1.00000,1.00000
2000,Bavaria,4th Quintile,No,1.00000,391,12411,1.00000,1.00000
2000,Bavaria,5th Quintile,No,1.00000,437,12411,1.00000,1.00000
2000,Berlin,1st Quintile,No,1.00000,94,12411,1.00000,1.00000
2000,Berlin,2nd Quintile,No,1.00000,89,12411,1.00000,1.00000
2000,Berlin,3rd Quintile,No,1.00000,89,12411,1.00000,1.00000
2000,Berlin,4th Quintile,No,1.00000,117,12411,1.00000,1.00000
2000,Berlin,5th Quintile,No,1.00000,88,12411,1.00000,1.00000
2000,Brandenburg,1st Quintile,Yes,0.32116,40,12411,0.31947,0.32285
2000,Brandenburg,1st Quintile,No,0.67884,80,12411,0.67715,0.68053
2000,Brandenburg,2nd Quintile,No,1.00000,137,12411,1.00000,1.00000
2000,Brandenburg,3rd Quintile,No,1.00000,129,12411,1.00000,1.00000
2000,Brandenburg,4th Quintile,No,1.00000,87,12411,1.00000,1.00000
2000,Brandenburg,5th Quintile,No,1.00000,50,12411,1.00000,1.00000
2000,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,55,12411,1.00000,1.00000
2000,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,88,12411,1.00000,1.00000
2000,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,56,12411,1.00000,1.00000
2000,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,47,12411,1.00000,1.00000
2000,Saxony,1st Quintile,Yes,0.24367,58,12411,0.24251,0.24482
2000,Saxony,1st Quintile,No,0.75633,158,12411,0.75518,0.75749
2000,Saxony,2nd Quintile,No,1.00000,270,12411,1.00000,1.00000
2000,Saxony,3rd Quintile,No,1.00000,221,12411,1.00000,1.00000
2000,Saxony,4th Quintile,No,1.00000,127,12411,1.00000,1.00000
2000,Saxony,5th Quintile,No,1.00000,73,12411,1.00000,1.00000
2000,Saxony-Anhalt,1st Quintile,Yes,0.27848,41,12411,0.27698,0.27999
2000,Saxony-Anhalt,1st Quintile,No,0.72152,89,12411,0.72001,0.72302
2000,Saxony-Anhalt,2nd Quintile,No,1.00000,151,12411,1.00000,1.00000
2000,Saxony-Anhalt,3rd Quintile,No,1.00000,127,12411,1.00000,1.00000
2000,Saxony-Anhalt,4th Quintile,No,1.00000,70,12411,1.00000,1.00000
2000,Saxony-Anhalt,5th Quintile,No,1.00000,52,12411,1.00000,1.00000
2000,Thuringa,1st Quintile,Yes,0.27439,34,12411,0.27281,0.27598
2000,Thuringa,1st Quintile,No,0.72561,98,12411,0.72402,0.72719
2000,Thuringa,2nd Quintile,No,1.00000,137,12411,1.00000,1.00000
2000,Thuringa,3rd Quintile,No,1.00000,140,12411,1.00000,1.00000
2000,Thuringa,4th Quintile,No,1.00000,78,12411,1.00000,1.00000
2000,Thuringa,5th Quintile,No,1.00000,37,12411,1.00000,1.00000
2001,Schleswig-Holstein,1st Quintile,No,1.00000,38,11161,1.00000,1.00000
2001,Schleswig-Holstein,2nd Quintile,No,1.00000,72,11161,1.00000,1.00000
2001,Schleswig-Holstein,3rd Quintile,No,1.00000,67,11161,1.00000,1.00000
2001,Schleswig-Holstein,4th Quintile,No,1.00000,74,11161,1.00000,1.00000
2001,Schleswig-Holstein,5th Quintile,No,1.00000,89,11161,1.00000,1.00000
2001,Hamburg,2nd Quintile,No,1.00000,31,11161,1.00000,1.00000
2001,Hamburg,4th Quintile,No,1.00000,31,11161,1.00000,1.00000
2001,Hamburg,5th Quintile,No,1.00000,48,11161,1.00000,1.00000
2001,Lower Saxony,1st Quintile,Yes,0.21667,42,11161,0.21570,0.21764
2001,Lower Saxony,1st Quintile,No,0.78333,128,11161,0.78236,0.78430
2001,Lower Saxony,2nd Quintile,No,1.00000,167,11161,1.00000,1.00000
2001,Lower Saxony,3rd Quintile,No,1.00000,213,11161,1.00000,1.00000
2001,Lower Saxony,4th Quintile,No,1.00000,203,11161,1.00000,1.00000
2001,Lower Saxony,5th Quintile,No,1.00000,198,11161,1.00000,1.00000
2001,North Rhine-Westphalia,1st Quintile,Yes,0.21918,98,11161,0.21854,0.21982
2001,North Rhine-Westphalia,1st Quintile,No,0.78082,354,11161,0.78018,0.78146
2001,North Rhine-Westphalia,2nd Quintile,No,1.00000,451,11161,1.00000,1.00000
2001,North Rhine-Westphalia,3rd Quintile,No,1.00000,486,11161,1.00000,1.00000
2001,North Rhine-Westphalia,4th Quintile,No,1.00000,514,11161,1.00000,1.00000
2001,North Rhine-Westphalia,5th Quintile,No,1.00000,540,11161,1.00000,1.00000
2001,Hesse,1st Quintile,No,1.00000,107,11161,1.00000,1.00000
2001,Hesse,2nd Quintile,No,1.00000,127,11161,1.00000,1.00000
2001,Hesse,3rd Quintile,No,1.00000,161,11161,1.00000,1.00000
2001,Hesse,4th Quintile,No,1.00000,157,11161,1.00000,1.00000
2001,Hesse,5th Quintile,No,1.00000,184,11161,1.00000,1.00000
2001,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,99,11161,1.00000,1.00000
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,152,11161,1.00000,1.00000
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,146,11161,1.00000,1.00000
2001,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,167,11161,1.00000,1.00000
2001,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,119,11161,1.00000,1.00000
2001,Baden-Wuerttemberg,1st Quintile,Yes,0.16733,40,11161,0.16648,0.16817
2001,Baden-Wuerttemberg,1st Quintile,No,0.83267,174,11161,0.83183,0.83352
2001,Baden-Wuerttemberg,2nd Quintile,No,1.00000,231,11161,1.00000,1.00000
2001,Baden-Wuerttemberg,3rd Quintile,No,1.00000,283,11161,1.00000,1.00000
2001,Baden-Wuerttemberg,4th Quintile,No,1.00000,315,11161,1.00000,1.00000
2001,Baden-Wuerttemberg,5th Quintile,No,1.00000,293,11161,1.00000,1.00000
2001,Bavaria,1st Quintile,No,1.00000,220,11161,1.00000,1.00000
2001,Bavaria,2nd Quintile,No,1.00000,305,11161,1.00000,1.00000
2001,Bavaria,3rd Quintile,No,1.00000,306,11161,1.00000,1.00000
2001,Bavaria,4th Quintile,No,1.00000,373,11161,1.00000,1.00000
2001,Bavaria,5th Quintile,No,1.00000,375,11161,1.00000,1.00000
2001,Berlin,1st Quintile,No,1.00000,90,11161,1.00000,1.00000
2001,Berlin,2nd Quintile,No,1.00000,85,11161,1.00000,1.00000
2001,Berlin,3rd Quintile,No,1.00000,86,11161,1.00000,1.00000
2001,Berlin,4th Quintile,No,1.00000,97,11161,1.00000,1.00000
2001,Berlin,5th Quintile,No,1.00000,85,11161,1.00000,1.00000
2001,Brandenburg,1st Quintile,Yes,0.24606,33,11161,0.24452,0.24760
2001,Brandenburg,1st Quintile,No,0.75394,80,11161,0.75240,0.75548
2001,Brandenburg,2nd Quintile,No,1.00000,126,11161,1.00000,1.00000
2001,Brandenburg,3rd Quintile,No,1.00000,117,11161,1.00000,1.00000
2001,Brandenburg,4th Quintile,No,1.00000,79,11161,1.00000,1.00000
2001,Brandenburg,5th Quintile,No,1.00000,53,11161,1.00000,1.00000
2001,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,52,11161,1.00000,1.00000
2001,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,78,11161,1.00000,1.00000
2001,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,55,11161,1.00000,1.00000
2001,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,31,11161,1.00000,1.00000
2001,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,32,11161,1.00000,1.00000
2001,Saxony,1st Quintile,Yes,0.29630,62,11161,0.29508,0.29752
2001,Saxony,1st Quintile,No,0.70370,134,11161,0.70248,0.70492
2001,Saxony,2nd Quintile,No,1.00000,245,11161,1.00000,1.00000
2001,Saxony,3rd Quintile,No,1.00000,203,11161,1.00000,1.00000
2001,Saxony,4th Quintile,No,1.00000,124,11161,1.00000,1.00000
2001,Saxony,5th Quintile,No,1.00000,62,11161,1.00000,1.00000
2001,Saxony-Anhalt,1st Quintile,Yes,0.32695,42,11161,0.32532,0.32858
2001,Saxony-Anhalt,1st Quintile,No,0.67305,74,11161,0.67142,0.67468
2001,Saxony-Anhalt,2nd Quintile,No,1.00000,131,11161,1.00000,1.00000
2001,Saxony-Anhalt,3rd Quintile,No,1.00000,117,11161,1.00000,1.00000
2001,Saxony-Anhalt,4th Quintile,No,1.00000,90,11161,1.00000,1.00000
2001,Saxony-Anhalt,5th Quintile,No,1.00000,40,11161,1.00000,1.00000
2001,Thuringa,1st Quintile,Yes,0.30044,36,11161,0.29882,0.30207
2001,Thuringa,1st Quintile,No,0.69956,84,11161,0.69793,0.70118
2001,Thuringa,2nd Quintile,No,1.00000,122,11161,1.00000,1.00000
2001,Thuringa,3rd Quintile,No,1.00000,128,11161,1.00000,1.00000
2001,Thuringa,4th Quintile,No,1.00000,77,11161,1.00000,1.00000
2001,Thuringa,5th Quintile,No,1.00000,33,11161,1.00000,1.00000
2002,Schleswig-Holstein,1st Quintile,No,1.00000,37,11694,1.00000,1.00000
2002,Schleswig-Holstein,2nd Quintile,No,1.00000,66,11694,1.00000,1.00000
2002,Schleswig-Holstein,3rd Quintile,No,1.00000,76,11694,1.00000,1.00000
2002,Schleswig-Holstein,4th Quintile,No,1.00000,72,11694,1.00000,1.00000
2002,Schleswig-Holstein,5th Quintile,No,1.00000,122,11694,1.00000,1.00000
2002,Hamburg,3rd Quintile,No,1.00000,31,11694,1.00000,1.00000
2002,Hamburg,4th Quintile,No,1.00000,43,11694,1.00000,1.00000
2002,Hamburg,5th Quintile,No,1.00000,63,11694,1.00000,1.00000
2002,Lower Saxony,1st Quintile,Yes,0.22523,42,11694,0.22425,0.22621
2002,Lower Saxony,1st Quintile,No,0.77477,127,11694,0.77379,0.77575
2002,Lower Saxony,2nd Quintile,No,1.00000,155,11694,1.00000,1.00000
2002,Lower Saxony,3rd Quintile,No,1.00000,188,11694,1.00000,1.00000
2002,Lower Saxony,4th Quintile,No,1.00000,216,11694,1.00000,1.00000
2002,Lower Saxony,5th Quintile,No,1.00000,283,11694,1.00000,1.00000
2002,North Rhine-Westphalia,1st Quintile,Yes,0.19341,79,11694,0.19278,0.19405
2002,North Rhine-Westphalia,1st Quintile,No,0.80659,317,11694,0.80595,0.80722
2002,North Rhine-Westphalia,2nd Quintile,No,1.00000,434,11694,1.00000,1.00000
2002,North Rhine-Westphalia,3rd Quintile,No,1.00000,445,11694,1.00000,1.00000
2002,North Rhine-Westphalia,4th Quintile,No,1.00000,491,11694,1.00000,1.00000
2002,North Rhine-Westphalia,5th Quintile,No,1.00000,784,11694,1.00000,1.00000
2002,Hesse,1st Quintile,No,1.00000,108,11694,1.00000,1.00000
2002,Hesse,2nd Quintile,No,1.00000,128,11694,1.00000,1.00000
2002,Hesse,3rd Quintile,No,1.00000,151,11694,1.00000,1.00000
2002,Hesse,4th Quintile,No,1.00000,129,11694,1.00000,1.00000
2002,Hesse,5th Quintile,No,1.00000,314,11694,1.00000,1.00000
2002,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,119,11694,1.00000,1.00000
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,131,11694,1.00000,1.00000
2002,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,135,11694,1.00000,1.00000
2002,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,155,11694,1.00000,1.00000
2002,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,161,11694,1.00000,1.00000
2002,Baden-Wuerttemberg,1st Quintile,Yes,0.15530,34,11694,0.15446,0.15614
2002,Baden-Wuerttemberg,1st Quintile,No,0.84470,155,11694,0.84386,0.84554
2002,Baden-Wuerttemberg,2nd Quintile,No,1.00000,220,11694,1.00000,1.00000
2002,Baden-Wuerttemberg,3rd Quintile,No,1.00000,260,11694,1.00000,1.00000
2002,Baden-Wuerttemberg,4th Quintile,No,1.00000,312,11694,1.00000,1.00000
2002,Baden-Wuerttemberg,5th Quintile,No,1.00000,452,11694,1.00000,1.00000
2002,Bavaria,1st Quintile,No,1.00000,203,11694,1.00000,1.00000
2002,Bavaria,2nd Quintile,No,1.00000,255,11694,1.00000,1.00000
2002,Bavaria,3rd Quintile,No,1.00000,291,11694,1.00000,1.00000
2002,Bavaria,4th Quintile,No,1.00000,354,11694,1.00000,1.00000
2002,Bavaria,5th Quintile,No,1.00000,576,11694,1.00000,1.00000
2002,Berlin,1st Quintile,No,1.00000,90,11694,1.00000,1.00000
2002,Berlin,2nd Quintile,No,1.00000,70,11694,1.00000,1.00000
2002,Berlin,3rd Quintile,No,1.00000,90,11694,1.00000,1.00000
2002,Berlin,4th Quintile,No,1.00000,95,11694,1.00000,1.00000
2002,Berlin,5th Quintile,No,1.00000,123,11694,1.00000,1.00000
2002,Brandenburg,1st Quintile,Yes,0.31959,36,11694,0.31789,0.32129
2002,Brandenburg,1st Quintile,No,0.68041,71,11694,0.67871,0.68211
2002,Brandenburg,2nd Quintile,No,1.00000,116,11694,1.00000,1.00000
2002,Brandenburg,3rd Quintile,No,1.00000,102,11694,1.00000,1.00000
2002,Brandenburg,4th Quintile,No,1.00000,106,11694,1.00000,1.00000
2002,Brandenburg,5th Quintile,No,1.00000,61,11694,1.00000,1.00000
