year,bula_h,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Hesse,Western Asia,0.03378,31,1288,0.02391,0.04365
2008,Hesse,Eastern Europe,0.04669,50,1288,0.03516,0.05821
2008,"Rhineland-Palatinate, Saarland",Germany,0.84726,973,1025,0.82523,0.86930
2008,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03623,52,1025,0.02479,0.04768
2008,Baden-Wuerttemberg,Germany,0.78925,1954,2290,0.77254,0.80596
2008,Baden-Wuerttemberg,Southern Europe,0.08209,155,2290,0.07085,0.09334
2008,Baden-Wuerttemberg,Western Asia,0.02038,80,2290,0.01459,0.02617
2008,Baden-Wuerttemberg,Eastern Europe,0.04384,101,2290,0.03545,0.05223
2008,Bavaria,Germany,0.86034,2506,2749,0.84738,0.87330
2008,Bavaria,Southern Europe,0.03479,62,2749,0.02794,0.04165
2008,Bavaria,Western Asia,0.02112,50,2749,0.01574,0.02649
2008,Bavaria,Eastern Europe,0.04006,97,2749,0.03273,0.04739
2008,Bavaria,Western Europe,0.02033,34,2749,0.01505,0.02560
2008,Berlin,Germany,0.91600,677,677,0.89509,0.93691
2008,Brandenburg,Germany,0.98035,816,816,0.97082,0.98988
2008,Mecklenburg-Western Pomerania,Germany,0.99011,489,489,0.98133,0.99889
2008,Saxony,Germany,0.98091,1422,1422,0.97379,0.98802
2008,Saxony-Anhalt,Germany,0.98266,809,809,0.97365,0.99166
2008,Thuringa,Germany,0.97567,865,865,0.96540,0.98595
2009,Schleswig-Holstein,Germany,0.88892,473,473,0.86057,0.91727
2009,Hamburg,Germany,0.94922,256,256,0.92227,0.97617
2009,Lower Saxony,Germany,0.91165,1518,1564,0.89758,0.92572
2009,Lower Saxony,Eastern Europe,0.02632,46,1564,0.01838,0.03425
2009,Bremen,Germany,0.95415,115,115,0.91575,0.99254
2009,North Rhine-Westphalia,Germany,0.85314,3240,3633,0.84162,0.86465
2009,North Rhine-Westphalia,Southern Europe,0.02712,86,3633,0.02184,0.03241
2009,North Rhine-Westphalia,Central Asia,0.01661,59,3633,0.01245,0.02076
2009,North Rhine-Westphalia,Western Asia,0.03472,108,3633,0.02876,0.04067
2009,North Rhine-Westphalia,Eastern Europe,0.04532,140,3633,0.03856,0.05209
2009,Hesse,Germany,0.82901,1072,1165,0.80738,0.85064
2009,Hesse,Southern Europe,0.05626,49,1165,0.04302,0.06949
2009,Hesse,Eastern Europe,0.04124,44,1165,0.02982,0.05266
2009,"Rhineland-Palatinate, Saarland",Germany,0.84835,915,962,0.82568,0.87103
2009,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03070,47,962,0.01979,0.04160
2009,Baden-Wuerttemberg,Germany,0.80332,1788,2061,0.78615,0.82049
2009,Baden-Wuerttemberg,Southern Europe,0.07698,127,2061,0.06547,0.08849
2009,Baden-Wuerttemberg,Western Asia,0.01616,56,2061,0.01071,0.02160
2009,Baden-Wuerttemberg,Eastern Europe,0.04137,90,2061,0.03277,0.04998
2009,Bavaria,Germany,0.85751,2389,2612,0.84410,0.87091
2009,Bavaria,Southern Europe,0.03281,56,2612,0.02598,0.03964
2009,Bavaria,Western Asia,0.02032,41,2612,0.01491,0.02574
2009,Bavaria,Eastern Europe,0.04673,95,2612,0.03863,0.05483
2009,Bavaria,Western Europe,0.02007,31,2612,0.01469,0.02545
2009,Berlin,Germany,0.91141,643,643,0.88943,0.93339
2009,Brandenburg,Germany,0.98076,783,783,0.97113,0.99039
2009,Mecklenburg-Western Pomerania,Germany,0.99270,468,468,0.98498,1.00042
2009,Saxony,Germany,0.97840,1351,1351,0.97064,0.98615
2009,Saxony-Anhalt,Germany,0.98181,760,760,0.97230,0.99131
2009,Thuringa,Germany,0.98062,816,816,0.97116,0.99009
2010,Schleswig-Holstein,Germany,0.89490,662,694,0.87207,0.91773
2010,Schleswig-Holstein,Eastern Europe,0.02541,32,694,0.01369,0.03713
2010,Hamburg,Germany,0.90429,339,339,0.87293,0.93565
2010,Lower Saxony,Germany,0.89709,1997,2191,0.88437,0.90982
2010,Lower Saxony,Southern Europe,0.01524,36,2191,0.01011,0.02037
2010,Lower Saxony,Central Asia,0.01030,42,2191,0.00608,0.01453
2010,Lower Saxony,Western Asia,0.01697,38,2191,0.01156,0.02238
2010,Lower Saxony,Eastern Europe,0.03572,78,2191,0.02795,0.04349
2010,Bremen,Germany,0.93986,152,152,0.90194,0.97778
2010,North Rhine-Westphalia,Germany,0.82839,4166,4948,0.81789,0.83890
2010,North Rhine-Westphalia,Southern Europe,0.03334,163,4948,0.02834,0.03834
2010,North Rhine-Westphalia,Central Asia,0.02105,107,4948,0.01705,0.02505
2010,North Rhine-Westphalia,Western Asia,0.03411,211,4948,0.02905,0.03916
2010,North Rhine-Westphalia,Eastern Europe,0.05187,260,4948,0.04569,0.05805
2010,North Rhine-Westphalia,Western Europe,0.01102,41,4948,0.00811,0.01393
2010,Hesse,Germany,0.80099,1382,1615,0.78151,0.82047
2010,Hesse,Southern Europe,0.06119,60,1615,0.04950,0.07288
2010,Hesse,Central Asia,0.01210,39,1615,0.00677,0.01743
2010,Hesse,Western Asia,0.02666,52,1615,0.01880,0.03452
2010,Hesse,Eastern Europe,0.04681,82,1615,0.03650,0.05711
2010,"Rhineland-Palatinate, Saarland",Germany,0.83352,1165,1298,0.81325,0.85380
2010,"Rhineland-Palatinate, Saarland",Central Asia,0.03189,33,1298,0.02233,0.04145
2010,"Rhineland-Palatinate, Saarland",Western Asia,0.03444,36,1298,0.02451,0.04436
2010,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03862,64,1298,0.02813,0.04910
2010,Baden-Wuerttemberg,Germany,0.79745,2441,2860,0.78271,0.81218
2010,Baden-Wuerttemberg,Southern Europe,0.07766,163,2860,0.06785,0.08747
2010,Baden-Wuerttemberg,Central Asia,0.01690,44,2860,0.01217,0.02162
2010,Baden-Wuerttemberg,Western Asia,0.01746,73,2860,0.01266,0.02226
2010,Baden-Wuerttemberg,Eastern Europe,0.04574,139,2860,0.03808,0.05339
2010,Bavaria,Germany,0.84593,3186,3580,0.83410,0.85776
2010,Bavaria,Southern Europe,0.03770,88,3580,0.03146,0.04394
2010,Bavaria,Central Asia,0.00654,38,3580,0.00390,0.00918
2010,Bavaria,Western Asia,0.02524,76,3580,0.02010,0.03038
2010,Bavaria,Eastern Europe,0.04337,147,3580,0.03670,0.05004
2010,Bavaria,Western Europe,0.02296,45,3580,0.01806,0.02787
2010,Berlin,Germany,0.90950,823,823,0.88989,0.92911
2010,Brandenburg,Germany,0.97826,943,943,0.96895,0.98757
2010,Mecklenburg-Western Pomerania,Germany,0.98845,585,585,0.97979,0.99712
2010,Saxony,Germany,0.97567,1655,1655,0.96824,0.98309
2010,Saxony-Anhalt,Germany,0.98425,895,895,0.97609,0.99242
2010,Thuringa,Germany,0.97548,940,940,0.96559,0.98537
2011,Schleswig-Holstein,Germany,0.88831,895,940,0.86816,0.90846
2011,Schleswig-Holstein,Eastern Europe,0.02678,45,940,0.01645,0.03710
2011,Hamburg,Germany,0.90508,385,385,0.87577,0.93440
2011,Lower Saxony,Germany,0.88917,2403,2652,0.87722,0.90112
2011,Lower Saxony,Southern Europe,0.01016,35,2652,0.00634,0.01398
2011,Lower Saxony,Central Asia,0.01957,64,2652,0.01430,0.02484
2011,Lower Saxony,Western Asia,0.01486,41,2652,0.01025,0.01946
2011,Lower Saxony,Eastern Europe,0.04281,109,2652,0.03511,0.05052
2011,Bremen,Germany,0.82804,162,162,0.76975,0.88633
2011,North Rhine-Westphalia,Germany,0.82334,4848,5711,0.81344,0.83323
2011,North Rhine-Westphalia,Southern Europe,0.03070,168,5711,0.02622,0.03517
2011,North Rhine-Westphalia,Central Asia,0.02145,133,5711,0.01769,0.02521
2011,North Rhine-Westphalia,Western Asia,0.03206,201,5711,0.02750,0.03663
2011,North Rhine-Westphalia,Eastern Europe,0.05839,307,5711,0.05231,0.06447
2011,North Rhine-Westphalia,Western Europe,0.01286,54,5711,0.00994,0.01578
2011,Hesse,Germany,0.81459,1671,1917,0.79719,0.83199
2011,Hesse,Southern Europe,0.04653,58,1917,0.03710,0.05596
2011,Hesse,Central Asia,0.01205,45,1917,0.00717,0.01694
2011,Hesse,Western Asia,0.02786,48,1917,0.02049,0.03523
2011,Hesse,Eastern Europe,0.05234,95,1917,0.04236,0.06231
2011,"Rhineland-Palatinate, Saarland",Germany,0.84860,1409,1593,0.83100,0.86621
2011,"Rhineland-Palatinate, Saarland",Southern Europe,0.02579,37,1593,0.01800,0.03358
2011,"Rhineland-Palatinate, Saarland",Central Asia,0.02646,37,1593,0.01858,0.03435
2011,"Rhineland-Palatinate, Saarland",Western Asia,0.02847,40,1593,0.02030,0.03665
2011,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03989,70,1593,0.03028,0.04951
2011,Baden-Wuerttemberg,Germany,0.81840,3041,3515,0.80565,0.83114
2011,Baden-Wuerttemberg,Southern Europe,0.06274,176,3515,0.05472,0.07076
2011,Baden-Wuerttemberg,Central Asia,0.02168,64,3515,0.01686,0.02649
2011,Baden-Wuerttemberg,Western Asia,0.01254,60,3515,0.00886,0.01622
2011,Baden-Wuerttemberg,Eastern Europe,0.04713,174,3515,0.04013,0.05414
2011,Bavaria,Germany,0.85815,4009,4444,0.84789,0.86841
2011,Bavaria,Southern Europe,0.02913,90,4444,0.02418,0.03407
2011,Bavaria,Central Asia,0.00746,37,4444,0.00493,0.00999
2011,Bavaria,Western Asia,0.01731,64,4444,0.01348,0.02115
2011,Bavaria,Eastern Europe,0.04839,190,4444,0.04208,0.05470
2011,Bavaria,Western Europe,0.02008,54,4444,0.01595,0.02420
2011,Berlin,Germany,0.92807,932,932,0.91148,0.94467
2011,Brandenburg,Germany,0.97511,1117,1117,0.96598,0.98425
2011,Mecklenburg-Western Pomerania,Germany,0.98922,654,654,0.98130,0.99714
2011,Saxony,Germany,0.97497,1818,1818,0.96779,0.98215
2011,Saxony-Anhalt,Germany,0.98349,1092,1092,0.97592,0.99105
2011,Thuringa,Germany,0.97565,1091,1091,0.96650,0.98480
2012,Schleswig-Holstein,Germany,0.89172,899,942,0.87186,0.91157
2012,Schleswig-Holstein,Eastern Europe,0.02528,43,942,0.01525,0.03531
2012,Hamburg,Germany,0.86555,393,393,0.83178,0.89932
2012,Lower Saxony,Germany,0.88256,2353,2556,0.87008,0.89505
2012,Lower Saxony,Central Asia,0.02108,64,2556,0.01551,0.02665
2012,Lower Saxony,Western Asia,0.01606,36,2556,0.01118,0.02093
2012,Lower Saxony,Eastern Europe,0.05129,103,2556,0.04274,0.05984
2012,Bremen,Germany,0.80953,168,168,0.74997,0.86909
2012,North Rhine-Westphalia,Germany,0.81881,4720,5568,0.80869,0.82892
2012,North Rhine-Westphalia,Southern Asia,0.00447,32,5568,0.00272,0.00623
2012,North Rhine-Westphalia,Southern Europe,0.03316,159,5568,0.02846,0.03787
2012,North Rhine-Westphalia,Central Asia,0.02209,132,5568,0.01823,0.02595
2012,North Rhine-Westphalia,Western Asia,0.02962,180,5568,0.02517,0.03408
2012,North Rhine-Westphalia,Eastern Europe,0.06016,295,5568,0.05391,0.06640
2012,North Rhine-Westphalia,Western Europe,0.01319,50,5568,0.01019,0.01618
2012,Hesse,Germany,0.81553,1633,1865,0.79792,0.83314
2012,Hesse,Southern Europe,0.04510,50,1865,0.03568,0.05452
2012,Hesse,Central Asia,0.01617,40,1865,0.01044,0.02189
2012,Hesse,Western Asia,0.03200,50,1865,0.02401,0.03999
2012,Hesse,Eastern Europe,0.05044,92,1865,0.04051,0.06038
2012,"Rhineland-Palatinate, Saarland",Germany,0.85238,1404,1538,0.83464,0.87011
2012,"Rhineland-Palatinate, Saarland",Southern Europe,0.03013,38,1538,0.02158,0.03867
2012,"Rhineland-Palatinate, Saarland",Central Asia,0.03155,34,1538,0.02281,0.04028
2012,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03749,62,1538,0.02799,0.04699
2012,Baden-Wuerttemberg,Germany,0.80634,2883,3316,0.79289,0.81979
2012,Baden-Wuerttemberg,Southern Europe,0.06328,156,3316,0.05499,0.07157
2012,Baden-Wuerttemberg,Central Asia,0.01799,58,3316,0.01346,0.02251
2012,Baden-Wuerttemberg,Western Asia,0.01096,41,3316,0.00742,0.01451
2012,Baden-Wuerttemberg,Eastern Europe,0.05831,178,3316,0.05034,0.06629
2012,Bavaria,Germany,0.84355,3922,4387,0.83280,0.85430
2012,Bavaria,Southern Europe,0.03359,90,4387,0.02826,0.03892
2012,Bavaria,Central Asia,0.01075,50,4387,0.00770,0.01381
2012,Bavaria,Western Asia,0.01972,61,4387,0.01561,0.02384
2012,Bavaria,Eastern Europe,0.04881,192,4387,0.04243,0.05519
2012,Bavaria,Western Europe,0.02708,72,4387,0.02227,0.03188
2012,Berlin,Germany,0.93299,966,1002,0.91750,0.94848
2012,Berlin,Eastern Europe,0.03636,36,1002,0.02476,0.04795
2012,Brandenburg,Germany,0.97220,1070,1070,0.96234,0.98205
2012,Mecklenburg-Western Pomerania,Germany,0.98368,627,627,0.97376,0.99361
2012,Saxony,Germany,0.96977,1820,1855,0.96198,0.97757
2012,Saxony,Eastern Europe,0.01876,35,1855,0.01258,0.02493
2012,Saxony-Anhalt,Germany,0.98143,1024,1024,0.97316,0.98970
2012,Thuringa,Germany,0.97437,1071,1071,0.96490,0.98384
2013,Schleswig-Holstein,Germany,0.89827,877,1009,0.87961,0.91693
2013,Schleswig-Holstein,Western Asia,0.02803,59,1009,0.01784,0.03822
2013,Schleswig-Holstein,Eastern Europe,0.02093,73,1009,0.01209,0.02976
2013,Hamburg,Germany,0.85525,399,479,0.82371,0.88679
2013,Hamburg,Eastern Europe,0.04394,80,479,0.02557,0.06231
2013,Lower Saxony,Germany,0.87750,2371,2910,0.86559,0.88942
2013,Lower Saxony,Southern Europe,0.00591,63,2910,0.00313,0.00870
2013,Lower Saxony,Central Asia,0.02121,109,2910,0.01597,0.02645
2013,Lower Saxony,Western Asia,0.02029,104,2910,0.01517,0.02541
2013,Lower Saxony,Eastern Europe,0.05248,263,2910,0.04438,0.06059
2013,Bremen,Germany,0.84871,169,169,0.79453,0.90290
2013,North Rhine-Westphalia,Germany,0.82711,4790,6416,0.81786,0.83637
2013,North Rhine-Westphalia,Southern Asia,0.00525,44,6416,0.00348,0.00702
2013,North Rhine-Westphalia,Southern Europe,0.02916,337,6416,0.02504,0.03328
2013,North Rhine-Westphalia,Central Asia,0.02189,251,6416,0.01831,0.02547
2013,North Rhine-Westphalia,Western Asia,0.02939,300,6416,0.02526,0.03353
2013,North Rhine-Westphalia,Eastern Europe,0.05731,604,6416,0.05162,0.06299
2013,North Rhine-Westphalia,Western Europe,0.00944,51,6416,0.00708,0.01181
2013,North Rhine-Westphalia,Sub-Saharan Africa,0.00511,39,6416,0.00336,0.00685
2013,Hesse,Germany,0.80925,1634,2166,0.79270,0.82580
2013,Hesse,Northern Africa,0.00769,34,2166,0.00401,0.01137
2013,Hesse,Southern Asia,0.01273,37,2166,0.00801,0.01745
2013,Hesse,Southern Europe,0.04316,117,2166,0.03460,0.05172
2013,Hesse,Central Asia,0.01155,70,2166,0.00705,0.01605
2013,Hesse,Western Asia,0.03367,88,2166,0.02607,0.04127
2013,Hesse,Eastern Europe,0.04761,186,2166,0.03864,0.05658
2013,"Rhineland-Palatinate, Saarland",Germany,0.84677,1359,1735,0.82981,0.86372
2013,"Rhineland-Palatinate, Saarland",Southern Europe,0.02598,95,1735,0.01850,0.03347
2013,"Rhineland-Palatinate, Saarland",Central Asia,0.02494,69,1735,0.01760,0.03228
2013,"Rhineland-Palatinate, Saarland",Western Asia,0.01798,61,1735,0.01173,0.02424
2013,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04983,151,1735,0.03959,0.06007
2013,Baden-Wuerttemberg,Germany,0.79663,2845,3744,0.78374,0.80952
2013,Baden-Wuerttemberg,Southern Europe,0.05714,290,3744,0.04971,0.06458
2013,Baden-Wuerttemberg,Central Asia,0.02460,119,3744,0.01963,0.02956
2013,Baden-Wuerttemberg,Western Asia,0.02277,117,3744,0.01799,0.02755
2013,Baden-Wuerttemberg,Eastern Europe,0.05271,341,3744,0.04555,0.05987
2013,Baden-Wuerttemberg,Western Europe,0.01411,32,3744,0.01033,0.01789
2013,Bavaria,Germany,0.84515,3887,4870,0.83499,0.85531
2013,Bavaria,Southern Europe,0.02966,221,4870,0.02490,0.03443
2013,Bavaria,Central Asia,0.01292,142,4870,0.00975,0.01609
2013,Bavaria,Western Asia,0.01745,110,4870,0.01377,0.02113
2013,Bavaria,Eastern Europe,0.05310,432,4870,0.04680,0.05939
2013,Bavaria,Western Europe,0.02124,78,4870,0.01719,0.02529
2013,Berlin,Germany,0.90550,970,1127,0.88841,0.92259
2013,Berlin,Southern Europe,0.01594,47,1127,0.00862,0.02325
2013,Berlin,Western Asia,0.01962,45,1127,0.01152,0.02772
2013,Berlin,Eastern Europe,0.02774,65,1127,0.01815,0.03733
2013,Brandenburg,Germany,0.94331,1012,1120,0.92976,0.95686
2013,Brandenburg,Central Asia,0.00838,31,1120,0.00304,0.01372
2013,Brandenburg,Eastern Europe,0.03855,77,1120,0.02727,0.04984
2013,Mecklenburg-Western Pomerania,Germany,0.97551,587,587,0.96299,0.98802
2013,Saxony,Germany,0.96896,1713,1777,0.96090,0.97703
2013,Saxony,Eastern Europe,0.01620,64,1777,0.01033,0.02207
2013,Saxony-Anhalt,Germany,0.96548,988,1032,0.95433,0.97662
2013,Saxony-Anhalt,Eastern Europe,0.01571,44,1032,0.00812,0.02331
2013,Thuringa,Germany,0.96735,1005,1005,0.95636,0.97834
2014,Schleswig-Holstein,Germany,0.88769,765,873,0.86673,0.90865
2014,Schleswig-Holstein,Western Asia,0.03140,47,873,0.01983,0.04298
2014,Schleswig-Holstein,Eastern Europe,0.02015,61,873,0.01082,0.02947
2014,Hamburg,Germany,0.85540,337,392,0.82054,0.89026
2014,Hamburg,Eastern Europe,0.03938,55,392,0.02010,0.05866
2014,Lower Saxony,Germany,0.87276,2161,2613,0.85998,0.88554
2014,Lower Saxony,Southern Europe,0.00598,50,2613,0.00302,0.00894
2014,Lower Saxony,Central Asia,0.02060,87,2613,0.01515,0.02605
2014,Lower Saxony,Western Asia,0.02546,95,2613,0.01942,0.03150
2014,Lower Saxony,Eastern Europe,0.05074,220,2613,0.04233,0.05916
2014,Bremen,Germany,0.84917,152,152,0.79209,0.90625
2014,North Rhine-Westphalia,Germany,0.83307,4359,5650,0.82335,0.84280
2014,North Rhine-Westphalia,Southern Asia,0.00467,36,5650,0.00289,0.00645
2014,North Rhine-Westphalia,Southern Europe,0.02805,269,5650,0.02374,0.03235
2014,North Rhine-Westphalia,Central Asia,0.02047,208,5650,0.01678,0.02416
2014,North Rhine-Westphalia,Western Asia,0.03181,253,5650,0.02723,0.03639
2014,North Rhine-Westphalia,Eastern Europe,0.04795,476,5650,0.04237,0.05352
2014,North Rhine-Westphalia,Western Europe,0.01215,49,5650,0.00929,0.01501
2014,Hesse,Germany,0.81102,1462,1864,0.79325,0.82880
2014,Hesse,Southern Asia,0.01871,33,1864,0.01256,0.02486
2014,Hesse,Southern Europe,0.03942,92,1864,0.03058,0.04826
2014,Hesse,Central Asia,0.01211,58,1864,0.00714,0.01707
2014,Hesse,Western Asia,0.03732,71,1864,0.02871,0.04592
2014,Hesse,Eastern Europe,0.04250,148,1864,0.03334,0.05166
2014,"Rhineland-Palatinate, Saarland",Germany,0.83720,1236,1571,0.81894,0.85547
2014,"Rhineland-Palatinate, Saarland",Southern Europe,0.03177,85,1571,0.02310,0.04045
2014,"Rhineland-Palatinate, Saarland",Central Asia,0.02528,63,1571,0.01751,0.03304
2014,"Rhineland-Palatinate, Saarland",Western Asia,0.02328,58,1571,0.01582,0.03074
2014,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04670,129,1571,0.03626,0.05714
2014,Baden-Wuerttemberg,Germany,0.79773,2524,3204,0.78382,0.81164
2014,Baden-Wuerttemberg,Southern Europe,0.05670,229,3204,0.04869,0.06471
2014,Baden-Wuerttemberg,Central Asia,0.02093,90,3204,0.01597,0.02589
2014,Baden-Wuerttemberg,Western Asia,0.02174,84,3204,0.01669,0.02679
2014,Baden-Wuerttemberg,Eastern Europe,0.05782,277,3204,0.04973,0.06590
2014,Bavaria,Germany,0.84099,3556,4385,0.83016,0.85181
2014,Bavaria,Southern Europe,0.03020,195,4385,0.02513,0.03527
2014,Bavaria,Central Asia,0.01323,107,4385,0.00984,0.01661
2014,Bavaria,Western Asia,0.01961,92,4385,0.01551,0.02372
2014,Bavaria,Eastern Europe,0.04697,359,4385,0.04071,0.05324
2014,Bavaria,Western Europe,0.02341,76,4385,0.01893,0.02788
2014,Berlin,Germany,0.89975,866,946,0.88060,0.91890
2014,Berlin,Southern Europe,0.01555,31,946,0.00766,0.02343
2014,Berlin,Eastern Europe,0.02772,49,946,0.01725,0.03819
2014,Brandenburg,Germany,0.94945,938,996,0.93583,0.96306
2014,Brandenburg,Eastern Europe,0.02749,58,996,0.01733,0.03766
2014,Mecklenburg-Western Pomerania,Germany,0.97588,545,545,0.96299,0.98877
2014,Saxony,Germany,0.96962,1550,1613,0.96125,0.97800
2014,Saxony,Eastern Europe,0.01957,63,1613,0.01281,0.02633
2014,Saxony-Anhalt,Germany,0.96574,908,940,0.95411,0.97738
2014,Saxony-Anhalt,Eastern Europe,0.01348,32,940,0.00610,0.02085
2014,Thuringa,Germany,0.96401,963,963,0.95224,0.97578
2015,Schleswig-Holstein,Germany,0.89887,741,857,0.87868,0.91907
2015,Schleswig-Holstein,Southern Europe,0.02462,32,857,0.01424,0.03500
2015,Schleswig-Holstein,Western Asia,0.01931,31,857,0.01009,0.02853
2015,Schleswig-Holstein,Eastern Europe,0.01745,53,857,0.00868,0.02623
2015,Hamburg,Germany,0.84992,337,390,0.81443,0.88541
2015,Hamburg,Eastern Europe,0.03568,53,390,0.01725,0.05411
2015,Lower Saxony,Germany,0.86240,2047,2584,0.84911,0.87568
2015,Lower Saxony,Southern Europe,0.00854,73,2584,0.00499,0.01209
2015,Lower Saxony,Central Asia,0.02540,90,2584,0.01933,0.03147
2015,Lower Saxony,Western Asia,0.02307,109,2584,0.01728,0.02886
2015,Lower Saxony,Eastern Europe,0.05426,265,2584,0.04552,0.06300
2015,Bremen,Germany,0.83466,127,127,0.76979,0.89952
2015,North Rhine-Westphalia,Germany,0.82862,4130,5601,0.81875,0.83849
2015,North Rhine-Westphalia,Northern Africa,0.00267,41,5601,0.00132,0.00403
2015,North Rhine-Westphalia,Southern Asia,0.00563,46,5601,0.00367,0.00759
2015,North Rhine-Westphalia,Southern Europe,0.03004,300,5601,0.02557,0.03451
2015,North Rhine-Westphalia,Central Asia,0.02068,197,5601,0.01695,0.02441
2015,North Rhine-Westphalia,Western Asia,0.03643,276,5601,0.03152,0.04134
2015,North Rhine-Westphalia,Eastern Europe,0.04980,566,5601,0.04410,0.05550
2015,North Rhine-Westphalia,Western Europe,0.01099,45,5601,0.00826,0.01372
2015,Hesse,Germany,0.80422,1369,1823,0.78600,0.82244
2015,Hesse,Southern Asia,0.01791,45,1823,0.01182,0.02399
2015,Hesse,Southern Europe,0.04174,98,1823,0.03256,0.05092
2015,Hesse,Central Asia,0.01398,53,1823,0.00859,0.01937
2015,Hesse,Western Asia,0.03230,68,1823,0.02419,0.04042
2015,Hesse,Eastern Europe,0.04581,190,1823,0.03621,0.05541
2015,"Rhineland-Palatinate, Saarland",Germany,0.81976,1194,1587,0.80084,0.83867
2015,"Rhineland-Palatinate, Saarland",Southern Europe,0.02382,85,1587,0.01631,0.03132
2015,"Rhineland-Palatinate, Saarland",Central Asia,0.03869,66,1587,0.02919,0.04818
2015,"Rhineland-Palatinate, Saarland",Western Asia,0.02862,68,1587,0.02042,0.03683
2015,"Rhineland-Palatinate, Saarland",Eastern Europe,0.05608,174,1587,0.04475,0.06740
2015,Baden-Wuerttemberg,Germany,0.79906,2401,3170,0.78511,0.81301
2015,Baden-Wuerttemberg,Southern Europe,0.06318,264,3170,0.05471,0.07166
2015,Baden-Wuerttemberg,Central Asia,0.01868,68,3170,0.01397,0.02340
2015,Baden-Wuerttemberg,Western Asia,0.02233,78,3170,0.01719,0.02748
2015,Baden-Wuerttemberg,Eastern Europe,0.05667,327,3170,0.04862,0.06472
2015,Baden-Wuerttemberg,Western Europe,0.01068,32,3170,0.00710,0.01426
2015,Bavaria,Germany,0.83286,3401,4338,0.82176,0.84397
2015,Bavaria,Southern Europe,0.03177,208,4338,0.02655,0.03698
2015,Bavaria,Central Asia,0.01358,98,4338,0.01013,0.01702
2015,Bavaria,Western Asia,0.01576,77,4338,0.01205,0.01946
2015,Bavaria,Eastern Europe,0.05717,472,4338,0.05026,0.06408
2015,Bavaria,Western Europe,0.02455,82,4338,0.01994,0.02916
2015,Berlin,Germany,0.88011,809,924,0.85915,0.90106
2015,Berlin,Southern Europe,0.02366,48,924,0.01386,0.03347
2015,Berlin,Eastern Europe,0.02957,67,924,0.01864,0.04050
2015,Brandenburg,Germany,0.94473,911,977,0.93040,0.95907
2015,Brandenburg,Eastern Europe,0.03190,66,977,0.02088,0.04293
2015,Mecklenburg-Western Pomerania,Germany,0.98076,544,544,0.96920,0.99231
2015,Saxony,Germany,0.96643,1473,1529,0.95740,0.97547
2015,Saxony,Eastern Europe,0.01934,56,1529,0.01243,0.02624
2015,Saxony-Anhalt,Germany,0.96921,852,852,0.95760,0.98082
2015,Thuringa,Germany,0.94052,896,955,0.92551,0.95553
2015,Thuringa,Eastern Europe,0.03441,59,955,0.02285,0.04598
2016,Schleswig-Holstein,Germany,0.88074,684,949,0.86010,0.90137
2016,Schleswig-Holstein,Southern Asia,0.00763,36,949,0.00209,0.01316
2016,Schleswig-Holstein,Western Asia,0.01738,166,949,0.00906,0.02570
2016,Schleswig-Holstein,Eastern Europe,0.02566,63,949,0.01559,0.03572
2016,Hamburg,Germany,0.83519,322,406,0.79905,0.87132
2016,Hamburg,Western Asia,0.04998,31,406,0.02876,0.07121
2016,Hamburg,Eastern Europe,0.03777,53,406,0.01920,0.05634
2016,Lower Saxony,Germany,0.85808,1933,2710,0.84493,0.87122
2016,Lower Saxony,Southern Asia,0.00604,33,2710,0.00312,0.00896
2016,Lower Saxony,Southern Europe,0.00808,80,2710,0.00471,0.01145
2016,Lower Saxony,Central Asia,0.02351,85,2710,0.01781,0.02922
2016,Lower Saxony,Western Asia,0.03383,374,2710,0.02702,0.04063
2016,Lower Saxony,Eastern Europe,0.04464,205,2710,0.03686,0.05241
2016,Bremen,Germany,0.81889,121,162,0.75941,0.87838
2016,Bremen,Western Asia,0.04742,41,162,0.01459,0.08025
2016,North Rhine-Westphalia,Germany,0.82218,3858,5815,0.81236,0.83201
2016,North Rhine-Westphalia,Northern Africa,0.00271,36,5815,0.00138,0.00405
2016,North Rhine-Westphalia,Southern Asia,0.00614,100,5815,0.00413,0.00815
2016,North Rhine-Westphalia,Southern Europe,0.03437,311,5815,0.02969,0.03906
2016,North Rhine-Westphalia,Central Asia,0.01909,165,5815,0.01557,0.02261
2016,North Rhine-Westphalia,Western Asia,0.03878,772,5815,0.03381,0.04374
2016,North Rhine-Westphalia,Eastern Europe,0.04929,481,5815,0.04373,0.05486
2016,North Rhine-Westphalia,Western Europe,0.00873,37,5815,0.00634,0.01112
2016,North Rhine-Westphalia,Sub-Saharan Africa,0.00392,55,5815,0.00232,0.00553
2016,Hesse,Germany,0.80532,1246,1840,0.78722,0.82342
2016,Hesse,Southern Asia,0.02188,84,1840,0.01520,0.02857
2016,Hesse,Southern Europe,0.02984,60,1840,0.02206,0.03761
2016,Hesse,Central Asia,0.01411,44,1840,0.00872,0.01950
