year,bula_h,quintil_oecd,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Hesse,3rd Quintile,Germany,0.82156,202,202,0.76863,0.87450
2005,Hesse,4th Quintile,Germany,0.90636,260,260,0.87088,0.94184
2005,Hesse,5th Quintile,Germany,0.93851,458,458,0.91648,0.96053
2005,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.72531,148,148,0.65315,0.79747
2005,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.83882,168,168,0.78305,0.89458
2005,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.87120,196,196,0.82418,0.91822
2005,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.90846,240,240,0.87190,0.94502
2005,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.92617,308,308,0.89692,0.95542
2005,Baden-Wuerttemberg,1st Quintile,Germany,0.57459,164,267,0.51517,0.63401
2005,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.11444,56,267,0.07618,0.15269
2005,Baden-Wuerttemberg,1st Quintile,Western Asia,0.09611,47,267,0.06069,0.13153
2005,Baden-Wuerttemberg,2nd Quintile,Germany,0.69381,262,350,0.64546,0.74217
2005,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.15794,53,350,0.11968,0.19620
2005,Baden-Wuerttemberg,2nd Quintile,Western Asia,0.03304,35,350,0.01429,0.05180
2005,Baden-Wuerttemberg,3rd Quintile,Germany,0.79570,348,387,0.75548,0.83592
2005,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.05433,39,387,0.03171,0.07694
2005,Baden-Wuerttemberg,4th Quintile,Germany,0.82630,455,493,0.79282,0.85978
2005,Baden-Wuerttemberg,4th Quintile,Southern Europe,0.07579,38,493,0.05240,0.09917
2005,Baden-Wuerttemberg,5th Quintile,Germany,0.91765,755,755,0.89803,0.93727
2005,Bavaria,1st Quintile,Germany,0.70982,219,250,0.65345,0.76619
2005,Bavaria,1st Quintile,Western Asia,0.08280,31,250,0.04857,0.11703
2005,Bavaria,2nd Quintile,Germany,0.83593,364,364,0.79783,0.87403
2005,Bavaria,3rd Quintile,Germany,0.88006,430,430,0.84932,0.91080
2005,Bavaria,4th Quintile,Germany,0.91216,584,584,0.88918,0.93514
2005,Bavaria,5th Quintile,Germany,0.90551,963,963,0.88702,0.92399
2005,Berlin,1st Quintile,Germany,0.77635,141,141,0.70732,0.84537
2005,Berlin,2nd Quintile,Germany,0.91936,107,107,0.86752,0.97119
2005,Berlin,3rd Quintile,Germany,0.92516,113,113,0.87642,0.97389
2005,Berlin,4th Quintile,Germany,0.96577,149,149,0.93647,0.99506
2005,Berlin,5th Quintile,Germany,0.97204,192,192,0.94866,0.99542
2005,Brandenburg,1st Quintile,Germany,0.99541,152,152,0.98464,1.00619
2005,Brandenburg,2nd Quintile,Germany,0.97795,209,209,0.95799,0.99790
2005,Brandenburg,3rd Quintile,Germany,0.97240,166,166,0.94740,0.99740
2005,Brandenburg,4th Quintile,Germany,0.98976,203,203,0.97587,1.00364
2005,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.95476,96,96,0.91297,0.99655
2005,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.96031,134,134,0.92713,0.99349
2005,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.95551,87,87,0.91193,0.99909
2005,Mecklenburg-Western Pomerania,5th Quintile,Germany,0.94878,82,82,0.90077,0.99679
2005,Saxony,1st Quintile,Germany,0.96235,304,304,0.94091,0.98378
2005,Saxony,2nd Quintile,Germany,0.97897,359,359,0.96411,0.99383
2005,Saxony,3rd Quintile,Germany,0.97638,336,336,0.96012,0.99264
2005,Saxony,4th Quintile,Germany,0.97910,291,291,0.96263,0.99556
2005,Saxony,5th Quintile,Germany,0.97948,205,205,0.96002,0.99893
2005,Saxony-Anhalt,1st Quintile,Germany,0.98087,170,170,0.96022,1.00152
2005,Saxony-Anhalt,2nd Quintile,Germany,0.93062,204,204,0.89567,0.96558
2005,Saxony-Anhalt,3rd Quintile,Germany,0.97418,215,215,0.95293,0.99543
2005,Saxony-Anhalt,4th Quintile,Germany,0.97627,165,165,0.95297,0.99956
2005,Thuringa,1st Quintile,Germany,0.94902,193,193,0.91790,0.98013
2005,Thuringa,2nd Quintile,Germany,0.96557,216,216,0.94120,0.98994
2005,Thuringa,3rd Quintile,Germany,0.99049,196,196,0.97687,1.00411
2005,Thuringa,4th Quintile,Germany,0.99184,156,156,0.97768,1.00600
2005,Thuringa,5th Quintile,Germany,0.99832,115,115,0.99079,1.00584
2006,Schleswig-Holstein,1st Quintile,Germany,0.75750,59,59,0.64720,0.86781
2006,Schleswig-Holstein,2nd Quintile,Germany,0.92446,85,85,0.86794,0.98097
2006,Schleswig-Holstein,3rd Quintile,Germany,0.96017,99,99,0.92146,0.99889
2006,Schleswig-Holstein,4th Quintile,Germany,0.87679,132,132,0.82050,0.93307
2006,Schleswig-Holstein,5th Quintile,Germany,0.90792,175,175,0.86496,0.95088
2006,Hamburg,1st Quintile,Germany,0.85752,34,34,0.73825,0.97678
2006,Hamburg,3rd Quintile,Germany,0.92250,32,32,0.82837,1.01662
2006,Hamburg,5th Quintile,Germany,0.94172,92,92,0.89359,0.98985
2006,Lower Saxony,1st Quintile,Germany,0.69256,161,161,0.62106,0.76406
2006,Lower Saxony,2nd Quintile,Germany,0.90026,240,240,0.86227,0.93825
2006,Lower Saxony,3rd Quintile,Germany,0.89847,254,254,0.86125,0.93569
2006,Lower Saxony,4th Quintile,Germany,0.93416,365,365,0.90868,0.95964
2006,Lower Saxony,5th Quintile,Germany,0.95970,506,506,0.94255,0.97685
2006,Bremen,2nd Quintile,Germany,0.92949,33,33,0.84080,1.01819
2006,North Rhine-Westphalia,1st Quintile,Germany,0.65840,442,613,0.62083,0.69598
2006,North Rhine-Westphalia,1st Quintile,Southern Europe,0.04734,32,613,0.03051,0.06416
2006,North Rhine-Westphalia,1st Quintile,Western Asia,0.13011,82,613,0.10346,0.15677
2006,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.09971,57,613,0.07598,0.12345
2006,North Rhine-Westphalia,2nd Quintile,Germany,0.81981,497,569,0.78820,0.85142
2006,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.04069,35,569,0.02444,0.05694
2006,North Rhine-Westphalia,2nd Quintile,Western Asia,0.03832,37,569,0.02253,0.05411
2006,North Rhine-Westphalia,3rd Quintile,Germany,0.84709,580,617,0.81867,0.87551
2006,North Rhine-Westphalia,3rd Quintile,Eastern Europe,0.04560,37,617,0.02912,0.06207
2006,North Rhine-Westphalia,4th Quintile,Germany,0.90899,724,755,0.88846,0.92952
2006,North Rhine-Westphalia,4th Quintile,Eastern Europe,0.03999,31,755,0.02600,0.05397
2006,North Rhine-Westphalia,5th Quintile,Germany,0.92514,1234,1269,0.91065,0.93962
2006,North Rhine-Westphalia,5th Quintile,Eastern Europe,0.02617,35,1269,0.01738,0.03496
2006,Hesse,1st Quintile,Germany,0.58263,107,107,0.48875,0.67650
2006,Hesse,2nd Quintile,Germany,0.73888,128,128,0.66249,0.81528
2006,Hesse,3rd Quintile,Germany,0.72301,188,188,0.65887,0.78715
2006,Hesse,4th Quintile,Germany,0.88089,220,220,0.83799,0.92379
2006,Hesse,5th Quintile,Germany,0.92452,455,455,0.90022,0.94882
2006,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.85676,150,150,0.80051,0.91301
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.78731,162,162,0.72410,0.85052
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.86403,197,197,0.81604,0.91201
2006,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.90930,222,222,0.87143,0.94716
2006,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.89898,290,290,0.86423,0.93372
2006,Baden-Wuerttemberg,1st Quintile,Germany,0.60110,172,246,0.53979,0.66242
2006,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.09985,33,246,0.06231,0.13739
2006,Baden-Wuerttemberg,1st Quintile,Western Asia,0.10074,41,246,0.06305,0.13842
2006,Baden-Wuerttemberg,2nd Quintile,Germany,0.71066,244,333,0.66188,0.75944
2006,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.13163,49,333,0.09526,0.16800
2006,Baden-Wuerttemberg,2nd Quintile,Western Asia,0.05495,40,333,0.03043,0.07946
2006,Baden-Wuerttemberg,3rd Quintile,Germany,0.77124,312,352,0.72730,0.81519
2006,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.09040,40,352,0.06040,0.12040
2006,Baden-Wuerttemberg,4th Quintile,Germany,0.83196,464,464,0.79790,0.86602
2006,Baden-Wuerttemberg,5th Quintile,Germany,0.89421,742,742,0.87206,0.91635
2006,Bavaria,1st Quintile,Germany,0.71215,254,290,0.65995,0.76435
2006,Bavaria,1st Quintile,Western Asia,0.10726,36,290,0.07158,0.14294
2006,Bavaria,2nd Quintile,Germany,0.83931,328,328,0.79950,0.87911
2006,Bavaria,3rd Quintile,Germany,0.86786,443,443,0.83629,0.89943
2006,Bavaria,4th Quintile,Germany,0.89937,542,542,0.87402,0.92472
2006,Bavaria,5th Quintile,Germany,0.91814,876,876,0.89997,0.93630
2006,Berlin,1st Quintile,Germany,0.84790,120,120,0.78338,0.91243
2006,Berlin,2nd Quintile,Germany,0.89802,108,108,0.84068,0.95536
2006,Berlin,3rd Quintile,Germany,0.93524,108,108,0.88861,0.98187
2006,Berlin,4th Quintile,Germany,0.91255,134,134,0.86454,0.96056
2006,Berlin,5th Quintile,Germany,0.94376,191,191,0.91100,0.97652
2006,Brandenburg,1st Quintile,Germany,0.98317,144,144,0.96208,1.00425
2006,Brandenburg,2nd Quintile,Germany,0.98178,198,198,0.96310,1.00046
2006,Brandenburg,3rd Quintile,Germany,0.98373,200,200,0.96615,1.00131
2006,Brandenburg,4th Quintile,Germany,0.99322,150,150,0.98005,1.00640
2006,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.97514,107,107,0.94549,1.00478
2006,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.93984,125,125,0.89799,0.98169
2006,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.99086,82,82,0.97014,1.01158
2006,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.99260,72,72,0.97267,1.01254
2006,Mecklenburg-Western Pomerania,5th Quintile,Germany,0.94644,95,95,0.90092,0.99195
2006,Saxony,1st Quintile,Germany,0.94743,311,311,0.92258,0.97227
2006,Saxony,2nd Quintile,Germany,0.97475,321,321,0.95757,0.99194
2006,Saxony,3rd Quintile,Germany,0.97520,346,346,0.95879,0.99161
2006,Saxony,4th Quintile,Germany,0.99396,263,263,0.98459,1.00334
2006,Saxony-Anhalt,1st Quintile,Germany,0.99013,146,146,0.97405,1.00622
2006,Saxony-Anhalt,2nd Quintile,Germany,0.95027,191,191,0.91936,0.98118
2006,Saxony-Anhalt,3rd Quintile,Germany,0.96570,225,225,0.94186,0.98953
2006,Saxony-Anhalt,4th Quintile,Germany,0.98210,144,144,0.96037,1.00383
2006,Saxony-Anhalt,5th Quintile,Germany,0.97200,125,125,0.94296,1.00104
2006,Thuringa,1st Quintile,Germany,0.98131,180,180,0.96148,1.00115
2006,Thuringa,2nd Quintile,Germany,0.95727,196,196,0.92889,0.98566
2006,Thuringa,3rd Quintile,Germany,0.96547,162,162,0.93727,0.99367
2006,Thuringa,4th Quintile,Germany,0.99362,184,184,0.98209,1.00516
2006,Thuringa,5th Quintile,Germany,0.99840,106,106,0.99077,1.00604
2007,Schleswig-Holstein,1st Quintile,Germany,0.83935,95,95,0.76512,0.91359
2007,Schleswig-Holstein,2nd Quintile,Germany,0.93240,87,87,0.87933,0.98546
2007,Schleswig-Holstein,3rd Quintile,Germany,0.90285,134,134,0.85252,0.95319
2007,Schleswig-Holstein,4th Quintile,Germany,0.86932,88,88,0.79850,0.94015
2007,Schleswig-Holstein,5th Quintile,Germany,0.95051,174,174,0.91819,0.98283
2007,Hamburg,1st Quintile,Germany,0.74065,32,32,0.58636,0.89493
2007,Hamburg,2nd Quintile,Germany,0.89099,54,54,0.80708,0.97489
2007,Hamburg,3rd Quintile,Germany,0.96054,37,37,0.89694,1.02414
2007,Hamburg,4th Quintile,Germany,0.99050,67,67,0.96710,1.01390
2007,Hamburg,5th Quintile,Germany,0.93004,81,81,0.87414,0.98594
2007,Lower Saxony,1st Quintile,Germany,0.80973,200,200,0.75519,0.86426
2007,Lower Saxony,2nd Quintile,Germany,0.82991,265,265,0.78458,0.87523
2007,Lower Saxony,3rd Quintile,Germany,0.92018,292,292,0.88904,0.95132
2007,Lower Saxony,4th Quintile,Germany,0.90842,396,396,0.87997,0.93686
2007,Lower Saxony,5th Quintile,Germany,0.95191,526,526,0.93361,0.97021
2007,North Rhine-Westphalia,1st Quintile,Germany,0.70969,491,641,0.67452,0.74486
2007,North Rhine-Westphalia,1st Quintile,Southern Europe,0.03385,35,641,0.01984,0.04786
2007,North Rhine-Westphalia,1st Quintile,Western Asia,0.10040,69,641,0.07711,0.12368
2007,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.07631,46,641,0.05574,0.09688
2007,North Rhine-Westphalia,2nd Quintile,Germany,0.80347,531,598,0.77159,0.83535
2007,North Rhine-Westphalia,2nd Quintile,Western Asia,0.04492,31,598,0.02830,0.06153
2007,North Rhine-Westphalia,2nd Quintile,Eastern Europe,0.06183,36,598,0.04251,0.08115
2007,North Rhine-Westphalia,3rd Quintile,Germany,0.85545,637,703,0.82943,0.88146
2007,North Rhine-Westphalia,3rd Quintile,Western Asia,0.03608,31,703,0.02228,0.04987
2007,North Rhine-Westphalia,3rd Quintile,Eastern Europe,0.04060,35,703,0.02600,0.05520
2007,North Rhine-Westphalia,4th Quintile,Germany,0.93854,807,807,0.92196,0.95512
2007,North Rhine-Westphalia,5th Quintile,Germany,0.91985,1235,1271,0.90492,0.93478
2007,North Rhine-Westphalia,5th Quintile,Eastern Europe,0.03154,36,1271,0.02193,0.04116
2007,Hesse,1st Quintile,Germany,0.65849,128,128,0.57601,0.74097
2007,Hesse,2nd Quintile,Germany,0.73353,158,158,0.66437,0.80269
2007,Hesse,3rd Quintile,Germany,0.81917,200,200,0.76569,0.87264
2007,Hesse,4th Quintile,Germany,0.84593,256,256,0.80162,0.89024
2007,Hesse,5th Quintile,Germany,0.95080,473,473,0.93129,0.97031
2007,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.78447,130,130,0.71351,0.85543
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.85084,173,173,0.79760,0.90408
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.83641,179,179,0.78206,0.89075
2007,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.90361,243,243,0.86643,0.94080
2007,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.94460,315,315,0.91930,0.96990
2007,Baden-Wuerttemberg,1st Quintile,Germany,0.61693,208,286,0.56049,0.67337
2007,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.11731,34,286,0.07995,0.15467
2007,Baden-Wuerttemberg,1st Quintile,Western Asia,0.08255,44,286,0.05060,0.11450
2007,Baden-Wuerttemberg,2nd Quintile,Germany,0.70578,262,309,0.65489,0.75667
2007,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.14055,47,309,0.10174,0.17937
2007,Baden-Wuerttemberg,3rd Quintile,Germany,0.78012,343,374,0.73809,0.82215
2007,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.08277,31,374,0.05481,0.11074
2007,Baden-Wuerttemberg,4th Quintile,Germany,0.83752,478,478,0.80442,0.87063
2007,Baden-Wuerttemberg,5th Quintile,Germany,0.91036,770,770,0.89017,0.93055
2007,Bavaria,1st Quintile,Germany,0.71444,281,281,0.66154,0.76735
2007,Bavaria,2nd Quintile,Germany,0.78841,403,403,0.74848,0.82833
2007,Bavaria,3rd Quintile,Germany,0.88621,505,505,0.85849,0.91394
2007,Bavaria,4th Quintile,Germany,0.91695,602,602,0.89489,0.93902
2007,Bavaria,5th Quintile,Germany,0.91587,881,881,0.89753,0.93421
2007,Berlin,1st Quintile,Germany,0.79316,116,116,0.71913,0.86719
2007,Berlin,2nd Quintile,Germany,0.87349,120,120,0.81376,0.93322
2007,Berlin,3rd Quintile,Germany,0.95637,128,128,0.92084,0.99190
2007,Berlin,4th Quintile,Germany,0.95589,152,152,0.92314,0.98864
2007,Berlin,5th Quintile,Germany,0.94757,188,188,0.91563,0.97952
2007,Brandenburg,1st Quintile,Germany,0.96274,152,152,0.93253,0.99295
2007,Brandenburg,2nd Quintile,Germany,0.97377,185,185,0.95068,0.99686
2007,Brandenburg,3rd Quintile,Germany,0.99349,189,189,0.98199,1.00499
2007,Brandenburg,4th Quintile,Germany,0.99434,179,179,0.98332,1.00536
2007,Brandenburg,5th Quintile,Germany,0.99423,157,157,0.98233,1.00612
2007,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.98670,114,114,0.96557,1.00782
2007,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.95956,103,103,0.92134,0.99779
2007,Mecklenburg-Western Pomerania,3rd Quintile,Germany,0.99042,108,108,0.97196,1.00888
2007,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.99413,89,89,0.97818,1.01009
2007,Saxony,1st Quintile,Germany,0.94761,331,331,0.92357,0.97165
2007,Saxony,2nd Quintile,Germany,0.97506,314,314,0.95779,0.99234
2007,Saxony,3rd Quintile,Germany,0.98019,381,381,0.96618,0.99420
2007,Saxony,4th Quintile,Germany,0.99863,301,301,0.99445,1.00281
2007,Saxony-Anhalt,1st Quintile,Germany,0.99253,165,165,0.97935,1.00571
2007,Saxony-Anhalt,2nd Quintile,Germany,0.96750,189,189,0.94216,0.99285
2007,Saxony-Anhalt,3rd Quintile,Germany,0.95084,209,209,0.92145,0.98022
2007,Saxony-Anhalt,5th Quintile,Germany,0.98654,128,128,0.96650,1.00658
2007,Thuringa,1st Quintile,Germany,0.96679,187,187,0.94103,0.99254
2007,Thuringa,2nd Quintile,Germany,0.96260,221,221,0.93753,0.98768
2007,Thuringa,3rd Quintile,Germany,0.97912,186,186,0.95851,0.99972
2007,Thuringa,4th Quintile,Germany,0.99297,201,201,0.98139,1.00455
2007,Thuringa,5th Quintile,Germany,0.98626,114,114,0.96480,1.00772
2008,Schleswig-Holstein,1st Quintile,Germany,0.83988,88,88,0.76282,0.91694
2008,Schleswig-Holstein,2nd Quintile,Germany,0.92227,71,71,0.85955,0.98500
2008,Schleswig-Holstein,3rd Quintile,Germany,0.93947,118,118,0.89626,0.98268
2008,Schleswig-Holstein,4th Quintile,Germany,0.87540,106,106,0.81222,0.93857
2008,Schleswig-Holstein,5th Quintile,Germany,0.91254,135,135,0.86470,0.96037
2008,Hamburg,1st Quintile,Germany,0.64957,34,34,0.48679,0.81236
2008,Hamburg,2nd Quintile,Germany,0.96442,46,46,0.91030,1.01854
2008,Hamburg,3rd Quintile,Germany,0.97830,39,39,0.93197,1.02463
2008,Hamburg,4th Quintile,Germany,0.96937,60,60,0.92540,1.01334
2008,Hamburg,5th Quintile,Germany,0.93539,83,83,0.88218,0.98860
2008,Lower Saxony,1st Quintile,Germany,0.79222,187,187,0.73391,0.85053
2008,Lower Saxony,2nd Quintile,Germany,0.88229,284,284,0.84474,0.91984
2008,Lower Saxony,3rd Quintile,Germany,0.89642,270,270,0.86001,0.93284
2008,Lower Saxony,4th Quintile,Germany,0.95863,381,381,0.93861,0.97866
2008,Lower Saxony,5th Quintile,Germany,0.96869,497,497,0.95337,0.98402
2008,North Rhine-Westphalia,1st Quintile,Germany,0.70075,469,586,0.66364,0.73786
2008,North Rhine-Westphalia,1st Quintile,Western Asia,0.11608,72,586,0.09013,0.14204
2008,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.07596,45,586,0.05449,0.09743
2008,North Rhine-Westphalia,2nd Quintile,Germany,0.83414,533,533,0.80253,0.86575
2008,North Rhine-Westphalia,3rd Quintile,Germany,0.81962,583,627,0.78950,0.84974
2008,North Rhine-Westphalia,3rd Quintile,Eastern Europe,0.07447,44,627,0.05391,0.09504
2008,North Rhine-Westphalia,4th Quintile,Germany,0.92752,721,721,0.90859,0.94646
2008,North Rhine-Westphalia,5th Quintile,Germany,0.94115,1160,1160,0.92760,0.95470
2008,Hesse,1st Quintile,Germany,0.59066,102,102,0.49476,0.68656
2008,Hesse,2nd Quintile,Germany,0.78757,156,156,0.72318,0.85197
2008,Hesse,3rd Quintile,Germany,0.80451,184,184,0.74705,0.86197
2008,Hesse,4th Quintile,Germany,0.86239,275,275,0.82160,0.90318
2008,Hesse,5th Quintile,Germany,0.94821,436,436,0.92738,0.96903
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.73610,132,132,0.66062,0.81157
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.80081,162,162,0.73912,0.86250
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.83750,168,168,0.78154,0.89345
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.91230,234,234,0.87599,0.94862
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.94426,276,276,0.91715,0.97138
2008,Baden-Wuerttemberg,1st Quintile,Germany,0.59641,178,248,0.53523,0.65760
2008,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.18109,38,248,0.13306,0.22912
2008,Baden-Wuerttemberg,1st Quintile,Western Asia,0.06098,32,248,0.03114,0.09083
2008,Baden-Wuerttemberg,2nd Quintile,Germany,0.72158,258,295,0.67034,0.77282
2008,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.12298,37,295,0.08544,0.16052
2008,Baden-Wuerttemberg,3rd Quintile,Germany,0.74630,322,385,0.70278,0.78983
2008,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.07351,32,385,0.04741,0.09962
2008,Baden-Wuerttemberg,3rd Quintile,Eastern Europe,0.09523,31,385,0.06587,0.12459
2008,Baden-Wuerttemberg,4th Quintile,Germany,0.83134,434,468,0.79738,0.86530
2008,Baden-Wuerttemberg,4th Quintile,Southern Europe,0.07196,34,468,0.04853,0.09540
2008,Baden-Wuerttemberg,5th Quintile,Germany,0.93087,762,762,0.91284,0.94889
2008,Bavaria,1st Quintile,Germany,0.69310,248,279,0.63889,0.74732
2008,Bavaria,1st Quintile,Western Asia,0.07119,31,279,0.04097,0.10142
2008,Bavaria,2nd Quintile,Germany,0.80770,361,361,0.76699,0.84842
2008,Bavaria,3rd Quintile,Germany,0.89217,531,531,0.86576,0.91858
2008,Bavaria,4th Quintile,Germany,0.91498,546,546,0.89157,0.93840
2008,Bavaria,5th Quintile,Germany,0.92493,820,820,0.90689,0.94298
2008,Berlin,1st Quintile,Germany,0.84915,115,115,0.78345,0.91485
2008,Berlin,2nd Quintile,Germany,0.90291,105,105,0.84600,0.95981
2008,Berlin,3rd Quintile,Germany,0.93085,147,147,0.88969,0.97200
2008,Berlin,4th Quintile,Germany,0.96894,111,111,0.93652,1.00136
2008,Berlin,5th Quintile,Germany,0.95610,199,199,0.92757,0.98464
2008,Brandenburg,1st Quintile,Germany,0.93736,157,157,0.89933,0.97538
2008,Brandenburg,2nd Quintile,Germany,0.99264,182,182,0.98019,1.00509
2008,Brandenburg,3rd Quintile,Germany,0.99700,187,187,0.98913,1.00486
2008,Brandenburg,4th Quintile,Germany,0.98531,142,142,0.96544,1.00517
2008,Mecklenburg-Western Pomerania,1st Quintile,Germany,0.97632,106,106,0.94724,1.00540
2008,Mecklenburg-Western Pomerania,2nd Quintile,Germany,0.99457,117,117,0.98121,1.00794
2008,Mecklenburg-Western Pomerania,4th Quintile,Germany,0.98877,72,72,0.96427,1.01328
2008,Mecklenburg-Western Pomerania,5th Quintile,Germany,0.99006,90,90,0.96946,1.01067
2008,Saxony,1st Quintile,Germany,0.96195,266,266,0.93892,0.98499
2008,Saxony,2nd Quintile,Germany,0.98341,368,368,0.97034,0.99648
2008,Saxony,3rd Quintile,Germany,0.98701,350,350,0.97512,0.99889
2008,Saxony,4th Quintile,Germany,0.99171,251,251,0.98048,1.00295
2008,Saxony,5th Quintile,Germany,0.98723,187,187,0.97109,1.00337
2008,Saxony-Anhalt,1st Quintile,Germany,0.99260,151,151,0.97889,1.00632
2008,Saxony-Anhalt,2nd Quintile,Germany,0.97362,173,173,0.94968,0.99757
2008,Saxony-Anhalt,3rd Quintile,Germany,0.96744,227,227,0.94430,0.99058
2008,Saxony-Anhalt,4th Quintile,Germany,0.99774,140,140,0.98986,1.00563
2008,Saxony-Anhalt,5th Quintile,Germany,0.98832,118,118,0.96886,1.00779
2008,Thuringa,1st Quintile,Germany,0.96833,189,189,0.94330,0.99336
2008,Thuringa,2nd Quintile,Germany,0.95465,174,174,0.92365,0.98566
2008,Thuringa,3rd Quintile,Germany,0.98201,244,244,0.96530,0.99872
2008,Thuringa,5th Quintile,Germany,0.99879,109,109,0.99222,1.00535
2009,Schleswig-Holstein,1st Quintile,Germany,0.79126,71,71,0.69605,0.88647
2009,Schleswig-Holstein,2nd Quintile,Germany,0.78610,70,70,0.68934,0.88285
2009,Schleswig-Holstein,3rd Quintile,Germany,0.95668,106,106,0.91774,0.99562
2009,Schleswig-Holstein,4th Quintile,Germany,0.90057,99,99,0.84133,0.95982
2009,Schleswig-Holstein,5th Quintile,Germany,0.97143,125,125,0.94211,1.00075
2009,Hamburg,1st Quintile,Germany,0.86852,35,35,0.75492,0.98211
2009,Hamburg,2nd Quintile,Germany,0.99691,40,40,0.97950,1.01433
2009,Hamburg,3rd Quintile,Germany,0.92646,39,39,0.84347,1.00945
2009,Hamburg,4th Quintile,Germany,0.98277,49,49,0.94597,1.01958
2009,Hamburg,5th Quintile,Germany,0.94872,93,93,0.90366,0.99379
2009,Lower Saxony,1st Quintile,Germany,0.83774,200,200,0.78652,0.88897
2009,Lower Saxony,2nd Quintile,Germany,0.82836,223,223,0.77875,0.87796
2009,Lower Saxony,3rd Quintile,Germany,0.92781,284,284,0.89765,0.95796
2009,Lower Saxony,4th Quintile,Germany,0.97129,349,349,0.95374,0.98883
2009,Lower Saxony,5th Quintile,Germany,0.96575,461,461,0.94913,0.98237
2009,North Rhine-Westphalia,1st Quintile,Germany,0.73961,463,567,0.70346,0.77576
2009,North Rhine-Westphalia,1st Quintile,Western Asia,0.11764,64,567,0.09110,0.14418
2009,North Rhine-Westphalia,1st Quintile,Eastern Europe,0.06719,40,567,0.04657,0.08782
2009,North Rhine-Westphalia,2nd Quintile,Germany,0.81381,502,502,0.77973,0.84790
2009,North Rhine-Westphalia,3rd Quintile,Germany,0.85122,514,550,0.82146,0.88099
2009,North Rhine-Westphalia,3rd Quintile,Eastern Europe,0.07575,36,550,0.05361,0.09788
2009,North Rhine-Westphalia,4th Quintile,Germany,0.94120,726,726,0.92408,0.95833
2009,North Rhine-Westphalia,5th Quintile,Germany,0.92608,1035,1035,0.91013,0.94202
2009,Hesse,1st Quintile,Germany,0.64087,115,115,0.55280,0.72894
2009,Hesse,2nd Quintile,Germany,0.70129,114,114,0.61690,0.78568
2009,Hesse,3rd Quintile,Germany,0.87817,209,209,0.83372,0.92263
2009,Hesse,4th Quintile,Germany,0.85713,225,225,0.81130,0.90296
2009,Hesse,5th Quintile,Germany,0.96034,409,409,0.94140,0.97927
2009,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.73297,131,131,0.65692,0.80902
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.80553,164,164,0.74477,0.86629
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.86796,163,163,0.81583,0.92009
