year,age_gr,bula_h,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,30-45 y.,Bavaria,Central Asia,0.02009,47,1257,0.01233,0.02785
2016,30-45 y.,Bavaria,Western Asia,0.02605,155,1257,0.01724,0.03485
2016,30-45 y.,Bavaria,Eastern Europe,0.08109,188,1257,0.06599,0.09619
2016,30-45 y.,Berlin,Germany,0.79243,194,251,0.74216,0.84271
2016,30-45 y.,Berlin,Western Asia,0.04001,57,251,0.01571,0.06430
2016,30-45 y.,Brandenburg,Germany,0.90331,189,221,0.86426,0.94237
2016,30-45 y.,Brandenburg,Western Asia,0.02409,32,221,0.00383,0.04435
2016,30-45 y.,Mecklenburg-Western Pomerania,Germany,0.95831,128,128,0.92354,0.99307
2016,30-45 y.,Saxony,Germany,0.93772,364,413,0.91438,0.96105
2016,30-45 y.,Saxony,Western Asia,0.00669,49,413,-0.00118,0.01456
2016,30-45 y.,Saxony-Anhalt,Germany,0.93120,201,245,0.89944,0.96296
2016,30-45 y.,Saxony-Anhalt,Western Asia,0.01881,44,245,0.00177,0.03586
2016,30-45 y.,Thuringa,Germany,0.87546,213,213,0.83101,0.91991
2016,46-65 y.,Schleswig-Holstein,Germany,0.89028,214,214,0.84831,0.93225
2016,46-65 y.,Hamburg,Germany,0.79422,97,97,0.71335,0.87509
2016,46-65 y.,Lower Saxony,Germany,0.86298,688,819,0.83941,0.88654
2016,46-65 y.,Lower Saxony,Western Asia,0.03471,73,819,0.02217,0.04726
2016,46-65 y.,Lower Saxony,Eastern Europe,0.04148,58,819,0.02781,0.05514
2016,46-65 y.,Bremen,Germany,0.84889,38,38,0.73349,0.96430
2016,46-65 y.,North Rhine-Westphalia,Germany,0.81604,1342,1801,0.79814,0.83394
2016,46-65 y.,North Rhine-Westphalia,Southern Europe,0.03262,98,1801,0.02441,0.04083
2016,46-65 y.,North Rhine-Westphalia,Central Asia,0.01845,46,1801,0.01224,0.02467
2016,46-65 y.,North Rhine-Westphalia,Western Asia,0.04945,173,1801,0.03944,0.05947
2016,46-65 y.,North Rhine-Westphalia,Eastern Europe,0.05424,142,1801,0.04378,0.06470
2016,46-65 y.,Hesse,Germany,0.80870,486,584,0.77677,0.84063
2016,46-65 y.,Hesse,Western Asia,0.02525,43,584,0.01251,0.03798
2016,46-65 y.,Hesse,Eastern Europe,0.04682,55,584,0.02967,0.06397
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.77674,407,515,0.74074,0.81275
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.03221,54,515,0.01695,0.04747
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04488,54,515,0.02698,0.06277
2016,46-65 y.,Baden-Wuerttemberg,Germany,0.77390,739,933,0.74704,0.80076
2016,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.07460,70,933,0.05773,0.09146
2016,46-65 y.,Baden-Wuerttemberg,Western Asia,0.02467,51,933,0.01471,0.03463
2016,46-65 y.,Baden-Wuerttemberg,Eastern Europe,0.05702,73,933,0.04214,0.07191
2016,46-65 y.,Bavaria,Germany,0.82696,1116,1368,0.80691,0.84701
2016,46-65 y.,Bavaria,Southern Europe,0.04041,61,1368,0.02997,0.05084
2016,46-65 y.,Bavaria,Central Asia,0.01356,32,1368,0.00743,0.01970
2016,46-65 y.,Bavaria,Western Asia,0.01661,63,1368,0.00983,0.02338
2016,46-65 y.,Bavaria,Eastern Europe,0.04974,96,1368,0.03822,0.06127
2016,46-65 y.,Berlin,Germany,0.90985,265,265,0.87530,0.94440
2016,46-65 y.,Brandenburg,Germany,0.95424,335,335,0.93183,0.97665
2016,46-65 y.,Mecklenburg-Western Pomerania,Germany,0.99435,190,190,0.98367,1.00504
2016,46-65 y.,Saxony,Germany,0.95522,503,503,0.93713,0.97332
2016,46-65 y.,Saxony-Anhalt,Germany,0.98601,298,298,0.97265,0.99936
2016,46-65 y.,Thuringa,Germany,0.96802,321,321,0.94874,0.98730
2016,66 and older,Schleswig-Holstein,Germany,0.85990,138,138,0.80178,0.91802
2016,66 and older,Hamburg,Germany,0.92202,87,87,0.86535,0.97869
2016,66 and older,Lower Saxony,Germany,0.92000,439,439,0.89460,0.94541
2016,66 and older,North Rhine-Westphalia,Germany,0.88675,796,796,0.86472,0.90878
2016,66 and older,Hesse,Germany,0.88678,239,239,0.84652,0.92704
2016,66 and older,"Rhineland-Palatinate, Saarland",Germany,0.90819,263,263,0.87323,0.94316
2016,66 and older,Baden-Wuerttemberg,Germany,0.87962,438,438,0.84912,0.91013
2016,66 and older,Bavaria,Germany,0.86498,646,693,0.83952,0.89044
2016,66 and older,Bavaria,Eastern Europe,0.04421,47,693,0.02890,0.05953
2016,66 and older,Berlin,Germany,0.95489,182,182,0.92465,0.98513
2016,66 and older,Brandenburg,Germany,0.98402,221,221,0.96745,1.00059
2016,66 and older,Mecklenburg-Western Pomerania,Germany,0.95982,119,119,0.92439,0.99526
2016,66 and older,Saxony,Germany,0.98245,325,325,0.96815,0.99675
2016,66 and older,Saxony-Anhalt,Germany,0.98145,180,180,0.96169,1.00122
2016,66 and older,Thuringa,Germany,0.97766,200,200,0.95713,0.99820
2017,17-29 y.,Schleswig-Holstein,Germany,0.89525,158,246,0.85691,0.93360
2017,17-29 y.,Schleswig-Holstein,Western Asia,0.06110,88,246,0.03111,0.09109
2017,17-29 y.,Hamburg,Germany,0.91628,67,67,0.84946,0.98310
2017,17-29 y.,Lower Saxony,Germany,0.87316,504,782,0.84982,0.89650
2017,17-29 y.,Lower Saxony,Southern Asia,0.00490,34,782,0.00000,0.00979
2017,17-29 y.,Lower Saxony,Western Asia,0.04804,212,782,0.03304,0.06304
2017,17-29 y.,Lower Saxony,Eastern Europe,0.02538,32,782,0.01435,0.03642
2017,17-29 y.,Bremen,Germany,0.64124,33,33,0.47506,0.80743
2017,17-29 y.,North Rhine-Westphalia,Germany,0.87280,959,1464,0.85572,0.88987
2017,17-29 y.,North Rhine-Westphalia,Southern Asia,0.01664,47,1464,0.01008,0.02319
2017,17-29 y.,North Rhine-Westphalia,Southern Europe,0.02319,32,1464,0.01547,0.03090
2017,17-29 y.,North Rhine-Westphalia,Western Asia,0.03491,369,1464,0.02551,0.04432
2017,17-29 y.,North Rhine-Westphalia,Eastern Europe,0.02204,57,1464,0.01452,0.02956
2017,17-29 y.,Hesse,Germany,0.86288,305,402,0.82921,0.89654
2017,17-29 y.,Hesse,Western Asia,0.03017,97,402,0.01343,0.04692
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Germany,0.84865,218,325,0.80962,0.88767
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.03461,107,325,0.01471,0.05452
2017,17-29 y.,Baden-Wuerttemberg,Germany,0.91045,492,665,0.88873,0.93216
2017,17-29 y.,Baden-Wuerttemberg,Western Asia,0.01038,141,665,0.00267,0.01810
2017,17-29 y.,Baden-Wuerttemberg,Eastern Europe,0.02167,32,665,0.01060,0.03275
2017,17-29 y.,Bavaria,Germany,0.85497,639,835,0.83107,0.87887
2017,17-29 y.,Bavaria,Western Asia,0.02433,140,835,0.01387,0.03479
2017,17-29 y.,Bavaria,Eastern Europe,0.06230,56,835,0.04590,0.07871
2017,17-29 y.,Berlin,Germany,0.82991,136,136,0.76653,0.89329
2017,17-29 y.,Brandenburg,Germany,0.87948,113,113,0.81918,0.93978
2017,17-29 y.,Mecklenburg-Western Pomerania,Germany,0.93491,76,76,0.87908,0.99074
2017,17-29 y.,Saxony,Germany,0.96512,259,296,0.94418,0.98606
2017,17-29 y.,Saxony,Western Asia,0.00756,37,296,-0.00233,0.01744
2017,17-29 y.,Saxony-Anhalt,Germany,0.91545,133,133,0.86799,0.96291
2017,17-29 y.,Thuringa,Germany,0.86294,124,164,0.81015,0.91574
2017,17-29 y.,Thuringa,Western Asia,0.02827,40,164,0.00282,0.05371
2017,30-45 y.,Schleswig-Holstein,Germany,0.84705,228,313,0.80711,0.88699
2017,30-45 y.,Schleswig-Holstein,Western Asia,0.03855,85,313,0.01719,0.05991
2017,30-45 y.,Hamburg,Germany,0.76733,92,92,0.68052,0.85415
2017,30-45 y.,Lower Saxony,Germany,0.79150,470,798,0.76330,0.81970
2017,30-45 y.,Lower Saxony,Central Asia,0.03779,36,798,0.02455,0.05103
2017,30-45 y.,Lower Saxony,Western Asia,0.04072,220,798,0.02700,0.05445
2017,30-45 y.,Lower Saxony,Eastern Europe,0.06440,72,798,0.04736,0.08145
2017,30-45 y.,Bremen,Germany,0.72552,34,34,0.57326,0.87778
2017,30-45 y.,North Rhine-Westphalia,Germany,0.73224,971,1895,0.71230,0.75218
2017,30-45 y.,North Rhine-Westphalia,Southern Asia,0.01394,68,1895,0.00866,0.01922
2017,30-45 y.,North Rhine-Westphalia,Southern Europe,0.04742,112,1895,0.03785,0.05699
2017,30-45 y.,North Rhine-Westphalia,Central Asia,0.03315,88,1895,0.02508,0.04121
2017,30-45 y.,North Rhine-Westphalia,Western Asia,0.05345,447,1895,0.04332,0.06358
2017,30-45 y.,North Rhine-Westphalia,Eastern Europe,0.07788,209,1895,0.06581,0.08995
2017,30-45 y.,Hesse,Germany,0.71330,323,594,0.67690,0.74970
2017,30-45 y.,Hesse,Southern Asia,0.02028,52,594,0.00894,0.03163
2017,30-45 y.,Hesse,Western Asia,0.04410,146,594,0.02758,0.06063
2017,30-45 y.,Hesse,Eastern Europe,0.06255,73,594,0.04306,0.08204
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Germany,0.70420,228,403,0.65958,0.74881
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.08347,122,403,0.05643,0.11051
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Eastern Europe,0.08235,53,403,0.05548,0.10922
2017,30-45 y.,Baden-Wuerttemberg,Germany,0.68078,583,1084,0.65301,0.70854
2017,30-45 y.,Baden-Wuerttemberg,Southern Asia,0.01872,33,1084,0.01064,0.02679
2017,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.09207,90,1084,0.07485,0.10929
2017,30-45 y.,Baden-Wuerttemberg,Central Asia,0.04409,39,1084,0.03186,0.05631
2017,30-45 y.,Baden-Wuerttemberg,Western Asia,0.04053,228,1084,0.02879,0.05228
2017,30-45 y.,Baden-Wuerttemberg,Eastern Europe,0.07101,111,1084,0.05571,0.08631
2017,30-45 y.,Bavaria,Germany,0.75332,793,1301,0.72989,0.77676
2017,30-45 y.,Bavaria,Southern Asia,0.02047,39,1301,0.01277,0.02816
2017,30-45 y.,Bavaria,Southern Europe,0.03530,60,1301,0.02527,0.04533
2017,30-45 y.,Bavaria,Central Asia,0.02343,54,1301,0.01520,0.03165
2017,30-45 y.,Bavaria,Western Asia,0.02633,178,1301,0.01763,0.03504
2017,30-45 y.,Bavaria,Eastern Europe,0.09139,177,1301,0.07572,0.10705
2017,30-45 y.,Berlin,Germany,0.79586,217,264,0.74715,0.84458
2017,30-45 y.,Berlin,Western Asia,0.03531,47,264,0.01300,0.05761
2017,30-45 y.,Brandenburg,Germany,0.92031,210,254,0.88694,0.95368
2017,30-45 y.,Brandenburg,Western Asia,0.02343,44,254,0.00479,0.04207
2017,30-45 y.,Mecklenburg-Western Pomerania,Germany,0.96683,148,148,0.93788,0.99578
2017,30-45 y.,Saxony,Germany,0.93494,414,460,0.91238,0.95751
2017,30-45 y.,Saxony,Western Asia,0.00377,46,460,-0.00184,0.00937
2017,30-45 y.,Saxony-Anhalt,Germany,0.94482,205,252,0.91658,0.97307
2017,30-45 y.,Saxony-Anhalt,Western Asia,0.01523,47,252,0.00008,0.03038
2017,30-45 y.,Thuringa,Germany,0.88919,219,219,0.84752,0.93086
2017,46-65 y.,Schleswig-Holstein,Germany,0.89157,266,306,0.85667,0.92646
2017,46-65 y.,Schleswig-Holstein,Western Asia,0.03297,40,306,0.01293,0.05301
2017,46-65 y.,Hamburg,Germany,0.80807,124,124,0.73847,0.87767
2017,46-65 y.,Lower Saxony,Germany,0.84533,848,1031,0.82325,0.86741
2017,46-65 y.,Lower Saxony,Western Asia,0.03515,114,1031,0.02390,0.04640
2017,46-65 y.,Lower Saxony,Eastern Europe,0.04939,69,1031,0.03615,0.06262
2017,46-65 y.,Bremen,Germany,0.83954,60,60,0.74588,0.93319
2017,46-65 y.,North Rhine-Westphalia,Germany,0.80864,1636,2141,0.79198,0.82531
2017,46-65 y.,North Rhine-Westphalia,Southern Europe,0.03372,96,2141,0.02607,0.04137
2017,46-65 y.,North Rhine-Westphalia,Central Asia,0.01520,41,2141,0.01002,0.02039
2017,46-65 y.,North Rhine-Westphalia,Western Asia,0.05026,223,2141,0.04100,0.05952
2017,46-65 y.,North Rhine-Westphalia,Eastern Europe,0.05347,145,2141,0.04394,0.06300
2017,46-65 y.,Hesse,Germany,0.81487,556,699,0.78606,0.84369
2017,46-65 y.,Hesse,Southern Europe,0.04607,31,699,0.03052,0.06163
2017,46-65 y.,Hesse,Western Asia,0.02582,59,699,0.01406,0.03759
2017,46-65 y.,Hesse,Eastern Europe,0.04396,53,699,0.02875,0.05916
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.78242,450,555,0.74806,0.81677
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.04803,55,555,0.03022,0.06583
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Eastern Europe,0.03830,50,555,0.02232,0.05428
2017,46-65 y.,Baden-Wuerttemberg,Germany,0.77858,889,1100,0.75403,0.80313
2017,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.07025,62,1100,0.05514,0.08537
2017,46-65 y.,Baden-Wuerttemberg,Western Asia,0.02335,73,1100,0.01442,0.03227
2017,46-65 y.,Baden-Wuerttemberg,Eastern Europe,0.05929,76,1100,0.04533,0.07326
2017,46-65 y.,Bavaria,Germany,0.81956,1311,1590,0.80065,0.83846
2017,46-65 y.,Bavaria,Southern Europe,0.03984,53,1590,0.03023,0.04946
2017,46-65 y.,Bavaria,Central Asia,0.01214,31,1590,0.00676,0.01753
2017,46-65 y.,Bavaria,Western Asia,0.01688,81,1590,0.01055,0.02322
2017,46-65 y.,Bavaria,Eastern Europe,0.05371,114,1590,0.04262,0.06479
2017,46-65 y.,Berlin,Germany,0.90626,289,289,0.87260,0.93992
2017,46-65 y.,Brandenburg,Germany,0.95670,396,396,0.93662,0.97677
2017,46-65 y.,Mecklenburg-Western Pomerania,Germany,0.99763,215,215,0.99111,1.00415
2017,46-65 y.,Saxony,Germany,0.96877,586,586,0.95467,0.98286
2017,46-65 y.,Saxony-Anhalt,Germany,0.96670,352,352,0.94793,0.98547
2017,46-65 y.,Thuringa,Germany,0.96397,369,369,0.94493,0.98301
2017,66 and older,Schleswig-Holstein,Germany,0.83782,157,157,0.77997,0.89566
2017,66 and older,Hamburg,Germany,0.91628,87,87,0.85774,0.97482
2017,66 and older,Lower Saxony,Germany,0.92289,456,456,0.89838,0.94740
2017,66 and older,North Rhine-Westphalia,Germany,0.89381,820,857,0.87317,0.91445
2017,66 and older,North Rhine-Westphalia,Eastern Europe,0.02408,37,857,0.01381,0.03435
2017,66 and older,Hesse,Germany,0.88586,247,247,0.84613,0.92560
2017,66 and older,"Rhineland-Palatinate, Saarland",Germany,0.90974,276,276,0.87587,0.94361
2017,66 and older,Baden-Wuerttemberg,Germany,0.85242,461,494,0.82111,0.88373
2017,66 and older,Baden-Wuerttemberg,Eastern Europe,0.04796,33,494,0.02910,0.06682
2017,66 and older,Bavaria,Germany,0.87159,689,733,0.84735,0.89583
2017,66 and older,Bavaria,Eastern Europe,0.03357,44,733,0.02052,0.04662
2017,66 and older,Berlin,Germany,0.95727,197,197,0.92895,0.98558
2017,66 and older,Brandenburg,Germany,0.97928,230,230,0.96082,0.99773
2017,66 and older,Mecklenburg-Western Pomerania,Germany,0.96865,124,124,0.93786,0.99945
2017,66 and older,Saxony,Germany,0.99118,346,346,0.98131,1.00104
2017,66 and older,Saxony-Anhalt,Germany,0.98385,190,190,0.96588,1.00182
2017,66 and older,Thuringa,Germany,0.99404,206,206,0.98351,1.00458
2018,17-29 y.,Schleswig-Holstein,Germany,0.93206,171,222,0.89888,0.96524
2018,17-29 y.,Schleswig-Holstein,Western Asia,0.01885,51,222,0.00092,0.03678
2018,17-29 y.,Hamburg,Germany,0.85692,64,64,0.77045,0.94339
2018,17-29 y.,Lower Saxony,Germany,0.87092,475,672,0.84555,0.89629
2018,17-29 y.,Lower Saxony,Western Asia,0.04030,197,672,0.02542,0.05518
2018,17-29 y.,Bremen,Germany,0.71889,33,33,0.56313,0.87465
2018,17-29 y.,North Rhine-Westphalia,Germany,0.85359,963,1415,0.83516,0.87202
2018,17-29 y.,North Rhine-Westphalia,Southern Asia,0.02008,40,1415,0.01277,0.02739
2018,17-29 y.,North Rhine-Westphalia,Southern Europe,0.03809,35,1415,0.02811,0.04806
2018,17-29 y.,North Rhine-Westphalia,Western Asia,0.04314,321,1415,0.03255,0.05374
2018,17-29 y.,North Rhine-Westphalia,Eastern Europe,0.02764,56,1415,0.01909,0.03618
2018,17-29 y.,Hesse,Germany,0.89093,312,414,0.86087,0.92100
2018,17-29 y.,Hesse,Western Asia,0.02135,102,414,0.00741,0.03529
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Germany,0.85710,229,315,0.81839,0.89581
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.03498,86,315,0.01466,0.05530
2018,17-29 y.,Baden-Wuerttemberg,Germany,0.91919,450,554,0.89648,0.94191
2018,17-29 y.,Baden-Wuerttemberg,Western Asia,0.01343,104,554,0.00384,0.02303
2018,17-29 y.,Bavaria,Germany,0.86497,603,769,0.84079,0.88914
2018,17-29 y.,Bavaria,Western Asia,0.01864,126,769,0.00907,0.02820
2018,17-29 y.,Bavaria,Eastern Europe,0.06044,40,769,0.04359,0.07730
2018,17-29 y.,Berlin,Germany,0.85674,145,145,0.79952,0.91396
2018,17-29 y.,Brandenburg,Germany,0.91245,118,150,0.86706,0.95783
2018,17-29 y.,Brandenburg,Western Asia,0.02942,32,150,0.00228,0.05655
2018,17-29 y.,Mecklenburg-Western Pomerania,Germany,0.94630,81,81,0.89690,0.99570
2018,17-29 y.,Saxony,Germany,0.97151,243,243,0.95055,0.99247
2018,17-29 y.,Saxony-Anhalt,Germany,0.92306,140,140,0.87876,0.96737
2018,17-29 y.,Thuringa,Germany,0.88365,128,161,0.83396,0.93333
2018,17-29 y.,Thuringa,Western Asia,0.02029,33,161,-0.00156,0.04213
2018,30-45 y.,Schleswig-Holstein,Germany,0.84853,212,281,0.80654,0.89052
2018,30-45 y.,Schleswig-Holstein,Western Asia,0.04480,69,281,0.02057,0.06904
2018,30-45 y.,Hamburg,Germany,0.79289,92,92,0.70963,0.87615
2018,30-45 y.,Lower Saxony,Germany,0.77220,409,734,0.74184,0.80257
2018,30-45 y.,Lower Saxony,Central Asia,0.05933,36,734,0.04223,0.07644
2018,30-45 y.,Lower Saxony,Western Asia,0.04411,219,734,0.02924,0.05897
2018,30-45 y.,Lower Saxony,Eastern Europe,0.07141,70,734,0.05277,0.09006
2018,30-45 y.,Bremen,Germany,0.71554,32,66,0.60586,0.82522
2018,30-45 y.,Bremen,Western Asia,0.06132,34,66,0.00299,0.11965
2018,30-45 y.,North Rhine-Westphalia,Germany,0.71120,892,1739,0.68989,0.73251
2018,30-45 y.,North Rhine-Westphalia,Southern Asia,0.01240,58,1739,0.00719,0.01760
2018,30-45 y.,North Rhine-Westphalia,Southern Europe,0.04600,92,1739,0.03615,0.05585
2018,30-45 y.,North Rhine-Westphalia,Central Asia,0.03606,77,1739,0.02730,0.04483
2018,30-45 y.,North Rhine-Westphalia,Western Asia,0.06148,398,1739,0.05019,0.07278
2018,30-45 y.,North Rhine-Westphalia,Eastern Europe,0.08407,191,1739,0.07102,0.09711
2018,30-45 y.,North Rhine-Westphalia,Sub-Saharan Africa,0.01058,31,1739,0.00577,0.01539
2018,30-45 y.,Hesse,Germany,0.68654,280,530,0.64701,0.72607
2018,30-45 y.,Hesse,Southern Asia,0.03838,53,530,0.02201,0.05476
2018,30-45 y.,Hesse,Western Asia,0.06626,135,530,0.04506,0.08745
2018,30-45 y.,Hesse,Eastern Europe,0.05206,62,530,0.03313,0.07099
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Germany,0.73867,224,386,0.69478,0.78256
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.07316,111,386,0.04714,0.09917
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Eastern Europe,0.08120,51,386,0.05392,0.10849
2018,30-45 y.,Baden-Wuerttemberg,Germany,0.65156,512,949,0.62123,0.68190
2018,30-45 y.,Baden-Wuerttemberg,Southern Asia,0.02648,35,949,0.01626,0.03671
2018,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.09161,79,949,0.07324,0.10997
2018,30-45 y.,Baden-Wuerttemberg,Central Asia,0.02656,32,949,0.01633,0.03680
2018,30-45 y.,Baden-Wuerttemberg,Western Asia,0.03686,181,949,0.02487,0.04886
2018,30-45 y.,Baden-Wuerttemberg,Eastern Europe,0.10789,110,949,0.08814,0.12764
2018,30-45 y.,Bavaria,Germany,0.76853,728,1140,0.74404,0.79303
2018,30-45 y.,Bavaria,Southern Europe,0.04266,49,1140,0.03093,0.05440
2018,30-45 y.,Bavaria,Central Asia,0.02091,42,1140,0.01260,0.02922
2018,30-45 y.,Bavaria,Western Asia,0.02098,157,1140,0.01266,0.02930
2018,30-45 y.,Bavaria,Eastern Europe,0.09140,164,1140,0.07466,0.10814
2018,30-45 y.,Berlin,Germany,0.78224,241,315,0.73659,0.82789
2018,30-45 y.,Berlin,Western Asia,0.04367,74,315,0.02106,0.06627
2018,30-45 y.,Brandenburg,Germany,0.95144,208,247,0.92458,0.97830
2018,30-45 y.,Brandenburg,Western Asia,0.00899,39,247,-0.00280,0.02079
2018,30-45 y.,Mecklenburg-Western Pomerania,Germany,0.95855,146,146,0.92610,0.99099
2018,30-45 y.,Saxony,Germany,0.93335,396,446,0.91017,0.95652
2018,30-45 y.,Saxony,Western Asia,0.00812,50,446,-0.00022,0.01646
2018,30-45 y.,Saxony-Anhalt,Germany,0.92243,196,235,0.88815,0.95670
2018,30-45 y.,Saxony-Anhalt,Western Asia,0.02652,39,235,0.00593,0.04711
2018,30-45 y.,Thuringa,Germany,0.83565,196,232,0.78786,0.88344
2018,30-45 y.,Thuringa,Western Asia,0.01216,36,232,-0.00197,0.02629
2018,46-65 y.,Schleswig-Holstein,Germany,0.89705,254,289,0.86195,0.93215
2018,46-65 y.,Schleswig-Holstein,Western Asia,0.04316,35,289,0.01969,0.06663
2018,46-65 y.,Hamburg,Germany,0.80811,120,120,0.73736,0.87886
2018,46-65 y.,Lower Saxony,Germany,0.85652,819,1019,0.83499,0.87806
2018,46-65 y.,Lower Saxony,Western Asia,0.02345,125,1019,0.01415,0.03274
2018,46-65 y.,Lower Saxony,Eastern Europe,0.05276,75,1019,0.03903,0.06650
2018,46-65 y.,Bremen,Germany,0.77359,64,64,0.67025,0.87694
2018,46-65 y.,North Rhine-Westphalia,Germany,0.78677,1557,2075,0.76915,0.80440
2018,46-65 y.,North Rhine-Westphalia,Southern Europe,0.03328,88,2075,0.02556,0.04100
2018,46-65 y.,North Rhine-Westphalia,Central Asia,0.01629,42,2075,0.01084,0.02174
2018,46-65 y.,North Rhine-Westphalia,Western Asia,0.06420,241,2075,0.05365,0.07475
2018,46-65 y.,North Rhine-Westphalia,Eastern Europe,0.05268,147,2075,0.04306,0.06229
2018,46-65 y.,Hesse,Germany,0.84138,539,670,0.81370,0.86906
2018,46-65 y.,Hesse,Western Asia,0.03678,80,670,0.02252,0.05105
2018,46-65 y.,Hesse,Eastern Europe,0.04604,51,670,0.03016,0.06192
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.80076,448,561,0.76768,0.83385
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Western Asia,0.01833,63,561,0.00722,0.02944
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04187,50,561,0.02528,0.05846
2018,46-65 y.,Baden-Wuerttemberg,Germany,0.80381,820,1017,0.77939,0.82823
2018,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.04165,50,1017,0.02937,0.05394
2018,46-65 y.,Baden-Wuerttemberg,Western Asia,0.02223,73,1017,0.01316,0.03129
2018,46-65 y.,Baden-Wuerttemberg,Eastern Europe,0.05685,74,1017,0.04261,0.07109
2018,46-65 y.,Bavaria,Germany,0.81424,1240,1500,0.79455,0.83393
2018,46-65 y.,Bavaria,Southern Europe,0.04436,49,1500,0.03393,0.05478
2018,46-65 y.,Bavaria,Central Asia,0.01596,36,1500,0.00961,0.02230
2018,46-65 y.,Bavaria,Western Asia,0.01832,74,1500,0.01153,0.02511
2018,46-65 y.,Bavaria,Eastern Europe,0.05370,101,1500,0.04228,0.06511
2018,46-65 y.,Berlin,Germany,0.88061,273,273,0.84208,0.91915
2018,46-65 y.,Brandenburg,Germany,0.96576,386,386,0.94760,0.98393
2018,46-65 y.,Mecklenburg-Western Pomerania,Germany,0.99760,214,214,0.99103,1.00417
2018,46-65 y.,Saxony,Germany,0.97441,569,569,0.96142,0.98740
2018,46-65 y.,Saxony-Anhalt,Germany,0.95219,349,349,0.92978,0.97461
2018,46-65 y.,Thuringa,Germany,0.96068,362,362,0.94063,0.98073
2018,66 and older,Schleswig-Holstein,Germany,0.84537,161,161,0.78935,0.90139
2018,66 and older,Hamburg,Germany,0.92555,94,94,0.87219,0.97890
2018,66 and older,Lower Saxony,Germany,0.89445,428,428,0.86530,0.92359
2018,66 and older,Bremen,Germany,0.91747,36,36,0.82630,1.00863
2018,66 and older,North Rhine-Westphalia,Germany,0.88059,829,874,0.85908,0.90210
2018,66 and older,North Rhine-Westphalia,Eastern Europe,0.02935,45,874,0.01815,0.04055
2018,66 and older,Hesse,Germany,0.85635,245,245,0.81234,0.90036
2018,66 and older,"Rhineland-Palatinate, Saarland",Germany,0.88368,268,268,0.84522,0.92214
2018,66 and older,Baden-Wuerttemberg,Germany,0.85370,456,456,0.82123,0.88618
2018,66 and older,Bavaria,Germany,0.86247,695,740,0.83764,0.88730
2018,66 and older,Bavaria,Eastern Europe,0.02873,45,740,0.01668,0.04077
2018,66 and older,Berlin,Germany,0.96166,190,190,0.93428,0.98904
2018,66 and older,Brandenburg,Germany,0.98503,239,239,0.96960,1.00046
2018,66 and older,Mecklenburg-Western Pomerania,Germany,0.98294,146,146,0.96186,1.00402
2018,66 and older,Saxony,Germany,0.97949,358,358,0.96479,0.99419
2018,66 and older,Saxony-Anhalt,Germany,0.99647,191,191,0.98804,1.00490
2018,66 and older,Thuringa,Germany,0.99288,194,194,0.98101,1.00474
2019,17-29 y.,Schleswig-Holstein,Germany,0.92580,150,220,0.89108,0.96051
2019,17-29 y.,Schleswig-Holstein,Western Asia,0.02977,70,220,0.00726,0.05228
2019,17-29 y.,Hamburg,Germany,0.92176,70,70,0.85840,0.98513
2019,17-29 y.,Lower Saxony,Germany,0.88406,438,589,0.85818,0.90993
2019,17-29 y.,Lower Saxony,Western Asia,0.04740,151,589,0.03023,0.06458
2019,17-29 y.,Bremen,Germany,0.69107,38,38,0.54219,0.83996
2019,17-29 y.,North Rhine-Westphalia,Germany,0.82575,935,1310,0.80520,0.84630
2019,17-29 y.,North Rhine-Westphalia,Southern Asia,0.02411,34,1310,0.01580,0.03242
2019,17-29 y.,North Rhine-Westphalia,Western Asia,0.03778,296,1310,0.02745,0.04811
2019,17-29 y.,North Rhine-Westphalia,Eastern Europe,0.03236,45,1310,0.02277,0.04195
2019,17-29 y.,Hesse,Germany,0.90297,294,369,0.87272,0.93321
