"plb0022_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Betriebliches Praktikum","1999","Hamburg","","","",""
"Betriebliches Praktikum","1999","Niedersachsen","","","",""
"Betriebliches Praktikum","1999","Bremen","","","",""
"Betriebliches Praktikum","1999","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","1999","Hessen","","","",""
"Betriebliches Praktikum","1999","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","1999","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","1999","Bayern","","","",""
"Betriebliches Praktikum","1999","Saarland","","","",""
"Betriebliches Praktikum","1999","Berlin","","","",""
"Betriebliches Praktikum","1999","Brandenburg","","","",""
"Betriebliches Praktikum","1999","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","1999","Sachsen","","","",""
"Betriebliches Praktikum","1999","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","1999","Thueringen","","","",""
"Wehrpflicht/Zivildienst","1999","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","1999","Hamburg","","","",""
"Wehrpflicht/Zivildienst","1999","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","1999","Bremen","","","",""
"Wehrpflicht/Zivildienst","1999","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","1999","Hessen","","","",""
"Wehrpflicht/Zivildienst","1999","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","1999","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","1999","Bayern","","","",""
"Wehrpflicht/Zivildienst","1999","Saarland","","","",""
"Wehrpflicht/Zivildienst","1999","Berlin","","","",""
"Wehrpflicht/Zivildienst","1999","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","1999","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","1999","Sachsen","","","",""
"Wehrpflicht/Zivildienst","1999","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","1999","Thueringen","","","",""
"Voll erwerbstaetig","2000","Schleswig-Holstein","302","0.432360097410013","0.396073116077639","0.468647078742387"
"Voll erwerbstaetig","2000","Hamburg","133","0.43465990382339","0.378565808566025","0.490753999080755"
"Voll erwerbstaetig","2000","Niedersachsen","817","0.392192258151316","0.371000250595479","0.413384265707153"
"Voll erwerbstaetig","2000","Bremen","71","0.361580451575777","0.292901330894941","0.430259572256614"
"Voll erwerbstaetig","2000","Nordrhein-Westfalen","2090","0.40269013262106","0.389331795281628","0.416048469960491"
"Voll erwerbstaetig","2000","Hessen","692","0.390069198418449","0.366793556802406","0.413344840034492"
"Voll erwerbstaetig","2000","Rheinland-Pfalz,Saarland","446","0.381050012345515","0.35263352241367","0.40946650227736"
"Voll erwerbstaetig","2000","Baden-Wuerttemberg","1264","0.413724412226862","0.39602397117236","0.431424853281364"
"Voll erwerbstaetig","2000","Bayern","1465","0.414219723431545","0.397659916531338","0.430779530331752"
"Voll erwerbstaetig","2000","Saarland","131","0.36794810429691","0.316987035978137","0.418909172615684"
"Voll erwerbstaetig","2000","Berlin","350","0.405718938670945","0.372171701509896","0.439266175831994"
"Voll erwerbstaetig","2000","Brandenburg","427","0.398661305144753","0.3686431318423","0.428679478447205"
"Voll erwerbstaetig","2000","Mecklenburg-Vorpommern","252","0.409417220126772","0.368978503374003","0.449855936879542"
"Voll erwerbstaetig","2000","Sachsen","763","0.392954885447429","0.370322790774648","0.415586980120211"
"Voll erwerbstaetig","2000","Sachsen-Anhalt","425","0.35990448613616","0.331051053979044","0.388757918293276"
"Voll erwerbstaetig","2000","Thueringen","459","0.385854525339418","0.35652178186111","0.415187268817726"
"Teilzeitbeschaeftigung","2000","Schleswig-Holstein","72","0.102167545212551","0.0799832462496382","0.124351844175464"
"Teilzeitbeschaeftigung","2000","Hamburg","","","",""
"Teilzeitbeschaeftigung","2000","Niedersachsen","222","0.10589664543184","0.0925407059749783","0.119252584888702"
"Teilzeitbeschaeftigung","2000","Bremen","","","",""
"Teilzeitbeschaeftigung","2000","Nordrhein-Westfalen","560","0.102654790010573","0.0943880086440646","0.110921571377081"
"Teilzeitbeschaeftigung","2000","Hessen","175","0.0969940195377161","0.0828716249524181","0.111116414123014"
"Teilzeitbeschaeftigung","2000","Rheinland-Pfalz,Saarland","102","0.0818011902414865","0.065765050329147","0.097837330153826"
"Teilzeitbeschaeftigung","2000","Baden-Wuerttemberg","275","0.0903626316160634","0.0800586235346227","0.100666639697504"
"Teilzeitbeschaeftigung","2000","Bayern","341","0.0912053527484655","0.0815266856448575","0.100884019852074"
"Teilzeitbeschaeftigung","2000","Saarland","","","",""
"Teilzeitbeschaeftigung","2000","Berlin","69","0.088911993313044","0.0694669680520814","0.108357018574007"
"Teilzeitbeschaeftigung","2000","Brandenburg","53","0.0467585689170031","0.0338149802377806","0.0597021575962257"
"Teilzeitbeschaeftigung","2000","Mecklenburg-Vorpommern","47","0.0705868810534708","0.0495229066348317","0.0916508554721099"
"Teilzeitbeschaeftigung","2000","Sachsen","126","0.0663238240756741","0.0547925886556767","0.0778550594956714"
"Teilzeitbeschaeftigung","2000","Sachsen-Anhalt","61","0.0444423031471718","0.032054103523276","0.0568305027710676"
"Teilzeitbeschaeftigung","2000","Thueringen","60","0.0557792111250452","0.0419506109495412","0.0696078113005491"
"Ausbildung/Lehre","2000","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","2000","Hamburg","","","",""
"Ausbildung/Lehre","2000","Niedersachsen","61","0.0247046972664037","0.0179672200032226","0.0314421745295848"
"Ausbildung/Lehre","2000","Bremen","","","",""
"Ausbildung/Lehre","2000","Nordrhein-Westfalen","122","0.0195253980686489","0.0157567534081549","0.0232940427291429"
"Ausbildung/Lehre","2000","Hessen","39","0.018971435887559","0.0124614285611987","0.0254814432139194"
"Ausbildung/Lehre","2000","Rheinland-Pfalz,Saarland","31","0.0282183213769897","0.0185288160981869","0.0379078266557925"
"Ausbildung/Lehre","2000","Baden-Wuerttemberg","81","0.0241217168995619","0.0186075546117388","0.029635879187385"
"Ausbildung/Lehre","2000","Bayern","94","0.0253108635090184","0.0200305579792681","0.0305911690387687"
"Ausbildung/Lehre","2000","Saarland","","","",""
"Ausbildung/Lehre","2000","Berlin","","","",""
"Ausbildung/Lehre","2000","Brandenburg","52","0.0415418120160695","0.0293082776274106","0.0537753464047284"
"Ausbildung/Lehre","2000","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","2000","Sachsen","69","0.030025982884006","0.0221178931705444","0.0379340725974676"
"Ausbildung/Lehre","2000","Sachsen-Anhalt","45","0.03445059420315","0.0234866436627076","0.0454145447435925"
"Ausbildung/Lehre","2000","Thueringen","40","0.0300030112237074","0.0197234903577261","0.0402825320896888"
"Geringfuegig erwerbstaetig","2000","Schleswig-Holstein","37","0.0434924036186868","0.0285526822964033","0.0584321249409704"
"Geringfuegig erwerbstaetig","2000","Hamburg","","","",""
"Geringfuegig erwerbstaetig","2000","Niedersachsen","75","0.0349930968048287","0.0270168997052389","0.0429692939044186"
"Geringfuegig erwerbstaetig","2000","Bremen","","","",""
"Geringfuegig erwerbstaetig","2000","Nordrhein-Westfalen","162","0.0324712177064225","0.0276434284671553","0.0372990069456897"
"Geringfuegig erwerbstaetig","2000","Hessen","67","0.0391040013878595","0.0298540523080906","0.0483539504676284"
"Geringfuegig erwerbstaetig","2000","Rheinland-Pfalz,Saarland","32","0.0322550727507595","0.0219172013073205","0.0425929441941985"
"Geringfuegig erwerbstaetig","2000","Baden-Wuerttemberg","123","0.0423527046232604","0.0351146646565638","0.0495907445899569"
"Geringfuegig erwerbstaetig","2000","Bayern","152","0.0424547490798673","0.035676534687762","0.0492329634719726"
"Geringfuegig erwerbstaetig","2000","Saarland","","","",""
"Geringfuegig erwerbstaetig","2000","Berlin","","","",""
"Geringfuegig erwerbstaetig","2000","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","2000","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","2000","Sachsen","","","",""
"Geringfuegig erwerbstaetig","2000","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","2000","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Thueringen","","","",""
"Freiwilliger Wehrdienst","2000","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2000","Hamburg","","","",""
"Freiwilliger Wehrdienst","2000","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2000","Bremen","","","",""
"Freiwilliger Wehrdienst","2000","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2000","Hessen","","","",""
"Freiwilliger Wehrdienst","2000","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2000","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","2000","Bayern","","","",""
"Freiwilliger Wehrdienst","2000","Saarland","","","",""
"Freiwilliger Wehrdienst","2000","Berlin","","","",""
"Freiwilliger Wehrdienst","2000","Brandenburg","","","",""
"Freiwilliger Wehrdienst","2000","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","2000","Sachsen","","","",""
"Freiwilliger Wehrdienst","2000","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","2000","Thueringen","","","",""
"FSJ/FOeJ/BFD","2000","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","2000","Hamburg","","","",""
"FSJ/FOeJ/BFD","2000","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","2000","Bremen","","","",""
"FSJ/FOeJ/BFD","2000","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","2000","Hessen","","","",""
"FSJ/FOeJ/BFD","2000","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","2000","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","2000","Bayern","","","",""
"FSJ/FOeJ/BFD","2000","Saarland","","","",""
"FSJ/FOeJ/BFD","2000","Berlin","","","",""
"FSJ/FOeJ/BFD","2000","Brandenburg","","","",""
"FSJ/FOeJ/BFD","2000","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","2000","Sachsen","","","",""
"FSJ/FOeJ/BFD","2000","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","2000","Thueringen","","","",""
"Werkstatt fuer Behinderte","2000","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","2000","Hamburg","","","",""
"Werkstatt fuer Behinderte","2000","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","2000","Bremen","","","",""
"Werkstatt fuer Behinderte","2000","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","2000","Hessen","","","",""
"Werkstatt fuer Behinderte","2000","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","2000","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","2000","Bayern","","","",""
"Werkstatt fuer Behinderte","2000","Saarland","","","",""
"Werkstatt fuer Behinderte","2000","Berlin","","","",""
"Werkstatt fuer Behinderte","2000","Brandenburg","","","",""
"Werkstatt fuer Behinderte","2000","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","2000","Sachsen","","","",""
"Werkstatt fuer Behinderte","2000","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","2000","Thueringen","","","",""
"Nicht erwerbstaetig","2000","Schleswig-Holstein","289","0.404635569513794","0.368684232143464","0.440586906884123"
"Nicht erwerbstaetig","2000","Hamburg","126","0.422039911196878","0.366152608492371","0.477927213901385"
"Nicht erwerbstaetig","2000","Niedersachsen","853","0.438446096440027","0.416908694787804","0.45998349809225"
"Nicht erwerbstaetig","2000","Bremen","87","0.491845187327501","0.420382161459901","0.5633082131951"
"Nicht erwerbstaetig","2000","Nordrhein-Westfalen","2217","0.438139813008723","0.424625699668511","0.451653926348935"
"Nicht erwerbstaetig","2000","Hessen","712","0.453436300000079","0.429680531498798","0.477192068501361"
"Nicht erwerbstaetig","2000","Rheinland-Pfalz,Saarland","506","0.472132489582519","0.442921513276864","0.501343465888174"
"Nicht erwerbstaetig","2000","Baden-Wuerttemberg","1219","0.425083058254338","0.407315937235847","0.44285017927283"
"Nicht erwerbstaetig","2000","Bayern","1325","0.420645225792213","0.404049250259567","0.43724120132486"
"Nicht erwerbstaetig","2000","Saarland","168","0.518784773082529","0.465984987295334","0.571584558869724"
"Nicht erwerbstaetig","2000","Berlin","363","0.453818027397741","0.41980402593149","0.487832028863991"
"Nicht erwerbstaetig","2000","Brandenburg","463","0.483223945558511","0.452586817098539","0.513861074018482"
"Nicht erwerbstaetig","2000","Mecklenburg-Vorpommern","231","0.459589856186511","0.418605238649319","0.500574473723703"
"Nicht erwerbstaetig","2000","Sachsen","797","0.489520674941291","0.466356463583112","0.512684886299469"
"Nicht erwerbstaetig","2000","Sachsen-Anhalt","495","0.523535869681464","0.493511784361166","0.553559955001763"
"Nicht erwerbstaetig","2000","Thueringen","472","0.500415934479644","0.470287600896541","0.530544268062747"
"Betriebliches Praktikum","2000","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2000","Hamburg","","","",""
"Betriebliches Praktikum","2000","Niedersachsen","","","",""
"Betriebliches Praktikum","2000","Bremen","","","",""
"Betriebliches Praktikum","2000","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2000","Hessen","","","",""
"Betriebliches Praktikum","2000","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2000","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2000","Bayern","","","",""
"Betriebliches Praktikum","2000","Saarland","","","",""
"Betriebliches Praktikum","2000","Berlin","","","",""
"Betriebliches Praktikum","2000","Brandenburg","","","",""
"Betriebliches Praktikum","2000","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2000","Sachsen","","","",""
"Betriebliches Praktikum","2000","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2000","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2000","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2000","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2000","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2000","Bremen","","","",""
"Wehrpflicht/Zivildienst","2000","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2000","Hessen","","","",""
"Wehrpflicht/Zivildienst","2000","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2000","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2000","Bayern","","","",""
"Wehrpflicht/Zivildienst","2000","Saarland","","","",""
"Wehrpflicht/Zivildienst","2000","Berlin","","","",""
"Wehrpflicht/Zivildienst","2000","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2000","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2000","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2000","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2000","Thueringen","","","",""
"Voll erwerbstaetig","2001","Schleswig-Holstein","261","0.393072642831728","0.355610185043755","0.4305351006197"
"Voll erwerbstaetig","2001","Hamburg","121","0.426718796503525","0.368261802100274","0.485175790906775"
"Voll erwerbstaetig","2001","Niedersachsen","726","0.377589285071109","0.355569827626891","0.399608742515327"
"Voll erwerbstaetig","2001","Bremen","64","0.356518538827337","0.281834357250805","0.43120272040387"
"Voll erwerbstaetig","2001","Nordrhein-Westfalen","1865","0.389825081638391","0.375850666730759","0.403799496546024"
"Voll erwerbstaetig","2001","Hessen","619","0.398548409454926","0.373713700991147","0.423383117918705"
"Voll erwerbstaetig","2001","Rheinland-Pfalz,Saarland","400","0.375120593143784","0.345581864318489","0.404659321969079"
"Voll erwerbstaetig","2001","Baden-Wuerttemberg","1124","0.420645463807672","0.401757006604633","0.43953392101071"
"Voll erwerbstaetig","2001","Bayern","1323","0.416599972859733","0.399132494296912","0.434067451422554"
"Voll erwerbstaetig","2001","Saarland","115","0.361728352751623","0.309327195084497","0.414129510418748"
"Voll erwerbstaetig","2001","Berlin","351","0.436115522052054","0.401665666979667","0.47056537712444"
"Voll erwerbstaetig","2001","Brandenburg","380","0.366946664183837","0.336490011009331","0.397403317358342"
"Voll erwerbstaetig","2001","Mecklenburg-Vorpommern","230","0.416743053389352","0.374204042759986","0.459282064018719"
"Voll erwerbstaetig","2001","Sachsen","695","0.383977023363923","0.360531348476365","0.407422698251481"
"Voll erwerbstaetig","2001","Sachsen-Anhalt","400","0.355131513821713","0.325544901337931","0.384718126305496"
"Voll erwerbstaetig","2001","Thueringen","408","0.37543870521363","0.34499678708434","0.40588062334292"
"Teilzeitbeschaeftigung","2001","Schleswig-Holstein","67","0.0968900531110386","0.0742017816291835","0.119578324592894"
"Teilzeitbeschaeftigung","2001","Hamburg","","","",""
"Teilzeitbeschaeftigung","2001","Niedersachsen","194","0.104563285964538","0.0906648697730989","0.118461702155976"
"Teilzeitbeschaeftigung","2001","Bremen","","","",""
"Teilzeitbeschaeftigung","2001","Nordrhein-Westfalen","489","0.0979152600183223","0.0893995585666745","0.10643096146997"
"Teilzeitbeschaeftigung","2001","Hessen","152","0.0905439972049151","0.0759881038286759","0.105099890581154"
"Teilzeitbeschaeftigung","2001","Rheinland-Pfalz,Saarland","104","0.0897596314028293","0.0723204209468334","0.107198841858825"
"Teilzeitbeschaeftigung","2001","Baden-Wuerttemberg","272","0.10131089935048","0.0897657648104788","0.112856033890481"
"Teilzeitbeschaeftigung","2001","Bayern","318","0.0937338365724468","0.083407091476005","0.104060581668889"
"Teilzeitbeschaeftigung","2001","Saarland","31","0.0771275853932416","0.0480323061389915","0.106222864647492"
"Teilzeitbeschaeftigung","2001","Berlin","62","0.0850428037490737","0.0656647243640878","0.10442088313406"
"Teilzeitbeschaeftigung","2001","Brandenburg","64","0.0753769190843212","0.0586943815235355","0.0920594566451069"
"Teilzeitbeschaeftigung","2001","Mecklenburg-Vorpommern","41","0.0657673889275287","0.0443800844756374","0.08715469337942"
"Teilzeitbeschaeftigung","2001","Sachsen","113","0.0605303396601064","0.0490345290749999","0.0720261502452128"
"Teilzeitbeschaeftigung","2001","Sachsen-Anhalt","58","0.0514378886812672","0.0377813853804503","0.0650943919820842"
"Teilzeitbeschaeftigung","2001","Thueringen","63","0.0623769389711431","0.0471735247502955","0.0775803531919907"
"Ausbildung/Lehre","2001","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","2001","Hamburg","","","",""
"Ausbildung/Lehre","2001","Niedersachsen","55","0.0242515979788842","0.0172644915719485","0.0312387043858199"
"Ausbildung/Lehre","2001","Bremen","","","",""
"Ausbildung/Lehre","2001","Nordrhein-Westfalen","140","0.0268142223972783","0.0221855968435134","0.0314428479510432"
"Ausbildung/Lehre","2001","Hessen","36","0.0202934117671973","0.0131411444942747","0.0274456790401198"
"Ausbildung/Lehre","2001","Rheinland-Pfalz,Saarland","","","",""
"Ausbildung/Lehre","2001","Baden-Wuerttemberg","75","0.0271305275837258","0.0209143618752797","0.0333466932921719"
"Ausbildung/Lehre","2001","Bayern","90","0.0274528285306356","0.0216633924407713","0.0332422646205"
"Ausbildung/Lehre","2001","Saarland","","","",""
"Ausbildung/Lehre","2001","Berlin","","","",""
"Ausbildung/Lehre","2001","Brandenburg","53","0.0455118158946687","0.0323411444730538","0.0586824873162835"
"Ausbildung/Lehre","2001","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","2001","Sachsen","67","0.0341259946461765","0.0253738484726219","0.0428781408197312"
"Ausbildung/Lehre","2001","Sachsen-Anhalt","44","0.034820516966577","0.0234864256279192","0.0461546083052349"
"Ausbildung/Lehre","2001","Thueringen","34","0.0288362292646974","0.0183158734209874","0.0393565851084074"
"Geringfuegig erwerbstaetig","2001","Schleswig-Holstein","31","0.0410890365599737","0.0258645161231207","0.0563135569968266"
"Geringfuegig erwerbstaetig","2001","Hamburg","","","",""
"Geringfuegig erwerbstaetig","2001","Niedersachsen","76","0.0392962834878809","0.0304709987322128","0.048121568243549"
"Geringfuegig erwerbstaetig","2001","Bremen","","","",""
"Geringfuegig erwerbstaetig","2001","Nordrhein-Westfalen","166","0.0345881585696392","0.0293522554784348","0.0398240616608435"
"Geringfuegig erwerbstaetig","2001","Hessen","62","0.0338247156297789","0.0246548446320981","0.0429945866274598"
"Geringfuegig erwerbstaetig","2001","Rheinland-Pfalz,Saarland","44","0.0404474995726601","0.0284279428131154","0.0524670563322048"
"Geringfuegig erwerbstaetig","2001","Baden-Wuerttemberg","112","0.0430458363933214","0.0352801952209157","0.0508114775657271"
"Geringfuegig erwerbstaetig","2001","Bayern","129","0.0390365360729859","0.0321741293801482","0.0458989427658237"
"Geringfuegig erwerbstaetig","2001","Saarland","","","",""
"Geringfuegig erwerbstaetig","2001","Berlin","33","0.0449250978251106","0.0305352967854541","0.0593148988647671"
"Geringfuegig erwerbstaetig","2001","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","2001","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","2001","Sachsen","","","",""
"Geringfuegig erwerbstaetig","2001","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","2001","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Thueringen","","","",""
"Freiwilliger Wehrdienst","2001","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2001","Hamburg","","","",""
"Freiwilliger Wehrdienst","2001","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2001","Bremen","","","",""
"Freiwilliger Wehrdienst","2001","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2001","Hessen","","","",""
"Freiwilliger Wehrdienst","2001","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2001","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","2001","Bayern","","","",""
"Freiwilliger Wehrdienst","2001","Saarland","","","",""
"Freiwilliger Wehrdienst","2001","Berlin","","","",""
"Freiwilliger Wehrdienst","2001","Brandenburg","","","",""
"Freiwilliger Wehrdienst","2001","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","2001","Sachsen","","","",""
"Freiwilliger Wehrdienst","2001","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","2001","Thueringen","","","",""
"FSJ/FOeJ/BFD","2001","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","2001","Hamburg","","","",""
"FSJ/FOeJ/BFD","2001","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","2001","Bremen","","","",""
"FSJ/FOeJ/BFD","2001","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","2001","Hessen","","","",""
"FSJ/FOeJ/BFD","2001","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","2001","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","2001","Bayern","","","",""
"FSJ/FOeJ/BFD","2001","Saarland","","","",""
"FSJ/FOeJ/BFD","2001","Berlin","","","",""
"FSJ/FOeJ/BFD","2001","Brandenburg","","","",""
"FSJ/FOeJ/BFD","2001","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","2001","Sachsen","","","",""
"FSJ/FOeJ/BFD","2001","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","2001","Thueringen","","","",""
"Werkstatt fuer Behinderte","2001","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","2001","Hamburg","","","",""
"Werkstatt fuer Behinderte","2001","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","2001","Bremen","","","",""
"Werkstatt fuer Behinderte","2001","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","2001","Hessen","","","",""
"Werkstatt fuer Behinderte","2001","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","2001","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","2001","Bayern","","","",""
"Werkstatt fuer Behinderte","2001","Saarland","","","",""
"Werkstatt fuer Behinderte","2001","Berlin","","","",""
"Werkstatt fuer Behinderte","2001","Brandenburg","","","",""
"Werkstatt fuer Behinderte","2001","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","2001","Sachsen","","","",""
"Werkstatt fuer Behinderte","2001","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","2001","Thueringen","","","",""
"Nicht erwerbstaetig","2001","Schleswig-Holstein","274","0.437987338601414","0.399933775446653","0.476040901756175"
"Nicht erwerbstaetig","2001","Hamburg","112","0.419465228562694","0.361141692638396","0.477788764486991"
"Nicht erwerbstaetig","2001","Niedersachsen","799","0.449239053800815","0.426645810803889","0.471832296797741"
"Nicht erwerbstaetig","2001","Bremen","69","0.463387256830246","0.385633374731756","0.541141138928737"
"Nicht erwerbstaetig","2001","Nordrhein-Westfalen","1995","0.445318891461967","0.431078274160276","0.459559508763658"
"Nicht erwerbstaetig","2001","Hessen","616","0.451167235637705","0.425926211115916","0.476408260159495"
"Nicht erwerbstaetig","2001","Rheinland-Pfalz,Saarland","453","0.461952585396703","0.431535526559916","0.492369644233491"
"Nicht erwerbstaetig","2001","Baden-Wuerttemberg","1027","0.402199525174114","0.383438132198381","0.420960918149846"
"Nicht erwerbstaetig","2001","Bayern","1185","0.419065970421417","0.401583935463338","0.436548005379496"
