"plb0022_h","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Wehrpflicht/Zivildienst","2004","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2004","35-65 Jahre alt","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Bremen","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Hessen","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Bayern","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Saarland","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Berlin","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2004","66 und älter","Thueringen","","","",""
"Voll erwerbstaetig","2005","16-34 Jahre alt","Schleswig-Holstein","51","0.429174834317785","0.349433056646651","0.508916611988918"
"Voll erwerbstaetig","2005","16-34 Jahre alt","Hamburg","","","",""
"Voll erwerbstaetig","2005","16-34 Jahre alt","Niedersachsen","177","0.421974168404784","0.376743614255853","0.467204722553715"
"Voll erwerbstaetig","2005","16-34 Jahre alt","Bremen","","","",""
"Voll erwerbstaetig","2005","16-34 Jahre alt","Nordrhein-Westfalen","408","0.40655065880013","0.377350683802491","0.43575063379777"
"Voll erwerbstaetig","2005","16-34 Jahre alt","Hessen","135","0.408673684099415","0.355953514643333","0.461393853555497"
"Voll erwerbstaetig","2005","16-34 Jahre alt","Rheinland-Pfalz,Saarland","64","0.297657283184351","0.236397704909353","0.35891686145935"
"Voll erwerbstaetig","2005","16-34 Jahre alt","Baden-Wuerttemberg","286","0.421214004321156","0.385148479948237","0.457279528694075"
"Voll erwerbstaetig","2005","16-34 Jahre alt","Bayern","306","0.434658370653978","0.399157689241937","0.470159052066018"
"Voll erwerbstaetig","2005","16-34 Jahre alt","Saarland","","","",""
"Voll erwerbstaetig","2005","16-34 Jahre alt","Berlin","51","0.245188456306636","0.186724836703057","0.303652075910216"
"Voll erwerbstaetig","2005","16-34 Jahre alt","Brandenburg","77","0.36050229832324","0.298718072173817","0.422286524472662"
"Voll erwerbstaetig","2005","16-34 Jahre alt","Mecklenburg-Vorpommern","45","0.370865070260915","0.287184819892267","0.454545320629564"
"Voll erwerbstaetig","2005","16-34 Jahre alt","Sachsen","131","0.294353595079634","0.249634821749034","0.339072368410235"
"Voll erwerbstaetig","2005","16-34 Jahre alt","Sachsen-Anhalt","89","0.421956685711577","0.358947159069322","0.484966212353832"
"Voll erwerbstaetig","2005","16-34 Jahre alt","Thueringen","100","0.342781206138489","0.284638987932711","0.400923424344267"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Schleswig-Holstein","187","0.4819596856136","0.431453879883122","0.532465491344079"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Hamburg","79","0.459181922590492","0.382913606465407","0.535450238715576"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Niedersachsen","480","0.48840817466944","0.45696750871672","0.519848840622159"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Bremen","37","0.406402428582847","0.298094873969106","0.514709983196589"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Nordrhein-Westfalen","1231","0.494842752312686","0.475109509674731","0.514575994950641"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Hessen","433","0.538394397819242","0.504084180766302","0.572704614872182"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Rheinland-Pfalz,Saarland","287","0.508406828957838","0.466889529002413","0.549924128913262"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Baden-Wuerttemberg","745","0.524834019069831","0.498860094333379","0.550807943806282"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Bayern","868","0.529245378085171","0.505313008587378","0.553177747582965"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Saarland","73","0.479075228050585","0.39804239445983","0.560108061641339"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Berlin","246","0.509849709621876","0.462818197017002","0.55688122222675"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Brandenburg","239","0.489728875086212","0.444678763298252","0.534778986874171"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Mecklenburg-Vorpommern","142","0.461397330345579","0.402797348348156","0.519997312343001"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Sachsen","475","0.527462662241279","0.493880537366727","0.561044787115832"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Sachsen-Anhalt","253","0.465612019873774","0.421218696964739","0.51000534278281"
"Voll erwerbstaetig","2005","35-65 Jahre alt","Thueringen","215","0.39929328156592","0.354969284677099","0.44361727845474"
"Voll erwerbstaetig","2005","66 und älter","Schleswig-Holstein","","","",""
"Voll erwerbstaetig","2005","66 und älter","Hamburg","","","",""
"Voll erwerbstaetig","2005","66 und älter","Niedersachsen","","","",""
"Voll erwerbstaetig","2005","66 und älter","Bremen","","","",""
"Voll erwerbstaetig","2005","66 und älter","Nordrhein-Westfalen","","","",""
"Voll erwerbstaetig","2005","66 und älter","Hessen","","","",""
"Voll erwerbstaetig","2005","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Voll erwerbstaetig","2005","66 und älter","Baden-Wuerttemberg","","","",""
"Voll erwerbstaetig","2005","66 und älter","Bayern","","","",""
"Voll erwerbstaetig","2005","66 und älter","Saarland","","","",""
"Voll erwerbstaetig","2005","66 und älter","Berlin","","","",""
"Voll erwerbstaetig","2005","66 und älter","Brandenburg","","","",""
"Voll erwerbstaetig","2005","66 und älter","Mecklenburg-Vorpommern","","","",""
"Voll erwerbstaetig","2005","66 und älter","Sachsen","","","",""
"Voll erwerbstaetig","2005","66 und älter","Sachsen-Anhalt","","","",""
"Voll erwerbstaetig","2005","66 und älter","Thueringen","","","",""
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Hamburg","","","",""
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Niedersachsen","30","0.0476742560515133","0.0281600863838399","0.0671884257191867"
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Bremen","","","",""
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Nordrhein-Westfalen","70","0.070153596749474","0.0549703762985407","0.0853368172004073"
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Hessen","","","",""
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Baden-Wuerttemberg","42","0.0856349723283765","0.0651956154271678","0.106074329229585"
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Bayern","53","0.0758499523207628","0.0568891773772723","0.0948107272642533"
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Saarland","","","",""
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Berlin","","","",""
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Brandenburg","","","",""
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Sachsen","","","",""
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Teilzeitbeschaeftigung","2005","16-34 Jahre alt","Thueringen","","","",""
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Schleswig-Holstein","56","0.1379717684103","0.10311316137086","0.17283037544974"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Hamburg","","","",""
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Niedersachsen","164","0.146271840487297","0.124044953449772","0.168498727524822"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Bremen","","","",""
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Nordrhein-Westfalen","391","0.14921757937652","0.135154811637805","0.163280347115235"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Hessen","133","0.152970685593088","0.128196978932289","0.177744392253886"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Rheinland-Pfalz,Saarland","91","0.158423355721951","0.128100022757091","0.18874668868681"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Baden-Wuerttemberg","200","0.133580125051667","0.115885594510997","0.151274655592337"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Bayern","266","0.131500584030547","0.115297097506685","0.147704070554409"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Saarland","","","",""
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Berlin","46","0.118129662336479","0.0877638380191366","0.148495486653822"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Brandenburg","54","0.124781891517148","0.0950000567119685","0.154563726322328"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Sachsen","102","0.110071581496766","0.0890188046609061","0.131124358332626"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Sachsen-Anhalt","51","0.100093947826254","0.0733835893073257","0.126804306345181"
"Teilzeitbeschaeftigung","2005","35-65 Jahre alt","Thueringen","52","0.0992255065735853","0.0721683987647163","0.126282614382454"
"Teilzeitbeschaeftigung","2005","66 und älter","Schleswig-Holstein","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Hamburg","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Niedersachsen","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Bremen","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Nordrhein-Westfalen","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Hessen","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Baden-Wuerttemberg","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Bayern","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Saarland","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Berlin","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Brandenburg","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Sachsen","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Sachsen-Anhalt","","","",""
"Teilzeitbeschaeftigung","2005","66 und älter","Thueringen","","","",""
"Ausbildung/Lehre","2005","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","2005","16-34 Jahre alt","Hamburg","","","",""
"Ausbildung/Lehre","2005","16-34 Jahre alt","Niedersachsen","42","0.10306020811184","0.0752155105365437","0.130904905687136"
"Ausbildung/Lehre","2005","16-34 Jahre alt","Bremen","","","",""
"Ausbildung/Lehre","2005","16-34 Jahre alt","Nordrhein-Westfalen","94","0.0881102027151577","0.0712595162658425","0.104960889164473"
"Ausbildung/Lehre","2005","16-34 Jahre alt","Hessen","","","",""
"Ausbildung/Lehre","2005","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Ausbildung/Lehre","2005","16-34 Jahre alt","Baden-Wuerttemberg","62","0.0773887665897261","0.0578709975579262","0.096906535621526"
"Ausbildung/Lehre","2005","16-34 Jahre alt","Bayern","68","0.0823944768269676","0.0627027300724657","0.102086223581469"
"Ausbildung/Lehre","2005","16-34 Jahre alt","Saarland","","","",""
"Ausbildung/Lehre","2005","16-34 Jahre alt","Berlin","","","",""
"Ausbildung/Lehre","2005","16-34 Jahre alt","Brandenburg","","","",""
"Ausbildung/Lehre","2005","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","2005","16-34 Jahre alt","Sachsen","54","0.134162681133922","0.100720418144422","0.167604944123423"
"Ausbildung/Lehre","2005","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Ausbildung/Lehre","2005","16-34 Jahre alt","Thueringen","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Hamburg","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Niedersachsen","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Bremen","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Hessen","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Bayern","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Saarland","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Berlin","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Brandenburg","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Sachsen","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Ausbildung/Lehre","2005","35-65 Jahre alt","Thueringen","","","",""
"Ausbildung/Lehre","2005","66 und älter","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","2005","66 und älter","Hamburg","","","",""
"Ausbildung/Lehre","2005","66 und älter","Niedersachsen","","","",""
"Ausbildung/Lehre","2005","66 und älter","Bremen","","","",""
"Ausbildung/Lehre","2005","66 und älter","Nordrhein-Westfalen","","","",""
"Ausbildung/Lehre","2005","66 und älter","Hessen","","","",""
"Ausbildung/Lehre","2005","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Ausbildung/Lehre","2005","66 und älter","Baden-Wuerttemberg","","","",""
"Ausbildung/Lehre","2005","66 und älter","Bayern","","","",""
"Ausbildung/Lehre","2005","66 und älter","Saarland","","","",""
"Ausbildung/Lehre","2005","66 und älter","Berlin","","","",""
"Ausbildung/Lehre","2005","66 und älter","Brandenburg","","","",""
"Ausbildung/Lehre","2005","66 und älter","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","2005","66 und älter","Sachsen","","","",""
"Ausbildung/Lehre","2005","66 und älter","Sachsen-Anhalt","","","",""
"Ausbildung/Lehre","2005","66 und älter","Thueringen","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Hamburg","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Niedersachsen","34","0.0659209977322004","0.043195204934649","0.0886467905297518"
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Bremen","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Nordrhein-Westfalen","75","0.0673119377961836","0.0524166954121074","0.0822071801802598"
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Hessen","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Baden-Wuerttemberg","38","0.0509742734687449","0.0349086953630844","0.0670398515744053"
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Bayern","64","0.0740763549448903","0.0553205990617554","0.0928321108280251"
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Saarland","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Berlin","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Sachsen","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","2005","16-34 Jahre alt","Thueringen","","","",""
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Hamburg","","","",""
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Niedersachsen","56","0.0629613676490172","0.0476837969949132","0.0782389383031212"
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Bremen","","","",""
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Nordrhein-Westfalen","122","0.0525091878881866","0.0437056607108844","0.0613127150654887"
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Hessen","52","0.0719823272841057","0.0541942614039459","0.0897703931642655"
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Rheinland-Pfalz,Saarland","37","0.0698447628848623","0.0486774789740244","0.0910120467957003"
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Baden-Wuerttemberg","71","0.0512316407173595","0.0397645526593537","0.0626987287753653"
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Bayern","102","0.0560582217972524","0.0450288156653585","0.0670876279291463"
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Saarland","","","",""
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Berlin","","","",""
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Sachsen","","","",""
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","2005","35-65 Jahre alt","Thueringen","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Schleswig-Holstein","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Hamburg","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Niedersachsen","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Bremen","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Nordrhein-Westfalen","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Hessen","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Baden-Wuerttemberg","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Bayern","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Saarland","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Berlin","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Brandenburg","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Sachsen","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Sachsen-Anhalt","","","",""
"Geringfuegig erwerbstaetig","2005","66 und älter","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","16-34 Jahre alt","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","35-65 Jahre alt","Thueringen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2005","66 und älter","Thueringen","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Hamburg","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Bremen","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Hessen","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Bayern","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Saarland","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Berlin","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Brandenburg","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Sachsen","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","2005","16-34 Jahre alt","Thueringen","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Hamburg","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Bremen","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Hessen","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Bayern","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Saarland","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Berlin","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Brandenburg","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Sachsen","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","2005","35-65 Jahre alt","Thueringen","","","",""
"Freiwilliger Wehrdienst","2005","66 und älter","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2005","66 und älter","Hamburg","","","",""
"Freiwilliger Wehrdienst","2005","66 und älter","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2005","66 und älter","Bremen","","","",""
"Freiwilliger Wehrdienst","2005","66 und älter","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2005","66 und älter","Hessen","","","",""
"Freiwilliger Wehrdienst","2005","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2005","66 und älter","Baden-Wuerttemberg","","","",""
