"plb0022_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstaetig","2013","AkademikerInnen","Hamburg","46","0.228976556855995","0.165440135189769","0.292512978522221"
"Nicht erwerbstaetig","2013","AkademikerInnen","Niedersachsen","165","0.318515893930022","0.279997040325477","0.357034747534567"
"Nicht erwerbstaetig","2013","AkademikerInnen","Bremen","","","",""
"Nicht erwerbstaetig","2013","AkademikerInnen","Nordrhein-Westfalen","333","0.277310923417205","0.253278794224671","0.30134305260974"
"Nicht erwerbstaetig","2013","AkademikerInnen","Hessen","134","0.208501789306058","0.175805338983755","0.241198239628362"
"Nicht erwerbstaetig","2013","AkademikerInnen","Rheinland-Pfalz,Saarland","66","0.305483013186257","0.249278239027989","0.361687787344524"
"Nicht erwerbstaetig","2013","AkademikerInnen","Baden-Wuerttemberg","214","0.274960439148063","0.245188496196944","0.304732382099181"
"Nicht erwerbstaetig","2013","AkademikerInnen","Bayern","242","0.256669432027585","0.229704713199803","0.283634150855368"
"Nicht erwerbstaetig","2013","AkademikerInnen","Saarland","","","",""
"Nicht erwerbstaetig","2013","AkademikerInnen","Berlin","135","0.291772042125895","0.24880630824608","0.334737776005709"
"Nicht erwerbstaetig","2013","AkademikerInnen","Brandenburg","114","0.471373786980463","0.412375581058515","0.530371992902411"
"Nicht erwerbstaetig","2013","AkademikerInnen","Mecklenburg-Vorpommern","61","0.452195802762814","0.372811331124724","0.531580274400904"
"Nicht erwerbstaetig","2013","AkademikerInnen","Sachsen","152","0.370690631447237","0.327881978211338","0.413499284683136"
"Nicht erwerbstaetig","2013","AkademikerInnen","Sachsen-Anhalt","81","0.443402474535222","0.380021081320107","0.506783867750336"
"Nicht erwerbstaetig","2013","AkademikerInnen","Thueringen","60","0.266635967314804","0.208984144815765","0.324287789813842"
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Hamburg","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Niedersachsen","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Bremen","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Hessen","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Bayern","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Saarland","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Berlin","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Brandenburg","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Sachsen","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2013","(noch) kein Abschluss","Thueringen","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Hamburg","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Niedersachsen","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Bremen","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Hessen","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Bayern","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Saarland","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Berlin","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Brandenburg","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Sachsen","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2013","Hauptschulabschluss","Thueringen","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Hamburg","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Niedersachsen","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Bremen","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Hessen","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Bayern","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Saarland","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Berlin","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Brandenburg","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Sachsen","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2013","Realschulabschluss","Thueringen","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Hamburg","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Niedersachsen","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Bremen","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Hessen","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Bayern","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Saarland","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Berlin","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Brandenburg","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Sachsen","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2013","(Fach-)Abitur","Thueringen","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Hamburg","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Niedersachsen","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Bremen","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Hessen","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Bayern","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Saarland","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Berlin","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Brandenburg","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Sachsen","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2013","AkademikerInnen","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Bremen","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Hessen","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Bayern","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Saarland","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Berlin","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2013","(noch) kein Abschluss","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Bremen","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Hessen","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Bayern","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Saarland","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Berlin","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2013","Hauptschulabschluss","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Bremen","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Hessen","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Bayern","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Saarland","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Berlin","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2013","Realschulabschluss","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Bremen","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Hessen","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Bayern","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Saarland","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Berlin","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2013","(Fach-)Abitur","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Bremen","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Hessen","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Bayern","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Saarland","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Berlin","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2013","AkademikerInnen","Thueringen","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Hamburg","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Bremen","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Nordrhein-Westfalen","33","0.115241490108353","0.0770832129720838","0.153399767244623"
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Hessen","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Bayern","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Saarland","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Berlin","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Sachsen","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Voll erwerbstaetig","2014","(noch) kein Abschluss","Thueringen","","","",""
"Voll erwerbstaetig","2014","Hauptschulabschluss","Schleswig-Holstein","87","0.237939522793294","0.190384023575963","0.285495022010625"
"Voll erwerbstaetig","2014","Hauptschulabschluss","Hamburg","","","",""
"Voll erwerbstaetig","2014","Hauptschulabschluss","Niedersachsen","243","0.265361985945317","0.23516020415237","0.295563767738264"
"Voll erwerbstaetig","2014","Hauptschulabschluss","Bremen","","","",""
"Voll erwerbstaetig","2014","Hauptschulabschluss","Nordrhein-Westfalen","540","0.261607989262695","0.241365782258766","0.281850196266623"
"Voll erwerbstaetig","2014","Hauptschulabschluss","Hessen","162","0.246855800957845","0.208794347587747","0.284917254327944"
"Voll erwerbstaetig","2014","Hauptschulabschluss","Rheinland-Pfalz,Saarland","200","0.307782399946162","0.269989171767942","0.345575628124383"
"Voll erwerbstaetig","2014","Hauptschulabschluss","Baden-Wuerttemberg","364","0.325389616793329","0.296721262267418","0.35405797131924"
"Voll erwerbstaetig","2014","Hauptschulabschluss","Bayern","594","0.353845840960772","0.330510936504332","0.377180745417212"
"Voll erwerbstaetig","2014","Hauptschulabschluss","Saarland","","","",""
"Voll erwerbstaetig","2014","Hauptschulabschluss","Berlin","","","",""
"Voll erwerbstaetig","2014","Hauptschulabschluss","Brandenburg","32","0.10183359862351","0.0642695524620906","0.139397644784928"
"Voll erwerbstaetig","2014","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Voll erwerbstaetig","2014","Hauptschulabschluss","Sachsen","48","0.135681920840465","0.0984509637399855","0.172912877940945"
"Voll erwerbstaetig","2014","Hauptschulabschluss","Sachsen-Anhalt","47","0.183466717463881","0.135867827601117","0.231065607326645"
"Voll erwerbstaetig","2014","Hauptschulabschluss","Thueringen","43","0.128178230608618","0.0878539045012904","0.168502556715946"
"Voll erwerbstaetig","2014","Realschulabschluss","Schleswig-Holstein","85","0.36969678230635","0.309618176191093","0.429775388421607"
"Voll erwerbstaetig","2014","Realschulabschluss","Hamburg","","","",""
"Voll erwerbstaetig","2014","Realschulabschluss","Niedersachsen","276","0.43039136655914","0.394424512023108","0.466358221095172"
"Voll erwerbstaetig","2014","Realschulabschluss","Bremen","","","",""
"Voll erwerbstaetig","2014","Realschulabschluss","Nordrhein-Westfalen","424","0.411424835209775","0.382397325921531","0.440452344498018"
"Voll erwerbstaetig","2014","Realschulabschluss","Hessen","169","0.451188841035982","0.402239879872126","0.500137802199839"
"Voll erwerbstaetig","2014","Realschulabschluss","Rheinland-Pfalz,Saarland","99","0.391174086529463","0.332747260141817","0.449600912917109"
"Voll erwerbstaetig","2014","Realschulabschluss","Baden-Wuerttemberg","288","0.416722231587478","0.381438175301266","0.45200628787369"
"Voll erwerbstaetig","2014","Realschulabschluss","Bayern","391","0.439570645460653","0.408668684287136","0.470472606634169"
"Voll erwerbstaetig","2014","Realschulabschluss","Saarland","","","",""
"Voll erwerbstaetig","2014","Realschulabschluss","Berlin","93","0.37970670860017","0.319427006871846","0.439986410328493"
"Voll erwerbstaetig","2014","Realschulabschluss","Brandenburg","175","0.53381177810615","0.481399481086302","0.586224075125999"
"Voll erwerbstaetig","2014","Realschulabschluss","Mecklenburg-Vorpommern","98","0.46889136666296","0.403394057483898","0.534388675842022"
"Voll erwerbstaetig","2014","Realschulabschluss","Sachsen","345","0.546643667516353","0.508892371676387","0.584394963356319"
"Voll erwerbstaetig","2014","Realschulabschluss","Sachsen-Anhalt","175","0.48891355244743","0.437419505318305","0.540407599576555"
"Voll erwerbstaetig","2014","Realschulabschluss","Thueringen","196","0.497221525262194","0.447914041315091","0.546529009209297"
"Voll erwerbstaetig","2014","(Fach-)Abitur","Schleswig-Holstein","45","0.379538303606082","0.298573952072718","0.460502655139447"
"Voll erwerbstaetig","2014","(Fach-)Abitur","Hamburg","34","0.512389345230032","0.407954989103058","0.616823701357006"
"Voll erwerbstaetig","2014","(Fach-)Abitur","Niedersachsen","140","0.452067953561575","0.399626435729126","0.504509471394025"
"Voll erwerbstaetig","2014","(Fach-)Abitur","Bremen","","","",""
"Voll erwerbstaetig","2014","(Fach-)Abitur","Nordrhein-Westfalen","412","0.396319936045541","0.367635396622141","0.425004475468942"
"Voll erwerbstaetig","2014","(Fach-)Abitur","Hessen","114","0.434051304098228","0.380413593388474","0.487689014807982"
"Voll erwerbstaetig","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","82","0.431721818803767","0.363584888799328","0.499858748808205"
"Voll erwerbstaetig","2014","(Fach-)Abitur","Baden-Wuerttemberg","172","0.354518702163457","0.311132557711096","0.397904846615818"
"Voll erwerbstaetig","2014","(Fach-)Abitur","Bayern","218","0.394590270717518","0.355251695286132","0.433928846148904"
"Voll erwerbstaetig","2014","(Fach-)Abitur","Saarland","","","",""
"Voll erwerbstaetig","2014","(Fach-)Abitur","Berlin","62","0.361834107604474","0.285692170507623","0.437976044701325"
"Voll erwerbstaetig","2014","(Fach-)Abitur","Brandenburg","44","0.52433183990533","0.435713556723842","0.612950123086819"
"Voll erwerbstaetig","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Voll erwerbstaetig","2014","(Fach-)Abitur","Sachsen","54","0.427915037323096","0.346247854399257","0.509582220246936"
"Voll erwerbstaetig","2014","(Fach-)Abitur","Sachsen-Anhalt","30","0.408699483702277","0.295149254169619","0.522249713234936"
"Voll erwerbstaetig","2014","(Fach-)Abitur","Thueringen","32","0.43657681363351","0.332954222923391","0.540199404343629"
"Voll erwerbstaetig","2014","AkademikerInnen","Schleswig-Holstein","79","0.43991058578724","0.36176703694468","0.518054134629801"
"Voll erwerbstaetig","2014","AkademikerInnen","Hamburg","85","0.556017975574283","0.477545954123066","0.6344899970255"
"Voll erwerbstaetig","2014","AkademikerInnen","Niedersachsen","255","0.54774090598766","0.504417224581697","0.591064587393623"
"Voll erwerbstaetig","2014","AkademikerInnen","Bremen","","","",""
"Voll erwerbstaetig","2014","AkademikerInnen","Nordrhein-Westfalen","583","0.538485215970576","0.509822012409536","0.567148419531616"
"Voll erwerbstaetig","2014","AkademikerInnen","Hessen","268","0.501256262229942","0.458648484009934","0.543864040449951"
"Voll erwerbstaetig","2014","AkademikerInnen","Rheinland-Pfalz,Saarland","112","0.465830466754408","0.400651070451974","0.531009863056842"
"Voll erwerbstaetig","2014","AkademikerInnen","Baden-Wuerttemberg","405","0.534179388946045","0.499591216527727","0.568767561364363"
"Voll erwerbstaetig","2014","AkademikerInnen","Bayern","504","0.578593231034576","0.547275965607855","0.609910496461297"
"Voll erwerbstaetig","2014","AkademikerInnen","Saarland","","","",""
"Voll erwerbstaetig","2014","AkademikerInnen","Berlin","175","0.540892808285657","0.490855002785381","0.590930613785932"
"Voll erwerbstaetig","2014","AkademikerInnen","Brandenburg","102","0.372190134808229","0.31365805688969","0.430722212726768"
"Voll erwerbstaetig","2014","AkademikerInnen","Mecklenburg-Vorpommern","61","0.442185412031896","0.359021493034489","0.525349331029303"
"Voll erwerbstaetig","2014","AkademikerInnen","Sachsen","195","0.472008440668188","0.425415816779792","0.518601064556585"
"Voll erwerbstaetig","2014","AkademikerInnen","Sachsen-Anhalt","99","0.384439607670949","0.319863890099645","0.449015325242254"
"Voll erwerbstaetig","2014","AkademikerInnen","Thueringen","112","0.492218263535509","0.426005237874555","0.558431289196462"
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Hamburg","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Bremen","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Hessen","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Bayern","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Saarland","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Berlin","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Sachsen","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Teilzeitbeschaeftigung","2014","(noch) kein Abschluss","Thueringen","","","",""
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Schleswig-Holstein","31","0.0755981957547484","0.046075307662104","0.105121083847393"
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Hamburg","","","",""
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Niedersachsen","65","0.0817104349119727","0.0629732174091268","0.100447652414819"
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Bremen","","","",""
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Nordrhein-Westfalen","182","0.0723539672886678","0.0604220238432735","0.0842859107340621"
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Hessen","50","0.101621625432627","0.0749501313564211","0.128293119508833"
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Rheinland-Pfalz,Saarland","54","0.0570464275285614","0.0380562003002932","0.0760366547568297"
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Baden-Wuerttemberg","115","0.0892253237678032","0.0717822125348205","0.106668435000786"
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Bayern","204","0.108076989353844","0.0929252946625837","0.123228684045105"
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Saarland","","","",""
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Berlin","","","",""
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Brandenburg","","","",""
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Sachsen","","","",""
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Teilzeitbeschaeftigung","2014","Hauptschulabschluss","Thueringen","","","",""
"Teilzeitbeschaeftigung","2014","Realschulabschluss","Schleswig-Holstein","50","0.154717772920278","0.109709409445516","0.19972613639504"
"Teilzeitbeschaeftigung","2014","Realschulabschluss","Hamburg","","","",""
"Teilzeitbeschaeftigung","2014","Realschulabschluss","Niedersachsen","128","0.135032829808333","0.110207107229772","0.159858552386894"
"Teilzeitbeschaeftigung","2014","Realschulabschluss","Bremen","","","",""
"Teilzeitbeschaeftigung","2014","Realschulabschluss","Nordrhein-Westfalen","212","0.174381214701159","0.151998993343958","0.19676343605836"
"Teilzeitbeschaeftigung","2014","Realschulabschluss","Hessen","75","0.158752757235409","0.1228047100565","0.194700804414317"
"Teilzeitbeschaeftigung","2014","Realschulabschluss","Rheinland-Pfalz,Saarland","58","0.191593446774376","0.144475546142609","0.238711347406142"
