"plb0022_h","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"Betriebliches Praktikum","2013","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2013","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2013","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2013","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2013","66 und älter","","","",""
"Voll erwerbstaetig","2014","16-34 Jahre alt","2261","0.412712286864848","0.400824869966411","0.424599703763285"
"Voll erwerbstaetig","2014","35-65 Jahre alt","7920","0.54247135018147","0.534657327867394","0.550285372495546"
"Voll erwerbstaetig","2014","66 und älter","62","0.0103063997117283","0.00750978202535637","0.0131030173981003"
"Teilzeitbeschaeftigung","2014","16-34 Jahre alt","635","0.0915221753337488","0.0845597801556402","0.0984845705118574"
"Teilzeitbeschaeftigung","2014","35-65 Jahre alt","3194","0.172291546759997","0.166368464325195","0.178214629194798"
"Teilzeitbeschaeftigung","2014","66 und älter","80","0.0133847617485376","0.0102027010471811","0.0165668224498941"
"Ausbildung/Lehre","2014","16-34 Jahre alt","677","0.0967337338085028","0.089596413153975","0.103871054463031"
"Ausbildung/Lehre","2014","35-65 Jahre alt","34","0.00193050497858781","0.00124202240726465","0.00261898754991098"
"Ausbildung/Lehre","2014","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2014","16-34 Jahre alt","643","0.0956814954045148","0.0885789662806142","0.102784024528415"
"Geringfuegig erwerbstaetig","2014","35-65 Jahre alt","1024","0.0575831371416126","0.0539293244350179","0.0612369498482074"
"Geringfuegig erwerbstaetig","2014","66 und älter","187","0.0352624197061929","0.0301551371985451","0.0403697022138407"
"Altersteilzeit mit Arbeitszeit Null","2014","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","35-65 Jahre alt","110","0.00921290596243417","0.00771437546377874","0.0107114364610896"
"Altersteilzeit mit Arbeitszeit Null","2014","66 und älter","","","",""
"Freiwilliger Wehrdienst","2014","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2014","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2014","66 und älter","","","",""
"FSJ/FOeJ/BFD","2014","16-34 Jahre alt","50","0.00619009521500117","0.00429627537358105","0.00808391505642129"
"FSJ/FOeJ/BFD","2014","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2014","66 und älter","","","",""
"Werkstatt fuer Behinderte","2014","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2014","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2014","66 und älter","","","",""
"Nicht erwerbstaetig","2014","16-34 Jahre alt","2299","0.288748114222621","0.277805788686394","0.299690439758847"
"Nicht erwerbstaetig","2014","35-65 Jahre alt","3313","0.214666201327628","0.20822619822331","0.221106204431947"
"Nicht erwerbstaetig","2014","66 und älter","4681","0.941046418833541","0.934524282884783","0.9475685547823"
"Betriebliches Praktikum","2014","16-34 Jahre alt","","","",""
"Betriebliches Praktikum","2014","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2014","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2014","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2014","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2014","66 und älter","","","",""
"Voll erwerbstaetig","2015","16-34 Jahre alt","2372","0.427811709903161","0.415989438741347","0.439633981064976"
"Voll erwerbstaetig","2015","35-65 Jahre alt","7692","0.538510344480555","0.530601366310337","0.546419322650774"
"Voll erwerbstaetig","2015","66 und älter","60","0.0119279529113114","0.00890945515628771","0.0149464506663352"
"Teilzeitbeschaeftigung","2015","16-34 Jahre alt","659","0.0908047316229744","0.0839389826173998","0.097670480628549"
"Teilzeitbeschaeftigung","2015","35-65 Jahre alt","3218","0.18329589298589","0.177157550680948","0.189434235290832"
"Teilzeitbeschaeftigung","2015","66 und älter","83","0.013495293009278","0.0102871454706233","0.0167034405479327"
"Ausbildung/Lehre","2015","16-34 Jahre alt","683","0.0971084068249862","0.0900330015859876","0.104183812063985"
"Ausbildung/Lehre","2015","35-65 Jahre alt","41","0.00212635766578639","0.00139555806622627","0.00285715726534652"
"Ausbildung/Lehre","2015","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2015","16-34 Jahre alt","578","0.0846834390661012","0.0780308606396523","0.0913360174925502"
"Geringfuegig erwerbstaetig","2015","35-65 Jahre alt","937","0.0564246927859228","0.0527639834100352","0.0600854021618105"
"Geringfuegig erwerbstaetig","2015","66 und älter","189","0.0390521545069904","0.0336659107862871","0.0444383982276937"
"Altersteilzeit mit Arbeitszeit Null","2015","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","35-65 Jahre alt","83","0.00742432057234217","0.00606239761956933","0.00878624352511501"
"Altersteilzeit mit Arbeitszeit Null","2015","66 und älter","","","",""
"Freiwilliger Wehrdienst","2015","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2015","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2015","66 und älter","","","",""
"FSJ/FOeJ/BFD","2015","16-34 Jahre alt","48","0.00408284412917348","0.00255914890415802","0.00560653935418894"
"FSJ/FOeJ/BFD","2015","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2015","66 und älter","","","",""
"Werkstatt fuer Behinderte","2015","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2015","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2015","66 und älter","","","",""
"Nicht erwerbstaetig","2015","16-34 Jahre alt","2360","0.287073671428892","0.276263710898806","0.297883631958977"
"Nicht erwerbstaetig","2015","35-65 Jahre alt","3273","0.20964997654928","0.2031919546892","0.21610799840936"
"Nicht erwerbstaetig","2015","66 und älter","4634","0.935048679687421","0.928196563867188","0.941900795507654"
"Betriebliches Praktikum","2015","16-34 Jahre alt","","","",""
"Betriebliches Praktikum","2015","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2015","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2015","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2015","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2015","66 und älter","","","",""
"Voll erwerbstaetig","2016","16-34 Jahre alt","2080","0.410394873031241","0.399783510769679","0.421006235292803"
"Voll erwerbstaetig","2016","35-65 Jahre alt","7150","0.546012371954205","0.538256740432012","0.553768003476398"
"Voll erwerbstaetig","2016","66 und älter","70","0.0128971672191454","0.00970820725455155","0.0160861271837393"
"Teilzeitbeschaeftigung","2016","16-34 Jahre alt","608","0.0875239564534967","0.0814276925581941","0.0936202203487992"
"Teilzeitbeschaeftigung","2016","35-65 Jahre alt","3155","0.188595176430573","0.182501519506433","0.194688833354714"
"Teilzeitbeschaeftigung","2016","66 und älter","89","0.0168190568217786","0.0131846105968982","0.020453503046659"
"Ausbildung/Lehre","2016","16-34 Jahre alt","657","0.0910019073191315","0.0847975573712228","0.0972062572670401"
"Ausbildung/Lehre","2016","35-65 Jahre alt","47","0.00270393860547509","0.00189502082464685","0.00351285638630333"
"Ausbildung/Lehre","2016","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2016","16-34 Jahre alt","567","0.0824242653390506","0.076491761134052","0.0883567695440491"
"Geringfuegig erwerbstaetig","2016","35-65 Jahre alt","887","0.053428859698222","0.0499257115913986","0.0569320078050454"
"Geringfuegig erwerbstaetig","2016","66 und älter","181","0.03758477282278","0.032209408430449","0.042960137215111"
"Altersteilzeit mit Arbeitszeit Null","2016","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","35-65 Jahre alt","56","0.0044261636815637","0.0033921068952884","0.00546022046783899"
"Altersteilzeit mit Arbeitszeit Null","2016","66 und älter","","","",""
"Freiwilliger Wehrdienst","2016","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2016","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2016","66 und älter","","","",""
"FSJ/FOeJ/BFD","2016","16-34 Jahre alt","51","0.0068313388427854","0.00505447573855585","0.00860820194701495"
"FSJ/FOeJ/BFD","2016","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2016","66 und älter","","","",""
"Werkstatt fuer Behinderte","2016","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2016","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2016","66 und älter","","","",""
"Nicht erwerbstaetig","2016","16-34 Jahre alt","4213","0.314579496298189","0.304562597075598","0.32459639552078"
"Nicht erwerbstaetig","2016","35-65 Jahre alt","4491","0.201884867075497","0.195632008984906","0.208137725166089"
"Nicht erwerbstaetig","2016","66 und älter","4466","0.932132580902721","0.925023880462193","0.939241281343249"
"Betriebliches Praktikum","2016","16-34 Jahre alt","54","0.00080607624865585","0.000193863305905577","0.00141828919140612"
"Betriebliches Praktikum","2016","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2016","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2016","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2016","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2016","66 und älter","","","",""
"Voll erwerbstaetig","2017","16-34 Jahre alt","2528","0.422531846177312","0.412596240442125","0.432467451912498"
"Voll erwerbstaetig","2017","35-65 Jahre alt","8145","0.547187555519936","0.539853814854551","0.55452129618532"
"Voll erwerbstaetig","2017","66 und älter","82","0.0145310612391793","0.0112423173833732","0.0178198050949854"
"Teilzeitbeschaeftigung","2017","16-34 Jahre alt","726","0.0922575898390302","0.0864367858894237","0.0980783937886367"
"Teilzeitbeschaeftigung","2017","35-65 Jahre alt","3557","0.189145543653863","0.183375650429724","0.194915436878002"
"Teilzeitbeschaeftigung","2017","66 und älter","103","0.0152921730460583","0.0119197021536895","0.0186646439384271"
"Ausbildung/Lehre","2017","16-34 Jahre alt","767","0.0943102702586961","0.0884317255886595","0.100188814928733"
"Ausbildung/Lehre","2017","35-65 Jahre alt","59","0.00219975494477178","0.00150950366580884","0.00289000622373473"
"Ausbildung/Lehre","2017","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2017","16-34 Jahre alt","625","0.0813676940988503","0.0758685200166721","0.0868668681810285"
"Geringfuegig erwerbstaetig","2017","35-65 Jahre alt","933","0.0544704859196067","0.0511268696087007","0.0578141022305127"
"Geringfuegig erwerbstaetig","2017","66 und älter","227","0.0471758650148724","0.0413491171755568","0.0530026128541881"
"Altersteilzeit mit Arbeitszeit Null","2017","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","35-65 Jahre alt","64","0.00499925971860488","0.00396014662502739","0.00603837281218236"
"Altersteilzeit mit Arbeitszeit Null","2017","66 und älter","","","",""
"Freiwilliger Wehrdienst","2017","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2017","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2017","66 und älter","","","",""
"FSJ/FOeJ/BFD","2017","16-34 Jahre alt","59","0.00602324315215207","0.00446690516181747","0.00757958114248667"
"FSJ/FOeJ/BFD","2017","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2017","66 und älter","","","",""
"Werkstatt fuer Behinderte","2017","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2017","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2017","66 und älter","","","",""
"Nicht erwerbstaetig","2017","16-34 Jahre alt","4720","0.297673001425797","0.288476132190283","0.30686987066131"
"Nicht erwerbstaetig","2017","35-65 Jahre alt","4893","0.199015218643188","0.193132832337592","0.204897604948785"
"Nicht erwerbstaetig","2017","66 und älter","4673","0.922966450285892","0.915638326010115","0.93029457456167"
"Betriebliches Praktikum","2017","16-34 Jahre alt","51","0.000718017385785306","0.000179236580468091","0.00125679819110252"
"Betriebliches Praktikum","2017","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2017","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2017","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2017","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2017","66 und älter","","","",""
"Voll erwerbstaetig","2018","16-34 Jahre alt","2520","0.427028316697776","0.416437706131574","0.437618927263979"
"Voll erwerbstaetig","2018","35-65 Jahre alt","7784","0.557093610140617","0.549545404964144","0.564641815317091"
"Voll erwerbstaetig","2018","66 und älter","73","0.0153714997844532","0.0119944108460984","0.018748588722808"
"Teilzeitbeschaeftigung","2018","16-34 Jahre alt","785","0.103968662631956","0.0974337631785542","0.110503562085358"
"Teilzeitbeschaeftigung","2018","35-65 Jahre alt","3519","0.195565359844577","0.189538168450722","0.201592551238432"
"Teilzeitbeschaeftigung","2018","66 und älter","118","0.020974239684587","0.0170406564129166","0.0249078229562574"
"Ausbildung/Lehre","2018","16-34 Jahre alt","769","0.0911869130927634","0.0850233815224779","0.097350444663049"
"Ausbildung/Lehre","2018","35-65 Jahre alt","66","0.00175517880969586","0.00111911182845731","0.00239124579093441"
"Ausbildung/Lehre","2018","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2018","16-34 Jahre alt","618","0.078283955820974","0.0725327218360723","0.0840351898058757"
"Geringfuegig erwerbstaetig","2018","35-65 Jahre alt","850","0.0477577554203169","0.0445172010621325","0.0509983097785013"
"Geringfuegig erwerbstaetig","2018","66 und älter","245","0.0521949157223485","0.0460894078884902","0.0583004235562067"
"Altersteilzeit mit Arbeitszeit Null","2018","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2018","35-65 Jahre alt","51","0.00386030544211574","0.00291799372166281","0.00480261716256868"
"Altersteilzeit mit Arbeitszeit Null","2018","66 und älter","","","",""
"Freiwilliger Wehrdienst","2018","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2018","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2018","66 und älter","","","",""
"FSJ/FOeJ/BFD","2018","16-34 Jahre alt","50","0.00474981950320469","0.0032777416891479","0.00622189731726147"
"FSJ/FOeJ/BFD","2018","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2018","66 und älter","","","",""
"Werkstatt fuer Behinderte","2018","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2018","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2018","66 und älter","","","",""
"Nicht erwerbstaetig","2018","16-34 Jahre alt","3582","0.288620947900395","0.278919410947046","0.298322484853745"
"Nicht erwerbstaetig","2018","35-65 Jahre alt","4327","0.189164555744385","0.183213282647201","0.19511582884157"
"Nicht erwerbstaetig","2018","66 und älter","4660","0.911311004207318","0.903507020546568","0.919114987868069"
"Betriebliches Praktikum","2018","16-34 Jahre alt","31","0.000461642686949195","1.72639498469547e-06","0.000921558978913695"
"Betriebliches Praktikum","2018","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2018","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2018","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2018","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2018","66 und älter","","","",""
"Voll erwerbstaetig","2019","16-34 Jahre alt","2412","0.437483221863698","0.426147579013279","0.448818864714117"
"Voll erwerbstaetig","2019","35-65 Jahre alt","8671","0.552805991022367","0.545350522201088","0.560261459843647"
"Voll erwerbstaetig","2019","66 und älter","218","0.0168621087288995","0.0133914924795002","0.0203327249782989"
"Teilzeitbeschaeftigung","2019","16-34 Jahre alt","740","0.1209444624745","0.113493731810875","0.128395193138124"
"Teilzeitbeschaeftigung","2019","35-65 Jahre alt","3552","0.202884775054905","0.196854656085917","0.208914894023894"
"Teilzeitbeschaeftigung","2019","66 und älter","183","0.0224899766885326","0.0184933043186613","0.026486649058404"
"Ausbildung/Lehre","2019","16-34 Jahre alt","721","0.0905880074559663","0.0840293733199231","0.0971466415920096"
"Ausbildung/Lehre","2019","35-65 Jahre alt","76","0.00214426944292768","0.00145066134378894","0.00283787754206642"
"Ausbildung/Lehre","2019","66 und älter","","","",""
"Geringfuegig erwerbstaetig","2019","16-34 Jahre alt","557","0.0669203244351745","0.0612103245864945","0.0726303242838545"
"Geringfuegig erwerbstaetig","2019","35-65 Jahre alt","802","0.0473319485985629","0.0441478347174779","0.0505160624796478"
"Geringfuegig erwerbstaetig","2019","66 und älter","264","0.0433152013281835","0.0378280360576854","0.0488023665986816"
"Altersteilzeit mit Arbeitszeit Null","2019","16-34 Jahre alt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2019","35-65 Jahre alt","51","0.00495915072918802","0.00390582011016017","0.00601248134821587"
"Altersteilzeit mit Arbeitszeit Null","2019","66 und älter","","","",""
"Freiwilliger Wehrdienst","2019","16-34 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2019","35-65 Jahre alt","","","",""
"Freiwilliger Wehrdienst","2019","66 und älter","","","",""
"FSJ/FOeJ/BFD","2019","16-34 Jahre alt","51","0.00676316465701252","0.00489033144553265","0.0086359978684924"
"FSJ/FOeJ/BFD","2019","35-65 Jahre alt","","","",""
"FSJ/FOeJ/BFD","2019","66 und älter","","","",""
"Werkstatt fuer Behinderte","2019","16-34 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2019","35-65 Jahre alt","","","",""
"Werkstatt fuer Behinderte","2019","66 und älter","","","",""
"Nicht erwerbstaetig","2019","16-34 Jahre alt","2841","0.273004134931393","0.262824122793294","0.283184147069491"
"Nicht erwerbstaetig","2019","35-65 Jahre alt","3891","0.185753183217432","0.179921596117059","0.191584770317805"
"Nicht erwerbstaetig","2019","66 und älter","4618","0.916987055740137","0.909550052903463","0.924424058576811"
"Betriebliches Praktikum","2019","16-34 Jahre alt","","","",""
"Betriebliches Praktikum","2019","35-65 Jahre alt","","","",""
"Betriebliches Praktikum","2019","66 und älter","","","",""
"Wehrpflicht/Zivildienst","2019","16-34 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2019","35-65 Jahre alt","","","",""
"Wehrpflicht/Zivildienst","2019","66 und älter","","","",""
