,Unnamed: 0,year,bula_h,sampreg,hlf0261,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
643,643,2021,Lower Saxony,West,No,0.89171,944,10703,0.82447,0.96532
644,644,2021,Bremen,West,No,1.0,73,10703,0.73671,1.26498
645,645,2021,North Rhine-Westphalia,West,"Yes, Regularly",0.10632,228,10703,0.08938,0.12537
646,646,2021,North Rhine-Westphalia,West,"Yes, Occasionally",0.02091,52,10703,0.01462,0.02837
647,647,2021,North Rhine-Westphalia,West,No,0.87276,2003,10703,0.82578,0.91757
648,648,2021,Hesse,West,"Yes, Regularly",0.10232,71,10703,0.07548,0.13825
649,649,2021,Hesse,West,No,0.89768,609,10703,0.82579,0.99731
650,650,2021,"Rhineland-Palatinate, Saarland",West,No,1.0,496,10703,0.9023,1.10056
651,651,2021,Baden-Wuerttemberg,West,"Yes, Regularly",0.07592,90,10703,0.05833,0.09261
652,652,2021,Baden-Wuerttemberg,West,No,0.92408,1101,10703,0.87179,0.98833
653,653,2021,Bavaria,West,"Yes, Regularly",0.06073,118,10703,0.04631,0.07743
654,654,2021,Bavaria,West,"Yes, Occasionally",0.03005,49,10703,0.02086,0.04009
655,655,2021,Bavaria,West,No,0.90922,1586,10703,0.85211,0.96357
656,656,2021,Berlin,West,No,1.0,317,10703,0.88696,1.14023
657,657,2021,Berlin,East,No,1.0,166,10703,0.80088,1.18356
658,658,2021,Brandenburg,East,No,1.0,413,10703,0.89159,1.10746
659,659,2021,Mecklenburg-Western Pomerania,East,No,1.0,239,10703,0.84728,1.14963
660,660,2021,Saxony,East,No,1.0,693,10703,0.91332,1.08334
661,661,2021,Saxony-Anhalt,East,No,1.0,348,10703,0.85927,1.15639
662,662,2021,Thuringa,East,No,1.0,364,10703,0.87462,1.13694
