"hlf0261","year","quintil","regtyp","n","percent","lower_confidence","upper_confidence"
"Nein","2017","5","Staedtischer Raum","6838","0.818960526835893","0.81078442264801","0.827136631023776"
"Nein","2017","5","Laendlicher Raum","2884","0.864128531880513","0.852441267644455","0.875815796116571"
"Ja, regelmaessig","2018","1","Staedtischer Raum","39","0.0149314229047101","0.0102661228854112","0.0195967229240091"
"Ja, regelmaessig","2018","1","Laendlicher Raum","","","",""
"Ja, regelmaessig","2018","2","Staedtischer Raum","47","0.0314493057256438","0.0253918877641856","0.037506723687102"
"Ja, regelmaessig","2018","2","Laendlicher Raum","","","",""
"Ja, regelmaessig","2018","3","Staedtischer Raum","114","0.0344356104333543","0.0288958425733416","0.0399753782933671"
"Ja, regelmaessig","2018","3","Laendlicher Raum","","","",""
"Ja, regelmaessig","2018","4","Staedtischer Raum","295","0.051700349544594","0.0463389190329743","0.0570617800562137"
"Ja, regelmaessig","2018","4","Laendlicher Raum","103","0.0340700960554202","0.0282576935115818","0.0398824985992586"
"Ja, regelmaessig","2018","5","Staedtischer Raum","1320","0.142533452152611","0.135144359513243","0.149922544791979"
"Ja, regelmaessig","2018","5","Laendlicher Raum","388","0.122734368610595","0.111757970676983","0.133710766544208"
"Ja, gelegentlich","2018","1","Staedtischer Raum","","","",""
"Ja, gelegentlich","2018","1","Laendlicher Raum","","","",""
"Ja, gelegentlich","2018","2","Staedtischer Raum","","","",""
"Ja, gelegentlich","2018","2","Laendlicher Raum","","","",""
"Ja, gelegentlich","2018","3","Staedtischer Raum","30","0.0115471515135465","0.00830142095883444","0.0147928820682586"
"Ja, gelegentlich","2018","3","Laendlicher Raum","","","",""
"Ja, gelegentlich","2018","4","Staedtischer Raum","55","0.0142190249216785","0.0113522983594058","0.0170857514839513"
"Ja, gelegentlich","2018","4","Laendlicher Raum","40","0.0151286957099569","0.0112177058923895","0.0190396855275242"
"Ja, gelegentlich","2018","5","Staedtischer Raum","300","0.0312153717130938","0.027539824619421","0.0348909188067666"
"Ja, gelegentlich","2018","5","Laendlicher Raum","84","0.0248761969802453","0.0196662529020573","0.0300861410584334"
"Nein","2018","1","Staedtischer Raum","2538","0.975074148461488","0.969077072219378","0.981071224703598"
"Nein","2018","1","Laendlicher Raum","1555","0.99604638562415","0.992937334556307","0.999155436691992"
"Nein","2018","2","Staedtischer Raum","3121","0.96428511732509","0.957844193287078","0.970726041363101"
"Nein","2018","2","Laendlicher Raum","1755","0.97542390199052","0.968233233067666","0.982614570913375"
"Nein","2018","3","Staedtischer Raum","4018","0.954017238053099","0.947654080291001","0.960380395815197"
"Nein","2018","3","Laendlicher Raum","2624","0.973105071585045","0.966965308017012","0.979244835153077"
"Nein","2018","4","Staedtischer Raum","6202","0.934080625533727","0.928072211283359","0.940089039784096"
"Nein","2018","4","Laendlicher Raum","3599","0.950801208234623","0.943871446850291","0.957730969618955"
"Nein","2018","5","Staedtischer Raum","6979","0.826251176134295","0.818242862033673","0.834259490234917"
"Nein","2018","5","Laendlicher Raum","2961","0.852389434409159","0.840523855266264","0.864255013552055"
"Ja, regelmaessig","2019","1","Staedtischer Raum","72","0.0381537174944068","0.0296598188067051","0.0466476161821085"
"Ja, regelmaessig","2019","1","Laendlicher Raum","","","",""
"Ja, regelmaessig","2019","2","Staedtischer Raum","64","0.024991747489338","0.0190982763085182","0.0308852186701578"
"Ja, regelmaessig","2019","2","Laendlicher Raum","","","",""
"Ja, regelmaessig","2019","3","Staedtischer Raum","87","0.0366140035839509","0.030265475999749","0.0429625311681528"
"Ja, regelmaessig","2019","3","Laendlicher Raum","46","0.023232265928492","0.0170932082714924","0.0293713235854917"
"Ja, regelmaessig","2019","4","Staedtischer Raum","298","0.0476330265642946","0.0422780234889579","0.0529880296396312"
"Ja, regelmaessig","2019","4","Laendlicher Raum","134","0.0450202885228301","0.0384006201683481","0.051639956877312"
"Ja, regelmaessig","2019","5","Staedtischer Raum","2118","0.149657054407175","0.143046810031927","0.156267298782424"
"Ja, regelmaessig","2019","5","Laendlicher Raum","636","0.101113325949647","0.092329262416149","0.109897389483145"
"Ja, gelegentlich","2019","1","Staedtischer Raum","","","",""
"Ja, gelegentlich","2019","1","Laendlicher Raum","","","",""
"Ja, gelegentlich","2019","2","Staedtischer Raum","","","",""
"Ja, gelegentlich","2019","2","Laendlicher Raum","","","",""
"Ja, gelegentlich","2019","3","Staedtischer Raum","","","",""
"Ja, gelegentlich","2019","3","Laendlicher Raum","","","",""
"Ja, gelegentlich","2019","4","Staedtischer Raum","128","0.0149901451838038","0.0119350363906409","0.0180452539769667"
"Ja, gelegentlich","2019","4","Laendlicher Raum","53","0.0127437366250158","0.00916278573702621","0.0163246875130053"
"Ja, gelegentlich","2019","5","Staedtischer Raum","418","0.0329443719650889","0.0296369606568302","0.0362517832733476"
"Ja, gelegentlich","2019","5","Laendlicher Raum","116","0.0250634540317315","0.0205088834651134","0.0296180245983495"
"Nein","2019","1","Staedtischer Raum","1857","0.946648307779992","0.936683836900906","0.956612778659078"
"Nein","2019","1","Laendlicher Raum","1224","0.990318167057598","0.984876849575095","0.995759484540101"
"Nein","2019","2","Staedtischer Raum","2618","0.964379428830119","0.957381925485717","0.971376932174521"
"Nein","2019","2","Laendlicher Raum","1472","0.977933498305944","0.97046956017694","0.985397436434948"
"Nein","2019","3","Staedtischer Raum","3255","0.956637664404135","0.9497530549725","0.96352227383577"
"Nein","2019","3","Laendlicher Raum","2240","0.959139252910746","0.951071468979697","0.967207036841794"
"Nein","2019","4","Staedtischer Raum","5651","0.937376828251902","0.931285274094362","0.943468382409441"
"Nein","2019","4","Laendlicher Raum","3582","0.942235974852154","0.934787907635978","0.949684042068331"
"Nein","2019","5","Staedtischer Raum","8652","0.817398573627736","0.810239762858245","0.824557384397226"
"Nein","2019","5","Laendlicher Raum","3773","0.873823220018621","0.864148457581198","0.883497982456045"
"Ja, regelmaessig","2020","1","Staedtischer Raum","33","0.0291836992334295","0.0219466084628072","0.0364207900040518"
"Ja, regelmaessig","2020","1","Laendlicher Raum","","","",""
"Ja, regelmaessig","2020","2","Staedtischer Raum","49","0.0243592466077393","0.0185029784071933","0.0302155148082853"
"Ja, regelmaessig","2020","2","Laendlicher Raum","","","",""
"Ja, regelmaessig","2020","3","Staedtischer Raum","78","0.0351259584196667","0.028859960695561","0.0413919561437724"
"Ja, regelmaessig","2020","3","Laendlicher Raum","40","0.0240900925773165","0.0175647719685372","0.0306154131860957"
"Ja, regelmaessig","2020","4","Staedtischer Raum","285","0.0521872706966297","0.0467642435138333","0.0576102978794261"
"Ja, regelmaessig","2020","4","Laendlicher Raum","93","0.0293375692931359","0.0239176923090679","0.0347574462772039"
"Ja, regelmaessig","2020","5","Staedtischer Raum","1703","0.131685288767924","0.125393813296919","0.137976764238928"
"Ja, regelmaessig","2020","5","Laendlicher Raum","529","0.103340965655673","0.0944863424214958","0.112195588889851"
"Ja, gelegentlich","2020","1","Staedtischer Raum","","","",""
"Ja, gelegentlich","2020","1","Laendlicher Raum","","","",""
"Ja, gelegentlich","2020","2","Staedtischer Raum","","","",""
"Ja, gelegentlich","2020","2","Laendlicher Raum","","","",""
"Ja, gelegentlich","2020","3","Staedtischer Raum","34","0.00856558267871482","0.00542903942162258","0.0117021259358071"
"Ja, gelegentlich","2020","3","Laendlicher Raum","","","",""
"Ja, gelegentlich","2020","4","Staedtischer Raum","110","0.0178984837080342","0.014665641321131","0.0211313260949375"
"Ja, gelegentlich","2020","4","Laendlicher Raum","32","0.013057153460665","0.00941117993458798","0.0167031269867421"
"Ja, gelegentlich","2020","5","Staedtischer Raum","418","0.0320513373026475","0.0287742007550473","0.0353284738502476"
"Ja, gelegentlich","2020","5","Laendlicher Raum","99","0.0178142708942086","0.0139665726911624","0.0216619690972548"
"Nein","2020","1","Staedtischer Raum","2023","0.960676801106665","0.95232003223075","0.96903356998258"
"Nein","2020","1","Laendlicher Raum","1086","0.978579563198711","0.970092852040605","0.987066274356816"
"Nein","2020","2","Staedtischer Raum","2594","0.969950910556512","0.963465542902135","0.976436278210889"
"Nein","2020","2","Laendlicher Raum","1493","0.959438978394029","0.949502138896148","0.969375817891911"
"Nein","2020","3","Staedtischer Raum","3204","0.956308458901618","0.949351194467542","0.963265723335695"
"Nein","2020","3","Laendlicher Raum","2069","0.962437952324135","0.954346271256811","0.970529633391459"
"Nein","2020","4","Staedtischer Raum","6066","0.929914245595336","0.923689314519796","0.936139176670876"
"Nein","2020","4","Laendlicher Raum","3599","0.957605277246199","0.95113396403767","0.964076590454728"
"Nein","2020","5","Staedtischer Raum","8976","0.836263373929429","0.829378598882113","0.843148148976744"
"Nein","2020","5","Laendlicher Raum","3912","0.878844763450118","0.869352990430824","0.888336536469413"
