"erwst","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Vollzeit","2003","35-65 J.","Realschule","1810","0.524815512968065","0.508207022623643","0.541424003312487"
"Vollzeit","2003","35-65 J.","(Fach-)Abitur","521","0.508008955827231","0.477222644895013","0.53879526675945"
"Vollzeit","2003","35-65 J.","AkademikerIn","2135","0.642076902999868","0.625513733080984","0.658640072918752"
"Vollzeit","2003","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","2003","66 und älter","Hauptschule","","","",""
"Vollzeit","2003","66 und älter","Realschule","","","",""
"Vollzeit","2003","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","2003","66 und älter","AkademikerIn","","","",""
"Teilzeit","2003","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2003","16-34 J.","Hauptschule","81","0.0543541665615538","0.0418309496459105","0.0668773834771972"
"Teilzeit","2003","16-34 J.","Realschule","181","0.0979621891029655","0.0845569759505108","0.11136740225542"
"Teilzeit","2003","16-34 J.","(Fach-)Abitur","94","0.0849833669756157","0.0694873757451829","0.100479358206048"
"Teilzeit","2003","16-34 J.","AkademikerIn","59","0.110690109187318","0.0847736979418624","0.136606520432774"
"Teilzeit","2003","35-65 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2003","35-65 J.","Hauptschule","553","0.116191393397051","0.107098345558531","0.12528444123557"
"Teilzeit","2003","35-65 J.","Realschule","620","0.16392147757032","0.151609235004613","0.176233720136026"
"Teilzeit","2003","35-65 J.","(Fach-)Abitur","175","0.153467937885922","0.131271979448391","0.175663896323453"
"Teilzeit","2003","35-65 J.","AkademikerIn","442","0.125367618817052","0.113926709700123","0.136808527933981"
"Teilzeit","2003","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","2003","66 und älter","Hauptschule","","","",""
"Teilzeit","2003","66 und älter","Realschule","","","",""
"Teilzeit","2003","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","2003","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","2003","16-34 J.","(noch) kein Abschluss","586","0.847928318270177","0.820717677033845","0.875138959506509"
"Nicht erwerbstätig","2003","16-34 J.","Hauptschule","407","0.342546285056309","0.316332637937465","0.368759932175152"
"Nicht erwerbstätig","2003","16-34 J.","Realschule","509","0.25635400971261","0.236664482418298","0.276043537006922"
"Nicht erwerbstätig","2003","16-34 J.","(Fach-)Abitur","501","0.377209631527363","0.350275670258583","0.404143592796142"
"Nicht erwerbstätig","2003","16-34 J.","AkademikerIn","94","0.159360550100033","0.129126997143258","0.189594103056807"
"Nicht erwerbstätig","2003","35-65 J.","(noch) kein Abschluss","99","0.574098265568102","0.498419508839653","0.649777022296552"
"Nicht erwerbstätig","2003","35-65 J.","Hauptschule","1999","0.411347443554222","0.397384489747395","0.425310397361049"
"Nicht erwerbstätig","2003","35-65 J.","Realschule","897","0.269426353897542","0.254671064313954","0.28418164348113"
"Nicht erwerbstätig","2003","35-65 J.","(Fach-)Abitur","265","0.280385707466562","0.252724496146038","0.308046918787085"
"Nicht erwerbstätig","2003","35-65 J.","AkademikerIn","563","0.202689391934687","0.188799964209875","0.216578819659499"
"Nicht erwerbstätig","2003","66 und älter","(noch) kein Abschluss","64","0.976262009749276","0.939253927466836","1.01327009203172"
"Nicht erwerbstätig","2003","66 und älter","Hauptschule","2372","0.97508320853944","0.968883223416678","0.981283193662202"
"Nicht erwerbstätig","2003","66 und älter","Realschule","404","0.967076516760253","0.950051985134411","0.984101048386094"
"Nicht erwerbstätig","2003","66 und älter","(Fach-)Abitur","148","0.978928759813129","0.956171342770295","1.00168617685596"
"Nicht erwerbstätig","2003","66 und älter","AkademikerIn","524","0.928081130994903","0.906927487732301","0.949234774257504"
"Sonstiges","2003","16-34 J.","(noch) kein Abschluss","58","0.0872950898750374","0.065905860696421","0.108684319053654"
"Sonstiges","2003","16-34 J.","Hauptschule","208","0.161411072917535","0.141088604845438","0.181733540989633"
"Sonstiges","2003","16-34 J.","Realschule","295","0.141843715254613","0.126110396018462","0.157577034490764"
"Sonstiges","2003","16-34 J.","(Fach-)Abitur","261","0.197451900500378","0.17533093414208","0.219572866858676"
"Sonstiges","2003","16-34 J.","AkademikerIn","","","",""
"Sonstiges","2003","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstiges","2003","35-65 J.","Hauptschule","223","0.046176416576522","0.0402213376129841","0.0521314955400598"
"Sonstiges","2003","35-65 J.","Realschule","146","0.0418366555640737","0.0351778864661818","0.0484954246619655"
"Sonstiges","2003","35-65 J.","(Fach-)Abitur","52","0.0581373988202856","0.0437273668954664","0.0725474307451047"
"Sonstiges","2003","35-65 J.","AkademikerIn","78","0.0298660862483925","0.0239849658277185","0.0357472066690665"
"Sonstiges","2003","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","2003","66 und älter","Hauptschule","","","",""
"Sonstiges","2003","66 und älter","Realschule","","","",""
"Sonstiges","2003","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","2003","66 und älter","AkademikerIn","","","",""
"Vollzeit","2004","16-34 J.","(noch) kein Abschluss","","","",""
"Vollzeit","2004","16-34 J.","Hauptschule","491","0.426024669158252","0.397306931988929","0.454742406327574"
"Vollzeit","2004","16-34 J.","Realschule","831","0.511406434359817","0.487912526257402","0.534900342462232"
"Vollzeit","2004","16-34 J.","(Fach-)Abitur","368","0.332230250485285","0.305896961386987","0.358563539583584"
"Vollzeit","2004","16-34 J.","AkademikerIn","386","0.692520494172598","0.653707908285041","0.731333080060155"
"Vollzeit","2004","35-65 J.","(noch) kein Abschluss","42","0.283707463474561","0.213192894065184","0.354222032883938"
"Vollzeit","2004","35-65 J.","Hauptschule","1887","0.428778693151672","0.414273751338545","0.443283634964798"
"Vollzeit","2004","35-65 J.","Realschule","1778","0.518458047857377","0.501770581840794","0.53514551387396"
"Vollzeit","2004","35-65 J.","(Fach-)Abitur","532","0.526122613261976","0.495313515192959","0.556931711330994"
"Vollzeit","2004","35-65 J.","AkademikerIn","2079","0.643567126917494","0.626788294976086","0.660345958858901"
"Vollzeit","2004","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","2004","66 und älter","Hauptschule","","","",""
"Vollzeit","2004","66 und älter","Realschule","","","",""
"Vollzeit","2004","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","2004","66 und älter","AkademikerIn","","","",""
"Teilzeit","2004","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2004","16-34 J.","Hauptschule","73","0.0575778562219193","0.0440497590088807","0.0711059534349578"
"Teilzeit","2004","16-34 J.","Realschule","142","0.0782858618043606","0.0656606668514208","0.0909110567573004"
"Teilzeit","2004","16-34 J.","(Fach-)Abitur","103","0.0890178586159628","0.0730970305375509","0.104938686694375"
"Teilzeit","2004","16-34 J.","AkademikerIn","53","0.118048894639914","0.0909094227072841","0.145188366572543"
"Teilzeit","2004","35-65 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2004","35-65 J.","Hauptschule","537","0.120368518203453","0.110831688386385","0.129905348020522"
"Teilzeit","2004","35-65 J.","Realschule","600","0.158162869651001","0.145976262085812","0.17034947721619"
"Teilzeit","2004","35-65 J.","(Fach-)Abitur","173","0.159928111002894","0.1373117286435","0.182544493362288"
"Teilzeit","2004","35-65 J.","AkademikerIn","434","0.121562520358452","0.110114478762948","0.133010561953956"
"Teilzeit","2004","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","2004","66 und älter","Hauptschule","","","",""
"Teilzeit","2004","66 und älter","Realschule","","","",""
"Teilzeit","2004","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","2004","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","2004","16-34 J.","(noch) kein Abschluss","617","0.892181351738441","0.868955250359504","0.915407453117378"
"Nicht erwerbstätig","2004","16-34 J.","Hauptschule","380","0.356505850067165","0.328690030477731","0.384321669656599"
"Nicht erwerbstätig","2004","16-34 J.","Realschule","475","0.250024935426793","0.229672641131228","0.270377229722358"
"Nicht erwerbstätig","2004","16-34 J.","(Fach-)Abitur","502","0.374181902554577","0.347127521792109","0.401236283317044"
"Nicht erwerbstätig","2004","16-34 J.","AkademikerIn","82","0.144833985184703","0.115232831808978","0.174435138560428"
"Nicht erwerbstätig","2004","35-65 J.","(noch) kein Abschluss","93","0.565830501317316","0.488300266889497","0.643360735745135"
"Nicht erwerbstätig","2004","35-65 J.","Hauptschule","1830","0.404047027359213","0.389665031918231","0.418429022800196"
"Nicht erwerbstätig","2004","35-65 J.","Realschule","885","0.271311011217272","0.25646118630416","0.286160836130383"
"Nicht erwerbstätig","2004","35-65 J.","(Fach-)Abitur","247","0.255596200005786","0.228681843855163","0.282510556156409"
"Nicht erwerbstätig","2004","35-65 J.","AkademikerIn","531","0.202102975767751","0.188034867596631","0.216171083938871"
"Nicht erwerbstätig","2004","66 und älter","(noch) kein Abschluss","66","0.971472577378976","0.931610747565032","1.01133440719292"
"Nicht erwerbstätig","2004","66 und älter","Hauptschule","2400","0.97385496320942","0.967551984555028","0.980157941863813"
"Nicht erwerbstätig","2004","66 und älter","Realschule","421","0.970572022247497","0.954780796346068","0.986363248148926"
"Nicht erwerbstätig","2004","66 und älter","(Fach-)Abitur","154","0.963469464179807","0.934400129080085","0.992538799279528"
"Nicht erwerbstätig","2004","66 und älter","AkademikerIn","559","0.924708083060195","0.903971872083697","0.945444294036692"
"Sonstiges","2004","16-34 J.","(noch) kein Abschluss","42","0.0581708648072596","0.0406424910141653","0.0756992386003539"
"Sonstiges","2004","16-34 J.","Hauptschule","195","0.159891624552664","0.13860696325008","0.181176285855247"
"Sonstiges","2004","16-34 J.","Realschule","291","0.16028276840903","0.1430399501722","0.17752558664586"
"Sonstiges","2004","16-34 J.","(Fach-)Abitur","256","0.204569988344175","0.182017519254319","0.227122457434031"
"Sonstiges","2004","16-34 J.","AkademikerIn","","","",""
"Sonstiges","2004","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstiges","2004","35-65 J.","Hauptschule","218","0.0468057612856617","0.0406150927040373","0.052996429867286"
"Sonstiges","2004","35-65 J.","Realschule","181","0.0520680712743507","0.0446482944802472","0.0594878480684542"
"Sonstiges","2004","35-65 J.","(Fach-)Abitur","57","0.0583530757293439","0.0438894082065068","0.072816743252181"
"Sonstiges","2004","35-65 J.","AkademikerIn","86","0.0327673769563036","0.0265305710468338","0.0390041828657734"
"Sonstiges","2004","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","2004","66 und älter","Hauptschule","32","0.0146787130619811","0.00992823857568513","0.019429187548277"
"Sonstiges","2004","66 und älter","Realschule","","","",""
"Sonstiges","2004","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","2004","66 und älter","AkademikerIn","","","",""
"Vollzeit","2005","16-34 J.","(noch) kein Abschluss","","","",""
"Vollzeit","2005","16-34 J.","Hauptschule","413","0.378405641759843","0.348801594298785","0.408009689220902"
"Vollzeit","2005","16-34 J.","Realschule","774","0.504680612055009","0.480112941736309","0.529248282373709"
"Vollzeit","2005","16-34 J.","(Fach-)Abitur","354","0.345940571405891","0.318376432278318","0.373504710533464"
"Vollzeit","2005","16-34 J.","AkademikerIn","365","0.682912442735287","0.642992955648764","0.72283192982181"
"Vollzeit","2005","35-65 J.","(noch) kein Abschluss","33","0.241564342041087","0.17189529419224","0.311233389889934"
"Vollzeit","2005","35-65 J.","Hauptschule","1731","0.435362442856876","0.420211965766674","0.450512919947077"
"Vollzeit","2005","35-65 J.","Realschule","1744","0.529781383465376","0.512895049616213","0.546667717314539"
"Vollzeit","2005","35-65 J.","(Fach-)Abitur","511","0.508898894510919","0.477742215874275","0.540055573147562"
"Vollzeit","2005","35-65 J.","AkademikerIn","1939","0.632030301199177","0.614718506958274","0.64934209544008"
"Vollzeit","2005","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","2005","66 und älter","Hauptschule","","","",""
"Vollzeit","2005","66 und älter","Realschule","","","",""
"Vollzeit","2005","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","2005","66 und älter","AkademikerIn","","","",""
"Teilzeit","2005","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2005","16-34 J.","Hauptschule","69","0.0730172936627786","0.0571366741521907","0.0888979131733665"
"Teilzeit","2005","16-34 J.","Realschule","123","0.0729008329035033","0.0601263790510948","0.0856752867559118"
"Teilzeit","2005","16-34 J.","(Fach-)Abitur","91","0.0898975779805025","0.0733225523199491","0.106472603641056"
"Teilzeit","2005","16-34 J.","AkademikerIn","54","0.114296937131436","0.0870024958275924","0.141591378435279"
"Teilzeit","2005","35-65 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2005","35-65 J.","Hauptschule","494","0.12048623934875","0.110538921590206","0.130433557107293"
"Teilzeit","2005","35-65 J.","Realschule","589","0.156769148845015","0.144468142034197","0.169070155655833"
"Teilzeit","2005","35-65 J.","(Fach-)Abitur","176","0.181586616670201","0.157560796339511","0.205612437000892"
"Teilzeit","2005","35-65 J.","AkademikerIn","418","0.133020102481068","0.120829357231494","0.145210847730642"
"Teilzeit","2005","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","2005","66 und älter","Hauptschule","","","",""
"Teilzeit","2005","66 und älter","Realschule","","","",""
"Teilzeit","2005","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","2005","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","2005","16-34 J.","(noch) kein Abschluss","626","0.87601278626205","0.851510908910665","0.900514663613435"
"Nicht erwerbstätig","2005","16-34 J.","Hauptschule","369","0.37243954425841","0.342929189084495","0.401949899432326"
"Nicht erwerbstätig","2005","16-34 J.","Realschule","429","0.26035249000006","0.238789634687625","0.281915345312494"
"Nicht erwerbstätig","2005","16-34 J.","(Fach-)Abitur","473","0.373771791612059","0.345736527412942","0.401807055811176"
"Nicht erwerbstätig","2005","16-34 J.","AkademikerIn","80","0.156440476670204","0.125277045309872","0.187603908030536"
"Nicht erwerbstätig","2005","35-65 J.","(noch) kein Abschluss","90","0.573879751434938","0.493389992533923","0.654369510335954"
"Nicht erwerbstätig","2005","35-65 J.","Hauptschule","1655","0.385833506249733","0.370958437661647","0.400708574837818"
"Nicht erwerbstätig","2005","35-65 J.","Realschule","855","0.262913431940517","0.248019726833338","0.277807137047696"
"Nicht erwerbstätig","2005","35-65 J.","(Fach-)Abitur","234","0.244280157029069","0.217502384173812","0.271057929884326"
"Nicht erwerbstätig","2005","35-65 J.","AkademikerIn","523","0.196002551935795","0.181752209483367","0.210252894388224"
"Nicht erwerbstätig","2005","66 und älter","(noch) kein Abschluss","63","0.953580360957271","0.902433269586621","1.00472745232792"
"Nicht erwerbstätig","2005","66 und älter","Hauptschule","2368","0.974644838735992","0.968389381277102","0.980900296194883"
"Nicht erwerbstätig","2005","66 und älter","Realschule","423","0.972172676272159","0.956786763836685","0.987558588707632"
"Nicht erwerbstätig","2005","66 und älter","(Fach-)Abitur","161","0.98390820866462","0.964591471216879","1.00322494611236"
"Nicht erwerbstätig","2005","66 und älter","AkademikerIn","603","0.923478353912652","0.90324365070517","0.943713057120134"
"Sonstiges","2005","16-34 J.","(noch) kein Abschluss","48","0.0696230440752594","0.050701278175848","0.0885448099746708"
"Sonstiges","2005","16-34 J.","Hauptschule","180","0.176137520318968","0.152884891462999","0.199390149174936"
"Sonstiges","2005","16-34 J.","Realschule","265","0.162066065041428","0.143958338198542","0.180173791884315"
"Sonstiges","2005","16-34 J.","(Fach-)Abitur","226","0.190390059001548","0.167639339860735","0.213140778142361"
"Sonstiges","2005","16-34 J.","AkademikerIn","","","",""
"Sonstiges","2005","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstiges","2005","35-65 J.","Hauptschule","234","0.0583178115446422","0.0511568929878469","0.0654787301014375"
"Sonstiges","2005","35-65 J.","Realschule","168","0.050536035749092","0.0431250335245438","0.0579470379736401"
"Sonstiges","2005","35-65 J.","(Fach-)Abitur","68","0.0652343317898112","0.0498443030448232","0.0806243605347991"
"Sonstiges","2005","35-65 J.","AkademikerIn","101","0.0389470443839595","0.0320019521924158","0.0458921365755031"
"Sonstiges","2005","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","2005","66 und älter","Hauptschule","","","",""
"Sonstiges","2005","66 und älter","Realschule","","","",""
"Sonstiges","2005","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","2005","66 und älter","AkademikerIn","","","",""
"Vollzeit","2006","16-34 J.","(noch) kein Abschluss","","","",""
"Vollzeit","2006","16-34 J.","Hauptschule","399","0.375624180427085","0.346077543803429","0.405170817050742"
"Vollzeit","2006","16-34 J.","Realschule","733","0.48831388216865","0.463759562130395","0.512868202206904"
"Vollzeit","2006","16-34 J.","(Fach-)Abitur","350","0.333174099031342","0.306348613411761","0.359999584650924"
"Vollzeit","2006","16-34 J.","AkademikerIn","378","0.668240031618181","0.629687845051416","0.706792218184947"
"Vollzeit","2006","35-65 J.","(noch) kein Abschluss","31","0.231352679520465","0.160995345708713","0.301710013332218"
"Vollzeit","2006","35-65 J.","Hauptschule","1807","0.439379597388995","0.424527977079835","0.454231217698154"
"Vollzeit","2006","35-65 J.","Realschule","1840","0.519531734814309","0.503345496037761","0.535717973590856"
"Vollzeit","2006","35-65 J.","(Fach-)Abitur","548","0.509824141638383","0.480009995860486","0.539638287416281"
"Vollzeit","2006","35-65 J.","AkademikerIn","2072","0.639415257536274","0.622794090932428","0.656036424140119"
"Vollzeit","2006","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","2006","66 und älter","Hauptschule","","","",""
"Vollzeit","2006","66 und älter","Realschule","","","",""
"Vollzeit","2006","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","2006","66 und älter","AkademikerIn","","","",""
"Teilzeit","2006","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2006","16-34 J.","Hauptschule","78","0.0809843961894831","0.0643399112993865","0.0976288810795797"
"Teilzeit","2006","16-34 J.","Realschule","130","0.0780908128838375","0.0649106553061645","0.0912709704615104"
"Teilzeit","2006","16-34 J.","(Fach-)Abitur","86","0.0853670783071117","0.0694642499979115","0.101269906616312"
"Teilzeit","2006","16-34 J.","AkademikerIn","56","0.0965567074889954","0.072373580685437","0.120739834292554"
"Teilzeit","2006","35-65 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2006","35-65 J.","Hauptschule","529","0.116206883163829","0.106617058234214","0.125796708093444"
"Teilzeit","2006","35-65 J.","Realschule","666","0.160398280567959","0.148509315193932","0.172287245941987"
"Teilzeit","2006","35-65 J.","(Fach-)Abitur","208","0.182501357154865","0.159465054133038","0.205537660176691"
"Teilzeit","2006","35-65 J.","AkademikerIn","471","0.131355830292684","0.119663206852591","0.143048453732778"
"Teilzeit","2006","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","2006","66 und älter","Hauptschule","","","",""
"Teilzeit","2006","66 und älter","Realschule","","","",""
"Teilzeit","2006","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","2006","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","2006","16-34 J.","(noch) kein Abschluss","543","0.797901181512735","0.767562479225429","0.82823988380004"
"Nicht erwerbstätig","2006","16-34 J.","Hauptschule","370","0.368822509173781","0.339385566458229","0.398259451889333"
"Nicht erwerbstätig","2006","16-34 J.","Realschule","449","0.26087588280743","0.239305780159517","0.282445985455342"
"Nicht erwerbstätig","2006","16-34 J.","(Fach-)Abitur","518","0.390814556366813","0.36304519635974","0.418583916373886"
"Nicht erwerbstätig","2006","16-34 J.","AkademikerIn","105","0.189830885526219","0.157720755936978","0.22194101511546"
"Nicht erwerbstätig","2006","35-65 J.","(noch) kein Abschluss","83","0.62739111496007","0.546722549641727","0.708059680278413"
"Nicht erwerbstätig","2006","35-65 J.","Hauptschule","1703","0.383848346519264","0.369295662785371","0.398401030253158"
"Nicht erwerbstätig","2006","35-65 J.","Realschule","943","0.263323860020352","0.249054944832275","0.27759277520843"
"Nicht erwerbstätig","2006","35-65 J.","(Fach-)Abitur","261","0.253269660645929","0.227333260612407","0.279206060679451"
"Nicht erwerbstätig","2006","35-65 J.","AkademikerIn","553","0.183982874571813","0.170570531036558","0.197395218107068"
"Nicht erwerbstätig","2006","66 und älter","(noch) kein Abschluss","79","0.947111881292269","0.898670014992548","0.99555374759199"
"Nicht erwerbstätig","2006","66 und älter","Hauptschule","2730","0.971813746084499","0.965696574933436","0.977930917235561"
"Nicht erwerbstätig","2006","66 und älter","Realschule","501","0.94766336656507","0.928703289681463","0.966623443448678"
"Nicht erwerbstätig","2006","66 und älter","(Fach-)Abitur","183","0.964489364683069","0.938105091706087","0.990873637660051"
"Nicht erwerbstätig","2006","66 und älter","AkademikerIn","730","0.928593470297592","0.910727425373141","0.946459515222042"
"Sonstiges","2006","16-34 J.","(noch) kein Abschluss","112","0.157204206055044","0.129704134778457","0.18470427733163"
"Sonstiges","2006","16-34 J.","Hauptschule","185","0.17456891420965","0.151409258019152","0.197728570400149"
"Sonstiges","2006","16-34 J.","Realschule","280","0.172719422140083","0.15415106153426","0.191287782745906"
"Sonstiges","2006","16-34 J.","(Fach-)Abitur","232","0.190644266294733","0.16828861409175","0.212999918497716"
"Sonstiges","2006","16-34 J.","AkademikerIn","34","0.0453723753666041","0.0283318281480021","0.0624129225852061"
"Sonstiges","2006","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstiges","2006","35-65 J.","Hauptschule","251","0.0605651729279121","0.0534273749162638","0.0677029709395603"
"Sonstiges","2006","35-65 J.","Realschule","211","0.0567461245973797","0.0492508085319258","0.0642414406628336"
"Sonstiges","2006","35-65 J.","(Fach-)Abitur","63","0.0544048405608227","0.0408776501145493","0.0679320310070962"
"Sonstiges","2006","35-65 J.","AkademikerIn","110","0.0452460375992292","0.0380515090089353","0.0524405661895231"
"Sonstiges","2006","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","2006","66 und älter","Hauptschule","37","0.0115606758465277","0.00760967563979797","0.0155116760532575"
"Sonstiges","2006","66 und älter","Realschule","","","",""
"Sonstiges","2006","66 und älter","(Fach-)Abitur","","","",""
"Sonstiges","2006","66 und älter","AkademikerIn","","","",""
"Vollzeit","2007","16-34 J.","(noch) kein Abschluss","","","",""
"Vollzeit","2007","16-34 J.","Hauptschule","384","0.4539536632406","0.420813163446028","0.487094163035171"
"Vollzeit","2007","16-34 J.","Realschule","664","0.494833412195276","0.468773664683486","0.520893159707067"
"Vollzeit","2007","16-34 J.","(Fach-)Abitur","321","0.308386822495514","0.281530999791773","0.335242645199254"
"Vollzeit","2007","16-34 J.","AkademikerIn","379","0.687964943797418","0.649383537184539","0.726546350410296"
"Vollzeit","2007","35-65 J.","(noch) kein Abschluss","","","",""
"Vollzeit","2007","35-65 J.","Hauptschule","1657","0.449340450048464","0.433508176957721","0.465172723139207"
"Vollzeit","2007","35-65 J.","Realschule","1784","0.526465238440624","0.509854781974102","0.543075694907146"
"Vollzeit","2007","35-65 J.","(Fach-)Abitur","550","0.534971821117005","0.504526269513471","0.565417372720539"
"Vollzeit","2007","35-65 J.","AkademikerIn","1944","0.639112265553915","0.621983768524892","0.656240762582938"
"Vollzeit","2007","66 und älter","(noch) kein Abschluss","","","",""
"Vollzeit","2007","66 und älter","Hauptschule","","","",""
"Vollzeit","2007","66 und älter","Realschule","","","",""
"Vollzeit","2007","66 und älter","(Fach-)Abitur","","","",""
"Vollzeit","2007","66 und älter","AkademikerIn","","","",""
"Teilzeit","2007","16-34 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2007","16-34 J.","Hauptschule","78","0.0873276111361775","0.0685356637282835","0.106119558544072"
"Teilzeit","2007","16-34 J.","Realschule","140","0.0863607733428346","0.0717198314702948","0.101001715215374"
"Teilzeit","2007","16-34 J.","(Fach-)Abitur","94","0.0816446183916168","0.0657215010797765","0.0975677357034571"
"Teilzeit","2007","16-34 J.","AkademikerIn","63","0.107501832785063","0.0817086575073904","0.133295008062735"
"Teilzeit","2007","35-65 J.","(noch) kein Abschluss","","","",""
"Teilzeit","2007","35-65 J.","Hauptschule","478","0.120864432723293","0.110489360919643","0.131239504526943"
"Teilzeit","2007","35-65 J.","Realschule","676","0.17768490508158","0.164968475731639","0.190401334431521"
"Teilzeit","2007","35-65 J.","(Fach-)Abitur","206","0.198210698279141","0.173876758288514","0.222544638269768"
"Teilzeit","2007","35-65 J.","AkademikerIn","469","0.140296010400937","0.127909705932984","0.15268231486889"
"Teilzeit","2007","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeit","2007","66 und älter","Hauptschule","","","",""
"Teilzeit","2007","66 und älter","Realschule","","","",""
"Teilzeit","2007","66 und älter","(Fach-)Abitur","","","",""
"Teilzeit","2007","66 und älter","AkademikerIn","","","",""
"Nicht erwerbstätig","2007","16-34 J.","(noch) kein Abschluss","542","0.787753149653382","0.756628316785356","0.818877982521408"
"Nicht erwerbstätig","2007","16-34 J.","Hauptschule","250","0.285891466208393","0.255815384931221","0.315967547485565"
"Nicht erwerbstätig","2007","16-34 J.","Realschule","386","0.269254583613582","0.246134575144351","0.292374592082814"
"Nicht erwerbstätig","2007","16-34 J.","(Fach-)Abitur","482","0.381360860637616","0.353115593839475","0.409606127435756"
"Nicht erwerbstätig","2007","16-34 J.","AkademikerIn","82","0.154233241004804","0.124158111428913","0.184308370580694"
"Nicht erwerbstätig","2007","35-65 J.","(noch) kein Abschluss","69","0.640803947359385","0.552734751236985","0.728873143481785"
"Nicht erwerbstätig","2007","35-65 J.","Hauptschule","1415","0.368854632879827","0.353497637721915","0.384211628037739"
"Nicht erwerbstätig","2007","35-65 J.","Realschule","820","0.240391089588487","0.226175168882166","0.254607010294807"
"Nicht erwerbstätig","2007","35-65 J.","(Fach-)Abitur","219","0.215160268320715","0.190076644022902","0.240243892618527"
"Nicht erwerbstätig","2007","35-65 J.","AkademikerIn","514","0.177121683085583","0.163505722233278","0.190737643937887"
"Nicht erwerbstätig","2007","66 und älter","(noch) kein Abschluss","64","0.983940898797705","0.95338208187157","1.01449971572384"
"Nicht erwerbstätig","2007","66 und älter","Hauptschule","2627","0.9668710974318","0.960122815279921","0.973619379583679"
"Nicht erwerbstätig","2007","66 und älter","Realschule","526","0.967623705978262","0.95283147894526","0.982415933011264"
"Nicht erwerbstätig","2007","66 und älter","(Fach-)Abitur","191","0.980528838833516","0.961135307471404","0.999922370195629"
"Nicht erwerbstätig","2007","66 und älter","AkademikerIn","737","0.917801985288515","0.89894490512872","0.93665906544831"
"Sonstiges","2007","16-34 J.","(noch) kein Abschluss","100","0.144821848378357","0.118034071785886","0.171609624970828"
"Sonstiges","2007","16-34 J.","Hauptschule","155","0.17282725941483","0.147659603323003","0.197994915506657"
"Sonstiges","2007","16-34 J.","Realschule","224","0.149551230848307","0.130962811535168","0.168139650161445"
"Sonstiges","2007","16-34 J.","(Fach-)Abitur","239","0.228607698475254","0.204187904184869","0.253027492765639"
"Sonstiges","2007","16-34 J.","AkademikerIn","30","0.0502999824127162","0.0321000259835495","0.0684999388418829"
"Sonstiges","2007","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstiges","2007","35-65 J.","Hauptschule","242","0.0609404843484158","0.0533264744615762","0.0685544942352554"
"Sonstiges","2007","35-65 J.","Realschule","191","0.0554587668893093","0.0478447059328696","0.063072827845749"
"Sonstiges","2007","35-65 J.","(Fach-)Abitur","56","0.051657212283139","0.0381468525173787","0.0651675720488993"
"Sonstiges","2007","35-65 J.","AkademikerIn","93","0.0434700409595656","0.036197453835583","0.0507426280835483"
"Sonstiges","2007","66 und älter","(noch) kein Abschluss","","","",""
"Sonstiges","2007","66 und älter","Hauptschule","35","0.0159259967280963","0.011205664033885","0.0206463294223076"
