"erwst","year","age_gr","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","2005","17-29","männlich","386","0.208291043221613","0.189685574187057","0.226896512256169"
"Andere","2005","17-29","weiblich","381","0.186775555147909","0.169686597266644","0.203864513029175"
"Andere","2005","30-45","männlich","41","0.014670251335796","0.0102967008130288","0.0190438018585632"
"Andere","2005","30-45","weiblich","312","0.103478838596249","0.0929009395447397","0.114056737647758"
"Andere","2005","46-65","männlich","75","0.0293550852936379","0.0237068913983145","0.0350032791889613"
"Andere","2005","46-65","weiblich","243","0.0732449159978643","0.0647163749858371","0.0817734570098914"
"Andere","2005","66","männlich","","","",""
"Andere","2005","66","weiblich","","","",""
"voll erwerbstätig","2006","17-29","männlich","614","0.35407259247501","0.3326813757207","0.375463809229321"
"voll erwerbstätig","2006","17-29","weiblich","515","0.264397257945648","0.245357595774178","0.283436920117118"
"voll erwerbstätig","2006","30-45","männlich","2551","0.841503620822882","0.828380344508258","0.854626897137507"
"voll erwerbstätig","2006","30-45","weiblich","1064","0.321420196933769","0.30549813146924","0.337342262398299"
"voll erwerbstätig","2006","46-65","männlich","2395","0.629925602590025","0.614270606269144","0.645580598910905"
"voll erwerbstätig","2006","46-65","weiblich","1122","0.276608179879481","0.262610429541456","0.290605930217505"
"voll erwerbstätig","2006","66","männlich","","","",""
"voll erwerbstätig","2006","66","weiblich","","","",""
"Teilzeit","2006","17-29","männlich","54","0.0322326037733375","0.0243325387687892","0.0401326687778858"
"Teilzeit","2006","17-29","weiblich","135","0.0715621636820173","0.0604339042433582","0.0826904231206764"
"Teilzeit","2006","30-45","männlich","74","0.0306683596258936","0.0244727210648883","0.0368639981868988"
"Teilzeit","2006","30-45","weiblich","989","0.282310819107808","0.266964849992414","0.297656788223201"
"Teilzeit","2006","46-65","männlich","91","0.0241373187807229","0.0191610630852665","0.0291135744761793"
"Teilzeit","2006","46-65","weiblich","914","0.208628485752618","0.1959134979847","0.221343473520536"
"Teilzeit","2006","66","männlich","","","",""
"Teilzeit","2006","66","weiblich","","","",""
"nicht erwerbstätig","2006","17-29","männlich","811","0.391041777157611","0.369214337049643","0.412869217265579"
"nicht erwerbstätig","2006","17-29","weiblich","976","0.456988743793676","0.43548241590883","0.478495071678523"
"nicht erwerbstätig","2006","30-45","männlich","292","0.106415673365168","0.0953347697808758","0.117496576949461"
"nicht erwerbstätig","2006","30-45","weiblich","941","0.297218462753515","0.281636921180931","0.312800004326098"
"nicht erwerbstätig","2006","46-65","männlich","1083","0.318397392649257","0.303292620016087","0.333502165282427"
"nicht erwerbstätig","2006","46-65","weiblich","1605","0.435544587126209","0.420028933764285","0.451060240488133"
"nicht erwerbstätig","2006","66","männlich","","","",""
"nicht erwerbstätig","2006","66","weiblich","","","",""
"Andere","2006","17-29","männlich","441","0.222653026594041","0.204044189492509","0.241261863695573"
"Andere","2006","17-29","weiblich","435","0.207051834578659","0.18955856310433","0.224545106052987"
"Andere","2006","30-45","männlich","58","0.021412346186056","0.0162107504008606","0.0266139419712514"
"Andere","2006","30-45","weiblich","311","0.0990505212049082","0.0888659919301123","0.109235050479704"
"Andere","2006","46-65","männlich","85","0.0275396859799955","0.0222335392546653","0.0328458327053257"
"Andere","2006","46-65","weiblich","282","0.0792187472416926","0.0707672986075277","0.0876701958758574"
"Andere","2006","66","männlich","","","",""
"Andere","2006","66","weiblich","","","",""
"voll erwerbstätig","2007","17-29","männlich","598","0.359985743063321","0.337860586488888","0.382110899637754"
"voll erwerbstätig","2007","17-29","weiblich","464","0.263296461703024","0.243647557927607","0.282945365478441"
"voll erwerbstätig","2007","30-45","männlich","2371","0.852430450866838","0.839072137908583","0.865788763825094"
"voll erwerbstätig","2007","30-45","weiblich","1004","0.333072389118304","0.31620981940118","0.349934958835429"
"voll erwerbstätig","2007","46-65","männlich","2318","0.656637090889838","0.640669488383824","0.672604693395852"
"voll erwerbstätig","2007","46-65","weiblich","1066","0.280577796613173","0.266028292203236","0.29512730102311"
"voll erwerbstätig","2007","66","männlich","","","",""
"voll erwerbstätig","2007","66","weiblich","","","",""
"Teilzeit","2007","17-29","männlich","58","0.0401700607727177","0.0311190461081615","0.0492210754372738"
"Teilzeit","2007","17-29","weiblich","147","0.0826901486936278","0.0704029083952556","0.094977388992"
"Teilzeit","2007","30-45","männlich","73","0.0348184036544872","0.0279138961638769","0.0417229111450975"
"Teilzeit","2007","30-45","weiblich","972","0.307168297912522","0.290663235736076","0.323673360088968"
"Teilzeit","2007","46-65","männlich","78","0.0251798699387487","0.0199113418082144","0.0304483980692829"
"Teilzeit","2007","46-65","weiblich","911","0.2237587015261","0.210262300609305","0.237255102442895"
"Teilzeit","2007","66","männlich","","","",""
"Teilzeit","2007","66","weiblich","","","",""
"nicht erwerbstätig","2007","17-29","männlich","756","0.391452520891916","0.368954948450471","0.413950093333361"
"nicht erwerbstätig","2007","17-29","weiblich","922","0.443592594107108","0.421428089399795","0.465757098814421"
"nicht erwerbstätig","2007","30-45","männlich","207","0.0874131629547542","0.0767754252259288","0.0980509006835796"
"nicht erwerbstätig","2007","30-45","weiblich","743","0.257288951440258","0.241648992661287","0.272928910219228"
"nicht erwerbstätig","2007","46-65","männlich","921","0.291700458372894","0.276415039170648","0.30698587757514"
"nicht erwerbstätig","2007","46-65","weiblich","1428","0.421249781764695","0.405259907083522","0.437239656445868"
"nicht erwerbstätig","2007","66","männlich","","","",""
"nicht erwerbstätig","2007","66","weiblich","","","",""
"Andere","2007","17-29","männlich","396","0.208391675272046","0.189670020296595","0.227113330247497"
"Andere","2007","17-29","weiblich","397","0.210420795496241","0.192235866219253","0.228605724773229"
"Andere","2007","30-45","männlich","57","0.0253379825239206","0.019419139825622","0.0312568252222193"
"Andere","2007","30-45","weiblich","282","0.102470361528916","0.0916201394575385","0.113320583600294"
"Andere","2007","46-65","männlich","80","0.0264825807985192","0.0210830958613121","0.0318820657357264"
"Andere","2007","46-65","weiblich","258","0.0744137200960317","0.0659147834072061","0.0829126567848573"
"Andere","2007","66","männlich","","","",""
"Andere","2007","66","weiblich","","","",""
"voll erwerbstätig","2008","17-29","männlich","561","0.372146508057407","0.348773455241659","0.395519560873154"
"voll erwerbstätig","2008","17-29","weiblich","468","0.281804723833844","0.260840461714265","0.302768985953422"
"voll erwerbstätig","2008","30-45","männlich","2176","0.872380654932969","0.859203333064325","0.885557976801613"
"voll erwerbstätig","2008","30-45","weiblich","952","0.360041306988297","0.341955564993067","0.378127048983528"
"voll erwerbstätig","2008","46-65","männlich","2221","0.672764232763201","0.656492175440144","0.689036290086258"
"voll erwerbstätig","2008","46-65","weiblich","1082","0.293591135228091","0.278503762892636","0.308678507563547"
"voll erwerbstätig","2008","66","männlich","","","",""
"voll erwerbstätig","2008","66","weiblich","","","",""
"Teilzeit","2008","17-29","männlich","54","0.0367775278929036","0.0276766376003673","0.0458784181854398"
"Teilzeit","2008","17-29","weiblich","120","0.0774386992028084","0.0649832092516575","0.0898941891539594"
"Teilzeit","2008","30-45","männlich","53","0.0259800864793066","0.0196977658259839","0.0322624071326293"
"Teilzeit","2008","30-45","weiblich","849","0.295859130300912","0.278661981099221","0.313056279502604"
"Teilzeit","2008","46-65","männlich","86","0.0273768800698044","0.0217178121510423","0.0330359479885666"
"Teilzeit","2008","46-65","weiblich","914","0.2398970759154","0.225750128225308","0.254044023605491"
"Teilzeit","2008","66","männlich","","","",""
"Teilzeit","2008","66","weiblich","","","",""
"nicht erwerbstätig","2008","17-29","männlich","642","0.36088230186092","0.33766014665228","0.384104457069559"
"nicht erwerbstätig","2008","17-29","weiblich","807","0.421205045721761","0.398196279828051","0.444213811615471"
"nicht erwerbstätig","2008","30-45","männlich","176","0.0717304250176017","0.0615397102693212","0.0819211397658823"
"nicht erwerbstätig","2008","30-45","weiblich","634","0.239820667708907","0.22373328002947","0.255908055388344"
"nicht erwerbstätig","2008","46-65","männlich","814","0.27544457003846","0.25995164032803","0.29093749974889"
"nicht erwerbstätig","2008","46-65","weiblich","1245","0.38078381401668","0.364696836359276","0.396870791674083"
"nicht erwerbstätig","2008","66","männlich","","","",""
"nicht erwerbstätig","2008","66","weiblich","","","",""
"Andere","2008","17-29","männlich","386","0.23019366218877","0.20983886724648","0.25054845713106"
"Andere","2008","17-29","weiblich","374","0.219551531241587","0.200261873312702","0.238841189170472"
"Andere","2008","30-45","männlich","58","0.0299088335701226","0.0231818262832535","0.0366358408569916"
"Andere","2008","30-45","weiblich","271","0.104278895001883","0.0927637659713466","0.11579402403242"
"Andere","2008","46-65","männlich","73","0.024414317128534","0.019062076443514","0.0297665578135541"
"Andere","2008","46-65","weiblich","259","0.0857279748398291","0.0764529930244391","0.0950029566552191"
"Andere","2008","66","männlich","","","",""
"Andere","2008","66","weiblich","","","",""
"voll erwerbstätig","2009","17-29","männlich","480","0.345898476576496","0.322033130905907","0.369763822247084"
"voll erwerbstätig","2009","17-29","weiblich","426","0.29951446118551","0.276806555231311","0.322222367139709"
"voll erwerbstätig","2009","30-45","männlich","1922","0.859014264074705","0.844488748056055","0.873539780093354"
"voll erwerbstätig","2009","30-45","weiblich","879","0.369269402957431","0.350237017438014","0.388301788476849"
"voll erwerbstätig","2009","46-65","männlich","2152","0.682460271382423","0.665843671797253","0.699076870967593"
"voll erwerbstätig","2009","46-65","weiblich","1058","0.305605581087109","0.28991215213606","0.321299010038158"
"voll erwerbstätig","2009","66","männlich","","","",""
"voll erwerbstätig","2009","66","weiblich","","","",""
"Teilzeit","2009","17-29","männlich","45","0.0329303789444428","0.0239767713094844","0.0418839865794012"
"Teilzeit","2009","17-29","weiblich","108","0.0807755761962807","0.0672666940806035","0.0942844583119579"
"Teilzeit","2009","30-45","männlich","60","0.0295903216757177","0.0225174431878979","0.0366632001635374"
"Teilzeit","2009","30-45","weiblich","780","0.290418172714086","0.272515711111912","0.30832063431626"
"Teilzeit","2009","46-65","männlich","80","0.0292255523435061","0.0232131925079285","0.0352379121790838"
"Teilzeit","2009","46-65","weiblich","856","0.238682066528943","0.224160046920037","0.25320408613785"
"Teilzeit","2009","66","männlich","","","",""
"Teilzeit","2009","66","weiblich","","","",""
"nicht erwerbstätig","2009","17-29","männlich","658","0.407037009877749","0.382387881445494","0.431686138310005"
"nicht erwerbstätig","2009","17-29","weiblich","659","0.371771202489781","0.347812384118626","0.395730020860936"
"nicht erwerbstätig","2009","30-45","männlich","181","0.0870042582915719","0.0752404368308618","0.098768079752282"
"nicht erwerbstätig","2009","30-45","weiblich","568","0.240664415302165","0.223805779417849","0.257523051186481"
"nicht erwerbstätig","2009","46-65","männlich","726","0.259085383610904","0.243446347934057","0.27472441928775"
"nicht erwerbstätig","2009","46-65","weiblich","1139","0.36728270701789","0.350860210188099","0.383705203847682"
"nicht erwerbstätig","2009","66","männlich","","","",""
"nicht erwerbstätig","2009","66","weiblich","","","",""
"Andere","2009","17-29","männlich","343","0.214134134601312","0.19355211496575","0.234716154236874"
"Andere","2009","17-29","weiblich","370","0.247938760128428","0.226531187912684","0.269346332344172"
"Andere","2009","30-45","männlich","42","0.0243911559580056","0.0179524610045986","0.0308298509114126"
"Andere","2009","30-45","weiblich","243","0.0996480090263176","0.0878355560685852","0.11146046198405"
"Andere","2009","46-65","männlich","57","0.0292287926631669","0.0232161095679608","0.035241475758373"
"Andere","2009","46-65","weiblich","257","0.0884296453660571","0.0787573815798328","0.0981019091522814"
"Andere","2009","66","männlich","","","",""
"Andere","2009","66","weiblich","","","",""
"voll erwerbstätig","2010","17-29","männlich","635","0.331181172307709","0.309923779601572","0.352438565013845"
"voll erwerbstätig","2010","17-29","weiblich","401","0.28109709287745","0.26310103542492","0.29909315032998"
"voll erwerbstätig","2010","30-45","männlich","3301","0.844961569271983","0.833657146391304","0.856265992152663"
"voll erwerbstätig","2010","30-45","weiblich","1138","0.384679736353468","0.371367612569833","0.397991860137103"
"voll erwerbstätig","2010","46-65","männlich","2393","0.690355866747549","0.674687707827176","0.706024025667921"
"voll erwerbstätig","2010","46-65","weiblich","1088","0.298510532495993","0.283576901124677","0.313444163867308"
"voll erwerbstätig","2010","66","männlich","","","",""
"voll erwerbstätig","2010","66","weiblich","","","",""
"Teilzeit","2010","17-29","männlich","53","0.0367707881953756","0.0282703909262502","0.0452711854645009"
"Teilzeit","2010","17-29","weiblich","184","0.0801277936315739","0.0692592985125885","0.0909962887505592"
"Teilzeit","2010","30-45","männlich","141","0.0293843222098482","0.0241096955579239","0.0346589488617725"
"Teilzeit","2010","30-45","weiblich","1472","0.285811671261774","0.273449537520355","0.298173805003193"
"Teilzeit","2010","46-65","männlich","125","0.0358075042888323","0.0295107183467568","0.0421042902309079"
"Teilzeit","2010","46-65","weiblich","1023","0.257309370984956","0.243043220739728","0.271575521230185"
"Teilzeit","2010","66","männlich","","","",""
"Teilzeit","2010","66","weiblich","","","",""
"nicht erwerbstätig","2010","17-29","männlich","770","0.396732318136119","0.374635652148043","0.418828984124195"
"nicht erwerbstätig","2010","17-29","weiblich","1343","0.403960583546648","0.38431698455046","0.423604182542836"
"nicht erwerbstätig","2010","30-45","männlich","408","0.105385667328273","0.0957956600679922","0.114975674588554"
"nicht erwerbstätig","2010","30-45","weiblich","1963","0.222836750620112","0.211450083622853","0.234223417617371"
"nicht erwerbstätig","2010","46-65","männlich","733","0.241739100649669","0.227230256628076","0.256247944671262"
"nicht erwerbstätig","2010","46-65","weiblich","1164","0.345987326999124","0.330463521327927","0.361511132670322"
"nicht erwerbstätig","2010","66","männlich","","","",""
"nicht erwerbstätig","2010","66","weiblich","","","",""
"Andere","2010","17-29","männlich","425","0.235315721360797","0.216155987007299","0.254475455714294"
"Andere","2010","17-29","weiblich","469","0.234814529944328","0.217845386738292","0.251783673150364"
"Andere","2010","30-45","männlich","88","0.0202684411898955","0.0158672122646855","0.0246696701151055"
"Andere","2010","30-45","weiblich","558","0.106671841764646","0.0982253280379451","0.115118355491346"
"Andere","2010","46-65","männlich","94","0.0320975283139499","0.0261244030199075","0.0380706536079922"
"Andere","2010","46-65","weiblich","332","0.0981927695199269","0.0884815978578294","0.107903941182024"
"Andere","2010","66","männlich","","","",""
"Andere","2010","66","weiblich","","","",""
"voll erwerbstätig","2011","17-29","männlich","682","0.36885360414719","0.348477680221493","0.389229528072886"
"voll erwerbstätig","2011","17-29","weiblich","490","0.303058203364723","0.285199463348411","0.320916943381036"
"voll erwerbstätig","2011","30-45","männlich","3565","0.855822312457111","0.84515819140751","0.866486433506713"
"voll erwerbstätig","2011","30-45","weiblich","1404","0.387979697004971","0.375398811911493","0.400560582098449"
"voll erwerbstätig","2011","46-65","männlich","3130","0.70612844667933","0.692561734007614","0.719695159351045"
"voll erwerbstätig","2011","46-65","weiblich","1486","0.322771878331049","0.309534407291503","0.336009349370595"
"voll erwerbstätig","2011","66","männlich","","","",""
"voll erwerbstätig","2011","66","weiblich","","","",""
"Teilzeit","2011","17-29","männlich","63","0.0397198850456509","0.0314722734434914","0.0479674966478104"
"Teilzeit","2011","17-29","weiblich","227","0.0755224026388819","0.0652546444499958","0.0857901608277681"
"Teilzeit","2011","30-45","männlich","147","0.0339622707726435","0.0284633224269311","0.039461219118356"
"Teilzeit","2011","30-45","weiblich","1946","0.286066944943519","0.274399215087221","0.297734674799817"
"Teilzeit","2011","46-65","männlich","136","0.0332257547831542","0.027888057216497","0.0385634523498114"
"Teilzeit","2011","46-65","weiblich","1350","0.25448212885002","0.242149735732392","0.266814521967647"
"Teilzeit","2011","66","männlich","","","",""
"Teilzeit","2011","66","weiblich","","","",""
"nicht erwerbstätig","2011","17-29","männlich","956","0.384367839228736","0.36382504989974","0.404910628557731"
"nicht erwerbstätig","2011","17-29","weiblich","1277","0.402532969770613","0.38347628989071","0.421589649650517"
"nicht erwerbstätig","2011","30-45","männlich","361","0.0850992379736483","0.0766282499813005","0.0935702259659961"
"nicht erwerbstätig","2011","30-45","weiblich","1821","0.233914853387593","0.222985582199673","0.244844124575513"
"nicht erwerbstätig","2011","46-65","männlich","949","0.229598991203739","0.217073423801041","0.242124558606437"
"nicht erwerbstätig","2011","46-65","weiblich","1560","0.335765309992696","0.322394171868228","0.349136448117164"
"nicht erwerbstätig","2011","66","männlich","","","",""
"nicht erwerbstätig","2011","66","weiblich","","","",""
"Andere","2011","17-29","männlich","453","0.207058671578424","0.189946998268006","0.224170344888842"
"Andere","2011","17-29","weiblich","550","0.218886424225781","0.202818638045515","0.234954210406047"
"Andere","2011","30-45","männlich","95","0.0251161787965967","0.0203656992732687","0.0298666583199247"
"Andere","2011","30-45","weiblich","592","0.0920385046639168","0.0845750091860899","0.0995020001417437"
"Andere","2011","46-65","männlich","116","0.0310468073337775","0.0258812894262634","0.0362123252412915"
"Andere","2011","46-65","weiblich","396","0.0869806828262358","0.0790018185836394","0.0949595470688323"
"Andere","2011","66","männlich","","","",""
"Andere","2011","66","weiblich","","","",""
"voll erwerbstätig","2012","17-29","männlich","662","0.377865019135085","0.357211297612237","0.398518740657932"
"voll erwerbstätig","2012","17-29","weiblich","450","0.282534245996998","0.264498996519475","0.300569495474521"
"voll erwerbstätig","2012","30-45","männlich","3211","0.83904316348889","0.827334174635243","0.850752152342538"
"voll erwerbstätig","2012","30-45","weiblich","1374","0.392981774188996","0.379820215489647","0.406143332888345"
"voll erwerbstätig","2012","46-65","männlich","3163","0.712827953543895","0.699433475387248","0.726222431700543"
"voll erwerbstätig","2012","46-65","weiblich","1571","0.325705845854196","0.312705698448964","0.338705993259428"
"voll erwerbstätig","2012","66","männlich","","","",""
"voll erwerbstätig","2012","66","weiblich","","","",""
"Teilzeit","2012","17-29","männlich","63","0.0336441482152687","0.0259632683721776","0.0413250280583599"
"Teilzeit","2012","17-29","weiblich","206","0.0910276833952937","0.0795051469227393","0.102550219867848"
"Teilzeit","2012","30-45","männlich","165","0.0410625943174063","0.0347400650381675","0.0473851235966451"
"Teilzeit","2012","30-45","weiblich","1862","0.291550750034795","0.279303693886456","0.303797806183135"
"Teilzeit","2012","46-65","männlich","143","0.0319391389537714","0.0267334850772876","0.0371447928302551"
"Teilzeit","2012","46-65","weiblich","1426","0.26255822391245","0.25035182710346","0.274764620721439"
"Teilzeit","2012","66","männlich","","","",""
"Teilzeit","2012","66","weiblich","","","",""
"nicht erwerbstätig","2012","17-29","männlich","864","0.355793199313041","0.335399353291724","0.376187045334359"
"nicht erwerbstätig","2012","17-29","weiblich","1195","0.398679849602424","0.379066532968247","0.4182931662366"
"nicht erwerbstätig","2012","30-45","männlich","322","0.0976822853258355","0.0882229597214658","0.107141610930205"
"nicht erwerbstätig","2012","30-45","weiblich","1511","0.229263788820975","0.217936111493035","0.240591466148914"
"nicht erwerbstätig","2012","46-65","männlich","969","0.230700990674472","0.218229031745744","0.243172949603201"
"nicht erwerbstätig","2012","46-65","weiblich","1559","0.32463813333214","0.311649040026189","0.337627226638092"
"nicht erwerbstätig","2012","66","männlich","","","",""
"nicht erwerbstätig","2012","66","weiblich","","","",""
"Andere","2012","17-29","männlich","528","0.232697633336606","0.214697865065839","0.250697401607373"
"Andere","2012","17-29","weiblich","543","0.227758221005285","0.21095859181861","0.244557850191959"
"Andere","2012","30-45","männlich","86","0.0222119568678678","0.0175163870869318","0.0269075266488038"
"Andere","2012","30-45","weiblich","543","0.0862036869552341","0.0786404470519142","0.0937669268585541"
"Andere","2012","46-65","männlich","108","0.0245319168278613","0.0199522421394086","0.0291115915163139"
"Andere","2012","46-65","weiblich","436","0.0870977969012136","0.0792756401410352","0.094919953661392"
"Andere","2012","66","männlich","","","",""
"Andere","2012","66","weiblich","","","",""
"voll erwerbstätig","2013","17-29","männlich","765","0.345553618566558","0.327347836549098","0.363759400584018"
"voll erwerbstätig","2013","17-29","weiblich","588","0.29407170880402","0.277649584126593","0.310493833481448"
"voll erwerbstätig","2013","30-45","männlich","3636","0.826181165327094","0.814946923977074","0.837415406677115"
"voll erwerbstätig","2013","30-45","weiblich","1535","0.364584407101692","0.352397593519858","0.376771220683526"
"voll erwerbstätig","2013","46-65","männlich","3453","0.71558613085366","0.702830329786021","0.728341931921299"
"voll erwerbstätig","2013","46-65","weiblich","1624","0.315824549455711","0.303407962009829","0.328241136901593"
"voll erwerbstätig","2013","66","männlich","","","",""
"voll erwerbstätig","2013","66","weiblich","","","",""
"Teilzeit","2013","17-29","männlich","91","0.0426719197049115","0.0349341451873997","0.0504096942224233"
"Teilzeit","2013","17-29","weiblich","232","0.0839244609186974","0.0739306218359075","0.0939183000014873"
"Teilzeit","2013","30-45","männlich","192","0.0385833270549912","0.0328736262719215","0.0442930278380609"
"Teilzeit","2013","30-45","weiblich","2055","0.306272711000672","0.294601639509471","0.317943782491873"
"Teilzeit","2013","46-65","männlich","179","0.0336510697139788","0.0285522715906094","0.0387498678373483"
"Teilzeit","2013","46-65","weiblich","1634","0.277132721789802","0.26517719403441","0.289088249545193"
"Teilzeit","2013","66","männlich","","","",""
"Teilzeit","2013","66","weiblich","","","",""
"nicht erwerbstätig","2013","17-29","männlich","1056","0.36379030781554","0.345372400497826","0.382208215133254"
"nicht erwerbstätig","2013","17-29","weiblich","1417","0.379581088991039","0.36208998483168","0.397072193150398"
"nicht erwerbstätig","2013","30-45","männlich","438","0.108986570057014","0.0997483924954293","0.118224747618599"
"nicht erwerbstätig","2013","30-45","weiblich","1725","0.234342721054398","0.223617527693286","0.24506791441551"
"nicht erwerbstätig","2013","46-65","männlich","1028","0.22186767657526","0.210119373522646","0.233615979627874"
"nicht erwerbstätig","2013","46-65","weiblich","1615","0.315312872291017","0.302901708778976","0.327724035803058"
"nicht erwerbstätig","2013","66","männlich","","","",""
"nicht erwerbstätig","2013","66","weiblich","","","",""
"Andere","2013","17-29","männlich","709","0.247984153912991","0.231451596417116","0.264516711408865"
"Andere","2013","17-29","weiblich","720","0.242422741286243","0.226976508618324","0.257868973954163"
"Andere","2013","30-45","männlich","105","0.0262489375609004","0.0215093830240962","0.0309884920977047"
"Andere","2013","30-45","weiblich","677","0.0948001608432378","0.0873829784311482","0.102217343255327"
"Andere","2013","46-65","männlich","145","0.028895122857101","0.0241587407113868","0.0336315050028152"
"Andere","2013","46-65","weiblich","511","0.0917298564634703","0.0840197843237012","0.0994399286032393"
"Andere","2013","66","männlich","","","",""
"Andere","2013","66","weiblich","","","",""
"voll erwerbstätig","2014","17-29","männlich","676","0.34420384866472","0.324941420698856","0.363466276630585"
"voll erwerbstätig","2014","17-29","weiblich","511","0.288051622133803","0.270395111305129","0.305708132962477"
"voll erwerbstätig","2014","30-45","männlich","3016","0.815968184265356","0.803309752385234","0.828626616145477"
"voll erwerbstätig","2014","30-45","weiblich","1286","0.360890181174127","0.347470542650771","0.374309819697484"
"voll erwerbstätig","2014","46-65","männlich","3150","0.721493218675887","0.708181376214211","0.734805061137563"
"voll erwerbstätig","2014","46-65","weiblich","1525","0.31939430599099","0.30641242464397","0.33237618733801"
"voll erwerbstätig","2014","66","männlich","","","",""
"voll erwerbstätig","2014","66","weiblich","","","",""
"Teilzeit","2014","17-29","männlich","79","0.0542655978601053","0.045080884134399","0.0634503115858115"
"Teilzeit","2014","17-29","weiblich","179","0.0893307893493284","0.0782102363924235","0.100451342306233"
"Teilzeit","2014","30-45","männlich","148","0.0425097402504139","0.0359193937567091","0.0491000867441188"
"Teilzeit","2014","30-45","weiblich","1716","0.294322710311717","0.281588251378275","0.30705716924516"
"Teilzeit","2014","46-65","männlich","185","0.0404143626662859","0.0345662747597581","0.0462624505728138"
"Teilzeit","2014","46-65","weiblich","1516","0.289944611526364","0.277310930828422","0.302578292224305"
"Teilzeit","2014","66","männlich","","","",""
"Teilzeit","2014","66","weiblich","","","",""
"nicht erwerbstätig","2014","17-29","männlich","939","0.349788435221833","0.330453229243547","0.369123641200119"
"nicht erwerbstätig","2014","17-29","weiblich","1157","0.358359131496217","0.339663044650214","0.37705521834222"
"nicht erwerbstätig","2014","30-45","männlich","343","0.105682302313338","0.0956397550080365","0.11572484961864"
"nicht erwerbstätig","2014","30-45","weiblich","1369","0.25336690908206","0.241213612303732","0.265520205860387"
"nicht erwerbstätig","2014","46-65","männlich","878","0.206865260740787","0.194836485111847","0.218894036369727"
"nicht erwerbstätig","2014","46-65","weiblich","1429","0.296863750406798","0.284142652633094","0.309584848180501"
"nicht erwerbstätig","2014","66","männlich","","","",""
"nicht erwerbstätig","2014","66","weiblich","","","",""
"Andere","2014","17-29","männlich","643","0.251742118253341","0.234145779019479","0.269338457487203"
"Andere","2014","17-29","weiblich","680","0.264258457020652","0.24706660925225","0.281450304789053"
"Andere","2014","30-45","männlich","93","0.0358397731708923","0.029767461239992","0.0419120851017926"
"Andere","2014","30-45","weiblich","549","0.0914201994320957","0.0833670054464503","0.0994733934177411"
"Andere","2014","46-65","männlich","143","0.0312271579170394","0.0260620266519281","0.0363922891821508"
"Andere","2014","46-65","weiblich","485","0.0937973320758482","0.0856796101072806","0.101915054044416"
"Andere","2014","66","männlich","","","",""
"Andere","2014","66","weiblich","","","",""
"voll erwerbstätig","2015","17-29","männlich","747","0.365036248661859","0.345726643536752","0.384345853786967"
"voll erwerbstätig","2015","17-29","weiblich","538","0.287946524212517","0.270637801377827","0.305255247047206"
"voll erwerbstätig","2015","30-45","männlich","2865","0.791821344281264","0.778405071631375","0.805237616931154"
"voll erwerbstätig","2015","30-45","weiblich","1257","0.3684971387157","0.354806013225405","0.382188264205995"
"voll erwerbstätig","2015","46-65","männlich","3141","0.722653280339341","0.709250388475306","0.736056172203377"
"voll erwerbstätig","2015","46-65","weiblich","1488","0.325125898958997","0.311942894902431","0.338308903015563"
"voll erwerbstätig","2015","66","männlich","","","",""
"voll erwerbstätig","2015","66","weiblich","","","",""
"Teilzeit","2015","17-29","männlich","87","0.0399265068933838","0.0320739005319376","0.04777911325483"
"Teilzeit","2015","17-29","weiblich","206","0.0926971245641414","0.0816114513318617","0.103782797796421"
"Teilzeit","2015","30-45","männlich","188","0.0615392487705416","0.0535980818346506","0.0694804157064326"
"Teilzeit","2015","30-45","weiblich","1642","0.316128654443866","0.302932312370529","0.329324996517204"
"Teilzeit","2015","46-65","männlich","166","0.0326837652722584","0.0273605713528346","0.0380069591916821"
"Teilzeit","2015","46-65","weiblich","1579","0.305514149431936","0.292550580329891","0.31847771853398"
"Teilzeit","2015","66","männlich","","","",""
"Teilzeit","2015","66","weiblich","","","",""
"nicht erwerbstätig","2015","17-29","männlich","922","0.335322504481734","0.316387397299817","0.35425761166365"
"nicht erwerbstätig","2015","17-29","weiblich","1213","0.366091552527913","0.347677010538392","0.384506094517434"
"nicht erwerbstätig","2015","30-45","männlich","377","0.111638606211296","0.101232165488349","0.122045046934243"
"nicht erwerbstätig","2015","30-45","weiblich","1381","0.225157772688143","0.213303237171406","0.237012308204881"
"nicht erwerbstätig","2015","46-65","männlich","849","0.211668463012286","0.199439080301678","0.223897845722894"
"nicht erwerbstätig","2015","46-65","weiblich","1334","0.283420479378251","0.270737390614036","0.296103568142467"
"nicht erwerbstätig","2015","66","männlich","","","",""
"nicht erwerbstätig","2015","66","weiblich","","","",""
"Andere","2015","17-29","männlich","632","0.259714739963023","0.242128265728871","0.277301214197175"
"Andere","2015","17-29","weiblich","672","0.253264798695429","0.236641258191308","0.26988833919955"
"Andere","2015","30-45","männlich","88","0.0350008007368982","0.0289278097020553","0.041073791771741"
"Andere","2015","30-45","weiblich","489","0.0902164341522904","0.0820853903191462","0.0983474779854345"
"Andere","2015","46-65","männlich","130","0.0329944913761145","0.0276469124804411","0.0383420702717879"
"Andere","2015","46-65","weiblich","449","0.0859394722308161","0.0780515786922964","0.0938273657693357"
"Andere","2015","66","männlich","","","",""
"Andere","2015","66","weiblich","","","",""
"voll erwerbstätig","2016","17-29","männlich","640","0.341881619274128","0.323959839823087","0.359803398725169"
