"erwst","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","2006","Hessen","Staedtischer Raum","154","","",""
"Teilzeit","2006","Hessen","Laendlicher Raum","38","0.143446830339755","0.101942305042146","0.184951355637364"
"Teilzeit","2006","Rheinland-Pfalz,Saarland","Staedtischer Raum","117","","",""
"Teilzeit","2006","Rheinland-Pfalz,Saarland","Laendlicher Raum","31","0.0627021651538205","0.0361820350374492","0.0892222952701918"
"Teilzeit","2006","Baden-Wuerttemberg","Staedtischer Raum","267","","",""
"Teilzeit","2006","Baden-Wuerttemberg","Laendlicher Raum","35","0.132959699273471","0.0896413654505786","0.176278033096364"
"Teilzeit","2006","Bayern","Staedtischer Raum","177","","",""
"Teilzeit","2006","Bayern","Laendlicher Raum","188","","",""
"Teilzeit","2006","Saarland","Staedtischer Raum","","","",""
"Teilzeit","2006","Saarland","Laendlicher Raum","","","",""
"Teilzeit","2006","Berlin","Staedtischer Raum","71","0.0925548463162102","0.0723586481170596","0.112751044515361"
"Teilzeit","2006","Berlin","Laendlicher Raum","","","",""
"Teilzeit","2006","Brandenburg","Staedtischer Raum","5","0.102336648807429","0.0337420686606978","0.17093122895416"
"Teilzeit","2006","Brandenburg","Laendlicher Raum","73","0.0730930713305779","0.0558466006546265","0.0903395420065293"
"Teilzeit","2006","Mecklenburg-Vorpommern","Staedtischer Raum","3","","",""
"Teilzeit","2006","Mecklenburg-Vorpommern","Laendlicher Raum","37","0.0686187992562562","0.0462804626619571","0.0909571358505552"
"Teilzeit","2006","Sachsen","Staedtischer Raum","62","0.0551135963009126","0.0395793566433715","0.0706478359584536"
"Teilzeit","2006","Sachsen","Laendlicher Raum","73","0.0702877543720526","0.05233655493507","0.0882389538090352"
"Teilzeit","2006","Sachsen-Anhalt","Staedtischer Raum","6","0.0549109292298438","0.0203603269386894","0.0894615315209981"
"Teilzeit","2006","Sachsen-Anhalt","Laendlicher Raum","58","0.0624879323109175","0.0452800350122213","0.0796958296096136"
"Teilzeit","2006","Thueringen","Staedtischer Raum","23","","",""
"Teilzeit","2006","Thueringen","Laendlicher Raum","57","0.0741908019945401","0.0545644951814003","0.09381710880768"
"nicht erwerbstätig","2006","Schleswig-Holstein","Staedtischer Raum","125","","",""
"nicht erwerbstätig","2006","Schleswig-Holstein","Laendlicher Raum","185","","",""
"nicht erwerbstätig","2006","Hamburg","Staedtischer Raum","150","","",""
"nicht erwerbstätig","2006","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2006","Niedersachsen","Staedtischer Raum","439","0.488284882601476","0.456296120447402","0.52027364475555"
"nicht erwerbstätig","2006","Niedersachsen","Laendlicher Raum","459","0.47218730166164","0.441991225610302","0.502383377712979"
"nicht erwerbstätig","2006","Bremen","Staedtischer Raum","69","0.582869086961205","0.502611557056362","0.663126616866049"
"nicht erwerbstätig","2006","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2006","Nordrhein-Westfalen","Staedtischer Raum","2028","","",""
"nicht erwerbstätig","2006","Nordrhein-Westfalen","Laendlicher Raum","62","0.503471417208865","0.414750154821049","0.592192679596681"
"nicht erwerbstätig","2006","Hessen","Staedtischer Raum","482","0.416588428211622","0.389026266901345","0.444150589521899"
"nicht erwerbstätig","2006","Hessen","Laendlicher Raum","119","","",""
"nicht erwerbstätig","2006","Rheinland-Pfalz,Saarland","Staedtischer Raum","437","0.440108023902706","0.40918640247637","0.471029645329041"
"nicht erwerbstätig","2006","Rheinland-Pfalz,Saarland","Laendlicher Raum","132","","",""
"nicht erwerbstätig","2006","Baden-Wuerttemberg","Staedtischer Raum","1075","","",""
"nicht erwerbstätig","2006","Baden-Wuerttemberg","Laendlicher Raum","97","0.393524251834763","0.331196055417324","0.455852448252201"
"nicht erwerbstätig","2006","Bayern","Staedtischer Raum","619","0.438567342051934","0.413312509366324","0.463822174737545"
"nicht erwerbstätig","2006","Bayern","Laendlicher Raum","681","0.42541795673925","0.401846377939868","0.448989535538633"
"nicht erwerbstätig","2006","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2006","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2006","Berlin","Staedtischer Raum","344","0.450585847214544","0.415912278429853","0.485259415999235"
"nicht erwerbstätig","2006","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2006","Brandenburg","Staedtischer Raum","23","","",""
"nicht erwerbstätig","2006","Brandenburg","Laendlicher Raum","440","0.530130414025553","0.497061183301535","0.563199644749571"
"nicht erwerbstätig","2006","Mecklenburg-Vorpommern","Staedtischer Raum","25","","",""
"nicht erwerbstätig","2006","Mecklenburg-Vorpommern","Laendlicher Raum","259","","",""
"nicht erwerbstätig","2006","Sachsen","Staedtischer Raum","409","0.570056075656237","0.536355639375895","0.603756511936578"
"nicht erwerbstätig","2006","Sachsen","Laendlicher Raum","353","0.477731538925356","0.442654880059176","0.512808197791537"
"nicht erwerbstätig","2006","Sachsen-Anhalt","Staedtischer Raum","84","0.580120021834614","0.505266650438883","0.654973393230345"
"nicht erwerbstätig","2006","Sachsen-Anhalt","Laendlicher Raum","379","0.558845707222719","0.523545072904741","0.594146341540698"
"nicht erwerbstätig","2006","Thueringen","Staedtischer Raum","129","","",""
"nicht erwerbstätig","2006","Thueringen","Laendlicher Raum","346","0.538822221357254","0.501492070857575","0.576152371856933"
"Andere","2006","Schleswig-Holstein","Staedtischer Raum","22","","",""
"Andere","2006","Schleswig-Holstein","Laendlicher Raum","40","0.0853788907440919","0.0575735582595668","0.113184223228617"
"Andere","2006","Hamburg","Staedtischer Raum","17","","",""
"Andere","2006","Hamburg","Laendlicher Raum","","","",""
"Andere","2006","Niedersachsen","Staedtischer Raum","56","0.0614168277957305","0.0460520337158393","0.0767816218756217"
"Andere","2006","Niedersachsen","Laendlicher Raum","96","0.0831187425971337","0.066420934275057","0.0998165509192105"
"Andere","2006","Bremen","Staedtischer Raum","6","0.0385691981332334","0.00722599259247766","0.0699124036739892"
"Andere","2006","Bremen","Laendlicher Raum","","","",""
"Andere","2006","Nordrhein-Westfalen","Staedtischer Raum","328","0.0706726874216191","0.0631740870348647","0.0781712878083735"
"Andere","2006","Nordrhein-Westfalen","Laendlicher Raum","17","","",""
"Andere","2006","Hessen","Staedtischer Raum","97","0.0774963638474057","0.0625478900065194","0.0924448376882921"
"Andere","2006","Hessen","Laendlicher Raum","20","","",""
"Andere","2006","Rheinland-Pfalz,Saarland","Staedtischer Raum","82","0.111852993680501","0.0922195388338097","0.131486448527192"
"Andere","2006","Rheinland-Pfalz,Saarland","Laendlicher Raum","29","","",""
"Andere","2006","Baden-Wuerttemberg","Staedtischer Raum","174","","",""
"Andere","2006","Baden-Wuerttemberg","Laendlicher Raum","20","","",""
"Andere","2006","Bayern","Staedtischer Raum","111","","",""
"Andere","2006","Bayern","Laendlicher Raum","159","","",""
"Andere","2006","Saarland","Staedtischer Raum","","","",""
"Andere","2006","Saarland","Laendlicher Raum","","","",""
"Andere","2006","Berlin","Staedtischer Raum","75","0.0913016651883833","0.0712288140165037","0.111374516360263"
"Andere","2006","Berlin","Laendlicher Raum","","","",""
"Andere","2006","Brandenburg","Staedtischer Raum","10","","",""
"Andere","2006","Brandenburg","Laendlicher Raum","61","0.0695615542856263","0.0527048554876222","0.0864182530836303"
"Andere","2006","Mecklenburg-Vorpommern","Staedtischer Raum","8","0.232639247072376","0.133660864092351","0.331617630052402"
"Andere","2006","Mecklenburg-Vorpommern","Laendlicher Raum","26","","",""
"Andere","2006","Sachsen","Staedtischer Raum","54","0.0619654294277248","0.0455536761393493","0.0783771827161002"
"Andere","2006","Sachsen","Laendlicher Raum","54","0.0750704254976486","0.0565663183733308","0.0935745326219663"
"Andere","2006","Sachsen-Anhalt","Staedtischer Raum","9","0.0496809917551067","0.0167261149913889","0.0826358685188245"
"Andere","2006","Sachsen-Anhalt","Laendlicher Raum","53","0.0624231243374756","0.0452235582965486","0.0796226903784027"
"Andere","2006","Thueringen","Staedtischer Raum","24","","",""
"Andere","2006","Thueringen","Laendlicher Raum","45","0.0554518904482831","0.0383133819120971","0.0725903989844691"
"voll erwerbstätig","2007","Schleswig-Holstein","Staedtischer Raum","84","0.331055237580048","0.274072566139105","0.388037909020991"
"voll erwerbstätig","2007","Schleswig-Holstein","Laendlicher Raum","121","","",""
"voll erwerbstätig","2007","Hamburg","Staedtischer Raum","110","","",""
"voll erwerbstätig","2007","Hamburg","Laendlicher Raum","","","",""
"voll erwerbstätig","2007","Niedersachsen","Staedtischer Raum","313","0.366924831584945","0.33500855431475","0.398841108855139"
"voll erwerbstätig","2007","Niedersachsen","Laendlicher Raum","358","0.36097672625955","0.330906756451091","0.391046696068009"
"voll erwerbstätig","2007","Bremen","Staedtischer Raum","54","0.32933069971911","0.253614718418187","0.405046681020033"
"voll erwerbstätig","2007","Bremen","Laendlicher Raum","","","",""
"voll erwerbstätig","2007","Nordrhein-Westfalen","Staedtischer Raum","1547","","",""
"voll erwerbstätig","2007","Nordrhein-Westfalen","Laendlicher Raum","31","0.313489083927738","0.225996519037216","0.40098164881826"
"voll erwerbstätig","2007","Hessen","Staedtischer Raum","449","0.363579270328294","0.335897694354071","0.391260846302517"
"voll erwerbstätig","2007","Hessen","Laendlicher Raum","92","0.356777356091782","0.297631118371499","0.415923593812065"
"voll erwerbstätig","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","328","0.360012970477504","0.328670707116623","0.391355233838385"
"voll erwerbstätig","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","119","","",""
"voll erwerbstätig","2007","Baden-Wuerttemberg","Staedtischer Raum","913","0.387951987481438","0.36807649671326","0.407827478249616"
"voll erwerbstätig","2007","Baden-Wuerttemberg","Laendlicher Raum","86","0.394922636367341","0.330907076423257","0.458938196311425"
"voll erwerbstätig","2007","Bayern","Staedtischer Raum","544","0.383174872820843","0.35766310659425","0.408686639047437"
"voll erwerbstätig","2007","Bayern","Laendlicher Raum","645","0.406580573228611","0.382594756412055","0.430566390045167"
"voll erwerbstätig","2007","Saarland","Staedtischer Raum","","","",""
"voll erwerbstätig","2007","Saarland","Laendlicher Raum","","","",""
"voll erwerbstätig","2007","Berlin","Staedtischer Raum","308","0.381659868299633","0.347167535284079","0.416152201315188"
"voll erwerbstätig","2007","Berlin","Laendlicher Raum","","","",""
"voll erwerbstätig","2007","Brandenburg","Staedtischer Raum","32","0.38899726321993","0.279390804692016","0.498603721747844"
"voll erwerbstätig","2007","Brandenburg","Laendlicher Raum","280","","",""
"voll erwerbstätig","2007","Mecklenburg-Vorpommern","Staedtischer Raum","29","","",""
"voll erwerbstätig","2007","Mecklenburg-Vorpommern","Laendlicher Raum","165","","",""
"voll erwerbstätig","2007","Sachsen","Staedtischer Raum","281","","",""
"voll erwerbstätig","2007","Sachsen","Laendlicher Raum","315","0.404301882337997","0.369548290060461","0.439055474615534"
"voll erwerbstätig","2007","Sachsen-Anhalt","Staedtischer Raum","69","0.351459681549894","0.278612565228541","0.424306797871246"
"voll erwerbstätig","2007","Sachsen-Anhalt","Laendlicher Raum","271","","",""
"voll erwerbstätig","2007","Thueringen","Staedtischer Raum","91","0.315696119336621","0.260255849922681","0.371136388750561"
"voll erwerbstätig","2007","Thueringen","Laendlicher Raum","238","","",""
"Teilzeit","2007","Schleswig-Holstein","Staedtischer Raum","40","0.117982025327333","0.0789209597287642","0.157043090925902"
"Teilzeit","2007","Schleswig-Holstein","Laendlicher Raum","36","0.0910008762055054","0.0615354947630872","0.120466257647923"
"Teilzeit","2007","Hamburg","Staedtischer Raum","35","0.0881798830928488","0.0558769781354745","0.120482788050223"
"Teilzeit","2007","Hamburg","Laendlicher Raum","","","",""
"Teilzeit","2007","Niedersachsen","Staedtischer Raum","107","","",""
"Teilzeit","2007","Niedersachsen","Laendlicher Raum","114","","",""
"Teilzeit","2007","Bremen","Staedtischer Raum","17","","",""
"Teilzeit","2007","Bremen","Laendlicher Raum","","","",""
"Teilzeit","2007","Nordrhein-Westfalen","Staedtischer Raum","484","0.102656131477384","0.0934397518528932","0.111872511101874"
"Teilzeit","2007","Nordrhein-Westfalen","Laendlicher Raum","11","","",""
"Teilzeit","2007","Hessen","Staedtischer Raum","148","","",""
"Teilzeit","2007","Hessen","Laendlicher Raum","37","0.174594058596497","0.127723908284856","0.221464208908137"
"Teilzeit","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","111","","",""
"Teilzeit","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","32","0.0827085814337342","0.0511159634047091","0.114301199462759"
"Teilzeit","2007","Baden-Wuerttemberg","Staedtischer Raum","248","","",""
"Teilzeit","2007","Baden-Wuerttemberg","Laendlicher Raum","33","0.131749940348397","0.0874583059521827","0.17604157474461"
"Teilzeit","2007","Bayern","Staedtischer Raum","183","","",""
"Teilzeit","2007","Bayern","Laendlicher Raum","179","","",""
"Teilzeit","2007","Saarland","Staedtischer Raum","","","",""
"Teilzeit","2007","Saarland","Laendlicher Raum","","","",""
"Teilzeit","2007","Berlin","Staedtischer Raum","70","0.096530370364398","0.0755622562885012","0.117498484440295"
"Teilzeit","2007","Berlin","Laendlicher Raum","","","",""
"Teilzeit","2007","Brandenburg","Staedtischer Raum","8","0.0979263132949731","0.0311054619515425","0.164747164638404"
"Teilzeit","2007","Brandenburg","Laendlicher Raum","61","0.0603714571915432","0.0438568354438014","0.076886078939285"
"Teilzeit","2007","Mecklenburg-Vorpommern","Staedtischer Raum","5","0.118042081980406","0.0396027701377619","0.19648139382305"
"Teilzeit","2007","Mecklenburg-Vorpommern","Laendlicher Raum","43","0.0986258235998681","0.0711388610362746","0.126112786163462"
"Teilzeit","2007","Sachsen","Staedtischer Raum","67","0.0640725691077521","0.046776003219138","0.0813691349963663"
"Teilzeit","2007","Sachsen","Laendlicher Raum","76","0.0833448754947351","0.0637710305991391","0.102918720390331"
"Teilzeit","2007","Sachsen-Anhalt","Staedtischer Raum","6","0.0429632241752167","0.0120233270743832","0.0739031212760501"
"Teilzeit","2007","Sachsen-Anhalt","Laendlicher Raum","60","0.0786925709728612","0.0590522470591528","0.0983328948865695"
"Teilzeit","2007","Thueringen","Staedtischer Raum","25","","",""
"Teilzeit","2007","Thueringen","Laendlicher Raum","54","0.0589536605098775","0.0409294162469083","0.0769779047728466"
"nicht erwerbstätig","2007","Schleswig-Holstein","Staedtischer Raum","122","","",""
"nicht erwerbstätig","2007","Schleswig-Holstein","Laendlicher Raum","178","","",""
"nicht erwerbstätig","2007","Hamburg","Staedtischer Raum","133","","",""
"nicht erwerbstätig","2007","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2007","Niedersachsen","Staedtischer Raum","393","0.46286241730817","0.429843352575424","0.495881482040915"
"nicht erwerbstätig","2007","Niedersachsen","Laendlicher Raum","415","0.449432176891964","0.418288309073532","0.480576044710396"
"nicht erwerbstätig","2007","Bremen","Staedtischer Raum","68","0.53323510933289","0.452859238296896","0.613610980368884"
"nicht erwerbstätig","2007","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2007","Nordrhein-Westfalen","Staedtischer Raum","1830","","",""
"nicht erwerbstätig","2007","Nordrhein-Westfalen","Laendlicher Raum","56","0.521917021314256","0.427708847666591","0.61612519496192"
"nicht erwerbstätig","2007","Hessen","Staedtischer Raum","462","0.425481604650893","0.397029692437527","0.453933516864259"
"nicht erwerbstätig","2007","Hessen","Laendlicher Raum","102","","",""
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","395","0.439770014527488","0.407359817027954","0.472180212027022"
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","119","","",""
"nicht erwerbstätig","2007","Baden-Wuerttemberg","Staedtischer Raum","987","0.439704163776749","0.419458822075803","0.459949505477695"
"nicht erwerbstätig","2007","Baden-Wuerttemberg","Laendlicher Raum","91","0.412412219335271","0.347946887585614","0.476877551084928"
"nicht erwerbstätig","2007","Bayern","Staedtischer Raum","578","0.430296125751959","0.404314322390129","0.45627792911379"
"nicht erwerbstätig","2007","Bayern","Laendlicher Raum","632","0.406823325979426","0.382835257711996","0.430811394246856"
"nicht erwerbstätig","2007","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2007","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2007","Berlin","Staedtischer Raum","318","0.435473901276026","0.400269765790558","0.470678036761495"
"nicht erwerbstätig","2007","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2007","Brandenburg","Staedtischer Raum","31","0.452247248353361","0.340349449031433","0.564145047675289"
"nicht erwerbstätig","2007","Brandenburg","Laendlicher Raum","410","0.539153599027821","0.504590788086749","0.573716409968893"
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","Staedtischer Raum","27","","",""
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","Laendlicher Raum","215","","",""
"nicht erwerbstätig","2007","Sachsen","Staedtischer Raum","363","0.544659778827365","0.509484836973284","0.579834720681446"
"nicht erwerbstätig","2007","Sachsen","Laendlicher Raum","332","0.441699795616974","0.406533129447533","0.476866461786416"
"nicht erwerbstätig","2007","Sachsen-Anhalt","Staedtischer Raum","83","0.564459393952944","0.488804540034528","0.64011424787136"
"nicht erwerbstätig","2007","Sachsen-Anhalt","Laendlicher Raum","346","0.522585687714272","0.486151762281963","0.559019613146582"
"nicht erwerbstätig","2007","Thueringen","Staedtischer Raum","130","","",""
"nicht erwerbstätig","2007","Thueringen","Laendlicher Raum","321","0.502549901207365","0.464288530188671","0.54081127222606"
"Andere","2007","Schleswig-Holstein","Staedtischer Raum","16","","",""
"Andere","2007","Schleswig-Holstein","Laendlicher Raum","31","0.0801990372140212","0.0523737884604657","0.108024285967577"
"Andere","2007","Hamburg","Staedtischer Raum","18","","",""
"Andere","2007","Hamburg","Laendlicher Raum","","","",""
"Andere","2007","Niedersachsen","Staedtischer Raum","63","0.0548715342627525","0.0397910595906182","0.0699520089348867"
"Andere","2007","Niedersachsen","Laendlicher Raum","93","0.0979416120555218","0.0793320564748763","0.116551167636167"
"Andere","2007","Bremen","Staedtischer Raum","9","0.08197933616508","0.0377820441883115","0.126176628141848"
"Andere","2007","Bremen","Laendlicher Raum","","","",""
"Andere","2007","Nordrhein-Westfalen","Staedtischer Raum","305","0.0706949443574103","0.0629116799072628","0.0784782088075578"
"Andere","2007","Nordrhein-Westfalen","Laendlicher Raum","10","","",""
"Andere","2007","Hessen","Staedtischer Raum","101","","",""
"Andere","2007","Hessen","Laendlicher Raum","21","","",""
"Andere","2007","Rheinland-Pfalz,Saarland","Staedtischer Raum","67","0.0830677255658352","0.0650470741904793","0.101088376941191"
"Andere","2007","Rheinland-Pfalz,Saarland","Laendlicher Raum","22","","",""
"Andere","2007","Baden-Wuerttemberg","Staedtischer Raum","161","","",""
"Andere","2007","Baden-Wuerttemberg","Laendlicher Raum","14","","",""
"Andere","2007","Bayern","Staedtischer Raum","90","0.0669360464940402","0.053821697945979","0.0800503950421014"
"Andere","2007","Bayern","Laendlicher Raum","155","","",""
"Andere","2007","Saarland","Staedtischer Raum","","","",""
"Andere","2007","Saarland","Laendlicher Raum","","","",""
"Andere","2007","Berlin","Staedtischer Raum","66","0.0863358600599424","0.0663942828155322","0.106277437304353"
"Andere","2007","Berlin","Laendlicher Raum","","","",""
"Andere","2007","Brandenburg","Staedtischer Raum","5","0.0608291751317356","0.00709265302319434","0.114565697240277"
"Andere","2007","Brandenburg","Laendlicher Raum","48","0.063656586247383","0.0467282625941954","0.0805849099005705"
"Andere","2007","Mecklenburg-Vorpommern","Staedtischer Raum","4","0.0204505445584972","-0.0139572657221232","0.0548583548391177"
"Andere","2007","Mecklenburg-Vorpommern","Laendlicher Raum","29","","",""
"Andere","2007","Sachsen","Staedtischer Raum","59","0.0791048524424459","0.0600410563949585","0.0981686484899334"
"Andere","2007","Sachsen","Laendlicher Raum","43","0.0706534465502932","0.0525070988304596","0.0887997942701267"
"Andere","2007","Sachsen-Anhalt","Staedtischer Raum","7","0.041117700321946","0.0108204525684957","0.0714149480753962"
"Andere","2007","Sachsen-Anhalt","Laendlicher Raum","45","0.0576674995807629","0.0406636545693514","0.0746713445921744"
"Andere","2007","Thueringen","Staedtischer Raum","24","","",""
"Andere","2007","Thueringen","Laendlicher Raum","43","0.064007913577493","0.0452774254584282","0.0827384016965579"
"voll erwerbstätig","2008","Schleswig-Holstein","Staedtischer Raum","74","0.354357586729435","0.292541562884405","0.416173610574465"
"voll erwerbstätig","2008","Schleswig-Holstein","Laendlicher Raum","107","","",""
"voll erwerbstätig","2008","Hamburg","Staedtischer Raum","113","","",""
"voll erwerbstätig","2008","Hamburg","Laendlicher Raum","","","",""
"voll erwerbstätig","2008","Niedersachsen","Staedtischer Raum","304","0.3796052041841","0.346787469479429","0.412422938888771"
"voll erwerbstätig","2008","Niedersachsen","Laendlicher Raum","336","0.364258857123326","0.333297547507467","0.395220166739184"
"voll erwerbstätig","2008","Bremen","Staedtischer Raum","49","0.312220546962384","0.235184138058201","0.389256955866567"
"voll erwerbstätig","2008","Bremen","Laendlicher Raum","","","",""
"voll erwerbstätig","2008","Nordrhein-Westfalen","Staedtischer Raum","1447","","",""
"voll erwerbstätig","2008","Nordrhein-Westfalen","Laendlicher Raum","30","0.250770005455176","0.168253556359114","0.333286454551237"
"voll erwerbstätig","2008","Hessen","Staedtischer Raum","442","0.396837570272253","0.368030324173917","0.425644816370588"
"voll erwerbstätig","2008","Hessen","Laendlicher Raum","81","0.322927040922629","0.262098821541","0.383755260304258"
"voll erwerbstätig","2008","Rheinland-Pfalz,Saarland","Staedtischer Raum","302","0.345577991052675","0.313399246455826","0.377756735649523"
"voll erwerbstätig","2008","Rheinland-Pfalz,Saarland","Laendlicher Raum","105","","",""
"voll erwerbstätig","2008","Baden-Wuerttemberg","Staedtischer Raum","887","0.410230649769769","0.389559072636608","0.43090222690293"
"voll erwerbstätig","2008","Baden-Wuerttemberg","Laendlicher Raum","85","0.405856033072264","0.340217221406739","0.471494844737789"
"voll erwerbstätig","2008","Bayern","Staedtischer Raum","506","0.409570206935696","0.382776718354134","0.436363695517259"
"voll erwerbstätig","2008","Bayern","Laendlicher Raum","602","0.417013926566049","0.3920701553514","0.441957697780697"
"voll erwerbstätig","2008","Saarland","Staedtischer Raum","","","",""
"voll erwerbstätig","2008","Saarland","Laendlicher Raum","","","",""
"voll erwerbstätig","2008","Berlin","Staedtischer Raum","298","","",""
"voll erwerbstätig","2008","Berlin","Laendlicher Raum","","","",""
"voll erwerbstätig","2008","Brandenburg","Staedtischer Raum","35","0.483139835447606","0.364367146450408","0.601912524444804"
"voll erwerbstätig","2008","Brandenburg","Laendlicher Raum","255","","",""
"voll erwerbstätig","2008","Mecklenburg-Vorpommern","Staedtischer Raum","31","0.396407448606447","0.275620320506851","0.517194576706043"
"voll erwerbstätig","2008","Mecklenburg-Vorpommern","Laendlicher Raum","165","","",""
"voll erwerbstätig","2008","Sachsen","Staedtischer Raum","292","","",""
"voll erwerbstätig","2008","Sachsen","Laendlicher Raum","303","0.431078468855387","0.394651480445269","0.467505457265505"
"voll erwerbstätig","2008","Sachsen-Anhalt","Staedtischer Raum","66","0.327961346949597","0.256110047966488","0.399812645932706"
"voll erwerbstätig","2008","Sachsen-Anhalt","Laendlicher Raum","280","","",""
"voll erwerbstätig","2008","Thueringen","Staedtischer Raum","88","0.336034226602334","0.278947542142792","0.393120911061875"
"voll erwerbstätig","2008","Thueringen","Laendlicher Raum","229","","",""
"Teilzeit","2008","Schleswig-Holstein","Staedtischer Raum","32","0.116650259596464","0.0751650421605844","0.158135477032344"
"Teilzeit","2008","Schleswig-Holstein","Laendlicher Raum","34","0.114063384982155","0.0799716337282505","0.148155136236059"
"Teilzeit","2008","Hamburg","Staedtischer Raum","28","","",""
"Teilzeit","2008","Hamburg","Laendlicher Raum","","","",""
"Teilzeit","2008","Niedersachsen","Staedtischer Raum","105","","",""
"Teilzeit","2008","Niedersachsen","Laendlicher Raum","111","","",""
"Teilzeit","2008","Bremen","Staedtischer Raum","15","","",""
"Teilzeit","2008","Bremen","Laendlicher Raum","","","",""
"Teilzeit","2008","Nordrhein-Westfalen","Staedtischer Raum","447","0.108560351384337","0.0987643265789211","0.118356376189753"
"Teilzeit","2008","Nordrhein-Westfalen","Laendlicher Raum","15","","",""
"Teilzeit","2008","Hessen","Staedtischer Raum","142","","",""
"Teilzeit","2008","Hessen","Laendlicher Raum","26","","",""
"Teilzeit","2008","Rheinland-Pfalz,Saarland","Staedtischer Raum","103","","",""
"Teilzeit","2008","Rheinland-Pfalz,Saarland","Laendlicher Raum","30","0.0886882895011269","0.055269377399136","0.122107201603118"
"Teilzeit","2008","Baden-Wuerttemberg","Staedtischer Raum","233","","",""
"Teilzeit","2008","Baden-Wuerttemberg","Laendlicher Raum","29","","",""
"Teilzeit","2008","Bayern","Staedtischer Raum","162","","",""
"Teilzeit","2008","Bayern","Laendlicher Raum","184","","",""
"Teilzeit","2008","Saarland","Staedtischer Raum","","","",""
"Teilzeit","2008","Saarland","Laendlicher Raum","","","",""
"Teilzeit","2008","Berlin","Staedtischer Raum","78","0.11145756545336","0.0885818466912304","0.13433328421549"
"Teilzeit","2008","Berlin","Laendlicher Raum","","","",""
"Teilzeit","2008","Brandenburg","Staedtischer Raum","6","0.0772361189998402","0.0137835588242799","0.1406886791754"
"Teilzeit","2008","Brandenburg","Laendlicher Raum","56","0.0726635163967277","0.054232576457432","0.0910944563360234"
"Teilzeit","2008","Mecklenburg-Vorpommern","Staedtischer Raum","1","","",""
"Teilzeit","2008","Mecklenburg-Vorpommern","Laendlicher Raum","31","0.0766749972450047","0.0515553440916676","0.101794650398342"
"Teilzeit","2008","Sachsen","Staedtischer Raum","60","0.059862015077023","0.0427232056435374","0.0770008245105085"
"Teilzeit","2008","Sachsen","Laendlicher Raum","71","0.0855032144738676","0.0649347803821129","0.106071648565622"
"Teilzeit","2008","Sachsen-Anhalt","Staedtischer Raum","7","0.0578785150710623","0.022139851263252","0.0936171788788727"
"Teilzeit","2008","Sachsen-Anhalt","Laendlicher Raum","48","0.0708403946576633","0.0512374736153677","0.0904433156999588"
"Teilzeit","2008","Thueringen","Staedtischer Raum","18","","",""
"Teilzeit","2008","Thueringen","Laendlicher Raum","56","0.074662379444208","0.0539224854703058","0.0954022734181102"
"nicht erwerbstätig","2008","Schleswig-Holstein","Staedtischer Raum","108","","",""
"nicht erwerbstätig","2008","Schleswig-Holstein","Laendlicher Raum","154","","",""
"nicht erwerbstätig","2008","Hamburg","Staedtischer Raum","128","","",""
"nicht erwerbstätig","2008","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2008","Niedersachsen","Staedtischer Raum","374","0.458982964518169","0.425284337910384","0.492681591125954"
"nicht erwerbstätig","2008","Niedersachsen","Laendlicher Raum","398","0.444729840291193","0.41275750154188","0.476702179040507"
"nicht erwerbstätig","2008","Bremen","Staedtischer Raum","63","0.527763291191439","0.444770541771763","0.610756040611116"
"nicht erwerbstätig","2008","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2008","Nordrhein-Westfalen","Staedtischer Raum","1663","","",""
"nicht erwerbstätig","2008","Nordrhein-Westfalen","Laendlicher Raum","51","0.531331512530896","0.436334308769628","0.626328716292163"
"nicht erwerbstätig","2008","Hessen","Staedtischer Raum","419","0.395784640442475","0.366990537069526","0.424578743815424"
"nicht erwerbstätig","2008","Hessen","Laendlicher Raum","109","","",""
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","Staedtischer Raum","372","0.444306420844526","0.410684223363003","0.477928618326049"
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","Laendlicher Raum","127","","",""
