"erwst","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2002","17-29","(Fach-)Abitur","448","0.41742197164048","0.386625945541506","0.448217997739453"
"nicht erwerbstätig","2002","17-29","AkademikerIn","43","0.194356559015344","0.142766632407039","0.24594648562365"
"nicht erwerbstätig","2002","30-45","(noch) kein Abschluss","38","0.519463730945718","0.40929071286542","0.629636749026015"
"nicht erwerbstätig","2002","30-45","Hauptschule","484","0.216358831061877","0.19858197196142","0.234135690162335"
"nicht erwerbstätig","2002","30-45","Realschule","505","0.191691627975835","0.176687613413765","0.206695642537904"
"nicht erwerbstätig","2002","30-45","(Fach-)Abitur","209","0.245142969537262","0.216913173699599","0.273372765374926"
"nicht erwerbstätig","2002","30-45","AkademikerIn","187","0.118770773489697","0.103569754362985","0.133971792616409"
"nicht erwerbstätig","2002","46-65","(noch) kein Abschluss","75","0.592665498704118","0.504386981137967","0.68094401627027"
"nicht erwerbstätig","2002","46-65","Hauptschule","1812","0.490635176704904","0.474365904367868","0.506904449041941"
"nicht erwerbstätig","2002","46-65","Realschule","529","0.343133387317012","0.319986238938413","0.366280535695611"
"nicht erwerbstätig","2002","46-65","(Fach-)Abitur","140","0.374805609333529","0.329105205968119","0.42050601269894"
"nicht erwerbstätig","2002","46-65","AkademikerIn","427","0.263872977513114","0.244794443546641","0.282951511479588"
"nicht erwerbstätig","2002","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","2002","66","Hauptschule","","","",""
"nicht erwerbstätig","2002","66","Realschule","","","",""
"nicht erwerbstätig","2002","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","2002","66","AkademikerIn","","","",""
"Andere","2002","17-29","(noch) kein Abschluss","64","0.0876677966944585","0.0658083506069448","0.109527242781972"
"Andere","2002","17-29","Hauptschule","196","0.219429745881007","0.191425694920272","0.247433796841742"
"Andere","2002","17-29","Realschule","298","0.242995681380841","0.21970810248127","0.266283260280411"
"Andere","2002","17-29","(Fach-)Abitur","244","0.239554766696625","0.21290052354562","0.26620900984763"
"Andere","2002","17-29","AkademikerIn","15","","",""
"Andere","2002","30-45","(noch) kein Abschluss","4","","",""
"Andere","2002","30-45","Hauptschule","125","0.0606650717038401","0.0503591061041561","0.0709710373035242"
"Andere","2002","30-45","Realschule","121","0.050400983047985","0.0420621170030385","0.0587398490929315"
"Andere","2002","30-45","(Fach-)Abitur","55","0.056969118242921","0.0417584473388016","0.0721797891470403"
"Andere","2002","30-45","AkademikerIn","40","0.0250571622518883","0.0177132245174915","0.0324010999862852"
"Andere","2002","46-65","(noch) kein Abschluss","6","","",""
"Andere","2002","46-65","Hauptschule","142","0.0391263479004931","0.0328161626122884","0.0454365331886978"
"Andere","2002","46-65","Realschule","65","0.040998924718483","0.0313312240978151","0.050666625339151"
"Andere","2002","46-65","(Fach-)Abitur","12","","",""
"Andere","2002","46-65","AkademikerIn","38","0.0256115674970922","0.0187731549092106","0.0324499800849739"
"Andere","2002","66","(noch) kein Abschluss","","","",""
"Andere","2002","66","Hauptschule","","","",""
"Andere","2002","66","Realschule","","","",""
"Andere","2002","66","(Fach-)Abitur","","","",""
"Andere","2002","66","AkademikerIn","","","",""
"voll erwerbstätig","2003","17-29","(noch) kein Abschluss","11","","",""
"voll erwerbstätig","2003","17-29","Hauptschule","287","0.370209141778647","0.336014705238751","0.404403578318542"
"voll erwerbstätig","2003","17-29","Realschule","513","0.449439635230686","0.421423116126151","0.477456154335221"
"voll erwerbstätig","2003","17-29","(Fach-)Abitur","237","0.254550749382896","0.22716584746703","0.281935651298762"
"voll erwerbstätig","2003","17-29","AkademikerIn","135","0.654964301154068","0.58956984950706","0.720358752801076"
"voll erwerbstätig","2003","30-45","(noch) kein Abschluss","21","","",""
"voll erwerbstätig","2003","30-45","Hauptschule","1091","0.590516481923661","0.568417256115443","0.612615707731879"
"voll erwerbstätig","2003","30-45","Realschule","1404","0.579298413110445","0.55994296602248","0.598653860198409"
"voll erwerbstätig","2003","30-45","(Fach-)Abitur","450","0.550013919003964","0.516647812176294","0.583380025831634"
"voll erwerbstätig","2003","30-45","AkademikerIn","1116","0.700062847784923","0.677454009961639","0.722671685608208"
"voll erwerbstätig","2003","46-65","(noch) kein Abschluss","30","0.300017047371327","0.215523106344411","0.384510988398242"
"voll erwerbstätig","2003","46-65","Hauptschule","1181","0.358116084426469","0.341909578336594","0.374322590516345"
"voll erwerbstätig","2003","46-65","Realschule","797","0.47452923500022","0.450449658983523","0.498608811016916"
"voll erwerbstätig","2003","46-65","(Fach-)Abitur","222","0.474140088707086","0.426999193431986","0.521280983982187"
"voll erwerbstätig","2003","46-65","AkademikerIn","1272","0.601932976573273","0.580480113433772","0.623385839712775"
"voll erwerbstätig","2003","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","2003","66","Hauptschule","","","",""
"voll erwerbstätig","2003","66","Realschule","","","",""
"voll erwerbstätig","2003","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","2003","66","AkademikerIn","","","",""
"Teilzeit","2003","17-29","(noch) kein Abschluss","5","","",""
"Teilzeit","2003","17-29","Hauptschule","29","","",""
"Teilzeit","2003","17-29","Realschule","72","0.0704203191916438","0.056010175045046","0.0848304633382417"
"Teilzeit","2003","17-29","(Fach-)Abitur","66","0.0839870437979141","0.0665500379051466","0.101424049690682"
"Teilzeit","2003","17-29","AkademikerIn","17","","",""
"Teilzeit","2003","30-45","(noch) kein Abschluss","7","","",""
"Teilzeit","2003","30-45","Hauptschule","262","0.135949448993316","0.120546597211432","0.151352300775199"
"Teilzeit","2003","30-45","Realschule","488","0.176428144723107","0.161483016520125","0.19137327292609"
"Teilzeit","2003","30-45","(Fach-)Abitur","149","0.14870097011815","0.124838405038547","0.172563535197752"
"Teilzeit","2003","30-45","AkademikerIn","236","0.138049927931392","0.12103015589351","0.155069699969273"
"Teilzeit","2003","46-65","(noch) kein Abschluss","7","","",""
"Teilzeit","2003","46-65","Hauptschule","343","0.101994910300715","0.0917648572533648","0.112224963348066"
"Teilzeit","2003","46-65","Realschule","241","0.13817713169357","0.121536486413089","0.154817776974051"
"Teilzeit","2003","46-65","(Fach-)Abitur","54","0.11641945309581","0.0861401896756636","0.146698716515957"
"Teilzeit","2003","46-65","AkademikerIn","248","0.109889834429737","0.0961831083681823","0.123596560491292"
"Teilzeit","2003","66","(noch) kein Abschluss","","","",""
"Teilzeit","2003","66","Hauptschule","","","",""
"Teilzeit","2003","66","Realschule","","","",""
"Teilzeit","2003","66","(Fach-)Abitur","","","",""
"Teilzeit","2003","66","AkademikerIn","","","",""
"nicht erwerbstätig","2003","17-29","(noch) kein Abschluss","573","0.861052531731576","0.834379524971518","0.887725538491633"
"nicht erwerbstätig","2003","17-29","Hauptschule","273","0.376817077519064","0.342500278874808","0.41113387616332"
"nicht erwerbstätig","2003","17-29","Realschule","360","0.284879069097593","0.259457869825033","0.310300268370152"
"nicht erwerbstätig","2003","17-29","(Fach-)Abitur","424","0.41985730725853","0.388830775621731","0.450883838895329"
"nicht erwerbstätig","2003","17-29","AkademikerIn","39","0.168160009721235","0.116710489233952","0.219609530208518"
"nicht erwerbstätig","2003","30-45","(noch) kein Abschluss","43","0.595857853240982","0.484050430432258","0.707665276049706"
"nicht erwerbstätig","2003","30-45","Hauptschule","438","0.219163563573073","0.200572379674882","0.237754747471264"
"nicht erwerbstätig","2003","30-45","Realschule","489","0.195179262973457","0.179639965565814","0.210718560381101"
"nicht erwerbstätig","2003","30-45","(Fach-)Abitur","205","0.234755888326154","0.206329125822971","0.263182650829337"
"nicht erwerbstätig","2003","30-45","AkademikerIn","187","0.134814197150046","0.117963530057473","0.151664864242618"
"nicht erwerbstätig","2003","46-65","(noch) kein Abschluss","69","0.563884863853797","0.472451506327787","0.655318221379808"
"nicht erwerbstätig","2003","46-65","Hauptschule","1695","0.496163637243047","0.47926286859459","0.513064405891504"
"nicht erwerbstätig","2003","46-65","Realschule","557","0.354901043931805","0.331827735183819","0.377974352679792"
"nicht erwerbstätig","2003","46-65","(Fach-)Abitur","137","0.360394467182825","0.315067713130638","0.405721221235011"
"nicht erwerbstätig","2003","46-65","AkademikerIn","431","0.255663687065048","0.236545257273701","0.274782116856396"
"nicht erwerbstätig","2003","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","2003","66","Hauptschule","","","",""
"nicht erwerbstätig","2003","66","Realschule","","","",""
"nicht erwerbstätig","2003","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","2003","66","AkademikerIn","","","",""
"Andere","2003","17-29","(noch) kein Abschluss","57","0.0912598739831607","0.0690527858113484","0.113466962154973"
"Andere","2003","17-29","Hauptschule","177","0.213747075169457","0.184715878787258","0.242778271551655"
"Andere","2003","17-29","Realschule","266","0.195260976480078","0.172934958059803","0.217586994900352"
"Andere","2003","17-29","(Fach-)Abitur","245","0.24160489956066","0.214694782532017","0.268515016589304"
"Andere","2003","17-29","AkademikerIn","12","","",""
"Andere","2003","30-45","(noch) kein Abschluss","3","","",""
"Andere","2003","30-45","Hauptschule","111","0.0543705055099506","0.0441802511426226","0.0645607598772786"
"Andere","2003","30-45","Realschule","118","0.0490941791929904","0.0406229054161438","0.0575654529698369"
"Andere","2003","30-45","(Fach-)Abitur","50","0.0665292225517321","0.0498154016835548","0.0832430434199093"
"Andere","2003","30-45","AkademikerIn","39","0.0270730271336396","0.0190654132718896","0.0350806409953896"
"Andere","2003","46-65","(noch) kein Abschluss","7","","",""
"Andere","2003","46-65","Hauptschule","143","0.0437253680297681","0.0368133113503554","0.0506374247091809"
"Andere","2003","46-65","Realschule","57","0.0323925893744048","0.023855388596138","0.0409297901526716"
"Andere","2003","46-65","(Fach-)Abitur","18","","",""
"Andere","2003","46-65","AkademikerIn","49","0.0325135019319413","0.0247405241934573","0.0402864796704253"
"Andere","2003","66","(noch) kein Abschluss","","","",""
"Andere","2003","66","Hauptschule","","","",""
"Andere","2003","66","Realschule","","","",""
"Andere","2003","66","(Fach-)Abitur","","","",""
"Andere","2003","66","AkademikerIn","","","",""
"voll erwerbstätig","2004","17-29","(noch) kein Abschluss","12","","",""
"voll erwerbstätig","2004","17-29","Hauptschule","270","0.364552736891137","0.329372109178361","0.399733364603913"
"voll erwerbstätig","2004","17-29","Realschule","493","0.466136073240527","0.437354347431477","0.494917799049578"
"voll erwerbstätig","2004","17-29","(Fach-)Abitur","215","0.233209119166362","0.206417228878787","0.260001009453937"
"voll erwerbstätig","2004","17-29","AkademikerIn","132","0.635579404269368","0.568544366167779","0.702614442370958"
"voll erwerbstätig","2004","30-45","(noch) kein Abschluss","26","","",""
"voll erwerbstätig","2004","30-45","Hauptschule","1001","0.588060335855015","0.5651181544316","0.611002517278431"
"voll erwerbstätig","2004","30-45","Realschule","1306","0.571259376977062","0.551233198819497","0.591285555134628"
"voll erwerbstätig","2004","30-45","(Fach-)Abitur","460","0.570554143785736","0.536939521894747","0.604168765676724"
"voll erwerbstätig","2004","30-45","AkademikerIn","1057","0.701901107193188","0.678612574071164","0.725189640315213"
"voll erwerbstätig","2004","46-65","(noch) kein Abschluss","22","","",""
"voll erwerbstätig","2004","46-65","Hauptschule","1107","0.359605320076719","0.342777436830331","0.376433203323108"
"voll erwerbstätig","2004","46-65","Realschule","810","0.473821061420494","0.449966032690457","0.497676090150531"
"voll erwerbstätig","2004","46-65","(Fach-)Abitur","225","0.483712673393214","0.437437447298045","0.529987899488383"
"voll erwerbstätig","2004","46-65","AkademikerIn","1276","0.608725415322319","0.5872991746644","0.630151655980237"
"voll erwerbstätig","2004","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","2004","66","Hauptschule","","","",""
"voll erwerbstätig","2004","66","Realschule","","","",""
"voll erwerbstätig","2004","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","2004","66","AkademikerIn","","","",""
"Teilzeit","2004","17-29","(noch) kein Abschluss","8","","",""
"Teilzeit","2004","17-29","Hauptschule","32","0.0502833727265841","0.0343101382594248","0.0662566071937435"
"Teilzeit","2004","17-29","Realschule","69","0.061407213557781","0.0475558193872197","0.0752586077283423"
"Teilzeit","2004","17-29","(Fach-)Abitur","64","0.0666113122365561","0.0508134841548313","0.0824091403182809"
"Teilzeit","2004","17-29","AkademikerIn","22","","",""
"Teilzeit","2004","30-45","(noch) kein Abschluss","3","","",""
"Teilzeit","2004","30-45","Hauptschule","252","0.1366523670254","0.120641738126825","0.152662995923975"
"Teilzeit","2004","30-45","Realschule","424","0.163909164566963","0.148929143055068","0.178889186078857"
"Teilzeit","2004","30-45","(Fach-)Abitur","153","0.180934966163726","0.154792531266808","0.207077401060643"
"Teilzeit","2004","30-45","AkademikerIn","213","0.124584277187122","0.107770597139353","0.141397957234892"
"Teilzeit","2004","46-65","(noch) kein Abschluss","9","","",""
"Teilzeit","2004","46-65","Hauptschule","326","0.106451915222365","0.0956368714312815","0.117266959013449"
"Teilzeit","2004","46-65","Realschule","249","0.133896652627403","0.117627094737732","0.150166210517074"
"Teilzeit","2004","46-65","(Fach-)Abitur","59","0.108539465653312","0.0797353872548178","0.137343544051807"
"Teilzeit","2004","46-65","AkademikerIn","252","0.114665916343787","0.100677607683522","0.128654225004053"
"Teilzeit","2004","66","(noch) kein Abschluss","","","",""
"Teilzeit","2004","66","Hauptschule","","","",""
"Teilzeit","2004","66","Realschule","","","",""
"Teilzeit","2004","66","(Fach-)Abitur","","","",""
"Teilzeit","2004","66","AkademikerIn","","","",""
"nicht erwerbstätig","2004","17-29","(noch) kein Abschluss","605","0.899498993440721","0.876664229676745","0.922333757204698"
"nicht erwerbstätig","2004","17-29","Hauptschule","256","0.382823638278861","0.347294255658978","0.418353020898745"
"nicht erwerbstätig","2004","17-29","Realschule","331","0.262735827958707","0.237342688310486","0.288128967606929"
"nicht erwerbstätig","2004","17-29","(Fach-)Abitur","438","0.440087195560572","0.408637120360592","0.471537270760553"
"nicht erwerbstätig","2004","17-29","AkademikerIn","32","0.158570733784637","0.107692055529748","0.209449412039526"
"nicht erwerbstätig","2004","30-45","(noch) kein Abschluss","37","0.566131209039467","0.451653851264092","0.680608566814842"
"nicht erwerbstätig","2004","30-45","Hauptschule","413","0.224778870270455","0.205320901433827","0.244236839107082"
"nicht erwerbstätig","2004","30-45","Realschule","476","0.204426705822515","0.188107726187055","0.220745685457976"
"nicht erwerbstätig","2004","30-45","(Fach-)Abitur","167","0.187407033821652","0.160906473103143","0.213907594540161"
"nicht erwerbstätig","2004","30-45","AkademikerIn","175","0.146746662545952","0.128731130044724","0.164762195047179"
"nicht erwerbstätig","2004","46-65","(noch) kein Abschluss","68","0.595887619204108","0.501576113066364","0.690199125341853"
"nicht erwerbstätig","2004","46-65","Hauptschule","1541","0.48609692795781","0.46857045110753","0.503623404808089"
"nicht erwerbstätig","2004","46-65","Realschule","553","0.349038627239179","0.326265619779436","0.371811634698923"
"nicht erwerbstätig","2004","46-65","(Fach-)Abitur","144","0.356916460351269","0.312552933023933","0.401279987678605"
"nicht erwerbstätig","2004","46-65","AkademikerIn","406","0.237699635010335","0.219011250418293","0.256388019602376"
"nicht erwerbstätig","2004","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","2004","66","Hauptschule","","","",""
"nicht erwerbstätig","2004","66","Realschule","","","",""
"nicht erwerbstätig","2004","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","2004","66","AkademikerIn","","","",""
"Andere","2004","17-29","(noch) kein Abschluss","41","0.0599008632736648","0.0418783919133622","0.0779233346339673"
"Andere","2004","17-29","Hauptschule","161","0.202340252103417","0.172975007166494","0.231705497040341"
"Andere","2004","17-29","Realschule","261","0.209720885242984","0.18623233132608","0.233209439159889"
"Andere","2004","17-29","(Fach-)Abitur","240","0.260092373036509","0.232298780731159","0.287885965341859"
"Andere","2004","17-29","AkademikerIn","12","","",""
"Andere","2004","30-45","(noch) kein Abschluss","6","","",""
"Andere","2004","30-45","Hauptschule","102","0.0505084268491298","0.040300573102642","0.0607162805956176"
"Andere","2004","30-45","Realschule","140","0.0604047526334597","0.0507644637584548","0.0700450415084646"
"Andere","2004","30-45","(Fach-)Abitur","53","0.0611038562288868","0.044838309054288","0.0773694034034856"
"Andere","2004","30-45","AkademikerIn","37","0.0267679530737376","0.0185504519739013","0.0349854541735739"
"Andere","2004","46-65","(noch) kein Abschluss","5","","",""
"Andere","2004","46-65","Hauptschule","150","0.0478458367431057","0.0403612419904299","0.0553304314957814"
"Andere","2004","46-65","Realschule","71","0.0432436587129234","0.0335258594603229","0.052961457965524"
"Andere","2004","46-65","(Fach-)Abitur","20","","",""
"Andere","2004","46-65","AkademikerIn","59","0.0389090333235597","0.0304191463228333","0.0473989203242862"
"Andere","2004","66","(noch) kein Abschluss","","","",""
"Andere","2004","66","Hauptschule","","","",""
"Andere","2004","66","Realschule","","","",""
"Andere","2004","66","(Fach-)Abitur","","","",""
"Andere","2004","66","AkademikerIn","","","",""
"voll erwerbstätig","2005","17-29","(noch) kein Abschluss","8","","",""
"voll erwerbstätig","2005","17-29","Hauptschule","228","0.333054556416712","0.296850232533807","0.369258880299616"
"voll erwerbstätig","2005","17-29","Realschule","474","0.447208951424817","0.417569443520798","0.476848459328836"
"voll erwerbstätig","2005","17-29","(Fach-)Abitur","207","0.24793300351856","0.219611402674503","0.276254604362616"
"voll erwerbstätig","2005","17-29","AkademikerIn","133","0.64225330479725","0.576954699193804","0.707551910400695"
"voll erwerbstätig","2005","30-45","(noch) kein Abschluss","21","","",""
"voll erwerbstätig","2005","30-45","Hauptschule","908","0.567889753622842","0.543885636338512","0.591893870907172"
"voll erwerbstätig","2005","30-45","Realschule","1214","0.57812360871473","0.557373441100246","0.598873776329214"
"voll erwerbstätig","2005","30-45","(Fach-)Abitur","440","0.568718605505308","0.534378329528605","0.60305888148201"
"voll erwerbstätig","2005","30-45","AkademikerIn","966","0.682072519339674","0.657512394945672","0.706632643733676"
"voll erwerbstätig","2005","46-65","(noch) kein Abschluss","18","","",""
"voll erwerbstätig","2005","46-65","Hauptschule","1008","0.365974868363702","0.348314659041451","0.383635077685954"
"voll erwerbstätig","2005","46-65","Realschule","830","0.494967298200104","0.471130235313035","0.518804361087174"
"voll erwerbstätig","2005","46-65","(Fach-)Abitur","218","0.462155114148697","0.415623169840634","0.508687058456761"
"voll erwerbstätig","2005","46-65","AkademikerIn","1205","0.602419963741057","0.5805007150462","0.624339212435915"
"voll erwerbstätig","2005","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","2005","66","Hauptschule","","","",""
"voll erwerbstätig","2005","66","Realschule","","","",""
"voll erwerbstätig","2005","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","2005","66","AkademikerIn","","","",""
"Teilzeit","2005","17-29","(noch) kein Abschluss","6","","",""
"Teilzeit","2005","17-29","Hauptschule","31","0.0593971049001696","0.0412401342740531","0.077554075526286"
"Teilzeit","2005","17-29","Realschule","64","0.0653554175308821","0.0506221427962753","0.0800886922654889"
"Teilzeit","2005","17-29","(Fach-)Abitur","58","0.0763976416008435","0.0589753670143043","0.0938199161873827"
"Teilzeit","2005","17-29","AkademikerIn","16","","",""
"Teilzeit","2005","30-45","(noch) kein Abschluss","5","","",""
"Teilzeit","2005","30-45","Hauptschule","218","0.135496898004942","0.118912321131531","0.152081474878353"
"Teilzeit","2005","30-45","Realschule","395","0.159716442805834","0.14432404096683","0.175108844644837"
"Teilzeit","2005","30-45","(Fach-)Abitur","139","0.175475433651122","0.149100907642045","0.201849959660199"
"Teilzeit","2005","30-45","AkademikerIn","213","0.151780987295215","0.132856943697973","0.170705030892457"
"Teilzeit","2005","46-65","(noch) kein Abschluss","9","","",""
"Teilzeit","2005","46-65","Hauptschule","314","0.10961434008289","0.098160799894551","0.121067880271229"
"Teilzeit","2005","46-65","Realschule","253","0.130019955212707","0.113985124091302","0.146054786334111"
"Teilzeit","2005","46-65","(Fach-)Abitur","70","0.158434165588763","0.124354347755344","0.192513983422182"
"Teilzeit","2005","46-65","AkademikerIn","243","0.115419345602903","0.101108288181032","0.129730403024775"
"Teilzeit","2005","66","(noch) kein Abschluss","","","",""
"Teilzeit","2005","66","Hauptschule","","","",""
"Teilzeit","2005","66","Realschule","","","",""
"Teilzeit","2005","66","(Fach-)Abitur","","","",""
"Teilzeit","2005","66","AkademikerIn","","","",""
"nicht erwerbstätig","2005","17-29","(noch) kein Abschluss","617","0.888161919184558","0.864438669968169","0.911885168400946"
"nicht erwerbstätig","2005","17-29","Hauptschule","251","0.396933598127099","0.359349936098477","0.43451726015572"
"nicht erwerbstätig","2005","17-29","Realschule","311","0.285850285861653","0.258916388994982","0.312784182728324"
"nicht erwerbstätig","2005","17-29","(Fach-)Abitur","413","0.435240211361005","0.402722591379598","0.467757831342412"
"nicht erwerbstätig","2005","17-29","AkademikerIn","40","0.177308171413207","0.125279122679953","0.229337220146462"
"nicht erwerbstätig","2005","30-45","(noch) kein Abschluss","33","0.526529788052161","0.405149205867888","0.647910370236435"
"nicht erwerbstätig","2005","30-45","Hauptschule","387","0.224160818347828","0.20395287352389","0.244368763171766"
"nicht erwerbstätig","2005","30-45","Realschule","441","0.203729891630893","0.186806935485734","0.220652847776052"
"nicht erwerbstätig","2005","30-45","(Fach-)Abitur","162","0.183775946773402","0.156921034984428","0.210630858562377"
"nicht erwerbstätig","2005","30-45","AkademikerIn","164","0.141106374465497","0.122745462081738","0.159467286849256"
"nicht erwerbstätig","2005","46-65","(noch) kein Abschluss","66","0.608595476068932","0.511468581281534","0.705722370856329"
"nicht erwerbstätig","2005","46-65","Hauptschule","1386","0.46788922649218","0.449596033023593","0.486182419960768"
"nicht erwerbstätig","2005","46-65","Realschule","532","0.326394956231893","0.304039727211369","0.348750185252416"
"nicht erwerbstätig","2005","46-65","(Fach-)Abitur","132","0.339012593720459","0.294831821277249","0.383193366163669"
"nicht erwerbstätig","2005","46-65","AkademikerIn","399","0.236390430954746","0.217361502682489","0.255419359227003"
"nicht erwerbstätig","2005","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","2005","66","Hauptschule","","","",""
"nicht erwerbstätig","2005","66","Realschule","","","",""
"nicht erwerbstätig","2005","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","2005","66","AkademikerIn","","","",""
"Andere","2005","17-29","(noch) kein Abschluss","47","0.0713964454584146","0.0520149755958459","0.0907779153209833"
"Andere","2005","17-29","Hauptschule","141","0.21061474055602","0.179292956963428","0.241936524148612"
"Andere","2005","17-29","Realschule","232","0.201585345182648","0.177669872320505","0.225500818044791"
"Andere","2005","17-29","(Fach-)Abitur","215","0.240429143519592","0.212400630186925","0.26845765685226"
"Andere","2005","17-29","AkademikerIn","18","","",""
"Andere","2005","30-45","(noch) kein Abschluss","6","","",""
"Andere","2005","30-45","Hauptschule","123","0.0724525300243883","0.0598907468846066","0.08501431316417"
"Andere","2005","30-45","Realschule","126","0.0584300568485434","0.0485749101538442","0.0682852035432426"
"Andere","2005","30-45","(Fach-)Abitur","58","0.0720300140701681","0.0541033939292328","0.0899566342111035"
"Andere","2005","30-45","AkademikerIn","38","0.0250401188996138","0.0167994433089464","0.0332807944902813"
"Andere","2005","46-65","(noch) kein Abschluss","4","","",""
"Andere","2005","46-65","Hauptschule","150","0.0565215650612274","0.0480553351684603","0.0649877949539946"
"Andere","2005","46-65","Realschule","75","0.0486177903552964","0.0383641079867644","0.0588714727238283"
"Andere","2005","46-65","(Fach-)Abitur","21","","",""
"Andere","2005","46-65","AkademikerIn","68","0.0457702597012933","0.0364101300542699","0.0551303893483168"
"Andere","2005","66","(noch) kein Abschluss","","","",""
"Andere","2005","66","Hauptschule","","","",""
"Andere","2005","66","Realschule","","","",""
"Andere","2005","66","(Fach-)Abitur","","","",""
"Andere","2005","66","AkademikerIn","","","",""
"voll erwerbstätig","2006","17-29","(noch) kein Abschluss","8","","",""
"voll erwerbstätig","2006","17-29","Hauptschule","232","0.336750985931369","0.301307985202225","0.372193986660514"
"voll erwerbstätig","2006","17-29","Realschule","464","0.439322328517935","0.410072804949975","0.468571852085895"
"voll erwerbstätig","2006","17-29","(Fach-)Abitur","202","0.239660090454923","0.212210113329917","0.267110067579928"
"voll erwerbstätig","2006","17-29","AkademikerIn","156","0.6704809192648","0.611743612036631","0.72921822649297"
"voll erwerbstätig","2006","30-45","(noch) kein Abschluss","14","","",""
"voll erwerbstätig","2006","30-45","Hauptschule","908","0.547638456100829","0.523731142431086","0.571545769770572"
"voll erwerbstätig","2006","30-45","Realschule","1202","0.574270346148476","0.553646308024021","0.594894384272931"
"voll erwerbstätig","2006","30-45","(Fach-)Abitur","468","0.561724878884325","0.528830051365334","0.594619706403316"
"voll erwerbstätig","2006","30-45","AkademikerIn","1002","0.68517456947799","0.661219357670657","0.709129781285322"
"voll erwerbstätig","2006","46-65","(noch) kein Abschluss","21","","",""
"voll erwerbstätig","2006","46-65","Hauptschule","1066","0.378982253369655","0.361546566883211","0.396417939856099"
"voll erwerbstätig","2006","46-65","Realschule","907","0.473954381430108","0.451723781668554","0.496184981191663"
"voll erwerbstätig","2006","46-65","(Fach-)Abitur","228","0.468669150832411","0.423215026515548","0.514123275149275"
"voll erwerbstätig","2006","46-65","AkademikerIn","1292","0.603670540879071","0.582695296002396","0.624645785755746"
"voll erwerbstätig","2006","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","2006","66","Hauptschule","","","",""
"voll erwerbstätig","2006","66","Realschule","","","",""
"voll erwerbstätig","2006","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","2006","66","AkademikerIn","","","",""
"Teilzeit","2006","17-29","(noch) kein Abschluss","6","","",""
"Teilzeit","2006","17-29","Hauptschule","37","0.0654650656559447","0.046915219446691","0.0840149118651984"
"Teilzeit","2006","17-29","Realschule","69","0.0623787326119373","0.0481258559927477","0.0766316092311269"
"Teilzeit","2006","17-29","(Fach-)Abitur","49","0.0582259126444288","0.0431677579409593","0.0732840673478984"
"Teilzeit","2006","17-29","AkademikerIn","19","","",""
"Teilzeit","2006","30-45","(noch) kein Abschluss","4","","",""
"Teilzeit","2006","30-45","Hauptschule","248","0.142363111183373","0.125579267205883","0.159146955160863"
"Teilzeit","2006","30-45","Realschule","426","0.169636412302284","0.153981802603532","0.185291022001037"
"Teilzeit","2006","30-45","(Fach-)Abitur","167","0.191552733718118","0.165463435306838","0.217642032129398"
"Teilzeit","2006","30-45","AkademikerIn","216","0.132502114184733","0.115015323530064","0.149988904839401"
"Teilzeit","2006","46-65","(noch) kein Abschluss","7","","",""
"Teilzeit","2006","46-65","Hauptschule","322","0.100732465634516","0.0899154664136768","0.111549464855355"
"Teilzeit","2006","46-65","Realschule","301","0.135741480265307","0.120492200580573","0.150990759950041"
"Teilzeit","2006","46-65","(Fach-)Abitur","78","0.153664198727667","0.120815717107312","0.186512680348023"
"Teilzeit","2006","46-65","AkademikerIn","292","0.125173121024674","0.110982693805051","0.139363548244297"
"Teilzeit","2006","66","(noch) kein Abschluss","","","",""
"Teilzeit","2006","66","Hauptschule","","","",""
"Teilzeit","2006","66","Realschule","","","",""
"Teilzeit","2006","66","(Fach-)Abitur","","","",""
"Teilzeit","2006","66","AkademikerIn","","","",""
"nicht erwerbstätig","2006","17-29","(noch) kein Abschluss","536","0.806116706396083","0.775955738212867","0.836277674579298"
"nicht erwerbstätig","2006","17-29","Hauptschule","252","0.374470810106386","0.338173828232283","0.41076779198049"
"nicht erwerbstätig","2006","17-29","Realschule","326","0.278893507583541","0.2524639780407","0.305323037126382"
"nicht erwerbstätig","2006","17-29","(Fach-)Abitur","462","0.468049417652235","0.435962963001196","0.500135872303274"
"nicht erwerbstätig","2006","17-29","AkademikerIn","50","0.195173849530423","0.145646807474588","0.244700891586258"
