"plj0047","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Keine Sorgen","2017","46-65","AkademikerIn","320","0.07942140579385","0.069331863576151","0.0895109480115489"
"Keine Sorgen","2017","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2017","66","Hauptschule","","","",""
"Keine Sorgen","2017","66","Realschule","","","",""
"Keine Sorgen","2017","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2017","66","AkademikerIn","","","",""
"Grosse Sorgen","2018","17-29","(noch) kein Abschluss","177","0.310937517339472","0.280162091682874","0.341712942996071"
"Grosse Sorgen","2018","17-29","Hauptschule","220","0.343670516782809","0.312762115476682","0.374578918088936"
"Grosse Sorgen","2018","17-29","Realschule","268","0.286116295303071","0.257069939853951","0.315162650752191"
"Grosse Sorgen","2018","17-29","(Fach-)Abitur","436","0.325237154492448","0.300948266424048","0.349526042560849"
"Grosse Sorgen","2018","17-29","AkademikerIn","190","0.378573093433946","0.341257045587781","0.415889141280112"
"Grosse Sorgen","2018","30-45","(noch) kein Abschluss","132","0.425729006095634","0.39184486355239","0.459613148638878"
"Grosse Sorgen","2018","30-45","Hauptschule","507","0.335315432863068","0.313094713563939","0.357536152162197"
"Grosse Sorgen","2018","30-45","Realschule","550","0.305357833486048","0.283471095528019","0.327244571444078"
"Grosse Sorgen","2018","30-45","(Fach-)Abitur","418","0.301897723815219","0.278757815078353","0.325037632552085"
"Grosse Sorgen","2018","30-45","AkademikerIn","656","0.319704100682111","0.300936282881389","0.338471918482833"
"Grosse Sorgen","2018","46-65","(noch) kein Abschluss","83","0.38815424132224","0.341040203633502","0.435268279010978"
"Grosse Sorgen","2018","46-65","Hauptschule","904","0.370263306063639","0.351579962405473","0.388946649721806"
"Grosse Sorgen","2018","46-65","Realschule","1140","0.379303179433434","0.362091720268209","0.396514638598658"
"Grosse Sorgen","2018","46-65","(Fach-)Abitur","439","0.352352553946361","0.327102937670639","0.377602170222083"
"Grosse Sorgen","2018","46-65","AkademikerIn","826","0.318856085981294","0.301122512383103","0.336589659579486"
"Grosse Sorgen","2018","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2018","66","Hauptschule","","","",""
"Grosse Sorgen","2018","66","Realschule","","","",""
"Grosse Sorgen","2018","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2018","66","AkademikerIn","","","",""
"Einige Sorgen","2018","17-29","(noch) kein Abschluss","312","0.448036698530637","0.414973101534724","0.48110029552655"
"Einige Sorgen","2018","17-29","Hauptschule","331","0.425097160478736","0.392924588858604","0.457269732098868"
"Einige Sorgen","2018","17-29","Realschule","465","0.500896215885189","0.468761392050195","0.533031039720182"
"Einige Sorgen","2018","17-29","(Fach-)Abitur","723","0.537092248904384","0.51123968350317","0.562944814305597"
"Einige Sorgen","2018","17-29","AkademikerIn","308","0.483723668047981","0.445276397014205","0.522170939081757"
"Einige Sorgen","2018","30-45","(noch) kein Abschluss","211","0.34642049767116","0.313812626876587","0.379028368465733"
"Einige Sorgen","2018","30-45","Hauptschule","724","0.491855990761112","0.468325231965683","0.515386749556541"
"Einige Sorgen","2018","30-45","Realschule","904","0.528324006736204","0.504601094991985","0.552046918480423"
"Einige Sorgen","2018","30-45","(Fach-)Abitur","748","0.569254832105201","0.544295338752519","0.594214325457882"
"Einige Sorgen","2018","30-45","AkademikerIn","1289","0.568245382579782","0.548312174431078","0.588178590728485"
"Einige Sorgen","2018","46-65","(noch) kein Abschluss","113","0.336918665427734","0.291223198712191","0.382614132143277"
"Einige Sorgen","2018","46-65","Hauptschule","1195","0.487974251075508","0.468633910443213","0.507314591707803"
"Einige Sorgen","2018","46-65","Realschule","1548","0.499626618354879","0.481890663603758","0.517362573106"
"Einige Sorgen","2018","46-65","(Fach-)Abitur","708","0.522351719821547","0.49594999102509","0.548753448618005"
"Einige Sorgen","2018","46-65","AkademikerIn","1488","0.591045373834398","0.57233737044481","0.609753377223985"
"Einige Sorgen","2018","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2018","66","Hauptschule","","","",""
"Einige Sorgen","2018","66","Realschule","","","",""
"Einige Sorgen","2018","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2018","66","AkademikerIn","","","",""
"Keine Sorgen","2018","17-29","(noch) kein Abschluss","380","0.241025784129891","0.212588804552966","0.269462763706816"
"Keine Sorgen","2018","17-29","Hauptschule","356","0.231232322738455","0.203793449336227","0.258671196140684"
"Keine Sorgen","2018","17-29","Realschule","197","0.21298748881174","0.186674239443904","0.239300738179577"
"Keine Sorgen","2018","17-29","(Fach-)Abitur","270","0.137670596603168","0.119806166294502","0.155535026911834"
"Keine Sorgen","2018","17-29","AkademikerIn","151","0.137703238518073","0.111192233176763","0.164214243859383"
"Keine Sorgen","2018","30-45","(noch) kein Abschluss","475","0.227850496233206","0.19910650134879","0.256594491117623"
"Keine Sorgen","2018","30-45","Hauptschule","503","0.17282857637582","0.155032302449307","0.190624850302334"
"Keine Sorgen","2018","30-45","Realschule","247","0.166318159777748","0.148622533382607","0.184013786172888"
"Keine Sorgen","2018","30-45","(Fach-)Abitur","346","0.12884744407958","0.111960261184242","0.145734626974918"
"Keine Sorgen","2018","30-45","AkademikerIn","427","0.112050516738107","0.0993567121045142","0.124744321371701"
"Keine Sorgen","2018","46-65","(noch) kein Abschluss","215","0.274927093250026","0.231762585852612","0.318091600647439"
"Keine Sorgen","2018","46-65","Hauptschule","467","0.141762442860853","0.128266472461719","0.155258413259988"
"Keine Sorgen","2018","46-65","Realschule","365","0.121070202211687","0.109498948476685","0.132641455946689"
"Keine Sorgen","2018","46-65","(Fach-)Abitur","228","0.125295726232091","0.107797440858021","0.142794011606162"
"Keine Sorgen","2018","46-65","AkademikerIn","339","0.0900985401843078","0.0792033322251612","0.100993748143454"
"Keine Sorgen","2018","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2018","66","Hauptschule","","","",""
"Keine Sorgen","2018","66","Realschule","","","",""
"Keine Sorgen","2018","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2018","66","AkademikerIn","","","",""
"Grosse Sorgen","2019","17-29","(noch) kein Abschluss","171","0.340444619258182","0.30637223262069","0.374517005895673"
"Grosse Sorgen","2019","17-29","Hauptschule","178","0.310942692737905","0.278077328162188","0.343808057313622"
"Grosse Sorgen","2019","17-29","Realschule","287","0.336129603004663","0.303895458416495","0.36836374759283"
"Grosse Sorgen","2019","17-29","(Fach-)Abitur","552","0.423178159751736","0.396635677600844","0.449720641902627"
"Grosse Sorgen","2019","17-29","AkademikerIn","218","0.426585767257611","0.386507625884912","0.466663908630309"
"Grosse Sorgen","2019","30-45","(noch) kein Abschluss","96","0.314689673018928","0.282649400053254","0.346729945984603"
"Grosse Sorgen","2019","30-45","Hauptschule","382","0.29474807197701","0.27158243464787","0.31791370930615"
"Grosse Sorgen","2019","30-45","Realschule","547","0.308641778609968","0.286007480995901","0.331276076224036"
"Grosse Sorgen","2019","30-45","(Fach-)Abitur","455","0.344438792355909","0.319904205292946","0.368973379418872"
"Grosse Sorgen","2019","30-45","AkademikerIn","773","0.346540022933167","0.327230261060142","0.365849784806192"
"Grosse Sorgen","2019","46-65","(noch) kein Abschluss","77","0.457229787195626","0.409586830420178","0.504872743971074"
"Grosse Sorgen","2019","46-65","Hauptschule","919","0.407602654901397","0.387971985929795","0.427233323873"
"Grosse Sorgen","2019","46-65","Realschule","1321","0.397088595980898","0.380253670548213","0.413923521413583"
"Grosse Sorgen","2019","46-65","(Fach-)Abitur","614","0.393743650178368","0.369475385858465","0.418011914498271"
"Grosse Sorgen","2019","46-65","AkademikerIn","1259","0.397955779045844","0.38101248156915","0.414899076522539"
"Grosse Sorgen","2019","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2019","66","Hauptschule","","","",""
"Grosse Sorgen","2019","66","Realschule","","","",""
"Grosse Sorgen","2019","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2019","66","AkademikerIn","","","",""
"Einige Sorgen","2019","17-29","(noch) kein Abschluss","255","0.425175526072013","0.389628322749688","0.460722729394337"
"Einige Sorgen","2019","17-29","Hauptschule","266","0.421110893051606","0.386054556314268","0.456167229788944"
"Einige Sorgen","2019","17-29","Realschule","395","0.516286499842718","0.482186010946817","0.550386988738619"
"Einige Sorgen","2019","17-29","(Fach-)Abitur","554","0.446644947380049","0.419936895209225","0.473352999550873"
"Einige Sorgen","2019","17-29","AkademikerIn","244","0.49143178921462","0.450920469968961","0.531943108460278"
"Einige Sorgen","2019","30-45","(noch) kein Abschluss","170","0.338016489472323","0.305379968808973","0.370653010135673"
"Einige Sorgen","2019","30-45","Hauptschule","660","0.501758907693352","0.476354215194422","0.527163600192282"
"Einige Sorgen","2019","30-45","Realschule","844","0.542848564257915","0.518439142551621","0.567257985964208"
"Einige Sorgen","2019","30-45","(Fach-)Abitur","659","0.53669309560526","0.510946874720035","0.562439316490484"
"Einige Sorgen","2019","30-45","AkademikerIn","1185","0.552744492493708","0.532568691654665","0.572920293332751"
"Einige Sorgen","2019","46-65","(noch) kein Abschluss","112","0.338252230842274","0.29300520646677","0.383499255217778"
"Einige Sorgen","2019","46-65","Hauptschule","1095","0.467321783508476","0.447389799635377","0.487253767381575"
"Einige Sorgen","2019","46-65","Realschule","1629","0.502542516431994","0.485339479178335","0.519745553685653"
"Einige Sorgen","2019","46-65","(Fach-)Abitur","736","0.500684587682959","0.475849060567818","0.5255201147981"
"Einige Sorgen","2019","46-65","AkademikerIn","1621","0.533652826328535","0.516384493386949","0.55092115927012"
"Einige Sorgen","2019","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2019","66","Hauptschule","","","",""
"Einige Sorgen","2019","66","Realschule","","","",""
"Einige Sorgen","2019","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2019","66","AkademikerIn","","","",""
"Keine Sorgen","2019","17-29","(noch) kein Abschluss","317","0.234379854669806","0.203920513836662","0.26483919550295"
"Keine Sorgen","2019","17-29","Hauptschule","318","0.267946414210489","0.236500370322054","0.299392458098924"
"Keine Sorgen","2019","17-29","Realschule","143","0.14758389715262","0.123381051760098","0.171786742545142"
"Keine Sorgen","2019","17-29","(Fach-)Abitur","225","0.130176892868216","0.112099263244105","0.148254522492326"
"Keine Sorgen","2019","17-29","AkademikerIn","123","0.0819824435277697","0.0597515928955527","0.104213294159987"
"Keine Sorgen","2019","30-45","(noch) kein Abschluss","541","0.347293837508749","0.314445097277611","0.380142577739886"
"Keine Sorgen","2019","30-45","Hauptschule","446","0.203493020329638","0.18303723406606","0.223948806593216"
"Keine Sorgen","2019","30-45","Realschule","209","0.148509657132117","0.131085358298281","0.165933955965954"
"Keine Sorgen","2019","30-45","(Fach-)Abitur","327","0.118868112038832","0.102158389355206","0.135577834722457"
"Keine Sorgen","2019","30-45","AkademikerIn","375","0.100715484573125","0.0885034675040403","0.11292750164221"
"Keine Sorgen","2019","46-65","(noch) kein Abschluss","231","0.2045179819621","0.165943120180071","0.24309284374413"
"Keine Sorgen","2019","46-65","Hauptschule","393","0.125075561590127","0.111860123930497","0.138290999249756"
"Keine Sorgen","2019","46-65","Realschule","295","0.100368887587107","0.0900300305735621","0.110707744600653"
"Keine Sorgen","2019","46-65","(Fach-)Abitur","207","0.105571762138673","0.0903083925310952","0.120835131746251"
"Keine Sorgen","2019","46-65","AkademikerIn","326","0.0683913946256208","0.0596539626480968","0.0771288266031447"
"Keine Sorgen","2019","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2019","66","Hauptschule","","","",""
"Keine Sorgen","2019","66","Realschule","","","",""
"Keine Sorgen","2019","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2019","66","AkademikerIn","","","",""
"Grosse Sorgen","2020","17-29","(noch) kein Abschluss","148","0.32567241923594","0.294019191892351","0.357325646579528"
"Grosse Sorgen","2020","17-29","Hauptschule","154","0.262295529397167","0.233116044498616","0.291475014295718"
"Grosse Sorgen","2020","17-29","Realschule","259","0.349013258277123","0.315816740130181","0.382209776424065"
"Grosse Sorgen","2020","17-29","(Fach-)Abitur","504","0.396634779190515","0.371853556876554","0.421416001504476"
"Grosse Sorgen","2020","17-29","AkademikerIn","245","0.42272943094915","0.388238419280654","0.457220442617647"
"Grosse Sorgen","2020","30-45","(noch) kein Abschluss","89","0.260578304325644","0.232260311854877","0.288896296796411"
"Grosse Sorgen","2020","30-45","Hauptschule","357","0.31265424794485","0.289380013707113","0.335928482182586"
"Grosse Sorgen","2020","30-45","Realschule","447","0.310722558422129","0.286600919566665","0.334844197277593"
"Grosse Sorgen","2020","30-45","(Fach-)Abitur","382","0.310194722290509","0.287800340766183","0.332589103814835"
"Grosse Sorgen","2020","30-45","AkademikerIn","800","0.388043627802656","0.369040200812863","0.407047054792448"
"Grosse Sorgen","2020","46-65","(noch) kein Abschluss","62","0.331697420753888","0.286179250494761","0.377215591013016"
"Grosse Sorgen","2020","46-65","Hauptschule","775","0.377783841069011","0.357803903702685","0.397763778435337"
"Grosse Sorgen","2020","46-65","Realschule","1117","0.356607787441508","0.339366525357059","0.373849049525956"
"Grosse Sorgen","2020","46-65","(Fach-)Abitur","506","0.381457078262496","0.357475500943463","0.405438655581528"
"Grosse Sorgen","2020","46-65","AkademikerIn","1085","0.386049078289193","0.368779856123524","0.403318300454862"
"Grosse Sorgen","2020","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2020","66","Hauptschule","","","",""
"Grosse Sorgen","2020","66","Realschule","","","",""
"Grosse Sorgen","2020","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2020","66","AkademikerIn","","","",""
"Einige Sorgen","2020","17-29","(noch) kein Abschluss","295","0.400745306598133","0.367645002044368","0.433845611151897"
"Einige Sorgen","2020","17-29","Hauptschule","354","0.443321944564886","0.410368362102059","0.476275527027713"
"Einige Sorgen","2020","17-29","Realschule","373","0.472210949124313","0.437442628427874","0.506979269820752"
"Einige Sorgen","2020","17-29","(Fach-)Abitur","649","0.461950484335946","0.436695562620376","0.487205406051515"
"Einige Sorgen","2020","17-29","AkademikerIn","354","0.501843146591311","0.466932970791427","0.536753322391195"
"Einige Sorgen","2020","30-45","(noch) kein Abschluss","259","0.408380067311185","0.376669726656575","0.440090407965795"
"Einige Sorgen","2020","30-45","Hauptschule","642","0.482562932113641","0.457475202781396","0.507650661445885"
"Einige Sorgen","2020","30-45","Realschule","746","0.518402904785527","0.492359423976521","0.544446385594533"
"Einige Sorgen","2020","30-45","(Fach-)Abitur","776","0.555104671794869","0.531045815500502","0.579163528089236"
"Einige Sorgen","2020","30-45","AkademikerIn","1236","0.494515480516389","0.475018143728188","0.514012817304591"
"Einige Sorgen","2020","46-65","(noch) kein Abschluss","119","0.329920466832925","0.284464072311014","0.375376861354837"
"Einige Sorgen","2020","46-65","Hauptschule","1117","0.520276156925365","0.499688145309115","0.540864168541616"
"Einige Sorgen","2020","46-65","Realschule","1515","0.514939107911525","0.496949909539902","0.532928306283147"
"Einige Sorgen","2020","46-65","(Fach-)Abitur","784","0.51444633593183","0.489771251834973","0.539121420028686"
"Einige Sorgen","2020","46-65","AkademikerIn","1600","0.531982144453077","0.514282504665903","0.549681784240251"
"Einige Sorgen","2020","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2020","66","Hauptschule","","","",""
"Einige Sorgen","2020","66","Realschule","","","",""
"Einige Sorgen","2020","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2020","66","AkademikerIn","","","",""
"Keine Sorgen","2020","17-29","(noch) kein Abschluss","399","0.273582274165928","0.243470992627148","0.303693555704707"
"Keine Sorgen","2020","17-29","Hauptschule","365","0.294382526037947","0.264149498020342","0.324615554055552"
"Keine Sorgen","2020","17-29","Realschule","160","0.178775792598564","0.152090576282314","0.205461008914815"
"Keine Sorgen","2020","17-29","(Fach-)Abitur","344","0.141414736473539","0.123763455009293","0.159066017937785"
"Keine Sorgen","2020","17-29","AkademikerIn","189","0.0754274224595386","0.0569891545954471","0.0938656903236301"
"Keine Sorgen","2020","30-45","(noch) kein Abschluss","575","0.331041628363171","0.300682584347007","0.361400672379334"
"Keine Sorgen","2020","30-45","Hauptschule","525","0.20478281994151","0.184522549223121","0.225043090659898"
"Keine Sorgen","2020","30-45","Realschule","221","0.170874536792344","0.151255748175119","0.19049332540957"
"Keine Sorgen","2020","30-45","(Fach-)Abitur","481","0.134700605914622","0.118172366742697","0.151228845086547"
"Keine Sorgen","2020","30-45","AkademikerIn","490","0.117440891680955","0.104885999466005","0.129995783895905"
"Keine Sorgen","2020","46-65","(noch) kein Abschluss","230","0.338382112413186","0.292638074508275","0.384126150318097"
"Keine Sorgen","2020","46-65","Hauptschule","370","0.101940002005624","0.0894711409435441","0.114408863067704"
"Keine Sorgen","2020","46-65","Realschule","333","0.128453104646968","0.116409585013571","0.140496624280365"
"Keine Sorgen","2020","46-65","(Fach-)Abitur","286","0.104096585805675","0.0890194508206885","0.119173720790661"
"Keine Sorgen","2020","46-65","AkademikerIn","368","0.0819687772577303","0.0722382215523368","0.0916993329631239"
"Keine Sorgen","2020","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2020","66","Hauptschule","","","",""
"Keine Sorgen","2020","66","Realschule","","","",""
"Keine Sorgen","2020","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2020","66","AkademikerIn","","","",""
