"plj0047","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2007","66 und älter","Sachsen","97","0.305574757735063","0.254785012162245","0.35636450330788"
"Grosse Sorgen","2007","66 und älter","Sachsen-Anhalt","51","0.2530381608029","0.191860982110103","0.314215339495697"
"Grosse Sorgen","2007","66 und älter","Thueringen","60","0.271387551826149","0.212086216810937","0.330688886841362"
"Einige Sorgen","2007","16-34 Jahre alt","Schleswig-Holstein","62","0.550379044923491","0.46453553769232","0.636222552154662"
"Einige Sorgen","2007","16-34 Jahre alt","Hamburg","51","0.723880742894254","0.625294479756555","0.822467006031954"
"Einige Sorgen","2007","16-34 Jahre alt","Niedersachsen","211","0.504266185390913","0.455928998129711","0.552603372652116"
"Einige Sorgen","2007","16-34 Jahre alt","Bremen","","","",""
"Einige Sorgen","2007","16-34 Jahre alt","Nordrhein-Westfalen","445","0.508143717755413","0.475169072581604","0.541118362929223"
"Einige Sorgen","2007","16-34 Jahre alt","Hessen","163","0.493570797343015","0.436518756875933","0.550622837810096"
"Einige Sorgen","2007","16-34 Jahre alt","Rheinland-Pfalz,Saarland","89","0.459954215251198","0.389087242296691","0.530821188205705"
"Einige Sorgen","2007","16-34 Jahre alt","Baden-Wuerttemberg","312","0.51041931696669","0.471690539147348","0.549148094786032"
"Einige Sorgen","2007","16-34 Jahre alt","Bayern","362","0.50478647361053","0.466671338373081","0.542901608847979"
"Einige Sorgen","2007","16-34 Jahre alt","Saarland","","","",""
"Einige Sorgen","2007","16-34 Jahre alt","Berlin","111","0.596535597739283","0.526960760138765","0.666110435339802"
"Einige Sorgen","2007","16-34 Jahre alt","Brandenburg","98","0.434405019532749","0.364474037469951","0.504336001595547"
"Einige Sorgen","2007","16-34 Jahre alt","Mecklenburg-Vorpommern","56","0.455590649740039","0.362096371987368","0.549084927492711"
"Einige Sorgen","2007","16-34 Jahre alt","Sachsen","177","0.48525261303739","0.433909947043905","0.536595279030875"
"Einige Sorgen","2007","16-34 Jahre alt","Sachsen-Anhalt","112","0.42116253114052","0.355918628341026","0.486406433940014"
"Einige Sorgen","2007","16-34 Jahre alt","Thueringen","122","0.509118653502158","0.444651295793988","0.573586011210329"
"Einige Sorgen","2007","35-65 Jahre alt","Schleswig-Holstein","183","0.551446811702905","0.498425736564757","0.604467886841053"
"Einige Sorgen","2007","35-65 Jahre alt","Hamburg","86","0.541839637416794","0.461568137845277","0.622111136988311"
"Einige Sorgen","2007","35-65 Jahre alt","Niedersachsen","535","0.508795426874222","0.477810470335449","0.539780383412996"
"Einige Sorgen","2007","35-65 Jahre alt","Bremen","40","0.458140849482122","0.352220027484604","0.564061671479639"
"Einige Sorgen","2007","35-65 Jahre alt","Nordrhein-Westfalen","1316","0.55032088101203","0.530343591245654","0.570298170778406"
"Einige Sorgen","2007","35-65 Jahre alt","Hessen","474","0.542277274716068","0.508403817899025","0.576150731533111"
"Einige Sorgen","2007","35-65 Jahre alt","Rheinland-Pfalz,Saarland","273","0.469573423237089","0.427084615108288","0.51206223136589"
"Einige Sorgen","2007","35-65 Jahre alt","Baden-Wuerttemberg","763","0.570693016097637","0.54445390674615","0.596932125449123"
"Einige Sorgen","2007","35-65 Jahre alt","Bayern","954","0.584895669034659","0.561291528087833","0.608499809981484"
"Einige Sorgen","2007","35-65 Jahre alt","Saarland","59","0.349754876692391","0.272132929850795","0.427376823533987"
"Einige Sorgen","2007","35-65 Jahre alt","Berlin","208","0.478760904796995","0.431379058000241","0.52614275159375"
"Einige Sorgen","2007","35-65 Jahre alt","Brandenburg","258","0.548778933835634","0.502440683931872","0.595117183739396"
"Einige Sorgen","2007","35-65 Jahre alt","Mecklenburg-Vorpommern","176","0.59669469064029","0.540428213883942","0.652961167396638"
"Einige Sorgen","2007","35-65 Jahre alt","Sachsen","459","0.559521056469651","0.525603936535642","0.593438176403661"
"Einige Sorgen","2007","35-65 Jahre alt","Sachsen-Anhalt","248","0.526921331777778","0.481096039578229","0.572746623977328"
"Einige Sorgen","2007","35-65 Jahre alt","Thueringen","254","0.534881228686329","0.489300654978503","0.580461802394155"
"Einige Sorgen","2007","66 und älter","Schleswig-Holstein","74","0.561894312623342","0.479412640895233","0.644375984351451"
"Einige Sorgen","2007","66 und älter","Hamburg","38","0.55507715251152","0.437819127368339","0.672335177654702"
"Einige Sorgen","2007","66 und älter","Niedersachsen","227","0.522754382211655","0.475099030266674","0.570409734156635"
"Einige Sorgen","2007","66 und älter","Bremen","","","",""
"Einige Sorgen","2007","66 und älter","Nordrhein-Westfalen","489","0.539978489975228","0.507560770007257","0.5723962099432"
"Einige Sorgen","2007","66 und älter","Hessen","127","0.473664730114906","0.413434726672159","0.533894733557654"
"Einige Sorgen","2007","66 und älter","Rheinland-Pfalz,Saarland","75","0.354566175808743","0.288432208789261","0.420700142828226"
"Einige Sorgen","2007","66 und älter","Baden-Wuerttemberg","247","0.497939489546394","0.452640190588615","0.543238788504174"
"Einige Sorgen","2007","66 und älter","Bayern","335","0.558607841876407","0.518472658775747","0.598743024977068"
"Einige Sorgen","2007","66 und älter","Saarland","","","",""
"Einige Sorgen","2007","66 und älter","Berlin","58","0.409254741107171","0.326312037255721","0.492197444958621"
"Einige Sorgen","2007","66 und älter","Brandenburg","124","0.530480653438183","0.465842063962025","0.595119242914342"
"Einige Sorgen","2007","66 und älter","Mecklenburg-Vorpommern","51","0.43603527529057","0.342941289529035","0.529129261052105"
"Einige Sorgen","2007","66 und älter","Sachsen","144","0.46907785678407","0.414055088678891","0.52410062488925"
"Einige Sorgen","2007","66 und älter","Sachsen-Anhalt","95","0.476439371345422","0.406158920667894","0.546719822022951"
"Einige Sorgen","2007","66 und älter","Thueringen","117","0.519679721715827","0.453052061563632","0.586307381868023"
"Keine Sorgen","2007","16-34 Jahre alt","Schleswig-Holstein","41","0.278000309901167","0.200688759713415","0.355311860088919"
"Keine Sorgen","2007","16-34 Jahre alt","Hamburg","","","",""
"Keine Sorgen","2007","16-34 Jahre alt","Niedersachsen","76","0.202295335576054","0.163458737509669","0.241131933642439"
"Keine Sorgen","2007","16-34 Jahre alt","Bremen","","","",""
"Keine Sorgen","2007","16-34 Jahre alt","Nordrhein-Westfalen","164","0.190274613043922","0.164384911686392","0.216164314401452"
"Keine Sorgen","2007","16-34 Jahre alt","Hessen","61","0.202273646990771","0.156434797884652","0.248112496096889"
"Keine Sorgen","2007","16-34 Jahre alt","Rheinland-Pfalz,Saarland","50","0.292238230243321","0.22757113473699","0.356905325749653"
"Keine Sorgen","2007","16-34 Jahre alt","Baden-Wuerttemberg","153","0.208691881645465","0.177208331949557","0.240175431341374"
"Keine Sorgen","2007","16-34 Jahre alt","Bayern","143","0.228943037073447","0.196913230734217","0.260972843412677"
"Keine Sorgen","2007","16-34 Jahre alt","Saarland","","","",""
"Keine Sorgen","2007","16-34 Jahre alt","Berlin","","","",""
"Keine Sorgen","2007","16-34 Jahre alt","Brandenburg","48","0.320130173802075","0.254312030764334","0.385948316839816"
"Keine Sorgen","2007","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2007","16-34 Jahre alt","Sachsen","106","0.290673702924191","0.244026747718871","0.33732065812951"
"Keine Sorgen","2007","16-34 Jahre alt","Sachsen-Anhalt","44","0.271050770286359","0.21231391187626","0.329787628696458"
"Keine Sorgen","2007","16-34 Jahre alt","Thueringen","49","0.162666917934887","0.115074162974889","0.210259672894886"
"Keine Sorgen","2007","35-65 Jahre alt","Schleswig-Holstein","61","0.140698217457127","0.103629556780635","0.177766878133619"
"Keine Sorgen","2007","35-65 Jahre alt","Hamburg","","","",""
"Keine Sorgen","2007","35-65 Jahre alt","Niedersachsen","152","0.173202525650066","0.14974810164495","0.196656949655181"
"Keine Sorgen","2007","35-65 Jahre alt","Bremen","","","",""
"Keine Sorgen","2007","35-65 Jahre alt","Nordrhein-Westfalen","339","0.138588486615689","0.124713067035724","0.152463906195654"
"Keine Sorgen","2007","35-65 Jahre alt","Hessen","131","0.170279925118286","0.144723794254964","0.195836055981608"
"Keine Sorgen","2007","35-65 Jahre alt","Rheinland-Pfalz,Saarland","137","0.276632575027158","0.238548686116577","0.31471646393774"
"Keine Sorgen","2007","35-65 Jahre alt","Baden-Wuerttemberg","262","0.152877917143118","0.133800955176637","0.171954879109598"
"Keine Sorgen","2007","35-65 Jahre alt","Bayern","305","0.178184564391439","0.15985329452214","0.196515834260738"
"Keine Sorgen","2007","35-65 Jahre alt","Saarland","41","0.298490485652192","0.224009379314516","0.372971591989868"
"Keine Sorgen","2007","35-65 Jahre alt","Berlin","54","0.130449888033286","0.0985048568417023","0.162394919224871"
"Keine Sorgen","2007","35-65 Jahre alt","Brandenburg","57","0.140476857576401","0.108119175252351","0.172834539900451"
"Keine Sorgen","2007","35-65 Jahre alt","Mecklenburg-Vorpommern","39","0.125633898815266","0.0876187460570493","0.163649051573483"
"Keine Sorgen","2007","35-65 Jahre alt","Sachsen","178","0.244241409023696","0.21488862033371","0.273594197713681"
"Keine Sorgen","2007","35-65 Jahre alt","Sachsen-Anhalt","65","0.174353623992612","0.139529660523983","0.209177587461241"
"Keine Sorgen","2007","35-65 Jahre alt","Thueringen","75","0.190523177192389","0.154635504775241","0.226410849609536"
"Keine Sorgen","2007","66 und älter","Schleswig-Holstein","36","0.209933498494401","0.142229645223018","0.277637351765785"
"Keine Sorgen","2007","66 und älter","Hamburg","","","",""
"Keine Sorgen","2007","66 und älter","Niedersachsen","86","0.219738489407443","0.180232310608634","0.259244668206253"
"Keine Sorgen","2007","66 und älter","Bremen","","","",""
"Keine Sorgen","2007","66 und älter","Nordrhein-Westfalen","180","0.207204345620504","0.180841928525862","0.233566762715146"
"Keine Sorgen","2007","66 und älter","Hessen","89","0.343055450792245","0.285790004925684","0.400320896658806"
"Keine Sorgen","2007","66 und älter","Rheinland-Pfalz,Saarland","92","0.457858421900527","0.388981770669917","0.526735073131138"
"Keine Sorgen","2007","66 und älter","Baden-Wuerttemberg","114","0.259919323977371","0.220183339146025","0.299655308808718"
"Keine Sorgen","2007","66 und älter","Bayern","139","0.27628538076175","0.240142559209143","0.312428202314356"
"Keine Sorgen","2007","66 und älter","Saarland","","","",""
"Keine Sorgen","2007","66 und älter","Berlin","","","",""
"Keine Sorgen","2007","66 und älter","Brandenburg","","","",""
"Keine Sorgen","2007","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2007","66 und älter","Sachsen","75","0.225347385480867","0.179280982007842","0.271413788953892"
"Keine Sorgen","2007","66 und älter","Sachsen-Anhalt","48","0.270522467851677","0.208011696707044","0.333033238996311"
"Keine Sorgen","2007","66 und älter","Thueringen","39","0.208932726458024","0.154716266097811","0.263149186818236"
"Grosse Sorgen","2008","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Grosse Sorgen","2008","16-34 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","2008","16-34 Jahre alt","Niedersachsen","85","0.255606442475569","0.211457565786527","0.299755319164611"
"Grosse Sorgen","2008","16-34 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2008","16-34 Jahre alt","Nordrhein-Westfalen","222","0.257988316050925","0.228023505865387","0.287953126236463"
"Grosse Sorgen","2008","16-34 Jahre alt","Hessen","52","0.232528030563434","0.182508256288126","0.282547804838742"
"Grosse Sorgen","2008","16-34 Jahre alt","Rheinland-Pfalz,Saarland","36","0.219716735505126","0.158545187323662","0.280888283686589"
"Grosse Sorgen","2008","16-34 Jahre alt","Baden-Wuerttemberg","118","0.200000777838343","0.168205917173669","0.231795638503017"
"Grosse Sorgen","2008","16-34 Jahre alt","Bayern","135","0.258922188385716","0.224074796034674","0.293769580736757"
"Grosse Sorgen","2008","16-34 Jahre alt","Saarland","","","",""
"Grosse Sorgen","2008","16-34 Jahre alt","Berlin","50","0.345891691905413","0.277898713704716","0.41388467010611"
"Grosse Sorgen","2008","16-34 Jahre alt","Brandenburg","","","",""
"Grosse Sorgen","2008","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","2008","16-34 Jahre alt","Sachsen","69","0.193522229446226","0.151405816933521","0.235638641958931"
"Grosse Sorgen","2008","16-34 Jahre alt","Sachsen-Anhalt","50","0.284244961360182","0.223239735674461","0.345250187045902"
"Grosse Sorgen","2008","16-34 Jahre alt","Thueringen","46","0.245928737242794","0.189281016699449","0.302576457786139"
"Grosse Sorgen","2008","35-65 Jahre alt","Schleswig-Holstein","57","0.22245902297842","0.174999459565493","0.269918586391346"
"Grosse Sorgen","2008","35-65 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","2008","35-65 Jahre alt","Niedersachsen","250","0.270934470341565","0.242597879407306","0.299271061275825"
"Grosse Sorgen","2008","35-65 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2008","35-65 Jahre alt","Nordrhein-Westfalen","600","0.265555331486866","0.247151316277239","0.283959346696493"
"Grosse Sorgen","2008","35-65 Jahre alt","Hessen","187","0.242515127052179","0.212455819435793","0.272574434668565"
"Grosse Sorgen","2008","35-65 Jahre alt","Rheinland-Pfalz,Saarland","103","0.20096399272025","0.165734028894863","0.236193956545637"
"Grosse Sorgen","2008","35-65 Jahre alt","Baden-Wuerttemberg","267","0.232941324025831","0.209748143044858","0.256134505006804"
"Grosse Sorgen","2008","35-65 Jahre alt","Bayern","386","0.272867522892994","0.250813070018101","0.294921975767886"
"Grosse Sorgen","2008","35-65 Jahre alt","Saarland","30","0.227089586875712","0.156418072750582","0.297761101000842"
"Grosse Sorgen","2008","35-65 Jahre alt","Berlin","143","0.358103664849137","0.310642118010016","0.405565211688258"
"Grosse Sorgen","2008","35-65 Jahre alt","Brandenburg","99","0.219989303935778","0.180560261997117","0.259418345874439"
"Grosse Sorgen","2008","35-65 Jahre alt","Mecklenburg-Vorpommern","69","0.253652986210498","0.203049631323957","0.304256341097039"
"Grosse Sorgen","2008","35-65 Jahre alt","Sachsen","143","0.196288452874311","0.168288595184015","0.224288310564607"
"Grosse Sorgen","2008","35-65 Jahre alt","Sachsen-Anhalt","105","0.250498110565537","0.208809959309874","0.2921862618212"
"Grosse Sorgen","2008","35-65 Jahre alt","Thueringen","103","0.23486964346753","0.195349535984159","0.274389750950901"
"Grosse Sorgen","2008","66 und älter","Schleswig-Holstein","","","",""
"Grosse Sorgen","2008","66 und älter","Hamburg","","","",""
"Grosse Sorgen","2008","66 und älter","Niedersachsen","94","0.199620738049057","0.161618920530387","0.237622555567727"
"Grosse Sorgen","2008","66 und älter","Bremen","","","",""
"Grosse Sorgen","2008","66 und älter","Nordrhein-Westfalen","216","0.227712764627072","0.200130830018144","0.255294699235999"
"Grosse Sorgen","2008","66 und älter","Hessen","47","0.218745035319798","0.16810504593782","0.269385024701776"
"Grosse Sorgen","2008","66 und älter","Rheinland-Pfalz,Saarland","34","0.185972783218551","0.131501925549686","0.240443640887417"
"Grosse Sorgen","2008","66 und älter","Baden-Wuerttemberg","84","0.1832021980143","0.148668173571997","0.217736222456604"
"Grosse Sorgen","2008","66 und älter","Bayern","115","0.184475653130086","0.152689492738693","0.21626181352148"
"Grosse Sorgen","2008","66 und älter","Saarland","","","",""
"Grosse Sorgen","2008","66 und älter","Berlin","47","0.307233385203874","0.230538152564882","0.383928617842866"
"Grosse Sorgen","2008","66 und älter","Brandenburg","59","0.278166345465033","0.219874739822364","0.336457951107702"
"Grosse Sorgen","2008","66 und älter","Mecklenburg-Vorpommern","35","0.268708827735513","0.185490118641063","0.351927536829964"
"Grosse Sorgen","2008","66 und älter","Sachsen","85","0.276756199332281","0.227583327863219","0.325929070801343"
"Grosse Sorgen","2008","66 und älter","Sachsen-Anhalt","37","0.204618214333539","0.146485287014311","0.262751141652767"
"Grosse Sorgen","2008","66 und älter","Thueringen","41","0.178512540481755","0.127678494366137","0.229346586597372"
"Einige Sorgen","2008","16-34 Jahre alt","Schleswig-Holstein","57","0.552177213932905","0.461684954745975","0.642669473119836"
"Einige Sorgen","2008","16-34 Jahre alt","Hamburg","49","0.681628761736011","0.578903936189418","0.784353587282603"
"Einige Sorgen","2008","16-34 Jahre alt","Niedersachsen","207","0.527650258459785","0.477121645613419","0.578178871306151"
"Einige Sorgen","2008","16-34 Jahre alt","Bremen","","","",""
"Einige Sorgen","2008","16-34 Jahre alt","Nordrhein-Westfalen","420","0.487486823969379","0.453254207172957","0.521719440765801"
"Einige Sorgen","2008","16-34 Jahre alt","Hessen","159","0.575862926008851","0.517345463252806","0.634380388764896"
"Einige Sorgen","2008","16-34 Jahre alt","Rheinland-Pfalz,Saarland","90","0.444670351657076","0.371255102960862","0.518085600353291"
"Einige Sorgen","2008","16-34 Jahre alt","Baden-Wuerttemberg","320","0.514408783870986","0.474681771977537","0.554135795764434"
"Einige Sorgen","2008","16-34 Jahre alt","Bayern","342","0.532113840237857","0.492419725345506","0.571807955130207"
"Einige Sorgen","2008","16-34 Jahre alt","Saarland","","","",""
"Einige Sorgen","2008","16-34 Jahre alt","Berlin","103","0.463384305954828","0.392103678847021","0.534664933062634"
"Einige Sorgen","2008","16-34 Jahre alt","Brandenburg","103","0.597071464819298","0.523770272657076","0.67037265698152"
"Einige Sorgen","2008","16-34 Jahre alt","Mecklenburg-Vorpommern","46","0.426698042626723","0.328271039628397","0.525125045625049"
"Einige Sorgen","2008","16-34 Jahre alt","Sachsen","189","0.578450768270613","0.525806984932979","0.631094551608247"
"Einige Sorgen","2008","16-34 Jahre alt","Sachsen-Anhalt","111","0.469640715820546","0.402140307150287","0.537141124490805"
"Einige Sorgen","2008","16-34 Jahre alt","Thueringen","131","0.591620876894734","0.526962452816431","0.656279300973036"
"Einige Sorgen","2008","35-65 Jahre alt","Schleswig-Holstein","163","0.573279257584636","0.516838598809038","0.629719916360235"
"Einige Sorgen","2008","35-65 Jahre alt","Hamburg","80","0.567686875534225","0.483808631722218","0.651565119346231"
"Einige Sorgen","2008","35-65 Jahre alt","Niedersachsen","518","0.493403118370318","0.461527076558291","0.525279160182344"
"Einige Sorgen","2008","35-65 Jahre alt","Bremen","43","0.44242068082255","0.329257988975855","0.555583372669244"
"Einige Sorgen","2008","35-65 Jahre alt","Nordrhein-Westfalen","1216","0.556700513619785","0.53599838727469","0.577402639964879"
"Einige Sorgen","2008","35-65 Jahre alt","Hessen","450","0.585179983354229","0.550626076556126","0.619733890152332"
"Einige Sorgen","2008","35-65 Jahre alt","Rheinland-Pfalz,Saarland","286","0.537432316906248","0.493597476517782","0.581267157294714"
"Einige Sorgen","2008","35-65 Jahre alt","Baden-Wuerttemberg","724","0.588356977078186","0.561354501174413","0.61535945298196"
"Einige Sorgen","2008","35-65 Jahre alt","Bayern","900","0.550374276554429","0.525744059936508","0.57500449317235"
"Einige Sorgen","2008","35-65 Jahre alt","Saarland","62","0.453049220535183","0.369078472245431","0.537019968824935"
"Einige Sorgen","2008","35-65 Jahre alt","Berlin","202","0.532876567718356","0.483487117041665","0.582266018395046"
"Einige Sorgen","2008","35-65 Jahre alt","Brandenburg","253","0.607730229430497","0.561255913805565","0.654204545055428"
"Einige Sorgen","2008","35-65 Jahre alt","Mecklenburg-Vorpommern","162","0.55121785103395","0.493372515477549","0.609063186590352"
"Einige Sorgen","2008","35-65 Jahre alt","Sachsen","440","0.541073811332851","0.505945439444217","0.576202183221486"
"Einige Sorgen","2008","35-65 Jahre alt","Sachsen-Anhalt","242","0.525038481635888","0.476993412522367","0.573083550749409"
"Einige Sorgen","2008","35-65 Jahre alt","Thueringen","264","0.567649515594093","0.521465140990733","0.613833890197454"
"Einige Sorgen","2008","66 und älter","Schleswig-Holstein","70","0.563112337561004","0.480656178179115","0.645568496942893"
"Einige Sorgen","2008","66 und älter","Hamburg","","","",""
"Einige Sorgen","2008","66 und älter","Niedersachsen","229","0.5749944548712","0.527996089583068","0.621992820159332"
"Einige Sorgen","2008","66 und älter","Bremen","","","",""
"Einige Sorgen","2008","66 und älter","Nordrhein-Westfalen","479","0.562470821633609","0.529842471225385","0.595099172041832"
"Einige Sorgen","2008","66 und älter","Hessen","135","0.470435563985373","0.409293853094953","0.531577274875793"
"Einige Sorgen","2008","66 und älter","Rheinland-Pfalz,Saarland","72","0.391323879378004","0.32299860845065","0.459649150305357"
"Einige Sorgen","2008","66 und älter","Baden-Wuerttemberg","279","0.598613437196026","0.554853245346331","0.642373629045721"
"Einige Sorgen","2008","66 und älter","Bayern","340","0.595546302627296","0.555326285800534","0.635766319454059"
"Einige Sorgen","2008","66 und älter","Saarland","","","",""
"Einige Sorgen","2008","66 und älter","Berlin","74","0.554479007694316","0.471852893043599","0.637105122345033"
"Einige Sorgen","2008","66 und älter","Brandenburg","127","0.558299218595894","0.493699183162603","0.622899254029186"
"Einige Sorgen","2008","66 und älter","Mecklenburg-Vorpommern","59","0.599541189199617","0.507554861492449","0.691527516906785"
"Einige Sorgen","2008","66 und älter","Sachsen","172","0.546746086865905","0.492032126202881","0.601460047528929"
"Einige Sorgen","2008","66 und älter","Sachsen-Anhalt","112","0.581001576009702","0.509903626327597","0.652099525691807"
"Einige Sorgen","2008","66 und älter","Thueringen","115","0.49799641650358","0.431624193804709","0.564368639202452"
"Keine Sorgen","2008","16-34 Jahre alt","Schleswig-Holstein","34","0.190409248281552","0.118960292690722","0.261858203872382"
"Keine Sorgen","2008","16-34 Jahre alt","Hamburg","","","",""
"Keine Sorgen","2008","16-34 Jahre alt","Niedersachsen","83","0.216743299064647","0.175041253694773","0.25844534443452"
"Keine Sorgen","2008","16-34 Jahre alt","Bremen","","","",""
"Keine Sorgen","2008","16-34 Jahre alt","Nordrhein-Westfalen","177","0.254524859979696","0.224692485199869","0.284357234759524"
"Keine Sorgen","2008","16-34 Jahre alt","Hessen","63","0.191609043427715","0.145008440661863","0.238209646193567"
"Keine Sorgen","2008","16-34 Jahre alt","Rheinland-Pfalz,Saarland","50","0.335612912837798","0.26585046999602","0.405375355679575"
"Keine Sorgen","2008","16-34 Jahre alt","Baden-Wuerttemberg","170","0.285590438290671","0.249686527006364","0.321494349574979"
"Keine Sorgen","2008","16-34 Jahre alt","Bayern","130","0.208963971376428","0.176620428940292","0.241307513812564"
"Keine Sorgen","2008","16-34 Jahre alt","Saarland","","","",""
"Keine Sorgen","2008","16-34 Jahre alt","Berlin","35","0.190724002139759","0.134564897895746","0.246883106383773"
"Keine Sorgen","2008","16-34 Jahre alt","Brandenburg","42","0.292964008836351","0.224947903008552","0.360980114664149"
"Keine Sorgen","2008","16-34 Jahre alt","Mecklenburg-Vorpommern","31","0.362835327609785","0.267150550202018","0.458520105017553"
"Keine Sorgen","2008","16-34 Jahre alt","Sachsen","80","0.228027002283162","0.183298543413639","0.272755461152685"
"Keine Sorgen","2008","16-34 Jahre alt","Sachsen-Anhalt","49","0.246114322819272","0.187855777800277","0.304372867838267"
"Keine Sorgen","2008","16-34 Jahre alt","Thueringen","45","0.162450385862472","0.113928547265559","0.210972224459386"
"Keine Sorgen","2008","35-65 Jahre alt","Schleswig-Holstein","75","0.204261719436944","0.158255589646422","0.250267849227465"
"Keine Sorgen","2008","35-65 Jahre alt","Hamburg","","","",""
"Keine Sorgen","2008","35-65 Jahre alt","Niedersachsen","177","0.235662411288117","0.208602899654367","0.262721922921867"
"Keine Sorgen","2008","35-65 Jahre alt","Bremen","","","",""
"Keine Sorgen","2008","35-65 Jahre alt","Nordrhein-Westfalen","396","0.177744154893349","0.161812654509899","0.1936756552768"
"Keine Sorgen","2008","35-65 Jahre alt","Hessen","144","0.172304889593592","0.145819487551204","0.19879029163598"
"Keine Sorgen","2008","35-65 Jahre alt","Rheinland-Pfalz,Saarland","108","0.261603690373502","0.222963737462353","0.300243643284651"
"Keine Sorgen","2008","35-65 Jahre alt","Baden-Wuerttemberg","285","0.178701698895983","0.157681464393797","0.199721933398168"
"Keine Sorgen","2008","35-65 Jahre alt","Bayern","281","0.176758200552577","0.157871022032327","0.195645379072827"
"Keine Sorgen","2008","35-65 Jahre alt","Saarland","43","0.319861192589105","0.241181843088665","0.398540542089545"
"Keine Sorgen","2008","35-65 Jahre alt","Berlin","47","0.109019767432507","0.078167171062573","0.139872363802442"
"Keine Sorgen","2008","35-65 Jahre alt","Brandenburg","72","0.172280466633726","0.136336600797054","0.208224332470398"
"Keine Sorgen","2008","35-65 Jahre alt","Mecklenburg-Vorpommern","53","0.195129162755551","0.14903848360597","0.241219841905132"
"Keine Sorgen","2008","35-65 Jahre alt","Sachsen","190","0.262637735792838","0.231615195241206","0.29366027634447"
"Keine Sorgen","2008","35-65 Jahre alt","Sachsen-Anhalt","68","0.224463407798575","0.184321504009617","0.264605311587534"
"Keine Sorgen","2008","35-65 Jahre alt","Thueringen","75","0.197480840938377","0.160367748356719","0.234593933520034"
"Keine Sorgen","2008","66 und älter","Schleswig-Holstein","45","0.261908094709058","0.18881600598654","0.335000183431575"
"Keine Sorgen","2008","66 und älter","Hamburg","","","",""
"Keine Sorgen","2008","66 und älter","Niedersachsen","102","0.225384807079742","0.185660260383874","0.265109353775611"
"Keine Sorgen","2008","66 und älter","Bremen","","","",""
"Keine Sorgen","2008","66 und älter","Nordrhein-Westfalen","193","0.20981641373932","0.183035503118547","0.236597324360092"
"Keine Sorgen","2008","66 und älter","Hessen","74","0.310819400694829","0.254123887677442","0.367514913712216"
"Keine Sorgen","2008","66 und älter","Rheinland-Pfalz,Saarland","90","0.422703337403445","0.353546134910515","0.491860539896374"
"Keine Sorgen","2008","66 und älter","Baden-Wuerttemberg","119","0.218184364789674","0.181313055425966","0.255055674153382"
"Keine Sorgen","2008","66 und älter","Bayern","117","0.219978044242617","0.186031688469892","0.253924400015343"
"Keine Sorgen","2008","66 und älter","Saarland","","","",""
"Keine Sorgen","2008","66 und älter","Berlin","","","",""
"Keine Sorgen","2008","66 und älter","Brandenburg","41","0.163534435939073","0.115421284506141","0.211647587372004"
"Keine Sorgen","2008","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2008","66 und älter","Sachsen","61","0.176497713801814","0.134595547344488","0.21839988025914"
"Keine Sorgen","2008","66 und älter","Sachsen-Anhalt","36","0.214380209656759","0.155243006644168","0.273517412669351"
"Keine Sorgen","2008","66 und älter","Thueringen","62","0.323491043014665","0.26139159357432","0.38559049245501"
"Grosse Sorgen","2009","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Grosse Sorgen","2009","16-34 Jahre alt","Hamburg","","","",""
"Grosse Sorgen","2009","16-34 Jahre alt","Niedersachsen","61","0.196444303899664","0.15304848706792","0.239840120731408"
"Grosse Sorgen","2009","16-34 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2009","16-34 Jahre alt","Nordrhein-Westfalen","152","0.191062935992085","0.162583056897324","0.219542815086845"
"Grosse Sorgen","2009","16-34 Jahre alt","Hessen","46","0.211381632055076","0.161753436544744","0.261009827565408"
"Grosse Sorgen","2009","16-34 Jahre alt","Rheinland-Pfalz,Saarland","41","0.224748165702281","0.161440057692882","0.28805627371168"
"Grosse Sorgen","2009","16-34 Jahre alt","Baden-Wuerttemberg","91","0.183099059805072","0.150629410724997","0.215568708885146"
"Grosse Sorgen","2009","16-34 Jahre alt","Bayern","105","0.188968807083249","0.157025930456283","0.220911683710215"
"Grosse Sorgen","2009","16-34 Jahre alt","Saarland","","","",""
"Grosse Sorgen","2009","16-34 Jahre alt","Berlin","45","0.358433375002396","0.287181127244918","0.429685622759875"
"Grosse Sorgen","2009","16-34 Jahre alt","Brandenburg","32","0.147522010211483","0.0920507205464506","0.202993299876515"
"Grosse Sorgen","2009","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","2009","16-34 Jahre alt","Sachsen","57","0.190022707652112","0.147038168518818","0.233007246785406"
