"plj0047","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2018","16-34 Jahre alt","kein Migrationshintergrund","598","0.154783927262211","0.143529871475926","0.166037983048495"
"Keine Sorgen","2018","16-34 Jahre alt","direkter Migrationshintergrund","1719","0.285845412980974","0.270552400498427","0.30113842546352"
"Keine Sorgen","2018","16-34 Jahre alt","indirekter Migrationshintergrund","163","0.161066309434223","0.138028306184471","0.184104312683976"
"Keine Sorgen","2018","35-65 Jahre alt","kein Migrationshintergrund","1287","0.119908446891288","0.113839101079785","0.125977792702791"
"Keine Sorgen","2018","35-65 Jahre alt","direkter Migrationshintergrund","1883","0.176052894652772","0.165314091554259","0.186791697751285"
"Keine Sorgen","2018","35-65 Jahre alt","indirekter Migrationshintergrund","87","0.116886333905324","0.0932538653838028","0.140518802426846"
"Keine Sorgen","2018","66 und älter","kein Migrationshintergrund","602","0.141389993451603","0.131286016348498","0.151493970554709"
"Keine Sorgen","2018","66 und älter","direkter Migrationshintergrund","111","0.175707917326088","0.141555210405884","0.209860624246291"
"Keine Sorgen","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2019","16-34 Jahre alt","kein Migrationshintergrund","1490","0.368163051069629","0.352678771480029","0.38364733065923"
"Grosse Sorgen","2019","16-34 Jahre alt","direkter Migrationshintergrund","393","0.273903510133016","0.257066511608793","0.290740508657239"
"Grosse Sorgen","2019","16-34 Jahre alt","indirekter Migrationshintergrund","370","0.388593386895004","0.35635200841975","0.420834765370257"
"Grosse Sorgen","2019","35-65 Jahre alt","kein Migrationshintergrund","4664","0.386365117661487","0.377550170108758","0.395180065214216"
"Grosse Sorgen","2019","35-65 Jahre alt","direkter Migrationshintergrund","964","0.331892670022573","0.318128282587583","0.345657057457562"
"Grosse Sorgen","2019","35-65 Jahre alt","indirekter Migrationshintergrund","342","0.438753840715994","0.404018047855653","0.473489633576335"
"Grosse Sorgen","2019","66 und älter","kein Migrationshintergrund","1844","0.370568164023644","0.35682797745929","0.384308350587998"
"Grosse Sorgen","2019","66 und älter","direkter Migrationshintergrund","139","0.311616447214253","0.269610084377979","0.353622810050526"
"Grosse Sorgen","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2019","16-34 Jahre alt","kein Migrationshintergrund","1770","0.492427383879141","0.476376883195433","0.508477884562849"
"Einige Sorgen","2019","16-34 Jahre alt","direkter Migrationshintergrund","819","0.429113710275449","0.410427135281545","0.447800285269354"
"Einige Sorgen","2019","16-34 Jahre alt","indirekter Migrationshintergrund","371","0.447947014870694","0.415053935138673","0.480840094602716"
"Einige Sorgen","2019","35-65 Jahre alt","kein Migrationshintergrund","5956","0.512267050752113","0.503217958466789","0.521316143037438"
"Einige Sorgen","2019","35-65 Jahre alt","direkter Migrationshintergrund","1669","0.495034144468149","0.480419659198855","0.509648629737444"
"Einige Sorgen","2019","35-65 Jahre alt","indirekter Migrationshintergrund","361","0.451633101632192","0.416797881613552","0.486468321650832"
"Einige Sorgen","2019","66 und älter","kein Migrationshintergrund","2322","0.497790999629586","0.483566074477208","0.512015924781963"
"Einige Sorgen","2019","66 und älter","direkter Migrationshintergrund","216","0.455695177248181","0.410525399041726","0.500864955454636"
"Einige Sorgen","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2019","16-34 Jahre alt","kein Migrationshintergrund","467","0.13940956505123","0.128289356347259","0.1505297737552"
"Keine Sorgen","2019","16-34 Jahre alt","direkter Migrationshintergrund","1483","0.296982779591534","0.279731658577303","0.314233900605766"
"Keine Sorgen","2019","16-34 Jahre alt","indirekter Migrationshintergrund","137","0.163459598234302","0.138999989425206","0.187919207043398"
"Keine Sorgen","2019","35-65 Jahre alt","kein Migrationshintergrund","1101","0.1013678315864","0.0959038803254217","0.106831782847378"
"Keine Sorgen","2019","35-65 Jahre alt","direkter Migrationshintergrund","1863","0.173073185509278","0.162015012743958","0.184131358274597"
"Keine Sorgen","2019","35-65 Jahre alt","indirekter Migrationshintergrund","81","0.109613057651814","0.0877449805148868","0.131481134788741"
"Keine Sorgen","2019","66 und älter","kein Migrationshintergrund","580","0.13164083634677","0.122021851593979","0.141259821099561"
"Keine Sorgen","2019","66 und älter","direkter Migrationshintergrund","112","0.232688375537566","0.194365076904954","0.271011674170179"
"Keine Sorgen","2019","66 und älter","indirekter Migrationshintergrund","","","",""
