year,bula_h,hhtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Lower Saxony,Single-person household,Inexpensive,0.27187,37,107,0.18717,0.35657
2009,Lower Saxony,Single-person household,Reasonable,0.43377,70,107,0.33943,0.52812
2009,Lower Saxony,Couple without children,Reasonable,0.51648,49,49,0.37511,0.65785
2009,Lower Saxony,Couple with children,Reasonable,0.50265,38,38,0.34154,0.66376
2009,North Rhine-Westphalia,Single-person household,Inexpensive,0.28263,98,318,0.23306,0.33220
2009,North Rhine-Westphalia,Single-person household,Reasonable,0.49972,177,318,0.44468,0.55477
2009,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.12211,43,318,0.08606,0.15815
2009,North Rhine-Westphalia,Couple without children,Inexpensive,0.25486,69,260,0.20178,0.30793
2009,North Rhine-Westphalia,Couple without children,Reasonable,0.47917,140,260,0.41833,0.54001
2009,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.19168,51,260,0.14374,0.23962
2009,North Rhine-Westphalia,Single parent,Reasonable,0.51144,39,39,0.35251,0.67038
2009,North Rhine-Westphalia,Couple with children,Inexpensive,0.20467,53,237,0.15319,0.25614
2009,North Rhine-Westphalia,Couple with children,Reasonable,0.52787,132,237,0.46417,0.59156
2009,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.18386,52,237,0.13444,0.23329
2009,Hesse,Single-person household,Reasonable,0.41462,47,47,0.27224,0.55699
2009,Hesse,Couple without children,Reasonable,0.48188,42,42,0.32893,0.63483
2009,Hesse,Couple with children,Reasonable,0.51066,32,32,0.33469,0.68663
2009,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.37204,32,32,0.20189,0.54219
2009,Baden-Wuerttemberg,Single-person household,Inexpensive,0.22879,43,141,0.15921,0.29837
2009,Baden-Wuerttemberg,Single-person household,Reasonable,0.56267,98,141,0.48050,0.64484
2009,Baden-Wuerttemberg,Couple without children,Reasonable,0.54134,68,68,0.42202,0.66066
2009,Baden-Wuerttemberg,Couple with children,Reasonable,0.51398,63,63,0.38957,0.63839
2009,Bavaria,Single-person household,Inexpensive,0.25407,49,193,0.19249,0.31565
2009,Bavaria,Single-person household,Reasonable,0.47147,102,193,0.40086,0.54208
2009,Bavaria,Single-person household,Slightly Expensive,0.18619,42,193,0.13113,0.24125
2009,Bavaria,Couple without children,Inexpensive,0.24810,37,163,0.18159,0.31461
2009,Bavaria,Couple without children,Reasonable,0.47233,95,163,0.39545,0.54921
2009,Bavaria,Couple without children,Slightly Expensive,0.21591,31,163,0.15255,0.27927
2009,Bavaria,Couple with children,Inexpensive,0.17663,31,90,0.09740,0.25586
2009,Bavaria,Couple with children,Reasonable,0.51815,59,90,0.41434,0.62196
2009,Berlin,Single-person household,Inexpensive,0.23642,37,124,0.16133,0.31151
2009,Berlin,Single-person household,Reasonable,0.35929,56,124,0.27449,0.44408
2009,Berlin,Single-person household,Slightly Expensive,0.23909,31,124,0.16371,0.31447
2009,Berlin,Couple without children,Inexpensive,0.33335,33,78,0.22805,0.43864
2009,Berlin,Couple without children,Reasonable,0.34190,45,78,0.23595,0.44786
2009,Brandenburg,Single-person household,Reasonable,0.48624,48,48,0.34335,0.62913
2009,Saxony,Single-person household,Inexpensive,0.30002,44,117,0.21663,0.38342
2009,Saxony,Single-person household,Reasonable,0.47618,73,117,0.38529,0.56707
2009,Saxony,Couple without children,Inexpensive,0.22318,38,145,0.15517,0.29119
2009,Saxony,Couple without children,Reasonable,0.40640,67,145,0.32618,0.48663
2009,Saxony,Couple without children,Slightly Expensive,0.27382,40,145,0.20098,0.34665
2009,Saxony,Couple with children,Reasonable,0.39614,34,34,0.22926,0.56301
2009,Saxony-Anhalt,Single-person household,Reasonable,0.51422,44,44,0.36483,0.66361
2009,Saxony-Anhalt,Couple without children,Reasonable,0.60250,31,31,0.42738,0.77763
2010,Schleswig-Holstein,Couple with children,Reasonable,0.39516,31,31,0.22021,0.57010
2010,Lower Saxony,Single-person household,Inexpensive,0.19399,32,93,0.11318,0.27479
2010,Lower Saxony,Single-person household,Reasonable,0.45773,61,93,0.35592,0.55953
2010,Lower Saxony,Couple without children,Reasonable,0.53001,51,51,0.39167,0.66835
2010,Lower Saxony,Single parent,Inexpensive,0.21436,36,114,0.13870,0.29003
2010,Lower Saxony,Single parent,Reasonable,0.44381,46,114,0.35220,0.53542
2010,Lower Saxony,Single parent,Slightly Expensive,0.23688,32,114,0.15849,0.31527
2010,Lower Saxony,Couple with children,Inexpensive,0.20725,53,169,0.14596,0.26854
2010,Lower Saxony,Couple with children,Reasonable,0.36690,80,169,0.29402,0.43978
2010,Lower Saxony,Couple with children,Slightly Expensive,0.24103,36,169,0.17635,0.30571
2010,North Rhine-Westphalia,Single-person household,Inexpensive,0.18878,57,271,0.14210,0.23546
2010,North Rhine-Westphalia,Single-person household,Reasonable,0.56192,174,271,0.50274,0.62111
2010,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.13641,40,271,0.09547,0.17735
2010,North Rhine-Westphalia,Couple without children,Inexpensive,0.32598,84,254,0.26822,0.38374
2010,North Rhine-Westphalia,Couple without children,Reasonable,0.41066,122,254,0.35004,0.47128
2010,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.20792,48,254,0.15792,0.25793
2010,North Rhine-Westphalia,Single parent,Inexpensive,0.23326,70,256,0.18135,0.28516
2010,North Rhine-Westphalia,Single parent,Reasonable,0.46717,134,256,0.40593,0.52840
2010,North Rhine-Westphalia,Single parent,Slightly Expensive,0.21782,52,256,0.16716,0.26848
2010,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.06078,46,616,0.04190,0.07967
2010,North Rhine-Westphalia,Couple with children,Inexpensive,0.16440,116,616,0.13511,0.19369
2010,North Rhine-Westphalia,Couple with children,Reasonable,0.55658,326,616,0.51731,0.59584
2010,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.19516,128,616,0.16383,0.22648
2010,Hesse,Single-person household,Inexpensive,0.27767,33,72,0.17350,0.38185
2010,Hesse,Single-person household,Reasonable,0.37470,39,72,0.26210,0.48729
2010,Hesse,Couple without children,Reasonable,0.52902,41,41,0.37433,0.68371
2010,Hesse,Single parent,Reasonable,0.40465,35,35,0.23967,0.56964
2010,Hesse,Couple with children,Inexpensive,0.22784,59,183,0.16690,0.28878
2010,Hesse,Couple with children,Reasonable,0.35642,78,183,0.28683,0.42600
2010,Hesse,Couple with children,Slightly Expensive,0.30786,46,183,0.24080,0.37493
2010,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.42349,34,34,0.25490,0.59208
2010,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.31541,34,74,0.20881,0.42200
2010,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.37482,40,74,0.26378,0.48587
2010,Baden-Wuerttemberg,Single-person household,Inexpensive,0.25235,48,138,0.17961,0.32508
2010,Baden-Wuerttemberg,Single-person household,Reasonable,0.52351,90,138,0.43987,0.60714
2010,Baden-Wuerttemberg,Couple without children,Inexpensive,0.31464,36,87,0.21649,0.41278
2010,Baden-Wuerttemberg,Couple without children,Reasonable,0.54097,51,87,0.43565,0.64629
2010,Baden-Wuerttemberg,Single parent,Inexpensive,0.28718,37,110,0.20224,0.37212
2010,Baden-Wuerttemberg,Single parent,Reasonable,0.43325,73,110,0.34022,0.52628
2010,Baden-Wuerttemberg,Couple with children,Very Inexpensive,0.13314,32,284,0.09356,0.17272
2010,Baden-Wuerttemberg,Couple with children,Inexpensive,0.27656,80,284,0.22445,0.32868
2010,Baden-Wuerttemberg,Couple with children,Reasonable,0.41512,125,284,0.35771,0.47253
2010,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.14092,47,284,0.10038,0.18146
2010,Bavaria,Single-person household,Inexpensive,0.25065,51,169,0.18512,0.31619
2010,Bavaria,Single-person household,Reasonable,0.45650,83,169,0.38118,0.53182
2010,Bavaria,Single-person household,Slightly Expensive,0.18339,35,169,0.12487,0.24191
2010,Bavaria,Couple without children,Inexpensive,0.21881,37,157,0.15393,0.28369
2010,Bavaria,Couple without children,Reasonable,0.51859,85,157,0.44019,0.59700
2010,Bavaria,Couple without children,Slightly Expensive,0.19570,35,157,0.13344,0.25796
2010,Bavaria,Single parent,Inexpensive,0.22107,51,156,0.15574,0.28640
2010,Bavaria,Single parent,Reasonable,0.37986,74,156,0.30345,0.45627
2010,Bavaria,Single parent,Slightly Expensive,0.27177,31,156,0.20173,0.34181
2010,Bavaria,Couple with children,Very Inexpensive,0.14587,37,337,0.10812,0.18361
2010,Bavaria,Couple with children,Inexpensive,0.24701,93,337,0.20090,0.29313
2010,Bavaria,Couple with children,Reasonable,0.43406,145,337,0.38107,0.48706
2010,Bavaria,Couple with children,Slightly Expensive,0.15074,62,337,0.11248,0.18899
2010,Berlin,Single-person household,Inexpensive,0.23289,34,128,0.15938,0.30640
2010,Berlin,Single-person household,Reasonable,0.39300,58,128,0.30806,0.47795
2010,Berlin,Single-person household,Slightly Expensive,0.26808,36,128,0.19104,0.34512
2010,Berlin,Couple without children,Inexpensive,0.32832,34,73,0.21985,0.43679
2010,Berlin,Couple without children,Reasonable,0.29229,39,73,0.18723,0.39735
2010,Berlin,Couple with children,Inexpensive,0.14564,36,97,0.07508,0.21620
2010,Berlin,Couple with children,Reasonable,0.50723,61,97,0.40722,0.60724
2010,Brandenburg,Single-person household,Reasonable,0.42425,38,38,0.26500,0.58350
2010,Brandenburg,Couple without children,Reasonable,0.60380,37,37,0.44402,0.76357
2010,Brandenburg,Couple with children,Reasonable,0.47666,39,39,0.31785,0.63546
2010,Saxony,Single-person household,Inexpensive,0.32151,41,114,0.23539,0.40763
2010,Saxony,Single-person household,Reasonable,0.52339,73,114,0.43130,0.61548
2010,Saxony,Couple without children,Inexpensive,0.25952,37,110,0.17723,0.34182
2010,Saxony,Couple without children,Reasonable,0.43946,73,110,0.34628,0.53264
2010,Saxony,Couple with children,Inexpensive,0.20726,51,172,0.14650,0.26801
2010,Saxony,Couple with children,Reasonable,0.39988,80,172,0.32646,0.47331
2010,Saxony,Couple with children,Slightly Expensive,0.26832,41,172,0.20191,0.33474
2010,Saxony-Anhalt,Single-person household,Reasonable,0.55229,49,49,0.41161,0.69297
2010,Saxony-Anhalt,Couple with children,Reasonable,0.54349,37,37,0.38078,0.70621
2010,Thuringa,Single-person household,Reasonable,0.52888,32,32,0.35316,0.70460
2010,Thuringa,Couple with children,Reasonable,0.47148,37,37,0.30841,0.63455
2011,Schleswig-Holstein,Single-person household,Reasonable,0.53060,48,48,0.38792,0.67328
2011,Schleswig-Holstein,Single parent,Reasonable,0.47523,37,37,0.31210,0.63836
2011,Schleswig-Holstein,Couple with children,Reasonable,0.46746,37,37,0.30447,0.63045
2011,Lower Saxony,Single-person household,Inexpensive,0.23435,34,108,0.15409,0.31461
2011,Lower Saxony,Single-person household,Reasonable,0.45644,74,108,0.36206,0.55082
2011,Lower Saxony,Couple without children,Reasonable,0.55982,72,72,0.44435,0.67529
2011,Lower Saxony,Single parent,Inexpensive,0.22901,33,94,0.14361,0.31441
2011,Lower Saxony,Single parent,Reasonable,0.43373,61,94,0.33301,0.53446
2011,Lower Saxony,Couple with children,Inexpensive,0.23775,60,181,0.17556,0.29994
2011,Lower Saxony,Couple with children,Reasonable,0.44863,89,181,0.37597,0.52129
2011,Lower Saxony,Couple with children,Slightly Expensive,0.20144,32,181,0.14284,0.26003
2011,North Rhine-Westphalia,Single-person household,Inexpensive,0.23423,105,382,0.19171,0.27676
2011,North Rhine-Westphalia,Single-person household,Reasonable,0.50713,212,382,0.45693,0.55734
2011,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.16353,65,382,0.12639,0.20066
2011,North Rhine-Westphalia,Couple without children,Inexpensive,0.24278,85,328,0.19631,0.28926
2011,North Rhine-Westphalia,Couple without children,Reasonable,0.54560,189,328,0.49163,0.59957
2011,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.14123,54,328,0.10348,0.17898
2011,North Rhine-Westphalia,Single parent,Inexpensive,0.19862,78,324,0.15511,0.24213
2011,North Rhine-Westphalia,Single parent,Reasonable,0.49014,166,324,0.43562,0.54465
2011,North Rhine-Westphalia,Single parent,Slightly Expensive,0.23529,80,324,0.18903,0.28155
2011,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.06655,41,572,0.04611,0.08700
2011,North Rhine-Westphalia,Couple with children,Inexpensive,0.18930,140,572,0.15717,0.22143
2011,North Rhine-Westphalia,Couple with children,Reasonable,0.51524,282,572,0.47425,0.55624
2011,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.18306,109,572,0.15134,0.21478
2011,Hesse,Single-person household,Inexpensive,0.24249,34,91,0.15394,0.33104
2011,Hesse,Single-person household,Reasonable,0.44828,57,91,0.34553,0.55102
2011,Hesse,Couple without children,Reasonable,0.51380,45,45,0.36612,0.66148
2011,Hesse,Single parent,Reasonable,0.50490,53,53,0.36900,0.64079
2011,Hesse,Couple with children,Inexpensive,0.40227,65,194,0.33309,0.47146
2011,Hesse,Couple with children,Reasonable,0.36740,84,194,0.29938,0.43541
2011,Hesse,Couple with children,Slightly Expensive,0.15259,45,194,0.10186,0.20333
2011,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.45301,47,47,0.30916,0.59686
2011,"Rhineland-Palatinate, Saarland",Couple without children,Reasonable,0.43676,33,33,0.26491,0.60861
2011,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.37520,32,79,0.26775,0.48265
2011,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.35308,47,79,0.24702,0.45914
2011,Baden-Wuerttemberg,Single-person household,Inexpensive,0.24159,60,209,0.18341,0.29976
2011,Baden-Wuerttemberg,Single-person household,Reasonable,0.53920,115,209,0.47146,0.60695
2011,Baden-Wuerttemberg,Single-person household,Slightly Expensive,0.15408,34,209,0.10502,0.20315
2011,Baden-Wuerttemberg,Couple without children,Inexpensive,0.20456,34,112,0.12951,0.27960
2011,Baden-Wuerttemberg,Couple without children,Reasonable,0.55963,78,112,0.46728,0.65199
2011,Baden-Wuerttemberg,Single parent,Inexpensive,0.26979,50,162,0.20123,0.33836
2011,Baden-Wuerttemberg,Single parent,Reasonable,0.45617,79,162,0.37924,0.53311
2011,Baden-Wuerttemberg,Single parent,Slightly Expensive,0.19031,33,162,0.12968,0.25095
2011,Baden-Wuerttemberg,Couple with children,Very Inexpensive,0.11283,39,292,0.07648,0.14918
2011,Baden-Wuerttemberg,Couple with children,Inexpensive,0.27058,70,292,0.21953,0.32162
2011,Baden-Wuerttemberg,Couple with children,Reasonable,0.46686,135,292,0.40953,0.52418
2011,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.13347,48,292,0.09439,0.17254
2011,Bavaria,Single-person household,Inexpensive,0.27974,74,260,0.22507,0.33441
2011,Bavaria,Single-person household,Reasonable,0.41483,132,260,0.35483,0.47484
2011,Bavaria,Single-person household,Slightly Expensive,0.20465,54,260,0.15551,0.25378
2011,Bavaria,Couple without children,Inexpensive,0.25871,50,202,0.19817,0.31925
2011,Bavaria,Couple without children,Reasonable,0.46483,114,202,0.39588,0.53378
2011,Bavaria,Couple without children,Slightly Expensive,0.18248,38,202,0.12909,0.23588
2011,Bavaria,Single parent,Very Inexpensive,0.12263,34,245,0.08148,0.16379
2011,Bavaria,Single parent,Inexpensive,0.26127,73,245,0.20614,0.31639
2011,Bavaria,Single parent,Reasonable,0.35245,86,245,0.29251,0.41240
2011,Bavaria,Single parent,Slightly Expensive,0.23504,52,245,0.18183,0.28824
2011,Bavaria,Couple with children,Very Inexpensive,0.14773,44,338,0.10985,0.18561
2011,Bavaria,Couple with children,Inexpensive,0.19324,89,338,0.15108,0.23539
2011,Bavaria,Couple with children,Reasonable,0.48040,145,338,0.42706,0.53375
2011,Bavaria,Couple with children,Slightly Expensive,0.15448,60,338,0.11590,0.19307
2011,Berlin,Single-person household,Inexpensive,0.25818,49,159,0.18994,0.32642
2011,Berlin,Single-person household,Reasonable,0.38202,74,159,0.30625,0.45778
2011,Berlin,Single-person household,Slightly Expensive,0.21802,36,159,0.15363,0.28240
2011,Berlin,Couple without children,Inexpensive,0.29572,35,90,0.20091,0.39054
2011,Berlin,Couple without children,Reasonable,0.41758,55,90,0.31512,0.52004
2011,Berlin,Couple with children,Inexpensive,0.26636,43,95,0.17699,0.35572
2011,Berlin,Couple with children,Reasonable,0.29559,52,95,0.20335,0.38784
2011,Brandenburg,Single-person household,Reasonable,0.43585,49,49,0.29557,0.57613
2011,Brandenburg,Couple without children,Reasonable,0.37284,35,35,0.21030,0.53538
2011,Brandenburg,Single parent,Reasonable,0.50303,38,38,0.34192,0.66414
2011,Brandenburg,Couple with children,Reasonable,0.52651,39,39,0.36776,0.68527
2011,Mecklenburg-Western Pomerania,Single-person household,Reasonable,0.41366,33,33,0.24302,0.58430
2011,Saxony,Single-person household,Inexpensive,0.29968,40,155,0.22732,0.37203
2011,Saxony,Single-person household,Reasonable,0.48292,82,155,0.40400,0.56184
2011,Saxony,Single-person household,Slightly Expensive,0.15149,33,155,0.09486,0.20811
2011,Saxony,Couple without children,Inexpensive,0.19542,35,161,0.13398,0.25687
2011,Saxony,Couple without children,Reasonable,0.52651,92,161,0.44914,0.60388
2011,Saxony,Couple without children,Slightly Expensive,0.19619,34,161,0.13466,0.25773
2011,Saxony,Single parent,Reasonable,0.41252,40,40,0.25802,0.56703
2011,Saxony,Couple with children,Inexpensive,0.21253,50,161,0.14914,0.27592
2011,Saxony,Couple with children,Reasonable,0.46131,80,161,0.38406,0.53855
2011,Saxony,Couple with children,Slightly Expensive,0.19071,31,161,0.12983,0.25158
2011,Saxony-Anhalt,Single-person household,Reasonable,0.44213,45,45,0.29538,0.58888
2011,Saxony-Anhalt,Couple without children,Reasonable,0.54256,33,33,0.36994,0.71517
2011,Saxony-Anhalt,Couple with children,Reasonable,0.38840,38,38,0.23135,0.54545
2011,Thuringa,Single-person household,Inexpensive,0.33114,34,79,0.22670,0.43558
2011,Thuringa,Single-person household,Reasonable,0.40592,45,79,0.29694,0.51490
2011,Thuringa,Couple without children,Reasonable,0.53728,41,41,0.38276,0.69180
2011,Thuringa,Couple with children,Reasonable,0.33581,33,33,0.17218,0.49945
2012,Schleswig-Holstein,Single-person household,Reasonable,0.56976,56,56,0.43891,0.70061
2012,Schleswig-Holstein,Couple with children,Reasonable,0.46446,38,38,0.30376,0.62517
2012,Lower Saxony,Single-person household,Inexpensive,0.18989,37,124,0.12057,0.25920
2012,Lower Saxony,Single-person household,Reasonable,0.50307,87,124,0.41471,0.59143
2012,Lower Saxony,Couple without children,Reasonable,0.56411,67,67,0.44447,0.68374
2012,Lower Saxony,Single parent,Inexpensive,0.30295,35,84,0.20409,0.40181
2012,Lower Saxony,Single parent,Reasonable,0.41699,49,84,0.31091,0.52307
2012,Lower Saxony,Couple with children,Inexpensive,0.27717,52,137,0.20195,0.35240
2012,Lower Saxony,Couple with children,Reasonable,0.40569,85,137,0.32316,0.48821
2012,North Rhine-Westphalia,Single-person household,Inexpensive,0.23307,111,402,0.19169,0.27446
2012,North Rhine-Westphalia,Single-person household,Reasonable,0.54429,228,402,0.49554,0.59303
2012,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.14040,63,402,0.10639,0.17440
2012,North Rhine-Westphalia,Couple without children,Inexpensive,0.26920,89,316,0.22022,0.31818
2012,North Rhine-Westphalia,Couple without children,Reasonable,0.53460,185,316,0.47951,0.58968
2012,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.14037,42,316,0.10201,0.17873
2012,North Rhine-Westphalia,Single parent,Inexpensive,0.21566,87,306,0.16950,0.26181
2012,North Rhine-Westphalia,Single parent,Reasonable,0.50616,161,306,0.45005,0.56227
2012,North Rhine-Westphalia,Single parent,Slightly Expensive,0.18430,58,306,0.14078,0.22781
2012,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.05393,41,523,0.03455,0.07331
2012,North Rhine-Westphalia,Couple with children,Inexpensive,0.18753,120,523,0.15404,0.22101
2012,North Rhine-Westphalia,Couple with children,Reasonable,0.51932,262,523,0.47646,0.56219
2012,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.20967,100,523,0.17475,0.24460
2012,Hesse,Single-person household,Inexpensive,0.31147,44,96,0.21834,0.40459
2012,Hesse,Single-person household,Reasonable,0.37901,52,96,0.28145,0.47657
2012,Hesse,Couple without children,Reasonable,0.43449,51,51,0.29710,0.57189
2012,Hesse,Single parent,Reasonable,0.52878,50,50,0.38901,0.66855
2012,Hesse,Couple with children,Inexpensive,0.24262,49,127,0.16777,0.31746
2012,Hesse,Couple with children,Reasonable,0.44087,78,127,0.35418,0.52757
2012,"Rhineland-Palatinate, Saarland",Single-person household,Inexpensive,0.34267,47,95,0.24673,0.43862
2012,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.38986,48,95,0.29126,0.48845
2012,"Rhineland-Palatinate, Saarland",Couple without children,Reasonable,0.56589,35,35,0.39929,0.73249
2012,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.35895,41,78,0.25181,0.46610
2012,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.35735,37,78,0.25031,0.46439
2012,Baden-Wuerttemberg,Single-person household,Inexpensive,0.27642,61,200,0.21428,0.33856
2012,Baden-Wuerttemberg,Single-person household,Reasonable,0.45873,106,200,0.38950,0.52796
2012,Baden-Wuerttemberg,Single-person household,Slightly Expensive,0.18063,33,200,0.12718,0.23409
2012,Baden-Wuerttemberg,Couple without children,Inexpensive,0.27899,43,113,0.19593,0.36206
2012,Baden-Wuerttemberg,Couple without children,Reasonable,0.55274,70,113,0.46066,0.64483
2012,Baden-Wuerttemberg,Single parent,Inexpensive,0.26028,43,107,0.17675,0.34381
2012,Baden-Wuerttemberg,Single parent,Reasonable,0.36725,64,107,0.27548,0.45902
2012,Baden-Wuerttemberg,Couple with children,Inexpensive,0.23809,66,236,0.18363,0.29254
2012,Baden-Wuerttemberg,Couple with children,Reasonable,0.53007,128,236,0.46626,0.59389
2012,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.13796,42,236,0.09386,0.18205
2012,Bavaria,Single-person household,Very Inexpensive,0.12145,31,301,0.08449,0.15842
2012,Bavaria,Single-person household,Inexpensive,0.22723,72,301,0.17981,0.27465
2012,Bavaria,Single-person household,Reasonable,0.43845,150,301,0.38230,0.49459
2012,Bavaria,Single-person household,Slightly Expensive,0.16192,48,301,0.12024,0.20361
2012,Bavaria,Couple without children,Inexpensive,0.28115,73,203,0.21916,0.34315
2012,Bavaria,Couple without children,Reasonable,0.43566,93,203,0.36728,0.50403
2012,Bavaria,Couple without children,Slightly Expensive,0.20571,37,203,0.14997,0.26146
2012,Bavaria,Single parent,Inexpensive,0.30129,73,202,0.23786,0.36472
2012,Bavaria,Single parent,Reasonable,0.35719,89,202,0.29094,0.42343
2012,Bavaria,Single parent,Slightly Expensive,0.21160,40,202,0.15513,0.26806
2012,Bavaria,Couple with children,Very Inexpensive,0.06976,36,319,0.04176,0.09775
2012,Bavaria,Couple with children,Inexpensive,0.20757,72,319,0.16299,0.25214
2012,Bavaria,Couple with children,Reasonable,0.51750,157,319,0.46258,0.57243
2012,Bavaria,Couple with children,Slightly Expensive,0.17323,54,319,0.13164,0.21483
2012,Berlin,Single-person household,Inexpensive,0.26754,59,178,0.20232,0.33275
2012,Berlin,Single-person household,Reasonable,0.39055,83,178,0.31868,0.46243
2012,Berlin,Single-person household,Slightly Expensive,0.20087,36,178,0.14184,0.25989
2012,Berlin,Couple without children,Inexpensive,0.27496,34,96,0.18517,0.36475
2012,Berlin,Couple without children,Reasonable,0.49124,62,96,0.39071,0.59177
2012,Berlin,Single parent,Reasonable,0.32324,32,32,0.15860,0.48789
2012,Berlin,Couple with children,Inexpensive,0.32555,42,95,0.23082,0.42028
2012,Berlin,Couple with children,Reasonable,0.39270,53,95,0.29398,0.49142
2012,Brandenburg,Single-person household,Reasonable,0.42364,45,45,0.27763,0.56965
2012,Brandenburg,Couple without children,Reasonable,0.51392,42,42,0.36093,0.66691
2012,Brandenburg,Couple with children,Reasonable,0.41589,31,31,0.23951,0.59226
2012,Mecklenburg-Western Pomerania,Single-person household,Reasonable,0.43579,34,34,0.26661,0.60497
2012,Mecklenburg-Western Pomerania,Couple without children,Reasonable,0.59349,39,39,0.43731,0.74966
2012,Saxony,Single-person household,Inexpensive,0.33758,58,156,0.26313,0.41202
2012,Saxony,Single-person household,Reasonable,0.48514,98,156,0.40646,0.56382
2012,Saxony,Couple without children,Inexpensive,0.27240,48,166,0.20447,0.34033
2012,Saxony,Couple without children,Reasonable,0.43831,87,166,0.36260,0.51402
2012,Saxony,Couple without children,Slightly Expensive,0.20058,31,166,0.13948,0.26168
2012,Saxony,Single parent,Reasonable,0.39887,46,46,0.25580,0.54194
2012,Saxony,Couple with children,Inexpensive,0.23627,50,162,0.17065,0.30189
2012,Saxony,Couple with children,Reasonable,0.38980,80,162,0.31446,0.46513
2012,Saxony,Couple with children,Slightly Expensive,0.27143,32,162,0.20274,0.34012
2012,Saxony-Anhalt,Single-person household,Reasonable,0.51596,53,53,0.38013,0.65179
2012,Saxony-Anhalt,Couple without children,Reasonable,0.47117,32,32,0.29545,0.64689
2012,Saxony-Anhalt,Single parent,Reasonable,0.35959,33,33,0.19332,0.52586
2012,Thuringa,Single-person household,Reasonable,0.45886,50,50,0.31934,0.59839
2012,Thuringa,Couple without children,Reasonable,0.47748,36,36,0.31199,0.64296
2012,Thuringa,Couple with children,Reasonable,0.31242,31,31,0.14657,0.47828
2013,Schleswig-Holstein,Single-person household,Reasonable,0.43728,54,54,0.30373,0.57083
2013,Schleswig-Holstein,Couple with children,Reasonable,0.42027,52,52,0.28480,0.55575
2013,Hamburg,Single-person household,Reasonable,0.43427,32,32,0.25979,0.60876
2013,Hamburg,Couple with children,Reasonable,0.46694,38,38,0.30618,0.62770
2013,Lower Saxony,Single-person household,Inexpensive,0.24423,42,127,0.16922,0.31925
2013,Lower Saxony,Single-person household,Reasonable,0.49749,85,127,0.41019,0.58480
2013,Lower Saxony,Couple without children,Inexpensive,0.20732,40,118,0.13387,0.28078
2013,Lower Saxony,Couple without children,Reasonable,0.54513,78,118,0.45490,0.63536
2013,Lower Saxony,Single parent,Inexpensive,0.35317,45,103,0.26042,0.44593
2013,Lower Saxony,Single parent,Reasonable,0.38480,58,103,0.29038,0.47922
2013,Lower Saxony,Couple with children,Inexpensive,0.24689,65,219,0.18965,0.30413
2013,Lower Saxony,Couple with children,Reasonable,0.47425,116,219,0.40796,0.54054
2013,Lower Saxony,Couple with children,Slightly Expensive,0.18296,38,219,0.13164,0.23429
2013,North Rhine-Westphalia,Single-person household,Very Inexpensive,0.07259,31,473,0.04918,0.09599
2013,North Rhine-Westphalia,Single-person household,Inexpensive,0.24337,122,473,0.20466,0.28208
2013,North Rhine-Westphalia,Single-person household,Reasonable,0.52161,248,473,0.47654,0.56668
2013,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.14571,72,473,0.11388,0.17754
2013,North Rhine-Westphalia,Couple without children,Inexpensive,0.27036,96,353,0.22396,0.31676
2013,North Rhine-Westphalia,Couple without children,Reasonable,0.52075,200,353,0.46856,0.57294
2013,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.16581,57,353,0.12696,0.20467
2013,North Rhine-Westphalia,Single parent,Inexpensive,0.18788,77,335,0.14599,0.22977
2013,North Rhine-Westphalia,Single parent,Reasonable,0.47941,190,335,0.42583,0.53299
2013,North Rhine-Westphalia,Single parent,Slightly Expensive,0.18852,68,335,0.14657,0.23047
2013,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.06519,49,739,0.04738,0.08300
