"e11102","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","2011","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","2011","Bremen","Westdeutschland","117","0.515025544765549","0.444698714578845","0.585352374952253"
"erwerbstätig","2011","Bremen","Ostdeutschland","","","",""
"erwerbstätig","2011","Nordrhein-Westfalen","Westdeutschland","3607","0.606141276245068","0.593607751873006","0.618674800617131"
"erwerbstätig","2011","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","2011","Hessen","Westdeutschland","1329","0.65987587670507","0.63917522842107","0.680576524989071"
"erwerbstätig","2011","Hessen","Ostdeutschland","","","",""
"erwerbstätig","2011","Rheinland-Pfalz,Saarland","Westdeutschland","1036","0.620237051167643","0.596705139282883","0.643768963052402"
"erwerbstätig","2011","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","2011","Baden-Wuerttemberg","Westdeutschland","2386","0.647350398321816","0.631775136755429","0.662925659888203"
"erwerbstätig","2011","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","2011","Bayern","Westdeutschland","2970","0.633745861273501","0.619705326943767","0.647786395603235"
"erwerbstätig","2011","Bayern","Ostdeutschland","","","",""
"erwerbstätig","2011","Saarland","Westdeutschland","","","",""
"erwerbstätig","2011","Saarland","Ostdeutschland","","","",""
"erwerbstätig","2011","Berlin","Westdeutschland","347","0.589300363448496","0.548699146332233","0.62990158056476"
"erwerbstätig","2011","Berlin","Ostdeutschland","292","0.615444075263165","0.571273893779523","0.659614256746807"
"erwerbstätig","2011","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","2011","Brandenburg","Ostdeutschland","681","0.564966259672816","0.536387597107449","0.593544922238183"
"erwerbstätig","2011","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","2011","Mecklenburg-Vorpommern","Ostdeutschland","398","0.572128843264805","0.534608803776131","0.609648882753479"
"erwerbstätig","2011","Sachsen","Westdeutschland","","","",""
"erwerbstätig","2011","Sachsen","Ostdeutschland","1179","0.621531042844446","0.599495616964537","0.643566468724356"
"erwerbstätig","2011","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","2011","Sachsen-Anhalt","Ostdeutschland","666","0.58876685388624","0.559923688410717","0.617610019361764"
"erwerbstätig","2011","Thueringen","Westdeutschland","","","",""
"erwerbstätig","2011","Thueringen","Ostdeutschland","697","0.599559719589861","0.570799264113371","0.628320175066352"
"nicht erwerbstätig","2012","Schleswig-Holstein","Westdeutschland","365","0.421356772411997","0.39082897389185","0.451884570932144"
"nicht erwerbstätig","2012","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2012","Hamburg","Westdeutschland","167","0.397080231948589","0.351516936985709","0.442643526911469"
"nicht erwerbstätig","2012","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2012","Niedersachsen","Westdeutschland","1000","0.40121935382593","0.38246905249607","0.419969655155789"
"nicht erwerbstätig","2012","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2012","Bremen","Westdeutschland","77","0.465718432187938","0.396412826705516","0.53502403767036"
"nicht erwerbstätig","2012","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2012","Nordrhein-Westfalen","Westdeutschland","2111","0.378714124154866","0.366078316536639","0.391349931773092"
"nicht erwerbstätig","2012","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2012","Hessen","Westdeutschland","670","0.364394357498367","0.342989951900534","0.3857987630962"
"nicht erwerbstätig","2012","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2012","Rheinland-Pfalz,Saarland","Westdeutschland","586","0.375097956928746","0.351397339968378","0.398798573889114"
"nicht erwerbstätig","2012","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2012","Baden-Wuerttemberg","Westdeutschland","1138","0.342810851603847","0.32687750283076","0.358744200376935"
"nicht erwerbstätig","2012","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","2012","Bayern","Westdeutschland","1497","0.363491032158411","0.34936493794515","0.377617126371673"
"nicht erwerbstätig","2012","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2012","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","2012","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2012","Berlin","Westdeutschland","222","0.401595445036292","0.361734108227768","0.441456781844817"
"nicht erwerbstätig","2012","Berlin","Ostdeutschland","173","0.367103442188118","0.323801715964484","0.410405168411752"
"nicht erwerbstätig","2012","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2012","Brandenburg","Ostdeutschland","460","0.425989552303318","0.39687315858779","0.455105946018847"
"nicht erwerbstätig","2012","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2012","Mecklenburg-Vorpommern","Ostdeutschland","262","0.431217638847838","0.392997738337991","0.469437539357686"
"nicht erwerbstätig","2012","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2012","Sachsen","Ostdeutschland","710","0.408698501760943","0.386429477862278","0.430967525659607"
"nicht erwerbstätig","2012","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","2012","Sachsen-Anhalt","Ostdeutschland","422","0.432848241521981","0.402865052880776","0.462831430163186"
"nicht erwerbstätig","2012","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2012","Thueringen","Ostdeutschland","425","0.408860046407324","0.379727937597258","0.437992155217391"
"erwerbstätig","2012","Schleswig-Holstein","Westdeutschland","640","0.578643227588003","0.548115429067856","0.60917102610815"
"erwerbstätig","2012","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","2012","Hamburg","Westdeutschland","276","0.602919768051411","0.557356473088531","0.648483063014291"
"erwerbstätig","2012","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","2012","Niedersachsen","Westdeutschland","1625","0.59878064617407","0.580030344844211","0.61753094750393"
"erwerbstätig","2012","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","2012","Bremen","Westdeutschland","122","0.534281567812062","0.46497596232964","0.603587173294484"
"erwerbstätig","2012","Bremen","Ostdeutschland","","","",""
"erwerbstätig","2012","Nordrhein-Westfalen","Westdeutschland","3550","0.621285875845135","0.608650068226908","0.633921683463361"
"erwerbstätig","2012","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","2012","Hessen","Westdeutschland","1272","0.635605642501633","0.6142012369038","0.657010048099466"
"erwerbstätig","2012","Hessen","Ostdeutschland","","","",""
"erwerbstätig","2012","Rheinland-Pfalz,Saarland","Westdeutschland","1017","0.624902043071254","0.601201426110886","0.648602660031621"
"erwerbstätig","2012","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","2012","Baden-Wuerttemberg","Westdeutschland","2271","0.657189148396153","0.641255799623065","0.67312249716924"
"erwerbstätig","2012","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","2012","Bayern","Westdeutschland","2957","0.636508967841589","0.622382873628327","0.65063506205485"
"erwerbstätig","2012","Bayern","Ostdeutschland","","","",""
"erwerbstätig","2012","Saarland","Westdeutschland","","","",""
"erwerbstätig","2012","Saarland","Ostdeutschland","","","",""
"erwerbstätig","2012","Berlin","Westdeutschland","359","0.598404554963708","0.558543218155183","0.638265891772232"
"erwerbstätig","2012","Berlin","Ostdeutschland","303","0.632896557811882","0.589594831588248","0.676198284035516"
"erwerbstätig","2012","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","2012","Brandenburg","Ostdeutschland","648","0.574010447696682","0.544894053981153","0.60312684141221"
"erwerbstätig","2012","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","2012","Mecklenburg-Vorpommern","Ostdeutschland","383","0.568782361152162","0.530562460642314","0.607002261662009"
"erwerbstätig","2012","Sachsen","Westdeutschland","","","",""
"erwerbstätig","2012","Sachsen","Ostdeutschland","1162","0.591301498239057","0.569032474340393","0.613570522137722"
"erwerbstätig","2012","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","2012","Sachsen-Anhalt","Ostdeutschland","627","0.567151758478019","0.537168569836814","0.597134947119224"
"erwerbstätig","2012","Thueringen","Westdeutschland","","","",""
"erwerbstätig","2012","Thueringen","Ostdeutschland","669","0.591139953592676","0.562007844782609","0.620272062402743"
"nicht erwerbstätig","2013","Schleswig-Holstein","Westdeutschland","486","0.460421809272971","0.430913253718288","0.489930364827654"
"nicht erwerbstätig","2013","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2013","Hamburg","Westdeutschland","309","0.501173871557944","0.460198878934064","0.542148864181825"
"nicht erwerbstätig","2013","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2013","Niedersachsen","Westdeutschland","1371","0.440344179435305","0.422481526490171","0.45820683238044"
"nicht erwerbstätig","2013","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2013","Bremen","Westdeutschland","125","0.57077286994893","0.508794479718542","0.632751260179318"
"nicht erwerbstätig","2013","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2013","Nordrhein-Westfalen","Westdeutschland","3176","0.440323910106853","0.428275986502333","0.452371833711373"
"nicht erwerbstätig","2013","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2013","Hessen","Westdeutschland","1044","0.433229530620558","0.412741076673969","0.453717984567148"
"nicht erwerbstätig","2013","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2013","Rheinland-Pfalz,Saarland","Westdeutschland","882","0.439733076433496","0.416822169210491","0.4626439836565"
"nicht erwerbstätig","2013","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2013","Baden-Wuerttemberg","Westdeutschland","1748","0.444516568697086","0.428803936588325","0.460229200805846"
"nicht erwerbstätig","2013","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","2013","Bayern","Westdeutschland","2200","0.424409560009034","0.410686466820275","0.438132653197793"
"nicht erwerbstätig","2013","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2013","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","2013","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2013","Berlin","Westdeutschland","342","0.452520311076543","0.415595062797251","0.489445559355835"
"nicht erwerbstätig","2013","Berlin","Ostdeutschland","201","0.437960298548991","0.39389624166809","0.482024355429892"
"nicht erwerbstätig","2013","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2013","Brandenburg","Ostdeutschland","542","0.459062269991377","0.430185772466798","0.487938767515955"
"nicht erwerbstätig","2013","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2013","Mecklenburg-Vorpommern","Ostdeutschland","258","0.442947609721236","0.403657059767075","0.482238159675397"
"nicht erwerbstätig","2013","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2013","Sachsen","Ostdeutschland","714","0.393342697821377","0.370838369025568","0.415847026617186"
"nicht erwerbstätig","2013","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","2013","Sachsen-Anhalt","Ostdeutschland","478","0.446527233963982","0.417001122487635","0.47605334544033"
"nicht erwerbstätig","2013","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2013","Thueringen","Ostdeutschland","427","0.396978979522888","0.36749709516671","0.426460863879067"
"erwerbstätig","2013","Schleswig-Holstein","Westdeutschland","610","0.539578190727029","0.510069635172346","0.569086746281712"
"erwerbstätig","2013","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","2013","Hamburg","Westdeutschland","263","0.498826128442056","0.457851135818175","0.539801121065936"
"erwerbstätig","2013","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","2013","Niedersachsen","Westdeutschland","1596","0.559655820564695","0.54179316761956","0.577518473509829"
"erwerbstätig","2013","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","2013","Bremen","Westdeutschland","120","0.42922713005107","0.367248739820682","0.491205520281458"
"erwerbstätig","2013","Bremen","Ostdeutschland","","","",""
"erwerbstätig","2013","Nordrhein-Westfalen","Westdeutschland","3346","0.559676089893147","0.547628166288627","0.571724013497667"
"erwerbstätig","2013","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","2013","Hessen","Westdeutschland","1203","0.566770469379442","0.546282015432852","0.587258923326031"
"erwerbstätig","2013","Hessen","Ostdeutschland","","","",""
"erwerbstätig","2013","Rheinland-Pfalz,Saarland","Westdeutschland","921","0.560266923566504","0.537356016343499","0.583177830789509"
"erwerbstätig","2013","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","2013","Baden-Wuerttemberg","Westdeutschland","2094","0.555483431302914","0.539770799194154","0.571196063411675"
"erwerbstätig","2013","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","2013","Bayern","Westdeutschland","2783","0.575590439990966","0.561867346802207","0.589313533179724"
"erwerbstätig","2013","Bayern","Ostdeutschland","","","",""
"erwerbstätig","2013","Saarland","Westdeutschland","","","",""
"erwerbstätig","2013","Saarland","Ostdeutschland","","","",""
"erwerbstätig","2013","Berlin","Westdeutschland","356","0.547479688923457","0.510554440644165","0.584404937202749"
"erwerbstätig","2013","Berlin","Ostdeutschland","286","0.562039701451009","0.517975644570108","0.60610375833191"
"erwerbstätig","2013","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","2013","Brandenburg","Ostdeutschland","602","0.540937730008623","0.512061232484045","0.569814227533202"
"erwerbstätig","2013","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","2013","Mecklenburg-Vorpommern","Ostdeutschland","356","0.557052390278764","0.517761840324603","0.596342940232925"
"erwerbstätig","2013","Sachsen","Westdeutschland","","","",""
"erwerbstätig","2013","Sachsen","Ostdeutschland","1096","0.606657302178623","0.584152973382814","0.629161630974432"
"erwerbstätig","2013","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","2013","Sachsen-Anhalt","Ostdeutschland","611","0.553472766036018","0.52394665455967","0.582998877512365"
"erwerbstätig","2013","Thueringen","Westdeutschland","","","",""
"erwerbstätig","2013","Thueringen","Ostdeutschland","631","0.603021020477112","0.573539136120933","0.63250290483329"
"nicht erwerbstätig","2014","Schleswig-Holstein","Westdeutschland","361","0.444789245243072","0.413222072217953","0.47635641826819"
"nicht erwerbstätig","2014","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2014","Hamburg","Westdeutschland","159","0.3988781384738","0.353835736394139","0.443920540553461"
"nicht erwerbstätig","2014","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2014","Niedersachsen","Westdeutschland","1008","0.395266956293151","0.37670487847502","0.413829034111282"
"nicht erwerbstätig","2014","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2014","Bremen","Westdeutschland","92","0.454826471471517","0.388725157755569","0.520927785187465"
"nicht erwerbstätig","2014","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2014","Nordrhein-Westfalen","Westdeutschland","2068","0.380888704457954","0.368358920147586","0.393418488768321"
"nicht erwerbstätig","2014","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2014","Hessen","Westdeutschland","650","0.362822197501932","0.34140450603102","0.384239888972845"
"nicht erwerbstätig","2014","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2014","Rheinland-Pfalz,Saarland","Westdeutschland","609","0.405488468139218","0.381594291964947","0.429382644313488"
"nicht erwerbstätig","2014","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2014","Baden-Wuerttemberg","Westdeutschland","1059","0.366899676270341","0.350448439627212","0.38335091291347"
"nicht erwerbstätig","2014","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","2014","Bayern","Westdeutschland","1451","0.349260769226934","0.33531625728969","0.363205281164178"
"nicht erwerbstätig","2014","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2014","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","2014","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2014","Berlin","Westdeutschland","209","0.356059897941905","0.317157993184106","0.394961802699705"
"nicht erwerbstätig","2014","Berlin","Ostdeutschland","159","0.387545204495186","0.34138960354392","0.433700805446452"
"nicht erwerbstätig","2014","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2014","Brandenburg","Ostdeutschland","455","0.432896142667958","0.402826442652441","0.462965842683474"
"nicht erwerbstätig","2014","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2014","Mecklenburg-Vorpommern","Ostdeutschland","225","0.415080689213995","0.374523223850982","0.455638154577008"
"nicht erwerbstätig","2014","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2014","Sachsen","Ostdeutschland","602","0.370532824624793","0.347123488361538","0.393942160888049"
"nicht erwerbstätig","2014","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","2014","Sachsen-Anhalt","Ostdeutschland","385","0.440014005764322","0.408919863743653","0.471108147784992"
"nicht erwerbstätig","2014","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2014","Thueringen","Ostdeutschland","395","0.401948119873267","0.371800316933843","0.432095922812691"
"erwerbstätig","2014","Schleswig-Holstein","Westdeutschland","591","0.555210754756928","0.52364358173181","0.586777927782047"
"erwerbstätig","2014","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","2014","Hamburg","Westdeutschland","295","0.6011218615262","0.556079459446539","0.646164263605861"
"erwerbstätig","2014","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","2014","Niedersachsen","Westdeutschland","1657","0.604733043706849","0.586170965888718","0.62329512152498"
"erwerbstätig","2014","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","2014","Bremen","Westdeutschland","126","0.545173528528483","0.479072214812536","0.611274842244431"
"erwerbstätig","2014","Bremen","Ostdeutschland","","","",""
"erwerbstätig","2014","Nordrhein-Westfalen","Westdeutschland","3702","0.619111295542046","0.606581511231679","0.631641079852414"
"erwerbstätig","2014","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","2014","Hessen","Westdeutschland","1286","0.637177802498068","0.615760111027155","0.658595493968981"
"erwerbstätig","2014","Hessen","Ostdeutschland","","","",""
"erwerbstätig","2014","Rheinland-Pfalz,Saarland","Westdeutschland","1013","0.594511531860782","0.570617355686512","0.618405708035053"
"erwerbstätig","2014","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","2014","Baden-Wuerttemberg","Westdeutschland","2238","0.633100323729659","0.61664908708653","0.649551560372788"
"erwerbstätig","2014","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","2014","Bayern","Westdeutschland","3039","0.650739230773066","0.636794718835822","0.66468374271031"
"erwerbstätig","2014","Bayern","Ostdeutschland","","","",""
"erwerbstätig","2014","Saarland","Westdeutschland","","","",""
"erwerbstätig","2014","Saarland","Ostdeutschland","","","",""
"erwerbstätig","2014","Berlin","Westdeutschland","373","0.643940102058095","0.605038197300295","0.682842006815894"
"erwerbstätig","2014","Berlin","Ostdeutschland","269","0.612454795504814","0.566299194553548","0.65861039645608"
"erwerbstätig","2014","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","2014","Brandenburg","Ostdeutschland","588","0.567103857332042","0.537034157316526","0.597173557347559"
"erwerbstätig","2014","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","2014","Mecklenburg-Vorpommern","Ostdeutschland","342","0.584919310786005","0.544361845422992","0.625476776149018"
"erwerbstätig","2014","Sachsen","Westdeutschland","","","",""
"erwerbstätig","2014","Sachsen","Ostdeutschland","1033","0.629467175375207","0.606057839111951","0.652876511638462"
"erwerbstätig","2014","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","2014","Sachsen-Anhalt","Ostdeutschland","594","0.559985994235678","0.528891852215008","0.591080136256347"
"erwerbstätig","2014","Thueringen","Westdeutschland","","","",""
"erwerbstätig","2014","Thueringen","Ostdeutschland","621","0.598051880126733","0.56790407718731","0.628199683066157"
"nicht erwerbstätig","2015","Schleswig-Holstein","Westdeutschland","351","0.404990946885381","0.373183999654075","0.436797894116687"
"nicht erwerbstätig","2015","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2015","Hamburg","Westdeutschland","181","0.430389822634459","0.385626838746951","0.475152806521967"
"nicht erwerbstätig","2015","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2015","Niedersachsen","Westdeutschland","1100","0.400118782128269","0.381539101334141","0.418698462922396"
"nicht erwerbstätig","2015","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2015","Bremen","Westdeutschland","91","0.510199497523811","0.439673528354112","0.580725466693509"
"nicht erwerbstätig","2015","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2015","Nordrhein-Westfalen","Westdeutschland","2303","0.395840946555908","0.383163319168582","0.408518573943235"
"nicht erwerbstätig","2015","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2015","Hessen","Westdeutschland","730","0.361640743131619","0.340132333885312","0.383149152377927"
"nicht erwerbstätig","2015","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2015","Rheinland-Pfalz,Saarland","Westdeutschland","684","0.420696657007418","0.396862102705496","0.44453121130934"
"nicht erwerbstätig","2015","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2015","Baden-Wuerttemberg","Westdeutschland","1175","0.374823061382891","0.358239045124957","0.391407077640825"
"nicht erwerbstätig","2015","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","2015","Bayern","Westdeutschland","1614","0.346361014129188","0.332424969725474","0.360297058532902"
"nicht erwerbstätig","2015","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","2015","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","2015","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","2015","Berlin","Westdeutschland","233","0.393453047633151","0.353171834978027","0.433734260288276"
"nicht erwerbstätig","2015","Berlin","Ostdeutschland","184","0.405183995160523","0.359312888609485","0.45105510171156"
"nicht erwerbstätig","2015","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","2015","Brandenburg","Ostdeutschland","468","0.462151862022524","0.431719129658811","0.492584594386236"
"nicht erwerbstätig","2015","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","2015","Mecklenburg-Vorpommern","Ostdeutschland","221","0.381718552599735","0.341589525077715","0.421847580121755"
"nicht erwerbstätig","2015","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","2015","Sachsen","Ostdeutschland","575","0.352245990239403","0.328572744804688","0.375919235674118"
"nicht erwerbstätig","2015","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","2015","Sachsen-Anhalt","Ostdeutschland","393","0.479032566205983","0.446592875104457","0.511472257307509"
"nicht erwerbstätig","2015","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","2015","Thueringen","Ostdeutschland","414","0.400883779257615","0.370309636033312","0.431457922481919"
"erwerbstätig","2015","Schleswig-Holstein","Westdeutschland","564","0.595009053114619","0.563202105883313","0.626816000345925"
"erwerbstätig","2015","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","2015","Hamburg","Westdeutschland","289","0.569610177365541","0.524847193478033","0.614373161253049"
"erwerbstätig","2015","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","2015","Niedersachsen","Westdeutschland","1571","0.599881217871731","0.581301537077604","0.618460898665859"
"erwerbstätig","2015","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","2015","Bremen","Westdeutschland","102","0.489800502476189","0.419274533306491","0.560326471645888"
"erwerbstätig","2015","Bremen","Ostdeutschland","","","",""
"erwerbstätig","2015","Nordrhein-Westfalen","Westdeutschland","3413","0.604159053444092","0.591481426056765","0.616836680831418"
"erwerbstätig","2015","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","2015","Hessen","Westdeutschland","1187","0.638359256868381","0.616850847622073","0.659867666114688"
"erwerbstätig","2015","Hessen","Ostdeutschland","","","",""
"erwerbstätig","2015","Rheinland-Pfalz,Saarland","Westdeutschland","964","0.579303342992582","0.55546878869066","0.603137897294504"
"erwerbstätig","2015","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","2015","Baden-Wuerttemberg","Westdeutschland","2098","0.625176938617109","0.608592922359175","0.641760954875043"
"erwerbstätig","2015","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","2015","Bayern","Westdeutschland","2864","0.653638985870812","0.639702941467098","0.667575030274526"
"erwerbstätig","2015","Bayern","Ostdeutschland","","","",""
"erwerbstätig","2015","Saarland","Westdeutschland","","","",""
"erwerbstätig","2015","Saarland","Ostdeutschland","","","",""
"erwerbstätig","2015","Berlin","Westdeutschland","332","0.606546952366849","0.566265739711724","0.646828165021973"
"erwerbstätig","2015","Berlin","Ostdeutschland","256","0.594816004839477","0.54894489828844","0.640687111390515"
"erwerbstätig","2015","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","2015","Brandenburg","Ostdeutschland","563","0.537848137977477","0.507415405613764","0.568280870341189"
"erwerbstätig","2015","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","2015","Mecklenburg-Vorpommern","Ostdeutschland","342","0.618281447400265","0.578152419878245","0.658410474922285"
"erwerbstätig","2015","Sachsen","Westdeutschland","","","",""
"erwerbstätig","2015","Sachsen","Ostdeutschland","989","0.647754009760597","0.624080764325882","0.671427255195312"
"erwerbstätig","2015","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","2015","Sachsen-Anhalt","Ostdeutschland","518","0.520967433794017","0.488527742692491","0.553407124895543"
"erwerbstätig","2015","Thueringen","Westdeutschland","","","",""
"erwerbstätig","2015","Thueringen","Ostdeutschland","573","0.599116220742385","0.568542077518081","0.629690363966688"
"nicht erwerbstätig","2016","Schleswig-Holstein","Westdeutschland","474","0.396167970091145","0.366093430308546","0.426242509873745"
"nicht erwerbstätig","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","2016","Hamburg","Westdeutschland","185","0.422792943083278","0.37803657411863","0.467549312047927"
"nicht erwerbstätig","2016","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","2016","Niedersachsen","Westdeutschland","1240","0.387256954034934","0.369142686466304","0.405371221603563"
"nicht erwerbstätig","2016","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","2016","Bremen","Westdeutschland","134","0.55739490082469","0.493754945730641","0.62103485591874"
"nicht erwerbstätig","2016","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","2016","Nordrhein-Westfalen","Westdeutschland","2549","0.384688933685009","0.372229087285067","0.397148780084951"
"nicht erwerbstätig","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","2016","Hessen","Westdeutschland","783","0.367654478846314","0.345893701729714","0.389415255962915"
"nicht erwerbstätig","2016","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","2016","Rheinland-Pfalz,Saarland","Westdeutschland","810","0.393580219420611","0.370839875193278","0.416320563647945"
"nicht erwerbstätig","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
