"e11102","year","age_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"erwerbstätig","2002","35-65","Realschule","2816","0.798197373115807","0.784883889097098","0.811510857134515"
"erwerbstätig","2002","35-65","(Fach-)Abitur","823","0.771544175930215","0.745966597101178","0.797121754759252"
"erwerbstätig","2002","35-65","AkademikerIn","2982","0.849996742356236","0.837980210413187","0.862013274299286"
"erwerbstätig","2002","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2002","66 +","Hauptschule","87","0.0355185616049989","0.0281013251309032","0.0429357980790946"
"erwerbstätig","2002","66 +","Realschule","","","",""
"erwerbstätig","2002","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2002","66 +","AkademikerIn","78","0.116656463814864","0.0896562379136309","0.143656689716096"
"nicht erwerbstätig","2003","17-34","(noch) kein Abschluss","516","0.772057413934925","0.740268728661308","0.803846099208542"
"nicht erwerbstätig","2003","17-34","Hauptschule","288","0.244038478832135","0.220313041545618","0.267763916118653"
"nicht erwerbstätig","2003","17-34","Realschule","329","0.167012272937814","0.150192287839585","0.183832258036044"
"nicht erwerbstätig","2003","17-34","(Fach-)Abitur","362","0.264339792191833","0.239834617338278","0.288844967045387"
"nicht erwerbstätig","2003","17-34","AkademikerIn","59","0.113718520749202","0.0874947384177038","0.1399423030807"
"nicht erwerbstätig","2003","35-65","(noch) kein Abschluss","89","0.522799099178372","0.446354957327875","0.599243241028869"
"nicht erwerbstätig","2003","35-65","Hauptschule","1664","0.340363398726959","0.326918201375869","0.35380859607805"
"nicht erwerbstätig","2003","35-65","Realschule","668","0.199767124643182","0.186469750047856","0.213064499238508"
"nicht erwerbstätig","2003","35-65","(Fach-)Abitur","217","0.236547456892134","0.210378070895472","0.262716842888797"
"nicht erwerbstätig","2003","35-65","AkademikerIn","412","0.151323994283364","0.138942304149038","0.16370568441769"
"nicht erwerbstätig","2003","66 +","(noch) kein Abschluss","63","0.97416353036075","0.935595813400905","1.01273124732059"
"nicht erwerbstätig","2003","66 +","Hauptschule","2337","0.959693336939432","0.951870245399584","0.967516428479281"
"nicht erwerbstätig","2003","66 +","Realschule","392","0.94324567022083","0.92117051452158","0.965320825920081"
"nicht erwerbstätig","2003","66 +","(Fach-)Abitur","146","0.953012815554141","0.919482205342027","0.986543425766256"
"nicht erwerbstätig","2003","66 +","AkademikerIn","495","0.888977247045725","0.863254218550749","0.914700275540701"
"erwerbstätig","2003","17-34","(noch) kein Abschluss","153","0.227942586065075","0.196153900791459","0.259731271338692"
"erwerbstätig","2003","17-34","Hauptschule","971","0.755961521167865","0.732236083881347","0.779686958454382"
"erwerbstätig","2003","17-34","Realschule","1560","0.832987727062185","0.816167741963956","0.849807712160415"
"erwerbstätig","2003","17-34","(Fach-)Abitur","882","0.735660207808167","0.711155032954612","0.760165382661722"
"erwerbstätig","2003","17-34","AkademikerIn","504","0.886281479250798","0.8600576969193","0.912505261582296"
"erwerbstätig","2003","35-65","(noch) kein Abschluss","75","0.477200900821628","0.400756758971131","0.553645042672125"
"erwerbstätig","2003","35-65","Hauptschule","3107","0.65963660127304","0.64619140392195","0.673081798624131"
"erwerbstätig","2003","35-65","Realschule","2805","0.800232875356818","0.786935500761492","0.813530249952145"
"erwerbstätig","2003","35-65","(Fach-)Abitur","796","0.763452543107866","0.737283157111203","0.789621929104528"
"erwerbstätig","2003","35-65","AkademikerIn","2806","0.848676005716636","0.83629431558231","0.861057695850962"
"erwerbstätig","2003","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2003","66 +","Hauptschule","91","0.0403066630605675","0.0324835715207194","0.0481297546004157"
"erwerbstätig","2003","66 +","Realschule","30","0.0567543297791697","0.0346791740799193","0.0788294854784202"
"erwerbstätig","2003","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2003","66 +","AkademikerIn","78","0.111022752954275","0.0852997244592992","0.136745781449251"
"nicht erwerbstätig","2004","17-34","(noch) kein Abschluss","562","0.810549215966336","0.78120377068743","0.839894661245242"
"nicht erwerbstätig","2004","17-34","Hauptschule","271","0.259613745211421","0.234152523191103","0.28507496723174"
"nicht erwerbstätig","2004","17-34","Realschule","310","0.154883733758467","0.137879407260902","0.171888060256031"
"nicht erwerbstätig","2004","17-34","(Fach-)Abitur","381","0.295138744448662","0.269638926383755","0.320638562513569"
"nicht erwerbstätig","2004","17-34","AkademikerIn","53","0.0889097031507615","0.0649708430316984","0.112848563269825"
"nicht erwerbstätig","2004","35-65","(noch) kein Abschluss","77","0.4492879056092","0.371480141433185","0.527095669785215"
"nicht erwerbstätig","2004","35-65","Hauptschule","1522","0.330050847593427","0.316268965161966","0.343832730024887"
"nicht erwerbstätig","2004","35-65","Realschule","716","0.217003529696404","0.203236830575542","0.230770228817266"
"nicht erwerbstätig","2004","35-65","(Fach-)Abitur","204","0.21321277237815","0.187940879785847","0.238484664970454"
"nicht erwerbstätig","2004","35-65","AkademikerIn","400","0.150010497055258","0.1375008940217","0.162520100088817"
"nicht erwerbstätig","2004","66 +","(noch) kein Abschluss","65","0.966251237924935","0.923011341501942","1.00949113434793"
"nicht erwerbstätig","2004","66 +","Hauptschule","2367","0.959490783714851","0.951703223978155","0.967278343451546"
"nicht erwerbstätig","2004","66 +","Realschule","404","0.932482959362917","0.909038031329673","0.95592788739616"
"nicht erwerbstätig","2004","66 +","(Fach-)Abitur","152","0.945221503925958","0.909963319209391","0.980479688642525"
"nicht erwerbstätig","2004","66 +","AkademikerIn","537","0.88328705640146","0.85805437854678","0.90851973425614"
"erwerbstätig","2004","17-34","(noch) kein Abschluss","123","0.189450784033664","0.160105338754758","0.21879622931257"
"erwerbstätig","2004","17-34","Hauptschule","868","0.740386254788578","0.71492503276826","0.765847476808897"
"erwerbstätig","2004","17-34","Realschule","1429","0.845116266241533","0.828111939743969","0.862120592739098"
"erwerbstätig","2004","17-34","(Fach-)Abitur","848","0.704861255551338","0.679361437486431","0.730361073616245"
"erwerbstätig","2004","17-34","AkademikerIn","490","0.911090296849239","0.887151436730175","0.935029156968302"
"erwerbstätig","2004","35-65","(noch) kein Abschluss","80","0.5507120943908","0.472904330214785","0.628519858566815"
"erwerbstätig","2004","35-65","Hauptschule","2950","0.669949152406573","0.656167269975113","0.683731034838034"
"erwerbstätig","2004","35-65","Realschule","2728","0.782996470303596","0.769229771182734","0.796763169424458"
"erwerbstätig","2004","35-65","(Fach-)Abitur","805","0.786787227621849","0.761515335029546","0.812059120214153"
"erwerbstätig","2004","35-65","AkademikerIn","2730","0.849989502944742","0.837479899911183","0.8624991059783"
"erwerbstätig","2004","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2004","66 +","Hauptschule","95","0.0405092162851494","0.0327216565484544","0.0482967760218445"
"erwerbstätig","2004","66 +","Realschule","36","0.0675170406370833","0.0440721126038399","0.0909619686703267"
"erwerbstätig","2004","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2004","66 +","AkademikerIn","85","0.11671294359854","0.0914802657438598","0.14194562145322"
"nicht erwerbstätig","2005","17-34","(noch) kein Abschluss","568","0.796877728568453","0.766966771772665","0.826788685364242"
"nicht erwerbstätig","2005","17-34","Hauptschule","252","0.243951060102031","0.217736349503098","0.270165770700965"
"nicht erwerbstätig","2005","17-34","Realschule","280","0.157182424727029","0.139297719569401","0.175067129884657"
"nicht erwerbstätig","2005","17-34","(Fach-)Abitur","334","0.252376513147111","0.227205481544688","0.277547544749534"
"nicht erwerbstätig","2005","17-34","AkademikerIn","51","0.0875683727399694","0.0633197741358643","0.111816971344075"
"nicht erwerbstätig","2005","35-65","(noch) kein Abschluss","78","0.486904703187949","0.405549545425998","0.5682598609499"
"nicht erwerbstätig","2005","35-65","Hauptschule","1384","0.318036045235288","0.303805064529589","0.332267025940986"
"nicht erwerbstätig","2005","35-65","Realschule","658","0.198885485481133","0.185380753794858","0.212390217167409"
"nicht erwerbstätig","2005","35-65","(Fach-)Abitur","194","0.209152481014042","0.183805406952304","0.23449955507578"
"nicht erwerbstätig","2005","35-65","AkademikerIn","379","0.145556872014727","0.132897124603231","0.158216619426222"
"nicht erwerbstätig","2005","66 +","(noch) kein Abschluss","63","0.953580360957271","0.902433269586621","1.00472745232792"
"nicht erwerbstätig","2005","66 +","Hauptschule","2331","0.955859392520115","0.947685689547763","0.964033095492467"
"nicht erwerbstätig","2005","66 +","Realschule","408","0.947371183022302","0.926483622564445","0.968258743480158"
"nicht erwerbstätig","2005","66 +","(Fach-)Abitur","158","0.968673146593227","0.941930689575154","0.995415603611301"
"nicht erwerbstätig","2005","66 +","AkademikerIn","569","0.885252813215056","0.860992522094179","0.909513104335934"
"erwerbstätig","2005","17-34","(noch) kein Abschluss","127","0.203122271431547","0.173211314635758","0.233033228227335"
"erwerbstätig","2005","17-34","Hauptschule","779","0.756048939897969","0.729834229299035","0.782263650496902"
"erwerbstätig","2005","17-34","Realschule","1311","0.842817575272971","0.824932870115343","0.860702280430599"
"erwerbstätig","2005","17-34","(Fach-)Abitur","810","0.747623486852889","0.722452455250465","0.772794518455312"
"erwerbstätig","2005","17-34","AkademikerIn","471","0.91243162726003","0.888183028655925","0.936680225864136"
"erwerbstätig","2005","35-65","(noch) kein Abschluss","67","0.513095296812051","0.4317401390501","0.594450454574002"
"erwerbstätig","2005","35-65","Hauptschule","2730","0.681963954764712","0.667732974059014","0.696194935470411"
"erwerbstätig","2005","35-65","Realschule","2698","0.801114514518867","0.787609782832591","0.814619246205142"
"erwerbstätig","2005","35-65","(Fach-)Abitur","795","0.790847518985958","0.76550044492422","0.816194593047696"
"erwerbstätig","2005","35-65","AkademikerIn","2602","0.854443127985273","0.841783380573778","0.867102875396769"
"erwerbstätig","2005","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2005","66 +","Hauptschule","95","0.0441406074798852","0.0359669045075331","0.0523143104522374"
"erwerbstätig","2005","66 +","Realschule","31","0.0526288169776983","0.0317412565198419","0.0735163774355547"
"erwerbstätig","2005","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2005","66 +","AkademikerIn","94","0.114747186784944","0.0904868956640664","0.139007477905821"
"nicht erwerbstätig","2006","17-34","(noch) kein Abschluss","584","0.824095263538034","0.795330021362816","0.852860505713251"
"nicht erwerbstätig","2006","17-34","Hauptschule","294","0.272743774477162","0.245571287494638","0.299916261459686"
"nicht erwerbstätig","2006","17-34","Realschule","320","0.179405014775289","0.160557318362386","0.198252711188192"
"nicht erwerbstätig","2006","17-34","(Fach-)Abitur","390","0.298552440073405","0.272519054630407","0.324585825516403"
"nicht erwerbstätig","2006","17-34","AkademikerIn","73","0.130886127708802","0.103270435691751","0.158501819725854"
"nicht erwerbstätig","2006","35-65","(noch) kein Abschluss","75","0.547409411043571","0.46436365616813","0.630455165919012"
"nicht erwerbstätig","2006","35-65","Hauptschule","1426","0.320237897133299","0.306276326367295","0.334199467899304"
"nicht erwerbstätig","2006","35-65","Realschule","766","0.213571770414394","0.20029449330558","0.226849047523208"
"nicht erwerbstätig","2006","35-65","(Fach-)Abitur","210","0.193078557409087","0.169537884982545","0.216619229835628"
"nicht erwerbstätig","2006","35-65","AkademikerIn","405","0.135093341356452","0.123261075366004","0.1469256073469"
"nicht erwerbstätig","2006","66 +","(noch) kein Abschluss","78","0.941571122920459","0.890804122931684","0.992338122909233"
"nicht erwerbstätig","2006","66 +","Hauptschule","2687","0.955679131088173","0.948072355270193","0.963285906906153"
"nicht erwerbstätig","2006","66 +","Realschule","491","0.935712192599967","0.914831465979054","0.95659291922088"
"nicht erwerbstätig","2006","66 +","(Fach-)Abitur","178","0.942688604416482","0.909550946561847","0.975826262271116"
"nicht erwerbstätig","2006","66 +","AkademikerIn","686","0.893348937408539","0.871932866243652","0.914765008573426"
"erwerbstätig","2006","17-34","(noch) kein Abschluss","89","0.175904736461966","0.147139494286749","0.204669978637184"
"erwerbstätig","2006","17-34","Hauptschule","738","0.727256225522838","0.700083738540313","0.754428712505362"
"erwerbstätig","2006","17-34","Realschule","1272","0.820594985224711","0.801747288811808","0.839442681637614"
"erwerbstätig","2006","17-34","(Fach-)Abitur","797","0.701447559926595","0.675414174483598","0.727480945369593"
"erwerbstätig","2006","17-34","AkademikerIn","500","0.869113872291198","0.841498180274146","0.896729564308249"
"erwerbstätig","2006","35-65","(noch) kein Abschluss","63","0.452590588956429","0.369544834080988","0.53563634383187"
"erwerbstätig","2006","35-65","Hauptschule","2864","0.679762102866701","0.665800532100697","0.693723673632705"
"erwerbstätig","2006","35-65","Realschule","2894","0.786428229585606","0.773150952476792","0.79970550669442"
"erwerbstätig","2006","35-65","(Fach-)Abitur","870","0.806921442590913","0.783380770164371","0.830462115017455"
"erwerbstätig","2006","35-65","AkademikerIn","2801","0.864906658643548","0.8530743926531","0.876738924633996"
"erwerbstätig","2006","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2006","66 +","Hauptschule","125","0.0443208689118272","0.0367140930938473","0.051927644729807"
"erwerbstätig","2006","66 +","Realschule","39","0.0642878074000331","0.0434070807791201","0.0851685340209462"
"erwerbstätig","2006","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2006","66 +","AkademikerIn","112","0.106651062591461","0.0852349914265743","0.128067133756348"
"nicht erwerbstätig","2007","17-34","(noch) kein Abschluss","590","0.852145562995053","0.825147156878939","0.879143969111166"
"nicht erwerbstätig","2007","17-34","Hauptschule","213","0.231929802529924","0.203835563159799","0.260024041900048"
"nicht erwerbstätig","2007","17-34","Realschule","301","0.207581220649315","0.186441716481008","0.228720724817621"
"nicht erwerbstätig","2007","17-34","(Fach-)Abitur","360","0.284336734785394","0.258104833216562","0.310568636354226"
"nicht erwerbstätig","2007","17-34","AkademikerIn","56","0.11358725071187","0.0871646233738815","0.14000987804986"
"nicht erwerbstätig","2007","35-65","(noch) kein Abschluss","59","0.533888616539769","0.442315952141156","0.625461280938383"
"nicht erwerbstätig","2007","35-65","Hauptschule","1202","0.310239802431766","0.295516279088749","0.324963325774783"
"nicht erwerbstätig","2007","35-65","Realschule","690","0.205039648201542","0.191608521602217","0.218470774800866"
"nicht erwerbstätig","2007","35-65","(Fach-)Abitur","192","0.187870209696948","0.164027234930323","0.211713184463573"
"nicht erwerbstätig","2007","35-65","AkademikerIn","383","0.133032104931795","0.120919867972367","0.145144341891224"
"nicht erwerbstätig","2007","66 +","(noch) kein Abschluss","61","0.926816426712254","0.863503107904447","0.99012974552006"
"nicht erwerbstätig","2007","66 +","Hauptschule","2583","0.950536354951707","0.942360506304657","0.958712203598758"
"nicht erwerbstätig","2007","66 +","Realschule","513","0.944357128857548","0.92519959316087","0.963514664554227"
"nicht erwerbstätig","2007","66 +","(Fach-)Abitur","187","0.958021910682797","0.929875058012328","0.986168763353265"
"nicht erwerbstätig","2007","66 +","AkademikerIn","710","0.896095997006978","0.875147026033351","0.917044967980605"
"erwerbstätig","2007","17-34","(noch) kein Abschluss","74","0.147854437004947","0.120856030888834","0.174852843121061"
"erwerbstätig","2007","17-34","Hauptschule","654","0.768070197470076","0.739975958099952","0.796164436840201"
"erwerbstätig","2007","17-34","Realschule","1113","0.792418779350685","0.771279275182379","0.813558283518992"
"erwerbstätig","2007","17-34","(Fach-)Abitur","776","0.715663265214606","0.689431363645774","0.741895166783438"
"erwerbstätig","2007","17-34","AkademikerIn","498","0.88641274928813","0.85999012195014","0.912835376626119"
"erwerbstätig","2007","35-65","(noch) kein Abschluss","55","0.466111383460231","0.374538719061617","0.557684047858845"
"erwerbstätig","2007","35-65","Hauptschule","2590","0.689760197568234","0.675036674225217","0.704483720911251"
"erwerbstätig","2007","35-65","Realschule","2781","0.794960351798458","0.781529225199133","0.808391478397783"
"erwerbstätig","2007","35-65","(Fach-)Abitur","839","0.812129790303052","0.788286815536427","0.835972765069677"
"erwerbstätig","2007","35-65","AkademikerIn","2637","0.866967895068205","0.854855658108776","0.879080132027633"
"erwerbstätig","2007","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2007","66 +","Hauptschule","119","0.0494636450482927","0.0412877964012421","0.0576394936953434"
"erwerbstätig","2007","66 +","Realschule","37","0.0556428711424516","0.0364853354457729","0.0748004068391304"
"erwerbstätig","2007","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2007","66 +","AkademikerIn","105","0.103904002993022","0.0829550320193949","0.124852973966649"
"nicht erwerbstätig","2008","17-34","(noch) kein Abschluss","502","0.817534084092665","0.786395550224781","0.848672617960548"
"nicht erwerbstätig","2008","17-34","Hauptschule","165","0.206213231798606","0.177277243877255","0.235149219719957"
"nicht erwerbstätig","2008","17-34","Realschule","253","0.194870608833895","0.173297177922761","0.216444039745028"
"nicht erwerbstätig","2008","17-34","(Fach-)Abitur","324","0.302354491387324","0.273931273914117","0.330777708860531"
"nicht erwerbstätig","2008","17-34","AkademikerIn","58","0.110135525140949","0.0834074039706095","0.136863646311288"
"nicht erwerbstätig","2008","35-65","(noch) kein Abschluss","50","0.510124386436104","0.412146279527008","0.6081024933452"
"nicht erwerbstätig","2008","35-65","Hauptschule","1042","0.293860838404744","0.278684629474506","0.309037047334982"
"nicht erwerbstätig","2008","35-65","Realschule","610","0.184685129015915","0.171447689940927","0.197922568090902"
"nicht erwerbstätig","2008","35-65","(Fach-)Abitur","167","0.167070903013148","0.143798354648625","0.190343451377672"
"nicht erwerbstätig","2008","35-65","AkademikerIn","342","0.117641061248547","0.105698936071069","0.129583186426025"
"nicht erwerbstätig","2008","66 +","(noch) kein Abschluss","53","0.974535560556102","0.932903045098085","1.01616807601412"
"nicht erwerbstätig","2008","66 +","Hauptschule","2503","0.946022668678303","0.937379814092142","0.954665523264464"
"nicht erwerbstätig","2008","66 +","Realschule","511","0.938579467745647","0.918513548561787","0.958645386929508"
"nicht erwerbstätig","2008","66 +","(Fach-)Abitur","177","0.961567835753757","0.933791396955708","0.989344274551807"
"nicht erwerbstätig","2008","66 +","AkademikerIn","752","0.884167224783055","0.8628896983055","0.90544475126061"
"erwerbstätig","2008","17-34","(noch) kein Abschluss","89","0.182465915907335","0.151327382039452","0.213604449775219"
"erwerbstätig","2008","17-34","Hauptschule","586","0.793786768201394","0.764850780280043","0.822722756122745"
"erwerbstätig","2008","17-34","Realschule","1042","0.805129391166105","0.783555960254972","0.826702822077239"
"erwerbstätig","2008","17-34","(Fach-)Abitur","679","0.697645508612676","0.669222291139469","0.726068726085883"
"erwerbstätig","2008","17-34","AkademikerIn","469","0.889864474859051","0.863136353688712","0.91659259602939"
"erwerbstätig","2008","35-65","(noch) kein Abschluss","50","0.489875613563896","0.3918975066548","0.587853720472992"
"erwerbstätig","2008","35-65","Hauptschule","2419","0.706139161595256","0.690962952665018","0.721315370525494"
"erwerbstätig","2008","35-65","Realschule","2691","0.815314870984085","0.802077431909098","0.828552310059073"
"erwerbstätig","2008","35-65","(Fach-)Abitur","820","0.832929096986852","0.809656548622328","0.856201645351376"
"erwerbstätig","2008","35-65","AkademikerIn","2454","0.882358938751453","0.870416813573975","0.894301063928931"
"erwerbstätig","2008","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2008","66 +","Hauptschule","123","0.0539773313216972","0.0453344767355364","0.062620185907858"
"erwerbstätig","2008","66 +","Realschule","39","0.0614205322543526","0.0413546130704921","0.0814864514382131"
"erwerbstätig","2008","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2008","66 +","AkademikerIn","117","0.115832775216945","0.0945552487393898","0.1371103016945"
"nicht erwerbstätig","2009","17-34","(noch) kein Abschluss","452","0.814639662060383","0.781588098293275","0.847691225827492"
"nicht erwerbstätig","2009","17-34","Hauptschule","145","0.206345048134354","0.175330025133211","0.237360071135497"
"nicht erwerbstätig","2009","17-34","Realschule","186","0.152355418410533","0.13147626875465","0.173234568066417"
"nicht erwerbstätig","2009","17-34","(Fach-)Abitur","284","0.269988225121487","0.241316381423506","0.298660068819468"
"nicht erwerbstätig","2009","17-34","AkademikerIn","43","0.0893214751008455","0.0651765319501523","0.113466418251539"
"nicht erwerbstätig","2009","35-65","(noch) kein Abschluss","42","0.482193331987593","0.380087958811061","0.584298705164124"
"nicht erwerbstätig","2009","35-65","Hauptschule","880","0.279767575821498","0.263937821989103","0.295597329653894"
"nicht erwerbstätig","2009","35-65","Realschule","554","0.173251297805462","0.160003175536452","0.186499420074471"
"nicht erwerbstätig","2009","35-65","(Fach-)Abitur","152","0.161409675263191","0.137584282992039","0.185235067534343"
"nicht erwerbstätig","2009","35-65","AkademikerIn","290","0.0980063797539408","0.0866172071076641","0.109395552400217"
"nicht erwerbstätig","2009","66 +","(noch) kein Abschluss","52","0.977340619421607","0.937649056306017","1.0170321825372"
"nicht erwerbstätig","2009","66 +","Hauptschule","2354","0.937069362218482","0.927535014031325","0.946603710405639"
"nicht erwerbstätig","2009","66 +","Realschule","507","0.923523473069879","0.901472942732668","0.945574003407091"
"nicht erwerbstätig","2009","66 +","(Fach-)Abitur","161","0.978310969109936","0.9562841398549","1.00033779836497"
"nicht erwerbstätig","2009","66 +","AkademikerIn","764","0.867125576831512","0.844711449688813","0.88953970397421"
"erwerbstätig","2009","17-34","(noch) kein Abschluss","79","0.185360337939617","0.152308774172508","0.218411901706725"
"erwerbstätig","2009","17-34","Hauptschule","509","0.793654951865646","0.762639928864503","0.824669974866789"
"erwerbstätig","2009","17-34","Realschule","952","0.847644581589467","0.826765431933583","0.86852373124535"
"erwerbstätig","2009","17-34","(Fach-)Abitur","637","0.730011774878513","0.701339931180532","0.758683618576494"
"erwerbstätig","2009","17-34","AkademikerIn","493","0.910678524899154","0.886533581748461","0.934823468049848"
"erwerbstätig","2009","35-65","(noch) kein Abschluss","50","0.517806668012407","0.415701294835876","0.619912041188938"
"erwerbstätig","2009","35-65","Hauptschule","2209","0.720232424178502","0.704402670346106","0.736062178010897"
"erwerbstätig","2009","35-65","Realschule","2581","0.826748702194538","0.813500579925529","0.839996824463548"
"erwerbstätig","2009","35-65","(Fach-)Abitur","764","0.838590324736809","0.814764932465657","0.862415717007961"
"erwerbstätig","2009","35-65","AkademikerIn","2328","0.901993620246059","0.890604447599783","0.913382792892336"
"erwerbstätig","2009","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2009","66 +","Hauptschule","138","0.0629306377815177","0.0533962895943606","0.0724649859686747"
"erwerbstätig","2009","66 +","Realschule","51","0.0764765269301206","0.0544259965929095","0.0985270572673317"
"erwerbstätig","2009","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2009","66 +","AkademikerIn","117","0.132874423168488","0.11046029602579","0.155288550311187"
"nicht erwerbstätig","2010","17-34","(noch) kein Abschluss","718","0.829879266960051","0.804530143433089","0.855228390487012"
"nicht erwerbstätig","2010","17-34","Hauptschule","516","0.244989023355475","0.222338765508061","0.26763928120289"
"nicht erwerbstätig","2010","17-34","Realschule","483","0.171833513256858","0.155366471455293","0.188300555058423"
"nicht erwerbstätig","2010","17-34","(Fach-)Abitur","448","0.269667579087036","0.245932824640353","0.293402333533719"
"nicht erwerbstätig","2010","17-34","AkademikerIn","124","0.0958965788556592","0.07683872306213","0.114954434649188"
"nicht erwerbstätig","2010","35-65","(noch) kein Abschluss","85","0.504685005279081","0.430181624902673","0.579188385655489"
"nicht erwerbstätig","2010","35-65","Hauptschule","1044","0.276475434843019","0.262309008000647","0.290641861685391"
"nicht erwerbstätig","2010","35-65","Realschule","756","0.151942609216075","0.141125024150607","0.162760194281543"
"nicht erwerbstätig","2010","35-65","(Fach-)Abitur","291","0.153015593251714","0.135087754606169","0.170943431897259"
"nicht erwerbstätig","2010","35-65","AkademikerIn","416","0.103432081864752","0.093431612960432","0.113432550769072"
"nicht erwerbstätig","2010","66 +","(noch) kein Abschluss","48","0.967576268699101","0.918481277247791","1.01667126015041"
"nicht erwerbstätig","2010","66 +","Hauptschule","2191","0.938843152689943","0.929086425983539","0.948599879396346"
"nicht erwerbstätig","2010","66 +","Realschule","531","0.928813647650915","0.907887139918231","0.9497401553836"
"nicht erwerbstätig","2010","66 +","(Fach-)Abitur","161","0.96272869234218","0.934253746739644","0.991203637944716"
"nicht erwerbstätig","2010","66 +","AkademikerIn","777","0.87724152457697","0.855766325272497","0.898716723881442"
"erwerbstätig","2010","17-34","(noch) kein Abschluss","126","0.170120733039949","0.144771609512988","0.195469856566911"
"erwerbstätig","2010","17-34","Hauptschule","869","0.755010976644525","0.73236071879711","0.777661234491939"
"erwerbstätig","2010","17-34","Realschule","1533","0.828166486743142","0.811699444941577","0.844633528544707"
"erwerbstätig","2010","17-34","(Fach-)Abitur","895","0.730332420912964","0.706597666466281","0.754067175359647"
"erwerbstätig","2010","17-34","AkademikerIn","793","0.904103421144341","0.885045565350812","0.92316127693787"
"erwerbstätig","2010","35-65","(noch) kein Abschluss","88","0.495314994720919","0.420811614344511","0.569818375097327"
"erwerbstätig","2010","35-65","Hauptschule","2785","0.723524565156981","0.709358138314609","0.737690991999353"
"erwerbstätig","2010","35-65","Realschule","3474","0.848057390783925","0.837239805718457","0.858874975849393"
"erwerbstätig","2010","35-65","(Fach-)Abitur","1258","0.846984406748286","0.829056568102741","0.864912245393831"
"erwerbstätig","2010","35-65","AkademikerIn","3146","0.896567918135248","0.886567449230928","0.906568387039568"
"erwerbstätig","2010","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2010","66 +","Hauptschule","126","0.0611568473100575","0.0514001206036537","0.0709135740164612"
"erwerbstätig","2010","66 +","Realschule","49","0.0711863523490848","0.0502598446164003","0.0921128600817693"
"erwerbstätig","2010","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2010","66 +","AkademikerIn","120","0.12275847542303","0.101283276118558","0.144233674727503"
"nicht erwerbstätig","2011","17-34","(noch) kein Abschluss","868","0.813645034881589","0.789771835972187","0.83751823379099"
"nicht erwerbstätig","2011","17-34","Hauptschule","494","0.234475005941592","0.212032345835965","0.256917666047218"
"nicht erwerbstätig","2011","17-34","Realschule","464","0.148996336963841","0.133331663511377","0.164661010416304"
"nicht erwerbstätig","2011","17-34","(Fach-)Abitur","494","0.293217299027036","0.269858086651169","0.316576511402903"
"nicht erwerbstätig","2011","17-34","AkademikerIn","135","0.106912349020172","0.0869343810121211","0.126890317028223"
"nicht erwerbstätig","2011","35-65","(noch) kein Abschluss","109","0.479333024211539","0.413911181312335","0.544754867110744"
"nicht erwerbstätig","2011","35-65","Hauptschule","1318","0.276014236308888","0.263194652912446","0.288833819705331"
"nicht erwerbstätig","2011","35-65","Realschule","901","0.146565833682348","0.13696691486484","0.156164752499857"
"nicht erwerbstätig","2011","35-65","(Fach-)Abitur","347","0.132728615474674","0.117634936319684","0.147822294629665"
"nicht erwerbstätig","2011","35-65","AkademikerIn","491","0.104831530548115","0.0955703415406266","0.114092719555603"
"nicht erwerbstätig","2011","66 +","(noch) kein Abschluss","73","0.980952092228847","0.949807706479412","1.01209647797828"
"nicht erwerbstätig","2011","66 +","Hauptschule","2786","0.940621466437279","0.932093229457774","0.949149703416785"
"nicht erwerbstätig","2011","66 +","Realschule","708","0.928575368247571","0.910313971321441","0.946836765173701"
"nicht erwerbstätig","2011","66 +","(Fach-)Abitur","215","0.912126375952662","0.87592951279274","0.948323239112583"
"nicht erwerbstätig","2011","66 +","AkademikerIn","945","0.861053504891194","0.840519497707566","0.881587512074823"
"erwerbstätig","2011","17-34","(noch) kein Abschluss","154","0.186354965118411","0.16248176620901","0.210228164027813"
"erwerbstätig","2011","17-34","Hauptschule","875","0.765524994058408","0.743082333952782","0.787967654164035"
"erwerbstätig","2011","17-34","Realschule","1521","0.851003663036159","0.835338989583695","0.866668336488623"
"erwerbstätig","2011","17-34","(Fach-)Abitur","965","0.706782700972964","0.683423488597097","0.730141913348831"
"erwerbstätig","2011","17-34","AkademikerIn","784","0.893087650979828","0.873109682971777","0.913065618987879"
