"e11102","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2009","Hauptschule","männlich","1372","0.424601915059674","0.406979069250592","0.442224760868757"
"nicht erwerbstätig","2009","Hauptschule","weiblich","2007","0.619381758911506","0.602593071898761","0.636170445924252"
"nicht erwerbstätig","2009","Realschule","männlich","383","0.186974834265692","0.170009960193957","0.203939708337426"
"nicht erwerbstätig","2009","Realschule","weiblich","864","0.325519888563136","0.308170372567713","0.342869404558559"
"erwerbstätig","2010","(Fach-)Abitur","männlich","973","0.72372912504702","0.698940715591696","0.748517534502343"
"erwerbstätig","2010","(Fach-)Abitur","weiblich","1189","0.708876883328264","0.687960203562042","0.729793563094486"
"erwerbstätig","2010","(noch) kein Abschluss","männlich","138","0.259587366476273","0.221686842163935","0.297487890788611"
"erwerbstätig","2010","(noch) kein Abschluss","weiblich","78","0.177142980399711","0.145322283398399","0.208963677401023"
"erwerbstätig","2010","AkademikerIn","männlich","2112","0.720229481526583","0.703509991202797","0.736948971850368"
"erwerbstätig","2010","AkademikerIn","weiblich","1947","0.744115341007924","0.727365147473998","0.760865534541849"
"erwerbstätig","2010","Hauptschule","männlich","2278","0.574020997447333","0.557978955617337","0.590063039277329"
"erwerbstätig","2010","Hauptschule","weiblich","1502","0.371004579016423","0.355806466812625","0.386202691220221"
"erwerbstätig","2010","Realschule","männlich","2209","0.807195321528145","0.79222034602837","0.822170297027921"
"erwerbstätig","2010","Realschule","weiblich","2847","0.680955275851784","0.666791256746384","0.695119294957183"
"nicht erwerbstätig","2010","(Fach-)Abitur","männlich","277","0.27627087495298","0.251482465497657","0.301059284408304"
"nicht erwerbstätig","2010","(Fach-)Abitur","weiblich","623","0.291123116671736","0.270206436905514","0.312039796437958"
"nicht erwerbstätig","2010","(noch) kein Abschluss","männlich","376","0.740412633523727","0.702512109211389","0.778313157836065"
"nicht erwerbstätig","2010","(noch) kein Abschluss","weiblich","475","0.822857019600289","0.791036322598977","0.854677716601602"
"nicht erwerbstätig","2010","AkademikerIn","männlich","657","0.279770518473417","0.263051028149632","0.296490008797203"
"nicht erwerbstätig","2010","AkademikerIn","weiblich","660","0.255884658992077","0.239134465458151","0.272634852526003"
"nicht erwerbstätig","2010","Hauptschule","männlich","1372","0.425979002552667","0.409936960722671","0.442021044382663"
"nicht erwerbstätig","2010","Hauptschule","weiblich","2379","0.628995420983577","0.613797308779779","0.644193533187375"
"nicht erwerbstätig","2010","Realschule","männlich","457","0.192804678471855","0.177829702972079","0.207779653971631"
"nicht erwerbstätig","2010","Realschule","weiblich","1313","0.319044724148216","0.304880705042817","0.333208743253616"
"erwerbstätig","2011","(Fach-)Abitur","männlich","1124","0.752786219441611","0.730566632648648","0.775005806234574"
"erwerbstätig","2011","(Fach-)Abitur","weiblich","1455","0.698110825782573","0.678870622529067","0.717351029036078"
"erwerbstätig","2011","(noch) kein Abschluss","männlich","157","0.298445985543796","0.262884248935136","0.334007722152456"
"erwerbstätig","2011","(noch) kein Abschluss","weiblich","113","0.173063377389439","0.144713006778789","0.20141374800009"
"erwerbstätig","2011","AkademikerIn","männlich","2419","0.734127569686974","0.718837092794119","0.74941804657983"
"erwerbstätig","2011","AkademikerIn","weiblich","2222","0.733304993435347","0.717493400822909","0.749116586047786"
"erwerbstätig","2011","Hauptschule","männlich","2559","0.566610411746651","0.551817945338493","0.58140287815481"
"erwerbstätig","2011","Hauptschule","weiblich","1833","0.364252540495274","0.350464099028298","0.37804098196225"
"erwerbstätig","2011","Realschule","männlich","2528","0.809176539289954","0.795299070541378","0.823054008038529"
"erwerbstätig","2011","Realschule","weiblich","3363","0.690685019350032","0.677722161497944","0.70364787720212"
"nicht erwerbstätig","2011","(Fach-)Abitur","männlich","324","0.247213780558389","0.224994193765426","0.269433367351352"
"nicht erwerbstätig","2011","(Fach-)Abitur","weiblich","732","0.301889174217427","0.282648970963922","0.321129377470933"
"nicht erwerbstätig","2011","(noch) kein Abschluss","männlich","479","0.701554014456204","0.665992277847544","0.737115751064864"
"nicht erwerbstätig","2011","(noch) kein Abschluss","weiblich","571","0.826936622610561","0.79858625199991","0.855286993221211"
"nicht erwerbstätig","2011","AkademikerIn","männlich","788","0.265872430313026","0.25058195342017","0.281162907205881"
"nicht erwerbstätig","2011","AkademikerIn","weiblich","783","0.266695006564653","0.250883413952214","0.282506599177091"
"nicht erwerbstätig","2011","Hauptschule","männlich","1752","0.433389588253349","0.41859712184519","0.448182054661507"
"nicht erwerbstätig","2011","Hauptschule","weiblich","2846","0.635747459504726","0.62195901803775","0.649535900971702"
"nicht erwerbstätig","2011","Realschule","männlich","552","0.190823460710046","0.176945991961471","0.204700929458622"
"nicht erwerbstätig","2011","Realschule","weiblich","1521","0.309314980649968","0.29635212279788","0.322277838502056"
"erwerbstätig","2012","(Fach-)Abitur","männlich","1098","0.752388359981702","0.729985942276826","0.774790777686578"
"erwerbstätig","2012","(Fach-)Abitur","weiblich","1479","0.70798244436264","0.688677342780023","0.727287545945257"
"erwerbstätig","2012","(noch) kein Abschluss","männlich","166","0.300892676057058","0.264906679792892","0.336878672321225"
"erwerbstätig","2012","(noch) kein Abschluss","weiblich","123","0.204474310268034","0.174723950577858","0.23422466995821"
"erwerbstätig","2012","AkademikerIn","männlich","2333","0.732713194374286","0.717256467702807","0.748169921045765"
"erwerbstätig","2012","AkademikerIn","weiblich","2249","0.726877953129822","0.710926000655712","0.742829905603932"
"erwerbstätig","2012","Hauptschule","männlich","2478","0.566550602778917","0.551597480561698","0.581503724996136"
"erwerbstätig","2012","Hauptschule","weiblich","1816","0.371182204411455","0.35704622052426","0.38531818829865"
"erwerbstätig","2012","Realschule","männlich","2441","0.788779936670867","0.774343709926229","0.803216163415505"
"erwerbstätig","2012","Realschule","weiblich","3298","0.68680358216551","0.673591884307079","0.700015280023941"
"nicht erwerbstätig","2012","(Fach-)Abitur","männlich","328","0.247611640018298","0.225209222313422","0.270014057723174"
"nicht erwerbstätig","2012","(Fach-)Abitur","weiblich","652","0.29201755563736","0.272712454054743","0.311322657219977"
"nicht erwerbstätig","2012","(noch) kein Abschluss","männlich","458","0.699107323942942","0.663121327678775","0.735093320207108"
"nicht erwerbstätig","2012","(noch) kein Abschluss","weiblich","583","0.795525689731966","0.76577533004179","0.825276049422142"
"nicht erwerbstätig","2012","AkademikerIn","männlich","816","0.267286805625714","0.251830078954235","0.282743532297193"
"nicht erwerbstätig","2012","AkademikerIn","weiblich","748","0.273122046870178","0.257170094396068","0.289073999344288"
"nicht erwerbstätig","2012","Hauptschule","männlich","1741","0.433449397221083","0.418496275003864","0.448402519438302"
"nicht erwerbstätig","2012","Hauptschule","weiblich","2671","0.628817795588545","0.61468181170135","0.64295377947574"
"nicht erwerbstätig","2012","Realschule","männlich","630","0.211220063329133","0.196783836584495","0.225656290073771"
"nicht erwerbstätig","2012","Realschule","weiblich","1436","0.31319641783449","0.299984719976059","0.326408115692921"
"erwerbstätig","2013","(Fach-)Abitur","männlich","1048","0.642804248367713","0.621057156725311","0.664551340010114"
"erwerbstätig","2013","(Fach-)Abitur","weiblich","1410","0.620464295387571","0.601811405192209","0.639117185582933"
"erwerbstätig","2013","(noch) kein Abschluss","männlich","149","0.204023207300113","0.176819738123622","0.231226676476604"
"erwerbstätig","2013","(noch) kein Abschluss","weiblich","127","0.180928006374471","0.15601206156042","0.205843951188522"
"erwerbstätig","2013","AkademikerIn","männlich","2190","0.663725351880916","0.647937969194495","0.679512734567337"
"erwerbstätig","2013","AkademikerIn","weiblich","2197","0.670773901026633","0.655028878198499","0.686518923854768"
"erwerbstätig","2013","Hauptschule","männlich","2213","0.492911653481889","0.478495365102132","0.507327941861646"
"erwerbstätig","2013","Hauptschule","weiblich","1697","0.338748760418187","0.325423414464201","0.352074106372173"
"erwerbstätig","2013","Realschule","männlich","2262","0.747243463666988","0.731947407558632","0.762539519775345"
"erwerbstätig","2013","Realschule","weiblich","3144","0.655012160278938","0.641495103105377","0.6685292174525"
"nicht erwerbstätig","2013","(Fach-)Abitur","männlich","817","0.357195751632287","0.335448659989886","0.378942843274689"
"nicht erwerbstätig","2013","(Fach-)Abitur","weiblich","1190","0.379535704612429","0.360882814417067","0.398188594807791"
"nicht erwerbstätig","2013","(noch) kein Abschluss","männlich","694","0.795976792699887","0.768773323523396","0.823180261876378"
"nicht erwerbstätig","2013","(noch) kein Abschluss","weiblich","790","0.819071993625529","0.794156048811478","0.84398793843958"
"nicht erwerbstätig","2013","AkademikerIn","männlich","1250","0.336274648119084","0.320487265432663","0.352062030805505"
"nicht erwerbstätig","2013","AkademikerIn","weiblich","1225","0.329226098973367","0.313481076145232","0.344971121801501"
"nicht erwerbstätig","2013","Hauptschule","männlich","2407","0.507088346518111","0.492672058138354","0.521504634897867"
"nicht erwerbstätig","2013","Hauptschule","weiblich","3149","0.661251239581813","0.647925893627826","0.674576585535799"
"nicht erwerbstätig","2013","Realschule","männlich","839","0.252756536333012","0.237460480224655","0.268052592441368"
"nicht erwerbstätig","2013","Realschule","weiblich","1607","0.344987839721062","0.3314707825475","0.358504896894623"
"erwerbstätig","2014","(Fach-)Abitur","männlich","1291","0.743530402455634","0.722729272717839","0.764331532193429"
"erwerbstätig","2014","(Fach-)Abitur","weiblich","1622","0.726743452773184","0.708374954066439","0.745111951479929"
"erwerbstätig","2014","(noch) kein Abschluss","männlich","173","0.252624187634961","0.219820314248337","0.285428061021586"
"erwerbstätig","2014","(noch) kein Abschluss","weiblich","171","0.239782906070454","0.209508241727923","0.270057570412985"
"erwerbstätig","2014","AkademikerIn","männlich","2285","0.731839970053086","0.716245438644849","0.747434501461322"
"erwerbstätig","2014","AkademikerIn","weiblich","2370","0.739030373711376","0.723637834229619","0.754422913193133"
"erwerbstätig","2014","Hauptschule","männlich","2416","0.553653426469242","0.538326369755275","0.568980483183209"
"erwerbstätig","2014","Hauptschule","weiblich","1846","0.37540257541269","0.360792899435214","0.390012251390167"
"erwerbstätig","2014","Realschule","männlich","2180","0.777123581813782","0.761675348852105","0.792571814775459"
"erwerbstätig","2014","Realschule","weiblich","2893","0.658161139710802","0.643749079520923","0.67257319990068"
"nicht erwerbstätig","2014","(Fach-)Abitur","männlich","402","0.256469597544366","0.235668467806571","0.277270727282161"
"nicht erwerbstätig","2014","(Fach-)Abitur","weiblich","639","0.273256547226816","0.254888048520071","0.291625045933561"
"nicht erwerbstätig","2014","(noch) kein Abschluss","männlich","501","0.747375812365039","0.714571938978414","0.780179685751663"
"nicht erwerbstätig","2014","(noch) kein Abschluss","weiblich","593","0.760217093929546","0.729942429587015","0.790491758272077"
"nicht erwerbstätig","2014","AkademikerIn","männlich","815","0.268160029946914","0.252565498538678","0.283754561355151"
"nicht erwerbstätig","2014","AkademikerIn","weiblich","757","0.260969626288624","0.245577086806867","0.276362165770381"
"nicht erwerbstätig","2014","Hauptschule","männlich","1625","0.446346573530758","0.431019516816791","0.461673630244725"
"nicht erwerbstätig","2014","Hauptschule","weiblich","2374","0.62459742458731","0.609987748609833","0.639207100564786"
"nicht erwerbstätig","2014","Realschule","männlich","608","0.222876418186218","0.207428185224541","0.238324651147895"
"nicht erwerbstätig","2014","Realschule","weiblich","1268","0.341838860289198","0.32742680009932","0.356250920479077"
"erwerbstätig","2015","(Fach-)Abitur","männlich","1197","0.71618947800515","0.695215677798262","0.737163278212038"
"erwerbstätig","2015","(Fach-)Abitur","weiblich","1554","0.709838552735357","0.691666485706986","0.728010619763729"
"erwerbstätig","2015","(noch) kein Abschluss","männlich","152","0.305543846624948","0.268868775473247","0.342218917776648"
"erwerbstätig","2015","(noch) kein Abschluss","weiblich","135","0.228780917314807","0.198897794130269","0.258664040499345"
"erwerbstätig","2015","AkademikerIn","männlich","2177","0.706408898711385","0.690625214398945","0.722192583023825"
"erwerbstätig","2015","AkademikerIn","weiblich","2228","0.716162771359349","0.700599849965562","0.731725692753135"
"erwerbstätig","2015","Hauptschule","männlich","2175","0.541720910483077","0.526077346284833","0.557364474681321"
"erwerbstätig","2015","Hauptschule","weiblich","1627","0.368141320090594","0.35314426216078","0.383138378020409"
"erwerbstätig","2015","Realschule","männlich","2076","0.771872532075565","0.755973648843958","0.787771415307171"
"erwerbstätig","2015","Realschule","weiblich","2773","0.664394688902113","0.649709790042941","0.679079587761285"
"nicht erwerbstätig","2015","(Fach-)Abitur","männlich","578","0.28381052199485","0.262836721787962","0.304784322201739"
"nicht erwerbstätig","2015","(Fach-)Abitur","weiblich","842","0.290161447264642","0.271989380236271","0.308333514293014"
"nicht erwerbstätig","2015","(noch) kein Abschluss","männlich","454","0.694456153375053","0.657781082223352","0.731131224526753"
"nicht erwerbstätig","2015","(noch) kein Abschluss","weiblich","624","0.771219082685193","0.741335959500655","0.801102205869731"
"nicht erwerbstätig","2015","AkademikerIn","männlich","1021","0.293591101288615","0.277807416976175","0.309374785601055"
"nicht erwerbstätig","2015","AkademikerIn","weiblich","996","0.283837228640651","0.268274307246865","0.299400150034438"
"nicht erwerbstätig","2015","Hauptschule","männlich","1722","0.458279089516923","0.442635525318679","0.473922653715167"
"nicht erwerbstätig","2015","Hauptschule","weiblich","2346","0.631858679909406","0.616861621979591","0.64685573783922"
"nicht erwerbstätig","2015","Realschule","männlich","600","0.228127467924435","0.212228584692829","0.244026351156042"
"nicht erwerbstätig","2015","Realschule","weiblich","1199","0.335605311097887","0.320920412238715","0.350290209957059"
"erwerbstätig","2016","(Fach-)Abitur","männlich","1216","0.762894108801728","0.743581321097686","0.782206896505771"
"erwerbstätig","2016","(Fach-)Abitur","weiblich","1576","0.722615330267361","0.704548626086466","0.740682034448257"
"erwerbstätig","2016","(noch) kein Abschluss","männlich","160","0.271829701055466","0.245785549205854","0.297873852905079"
"erwerbstätig","2016","(noch) kein Abschluss","weiblich","147","0.21562933046417","0.191839478646158","0.239419182282182"
"erwerbstätig","2016","AkademikerIn","männlich","2134","0.719609343607977","0.70426965798516","0.734949029230793"
"erwerbstätig","2016","AkademikerIn","weiblich","2262","0.73464704726613","0.71933504565482","0.74995904887744"
"erwerbstätig","2016","Hauptschule","männlich","2086","0.568892343814542","0.55331575670632","0.584468930922764"
"erwerbstätig","2016","Hauptschule","weiblich","1571","0.404813175787244","0.389177676280504","0.420448675293984"
"erwerbstätig","2016","Realschule","männlich","1882","0.767918551226706","0.751198735311225","0.784638367142188"
"erwerbstätig","2016","Realschule","weiblich","2559","0.659447827530076","0.644132570949536","0.674763084110617"
"nicht erwerbstätig","2016","(Fach-)Abitur","männlich","647","0.237105891198272","0.21779310349423","0.256418678902314"
"nicht erwerbstätig","2016","(Fach-)Abitur","weiblich","783","0.277384669732638","0.259317965551743","0.295451373913534"
"nicht erwerbstätig","2016","(noch) kein Abschluss","männlich","961","0.728170298944534","0.702126147094921","0.754214450794146"
"nicht erwerbstätig","2016","(noch) kein Abschluss","weiblich","1001","0.78437066953583","0.760580817717818","0.808160521353842"
"nicht erwerbstätig","2016","AkademikerIn","männlich","1160","0.280390656392023","0.265050970769207","0.29573034201484"
"nicht erwerbstätig","2016","AkademikerIn","weiblich","932","0.26535295273387","0.25004095112256","0.28066495434518"
"nicht erwerbstätig","2016","Hauptschule","männlich","1797","0.431107656185458","0.415531069077236","0.44668424329368"
"nicht erwerbstätig","2016","Hauptschule","weiblich","2215","0.595186824212756","0.579551324706016","0.610822323719495"
"nicht erwerbstätig","2016","Realschule","männlich","567","0.232081448773294","0.215361632857812","0.248801264688775"
"nicht erwerbstätig","2016","Realschule","weiblich","1119","0.340552172469924","0.325236915889383","0.355867429050464"
"erwerbstätig","2017","(Fach-)Abitur","männlich","1407","0.758548169588651","0.74043721773029","0.776659121447013"
"erwerbstätig","2017","(Fach-)Abitur","weiblich","1793","0.73915791438835","0.722583217505417","0.755732611271284"
"erwerbstätig","2017","(noch) kein Abschluss","männlich","226","0.331749405132325","0.307076858005577","0.356421952259074"
"erwerbstätig","2017","(noch) kein Abschluss","weiblich","157","0.19548324098431","0.175021751794541","0.215944730174078"
"erwerbstätig","2017","AkademikerIn","männlich","2487","0.737366153330782","0.723245577313297","0.751486729348266"
"erwerbstätig","2017","AkademikerIn","weiblich","2514","0.737301944301417","0.722763167206743","0.751840721396091"
"erwerbstätig","2017","Hauptschule","männlich","2239","0.56367688164287","0.548526288635483","0.578827474650257"
"erwerbstätig","2017","Hauptschule","weiblich","1669","0.403241895906757","0.388030408369773","0.418453383443741"
"erwerbstätig","2017","Realschule","männlich","2220","0.779778176639798","0.764582897372915","0.79497345590668"
"erwerbstätig","2017","Realschule","weiblich","2950","0.665055687182793","0.650720345775239","0.679391028590348"
"nicht erwerbstätig","2017","(Fach-)Abitur","männlich","738","0.241451830411349","0.223340878552987","0.25956278226971"
"nicht erwerbstätig","2017","(Fach-)Abitur","weiblich","903","0.26084208561165","0.244267388728716","0.277416782494583"
"nicht erwerbstätig","2017","(noch) kein Abschluss","männlich","1173","0.668250594867675","0.643578047740926","0.692923141994423"
"nicht erwerbstätig","2017","(noch) kein Abschluss","weiblich","1286","0.80451675901569","0.784055269825922","0.824978248205459"
"nicht erwerbstätig","2017","AkademikerIn","männlich","1244","0.262633846669218","0.248513270651733","0.276754422686703"
"nicht erwerbstätig","2017","AkademikerIn","weiblich","1006","0.262698055698583","0.248159278603909","0.277236832793257"
"nicht erwerbstätig","2017","Hauptschule","männlich","1877","0.43632311835713","0.421172525349743","0.451473711364517"
"nicht erwerbstätig","2017","Hauptschule","weiblich","2326","0.596758104093243","0.581546616556259","0.611969591630227"
"nicht erwerbstätig","2017","Realschule","männlich","637","0.220221823360203","0.20502654409332","0.235417102627085"
"nicht erwerbstätig","2017","Realschule","weiblich","1214","0.334944312817207","0.320608971409652","0.349279654224761"
"erwerbstätig","2018","(Fach-)Abitur","männlich","1429","0.788002479300493","0.770369632775799","0.805635325825188"
"erwerbstätig","2018","(Fach-)Abitur","weiblich","1741","0.736524325063545","0.719539321332648","0.753509328794441"
"erwerbstätig","2018","(noch) kein Abschluss","männlich","273","0.290540573567147","0.266039062467522","0.315042084666773"
"erwerbstätig","2018","(noch) kein Abschluss","weiblich","162","0.23127336295183","0.208352804881625","0.254193921022036"
"erwerbstätig","2018","AkademikerIn","männlich","2426","0.743597420866086","0.729243900806703","0.757950940925469"
"erwerbstätig","2018","AkademikerIn","weiblich","2488","0.744698093886843","0.730091068259268","0.759305119514417"
"erwerbstätig","2018","Hauptschule","männlich","2128","0.567195153021752","0.551607218135212","0.582783087908293"
"erwerbstätig","2018","Hauptschule","weiblich","1594","0.403467957811083","0.38777227469508","0.419163640927086"
"erwerbstätig","2018","Realschule","männlich","2106","0.782187896641608","0.766718763553792","0.797657029729424"
"erwerbstätig","2018","Realschule","weiblich","2865","0.6774194948693","0.66297438069398","0.69186460904462"
"nicht erwerbstätig","2018","(Fach-)Abitur","männlich","635","0.211997520699507","0.194364674174812","0.229630367224202"
"nicht erwerbstätig","2018","(Fach-)Abitur","weiblich","843","0.263475674936455","0.246490671205559","0.280460678667352"
"nicht erwerbstätig","2018","(noch) kein Abschluss","männlich","1046","0.709459426432853","0.684957915333227","0.733960937532478"
"nicht erwerbstätig","2018","(noch) kein Abschluss","weiblich","1138","0.76872663704817","0.745806078977964","0.791647195118375"
"nicht erwerbstätig","2018","AkademikerIn","männlich","1129","0.256402579133914","0.242049059074531","0.270756099193298"
"nicht erwerbstätig","2018","AkademikerIn","weiblich","935","0.255301906113157","0.240694880485583","0.269908931740732"
"nicht erwerbstätig","2018","Hauptschule","männlich","1753","0.432804846978247","0.417216912091707","0.448392781864788"
"nicht erwerbstätig","2018","Hauptschule","weiblich","2159","0.596532042188917","0.580836359072914","0.61222772530492"
"nicht erwerbstätig","2018","Realschule","männlich","629","0.217812103358392","0.202342970270576","0.233281236446208"
"nicht erwerbstätig","2018","Realschule","weiblich","1158","0.3225805051307","0.30813539095538","0.33702561930602"
"erwerbstätig","2019","(Fach-)Abitur","männlich","1563","0.784998226239989","0.767522772809512","0.802473679670465"
"erwerbstätig","2019","(Fach-)Abitur","weiblich","1765","0.717574226931508","0.700179653743019","0.734968800119998"
"erwerbstätig","2019","(noch) kein Abschluss","männlich","339","0.315281850059599","0.289576019934015","0.340987680185184"
"erwerbstätig","2019","(noch) kein Abschluss","weiblich","170","0.283510004411733","0.25756249771237","0.309457511111096"
"erwerbstätig","2019","AkademikerIn","männlich","2980","0.72952514449862","0.715836122878281","0.743214166118959"
"erwerbstätig","2019","AkademikerIn","weiblich","2622","0.738008833870299","0.723568566398791","0.752449101341807"
"erwerbstätig","2019","Hauptschule","männlich","2036","0.562563753741245","0.546457217156618","0.578670290325871"
"erwerbstätig","2019","Hauptschule","weiblich","1387","0.399939003997731","0.383310243705674","0.416567764289788"
"erwerbstätig","2019","Realschule","männlich","2214","0.768360756748649","0.752958308462865","0.783763205034433"
"erwerbstätig","2019","Realschule","weiblich","2788","0.668370500934918","0.653736599772869","0.683004402096967"
"nicht erwerbstätig","2019","(Fach-)Abitur","männlich","560","0.215001773760011","0.197526320329535","0.232477227190488"
"nicht erwerbstätig","2019","(Fach-)Abitur","weiblich","808","0.282425773068492","0.265031199880002","0.299820346256981"
"nicht erwerbstätig","2019","(noch) kein Abschluss","männlich","916","0.684718149940401","0.659012319814816","0.710423980065985"
"nicht erwerbstätig","2019","(noch) kein Abschluss","weiblich","989","0.716489995588267","0.690542488888904","0.74243750228763"
"nicht erwerbstätig","2019","AkademikerIn","männlich","1065","0.27047485550138","0.256785833881041","0.284163877121718"
"nicht erwerbstätig","2019","AkademikerIn","weiblich","940","0.261991166129701","0.247550898658193","0.276431433601209"
"nicht erwerbstätig","2019","Hauptschule","männlich","1608","0.437436246258755","0.421329709674129","0.453542782843382"
"nicht erwerbstätig","2019","Hauptschule","weiblich","1947","0.600060996002269","0.583432235710212","0.616689756294326"
"nicht erwerbstätig","2019","Realschule","männlich","668","0.231639243251351","0.216236794965567","0.247041691537135"
"nicht erwerbstätig","2019","Realschule","weiblich","1188","0.331629499065082","0.316995597903033","0.346263400227131"
"erwerbstätig","2020","(Fach-)Abitur","männlich","1779","0.798702663108974","0.782515159409726","0.814890166808222"
"erwerbstätig","2020","(Fach-)Abitur","weiblich","1913","0.729362996747419","0.712675556586348","0.74605043690849"
"erwerbstätig","2020","(noch) kein Abschluss","männlich","491","0.320534094661494","0.296421794325927","0.344646394997062"
"erwerbstätig","2020","(noch) kein Abschluss","weiblich","209","0.24633620861194","0.221824381579997","0.270848035643882"
"erwerbstätig","2020","AkademikerIn","männlich","3069","0.741193911737994","0.727808803043733","0.754579020432254"
"erwerbstätig","2020","AkademikerIn","weiblich","2760","0.731985539793552","0.717678935574409","0.746292144012695"
"erwerbstätig","2020","Hauptschule","männlich","2022","0.555174514902905","0.538845698327774","0.571503331478036"
"erwerbstätig","2020","Hauptschule","weiblich","1338","0.376199420324347","0.359493177950045","0.39290566269865"
"erwerbstätig","2020","Realschule","männlich","1989","0.761648586544816","0.745392553179483","0.77790461991015"
"erwerbstätig","2020","Realschule","weiblich","2526","0.655730143963856","0.640399973598016","0.671060314329697"
"nicht erwerbstätig","2020","(Fach-)Abitur","männlich","578","0.201297336891026","0.185109833191778","0.217484840590274"
"nicht erwerbstätig","2020","(Fach-)Abitur","weiblich","810","0.270637003252581","0.25394956309151","0.287324443413652"
"nicht erwerbstätig","2020","(noch) kein Abschluss","männlich","948","0.679465905338506","0.655353605002939","0.703578205674073"
"nicht erwerbstätig","2020","(noch) kein Abschluss","weiblich","978","0.75366379138806","0.729151964356118","0.778175618420003"
"nicht erwerbstätig","2020","AkademikerIn","männlich","1044","0.258806088262006","0.245420979567746","0.272191196956267"
"nicht erwerbstätig","2020","AkademikerIn","weiblich","922","0.268014460206448","0.253707855987305","0.282321064425591"
"nicht erwerbstätig","2020","Hauptschule","männlich","1536","0.444825485097095","0.428496668521964","0.461154301672226"
"nicht erwerbstätig","2020","Hauptschule","weiblich","1892","0.623800579675653","0.60709433730135","0.640506822049955"
"nicht erwerbstätig","2020","Realschule","männlich","650","0.238351413455184","0.22209538008985","0.254607446820517"
"nicht erwerbstätig","2020","Realschule","weiblich","1164","0.344269856036143","0.328939685670303","0.359600026401984"
